Accelerometer LUA^ accX;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA magneticY;Accelerometer RKN_ accX;InertialMeasurementUnit RUA magneticX;Accelerometer BACK accX
-112.0;85.0;-86.0;59.0;171.0;?;63.0
-101.0;68.0;-103.0;56.0;262.0;397.0;?
-101.0;34.0;-71.0;54.0;228.0;398.0;70.0
-104.0;32.0;-100.0;52.0;318.0;399.0;78.0
-114.0;4.0;-119.0;53.0;341.0;401.0;80.0
-91.0;11.0;-92.0;56.0;324.0;396.0;114.0
-85.0;-28.0;-140.0;58.0;299.0;393.0;113.0
-68.0;-9.0;-98.0;58.0;210.0;?;88.0
-77.0;37.0;-62.0;53.0;208.0;388.0;124.0
?;11.0;28.0;50.0;179.0;383.0;144.0
-69.0;32.0;67.0;46.0;242.0;376.0;138.0
-84.0;39.0;97.0;43.0;204.0;372.0;118.0
-84.0;63.0;22.0;35.0;269.0;368.0;106.0
?;96.0;-32.0;30.0;290.0;369.0;106.0
?;36.0;-21.0;26.0;222.0;?;96.0
-97.0;?;-32.0;27.0;209.0;369.0;96.0
-102.0;3.0;?;27.0;?;367.0;84.0
-118.0;-47.0;15.0;?;262.0;372.0;91.0
?;?;91.0;25.0;307.0;374.0;109.0
-112.0;-79.0;89.0;?;243.0;379.0;120.0
?;?;104.0;22.0;272.0;386.0;120.0
-109.0;-71.0;?;20.0;275.0;390.0;122.0
-115.0;-60.0;5.0;20.0;269.0;396.0;136.0
-123.0;-24.0;-6.0;22.0;258.0;399.0;?
-113.0;33.0;?;19.0;208.0;399.0;120.0
-97.0;?;-9.0;20.0;262.0;398.0;119.0
-113.0;15.0;7.0;17.0;294.0;400.0;113.0
-105.0;11.0;5.0;?;268.0;399.0;124.0
-103.0;41.0;-11.0;17.0;295.0;398.0;125.0
-114.0;19.0;-8.0;17.0;287.0;398.0;125.0
-133.0;-39.0;-4.0;14.0;287.0;400.0;134.0
-122.0;-28.0;?;18.0;?;?;114.0
-124.0;-62.0;28.0;16.0;300.0;402.0;116.0
-134.0;?;10.0;16.0;282.0;403.0;114.0
-142.0;-15.0;43.0;18.0;282.0;407.0;117.0
-116.0;-1.0;18.0;16.0;271.0;408.0;131.0
-134.0;-32.0;46.0;16.0;278.0;410.0;131.0
-148.0;-47.0;26.0;15.0;286.0;411.0;?
-114.0;-45.0;-15.0;14.0;278.0;414.0;125.0
-142.0;-15.0;-18.0;14.0;306.0;416.0;126.0
-124.0;0.0;-8.0;15.0;308.0;419.0;118.0
-143.0;-28.0;-18.0;15.0;258.0;419.0;120.0
-120.0;-43.0;-13.0;17.0;258.0;?;135.0
?;-12.0;7.0;17.0;310.0;418.0;118.0
-148.0;-21.0;18.0;17.0;?;418.0;97.0
-132.0;-10.0;70.0;17.0;281.0;418.0;86.0
-129.0;-17.0;55.0;16.0;287.0;416.0;?
-131.0;?;17.0;13.0;309.0;416.0;117.0
-142.0;4.0;1.0;15.0;275.0;415.0;?
-131.0;6.0;-28.0;?;273.0;?;113.0
-163.0;-30.0;-13.0;13.0;283.0;413.0;117.0
-139.0;-5.0;-38.0;13.0;291.0;415.0;110.0
-145.0;-21.0;2.0;18.0;?;414.0;?
-154.0;?;12.0;16.0;307.0;414.0;112.0
-151.0;-28.0;-22.0;18.0;286.0;416.0;104.0
-153.0;6.0;1.0;?;294.0;?;112.0
-134.0;2.0;14.0;22.0;287.0;413.0;116.0
-162.0;6.0;22.0;?;298.0;414.0;107.0
-139.0;-2.0;8.0;22.0;293.0;413.0;113.0
?;-50.0;1.0;23.0;293.0;411.0;116.0
-143.0;15.0;-51.0;23.0;275.0;410.0;124.0
-142.0;-7.0;-11.0;27.0;?;407.0;144.0
-144.0;0.0;16.0;29.0;296.0;404.0;124.0
?;10.0;55.0;32.0;281.0;402.0;125.0
-150.0;?;50.0;32.0;299.0;400.0;111.0
-146.0;-26.0;54.0;?;291.0;?;109.0
-149.0;11.0;36.0;35.0;292.0;?;115.0
-151.0;-10.0;30.0;33.0;298.0;394.0;115.0
-160.0;-34.0;42.0;34.0;295.0;393.0;114.0
-147.0;-31.0;-20.0;36.0;307.0;392.0;117.0
-149.0;-28.0;-2.0;33.0;?;391.0;108.0
-162.0;-32.0;-11.0;34.0;292.0;?;117.0
?;-9.0;-19.0;34.0;291.0;392.0;128.0
-134.0;17.0;-37.0;32.0;285.0;394.0;122.0
-145.0;32.0;-72.0;34.0;291.0;396.0;136.0
-149.0;11.0;-58.0;32.0;?;396.0;116.0
-131.0;19.0;-46.0;34.0;293.0;398.0;115.0
-135.0;6.0;-41.0;34.0;289.0;398.0;106.0
-150.0;-13.0;?;33.0;299.0;400.0;115.0
?;-1.0;8.0;34.0;292.0;399.0;131.0
-146.0;3.0;?;33.0;308.0;399.0;134.0
?;-24.0;-21.0;33.0;308.0;400.0;109.0
-142.0;-20.0;-33.0;33.0;?;400.0;118.0
-145.0;8.0;-8.0;33.0;?;?;?
-141.0;-11.0;2.0;33.0;290.0;401.0;104.0
?;-11.0;19.0;33.0;292.0;400.0;99.0
-151.0;-9.0;29.0;34.0;287.0;401.0;106.0
?;13.0;31.0;33.0;283.0;398.0;114.0
-152.0;-24.0;-11.0;32.0;298.0;400.0;100.0
-151.0;-18.0;-3.0;33.0;?;399.0;109.0
-132.0;0.0;-33.0;33.0;295.0;?;125.0
-148.0;0.0;-15.0;36.0;298.0;396.0;116.0
-146.0;-13.0;2.0;34.0;280.0;?;106.0
?;6.0;3.0;33.0;297.0;?;126.0
-134.0;17.0;-46.0;32.0;294.0;394.0;123.0
-155.0;14.0;-36.0;30.0;282.0;392.0;117.0
-153.0;6.0;-48.0;29.0;282.0;393.0;123.0
-141.0;-9.0;-43.0;31.0;291.0;390.0;115.0
-138.0;-15.0;-41.0;29.0;300.0;390.0;129.0
-131.0;8.0;-48.0;28.0;301.0;390.0;120.0
-128.0;-15.0;-11.0;28.0;296.0;390.0;139.0
-121.0;-45.0;-17.0;26.0;294.0;391.0;133.0
?;8.0;-15.0;28.0;280.0;391.0;126.0
-152.0;-4.0;7.0;?;287.0;?;106.0
-152.0;1.0;21.0;29.0;301.0;392.0;93.0
-145.0;?;18.0;28.0;280.0;390.0;98.0
-172.0;3.0;-12.0;29.0;300.0;390.0;95.0
-159.0;-7.0;-9.0;29.0;?;391.0;114.0
-150.0;-6.0;9.0;?;300.0;392.0;136.0
-141.0;10.0;-11.0;31.0;300.0;389.0;186.0
-126.0;15.0;-47.0;28.0;299.0;391.0;176.0
-161.0;18.0;-54.0;31.0;308.0;?;139.0
?;23.0;-108.0;30.0;309.0;391.0;81.0
-168.0;36.0;-164.0;27.0;308.0;389.0;-13.0
-203.0;49.0;-224.0;?;280.0;388.0;-38.0
-223.0;96.0;-315.0;32.0;?;380.0;-94.0
-222.0;83.0;-315.0;34.0;283.0;377.0;-145.0
-253.0;70.0;-331.0;33.0;296.0;371.0;-249.0
-258.0;100.0;-275.0;?;330.0;368.0;-187.0
-247.0;?;-270.0;35.0;342.0;367.0;-176.0
-286.0;100.0;-277.0;?;309.0;365.0;-129.0
-311.0;111.0;-323.0;37.0;279.0;361.0;-76.0
?;171.0;-499.0;34.0;268.0;355.0;-45.0
-262.0;306.0;-749.0;34.0;?;347.0;10.0
-226.0;352.0;-866.0;30.0;259.0;329.0;1.0
-292.0;453.0;?;31.0;284.0;304.0;?
-312.0;468.0;-981.0;?;315.0;?;-46.0
-314.0;424.0;?;55.0;327.0;221.0;-34.0
-288.0;353.0;-628.0;69.0;318.0;163.0;-89.0
-273.0;321.0;-358.0;78.0;300.0;94.0;?
-272.0;272.0;-69.0;69.0;308.0;22.0;-118.0
-265.0;276.0;46.0;50.0;299.0;-50.0;-93.0
-248.0;?;302.0;25.0;298.0;-116.0;-76.0
-239.0;344.0;574.0;-3.0;290.0;-168.0;-36.0
-246.0;338.0;430.0;?;291.0;-199.0;-58.0
-239.0;220.0;?;-43.0;314.0;-220.0;-39.0
-238.0;112.0;43.0;-52.0;320.0;-233.0;-58.0
-238.0;32.0;?;-59.0;314.0;-238.0;-16.0
-236.0;-19.0;78.0;-61.0;337.0;-238.0;-27.0
-229.0;-3.0;141.0;?;324.0;-234.0;-19.0
-237.0;-16.0;196.0;-67.0;309.0;-232.0;-28.0
-210.0;-46.0;?;-73.0;?;-227.0;-22.0
-216.0;-11.0;87.0;?;300.0;-224.0;-47.0
-212.0;-44.0;90.0;-78.0;308.0;-221.0;?
-220.0;-43.0;?;-81.0;309.0;-217.0;-24.0
-223.0;-67.0;58.0;-79.0;?;-217.0;-10.0
-220.0;-93.0;?;-79.0;317.0;-213.0;-3.0
-209.0;-79.0;16.0;-78.0;?;-212.0;-12.0
-213.0;-96.0;-9.0;-75.0;305.0;-210.0;-2.0
-182.0;-76.0;?;-69.0;301.0;-209.0;4.0
?;-91.0;9.0;?;295.0;-210.0;19.0
-202.0;-55.0;19.0;-60.0;297.0;-208.0;24.0
?;-53.0;-30.0;-49.0;316.0;-206.0;25.0
-178.0;-148.0;-87.0;-36.0;314.0;-201.0;30.0
-164.0;-153.0;-74.0;?;300.0;-197.0;29.0
-168.0;-236.0;-162.0;?;307.0;-190.0;29.0
-168.0;-241.0;-225.0;23.0;297.0;-183.0;39.0
-177.0;-237.0;-315.0;57.0;?;-176.0;47.0
-161.0;?;-399.0;90.0;300.0;-167.0;38.0
-155.0;-218.0;-266.0;126.0;300.0;-159.0;52.0
?;-235.0;?;168.0;309.0;?;57.0
-183.0;-211.0;-261.0;211.0;309.0;-152.0;61.0
-179.0;?;-130.0;260.0;310.0;-147.0;68.0
-145.0;-186.0;-225.0;304.0;319.0;-150.0;66.0
-173.0;-188.0;-76.0;342.0;314.0;-153.0;68.0
-160.0;-158.0;60.0;381.0;310.0;-158.0;65.0
-158.0;-149.0;20.0;414.0;302.0;-162.0;76.0
-181.0;-156.0;113.0;446.0;290.0;-173.0;64.0
-171.0;?;94.0;474.0;286.0;-182.0;40.0
-180.0;?;140.0;499.0;?;-193.0;37.0
?;?;256.0;519.0;296.0;-204.0;48.0
-180.0;-113.0;300.0;538.0;308.0;-215.0;58.0
-169.0;-122.0;335.0;554.0;301.0;-230.0;46.0
-172.0;-139.0;254.0;568.0;307.0;-240.0;41.0
-172.0;-154.0;291.0;581.0;309.0;-248.0;57.0
-188.0;-77.0;261.0;592.0;318.0;-260.0;47.0
-182.0;-34.0;230.0;602.0;300.0;-272.0;45.0
-161.0;-15.0;159.0;608.0;292.0;-282.0;39.0
-178.0;-31.0;112.0;615.0;300.0;-291.0;51.0
-196.0;9.0;41.0;620.0;300.0;-296.0;46.0
-172.0;19.0;71.0;623.0;300.0;-300.0;50.0
-187.0;17.0;11.0;624.0;297.0;-304.0;45.0
-183.0;6.0;47.0;624.0;291.0;-308.0;58.0
-181.0;41.0;42.0;624.0;310.0;-310.0;?
-190.0;?;25.0;625.0;315.0;-309.0;27.0
-190.0;-13.0;25.0;626.0;304.0;?;?
-179.0;?;34.0;627.0;293.0;-313.0;29.0
-172.0;19.0;37.0;627.0;292.0;-314.0;38.0
-197.0;13.0;?;?;289.0;-315.0;36.0
?;44.0;1.0;629.0;307.0;-316.0;30.0
-183.0;0.0;-9.0;631.0;309.0;-317.0;26.0
-187.0;17.0;?;631.0;301.0;-319.0;21.0
-187.0;8.0;-32.0;631.0;273.0;-320.0;32.0
-206.0;-2.0;-46.0;632.0;?;-319.0;42.0
-187.0;28.0;-73.0;632.0;?;-316.0;26.0
-206.0;23.0;-47.0;?;309.0;-317.0;29.0
-202.0;4.0;-71.0;633.0;296.0;-315.0;35.0
-201.0;4.0;-46.0;631.0;289.0;-315.0;27.0
-182.0;-2.0;?;632.0;298.0;-315.0;?
-207.0;16.0;-60.0;633.0;311.0;-313.0;36.0
?;2.0;-35.0;634.0;305.0;-314.0;39.0
-191.0;-11.0;-46.0;635.0;291.0;?;38.0
-198.0;-13.0;-26.0;636.0;303.0;-314.0;38.0
-192.0;32.0;-34.0;635.0;299.0;-315.0;29.0
-199.0;6.0;-31.0;?;287.0;-315.0;30.0
-186.0;26.0;-50.0;?;301.0;-316.0;39.0
-178.0;4.0;-50.0;638.0;291.0;-316.0;35.0
-191.0;-30.0;-86.0;?;308.0;-318.0;30.0
-196.0;-19.0;-27.0;?;309.0;-317.0;41.0
-189.0;-2.0;-36.0;637.0;307.0;-316.0;35.0
?;18.0;?;637.0;291.0;-316.0;46.0
-198.0;3.0;?;637.0;303.0;-314.0;41.0
-193.0;6.0;-3.0;637.0;?;-313.0;?
-190.0;1.0;-8.0;637.0;302.0;-314.0;23.0
-182.0;13.0;-19.0;637.0;290.0;-313.0;26.0
-189.0;-11.0;-4.0;637.0;289.0;-314.0;21.0
-200.0;-4.0;-26.0;638.0;301.0;-314.0;27.0
-179.0;-9.0;13.0;637.0;305.0;-314.0;29.0
-174.0;-13.0;15.0;634.0;299.0;-311.0;38.0
-204.0;-31.0;14.0;?;299.0;?;48.0
?;-10.0;-18.0;635.0;308.0;-314.0;36.0
-170.0;-15.0;-32.0;635.0;301.0;-311.0;30.0
-183.0;-15.0;-24.0;635.0;308.0;-309.0;42.0
-162.0;-19.0;-24.0;636.0;300.0;-306.0;48.0
-196.0;4.0;-40.0;634.0;300.0;-301.0;49.0
-186.0;6.0;-17.0;631.0;291.0;-295.0;44.0
-161.0;-14.0;4.0;?;301.0;-287.0;?
-212.0;-17.0;?;623.0;298.0;-277.0;18.0
-177.0;-13.0;?;619.0;301.0;-266.0;2.0
-171.0;-28.0;-15.0;?;282.0;-253.0;-1.0
-153.0;-27.0;-27.0;606.0;297.0;-241.0;-5.0
-170.0;7.0;-100.0;596.0;317.0;-225.0;-21.0
-181.0;6.0;-110.0;?;306.0;-207.0;16.0
-188.0;-11.0;-193.0;576.0;309.0;-190.0;11.0
-163.0;21.0;-283.0;565.0;310.0;-168.0;10.0
-180.0;3.0;?;551.0;301.0;-146.0;21.0
-173.0;22.0;?;533.0;?;-125.0;?
-176.0;26.0;-711.0;515.0;301.0;-101.0;21.0
-164.0;74.0;-701.0;491.0;308.0;-82.0;12.0
?;59.0;-568.0;468.0;309.0;-65.0;27.0
-190.0;62.0;-419.0;441.0;318.0;-56.0;53.0
-180.0;62.0;-302.0;413.0;298.0;?;26.0
-159.0;38.0;?;381.0;304.0;-52.0;41.0
-154.0;51.0;2.0;351.0;318.0;-59.0;12.0
-173.0;74.0;52.0;327.0;320.0;-72.0;18.0
-175.0;111.0;?;298.0;326.0;-86.0;13.0
-170.0;70.0;?;269.0;312.0;-103.0;15.0
-163.0;?;179.0;238.0;311.0;-123.0;29.0
-162.0;74.0;279.0;207.0;329.0;?;20.0
-169.0;115.0;?;181.0;333.0;-166.0;29.0
-152.0;?;374.0;154.0;314.0;-182.0;28.0
-161.0;21.0;309.0;130.0;300.0;-198.0;21.0
?;19.0;321.0;105.0;313.0;-210.0;40.0
-154.0;-19.0;389.0;85.0;327.0;-221.0;36.0
-154.0;-45.0;378.0;66.0;319.0;-223.0;42.0
-146.0;-41.0;307.0;53.0;309.0;-225.0;31.0
-144.0;-71.0;251.0;46.0;?;-225.0;37.0
-134.0;-26.0;138.0;41.0;330.0;?;21.0
-148.0;-62.0;119.0;40.0;330.0;-218.0;24.0
-132.0;-69.0;173.0;41.0;310.0;-215.0;36.0
-147.0;-54.0;198.0;42.0;314.0;-214.0;?
-161.0;-53.0;187.0;42.0;299.0;-212.0;22.0
-162.0;-45.0;203.0;42.0;312.0;-210.0;32.0
-162.0;-42.0;?;43.0;310.0;-207.0;64.0
-171.0;-79.0;121.0;45.0;329.0;?;68.0
-172.0;-35.0;130.0;47.0;338.0;?;48.0
?;-54.0;140.0;47.0;324.0;-206.0;81.0
-135.0;-41.0;142.0;47.0;310.0;-208.0;126.0
-126.0;0.0;225.0;46.0;296.0;?;95.0
-119.0;-28.0;230.0;44.0;266.0;-212.0;36.0
-114.0;-15.0;139.0;43.0;280.0;-213.0;40.0
-96.0;-9.0;149.0;?;309.0;-217.0;?
-138.0;-11.0;88.0;41.0;319.0;-217.0;48.0
-150.0;-11.0;44.0;41.0;328.0;-221.0;53.0
-134.0;-22.0;-58.0;42.0;325.0;-222.0;26.0
?;-23.0;?;46.0;316.0;-215.0;5.0
-122.0;-77.0;-220.0;62.0;305.0;-203.0;?
-133.0;-62.0;-368.0;90.0;?;-178.0;43.0
-125.0;?;-699.0;119.0;303.0;-139.0;71.0
-106.0;-116.0;-977.0;152.0;309.0;-83.0;112.0
-95.0;?;-994.0;186.0;285.0;-23.0;142.0
-104.0;-28.0;-990.0;213.0;293.0;49.0;192.0
-96.0;-111.0;-882.0;228.0;300.0;?;180.0
-118.0;-210.0;-824.0;227.0;313.0;199.0;151.0
-123.0;?;-430.0;201.0;313.0;266.0;147.0
-125.0;-169.0;-93.0;?;292.0;330.0;151.0
-120.0;-187.0;147.0;98.0;291.0;386.0;131.0
-115.0;-216.0;?;23.0;282.0;432.0;139.0
-132.0;-178.0;935.0;-32.0;?;462.0;146.0
-122.0;-201.0;1411.0;-49.0;285.0;473.0;137.0
-111.0;-168.0;1398.0;-47.0;297.0;?;141.0
-116.0;-125.0;1241.0;-40.0;283.0;471.0;138.0
-112.0;-127.0;1073.0;-21.0;304.0;?;140.0
-130.0;-148.0;786.0;-11.0;?;467.0;153.0
-134.0;-128.0;452.0;?;298.0;467.0;147.0
-124.0;-132.0;122.0;-17.0;?;468.0;142.0
-143.0;-128.0;-79.0;-14.0;281.0;466.0;154.0
-129.0;-100.0;-2.0;-11.0;286.0;462.0;116.0
-110.0;-64.0;59.0;-5.0;299.0;453.0;144.0
-142.0;?;128.0;-3.0;?;447.0;122.0
-124.0;-48.0;166.0;1.0;290.0;441.0;126.0
-148.0;?;212.0;2.0;299.0;440.0;111.0
-141.0;-66.0;170.0;0.0;292.0;438.0;119.0
-143.0;-28.0;114.0;?;282.0;440.0;110.0
-148.0;-34.0;77.0;2.0;299.0;440.0;131.0
-147.0;-19.0;39.0;-1.0;281.0;?;140.0
-143.0;-30.0;-24.0;?;293.0;440.0;135.0
-141.0;-22.0;-20.0;-1.0;290.0;441.0;128.0
-152.0;6.0;-19.0;-5.0;305.0;443.0;126.0
-143.0;?;6.0;-6.0;289.0;442.0;109.0
-160.0;26.0;-19.0;-7.0;287.0;442.0;113.0
-144.0;7.0;-26.0;-8.0;284.0;443.0;107.0
-162.0;17.0;-37.0;-7.0;293.0;442.0;106.0
?;2.0;-44.0;-7.0;295.0;442.0;115.0
-151.0;32.0;-53.0;-9.0;291.0;442.0;115.0
-154.0;11.0;-52.0;-9.0;283.0;443.0;114.0
?;22.0;-78.0;-8.0;304.0;443.0;104.0
-160.0;12.0;?;-11.0;303.0;445.0;109.0
-148.0;40.0;-66.0;-11.0;291.0;446.0;116.0
-162.0;25.0;-50.0;-12.0;299.0;448.0;112.0
-168.0;28.0;-38.0;-14.0;283.0;?;102.0
-159.0;18.0;-42.0;-13.0;300.0;?;111.0
-164.0;23.0;-45.0;-15.0;289.0;447.0;84.0
?;2.0;-39.0;-15.0;292.0;448.0;88.0
-171.0;32.0;-59.0;-15.0;292.0;448.0;98.0
-163.0;42.0;-50.0;-14.0;302.0;446.0;103.0
-163.0;26.0;-64.0;?;295.0;447.0;?
-170.0;?;-52.0;-15.0;290.0;448.0;85.0
-171.0;27.0;-41.0;-17.0;291.0;448.0;106.0
-167.0;?;-34.0;-17.0;290.0;?;99.0
-177.0;53.0;-50.0;-17.0;291.0;449.0;133.0
-152.0;28.0;-60.0;-17.0;290.0;449.0;89.0
-151.0;23.0;-43.0;-19.0;292.0;448.0;107.0
-84.0;-1.0;?;-19.0;274.0;450.0;122.0
-318.0;23.0;4.0;-21.0;316.0;449.0;100.0
-246.0;14.0;-22.0;-23.0;?;?;121.0
-261.0;17.0;-39.0;-24.0;243.0;450.0;?
-330.0;25.0;-30.0;-24.0;281.0;450.0;78.0
-234.0;10.0;-34.0;-24.0;300.0;452.0;67.0
-156.0;-24.0;-30.0;-24.0;311.0;452.0;?
-134.0;-19.0;-29.0;-26.0;305.0;452.0;44.0
-56.0;8.0;-5.0;-24.0;295.0;452.0;?
-45.0;-27.0;-42.0;-25.0;293.0;454.0;80.0
-103.0;?;-121.0;-21.0;302.0;448.0;66.0
-37.0;-39.0;-390.0;?;294.0;440.0;125.0
-28.0;-37.0;-730.0;?;285.0;427.0;125.0
-134.0;-15.0;-822.0;29.0;280.0;407.0;134.0
-104.0;33.0;-627.0;63.0;290.0;379.0;111.0
-139.0;63.0;-569.0;95.0;?;346.0;104.0
-98.0;63.0;?;133.0;310.0;306.0;95.0
-125.0;41.0;-296.0;186.0;274.0;250.0;?
-98.0;41.0;-47.0;238.0;274.0;184.0;81.0
-19.0;26.0;?;283.0;283.0;109.0;78.0
?;49.0;135.0;308.0;302.0;41.0;?
?;50.0;83.0;323.0;?;-17.0;111.0
-62.0;11.0;56.0;331.0;?;-64.0;109.0
-130.0;-14.0;140.0;335.0;299.0;-94.0;126.0
-127.0;-20.0;280.0;334.0;?;-113.0;123.0
-68.0;-19.0;380.0;335.0;313.0;-116.0;143.0
?;-86.0;378.0;338.0;292.0;-105.0;125.0
-95.0;-92.0;311.0;332.0;289.0;-93.0;?
-90.0;-101.0;274.0;327.0;309.0;-82.0;132.0
-123.0;-67.0;?;?;302.0;-70.0;129.0
-126.0;?;228.0;313.0;298.0;-57.0;127.0
-81.0;-70.0;304.0;309.0;316.0;-41.0;109.0
-54.0;-50.0;184.0;299.0;310.0;-30.0;125.0
-122.0;-64.0;146.0;296.0;309.0;-20.0;116.0
-81.0;-39.0;154.0;288.0;309.0;-12.0;125.0
-89.0;-70.0;60.0;287.0;298.0;-7.0;109.0
?;-30.0;47.0;288.0;292.0;?;?
-88.0;-56.0;66.0;285.0;302.0;-2.0;?
-94.0;-50.0;51.0;?;297.0;1.0;116.0
-104.0;-23.0;?;282.0;305.0;5.0;114.0
-90.0;-40.0;-53.0;286.0;305.0;5.0;?
-93.0;-15.0;13.0;286.0;?;4.0;115.0
-96.0;0.0;-2.0;286.0;293.0;5.0;125.0
-105.0;-15.0;18.0;285.0;297.0;8.0;105.0
-102.0;8.0;23.0;284.0;299.0;8.0;?
-56.0;6.0;123.0;282.0;308.0;12.0;?
?;26.0;69.0;?;301.0;14.0;124.0
-92.0;17.0;-19.0;275.0;308.0;16.0;126.0
-71.0;3.0;-20.0;277.0;?;?;123.0
-88.0;-1.0;-15.0;278.0;309.0;?;131.0
-101.0;9.0;-26.0;277.0;301.0;15.0;130.0
-79.0;-11.0;-58.0;280.0;319.0;14.0;124.0
-103.0;-14.0;-31.0;282.0;305.0;15.0;125.0
-126.0;18.0;-82.0;285.0;300.0;16.0;127.0
-122.0;0.0;-55.0;281.0;299.0;23.0;116.0
-84.0;16.0;?;274.0;302.0;22.0;123.0
-163.0;6.0;40.0;273.0;314.0;24.0;116.0
-146.0;-39.0;-45.0;?;316.0;21.0;124.0
-162.0;-15.0;59.0;277.0;294.0;19.0;135.0
-114.0;?;79.0;274.0;276.0;18.0;104.0
-68.0;-11.0;64.0;274.0;?;15.0;122.0
23.0;-41.0;59.0;276.0;292.0;11.0;122.0
-107.0;9.0;72.0;280.0;299.0;4.0;80.0
?;26.0;82.0;280.0;?;-1.0;123.0
-122.0;-7.0;18.0;285.0;299.0;-11.0;114.0
-137.0;-5.0;30.0;283.0;309.0;-15.0;130.0
-136.0;26.0;8.0;283.0;317.0;-18.0;118.0
-106.0;-26.0;-26.0;283.0;301.0;-21.0;114.0
-161.0;6.0;-38.0;278.0;307.0;-21.0;116.0
-134.0;10.0;-41.0;278.0;290.0;-21.0;113.0
-90.0;17.0;-42.0;277.0;303.0;?;118.0
-90.0;6.0;?;278.0;298.0;-19.0;97.0
-132.0;-21.0;92.0;278.0;300.0;-19.0;114.0
-155.0;-17.0;?;277.0;304.0;-18.0;97.0
-124.0;32.0;?;278.0;307.0;-20.0;116.0
-152.0;-19.0;-36.0;277.0;294.0;?;125.0
-104.0;11.0;-112.0;277.0;316.0;?;124.0
-152.0;-28.0;?;274.0;304.0;-16.0;114.0
-177.0;-23.0;-146.0;276.0;307.0;-14.0;133.0
-178.0;-9.0;-113.0;276.0;302.0;-12.0;141.0
-203.0;-6.0;-51.0;276.0;291.0;-10.0;135.0
-199.0;-24.0;-29.0;278.0;300.0;-10.0;130.0
-199.0;2.0;-9.0;281.0;308.0;-11.0;125.0
-205.0;?;-45.0;281.0;300.0;?;118.0
-208.0;?;?;282.0;313.0;-14.0;116.0
-217.0;-19.0;-84.0;286.0;315.0;-17.0;101.0
-208.0;21.0;-123.0;296.0;308.0;-21.0;95.0
?;6.0;-123.0;309.0;308.0;-27.0;104.0
-138.0;-40.0;-148.0;325.0;310.0;-33.0;115.0
-141.0;-9.0;-197.0;349.0;303.0;-43.0;?
?;-39.0;-230.0;375.0;305.0;-56.0;107.0
-190.0;-56.0;-248.0;402.0;305.0;-70.0;105.0
-165.0;-39.0;-289.0;431.0;?;?;108.0
-106.0;-17.0;-309.0;457.0;302.0;-112.0;102.0
-151.0;-35.0;-335.0;486.0;291.0;-138.0;101.0
?;13.0;-400.0;509.0;291.0;-161.0;115.0
-179.0;?;-363.0;529.0;282.0;?;103.0
-149.0;13.0;-288.0;546.0;300.0;-200.0;108.0
-132.0;24.0;-189.0;563.0;298.0;-217.0;104.0
-157.0;24.0;-125.0;573.0;293.0;-228.0;108.0
-154.0;?;-61.0;583.0;?;-240.0;?
-160.0;?;-4.0;595.0;291.0;-244.0;97.0
-154.0;-6.0;?;?;303.0;-251.0;88.0
?;-18.0;?;608.0;295.0;-255.0;79.0
-147.0;-11.0;56.0;614.0;?;-262.0;?
-142.0;26.0;74.0;621.0;289.0;-271.0;67.0
-143.0;-13.0;?;626.0;?;-284.0;58.0
-162.0;9.0;69.0;628.0;300.0;-294.0;69.0
-151.0;15.0;25.0;631.0;?;-302.0;77.0
-168.0;46.0;2.0;632.0;?;-312.0;76.0
-202.0;68.0;12.0;633.0;298.0;?;81.0
-199.0;47.0;32.0;636.0;292.0;-329.0;?
-202.0;64.0;20.0;637.0;308.0;-336.0;?
?;90.0;?;638.0;308.0;-341.0;75.0
-206.0;73.0;26.0;640.0;280.0;-348.0;85.0
-153.0;67.0;53.0;?;275.0;-352.0;73.0
-218.0;32.0;38.0;641.0;293.0;-353.0;73.0
-175.0;37.0;34.0;642.0;289.0;?;77.0
-156.0;43.0;?;643.0;295.0;-360.0;84.0
-184.0;72.0;29.0;644.0;299.0;-361.0;?
-71.0;?;-33.0;646.0;302.0;-364.0;67.0
?;21.0;-4.0;?;289.0;-366.0;48.0
-73.0;25.0;-14.0;648.0;284.0;-366.0;61.0
-133.0;49.0;-1.0;646.0;304.0;-367.0;87.0
-147.0;18.0;-5.0;645.0;306.0;-367.0;115.0
-234.0;15.0;15.0;646.0;289.0;?;129.0
-206.0;34.0;8.0;647.0;309.0;-369.0;122.0
-205.0;17.0;26.0;644.0;284.0;-368.0;141.0
-249.0;-7.0;27.0;646.0;300.0;-368.0;104.0
-210.0;?;10.0;645.0;300.0;-366.0;136.0
-141.0;15.0;-51.0;642.0;308.0;?;126.0
-138.0;-45.0;-78.0;639.0;288.0;-357.0;80.0
-149.0;?;-132.0;632.0;282.0;-350.0;94.0
-179.0;-66.0;-261.0;622.0;282.0;-333.0;132.0
-178.0;-97.0;-383.0;609.0;280.0;-315.0;120.0
-137.0;-101.0;-508.0;?;290.0;-287.0;97.0
-61.0;?;-648.0;585.0;300.0;-244.0;106.0
-134.0;-99.0;-704.0;567.0;309.0;-195.0;?
46.0;-116.0;-682.0;546.0;319.0;-138.0;125.0
-10.0;-174.0;-523.0;517.0;318.0;-79.0;113.0
-35.0;-96.0;?;483.0;300.0;-26.0;134.0
