InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LLA gyroZ;InertialMeasurementUnit RUA gyroX
235.0;-799;?;398;-197.0;26.0;-15.0
232.0;-800;-214.0;393;?;80.0;-26.0
156.0;-811;-133.0;389;-239.0;127.0;-164.0
177.0;-810;-96.0;388;-316.0;95.0;-224.0
163.0;-806;73.0;390;-336.0;89.0;-105.0
174.0;-806;164.0;398;?;?;-43.0
270.0;-803;79.0;394;-18.0;76.0;69.0
226.0;-807;-37.0;386;-51.0;82.0;21.0
222.0;-811;-129.0;388;-167.0;196.0;97.0
276.0;?;-217.0;397;-92.0;239.0;43.0
262.0;-794;-83.0;399;-50.0;235.0;-45.0
247.0;-799;1.0;395;-93.0;?;-83.0
314.0;-800;25.0;392;40.0;293.0;-40.0
317.0;-801;-69.0;388;18.0;?;?
278.0;-809;-164.0;386;-64.0;217.0;-64.0
278.0;-813;-230.0;391;-26.0;134.0;-24.0
?;-809;-214.0;390;-164.0;109.0;?
244.0;-811;-146.0;?;-121.0;-19.0;?
137.0;-815;-80.0;385;?;-5.0;47.0
41.0;?;-76.0;387;-151.0;105.0;32.0
99.0;-807;-61.0;388;-82.0;?;106.0
115.0;-815;-90.0;385;-56.0;111.0;85.0
161.0;-810;-52.0;376;22.0;42.0;-3.0
157.0;-809;-50.0;381;107.0;-182.0;-44.0
103.0;-806;-78.0;387;?;-511.0;-51.0
62.0;-807;-206.0;378;-70.0;-650.0;263.0
24.0;?;-246.0;377;-2.0;-746.0;366.0
-134.0;-809;-303.0;378;144.0;-753.0;704.0
-289.0;-807;-230.0;385;?;-703.0;930.0
-325.0;-811;-131.0;387;356.0;-733.0;?
-421.0;-805;?;382;525.0;-649.0;?
-436.0;-808;72.0;384;?;-607.0;?
-497.0;-809;64.0;384;684.0;-566.0;-638.0
-553.0;?;98.0;381;642.0;-465.0;-742.0
-541.0;-810;45.0;?;422.0;-374.0;-489.0
?;?;90.0;385;?;-182.0;?
-286.0;?;136.0;388;96.0;275.0;249.0
-32.0;-805;99.0;387;78.0;219.0;99.0
-17.0;-809;149.0;382;-151.0;-29.0;82.0
-17.0;-811;77.0;380;?;-130.0;-68.0
-61.0;-810;74.0;379;-422.0;-207.0;-160.0
-109.0;-811;65.0;?;?;81.0;?
-147.0;-811;77.0;383;-98.0;413.0;-172.0
55.0;-811;82.0;379;44.0;225.0;16.0
29.0;-811;14.0;379;-139.0;68.0;-147.0
21.0;-808;-48.0;382;-297.0;53.0;-147.0
?;-806;-15.0;386;-252.0;268.0;?
92.0;-811;?;388;-257.0;428.0;-10.0
97.0;-812;127.0;387;?;284.0;-98.0
128.0;-809;38.0;390;-278.0;174.0;-177.0
134.0;?;-114.0;392;-167.0;86.0;-53.0
92.0;-808;-71.0;388;?;26.0;94.0
58.0;-811;-15.0;388;84.0;3.0;?
-40.0;-812;-4.0;?;170.0;-144.0;-40.0
-122.0;-808;10.0;386;214.0;-159.0;-152.0
-138.0;-809;55.0;?;65.0;-176.0;10.0
-122.0;-813;49.0;?;21.0;-99.0;-3.0
-49.0;-813;30.0;379;79.0;146.0;14.0
61.0;-813;-42.0;379;29.0;?;-150.0
141.0;-812;-55.0;?;36.0;214.0;118.0
217.0;?;-129.0;378;98.0;151.0;119.0
266.0;-813;-90.0;378;253.0;73.0;?
436.0;?;-127.0;387;375.0;156.0;112.0
773.0;-813;?;381;427.0;208.0;149.0
975.0;-814;-92.0;382;?;279.0;294.0
953.0;-811;-26.0;387;203.0;434.0;306.0
1202.0;-811;-60.0;380;-63.0;611.0;?
1094.0;-811;22.0;381;-326.0;452.0;252.0
?;?;80.0;383;-142.0;680.0;69.0
516.0;?;65.0;385;359.0;837.0;-169.0
680.0;-812;10.0;384;212.0;564.0;-271.0
377.0;-812;?;380;86.0;382.0;-297.0
96.0;-811;68.0;379;185.0;429.0;-335.0
30.0;-813;58.0;?;257.0;307.0;-373.0
-4.0;-811;-47.0;383;383.0;325.0;-199.0
-18.0;-811;-77.0;380;433.0;498.0;-42.0
56.0;-808;-50.0;382;363.0;490.0;-93.0
25.0;-804;-35.0;388;311.0;388.0;82.0
51.0;-810;0.0;387;?;298.0;82.0
151.0;-809;26.0;388;-13.0;322.0;-5.0
196.0;-804;-47.0;?;-43.0;336.0;?
229.0;-809;10.0;?;-11.0;249.0;84.0
147.0;-813;-32.0;381;-16.0;264.0;87.0
150.0;-813;10.0;377;-50.0;156.0;93.0
142.0;-813;17.0;382;-129.0;19.0;45.0
120.0;?;20.0;387;-223.0;104.0;-20.0
128.0;-804;5.0;389;?;156.0;-30.0
42.0;-801;37.0;390;-129.0;6.0;-12.0
-29.0;-806;-12.0;388;1.0;24.0;53.0
11.0;-810;-22.0;388;42.0;10.0;343.0
?;-807;-48.0;387;-82.0;-181.0;586.0
-45.0;-811;-82.0;384;-218.0;-265.0;722.0
-72.0;-809;?;381;-195.0;-305.0;924.0
-65.0;-811;-135.0;376;-212.0;?;1224.0
-82.0;-815;-170.0;381;-151.0;-240.0;1463.0
-58.0;-812;-112.0;388;37.0;-102.0;1146.0
-19.0;-807;-104.0;386;185.0;121.0;421.0
?;-799;?;389;?;429.0;-349.0
-113.0;?;-51.0;389;?;732.0;-1034.0
-76.0;-804;?;387;913.0;1027.0;?
9.0;-796;-68.0;391;643.0;?;41.0
-50.0;-806;-86.0;387;376.0;701.0;357.0
-103.0;?;-17.0;381;295.0;626.0;293.0
-91.0;-815;44.0;383;158.0;?;527.0
-144.0;-815;37.0;?;144.0;272.0;-80.0
?;-806;?;394;108.0;170.0;-322.0
-147.0;-798;11.0;403;20.0;61.0;-278.0
-124.0;-786;0.0;?;-188.0;-34.0;-160.0
-115.0;-763;97.0;426;-523.0;-198.0;26.0
-94.0;-760;?;?;-727.0;-491.0;155.0
-140.0;-766;63.0;435;-233.0;-1392.0;266.0
-348.0;-765;?;434;336.0;-1981.0;233.0
-631.0;-767;45.0;433;444.0;-2573.0;183.0
-1270.0;?;93.0;427;498.0;-2260.0;26.0
-1468.0;-777;-12.0;424;450.0;-2018.0;-183.0
-1392.0;-774;58.0;?;619.0;-1368.0;-195.0
-1178.0;-787;?;414;1478.0;-469.0;-220.0
-369.0;-787;74.0;?;1549.0;375.0;-207.0
78.0;-792;76.0;?;1494.0;?;-158.0
374.0;-819;19.0;378;1048.0;903.0;-111.0
542.0;-813;-59.0;390;?;768.0;-101.0
536.0;-790;-133.0;404;-398.0;401.0;74.0
449.0;-786;-163.0;401;-414.0;436.0;480.0
593.0;-795;-171.0;398;-362.0;525.0;407.0
629.0;-798;-170.0;399;?;?;418.0
?;-795;-188.0;404;?;432.0;553.0
598.0;-795;-195.0;404;-450.0;445.0;746.0
637.0;-790;-210.0;402;-584.0;669.0;943.0
810.0;-797;-242.0;403;-604.0;884.0;1354.0
879.0;-804;-213.0;404;-606.0;891.0;1572.0
856.0;-802;-269.0;402;-677.0;858.0;1745.0
848.0;-805;-184.0;395;-654.0;843.0;1367.0
664.0;?;-138.0;388;-528.0;804.0;569.0
527.0;-808;-164.0;384;-409.0;?;-74.0
396.0;-815;-108.0;?;-348.0;421.0;-655.0
221.0;-813;-48.0;368;-261.0;229.0;-1105.0
?;-816;-62.0;369;-164.0;64.0;-1358.0
43.0;-815;-70.0;370;-83.0;?;-1484.0
-5.0;?;0.0;373;-43.0;?;-1524.0
?;-828;?;369;3.0;-115.0;-1440.0
31.0;-829;12.0;371;-22.0;-81.0;-1127.0
?;?;-15.0;365;-27.0;-115.0;-1063.0
54.0;-823;-75.0;?;-37.0;-77.0;-1289.0
44.0;-784;-82.0;419;-10.0;-14.0;-1315.0
20.0;-788;-120.0;424;?;-35.0;-1016.0
-18.0;-786;-106.0;413;-37.0;-93.0;-651.0
-37.0;-782;-121.0;414;-1.0;-56.0;-89.0
-11.0;-785;-142.0;431;77.0;-43.0;509.0
?;-791;-109.0;414;90.0;-53.0;?
-92.0;-828;-92.0;361;123.0;-120.0;822.0
-121.0;-833;-66.0;?;217.0;-156.0;698.0
-177.0;-809;-38.0;390;216.0;-151.0;710.0
-209.0;-793;-19.0;394;232.0;-131.0;?
-231.0;-795;12.0;397;276.0;-164.0;353.0
-297.0;-804;?;394;289.0;-117.0;164.0
-303.0;-807;71.0;386;281.0;-77.0;73.0
-319.0;-804;?;385;223.0;-53.0;20.0
?;?;82.0;398;243.0;-35.0;?
-333.0;-797;-21.0;406;261.0;?;495.0
-311.0;-799;-29.0;405;250.0;-95.0;1366.0
-291.0;?;-80.0;401;264.0;-136.0;2259.0
-310.0;-799;-103.0;403;212.0;-164.0;2626.0
-244.0;-791;-107.0;413;189.0;-154.0;2531.0
-152.0;-791;-102.0;414;156.0;?;2247.0
-110.0;-787;-34.0;419;151.0;-27.0;?
-130.0;-799;5.0;408;43.0;?;690.0
-129.0;?;-10.0;389;?;-6.0;89.0
-128.0;-804;?;397;?;2.0;-333.0
-127.0;-802;86.0;?;41.0;41.0;-407.0
-59.0;-797;64.0;399;?;113.0;-132.0
-67.0;-798;116.0;401;-68.0;147.0;177.0
-58.0;-814;108.0;400;-49.0;128.0;-81.0
-24.0;-810;79.0;398;10.0;118.0;-3.0
9.0;-807;29.0;?;?;42.0;25.0
16.0;-807;-1.0;386;?;25.0;270.0
37.0;-795;-25.0;402;19.0;-7.0;?
40.0;-783;?;415;-5.0;2.0;565.0
-17.0;?;47.0;422;-36.0;-50.0;372.0
-29.0;?;15.0;420;?;-168.0;263.0
-27.0;-796;?;418;33.0;-224.0;-70.0
-39.0;-794;?;411;36.0;-294.0;-327.0
-53.0;-799;?;415;81.0;-341.0;-529.0
-16.0;-785;75.0;?;137.0;-342.0;-814.0
?;-790;97.0;413;79.0;-198.0;-1274.0
105.0;-809;97.0;406;3.0;-143.0;-1476.0
110.0;-810;42.0;386;-51.0;-93.0;-1598.0
129.0;-865;40.0;311;-41.0;0.0;-1586.0
153.0;-853;?;336;23.0;82.0;-1580.0
147.0;-790;2.0;409;32.0;?;-1560.0
65.0;-814;-74.0;382;8.0;19.0;-1226.0
?;-833;-72.0;359;10.0;-52.0;-881.0
95.0;-822;-55.0;373;48.0;?;-715.0
88.0;-820;-112.0;380;82.0;-106.0;-365.0
36.0;?;-122.0;381;18.0;?;-69.0
-1.0;-826;-92.0;369;49.0;-200.0;-82.0
-66.0;-842;-88.0;361;127.0;?;13.0
-65.0;-828;-94.0;375;59.0;-305.0;144.0
-13.0;-811;-111.0;386;53.0;-241.0;219.0
-6.0;-812;-34.0;391;19.0;-230.0;259.0
0.0;-811;?;395;-60.0;-214.0;?
5.0;-814;41.0;392;-60.0;-140.0;294.0
76.0;?;61.0;394;-48.0;-96.0;187.0
119.0;-805;80.0;396;-60.0;97.0;-21.0
131.0;-813;72.0;383;-65.0;170.0;-63.0
110.0;-814;-7.0;380;-8.0;160.0;5.0
35.0;-819;-48.0;381;36.0;43.0;39.0
?;-816;-89.0;386;58.0;36.0;31.0
-79.0;-800;-45.0;?;188.0;57.0;-157.0
-140.0;-808;-8.0;394;169.0;144.0;-106.0
-203.0;-809;103.0;394;87.0;419.0;?
-233.0;-810;91.0;390;-93.0;513.0;24.0
?;-811;25.0;393;-383.0;624.0;75.0
-261.0;-804;126.0;?;-261.0;448.0;148.0
-286.0;-799;18.0;400;285.0;292.0;157.0
-183.0;-799;61.0;400;529.0;482.0;?
4.0;?;116.0;386;328.0;548.0;126.0
17.0;-815;-16.0;?;216.0;494.0;106.0
89.0;-804;81.0;387;16.0;442.0;38.0
194.0;-813;6.0;?;-115.0;519.0;69.0
190.0;-823;-29.0;389;-69.0;404.0;52.0
242.0;-820;2.0;386;-48.0;343.0;8.0
209.0;-817;9.0;385;-110.0;194.0;-35.0
178.0;?;46.0;384;-82.0;123.0;-178.0
131.0;-815;?;387;-22.0;56.0;-255.0
112.0;-810;21.0;?;?;51.0;-102.0
98.0;-813;22.0;?;-67.0;13.0;-31.0
94.0;-816;31.0;382;-86.0;48.0;-32.0
?;-817;-37.0;383;?;90.0;-57.0
?;-815;?;379;12.0;13.0;29.0
50.0;-818;-26.0;383;47.0;-3.0;24.0
48.0;-820;-74.0;382;55.0;9.0;26.0
61.0;-817;-46.0;377;?;6.0;-1.0
64.0;?;?;377;?;11.0;-105.0
60.0;-816;-78.0;382;10.0;-15.0;-121.0
66.0;-817;-64.0;389;14.0;-48.0;-101.0
59.0;-811;?;390;-5.0;-77.0;135.0
68.0;?;-43.0;387;36.0;-70.0;?
52.0;-809;-40.0;387;34.0;13.0;-151.0
31.0;-800;?;388;-4.0;-18.0;-243.0
-7.0;-796;-72.0;387;-23.0;-36.0;-27.0
6.0;-802;-62.0;388;-49.0;-14.0;181.0
-23.0;-810;-44.0;389;?;-54.0;200.0
25.0;-820;-27.0;387;55.0;-1.0;29.0
7.0;-817;-17.0;387;24.0;26.0;-63.0
49.0;-804;-48.0;395;-36.0;62.0;-5.0
0.0;-801;-15.0;404;-95.0;66.0;55.0
-16.0;-807;-35.0;397;-43.0;75.0;135.0
-39.0;?;-9.0;?;-52.0;89.0;115.0
-48.0;-825;-7.0;380;14.0;34.0;81.0
?;-808;-34.0;?;119.0;87.0;219.0
-123.0;-806;-41.0;391;213.0;81.0;-36.0
-162.0;-812;43.0;?;237.0;47.0;-194.0
-102.0;-814;-25.0;385;180.0;174.0;?
-65.0;-824;45.0;379;78.0;193.0;-235.0
34.0;-819;16.0;383;64.0;124.0;-381.0
44.0;-807;?;391;58.0;1.0;?
90.0;-815;15.0;385;92.0;189.0;-538.0
74.0;-819;?;385;157.0;225.0;-144.0
?;-804;?;392;258.0;-78.0;-153.0
-37.0;-801;23.0;397;357.0;-194.0;226.0
-1.0;-807;-37.0;402;162.0;-179.0;412.0
16.0;?;-67.0;398;-24.0;26.0;581.0
94.0;-820;?;393;-260.0;161.0;1137.0
79.0;-815;-19.0;388;?;?;1018.0
?;-806;-30.0;389;2.0;-103.0;985.0
127.0;-814;-23.0;?;-52.0;75.0;1278.0
159.0;-819;17.0;387;?;160.0;1134.0
116.0;-814;38.0;391;15.0;78.0;?
69.0;-806;0.0;393;103.0;72.0;-440.0
32.0;-797;-52.0;396;-122.0;294.0;-222.0
?;-803;-50.0;400;-47.0;265.0;-17.0
50.0;-811;-48.0;396;143.0;145.0;?
82.0;-813;-11.0;395;272.0;?;-102.0
66.0;-814;?;396;80.0;139.0;-35.0
9.0;-798;1.0;394;-96.0;124.0;-377.0
-47.0;-805;-31.0;398;33.0;-45.0;-268.0
-45.0;-813;-54.0;386;51.0;-124.0;-41.0
-50.0;-804;11.0;381;83.0;150.0;?
-51.0;-813;7.0;397;231.0;154.0;-289.0
-83.0;-812;41.0;392;105.0;43.0;-88.0
-94.0;-810;37.0;389;-37.0;?;?
-14.0;-807;46.0;398;146.0;117.0;?
63.0;-800;?;399;-44.0;225.0;-308.0
7.0;-798;8.0;402;-176.0;228.0;-338.0
-202.0;-805;37.0;392;148.0;-121.0;-1122.0
-197.0;-819;4.0;379;35.0;-50.0;-1347.0
-9.0;-814;-72.0;389;-292.0;340.0;-336.0
60.0;-806;5.0;394;-101.0;?;491.0
104.0;-808;19.0;396;-79.0;?;62.0
13.0;-796;-11.0;411;-31.0;-122.0;317.0
-97.0;-792;-84.0;410;292.0;-335.0;584.0
-39.0;-803;-76.0;?;40.0;?;990.0
-34.0;-805;-56.0;404;32.0;238.0;561.0
-20.0;-804;-37.0;403;?;?;-839.0
-4.0;-803;-6.0;404;32.0;348.0;?
-54.0;-802;-81.0;398;213.0;308.0;-366.0
-81.0;-816;?;388;297.0;-2.0;-251.0
-12.0;-823;39.0;386;?;72.0;334.0
-78.0;-812;?;383;308.0;-226.0;224.0
-246.0;-808;11.0;391;354.0;-107.0;-1463.0
-165.0;-810;-45.0;397;77.0;148.0;-589.0
46.0;?;29.0;389;-330.0;346.0;298.0
66.0;?;97.0;391;74.0;55.0;71.0
5.0;-810;77.0;392;65.0;-153.0;726.0
-121.0;-811;3.0;390;127.0;-299.0;833.0
-47.0;-810;-47.0;?;92.0;-34.0;860.0
104.0;-814;-14.0;392;?;88.0;870.0
57.0;?;12.0;395;152.0;-216.0;656.0
-8.0;-807;-27.0;391;107.0;-386.0;654.0
49.0;?;-36.0;?;?;-211.0;738.0
70.0;-817;-23.0;389;-17.0;-55.0;788.0
34.0;-807;?;394;89.0;-124.0;378.0
-7.0;-812;7.0;391;175.0;-230.0;-19.0
-31.0;-810;9.0;391;239.0;-285.0;-137.0
3.0;-803;-38.0;?;267.0;-217.0;157.0
46.0;-800;-13.0;402;?;-49.0;142.0
-23.0;-795;-38.0;412;?;-175.0;167.0
-11.0;-804;-21.0;400;325.0;-244.0;99.0
25.0;-818;8.0;386;161.0;?;-215.0
-30.0;-815;-3.0;387;171.0;-61.0;-48.0
-7.0;-812;-17.0;?;?;-138.0;168.0
-70.0;-814;-17.0;384;209.0;-132.0;164.0
3.0;-809;-30.0;389;109.0;-26.0;?
44.0;-810;11.0;390;137.0;-1.0;13.0
?;-821;35.0;384;165.0;16.0;40.0
-293.0;?;71.0;379;348.0;-428.0;-439.0
-77.0;-811;43.0;?;487.0;-285.0;-1104.0
-83.0;-805;63.0;397;-162.0;446.0;-112.0
-27.0;-810;70.0;397;-599.0;535.0;-445.0
114.0;-811;113.0;389;-551.0;471.0;-643.0
89.0;-806;-12.0;?;-473.0;204.0;71.0
32.0;-807;-48.0;387;-84.0;-20.0;76.0
13.0;-810;-98.0;391;-82.0;71.0;251.0
1.0;-812;-117.0;388;-181.0;308.0;102.0
119.0;-813;-106.0;?;-241.0;437.0;358.0
83.0;-811;-27.0;391;-235.0;378.0;1024.0
121.0;-806;-3.0;389;-194.0;?;?
65.0;?;-18.0;393;-11.0;78.0;?
5.0;-809;-51.0;?;-95.0;124.0;?
-7.0;-810;-74.0;396;-87.0;?;-875.0
35.0;-805;-86.0;398;-36.0;63.0;?
75.0;-809;-43.0;397;-135.0;176.0;-841.0
50.0;-815;-42.0;393;-125.0;200.0;-992.0
49.0;-810;-60.0;388;?;289.0;-1157.0
70.0;-806;-93.0;383;-21.0;176.0;-1059.0
66.0;-807;-54.0;378;52.0;-12.0;-785.0
?;-804;-95.0;389;106.0;-12.0;-276.0
-6.0;-802;-107.0;401;49.0;98.0;121.0
30.0;-800;-64.0;397;112.0;50.0;169.0
33.0;-800;?;397;152.0;46.0;-433.0
-13.0;-809;-5.0;399;72.0;118.0;-843.0
-43.0;-807;7.0;392;99.0;17.0;-510.0
2.0;-796;50.0;399;-42.0;?;?
-5.0;-798;25.0;411;-27.0;?;101.0
-55.0;-801;-9.0;405;-41.0;-105.0;260.0
-98.0;-803;-27.0;398;-89.0;?;?
32.0;-814;-79.0;390;-165.0;28.0;891.0
67.0;-816;?;386;125.0;-27.0;766.0
133.0;-818;-48.0;388;82.0;?;453.0
13.0;?;-18.0;388;-127.0;253.0;-294.0
?;-799;-41.0;400;56.0;?;-323.0
2.0;-799;35.0;409;115.0;262.0;-647.0
-44.0;-807;31.0;393;105.0;183.0;-813.0
-1.0;-807;33.0;393;-10.0;172.0;-200.0
49.0;?;?;405;-95.0;202.0;102.0
39.0;-791;15.0;408;-145.0;?;-124.0
28.0;-797;-2.0;410;-63.0;-64.0;-209.0
49.0;-808;-26.0;399;-106.0;-97.0;303.0
76.0;-803;-72.0;389;-49.0;-27.0;790.0
?;-800;-42.0;?;94.0;-11.0;610.0
-27.0;-806;?;398;103.0;75.0;49.0
-21.0;-801;-11.0;399;26.0;133.0;-191.0
-39.0;-799;-20.0;406;56.0;225.0;-56.0
21.0;-803;-9.0;405;72.0;237.0;-558.0
110.0;-799;?;411;-84.0;257.0;-738.0
83.0;-806;17.0;405;-187.0;236.0;?
2.0;-812;64.0;?;-95.0;190.0;293.0
?;?;31.0;408;?;97.0;-45.0
?;-795;60.0;408;42.0;4.0;-147.0
51.0;-800;32.0;?;-92.0;-14.0;-180.0
158.0;-806;-17.0;411;-191.0;-66.0;181.0
148.0;-805;?;401;-161.0;-41.0;646.0
125.0;?;-111.0;387;45.0;38.0;591.0
?;-817;-96.0;384;167.0;44.0;543.0
-38.0;-819;-52.0;395;184.0;-26.0;30.0
-133.0;-820;-39.0;?;238.0;121.0;-2.0
?;-791;11.0;?;57.0;220.0;-139.0
79.0;-777;57.0;419;-10.0;249.0;-642.0
66.0;-799;5.0;403;-69.0;180.0;-625.0
67.0;-804;44.0;403;-59.0;174.0;-226.0
17.0;-797;81.0;398;18.0;162.0;?
-92.0;-792;100.0;409;147.0;76.0;-297.0
-124.0;-793;75.0;417;199.0;-22.0;55.0
-115.0;-793;18.0;?;86.0;-19.0;338.0
-87.0;-800;-88.0;405;157.0;-23.0;927.0
-58.0;-815;-85.0;381;163.0;-21.0;854.0
11.0;-809;-33.0;391;27.0;-80.0;607.0
-39.0;-801;-7.0;400;12.0;-103.0;202.0
30.0;-805;28.0;398;28.0;177.0;-433.0
85.0;-797;76.0;401;?;398.0;-713.0
57.0;-790;73.0;408;?;339.0;-590.0
-31.0;-795;74.0;410;?;132.0;59.0
-37.0;-795;?;402;128.0;154.0;308.0
-55.0;-795;72.0;409;33.0;140.0;-134.0
-1.0;-791;96.0;416;6.0;38.0;-205.0
79.0;-797;?;409;84.0;-18.0;224.0
117.0;-819;?;390;-104.0;74.0;1147.0
13.0;?;-56.0;376;63.0;-38.0;1452.0
-81.0;-805;-31.0;393;283.0;-259.0;982.0
-9.0;-795;-41.0;408;170.0;-207.0;115.0
28.0;?;25.0;415;-79.0;165.0;-408.0
3.0;?;-17.0;403;-23.0;282.0;-649.0
8.0;?;82.0;384;41.0;228.0;-1169.0
-57.0;-805;109.0;399;-96.0;99.0;-936.0
-81.0;-800;113.0;?;?;193.0;-77.0
92.0;-791;-4.0;409;-176.0;122.0;241.0
?;-795;?;412;-212.0;-138.0;-347.0
97.0;?;102.0;417;-159.0;-83.0;-39.0
91.0;-781;-19.0;418;-143.0;-112.0;837.0
43.0;-786;-104.0;421;155.0;-155.0;957.0
52.0;-793;-76.0;415;176.0;?;701.0
57.0;-814;?;?;4.0;13.0;540.0
-48.0;-832;-54.0;365;?;85.0;?
14.0;-801;-19.0;401;134.0;?;31.0
-133.0;-760;20.0;448;65.0;118.0;-176.0
-175.0;-732;-4.0;474;231.0;97.0;-501.0
-140.0;?;150.0;474;62.0;273.0;-812.0
-57.0;-776;177.0;437;?;259.0;-431.0
-116.0;-833;?;377;64.0;172.0;-429.0
?;-835;97.0;367;-65.0;67.0;?
1.0;-842;78.0;380;-194.0;21.0;-267.0
-72.0;-827;82.0;?;-43.0;-31.0;70.0
-105.0;-761;-16.0;437;191.0;22.0;917.0
-76.0;-734;-72.0;464;299.0;-226.0;?
-6.0;-738;-57.0;459;157.0;-329.0;148.0
26.0;-740;-75.0;458;77.0;-43.0;148.0
80.0;-762;-25.0;441;189.0;126.0;?
?;?;67.0;441;-69.0;121.0;-1069.0
-123.0;-770;163.0;437;-308.0;323.0;-407.0
-162.0;-775;15.0;434;112.0;427.0;?
-105.0;-772;47.0;442;126.0;182.0;63.0
-146.0;-775;68.0;433;-95.0;213.0;47.0
12.0;-773;10.0;437;30.0;?;944.0
106.0;-770;-16.0;445;47.0;-150.0;1091.0
91.0;-792;-6.0;422;-249.0;121.0;282.0
-223.0;-796;?;412;36.0;101.0;5.0
-156.0;-776;-53.0;430;236.0;123.0;-779.0
-111.0;-772;51.0;439;114.0;238.0;-1197.0
?;-776;178.0;440;-127.0;311.0;-187.0
54.0;-781;94.0;430;-136.0;?;-93.0
54.0;-779;118.0;421;-7.0;-39.0;-216.0
64.0;-771;150.0;427;48.0;148.0;57.0
67.0;-774;81.0;?;282.0;-3.0;-39.0
97.0;-773;58.0;445;?;-6.0;-232.0
?;-774;44.0;444;-111.0;?;-72.0
-97.0;-783;-35.0;433;?;-140.0;59.0
-10.0;?;?;432;-24.0;85.0;490.0
-20.0;-770;-81.0;437;-10.0;36.0;917.0
41.0;-785;-65.0;438;145.0;-49.0;1387.0
-20.0;-781;11.0;438;97.0;153.0;?
-42.0;-782;83.0;?;-56.0;150.0;94.0
-169.0;-779;64.0;434;-110.0;185.0;-1071.0
-33.0;-780;?;426;-180.0;160.0;?
-53.0;-786;10.0;424;-135.0;190.0;-367.0
?;-783;3.0;423;-116.0;125.0;-1.0
77.0;-787;84.0;420;-52.0;57.0;-50.0
-1.0;-785;166.0;427;-197.0;160.0;-124.0
-85.0;-773;167.0;434;-11.0;101.0;-56.0
-41.0;-775;64.0;430;60.0;167.0;18.0
64.0;-777;6.0;427;2.0;138.0;243.0
146.0;-776;?;428;-43.0;?;?
172.0;-778;-134.0;426;-32.0;-43.0;?
120.0;-774;-136.0;429;8.0;-45.0;832.0
55.0;-778;-113.0;433;9.0;-68.0;586.0
-40.0;-782;-42.0;427;80.0;-195.0;482.0
-88.0;-786;-65.0;428;?;-215.0;374.0
-34.0;?;-127.0;432;106.0;-25.0;368.0
25.0;-771;-105.0;435;57.0;89.0;462.0
101.0;-769;-106.0;444;158.0;11.0;?
139.0;-778;-51.0;438;110.0;52.0;-463.0
192.0;?;-50.0;?;-101.0;58.0;?
139.0;-781;-65.0;427;-59.0;-60.0;?
?;-780;-148.0;?;-34.0;-109.0;-868.0
154.0;-778;-96.0;?;-42.0;?;-813.0
96.0;-774;-91.0;434;-12.0;23.0;-513.0
61.0;-776;-48.0;430;59.0;61.0;-283.0
97.0;-774;-64.0;431;?;99.0;-517.0
24.0;-777;-37.0;425;111.0;?;-519.0
26.0;-788;-37.0;415;135.0;107.0;-568.0
-25.0;-784;-11.0;425;296.0;-14.0;-477.0
59.0;-764;-27.0;442;185.0;-74.0;-289.0
-41.0;-763;-37.0;?;291.0;-226.0;357.0
95.0;?;-57.0;434;309.0;-134.0;108.0
162.0;-778;-46.0;426;152.0;47.0;237.0
-26.0;-771;-34.0;439;347.0;32.0;781.0
-94.0;-774;3.0;440;282.0;69.0;?
-197.0;-777;49.0;434;122.0;174.0;188.0
-137.0;-770;63.0;441;10.0;84.0;457.0
?;-766;?;?;56.0;20.0;877.0
118.0;-767;71.0;438;-362.0;97.0;-16.0
-122.0;-784;86.0;?;?;83.0;-395.0
-141.0;-795;94.0;418;-77.0;32.0;?
?;-775;74.0;426;37.0;210.0;-429.0
-44.0;-774;88.0;429;-54.0;233.0;-504.0
26.0;-785;38.0;425;-119.0;52.0;-5.0
57.0;-789;75.0;419;-205.0;73.0;205.0
-86.0;-786;126.0;422;-106.0;63.0;-107.0
-115.0;-775;152.0;436;?;84.0;175.0
-90.0;-774;88.0;436;219.0;11.0;356.0
27.0;-772;20.0;437;41.0;49.0;274.0
136.0;-781;-35.0;427;-223.0;?;201.0
148.0;-787;-48.0;414;-115.0;?;611.0
199.0;-773;41.0;425;-164.0;-66.0;1061.0
196.0;-781;-11.0;421;-279.0;?;1368.0
163.0;-805;-67.0;397;-266.0;?;?
?;-819;-138.0;380;-309.0;-379.0;1750.0
223.0;-819;-149.0;?;-407.0;-361.0;1890.0
293.0;-812;-119.0;384;-378.0;?;1620.0
249.0;-804;-20.0;397;-262.0;-335.0;908.0
?;-801;70.0;400;-23.0;-186.0;?
174.0;?;78.0;390;106.0;-94.0;-794.0
184.0;-808;73.0;394;73.0;-31.0;-1254.0
215.0;-808;47.0;392;-31.0;83.0;-1378.0
218.0;-808;19.0;391;?;182.0;-881.0
210.0;-807;37.0;402;-235.0;106.0;-789.0
199.0;-812;?;395;-202.0;112.0;-1281.0
103.0;-818;14.0;?;-157.0;74.0;?
31.0;-815;-68.0;387;-62.0;?;-1038.0
25.0;?;-107.0;378;10.0;27.0;-419.0
