InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit BACK Quaternion1
?;705.0;-340.0;5.0;695.0
672.0;706.0;?;13.0;695.0
673.0;707.0;-339.0;20.0;694.0
673.0;708.0;-338.0;26.0;693.0
672.0;709.0;-338.0;30.0;692.0
671.0;710.0;-339.0;?;691.0
670.0;711.0;-339.0;41.0;690.0
668.0;712.0;-340.0;46.0;689.0
666.0;?;-340.0;50.0;689.0
?;712.0;?;55.0;689.0
661.0;712.0;-341.0;?;689.0
659.0;?;-341.0;62.0;689.0
?;710.0;?;66.0;691.0
656.0;710.0;-339.0;68.0;690.0
656.0;711.0;-338.0;71.0;689.0
655.0;711.0;-337.0;73.0;689.0
654.0;711.0;-337.0;75.0;689.0
652.0;711.0;-338.0;78.0;688.0
650.0;712.0;-339.0;80.0;688.0
649.0;712.0;-339.0;80.0;687.0
648.0;713.0;-339.0;82.0;687.0
647.0;713.0;-339.0;83.0;687.0
?;713.0;-339.0;83.0;687.0
645.0;713.0;-338.0;83.0;686.0
644.0;714.0;-338.0;83.0;?
644.0;714.0;-337.0;?;685.0
?;715.0;-337.0;84.0;685.0
644.0;715.0;-337.0;85.0;684.0
643.0;716.0;-337.0;?;?
642.0;716.0;?;87.0;683.0
641.0;716.0;-338.0;87.0;683.0
640.0;717.0;-338.0;88.0;683.0
640.0;717.0;-337.0;88.0;682.0
639.0;718.0;-338.0;88.0;682.0
?;718.0;-338.0;88.0;681.0
639.0;718.0;-337.0;88.0;?
639.0;718.0;?;88.0;681.0
640.0;718.0;-337.0;?;681.0
?;719.0;-336.0;87.0;681.0
639.0;719.0;-336.0;87.0;681.0
639.0;719.0;-336.0;86.0;681.0
?;719.0;-336.0;87.0;681.0
639.0;718.0;-336.0;86.0;681.0
640.0;719.0;-337.0;85.0;680.0
?;719.0;-337.0;85.0;681.0
641.0;?;-337.0;83.0;681.0
641.0;718.0;-337.0;81.0;682.0
642.0;717.0;-337.0;78.0;682.0
643.0;716.0;-337.0;75.0;683.0
644.0;716.0;-337.0;70.0;684.0
646.0;715.0;-338.0;65.0;685.0
647.0;713.0;-338.0;60.0;?
648.0;712.0;-338.0;55.0;688.0
649.0;710.0;-338.0;50.0;?
648.0;709.0;-339.0;46.0;?
646.0;707.0;-340.0;42.0;693.0
643.0;?;-341.0;41.0;695.0
640.0;704.0;-343.0;41.0;697.0
637.0;702.0;-344.0;41.0;699.0
633.0;?;?;43.0;702.0
630.0;697.0;-346.0;43.0;705.0
?;695.0;?;41.0;707.0
626.0;693.0;-348.0;?;710.0
625.0;690.0;-348.0;34.0;712.0
?;688.0;-349.0;28.0;715.0
?;686.0;-350.0;21.0;717.0
?;684.0;-351.0;15.0;720.0
634.0;682.0;-352.0;?;?
639.0;680.0;-352.0;?;724.0
646.0;678.0;-352.0;-12.0;726.0
653.0;677.0;-352.0;-21.0;727.0
660.0;676.0;?;-30.0;728.0
667.0;676.0;-352.0;-39.0;729.0
672.0;676.0;-352.0;?;729.0
678.0;676.0;-352.0;-54.0;?
682.0;676.0;-351.0;-61.0;729.0
685.0;676.0;-351.0;-67.0;729.0
686.0;675.0;-350.0;-73.0;729.0
?;675.0;?;-79.0;?
687.0;673.0;-348.0;?;731.0
686.0;671.0;-346.0;-88.0;732.0
687.0;670.0;-346.0;-92.0;733.0
687.0;669.0;-346.0;-95.0;734.0
686.0;669.0;-346.0;-98.0;734.0
686.0;668.0;-346.0;-100.0;735.0
687.0;667.0;-346.0;-102.0;735.0
686.0;667.0;-347.0;?;735.0
685.0;667.0;-347.0;-105.0;735.0
685.0;667.0;-347.0;-106.0;735.0
685.0;667.0;-347.0;-107.0;735.0
685.0;667.0;-346.0;-108.0;736.0
?;667.0;-346.0;-110.0;736.0
684.0;667.0;-345.0;-111.0;736.0
684.0;666.0;-345.0;-112.0;736.0
685.0;665.0;-345.0;-114.0;737.0
685.0;666.0;-346.0;-118.0;737.0
687.0;666.0;-346.0;-122.0;736.0
688.0;667.0;-346.0;-125.0;?
494.0;?;-341.0;-187.0;748.0
477.0;651.0;-343.0;?;746.0
476.0;650.0;-345.0;-196.0;745.0
469.0;?;-347.0;?;?
472.0;655.0;-349.0;-210.0;741.0
473.0;658.0;-349.0;-217.0;738.0
471.0;662.0;-348.0;?;735.0
472.0;?;-345.0;-214.0;731.0
474.0;668.0;-344.0;-213.0;728.0
477.0;670.0;-342.0;-214.0;726.0
479.0;672.0;-342.0;?;?
479.0;674.0;-342.0;-218.0;722.0
479.0;675.0;-341.0;-220.0;721.0
478.0;677.0;?;-220.0;719.0
476.0;678.0;-340.0;-219.0;718.0
475.0;679.0;-340.0;-216.0;716.0
475.0;681.0;-340.0;-213.0;?
?;682.0;-340.0;-213.0;714.0
475.0;683.0;?;-212.0;713.0
475.0;684.0;-341.0;-212.0;712.0
474.0;684.0;?;-212.0;712.0
473.0;685.0;-340.0;?;711.0
473.0;?;?;-212.0;710.0
473.0;686.0;?;-211.0;710.0
473.0;686.0;-342.0;-209.0;710.0
474.0;686.0;-343.0;-208.0;710.0
474.0;686.0;-344.0;-207.0;710.0
474.0;685.0;-345.0;-207.0;710.0
473.0;685.0;-345.0;-207.0;711.0
473.0;684.0;-346.0;?;?
472.0;684.0;-346.0;-206.0;712.0
471.0;683.0;?;-206.0;712.0
471.0;683.0;-345.0;-207.0;712.0
471.0;683.0;-345.0;-206.0;712.0
470.0;683.0;-345.0;-207.0;712.0
?;683.0;-345.0;?;712.0
470.0;682.0;-344.0;-207.0;713.0
470.0;682.0;-344.0;-207.0;713.0
470.0;682.0;-344.0;-206.0;713.0
469.0;682.0;-344.0;-207.0;712.0
467.0;682.0;-344.0;-207.0;713.0
?;682.0;-344.0;-208.0;713.0
461.0;681.0;-344.0;-208.0;?
460.0;681.0;-343.0;-208.0;713.0
?;681.0;-343.0;-208.0;713.0
456.0;681.0;-343.0;-208.0;?
453.0;680.0;-343.0;-207.0;714.0
?;680.0;-344.0;-204.0;714.0
451.0;679.0;-344.0;-203.0;715.0
450.0;679.0;-344.0;-204.0;715.0
?;678.0;-344.0;-202.0;716.0
445.0;677.0;-343.0;?;716.0
442.0;677.0;-343.0;-202.0;717.0
439.0;676.0;-343.0;-204.0;717.0
435.0;675.0;-342.0;-204.0;718.0
432.0;674.0;?;-204.0;719.0
429.0;674.0;-342.0;-206.0;719.0
425.0;672.0;-342.0;-208.0;720.0
419.0;671.0;-340.0;-208.0;721.0
413.0;671.0;-340.0;-206.0;721.0
?;670.0;-339.0;-205.0;721.0
409.0;669.0;-339.0;-204.0;722.0
409.0;669.0;-339.0;?;723.0
409.0;668.0;-339.0;?;724.0
409.0;667.0;-340.0;-208.0;724.0
407.0;666.0;-340.0;-208.0;725.0
?;665.0;?;-208.0;726.0
407.0;665.0;-339.0;-209.0;726.0
409.0;665.0;?;?;726.0
?;665.0;-339.0;-209.0;726.0
416.0;665.0;-339.0;-208.0;726.0
420.0;665.0;-339.0;-206.0;725.0
424.0;666.0;-339.0;-204.0;725.0
428.0;667.0;-339.0;-201.0;724.0
432.0;668.0;-338.0;-200.0;723.0
436.0;669.0;-338.0;-202.0;722.0
437.0;670.0;-338.0;-203.0;722.0
438.0;670.0;-339.0;-203.0;721.0
436.0;671.0;-339.0;-202.0;721.0
?;672.0;-339.0;-199.0;720.0
430.0;672.0;-341.0;-192.0;720.0
?;672.0;-347.0;-184.0;720.0
421.0;?;-350.0;-176.0;720.0
422.0;675.0;-347.0;-163.0;720.0
437.0;677.0;-346.0;-148.0;718.0
467.0;?;-344.0;-140.0;717.0
?;?;?;-140.0;716.0
565.0;683.0;-345.0;-146.0;715.0
621.0;686.0;-348.0;-154.0;714.0
676.0;692.0;-357.0;-165.0;709.0
?;696.0;-362.0;-169.0;707.0
770.0;706.0;-367.0;-171.0;?
792.0;712.0;-372.0;-173.0;691.0
807.0;719.0;-381.0;-181.0;684.0
816.0;?;-394.0;-191.0;679.0
822.0;727.0;-405.0;-204.0;674.0
824.0;727.0;-409.0;-217.0;?
825.0;724.0;-412.0;?;?
826.0;721.0;-415.0;-239.0;?
826.0;719.0;-418.0;-247.0;681.0
825.0;?;-422.0;-251.0;683.0
824.0;717.0;-423.0;-253.0;685.0
825.0;?;-423.0;-254.0;685.0
827.0;718.0;-422.0;-255.0;685.0
829.0;718.0;-421.0;-256.0;?
831.0;?;-420.0;-260.0;685.0
831.0;718.0;-418.0;-265.0;686.0
832.0;718.0;-416.0;-268.0;686.0
?;718.0;-414.0;-272.0;?
834.0;717.0;-413.0;-275.0;686.0
834.0;716.0;-408.0;-279.0;687.0
832.0;714.0;-401.0;-283.0;689.0
831.0;713.0;-397.0;-287.0;690.0
830.0;713.0;?;-289.0;690.0
829.0;714.0;-394.0;-290.0;689.0
829.0;715.0;-393.0;-291.0;688.0
827.0;717.0;-392.0;-291.0;687.0
825.0;717.0;-392.0;?;686.0
824.0;718.0;-394.0;-286.0;686.0
820.0;718.0;-396.0;-284.0;686.0
818.0;718.0;-396.0;-279.0;686.0
816.0;718.0;?;-277.0;686.0
813.0;717.0;-399.0;-278.0;687.0
808.0;717.0;-399.0;-279.0;687.0
803.0;716.0;-400.0;-281.0;688.0
799.0;716.0;-402.0;-279.0;688.0
799.0;715.0;-405.0;-283.0;691.0
797.0;713.0;-407.0;-290.0;693.0
795.0;713.0;-411.0;-292.0;694.0
793.0;712.0;?;-296.0;696.0
792.0;?;-418.0;-297.0;697.0
792.0;711.0;-420.0;-300.0;697.0
791.0;711.0;-421.0;-302.0;698.0
789.0;710.0;?;-305.0;698.0
788.0;?;-421.0;-308.0;698.0
?;710.0;-420.0;?;698.0
778.0;709.0;-423.0;-306.0;699.0
?;708.0;-426.0;-300.0;699.0
775.0;708.0;-426.0;-297.0;699.0
775.0;709.0;-423.0;?;698.0
778.0;710.0;-418.0;-275.0;698.0
781.0;711.0;-412.0;-260.0;696.0
784.0;?;-405.0;-248.0;?
789.0;714.0;-397.0;-239.0;692.0
793.0;715.0;-388.0;-230.0;690.0
798.0;717.0;-378.0;-223.0;?
802.0;717.0;-371.0;-226.0;686.0
804.0;719.0;-364.0;?;681.0
804.0;?;-357.0;-239.0;680.0
803.0;718.0;-350.0;-245.0;680.0
802.0;717.0;-340.0;-251.0;680.0
802.0;717.0;-331.0;-256.0;680.0
803.0;717.0;-326.0;-260.0;680.0
?;718.0;?;-264.0;?
807.0;718.0;-322.0;?;679.0
808.0;?;-322.0;-272.0;678.0
805.0;?;-323.0;-279.0;679.0
801.0;718.0;-325.0;-283.0;679.0
798.0;717.0;-328.0;-285.0;680.0
796.0;717.0;-332.0;-286.0;680.0
795.0;717.0;-335.0;?;680.0
796.0;716.0;-338.0;-289.0;681.0
796.0;716.0;-341.0;-292.0;682.0
793.0;715.0;-344.0;-293.0;683.0
790.0;714.0;-348.0;-293.0;684.0
784.0;713.0;-351.0;-289.0;686.0
776.0;712.0;-354.0;-286.0;688.0
767.0;709.0;-357.0;-284.0;692.0
751.0;705.0;?;-277.0;696.0
726.0;702.0;-368.0;-259.0;701.0
692.0;697.0;-376.0;-230.0;706.0
653.0;692.0;-384.0;-189.0;711.0
614.0;688.0;-389.0;-142.0;715.0
581.0;686.0;-395.0;-99.0;?
557.0;685.0;-400.0;-59.0;719.0
539.0;684.0;-404.0;-25.0;720.0
530.0;?;-410.0;?;720.0
534.0;684.0;-414.0;17.0;719.0
540.0;685.0;?;18.0;718.0
548.0;685.0;-413.0;12.0;717.0
555.0;686.0;-412.0;-4.0;?
?;686.0;-408.0;-15.0;714.0
?;?;-403.0;-17.0;714.0
?;685.0;-398.0;-18.0;713.0
552.0;685.0;?;-19.0;711.0
551.0;685.0;-388.0;-18.0;710.0
549.0;685.0;-383.0;-19.0;709.0
547.0;685.0;-380.0;-19.0;708.0
542.0;685.0;-377.0;-18.0;708.0
534.0;685.0;-376.0;-16.0;707.0
524.0;?;-376.0;-11.0;707.0
513.0;685.0;-378.0;-3.0;707.0
503.0;?;-381.0;6.0;707.0
495.0;686.0;-385.0;14.0;?
488.0;686.0;-390.0;21.0;707.0
482.0;?;-393.0;30.0;708.0
478.0;686.0;-394.0;44.0;708.0
480.0;686.0;-396.0;62.0;708.0
491.0;687.0;-398.0;79.0;708.0
509.0;688.0;-400.0;90.0;708.0
532.0;?;-403.0;93.0;709.0
?;688.0;-408.0;91.0;710.0
581.0;686.0;-413.0;83.0;712.0
603.0;685.0;-417.0;75.0;714.0
620.0;682.0;-420.0;70.0;717.0
?;679.0;-422.0;68.0;720.0
645.0;677.0;-424.0;69.0;723.0
654.0;676.0;-426.0;71.0;?
662.0;676.0;-425.0;73.0;725.0
668.0;677.0;-426.0;75.0;725.0
675.0;679.0;-425.0;75.0;724.0
682.0;681.0;-425.0;71.0;?
?;684.0;?;66.0;720.0
694.0;?;-424.0;60.0;719.0
697.0;683.0;-425.0;55.0;720.0
698.0;680.0;-428.0;49.0;?
?;676.0;-429.0;44.0;727.0
702.0;674.0;-428.0;40.0;729.0
?;673.0;-427.0;36.0;?
706.0;672.0;-429.0;34.0;731.0
707.0;672.0;-432.0;32.0;732.0
706.0;671.0;?;30.0;732.0
705.0;671.0;-437.0;29.0;733.0
?;670.0;-439.0;27.0;733.0
704.0;?;-440.0;25.0;733.0
705.0;670.0;-439.0;?;733.0
707.0;671.0;-439.0;19.0;733.0
?;?;-440.0;13.0;732.0
708.0;673.0;-441.0;6.0;731.0
704.0;674.0;-439.0;4.0;729.0
698.0;675.0;-438.0;3.0;728.0
694.0;675.0;-438.0;6.0;729.0
693.0;674.0;-439.0;8.0;?
695.0;673.0;-439.0;9.0;730.0
698.0;?;-440.0;7.0;729.0
700.0;?;-443.0;?;728.0
699.0;678.0;?;-3.0;726.0
695.0;680.0;-442.0;-7.0;724.0
685.0;680.0;-442.0;?;724.0
672.0;679.0;?;-14.0;724.0
656.0;677.0;-447.0;-18.0;726.0
?;675.0;?;?;728.0
614.0;673.0;-447.0;-32.0;728.0
?;672.0;-445.0;-44.0;729.0
566.0;672.0;-440.0;-56.0;728.0
542.0;?;?;-69.0;726.0
521.0;675.0;-428.0;-81.0;724.0
502.0;677.0;-422.0;-92.0;721.0
488.0;680.0;?;-100.0;717.0
478.0;683.0;-410.0;-103.0;714.0
472.0;?;?;?;711.0
470.0;687.0;-405.0;-105.0;709.0
470.0;690.0;-398.0;-104.0;706.0
473.0;691.0;-394.0;-102.0;704.0
476.0;694.0;-389.0;-101.0;701.0
479.0;696.0;-385.0;?;699.0
483.0;698.0;-378.0;-98.0;696.0
486.0;?;-372.0;-98.0;693.0
490.0;705.0;-365.0;-100.0;688.0
494.0;707.0;?;-103.0;685.0
497.0;711.0;-351.0;-106.0;680.0
498.0;713.0;-345.0;-110.0;?
498.0;716.0;?;-112.0;673.0
498.0;718.0;-353.0;-114.0;669.0
499.0;723.0;-358.0;-117.0;662.0
500.0;727.0;-371.0;-121.0;655.0
498.0;731.0;-391.0;-123.0;650.0
494.0;734.0;?;-124.0;646.0
489.0;?;-425.0;?;644.0
484.0;739.0;-430.0;?;641.0
481.0;740.0;-435.0;-114.0;640.0
479.0;740.0;-441.0;-112.0;638.0
477.0;740.0;-449.0;-108.0;?
472.0;739.0;-454.0;-105.0;638.0
466.0;736.0;-458.0;?;639.0
459.0;735.0;-464.0;-98.0;640.0
452.0;733.0;-468.0;-94.0;641.0
447.0;731.0;-471.0;-93.0;?
443.0;730.0;-472.0;-91.0;643.0
440.0;730.0;-472.0;-90.0;643.0
438.0;730.0;-471.0;-90.0;643.0
438.0;730.0;?;-91.0;?
439.0;729.0;-466.0;-92.0;644.0
441.0;726.0;-468.0;-93.0;646.0
445.0;725.0;-472.0;-93.0;648.0
451.0;724.0;-473.0;-92.0;650.0
458.0;723.0;-476.0;-89.0;652.0
467.0;721.0;-476.0;-87.0;654.0
475.0;720.0;-474.0;-81.0;656.0
482.0;719.0;-471.0;-73.0;658.0
?;718.0;-466.0;-66.0;?
495.0;717.0;-457.0;-58.0;661.0
502.0;716.0;-446.0;-51.0;663.0
507.0;714.0;-443.0;-46.0;667.0
510.0;714.0;-442.0;-41.0;669.0
512.0;712.0;-445.0;?;671.0
517.0;710.0;-451.0;-31.0;674.0
524.0;710.0;-453.0;-40.0;675.0
528.0;710.0;-451.0;?;676.0
529.0;709.0;-450.0;-48.0;678.0
528.0;707.0;-449.0;?;680.0
528.0;?;?;-47.0;?
529.0;704.0;-452.0;?;684.0
531.0;703.0;-454.0;-48.0;685.0
?;703.0;-456.0;?;686.0
540.0;702.0;-458.0;-51.0;687.0
546.0;701.0;-460.0;-55.0;689.0
550.0;?;-460.0;-59.0;690.0
552.0;698.0;-460.0;-60.0;692.0
549.0;698.0;-458.0;-62.0;693.0
542.0;698.0;-456.0;-56.0;694.0
535.0;696.0;-457.0;-48.0;695.0
529.0;695.0;?;-43.0;696.0
523.0;694.0;-461.0;-38.0;697.0
519.0;694.0;-462.0;-37.0;698.0
518.0;693.0;-465.0;-39.0;699.0
?;692.0;-467.0;-46.0;700.0
532.0;692.0;-469.0;-60.0;700.0
542.0;?;-470.0;-77.0;700.0
552.0;?;-470.0;-94.0;?
558.0;691.0;-469.0;-108.0;701.0
?;?;?;-118.0;701.0
561.0;691.0;-468.0;-121.0;701.0
561.0;691.0;-468.0;-124.0;702.0
557.0;690.0;-470.0;?;703.0
553.0;?;-472.0;-117.0;704.0
550.0;687.0;-473.0;?;706.0
546.0;?;-475.0;?;?
?;686.0;-479.0;-113.0;?
?;686.0;-481.0;-114.0;?
549.0;686.0;-483.0;-116.0;709.0
558.0;686.0;-485.0;-126.0;709.0
?;685.0;-486.0;-136.0;710.0
559.0;683.0;-488.0;-141.0;712.0
551.0;680.0;?;-136.0;715.0
543.0;?;-492.0;-126.0;716.0
536.0;678.0;-495.0;-116.0;717.0
533.0;677.0;-498.0;-111.0;718.0
533.0;677.0;-499.0;-109.0;718.0
539.0;677.0;-501.0;-112.0;719.0
548.0;677.0;-503.0;-118.0;?
559.0;?;-504.0;-126.0;719.0
571.0;678.0;-506.0;-136.0;718.0
574.0;679.0;-506.0;-148.0;718.0
569.0;678.0;-504.0;-147.0;718.0
561.0;677.0;-503.0;-138.0;719.0
552.0;676.0;-504.0;-128.0;720.0
545.0;675.0;?;-117.0;721.0
540.0;674.0;-504.0;-108.0;721.0
539.0;674.0;-505.0;-99.0;721.0
544.0;675.0;-507.0;-96.0;721.0
553.0;677.0;-508.0;-99.0;?
563.0;679.0;-507.0;-102.0;718.0
?;681.0;-506.0;-109.0;716.0
583.0;682.0;-506.0;?;?
589.0;683.0;?;-124.0;?
593.0;684.0;-504.0;-132.0;713.0
593.0;685.0;-503.0;?;712.0
588.0;686.0;-501.0;-140.0;712.0
579.0;686.0;-501.0;-136.0;711.0
571.0;685.0;-502.0;-128.0;712.0
561.0;685.0;-503.0;-121.0;712.0
552.0;?;-504.0;-111.0;713.0
544.0;684.0;-504.0;-101.0;713.0
537.0;?;?;-92.0;714.0
533.0;681.0;-508.0;?;716.0
534.0;?;-511.0;-82.0;?
541.0;678.0;-513.0;-84.0;718.0
552.0;679.0;-515.0;-95.0;717.0
567.0;680.0;-515.0;-107.0;716.0
584.0;681.0;-515.0;?;715.0
600.0;682.0;-514.0;-147.0;714.0
611.0;684.0;-512.0;-165.0;713.0
615.0;685.0;-511.0;-176.0;712.0
614.0;685.0;-508.0;-182.0;711.0
613.0;?;-507.0;-187.0;710.0
610.0;686.0;-507.0;?;710.0
605.0;686.0;-510.0;-191.0;711.0
597.0;685.0;-512.0;-187.0;?
?;685.0;-515.0;?;712.0
583.0;684.0;-517.0;?;712.0
576.0;683.0;-519.0;?;713.0
568.0;682.0;-519.0;-160.0;714.0
559.0;?;?;-149.0;714.0
553.0;682.0;-519.0;-139.0;714.0
551.0;682.0;-520.0;-133.0;714.0
553.0;682.0;?;-133.0;714.0
559.0;682.0;-521.0;-136.0;?
569.0;?;-521.0;?;?
581.0;684.0;-520.0;-151.0;712.0
589.0;685.0;-519.0;-164.0;710.0
589.0;687.0;?;-171.0;709.0
582.0;688.0;-514.0;-169.0;?
571.0;688.0;-513.0;-161.0;708.0
559.0;688.0;-512.0;-150.0;709.0
545.0;687.0;-512.0;-136.0;709.0
531.0;?;-512.0;?;710.0
?;684.0;-512.0;-102.0;711.0
503.0;682.0;-514.0;-82.0;712.0
490.0;681.0;-515.0;-62.0;713.0
478.0;?;-513.0;-44.0;713.0
466.0;?;-509.0;-28.0;713.0
456.0;682.0;-506.0;-12.0;712.0
450.0;682.0;-505.0;-3.0;712.0
?;683.0;-505.0;1.0;711.0
446.0;681.0;-507.0;5.0;?
446.0;?;-506.0;10.0;711.0
445.0;683.0;-502.0;19.0;710.0
446.0;685.0;-497.0;32.0;708.0
449.0;687.0;-495.0;44.0;706.0
?;690.0;?;53.0;703.0
?;693.0;-491.0;57.0;701.0
489.0;695.0;-490.0;?;699.0
512.0;?;-489.0;54.0;695.0
?;703.0;-488.0;47.0;692.0
547.0;708.0;-487.0;35.0;688.0
556.0;710.0;?;23.0;686.0
557.0;710.0;-485.0;16.0;686.0
553.0;710.0;-487.0;16.0;685.0
550.0;708.0;-486.0;16.0;686.0
547.0;709.0;-485.0;14.0;684.0
545.0;?;-482.0;?;683.0
543.0;708.0;-479.0;12.0;682.0
542.0;?;-476.0;10.0;681.0
541.0;709.0;-473.0;7.0;679.0
541.0;710.0;-471.0;?;676.0
543.0;711.0;-470.0;?;674.0
543.0;?;-469.0;-6.0;672.0
545.0;713.0;-468.0;-10.0;?
546.0;712.0;-467.0;-15.0;670.0
548.0;712.0;-467.0;-20.0;669.0
548.0;713.0;-465.0;-22.0;667.0
548.0;714.0;-463.0;-23.0;665.0
549.0;715.0;-462.0;-23.0;663.0
549.0;716.0;-461.0;-22.0;662.0
?;717.0;-460.0;-21.0;660.0
549.0;718.0;-456.0;-21.0;659.0
548.0;720.0;-453.0;-22.0;658.0
548.0;721.0;-451.0;-21.0;657.0
548.0;722.0;-449.0;-20.0;657.0
549.0;723.0;-445.0;-19.0;?
550.0;722.0;-439.0;-15.0;659.0
554.0;722.0;-431.0;-12.0;661.0
562.0;?;-421.0;-11.0;662.0
572.0;724.0;-408.0;-12.0;663.0
586.0;724.0;?;-18.0;664.0
602.0;725.0;-369.0;-28.0;?
621.0;725.0;?;-42.0;?
642.0;726.0;-345.0;-64.0;666.0
665.0;726.0;?;-88.0;667.0
?;725.0;-316.0;-115.0;669.0
715.0;723.0;-307.0;-138.0;670.0
738.0;721.0;-302.0;-153.0;672.0
760.0;719.0;-307.0;-164.0;673.0
777.0;719.0;-311.0;-171.0;672.0
795.0;719.0;-311.0;-175.0;670.0
811.0;722.0;-312.0;-173.0;664.0
823.0;722.0;-315.0;-171.0;660.0
?;721.0;-317.0;-172.0;659.0
843.0;720.0;-318.0;-170.0;658.0
849.0;717.0;-323.0;-171.0;660.0
851.0;714.0;?;-174.0;664.0
851.0;712.0;-342.0;-175.0;?
853.0;709.0;-352.0;-176.0;674.0
854.0;706.0;-362.0;?;679.0
856.0;704.0;-374.0;-175.0;683.0
857.0;704.0;-380.0;-173.0;685.0
857.0;703.0;-384.0;?;687.0
857.0;702.0;-390.0;-171.0;689.0
856.0;701.0;-393.0;-169.0;?
855.0;699.0;-393.0;-168.0;692.0
853.0;698.0;-391.0;-167.0;694.0
850.0;696.0;?;-166.0;696.0
846.0;695.0;-386.0;?;698.0
837.0;694.0;-379.0;-173.0;699.0
?;693.0;-371.0;-177.0;702.0
812.0;691.0;?;-179.0;704.0
798.0;690.0;-365.0;-179.0;706.0
784.0;?;-368.0;?;708.0
777.0;689.0;-374.0;-179.0;?
?;688.0;-381.0;-181.0;712.0
765.0;687.0;-387.0;-184.0;713.0
762.0;687.0;-391.0;-189.0;714.0
756.0;?;?;-196.0;716.0
749.0;685.0;-395.0;-202.0;717.0
744.0;?;-395.0;-207.0;718.0
741.0;684.0;-392.0;-212.0;718.0
739.0;685.0;-390.0;-218.0;718.0
?;685.0;-388.0;-223.0;718.0
737.0;684.0;-387.0;?;718.0
737.0;684.0;-385.0;-231.0;719.0
?;684.0;-385.0;?;718.0
?;?;-384.0;-240.0;718.0
731.0;684.0;-384.0;-243.0;718.0
728.0;684.0;-382.0;-245.0;718.0
727.0;684.0;-382.0;?;718.0
?;684.0;?;-247.0;718.0
727.0;684.0;-383.0;-249.0;718.0
727.0;684.0;-383.0;-251.0;718.0
?;684.0;-382.0;-253.0;718.0
725.0;683.0;-384.0;-252.0;719.0
725.0;?;-386.0;-250.0;?
727.0;683.0;-390.0;-249.0;720.0
730.0;682.0;?;-251.0;721.0
734.0;683.0;?;?;720.0
739.0;683.0;-400.0;-256.0;720.0
743.0;684.0;-405.0;-263.0;720.0
747.0;685.0;-407.0;-271.0;719.0
750.0;686.0;-408.0;-279.0;718.0
751.0;687.0;-406.0;-287.0;717.0
751.0;688.0;-402.0;-296.0;715.0
?;689.0;-396.0;?;714.0
756.0;691.0;?;-315.0;712.0
759.0;693.0;-374.0;-325.0;709.0
762.0;?;-362.0;-334.0;706.0
766.0;697.0;-357.0;?;704.0
770.0;698.0;-352.0;-343.0;702.0
772.0;699.0;-346.0;-346.0;700.0
772.0;700.0;-343.0;-351.0;699.0
770.0;700.0;-343.0;-353.0;698.0
768.0;701.0;-343.0;-355.0;697.0
769.0;?;-344.0;-354.0;696.0
771.0;704.0;?;-354.0;695.0
774.0;705.0;-345.0;-355.0;693.0
777.0;707.0;-347.0;-355.0;692.0
781.0;709.0;-348.0;-355.0;690.0
?;711.0;-347.0;-354.0;?
790.0;713.0;-343.0;-352.0;686.0
793.0;716.0;-341.0;-353.0;683.0
794.0;717.0;-337.0;-354.0;682.0
792.0;718.0;-334.0;-353.0;680.0
788.0;719.0;-335.0;-351.0;?
782.0;719.0;-337.0;-349.0;678.0
?;719.0;-339.0;-346.0;679.0
765.0;717.0;-342.0;-340.0;682.0
755.0;714.0;?;-334.0;686.0
741.0;711.0;-348.0;-326.0;?
725.0;710.0;-350.0;-315.0;691.0
707.0;709.0;-352.0;-304.0;692.0
686.0;709.0;-352.0;-292.0;693.0
666.0;708.0;-352.0;-284.0;694.0
644.0;706.0;-351.0;-274.0;696.0
?;706.0;-346.0;-264.0;696.0
598.0;705.0;-340.0;-257.0;696.0
576.0;705.0;-334.0;-249.0;695.0
556.0;?;?;-243.0;694.0
538.0;705.0;?;?;691.0
527.0;?;-283.0;-234.0;689.0
523.0;704.0;-272.0;-234.0;688.0
520.0;703.0;-266.0;-238.0;?
517.0;702.0;-266.0;-244.0;685.0
512.0;717.0;-266.0;?;666.0
507.0;731.0;-268.0;-250.0;648.0
?;732.0;-269.0;-252.0;646.0
496.0;727.0;?;-254.0;649.0
491.0;719.0;-268.0;-256.0;?
486.0;712.0;?;-260.0;661.0
482.0;706.0;-258.0;-264.0;664.0
478.0;703.0;-254.0;-269.0;666.0
475.0;704.0;-255.0;-274.0;664.0
473.0;705.0;-256.0;-276.0;661.0
473.0;707.0;-257.0;-277.0;659.0
473.0;707.0;-259.0;-277.0;658.0
475.0;706.0;-258.0;-275.0;659.0
478.0;705.0;-253.0;-274.0;660.0
?;704.0;-244.0;-272.0;661.0
484.0;706.0;-226.0;-269.0;?
489.0;707.0;-200.0;-264.0;658.0
497.0;710.0;-170.0;-258.0;?
508.0;713.0;-130.0;-251.0;652.0
522.0;714.0;-86.0;?;650.0
?;716.0;-47.0;-232.0;647.0
551.0;718.0;-8.0;-221.0;645.0
568.0;721.0;24.0;?;643.0
586.0;?;51.0;-198.0;640.0
606.0;726.0;81.0;-186.0;636.0
628.0;730.0;109.0;?;632.0
645.0;732.0;133.0;?;629.0
