InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;Accelerometer RKN_ accY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelNavFrameZ
510;-4;3;59;143;1147.0;-14;12;1554.0;-32;-903;143;12
461;18;3;102;50;1059.0;13;-14;1149.0;-32;?;50;-14
454;75;4;?;-64;1649.0;-77;16;666.0;-32;-904;-64;16
508;35;4;14;1;1376.0;-76;-27;636.0;?;-905;1;-27
463;54;?;44;?;1031.0;?;-43;820.0;-32;-898;-45;-43
494;39;4;29;-136;771.0;-70;-67;?;-32;-905;-136;-67
494;32;4;31;-124;529.0;-67;?;900.0;-32;-899;?;-86
485;38;4;30;-121;541.0;-72;?;898.0;-32;-894;-121;-75
490;47;5;34;-121;422.0;-83;-71;1009.0;-32;-920;-121;-71
469;33;5;?;-92;334.0;-57;-77;927.0;-32;-892;-92;-77
?;74;5;?;-128;376.0;?;-69;944.0;-32;-945;?;?
511;89;5;-5;-113;505.0;?;-81;879.0;-32;-970;-113;-81
476;41;5;28;-86;579.0;-98;-67;918.0;-32;-885;-86;-67
499;28;6;39;-112;558.0;-89;-34;927.0;?;-909;-112;-34
504;41;6;36;-73;672.0;-100;-58;945.0;-32;-911;-73;-58
444;83;6;-25;-7;874.0;-175;-14;931.0;-32;-869;-7;-14
539;?;6;?;214;1058.0;-126;33;1019.0;?;-961;214;33
387;118;6;34;281;1029.0;-140;?;1018.0;-33;-892;?;184
270;352;5;?;187;1012.0;-157;236;996.0;-35;-1052;187;236
272;596;4;319;184;911.0;-178;617;1006.0;-42;-1301;184;617
151;621;4;206;151;681.0;-275;661;992.0;-44;-1152;151;661
?;661;6;899;456;683.0;284;-1043;970.0;-61;-1584;456;-1043
1361;915;17;1371;325;?;?;-824;1239.0;-77;-1936;325;-824
1470;1276;?;1693;-352;1722.0;517;991;1379.0;-79;-2276;-352;?
1314;1138;27;1440;-105;1774.0;407;481;1111.0;?;-2021;-105;481
134;602;15;?;898;322.0;-351;-485;780.0;-72;-559;898;-485
126;344;11;105;1612;527.0;-120;-757;1116.0;-66;-444;1612;-757
747;148;8;347;1619;1215.0;133;-244;971.0;?;?;1619;-244
727;222;2;-237;1439;744.0;-317;905;1054.0;-52;-685;1439;905
1133;38;0;-440;1792;?;-439;-123;996.0;-46;-867;1792;-123
1265;-326;?;-536;2334;1131.0;-277;-718;971.0;-39;-755;2334;-718
1085;-291;?;-571;?;799.0;-304;-663;989.0;-37;-623;2446;?
1812;-1188;-1;-1460;?;896.0;-1336;-5415;?;-35;-222;2590;-5415
2377;-1894;0;-2288;2822;916.0;-2121;-8343;988.0;-34;169;2822;-8343
1906;-1286;?;-1213;2673;849.0;-1212;-6198;1110.0;-35;?;2673;-6198
2069;-1306;4;-61;3373;910.0;-389;-6665;?;-34;-790;3373;-6665
1900;-1167;4;-202;3047;1126.0;-463;-6103;1032.0;-34;-756;?;-6103
510;32;5;-229;433;1053.0;-261;-1397;895.0;-32;-932;433;-1397
328;160;6;-62;-276;944.0;-132;227;927.0;-30;-941;-276;227
636;?;6;-84;120;1006.0;-207;?;919.0;-30;-836;120;-277
453;50;6;-36;-130;1035.0;-133;116;1160.0;?;-908;-130;?
542;-5;6;8;?;1196.0;-96;-76;961.0;-30;-883;71;-76
492;46;6;?;-3;1457.0;-71;-21;876.0;-30;-897;?;?
492;51;6;-13;-85;971.0;-107;34;868.0;-30;-936;-85;34
514;17;6;-11;?;464.0;-110;?;984.0;-30;-901;36;-48
?;?;6;14;13;486.0;-74;-26;997.0;?;-877;13;-26
503;19;6;7;19;460.0;-91;-69;957.0;?;-887;19;-69
493;36;6;18;-8;339.0;-78;-52;832.0;-30;-895;?;-52
476;45;6;10;-120;477.0;-84;?;728.0;-30;-891;-120;-103
?;?;7;-2;-119;?;-104;-123;783.0;-30;-891;-119;-123
475;73;7;39;-60;735.0;?;?;750.0;-30;?;-60;-78
497;22;7;-2;-34;558.0;-111;-85;859.0;-31;-881;-34;-85
534;-41;7;-49;59;769.0;-178;-25;746.0;-31;-851;?;-25
526;-2;7;?;125;915.0;-137;62;870.0;-31;-879;125;?
527;-6;7;-22;122;?;-141;58;907.0;-31;-876;122;?
523;21;7;28;100;627.0;-77;67;971.0;-32;-868;100;67
?;29;6;68;62;1435.0;-32;0;?;-32;-858;62;0
517;10;7;-18;83;911.0;-118;30;854.0;-32;?;83;30
499;36;6;-42;135;842.0;?;130;893.0;-32;-886;135;130
515;46;?;17;141;891.0;-63;141;860.0;-32;-882;141;141
?;46;?;14;?;853.0;-65;142;871.0;-32;?;141;142
542;46;6;19;119;860.0;-53;-6;802.0;-33;-888;119;-6
560;47;5;35;100;1011.0;-36;-90;837.0;?;-888;100;-90
545;45;6;19;119;?;-52;-19;?;-33;-888;119;-19
561;47;6;?;?;974.0;-35;?;?;-34;-886;98;-98
582;30;6;41;94;974.0;-42;-180;851.0;-35;-860;94;-180
582;-15;6;?;139;938.0;-117;?;815.0;-35;-831;139;-42
586;-31;6;-42;111;942.0;-139;83;820.0;-35;-824;111;83
591;-13;6;23;63;902.0;-67;79;859.0;?;-798;?;79
?;-7;6;52;60;907.0;-35;84;806.0;-35;-795;60;84
609;-4;6;39;45;932.0;?;72;797.0;?;-821;45;?
609;-6;6;43;52;925.0;-45;82;808.0;-35;?;52;82
610;-6;6;43;54;941.0;-45;86;837.0;-35;?;54;?
593;?;6;36;-4;940.0;-39;-36;844.0;-36;-831;-4;?
584;?;6;37;-28;878.0;-33;-91;802.0;-36;?;-28;-91
589;22;?;35;-18;909.0;-38;-65;841.0;-36;-833;-18;-65
587;26;6;37;-21;933.0;-35;-77;813.0;-36;-835;-21;-77
588;24;6;36;-21;?;-36;-73;789.0;-36;-835;-21;?
588;23;6;35;-22;952.0;-37;-73;778.0;-36;-834;-22;-73
587;27;6;41;-15;926.0;-30;-71;794.0;-36;-836;-15;-71
580;?;6;9;?;911.0;-65;-77;811.0;-35;-831;-51;-77
560;10;6;-34;-90;?;-109;-41;829.0;-35;?;-90;-41
563;19;6;-21;-88;909.0;-97;-33;912.0;-35;-862;?;-33
557;28;6;3;-79;884.0;-73;-104;891.0;-34;-860;-79;-104
530;22;6;-25;-67;918.0;?;-69;889.0;-33;-868;?;-69
542;-9;6;-48;-103;944.0;-149;-31;?;-32;-884;-103;-31
520;23;6;-12;-113;962.0;-106;-99;802.0;-32;-889;-113;-99
487;?;6;-38;-5;943.0;-129;-50;809.0;-31;-889;-5;-50
505;-15;6;-69;110;933.0;-176;73;822.0;-31;-885;110;73
501;10;6;-22;144;914.0;-121;68;861.0;-31;-884;144;68
494;15;6;-20;?;894.0;-111;21;853.0;-30;?;120;21
499;9;6;-13;?;901.0;-103;21;1045.0;-30;?;95;21
495;19;6;6;80;919.0;-80;?;1000.0;-30;-883;80;28
486;20;6;-16;13;877.0;?;-9;853.0;-30;-892;13;-9
487;10;5;-27;27;904.0;-112;10;911.0;-30;-893;27;10
497;-6;5;-22;121;?;-114;86;942.0;-30;-882;121;86
499;1;5;-4;108;966.0;-92;82;940.0;-30;-881;108;82
499;4;5;2;107;953.0;-84;80;943.0;-30;-880;107;80
499;4;5;?;63;?;-90;53;941.0;-30;-886;63;53
495;5;5;-8;3;834.0;?;12;874.0;-30;-891;3;12
489;10;5;-3;35;818.0;?;41;840.0;?;-888;35;41
491;14;5;2;32;?;-78;30;892.0;-30;-894;32;30
496;-3;5;-10;24;833.0;-94;-2;904.0;-30;-891;24;-2
483;?;?;-3;8;?;-81;?;877.0;?;-890;?;-3
471;35;5;13;11;858.0;-52;-17;847.0;-30;-898;?;-17
481;3;5;-5;-22;868.0;-81;-42;844.0;-30;-893;-22;-42
489;-11;5;?;-92;908.0;-103;-57;896.0;-30;-896;?;-57
487;-9;5;-16;-73;902.0;?;-49;884.0;-30;-898;-73;-49
486;-18;5;-22;-43;757.0;-126;-8;865.0;-30;-892;-43;?
480;36;5;22;-16;880.0;-66;-47;879.0;-30;-913;-16;-47
496;-51;5;-34;-71;836.0;-156;-18;892.0;?;-878;?;-18
506;13;?;?;-26;911.0;-88;-8;867.0;-30;-924;-26;-8
517;-42;5;-15;-36;894.0;-143;8;866.0;-30;-908;-36;8
?;-61;6;-33;-32;944.0;-166;-3;948.0;-30;-900;-32;-3
?;494;5;684;-806;796.0;694;?;1120.0;-28;?;-806;942
956;197;?;1630;-4410;?;1448;3722;969.0;?;-497;?;3722
1198;-213;12;2430;-7480;1225.0;?;5004;830.0;-24;164;-7480;5004
1124;-196;?;1675;-5726;?;1348;4982;998.0;-26;-193;-5726;4982
?;-981;23;-379;-3601;?;-786;7307;1028.0;-30;-386;-3601;7307
1379;-1046;23;-453;-3663;1070.0;-858;7541;1083.0;-30;-347;-3663;7541
542;76;22;620;-2187;806.0;132;3362;1009.0;-35;-1074;-2187;3362
-159;720;23;?;-788;950.0;119;1643;?;-39;-1322;-788;1643
-374;918;22;539;-136;857.0;-131;2445;990.0;-40;-1123;-136;2445
-226;884;18;475;1196;887.0;-202;1783;976.0;-39;-1327;?;1783
130;618;12;328;1509;930.0;-230;1187;922.0;-37;-1349;1509;1187
231;524;10;264;?;886.0;?;?;980.0;-35;-1325;1465;1042
?;75;4;-105;1857;867.0;-209;?;1091.0;-26;-1299;1857;610
1051;-388;-2;-628;1891;899.0;-374;258;1084.0;?;?;1891;258
902;-429;-2;-359;2079;848.0;-49;111;1010.0;?;-1226;2079;111
1206;-743;-7;?;?;827.0;-368;-319;918.0;-8;-879;2037;-319
1219;-927;-13;-893;1868;821.0;-358;-1068;1051.0;-1;-335;1868;-1068
?;-898;-13;-639;1932;904.0;-140;-1134;916.0;0;-327;1932;-1134
1584;-1017;-12;-1603;1663;909.0;-972;-945;?;-1;-316;1663;-945
473;-735;-13;535;2323;863.0;880;-1280;-245.0;-1;-394;2323;-1280
2706;-1343;-12;-3630;906;910.0;-2704;-654;1076.0;-1;-287;906;-654
4629;-2041;-10;-6463;-981;916.0;-4918;113;910.0;-5;-892;-981;113
615;-821;-10;1031;-547;859.0;1585;-277;?;-9;-1648;-547;-277
-305;84;-10;862;-1503;871.0;891;-187;1056.0;-10;-752;-1503;?
764;?;-6;-1184;-1082;865.0;-986;-65;1131.0;?;-753;-1082;-65
403;?;-3;32;45;928.0;174;?;1163.0;-14;-1137;45;?
564;-106;-4;-628;-266;1164.0;-490;-10;1263.0;-14;-813;-266;-10
440;-127;-3;-177;48;?;-52;-35;1032.0;-14;-979;48;-35
463;-126;-4;-249;?;1679.0;-121;-27;834.0;-14;-954;5;?
476;?;-3;-282;-139;1302.0;-156;-18;1118.0;-15;-917;-139;-18
431;?;-3;-146;-78;1004.0;-33;?;1237.0;-15;-945;-78;?
484;-122;-3;-293;-196;774.0;-181;?;954.0;-15;-906;-196;-96
469;?;-2;-213;-236;727.0;-111;-95;866.0;-16;?;-236;-95
459;-112;-2;-233;-208;581.0;-149;-103;942.0;-16;-886;-208;-103
489;-117;-2;-289;-147;?;-204;-76;912.0;-16;-890;-147;-76
?;-117;-2;-302;-123;412.0;-215;-63;772.0;-16;-890;-123;-63
496;-124;-1;-261;-204;360.0;-181;-128;748.0;-17;-907;-204;-128
503;-117;-1;-253;-153;?;-188;-201;766.0;-18;-919;-153;-201
491;-107;-1;-282;-69;595.0;-221;-11;739.0;-17;-881;-69;?
325;-668;?;-110;1091;854.0;-693;-499;730.0;-55;-468;1091;-499
-675;-732;-7;-1187;792;886.0;-379;-3243;814.0;-53;?;792;-3243
7;-950;?;-988;-1318;882.0;?;-2988;695.0;-50;-1632;-1318;-2988
?;-655;10;110;-1933;860.0;-922;61;677.0;-46;-1531;-1933;61
539;533;10;?;1106;868.0;626;24;740.0;-46;-1795;1106;24
373;8;10;-531;?;961.0;38;?;716.0;-46;-1068;291;-187
?;?;10;-17;-550;782.0;-440;58;764.0;-46;-746;-550;?
389;?;10;-437;163;1077.0;-54;-111;804.0;-46;-987;163;-111
554;-201;10;?;-116;781.0;?;85;953.0;-46;-842;-116;85
?;-77;10;-316;158;?;-106;17;844.0;?;-911;158;17
470;-106;10;-292;160;800.0;-133;24;761.0;-46;-892;160;24
483;-127;10;-266;136;990.0;-161;41;?;-46;-877;136;41
466;-93;10;-297;71;952.0;-117;-7;909.0;-46;-897;71;-7
485;-121;9;-254;-55;169.0;-156;-15;734.0;-46;-881;-55;-15
?;-120;9;-267;45;165.0;-154;-8;678.0;-46;-893;45;-8
471;-131;9;-253;49;1185.0;-168;-3;785.0;-46;?;49;-3
472;-110;9;-237;59;2037.0;-154;?;904.0;-46;-891;59;15
484;-93;9;?;74;1269.0;-146;29;710.0;?;-882;?;29
483;-72;9;-191;51;627.0;-129;8;680.0;?;-880;51;8
478;-58;9;?;37;594.0;-116;-8;775.0;-46;-882;37;-8
481;-63;9;-187;42;977.0;-122;-2;769.0;-46;-881;42;-2
?;-61;?;-188;40;860.0;-120;?;752.0;?;-882;40;-4
480;?;9;-188;40;924.0;-120;-4;790.0;-46;-882;40;-4
480;-63;9;-185;42;892.0;-122;-2;806.0;?;-882;42;-2
478;-59;9;-194;?;927.0;-116;-7;840.0;-46;-880;36;-7
485;-69;9;-168;?;933.0;-134;4;792.0;-46;-887;55;4
495;?;9;-142;89;931.0;-156;17;768.0;-46;-902;89;17
493;-80;?;-143;78;874.0;-153;17;719.0;-46;-898;78;?
485;-76;9;-125;52;872.0;-153;33;792.0;-46;-882;52;33
480;-76;9;?;55;957.0;-152;43;768.0;-46;-876;55;43
492;?;9;-108;32;911.0;-156;?;?;-46;?;32;9
484;-61;9;-76;27;938.0;-161;6;774.0;-46;-880;27;?
496;-36;9;-49;93;915.0;-161;47;?;-46;-900;93;47
494;-1;8;-42;?;930.0;-126;?;733.0;?;-886;130;100
493;?;8;-33;111;918.0;-141;76;732.0;-46;-895;111;76
534;-24;8;-3;141;957.0;-167;-23;790.0;?;?;141;-23
?;161;7;-105;93;938.0;78;331;856.0;-44;-814;93;331
420;586;6;-132;-273;949.0;499;1130;819.0;-41;-853;-273;1130
829;45;6;272;-1226;933.0;-89;2525;710.0;-40;-825;-1226;2525
804;-454;5;?;-1659;957.0;-539;3091;770.0;-39;?;-1659;3091
419;-262;5;-84;?;950.0;-350;2928;?;-38;-824;-1458;2928
490;-548;?;-172;-1606;996.0;-643;3306;850.0;?;-905;-1606;3306
241;768;?;-87;-657;916.0;665;917;832.0;-36;?;-657;917
281;584;5;-111;-209;944.0;461;-1078;874.0;-34;-955;-209;-1078
688;-955;8;-55;-597;949.0;-1080;-149;874.0;?;-844;-597;-149
463;?;8;-68;115;944.0;-132;-127;875.0;-33;-952;115;-127
452;148;8;-22;130;952.0;8;-106;901.0;-32;-918;130;-106
516;-139;8;-6;-149;949.0;-274;24;886.0;-32;?;?;24
?;90;8;-34;33;955.0;?;-90;854.0;-32;-917;?;-90
491;-87;8;-22;31;?;-227;65;943.0;-32;-894;31;65
461;21;8;-32;95;958.0;-118;54;945.0;-32;-906;95;54
481;?;8;-17;72;958.0;?;106;890.0;-32;-903;?;?
484;-15;8;?;-14;967.0;-145;34;912.0;-32;-893;-14;34
468;-8;?;-24;-9;974.0;-139;-27;927.0;-32;-891;-9;-27
473;-33;8;-23;3;969.0;-164;?;917.0;-32;-890;3;-5
471;4;8;-17;-1;968.0;-127;1;936.0;-32;-893;?;1
472;-8;8;-19;-1;965.0;-140;?;935.0;?;-897;-1;?
470;-37;8;?;27;949.0;-170;27;?;-32;-899;27;?
470;3;8;-17;103;1035.0;-126;21;982.0;-32;?;103;21
474;-1;8;-16;96;969.0;-127;47;961.0;-32;?;96;47
469;1;7;-18;111;1013.0;-121;57;981.0;-32;-899;111;57
462;33;7;-17;118;1029.0;-85;38;?;?;?;118;38
469;6;7;-17;33;1114.0;-110;?;1010.0;-32;-902;33;14
481;-15;7;?;45;1112.0;-128;24;?;-32;-905;45;24
477;-10;7;?;84;953.0;-122;62;993.0;-32;-900;84;62
457;13;7;-22;52;810.0;-95;55;980.0;?;-894;52;?
459;?;6;?;17;783.0;-97;19;964.0;-32;-892;17;?
?;-36;6;?;44;842.0;-139;?;959.0;-32;-895;44;3
?;-23;6;-13;55;936.0;-126;-5;960.0;?;-895;55;-5
471;8;6;-9;-24;1217.0;-94;-13;978.0;-32;-898;-24;-13
?;?;6;-14;-44;1100.0;-117;?;989.0;-32;-911;-44;-11
474;-30;6;-21;-15;998.0;-137;6;957.0;?;-918;-15;6
478;-12;6;-11;-61;1064.0;-117;?;991.0;-32;-908;-61;-24
478;-11;6;-5;-74;1067.0;-118;-27;?;-32;-896;-74;-27
472;-20;6;-10;-19;933.0;-130;-6;1061.0;-32;-895;-19;-6
471;-12;?;-8;-35;1018.0;-123;-33;1012.0;-32;-893;-35;-33
474;-19;7;?;-61;968.0;-132;-4;1041.0;-32;-894;-61;-4
473;-31;7;-10;-12;929.0;-147;-5;1059.0;-32;?;-12;-5
475;-31;7;-12;31;869.0;-149;-30;?;-32;-906;31;-30
473;-32;7;-10;?;863.0;-149;-22;889.0;-32;-898;15;-22
477;-37;7;-3;54;?;-151;9;869.0;-32;-891;54;9
489;-31;7;1;120;871.0;-144;55;863.0;-32;-906;120;55
486;-15;7;3;94;883.0;?;35;864.0;-32;-898;94;35
485;-10;6;2;112;?;-114;67;916.0;?;-897;?;?
464;25;6;-14;100;1185.0;-75;51;999.0;-32;-900;100;51
463;17;6;-11;46;999.0;-79;-3;910.0;-32;-889;?;-3
483;-33;6;-5;81;988.0;?;68;873.0;-32;-901;81;68
467;-9;6;-19;75;949.0;-103;?;1039.0;-32;-904;75;82
484;-9;6;1;76;?;-99;67;1004.0;-32;?;76;?
486;-8;6;?;101;916.0;-94;?;950.0;-32;-894;101;60
464;15;?;?;54;925.0;-68;38;850.0;-32;-893;?;38
483;3;5;2;4;985.0;-79;?;?;-32;?;4;8
483;-1;5;?;9;923.0;-83;-14;934.0;-32;-899;9;?
475;-8;5;-7;-1;?;-91;6;947.0;-32;-898;-1;6
478;-13;5;-5;-49;912.0;-96;-19;890.0;-32;-899;-49;-19
474;-16;5;-7;-26;923.0;-100;-6;903.0;?;-895;-26;-6
479;-12;5;-4;?;941.0;-98;?;892.0;-32;-900;16;13
482;0;5;0;-7;975.0;-86;-17;903.0;?;-903;?;-17
478;-5;5;1;-31;896.0;-91;-15;881.0;-32;-893;-31;-15
487;-1;5;5;-41;958.0;-89;-24;903.0;-32;-903;-41;-24
485;4;5;?;-45;944.0;-85;-10;933.0;-32;-907;?;-10
478;-12;5;0;-64;900.0;-103;-13;917.0;?;-896;?;-13
476;-18;5;-1;-69;962.0;-113;?;930.0;-32;-895;-69;-22
472;-17;5;-3;-50;?;-115;?;961.0;-32;-891;-50;-4
475;-17;5;2;-33;959.0;-118;?;959.0;-32;-888;-33;?
?;?;5;5;9;953.0;-103;1;921.0;-32;-896;?;1
483;5;5;8;17;924.0;-97;-11;898.0;?;?;17;-11
480;7;6;6;?;945.0;-95;-50;938.0;-32;-894;-24;-50
474;12;6;?;-25;?;-92;-21;936.0;?;?;-25;-21
?;-3;6;?;0;?;-107;-7;949.0;-32;?;0;-7
476;-7;6;-2;8;945.0;-112;?;941.0;-32;-901;8;-16
473;-6;6;-4;19;968.0;?;6;?;-32;-899;19;6
478;-16;6;2;8;960.0;-120;?;931.0;-32;?;?;-15
480;1;6;?;-3;?;-104;-14;950.0;-32;-897;-3;-14
470;11;6;-6;15;967.0;-94;22;911.0;-32;-901;15;22
466;?;6;-8;29;?;-101;14;918.0;-32;-898;29;14
473;11;6;1;21;956.0;-90;?;964.0;-32;-893;21;?
477;-1;6;3;1;949.0;-101;?;973.0;?;?;1;-10
475;-4;6;1;11;959.0;?;?;988.0;-32;-897;11;-9
478;?;5;1;38;961.0;-100;15;919.0;-32;-900;38;15
487;-6;5;7;21;953.0;-105;14;913.0;-32;-905;21;14
487;7;5;9;10;?;-90;15;936.0;-32;-900;10;15
478;5;5;3;28;961.0;?;0;955.0;-32;-898;?;0
477;-2;5;-1;20;964.0;-98;-12;976.0;-32;-902;20;-12
?;6;5;4;29;972.0;-88;55;985.0;-32;-894;29;55
?;-1;5;2;40;932.0;-95;56;984.0;-32;-894;40;56
471;-3;5;-6;26;?;-97;-30;972.0;-32;-900;26;-30
472;4;5;-4;8;961.0;-89;-3;953.0;-32;-897;8;-3
?;-8;5;8;-19;968.0;-102;40;979.0;-32;-898;?;40
487;-5;5;9;-17;961.0;-98;-8;989.0;-32;-895;-17;-8
486;-5;5;7;?;972.0;-99;5;969.0;-32;-895;?;5
485;-15;5;3;38;971.0;-109;?;962.0;-32;-899;38;23
481;1;5;0;43;?;-93;7;983.0;-32;-898;43;7
485;1;5;4;9;968.0;-93;56;988.0;-32;-899;?;56
482;?;5;2;27;1000.0;-104;79;955.0;-32;-893;27;?
485;-3;5;5;8;970.0;?;55;971.0;-32;-894;8;55
491;-11;5;7;11;965.0;-105;?;?;-32;-896;11;35
?;-7;5;4;48;1016.0;-99;22;967.0;-32;-896;48;22
485;-1;5;5;37;968.0;-93;27;956.0;-32;-893;?;27
482;?;5;2;?;964.0;?;26;956.0;-32;-890;49;26
477;3;5;-4;68;?;-89;7;967.0;-32;-900;?;7
479;10;5;-5;69;976.0;-81;5;986.0;-32;-905;69;5
483;-1;5;1;67;968.0;?;5;967.0;-32;-897;67;?
482;1;5;2;54;973.0;-83;?;932.0;-32;-894;?;25
477;-2;5;-3;49;978.0;-85;32;962.0;-32;-894;49;32
484;0;5;2;40;981.0;-81;6;1005.0;-32;-894;40;6
494;0;?;9;20;963.0;?;0;1015.0;-32;-894;20;0
484;3;5;2;19;957.0;-79;-25;1004.0;-32;-893;19;-25
?;-2;5;?;-14;981.0;-83;-5;990.0;-32;?;-14;-5
493;-12;5;?;-28;969.0;-93;11;1004.0;-32;-897;-28;11
483;-5;?;2;-13;977.0;?;-27;991.0;-32;-891;-13;-27
485;3;5;?;-31;986.0;-81;-8;976.0;?;-900;-31;-8
484;-1;5;-1;-10;1006.0;-85;1;975.0;?;-896;-10;1
484;-3;5;-1;5;979.0;-88;-8;976.0;?;?;5;-8
487;8;5;-2;19;980.0;-77;21;966.0;-32;-906;19;?
481;-4;5;-2;?;985.0;-87;19;956.0;?;-892;26;19
486;-20;5;2;22;961.0;-103;-6;979.0;-32;-890;22;-6
?;0;5;0;65;969.0;-85;3;?;-32;?;65;?
484;3;5;-1;72;960.0;-80;9;960.0;-32;-896;72;9
484;?;5;-3;67;971.0;-85;-8;855.0;-32;-897;67;-8
483;5;5;?;46;970.0;-76;-13;808.0;-32;-895;46;-13
479;4;4;1;46;985.0;-73;14;1048.0;-32;-883;46;14
486;-5;4;-1;58;980.0;-82;?;?;-32;-897;58;23
491;-22;4;3;54;962.0;-98;?;?;-32;-900;54;?
485;-20;4;3;136;988.0;-90;-2;940.0;-32;-891;136;-2
481;22;4;-1;111;976.0;-45;36;969.0;-32;-898;111;36
488;25;4;4;15;1011.0;-40;2;983.0;-32;-902;?;2
490;?;4;6;-6;985.0;-72;-25;989.0;?;-897;-6;-25
485;-6;?;2;-44;978.0;-72;?;1011.0;?;-899;-44;?
487;-2;4;3;-46;961.0;-69;-18;1060.0;-32;-902;-46;-18
478;?;4;?;-20;964.0;?;12;1028.0;-32;-897;-20;12
?;5;4;-5;-1;1019.0;-65;-8;928.0;-32;-891;-1;-8
484;1;4;6;-16;?;-70;-39;911.0;-32;-892;?;-39
487;2;4;7;-61;1020.0;-71;-10;954.0;-32;-894;-61;?
475;15;4;-3;-83;1064.0;-60;-26;953.0;?;-899;?;-26
481;1;4;-2;-93;1001.0;-76;-48;984.0;-32;-906;-93;-48
481;?;4;-3;-78;879.0;-105;-23;984.0;-32;?;?;-23
472;-12;4;-6;-33;756.0;-97;-17;1030.0;-32;-898;?;-17
475;15;4;-2;11;?;-69;-27;999.0;-32;-900;11;-27
479;10;4;0;1;759.0;-75;?;967.0;-32;-902;1;?
483;-10;4;4;-32;823.0;-97;-15;939.0;-32;-897;-32;?
487;-3;4;7;-38;924.0;-91;-35;964.0;-32;-899;?;-35
482;-4;4;3;-63;1006.0;-95;-24;1000.0;-32;-900;-63;?
483;-22;5;4;-33;1303.0;-114;-8;1017.0;-32;?;-33;-8
488;-22;5;7;20;1268.0;-115;?;942.0;-32;-897;20;-4
487;-25;5;7;5;1025.0;-117;-6;914.0;-32;-896;5;-6
487;-24;5;7;8;895.0;-116;-5;961.0;-32;-897;8;-5
483;0;5;3;36;895.0;-92;5;977.0;-32;-900;36;5
480;?;5;1;40;919.0;?;?;927.0;-32;-899;40;1
483;-1;5;1;39;?;?;22;947.0;-32;-903;39;22
486;-4;5;3;40;988.0;-92;52;921.0;-32;-902;40;52
487;-6;5;8;?;1009.0;-91;?;909.0;-32;-894;51;44
482;-2;5;0;59;908.0;-88;36;?;-32;-902;59;36
476;7;5;-4;57;918.0;-78;28;940.0;-32;-902;57;28
483;3;5;4;65;930.0;-77;24;924.0;?;-896;65;24
482;4;5;3;38;959.0;-74;26;910.0;-32;-895;38;26
473;3;5;-3;1;951.0;-73;26;947.0;-32;-890;1;26
476;6;?;-2;10;962.0;-71;24;943.0;-32;-893;10;24
479;14;5;-5;9;?;-62;8;908.0;-32;-900;9;8
477;-6;4;?;-18;970.0;?;?;929.0;-32;-891;-18;-31
?;-18;4;-1;-15;899.0;-95;-69;918.0;-32;-884;-15;-69
514;-12;?;22;84;934.0;-91;-140;910.0;-32;-887;84;-140
511;17;5;20;290;929.0;?;-459;906.0;-32;-883;290;-459
481;?;5;-5;355;929.0;-33;-826;909.0;-31;-881;355;-826
483;58;5;-9;274;923.0;?;?;899.0;-31;-890;274;-976
486;53;6;-12;219;928.0;-39;-1056;971.0;-31;-894;?;-1056
?;-26;7;2;34;923.0;-134;-900;1000.0;-30;-886;34;-900
?;-72;7;15;21;910.0;-190;-715;887.0;-30;-883;21;-715
496;-70;7;11;-32;915.0;-186;-793;857.0;-30;-877;-32;-793
500;-66;7;11;30;918.0;-183;-757;986.0;-30;-880;30;-757
504;?;8;?;522;913.0;-128;-629;923.0;-30;-898;522;-629
497;2;8;-1;553;?;?;-737;876.0;-30;-883;?;-737
500;-8;7;2;586;886.0;-121;-894;911.0;-30;-876;586;-894
?;47;7;-32;769;924.0;-60;-902;995.0;-30;-903;769;-902
505;3;7;0;?;951.0;-108;-924;1029.0;-30;?;723;-924
540;-7;7;22;916;881.0;-113;-1057;1028.0;-31;-866;916;-1057
550;81;6;-20;1189;895.0;-12;-1353;1016.0;-31;-889;1189;-1353
543;79;5;9;1470;?;-13;-1853;1005.0;-32;-850;1470;-1853
558;133;4;?;1627;933.0;?;-2279;1012.0;?;?;1627;-2279
462;-133;5;75;1202;899.0;-218;?;?;-31;-818;?;-2385
409;-62;5;-101;896;903.0;-62;-2603;1024.0;?;-907;896;-2603
476;-61;6;1;301;893.0;-144;?;993.0;-30;-897;301;-2088
463;-749;9;798;-233;?;-1208;-288;974.0;-30;-628;?;-288
523;-187;9;253;694;908.0;-440;?;953.0;-29;-800;?;477
576;196;8;-106;368;868.0;88;-15;?;-29;-926;368;-15
513;-209;8;258;-476;885.0;-457;-115;986.0;-29;-825;-476;?
486;-14;?;-6;125;895.0;-142;83;972.0;-29;-919;125;83
475;-25;8;9;179;898.0;-152;147;1026.0;-29;-895;179;147
486;-15;8;?;117;885.0;-147;95;1058.0;-29;-884;117;95
