InertialMeasurementUnit RLA Quaternion1;Accelerometer RWR accZ;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit RLA accY;Accelerometer RUA_ accZ
-275.0;347.0;217.0;-334.0;168.0;863.0;?
-274.0;288.0;171.0;?;187.0;1021.0;483.0
-276.0;?;207.0;-782.0;134.0;1043.0;509.0
-279.0;87.0;195.0;?;223.0;944.0;546.0
-280.0;417.0;251.0;-1204.0;158.0;904.0;683.0
-280.0;430.0;273.0;-1029.0;?;916.0;605.0
-280.0;454.0;?;-517.0;76.0;844.0;549.0
-283.0;315.0;267.0;-390.0;49.0;952.0;541.0
-287.0;-49.0;206.0;-140.0;52.0;925.0;510.0
-295.0;-91.0;189.0;?;?;942.0;494.0
-304.0;-109.0;189.0;-122.0;28.0;933.0;585.0
-315.0;-11.0;182.0;?;125.0;948.0;588.0
-325.0;314.0;?;328.0;138.0;880.0;605.0
-333.0;563.0;289.0;436.0;197.0;859.0;587.0
-339.0;699.0;298.0;292.0;317.0;761.0;555.0
-335.0;809.0;318.0;151.0;534.0;801.0;584.0
?;530.0;363.0;17.0;307.0;859.0;580.0
-325.0;13.0;324.0;?;207.0;871.0;614.0
-320.0;-125.0;274.0;-179.0;247.0;899.0;708.0
-313.0;-375.0;277.0;-209.0;210.0;891.0;724.0
-303.0;-609.0;279.0;-211.0;280.0;847.0;729.0
?;-687.0;246.0;-190.0;422.0;760.0;694.0
-265.0;-416.0;241.0;-298.0;?;776.0;787.0
-240.0;-588.0;174.0;-308.0;?;887.0;802.0
-213.0;-737.0;178.0;-272.0;275.0;?;780.0
-191.0;-819.0;317.0;-243.0;-20.0;862.0;815.0
-183.0;-670.0;347.0;-199.0;-42.0;906.0;940.0
-185.0;-1051.0;267.0;-174.0;64.0;892.0;968.0
-197.0;-1213.0;271.0;?;124.0;840.0;988.0
-218.0;-1038.0;?;52.0;311.0;780.0;999.0
-244.0;-691.0;252.0;123.0;436.0;791.0;1061.0
-270.0;-1045.0;?;210.0;?;759.0;1033.0
-295.0;-831.0;304.0;270.0;507.0;661.0;925.0
-315.0;-718.0;314.0;295.0;633.0;610.0;?
-333.0;-579.0;362.0;249.0;617.0;628.0;?
-348.0;-630.0;390.0;282.0;541.0;463.0;?
?;-621.0;445.0;267.0;576.0;656.0;858.0
-369.0;?;423.0;284.0;795.0;619.0;844.0
-377.0;?;?;216.0;953.0;666.0;901.0
-378.0;-884.0;469.0;184.0;926.0;343.0;948.0
-375.0;-984.0;493.0;189.0;1052.0;?;960.0
?;-1160.0;500.0;154.0;962.0;491.0;981.0
-363.0;-1097.0;469.0;146.0;?;?;975.0
-353.0;-949.0;486.0;154.0;792.0;471.0;926.0
?;-615.0;435.0;152.0;834.0;513.0;966.0
-332.0;-514.0;432.0;189.0;783.0;637.0;978.0
-324.0;-216.0;420.0;144.0;677.0;461.0;919.0
-316.0;-271.0;415.0;160.0;620.0;483.0;831.0
-307.0;-591.0;386.0;140.0;651.0;500.0;832.0
-299.0;-501.0;452.0;179.0;676.0;599.0;?
-294.0;-1218.0;469.0;169.0;?;732.0;826.0
-289.0;-932.0;442.0;115.0;872.0;750.0;948.0
-279.0;-962.0;410.0;55.0;1006.0;703.0;1008.0
-263.0;-940.0;396.0;24.0;?;?;952.0
-237.0;-866.0;365.0;?;957.0;456.0;1011.0
-200.0;-812.0;357.0;-49.0;808.0;488.0;994.0
-154.0;-888.0;371.0;-10.0;731.0;508.0;1009.0
-108.0;-951.0;424.0;?;566.0;602.0;999.0
-71.0;-586.0;451.0;-23.0;375.0;453.0;1048.0
-43.0;-741.0;381.0;23.0;355.0;464.0;?
?;-605.0;319.0;40.0;480.0;805.0;?
-23.0;?;206.0;-12.0;570.0;753.0;856.0
-27.0;76.0;88.0;16.0;823.0;817.0;805.0
-29.0;?;207.0;96.0;902.0;?;794.0
?;-265.0;402.0;124.0;790.0;462.0;682.0
-36.0;-72.0;393.0;127.0;833.0;?;704.0
-40.0;-80.0;487.0;46.0;863.0;511.0;664.0
-42.0;-262.0;434.0;50.0;929.0;447.0;752.0
-43.0;-272.0;478.0;23.0;?;564.0;731.0
-46.0;-386.0;490.0;-19.0;852.0;659.0;794.0
-49.0;-370.0;511.0;-27.0;822.0;570.0;?
-57.0;-207.0;570.0;-16.0;601.0;641.0;805.0
-70.0;-444.0;518.0;11.0;577.0;816.0;959.0
-84.0;-523.0;540.0;8.0;436.0;778.0;931.0
-98.0;-468.0;427.0;13.0;?;837.0;969.0
?;-416.0;?;-10.0;308.0;656.0;923.0
-144.0;-466.0;300.0;10.0;339.0;750.0;906.0
-174.0;-545.0;285.0;-13.0;331.0;575.0;871.0
-205.0;-452.0;289.0;-67.0;471.0;655.0;871.0
-236.0;-510.0;259.0;23.0;544.0;574.0;870.0
?;-611.0;283.0;44.0;592.0;537.0;894.0
-293.0;-631.0;378.0;?;?;579.0;919.0
-316.0;-591.0;398.0;135.0;578.0;651.0;908.0
-336.0;-553.0;468.0;147.0;699.0;864.0;890.0
-353.0;-583.0;598.0;203.0;843.0;?;884.0
-361.0;-556.0;547.0;124.0;816.0;787.0;863.0
?;-474.0;582.0;?;723.0;831.0;859.0
-371.0;-448.0;589.0;152.0;668.0;852.0;887.0
-376.0;-527.0;?;?;665.0;755.0;?
-376.0;-537.0;569.0;158.0;630.0;655.0;850.0
-375.0;-437.0;534.0;186.0;667.0;681.0;884.0
?;-529.0;543.0;99.0;701.0;662.0;886.0
-369.0;-665.0;522.0;96.0;695.0;626.0;867.0
-366.0;-633.0;498.0;90.0;719.0;594.0;874.0
-361.0;?;515.0;54.0;679.0;?;873.0
-356.0;?;511.0;56.0;623.0;557.0;857.0
-352.0;-487.0;499.0;?;633.0;?;859.0
-348.0;?;485.0;10.0;652.0;616.0;868.0
-347.0;-465.0;?;-27.0;659.0;671.0;885.0
-347.0;?;470.0;-40.0;693.0;668.0;877.0
-347.0;-484.0;533.0;-101.0;596.0;552.0;919.0
-349.0;-440.0;501.0;?;?;626.0;900.0
-350.0;?;500.0;-147.0;690.0;637.0;919.0
?;-403.0;511.0;-221.0;673.0;?;883.0
-351.0;-494.0;489.0;-217.0;661.0;622.0;860.0
-351.0;-537.0;482.0;-252.0;658.0;662.0;822.0
-351.0;-379.0;475.0;-385.0;640.0;622.0;892.0
-351.0;-569.0;464.0;-404.0;609.0;621.0;865.0
-350.0;-498.0;?;-326.0;637.0;648.0;872.0
?;-572.0;469.0;?;620.0;630.0;850.0
-349.0;-410.0;494.0;-291.0;?;632.0;838.0
-350.0;-623.0;483.0;-231.0;645.0;710.0;840.0
-353.0;-435.0;469.0;-215.0;612.0;746.0;834.0
-357.0;-390.0;449.0;-235.0;663.0;706.0;833.0
-361.0;-455.0;455.0;-167.0;617.0;670.0;841.0
-365.0;-485.0;442.0;?;583.0;670.0;847.0
-370.0;-491.0;446.0;-154.0;483.0;647.0;887.0
-374.0;-654.0;408.0;-198.0;647.0;693.0;887.0
-377.0;-471.0;400.0;-174.0;645.0;?;?
-379.0;-535.0;400.0;-139.0;624.0;650.0;855.0
-380.0;-422.0;399.0;-155.0;583.0;626.0;840.0
-380.0;-524.0;385.0;-122.0;633.0;554.0;862.0
-379.0;?;?;-75.0;593.0;627.0;902.0
-378.0;-571.0;412.0;-27.0;594.0;710.0;?
-378.0;-452.0;420.0;-33.0;593.0;645.0;837.0
-377.0;-504.0;406.0;-23.0;598.0;?;875.0
-379.0;-502.0;409.0;52.0;?;725.0;899.0
-382.0;-630.0;383.0;54.0;601.0;?;882.0
-383.0;-416.0;406.0;56.0;680.0;661.0;859.0
-384.0;-521.0;430.0;81.0;658.0;697.0;865.0
?;-540.0;462.0;58.0;584.0;607.0;842.0
-388.0;-490.0;460.0;?;583.0;474.0;897.0
-386.0;?;422.0;85.0;677.0;547.0;876.0
-382.0;-406.0;?;103.0;699.0;732.0;841.0
-379.0;-451.0;422.0;74.0;657.0;711.0;844.0
?;-459.0;459.0;44.0;584.0;619.0;890.0
-377.0;-386.0;478.0;67.0;580.0;615.0;821.0
?;?;460.0;75.0;627.0;628.0;766.0
-374.0;-532.0;432.0;60.0;680.0;639.0;808.0
-372.0;-371.0;436.0;56.0;642.0;651.0;994.0
-370.0;-447.0;434.0;58.0;618.0;622.0;896.0
?;-591.0;399.0;78.0;?;?;971.0
-367.0;-645.0;396.0;103.0;630.0;557.0;937.0
-367.0;-722.0;450.0;8.0;587.0;681.0;1025.0
-369.0;-627.0;388.0;?;580.0;577.0;1052.0
-372.0;-551.0;399.0;13.0;582.0;588.0;947.0
-375.0;-511.0;408.0;23.0;662.0;624.0;838.0
-378.0;-448.0;468.0;9.0;600.0;?;922.0
-380.0;-547.0;380.0;-5.0;514.0;547.0;847.0
-380.0;-341.0;?;64.0;548.0;556.0;809.0
-375.0;-467.0;497.0;12.0;789.0;920.0;603.0
-373.0;?;547.0;-71.0;615.0;937.0;?
-373.0;-265.0;527.0;-147.0;763.0;800.0;820.0
-372.0;-69.0;491.0;58.0;769.0;662.0;818.0
-368.0;-242.0;443.0;71.0;854.0;718.0;809.0
-365.0;-459.0;616.0;25.0;1009.0;959.0;915.0
-365.0;-288.0;618.0;-6.0;689.0;650.0;838.0
-363.0;-448.0;?;54.0;670.0;583.0;848.0
-361.0;-329.0;?;66.0;628.0;?;899.0
-359.0;-430.0;403.0;?;734.0;498.0;866.0
?;-114.0;391.0;-86.0;493.0;385.0;830.0
-356.0;-458.0;385.0;-67.0;249.0;358.0;867.0
-355.0;-798.0;245.0;-19.0;442.0;416.0;1029.0
-354.0;-321.0;392.0;-38.0;620.0;750.0;893.0
-357.0;-55.0;?;-179.0;564.0;711.0;?
-362.0;-429.0;477.0;-127.0;529.0;613.0;700.0
-368.0;-132.0;417.0;-70.0;?;639.0;?
-372.0;102.0;541.0;-18.0;566.0;485.0;?
-373.0;-569.0;520.0;15.0;626.0;528.0;1081.0
-371.0;-1041.0;?;90.0;693.0;612.0;1165.0
-367.0;?;473.0;?;722.0;737.0;1022.0
-368.0;?;507.0;-48.0;?;718.0;1076.0
-373.0;-372.0;462.0;-81.0;554.0;694.0;980.0
-376.0;-952.0;368.0;50.0;?;659.0;934.0
-376.0;-252.0;503.0;-27.0;741.0;433.0;809.0
-375.0;34.0;655.0;?;364.0;708.0;472.0
?;-411.0;474.0;-22.0;583.0;657.0;567.0
-379.0;-688.0;413.0;?;430.0;413.0;877.0
?;-101.0;119.0;?;221.0;229.0;864.0
-385.0;-1000.0;303.0;132.0;817.0;908.0;898.0
-388.0;321.0;506.0;9.0;1441.0;1002.0;1028.0
?;1232.0;759.0;2.0;771.0;270.0;617.0
-375.0;-1018.0;?;166.0;759.0;873.0;955.0
?;-818.0;497.0;40.0;798.0;865.0;1292.0
-375.0;-537.0;379.0;52.0;804.0;813.0;992.0
-377.0;-428.0;460.0;?;675.0;?;?
-385.0;?;460.0;-68.0;-16.0;353.0;?
-395.0;-887.0;214.0;47.0;189.0;430.0;799.0
-399.0;?;337.0;?;746.0;518.0;788.0
?;-388.0;668.0;?;538.0;621.0;872.0
-398.0;-408.0;?;?;889.0;?;783.0
?;-447.0;431.0;-58.0;890.0;577.0;807.0
?;?;535.0;-164.0;-267.0;154.0;846.0
-406.0;-346.0;146.0;-66.0;612.0;992.0;818.0
-417.0;-435.0;339.0;-51.0;1349.0;1004.0;782.0
-420.0;-430.0;775.0;-110.0;833.0;186.0;800.0
-414.0;-550.0;804.0;77.0;788.0;866.0;847.0
-414.0;-429.0;420.0;117.0;780.0;777.0;854.0
-415.0;-437.0;282.0;127.0;711.0;?;903.0
-414.0;-644.0;567.0;109.0;690.0;617.0;955.0
-414.0;-428.0;504.0;-27.0;580.0;425.0;831.0
-410.0;-654.0;430.0;93.0;594.0;386.0;890.0
-405.0;-444.0;406.0;208.0;628.0;?;?
-398.0;-208.0;431.0;110.0;634.0;625.0;790.0
?;?;453.0;23.0;?;533.0;?
-389.0;-290.0;423.0;-40.0;479.0;400.0;760.0
-385.0;-624.0;374.0;19.0;537.0;397.0;?
-382.0;-672.0;336.0;52.0;687.0;548.0;621.0
-379.0;-709.0;346.0;23.0;675.0;518.0;469.0
-377.0;-625.0;376.0;-44.0;596.0;524.0;?
-379.0;-125.0;437.0;-33.0;763.0;617.0;757.0
-383.0;56.0;425.0;83.0;607.0;385.0;760.0
-383.0;-359.0;385.0;33.0;690.0;451.0;943.0
-380.0;-787.0;371.0;-19.0;775.0;373.0;903.0
-374.0;-623.0;387.0;35.0;614.0;634.0;?
?;-468.0;426.0;90.0;540.0;537.0;925.0
-371.0;?;?;93.0;470.0;?;978.0
?;-789.0;336.0;52.0;694.0;563.0;1087.0
-379.0;-542.0;481.0;-27.0;658.0;471.0;950.0
-385.0;-368.0;235.0;-147.0;181.0;165.0;742.0
-385.0;-314.0;215.0;141.0;812.0;623.0;608.0
-389.0;-632.0;?;38.0;717.0;865.0;703.0
-392.0;-457.0;652.0;17.0;285.0;462.0;796.0
-394.0;-561.0;632.0;139.0;?;922.0;816.0
-396.0;-660.0;419.0;?;792.0;?;869.0
-394.0;-457.0;416.0;60.0;841.0;386.0;893.0
-392.0;-651.0;496.0;118.0;660.0;602.0;905.0
-394.0;-904.0;498.0;?;697.0;691.0;854.0
-398.0;-692.0;?;-15.0;1008.0;672.0;986.0
-398.0;-882.0;512.0;-118.0;847.0;?;1093.0
-396.0;-731.0;648.0;-110.0;418.0;403.0;1058.0
?;-311.0;506.0;?;171.0;201.0;895.0
-397.0;-472.0;245.0;-18.0;542.0;265.0;810.0
-391.0;-685.0;258.0;-41.0;666.0;474.0;902.0
-386.0;-587.0;397.0;10.0;570.0;523.0;921.0
?;-559.0;475.0;-21.0;623.0;?;?
-381.0;-674.0;561.0;-62.0;622.0;?;1020.0
-382.0;-904.0;545.0;-25.0;698.0;647.0;1018.0
-381.0;-619.0;416.0;-69.0;?;586.0;?
-379.0;-571.0;307.0;10.0;947.0;551.0;980.0
-377.0;-669.0;452.0;0.0;?;?;779.0
-378.0;-575.0;?;-8.0;956.0;597.0;571.0
-378.0;-503.0;550.0;-42.0;680.0;590.0;?
-382.0;-397.0;565.0;27.0;411.0;554.0;709.0
-384.0;-467.0;530.0;7.0;665.0;752.0;779.0
-385.0;-920.0;508.0;0.0;804.0;882.0;1025.0
-384.0;?;601.0;-127.0;810.0;740.0;?
-383.0;-485.0;673.0;-167.0;878.0;897.0;1116.0
-386.0;-574.0;491.0;-18.0;863.0;722.0;992.0
-387.0;-816.0;548.0;97.0;1027.0;682.0;952.0
-389.0;-692.0;742.0;27.0;?;541.0;1038.0
-390.0;-619.0;?;-54.0;592.0;387.0;973.0
-391.0;-680.0;224.0;12.0;438.0;162.0;760.0
?;-775.0;150.0;-47.0;403.0;485.0;710.0
-392.0;-673.0;251.0;-172.0;547.0;691.0;709.0
-397.0;-271.0;381.0;-163.0;462.0;511.0;696.0
-399.0;-408.0;498.0;-89.0;?;640.0;717.0
-398.0;-1039.0;540.0;-71.0;1163.0;654.0;966.0
-395.0;-799.0;737.0;-108.0;839.0;782.0;1099.0
-398.0;-530.0;736.0;?;652.0;?;1119.0
?;-455.0;?;?;855.0;567.0;1136.0
-404.0;-575.0;501.0;60.0;1019.0;646.0;993.0
?;-860.0;677.0;-33.0;?;624.0;940.0
-410.0;-662.0;492.0;-58.0;?;192.0;983.0
-409.0;-579.0;?;10.0;?;317.0;901.0
?;-488.0;115.0;-46.0;657.0;410.0;809.0
-405.0;-409.0;265.0;-51.0;559.0;574.0;625.0
-405.0;-229.0;493.0;-22.0;281.0;519.0;?
-404.0;-328.0;398.0;-61.0;728.0;604.0;854.0
-398.0;-411.0;452.0;-60.0;1187.0;519.0;771.0
-388.0;-650.0;736.0;-96.0;?;572.0;839.0
?;-802.0;785.0;-50.0;736.0;933.0;1008.0
-384.0;-572.0;658.0;21.0;?;904.0;1111.0
-387.0;-314.0;416.0;27.0;823.0;595.0;1117.0
-388.0;-588.0;452.0;112.0;931.0;620.0;955.0
-384.0;-828.0;514.0;131.0;789.0;457.0;918.0
-380.0;-631.0;469.0;39.0;612.0;415.0;1061.0
-376.0;-493.0;251.0;81.0;466.0;447.0;1026.0
-371.0;-763.0;136.0;-44.0;522.0;732.0;888.0
-372.0;-592.0;495.0;?;548.0;763.0;618.0
?;-499.0;401.0;-63.0;512.0;522.0;608.0
-381.0;-194.0;385.0;-100.0;551.0;?;697.0
-384.0;-551.0;375.0;-2.0;927.0;732.0;690.0
-384.0;-957.0;506.0;-30.0;1024.0;597.0;1004.0
-383.0;-571.0;?;-71.0;671.0;886.0;1182.0
-385.0;-215.0;701.0;-112.0;738.0;732.0;1176.0
-387.0;-441.0;358.0;-85.0;847.0;516.0;996.0
-383.0;-832.0;298.0;9.0;1076.0;652.0;857.0
-383.0;-653.0;673.0;-25.0;844.0;841.0;?
-388.0;-640.0;623.0;-27.0;631.0;408.0;961.0
-392.0;-575.0;201.0;93.0;574.0;206.0;?
-395.0;-511.0;?;?;315.0;311.0;673.0
-396.0;-507.0;306.0;70.0;443.0;540.0;612.0
?;-328.0;500.0;-170.0;373.0;411.0;781.0
-387.0;-322.0;307.0;-210.0;932.0;565.0;582.0
-376.0;-711.0;523.0;-85.0;?;535.0;723.0
-368.0;-1028.0;723.0;?;828.0;883.0;1134.0
-373.0;-306.0;680.0;-89.0;610.0;1217.0;1302.0
?;23.0;282.0;-49.0;836.0;555.0;1018.0
-380.0;?;310.0;102.0;987.0;571.0;873.0
?;-601.0;492.0;76.0;?;740.0;963.0
-380.0;?;464.0;23.0;724.0;359.0;970.0
-380.0;-648.0;369.0;71.0;507.0;162.0;909.0
-383.0;-541.0;102.0;191.0;217.0;190.0;863.0
-380.0;-361.0;261.0;31.0;518.0;650.0;793.0
-381.0;-348.0;441.0;-113.0;284.0;508.0;580.0
-386.0;-368.0;197.0;-6.0;371.0;?;637.0
-384.0;?;233.0;99.0;1079.0;569.0;776.0
-374.0;-555.0;549.0;40.0;1357.0;594.0;702.0
-371.0;-625.0;1038.0;?;571.0;?;?
-377.0;-456.0;476.0;193.0;558.0;908.0;1038.0
-379.0;-339.0;87.0;281.0;1087.0;608.0;?
-377.0;-91.0;474.0;168.0;881.0;?;945.0
-375.0;-600.0;597.0;193.0;668.0;383.0;866.0
-370.0;-389.0;321.0;146.0;765.0;277.0;1133.0
-363.0;-319.0;301.0;124.0;644.0;607.0;908.0
-359.0;-733.0;309.0;-27.0;377.0;542.0;674.0
-357.0;-548.0;104.0;23.0;285.0;677.0;557.0
-360.0;-13.0;163.0;?;549.0;713.0;539.0
?;?;385.0;?;377.0;415.0;614.0
-367.0;-499.0;352.0;-145.0;738.0;424.0;1107.0
-367.0;-645.0;370.0;-118.0;946.0;802.0;1398.0
-364.0;?;?;-96.0;890.0;757.0;1183.0
-363.0;-253.0;769.0;27.0;687.0;975.0;1020.0
-369.0;-84.0;373.0;91.0;610.0;895.0;907.0
-370.0;-726.0;233.0;150.0;1253.0;880.0;?
-372.0;-732.0;729.0;129.0;585.0;504.0;509.0
-378.0;-343.0;460.0;322.0;456.0;?;697.0
-377.0;106.0;-51.0;411.0;605.0;?;634.0
?;-413.0;-50.0;100.0;350.0;745.0;720.0
-381.0;-553.0;-25.0;-35.0;206.0;688.0;1044.0
-380.0;-726.0;493.0;-38.0;781.0;463.0;1044.0
?;-346.0;850.0;-255.0;1175.0;815.0;971.0
-364.0;-437.0;?;-326.0;1050.0;960.0;815.0
-362.0;-462.0;617.0;-164.0;645.0;1112.0;872.0
?;-266.0;400.0;42.0;867.0;1131.0;892.0
-372.0;-452.0;456.0;-17.0;684.0;486.0;922.0
-377.0;-345.0;186.0;115.0;472.0;?;?
-377.0;-526.0;-103.0;39.0;331.0;92.0;990.0
-376.0;-755.0;182.0;-139.0;323.0;?;1029.0
?;-855.0;343.0;-182.0;208.0;628.0;1101.0
-383.0;-537.0;454.0;-145.0;824.0;757.0;?
-380.0;-139.0;531.0;-172.0;910.0;669.0;431.0
-380.0;-283.0;453.0;-44.0;810.0;728.0;574.0
-377.0;-842.0;425.0;65.0;?;663.0;401.0
-375.0;-106.0;218.0;-126.0;741.0;747.0;936.0
-372.0;-322.0;415.0;-184.0;624.0;559.0;1023.0
?;-496.0;527.0;-2.0;?;720.0;996.0
-364.0;-313.0;424.0;133.0;763.0;905.0;?
-366.0;-515.0;452.0;162.0;934.0;974.0;1036.0
-368.0;-631.0;611.0;?;762.0;540.0;?
?;-603.0;491.0;?;806.0;547.0;910.0
-378.0;-791.0;230.0;?;1004.0;583.0;879.0
-383.0;-393.0;218.0;-35.0;401.0;142.0;854.0
-389.0;-168.0;87.0;-164.0;-418.0;-8.0;947.0
-387.0;-406.0;99.0;98.0;?;788.0;920.0
-386.0;-501.0;?;-48.0;726.0;683.0;828.0
-385.0;-608.0;?;-58.0;795.0;705.0;773.0
-383.0;-501.0;496.0;-59.0;932.0;736.0;?
-381.0;?;447.0;?;569.0;625.0;763.0
-381.0;-504.0;413.0;2.0;816.0;599.0;681.0
-383.0;?;381.0;-76.0;804.0;537.0;724.0
-383.0;-466.0;281.0;?;758.0;566.0;782.0
-378.0;-475.0;309.0;-135.0;854.0;605.0;817.0
-372.0;-640.0;291.0;-25.0;832.0;617.0;854.0
-368.0;-633.0;471.0;12.0;652.0;?;881.0
-368.0;-815.0;571.0;29.0;512.0;821.0;?
-370.0;-602.0;437.0;81.0;540.0;591.0;934.0
-372.0;-526.0;321.0;?;587.0;422.0;848.0
-370.0;-373.0;301.0;23.0;511.0;?;778.0
-367.0;-687.0;265.0;21.0;569.0;547.0;812.0
?;-526.0;256.0;-103.0;457.0;440.0;665.0
-363.0;-857.0;302.0;-159.0;367.0;371.0;1056.0
-363.0;-391.0;291.0;-57.0;515.0;437.0;1122.0
-364.0;-170.0;305.0;-34.0;548.0;510.0;946.0
-366.0;-731.0;349.0;?;552.0;?;929.0
-371.0;-582.0;325.0;?;638.0;620.0;1028.0
-377.0;?;315.0;47.0;750.0;720.0;973.0
-382.0;-364.0;332.0;-10.0;866.0;671.0;?
-386.0;?;358.0;-60.0;725.0;492.0;845.0
-387.0;?;408.0;-92.0;541.0;570.0;954.0
-390.0;-593.0;377.0;-70.0;592.0;655.0;617.0
-392.0;-338.0;250.0;-91.0;586.0;401.0;607.0
-392.0;-707.0;296.0;-29.0;909.0;805.0;839.0
-383.0;-437.0;?;?;1149.0;746.0;842.0
-375.0;-475.0;635.0;?;658.0;632.0;?
-374.0;-835.0;561.0;82.0;?;857.0;1014.0
-371.0;-602.0;416.0;?;1014.0;765.0;1085.0
-369.0;-528.0;505.0;-126.0;764.0;628.0;941.0
-374.0;-580.0;445.0;-66.0;?;640.0;1011.0
-379.0;-590.0;323.0;-29.0;680.0;?;919.0
-381.0;-452.0;258.0;32.0;?;566.0;899.0
-380.0;-483.0;?;70.0;553.0;430.0;929.0
-384.0;-735.0;307.0;145.0;-5.0;132.0;984.0
-385.0;?;273.0;46.0;682.0;805.0;1047.0
-393.0;-406.0;-72.0;-3.0;727.0;396.0;932.0
-393.0;-624.0;418.0;?;626.0;261.0;805.0
-388.0;?;665.0;?;625.0;394.0;786.0
-381.0;-409.0;?;-8.0;1050.0;882.0;737.0
-377.0;-467.0;420.0;33.0;663.0;452.0;671.0
-371.0;-318.0;466.0;8.0;?;639.0;539.0
-364.0;-220.0;?;-72.0;?;509.0;460.0
-358.0;81.0;399.0;-32.0;718.0;?;474.0
-356.0;-100.0;432.0;81.0;642.0;763.0;560.0
-355.0;205.0;?;144.0;837.0;708.0;630.0
-352.0;508.0;365.0;181.0;1006.0;639.0;811.0
-345.0;76.0;?;90.0;902.0;603.0;756.0
-336.0;?;466.0;67.0;677.0;595.0;746.0
-324.0;-156.0;381.0;124.0;605.0;576.0;711.0
-307.0;-31.0;303.0;114.0;609.0;521.0;745.0
-288.0;?;284.0;70.0;474.0;472.0;830.0
-267.0;?;215.0;28.0;?;401.0;803.0
-247.0;74.0;111.0;-104.0;60.0;364.0;746.0
-232.0;-199.0;134.0;-193.0;11.0;292.0;716.0
-223.0;56.0;166.0;-158.0;86.0;578.0;652.0
-220.0;122.0;137.0;-107.0;252.0;601.0;?
-219.0;-176.0;99.0;-123.0;540.0;?;577.0
-220.0;44.0;244.0;-59.0;512.0;1046.0;586.0
-230.0;337.0;393.0;-19.0;200.0;1018.0;677.0
-246.0;62.0;305.0;-61.0;327.0;984.0;?
?;-46.0;180.0;?;494.0;1049.0;?
?;-233.0;252.0;-41.0;590.0;1010.0;634.0
-289.0;-97.0;338.0;-89.0;576.0;?;670.0
-297.0;-120.0;287.0;-76.0;580.0;647.0;643.0
-303.0;18.0;263.0;-8.0;483.0;?;600.0
-306.0;57.0;299.0;50.0;337.0;832.0;?
-305.0;?;262.0;69.0;399.0;?;?
-304.0;224.0;260.0;50.0;360.0;844.0;633.0
-303.0;244.0;283.0;-33.0;242.0;912.0;?
-303.0;64.0;237.0;-102.0;508.0;893.0;658.0
-300.0;181.0;295.0;-37.0;285.0;789.0;650.0
-300.0;74.0;?;-11.0;?;964.0;636.0
?;452.0;194.0;-17.0;333.0;?;649.0
?;519.0;211.0;2.0;387.0;866.0;?
-301.0;?;254.0;64.0;429.0;916.0;512.0
-302.0;439.0;?;15.0;357.0;?;428.0
-301.0;348.0;238.0;2.0;375.0;690.0;409.0
-299.0;566.0;263.0;-20.0;321.0;768.0;448.0
-296.0;347.0;224.0;36.0;?;867.0;432.0
-295.0;506.0;?;0.0;255.0;956.0;?
-296.0;33.0;235.0;?;354.0;?;480.0
-294.0;357.0;283.0;?;414.0;783.0;489.0
-292.0;405.0;322.0;-36.0;372.0;793.0;457.0
-290.0;600.0;311.0;37.0;351.0;834.0;476.0
-286.0;624.0;278.0;53.0;361.0;826.0;413.0
-282.0;451.0;257.0;21.0;301.0;939.0;248.0
-279.0;338.0;275.0;30.0;113.0;?;203.0
-279.0;500.0;265.0;90.0;124.0;949.0;284.0
-277.0;522.0;236.0;64.0;159.0;896.0;383.0
?;615.0;290.0;56.0;100.0;938.0;408.0
-274.0;474.0;312.0;143.0;103.0;954.0;403.0
-273.0;382.0;264.0;70.0;190.0;968.0;394.0
-271.0;379.0;287.0;136.0;?;822.0;386.0
-265.0;431.0;311.0;?;214.0;948.0;386.0
-257.0;487.0;363.0;8.0;170.0;967.0;374.0
-248.0;513.0;294.0;-129.0;206.0;946.0;351.0
-243.0;460.0;198.0;?;-43.0;980.0;340.0
-241.0;388.0;202.0;-106.0;-191.0;1030.0;381.0
-241.0;?;221.0;-42.0;-100.0;829.0;380.0
-239.0;619.0;269.0;90.0;68.0;835.0;410.0
-238.0;530.0;335.0;141.0;18.0;997.0;501.0
-241.0;576.0;319.0;176.0;60.0;?;521.0
-245.0;718.0;275.0;128.0;113.0;895.0;540.0
?;536.0;?;31.0;107.0;866.0;?
-249.0;?;275.0;-84.0;91.0;910.0;511.0
-250.0;336.0;290.0;-125.0;48.0;940.0;542.0
-253.0;470.0;287.0;-102.0;12.0;987.0;530.0
-258.0;457.0;?;-84.0;20.0;989.0;538.0
-264.0;456.0;236.0;-50.0;107.0;943.0;514.0
-269.0;445.0;250.0;12.0;80.0;992.0;492.0
-275.0;369.0;289.0;?;94.0;873.0;529.0
-280.0;361.0;272.0;-32.0;179.0;822.0;588.0
-282.0;145.0;264.0;-58.0;290.0;838.0;570.0
?;273.0;278.0;-45.0;286.0;884.0;581.0
-284.0;208.0;266.0;?;285.0;931.0;?
-284.0;279.0;260.0;-22.0;252.0;852.0;569.0
?;119.0;273.0;51.0;185.0;926.0;608.0
-285.0;160.0;254.0;7.0;211.0;876.0;596.0
?;313.0;262.0;-35.0;190.0;767.0;671.0
-291.0;?;264.0;30.0;144.0;933.0;628.0
