InertialMeasurementUnit LUA accY;InertialMeasurementUnit LLA Quaternion2;Accelerometer LUA_ accY;Accelerometer LH accY;InertialMeasurementUnit RUA accY;Accelerometer LUA^ accZ;Accelerometer LWR accY;InertialMeasurementUnit LLA accX;Accelerometer RUA^ accZ
-278.0;-123.0;-112.0;?;304.0;316.0;-117.0;269.0;358.0
-283.0;-123.0;-111.0;-222.0;302.0;314.0;-112.0;273.0;?
-268.0;-123.0;-119.0;-217.0;308.0;?;-109.0;266.0;411.0
-267.0;-123.0;-104.0;-218.0;314.0;339.0;-127.0;267.0;459.0
-277.0;?;-123.0;-218.0;310.0;337.0;-123.0;?;461.0
-275.0;-122.0;?;-190.0;309.0;324.0;-116.0;270.0;572.0
-279.0;?;-112.0;-221.0;319.0;?;?;276.0;536.0
-278.0;-122.0;?;-226.0;317.0;303.0;-146.0;277.0;?
-278.0;?;-138.0;-216.0;333.0;324.0;-131.0;270.0;798.0
-278.0;-123.0;-161.0;-186.0;345.0;?;-168.0;273.0;798.0
-271.0;-124.0;-145.0;-160.0;326.0;251.0;?;271.0;?
-262.0;-124.0;-143.0;-192.0;304.0;?;?;?;786.0
-265.0;-124.0;?;-167.0;292.0;285.0;-201.0;278.0;?
-261.0;-123.0;-180.0;-143.0;309.0;258.0;-178.0;282.0;684.0
?;-122.0;-170.0;-181.0;333.0;244.0;-161.0;287.0;719.0
-277.0;-122.0;-170.0;-170.0;344.0;276.0;-204.0;288.0;599.0
-284.0;-122.0;-161.0;-225.0;?;319.0;-217.0;294.0;544.0
-287.0;-122.0;-202.0;-232.0;415.0;376.0;-240.0;?;498.0
-275.0;-122.0;-225.0;-228.0;470.0;413.0;-244.0;280.0;?
-296.0;-119.0;-172.0;-185.0;456.0;370.0;-172.0;286.0;603.0
-321.0;-115.0;-129.0;-189.0;604.0;?;-138.0;309.0;512.0
-300.0;-112.0;?;-237.0;717.0;362.0;-196.0;326.0;?
?;-110.0;-176.0;-204.0;799.0;314.0;-200.0;342.0;767.0
-227.0;-110.0;-149.0;?;744.0;256.0;-170.0;344.0;768.0
?;-111.0;-102.0;-138.0;688.0;226.0;-149.0;360.0;799.0
?;-112.0;-118.0;-170.0;741.0;256.0;-159.0;368.0;866.0
-241.0;-114.0;-142.0;-198.0;639.0;272.0;-170.0;368.0;799.0
-235.0;-116.0;-171.0;?;?;284.0;-187.0;354.0;771.0
-251.0;-119.0;-151.0;-208.0;394.0;269.0;-175.0;366.0;728.0
-300.0;-122.0;-153.0;-193.0;229.0;?;-180.0;383.0;802.0
-325.0;-127.0;-149.0;-175.0;469.0;235.0;-185.0;?;881.0
-420.0;-134.0;-127.0;-149.0;447.0;224.0;-152.0;388.0;751.0
-415.0;-142.0;-102.0;-161.0;317.0;235.0;-168.0;382.0;793.0
-447.0;?;-141.0;-166.0;542.0;243.0;-185.0;335.0;745.0
?;-156.0;-123.0;-198.0;628.0;248.0;-176.0;368.0;670.0
-353.0;-161.0;-116.0;-173.0;538.0;249.0;-170.0;352.0;685.0
?;-164.0;-131.0;-180.0;603.0;253.0;-175.0;319.0;695.0
-247.0;-166.0;-129.0;-180.0;691.0;272.0;-164.0;313.0;735.0
-254.0;-166.0;-118.0;-178.0;656.0;249.0;-135.0;321.0;732.0
-289.0;-165.0;-93.0;-161.0;579.0;252.0;-104.0;341.0;756.0
-295.0;-166.0;-96.0;-173.0;579.0;244.0;-121.0;343.0;803.0
?;-166.0;?;-170.0;562.0;267.0;-103.0;350.0;?
-282.0;-168.0;-105.0;-187.0;580.0;253.0;-125.0;348.0;810.0
?;-170.0;-95.0;?;625.0;277.0;?;343.0;872.0
-231.0;?;?;-164.0;577.0;294.0;-115.0;319.0;842.0
-218.0;?;-96.0;-164.0;?;304.0;?;318.0;872.0
-256.0;-174.0;-106.0;-189.0;500.0;296.0;-117.0;?;890.0
-254.0;?;-103.0;-203.0;477.0;305.0;-110.0;323.0;849.0
-272.0;-174.0;-89.0;-190.0;484.0;303.0;-87.0;320.0;861.0
?;-174.0;-72.0;-184.0;525.0;298.0;-83.0;317.0;880.0
-272.0;-176.0;-82.0;-154.0;?;316.0;-115.0;315.0;905.0
?;-177.0;-81.0;-170.0;535.0;302.0;-84.0;?;912.0
?;-178.0;-72.0;-171.0;?;328.0;-118.0;293.0;866.0
-262.0;-178.0;-58.0;-170.0;643.0;325.0;-74.0;293.0;842.0
-270.0;-178.0;-69.0;-162.0;607.0;303.0;-89.0;291.0;848.0
-275.0;-178.0;-85.0;-183.0;704.0;336.0;-93.0;285.0;882.0
-278.0;-176.0;-87.0;-192.0;732.0;366.0;-140.0;?;884.0
-270.0;-174.0;-70.0;-199.0;692.0;318.0;-91.0;280.0;884.0
-276.0;-172.0;-57.0;-184.0;696.0;322.0;-95.0;275.0;921.0
-290.0;-171.0;-57.0;-180.0;755.0;348.0;-81.0;279.0;886.0
-299.0;-169.0;?;-177.0;?;337.0;-88.0;281.0;886.0
-304.0;-168.0;-55.0;-162.0;800.0;336.0;-88.0;282.0;857.0
-297.0;-167.0;-51.0;-172.0;786.0;346.0;?;273.0;829.0
?;-166.0;?;?;830.0;?;-91.0;?;859.0
-296.0;-167.0;-92.0;-190.0;793.0;357.0;-81.0;267.0;869.0
-301.0;?;-86.0;-189.0;?;366.0;-84.0;270.0;858.0
-287.0;-166.0;-82.0;-207.0;?;364.0;-97.0;255.0;874.0
-296.0;?;-75.0;-200.0;798.0;353.0;-79.0;254.0;884.0
-314.0;-166.0;-76.0;-171.0;?;342.0;-86.0;257.0;853.0
-325.0;-166.0;-73.0;-160.0;?;330.0;-97.0;263.0;?
-317.0;-167.0;-51.0;-165.0;852.0;311.0;-114.0;249.0;889.0
-305.0;-167.0;-67.0;-191.0;841.0;350.0;-76.0;242.0;916.0
-320.0;-166.0;-87.0;-177.0;?;338.0;-84.0;243.0;891.0
-314.0;-166.0;-76.0;-182.0;811.0;365.0;-85.0;247.0;903.0
-308.0;-166.0;-86.0;-177.0;788.0;363.0;?;239.0;890.0
-311.0;-165.0;-76.0;-186.0;816.0;357.0;-108.0;235.0;875.0
-336.0;-163.0;-67.0;?;?;330.0;-105.0;248.0;?
-350.0;-162.0;-68.0;?;829.0;335.0;-98.0;264.0;847.0
-349.0;-161.0;-64.0;-195.0;822.0;326.0;-95.0;254.0;868.0
-349.0;-161.0;-77.0;-181.0;850.0;345.0;-79.0;255.0;869.0
?;-161.0;-89.0;-180.0;849.0;307.0;?;255.0;900.0
-339.0;-162.0;-80.0;-179.0;838.0;345.0;-113.0;255.0;907.0
-318.0;-162.0;?;-189.0;849.0;313.0;-92.0;248.0;889.0
-312.0;-162.0;?;-190.0;866.0;328.0;-88.0;248.0;?
-326.0;-162.0;-74.0;-190.0;865.0;315.0;-95.0;251.0;891.0
-337.0;?;-70.0;-199.0;848.0;345.0;-91.0;260.0;862.0
-333.0;-162.0;?;-186.0;855.0;318.0;-94.0;258.0;879.0
-335.0;?;-63.0;-172.0;834.0;309.0;-75.0;261.0;885.0
-322.0;-162.0;-77.0;-181.0;843.0;317.0;-103.0;260.0;874.0
-315.0;-162.0;-67.0;-180.0;829.0;325.0;-91.0;254.0;859.0
-313.0;?;-76.0;-178.0;828.0;?;-85.0;254.0;872.0
?;-162.0;-76.0;-187.0;844.0;328.0;?;258.0;872.0
-319.0;-162.0;-95.0;-183.0;866.0;334.0;-102.0;260.0;887.0
-320.0;-162.0;-84.0;-188.0;884.0;344.0;-71.0;257.0;928.0
-323.0;-163.0;-74.0;-176.0;874.0;356.0;-77.0;263.0;902.0
-313.0;-164.0;-67.0;-182.0;879.0;326.0;-94.0;258.0;?
-308.0;-165.0;-82.0;-193.0;875.0;327.0;-99.0;255.0;889.0
-316.0;-165.0;-82.0;-180.0;852.0;325.0;-97.0;259.0;877.0
?;?;-75.0;-180.0;857.0;328.0;-99.0;260.0;872.0
-309.0;-166.0;-76.0;-180.0;867.0;322.0;-108.0;258.0;889.0
-306.0;-166.0;-76.0;-180.0;852.0;335.0;-130.0;258.0;892.0
-318.0;-166.0;-81.0;-192.0;844.0;319.0;-99.0;262.0;889.0
-309.0;-166.0;-90.0;?;864.0;325.0;-92.0;259.0;850.0
-310.0;-166.0;-68.0;-194.0;857.0;352.0;-93.0;258.0;867.0
-312.0;-165.0;-83.0;-206.0;848.0;303.0;-94.0;259.0;?
-319.0;-165.0;-78.0;?;894.0;320.0;-122.0;261.0;857.0
-317.0;-164.0;-76.0;-192.0;887.0;326.0;-95.0;?;856.0
-327.0;?;-76.0;?;872.0;339.0;-92.0;264.0;826.0
-328.0;-163.0;?;-173.0;883.0;351.0;?;262.0;825.0
-325.0;-164.0;-83.0;-176.0;868.0;316.0;-106.0;261.0;832.0
-323.0;-164.0;-80.0;-185.0;860.0;363.0;-83.0;?;819.0
-319.0;-165.0;-96.0;-194.0;857.0;345.0;-83.0;264.0;839.0
-315.0;-164.0;-96.0;-171.0;871.0;316.0;-117.0;260.0;?
-309.0;-164.0;-87.0;-204.0;?;316.0;-89.0;260.0;858.0
-315.0;-164.0;-78.0;-200.0;846.0;332.0;-108.0;261.0;824.0
-310.0;-164.0;-92.0;-199.0;857.0;341.0;-112.0;262.0;799.0
-316.0;-164.0;-97.0;-199.0;854.0;307.0;-105.0;262.0;798.0
-318.0;-163.0;-85.0;-197.0;839.0;307.0;-109.0;265.0;789.0
-316.0;-162.0;-101.0;-178.0;824.0;305.0;-114.0;265.0;828.0
-310.0;-162.0;-105.0;-182.0;811.0;321.0;-84.0;263.0;846.0
-316.0;-161.0;-107.0;?;796.0;263.0;-131.0;264.0;843.0
-320.0;-161.0;-87.0;-196.0;798.0;260.0;-110.0;267.0;841.0
-314.0;-160.0;-86.0;-189.0;?;274.0;-111.0;267.0;822.0
-313.0;-161.0;-58.0;?;824.0;261.0;-107.0;264.0;853.0
-330.0;-161.0;?;?;825.0;260.0;-133.0;?;846.0
-316.0;-161.0;-67.0;-188.0;829.0;234.0;-101.0;264.0;?
?;-162.0;-63.0;-177.0;813.0;?;-113.0;260.0;962.0
-299.0;-162.0;-75.0;-181.0;761.0;?;-121.0;260.0;817.0
-301.0;-161.0;-82.0;-187.0;?;266.0;-122.0;268.0;798.0
-295.0;-162.0;-98.0;-192.0;727.0;262.0;?;263.0;935.0
-313.0;-162.0;-93.0;-172.0;?;253.0;-104.0;271.0;745.0
-297.0;-162.0;-93.0;-190.0;815.0;241.0;-123.0;?;898.0
-286.0;-163.0;?;-188.0;?;268.0;-104.0;274.0;658.0
-266.0;-163.0;-79.0;-183.0;784.0;263.0;-128.0;271.0;742.0
?;-164.0;-71.0;-200.0;760.0;267.0;-114.0;272.0;829.0
-251.0;-164.0;-95.0;-200.0;763.0;253.0;-113.0;273.0;698.0
-252.0;-165.0;-69.0;-192.0;797.0;248.0;-128.0;271.0;678.0
-243.0;-166.0;-85.0;-165.0;814.0;255.0;-91.0;270.0;852.0
?;-167.0;-57.0;-179.0;827.0;201.0;-107.0;269.0;720.0
-229.0;-168.0;-77.0;-174.0;?;182.0;-96.0;?;769.0
-230.0;-168.0;-64.0;-172.0;684.0;215.0;-102.0;272.0;?
-258.0;?;-59.0;-163.0;750.0;236.0;-117.0;279.0;819.0
-256.0;-170.0;-51.0;-168.0;661.0;195.0;-83.0;278.0;792.0
-250.0;-171.0;-39.0;-171.0;707.0;163.0;-112.0;272.0;784.0
-244.0;-173.0;-51.0;-186.0;638.0;175.0;?;272.0;820.0
-252.0;-174.0;-45.0;-192.0;570.0;?;-96.0;272.0;801.0
-265.0;-176.0;-54.0;-171.0;644.0;201.0;-107.0;277.0;760.0
-269.0;-177.0;-56.0;-180.0;?;209.0;-78.0;278.0;804.0
-270.0;-179.0;-65.0;-171.0;532.0;191.0;-111.0;279.0;889.0
-254.0;-182.0;-56.0;-171.0;650.0;201.0;-87.0;273.0;748.0
-245.0;?;?;-171.0;611.0;231.0;?;266.0;825.0
?;-189.0;-46.0;-167.0;640.0;184.0;-93.0;267.0;757.0
-218.0;-191.0;-56.0;?;645.0;198.0;-94.0;261.0;783.0
-219.0;-193.0;-57.0;-176.0;649.0;237.0;-102.0;259.0;771.0
-221.0;-195.0;-57.0;-188.0;670.0;233.0;-90.0;258.0;785.0
-203.0;-197.0;-57.0;-174.0;626.0;207.0;-84.0;250.0;839.0
-181.0;-198.0;-47.0;-164.0;671.0;194.0;-99.0;246.0;706.0
?;-198.0;-49.0;-161.0;662.0;202.0;-97.0;251.0;621.0
-203.0;?;-44.0;-154.0;624.0;214.0;-77.0;255.0;588.0
-206.0;-197.0;-26.0;?;649.0;214.0;-74.0;256.0;440.0
-205.0;-197.0;-55.0;?;738.0;260.0;-87.0;255.0;491.0
-203.0;-197.0;-100.0;-191.0;626.0;316.0;-128.0;260.0;546.0
-185.0;-196.0;?;-180.0;686.0;290.0;-112.0;249.0;664.0
-191.0;-195.0;-50.0;-171.0;?;270.0;-93.0;253.0;607.0
?;-193.0;-91.0;-192.0;?;269.0;-108.0;250.0;556.0
?;-192.0;-100.0;-184.0;628.0;265.0;-122.0;249.0;634.0
-213.0;-190.0;-101.0;-160.0;?;240.0;-93.0;?;554.0
-215.0;-189.0;-92.0;-159.0;660.0;?;?;258.0;509.0
?;-188.0;-68.0;?;638.0;201.0;-95.0;253.0;692.0
-201.0;-188.0;-50.0;-163.0;479.0;163.0;-98.0;249.0;688.0
-205.0;-188.0;-29.0;-161.0;433.0;179.0;?;251.0;?
-199.0;-187.0;-37.0;-156.0;295.0;181.0;-114.0;242.0;546.0
-225.0;-185.0;-41.0;-159.0;227.0;209.0;-51.0;231.0;480.0
-262.0;-181.0;-53.0;-175.0;327.0;214.0;-80.0;251.0;481.0
-304.0;-177.0;-29.0;-120.0;567.0;?;-79.0;278.0;413.0
-292.0;-174.0;-71.0;-135.0;571.0;295.0;?;?;255.0
-255.0;-172.0;?;-136.0;416.0;327.0;-89.0;255.0;?
-254.0;-170.0;-79.0;-139.0;?;338.0;-63.0;265.0;316.0
-270.0;?;?;?;558.0;357.0;-73.0;278.0;295.0
-225.0;-170.0;-93.0;-160.0;431.0;?;?;266.0;308.0
-217.0;-172.0;-77.0;-150.0;608.0;322.0;-67.0;256.0;287.0
-196.0;-174.0;?;?;693.0;292.0;-56.0;252.0;234.0
-163.0;-175.0;-49.0;?;680.0;293.0;-65.0;242.0;223.0
?;-174.0;-63.0;-164.0;?;305.0;-65.0;235.0;254.0
-153.0;-173.0;-68.0;-157.0;445.0;318.0;-66.0;233.0;279.0
-161.0;-170.0;-75.0;-148.0;426.0;358.0;-76.0;276.0;274.0
-179.0;-168.0;-95.0;?;393.0;368.0;-86.0;235.0;282.0
?;-165.0;-75.0;-157.0;249.0;351.0;-61.0;231.0;289.0
-249.0;-161.0;?;-144.0;8.0;330.0;-41.0;228.0;261.0
-284.0;-159.0;?;-179.0;103.0;307.0;-78.0;241.0;246.0
-308.0;-156.0;-63.0;-138.0;251.0;315.0;-84.0;242.0;277.0
-316.0;-155.0;-51.0;?;280.0;336.0;-84.0;247.0;297.0
-317.0;-153.0;-69.0;-152.0;275.0;347.0;-81.0;256.0;286.0
-285.0;-152.0;-65.0;-152.0;241.0;355.0;-68.0;242.0;277.0
-255.0;-151.0;-70.0;-152.0;202.0;342.0;-101.0;226.0;256.0
-253.0;-150.0;?;-141.0;205.0;305.0;-80.0;231.0;259.0
-273.0;-149.0;-55.0;-134.0;224.0;304.0;-83.0;237.0;265.0
-283.0;-146.0;-45.0;-143.0;246.0;326.0;-58.0;240.0;258.0
-299.0;-145.0;-57.0;-141.0;257.0;319.0;-56.0;?;269.0
-311.0;-144.0;-55.0;-142.0;261.0;341.0;-76.0;244.0;265.0
-305.0;?;-84.0;-127.0;244.0;303.0;-84.0;241.0;271.0
-293.0;-144.0;-68.0;-151.0;233.0;335.0;-87.0;?;279.0
-274.0;-145.0;-67.0;-170.0;231.0;328.0;-103.0;?;266.0
-274.0;-145.0;-68.0;?;260.0;318.0;-90.0;233.0;?
-287.0;-145.0;-74.0;-144.0;267.0;338.0;?;229.0;265.0
?;-144.0;-57.0;-148.0;244.0;317.0;-105.0;237.0;273.0
-305.0;-143.0;-69.0;-153.0;228.0;316.0;-95.0;244.0;286.0
-302.0;-143.0;-68.0;-152.0;?;295.0;-64.0;245.0;270.0
-295.0;-143.0;-59.0;-136.0;251.0;296.0;-42.0;243.0;266.0
-276.0;-143.0;?;?;241.0;294.0;?;235.0;257.0
-279.0;-144.0;-46.0;-152.0;230.0;314.0;-57.0;237.0;248.0
?;-143.0;-61.0;-161.0;234.0;346.0;-96.0;236.0;268.0
-283.0;-142.0;-65.0;-160.0;242.0;316.0;?;239.0;265.0
-292.0;-141.0;-88.0;-150.0;240.0;323.0;-91.0;248.0;256.0
-295.0;-141.0;?;-140.0;237.0;313.0;-93.0;248.0;258.0
-296.0;-142.0;-77.0;-147.0;235.0;297.0;?;?;252.0
-287.0;-142.0;-67.0;-145.0;227.0;332.0;-96.0;245.0;247.0
-287.0;?;-76.0;-136.0;230.0;300.0;-66.0;248.0;244.0
-290.0;-142.0;-76.0;-163.0;?;309.0;-87.0;247.0;263.0
-281.0;-142.0;-86.0;-147.0;236.0;316.0;-83.0;249.0;280.0
-283.0;-143.0;?;-149.0;227.0;325.0;-81.0;251.0;271.0
-279.0;?;-68.0;-155.0;225.0;291.0;-79.0;254.0;252.0
-271.0;-142.0;-77.0;-174.0;222.0;302.0;-107.0;244.0;252.0
-280.0;?;-77.0;-152.0;238.0;326.0;-99.0;246.0;251.0
-290.0;?;-109.0;-138.0;236.0;345.0;-74.0;255.0;261.0
-292.0;-142.0;-113.0;-175.0;221.0;449.0;?;252.0;354.0
-293.0;-141.0;-176.0;-133.0;217.0;428.0;-152.0;252.0;418.0
-292.0;-141.0;-127.0;37.0;219.0;435.0;-219.0;255.0;?
-296.0;-141.0;-34.0;-301.0;221.0;318.0;-14.0;253.0;409.0
-298.0;-141.0;-190.0;?;221.0;432.0;-187.0;256.0;521.0
-286.0;-141.0;?;-344.0;229.0;486.0;-285.0;255.0;529.0
-282.0;-142.0;-305.0;-298.0;?;473.0;-237.0;?;619.0
?;?;-360.0;-369.0;226.0;527.0;-405.0;?;625.0
-283.0;-142.0;-297.0;-409.0;233.0;491.0;-340.0;257.0;677.0
-286.0;?;-208.0;-122.0;232.0;472.0;?;?;612.0
-282.0;-142.0;-165.0;-33.0;221.0;466.0;-170.0;260.0;656.0
-289.0;?;-95.0;174.0;231.0;402.0;-78.0;262.0;?
?;-142.0;-63.0;332.0;250.0;?;29.0;263.0;365.0
-342.0;-142.0;?;276.0;272.0;411.0;17.0;269.0;395.0
-406.0;-142.0;-46.0;283.0;347.0;458.0;37.0;377.0;368.0
-406.0;-140.0;?;161.0;371.0;526.0;21.0;420.0;365.0
-292.0;-139.0;-218.0;?;415.0;623.0;-118.0;256.0;545.0
-382.0;-128.0;?;44.0;434.0;582.0;?;401.0;652.0
-499.0;-116.0;?;-26.0;537.0;580.0;-138.0;459.0;686.0
-416.0;-105.0;?;-26.0;626.0;570.0;-91.0;428.0;691.0
-503.0;-94.0;-167.0;143.0;671.0;574.0;-65.0;515.0;632.0
-477.0;-85.0;-87.0;48.0;601.0;534.0;-51.0;?;670.0
-429.0;-82.0;-21.0;-43.0;555.0;509.0;36.0;373.0;688.0
?;-83.0;-93.0;-95.0;493.0;519.0;-29.0;323.0;675.0
-424.0;-85.0;-67.0;-58.0;315.0;501.0;-18.0;230.0;660.0
-330.0;-90.0;?;-123.0;243.0;?;-39.0;128.0;680.0
-330.0;-98.0;-89.0;-60.0;263.0;534.0;-107.0;153.0;?
-401.0;-106.0;-123.0;40.0;209.0;561.0;-91.0;?;615.0
-434.0;?;?;-5.0;267.0;505.0;-95.0;212.0;585.0
-551.0;-122.0;-93.0;-14.0;470.0;517.0;-123.0;315.0;587.0
-570.0;-129.0;-110.0;-74.0;554.0;519.0;-101.0;324.0;618.0
-560.0;-134.0;-67.0;-108.0;580.0;516.0;-62.0;323.0;607.0
-513.0;-143.0;-46.0;-171.0;?;478.0;?;285.0;583.0
-509.0;-155.0;-103.0;-76.0;?;502.0;-155.0;271.0;583.0
-517.0;-161.0;?;-139.0;558.0;499.0;-84.0;215.0;542.0
-413.0;-167.0;-53.0;-136.0;?;512.0;-73.0;175.0;557.0
?;-176.0;-78.0;-122.0;548.0;523.0;-103.0;218.0;573.0
-472.0;-182.0;-69.0;-110.0;566.0;502.0;-102.0;209.0;609.0
-450.0;-186.0;-49.0;-87.0;544.0;498.0;-80.0;232.0;655.0
-471.0;?;?;-119.0;530.0;499.0;-67.0;245.0;611.0
-493.0;-196.0;-76.0;-138.0;503.0;496.0;-90.0;247.0;569.0
-459.0;-202.0;-97.0;-180.0;473.0;519.0;-105.0;237.0;571.0
-477.0;-204.0;-101.0;-200.0;494.0;525.0;?;248.0;578.0
-479.0;-206.0;-64.0;-170.0;515.0;523.0;-75.0;254.0;550.0
-445.0;-210.0;-86.0;-198.0;486.0;517.0;-88.0;?;610.0
-440.0;-211.0;-105.0;-205.0;475.0;529.0;?;257.0;585.0
-456.0;-210.0;-110.0;?;440.0;519.0;-132.0;259.0;550.0
-439.0;-207.0;-104.0;-236.0;485.0;526.0;-70.0;?;644.0
-407.0;-207.0;-76.0;-266.0;?;490.0;-61.0;212.0;626.0
-464.0;-205.0;-86.0;-235.0;487.0;522.0;-73.0;242.0;603.0
-454.0;-203.0;-100.0;-255.0;549.0;505.0;-46.0;240.0;623.0
-434.0;-201.0;-78.0;-245.0;522.0;547.0;-65.0;217.0;642.0
-426.0;-198.0;-91.0;-151.0;497.0;541.0;-75.0;222.0;627.0
-435.0;-196.0;-88.0;-269.0;476.0;485.0;-82.0;225.0;581.0
-470.0;?;-109.0;-276.0;472.0;531.0;-94.0;240.0;567.0
-468.0;?;?;-268.0;458.0;572.0;-147.0;248.0;581.0
-446.0;-186.0;-153.0;-264.0;473.0;551.0;-154.0;232.0;576.0
-450.0;-183.0;-167.0;-178.0;531.0;?;-205.0;227.0;602.0
-463.0;-180.0;-125.0;-220.0;?;558.0;-157.0;248.0;600.0
-464.0;-179.0;-169.0;-213.0;521.0;589.0;-176.0;247.0;607.0
-469.0;-177.0;?;-193.0;551.0;581.0;-179.0;249.0;587.0
-429.0;-175.0;?;?;484.0;533.0;-154.0;223.0;588.0
-449.0;?;-100.0;-335.0;511.0;499.0;-110.0;240.0;607.0
-475.0;-172.0;-77.0;-272.0;548.0;?;-70.0;239.0;630.0
-447.0;-171.0;-49.0;-191.0;551.0;504.0;-14.0;234.0;631.0
-474.0;-172.0;-24.0;-325.0;512.0;530.0;-88.0;242.0;652.0
-436.0;-174.0;-113.0;-282.0;446.0;579.0;-138.0;?;602.0
-439.0;-174.0;-110.0;-352.0;481.0;581.0;-132.0;238.0;631.0
-484.0;-176.0;-124.0;-407.0;483.0;580.0;-161.0;270.0;648.0
-515.0;-179.0;?;-442.0;482.0;592.0;-210.0;?;569.0
-534.0;-181.0;?;-375.0;493.0;566.0;-151.0;288.0;601.0
-493.0;-183.0;-144.0;-370.0;494.0;?;-187.0;271.0;623.0
-528.0;-184.0;-133.0;-420.0;507.0;572.0;-136.0;297.0;662.0
-536.0;?;-130.0;-390.0;481.0;546.0;-130.0;295.0;678.0
-527.0;?;?;-448.0;503.0;568.0;-121.0;284.0;645.0
?;-181.0;-131.0;-499.0;531.0;553.0;-144.0;256.0;650.0
?;-180.0;-146.0;-516.0;554.0;575.0;-193.0;224.0;639.0
?;-182.0;-200.0;?;536.0;590.0;-212.0;156.0;?
-472.0;-184.0;-225.0;-584.0;489.0;611.0;-275.0;181.0;655.0
-510.0;-183.0;-246.0;-606.0;470.0;640.0;-224.0;259.0;?
-532.0;-185.0;-263.0;?;550.0;?;-323.0;258.0;698.0
?;-184.0;-376.0;-637.0;524.0;651.0;-383.0;?;683.0
-549.0;-180.0;?;-620.0;514.0;675.0;-415.0;305.0;723.0
-511.0;-179.0;-454.0;-659.0;557.0;710.0;-447.0;293.0;765.0
-531.0;-176.0;-454.0;-694.0;553.0;671.0;?;310.0;736.0
-526.0;-170.0;?;-646.0;529.0;673.0;-546.0;287.0;752.0
-474.0;-165.0;-522.0;-787.0;?;674.0;-591.0;273.0;710.0
-495.0;-161.0;-569.0;-804.0;531.0;693.0;-615.0;273.0;712.0
-502.0;-156.0;?;-830.0;?;711.0;-658.0;?;698.0
?;?;-592.0;-798.0;531.0;708.0;?;337.0;690.0
-508.0;-140.0;-600.0;-794.0;527.0;734.0;-657.0;376.0;676.0
-548.0;-129.0;-616.0;-793.0;?;759.0;-616.0;405.0;733.0
-535.0;-116.0;-644.0;-840.0;578.0;790.0;-635.0;414.0;778.0
-527.0;-101.0;-681.0;-894.0;572.0;813.0;-680.0;468.0;?
-596.0;-84.0;-713.0;-947.0;614.0;845.0;-759.0;520.0;854.0
-588.0;-65.0;-728.0;-876.0;672.0;831.0;-721.0;549.0;870.0
?;-47.0;?;-777.0;694.0;770.0;-660.0;580.0;851.0
-622.0;-35.0;-645.0;-817.0;689.0;?;-648.0;?;849.0
-629.0;-23.0;-718.0;-907.0;651.0;807.0;-714.0;652.0;830.0
-637.0;-12.0;-731.0;-881.0;?;835.0;-718.0;?;853.0
?;-4.0;?;-875.0;688.0;862.0;-726.0;721.0;874.0
-655.0;4.0;-747.0;?;666.0;880.0;?;742.0;?
-684.0;16.0;-760.0;-866.0;652.0;860.0;-703.0;?;838.0
-684.0;28.0;-744.0;-838.0;678.0;834.0;-681.0;733.0;827.0
-697.0;35.0;-723.0;-793.0;724.0;836.0;-673.0;736.0;812.0
?;44.0;?;-811.0;779.0;832.0;-668.0;757.0;817.0
-743.0;49.0;-740.0;?;833.0;815.0;-664.0;809.0;837.0
-775.0;55.0;-713.0;-819.0;856.0;817.0;-699.0;855.0;871.0
-767.0;64.0;-741.0;-865.0;848.0;889.0;-702.0;854.0;894.0
-746.0;76.0;-776.0;-858.0;848.0;?;-715.0;747.0;891.0
-741.0;86.0;-799.0;-862.0;828.0;906.0;-732.0;720.0;891.0
-774.0;92.0;-787.0;-864.0;836.0;916.0;-713.0;817.0;855.0
-782.0;98.0;-788.0;-874.0;867.0;913.0;-706.0;836.0;864.0
-820.0;107.0;-805.0;-881.0;?;910.0;-741.0;837.0;879.0
-833.0;114.0;-833.0;-813.0;823.0;906.0;?;819.0;869.0
-824.0;122.0;-841.0;-734.0;825.0;893.0;-728.0;820.0;859.0
-805.0;130.0;-809.0;-855.0;808.0;905.0;-720.0;794.0;882.0
-798.0;135.0;-774.0;-863.0;819.0;848.0;?;785.0;883.0
-786.0;140.0;-745.0;-842.0;829.0;847.0;-718.0;781.0;838.0
-800.0;143.0;-780.0;-853.0;853.0;878.0;?;778.0;823.0
-784.0;147.0;-796.0;-785.0;877.0;890.0;-716.0;768.0;860.0
-804.0;151.0;?;-778.0;872.0;846.0;-702.0;785.0;846.0
-832.0;155.0;?;-599.0;869.0;791.0;-623.0;802.0;842.0
-865.0;159.0;-526.0;-623.0;872.0;729.0;-499.0;824.0;?
-868.0;161.0;?;-665.0;859.0;705.0;-466.0;818.0;725.0
-857.0;163.0;-446.0;-650.0;859.0;691.0;-452.0;821.0;658.0
?;164.0;-521.0;-674.0;865.0;753.0;-562.0;834.0;626.0
-883.0;168.0;-584.0;-693.0;866.0;?;-567.0;857.0;692.0
-847.0;176.0;-605.0;-738.0;852.0;769.0;-651.0;779.0;741.0
-903.0;172.0;-609.0;-720.0;884.0;769.0;-616.0;871.0;799.0
-848.0;166.0;-574.0;-819.0;878.0;704.0;-586.0;827.0;829.0
-822.0;165.0;-663.0;-804.0;841.0;829.0;-672.0;788.0;916.0
-818.0;162.0;-675.0;-805.0;?;860.0;-612.0;813.0;814.0
-858.0;159.0;-524.0;-786.0;846.0;793.0;?;802.0;807.0
