InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit LUA Quaternion1
633.0;647.0;-539.0;594.0;696.0;664.0;-606.0;534.0;-449.0
633.0;646.0;-537.0;590.0;707.0;?;-607.0;527.0;-450.0
633.0;647.0;-535.0;587.0;718.0;?;-605.0;519.0;?
632.0;653.0;-533.0;583.0;724.0;619.0;-599.0;509.0;-452.0
630.0;664.0;-531.0;578.0;730.0;606.0;-586.0;497.0;-454.0
627.0;672.0;-530.0;574.0;740.0;587.0;-578.0;484.0;-458.0
623.0;673.0;-531.0;568.0;753.0;564.0;-580.0;473.0;-462.0
619.0;671.0;-531.0;564.0;759.0;551.0;-586.0;?;-468.0
617.0;667.0;-530.0;564.0;757.0;?;-591.0;453.0;-472.0
616.0;663.0;-530.0;562.0;757.0;?;-595.0;447.0;?
616.0;661.0;-529.0;561.0;760.0;541.0;?;441.0;?
615.0;659.0;-529.0;?;?;531.0;-598.0;435.0;-474.0
614.0;657.0;-530.0;555.0;?;521.0;-600.0;432.0;-475.0
615.0;655.0;-531.0;?;780.0;513.0;-602.0;430.0;-473.0
615.0;655.0;?;546.0;789.0;499.0;?;429.0;-471.0
615.0;656.0;-532.0;543.0;802.0;478.0;-600.0;429.0;-467.0
615.0;?;-537.0;540.0;813.0;460.0;-597.0;431.0;-459.0
616.0;657.0;-543.0;539.0;817.0;454.0;-596.0;434.0;-446.0
618.0;656.0;-551.0;538.0;820.0;450.0;?;?;-431.0
622.0;659.0;-557.0;538.0;825.0;443.0;-584.0;439.0;-413.0
629.0;661.0;-559.0;538.0;830.0;436.0;-574.0;441.0;-396.0
636.0;?;-558.0;538.0;834.0;430.0;-566.0;442.0;-378.0
643.0;666.0;?;538.0;837.0;?;-556.0;444.0;-363.0
651.0;672.0;-552.0;?;838.0;428.0;-546.0;446.0;-351.0
?;675.0;-547.0;542.0;836.0;?;-541.0;?;-342.0
659.0;681.0;-543.0;?;834.0;?;-534.0;455.0;?
663.0;684.0;-540.0;?;?;448.0;-529.0;462.0;-330.0
667.0;685.0;-536.0;562.0;823.0;?;-529.0;?;-326.0
?;688.0;-533.0;570.0;813.0;486.0;-524.0;?;-321.0
679.0;693.0;-528.0;579.0;802.0;508.0;-514.0;489.0;-316.0
685.0;696.0;-524.0;584.0;791.0;528.0;-507.0;?;-311.0
?;696.0;-521.0;587.0;785.0;541.0;-503.0;519.0;-306.0
695.0;700.0;-518.0;589.0;785.0;544.0;-493.0;536.0;-302.0
701.0;708.0;-513.0;590.0;787.0;544.0;-478.0;555.0;-299.0
706.0;715.0;-507.0;591.0;?;547.0;-468.0;574.0;-300.0
708.0;724.0;-500.0;591.0;795.0;540.0;?;592.0;-303.0
706.0;732.0;-496.0;588.0;810.0;519.0;-451.0;609.0;-308.0
705.0;734.0;-492.0;584.0;827.0;494.0;-454.0;625.0;-314.0
704.0;736.0;-490.0;583.0;841.0;472.0;-454.0;636.0;-318.0
702.0;?;-490.0;584.0;851.0;454.0;-452.0;642.0;-318.0
702.0;738.0;-488.0;587.0;856.0;445.0;-451.0;645.0;-317.0
702.0;?;-487.0;590.0;859.0;439.0;-448.0;643.0;-316.0
703.0;743.0;?;592.0;864.0;432.0;-443.0;640.0;-313.0
704.0;742.0;-487.0;596.0;869.0;423.0;-442.0;635.0;-309.0
705.0;741.0;-487.0;603.0;871.0;418.0;-444.0;628.0;?
706.0;738.0;-488.0;608.0;871.0;417.0;-449.0;624.0;-306.0
707.0;736.0;-489.0;?;873.0;413.0;-451.0;?;-306.0
707.0;735.0;-491.0;?;871.0;415.0;-452.0;619.0;-307.0
?;733.0;-493.0;618.0;869.0;?;-455.0;619.0;-309.0
?;733.0;-494.0;618.0;872.0;418.0;-456.0;617.0;-313.0
704.0;733.0;-496.0;616.0;879.0;404.0;-454.0;616.0;-317.0
702.0;732.0;?;614.0;?;394.0;-454.0;613.0;-321.0
701.0;731.0;?;612.0;889.0;388.0;-455.0;611.0;-326.0
700.0;729.0;-498.0;609.0;895.0;375.0;-453.0;608.0;-331.0
699.0;728.0;-497.0;?;?;361.0;-452.0;607.0;-336.0
698.0;724.0;-493.0;602.0;908.0;349.0;-452.0;607.0;-343.0
698.0;721.0;-488.0;599.0;915.0;333.0;-453.0;607.0;-351.0
?;715.0;-481.0;595.0;921.0;319.0;-456.0;608.0;-360.0
696.0;?;?;591.0;925.0;309.0;-462.0;611.0;-368.0
?;698.0;-465.0;585.0;930.0;298.0;-467.0;614.0;-374.0
694.0;687.0;-458.0;578.0;933.0;291.0;-473.0;617.0;-376.0
693.0;677.0;-453.0;570.0;937.0;282.0;-482.0;621.0;-379.0
692.0;669.0;-450.0;561.0;942.0;271.0;?;624.0;-381.0
?;667.0;-448.0;?;?;260.0;-501.0;626.0;-385.0
688.0;673.0;-444.0;543.0;951.0;251.0;-499.0;628.0;-390.0
685.0;679.0;-441.0;534.0;955.0;245.0;-497.0;631.0;-396.0
680.0;682.0;-439.0;527.0;958.0;?;?;?;-402.0
675.0;686.0;?;522.0;960.0;232.0;-501.0;639.0;?
?;691.0;-441.0;520.0;961.0;229.0;-500.0;642.0;-412.0
666.0;692.0;-443.0;?;962.0;227.0;-502.0;645.0;-416.0
?;693.0;-444.0;520.0;962.0;223.0;-505.0;648.0;?
661.0;695.0;-445.0;517.0;963.0;220.0;-504.0;651.0;-419.0
659.0;694.0;-447.0;513.0;?;?;-506.0;653.0;-420.0
657.0;693.0;?;511.0;965.0;213.0;-507.0;654.0;-420.0
654.0;694.0;-449.0;508.0;?;206.0;-508.0;654.0;-421.0
652.0;697.0;?;507.0;968.0;202.0;?;654.0;-421.0
649.0;?;-454.0;506.0;969.0;194.0;-501.0;654.0;-423.0
646.0;707.0;-457.0;504.0;971.0;188.0;-499.0;653.0;-425.0
642.0;709.0;-459.0;502.0;?;186.0;-501.0;652.0;-428.0
639.0;709.0;-462.0;501.0;971.0;185.0;-504.0;652.0;-430.0
?;708.0;-465.0;502.0;971.0;185.0;-508.0;651.0;-431.0
633.0;708.0;-467.0;507.0;970.0;185.0;-510.0;651.0;-432.0
631.0;708.0;-467.0;515.0;967.0;186.0;-510.0;648.0;-435.0
629.0;709.0;-468.0;?;959.0;203.0;-511.0;644.0;?
626.0;712.0;-470.0;539.0;945.0;?;-510.0;636.0;-440.0
?;717.0;-471.0;547.0;926.0;279.0;-507.0;622.0;-444.0
621.0;722.0;?;554.0;905.0;315.0;-505.0;601.0;-448.0
618.0;725.0;-475.0;558.0;?;?;-505.0;574.0;-450.0
616.0;729.0;-477.0;556.0;866.0;?;-505.0;544.0;-452.0
614.0;733.0;-480.0;544.0;860.0;365.0;-504.0;516.0;-453.0
612.0;739.0;-485.0;531.0;862.0;353.0;-501.0;490.0;-452.0
609.0;743.0;-490.0;?;865.0;339.0;-501.0;468.0;-452.0
608.0;744.0;-496.0;507.0;868.0;329.0;-506.0;?;-452.0
608.0;?;-498.0;499.0;?;318.0;-509.0;443.0;-450.0
608.0;743.0;-499.0;495.0;873.0;308.0;-509.0;?;-450.0
610.0;743.0;-497.0;497.0;873.0;307.0;-505.0;435.0;-449.0
613.0;743.0;-493.0;500.0;870.0;317.0;-500.0;435.0;-448.0
615.0;742.0;-490.0;504.0;868.0;324.0;-496.0;436.0;-447.0
615.0;740.0;-488.0;504.0;869.0;327.0;-496.0;438.0;-445.0
614.0;737.0;-488.0;502.0;871.0;330.0;-498.0;?;-445.0
613.0;735.0;-488.0;502.0;872.0;335.0;-500.0;458.0;-445.0
611.0;734.0;-488.0;505.0;872.0;341.0;-500.0;473.0;-445.0
610.0;733.0;-489.0;512.0;873.0;344.0;-500.0;488.0;?
608.0;?;-490.0;519.0;878.0;341.0;-500.0;502.0;-447.0
608.0;731.0;?;523.0;?;329.0;-500.0;509.0;-446.0
608.0;?;-487.0;524.0;895.0;315.0;-501.0;513.0;-446.0
608.0;727.0;-485.0;524.0;902.0;307.0;-501.0;512.0;-446.0
609.0;726.0;-484.0;523.0;907.0;307.0;-501.0;509.0;-445.0
611.0;725.0;-482.0;520.0;?;307.0;?;505.0;-444.0
616.0;719.0;-479.0;519.0;911.0;308.0;-503.0;497.0;-443.0
621.0;705.0;-477.0;516.0;909.0;315.0;-514.0;490.0;?
627.0;694.0;-475.0;516.0;906.0;323.0;-521.0;?;-433.0
?;686.0;-475.0;517.0;902.0;331.0;-524.0;476.0;-428.0
633.0;681.0;-477.0;518.0;900.0;334.0;-523.0;469.0;-423.0
635.0;679.0;-478.0;519.0;900.0;330.0;-523.0;465.0;-419.0
636.0;678.0;-478.0;521.0;901.0;328.0;-522.0;463.0;-418.0
637.0;?;-477.0;525.0;899.0;331.0;-522.0;461.0;-418.0
636.0;679.0;-475.0;529.0;898.0;335.0;-522.0;459.0;-420.0
636.0;679.0;-473.0;534.0;?;341.0;-522.0;458.0;-422.0
637.0;678.0;-471.0;539.0;892.0;349.0;?;457.0;-422.0
639.0;678.0;-470.0;544.0;887.0;360.0;-522.0;454.0;-422.0
?;677.0;-470.0;550.0;882.0;372.0;-521.0;448.0;-420.0
643.0;676.0;-471.0;556.0;879.0;382.0;-520.0;440.0;-416.0
646.0;674.0;-474.0;560.0;876.0;389.0;-519.0;431.0;-409.0
650.0;671.0;-477.0;561.0;874.0;395.0;-518.0;424.0;?
655.0;670.0;-480.0;561.0;872.0;398.0;-514.0;416.0;-392.0
660.0;671.0;-480.0;562.0;868.0;405.0;?;408.0;?
663.0;?;-480.0;563.0;867.0;407.0;-505.0;400.0;-375.0
664.0;674.0;-482.0;563.0;871.0;402.0;-506.0;395.0;-371.0
664.0;674.0;-483.0;564.0;873.0;401.0;-507.0;390.0;-367.0
663.0;672.0;?;565.0;874.0;403.0;-509.0;386.0;-364.0
662.0;670.0;-485.0;566.0;875.0;?;-512.0;383.0;-363.0
661.0;668.0;-485.0;?;876.0;406.0;-513.0;384.0;-362.0
661.0;666.0;-485.0;564.0;877.0;405.0;-514.0;383.0;-361.0
660.0;665.0;-486.0;564.0;879.0;400.0;-516.0;?;-360.0
659.0;?;-486.0;565.0;881.0;400.0;?;379.0;-359.0
659.0;664.0;-487.0;567.0;881.0;?;-518.0;?;-358.0
658.0;?;-488.0;567.0;881.0;407.0;-520.0;377.0;-357.0
656.0;661.0;-490.0;566.0;880.0;413.0;-522.0;379.0;-356.0
?;661.0;-492.0;?;877.0;420.0;-524.0;382.0;-356.0
653.0;660.0;-495.0;564.0;875.0;424.0;-526.0;386.0;-356.0
652.0;?;-497.0;563.0;874.0;426.0;-527.0;389.0;?
651.0;659.0;-498.0;564.0;873.0;428.0;-529.0;394.0;-357.0
650.0;659.0;-498.0;564.0;873.0;?;-529.0;397.0;-357.0
650.0;659.0;-499.0;564.0;873.0;428.0;-530.0;399.0;-357.0
649.0;658.0;-499.0;566.0;870.0;435.0;-532.0;401.0;-357.0
650.0;658.0;-500.0;568.0;866.0;444.0;-532.0;402.0;-356.0
650.0;657.0;-500.0;569.0;862.0;452.0;-533.0;404.0;?
650.0;656.0;-500.0;569.0;858.0;?;-533.0;407.0;?
649.0;655.0;-500.0;571.0;854.0;468.0;?;411.0;-355.0
650.0;655.0;?;573.0;849.0;477.0;-534.0;414.0;-355.0
650.0;655.0;-499.0;576.0;843.0;490.0;?;418.0;-355.0
650.0;655.0;-498.0;579.0;833.0;507.0;-534.0;422.0;-355.0
650.0;?;-497.0;583.0;827.0;517.0;-535.0;427.0;-355.0
650.0;655.0;?;587.0;826.0;519.0;-536.0;431.0;-355.0
651.0;655.0;-497.0;587.0;826.0;520.0;?;434.0;-354.0
653.0;655.0;-496.0;587.0;825.0;522.0;-535.0;438.0;-353.0
656.0;654.0;-493.0;588.0;827.0;521.0;-533.0;444.0;-352.0
658.0;653.0;?;588.0;830.0;515.0;-531.0;452.0;-350.0
660.0;652.0;-489.0;?;839.0;499.0;-529.0;?;-349.0
661.0;653.0;-487.0;587.0;850.0;475.0;-527.0;460.0;-348.0
662.0;654.0;-483.0;586.0;860.0;450.0;-525.0;460.0;-348.0
663.0;656.0;-481.0;585.0;866.0;432.0;-523.0;?;-348.0
664.0;657.0;-479.0;586.0;868.0;423.0;-521.0;?;-347.0
664.0;655.0;-478.0;588.0;868.0;420.0;-522.0;456.0;?
665.0;653.0;-479.0;591.0;865.0;425.0;-524.0;459.0;?
667.0;651.0;-480.0;595.0;858.0;440.0;-525.0;462.0;-342.0
670.0;?;?;599.0;845.0;467.0;-523.0;465.0;-338.0
674.0;652.0;-480.0;601.0;?;499.0;?;469.0;-333.0
680.0;655.0;-478.0;603.0;807.0;536.0;-512.0;?;-327.0
?;659.0;-477.0;604.0;787.0;?;-503.0;480.0;-319.0
688.0;665.0;-476.0;605.0;767.0;596.0;-494.0;487.0;-310.0
694.0;?;?;607.0;747.0;620.0;-485.0;493.0;-301.0
698.0;674.0;-472.0;609.0;?;643.0;-478.0;497.0;-295.0
701.0;681.0;-470.0;611.0;714.0;654.0;-467.0;500.0;-290.0
702.0;687.0;?;610.0;711.0;655.0;-462.0;502.0;?
705.0;685.0;-467.0;608.0;?;661.0;?;505.0;-285.0
706.0;685.0;-466.0;606.0;694.0;671.0;-460.0;505.0;-283.0
707.0;691.0;-463.0;603.0;686.0;678.0;-452.0;506.0;-280.0
707.0;695.0;-461.0;602.0;679.0;?;-449.0;506.0;-281.0
707.0;698.0;-461.0;602.0;676.0;686.0;-447.0;506.0;-283.0
?;701.0;?;603.0;677.0;683.0;-444.0;507.0;-283.0
?;704.0;-461.0;604.0;681.0;679.0;-440.0;508.0;-283.0
709.0;707.0;-460.0;606.0;685.0;674.0;-436.0;?;-283.0
709.0;709.0;-462.0;608.0;694.0;?;-437.0;511.0;-283.0
708.0;710.0;-464.0;607.0;705.0;656.0;-439.0;516.0;-283.0
706.0;?;-469.0;607.0;715.0;649.0;-444.0;?;-283.0
?;707.0;?;607.0;719.0;648.0;-455.0;527.0;-284.0
703.0;698.0;-478.0;606.0;723.0;647.0;-472.0;532.0;-284.0
700.0;691.0;-481.0;607.0;732.0;640.0;-488.0;537.0;-285.0
698.0;683.0;-485.0;607.0;745.0;624.0;-501.0;?;-285.0
697.0;676.0;-487.0;606.0;754.0;611.0;-511.0;540.0;-285.0
694.0;669.0;-492.0;604.0;762.0;597.0;-519.0;535.0;-285.0
693.0;663.0;-495.0;600.0;774.0;?;-526.0;529.0;-284.0
?;656.0;-499.0;595.0;?;543.0;-531.0;521.0;-285.0
691.0;652.0;-502.0;594.0;?;520.0;?;514.0;-287.0
692.0;646.0;-506.0;591.0;802.0;504.0;-536.0;508.0;-288.0
692.0;?;-511.0;589.0;807.0;482.0;-540.0;501.0;-290.0
692.0;630.0;-516.0;586.0;810.0;465.0;?;496.0;-292.0
693.0;618.0;-523.0;586.0;810.0;452.0;-553.0;493.0;-294.0
694.0;603.0;-531.0;585.0;808.0;441.0;-563.0;490.0;-296.0
695.0;591.0;-540.0;586.0;804.0;?;-567.0;486.0;-295.0
696.0;579.0;-547.0;587.0;798.0;?;-569.0;481.0;-295.0
697.0;562.0;?;593.0;790.0;401.0;-574.0;474.0;-293.0
698.0;549.0;-567.0;598.0;782.0;385.0;-575.0;467.0;-290.0
698.0;538.0;-577.0;604.0;774.0;369.0;-574.0;460.0;-285.0
698.0;527.0;-588.0;?;767.0;355.0;-571.0;453.0;-280.0
698.0;520.0;-596.0;615.0;759.0;344.0;-564.0;448.0;-274.0
?;?;-603.0;?;?;336.0;-557.0;443.0;-269.0
698.0;509.0;-607.0;626.0;744.0;336.0;-553.0;440.0;-265.0
?;505.0;-610.0;630.0;738.0;336.0;-552.0;437.0;-264.0
697.0;501.0;-611.0;633.0;732.0;339.0;?;434.0;-262.0
697.0;499.0;-611.0;637.0;726.0;341.0;-551.0;431.0;-262.0
697.0;496.0;-611.0;638.0;721.0;?;?;428.0;-260.0
698.0;491.0;-612.0;640.0;717.0;345.0;-554.0;426.0;-258.0
699.0;489.0;-612.0;643.0;713.0;347.0;-553.0;423.0;-255.0
699.0;488.0;-612.0;644.0;711.0;?;-551.0;422.0;-253.0
699.0;486.0;-613.0;646.0;708.0;348.0;-550.0;421.0;-251.0
698.0;?;?;647.0;706.0;348.0;-552.0;421.0;-250.0
698.0;482.0;-614.0;648.0;705.0;?;-552.0;420.0;-249.0
697.0;482.0;-614.0;648.0;?;345.0;-553.0;422.0;-248.0
697.0;481.0;-614.0;648.0;709.0;?;-554.0;423.0;-246.0
697.0;480.0;-615.0;648.0;710.0;341.0;-555.0;425.0;?
698.0;480.0;-615.0;648.0;712.0;341.0;-556.0;426.0;-243.0
698.0;481.0;-614.0;647.0;714.0;341.0;-557.0;?;-244.0
698.0;482.0;-614.0;646.0;714.0;342.0;-558.0;?;-244.0
697.0;483.0;-614.0;646.0;713.0;344.0;-558.0;428.0;-243.0
697.0;483.0;-614.0;646.0;713.0;344.0;-558.0;427.0;-242.0
697.0;484.0;-613.0;647.0;712.0;345.0;-558.0;427.0;-242.0
697.0;486.0;-613.0;647.0;712.0;?;-557.0;427.0;-242.0
698.0;487.0;?;647.0;712.0;346.0;-556.0;427.0;-241.0
698.0;489.0;-613.0;647.0;712.0;345.0;?;426.0;?
699.0;490.0;-613.0;?;712.0;344.0;-553.0;425.0;-239.0
699.0;492.0;-614.0;647.0;712.0;342.0;?;424.0;-238.0
699.0;?;-615.0;647.0;712.0;341.0;-551.0;423.0;-236.0
698.0;493.0;-617.0;648.0;712.0;339.0;-550.0;422.0;-234.0
698.0;493.0;?;648.0;712.0;339.0;-550.0;422.0;-234.0
699.0;493.0;-617.0;648.0;712.0;?;-550.0;422.0;-234.0
699.0;493.0;-617.0;648.0;711.0;341.0;-550.0;422.0;-234.0
698.0;494.0;-617.0;?;710.0;342.0;-551.0;421.0;-234.0
698.0;494.0;?;648.0;?;343.0;-551.0;420.0;-234.0
698.0;495.0;?;647.0;709.0;343.0;-552.0;421.0;?
698.0;?;-616.0;647.0;710.0;342.0;-552.0;?;-235.0
698.0;?;?;647.0;?;342.0;-552.0;421.0;-235.0
699.0;?;-615.0;647.0;710.0;342.0;?;421.0;-235.0
699.0;?;?;647.0;?;342.0;?;421.0;?
701.0;505.0;?;647.0;712.0;341.0;-549.0;422.0;-235.0
701.0;508.0;-612.0;648.0;713.0;341.0;-549.0;422.0;-235.0
701.0;509.0;-612.0;648.0;714.0;342.0;-550.0;?;-235.0
701.0;510.0;?;648.0;714.0;343.0;-551.0;?;?
?;510.0;-612.0;?;714.0;?;-551.0;423.0;-234.0
702.0;511.0;-611.0;649.0;714.0;344.0;-552.0;424.0;-234.0
703.0;511.0;?;649.0;714.0;?;-552.0;424.0;-234.0
703.0;513.0;-609.0;649.0;715.0;344.0;-552.0;426.0;-235.0
702.0;513.0;-609.0;649.0;716.0;346.0;-553.0;427.0;-236.0
702.0;514.0;-608.0;649.0;716.0;347.0;-555.0;428.0;-236.0
702.0;515.0;-607.0;649.0;715.0;348.0;-557.0;427.0;-237.0
702.0;516.0;-606.0;649.0;716.0;348.0;-558.0;?;-239.0
701.0;515.0;-606.0;?;715.0;?;-560.0;427.0;?
701.0;?;-605.0;650.0;714.0;349.0;-562.0;?;-241.0
701.0;515.0;-604.0;651.0;712.0;350.0;-564.0;427.0;-243.0
701.0;513.0;-603.0;651.0;709.0;349.0;-566.0;426.0;-245.0
700.0;?;-603.0;652.0;705.0;349.0;-566.0;425.0;-246.0
700.0;512.0;?;653.0;701.0;348.0;-566.0;424.0;-247.0
699.0;?;-603.0;654.0;698.0;?;-569.0;423.0;-248.0
699.0;506.0;-603.0;654.0;695.0;342.0;-574.0;422.0;-248.0
698.0;504.0;-604.0;654.0;693.0;340.0;-575.0;420.0;-248.0
697.0;500.0;-606.0;654.0;691.0;338.0;-577.0;420.0;?
697.0;?;-606.0;654.0;691.0;336.0;?;419.0;-246.0
?;498.0;-606.0;655.0;691.0;336.0;-577.0;419.0;-244.0
698.0;?;-605.0;655.0;691.0;338.0;-578.0;418.0;-245.0
?;499.0;-605.0;654.0;690.0;339.0;-580.0;417.0;-245.0
698.0;500.0;-605.0;654.0;691.0;341.0;-579.0;?;-245.0
698.0;500.0;-605.0;654.0;691.0;?;-579.0;418.0;-245.0
699.0;501.0;-605.0;654.0;691.0;343.0;-578.0;418.0;-245.0
699.0;502.0;?;?;692.0;345.0;-577.0;418.0;-246.0
699.0;503.0;?;655.0;692.0;346.0;?;418.0;-246.0
699.0;504.0;?;655.0;693.0;346.0;-578.0;419.0;-246.0
700.0;505.0;-603.0;655.0;695.0;348.0;-577.0;420.0;-246.0
700.0;505.0;?;654.0;697.0;?;-579.0;422.0;-247.0
700.0;508.0;?;654.0;699.0;353.0;-579.0;?;-248.0
699.0;512.0;-601.0;653.0;704.0;353.0;-578.0;427.0;-249.0
698.0;519.0;?;650.0;?;352.0;-577.0;?;-250.0
699.0;?;-598.0;645.0;727.0;351.0;-578.0;442.0;-251.0
702.0;539.0;-591.0;639.0;743.0;353.0;-584.0;451.0;?
702.0;550.0;-587.0;634.0;757.0;360.0;-589.0;459.0;-257.0
?;?;-584.0;629.0;769.0;?;-591.0;465.0;-258.0
701.0;571.0;-579.0;623.0;780.0;?;-591.0;?;-261.0
699.0;574.0;-577.0;619.0;789.0;375.0;-595.0;478.0;?
697.0;576.0;-574.0;613.0;795.0;376.0;-595.0;485.0;-268.0
698.0;581.0;-569.0;605.0;801.0;374.0;-590.0;495.0;-273.0
700.0;586.0;-562.0;597.0;804.0;376.0;?;508.0;-280.0
703.0;589.0;-552.0;589.0;807.0;380.0;-575.0;523.0;-288.0
708.0;598.0;-540.0;578.0;813.0;380.0;-563.0;539.0;-298.0
712.0;608.0;?;566.0;821.0;?;-552.0;556.0;-308.0
715.0;617.0;-513.0;551.0;830.0;380.0;-544.0;573.0;-315.0
717.0;?;-501.0;535.0;839.0;383.0;-536.0;588.0;-322.0
719.0;?;-490.0;520.0;847.0;385.0;-532.0;604.0;-327.0
?;637.0;-479.0;507.0;853.0;388.0;-526.0;616.0;-330.0
?;640.0;?;496.0;?;392.0;-517.0;628.0;-329.0
728.0;641.0;-458.0;487.0;863.0;?;-510.0;639.0;-327.0
729.0;?;-451.0;481.0;866.0;396.0;-506.0;648.0;-325.0
730.0;638.0;-446.0;?;869.0;399.0;-504.0;656.0;-322.0
730.0;638.0;-443.0;476.0;871.0;400.0;-500.0;661.0;-320.0
729.0;638.0;-442.0;477.0;872.0;402.0;-498.0;665.0;-318.0
728.0;636.0;?;478.0;873.0;403.0;-499.0;667.0;-317.0
725.0;637.0;-442.0;480.0;873.0;403.0;-498.0;666.0;-318.0
723.0;641.0;-442.0;483.0;873.0;402.0;-496.0;663.0;-320.0
721.0;?;-443.0;?;875.0;398.0;-493.0;659.0;-323.0
717.0;655.0;-445.0;491.0;?;393.0;-487.0;653.0;-326.0
714.0;665.0;-448.0;496.0;878.0;382.0;-483.0;644.0;?
709.0;674.0;?;502.0;?;369.0;-481.0;?;-335.0
706.0;683.0;-459.0;508.0;880.0;357.0;?;623.0;?
702.0;?;-465.0;515.0;880.0;?;-469.0;608.0;-341.0
699.0;705.0;-472.0;?;881.0;334.0;-465.0;?;-343.0
695.0;712.0;-479.0;525.0;880.0;327.0;-465.0;572.0;-341.0
693.0;720.0;-484.0;529.0;880.0;321.0;-459.0;?;-337.0
691.0;729.0;-491.0;?;884.0;311.0;-453.0;?;-330.0
691.0;738.0;?;530.0;891.0;295.0;-446.0;509.0;-321.0
694.0;747.0;-496.0;529.0;899.0;280.0;-435.0;493.0;-312.0
?;754.0;-494.0;529.0;906.0;268.0;-425.0;483.0;-304.0
703.0;761.0;?;527.0;912.0;256.0;-416.0;477.0;-297.0
709.0;765.0;-490.0;527.0;913.0;267.0;-406.0;474.0;-294.0
713.0;768.0;-486.0;531.0;909.0;289.0;-398.0;474.0;-291.0
716.0;769.0;-482.0;531.0;905.0;310.0;?;?;-288.0
719.0;769.0;-479.0;533.0;901.0;324.0;-388.0;477.0;-288.0
720.0;?;-475.0;?;900.0;326.0;-384.0;479.0;-288.0
720.0;768.0;-474.0;?;900.0;324.0;-385.0;480.0;-288.0
720.0;766.0;-472.0;534.0;?;319.0;-385.0;481.0;-288.0
720.0;766.0;?;532.0;900.0;313.0;-385.0;481.0;-288.0
719.0;763.0;-470.0;530.0;901.0;308.0;-388.0;481.0;-289.0
717.0;759.0;-472.0;?;901.0;305.0;-394.0;481.0;-290.0
?;755.0;-475.0;531.0;?;304.0;-401.0;481.0;-290.0
715.0;752.0;-477.0;533.0;902.0;303.0;-403.0;481.0;-290.0
715.0;750.0;-478.0;534.0;901.0;304.0;-404.0;481.0;-290.0
715.0;747.0;-478.0;534.0;901.0;304.0;-406.0;482.0;-290.0
715.0;746.0;-478.0;535.0;901.0;305.0;-408.0;483.0;-290.0
714.0;744.0;-479.0;535.0;901.0;304.0;?;483.0;-291.0
713.0;742.0;-480.0;535.0;901.0;303.0;-414.0;483.0;-292.0
712.0;741.0;?;535.0;901.0;303.0;-414.0;484.0;-293.0
710.0;739.0;-480.0;535.0;901.0;304.0;-418.0;485.0;-295.0
710.0;737.0;-479.0;535.0;901.0;304.0;?;487.0;-297.0
709.0;735.0;-476.0;535.0;901.0;306.0;-419.0;491.0;?
705.0;730.0;-474.0;535.0;901.0;311.0;-424.0;497.0;-306.0
702.0;722.0;-473.0;535.0;900.0;316.0;-432.0;?;-316.0
700.0;715.0;-469.0;536.0;898.0;321.0;-438.0;520.0;-328.0
702.0;710.0;-460.0;537.0;896.0;328.0;-441.0;?;-343.0
702.0;707.0;-449.0;538.0;894.0;337.0;-442.0;555.0;?
700.0;709.0;-438.0;?;892.0;?;-441.0;?;-382.0
696.0;?;?;535.0;891.0;355.0;-446.0;593.0;-404.0
693.0;720.0;-419.0;532.0;892.0;360.0;-444.0;610.0;-421.0
685.0;726.0;-410.0;531.0;896.0;358.0;-451.0;622.0;-438.0
675.0;733.0;?;531.0;901.0;353.0;-457.0;628.0;-452.0
666.0;741.0;-413.0;532.0;905.0;351.0;-455.0;629.0;-463.0
?;745.0;-418.0;535.0;905.0;352.0;-457.0;625.0;-470.0
652.0;742.0;-425.0;540.0;902.0;359.0;-467.0;616.0;-473.0
647.0;737.0;-431.0;544.0;898.0;368.0;-477.0;602.0;-472.0
643.0;732.0;-436.0;547.0;898.0;367.0;-483.0;585.0;-469.0
641.0;727.0;-441.0;551.0;900.0;363.0;-489.0;564.0;-464.0
639.0;722.0;-445.0;553.0;901.0;361.0;-495.0;541.0;-461.0
639.0;?;-449.0;556.0;903.0;362.0;-498.0;515.0;-456.0
639.0;717.0;-453.0;556.0;907.0;362.0;-497.0;489.0;-450.0
639.0;716.0;?;555.0;?;362.0;-494.0;466.0;-442.0
641.0;714.0;-465.0;554.0;914.0;372.0;-492.0;446.0;-434.0
642.0;713.0;-468.0;558.0;912.0;386.0;-489.0;432.0;-428.0
642.0;713.0;-472.0;566.0;?;408.0;-487.0;419.0;-423.0
642.0;712.0;-475.0;571.0;?;441.0;-486.0;412.0;-420.0
641.0;?;-478.0;575.0;882.0;?;-486.0;407.0;-417.0
640.0;708.0;-482.0;576.0;881.0;?;-488.0;400.0;-414.0
640.0;704.0;-484.0;579.0;882.0;?;-490.0;393.0;-412.0
639.0;702.0;-485.0;580.0;886.0;462.0;-490.0;392.0;-409.0
639.0;700.0;?;578.0;889.0;457.0;-490.0;391.0;-407.0
636.0;698.0;-488.0;578.0;888.0;459.0;-491.0;389.0;-406.0
633.0;?;-491.0;580.0;884.0;?;-493.0;?;-406.0
