InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit R-SHOE AngVelNavFrameX
-26;-2;20;?;81;260.0;?
-26;-16;20;113.0;79;260.0;-16
-26;-41;?;113.0;75;259.0;-41
?;?;20;112.0;76;259.0;-1
-26;37;20;?;?;259.0;?
-26;?;20;111.0;79;258.0;?
-26;32;?;111.0;79;258.0;32
-26;3;20;111.0;80;259.0;3
-26;49;20;112.0;81;?;49
-26;23;20;?;80;258.0;23
-26;6;20;112.0;74;257.0;6
-26;26;20;111.0;78;257.0;26
-26;0;20;111.0;79;257.0;0
-26;-10;?;110.0;78;256.0;-10
-26;-19;20;?;86;?;-19
-26;-27;20;105.0;79;255.0;-27
-26;?;20;?;72;255.0;?
?;38;20;104.0;77;255.0;38
-26;27;?;102.0;79;254.0;27
-26;?;?;100.0;77;254.0;21
-26;29;20;99.0;76;252.0;29
-26;36;20;96.0;?;251.0;36
-26;8;20;94.0;78;250.0;8
-26;-17;20;?;76;249.0;-17
-26;?;20;93.0;77;247.0;-6
-26;0;20;94.0;77;246.0;0
-26;-16;20;92.0;75;245.0;?
-26;-27;20;89.0;77;244.0;-27
-26;3;20;86.0;78;244.0;?
-26;1;20;?;77;244.0;?
-26;?;20;?;80;244.0;-21
-26;11;20;?;83;243.0;11
-26;24;20;77.0;78;243.0;24
-26;5;20;76.0;76;242.0;5
?;?;20;76.0;?;242.0;-2
-26;2;20;76.0;75;241.0;?
-26;0;20;76.0;73;241.0;0
-26;1;20;77.0;73;242.0;1
?;?;20;79.0;74;?;-11
-26;?;20;80.0;74;?;-61
-25;-66;20;82.0;69;244.0;-66
-25;-69;20;83.0;75;244.0;-69
-25;?;20;84.0;85;243.0;?
-25;7;20;85.0;80;242.0;7
-25;83;20;87.0;79;241.0;?
-25;101;20;?;81;?;101
-25;77;20;95.0;80;244.0;77
?;77;21;100.0;84;251.0;77
-26;67;21;106.0;82;260.0;67
?;42;20;112.0;75;265.0;42
-25;?;20;114.0;73;265.0;88
-25;62;20;116.0;72;266.0;62
-25;25;20;119.0;73;270.0;25
-25;62;20;118.0;75;277.0;62
-25;23;20;?;71;286.0;23
?;-29;20;109.0;69;300.0;-29
-25;-7;20;97.0;77;313.0;-7
-25;-1;20;?;?;322.0;-1
?;?;20;71.0;76;333.0;-15
-25;-6;20;56.0;74;?;-6
-25;0;20;36.0;68;341.0;0
-25;-9;20;23.0;75;342.0;-9
-25;-14;20;13.0;77;342.0;?
-25;-4;20;-1.0;75;342.0;-4
-25;-24;20;-11.0;77;343.0;?
-25;-26;20;-26.0;78;345.0;-26
-25;0;20;-28.0;79;344.0;0
-25;-1;20;-23.0;80;342.0;?
-25;12;20;-27.0;77;342.0;12
-25;?;20;-31.0;72;344.0;-5
-25;0;20;-38.0;76;347.0;0
-25;5;20;-46.0;75;347.0;5
-25;?;20;-49.0;70;346.0;-20
?;32;20;-51.0;77;345.0;32
-25;37;20;-52.0;76;342.0;37
-25;12;20;-54.0;73;339.0;12
-25;42;20;-56.0;72;?;?
-25;-10;20;-55.0;69;?;-10
-25;-71;20;-53.0;?;340.0;-71
-25;?;?;-50.0;73;344.0;?
-25;-3;?;-48.0;72;346.0;-3
-25;-19;20;-46.0;73;349.0;-19
-25;-40;20;-46.0;?;350.0;-40
-25;-32;20;-48.0;73;?;-32
-25;20;20;-48.0;79;349.0;20
-25;-2;20;-45.0;73;345.0;-2
-25;-16;20;-42.0;74;346.0;-16
-25;-6;20;-45.0;75;352.0;-6
-25;-12;20;?;76;357.0;-12
-25;-22;20;-44.0;80;361.0;?
-25;-20;20;-47.0;77;367.0;-20
-25;-4;20;-47.0;78;373.0;?
-25;-53;20;-48.0;76;379.0;?
-25;-58;20;-45.0;70;386.0;-58
-25;-12;?;-45.0;71;393.0;-12
?;-48;20;?;74;398.0;-48
-25;-54;20;-39.0;?;402.0;-54
-25;14;20;-38.0;77;404.0;14
-25;?;20;-40.0;77;406.0;49
-25;58;20;-42.0;76;406.0;58
-25;76;20;-42.0;74;405.0;76
-25;46;20;-34.0;73;403.0;46
-25;3;20;-19.0;73;400.0;3
-25;-10;20;?;74;392.0;-10
-25;-56;19;-6.0;72;?;-56
-25;-65;19;4.0;?;381.0;-65
?;?;19;24.0;77;373.0;-34
-25;-19;19;44.0;?;361.0;-19
?;-1;19;61.0;78;344.0;-1
-25;-17;?;71.0;77;328.0;-17
-25;-6;20;79.0;77;317.0;-6
-25;14;20;73.0;78;307.0;14
-25;12;20;59.0;78;?;12
-25;30;20;49.0;74;287.0;30
?;-10;20;40.0;73;279.0;-10
-26;-50;?;35.0;78;269.0;-50
-26;?;20;29.0;76;260.0;-7
-26;?;20;19.0;78;255.0;8
-26;20;20;?;82;252.0;20
-26;72;20;-15.0;75;251.0;72
-26;35;20;-46.0;?;252.0;35
-26;-17;20;-68.0;80;253.0;?
-26;19;20;-80.0;74;253.0;?
-26;21;20;-85.0;?;252.0;21
?;-28;20;-90.0;?;250.0;-28
-26;-40;20;-99.0;78;248.0;-40
-26;-46;20;-107.0;77;247.0;-46
-26;-52;20;-114.0;78;247.0;-52
-26;-19;20;-117.0;?;247.0;?
-26;-41;?;-116.0;77;249.0;-41
-26;-110;20;-109.0;82;253.0;-110
-26;-104;?;-94.0;81;257.0;-104
-26;-59;20;-69.0;74;261.0;?
-26;-43;20;-40.0;77;268.0;-43
-26;-39;20;-6.0;?;275.0;-39
?;?;20;32.0;78;283.0;-23
-26;17;20;?;87;293.0;17
-26;50;?;114.0;81;302.0;50
-26;59;20;154.0;79;310.0;59
-26;74;20;187.0;76;?;74
-26;57;20;206.0;76;321.0;57
-26;23;20;206.0;?;322.0;23
-26;?;20;197.0;74;323.0;9
-26;-9;?;178.0;78;322.0;-9
-26;-18;20;155.0;79;?;-18
-26;-26;20;132.0;77;319.0;-26
-26;?;?;113.0;78;317.0;-4
-26;5;20;110.0;77;314.0;5
-26;-44;20;114.0;76;314.0;-44
-26;?;20;118.0;75;314.0;-45
-26;-5;20;121.0;74;315.0;?
-26;-4;20;124.0;75;316.0;-4
-26;-16;20;125.0;77;319.0;?
?;-36;?;125.0;81;322.0;-36
-26;?;20;130.0;79;325.0;-28
?;-17;20;138.0;74;328.0;-17
-26;-61;20;149.0;78;331.0;-61
-26;-27;20;160.0;85;333.0;-27
-26;-1;20;166.0;84;337.0;-1
-26;15;20;172.0;78;342.0;15
-26;94;20;183.0;80;347.0;94
-26;72;20;203.0;87;351.0;72
-26;66;20;224.0;81;357.0;66
-25;106;?;247.0;78;366.0;?
-25;?;19;263.0;77;376.0;95
-25;65;19;270.0;66;386.0;65
-25;21;19;273.0;72;?;21
-25;?;19;268.0;84;407.0;-23
-25;-28;?;259.0;?;?;-28
-25;19;19;252.0;70;428.0;19
-25;-14;19;246.0;76;436.0;-14
-25;-32;19;245.0;73;?;-32
-25;30;19;247.0;72;445.0;30
?;-14;19;?;73;448.0;-14
-25;-43;?;249.0;73;453.0;-43
-25;?;19;252.0;?;458.0;-20
-25;-38;19;255.0;73;462.0;-38
-25;-26;?;254.0;72;467.0;?
-25;?;19;250.0;71;472.0;-10
-25;-12;?;?;?;477.0;-12
?;-4;19;242.0;70;482.0;-4
-25;-25;?;238.0;72;487.0;-25
?;-22;19;235.0;72;489.0;-22
-25;-2;19;231.0;72;489.0;-2
-25;-37;19;226.0;76;489.0;-37
-25;-39;19;220.0;73;490.0;-39
-25;-13;19;215.0;71;490.0;-13
-25;-8;19;212.0;?;?;-8
-25;4;19;210.0;73;487.0;4
-25;-2;19;208.0;75;486.0;-2
-25;-11;19;207.0;75;487.0;-11
-25;11;19;202.0;76;488.0;11
?;39;19;194.0;77;490.0;39
-25;56;19;182.0;75;491.0;56
-25;31;19;177.0;72;491.0;31
-25;23;19;?;71;488.0;23
-25;51;?;178.0;76;486.0;51
-25;9;19;183.0;74;484.0;9
-25;-25;19;188.0;72;485.0;-25
-25;-18;19;188.0;75;486.0;-18
-25;-21;19;183.0;74;?;-21
-25;-10;19;177.0;?;490.0;-10
-25;-26;19;174.0;?;490.0;-26
-25;?;19;175.0;68;489.0;?
-25;3;19;178.0;72;485.0;3
-25;?;19;177.0;74;477.0;?
-25;?;19;176.0;74;465.0;-51
?;-32;?;173.0;?;450.0;-32
-25;-40;19;169.0;73;435.0;-40
-25;?;19;164.0;79;421.0;-35
-25;-35;19;158.0;84;410.0;-35
?;-24;?;153.0;81;401.0;-24
-26;-31;20;148.0;78;393.0;?
-27;-93;20;143.0;81;389.0;?
?;-91;20;139.0;89;385.0;-91
-28;?;20;136.0;78;383.0;-66
-28;?;20;135.0;78;382.0;-20
-29;27;20;134.0;85;378.0;27
-29;-24;20;?;85;376.0;-24
-29;-71;20;138.0;94;376.0;-71
?;-61;20;?;91;374.0;-61
-29;-79;?;148.0;87;375.0;-79
-30;?;21;154.0;98;376.0;?
-30;-91;21;159.0;108;376.0;-91
-30;-91;21;162.0;105;378.0;-91
-30;-64;21;165.0;?;389.0;-64
-30;-34;21;168.0;91;410.0;-34
-30;-21;21;170.0;94;442.0;-21
?;8;21;172.0;90;?;8
-30;35;21;176.0;87;523.0;35
-31;?;21;181.0;93;559.0;29
-31;30;21;185.0;96;582.0;30
-31;70;21;?;93;591.0;70
-31;95;?;199.0;90;590.0;95
-30;?;21;207.0;87;579.0;?
-30;25;21;213.0;88;561.0;25
-30;10;20;218.0;89;?;10
?;-8;20;222.0;85;?;-8
-30;?;20;225.0;81;524.0;11
-30;25;20;228.0;79;506.0;25
-30;-3;20;231.0;80;?;?
?;10;?;233.0;?;476.0;10
-30;29;20;236.0;88;466.0;29
-30;-14;20;236.0;91;459.0;?
-30;-27;?;236.0;87;453.0;-27
-29;-16;?;235.0;83;446.0;?
-30;?;20;233.0;87;439.0;-26
?;-15;20;232.0;91;434.0;?
-30;11;20;230.0;90;435.0;11
-30;5;20;229.0;94;438.0;5
-30;-8;20;227.0;97;446.0;-8
-30;25;?;226.0;90;460.0;25
-30;18;?;227.0;86;473.0;18
-30;-27;20;230.0;88;481.0;-27
-30;-51;20;236.0;84;484.0;-51
-30;-58;20;?;84;475.0;-58
-30;20;20;250.0;84;450.0;20
-30;97;20;257.0;84;427.0;97
-30;101;20;259.0;86;?;101
-30;?;20;257.0;85;396.0;99
-30;43;20;?;83;374.0;43
-30;-12;20;247.0;85;356.0;?
-30;27;20;238.0;?;358.0;27
-30;31;20;221.0;86;366.0;31
-30;-8;20;210.0;87;373.0;?
-30;18;20;204.0;83;380.0;18
-29;51;20;202.0;80;387.0;51
-29;33;?;201.0;?;390.0;33
-29;-14;20;198.0;85;394.0;-14
-29;-7;20;196.0;82;398.0;?
-29;32;20;193.0;87;?;32
-29;54;?;189.0;85;406.0;54
-29;71;20;185.0;81;406.0;?
-29;?;?;179.0;85;408.0;36
-29;2;20;172.0;89;411.0;2
-29;31;20;168.0;83;415.0;31
-29;50;20;168.0;81;419.0;50
-29;-7;20;170.0;86;?;-7
-29;-42;20;174.0;82;419.0;-42
?;9;20;178.0;83;415.0;9
-29;11;20;180.0;85;413.0;11
-29;-20;20;181.0;83;411.0;-20
-29;-4;20;179.0;?;407.0;-4
?;-1;20;169.0;84;405.0;-1
-29;6;?;157.0;81;404.0;6
-29;43;20;146.0;85;?;?
-29;56;20;133.0;84;403.0;56
-29;45;?;127.0;79;404.0;45
-29;?;20;126.0;78;404.0;10
-29;-30;?;128.0;78;405.0;-30
-29;-31;20;128.0;78;405.0;-31
-29;-43;20;126.0;80;?;-43
-29;-41;20;126.0;80;403.0;-41
-29;62;?;123.0;84;399.0;62
-29;141;20;122.0;87;395.0;141
-29;134;20;123.0;87;393.0;134
-29;105;20;120.0;88;389.0;105
-28;14;19;?;79;386.0;14
-28;-74;19;100.0;72;387.0;-74
-28;-93;19;92.0;72;385.0;-93
-28;?;19;91.0;73;381.0;-90
?;-82;20;94.0;78;380.0;-82
-28;-47;20;99.0;80;377.0;-47
-28;?;20;106.0;80;?;33
-28;43;20;113.0;80;374.0;43
-28;17;?;116.0;?;373.0;17
-28;33;20;115.0;83;370.0;33
-28;22;20;107.0;82;372.0;22
-28;16;20;94.0;83;374.0;16
-28;?;20;85.0;79;372.0;37
-28;41;20;83.0;76;?;41
-28;?;20;?;78;370.0;37
-28;-7;20;93.0;?;371.0;-7
-28;-22;20;101.0;79;372.0;?
-28;-3;20;110.0;78;?;-3
?;-90;?;119.0;83;373.0;-90
-28;-56;20;122.0;87;371.0;-56
-28;11;?;124.0;85;371.0;11
-28;-53;20;115.0;84;371.0;-53
-28;-8;?;?;82;369.0;-8
-28;15;20;90.0;82;368.0;15
-28;-25;20;75.0;86;368.0;-25
-28;-6;20;?;85;369.0;-6
-28;14;20;54.0;81;372.0;14
?;22;20;49.0;85;371.0;22
-28;30;20;49.0;85;373.0;30
-28;?;20;53.0;83;375.0;35
-28;11;20;58.0;85;376.0;11
-28;-19;20;66.0;79;376.0;-19
-28;-1;20;75.0;78;?;?
-28;?;20;85.0;85;375.0;9
-28;-26;20;97.0;80;371.0;-26
-28;-31;20;107.0;80;367.0;-31
-28;-35;20;115.0;83;365.0;?
-28;-41;20;120.0;80;363.0;-41
-28;-43;20;122.0;81;362.0;-43
?;-40;20;117.0;81;?;-40
-28;?;20;108.0;85;360.0;-11
-28;-26;20;99.0;87;360.0;-26
-28;-11;20;88.0;?;361.0;-11
-28;31;20;78.0;80;360.0;31
-28;0;20;?;79;364.0;0
-28;-21;20;67.0;83;367.0;-21
?;20;20;65.0;84;369.0;?
-28;57;20;66.0;85;370.0;57
-28;54;20;67.0;83;371.0;54
-28;15;20;68.0;80;372.0;15
-28;1;20;68.0;79;374.0;1
-28;-9;20;68.0;77;?;-9
-28;-48;20;70.0;78;371.0;-48
-28;-37;20;76.0;83;371.0;-37
-28;-36;20;85.0;86;369.0;-36
-28;-33;21;95.0;88;368.0;-33
-28;2;21;100.0;86;369.0;2
-29;?;?;100.0;81;369.0;-9
-29;-13;?;94.0;81;371.0;-13
-28;-8;21;?;82;376.0;-8
?;-7;21;79.0;81;377.0;-7
-29;1;21;80.0;82;374.0;1
-29;-12;?;?;85;372.0;-12
-29;-11;21;87.0;85;370.0;-11
-29;?;21;94.0;83;369.0;-12
-28;-45;21;103.0;84;371.0;-45
-28;-35;21;118.0;86;373.0;-35
-29;?;?;135.0;84;375.0;28
-29;27;21;153.0;82;377.0;27
-29;-9;21;173.0;82;381.0;-9
-29;5;?;193.0;82;381.0;5
-28;10;21;210.0;?;380.0;10
-28;14;21;220.0;84;378.0;?
-29;4;21;?;86;375.0;4
-29;-18;21;229.0;83;369.0;-18
-29;8;?;233.0;?;363.0;8
-28;19;21;242.0;83;361.0;19
-28;32;21;257.0;83;364.0;32
-28;40;21;273.0;81;371.0;40
-28;46;21;287.0;83;379.0;?
-28;72;21;294.0;85;387.0;?
-28;48;21;288.0;82;392.0;48
-28;29;21;271.0;82;394.0;29
-28;19;21;244.0;82;396.0;19
-28;-56;21;214.0;80;?;-56
-28;-88;21;191.0;81;389.0;-88
-29;-51;21;177.0;85;384.0;-51
-29;-65;21;169.0;87;379.0;-65
-29;-74;21;165.0;85;373.0;-74
-29;-36;21;166.0;88;371.0;-36
-29;-19;?;?;89;367.0;-19
-29;-20;21;?;82;362.0;-20
-29;10;21;177.0;88;359.0;10
-29;27;21;180.0;90;?;27
?;-13;21;183.0;78;358.0;-13
-29;-3;21;184.0;81;359.0;-3
-29;22;21;186.0;85;363.0;22
-29;-17;21;187.0;82;365.0;-17
-29;-40;21;185.0;86;366.0;-40
-29;-47;21;?;86;368.0;-47
-29;-62;21;185.0;85;368.0;-62
-29;-88;21;185.0;82;367.0;-88
-29;-123;21;186.0;83;365.0;-123
-29;-133;21;186.0;90;368.0;-133
-29;-142;21;185.0;87;373.0;-142
-29;-150;21;185.0;85;374.0;-150
-29;-96;22;188.0;87;375.0;-96
-29;5;21;194.0;88;379.0;5
-29;115;21;203.0;91;384.0;115
-29;142;21;217.0;?;394.0;142
?;88;21;?;71;401.0;88
-28;96;?;250.0;72;409.0;96
-28;108;20;264.0;?;420.0;108
-27;102;20;276.0;77;432.0;102
-28;?;20;282.0;78;439.0;97
-28;60;20;281.0;82;?;60
-27;68;20;275.0;?;439.0;68
-27;107;20;262.0;80;422.0;107
-27;136;19;246.0;80;386.0;136
-27;187;19;227.0;79;338.0;187
-26;137;?;209.0;75;293.0;?
-26;41;19;?;79;260.0;41
-26;59;18;190.0;77;234.0;?
-26;39;18;187.0;70;218.0;39
-26;12;18;176.0;?;209.0;12
-26;21;18;144.0;68;207.0;21
?;-5;18;113.0;70;212.0;-5
-26;1;18;90.0;76;220.0;1
-26;3;18;64.0;76;228.0;3
?;-7;?;43.0;77;234.0;?
-26;18;18;29.0;72;239.0;18
?;9;18;?;67;244.0;9
-26;-24;18;-6.0;70;247.0;-24
?;-21;18;-14.0;?;250.0;-21
-26;-20;18;-16.0;70;253.0;-20
-26;?;18;?;69;255.0;-20
-26;?;18;-24.0;72;256.0;-34
-25;?;18;-24.0;73;260.0;-71
-26;?;18;-22.0;74;265.0;-40
-26;0;18;?;?;272.0;0
-26;-12;18;-3.0;76;284.0;-12
-26;?;18;8.0;?;299.0;29
-26;?;18;19.0;75;316.0;57
-26;34;18;29.0;73;332.0;34
-26;18;18;36.0;70;352.0;18
-26;-9;?;37.0;71;?;-9
-26;16;18;?;73;392.0;16
-26;50;18;31.0;73;408.0;50
-25;-13;18;26.0;72;424.0;-13
-25;-69;18;?;70;436.0;-69
-25;-59;18;13.0;71;444.0;-59
-25;-60;18;10.0;71;450.0;-60
-25;-42;18;?;70;452.0;-42
-25;-14;18;7.0;72;453.0;-14
-25;-35;18;?;73;452.0;-35
-25;-52;?;7.0;72;451.0;?
-25;-50;18;8.0;73;450.0;-50
-25;-35;18;11.0;73;449.0;-35
?;13;18;12.0;71;447.0;13
-25;14;18;13.0;70;443.0;14
-25;-4;18;15.0;70;?;-4
-25;2;18;16.0;70;438.0;?
-25;0;18;17.0;70;434.0;0
-25;1;18;19.0;70;431.0;1
-25;-9;18;17.0;70;429.0;-9
-25;-5;18;15.0;71;429.0;?
-25;-23;18;15.0;?;429.0;-23
-25;?;18;14.0;?;430.0;-38
-25;-10;18;16.0;69;428.0;-10
-25;-1;?;20.0;67;428.0;-1
-25;21;18;21.0;69;429.0;21
-25;33;18;19.0;72;430.0;33
-25;15;18;12.0;72;431.0;15
-25;24;?;3.0;73;430.0;24
-25;21;18;-7.0;72;428.0;21
-25;?;18;-16.0;69;427.0;-29
-25;?;18;-26.0;73;421.0;-65
?;-45;?;?;73;414.0;-45
-25;-48;18;-47.0;68;403.0;-48
-25;?;18;-60.0;?;391.0;-56
?;-11;?;?;?;376.0;-11
-25;3;18;-85.0;72;360.0;3
-25;-4;?;-91.0;72;346.0;?
-25;5;18;-96.0;75;340.0;5
-25;-8;18;-100.0;75;?;-8
-25;-20;18;-99.0;74;338.0;-20
-25;-1;18;-98.0;73;335.0;-1
-26;17;?;-94.0;73;331.0;17
-26;31;18;-91.0;76;328.0;31
-26;?;18;-92.0;53;325.0;7
-26;-144;18;-96.0;74;323.0;-144
-27;?;?;-99.0;68;321.0;-416
-28;-522;18;-103.0;5;322.0;-522
-28;-478;18;-108.0;23;322.0;-478
?;-461;19;-108.0;-23;321.0;-461
-30;-76;?;-107.0;-8;322.0;-76
-29;37;20;-107.0;241;321.0;37
-27;-135;21;-107.0;204;319.0;-135
-26;309;21;-102.0;-192;315.0;?
-26;464;22;-97.0;?;311.0;464
-26;108;21;-95.0;-51;307.0;108
-26;-32;21;-89.0;72;302.0;-32
-26;-30;21;-78.0;79;298.0;-30
-26;-8;21;-66.0;87;296.0;?
-26;19;21;-54.0;78;297.0;19
-26;64;21;-41.0;75;302.0;64
-26;72;21;-26.0;71;316.0;72
-26;2;21;-14.0;66;339.0;2
-26;-75;21;-2.0;73;367.0;-75
-26;-60;21;14.0;72;397.0;?
-26;-23;21;27.0;78;422.0;-23
-26;-27;21;40.0;80;443.0;-27
-27;1;21;58.0;74;460.0;1
?;1;21;77.0;76;471.0;1
-27;-5;21;97.0;80;471.0;-5
-27;31;21;115.0;77;456.0;31
-27;0;?;128.0;75;430.0;0
-27;?;21;134.0;78;396.0;-19
-27;7;21;138.0;81;359.0;?
-27;6;21;141.0;82;322.0;6
-27;-12;21;144.0;81;291.0;-12
-27;-9;21;148.0;78;267.0;-9
-27;27;21;153.0;?;?;27
-27;28;21;157.0;77;225.0;28
-27;17;21;159.0;79;201.0;17
-27;3;21;159.0;77;184.0;3
-27;?;21;158.0;74;178.0;?
-27;-61;21;158.0;76;175.0;?
-27;-71;21;156.0;?;172.0;-71
-27;-54;21;156.0;78;170.0;-54
-27;-2;21;157.0;75;178.0;-2
-27;-11;?;158.0;75;?;-11
-27;?;21;?;?;?;-27
-27;?;21;?;75;243.0;9
-27;10;21;157.0;76;278.0;10
-27;17;21;158.0;77;322.0;17
-27;-16;21;160.0;75;362.0;?
-27;-37;21;161.0;77;?;-37
-27;?;21;163.0;81;423.0;-10
-27;-29;21;171.0;76;446.0;-29
-27;-27;21;184.0;75;462.0;-27
-27;-63;21;200.0;79;478.0;-63
-27;-84;21;219.0;82;489.0;-84
-27;-87;21;238.0;?;496.0;-87
-28;?;21;256.0;84;?;-77
-28;-48;21;275.0;80;511.0;-48
-28;-92;21;289.0;?;519.0;-92
-28;0;21;299.0;85;527.0;0
-28;17;21;294.0;82;533.0;?
?;-65;21;280.0;82;539.0;-65
?;28;21;271.0;85;543.0;28
-27;58;21;265.0;87;548.0;58
?;63;21;256.0;82;?;63
-27;121;21;249.0;78;554.0;121
-26;91;21;239.0;75;552.0;91
?;51;21;218.0;68;547.0;51
-26;53;21;181.0;69;539.0;53
-26;20;21;138.0;75;530.0;20
-26;-7;21;111.0;73;519.0;-7
-26;25;21;102.0;72;508.0;25
-26;43;21;95.0;75;496.0;43
?;28;21;86.0;74;483.0;28
-26;22;21;81.0;77;467.0;22
-26;?;21;?;78;457.0;15
-26;-6;21;75.0;72;448.0;-6
-26;-4;21;73.0;76;437.0;-4
?;-4;21;72.0;78;424.0;-4
-26;-23;21;70.0;76;410.0;-23
-26;-10;21;68.0;77;?;-10
?;26;21;69.0;71;381.0;26
-26;32;21;73.0;74;365.0;32
-26;?;21;82.0;78;351.0;6
?;4;21;?;78;334.0;4
-26;-3;21;96.0;77;316.0;-3
-26;-30;21;107.0;72;304.0;-30
-26;-24;21;113.0;?;307.0;-24
-26;-16;21;106.0;81;314.0;?
?;9;21;99.0;82;320.0;9
-26;38;21;94.0;75;320.0;?
?;20;?;92.0;67;325.0;20
?;30;?;91.0;70;330.0;30
-26;42;21;88.0;72;335.0;?
-25;-7;21;88.0;72;339.0;-7
-25;-6;?;89.0;81;341.0;-6
?;?;21;89.0;79;344.0;44
-25;?;21;87.0;68;346.0;42
-25;42;21;84.0;68;345.0;42
?;54;20;83.0;70;344.0;54
-25;28;?;81.0;68;343.0;28
?;-17;20;77.0;71;339.0;-17
-24;3;20;75.0;?;335.0;3
-24;7;20;71.0;68;?;7
-24;-55;20;66.0;68;328.0;-55
-24;-29;20;?;71;323.0;-29
-24;8;20;62.0;68;319.0;8
-24;?;20;61.0;70;317.0;18
-24;?;20;59.0;72;316.0;31
-24;21;?;57.0;68;311.0;21
-24;22;20;56.0;73;306.0;22
-24;3;20;54.0;76;303.0;3
-24;?;20;50.0;75;298.0;21
-24;42;20;47.0;75;293.0;42
-24;3;20;44.0;76;290.0;?
-24;-9;20;?;71;288.0;-9
-24;1;20;36.0;62;286.0;1
-24;-14;20;33.0;65;279.0;-14
-24;-43;20;?;68;279.0;-43
?;12;20;30.0;64;278.0;12
-24;34;20;31.0;69;274.0;34
-24;-9;?;32.0;71;272.0;-9
-24;33;20;?;65;?;33
-24;16;20;33.0;72;268.0;16
-24;-14;20;34.0;71;268.0;-14
-24;42;20;38.0;73;273.0;42
-24;35;20;48.0;75;278.0;?
-24;-8;20;59.0;?;286.0;-8
-24;-19;?;73.0;73;297.0;-19
-24;-21;?;?;72;309.0;-21
-24;-12;20;109.0;?;320.0;-12
-24;6;20;112.0;75;334.0;6
-24;-1;20;105.0;71;347.0;-1
-24;0;20;?;70;360.0;0
-24;27;20;84.0;72;372.0;27
-24;25;20;74.0;?;382.0;25
-24;-3;20;67.0;71;388.0;-3
-24;-7;20;65.0;70;388.0;-7
-24;2;20;?;72;389.0;2
-24;2;20;?;72;389.0;2
?;-13;20;?;71;385.0;-13
-24;-27;20;62.0;71;380.0;-27
-24;-2;20;60.0;69;374.0;-2
-24;25;?;54.0;69;369.0;25
-24;?;20;47.0;71;370.0;21
-24;21;20;42.0;71;369.0;21
-24;16;20;40.0;?;364.0;16
-24;0;20;38.0;73;359.0;0
-24;-16;20;?;67;353.0;-16
-24;-16;20;27.0;66;344.0;-16
-24;13;20;25.0;68;337.0;13
-24;?;20;24.0;67;333.0;31
-24;?;20;25.0;69;331.0;20
-24;-5;20;26.0;68;333.0;-5
-24;?;20;26.0;66;338.0;-2
-24;28;20;25.0;70;343.0;28
-24;31;20;25.0;73;?;31
-24;13;20;27.0;73;347.0;13
-24;28;?;26.0;71;346.0;28
-24;?;20;22.0;70;343.0;56
-24;19;20;25.0;?;341.0;19
-24;-21;20;27.0;70;341.0;-21
-24;?;20;28.0;70;344.0;11
?;34;20;32.0;68;347.0;34
-24;9;20;38.0;69;352.0;9
-24;2;20;49.0;67;355.0;2
-24;17;20;62.0;67;358.0;17
-24;21;20;76.0;70;358.0;21
-24;21;20;88.0;70;356.0;21
-24;29;20;96.0;70;347.0;29
-24;31;20;101.0;69;347.0;31
-24;0;20;107.0;68;353.0;?
?;-22;20;112.0;70;355.0;-22
-24;-8;20;111.0;71;351.0;-8
-24;-9;?;109.0;72;?;-9
?;?;20;111.0;71;356.0;-7
-24;17;20;115.0;71;358.0;17
-24;-13;20;115.0;72;?;-13
-24;?;20;116.0;73;362.0;-25
-24;14;20;116.0;69;362.0;14
-24;12;20;116.0;?;357.0;12
-24;3;20;117.0;76;353.0;3
-24;-2;?;116.0;73;?;-2
-24;8;20;113.0;?;345.0;8
-24;-13;20;113.0;71;342.0;-13
-24;-62;20;111.0;?;341.0;-62
-24;-44;20;111.0;70;338.0;-44
-24;-30;20;112.0;?;332.0;-30
-24;-22;20;113.0;74;330.0;-22
-24;-2;?;114.0;68;331.0;-2
-24;2;20;114.0;67;333.0;?
-24;12;?;?;72;335.0;12
-24;13;20;120.0;71;335.0;?
-24;-5;20;128.0;73;333.0;-5
-24;-19;20;138.0;72;330.0;?
-24;-62;20;142.0;67;326.0;?
-24;?;20;?;66;321.0;-62
-24;-20;20;119.0;71;317.0;-20
-24;-37;20;93.0;76;313.0;-37
-24;-24;20;65.0;70;309.0;?
-24;9;21;40.0;72;?;9
-24;32;21;21.0;77;311.0;32
-24;39;21;19.0;71;316.0;39
-24;32;?;23.0;?;319.0;32
?;13;?;26.0;68;?;13
-25;-75;21;?;68;324.0;-75
-25;-74;21;18.0;73;330.0;-74
-25;-63;21;12.0;74;339.0;-63
-25;-120;?;8.0;82;351.0;-120
-26;?;21;9.0;93;367.0;-104
-26;-78;?;13.0;85;386.0;?
-26;-25;21;?;80;419.0;-25
-26;12;21;25.0;82;?;12
?;-2;21;29.0;81;509.0;-2
-26;31;21;29.0;79;548.0;31
-26;73;21;30.0;79;580.0;73
-26;77;21;29.0;80;607.0;77
-26;51;21;29.0;75;626.0;51
-26;21;21;?;78;633.0;21
-25;27;21;32.0;77;631.0;27
?;-21;21;32.0;65;625.0;-21
