Accelerometer HIP accZ;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit BACK accX;InertialMeasurementUnit LUA accX;InertialMeasurementUnit RUA accX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit L-SHOE Nav_Az
63.0;13;-963.0;-952.0;-960.0;-13;-23
55.0;-21;-958.0;-961.0;-960.0;21;-16
33.0;-22;-952.0;-962.0;-955.0;22;-18
58.0;?;-964.0;-966.0;-966.0;22;-19
61.0;-12;-954.0;-936.0;?;?;-21
61.0;?;-958.0;-940.0;-974.0;?;-21
61.0;25;-952.0;-939.0;-956.0;-25;-16
?;23;?;-942.0;?;?;-17
31.0;3;-952.0;-954.0;-956.0;-3;-17
42.0;4;-960.0;-972.0;-961.0;?;-19
65.0;-13;-956.0;-962.0;-950.0;13;-22
50.0;?;-958.0;-955.0;-951.0;?;-23
35.0;0;?;-946.0;?;0;-19
48.0;-30;-952.0;-951.0;-945.0;30;-16
24.0;-38;?;-941.0;-944.0;?;-22
37.0;-14;?;-949.0;-953.0;14;-24
40.0;-11;-961.0;-966.0;-953.0;?;-20
39.0;-7;-959.0;-965.0;-958.0;?;?
48.0;2;-957.0;-959.0;-957.0;-2;-19
58.0;11;-954.0;?;-948.0;-11;-19
71.0;15;-959.0;-963.0;-946.0;?;-17
45.0;-4;-954.0;-953.0;-954.0;4;-16
29.0;-5;-956.0;-954.0;-956.0;5;?
?;18;-955.0;-953.0;-944.0;?;?
61.0;10;-954.0;-955.0;-942.0;-10;-20
59.0;1;-964.0;-961.0;-949.0;?;-23
52.0;4;-961.0;-954.0;-953.0;-4;-22
61.0;-6;-960.0;-949.0;-953.0;6;?
47.0;19;-955.0;-954.0;-951.0;-19;-16
56.0;29;?;-958.0;-944.0;-29;-14
39.0;-12;-958.0;?;-944.0;12;-25
35.0;-12;-963.0;-952.0;?;12;?
?;-14;-958.0;-959.0;-951.0;14;-18
35.0;-22;-957.0;-958.0;-951.0;22;-23
36.0;26;-960.0;-952.0;-947.0;-26;-20
22.0;21;-964.0;-958.0;-947.0;-21;?
11.0;?;?;-958.0;-941.0;33;-20
26.0;-15;-964.0;-961.0;-954.0;15;-23
?;-4;-963.0;-964.0;-945.0;4;-23
30.0;-19;-962.0;-971.0;-946.0;19;-21
40.0;-18;-969.0;-971.0;-956.0;18;-22
29.0;8;-978.0;-1003.0;-980.0;-8;-23
17.0;11;-984.0;-982.0;-992.0;-11;-20
-1.0;-4;-931.0;?;-989.0;4;-19
16.0;?;-984.0;-900.0;?;-36;-24
17.0;-6;-964.0;-930.0;-902.0;6;-23
11.0;-23;-947.0;-874.0;-883.0;23;-19
29.0;-4;-926.0;-838.0;-811.0;4;-22
19.0;?;?;-845.0;-804.0;?;-23
9.0;11;?;-913.0;-822.0;-11;-24
3.0;17;-961.0;-975.0;?;-17;-24
6.0;-9;-992.0;-962.0;?;9;-21
5.0;-19;-1000.0;-955.0;-793.0;19;-20
-11.0;?;-985.0;?;-793.0;42;-18
1.0;-21;-976.0;-876.0;-733.0;21;-17
-39.0;-14;?;-829.0;-710.0;14;-21
-29.0;7;-966.0;?;?;-7;-22
-12.0;-28;-943.0;-806.0;-737.0;28;-16
-31.0;-27;-954.0;-794.0;?;27;-18
-30.0;23;-967.0;-801.0;-774.0;-23;-23
-26.0;-18;-974.0;-827.0;-792.0;18;-19
-5.0;-11;-968.0;-848.0;?;11;-21
-21.0;11;-945.0;?;?;-11;-28
-47.0;-9;-959.0;?;-772.0;9;-20
-18.0;10;-960.0;?;-784.0;-10;-19
5.0;9;-956.0;-857.0;-796.0;-9;-22
-13.0;?;-954.0;-860.0;-806.0;10;-16
-19.0;7;-959.0;?;-807.0;-7;-21
5.0;10;-947.0;-885.0;?;-10;-20
-29.0;-8;-950.0;-863.0;-832.0;8;-15
-2.0;-26;-945.0;-873.0;-837.0;26;-23
-20.0;-30;-940.0;-869.0;?;30;?
?;-11;-941.0;-855.0;-811.0;11;-23
-20.0;-11;?;-871.0;-822.0;11;-20
-1.0;6;?;-874.0;?;-6;-19
-33.0;28;?;-863.0;-811.0;-28;-17
?;?;-947.0;-874.0;?;?;-18
-24.0;-21;-949.0;-888.0;-822.0;?;-23
-15.0;-3;-948.0;-886.0;-818.0;3;-24
-9.0;8;-951.0;-877.0;-819.0;-8;-24
-11.0;?;-955.0;-874.0;-821.0;17;-21
-7.0;-8;-949.0;-869.0;-814.0;8;-20
-24.0;30;-951.0;-873.0;?;-30;?
-26.0;22;-959.0;-881.0;-808.0;-22;-24
-11.0;-7;-954.0;?;-805.0;7;?
-10.0;-19;-955.0;?;-811.0;19;-21
-18.0;-22;-959.0;-880.0;-819.0;22;-21
-21.0;-20;-945.0;-878.0;-820.0;20;-20
?;-22;-955.0;-865.0;-800.0;22;-22
0.0;-21;-954.0;-857.0;-809.0;21;?
-13.0;-11;?;-878.0;-817.0;11;-25
-27.0;-11;-963.0;-872.0;-823.0;11;-29
7.0;-4;-946.0;-861.0;-809.0;4;-22
?;0;-959.0;-870.0;-812.0;0;-15
-2.0;?;-954.0;-862.0;-821.0;12;-17
?;-10;-953.0;-860.0;-817.0;10;-19
-23.0;16;-949.0;-862.0;-805.0;-16;-26
-20.0;27;-952.0;-860.0;-804.0;?;-16
-21.0;-18;-950.0;-856.0;-817.0;18;-15
-7.0;?;-955.0;-839.0;-810.0;24;-23
?;2;?;-839.0;-805.0;-2;-21
-18.0;1;?;-841.0;-798.0;-1;-26
?;13;-952.0;-839.0;-804.0;-13;-22
-18.0;-15;?;-830.0;-797.0;15;-17
-30.0;-26;-952.0;-853.0;-808.0;26;-20
-10.0;29;-955.0;-843.0;-808.0;?;?
-19.0;2;-958.0;-854.0;-797.0;?;-18
-11.0;-43;-970.0;-869.0;?;43;-19
-20.0;-6;-953.0;-836.0;-811.0;6;-21
-9.0;-14;-953.0;-817.0;-818.0;14;?
?;-31;-949.0;-832.0;-805.0;31;-22
-26.0;17;-949.0;-836.0;-798.0;-17;-24
-18.0;21;-956.0;?;-794.0;-21;-20
-23.0;?;-945.0;?;-800.0;-20;-20
-12.0;56;-957.0;-844.0;-809.0;-56;-21
-7.0;31;-951.0;-844.0;-798.0;-31;-23
?;6;-958.0;?;-821.0;-6;-22
-23.0;-6;?;-855.0;-804.0;?;-19
?;-19;-941.0;?;-779.0;?;-22
-9.0;19;-956.0;-857.0;-800.0;-19;-22
-10.0;6;-954.0;-847.0;-797.0;-6;-23
-10.0;-28;-955.0;-858.0;-791.0;28;?
-9.0;-6;-949.0;-842.0;?;6;-21
-2.0;13;-935.0;-822.0;-792.0;-13;-17
-10.0;-12;?;-818.0;-763.0;12;-19
-13.0;-15;-958.0;?;-759.0;?;-22
-17.0;30;-945.0;-769.0;-711.0;-30;?
-11.0;15;-951.0;-760.0;-682.0;-15;-20
-1.0;4;-949.0;-738.0;-645.0;-4;-22
0.0;8;-943.0;-721.0;?;-8;-24
-34.0;-9;-954.0;?;-586.0;9;-17
-19.0;27;-947.0;-714.0;-576.0;-27;-17
-25.0;26;-951.0;-718.0;-591.0;-26;-22
-7.0;-1;-954.0;-715.0;-586.0;1;-22
-38.0;3;-951.0;-678.0;?;?;-24
-5.0;2;-962.0;-685.0;-577.0;?;-23
-27.0;12;-958.0;-656.0;-579.0;-12;-17
-40.0;?;-949.0;-664.0;?;-13;-17
-10.0;6;?;-627.0;-544.0;-6;-23
-20.0;-10;?;-571.0;-537.0;?;-22
-19.0;-23;-957.0;-571.0;-532.0;23;-20
-5.0;-20;-962.0;-582.0;-542.0;20;-20
-6.0;-21;-966.0;-557.0;-540.0;?;-20
-20.0;?;?;-561.0;-518.0;5;?
-27.0;10;-962.0;-552.0;-514.0;-10;-24
-15.0;-20;-969.0;?;-503.0;20;?
-6.0;-27;-955.0;-523.0;-498.0;27;-24
-30.0;-9;-971.0;-521.0;-494.0;9;-21
-25.0;-10;-964.0;-513.0;-481.0;10;-21
-10.0;-6;-967.0;-522.0;-483.0;6;-22
-26.0;-29;-976.0;-522.0;-475.0;29;-22
-38.0;-16;-964.0;?;-458.0;16;-21
-42.0;-1;-966.0;-502.0;?;1;-21
0.0;-20;-966.0;-493.0;-459.0;20;-23
-31.0;?;-961.0;-479.0;?;1;-21
-30.0;-6;-964.0;-465.0;-452.0;6;-21
-13.0;0;?;-495.0;-467.0;0;-21
3.0;12;-965.0;-434.0;?;-12;-21
?;-21;?;-470.0;-457.0;21;-23
-30.0;-31;-966.0;-502.0;-483.0;31;-23
-13.0;-31;-958.0;-512.0;-476.0;31;-23
7.0;-43;-968.0;-525.0;-479.0;43;-23
11.0;-28;-974.0;-524.0;-501.0;28;-23
8.0;-1;-967.0;-560.0;-510.0;1;-24
9.0;-18;-960.0;-593.0;-493.0;18;-23
-27.0;-19;-965.0;-586.0;-513.0;19;-24
-7.0;11;-986.0;-667.0;-572.0;-11;-25
-7.0;-11;-1003.0;-727.0;-667.0;11;-21
-11.0;-24;-963.0;-724.0;-696.0;24;?
-19.0;-24;-954.0;?;?;24;-23
-20.0;-31;?;-736.0;-775.0;31;-23
-34.0;-21;-949.0;-722.0;-721.0;21;-20
-58.0;?;-945.0;-732.0;-747.0;21;-19
-25.0;-12;-989.0;-758.0;?;12;-25
?;-16;-970.0;-723.0;-646.0;16;?
-21.0;-13;-942.0;-732.0;-638.0;13;-23
-13.0;15;-943.0;-846.0;-658.0;-15;-32
-24.0;-10;-939.0;-870.0;-695.0;10;?
-38.0;-34;-943.0;-852.0;-713.0;34;-24
-28.0;-6;?;?;-725.0;6;-25
-24.0;1;-949.0;-866.0;-735.0;-1;?
-33.0;6;-944.0;-919.0;-778.0;-6;-30
-21.0;?;-952.0;-902.0;?;-8;-29
-20.0;-20;-967.0;-904.0;-755.0;20;-16
-20.0;-6;-954.0;-896.0;-753.0;6;?
-29.0;?;-954.0;-847.0;-704.0;-9;-25
-40.0;-8;-943.0;-839.0;-728.0;8;-22
-20.0;13;-955.0;-834.0;-731.0;-13;-21
?;19;-948.0;-821.0;-742.0;-19;-21
-6.0;-9;?;-823.0;-771.0;9;-22
-15.0;-2;-939.0;-835.0;-774.0;2;?
-17.0;-9;?;-859.0;-754.0;9;?
-30.0;-27;-944.0;?;-739.0;27;?
-31.0;-17;-943.0;-854.0;-750.0;17;-26
-2.0;-23;-944.0;?;-746.0;23;-26
-27.0;-22;-943.0;-848.0;-742.0;22;-24
-17.0;7;-945.0;-883.0;-727.0;-7;-24
-15.0;15;?;-884.0;-733.0;-15;-23
-22.0;12;-948.0;?;-737.0;-12;-26
-19.0;10;-948.0;?;-734.0;?;-23
-21.0;-13;-939.0;-835.0;-751.0;13;-14
-1.0;-31;-947.0;-837.0;-751.0;31;-22
0.0;-33;-945.0;-851.0;-753.0;33;-23
-10.0;-19;-947.0;-835.0;-759.0;19;-17
3.0;21;-954.0;-842.0;-754.0;-21;-19
3.0;12;-953.0;-854.0;-760.0;-12;-21
-33.0;-33;-953.0;-853.0;-717.0;33;-23
-29.0;-42;-949.0;-860.0;-719.0;42;-28
-28.0;-48;-953.0;-865.0;-720.0;48;-25
-41.0;-12;-961.0;-867.0;-740.0;12;-17
-42.0;16;-956.0;-853.0;-723.0;-16;-21
-37.0;-2;-946.0;-841.0;-731.0;2;-25
-48.0;13;-952.0;-854.0;-722.0;-13;-19
0.0;16;-955.0;-861.0;-728.0;-16;-21
-18.0;-9;-954.0;-860.0;-743.0;9;-25
4.0;-5;-969.0;-883.0;-750.0;5;-20
?;?;-959.0;-908.0;-776.0;21;?
-39.0;-26;-955.0;-987.0;-870.0;26;-27
-40.0;24;-953.0;-1020.0;-911.0;-24;-29
-39.0;?;-955.0;-946.0;-913.0;-12;-21
-7.0;-34;-937.0;-894.0;-890.0;34;-19
-4.0;-10;-926.0;-927.0;-943.0;?;-23
0.0;-2;-954.0;-889.0;-971.0;2;-24
27.0;9;-952.0;-854.0;-890.0;-9;-24
-5.0;45;-917.0;-748.0;-845.0;-45;?
39.0;19;-919.0;-756.0;-815.0;-19;-16
?;?;-918.0;-823.0;-785.0;-3;-24
-12.0;?;-923.0;?;?;10;-26
15.0;-18;?;-954.0;-890.0;18;-23
26.0;2;-996.0;-1067.0;-986.0;-2;-26
33.0;-20;-982.0;-1035.0;-991.0;20;-20
27.0;-26;-970.0;-1057.0;-1005.0;?;-17
41.0;-1;-973.0;-1047.0;-991.0;1;-25
12.0;-7;-954.0;?;-956.0;7;-25
19.0;-24;-958.0;-968.0;-952.0;24;-25
20.0;-19;-962.0;?;-958.0;19;-25
41.0;-10;?;-948.0;-961.0;?;-20
25.0;-9;-958.0;-961.0;-964.0;9;-18
11.0;-10;-963.0;-967.0;-957.0;10;-16
23.0;-9;-968.0;-979.0;-947.0;9;-18
15.0;-12;-957.0;-991.0;-943.0;12;-23
?;-21;-976.0;-989.0;-963.0;21;-21
?;-12;-963.0;-976.0;-958.0;12;-19
36.0;3;-967.0;-985.0;-943.0;-3;-21
22.0;-6;-968.0;-971.0;-933.0;6;-22
22.0;20;-964.0;?;-952.0;?;?
?;29;-963.0;-970.0;-948.0;-29;-19
18.0;0;-963.0;-960.0;-948.0;0;-22
20.0;-8;-958.0;-961.0;-953.0;?;-26
20.0;-30;-961.0;-964.0;-961.0;30;-21
19.0;-13;-962.0;?;-946.0;13;-25
40.0;-2;-961.0;-976.0;-943.0;2;-23
20.0;-23;-964.0;-974.0;-948.0;23;-18
31.0;3;-959.0;-975.0;-944.0;-3;-23
15.0;14;-960.0;-971.0;?;?;-20
16.0;-4;?;-974.0;-955.0;4;?
30.0;?;-961.0;-972.0;-950.0;13;-25
32.0;-4;-963.0;-967.0;-962.0;4;-19
25.0;0;-955.0;-962.0;-964.0;0;-22
46.0;-10;-959.0;-963.0;-953.0;10;?
28.0;-18;-956.0;-960.0;-943.0;18;-26
?;-32;-955.0;-970.0;-953.0;32;-23
35.0;-20;-960.0;?;-954.0;20;-14
28.0;-9;-960.0;-973.0;-954.0;9;-18
24.0;-7;-956.0;-967.0;-948.0;7;-22
9.0;12;-955.0;-969.0;-944.0;-12;-20
20.0;6;-960.0;-981.0;-953.0;-6;-29
10.0;-22;-963.0;-976.0;-956.0;22;-23
20.0;-32;-961.0;-975.0;-950.0;32;-20
33.0;12;-960.0;-976.0;-950.0;-12;-27
51.0;?;-957.0;-974.0;-947.0;-30;-19
41.0;-9;?;-976.0;-947.0;?;-18
68.0;?;-957.0;-973.0;-950.0;4;-26
32.0;5;-962.0;-968.0;-969.0;-5;-23
35.0;2;-963.0;-962.0;-963.0;-2;?
36.0;17;-949.0;-967.0;?;-17;-18
2.0;8;-955.0;-983.0;-957.0;-8;-20
21.0;-20;?;-977.0;-971.0;20;-25
12.0;-17;-958.0;-973.0;-996.0;?;-23
?;5;-963.0;-984.0;-968.0;-5;-21
-16.0;-11;-967.0;-974.0;-958.0;11;-19
-30.0;0;-951.0;-955.0;-931.0;0;-21
-3.0;8;-948.0;-926.0;?;?;-22
?;-30;-951.0;-942.0;-870.0;30;-19
0.0;?;-973.0;-961.0;-923.0;9;-30
-1.0;?;-957.0;-948.0;-1014.0;-8;-34
-24.0;-3;-957.0;-968.0;-1038.0;?;-33
-41.0;2;-1014.0;-994.0;-853.0;-2;-32
-39.0;-11;-1062.0;-1001.0;-874.0;11;-22
-44.0;-11;-1039.0;-986.0;-642.0;11;-22
-49.0;2;-954.0;-990.0;-546.0;-2;-25
-36.0;-6;?;-988.0;-525.0;6;-19
-48.0;-10;-982.0;-995.0;-571.0;10;?
-41.0;-10;-985.0;-971.0;-666.0;10;-17
-24.0;3;-970.0;-964.0;-655.0;-3;?
-48.0;5;-976.0;-923.0;-656.0;-5;?
-37.0;-37;-970.0;-936.0;-665.0;37;-21
-4.0;-23;?;-963.0;-623.0;?;-24
10.0;7;-962.0;-977.0;-658.0;-7;-20
10.0;-16;-960.0;-983.0;-650.0;16;-17
10.0;-8;-987.0;-967.0;?;8;-25
1.0;12;-969.0;-978.0;-673.0;-12;-25
21.0;2;-934.0;-993.0;-716.0;-2;-24
20.0;12;-957.0;-1008.0;-727.0;-12;-23
35.0;?;-978.0;-1002.0;-719.0;-27;-19
39.0;20;-959.0;-984.0;-730.0;-20;-18
22.0;1;-950.0;-984.0;-710.0;-1;-22
7.0;-19;-939.0;-984.0;-718.0;19;-25
16.0;-19;?;?;-714.0;19;-20
16.0;-27;-955.0;-986.0;-681.0;27;-22
10.0;-3;-974.0;-983.0;-678.0;3;-23
40.0;?;-967.0;-972.0;-716.0;-37;-18
?;23;-965.0;-969.0;-700.0;-23;-25
57.0;12;-972.0;-980.0;-711.0;-12;-26
52.0;?;-982.0;-978.0;-695.0;-13;-20
?;?;-970.0;-977.0;-698.0;-10;?
30.0;-8;-975.0;-969.0;-666.0;8;?
62.0;-19;-982.0;-962.0;-644.0;19;-20
61.0;1;?;-962.0;-653.0;?;-25
58.0;4;-972.0;-966.0;-615.0;-4;-24
43.0;-6;-977.0;-981.0;-572.0;6;-21
78.0;-10;-973.0;-978.0;-588.0;10;-19
43.0;11;-971.0;-982.0;-584.0;-11;-18
38.0;22;-978.0;-977.0;-566.0;-22;-22
54.0;?;-970.0;-964.0;-569.0;-12;-27
46.0;16;-966.0;-965.0;-555.0;-16;-25
31.0;-11;-970.0;-955.0;-557.0;11;-18
43.0;-10;-977.0;-967.0;-550.0;10;-20
54.0;34;-976.0;-962.0;-554.0;-34;-21
49.0;20;-969.0;-950.0;-545.0;-20;-17
52.0;20;-973.0;?;-535.0;-20;-17
40.0;51;-965.0;-942.0;-529.0;-51;-18
51.0;9;-964.0;?;-503.0;-9;-24
40.0;-5;-975.0;-986.0;?;5;-25
53.0;11;-981.0;-977.0;?;-11;-22
?;-22;-970.0;-933.0;-452.0;22;-23
38.0;-5;-945.0;-931.0;-452.0;5;-20
62.0;28;?;-940.0;-450.0;-28;-25
65.0;1;?;-947.0;-469.0;-1;-24
71.0;?;-975.0;-949.0;-465.0;10;-21
68.0;-12;-968.0;-948.0;-460.0;12;-27
53.0;-8;-969.0;-950.0;-447.0;?;-23
54.0;21;-977.0;-949.0;-445.0;-21;-16
31.0;9;-964.0;-938.0;-440.0;-9;-15
66.0;-2;-974.0;-936.0;-440.0;2;-24
71.0;-1;-977.0;-944.0;?;1;-27
72.0;?;-975.0;-948.0;-418.0;9;-22
52.0;13;-978.0;-938.0;-422.0;-13;-25
61.0;15;-970.0;-941.0;-421.0;-15;-26
?;8;?;-944.0;-420.0;-8;?
51.0;23;-987.0;-942.0;?;-23;?
50.0;14;-973.0;-941.0;-420.0;-14;-23
53.0;?;?;-943.0;-416.0;13;-21
64.0;2;-978.0;-946.0;-407.0;?;?
54.0;7;-982.0;-940.0;-414.0;-7;-18
38.0;-29;-973.0;-943.0;-414.0;29;-19
41.0;-11;-975.0;-944.0;-413.0;11;-25
43.0;15;?;-941.0;-413.0;-15;?
?;0;-976.0;?;-417.0;0;-19
59.0;12;-970.0;-941.0;-417.0;-12;-21
64.0;16;-976.0;-939.0;-406.0;-16;-28
56.0;6;-975.0;-941.0;-416.0;-6;-16
82.0;24;-972.0;-949.0;-414.0;-24;-17
35.0;14;-972.0;-943.0;-405.0;-14;-26
39.0;-11;-977.0;-943.0;?;11;-21
51.0;1;-976.0;-946.0;-404.0;-1;?
49.0;-4;-972.0;-941.0;-399.0;4;-24
44.0;-17;-972.0;-940.0;-389.0;17;-25
57.0;5;-973.0;-948.0;-392.0;-5;?
44.0;7;-979.0;?;-391.0;-7;?
58.0;-24;-971.0;-944.0;-403.0;24;-22
63.0;?;-968.0;-944.0;-405.0;32;-16
90.0;-36;?;-936.0;-401.0;36;-25
61.0;-53;-973.0;-935.0;-402.0;53;-31
62.0;-18;-971.0;-939.0;-411.0;?;-25
58.0;-3;-975.0;?;?;3;-26
32.0;-32;-978.0;-942.0;-417.0;32;-25
52.0;-13;-977.0;-954.0;-418.0;13;-17
?;3;-979.0;-950.0;-434.0;-3;-25
60.0;-9;-973.0;-949.0;-437.0;9;-29
70.0;-29;?;-955.0;-448.0;29;-21
71.0;-9;-985.0;-949.0;-453.0;?;-19
39.0;11;-981.0;-940.0;-489.0;-11;?
55.0;-19;-980.0;?;-491.0;19;-26
57.0;10;-980.0;-942.0;-518.0;-10;-23
56.0;22;-977.0;-939.0;-535.0;?;-21
54.0;-9;-964.0;-952.0;-568.0;9;?
67.0;8;?;-965.0;?;-8;-16
80.0;11;?;-950.0;-600.0;-11;-19
41.0;-8;-969.0;-944.0;?;8;-31
34.0;-3;-964.0;-951.0;-657.0;3;-25
37.0;4;-972.0;-942.0;-662.0;-4;-21
?;-2;-981.0;-936.0;-655.0;2;-23
20.0;-12;-974.0;-932.0;-628.0;12;-22
?;-9;-961.0;-949.0;-582.0;9;-23
21.0;2;-966.0;-969.0;-566.0;-2;-20
-26.0;-15;-986.0;-1002.0;-554.0;15;-26
-30.0;-18;-975.0;-1004.0;-542.0;18;-24
-40.0;-8;-976.0;-987.0;-548.0;8;-17
-28.0;-9;-992.0;-984.0;-563.0;9;-22
-22.0;1;-994.0;-965.0;-605.0;-1;-21
-31.0;1;?;?;-602.0;-1;-18
-45.0;9;-995.0;-974.0;-610.0;-9;-18
-48.0;13;-1007.0;-974.0;-608.0;-13;-21
-42.0;13;-990.0;-960.0;-584.0;-13;?
-55.0;11;?;-991.0;?;?;-21
-43.0;12;-971.0;-992.0;-523.0;-12;-22
-45.0;26;-967.0;-979.0;-577.0;?;-28
?;?;-964.0;-974.0;-562.0;0;-23
-36.0;-5;-968.0;?;-576.0;5;-20
-27.0;?;-969.0;-976.0;-598.0;1;?
-48.0;-8;-955.0;-971.0;-604.0;?;-25
-52.0;2;-970.0;-963.0;-621.0;-2;-23
-51.0;-27;-962.0;?;-616.0;27;-20
-61.0;-15;-958.0;?;-631.0;15;-22
-26.0;7;-967.0;-975.0;?;-7;-21
0.0;1;-959.0;-972.0;-642.0;-1;-16
-12.0;0;-961.0;-980.0;-623.0;0;-18
-5.0;-19;-955.0;?;-623.0;19;-23
16.0;-6;-969.0;-994.0;-607.0;6;-21
12.0;?;-962.0;-984.0;-619.0;-5;-15
-22.0;4;-959.0;?;-672.0;-4;-20
-6.0;30;-976.0;-981.0;-667.0;?;-21
-12.0;8;?;-977.0;?;-8;-20
-15.0;-21;-955.0;-977.0;-657.0;21;-27
-9.0;0;-957.0;-976.0;-628.0;0;-19
-10.0;-9;-952.0;-984.0;-619.0;?;-16
-12.0;?;-968.0;-977.0;-553.0;-5;-21
17.0;17;-951.0;-969.0;-544.0;-17;-21
?;-45;-953.0;-964.0;-586.0;?;-25
20.0;?;-972.0;-978.0;-697.0;30;-24
6.0;23;-973.0;-957.0;-825.0;-23;-22
-16.0;8;-1001.0;-954.0;-998.0;-8;-23
23.0;4;-976.0;-954.0;-1013.0;-4;-22
19.0;?;-927.0;?;-877.0;4;-25
18.0;-20;-969.0;-979.0;-874.0;20;-27
9.0;17;-1000.0;-976.0;-854.0;-17;?
9.0;11;-930.0;-994.0;?;-11;-22
?;-29;-938.0;-1013.0;-796.0;29;-25
33.0;16;-935.0;-985.0;-844.0;-16;-23
29.0;26;-956.0;-946.0;-825.0;-26;-22
26.0;-20;-916.0;-952.0;-776.0;?;-24
3.0;13;-972.0;-962.0;-1049.0;-13;-26
14.0;29;-962.0;-953.0;-969.0;-29;-24
32.0;-13;-950.0;-960.0;-1078.0;13;-25
1.0;-15;-950.0;-976.0;-1053.0;15;-25
20.0;4;-948.0;-985.0;-1049.0;-4;-25
29.0;12;-956.0;-977.0;-1042.0;-12;-25
19.0;5;-955.0;-980.0;-992.0;-5;-20
-4.0;-10;-948.0;-953.0;-948.0;10;-24
11.0;0;-950.0;-957.0;-933.0;0;?
40.0;14;-956.0;-977.0;?;-14;-23
11.0;-1;-956.0;-984.0;?;1;-27
20.0;?;-953.0;-978.0;-955.0;-1;-26
?;14;-954.0;-977.0;-959.0;-14;-23
?;2;-960.0;-983.0;-964.0;-2;?
30.0;12;?;-961.0;-972.0;-12;-18
?;22;?;-951.0;-981.0;-22;-20
20.0;12;-950.0;-960.0;-965.0;?;-20
26.0;13;-959.0;-972.0;-966.0;-13;-19
49.0;-6;-942.0;-973.0;-975.0;?;-17
51.0;-6;-957.0;-983.0;-978.0;6;-20
41.0;?;-946.0;?;-937.0;-6;-24
21.0;14;-952.0;?;-967.0;-14;-20
38.0;-15;-954.0;-933.0;-952.0;?;-20
?;-44;?;?;?;?;-20
14.0;12;?;-945.0;-914.0;-12;?
?;13;-956.0;-956.0;-916.0;-13;-23
30.0;9;-957.0;-971.0;-923.0;-9;-25
26.0;18;-961.0;-974.0;-932.0;-18;?
?;-21;-959.0;-985.0;-938.0;21;?
16.0;-3;-956.0;-985.0;?;?;-26
16.0;5;-961.0;-969.0;-968.0;?;-20
18.0;1;?;?;-963.0;?;-21
44.0;-4;-956.0;-950.0;-962.0;4;-15
22.0;-6;-964.0;-955.0;-953.0;6;-17
21.0;?;-965.0;-963.0;?;-12;-25
2.0;-7;?;-963.0;-942.0;7;-17
9.0;-15;-960.0;?;-949.0;15;-20
10.0;-39;-961.0;-968.0;-954.0;39;?
11.0;-26;?;-968.0;-939.0;26;-22
21.0;14;-956.0;-970.0;-941.0;-14;-28
30.0;-21;?;-968.0;-955.0;21;-21
0.0;?;-959.0;-970.0;-956.0;?;-21
?;33;-959.0;-961.0;-955.0;-33;-27
29.0;-14;-961.0;-958.0;-958.0;14;-26
-6.0;-21;?;-967.0;-959.0;21;-21
-2.0;13;-970.0;-989.0;-1000.0;-13;-23
-12.0;-20;-985.0;-984.0;?;20;-24
-20.0;-34;-980.0;?;-982.0;34;-17
-35.0;-24;-944.0;-1007.0;?;24;-22
-20.0;-9;-982.0;-939.0;-929.0;9;-23
-29.0;23;-957.0;-898.0;-914.0;-23;-19
-30.0;21;-928.0;-865.0;-878.0;-21;-19
-21.0;12;-931.0;-865.0;-838.0;-12;-17
0.0;23;-943.0;-877.0;-876.0;-23;-20
-10.0;22;-971.0;-914.0;-888.0;-22;-22
-24.0;23;-984.0;?;-900.0;-23;-22
-49.0;-16;-977.0;-964.0;-860.0;16;-23
-28.0;-26;-986.0;-931.0;-818.0;26;-21
-45.0;2;-969.0;-897.0;-773.0;-2;-21
-32.0;-39;-957.0;-867.0;-744.0;39;-23
-17.0;-5;-960.0;-863.0;-685.0;5;-24
?;22;-960.0;?;-674.0;-22;-25
?;-19;-960.0;-847.0;-723.0;19;-22
-25.0;?;-947.0;-859.0;-770.0;8;-19
-27.0;-9;-953.0;-879.0;?;9;-19
-10.0;-10;-951.0;-851.0;-768.0;10;?
-11.0;-8;-947.0;-835.0;-787.0;8;-25
0.0;?;-941.0;-852.0;-782.0;-17;-28
-9.0;15;-948.0;-870.0;-780.0;-15;-26
0.0;-8;-957.0;-864.0;-773.0;8;-26
0.0;21;-953.0;-864.0;-790.0;?;?
-11.0;-2;?;-884.0;-793.0;2;-22
-20.0;-38;-950.0;?;-808.0;38;-23
-7.0;?;-949.0;-877.0;-782.0;22;-28
1.0;-23;-942.0;-875.0;-776.0;23;-24
0.0;-20;-950.0;-887.0;-780.0;20;-21
-1.0;-27;-952.0;-886.0;?;27;-22
-19.0;-43;-946.0;-874.0;?;43;-18
-13.0;11;-946.0;-867.0;?;-11;-24
-13.0;29;-959.0;-877.0;-788.0;?;-29
?;-2;-943.0;-873.0;-786.0;2;?
15.0;1;-951.0;-875.0;-794.0;?;-22
?;-17;-959.0;-875.0;-791.0;17;-26
2.0;-9;-947.0;-872.0;-776.0;9;-22
?;7;-953.0;-865.0;-780.0;-7;-24
?;0;-955.0;-874.0;-794.0;0;-26
-9.0;1;-965.0;-872.0;?;-1;-25
10.0;-9;-952.0;?;-762.0;9;-22
-2.0;-19;-961.0;-884.0;-756.0;?;-18
