Accelerometer RUA^ accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA^ accY;Accelerometer LUA^ accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit RLA magneticX;Accelerometer RKN^ accX;Accelerometer RWR accY;InertialMeasurementUnit LLA magneticY;Accelerometer BACK accY
?;-446.0;405.0;442.0;-377.0;554.0;-190.0;-47.0;?;644.0;874.0
960.0;-443.0;406.0;455.0;-377.0;593.0;-188.0;-30.0;-727.0;644.0;?
946.0;-431.0;402.0;445.0;-368.0;606.0;-186.0;-25.0;-735.0;646.0;887.0
939.0;-415.0;377.0;441.0;-378.0;619.0;-181.0;?;-737.0;646.0;?
960.0;-402.0;362.0;417.0;-385.0;?;-178.0;-6.0;-746.0;650.0;902.0
?;-400.0;354.0;426.0;-389.0;646.0;-176.0;7.0;-746.0;650.0;913.0
996.0;-368.0;340.0;?;-407.0;?;?;4.0;-764.0;659.0;922.0
983.0;-350.0;356.0;423.0;-403.0;713.0;?;?;-781.0;?;?
966.0;-323.0;361.0;?;-409.0;715.0;-168.0;-37.0;-775.0;665.0;904.0
1006.0;-307.0;?;429.0;-436.0;715.0;-162.0;214.0;-772.0;665.0;886.0
1008.0;-297.0;340.0;428.0;-438.0;714.0;-154.0;-44.0;-772.0;661.0;894.0
1016.0;-286.0;340.0;437.0;-438.0;699.0;-149.0;?;?;657.0;885.0
998.0;?;328.0;427.0;-443.0;702.0;?;108.0;?;656.0;903.0
1006.0;-256.0;320.0;399.0;?;?;-133.0;-62.0;-764.0;655.0;885.0
984.0;?;318.0;?;-451.0;698.0;-124.0;43.0;?;653.0;?
988.0;-239.0;308.0;408.0;-460.0;692.0;-118.0;121.0;?;?;891.0
994.0;-214.0;312.0;409.0;?;700.0;-114.0;61.0;-748.0;?;898.0
1025.0;-205.0;305.0;409.0;-471.0;700.0;-110.0;127.0;-775.0;647.0;906.0
1000.0;-182.0;303.0;?;-471.0;714.0;?;133.0;-776.0;649.0;896.0
1019.0;-182.0;?;400.0;-460.0;?;-100.0;198.0;-790.0;646.0;905.0
1036.0;-180.0;?;?;-444.0;726.0;-96.0;198.0;?;646.0;908.0
?;-181.0;?;?;-464.0;734.0;?;171.0;?;646.0;910.0
?;-185.0;310.0;422.0;-461.0;734.0;-92.0;212.0;-768.0;?;902.0
?;-159.0;318.0;408.0;-477.0;751.0;-86.0;258.0;-756.0;644.0;?
1004.0;-158.0;312.0;?;-477.0;747.0;-82.0;256.0;-747.0;645.0;883.0
1027.0;-159.0;?;426.0;-471.0;750.0;-78.0;279.0;-748.0;642.0;902.0
998.0;-153.0;290.0;420.0;-490.0;740.0;-76.0;262.0;-772.0;642.0;895.0
989.0;-140.0;?;?;-473.0;739.0;?;303.0;-756.0;?;914.0
1010.0;-143.0;290.0;?;-454.0;726.0;-69.0;314.0;-754.0;640.0;?
1015.0;-147.0;?;372.0;-444.0;731.0;-64.0;246.0;-745.0;638.0;902.0
1009.0;-133.0;290.0;400.0;-449.0;?;-61.0;240.0;-754.0;637.0;894.0
1019.0;-131.0;289.0;?;-452.0;736.0;?;231.0;-756.0;635.0;894.0
?;?;291.0;431.0;-468.0;748.0;?;222.0;-761.0;632.0;895.0
?;-135.0;?;411.0;-472.0;752.0;-55.0;243.0;-758.0;633.0;888.0
?;-118.0;275.0;409.0;-443.0;746.0;-53.0;263.0;?;632.0;?
999.0;-126.0;266.0;412.0;?;?;-51.0;?;-763.0;628.0;898.0
1000.0;-119.0;289.0;418.0;-471.0;?;?;242.0;-758.0;?;898.0
?;?;298.0;419.0;-468.0;?;-46.0;252.0;?;626.0;899.0
1037.0;-112.0;272.0;?;?;729.0;-43.0;?;-770.0;625.0;?
1032.0;?;277.0;415.0;?;716.0;-40.0;235.0;-766.0;625.0;902.0
1026.0;-109.0;289.0;418.0;-466.0;729.0;-39.0;258.0;-776.0;624.0;905.0
1017.0;?;281.0;419.0;-475.0;733.0;-37.0;?;-770.0;621.0;?
1027.0;-110.0;270.0;409.0;-490.0;?;-39.0;?;?;621.0;913.0
999.0;-106.0;281.0;428.0;?;731.0;?;?;-754.0;620.0;913.0
1027.0;-109.0;288.0;428.0;-481.0;730.0;-36.0;247.0;-772.0;620.0;?
1006.0;?;268.0;427.0;-481.0;?;?;236.0;-773.0;?;?
1020.0;-106.0;271.0;419.0;?;?;-36.0;229.0;-792.0;?;897.0
?;-103.0;268.0;426.0;-488.0;732.0;-37.0;241.0;-768.0;618.0;901.0
1005.0;-113.0;?;404.0;-483.0;727.0;-35.0;231.0;-769.0;619.0;?
1016.0;?;250.0;413.0;-480.0;738.0;?;252.0;-780.0;622.0;905.0
1020.0;-113.0;262.0;404.0;-509.0;727.0;-33.0;236.0;?;620.0;902.0
1003.0;-109.0;262.0;421.0;-508.0;729.0;-35.0;?;-771.0;622.0;904.0
1013.0;-95.0;274.0;?;-498.0;743.0;-36.0;247.0;-780.0;621.0;903.0
1023.0;-92.0;267.0;412.0;?;?;-37.0;246.0;-795.0;622.0;899.0
1027.0;?;266.0;414.0;-501.0;740.0;-36.0;245.0;-781.0;623.0;?
1027.0;-99.0;256.0;406.0;-500.0;738.0;?;?;-763.0;622.0;911.0
?;-89.0;255.0;410.0;-495.0;?;-35.0;244.0;-776.0;622.0;906.0
1000.0;-95.0;279.0;400.0;?;736.0;-35.0;253.0;-783.0;?;895.0
997.0;-92.0;270.0;?;-501.0;738.0;-35.0;246.0;-782.0;623.0;904.0
?;?;?;418.0;-500.0;728.0;-34.0;?;-774.0;624.0;922.0
1015.0;-92.0;271.0;409.0;-498.0;750.0;-34.0;233.0;-773.0;623.0;904.0
1020.0;-87.0;267.0;417.0;-502.0;741.0;-35.0;227.0;-773.0;624.0;913.0
1025.0;-91.0;248.0;?;?;739.0;?;?;-774.0;622.0;903.0
1028.0;?;252.0;423.0;-517.0;744.0;-34.0;252.0;-780.0;624.0;?
1003.0;-85.0;262.0;?;-501.0;752.0;-35.0;251.0;-761.0;622.0;?
995.0;?;252.0;424.0;-509.0;744.0;-33.0;?;-767.0;?;914.0
1019.0;-90.0;240.0;409.0;-490.0;748.0;-35.0;?;-771.0;621.0;?
1000.0;-88.0;259.0;416.0;?;744.0;-33.0;240.0;-757.0;623.0;896.0
1023.0;-89.0;253.0;407.0;-498.0;?;-33.0;255.0;?;?;902.0
1009.0;-77.0;250.0;?;-501.0;737.0;-33.0;245.0;-751.0;623.0;918.0
986.0;?;?;417.0;-499.0;?;-31.0;263.0;?;621.0;909.0
?;-87.0;252.0;?;-500.0;?;-30.0;259.0;?;618.0;902.0
966.0;-88.0;278.0;405.0;-503.0;742.0;?;241.0;-761.0;622.0;?
?;-72.0;288.0;410.0;-507.0;748.0;-32.0;254.0;-744.0;620.0;904.0
949.0;-81.0;309.0;416.0;-497.0;737.0;-33.0;249.0;-715.0;620.0;885.0
958.0;-86.0;300.0;437.0;-503.0;741.0;-30.0;247.0;-750.0;619.0;?
?;?;323.0;?;-487.0;?;-29.0;?;-764.0;?;?
?;-78.0;352.0;429.0;-473.0;746.0;-30.0;246.0;?;618.0;864.0
?;-83.0;360.0;?;-469.0;?;-30.0;?;?;?;876.0
935.0;-82.0;382.0;?;?;737.0;-30.0;252.0;-704.0;620.0;907.0
?;?;?;?;?;?;-30.0;?;-702.0;618.0;902.0
966.0;-80.0;?;410.0;-455.0;729.0;-30.0;?;-717.0;618.0;902.0
981.0;-74.0;458.0;393.0;-396.0;?;-31.0;?;?;620.0;912.0
963.0;-76.0;489.0;?;-424.0;729.0;-31.0;252.0;-651.0;617.0;924.0
927.0;?;491.0;444.0;-400.0;727.0;-34.0;248.0;-612.0;619.0;926.0
?;?;526.0;420.0;-375.0;723.0;-36.0;243.0;?;617.0;929.0
1013.0;?;544.0;395.0;-377.0;718.0;-40.0;251.0;-569.0;?;912.0
891.0;?;540.0;375.0;-320.0;?;-45.0;256.0;-486.0;615.0;923.0
868.0;-144.0;614.0;?;-271.0;699.0;-48.0;256.0;-442.0;616.0;929.0
880.0;-146.0;660.0;372.0;-277.0;?;-55.0;248.0;-330.0;616.0;?
820.0;-175.0;640.0;?;-233.0;?;-65.0;224.0;-239.0;617.0;?
810.0;-190.0;670.0;390.0;-151.0;?;-81.0;241.0;-205.0;613.0;971.0
?;-194.0;713.0;410.0;-68.0;636.0;-93.0;246.0;-87.0;613.0;942.0
713.0;-223.0;753.0;406.0;-37.0;648.0;-105.0;246.0;-13.0;611.0;886.0
632.0;-222.0;?;378.0;104.0;653.0;-120.0;253.0;120.0;608.0;?
625.0;-247.0;?;381.0;?;651.0;-133.0;250.0;160.0;604.0;853.0
?;-282.0;953.0;?;216.0;671.0;-154.0;261.0;?;?;843.0
647.0;-300.0;1034.0;377.0;314.0;607.0;-167.0;251.0;192.0;?;815.0
662.0;-339.0;919.0;367.0;415.0;?;-175.0;262.0;272.0;587.0;?
?;-363.0;970.0;?;?;552.0;-188.0;258.0;278.0;?;795.0
608.0;-387.0;970.0;339.0;601.0;530.0;-195.0;239.0;329.0;?;?
528.0;-380.0;996.0;347.0;?;441.0;-206.0;244.0;391.0;533.0;775.0
506.0;-434.0;1025.0;363.0;?;411.0;?;251.0;436.0;512.0;753.0
459.0;-499.0;1001.0;390.0;?;315.0;-213.0;251.0;498.0;498.0;750.0
443.0;-509.0;1079.0;?;669.0;204.0;-216.0;250.0;535.0;488.0;674.0
411.0;-549.0;1056.0;439.0;738.0;162.0;-218.0;256.0;585.0;?;669.0
353.0;-630.0;1103.0;419.0;725.0;?;-221.0;259.0;634.0;471.0;?
395.0;-645.0;?;?;809.0;?;-223.0;240.0;?;?;610.0
283.0;-676.0;?;427.0;850.0;-135.0;-225.0;250.0;688.0;450.0;578.0
279.0;-700.0;1140.0;418.0;847.0;?;-227.0;242.0;688.0;443.0;548.0
287.0;-827.0;1150.0;417.0;?;-262.0;-229.0;?;698.0;436.0;512.0
295.0;-843.0;1148.0;424.0;965.0;-256.0;-228.0;?;671.0;424.0;523.0
300.0;?;1115.0;468.0;981.0;-304.0;-229.0;251.0;674.0;409.0;506.0
?;-849.0;1101.0;470.0;971.0;-340.0;-230.0;231.0;596.0;397.0;507.0
298.0;?;?;473.0;980.0;-370.0;-225.0;251.0;668.0;390.0;516.0
256.0;-872.0;1126.0;489.0;929.0;-427.0;-220.0;240.0;603.0;388.0;505.0
?;-891.0;1095.0;499.0;929.0;?;-216.0;240.0;921.0;386.0;508.0
?;-908.0;?;478.0;885.0;?;-212.0;231.0;?;387.0;474.0
187.0;-948.0;1205.0;?;908.0;?;-213.0;?;567.0;383.0;485.0
345.0;-948.0;1056.0;499.0;896.0;-611.0;-213.0;266.0;603.0;380.0;498.0
242.0;-994.0;1091.0;?;?;-664.0;-215.0;262.0;612.0;379.0;500.0
245.0;-1029.0;?;482.0;1204.0;-701.0;-215.0;254.0;?;377.0;490.0
274.0;-1009.0;?;456.0;886.0;-741.0;-219.0;257.0;601.0;378.0;518.0
?;?;1109.0;456.0;?;?;?;256.0;613.0;380.0;519.0
?;-1036.0;1128.0;457.0;868.0;-756.0;?;250.0;603.0;381.0;527.0
307.0;-1028.0;1077.0;?;901.0;-722.0;-229.0;245.0;582.0;?;529.0
?;-1017.0;1057.0;464.0;883.0;?;-227.0;?;?;386.0;520.0
266.0;-1001.0;1054.0;451.0;?;-698.0;-225.0;239.0;?;388.0;534.0
291.0;?;1085.0;437.0;897.0;-667.0;-228.0;260.0;?;394.0;?
?;-1019.0;1090.0;450.0;869.0;-718.0;-227.0;241.0;620.0;399.0;560.0
?;-1014.0;1084.0;441.0;848.0;-729.0;?;177.0;647.0;403.0;577.0
265.0;-1116.0;?;436.0;867.0;?;-221.0;129.0;685.0;408.0;550.0
231.0;-1010.0;1093.0;438.0;869.0;-690.0;-219.0;151.0;?;413.0;?
255.0;?;1112.0;427.0;898.0;-648.0;-218.0;180.0;736.0;417.0;589.0
191.0;-967.0;1127.0;408.0;891.0;?;-215.0;150.0;790.0;422.0;574.0
159.0;-1001.0;1184.0;401.0;903.0;-685.0;?;101.0;?;428.0;583.0
128.0;-993.0;1185.0;342.0;947.0;?;?;?;?;?;?
111.0;-985.0;1124.0;332.0;944.0;?;-213.0;67.0;805.0;440.0;575.0
?;-970.0;1086.0;316.0;988.0;-650.0;-216.0;29.0;775.0;448.0;575.0
67.0;?;1020.0;314.0;?;-638.0;-216.0;?;773.0;452.0;572.0
119.0;-959.0;1174.0;343.0;1051.0;-626.0;-215.0;-75.0;745.0;?;555.0
59.0;-947.0;1253.0;373.0;996.0;-639.0;-214.0;-35.0;794.0;467.0;571.0
8.0;-964.0;1201.0;364.0;?;-644.0;-215.0;-113.0;?;472.0;588.0
77.0;-979.0;1189.0;342.0;997.0;-670.0;-215.0;-112.0;?;480.0;?
?;-981.0;?;331.0;?;-686.0;-218.0;-84.0;?;486.0;654.0
?;-986.0;1141.0;280.0;?;-712.0;?;9.0;592.0;497.0;680.0
34.0;-997.0;1027.0;256.0;1026.0;-725.0;-221.0;10.0;567.0;508.0;686.0
159.0;?;?;249.0;941.0;-758.0;-223.0;19.0;?;?;661.0
170.0;?;1015.0;261.0;927.0;?;-224.0;29.0;?;538.0;683.0
173.0;-1073.0;?;224.0;869.0;?;?;65.0;602.0;556.0;786.0
?;-1068.0;976.0;83.0;838.0;?;-225.0;-26.0;?;581.0;855.0
134.0;-1020.0;946.0;117.0;803.0;-843.0;-220.0;-46.0;762.0;606.0;809.0
115.0;-1006.0;910.0;360.0;736.0;-833.0;-218.0;-39.0;811.0;628.0;789.0
209.0;?;?;?;721.0;-821.0;-218.0;-40.0;792.0;651.0;?
316.0;-1027.0;992.0;363.0;814.0;-796.0;?;-43.0;839.0;670.0;880.0
240.0;?;1001.0;390.0;825.0;-834.0;-229.0;-56.0;?;?;984.0
226.0;?;1102.0;311.0;846.0;?;-244.0;-26.0;?;710.0;902.0
111.0;-1038.0;?;283.0;823.0;-729.0;-259.0;-49.0;1138.0;?;855.0
18.0;-1036.0;1218.0;?;?;-730.0;-277.0;-102.0;1255.0;730.0;821.0
-128.0;-1031.0;?;449.0;949.0;?;-296.0;-73.0;1242.0;733.0;?
-119.0;?;1110.0;475.0;?;-651.0;-316.0;-88.0;1145.0;733.0;761.0
96.0;-933.0;1397.0;?;?;-642.0;-342.0;-81.0;1099.0;723.0;650.0
?;?;1242.0;598.0;?;-593.0;-357.0;-49.0;?;718.0;653.0
131.0;-826.0;1150.0;643.0;1287.0;-640.0;?;-31.0;848.0;?;562.0
?;-842.0;1040.0;658.0;1225.0;-739.0;-349.0;-39.0;820.0;?;527.0
?;-833.0;1023.0;653.0;1294.0;?;-328.0;-49.0;839.0;707.0;614.0
94.0;?;?;?;1220.0;?;-298.0;-93.0;901.0;699.0;?
49.0;?;1086.0;603.0;1052.0;-836.0;-245.0;-35.0;887.0;?;688.0
28.0;-883.0;?;547.0;1000.0;-897.0;?;-39.0;919.0;677.0;678.0
?;-966.0;1157.0;543.0;984.0;-983.0;-73.0;-95.0;952.0;662.0;?
45.0;-1004.0;1195.0;499.0;1008.0;-1064.0;36.0;-88.0;952.0;653.0;636.0
29.0;-1071.0;?;?;1033.0;-1136.0;150.0;-156.0;934.0;645.0;625.0
69.0;-1176.0;1150.0;?;?;-1233.0;248.0;?;914.0;639.0;638.0
143.0;?;1090.0;?;?;-1280.0;328.0;?;912.0;627.0;?
200.0;?;1122.0;620.0;1114.0;?;395.0;-48.0;858.0;605.0;686.0
?;-1194.0;?;607.0;1082.0;-1199.0;454.0;-24.0;816.0;581.0;?
?;?;1103.0;625.0;1064.0;-1081.0;513.0;-120.0;790.0;562.0;?
?;-981.0;1126.0;639.0;1065.0;?;564.0;?;755.0;548.0;754.0
237.0;-891.0;1120.0;629.0;1046.0;?;604.0;?;740.0;539.0;766.0
242.0;-882.0;1090.0;?;1025.0;-857.0;625.0;-182.0;?;531.0;?
?;-936.0;1059.0;660.0;996.0;-894.0;638.0;-187.0;?;522.0;?
?;-967.0;1044.0;559.0;989.0;-923.0;643.0;-159.0;737.0;511.0;776.0
205.0;-996.0;1108.0;490.0;974.0;-936.0;642.0;-91.0;816.0;494.0;793.0
200.0;-1023.0;1121.0;?;970.0;-968.0;?;-81.0;798.0;474.0;754.0
216.0;-1060.0;1168.0;466.0;929.0;-998.0;615.0;-210.0;?;454.0;?
232.0;?;1175.0;489.0;941.0;-1004.0;593.0;-233.0;822.0;433.0;780.0
?;-1029.0;1160.0;506.0;1032.0;-985.0;?;-158.0;794.0;407.0;787.0
238.0;-1010.0;?;437.0;1030.0;-970.0;536.0;90.0;792.0;384.0;?
207.0;?;?;?;1058.0;-940.0;495.0;201.0;792.0;364.0;904.0
219.0;-999.0;1172.0;?;1057.0;-905.0;460.0;-43.0;839.0;344.0;950.0
229.0;-1000.0;1238.0;370.0;1070.0;-868.0;426.0;?;979.0;327.0;?
?;-995.0;?;307.0;1048.0;-836.0;?;62.0;?;?;745.0
-80.0;-997.0;1077.0;226.0;?;-828.0;371.0;?;764.0;327.0;623.0
-65.0;-989.0;885.0;?;?;?;356.0;166.0;774.0;?;595.0
-121.0;-955.0;884.0;476.0;?;-813.0;348.0;652.0;773.0;343.0;641.0
-93.0;-948.0;?;481.0;1220.0;-794.0;339.0;230.0;720.0;358.0;718.0
-36.0;-1033.0;918.0;382.0;923.0;?;329.0;234.0;741.0;?;817.0
53.0;-1041.0;958.0;?;884.0;-868.0;?;446.0;782.0;390.0;887.0
93.0;?;1106.0;?;881.0;-883.0;325.0;191.0;884.0;403.0;859.0
?;-1079.0;?;239.0;833.0;?;321.0;117.0;869.0;425.0;839.0
79.0;-1071.0;1094.0;309.0;?;-878.0;324.0;121.0;845.0;448.0;819.0
?;-1039.0;1032.0;377.0;876.0;-858.0;?;85.0;782.0;474.0;810.0
52.0;?;990.0;294.0;?;-859.0;324.0;137.0;?;494.0;795.0
38.0;-1052.0;?;219.0;1030.0;-900.0;326.0;130.0;708.0;506.0;757.0
117.0;?;961.0;249.0;1007.0;?;328.0;244.0;687.0;?;?
130.0;-1110.0;981.0;265.0;943.0;-1051.0;?;319.0;660.0;513.0;744.0
203.0;-892.0;1016.0;255.0;902.0;-848.0;330.0;?;698.0;509.0;?
213.0;-809.0;1101.0;229.0;?;-796.0;319.0;253.0;770.0;504.0;821.0
163.0;?;1166.0;212.0;871.0;-829.0;293.0;299.0;867.0;503.0;933.0
134.0;-803.0;1311.0;?;875.0;-781.0;265.0;255.0;?;?;1153.0
?;-805.0;1540.0;302.0;924.0;-791.0;238.0;290.0;1155.0;498.0;1059.0
?;?;1593.0;?;1017.0;-835.0;217.0;247.0;1181.0;496.0;800.0
-6.0;-1005.0;?;516.0;1136.0;-908.0;203.0;208.0;1025.0;500.0;597.0
17.0;?;1132.0;?;1276.0;-913.0;201.0;245.0;863.0;511.0;484.0
159.0;?;1087.0;731.0;1477.0;-875.0;196.0;200.0;802.0;?;?
209.0;-932.0;1095.0;641.0;1509.0;-852.0;191.0;224.0;750.0;548.0;623.0
182.0;-903.0;1016.0;531.0;1258.0;?;188.0;?;666.0;566.0;668.0
216.0;-889.0;973.0;496.0;1012.0;-793.0;?;241.0;682.0;571.0;?
?;?;953.0;391.0;?;-763.0;?;192.0;713.0;571.0;648.0
111.0;-848.0;1014.0;?;?;-737.0;207.0;296.0;763.0;570.0;672.0
71.0;-888.0;1049.0;?;?;?;220.0;253.0;773.0;567.0;?
49.0;-956.0;?;379.0;824.0;-822.0;236.0;76.0;793.0;561.0;682.0
?;-1030.0;1071.0;446.0;864.0;-916.0;251.0;?;802.0;553.0;689.0
53.0;-1167.0;1067.0;497.0;?;-1035.0;259.0;371.0;822.0;547.0;665.0
82.0;-1384.0;1061.0;503.0;929.0;-1235.0;262.0;314.0;802.0;539.0;708.0
92.0;-1456.0;1091.0;498.0;943.0;-1324.0;?;399.0;837.0;?;849.0
?;-1260.0;1173.0;529.0;961.0;-1176.0;?;?;931.0;525.0;974.0
133.0;-988.0;?;428.0;?;-922.0;240.0;489.0;1012.0;513.0;1018.0
79.0;-976.0;1279.0;361.0;962.0;-867.0;203.0;371.0;1040.0;503.0;?
149.0;?;1423.0;451.0;?;-841.0;168.0;1020.0;1111.0;499.0;942.0
127.0;?;1268.0;457.0;1087.0;?;138.0;?;821.0;508.0;845.0
?;?;?;291.0;1180.0;-718.0;107.0;406.0;619.0;517.0;773.0
292.0;-886.0;1032.0;273.0;1210.0;-734.0;90.0;423.0;785.0;527.0;734.0
146.0;-926.0;1130.0;360.0;?;?;?;704.0;841.0;534.0;715.0
?;?;?;?;1113.0;-826.0;63.0;384.0;762.0;530.0;744.0
125.0;-965.0;921.0;618.0;835.0;-849.0;?;75.0;651.0;528.0;?
?;?;920.0;?;1021.0;-863.0;33.0;-39.0;604.0;517.0;758.0
?;?;?;341.0;1043.0;?;?;-190.0;647.0;515.0;828.0
168.0;-976.0;993.0;166.0;?;-863.0;?;-299.0;?;?;881.0
165.0;-1017.0;1045.0;?;828.0;?;?;-387.0;722.0;504.0;?
133.0;-1104.0;1056.0;195.0;?;?;-4.0;-417.0;754.0;494.0;875.0
132.0;-1187.0;1052.0;215.0;817.0;?;-10.0;-483.0;756.0;480.0;846.0
134.0;-1190.0;1015.0;221.0;886.0;?;-16.0;?;704.0;460.0;776.0
153.0;-1259.0;?;258.0;926.0;-1141.0;-21.0;104.0;672.0;442.0;787.0
?;?;1042.0;216.0;962.0;-1022.0;?;?;656.0;425.0;938.0
174.0;-780.0;1168.0;149.0;958.0;-681.0;-44.0;1262.0;862.0;416.0;885.0
43.0;-925.0;?;113.0;918.0;-803.0;-58.0;404.0;961.0;?;1020.0
21.0;-969.0;1290.0;197.0;885.0;-886.0;?;4.0;1022.0;427.0;?
?;?;?;?;927.0;-851.0;-83.0;-150.0;1099.0;432.0;?
179.0;?;1425.0;172.0;1094.0;?;?;?;969.0;?;681.0
32.0;?;?;425.0;1185.0;-687.0;-106.0;-273.0;798.0;?;738.0
225.0;-848.0;?;?;1219.0;-702.0;?;216.0;847.0;361.0;700.0
264.0;-915.0;?;852.0;?;-741.0;-109.0;?;834.0;?;825.0
207.0;-955.0;1100.0;641.0;1302.0;-783.0;-107.0;?;733.0;310.0;757.0
198.0;?;?;724.0;1014.0;?;?;?;680.0;283.0;698.0
?;-939.0;987.0;628.0;1004.0;-827.0;-87.0;286.0;699.0;?;641.0
109.0;?;?;323.0;1052.0;-783.0;?;304.0;703.0;239.0;676.0
44.0;-850.0;982.0;?;966.0;-732.0;-62.0;?;730.0;?;715.0
?;-908.0;1016.0;111.0;895.0;-767.0;-49.0;?;?;214.0;709.0
25.0;-1033.0;1071.0;180.0;888.0;-883.0;-35.0;184.0;824.0;212.0;748.0
?;-1104.0;1091.0;?;915.0;?;?;213.0;?;221.0;?
-10.0;-1172.0;?;330.0;913.0;?;-15.0;324.0;922.0;238.0;899.0
2.0;?;1215.0;394.0;948.0;-1195.0;-2.0;370.0;1025.0;246.0;1056.0
2.0;-1285.0;1324.0;415.0;1014.0;-1122.0;?;?;1127.0;232.0;?
-16.0;-990.0;1259.0;358.0;1045.0;-869.0;?;271.0;1087.0;198.0;1092.0
98.0;-1020.0;1345.0;?;?;-863.0;?;416.0;?;?;?
258.0;?;1451.0;409.0;1169.0;?;59.0;875.0;923.0;?;820.0
?;-994.0;?;476.0;?;-842.0;79.0;1147.0;707.0;154.0;746.0
23.0;?;864.0;409.0;1245.0;-774.0;97.0;785.0;643.0;?;693.0
1.0;-884.0;1026.0;465.0;1252.0;-756.0;113.0;?;854.0;89.0;704.0
-87.0;-870.0;1058.0;414.0;1219.0;-759.0;131.0;289.0;835.0;?;716.0
44.0;-867.0;999.0;295.0;958.0;-764.0;148.0;383.0;689.0;?;660.0
111.0;-903.0;887.0;403.0;797.0;-808.0;?;244.0;570.0;?;692.0
167.0;-957.0;?;380.0;977.0;-877.0;175.0;58.0;574.0;-98.0;?
205.0;?;899.0;267.0;1027.0;-925.0;185.0;-70.0;581.0;-130.0;742.0
?;-1024.0;917.0;184.0;?;-963.0;193.0;-79.0;568.0;-161.0;?
?;-1110.0;897.0;101.0;797.0;-1051.0;196.0;?;?;?;760.0
216.0;-1218.0;948.0;?;806.0;-1171.0;202.0;-345.0;634.0;?;861.0
252.0;?;997.0;291.0;?;-1179.0;203.0;-590.0;?;-209.0;867.0
?;-1254.0;?;172.0;793.0;-1152.0;?;?;670.0;-208.0;985.0
329.0;?;1126.0;154.0;818.0;-1117.0;210.0;-317.0;784.0;-204.0;1018.0
?;-950.0;1188.0;218.0;858.0;?;213.0;174.0;826.0;-190.0;?
222.0;-752.0;1273.0;309.0;899.0;?;218.0;?;?;-176.0;1216.0
253.0;-874.0;1424.0;419.0;923.0;?;229.0;752.0;1038.0;-164.0;?
259.0;-940.0;?;461.0;1036.0;-947.0;239.0;130.0;1022.0;?;694.0
26.0;?;1228.0;?;1120.0;-831.0;247.0;?;786.0;-113.0;?
20.0;-785.0;1113.0;569.0;1182.0;-688.0;251.0;424.0;901.0;-84.0;793.0
-22.0;-763.0;1297.0;674.0;?;-647.0;251.0;?;?;?;697.0
?;-782.0;1364.0;?;?;-659.0;257.0;-510.0;1066.0;-22.0;661.0
-27.0;-766.0;1196.0;668.0;1122.0;-653.0;259.0;88.0;880.0;32.0;739.0
132.0;-777.0;1066.0;?;1075.0;-665.0;?;?;774.0;84.0;?
187.0;-824.0;?;555.0;1250.0;-709.0;?;162.0;679.0;133.0;755.0
285.0;-866.0;?;619.0;1281.0;?;266.0;?;?;170.0;704.0
225.0;?;928.0;?;1111.0;-746.0;273.0;274.0;610.0;197.0;?
209.0;-988.0;932.0;287.0;959.0;-837.0;280.0;272.0;614.0;217.0;801.0
192.0;-1023.0;962.0;483.0;?;-899.0;287.0;280.0;618.0;221.0;828.0
154.0;-1095.0;?;?;839.0;-986.0;295.0;425.0;603.0;?;803.0
170.0;-1253.0;936.0;605.0;?;-1124.0;303.0;196.0;602.0;179.0;913.0
?;-1298.0;1029.0;526.0;829.0;-1151.0;?;209.0;664.0;150.0;1038.0
236.0;-1045.0;1147.0;447.0;839.0;?;333.0;304.0;783.0;120.0;1098.0
155.0;?;1171.0;476.0;805.0;-870.0;341.0;319.0;833.0;98.0;981.0
174.0;-1165.0;1233.0;470.0;827.0;-1123.0;354.0;?;?;?;1008.0
246.0;-1203.0;?;535.0;901.0;-1192.0;?;666.0;991.0;77.0;983.0
?;?;1301.0;595.0;1029.0;-1034.0;358.0;1046.0;886.0;93.0;844.0
?;-911.0;1153.0;579.0;1087.0;-879.0;359.0;914.0;856.0;101.0;810.0
97.0;-856.0;1266.0;?;?;-786.0;362.0;71.0;994.0;94.0;877.0
?;-843.0;?;333.0;1301.0;-712.0;372.0;-205.0;?;93.0;791.0
?;-839.0;1104.0;385.0;1187.0;-687.0;377.0;-188.0;739.0;86.0;?
161.0;-857.0;925.0;583.0;1077.0;-693.0;381.0;-40.0;568.0;?;721.0
?;-885.0;851.0;604.0;1212.0;-718.0;389.0;-201.0;500.0;64.0;740.0
265.0;-859.0;?;461.0;?;-699.0;?;-66.0;?;46.0;?
?;-847.0;834.0;319.0;1024.0;-679.0;403.0;-135.0;463.0;37.0;813.0
?;?;835.0;279.0;814.0;-727.0;412.0;?;480.0;38.0;849.0
338.0;-1061.0;?;?;730.0;-829.0;?;-370.0;504.0;37.0;849.0
?;?;870.0;258.0;734.0;-925.0;439.0;?;?;36.0;861.0
419.0;?;939.0;276.0;713.0;?;453.0;237.0;578.0;?;962.0
451.0;-1299.0;1068.0;298.0;701.0;?;458.0;608.0;726.0;54.0;1061.0
342.0;-1095.0;1154.0;333.0;741.0;-1040.0;?;-256.0;851.0;61.0;1048.0
?;-937.0;1310.0;356.0;803.0;-935.0;?;1409.0;?;?;1240.0
