Accelerometer LUA_ accX;Accelerometer LWR accX;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit R-SHOE Compass
-343.0;-596.0;?;332.0;?;-8;-116
-280.0;-622.0;240.0;318.0;-554.0;-9;-115
-291.0;?;259.0;306.0;-547.0;-9;-117
-290.0;-620.0;283.0;294.0;?;?;?
-260.0;-594.0;302.0;281.0;?;-9;-117
-210.0;-546.0;319.0;270.0;-505.0;-9;-115
-210.0;-552.0;?;257.0;-544.0;-9;-114
?;-511.0;358.0;247.0;-516.0;-9;-124
-252.0;?;378.0;?;-479.0;?;-79
?;?;391.0;233.0;?;-3;-37
-187.0;-557.0;396.0;221.0;-463.0;-4;-44
-230.0;?;388.0;203.0;-461.0;-1;-39
-241.0;-549.0;365.0;185.0;-407.0;3;?
-199.0;-554.0;?;166.0;-375.0;5;-38
-116.0;-566.0;329.0;145.0;?;11;-34
?;-584.0;327.0;130.0;-378.0;13;-34
-154.0;-613.0;310.0;114.0;-384.0;13;-34
-126.0;-675.0;328.0;106.0;-373.0;17;?
-138.0;-717.0;369.0;96.0;-343.0;19;-32
-148.0;-718.0;?;93.0;-355.0;19;-30
?;-742.0;?;?;-348.0;20;-28
-162.0;-709.0;473.0;95.0;-341.0;?;-26
?;-660.0;496.0;?;-351.0;20;-25
?;?;514.0;85.0;-335.0;21;-23
-194.0;?;538.0;80.0;-308.0;21;-23
-204.0;-635.0;?;75.0;?;21;-23
-229.0;-612.0;561.0;70.0;?;21;-23
-266.0;-643.0;?;64.0;-356.0;21;-22
-305.0;-755.0;573.0;56.0;-356.0;21;?
?;?;580.0;46.0;-392.0;21;-22
-381.0;-507.0;589.0;34.0;?;21;-22
?;-668.0;?;25.0;-431.0;21;?
-380.0;-645.0;617.0;12.0;?;21;-22
-483.0;-639.0;633.0;?;-464.0;?;-21
-524.0;-620.0;631.0;-13.0;-476.0;?;-21
-486.0;-612.0;621.0;?;?;?;-21
?;-571.0;?;-36.0;-509.0;21;-21
-591.0;-541.0;533.0;-47.0;-563.0;21;-21
-532.0;?;436.0;-58.0;?;21;-21
-430.0;-540.0;330.0;?;-530.0;?;-21
?;-556.0;?;-73.0;-593.0;?;-21
-415.0;-628.0;?;-71.0;-648.0;21;-21
?;-697.0;?;-63.0;-588.0;21;-21
-369.0;-676.0;6.0;?;-595.0;21;-21
-326.0;-651.0;-44.0;-20.0;-662.0;21;-21
-383.0;-669.0;?;-5.0;-641.0;21;-21
-439.0;-528.0;-91.0;24.0;-559.0;21;?
?;-522.0;-96.0;50.0;-547.0;21;-21
-484.0;-549.0;-98.0;73.0;-557.0;21;-21
-429.0;-580.0;-106.0;94.0;-547.0;21;-21
-416.0;-588.0;-117.0;?;-516.0;21;-21
?;?;-131.0;120.0;-506.0;21;-21
-327.0;-641.0;?;119.0;-505.0;21;-21
?;?;?;121.0;-536.0;?;-21
-419.0;?;-130.0;117.0;-580.0;?;-20
-406.0;-646.0;-121.0;115.0;-632.0;21;-21
-435.0;-642.0;-116.0;111.0;-605.0;?;?
-442.0;?;-115.0;108.0;?;21;-18
-416.0;?;-130.0;?;?;21;-18
-269.0;-662.0;-150.0;95.0;-460.0;21;-18
?;?;-151.0;82.0;-476.0;?;?
-370.0;-681.0;-134.0;66.0;-516.0;?;-18
-399.0;-649.0;?;50.0;-527.0;21;-17
?;-670.0;-47.0;34.0;-545.0;?;-17
-412.0;-682.0;-8.0;?;-580.0;21;-17
-403.0;-650.0;18.0;22.0;-563.0;?;?
-405.0;-648.0;56.0;9.0;-529.0;21;-17
-379.0;-665.0;91.0;0.0;-528.0;21;-17
-393.0;-646.0;113.0;?;-521.0;21;-16
-383.0;-643.0;131.0;?;-515.0;21;-16
-359.0;-713.0;?;-31.0;-519.0;21;-16
-358.0;-703.0;168.0;?;-549.0;21;-16
?;-628.0;195.0;-51.0;?;21;?
-379.0;?;209.0;-61.0;-524.0;21;-16
-374.0;-630.0;225.0;-71.0;?;21;-16
-348.0;-630.0;240.0;?;-522.0;21;-16
-360.0;-632.0;248.0;-85.0;-535.0;?;-16
-336.0;-631.0;259.0;-89.0;-507.0;21;?
-299.0;-617.0;266.0;-102.0;-493.0;?;-16
-293.0;-703.0;?;-106.0;-511.0;21;-16
-303.0;-691.0;286.0;-105.0;-502.0;21;-16
-287.0;-601.0;299.0;-112.0;-471.0;?;-16
?;-617.0;309.0;-114.0;-493.0;21;-16
-296.0;-863.0;317.0;?;-515.0;21;?
-261.0;-715.0;324.0;?;?;21;-16
-340.0;-524.0;318.0;-124.0;-473.0;21;-16
?;?;317.0;-126.0;-508.0;21;-16
-310.0;-578.0;312.0;-137.0;-483.0;21;-17
-271.0;-556.0;299.0;?;?;21;-17
?;-494.0;273.0;-151.0;?;?;?
?;-440.0;238.0;-167.0;-468.0;21;-16
?;-496.0;177.0;-182.0;-470.0;21;-17
-223.0;-603.0;109.0;?;?;21;-17
-204.0;-507.0;?;?;-517.0;21;-16
-232.0;-556.0;0.0;-238.0;-482.0;21;-16
-230.0;-595.0;-31.0;?;-384.0;21;-16
-162.0;-715.0;?;-267.0;-406.0;21;-16
-248.0;-641.0;-71.0;-277.0;?;21;-16
-254.0;-641.0;-76.0;-283.0;-374.0;21;-16
-153.0;-620.0;?;?;?;21;-16
?;?;?;-294.0;-396.0;21;?
-193.0;-614.0;-44.0;?;-376.0;21;-16
-249.0;-620.0;?;-294.0;-348.0;21;-16
-233.0;-662.0;-46.0;-293.0;-309.0;21;-16
-262.0;?;?;?;-331.0;21;-16
-303.0;-649.0;-35.0;-291.0;?;21;-16
-328.0;-661.0;?;?;-289.0;21;-16
-307.0;?;-9.0;-288.0;-284.0;21;?
-330.0;?;?;-288.0;-320.0;21;-16
-328.0;-576.0;43.0;?;-391.0;21;-16
-294.0;?;?;-276.0;-432.0;21;-16
-304.0;-599.0;83.0;?;-436.0;21;-16
?;-592.0;?;-270.0;-449.0;21;-16
-293.0;-584.0;92.0;-263.0;?;21;-16
-278.0;-633.0;101.0;-263.0;-480.0;?;-16
-264.0;-623.0;107.0;-256.0;-481.0;?;-16
-258.0;?;110.0;-247.0;-512.0;?;-16
-271.0;-616.0;114.0;-246.0;-487.0;21;-16
-261.0;-597.0;113.0;-237.0;-473.0;21;-16
?;-597.0;?;-232.0;-470.0;21;-16
-291.0;-555.0;116.0;-231.0;-455.0;21;-16
-310.0;-578.0;113.0;-224.0;-442.0;21;?
-287.0;-601.0;109.0;-221.0;-441.0;21;-16
-283.0;-613.0;107.0;-221.0;-430.0;21;-16
-274.0;-603.0;100.0;-219.0;-415.0;21;-16
-261.0;-591.0;94.0;?;-409.0;21;?
?;?;93.0;-224.0;-425.0;21;-16
-300.0;?;92.0;-226.0;-453.0;21;-16
-285.0;-603.0;102.0;-226.0;-457.0;21;-16
-268.0;-625.0;124.0;-226.0;-453.0;21;-16
-271.0;-593.0;136.0;-226.0;?;21;-16
?;?;147.0;-229.0;?;21;-16
-282.0;-692.0;?;?;-414.0;21;-16
-281.0;-658.0;160.0;?;-412.0;21;-16
-264.0;-675.0;168.0;-223.0;?;21;?
?;-671.0;191.0;-219.0;-424.0;21;-16
-242.0;-585.0;210.0;-210.0;-432.0;21;-16
-264.0;?;230.0;-202.0;-430.0;21;?
?;-545.0;?;-197.0;-414.0;21;-16
-277.0;-683.0;265.0;-189.0;-423.0;21;?
-235.0;-727.0;280.0;?;-425.0;21;-16
?;-471.0;295.0;-174.0;?;?;-16
-256.0;-369.0;300.0;-168.0;-390.0;?;-16
?;-569.0;300.0;-164.0;-382.0;21;-16
-177.0;-424.0;304.0;-166.0;-412.0;21;?
-191.0;-364.0;?;-169.0;-467.0;?;-16
-228.0;-458.0;292.0;-173.0;-428.0;21;?
-37.0;-507.0;?;-180.0;-418.0;?;-16
-103.0;-367.0;292.0;-187.0;-422.0;21;-17
-187.0;-424.0;291.0;-195.0;-393.0;21;-17
-82.0;-447.0;292.0;-206.0;-337.0;21;-17
?;-503.0;?;-218.0;?;?;?
18.0;-442.0;?;?;-409.0;21;?
-53.0;?;?;-242.0;-404.0;21;-17
38.0;-496.0;?;-259.0;-273.0;21;-17
-22.0;-387.0;?;-278.0;-245.0;?;-17
12.0;-239.0;229.0;-307.0;?;21;-17
-18.0;-383.0;220.0;-331.0;-219.0;?;-17
69.0;-152.0;213.0;-355.0;?;21;-17
57.0;?;220.0;-383.0;-188.0;21;?
-13.0;-429.0;229.0;-411.0;-208.0;?;-17
?;-437.0;?;-432.0;?;21;?
132.0;?;270.0;-454.0;-179.0;?;?
137.0;-427.0;292.0;-469.0;-211.0;21;-17
?;-335.0;317.0;-487.0;-171.0;?;-17
77.0;-220.0;346.0;-498.0;-89.0;?;?
43.0;-143.0;367.0;-507.0;-169.0;21;-17
113.0;-109.0;386.0;-518.0;?;21;-17
126.0;-179.0;402.0;-528.0;-158.0;21;?
97.0;-243.0;?;-536.0;?;23;-17
?;-308.0;420.0;-537.0;?;26;-17
178.0;-283.0;431.0;-545.0;-3.0;?;-16
147.0;-271.0;435.0;-544.0;0.0;29;-17
238.0;-243.0;437.0;?;?;32;?
257.0;-221.0;440.0;-546.0;?;30;-18
?;-155.0;433.0;?;-64.0;?;-17
232.0;-169.0;?;-535.0;-36.0;50;?
220.0;168.0;416.0;-533.0;?;74;-6
151.0;?;?;-528.0;-8.0;88;-4
105.0;175.0;394.0;?;82.0;98;-2
254.0;-73.0;384.0;-520.0;114.0;106;-1
307.0;-185.0;?;-505.0;?;106;0
?;-82.0;354.0;-487.0;-12.0;106;0
283.0;-92.0;348.0;-472.0;-43.0;106;-2
?;?;338.0;-453.0;?;105;-3
442.0;-322.0;332.0;-434.0;49.0;106;-3
448.0;?;328.0;-422.0;60.0;?;-4
291.0;-428.0;320.0;?;103.0;107;-4
273.0;-419.0;313.0;-393.0;164.0;?;?
263.0;?;?;-382.0;127.0;106;-4
112.0;-358.0;303.0;-372.0;212.0;106;-4
-58.0;-397.0;298.0;?;362.0;106;-4
?;-485.0;296.0;?;434.0;?;-4
-120.0;-435.0;286.0;-359.0;316.0;?;?
?;-412.0;274.0;-356.0;230.0;106;-4
1.0;?;267.0;?;194.0;106;-4
17.0;-391.0;255.0;-356.0;156.0;106;-4
?;-401.0;248.0;-355.0;145.0;106;?
-118.0;-518.0;249.0;?;?;106;-4
-202.0;-773.0;252.0;-351.0;16.0;107;-4
-223.0;?;?;-351.0;-107.0;?;-4
-187.0;-679.0;274.0;?;-168.0;?;-4
-101.0;-653.0;277.0;-354.0;-216.0;106;-4
-56.0;-603.0;?;-357.0;-187.0;106;-3
?;-601.0;276.0;-360.0;-120.0;106;-3
-279.0;-483.0;?;-357.0;?;?;-2
-400.0;-296.0;246.0;?;-197.0;?;-1
-275.0;?;?;-340.0;-219.0;96;0
-292.0;-283.0;197.0;?;-195.0;83;4
-263.0;-344.0;?;-310.0;-196.0;78;12
-254.0;-266.0;120.0;-298.0;-239.0;84;19
-181.0;-156.0;64.0;?;-382.0;95;23
-193.0;-115.0;10.0;-251.0;-548.0;101;24
-148.0;-73.0;-33.0;-232.0;-484.0;105;24
-110.0;-35.0;?;-212.0;-379.0;?;21
-7.0;-103.0;?;-193.0;-347.0;135;19
117.0;?;-176.0;-180.0;-320.0;130;?
177.0;?;-217.0;?;-324.0;142;8
234.0;?;?;-145.0;-216.0;163;-1
?;-68.0;?;-133.0;-86.0;142;-4
?;9.0;-301.0;?;?;205;-6
184.0;129.0;?;-99.0;-94.0;104;-7
204.0;-48.0;-313.0;-89.0;?;-191;-10
?;-369.0;-333.0;-70.0;96.0;-190;-10
?;-362.0;?;-61.0;186.0;-139;-9
178.0;-297.0;-396.0;-49.0;133.0;-236;-14
?;-296.0;-423.0;-38.0;93.0;-33;-18
225.0;-307.0;-439.0;-24.0;?;210;-17
?;-359.0;-448.0;-14.0;300.0;170;-16
196.0;-478.0;-457.0;-2.0;265.0;?;-16
250.0;?;-466.0;9.0;232.0;?;?
336.0;-678.0;-465.0;11.0;190.0;?;-15
?;?;-474.0;20.0;?;170;-15
264.0;-502.0;-478.0;21.0;209.0;163;-15
135.0;-441.0;-472.0;27.0;218.0;166;-15
-22.0;-349.0;-470.0;30.0;190.0;?;?
-13.0;-309.0;-470.0;30.0;154.0;?;-14
82.0;-268.0;-470.0;35.0;136.0;166;-14
59.0;-294.0;-475.0;40.0;116.0;165;-14
118.0;-297.0;-483.0;44.0;114.0;165;?
233.0;-263.0;-486.0;49.0;119.0;165;-14
?;-260.0;-483.0;48.0;?;165;-14
251.0;-220.0;?;51.0;31.0;165;-14
178.0;-168.0;-462.0;?;-15.0;165;-14
62.0;?;-464.0;55.0;?;165;-14
-90.0;-166.0;-478.0;64.0;-56.0;165;?
-76.0;-195.0;-484.0;73.0;-91.0;165;-15
-83.0;-238.0;-493.0;79.0;-97.0;165;?
-126.0;-312.0;-513.0;86.0;-44.0;?;-15
-129.0;?;-543.0;88.0;-12.0;164;-14
-166.0;-466.0;-567.0;92.0;-2.0;162;?
-167.0;-378.0;-586.0;97.0;-21.0;160;-12
-191.0;-380.0;-581.0;?;-61.0;157;-10
-238.0;-425.0;-577.0;?;-75.0;?;-7
-204.0;-528.0;-571.0;?;?;139;?
-143.0;-560.0;-563.0;93.0;-57.0;136;-2
-37.0;-376.0;-556.0;88.0;-71.0;139;-1
-218.0;-6.0;-558.0;86.0;-103.0;140;0
-182.0;179.0;-563.0;85.0;-121.0;?;1
107.0;288.0;-572.0;88.0;-98.0;142;1
?;137.0;?;?;-73.0;143;2
?;146.0;-599.0;97.0;-77.0;144;?
527.0;253.0;-626.0;107.0;-49.0;144;?
506.0;324.0;-654.0;122.0;-22.0;144;?
513.0;379.0;-692.0;137.0;-1.0;142;5
?;318.0;-722.0;155.0;-19.0;?;6
399.0;?;-744.0;174.0;0.0;139;5
458.0;369.0;-751.0;?;123.0;138;5
516.0;316.0;-748.0;?;286.0;139;?
564.0;?;-733.0;224.0;313.0;141;4
559.0;?;-696.0;235.0;304.0;142;4
495.0;356.0;-638.0;242.0;224.0;143;3
?;291.0;?;249.0;?;140;?
531.0;269.0;-539.0;248.0;321.0;141;?
618.0;253.0;-510.0;250.0;382.0;138;2
573.0;227.0;-485.0;252.0;?;?;-1
539.0;178.0;-454.0;247.0;421.0;123;-2
557.0;199.0;-427.0;249.0;404.0;?;-2
?;183.0;-398.0;251.0;355.0;121;-2
574.0;190.0;?;249.0;?;118;?
552.0;141.0;?;?;421.0;113;-11
541.0;?;-320.0;247.0;397.0;?;-15
533.0;156.0;-317.0;248.0;419.0;100;-19
?;164.0;?;247.0;?;94;-28
468.0;132.0;?;248.0;559.0;89;-36
447.0;54.0;-301.0;243.0;509.0;88;?
419.0;-121.0;?;243.0;?;87;-60
415.0;-160.0;-335.0;?;438.0;86;-79
418.0;?;?;232.0;394.0;86;-92
405.0;-165.0;?;?;361.0;88;-102
378.0;-219.0;-376.0;?;358.0;91;-118
326.0;-279.0;-392.0;192.0;326.0;93;-128
342.0;-191.0;-407.0;171.0;316.0;?;-127
?;-255.0;-418.0;150.0;318.0;93;-127
?;-303.0;-413.0;123.0;313.0;93;-130
?;-272.0;?;99.0;322.0;93;-131
136.0;-302.0;-378.0;66.0;334.0;94;?
158.0;-419.0;-351.0;38.0;?;94;?
84.0;-516.0;-328.0;12.0;280.0;94;-135
-78.0;-639.0;-302.0;?;193.0;?;-135
67.0;-708.0;-275.0;-45.0;204.0;95;?
-71.0;-676.0;-231.0;?;236.0;?;?
-157.0;-673.0;?;-96.0;170.0;95;-137
-223.0;-706.0;-139.0;-126.0;105.0;95;-138
-327.0;-764.0;?;-160.0;105.0;95;?
-364.0;-764.0;?;-188.0;112.0;?;-138
-309.0;-775.0;-91.0;-221.0;78.0;?;-138
-280.0;-732.0;-91.0;-253.0;1.0;?;-138
-287.0;-667.0;-96.0;-288.0;-29.0;95;?
-315.0;-609.0;-96.0;-320.0;-74.0;95;-138
-328.0;-535.0;-99.0;-347.0;-204.0;?;-138
-330.0;-489.0;-107.0;-374.0;-303.0;?;?
-281.0;-422.0;-106.0;-393.0;-356.0;95;?
-218.0;-410.0;-103.0;-416.0;?;95;-139
?;-340.0;-102.0;-435.0;-331.0;95;?
-88.0;-299.0;-97.0;-456.0;-351.0;96;-141
-99.0;-263.0;-89.0;-465.0;-405.0;101;-157
-64.0;-282.0;-81.0;-476.0;-414.0;?;-163
3.0;-193.0;-71.0;-487.0;?;110;?
-86.0;?;?;-496.0;-351.0;?;-154
?;-34.0;-60.0;-496.0;-298.0;104;-156
-54.0;-187.0;-60.0;-499.0;-231.0;94;-147
-105.0;-223.0;-60.0;?;-163.0;65;-122
135.0;-275.0;?;-495.0;-117.0;61;-124
?;?;-60.0;-490.0;?;53;-125
250.0;-258.0;-66.0;-478.0;-13.0;47;-122
?;-292.0;-74.0;-467.0;-8.0;43;?
101.0;-326.0;-79.0;?;?;28;-99
48.0;-357.0;-91.0;-438.0;24.0;23;-124
-9.0;-378.0;-104.0;-424.0;?;19;-131
19.0;-409.0;?;?;26.0;18;?
-2.0;-429.0;-133.0;?;91.0;?;-128
14.0;-433.0;-151.0;-351.0;119.0;22;-125
26.0;-368.0;-164.0;-328.0;?;24;?
73.0;-424.0;-181.0;-300.0;-147.0;23;-126
?;-506.0;-194.0;?;-99.0;23;-126
126.0;-406.0;-206.0;-243.0;?;23;-126
127.0;-334.0;-223.0;-216.0;-62.0;23;-126
198.0;-307.0;?;-187.0;?;23;-126
196.0;-313.0;?;-162.0;?;23;-126
66.0;-297.0;-264.0;-140.0;-72.0;23;-126
125.0;-243.0;?;?;-40.0;23;-127
175.0;-214.0;-278.0;-100.0;-5.0;23;?
165.0;-138.0;-279.0;-79.0;26.0;23;-127
203.0;-107.0;?;-65.0;57.0;23;-127
253.0;-89.0;-254.0;-49.0;89.0;23;?
211.0;-68.0;-233.0;-38.0;79.0;23;-128
122.0;-59.0;-206.0;-31.0;115.0;22;-128
?;-96.0;-177.0;-17.0;130.0;23;-129
?;-175.0;-157.0;-1.0;?;?;-130
?;-227.0;?;8.0;?;23;-129
-115.0;-246.0;-117.0;22.0;4.0;?;?
-125.0;-297.0;?;36.0;-5.0;19;?
-159.0;-317.0;?;57.0;?;19;-130
?;-294.0;-95.0;?;?;10;-138
-65.0;-327.0;-97.0;?;69.0;0;-146
-11.0;-323.0;-105.0;113.0;19.0;-1;-145
29.0;-121.0;-105.0;130.0;-22.0;-4;-146
86.0;81.0;-109.0;?;-21.0;?;-146
?;106.0;-118.0;163.0;4.0;?;-146
232.0;67.0;-117.0;182.0;17.0;-12;?
302.0;?;-122.0;?;-16.0;?;?
355.0;206.0;-124.0;223.0;-56.0;?;-149
486.0;265.0;-123.0;247.0;?;-15;-149
504.0;262.0;-130.0;269.0;-89.0;-15;-151
555.0;293.0;?;?;-109.0;-17;-157
493.0;305.0;-137.0;?;?;?;-169
500.0;275.0;?;326.0;75.0;?;-156
484.0;253.0;?;337.0;?;-19;?
?;250.0;-186.0;347.0;156.0;-19;-165
?;264.0;?;354.0;201.0;-23;-163
462.0;?;-231.0;?;237.0;-24;-221
421.0;?;-250.0;366.0;282.0;-24;9
379.0;219.0;-265.0;375.0;373.0;-27;222
386.0;?;?;381.0;424.0;-27;161
396.0;197.0;?;388.0;406.0;-27;176
416.0;?;-287.0;392.0;371.0;-27;182
395.0;166.0;-296.0;399.0;355.0;-26;?
?;?;-301.0;408.0;?;-25;187
408.0;150.0;-313.0;415.0;362.0;?;165
406.0;130.0;-322.0;424.0;311.0;-25;?
406.0;?;-335.0;432.0;301.0;-25;?
386.0;99.0;-350.0;437.0;312.0;-24;163
363.0;133.0;-359.0;443.0;308.0;-23;221
379.0;116.0;-356.0;448.0;287.0;-25;13
388.0;106.0;-351.0;452.0;283.0;-28;-223
?;?;?;457.0;?;-30;-162
387.0;129.0;-326.0;464.0;?;-34;?
?;115.0;-313.0;465.0;?;-44;-178
360.0;116.0;-300.0;?;265.0;-51;?
?;126.0;-279.0;469.0;275.0;-49;-36
359.0;94.0;-259.0;471.0;270.0;-55;-34
349.0;60.0;-237.0;472.0;261.0;-66;-1
367.0;39.0;-218.0;474.0;261.0;-66;?
349.0;79.0;?;476.0;257.0;-66;-5
360.0;79.0;-180.0;475.0;253.0;-66;-1
354.0;99.0;?;?;253.0;-66;-5
?;99.0;-146.0;472.0;246.0;-66;-2
343.0;138.0;?;?;252.0;-67;-3
?;94.0;-118.0;471.0;?;-69;1
?;-31.0;-107.0;469.0;263.0;-68;2
433.0;?;-97.0;468.0;?;-66;0
339.0;-362.0;-96.0;462.0;252.0;-67;1
351.0;?;?;456.0;244.0;-66;1
353.0;-294.0;-118.0;453.0;217.0;-66;1
306.0;-333.0;-137.0;453.0;212.0;-66;1
274.0;?;-173.0;?;?;?;1
219.0;-840.0;-202.0;447.0;260.0;?;?
97.0;-1056.0;-223.0;?;272.0;-66;?
168.0;-963.0;-245.0;455.0;?;-66;1
?;-1045.0;-259.0;?;263.0;-66;1
5.0;-1096.0;-269.0;467.0;242.0;-66;?
-194.0;?;-275.0;475.0;239.0;-66;1
-279.0;-941.0;-273.0;?;?;-66;1
?;-1005.0;-273.0;494.0;67.0;?;1
?;-865.0;?;508.0;63.0;-66;1
?;-794.0;?;?;?;-66;1
?;-436.0;-305.0;551.0;-16.0;-66;1
-467.0;-90.0;-320.0;568.0;?;-66;1
-412.0;39.0;-336.0;586.0;-85.0;?;?
-243.0;260.0;-355.0;599.0;-212.0;-66;2
-221.0;248.0;?;606.0;?;-65;3
?;173.0;?;616.0;?;-66;3
31.0;-72.0;-420.0;?;-438.0;?;?
-68.0;-232.0;-448.0;621.0;-439.0;?;14
101.0;-294.0;-477.0;618.0;-448.0;-44;?
173.0;-384.0;?;615.0;-396.0;-36;?
?;?;?;608.0;-454.0;-9;23
?;-584.0;-559.0;602.0;-433.0;-14;19
?;?;-582.0;?;-443.0;-42;15
?;-503.0;-604.0;580.0;?;-38;15
137.0;-404.0;?;563.0;-24.0;-67;13
233.0;?;-636.0;?;179.0;-96;12
274.0;-396.0;?;537.0;155.0;?;12
207.0;-412.0;-658.0;522.0;125.0;-120;8
204.0;?;-669.0;512.0;140.0;?;4
222.0;-402.0;-680.0;501.0;36.0;-126;-5
211.0;-299.0;-690.0;?;?;-133;-9
158.0;-306.0;-699.0;489.0;-70.0;-130;-9
199.0;-268.0;-708.0;481.0;-26.0;-135;-12
?;-254.0;-712.0;471.0;59.0;-138;-11
263.0;-74.0;-719.0;452.0;?;-144;-9
?;66.0;-720.0;441.0;-158.0;-149;-9
272.0;71.0;?;?;-107.0;-149;-8
271.0;-52.0;?;409.0;-16.0;-148;-6
?;-111.0;-705.0;391.0;-65.0;-147;-1
265.0;-203.0;?;369.0;-72.0;-147;?
210.0;?;-686.0;354.0;-11.0;-147;-2
138.0;-882.0;-682.0;334.0;3.0;-147;?
117.0;-965.0;-675.0;314.0;5.0;-147;-2
19.0;-1364.0;-660.0;?;7.0;-147;-2
?;-1080.0;-651.0;278.0;54.0;?;-2
-286.0;?;-642.0;262.0;74.0;-147;-2
-338.0;?;-635.0;247.0;61.0;-147;?
-519.0;-854.0;-633.0;238.0;45.0;-147;-3
-438.0;-1246.0;?;?;?;?;-3
?;-823.0;-633.0;220.0;92.0;-147;-3
-231.0;-599.0;?;215.0;-21.0;-147;-3
?;-449.0;-649.0;207.0;-133.0;-147;-3
-42.0;?;-650.0;?;?;-147;-4
-73.0;-554.0;-653.0;205.0;-505.0;?;-5
-333.0;?;-663.0;?;-596.0;-147;-6
?;-507.0;-664.0;207.0;-423.0;-147;-7
134.0;?;-660.0;?;-664.0;-147;-7
?;-341.0;-655.0;?;-563.0;-147;-7
-71.0;-345.0;?;?;?;?;-8
-88.0;-351.0;-667.0;?;-352.0;-147;?
-115.0;?;-676.0;206.0;?;-147;-8
?;?;-681.0;202.0;-217.0;-147;-7
-41.0;-274.0;?;201.0;-256.0;-147;-7
-17.0;-245.0;?;189.0;?;-147;-8
-55.0;-233.0;-669.0;?;-141.0;-149;-5
?;?;-670.0;?;?;-147;-5
-17.0;-191.0;-669.0;157.0;-185.0;?;-3
-11.0;?;?;141.0;-176.0;?;2
?;-20.0;-665.0;128.0;?;-148;3
69.0;15.0;?;115.0;-104.0;-155;?
62.0;33.0;-669.0;102.0;?;-148;4
137.0;?;-673.0;95.0;-63.0;-176;?
181.0;64.0;-675.0;?;-25.0;-145;3
307.0;-22.0;-673.0;?;0.0;-178;4
386.0;-44.0;-673.0;89.0;?;-187;?
?;?;-667.0;?;39.0;107;?
355.0;-70.0;-659.0;96.0;75.0;?;6
294.0;-111.0;-654.0;?;75.0;150;?
290.0;?;-647.0;?;?;188;7
309.0;-144.0;-636.0;139.0;176.0;?;7
265.0;?;-628.0;147.0;263.0;171;?
271.0;-156.0;?;?;306.0;?;7
295.0;?;-610.0;165.0;272.0;163;7
223.0;?;-607.0;170.0;243.0;?;?
254.0;-167.0;?;?;268.0;162;7
?;?;-596.0;184.0;259.0;?;7
252.0;-261.0;?;185.0;221.0;194;7
205.0;?;-582.0;185.0;220.0;-86;7
?;-403.0;-570.0;?;?;-236;7
279.0;-439.0;-561.0;184.0;?;-134;6
?;-453.0;-549.0;184.0;134.0;?;7
?;-476.0;-538.0;185.0;143.0;-155;7
218.0;?;-528.0;185.0;145.0;146;6
156.0;-637.0;-520.0;181.0;125.0;199;6
79.0;-666.0;-514.0;187.0;136.0;147;?
18.0;-672.0;-512.0;186.0;?;173;5
-19.0;?;?;188.0;140.0;153;4
-48.0;?;-520.0;191.0;146.0;156;3
-158.0;-557.0;-524.0;189.0;142.0;157;3
-159.0;-430.0;-522.0;?;114.0;153;3
?;-458.0;-503.0;?;65.0;?;3
-212.0;-443.0;-478.0;190.0;7.0;155;?
-214.0;-524.0;-446.0;191.0;?;157;3
?;?;-411.0;188.0;?;156;3
-274.0;-750.0;-382.0;185.0;-118.0;155;3
-250.0;?;-368.0;183.0;-139.0;157;3
?;-792.0;-361.0;185.0;-206.0;152;?
-161.0;-877.0;-353.0;187.0;-265.0;159;3
-73.0;-878.0;-336.0;188.0;-251.0;155;3
-148.0;?;-311.0;?;-245.0;?;5
-195.0;-899.0;-284.0;185.0;?;177;5
?;-896.0;-250.0;188.0;-307.0;?;4
-284.0;-839.0;-211.0;185.0;-275.0;209;5
-320.0;-906.0;?;186.0;-261.0;79;4
?;?;?;185.0;-226.0;-170;3
-416.0;-882.0;-113.0;180.0;-268.0;-144;3
?;-787.0;-90.0;178.0;-310.0;-112;2
-350.0;-815.0;-63.0;177.0;-318.0;-126;2
-343.0;-860.0;-36.0;173.0;?;-107;2
-345.0;-851.0;-12.0;165.0;-381.0;-119;2
-361.0;-838.0;15.0;?;-372.0;-113;2
?;?;?;158.0;?;?;2
-311.0;-902.0;60.0;152.0;-479.0;-113;?
-332.0;-1009.0;74.0;154.0;-508.0;?;4
-369.0;-1009.0;86.0;149.0;?;?;4
?;-980.0;93.0;150.0;?;-111;4
?;-953.0;99.0;151.0;-444.0;-111;5
-384.0;-955.0;105.0;149.0;-432.0;-111;5
-484.0;-888.0;102.0;?;?;-111;5
-600.0;-856.0;92.0;159.0;-419.0;-111;5
-540.0;-845.0;80.0;?;-403.0;-111;5
-556.0;?;?;169.0;-422.0;?;?
-586.0;-912.0;43.0;183.0;-409.0;-111;5
-592.0;-1001.0;19.0;192.0;?;-111;5
-520.0;-1031.0;-11.0;213.0;-459.0;-111;?
-488.0;?;?;233.0;-487.0;-111;5
?;-961.0;-62.0;252.0;?;?;5
-485.0;-927.0;-97.0;267.0;-573.0;-111;5
-524.0;-869.0;?;285.0;-529.0;-111;5
?;?;-191.0;297.0;-521.0;-111;5
