Accelerometer LUA^ accY;InertialMeasurementUnit LUA magneticX;Accelerometer RKN^ accY;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;Accelerometer LUA^ accZ;InertialMeasurementUnit LUA accZ;Accelerometer LH accZ;InertialMeasurementUnit LUA accX;InertialMeasurementUnit R-SHOE EuY
454.0;-734.0;315.0;881.0;-627.0;749.0;163.0;-310.0;-570.0;-73
460.0;?;323.0;?;-625.0;?;165.0;-307.0;?;-73
477.0;-736.0;312.0;894.0;-626.0;730.0;157.0;?;-604.0;-73
?;-736.0;317.0;912.0;-624.0;723.0;150.0;-380.0;?;-73
?;?;?;892.0;-626.0;?;157.0;-390.0;-591.0;?
506.0;-734.0;320.0;898.0;-625.0;700.0;161.0;-364.0;-595.0;-73
475.0;-732.0;309.0;912.0;-625.0;728.0;167.0;-351.0;?;-73
456.0;?;301.0;883.0;-623.0;?;180.0;-364.0;-581.0;?
439.0;-732.0;317.0;895.0;-623.0;790.0;187.0;-346.0;?;?
506.0;-734.0;?;888.0;-622.0;782.0;?;-322.0;-590.0;-72
?;-734.0;309.0;878.0;-619.0;?;167.0;-346.0;-585.0;-71
459.0;-735.0;325.0;?;-618.0;733.0;169.0;?;?;-71
490.0;-735.0;298.0;921.0;-620.0;734.0;173.0;-384.0;-549.0;-69
531.0;-737.0;302.0;884.0;-619.0;713.0;177.0;-414.0;-555.0;?
503.0;-736.0;304.0;900.0;-618.0;744.0;166.0;-384.0;-562.0;-63
522.0;-739.0;?;901.0;-622.0;772.0;161.0;-425.0;-569.0;-61
502.0;-742.0;?;899.0;-622.0;741.0;158.0;-529.0;-566.0;-59
514.0;-748.0;312.0;868.0;-619.0;743.0;?;-583.0;-575.0;-58
495.0;-753.0;319.0;875.0;-619.0;725.0;153.0;?;-562.0;-57
465.0;?;315.0;897.0;-622.0;710.0;159.0;?;-547.0;-58
487.0;-763.0;297.0;?;-623.0;707.0;?;-488.0;-568.0;-58
572.0;-767.0;317.0;896.0;-622.0;686.0;123.0;-441.0;-601.0;-59
594.0;-772.0;320.0;883.0;-625.0;735.0;153.0;-495.0;?;-60
643.0;?;339.0;894.0;-629.0;784.0;139.0;-440.0;-535.0;?
702.0;?;325.0;913.0;-631.0;829.0;116.0;-394.0;-593.0;-59
677.0;-790.0;330.0;864.0;-629.0;775.0;116.0;-581.0;-607.0;-59
665.0;-798.0;335.0;856.0;-633.0;797.0;90.0;?;-598.0;-59
?;-806.0;326.0;?;-637.0;813.0;140.0;-675.0;-652.0;?
?;-808.0;316.0;882.0;-641.0;?;?;-603.0;-676.0;-56
610.0;-805.0;?;907.0;-643.0;?;166.0;-595.0;-675.0;-53
521.0;-795.0;304.0;902.0;-646.0;580.0;?;?;-675.0;-52
?;?;294.0;901.0;-654.0;?;120.0;-640.0;-627.0;-52
554.0;-752.0;296.0;931.0;-668.0;582.0;89.0;-888.0;-603.0;-52
591.0;-726.0;327.0;939.0;-682.0;435.0;?;-1043.0;-671.0;-52
563.0;-695.0;334.0;?;-700.0;?;101.0;-774.0;-731.0;?
?;-653.0;349.0;?;-714.0;149.0;?;-748.0;-794.0;-51
456.0;-600.0;349.0;964.0;-723.0;26.0;72.0;-790.0;-826.0;-50
?;-532.0;349.0;997.0;?;-114.0;68.0;?;-787.0;-49
369.0;-469.0;367.0;1041.0;-706.0;-162.0;40.0;?;?;-49
365.0;-407.0;354.0;1046.0;-684.0;-184.0;90.0;-842.0;-826.0;-49
560.0;-343.0;328.0;?;-652.0;?;132.0;?;-784.0;-47
501.0;-279.0;310.0;?;-628.0;-205.0;264.0;-1245.0;-765.0;-46
?;-215.0;362.0;?;?;-174.0;310.0;-841.0;-697.0;-44
463.0;-151.0;392.0;985.0;-574.0;-264.0;314.0;-918.0;-660.0;?
515.0;-87.0;426.0;994.0;-560.0;-354.0;373.0;-881.0;-698.0;-44
505.0;-26.0;345.0;931.0;-548.0;-354.0;478.0;?;?;-43
504.0;32.0;314.0;?;-542.0;-427.0;702.0;-879.0;-659.0;?
?;89.0;275.0;831.0;?;-387.0;719.0;?;-658.0;?
?;139.0;254.0;822.0;-542.0;-360.0;620.0;-875.0;-511.0;-39
590.0;182.0;?;839.0;?;-216.0;?;-888.0;-396.0;-38
658.0;219.0;204.0;945.0;-533.0;-208.0;713.0;-883.0;-303.0;-38
?;250.0;?;880.0;-523.0;-223.0;808.0;-799.0;-325.0;-38
848.0;268.0;31.0;789.0;-515.0;-211.0;?;?;-543.0;?
940.0;286.0;-45.0;694.0;-506.0;-149.0;867.0;-691.0;?;-37
828.0;304.0;-126.0;536.0;-499.0;-324.0;?;-432.0;-469.0;-37
839.0;308.0;-121.0;591.0;-492.0;-423.0;797.0;-536.0;-435.0;?
864.0;311.0;-32.0;672.0;-489.0;?;785.0;-188.0;?;-38
836.0;303.0;111.0;816.0;-482.0;?;?;-453.0;-481.0;-40
745.0;306.0;201.0;?;?;-241.0;?;-534.0;-456.0;-41
639.0;316.0;305.0;?;?;-147.0;725.0;-616.0;-477.0;-42
?;317.0;297.0;811.0;-434.0;1.0;784.0;-747.0;-469.0;-43
?;?;311.0;760.0;-417.0;20.0;?;-627.0;-552.0;-41
647.0;306.0;372.0;799.0;-398.0;126.0;749.0;-490.0;-647.0;-40
654.0;?;?;869.0;-381.0;270.0;706.0;?;-683.0;-42
665.0;?;502.0;982.0;-361.0;237.0;713.0;-463.0;?;-42
652.0;270.0;498.0;?;?;170.0;?;-426.0;-966.0;-42
?;259.0;?;972.0;-291.0;?;851.0;?;?;?
698.0;251.0;?;?;-230.0;?;894.0;-438.0;-864.0;?
?;254.0;707.0;1021.0;-166.0;130.0;895.0;-316.0;-878.0;-41
777.0;260.0;637.0;935.0;-113.0;45.0;938.0;-241.0;-884.0;-40
823.0;?;829.0;1057.0;?;119.0;857.0;-179.0;-800.0;-39
784.0;284.0;1084.0;?;-54.0;170.0;784.0;-67.0;-671.0;-39
816.0;296.0;1162.0;1461.0;?;163.0;?;-71.0;-691.0;-38
815.0;312.0;886.0;994.0;-58.0;147.0;492.0;-51.0;-659.0;-38
866.0;329.0;804.0;501.0;-62.0;150.0;?;-6.0;-718.0;?
858.0;351.0;907.0;530.0;-51.0;136.0;415.0;?;-733.0;-38
861.0;373.0;935.0;635.0;?;131.0;302.0;-19.0;-702.0;-38
882.0;402.0;?;?;17.0;122.0;332.0;-20.0;-702.0;-37
?;420.0;918.0;517.0;54.0;142.0;?;-31.0;?;-37
882.0;429.0;?;542.0;95.0;?;395.0;-54.0;-728.0;-37
908.0;?;952.0;634.0;134.0;163.0;415.0;-75.0;-769.0;-35
931.0;452.0;930.0;575.0;167.0;?;421.0;?;-789.0;-35
979.0;?;863.0;528.0;190.0;47.0;403.0;?;-772.0;?
1004.0;468.0;?;559.0;217.0;-52.0;429.0;-99.0;-860.0;-35
900.0;477.0;?;?;247.0;?;?;-40.0;-859.0;-35
?;483.0;759.0;?;275.0;-117.0;403.0;?;-884.0;-35
?;?;709.0;728.0;302.0;-114.0;?;?;?;-35
903.0;501.0;761.0;676.0;327.0;-136.0;368.0;-27.0;-893.0;-35
874.0;504.0;751.0;552.0;349.0;-147.0;353.0;21.0;-907.0;-35
880.0;511.0;825.0;?;373.0;-170.0;360.0;39.0;-937.0;-35
876.0;518.0;835.0;411.0;397.0;-171.0;360.0;?;?;-35
850.0;520.0;873.0;398.0;422.0;-199.0;357.0;?;-930.0;-35
842.0;523.0;984.0;?;440.0;?;366.0;123.0;-946.0;-35
873.0;528.0;926.0;?;460.0;?;?;122.0;-953.0;-35
845.0;531.0;898.0;404.0;475.0;-234.0;?;87.0;-989.0;?
?;531.0;969.0;367.0;486.0;?;?;62.0;?;-35
866.0;533.0;972.0;?;?;-216.0;471.0;71.0;-975.0;?
854.0;?;1019.0;273.0;?;-220.0;486.0;76.0;-918.0;-35
829.0;?;956.0;?;523.0;-206.0;455.0;90.0;-902.0;-35
814.0;541.0;?;263.0;?;-228.0;437.0;59.0;-892.0;-35
774.0;?;953.0;128.0;549.0;?;416.0;47.0;?;-35
864.0;547.0;947.0;86.0;558.0;-218.0;395.0;52.0;?;-35
?;545.0;961.0;102.0;?;-279.0;430.0;120.0;-866.0;-35
?;547.0;947.0;?;568.0;?;461.0;70.0;-833.0;-35
886.0;550.0;?;187.0;?;-280.0;487.0;31.0;?;?
885.0;552.0;?;235.0;?;-275.0;?;40.0;-847.0;-35
915.0;550.0;970.0;173.0;579.0;?;521.0;?;-843.0;-35
921.0;550.0;938.0;?;576.0;-253.0;503.0;25.0;-831.0;?
?;549.0;969.0;65.0;580.0;-233.0;482.0;60.0;-846.0;-35
911.0;550.0;987.0;4.0;580.0;-215.0;467.0;60.0;-829.0;-35
911.0;549.0;?;?;581.0;?;476.0;54.0;-810.0;-35
902.0;546.0;?;21.0;580.0;?;491.0;97.0;-780.0;-35
899.0;544.0;982.0;147.0;580.0;?;?;112.0;-769.0;-35
899.0;543.0;1015.0;136.0;583.0;-153.0;437.0;125.0;-826.0;-35
948.0;541.0;?;73.0;582.0;-141.0;464.0;118.0;-892.0;-35
?;536.0;989.0;35.0;580.0;-172.0;?;?;-890.0;-35
934.0;532.0;1053.0;-34.0;?;-155.0;521.0;124.0;-876.0;-35
936.0;?;1219.0;?;580.0;-202.0;519.0;131.0;-884.0;-35
?;?;1092.0;117.0;580.0;-192.0;490.0;108.0;-889.0;-35
955.0;524.0;?;166.0;583.0;-177.0;453.0;97.0;-904.0;-35
936.0;?;1063.0;23.0;581.0;-157.0;443.0;124.0;-917.0;-35
979.0;520.0;?;-18.0;581.0;-104.0;441.0;133.0;-907.0;-35
?;520.0;?;58.0;?;-68.0;435.0;157.0;-896.0;-35
936.0;516.0;989.0;98.0;578.0;-18.0;421.0;77.0;-894.0;-35
921.0;517.0;996.0;111.0;571.0;18.0;?;61.0;-905.0;?
911.0;514.0;1025.0;73.0;566.0;59.0;397.0;17.0;-895.0;?
910.0;?;1032.0;126.0;559.0;92.0;376.0;-21.0;-901.0;-35
880.0;508.0;?;176.0;548.0;84.0;376.0;-49.0;-920.0;?
864.0;504.0;1050.0;?;537.0;129.0;?;?;-920.0;-35
865.0;500.0;1041.0;198.0;527.0;?;385.0;-87.0;-918.0;-35
889.0;495.0;?;158.0;516.0;188.0;?;-117.0;-915.0;?
865.0;488.0;1046.0;?;?;159.0;382.0;?;-932.0;-35
850.0;476.0;1050.0;200.0;492.0;181.0;379.0;-104.0;?;-35
?;468.0;986.0;98.0;480.0;181.0;352.0;-115.0;-964.0;-35
?;?;?;?;471.0;188.0;363.0;?;-989.0;-35
882.0;454.0;1041.0;108.0;460.0;203.0;373.0;-87.0;-966.0;-34
853.0;?;1084.0;131.0;451.0;230.0;356.0;-73.0;-953.0;-34
874.0;433.0;1072.0;137.0;439.0;239.0;352.0;-120.0;-953.0;?
904.0;?;999.0;138.0;428.0;256.0;349.0;-70.0;-940.0;?
915.0;416.0;1021.0;?;416.0;?;345.0;-77.0;-927.0;-30
858.0;411.0;1035.0;?;403.0;253.0;?;-111.0;-914.0;?
863.0;?;1004.0;163.0;389.0;225.0;?;-121.0;?;-29
?;?;1039.0;145.0;370.0;224.0;290.0;?;?;?
?;393.0;1022.0;184.0;357.0;213.0;284.0;-64.0;-923.0;-29
870.0;387.0;?;217.0;342.0;242.0;291.0;-43.0;-918.0;-29
868.0;383.0;?;?;328.0;262.0;310.0;-45.0;?;-29
?;379.0;1022.0;267.0;319.0;?;310.0;?;-911.0;?
?;378.0;1017.0;241.0;314.0;262.0;?;-65.0;-918.0;-29
859.0;376.0;1029.0;223.0;309.0;256.0;315.0;-100.0;-925.0;-29
860.0;375.0;?;243.0;304.0;267.0;316.0;?;-925.0;-29
878.0;376.0;1008.0;160.0;302.0;265.0;306.0;?;-952.0;?
890.0;?;1024.0;?;?;258.0;311.0;-44.0;-946.0;-29
?;376.0;1013.0;107.0;275.0;259.0;317.0;-71.0;-933.0;-29
886.0;?;992.0;193.0;258.0;?;302.0;-59.0;-918.0;?
?;374.0;?;?;253.0;282.0;282.0;-97.0;-908.0;?
904.0;377.0;962.0;333.0;256.0;?;270.0;?;-898.0;?
879.0;377.0;?;-38.0;262.0;281.0;271.0;-71.0;-901.0;-29
854.0;377.0;1044.0;47.0;?;266.0;267.0;?;-908.0;-29
?;376.0;1113.0;112.0;279.0;266.0;282.0;-131.0;-915.0;-29
883.0;376.0;1118.0;196.0;281.0;?;?;-80.0;-914.0;-29
883.0;?;?;122.0;?;268.0;?;-35.0;-919.0;-29
881.0;?;1050.0;99.0;287.0;287.0;265.0;-53.0;-918.0;-29
?;373.0;?;95.0;293.0;284.0;254.0;-47.0;-920.0;?
888.0;372.0;1040.0;69.0;297.0;286.0;?;-41.0;-928.0;?
868.0;370.0;?;29.0;299.0;287.0;?;?;-934.0;-29
?;?;1014.0;-16.0;300.0;?;?;-71.0;-937.0;-29
879.0;366.0;?;-18.0;301.0;282.0;?;-42.0;-940.0;-29
889.0;366.0;1002.0;?;307.0;280.0;?;-54.0;-939.0;-29
880.0;?;1023.0;-44.0;?;286.0;265.0;-76.0;-938.0;-29
?;366.0;1021.0;-31.0;309.0;285.0;259.0;-70.0;-932.0;-29
900.0;367.0;1008.0;-1.0;312.0;284.0;250.0;?;-922.0;?
894.0;367.0;1019.0;42.0;313.0;?;?;-29.0;-925.0;?
?;370.0;1046.0;15.0;?;286.0;?;?;-926.0;?
865.0;372.0;?;?;317.0;294.0;247.0;-63.0;-924.0;-29
865.0;373.0;996.0;?;321.0;294.0;?;?;-931.0;-29
882.0;375.0;1001.0;?;?;287.0;242.0;-61.0;?;-29
886.0;377.0;1019.0;-49.0;325.0;304.0;?;-46.0;-930.0;-29
884.0;377.0;1021.0;-49.0;329.0;296.0;231.0;-78.0;-927.0;-29
868.0;379.0;1022.0;?;332.0;303.0;238.0;-81.0;-928.0;-29
894.0;383.0;?;-49.0;334.0;?;?;-76.0;?;-29
879.0;382.0;1003.0;-37.0;339.0;289.0;229.0;-47.0;-933.0;-29
880.0;384.0;?;-29.0;340.0;280.0;226.0;-46.0;-928.0;-29
873.0;385.0;995.0;-18.0;339.0;300.0;237.0;-57.0;?;?
891.0;386.0;1007.0;?;343.0;289.0;254.0;-69.0;-955.0;?
890.0;387.0;1007.0;-55.0;349.0;265.0;261.0;?;-941.0;?
?;389.0;?;-57.0;351.0;?;244.0;-59.0;-930.0;-29
871.0;391.0;1003.0;-67.0;353.0;273.0;221.0;-79.0;-925.0;?
?;391.0;?;?;353.0;268.0;210.0;?;-927.0;-29
?;393.0;1003.0;-47.0;356.0;254.0;?;-60.0;-926.0;-29
883.0;392.0;1026.0;-58.0;355.0;274.0;239.0;-29.0;-927.0;-29
882.0;393.0;?;-51.0;354.0;294.0;251.0;?;-928.0;-29
885.0;394.0;1022.0;?;?;262.0;?;-54.0;-931.0;-29
899.0;394.0;?;-59.0;?;?;242.0;-87.0;-931.0;-29
883.0;394.0;1020.0;-68.0;354.0;286.0;244.0;?;-928.0;-29
890.0;393.0;1011.0;-68.0;355.0;273.0;243.0;?;-926.0;-29
883.0;393.0;1011.0;?;355.0;294.0;242.0;-80.0;-932.0;-29
890.0;394.0;1000.0;-21.0;353.0;285.0;258.0;-78.0;?;-29
880.0;390.0;1016.0;-47.0;352.0;279.0;250.0;-56.0;-929.0;-29
882.0;?;1014.0;-39.0;353.0;281.0;250.0;-65.0;-925.0;?
887.0;?;1001.0;-27.0;349.0;269.0;249.0;?;-931.0;-29
892.0;?;1012.0;?;352.0;?;243.0;?;?;-29
?;?;1013.0;-62.0;351.0;268.0;242.0;-54.0;-934.0;-29
885.0;386.0;1023.0;-57.0;350.0;?;249.0;-40.0;?;-29
?;386.0;1013.0;-35.0;350.0;273.0;?;-61.0;?;-29
884.0;387.0;1009.0;-35.0;353.0;?;249.0;-31.0;-938.0;?
873.0;386.0;1011.0;-41.0;349.0;275.0;252.0;-84.0;?;-29
883.0;387.0;1016.0;-51.0;351.0;?;245.0;?;-932.0;?
893.0;?;1024.0;-79.0;?;?;241.0;-76.0;-934.0;-29
887.0;387.0;992.0;-52.0;351.0;?;248.0;-47.0;?;-29
?;?;1019.0;-48.0;351.0;?;?;-51.0;-934.0;-29
888.0;?;1021.0;-49.0;352.0;273.0;247.0;-36.0;-932.0;-29
?;388.0;1021.0;-29.0;353.0;?;245.0;-51.0;-932.0;-29
894.0;389.0;1020.0;?;354.0;286.0;251.0;-63.0;-931.0;-29
?;389.0;?;-48.0;352.0;?;242.0;-55.0;-931.0;-29
?;387.0;1006.0;-43.0;352.0;?;?;-49.0;-931.0;-29
?;387.0;?;-60.0;353.0;285.0;241.0;?;-931.0;?
?;?;998.0;-28.0;?;264.0;?;-82.0;-934.0;?
?;388.0;1008.0;-47.0;355.0;274.0;248.0;?;-931.0;-29
?;?;?;-71.0;?;274.0;244.0;-22.0;?;?
884.0;?;1014.0;-48.0;357.0;285.0;234.0;?;-935.0;?
?;390.0;1003.0;-54.0;358.0;?;?;-60.0;-930.0;-29
873.0;390.0;1010.0;-36.0;?;?;245.0;-40.0;?;?
?;390.0;?;?;358.0;265.0;240.0;-13.0;-937.0;-29
865.0;391.0;1004.0;-45.0;358.0;265.0;240.0;-13.0;?;-29
870.0;392.0;1009.0;-47.0;356.0;?;238.0;-100.0;-939.0;-29
?;391.0;1002.0;?;357.0;?;237.0;-126.0;-931.0;-29
838.0;391.0;1011.0;?;358.0;248.0;238.0;-98.0;-935.0;?
850.0;393.0;1010.0;-49.0;357.0;247.0;241.0;-3.0;-936.0;-29
899.0;393.0;1013.0;-49.0;358.0;239.0;?;-6.0;-935.0;-29
865.0;393.0;1016.0;-50.0;360.0;251.0;243.0;-32.0;-931.0;?
871.0;393.0;1002.0;-45.0;359.0;224.0;?;?;-937.0;-28
867.0;395.0;1009.0;-47.0;358.0;263.0;250.0;-61.0;?;-28
895.0;392.0;?;?;358.0;265.0;248.0;-168.0;-930.0;?
894.0;396.0;998.0;-49.0;?;247.0;253.0;-112.0;-929.0;-26
905.0;397.0;1012.0;?;360.0;?;250.0;5.0;-927.0;-26
920.0;?;1014.0;-52.0;362.0;325.0;247.0;-9.0;-918.0;?
938.0;399.0;1017.0;-46.0;362.0;326.0;266.0;?;?;-25
940.0;399.0;1012.0;?;363.0;316.0;262.0;-67.0;?;-25
921.0;400.0;?;-36.0;364.0;?;?;?;-886.0;-25
945.0;402.0;?;-43.0;368.0;?;230.0;-4.0;?;?
979.0;401.0;1021.0;?;377.0;248.0;?;14.0;-924.0;-26
960.0;403.0;1002.0;-57.0;?;222.0;248.0;-2.0;-928.0;-26
919.0;405.0;1011.0;-69.0;394.0;?;266.0;-15.0;-929.0;-26
918.0;406.0;1011.0;-69.0;405.0;136.0;?;33.0;-937.0;-26
946.0;406.0;1008.0;-57.0;416.0;142.0;?;67.0;-941.0;-26
949.0;409.0;?;-51.0;431.0;157.0;183.0;96.0;-955.0;-26
940.0;411.0;1011.0;-57.0;453.0;193.0;184.0;97.0;-962.0;?
?;416.0;1017.0;?;484.0;161.0;?;75.0;-969.0;-26
921.0;419.0;?;?;505.0;138.0;240.0;?;?;-26
919.0;423.0;?;-51.0;523.0;75.0;255.0;31.0;-998.0;-26
922.0;?;1002.0;-60.0;528.0;50.0;253.0;40.0;-1004.0;-26
904.0;434.0;1012.0;?;535.0;?;229.0;41.0;-1009.0;-26
?;440.0;1007.0;-65.0;537.0;22.0;212.0;61.0;-1033.0;?
902.0;447.0;1021.0;-51.0;540.0;0.0;225.0;39.0;-1000.0;?
902.0;456.0;1004.0;-47.0;546.0;?;?;44.0;-960.0;-26
?;460.0;1008.0;-58.0;548.0;-14.0;220.0;52.0;-936.0;-26
900.0;468.0;1002.0;?;551.0;?;219.0;65.0;-970.0;-26
891.0;473.0;1010.0;-58.0;552.0;-67.0;?;71.0;-977.0;-26
891.0;481.0;1001.0;?;560.0;-81.0;233.0;74.0;-975.0;-26
892.0;486.0;1021.0;-40.0;564.0;-86.0;251.0;81.0;-949.0;-26
?;493.0;?;?;?;-92.0;263.0;56.0;-935.0;-26
882.0;496.0;1012.0;-32.0;561.0;-128.0;298.0;?;-935.0;-26
883.0;501.0;1022.0;?;558.0;?;310.0;40.0;-935.0;-26
912.0;506.0;1034.0;-46.0;557.0;-142.0;339.0;58.0;-934.0;-26
915.0;508.0;1018.0;-75.0;559.0;-171.0;366.0;44.0;-929.0;-26
905.0;513.0;985.0;-59.0;561.0;-167.0;369.0;58.0;-908.0;-26
877.0;517.0;995.0;-51.0;563.0;-139.0;351.0;52.0;-905.0;?
880.0;520.0;1006.0;-62.0;?;?;346.0;51.0;-914.0;?
900.0;525.0;1005.0;-52.0;566.0;-101.0;360.0;39.0;-902.0;-26
?;?;1003.0;-54.0;569.0;-112.0;373.0;23.0;-868.0;-26
902.0;?;1014.0;-62.0;?;?;?;69.0;-874.0;?
921.0;?;?;?;571.0;-150.0;411.0;76.0;?;-26
?;?;?;-42.0;571.0;-106.0;?;?;-892.0;-26
920.0;523.0;?;?;572.0;-92.0;442.0;?;-875.0;-26
?;526.0;1029.0;-68.0;573.0;-90.0;445.0;?;?;-26
909.0;523.0;1021.0;-30.0;?;-73.0;442.0;2.0;-897.0;-26
898.0;522.0;?;-13.0;?;-59.0;?;40.0;-906.0;-26
?;516.0;1024.0;-73.0;578.0;?;468.0;59.0;-891.0;-26
886.0;?;1026.0;-58.0;579.0;-35.0;461.0;61.0;?;-26
865.0;512.0;1030.0;?;?;-5.0;453.0;73.0;-887.0;-26
?;512.0;1041.0;67.0;583.0;9.0;424.0;108.0;-895.0;-26
?;?;1025.0;65.0;584.0;59.0;417.0;95.0;-901.0;-26
921.0;?;1039.0;?;583.0;83.0;424.0;71.0;-908.0;-26
964.0;499.0;1055.0;93.0;581.0;56.0;?;?;-914.0;-26
977.0;497.0;1036.0;60.0;578.0;?;?;84.0;-917.0;-26
978.0;?;1078.0;?;578.0;-20.0;429.0;138.0;-917.0;-26
999.0;490.0;1088.0;-13.0;574.0;-73.0;417.0;194.0;-919.0;-26
1012.0;489.0;1057.0;-70.0;570.0;-92.0;404.0;234.0;-918.0;-26
1003.0;484.0;1124.0;-52.0;564.0;?;?;223.0;-909.0;-26
1034.0;484.0;1055.0;-18.0;559.0;-97.0;384.0;254.0;-915.0;-26
1028.0;481.0;1077.0;72.0;553.0;?;390.0;267.0;?;-26
1039.0;477.0;1032.0;129.0;548.0;-56.0;376.0;?;-891.0;-26
1011.0;473.0;?;170.0;536.0;-21.0;355.0;218.0;-897.0;-26
1029.0;469.0;?;183.0;526.0;-29.0;328.0;?;-899.0;?
?;?;?;120.0;515.0;-60.0;295.0;-30.0;?;-25
985.0;460.0;1024.0;101.0;494.0;-63.0;256.0;-98.0;-958.0;?
?;451.0;1043.0;105.0;469.0;21.0;?;-8.0;-983.0;-25
987.0;440.0;?;64.0;?;-7.0;257.0;253.0;-969.0;-26
?;430.0;?;?;403.0;-149.0;287.0;?;-997.0;-25
1066.0;?;1029.0;79.0;374.0;-106.0;319.0;?;-1025.0;-25
1040.0;409.0;?;111.0;337.0;-88.0;338.0;?;-999.0;-25
1006.0;397.0;1023.0;?;299.0;-93.0;311.0;35.0;-1008.0;-25
1023.0;382.0;?;?;253.0;?;?;85.0;-1023.0;-26
988.0;?;1041.0;82.0;?;81.0;227.0;?;-1024.0;?
1000.0;352.0;1047.0;125.0;155.0;174.0;198.0;?;-1020.0;-29
890.0;337.0;1051.0;104.0;105.0;245.0;198.0;40.0;-1018.0;-32
836.0;319.0;1041.0;?;59.0;284.0;176.0;-38.0;-990.0;-34
?;?;1049.0;31.0;20.0;141.0;136.0;-193.0;-977.0;-33
818.0;287.0;1040.0;70.0;-2.0;112.0;-110.0;-287.0;-966.0;-34
884.0;273.0;1023.0;101.0;-8.0;132.0;48.0;-288.0;?;-37
?;262.0;1039.0;116.0;-1.0;72.0;367.0;-277.0;-1036.0;-39
704.0;256.0;1037.0;88.0;?;19.0;?;-138.0;-1147.0;?
652.0;250.0;1069.0;?;?;46.0;447.0;-86.0;-1116.0;-54
730.0;247.0;1008.0;?;?;87.0;?;-80.0;-1028.0;-55
?;241.0;?;121.0;-153.0;93.0;179.0;?;-1026.0;-57
790.0;234.0;1043.0;129.0;-189.0;99.0;93.0;-50.0;-1001.0;-57
825.0;?;1042.0;?;-210.0;122.0;120.0;18.0;?;-56
?;226.0;?;58.0;-220.0;81.0;?;55.0;-931.0;-56
815.0;227.0;1054.0;54.0;-236.0;39.0;367.0;?;-842.0;?
804.0;224.0;?;43.0;-261.0;-16.0;426.0;?;?;?
776.0;218.0;1087.0;?;-303.0;?;?;-216.0;?;-50
776.0;211.0;1058.0;91.0;-344.0;-83.0;468.0;-269.0;-919.0;-49
770.0;?;1040.0;?;-381.0;-41.0;486.0;-298.0;-916.0;?
795.0;188.0;1013.0;253.0;-403.0;7.0;?;-276.0;-800.0;-44
795.0;175.0;982.0;266.0;-423.0;-10.0;?;-337.0;-744.0;-42
801.0;157.0;1011.0;220.0;?;-22.0;491.0;-274.0;-772.0;-40
?;140.0;1037.0;?;-448.0;29.0;?;-188.0;-795.0;-39
?;117.0;1032.0;203.0;-460.0;?;396.0;-238.0;-824.0;-39
727.0;?;?;193.0;-476.0;123.0;378.0;-156.0;-847.0;?
783.0;87.0;1013.0;?;-497.0;179.0;386.0;-62.0;-871.0;-34
?;77.0;?;146.0;-515.0;?;410.0;-33.0;-846.0;-30
809.0;73.0;1017.0;-39.0;?;188.0;437.0;?;-843.0;?
824.0;75.0;1024.0;?;-555.0;215.0;?;?;-810.0;-27
854.0;78.0;?;-68.0;-569.0;?;482.0;89.0;?;-25
?;79.0;955.0;63.0;-584.0;217.0;536.0;146.0;?;-25
871.0;87.0;967.0;360.0;-591.0;246.0;536.0;182.0;-852.0;-25
?;?;?;144.0;-602.0;269.0;?;149.0;-869.0;-27
1065.0;?;1064.0;449.0;-608.0;270.0;555.0;104.0;-886.0;-30
1347.0;114.0;1404.0;?;-599.0;206.0;512.0;?;?;-30
?;?;?;-118.0;-596.0;75.0;?;?;-859.0;-30
1079.0;122.0;580.0;-129.0;-588.0;-18.0;?;216.0;-803.0;-30
970.0;?;1123.0;?;-580.0;-48.0;339.0;96.0;-814.0;-30
935.0;127.0;963.0;52.0;-571.0;-12.0;293.0;-3.0;-878.0;?
924.0;129.0;968.0;-41.0;?;57.0;317.0;-21.0;-866.0;-30
?;?;1126.0;23.0;-550.0;?;296.0;77.0;-861.0;-31
1024.0;139.0;1039.0;?;-530.0;155.0;288.0;139.0;-888.0;-31
987.0;150.0;?;?;-508.0;162.0;254.0;181.0;-925.0;-31
907.0;164.0;?;-16.0;-484.0;189.0;220.0;202.0;-948.0;?
866.0;?;1004.0;?;-458.0;221.0;209.0;?;-942.0;-31
854.0;?;1056.0;-33.0;?;325.0;174.0;139.0;-1003.0;-31
?;199.0;1020.0;87.0;?;388.0;?;76.0;-1227.0;?
851.0;204.0;1015.0;88.0;-406.0;?;223.0;-53.0;-1303.0;-31
?;207.0;1036.0;47.0;-399.0;379.0;383.0;-109.0;-1139.0;-31
?;210.0;?;-23.0;-396.0;358.0;434.0;-114.0;-1021.0;-32
942.0;208.0;1024.0;?;?;?;386.0;-120.0;-977.0;-30
1046.0;201.0;1010.0;39.0;-392.0;333.0;?;-69.0;-944.0;-34
1080.0;192.0;992.0;40.0;-394.0;254.0;167.0;-21.0;-948.0;-36
?;181.0;974.0;38.0;-392.0;214.0;92.0;211.0;-1010.0;?
1429.0;175.0;1008.0;-15.0;-387.0;195.0;109.0;480.0;-1047.0;-58
1257.0;176.0;?;-40.0;?;-19.0;155.0;?;?;-60
800.0;180.0;1041.0;-26.0;-351.0;-341.0;176.0;?;-937.0;-68
