InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit RUA magneticY
183.0;34.0;7;?;884.0;93.0;405.0;?;-649.0
168.0;26.0;?;?;884.0;53.0;398.0;?;?
160.0;20.0;7;-192.0;885.0;-37.0;393.0;-891.0;-662.0
160.0;19.0;?;-192.0;?;-10.0;389.0;-890.0;-664.0
?;17.0;7;-194.0;886.0;21.0;386.0;-891.0;?
179.0;21.0;7;-197.0;887.0;40.0;385.0;-890.0;-663.0
?;24.0;7;-198.0;887.0;10.0;385.0;-891.0;-656.0
228.0;28.0;?;?;887.0;71.0;?;-894.0;-648.0
264.0;38.0;7;?;887.0;?;391.0;-899.0;?
300.0;51.0;?;-224.0;887.0;195.0;?;-905.0;-621.0
340.0;65.0;7;?;?;221.0;398.0;-908.0;-604.0
378.0;78.0;7;-239.0;887.0;282.0;403.0;-910.0;-586.0
?;96.0;7;-249.0;?;265.0;408.0;?;-568.0
418.0;110.0;6;-258.0;885.0;218.0;414.0;-904.0;?
424.0;128.0;7;?;883.0;177.0;421.0;-889.0;-542.0
420.0;149.0;5;-277.0;?;133.0;429.0;-869.0;-538.0
407.0;169.0;5;-285.0;877.0;115.0;438.0;-845.0;?
388.0;?;?;-297.0;?;63.0;447.0;-821.0;?
365.0;?;-5;-309.0;867.0;17.0;455.0;-797.0;-552.0
343.0;?;-9;-325.0;860.0;29.0;463.0;-776.0;-561.0
316.0;284.0;-7;-337.0;853.0;48.0;?;-755.0;-564.0
285.0;?;-6;-348.0;845.0;153.0;?;-737.0;-565.0
256.0;343.0;18;-362.0;?;236.0;473.0;-722.0;-556.0
222.0;372.0;20;-373.0;826.0;302.0;473.0;-707.0;-542.0
184.0;399.0;?;-385.0;814.0;318.0;?;-693.0;?
148.0;421.0;45;-390.0;799.0;306.0;475.0;-678.0;-487.0
?;445.0;-47;-393.0;783.0;353.0;?;-660.0;-454.0
81.0;465.0;-161;-394.0;765.0;335.0;471.0;-643.0;-414.0
54.0;481.0;-133;-391.0;742.0;198.0;475.0;-622.0;-367.0
36.0;489.0;-126;-381.0;715.0;114.0;471.0;-598.0;-318.0
?;494.0;?;-363.0;688.0;-19.0;464.0;-566.0;-269.0
?;?;?;?;?;?;453.0;-535.0;-214.0
47.0;?;-137;-313.0;633.0;107.0;439.0;-503.0;?
58.0;?;-139;-284.0;606.0;342.0;424.0;-470.0;?
?;475.0;-156;?;579.0;?;409.0;?;10.0
87.0;464.0;-156;-226.0;552.0;?;396.0;?;77.0
101.0;451.0;-153;-195.0;?;301.0;382.0;-377.0;141.0
120.0;435.0;-154;?;504.0;500.0;368.0;-349.0;194.0
140.0;416.0;-153;-125.0;484.0;649.0;?;-326.0;239.0
161.0;?;?;-88.0;465.0;753.0;?;-304.0;276.0
180.0;376.0;-153;-50.0;448.0;?;316.0;-282.0;313.0
198.0;357.0;-153;-17.0;432.0;645.0;299.0;-260.0;348.0
?;336.0;-153;?;416.0;538.0;283.0;-238.0;374.0
238.0;315.0;-153;42.0;?;?;265.0;-218.0;399.0
255.0;291.0;?;?;386.0;?;?;-200.0;416.0
274.0;267.0;-153;105.0;373.0;?;?;-181.0;434.0
289.0;244.0;-153;?;360.0;333.0;214.0;?;456.0
309.0;220.0;-153;161.0;348.0;?;198.0;-140.0;?
328.0;194.0;-153;?;338.0;249.0;184.0;?;481.0
354.0;165.0;-153;?;333.0;?;173.0;-100.0;482.0
375.0;137.0;-153;?;331.0;408.0;162.0;-83.0;?
395.0;111.0;-153;282.0;326.0;479.0;150.0;-68.0;487.0
409.0;85.0;-152;310.0;319.0;445.0;?;-53.0;486.0
?;62.0;-152;334.0;?;335.0;?;-35.0;?
431.0;37.0;?;359.0;299.0;354.0;?;-20.0;491.0
?;6.0;-149;387.0;287.0;569.0;94.0;-6.0;?
453.0;-26.0;-145;419.0;271.0;731.0;78.0;8.0;504.0
458.0;-63.0;-146;448.0;?;792.0;60.0;22.0;510.0
?;?;-145;477.0;232.0;805.0;43.0;34.0;518.0
461.0;-142.0;-146;505.0;213.0;826.0;27.0;43.0;?
464.0;-184.0;-147;?;195.0;?;13.0;52.0;?
467.0;-224.0;-146;564.0;179.0;886.0;1.0;60.0;534.0
468.0;?;-146;591.0;164.0;932.0;-10.0;65.0;536.0
470.0;-308.0;-141;615.0;?;?;?;67.0;539.0
472.0;?;-125;636.0;?;985.0;-26.0;69.0;538.0
474.0;-384.0;-108;658.0;132.0;?;-31.0;70.0;?
476.0;-412.0;-98;672.0;122.0;697.0;-35.0;?;544.0
?;-434.0;-96;682.0;?;528.0;-40.0;64.0;547.0
472.0;?;-106;693.0;100.0;485.0;-43.0;56.0;?
469.0;-470.0;-106;?;89.0;?;?;47.0;556.0
470.0;-478.0;-106;710.0;75.0;?;-55.0;39.0;?
470.0;-485.0;-134;714.0;63.0;-124.0;-60.0;38.0;558.0
481.0;-485.0;-152;719.0;56.0;-391.0;-62.0;46.0;554.0
503.0;-483.0;?;729.0;51.0;-557.0;-62.0;63.0;?
534.0;?;-157;738.0;44.0;-443.0;-65.0;79.0;515.0
553.0;?;-155;?;34.0;-254.0;?;?;498.0
571.0;?;-155;759.0;26.0;?;-78.0;94.0;479.0
590.0;-485.0;?;768.0;?;-90.0;-86.0;97.0;461.0
606.0;-491.0;-154;?;9.0;83.0;-95.0;99.0;441.0
628.0;-495.0;-155;779.0;?;197.0;-104.0;101.0;421.0
647.0;-501.0;-155;785.0;-13.0;?;-116.0;?;401.0
666.0;-515.0;-155;789.0;-27.0;383.0;-129.0;104.0;380.0
?;-524.0;-155;798.0;?;393.0;-143.0;105.0;363.0
701.0;-540.0;-155;?;-59.0;446.0;-159.0;106.0;346.0
?;?;-155;809.0;-73.0;502.0;-176.0;106.0;?
739.0;-580.0;?;813.0;-84.0;590.0;-192.0;100.0;?
762.0;?;-155;815.0;-94.0;?;-207.0;82.0;286.0
785.0;-622.0;-156;812.0;?;?;-220.0;59.0;262.0
807.0;-639.0;-156;808.0;-103.0;?;?;?;?
826.0;?;-156;?;-108.0;1064.0;-247.0;?;?
838.0;?;-156;790.0;?;929.0;-258.0;-20.0;?
852.0;-674.0;?;?;?;849.0;-268.0;-44.0;192.0
860.0;-680.0;-156;778.0;-123.0;715.0;-278.0;-69.0;188.0
870.0;-682.0;-156;772.0;-129.0;504.0;-285.0;-95.0;185.0
875.0;?;?;771.0;-135.0;401.0;-294.0;-122.0;179.0
?;-682.0;-156;773.0;-141.0;351.0;?;-146.0;178.0
890.0;-686.0;-156;?;-144.0;?;-310.0;-162.0;180.0
895.0;-685.0;-156;779.0;-146.0;?;-314.0;-166.0;?
897.0;-685.0;-156;781.0;-148.0;164.0;?;-178.0;177.0
895.0;-685.0;-156;?;-151.0;125.0;?;-183.0;190.0
892.0;-684.0;-156;789.0;-152.0;44.0;-316.0;?;196.0
892.0;-682.0;-156;790.0;-151.0;-1.0;-314.0;-177.0;?
?;?;-156;794.0;-150.0;-63.0;-311.0;-175.0;212.0
893.0;?;-157;797.0;-149.0;-143.0;-310.0;?;202.0
898.0;-676.0;-156;801.0;-151.0;-197.0;-308.0;-183.0;?
892.0;-675.0;-157;799.0;-153.0;?;-308.0;-184.0;181.0
892.0;-675.0;-157;803.0;-153.0;?;-308.0;-183.0;172.0
?;-675.0;?;?;-153.0;16.0;-308.0;?;170.0
?;?;-159;801.0;-153.0;-11.0;-308.0;-185.0;172.0
892.0;-674.0;?;?;?;-24.0;-309.0;?;170.0
891.0;-676.0;-159;?;-154.0;26.0;-310.0;?;?
891.0;-679.0;?;797.0;-153.0;146.0;-308.0;-195.0;179.0
884.0;-679.0;?;795.0;-150.0;275.0;-304.0;-198.0;200.0
882.0;-677.0;?;?;-147.0;139.0;-300.0;-204.0;221.0
?;-676.0;-135;795.0;-141.0;-17.0;?;-217.0;254.0
865.0;-672.0;?;798.0;?;-184.0;?;-224.0;280.0
860.0;-667.0;-98;802.0;-124.0;-368.0;-281.0;?;302.0
855.0;-663.0;?;?;-113.0;-491.0;-273.0;-247.0;323.0
849.0;-652.0;-39;?;-101.0;-614.0;-265.0;?;339.0
837.0;-649.0;-31;822.0;-87.0;-649.0;-255.0;-282.0;?
827.0;-640.0;?;827.0;-74.0;-606.0;?;-293.0;370.0
820.0;-628.0;-26;830.0;?;-588.0;-238.0;?;380.0
?;-618.0;-24;833.0;?;-522.0;-230.0;?;391.0
801.0;-609.0;-25;834.0;-42.0;-424.0;-226.0;?;403.0
795.0;-598.0;-26;833.0;-31.0;-321.0;?;-318.0;404.0
792.0;-585.0;-26;832.0;?;-183.0;-212.0;?;?
?;?;-26;827.0;-13.0;?;?;-335.0;418.0
779.0;-561.0;?;825.0;-6.0;20.0;?;-340.0;421.0
773.0;-551.0;-27;820.0;2.0;58.0;-196.0;-348.0;433.0
?;-539.0;-27;814.0;9.0;133.0;-193.0;-356.0;?
761.0;-525.0;-27;809.0;14.0;?;-189.0;?;450.0
?;-509.0;?;803.0;?;?;-189.0;-365.0;?
747.0;-492.0;-27;793.0;32.0;?;?;-370.0;476.0
735.0;-473.0;-27;784.0;44.0;64.0;-185.0;-376.0;?
716.0;-449.0;-27;776.0;60.0;-14.0;-182.0;-380.0;516.0
696.0;-429.0;-27;764.0;74.0;21.0;-175.0;?;?
?;-407.0;-27;756.0;89.0;-19.0;?;-375.0;559.0
664.0;-388.0;?;747.0;103.0;-90.0;-163.0;-385.0;?
649.0;-372.0;-27;740.0;114.0;-108.0;?;-386.0;591.0
640.0;?;?;729.0;?;?;-158.0;-385.0;597.0
?;-342.0;?;725.0;138.0;-255.0;-158.0;-398.0;599.0
644.0;-332.0;-27;725.0;?;-232.0;-162.0;?;600.0
?;-321.0;?;?;153.0;-258.0;-168.0;?;?
651.0;-313.0;-29;725.0;?;-196.0;-176.0;-415.0;602.0
653.0;-305.0;-29;727.0;174.0;-23.0;?;?;605.0
650.0;?;?;728.0;184.0;?;-193.0;-421.0;611.0
646.0;?;-29;?;194.0;165.0;-195.0;?;622.0
638.0;-272.0;-30;?;?;117.0;-203.0;-422.0;635.0
631.0;-258.0;-30;717.0;?;133.0;-211.0;-418.0;649.0
623.0;?;-34;710.0;227.0;146.0;-217.0;-418.0;658.0
614.0;-227.0;-38;701.0;237.0;162.0;?;-425.0;671.0
607.0;-210.0;-51;694.0;?;216.0;?;-434.0;?
?;-195.0;-71;686.0;259.0;?;-229.0;-440.0;692.0
586.0;-179.0;?;?;?;114.0;-233.0;-441.0;?
578.0;?;?;668.0;286.0;?;-236.0;-444.0;714.0
566.0;-148.0;-65;656.0;300.0;-84.0;?;-452.0;721.0
553.0;-131.0;?;639.0;313.0;-218.0;-231.0;-463.0;730.0
536.0;?;-65;627.0;324.0;?;-228.0;-471.0;?
518.0;-103.0;-65;613.0;334.0;?;-223.0;-481.0;?
491.0;-95.0;-65;604.0;345.0;-231.0;?;-494.0;752.0
477.0;-95.0;-65;599.0;?;-104.0;-213.0;-487.0;752.0
464.0;?;-64;595.0;367.0;-84.0;-205.0;?;?
?;-90.0;-62;589.0;374.0;-187.0;-199.0;-423.0;745.0
469.0;-88.0;?;585.0;?;-237.0;-196.0;-371.0;737.0
494.0;?;-59;582.0;380.0;-271.0;?;-316.0;724.0
530.0;-106.0;-53;584.0;380.0;-280.0;?;-269.0;711.0
564.0;-121.0;-47;590.0;377.0;-271.0;-205.0;?;692.0
?;-140.0;-45;600.0;374.0;-268.0;?;-197.0;659.0
664.0;?;-40;607.0;370.0;-256.0;-221.0;?;618.0
730.0;-175.0;-34;620.0;?;?;-232.0;-172.0;561.0
767.0;-195.0;?;632.0;364.0;-288.0;?;?;512.0
787.0;-210.0;-27;641.0;361.0;?;-260.0;-190.0;?
806.0;-234.0;?;655.0;?;-84.0;?;-206.0;445.0
817.0;-252.0;-26;669.0;361.0;?;-277.0;-217.0;427.0
815.0;-271.0;-26;679.0;362.0;?;?;-223.0;422.0
819.0;-280.0;-26;684.0;363.0;154.0;-277.0;-230.0;414.0
827.0;?;-26;?;363.0;30.0;-274.0;?;408.0
829.0;-274.0;-26;?;364.0;?;-273.0;-252.0;409.0
832.0;-269.0;?;687.0;367.0;-142.0;-272.0;-261.0;?
831.0;-258.0;-26;?;369.0;-84.0;-271.0;-264.0;403.0
832.0;?;-26;683.0;371.0;-93.0;-270.0;-266.0;405.0
833.0;?;-26;683.0;?;-44.0;-269.0;-261.0;403.0
825.0;?;-26;683.0;381.0;-9.0;-266.0;-253.0;?
812.0;-242.0;?;680.0;387.0;-28.0;-261.0;-259.0;437.0
?;-236.0;-26;?;392.0;-19.0;-253.0;-273.0;459.0
776.0;-229.0;-26;?;396.0;-51.0;-245.0;-288.0;479.0
?;-217.0;-26;662.0;?;-108.0;-240.0;?;495.0
?;-212.0;?;?;400.0;-199.0;-238.0;-306.0;502.0
751.0;-205.0;-26;649.0;403.0;-202.0;-235.0;-312.0;?
?;-191.0;-26;?;406.0;-248.0;-229.0;-333.0;530.0
720.0;?;-26;632.0;408.0;-337.0;-224.0;?;541.0
?;-174.0;-26;628.0;409.0;-365.0;-220.0;-359.0;557.0
684.0;-163.0;?;621.0;412.0;-443.0;?;-356.0;577.0
?;-153.0;-26;615.0;415.0;-468.0;-209.0;-365.0;585.0
?;-141.0;-26;606.0;?;-549.0;?;?;593.0
637.0;-122.0;-26;595.0;418.0;-691.0;?;-387.0;596.0
629.0;-109.0;-25;589.0;421.0;-704.0;-196.0;-395.0;600.0
620.0;-96.0;-25;578.0;?;-678.0;-193.0;-404.0;602.0
?;?;-26;569.0;426.0;-718.0;-190.0;-411.0;603.0
?;-67.0;-26;560.0;430.0;-699.0;?;-420.0;600.0
605.0;-56.0;-26;552.0;?;-701.0;-186.0;-427.0;599.0
598.0;-40.0;-26;542.0;437.0;-773.0;-184.0;-430.0;599.0
598.0;-31.0;-26;534.0;441.0;-744.0;?;-434.0;?
597.0;-21.0;-26;529.0;444.0;-777.0;-183.0;-436.0;589.0
597.0;-12.0;-26;?;447.0;-849.0;-183.0;-436.0;586.0
597.0;-8.0;-26;520.0;450.0;-851.0;-184.0;?;583.0
597.0;?;-26;516.0;454.0;-792.0;-185.0;?;581.0
592.0;7.0;?;519.0;?;-736.0;-184.0;-431.0;581.0
595.0;10.0;-26;?;460.0;-673.0;-183.0;?;578.0
593.0;?;-26;530.0;?;-544.0;?;-434.0;?
590.0;17.0;-26;536.0;467.0;-461.0;-179.0;-432.0;572.0
588.0;18.0;-26;540.0;?;-412.0;-174.0;?;?
579.0;24.0;-26;546.0;474.0;-372.0;?;-394.0;574.0
565.0;35.0;-26;547.0;477.0;?;?;-367.0;582.0
543.0;42.0;-26;547.0;480.0;-284.0;-151.0;?;596.0
517.0;?;-26;544.0;484.0;-247.0;-138.0;-313.0;604.0
496.0;?;-26;538.0;487.0;-268.0;-125.0;-295.0;?
480.0;87.0;-26;533.0;489.0;-290.0;?;-283.0;627.0
468.0;?;-26;527.0;490.0;?;-102.0;-265.0;640.0
459.0;128.0;-26;525.0;490.0;-341.0;-93.0;-250.0;650.0
459.0;138.0;-26;528.0;490.0;-368.0;?;-241.0;654.0
460.0;150.0;?;526.0;489.0;-260.0;-80.0;-245.0;654.0
458.0;?;-26;521.0;489.0;-188.0;-75.0;?;?
462.0;167.0;-26;520.0;487.0;-165.0;-73.0;-262.0;?
468.0;167.0;?;511.0;486.0;-144.0;-73.0;-262.0;637.0
?;175.0;-26;502.0;484.0;-118.0;-74.0;-251.0;642.0
469.0;182.0;-26;498.0;481.0;-10.0;?;-244.0;647.0
473.0;187.0;?;?;480.0;119.0;-77.0;-246.0;?
473.0;189.0;-26;497.0;478.0;?;-78.0;-253.0;645.0
477.0;190.0;-26;503.0;475.0;?;-79.0;-263.0;?
481.0;185.0;-26;516.0;473.0;?;-80.0;-283.0;636.0
485.0;182.0;-26;528.0;472.0;260.0;-81.0;-299.0;632.0
492.0;167.0;-26;541.0;469.0;?;-83.0;-306.0;627.0
489.0;154.0;-26;550.0;466.0;135.0;-85.0;-297.0;634.0
483.0;136.0;?;562.0;?;163.0;-87.0;?;?
478.0;119.0;-26;569.0;462.0;192.0;-89.0;-268.0;646.0
471.0;102.0;?;576.0;460.0;220.0;-91.0;-260.0;652.0
467.0;89.0;-26;585.0;457.0;?;-92.0;-267.0;?
?;76.0;-26;592.0;455.0;216.0;-95.0;-276.0;653.0
473.0;63.0;?;602.0;?;?;-98.0;?;648.0
?;59.0;-26;605.0;450.0;174.0;-102.0;-291.0;646.0
482.0;?;-26;611.0;447.0;152.0;-106.0;-291.0;?
490.0;48.0;?;611.0;445.0;135.0;-109.0;-289.0;?
494.0;47.0;-26;612.0;444.0;127.0;-111.0;-287.0;646.0
494.0;43.0;-26;608.0;442.0;?;-112.0;-281.0;648.0
493.0;?;-26;606.0;?;120.0;-112.0;-269.0;?
488.0;45.0;-26;603.0;?;52.0;?;-259.0;654.0
?;45.0;-26;597.0;440.0;46.0;-111.0;-253.0;657.0
481.0;47.0;-26;595.0;438.0;11.0;-109.0;-248.0;657.0
474.0;55.0;-26;587.0;?;-7.0;-105.0;-250.0;663.0
469.0;?;?;586.0;435.0;-13.0;-102.0;?;662.0
467.0;60.0;-26;586.0;433.0;12.0;-99.0;-274.0;?
464.0;66.0;-26;582.0;431.0;8.0;?;-293.0;?
?;68.0;-26;581.0;429.0;14.0;?;-308.0;?
465.0;71.0;?;576.0;427.0;11.0;-94.0;-328.0;653.0
468.0;74.0;-26;573.0;426.0;?;-94.0;-342.0;652.0
478.0;76.0;-26;570.0;424.0;25.0;-95.0;?;646.0
?;73.0;?;569.0;422.0;37.0;-97.0;-367.0;640.0
511.0;77.0;-26;567.0;420.0;53.0;-101.0;-382.0;631.0
?;75.0;-26;568.0;419.0;77.0;-106.0;-399.0;?
557.0;71.0;-26;569.0;?;93.0;-113.0;?;611.0
572.0;68.0;?;569.0;?;111.0;-120.0;-435.0;604.0
?;62.0;-26;571.0;419.0;121.0;-128.0;-447.0;?
609.0;58.0;?;574.0;420.0;140.0;-135.0;?;579.0
620.0;?;-26;575.0;422.0;114.0;-141.0;?;574.0
?;50.0;-26;583.0;423.0;72.0;-146.0;-471.0;568.0
?;46.0;?;586.0;426.0;-4.0;-150.0;-471.0;?
634.0;48.0;-26;590.0;?;-151.0;?;?;?
638.0;45.0;-26;595.0;433.0;-223.0;-153.0;-467.0;565.0
635.0;44.0;-26;?;?;-389.0;-153.0;-465.0;?
632.0;52.0;-26;601.0;441.0;?;-151.0;-465.0;565.0
637.0;57.0;-26;604.0;445.0;-661.0;?;?;?
637.0;68.0;-26;608.0;449.0;-767.0;?;?;559.0
641.0;?;-26;614.0;?;-965.0;?;-458.0;557.0
?;94.0;?;626.0;459.0;-1032.0;?;-455.0;555.0
645.0;106.0;-26;638.0;464.0;?;-132.0;-455.0;549.0
643.0;121.0;?;?;469.0;?;-124.0;-453.0;548.0
640.0;135.0;-26;661.0;475.0;-997.0;-115.0;-449.0;?
633.0;146.0;-26;674.0;?;?;-104.0;?;554.0
613.0;160.0;?;686.0;?;-656.0;?;-442.0;562.0
594.0;?;?;702.0;496.0;-649.0;?;-439.0;572.0
?;?;-26;?;?;-567.0;-61.0;?;579.0
?;199.0;-26;729.0;509.0;-533.0;?;-441.0;590.0
524.0;207.0;-26;743.0;?;?;-28.0;?;598.0
492.0;215.0;-26;?;519.0;-474.0;-14.0;-454.0;604.0
464.0;224.0;-26;756.0;524.0;-331.0;?;-463.0;?
442.0;227.0;-24;762.0;529.0;?;9.0;-475.0;616.0
?;230.0;?;764.0;534.0;-150.0;17.0;-487.0;?
391.0;237.0;?;767.0;539.0;?;24.0;-500.0;619.0
370.0;234.0;-12;?;?;-102.0;?;-511.0;616.0
353.0;237.0;-11;774.0;547.0;-110.0;36.0;-520.0;614.0
336.0;244.0;-11;?;?;-133.0;39.0;-528.0;610.0
327.0;?;-11;773.0;557.0;?;41.0;?;?
319.0;245.0;?;?;561.0;?;?;-540.0;603.0
316.0;?;-11;?;566.0;?;42.0;-543.0;599.0
320.0;?;-11;772.0;?;290.0;41.0;?;594.0
?;242.0;-11;776.0;574.0;148.0;39.0;-542.0;590.0
324.0;241.0;-11;780.0;?;142.0;37.0;-541.0;586.0
333.0;233.0;-11;?;584.0;?;36.0;?;583.0
347.0;222.0;-11;790.0;588.0;281.0;34.0;-537.0;575.0
?;215.0;-11;794.0;592.0;?;33.0;-533.0;569.0
367.0;205.0;?;?;596.0;483.0;34.0;?;564.0
382.0;191.0;-11;806.0;598.0;599.0;?;-522.0;555.0
?;178.0;?;811.0;600.0;?;38.0;-514.0;547.0
423.0;149.0;-11;821.0;600.0;942.0;39.0;-505.0;541.0
443.0;117.0;?;?;?;?;?;-494.0;533.0
?;87.0;-12;823.0;599.0;1111.0;38.0;-483.0;526.0
481.0;43.0;-11;826.0;600.0;1231.0;39.0;-475.0;517.0
501.0;-1.0;-11;832.0;604.0;1144.0;41.0;-469.0;505.0
517.0;?;-10;836.0;607.0;?;43.0;?;?
528.0;-65.0;-5;839.0;611.0;?;47.0;-474.0;?
?;-78.0;-1;839.0;615.0;676.0;53.0;-485.0;?
522.0;-83.0;3;836.0;619.0;?;61.0;?;424.0
514.0;?;2;827.0;625.0;230.0;73.0;-524.0;400.0
?;-81.0;6;809.0;632.0;320.0;90.0;?;370.0
484.0;-71.0;?;794.0;639.0;177.0;111.0;?;337.0
469.0;-70.0;14;782.0;645.0;-168.0;135.0;-603.0;303.0
452.0;-71.0;?;774.0;650.0;-365.0;?;-626.0;265.0
434.0;-64.0;?;764.0;654.0;-563.0;?;?;?
415.0;-54.0;36;756.0;659.0;-662.0;208.0;-668.0;186.0
393.0;-44.0;47;750.0;662.0;?;235.0;?;148.0
369.0;-24.0;60;?;664.0;-1247.0;261.0;?;107.0
?;8.0;?;748.0;663.0;?;285.0;-718.0;63.0
333.0;41.0;96;753.0;664.0;-1726.0;309.0;?;20.0
315.0;84.0;115;751.0;?;?;331.0;-755.0;-20.0
314.0;115.0;?;756.0;669.0;-1618.0;351.0;?;-58.0
322.0;138.0;146;764.0;673.0;-1424.0;368.0;-792.0;-97.0
329.0;159.0;?;757.0;?;-1213.0;?;-807.0;-134.0
337.0;172.0;149;746.0;688.0;-1189.0;?;-819.0;?
349.0;185.0;149;?;696.0;-1315.0;427.0;-829.0;-224.0
356.0;?;?;708.0;704.0;-1403.0;445.0;-837.0;-265.0
367.0;216.0;149;692.0;711.0;-1371.0;461.0;-841.0;?
381.0;222.0;149;677.0;717.0;-1245.0;475.0;-844.0;-339.0
395.0;?;148;663.0;?;-1086.0;489.0;?;-370.0
413.0;232.0;148;?;730.0;?;500.0;-845.0;-395.0
?;?;148;613.0;735.0;-517.0;?;-844.0;-415.0
452.0;254.0;148;575.0;740.0;-541.0;519.0;?;-432.0
471.0;?;148;525.0;745.0;?;526.0;-841.0;?
491.0;274.0;148;467.0;752.0;-320.0;?;?;-449.0
?;287.0;148;401.0;759.0;-325.0;535.0;-837.0;?
?;287.0;?;349.0;?;-361.0;540.0;-835.0;?
532.0;286.0;148;302.0;771.0;-411.0;546.0;-833.0;?
535.0;?;148;?;776.0;-348.0;551.0;-832.0;?
?;282.0;148;226.0;783.0;-369.0;554.0;-832.0;-487.0
?;278.0;148;210.0;?;-216.0;560.0;-835.0;-498.0
519.0;278.0;?;?;791.0;-188.0;565.0;-840.0;-510.0
508.0;273.0;148;?;794.0;-286.0;?;?;-521.0
?;263.0;149;188.0;794.0;-386.0;577.0;-849.0;?
479.0;263.0;?;181.0;793.0;-261.0;582.0;-853.0;-545.0
463.0;259.0;150;182.0;794.0;4.0;584.0;-856.0;-557.0
447.0;262.0;149;180.0;?;175.0;587.0;-858.0;-571.0
426.0;271.0;150;175.0;794.0;206.0;590.0;-859.0;?
?;?;150;182.0;793.0;144.0;?;?;?
?;?;144;192.0;795.0;122.0;?;?;-610.0
385.0;?;154;?;796.0;167.0;592.0;-851.0;-616.0
379.0;?;141;?;796.0;235.0;593.0;?;-618.0
379.0;272.0;161;257.0;796.0;?;593.0;-843.0;-620.0
378.0;278.0;155;292.0;795.0;430.0;595.0;-840.0;?
380.0;282.0;152;338.0;791.0;509.0;601.0;-838.0;-615.0
382.0;280.0;217;395.0;?;549.0;609.0;?;-614.0
379.0;277.0;0;434.0;781.0;?;?;-834.0;-613.0
377.0;266.0;-133;463.0;780.0;528.0;617.0;-832.0;-615.0
378.0;248.0;-124;486.0;782.0;567.0;615.0;?;-614.0
380.0;236.0;-170;501.0;784.0;574.0;612.0;-825.0;-611.0
383.0;222.0;109;504.0;?;528.0;613.0;-823.0;-604.0
384.0;216.0;211;506.0;782.0;369.0;615.0;-820.0;-600.0
?;220.0;?;510.0;782.0;158.0;617.0;-818.0;-596.0
?;226.0;30;?;?;-190.0;612.0;?;-589.0
390.0;?;4;487.0;?;-605.0;611.0;-821.0;-587.0
?;237.0;1;444.0;788.0;-1005.0;611.0;?;-590.0
369.0;240.0;1;401.0;788.0;-1192.0;611.0;?;-592.0
363.0;244.0;-1;360.0;788.0;-1231.0;612.0;-843.0;-592.0
361.0;252.0;3;?;?;-1278.0;612.0;-846.0;-592.0
358.0;253.0;1;216.0;789.0;-1338.0;612.0;-850.0;-589.0
?;250.0;2;109.0;788.0;-1394.0;612.0;-856.0;-592.0
345.0;248.0;?;18.0;788.0;-1276.0;613.0;-862.0;-598.0
?;244.0;?;-61.0;787.0;-1199.0;?;?;?
327.0;245.0;2;-144.0;785.0;-1097.0;?;-874.0;-607.0
320.0;246.0;2;-213.0;?;?;618.0;?;?
?;?;2;-269.0;783.0;?;?;-881.0;-612.0
309.0;252.0;2;-305.0;?;-243.0;620.0;?;-613.0
305.0;254.0;2;-330.0;?;181.0;620.0;-887.0;?
?;255.0;2;?;784.0;524.0;?;-890.0;-611.0
?;253.0;2;-330.0;788.0;820.0;611.0;?;-613.0
299.0;245.0;?;-290.0;794.0;1091.0;603.0;-895.0;?
?;232.0;3;-249.0;799.0;1329.0;595.0;-894.0;?
279.0;215.0;3;-216.0;804.0;1508.0;?;?;-616.0
266.0;203.0;?;-153.0;808.0;1413.0;579.0;-876.0;-613.0
?;194.0;3;?;816.0;1359.0;565.0;?;-613.0
226.0;?;3;41.0;827.0;1451.0;543.0;-853.0;-618.0
203.0;158.0;2;135.0;842.0;1332.0;?;-845.0;-623.0
177.0;130.0;2;?;855.0;996.0;490.0;-846.0;?
151.0;99.0;2;255.0;867.0;671.0;463.0;-855.0;-646.0
125.0;69.0;2;282.0;877.0;301.0;439.0;-870.0;-666.0
?;46.0;2;291.0;?;?;?;?;?
80.0;36.0;2;292.0;892.0;286.0;397.0;?;-692.0
64.0;32.0;2;297.0;898.0;178.0;378.0;-901.0;-695.0
52.0;19.0;2;292.0;903.0;100.0;?;-905.0;-696.0
41.0;7.0;2;284.0;907.0;63.0;?;-907.0;-695.0
24.0;?;3;266.0;910.0;71.0;333.0;-908.0;-690.0
13.0;-15.0;3;?;913.0;111.0;321.0;-907.0;-688.0
3.0;-21.0;3;257.0;915.0;112.0;312.0;-900.0;-687.0
?;?;3;254.0;916.0;198.0;304.0;-891.0;-681.0
-14.0;-33.0;3;?;?;262.0;295.0;-882.0;?
-18.0;-38.0;3;246.0;920.0;432.0;286.0;?;-671.0
-15.0;-39.0;3;243.0;922.0;590.0;278.0;-868.0;?
?;-42.0;3;246.0;924.0;589.0;270.0;?;-670.0
5.0;-45.0;3;248.0;926.0;481.0;264.0;-864.0;-667.0
20.0;-45.0;3;255.0;928.0;310.0;259.0;-867.0;-669.0
