InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RUA_ accZ
-160;110.0;?;-127;-831.0;49.0;154.0;?;-704.0;779;-71.0
-160;118.0;-546.0;-116;?;44.0;158.0;700.0;-705.0;780;-80.0
-160;126.0;-548.0;-114;-827.0;58.0;165.0;699.0;-707.0;778;-97.0
?;?;-548.0;-106;-826.0;70.0;?;697.0;-708.0;775;-100.0
-159;147.0;-549.0;-98;-824.0;63.0;180.0;694.0;?;771;-100.0
-159;162.0;-551.0;-100;-821.0;88.0;190.0;691.0;-708.0;783;?
-159;?;-553.0;-84;?;121.0;200.0;?;-708.0;778;-158.0
-159;197.0;-554.0;-76;-812.0;?;212.0;679.0;-708.0;769;-155.0
-159;221.0;-556.0;-78;-806.0;?;225.0;?;-707.0;773;?
-159;246.0;?;-69;-799.0;202.0;?;?;-707.0;775;-106.0
-159;?;-558.0;?;?;125.0;258.0;647.0;-707.0;?;-80.0
-159;301.0;?;-66;-785.0;73.0;?;638.0;-706.0;770;-63.0
-158;328.0;-555.0;-65;-778.0;115.0;296.0;631.0;-703.0;?;-109.0
-158;356.0;-553.0;?;?;163.0;313.0;624.0;-700.0;771;-65.0
?;386.0;?;-62;-759.0;136.0;332.0;617.0;-694.0;821;-60.0
-156;415.0;-548.0;-69;?;?;350.0;609.0;?;925;-24.0
-154;441.0;?;?;?;?;?;601.0;?;879;-47.0
-148;468.0;-544.0;-73;-724.0;86.0;383.0;592.0;-662.0;832;-73.0
?;491.0;-541.0;-74;?;66.0;400.0;582.0;-647.0;862;-67.0
-130;?;?;-74;-697.0;?;415.0;?;-630.0;348;-118.0
?;526.0;-547.0;-75;-683.0;120.0;430.0;561.0;?;-133;-160.0
-127;537.0;-552.0;-75;-672.0;131.0;440.0;550.0;?;-154;-140.0
-127;551.0;-550.0;-76;-663.0;?;446.0;540.0;-572.0;-128;-13.0
-134;?;-541.0;-76;-656.0;?;448.0;522.0;-546.0;214;69.0
?;576.0;-525.0;?;-650.0;205.0;450.0;498.0;-520.0;?;174.0
-150;589.0;?;-77;-643.0;244.0;447.0;?;-492.0;537;-15.0
-156;605.0;-488.0;?;-635.0;227.0;?;457.0;-464.0;688;-109.0
?;613.0;-477.0;-77;-628.0;198.0;438.0;445.0;-438.0;696;?
-163;617.0;?;-77;-621.0;160.0;?;439.0;-413.0;?;-228.0
-167;?;-467.0;-78;-613.0;88.0;410.0;434.0;-393.0;763;-113.0
-171;?;?;-78;-602.0;?;393.0;428.0;-375.0;810;-15.0
-175;625.0;-454.0;-78;-586.0;-36.0;378.0;?;?;854;23.0
-175;?;-440.0;?;-566.0;-42.0;361.0;402.0;-332.0;770;38.0
?;622.0;-429.0;-78;-548.0;?;344.0;?;-300.0;782;35.0
-175;618.0;-419.0;-78;-528.0;-39.0;?;?;?;809;-6.0
?;614.0;?;-78;-511.0;?;305.0;392.0;-235.0;811;?
?;?;-401.0;-78;-496.0;-99.0;294.0;402.0;-207.0;769;-90.0
-175;611.0;-394.0;-77;-481.0;-166.0;?;415.0;?;758;-50.0
-174;?;?;-77;-465.0;?;268.0;424.0;-173.0;842;-58.0
?;602.0;-381.0;-77;-448.0;-47.0;?;427.0;-165.0;?;-27.0
-171;599.0;-375.0;-77;-431.0;21.0;240.0;424.0;-159.0;915;-47.0
-167;591.0;-367.0;-77;-413.0;?;225.0;?;-155.0;733;-44.0
-165;579.0;?;-76;-394.0;73.0;208.0;398.0;?;472;?
-165;?;?;-77;-377.0;79.0;195.0;379.0;-151.0;313;-53.0
?;549.0;-331.0;-76;-362.0;?;181.0;359.0;-150.0;392;-104.0
-167;535.0;?;-77;-351.0;?;173.0;338.0;-151.0;201;-62.0
-167;526.0;-318.0;-78;-343.0;23.0;166.0;?;-153.0;125;-94.0
-162;519.0;?;-76;-338.0;7.0;165.0;?;?;1045;?
-160;515.0;-311.0;-84;-336.0;?;165.0;288.0;-167.0;?;-73.0
-159;511.0;-308.0;-75;-339.0;16.0;?;285.0;-178.0;951;-93.0
-157;512.0;-311.0;-79;-346.0;23.0;173.0;291.0;-191.0;838;-63.0
-157;518.0;-318.0;-64;-354.0;20.0;176.0;?;?;774;-50.0
-157;527.0;-325.0;?;-363.0;?;181.0;?;?;759;-60.0
-157;537.0;-335.0;60;-372.0;11.0;189.0;?;-229.0;790;-43.0
?;550.0;-345.0;37;-382.0;-38.0;197.0;?;-240.0;738;67.0
-157;562.0;?;23;-394.0;11.0;205.0;?;-250.0;829;35.0
?;573.0;-368.0;-4;-407.0;10.0;214.0;359.0;-259.0;?;-12.0
-157;582.0;-381.0;-34;-422.0;3.0;226.0;378.0;-271.0;?;-11.0
?;593.0;-395.0;-69;-437.0;-1.0;?;398.0;?;?;-25.0
-158;?;-409.0;-92;-453.0;?;252.0;?;-295.0;837;-33.0
-158;614.0;?;-107;-468.0;?;264.0;434.0;?;794;-46.0
-159;620.0;?;-121;-481.0;26.0;?;448.0;-322.0;?;-2.0
-159;622.0;-444.0;-129;-488.0;71.0;289.0;455.0;-337.0;776;85.0
?;619.0;-448.0;-132;?;143.0;306.0;?;-351.0;823;63.0
?;?;-447.0;?;-487.0;281.0;323.0;444.0;-364.0;787;52.0
?;611.0;?;-140;-488.0;244.0;335.0;440.0;?;?;72.0
?;611.0;?;-143;-492.0;113.0;349.0;441.0;-394.0;708;59.0
?;609.0;?;-141;?;2.0;363.0;?;-405.0;?;97.0
?;611.0;-455.0;?;?;57.0;376.0;442.0;-410.0;712;110.0
?;612.0;-458.0;?;?;169.0;381.0;447.0;-413.0;635;101.0
-156;613.0;?;-141;-498.0;188.0;387.0;457.0;-419.0;?;?
-155;617.0;-472.0;?;?;?;391.0;474.0;-425.0;1209;?
-149;617.0;-482.0;-140;-523.0;211.0;391.0;500.0;-430.0;1325;178.0
-109;616.0;-491.0;-140;-534.0;168.0;394.0;526.0;-434.0;1439;90.0
-72;613.0;?;-139;-542.0;118.0;391.0;545.0;-434.0;875;-6.0
?;610.0;-500.0;?;-546.0;118.0;391.0;556.0;?;?;-5.0
-87;606.0;-502.0;-138;-548.0;126.0;391.0;560.0;-426.0;984;-112.0
-89;?;-504.0;-138;-549.0;159.0;390.0;?;?;902;?
-116;601.0;-505.0;-138;?;?;387.0;554.0;?;852;-111.0
-138;598.0;-506.0;-137;-547.0;213.0;385.0;544.0;-402.0;?;-142.0
-144;596.0;-504.0;?;-546.0;238.0;387.0;527.0;-399.0;846;-172.0
-155;593.0;-502.0;-137;-546.0;262.0;387.0;508.0;-397.0;?;-191.0
-165;592.0;-502.0;-137;-549.0;258.0;385.0;?;-394.0;1012;?
-170;586.0;-498.0;-137;?;216.0;383.0;470.0;-391.0;966;-151.0
-176;580.0;-487.0;-135;?;?;380.0;454.0;?;-1527;-140.0
-179;570.0;-469.0;-136;?;144.0;380.0;445.0;?;-150;?
-178;564.0;-460.0;-135;?;17.0;380.0;?;-410.0;3063;?
?;564.0;?;-135;-611.0;-52.0;390.0;453.0;-423.0;-536;-132.0
?;559.0;-477.0;-129;-631.0;-44.0;400.0;478.0;-437.0;-866;-127.0
-165;553.0;-495.0;-80;-647.0;-18.0;407.0;517.0;-453.0;1155;-114.0
-164;544.0;-510.0;-25;-659.0;-51.0;414.0;555.0;?;546;-81.0
-165;535.0;-522.0;-9;-667.0;-77.0;?;583.0;-498.0;?;-93.0
-165;525.0;-533.0;4;-673.0;-83.0;419.0;600.0;-523.0;?;89.0
?;?;-541.0;3;-679.0;-79.0;?;612.0;-546.0;?;251.0
-166;504.0;?;-9;-685.0;-75.0;?;623.0;-567.0;871;13.0
?;491.0;?;7;?;-47.0;425.0;633.0;-584.0;770;-42.0
?;479.0;-558.0;-76;?;-25.0;426.0;645.0;-598.0;830;?
-166;459.0;?;?;?;-38.0;?;661.0;-610.0;794;15.0
-167;437.0;-575.0;-158;?;-38.0;430.0;680.0;-621.0;801;-8.0
?;416.0;-585.0;-203;-722.0;15.0;431.0;702.0;-628.0;823;-29.0
-166;?;?;?;-723.0;?;431.0;724.0;-633.0;826;-50.0
-167;377.0;-612.0;220;?;225.0;432.0;745.0;-637.0;774;-25.0
-165;?;?;?;-712.0;363.0;435.0;757.0;-639.0;820;54.0
?;362.0;-636.0;?;-700.0;437.0;428.0;757.0;-638.0;840;62.0
-166;?;-643.0;?;-687.0;247.0;417.0;753.0;-649.0;846;103.0
?;372.0;-650.0;?;?;?;405.0;750.0;-668.0;784;134.0
-171;376.0;-656.0;?;-669.0;?;391.0;756.0;-681.0;615;96.0
-160;?;-661.0;148;-667.0;?;376.0;774.0;-692.0;1056;?
?;360.0;?;153;-666.0;100.0;359.0;800.0;-704.0;1114;38.0
-156;349.0;-666.0;?;-667.0;48.0;338.0;818.0;-714.0;?;108.0
-58;340.0;-669.0;?;-668.0;45.0;319.0;827.0;?;1943;85.0
?;326.0;?;152;-671.0;?;297.0;?;-729.0;1274;16.0
-87;304.0;-677.0;152;-676.0;173.0;?;834.0;-736.0;?;13.0
?;278.0;-678.0;?;-685.0;210.0;252.0;?;-741.0;1103;-136.0
-132;245.0;-678.0;152;-694.0;242.0;?;837.0;-745.0;879;?
-137;?;?;?;-704.0;241.0;205.0;?;-750.0;711;-104.0
-155;189.0;?;?;-714.0;188.0;185.0;822.0;-752.0;800;-60.0
-180;?;-666.0;153;-724.0;145.0;169.0;?;-753.0;981;-131.0
-139;141.0;-661.0;148;-733.0;181.0;159.0;778.0;-752.0;1141;?
-221;119.0;-658.0;155;-738.0;240.0;?;?;-747.0;1814;-72.0
-86;101.0;-658.0;146;-741.0;229.0;148.0;706.0;-739.0;?;-23.0
187;77.0;?;154;-751.0;182.0;144.0;?;-733.0;-1601;-18.0
179;?;-637.0;156;-766.0;?;132.0;653.0;-733.0;?;8.0
203;8.0;-615.0;?;-785.0;-43.0;119.0;636.0;?;-1197;11.0
-13;?;-586.0;191;?;-104.0;105.0;?;-737.0;689;26.0
-231;-27.0;-561.0;30;?;-58.0;84.0;616.0;?;1051;9.0
-156;-62.0;-542.0;-214;?;-31.0;?;625.0;-740.0;915;15.0
-181;?;-529.0;-167;?;-68.0;34.0;?;-741.0;1084;-51.0
-182;-144.0;-520.0;-91;-826.0;-104.0;?;647.0;?;?;-3.0
-169;-184.0;-512.0;-85;?;-97.0;-19.0;650.0;-744.0;764;144.0
-184;-215.0;-506.0;-109;-807.0;-65.0;-42.0;650.0;-746.0;851;223.0
?;-237.0;-501.0;-111;-796.0;-28.0;-60.0;650.0;-750.0;767;116.0
-179;-257.0;-500.0;?;?;16.0;-72.0;?;-754.0;?;160.0
?;-278.0;-500.0;-161;-776.0;66.0;-84.0;?;?;809;167.0
?;-294.0;-502.0;?;-767.0;94.0;-90.0;656.0;-761.0;792;137.0
-176;?;-511.0;191;?;132.0;-89.0;659.0;-765.0;790;92.0
-183;-316.0;-524.0;134;-754.0;182.0;-90.0;662.0;?;767;87.0
-172;?;?;?;-748.0;183.0;-94.0;?;-769.0;827;117.0
-184;?;-564.0;148;-743.0;185.0;-90.0;671.0;-770.0;783;140.0
-178;-306.0;-584.0;156;-742.0;338.0;-83.0;676.0;-771.0;821;?
?;-290.0;-596.0;162;-749.0;?;-83.0;683.0;-773.0;882;?
?;?;-605.0;158;-757.0;?;-80.0;690.0;?;691;199.0
-14;-240.0;-612.0;162;-763.0;296.0;-75.0;693.0;-774.0;947;141.0
242;-211.0;?;158;-765.0;261.0;-75.0;?;-773.0;839;143.0
?;-183.0;-614.0;160;-765.0;234.0;-72.0;686.0;-772.0;?;?
-25;-161.0;-610.0;160;?;206.0;-67.0;?;?;2405;199.0
-26;-142.0;-605.0;160;-764.0;201.0;-62.0;676.0;-769.0;2816;?
-12;-111.0;-598.0;160;-767.0;215.0;-56.0;668.0;-768.0;3068;?
?;-77.0;?;160;-769.0;227.0;-51.0;?;-766.0;1966;80.0
-86;-50.0;-588.0;?;-770.0;241.0;-47.0;661.0;-763.0;512;65.0
-124;-28.0;-584.0;160;?;249.0;-41.0;661.0;-761.0;633;84.0
-138;-11.0;-581.0;160;-775.0;264.0;-41.0;663.0;?;737;234.0
-144;3.0;-580.0;159;-778.0;238.0;-40.0;667.0;-755.0;749;79.0
-153;9.0;-579.0;162;?;235.0;-38.0;674.0;-752.0;836;56.0
?;2.0;-580.0;156;-785.0;254.0;-35.0;684.0;-748.0;1705;-33.0
?;-11.0;-579.0;164;-790.0;?;-30.0;695.0;?;1353;?
-163;?;-579.0;157;?;214.0;-27.0;?;-737.0;1857;?
?;?;-575.0;158;-803.0;211.0;-29.0;701.0;-734.0;1791;-42.0
-172;-71.0;-566.0;170;-813.0;182.0;-26.0;703.0;?;-1982;3.0
-173;?;-545.0;138;-829.0;145.0;-18.0;707.0;-737.0;1062;15.0
-170;-94.0;-523.0;198;-845.0;178.0;-13.0;704.0;-742.0;5586;-51.0
-170;-99.0;-502.0;84;-857.0;233.0;-8.0;693.0;-745.0;2826;-103.0
-165;-106.0;-480.0;-160;-868.0;241.0;-7.0;680.0;-747.0;683;-6.0
-162;-105.0;-463.0;?;-874.0;153.0;-2.0;661.0;?;827;?
-162;-106.0;-448.0;-64;-878.0;93.0;-2.0;?;-756.0;845;-50.0
-161;?;-427.0;-102;-882.0;60.0;0.0;?;-761.0;?;?
-161;-96.0;-404.0;?;-887.0;?;4.0;?;?;?;241.0
?;-89.0;-387.0;-127;-887.0;?;10.0;530.0;-770.0;797;?
-161;?;?;-139;?;106.0;13.0;509.0;-773.0;800;143.0
-161;-65.0;-355.0;-165;-881.0;126.0;?;?;-774.0;828;?
-161;?;?;?;-877.0;89.0;23.0;?;?;801;176.0
-161;-37.0;-347.0;33;?;91.0;32.0;484.0;?;806;125.0
-161;-27.0;-357.0;215;-865.0;159.0;41.0;491.0;-772.0;751;75.0
-161;-21.0;-375.0;170;-860.0;169.0;?;507.0;-769.0;800;98.0
-161;?;?;176;-853.0;219.0;51.0;531.0;-763.0;795;125.0
-161;?;?;?;-843.0;378.0;58.0;560.0;-759.0;764;?
-162;1.0;-468.0;213;-833.0;482.0;65.0;589.0;-754.0;878;138.0
-157;?;-504.0;-8;-823.0;430.0;73.0;617.0;-752.0;699;160.0
?;53.0;-537.0;-224;-815.0;283.0;90.0;644.0;?;843;109.0
-140;95.0;-564.0;-162;-806.0;283.0;?;668.0;-749.0;971;71.0
-91;143.0;-585.0;-180;-794.0;315.0;114.0;?;-748.0;978;?
?;190.0;-602.0;-184;-778.0;227.0;?;703.0;?;1997;?
?;243.0;-612.0;?;-762.0;?;?;715.0;-746.0;?;108.0
?;293.0;-617.0;-184;?;?;147.0;722.0;-745.0;1138;166.0
-52;344.0;-622.0;-175;-728.0;204.0;153.0;?;?;702;48.0
?;385.0;-624.0;?;?;246.0;156.0;720.0;-742.0;?;2.0
-89;?;-624.0;-178;-695.0;282.0;?;714.0;-738.0;668;31.0
?;455.0;-622.0;?;?;302.0;151.0;?;-733.0;637;63.0
-131;?;?;?;-675.0;260.0;147.0;700.0;?;696;82.0
-150;?;-616.0;-179;-674.0;244.0;142.0;695.0;-722.0;1219;14.0
-159;493.0;?;?;-678.0;233.0;?;693.0;-714.0;1335;-6.0
-166;490.0;-608.0;-178;-688.0;234.0;144.0;693.0;-705.0;890;-18.0
?;?;-604.0;-179;-700.0;229.0;?;691.0;-694.0;-970;-35.0
-175;448.0;-596.0;-179;-717.0;254.0;143.0;686.0;-686.0;-3000;-20.0
?;414.0;-592.0;-175;-733.0;143.0;138.0;679.0;-683.0;-294;-28.0
-168;395.0;-588.0;-179;-742.0;96.0;141.0;669.0;-686.0;2355;-49.0
-163;380.0;?;-174;-752.0;88.0;143.0;653.0;-691.0;1130;-20.0
-161;359.0;-574.0;-164;-766.0;92.0;?;639.0;-696.0;510;53.0
?;335.0;-569.0;-95;-780.0;105.0;144.0;632.0;-702.0;812;64.0
-160;314.0;-564.0;-27;-791.0;77.0;147.0;631.0;-711.0;?;-17.0
?;292.0;-560.0;-75;-801.0;44.0;145.0;631.0;-721.0;?;175.0
-159;274.0;-557.0;?;?;?;?;632.0;-732.0;?;341.0
-159;260.0;?;183;-816.0;?;143.0;633.0;-742.0;796;?
-159;246.0;-554.0;149;?;58.0;142.0;634.0;?;789;?
-160;236.0;-552.0;152;-825.0;56.0;139.0;?;-759.0;795;374.0
?;228.0;-552.0;?;?;45.0;141.0;642.0;-764.0;798;348.0
-160;223.0;-554.0;?;?;75.0;145.0;?;-768.0;802;273.0
-160;?;?;160;-826.0;148.0;?;?;-770.0;?;285.0
-160;220.0;?;?;-824.0;?;?;?;-771.0;?;296.0
?;223.0;-569.0;146;-818.0;141.0;?;664.0;?;?;325.0
?;232.0;-577.0;139;-812.0;334.0;159.0;669.0;-770.0;794;?
?;237.0;-582.0;?;-809.0;489.0;159.0;675.0;-771.0;798;350.0
-160;?;-584.0;133;-806.0;295.0;158.0;?;-771.0;803;350.0
-160;278.0;-587.0;137;-802.0;337.0;164.0;?;-773.0;817;346.0
-159;303.0;-587.0;?;-800.0;388.0;161.0;?;-773.0;894;289.0
?;?;-585.0;142;-799.0;346.0;158.0;710.0;-774.0;?;283.0
-157;336.0;-583.0;142;-800.0;325.0;?;719.0;-776.0;722;240.0
?;353.0;-581.0;142;?;274.0;?;727.0;-780.0;675;263.0
-156;369.0;?;141;-799.0;?;157.0;732.0;-783.0;518;69.0
-156;380.0;-581.0;142;-797.0;263.0;150.0;735.0;-785.0;?;?
-156;388.0;-582.0;142;-796.0;278.0;143.0;735.0;?;608;170.0
?;391.0;-581.0;?;-796.0;266.0;127.0;?;-788.0;556;70.0
-157;390.0;?;142;-799.0;293.0;?;727.0;-788.0;?;-22.0
-157;387.0;-576.0;?;-802.0;?;101.0;?;-787.0;?;-5.0
-157;?;?;142;-806.0;232.0;88.0;709.0;?;686;?
-157;375.0;-567.0;142;-810.0;149.0;?;695.0;-787.0;771;279.0
-157;364.0;?;142;-815.0;169.0;76.0;679.0;-783.0;?;803.0
-157;338.0;-563.0;142;-820.0;?;61.0;664.0;?;640;503.0
-156;294.0;-565.0;142;-821.0;250.0;46.0;653.0;?;652;290.0
?;254.0;-564.0;142;-823.0;?;?;641.0;?;709;335.0
?;226.0;-556.0;142;-829.0;?;-9.0;628.0;-768.0;721;?
?;208.0;-544.0;142;-837.0;?;?;616.0;-761.0;724;374.0
-155;195.0;-531.0;?;-845.0;78.0;-44.0;609.0;-756.0;725;117.0
-154;194.0;?;?;-850.0;146.0;-54.0;610.0;?;712;?
-153;194.0;-518.0;141;?;151.0;-59.0;615.0;?;666;357.0
-152;?;?;?;-854.0;118.0;-62.0;621.0;-747.0;?;213.0
-151;185.0;-516.0;?;-853.0;331.0;-62.0;?;-740.0;607;330.0
-151;?;-518.0;141;-852.0;712.0;?;?;?;682;400.0
-150;193.0;-520.0;141;?;?;-54.0;?;-747.0;681;601.0
-148;199.0;-523.0;?;-848.0;378.0;-44.0;?;?;563;741.0
-148;?;-527.0;141;-845.0;482.0;-38.0;?;-778.0;?;684.0
-148;?;-531.0;141;-842.0;-54.0;-30.0;666.0;-802.0;?;516.0
-148;211.0;-538.0;141;-837.0;-168.0;-20.0;675.0;-817.0;497;514.0
-148;?;?;?;-831.0;-25.0;-9.0;681.0;-822.0;508;644.0
-148;?;-557.0;141;-825.0;-100.0;?;686.0;-819.0;536;?
-147;231.0;-568.0;141;-818.0;198.0;8.0;690.0;-809.0;?;595.0
-145;238.0;-578.0;?;-811.0;362.0;14.0;695.0;-795.0;?;588.0
-144;231.0;-586.0;?;-806.0;?;15.0;700.0;-784.0;?;793.0
-143;219.0;?;141;-804.0;?;19.0;704.0;-778.0;711;591.0
-143;203.0;-592.0;141;-803.0;352.0;23.0;707.0;-777.0;?;160.0
-142;190.0;-593.0;141;-802.0;267.0;24.0;709.0;-778.0;742;254.0
-141;178.0;-593.0;141;-802.0;397.0;25.0;707.0;-777.0;711;480.0
-141;168.0;-592.0;141;-804.0;376.0;25.0;702.0;-776.0;691;452.0
-141;158.0;-589.0;141;-805.0;305.0;19.0;695.0;-778.0;?;?
-140;?;-584.0;?;?;345.0;8.0;687.0;?;502;417.0
-139;127.0;-577.0;141;-812.0;?;?;676.0;-777.0;?;484.0
-137;110.0;-568.0;141;-818.0;691.0;-13.0;664.0;?;649;?
-136;100.0;-559.0;141;-823.0;278.0;-25.0;650.0;-779.0;?;582.0
-136;92.0;-552.0;?;-826.0;279.0;-32.0;637.0;-788.0;504;?
-134;86.0;-547.0;?;-828.0;99.0;-38.0;626.0;-800.0;498;356.0
-139;82.0;-543.0;?;-829.0;-22.0;-43.0;?;-807.0;564;?
-149;86.0;-542.0;145;-830.0;?;-45.0;615.0;-810.0;690;550.0
-156;96.0;-544.0;?;-831.0;387.0;-42.0;612.0;-807.0;?;537.0
-159;?;-544.0;149;-831.0;?;?;614.0;-805.0;?;?
-162;118.0;-542.0;?;?;572.0;-47.0;?;-806.0;850;?
?;?;?;144;-829.0;343.0;-51.0;?;?;817;539.0
-164;111.0;-541.0;202;-826.0;360.0;-54.0;?;-809.0;?;544.0
-164;105.0;-545.0;124;-822.0;329.0;-52.0;650.0;-805.0;?;?
?;102.0;?;-171;-817.0;380.0;-45.0;658.0;-805.0;793;546.0
-165;101.0;-557.0;-185;-812.0;278.0;?;666.0;-805.0;792;935.0
-165;103.0;-564.0;-129;-808.0;188.0;-37.0;675.0;-804.0;?;912.0
-165;109.0;-572.0;-233;-805.0;320.0;?;682.0;-803.0;793;774.0
-165;110.0;-578.0;-49;?;336.0;-30.0;?;?;?;?
-166;108.0;-583.0;203;-799.0;375.0;-26.0;698.0;?;?;730.0
-166;102.0;-587.0;171;?;393.0;-24.0;704.0;?;793;679.0
-166;101.0;-591.0;161;-794.0;438.0;?;709.0;-802.0;?;690.0
-166;100.0;-595.0;178;-791.0;429.0;-27.0;713.0;-809.0;794;690.0
?;101.0;?;159;-790.0;402.0;-32.0;?;-817.0;?;739.0
-166;106.0;-602.0;172;-789.0;406.0;-34.0;712.0;-820.0;797;693.0
-166;113.0;-605.0;165;-789.0;362.0;?;707.0;-821.0;799;656.0
-166;?;-606.0;162;-791.0;569.0;-42.0;700.0;-815.0;799;632.0
-166;116.0;?;?;-792.0;742.0;-41.0;?;-806.0;791;549.0
-166;113.0;-603.0;147;-794.0;?;-38.0;688.0;-801.0;?;540.0
-166;106.0;-599.0;147;-797.0;?;-33.0;684.0;-803.0;?;561.0
-166;?;-596.0;150;?;537.0;?;?;-803.0;802;463.0
-166;93.0;-594.0;156;-801.0;?;-18.0;676.0;-803.0;802;?
?;91.0;-593.0;163;-802.0;?;-10.0;?;-802.0;795;535.0
-166;?;-593.0;166;-802.0;546.0;-4.0;?;-799.0;?;?
-166;?;-595.0;166;-801.0;573.0;4.0;661.0;-796.0;798;?
?;?;-598.0;166;-798.0;573.0;?;?;?;?;504.0
-166;104.0;-602.0;?;-795.0;553.0;?;?;-793.0;?;493.0
-166;108.0;-607.0;166;?;491.0;?;?;-794.0;?;513.0
-166;?;?;166;?;484.0;?;?;-793.0;791;531.0
-166;?;?;167;-784.0;?;7.0;679.0;-793.0;793;238.0
?;116.0;-623.0;?;-779.0;?;8.0;?;-792.0;796;?
-166;119.0;-630.0;168;-773.0;501.0;?;700.0;-789.0;800;362.0
-166;124.0;-637.0;?;?;525.0;11.0;?;-783.0;798;380.0
-166;?;-644.0;168;-761.0;525.0;14.0;719.0;?;797;406.0
?;135.0;-651.0;168;-754.0;?;21.0;727.0;-766.0;804;414.0
?;136.0;-657.0;168;-749.0;556.0;29.0;?;-757.0;796;382.0
-166;136.0;-661.0;?;-746.0;564.0;?;739.0;?;797;404.0
-166;?;-663.0;168;-744.0;497.0;46.0;?;-743.0;?;435.0
-166;143.0;-665.0;168;-741.0;457.0;58.0;747.0;-742.0;791;419.0
-166;?;-667.0;168;-739.0;692.0;69.0;?;-737.0;803;384.0
-166;?;?;168;-736.0;656.0;80.0;743.0;-733.0;799;415.0
-166;179.0;-667.0;167;-735.0;549.0;88.0;739.0;-730.0;800;406.0
?;194.0;-666.0;171;-734.0;532.0;99.0;734.0;-725.0;801;382.0
-166;206.0;-664.0;165;?;530.0;106.0;?;-720.0;793;388.0
-166;?;-662.0;?;-734.0;538.0;111.0;?;-717.0;798;410.0
-166;231.0;-660.0;?;-733.0;575.0;116.0;716.0;?;?;401.0
-166;241.0;-657.0;?;-732.0;620.0;119.0;709.0;-712.0;800;407.0
-166;254.0;-654.0;182;-732.0;?;120.0;703.0;-710.0;805;?
-166;261.0;-650.0;144;?;?;123.0;700.0;-708.0;797;449.0
-166;266.0;?;210;-734.0;603.0;125.0;698.0;-709.0;792;?
-166;272.0;-646.0;110;-734.0;608.0;125.0;697.0;-712.0;799;380.0
?;276.0;-644.0;-181;-733.0;619.0;127.0;696.0;-713.0;801;279.0
?;?;-643.0;-185;-731.0;612.0;?;694.0;?;803;331.0
-166;289.0;-643.0;-160;-729.0;605.0;131.0;?;-715.0;807;314.0
-166;295.0;-642.0;?;?;581.0;132.0;691.0;?;808;259.0
-166;297.0;-643.0;?;-723.0;?;?;691.0;-718.0;801;239.0
-166;303.0;-645.0;-121;?;619.0;134.0;693.0;-718.0;?;?
-166;308.0;-646.0;?;-718.0;654.0;134.0;?;-719.0;809;195.0
-166;310.0;-648.0;193;-716.0;693.0;133.0;700.0;-718.0;789;?
-166;315.0;-650.0;148;?;663.0;134.0;703.0;-719.0;826;120.0
-166;?;-653.0;?;-712.0;736.0;132.0;706.0;-720.0;820;90.0
?;317.0;-655.0;160;-711.0;704.0;129.0;709.0;-721.0;?;45.0
-166;?;-655.0;172;?;681.0;127.0;710.0;-721.0;?;-3.0
?;320.0;-654.0;172;-713.0;601.0;?;?;?;801;108.0
-166;318.0;-653.0;169;-716.0;408.0;120.0;?;-751.0;?;76.0
-166;311.0;-653.0;173;-718.0;359.0;114.0;710.0;-776.0;810;-57.0
-165;309.0;-654.0;?;?;315.0;111.0;706.0;-800.0;?;-11.0
-166;308.0;-655.0;172;-717.0;?;107.0;699.0;-821.0;986;-81.0
-170;307.0;-656.0;?;-719.0;?;102.0;692.0;-831.0;816;-210.0
-171;299.0;-655.0;173;?;382.0;94.0;?;-836.0;796;-288.0
?;287.0;-654.0;173;-730.0;537.0;?;691.0;-835.0;727;-289.0
?;273.0;-651.0;173;-738.0;553.0;72.0;696.0;-832.0;745;-208.0
-168;255.0;-647.0;?;-746.0;589.0;63.0;700.0;-829.0;848;-322.0
-167;234.0;-642.0;174;-754.0;573.0;53.0;703.0;-824.0;?;-167.0
-166;216.0;-636.0;174;-762.0;?;40.0;?;-818.0;809;-47.0
-166;196.0;-628.0;?;-770.0;535.0;22.0;?;-814.0;805;-63.0
-165;175.0;?;?;-778.0;508.0;3.0;692.0;-810.0;659;179.0
-164;154.0;-606.0;171;?;504.0;-18.0;685.0;-807.0;699;?
?;130.0;-589.0;180;-800.0;?;?;678.0;?;?;?
-161;109.0;-573.0;169;-811.0;154.0;-88.0;?;-808.0;366;-213.0
?;?;-560.0;178;-819.0;10.0;-129.0;665.0;?;197;-200.0
-157;?;-548.0;179;?;62.0;-158.0;661.0;-798.0;?;-187.0
?;48.0;-537.0;155;-826.0;192.0;-183.0;?;-790.0;1404;?
-161;22.0;-526.0;?;-826.0;254.0;-202.0;656.0;-781.0;-50;-259.0
?;-5.0;?;37;?;?;-218.0;?;?;-548;?
?;?;-510.0;-210;-817.0;272.0;-231.0;645.0;-778.0;911;-210.0
