InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1;Accelerometer BACK accX
347.0;-302.0;-538.0;2;-222.0;-675.0;645.0;70.0;267.0;-405.0;101.0
211.0;-299.0;-532.0;2;-221.0;-671.0;?;36.0;269.0;-404.0;111.0
75.0;?;-527.0;-1;-220.0;-669.0;642.0;29.0;269.0;-407.0;78.0
-193.0;?;?;?;?;?;642.0;24.0;267.0;-416.0;104.0
-400.0;-304.0;-513.0;5;-219.0;-677.0;643.0;32.0;264.0;?;143.0
-571.0;-307.0;-506.0;3;-221.0;-675.0;641.0;32.0;265.0;-444.0;118.0
-586.0;-317.0;?;0;-219.0;-669.0;637.0;2.0;268.0;-460.0;116.0
-553.0;?;?;0;?;-666.0;638.0;-11.0;269.0;-472.0;153.0
-510.0;-331.0;-505.0;0;-221.0;-667.0;?;-16.0;?;-480.0;95.0
-369.0;-334.0;-507.0;0;-221.0;?;?;-26.0;?;-481.0;72.0
-115.0;-335.0;-512.0;?;-221.0;-663.0;641.0;3.0;?;-478.0;93.0
186.0;?;-521.0;2;-222.0;-661.0;643.0;0.0;276.0;-473.0;?
243.0;-331.0;-526.0;?;?;?;643.0;-30.0;280.0;-468.0;97.0
?;-324.0;-530.0;6;?;-664.0;645.0;-10.0;?;-456.0;66.0
532.0;-313.0;-526.0;5;-222.0;-668.0;?;-13.0;276.0;-441.0;30.0
441.0;?;?;9;-221.0;-667.0;642.0;-22.0;275.0;-433.0;50.0
457.0;?;-526.0;7;-219.0;-666.0;643.0;13.0;275.0;-424.0;78.0
446.0;-301.0;-521.0;?;-220.0;-666.0;641.0;11.0;275.0;-417.0;?
?;-296.0;-514.0;-5;-219.0;-662.0;639.0;?;?;-416.0;34.0
?;-294.0;-506.0;-7;-217.0;?;639.0;49.0;275.0;-419.0;69.0
-262.0;-290.0;-497.0;-6;-218.0;-671.0;638.0;28.0;270.0;-428.0;125.0
-403.0;-289.0;?;?;?;-672.0;637.0;-13.0;267.0;-439.0;107.0
-619.0;-291.0;-482.0;-6;-220.0;?;635.0;-41.0;265.0;-457.0;125.0
-577.0;-304.0;-482.0;-6;-219.0;-672.0;632.0;-13.0;268.0;-473.0;78.0
-624.0;-311.0;-480.0;-6;-218.0;?;633.0;-51.0;269.0;-485.0;70.0
-580.0;?;-479.0;-8;-220.0;?;635.0;-14.0;269.0;-492.0;41.0
-395.0;?;-485.0;?;-221.0;?;636.0;-11.0;269.0;-491.0;70.0
-127.0;?;?;-9;-222.0;-666.0;638.0;28.0;273.0;-485.0;69.0
137.0;-329.0;-508.0;-11;-222.0;?;?;-1.0;278.0;-478.0;67.0
239.0;-329.0;-516.0;-11;-221.0;-661.0;?;-8.0;279.0;-471.0;?
531.0;?;-519.0;1;-222.0;-670.0;643.0;21.0;?;?;?
?;?;-517.0;1;?;-673.0;641.0;51.0;272.0;-437.0;-13.0
?;-304.0;-519.0;-3;-223.0;-672.0;?;?;273.0;-428.0;62.0
433.0;-307.0;-521.0;-1;-221.0;-668.0;637.0;?;?;-420.0;53.0
?;-301.0;-514.0;-2;-221.0;-667.0;635.0;55.0;275.0;-414.0;51.0
161.0;-298.0;?;-2;-219.0;?;632.0;32.0;275.0;-416.0;80.0
47.0;-292.0;-498.0;-2;-216.0;?;635.0;39.0;272.0;-420.0;?
-207.0;-288.0;-488.0;2;-218.0;-668.0;633.0;53.0;271.0;-431.0;?
-289.0;-286.0;-484.0;10;-218.0;-662.0;628.0;15.0;272.0;-448.0;59.0
?;-290.0;-479.0;3;-217.0;-662.0;?;?;268.0;?;98.0
?;?;?;-7;-214.0;-657.0;627.0;13.0;270.0;-481.0;57.0
-485.0;-301.0;-474.0;-7;-216.0;-655.0;629.0;4.0;271.0;-489.0;23.0
-360.0;-307.0;-480.0;-7;-218.0;-655.0;631.0;3.0;273.0;?;49.0
-133.0;-307.0;-490.0;-2;?;-656.0;634.0;?;275.0;-480.0;78.0
?;-309.0;-504.0;?;-221.0;?;635.0;-43.0;279.0;?;67.0
383.0;-310.0;-517.0;?;-219.0;-654.0;637.0;-11.0;279.0;-460.0;64.0
443.0;-303.0;-518.0;2;-222.0;-660.0;638.0;-36.0;275.0;-444.0;-1.0
?;-293.0;?;2;-223.0;-659.0;?;-15.0;?;-432.0;?
362.0;-294.0;-518.0;0;-220.0;-658.0;637.0;72.0;?;?;39.0
464.0;-290.0;-514.0;5;-221.0;?;637.0;9.0;?;-411.0;50.0
308.0;-280.0;?;?;-219.0;?;?;11.0;275.0;-407.0;37.0
131.0;-275.0;?;10;-216.0;-658.0;637.0;21.0;?;-409.0;74.0
162.0;-271.0;-488.0;10;-214.0;-659.0;636.0;17.0;273.0;?;92.0
?;?;?;9;-214.0;?;?;?;?;-416.0;?
-145.0;?;-470.0;12;-214.0;-660.0;633.0;34.0;?;-428.0;35.0
?;-259.0;-467.0;1;-212.0;-657.0;632.0;?;?;-441.0;50.0
-406.0;-261.0;-465.0;-9;-213.0;-656.0;?;7.0;267.0;-454.0;?
-411.0;?;?;?;?;?;631.0;-11.0;265.0;-461.0;49.0
-314.0;-271.0;-476.0;?;-217.0;-655.0;?;-4.0;?;-459.0;?
-32.0;-273.0;-484.0;0;-218.0;-651.0;634.0;?;271.0;-452.0;40.0
126.0;-277.0;?;1;-219.0;?;636.0;?;?;-446.0;?
373.0;-276.0;-499.0;1;-220.0;-645.0;637.0;8.0;277.0;-435.0;2.0
496.0;-270.0;-498.0;0;-222.0;-647.0;637.0;-43.0;276.0;-420.0;53.0
477.0;-263.0;-492.0;2;?;-648.0;?;7.0;?;?;?
414.0;-257.0;-485.0;11;?;-648.0;637.0;7.0;276.0;-403.0;30.0
236.0;-252.0;-479.0;7;-219.0;-647.0;635.0;2.0;275.0;-403.0;68.0
38.0;-245.0;-472.0;2;?;-648.0;633.0;?;271.0;-408.0;49.0
-230.0;-239.0;-461.0;9;-215.0;-650.0;?;49.0;270.0;?;114.0
-352.0;?;-454.0;-2;-215.0;-649.0;630.0;?;266.0;?;80.0
-336.0;-240.0;?;-12;-214.0;-646.0;630.0;20.0;265.0;-440.0;42.0
-442.0;-243.0;?;-3;?;?;630.0;15.0;?;-453.0;45.0
-446.0;?;-454.0;?;-215.0;-646.0;630.0;-16.0;264.0;-461.0;40.0
?;-250.0;-460.0;0;?;-647.0;630.0;-25.0;264.0;-463.0;?
?;?;-471.0;-8;-219.0;-642.0;629.0;-4.0;268.0;-457.0;?
44.0;-260.0;-478.0;?;-220.0;-642.0;?;-22.0;?;?;61.0
157.0;-263.0;?;13;-222.0;-642.0;635.0;-62.0;273.0;-442.0;?
418.0;-257.0;-488.0;-3;-221.0;-638.0;636.0;-65.0;276.0;-427.0;20.0
448.0;-252.0;-483.0;0;?;-640.0;637.0;-4.0;276.0;-415.0;59.0
476.0;?;?;6;-221.0;-638.0;?;-11.0;276.0;-405.0;78.0
368.0;-246.0;-473.0;?;?;?;635.0;?;?;-400.0;60.0
83.0;-247.0;-465.0;4;?;-640.0;633.0;?;273.0;-402.0;71.0
-21.0;-248.0;?;4;-216.0;-641.0;?;26.0;?;-406.0;112.0
-178.0;?;-453.0;4;-216.0;-647.0;633.0;?;267.0;-412.0;102.0
?;-247.0;-448.0;?;-217.0;-648.0;633.0;13.0;267.0;-423.0;?
-382.0;?;?;-4;-216.0;-644.0;632.0;-2.0;269.0;-435.0;?
?;-258.0;?;?;-216.0;?;631.0;?;268.0;-446.0;72.0
-497.0;-264.0;-453.0;?;-217.0;-644.0;632.0;?;267.0;-454.0;45.0
-387.0;-271.0;-459.0;-1;?;-646.0;634.0;-28.0;266.0;-454.0;95.0
?;-273.0;-470.0;-1;-219.0;?;636.0;-11.0;269.0;-448.0;122.0
?;-276.0;-478.0;0;?;-640.0;?;?;274.0;?;61.0
418.0;-274.0;-485.0;-2;-219.0;-642.0;645.0;-60.0;279.0;?;-24.0
592.0;-267.0;-486.0;0;-219.0;-643.0;646.0;-84.0;281.0;-419.0;?
543.0;-258.0;-481.0;-2;-219.0;?;?;-9.0;282.0;-409.0;53.0
527.0;-248.0;-476.0;1;-218.0;-643.0;?;-15.0;283.0;-400.0;69.0
368.0;-239.0;?;12;?;?;646.0;12.0;282.0;?;-17.0
?;-231.0;-464.0;9;?;-645.0;644.0;4.0;282.0;-392.0;?
?;-227.0;?;5;-215.0;-644.0;642.0;24.0;279.0;-394.0;106.0
?;-223.0;-451.0;9;-212.0;-647.0;642.0;37.0;276.0;?;86.0
-182.0;-214.0;-441.0;14;-212.0;-648.0;641.0;17.0;275.0;-404.0;57.0
?;-212.0;-438.0;12;-210.0;?;638.0;?;275.0;-416.0;61.0
-324.0;?;-439.0;-3;-209.0;-644.0;638.0;-20.0;?;-428.0;59.0
-479.0;-218.0;-442.0;-7;-209.0;-641.0;?;8.0;?;-436.0;77.0
-411.0;-222.0;-449.0;-3;-211.0;?;637.0;-11.0;280.0;-435.0;69.0
-269.0;-227.0;-454.0;-7;-212.0;-630.0;?;37.0;285.0;-430.0;67.0
229.0;-227.0;-457.0;-8;-214.0;-631.0;641.0;-9.0;288.0;?;60.0
?;-230.0;?;-8;-214.0;-631.0;643.0;-48.0;289.0;-412.0;65.0
600.0;-230.0;-449.0;?;-212.0;-631.0;647.0;4.0;289.0;-398.0;77.0
-111.0;-222.0;-423.0;2;?;-641.0;?;12.0;285.0;-398.0;?
365.0;-218.0;-428.0;7;-223.0;-648.0;?;16.0;?;-396.0;?
152.0;-220.0;-420.0;5;-221.0;-648.0;?;20.0;272.0;-395.0;87.0
120.0;-216.0;-420.0;6;-218.0;?;630.0;56.0;267.0;-396.0;?
65.0;-225.0;-425.0;6;?;-648.0;631.0;?;268.0;-398.0;78.0
13.0;-229.0;-428.0;6;-216.0;-644.0;629.0;6.0;269.0;-401.0;74.0
-118.0;-228.0;?;?;-215.0;-641.0;627.0;0.0;?;-408.0;87.0
-294.0;-231.0;-438.0;-1;-215.0;-640.0;?;?;268.0;-418.0;109.0
-482.0;-242.0;?;-1;-215.0;-639.0;622.0;-41.0;265.0;-430.0;?
-598.0;-255.0;-454.0;-3;-214.0;?;?;-28.0;263.0;-443.0;123.0
-685.0;?;?;0;?;-628.0;610.0;?;265.0;-455.0;119.0
-681.0;-284.0;-474.0;0;?;-621.0;?;-47.0;?;?;113.0
?;-302.0;-484.0;-1;?;-618.0;602.0;?;268.0;-475.0;117.0
-559.0;-323.0;?;1;-203.0;-616.0;602.0;-86.0;268.0;-482.0;?
-409.0;?;?;-3;?;-615.0;602.0;-73.0;268.0;-485.0;104.0
-271.0;?;-498.0;0;-203.0;-615.0;602.0;?;270.0;?;107.0
-190.0;-352.0;-501.0;?;?;-617.0;603.0;-85.0;269.0;-481.0;96.0
-90.0;-357.0;-504.0;?;-202.0;-618.0;602.0;-77.0;269.0;-477.0;125.0
?;-362.0;?;-6;-201.0;-618.0;602.0;-83.0;269.0;-475.0;112.0
-100.0;-368.0;-504.0;?;-200.0;-621.0;?;-71.0;?;-472.0;93.0
-73.0;?;-503.0;-4;-200.0;-621.0;605.0;?;?;-468.0;91.0
-95.0;-374.0;-503.0;2;-200.0;-624.0;?;-82.0;269.0;-467.0;122.0
-64.0;-377.0;-505.0;-2;-200.0;-626.0;606.0;?;269.0;-466.0;104.0
-47.0;-380.0;-508.0;-3;?;-626.0;?;?;268.0;-466.0;101.0
-31.0;-383.0;-510.0;-1;-199.0;-627.0;606.0;-49.0;267.0;-466.0;102.0
-22.0;-384.0;-511.0;-3;-199.0;-628.0;607.0;-15.0;267.0;-465.0;99.0
-70.0;-385.0;-511.0;?;-200.0;-627.0;607.0;?;267.0;-464.0;114.0
-146.0;-385.0;?;4;-201.0;-627.0;607.0;-17.0;267.0;?;114.0
-165.0;-387.0;?;?;?;-626.0;607.0;-14.0;266.0;-470.0;122.0
-133.0;-389.0;-509.0;1;-201.0;-626.0;?;-4.0;266.0;-472.0;134.0
-108.0;-391.0;-509.0;?;-202.0;-626.0;607.0;-13.0;267.0;?;126.0
-104.0;-393.0;-509.0;3;?;-624.0;606.0;-2.0;268.0;-474.0;107.0
-156.0;-393.0;-509.0;3;-201.0;-623.0;605.0;?;269.0;?;?
?;-394.0;-509.0;?;?;-623.0;606.0;?;268.0;-475.0;105.0
-13.0;?;-511.0;-3;-202.0;-623.0;607.0;-22.0;269.0;-474.0;85.0
118.0;-392.0;-515.0;-5;-204.0;-621.0;610.0;3.0;271.0;?;116.0
305.0;?;?;1;-203.0;-623.0;613.0;-36.0;271.0;-465.0;130.0
?;-388.0;-520.0;6;-205.0;-625.0;617.0;-45.0;?;-458.0;105.0
?;?;-519.0;-1;-207.0;-625.0;619.0;-7.0;?;?;?
336.0;?;-518.0;0;-208.0;-626.0;?;12.0;274.0;-443.0;60.0
331.0;-370.0;?;5;-208.0;-626.0;?;?;?;-434.0;134.0
293.0;-363.0;?;3;-207.0;?;618.0;-45.0;272.0;-428.0;70.0
344.0;?;-520.0;-1;-207.0;-628.0;617.0;0.0;?;-422.0;57.0
-157.0;-274.0;-482.0;-1;-202.0;?;624.0;28.0;271.0;-421.0;-10.0
206.0;?;?;2;-204.0;-631.0;627.0;-44.0;?;-415.0;43.0
?;-274.0;?;5;-204.0;-630.0;?;-21.0;273.0;-404.0;95.0
542.0;-265.0;-489.0;2;?;-632.0;630.0;-27.0;273.0;-390.0;79.0
493.0;-255.0;-481.0;-2;-204.0;-633.0;630.0;-1.0;?;-379.0;78.0
355.0;-249.0;-473.0;-2;-201.0;-635.0;?;-6.0;?;?;124.0
211.0;-243.0;?;-3;?;-634.0;629.0;32.0;273.0;-377.0;?
23.0;?;?;4;-195.0;-635.0;?;?;?;-380.0;135.0
-144.0;-234.0;-450.0;5;-197.0;-640.0;631.0;41.0;270.0;-387.0;150.0
-291.0;-233.0;-446.0;3;-197.0;-639.0;628.0;16.0;269.0;-398.0;?
-482.0;-241.0;-451.0;3;?;-636.0;625.0;41.0;268.0;?;85.0
?;-243.0;-455.0;-2;?;-634.0;625.0;6.0;269.0;-420.0;106.0
?;-248.0;-462.0;-2;-200.0;-635.0;626.0;20.0;269.0;-420.0;124.0
-61.0;-251.0;?;-2;-201.0;-635.0;625.0;-28.0;270.0;?;151.0
?;-255.0;-472.0;0;-203.0;-637.0;627.0;?;270.0;-411.0;166.0
332.0;-255.0;-479.0;0;-203.0;?;627.0;-73.0;270.0;?;100.0
340.0;-250.0;-476.0;-2;?;-639.0;627.0;-47.0;270.0;-393.0;48.0
261.0;-248.0;-474.0;?;?;-642.0;629.0;?;269.0;-388.0;57.0
316.0;?;-475.0;-4;?;-642.0;629.0;-44.0;?;-381.0;65.0
?;?;-473.0;-5;-202.0;-642.0;628.0;-45.0;266.0;?;77.0
233.0;-244.0;?;?;-202.0;-642.0;628.0;?;267.0;-371.0;?
278.0;-239.0;?;?;-201.0;?;626.0;?;266.0;-369.0;?
101.0;-231.0;-468.0;2;?;-643.0;?;-11.0;265.0;-368.0;131.0
30.0;?;-466.0;1;?;-644.0;?;-2.0;265.0;-370.0;166.0
-14.0;-227.0;?;?;-198.0;-645.0;629.0;-9.0;265.0;-375.0;145.0
-46.0;?;?;?;?;-644.0;626.0;8.0;264.0;-383.0;137.0
-145.0;-224.0;?;-1;?;-652.0;?;19.0;?;-392.0;126.0
-185.0;-224.0;?;-1;?;-649.0;620.0;24.0;258.0;-400.0;?
-113.0;-220.0;?;-10;-193.0;-645.0;620.0;38.0;259.0;-404.0;130.0
-136.0;?;?;-1;-195.0;-645.0;?;24.0;?;-407.0;144.0
-76.0;-220.0;-467.0;3;-196.0;?;?;-32.0;260.0;-410.0;111.0
-100.0;-225.0;?;0;-196.0;-643.0;615.0;-39.0;?;-413.0;66.0
-242.0;-232.0;-468.0;?;-197.0;-642.0;?;-56.0;261.0;-418.0;127.0
-366.0;-239.0;-470.0;-5;-197.0;-639.0;606.0;-71.0;261.0;-424.0;112.0
-529.0;-248.0;?;?;-196.0;?;602.0;-45.0;260.0;-434.0;95.0
-575.0;-260.0;-485.0;2;-195.0;-630.0;?;-32.0;?;?;115.0
-582.0;-273.0;-495.0;2;-194.0;-622.0;592.0;?;265.0;-454.0;?
?;-286.0;-504.0;3;-192.0;?;586.0;-30.0;267.0;-464.0;135.0
-571.0;?;-511.0;-8;-190.0;-602.0;581.0;-17.0;271.0;-473.0;132.0
-540.0;-298.0;-516.0;-7;-188.0;-593.0;?;6.0;275.0;?;97.0
-530.0;-299.0;-521.0;5;-188.0;-583.0;577.0;12.0;280.0;-492.0;75.0
?;-300.0;-526.0;-5;-187.0;?;575.0;28.0;285.0;-501.0;98.0
-314.0;-299.0;-530.0;0;-186.0;-570.0;574.0;8.0;288.0;?;118.0
-199.0;?;-532.0;?;?;?;573.0;23.0;290.0;-514.0;116.0
-153.0;-293.0;-534.0;-3;-185.0;-563.0;572.0;17.0;291.0;-519.0;145.0
-34.0;-288.0;-535.0;3;-185.0;-561.0;571.0;?;293.0;-522.0;181.0
61.0;-281.0;-534.0;1;-184.0;?;570.0;-4.0;?;-522.0;165.0
-37.0;-271.0;-535.0;2;?;-559.0;569.0;?;294.0;-524.0;143.0
-79.0;-262.0;?;3;-184.0;-559.0;569.0;-17.0;294.0;?;145.0
?;-250.0;-540.0;3;-184.0;-561.0;?;-22.0;293.0;-531.0;135.0
-24.0;-231.0;-543.0;0;-182.0;-562.0;569.0;-23.0;293.0;-535.0;153.0
71.0;?;-542.0;-2;-181.0;-562.0;569.0;-11.0;292.0;-536.0;144.0
105.0;-192.0;-537.0;-1;-179.0;-561.0;569.0;-32.0;293.0;-537.0;147.0
79.0;?;-528.0;?;?;?;570.0;-20.0;294.0;-538.0;181.0
-31.0;-175.0;-519.0;0;-178.0;?;570.0;-30.0;294.0;-540.0;165.0
-24.0;-171.0;-512.0;4;?;-563.0;570.0;?;294.0;-542.0;184.0
-118.0;-171.0;-506.0;3;-176.0;?;570.0;?;294.0;-543.0;?
?;-172.0;-502.0;2;-175.0;-565.0;569.0;?;293.0;-545.0;160.0
-254.0;-173.0;-502.0;?;?;-565.0;569.0;-52.0;293.0;-547.0;168.0
-141.0;-181.0;-504.0;-8;?;-564.0;568.0;-114.0;?;?;144.0
?;-186.0;-507.0;-4;-173.0;-565.0;569.0;-86.0;294.0;-548.0;145.0
60.0;?;-762.0;15;-198.0;-746.0;874.0;-96.0;390.0;-423.0;336.0
87.0;-381.0;?;2;-196.0;-743.0;?;-69.0;387.0;-422.0;?
?;?;-761.0;2;?;?;873.0;9.0;379.0;?;348.0
136.0;-382.0;-759.0;-2;-188.0;-747.0;874.0;?;372.0;-419.0;?
162.0;-381.0;?;5;-183.0;-748.0;875.0;17.0;368.0;-418.0;381.0
129.0;-380.0;-755.0;8;-179.0;?;875.0;79.0;368.0;-418.0;409.0
38.0;?;?;0;-173.0;?;876.0;122.0;364.0;-417.0;398.0
50.0;-382.0;-752.0;7;-167.0;-743.0;878.0;143.0;359.0;-418.0;394.0
?;-382.0;-751.0;?;-160.0;?;880.0;120.0;?;-419.0;?
659.0;-277.0;-586.0;-9;-99.0;-634.0;606.0;535.0;132.0;-543.0;?
?;-266.0;-577.0;?;-108.0;-629.0;614.0;465.0;?;-537.0;19.0
1003.0;-258.0;-566.0;-6;-117.0;?;?;468.0;155.0;-528.0;28.0
1071.0;-250.0;-554.0;-8;-128.0;-624.0;625.0;445.0;171.0;-518.0;28.0
1131.0;-241.0;-538.0;?;-138.0;-615.0;622.0;419.0;?;-506.0;-1.0
?;-228.0;-520.0;-10;-144.0;?;621.0;348.0;?;?;-1.0
1173.0;-212.0;?;-5;?;-627.0;622.0;355.0;198.0;-474.0;-24.0
1282.0;-190.0;-480.0;?;-157.0;-632.0;622.0;297.0;197.0;-454.0;-27.0
1309.0;?;-459.0;-8;-158.0;?;618.0;291.0;201.0;-433.0;-34.0
1221.0;-132.0;-437.0;-3;?;-632.0;?;324.0;205.0;-411.0;-32.0
1128.0;-106.0;?;2;?;-632.0;607.0;242.0;209.0;-392.0;-16.0
1114.0;-81.0;?;0;?;-629.0;606.0;264.0;215.0;-374.0;?
?;-56.0;-373.0;0;-157.0;?;607.0;224.0;223.0;-356.0;?
799.0;-38.0;-355.0;-2;-161.0;?;607.0;?;?;-343.0;-17.0
617.0;?;-343.0;-3;-163.0;-624.0;607.0;67.0;236.0;?;?
396.0;-20.0;-336.0;-3;?;-623.0;607.0;98.0;240.0;-327.0;-18.0
197.0;-21.0;?;1;-164.0;-622.0;606.0;49.0;242.0;-324.0;-19.0
65.0;-21.0;?;-2;-165.0;-618.0;604.0;57.0;243.0;-323.0;?
93.0;?;-337.0;-4;-167.0;?;?;3.0;?;-321.0;-10.0
11.0;?;-337.0;?;-168.0;-610.0;601.0;19.0;?;?;-9.0
?;-17.0;-335.0;1;-169.0;-608.0;600.0;17.0;250.0;-320.0;18.0
7.0;-17.0;-333.0;3;-171.0;-605.0;600.0;32.0;252.0;?;0.0
?;-19.0;-334.0;7;-171.0;-604.0;600.0;8.0;254.0;-321.0;?
?;-20.0;?;1;-172.0;-603.0;600.0;9.0;255.0;-323.0;-1.0
-185.0;-27.0;-339.0;?;-172.0;-601.0;600.0;-11.0;257.0;-326.0;16.0
?;?;?;1;-173.0;-598.0;600.0;-9.0;260.0;-330.0;19.0
-166.0;-40.0;-350.0;?;-173.0;-596.0;601.0;?;262.0;-333.0;19.0
-151.0;-46.0;-355.0;3;-173.0;-593.0;601.0;?;265.0;?;21.0
-162.0;-50.0;-360.0;?;-173.0;?;601.0;-35.0;?;-339.0;8.0
?;-56.0;-363.0;?;-172.0;-584.0;601.0;?;?;-341.0;2.0
?;-59.0;-367.0;1;-172.0;-578.0;?;-62.0;279.0;-342.0;33.0
-88.0;-65.0;-369.0;-3;-172.0;-576.0;602.0;-64.0;282.0;-343.0;33.0
-94.0;?;-372.0;4;-171.0;-577.0;604.0;?;283.0;-344.0;12.0
?;-74.0;-374.0;-1;-170.0;-578.0;605.0;?;?;-345.0;10.0
-84.0;?;-376.0;-12;-170.0;-585.0;608.0;-77.0;283.0;?;?
?;-85.0;?;-3;-171.0;-598.0;611.0;-66.0;276.0;-346.0;11.0
-65.0;-91.0;-381.0;3;-170.0;?;613.0;-57.0;268.0;-347.0;18.0
14.0;?;-394.0;?;-173.0;-617.0;622.0;-41.0;?;-351.0;39.0
-15.0;-122.0;-395.0;7;-172.0;-618.0;622.0;?;?;?;?
-1.0;-123.0;-395.0;7;?;-617.0;623.0;-31.0;279.0;-351.0;56.0
?;-123.0;-397.0;7;-171.0;-617.0;623.0;-64.0;280.0;-350.0;?
14.0;?;-398.0;?;-171.0;-619.0;624.0;?;281.0;?;28.0
28.0;-124.0;-398.0;4;-171.0;?;626.0;-7.0;281.0;-349.0;21.0
?;-125.0;?;2;-171.0;-622.0;?;?;282.0;-349.0;41.0
52.0;?;-401.0;-1;-171.0;-621.0;627.0;-40.0;284.0;?;?
?;-125.0;-403.0;0;-172.0;-621.0;628.0;-45.0;286.0;-348.0;64.0
?;-127.0;-406.0;-2;-172.0;-617.0;627.0;?;288.0;-351.0;?
-190.0;?;-412.0;-3;-172.0;-608.0;625.0;-77.0;?;-356.0;67.0
-356.0;?;-421.0;4;-172.0;-600.0;?;-79.0;?;-364.0;37.0
?;-151.0;?;4;?;-589.0;?;?;299.0;-377.0;52.0
-665.0;-165.0;-448.0;4;?;-575.0;617.0;?;303.0;?;71.0
?;-184.0;-464.0;3;-172.0;-565.0;618.0;-147.0;303.0;-407.0;124.0
-699.0;-202.0;-479.0;-2;-171.0;-558.0;?;-164.0;301.0;-422.0;155.0
-731.0;-218.0;?;7;-171.0;-548.0;615.0;-149.0;302.0;-435.0;162.0
?;?;-505.0;10;-171.0;-541.0;?;-166.0;306.0;-448.0;201.0
-789.0;-244.0;-517.0;-5;-171.0;-533.0;617.0;-201.0;313.0;-460.0;234.0
-821.0;?;-529.0;-2;-171.0;-523.0;?;-196.0;321.0;-472.0;203.0
-884.0;-267.0;-542.0;?;-171.0;?;618.0;-236.0;326.0;-485.0;158.0
-863.0;-281.0;-555.0;6;-170.0;-503.0;617.0;-280.0;?;?;112.0
-802.0;?;?;?;-168.0;-482.0;614.0;-262.0;335.0;-505.0;?
-682.0;-300.0;-578.0;8;?;?;611.0;-282.0;344.0;-511.0;125.0
-551.0;-308.0;-585.0;2;-160.0;-417.0;?;?;?;-514.0;?
-459.0;-317.0;?;0;-156.0;-384.0;617.0;-274.0;?;?;144.0
87.0;-417.0;-596.0;-2;-211.0;-91.0;663.0;79.0;500.0;-581.0;112.0
102.0;-416.0;-595.0;-3;?;-97.0;?;42.0;489.0;?;116.0
93.0;-414.0;-595.0;-5;-203.0;?;657.0;54.0;477.0;-580.0;121.0
97.0;-412.0;-595.0;?;?;-112.0;654.0;?;462.0;?;152.0
111.0;-410.0;-594.0;8;-195.0;-119.0;649.0;92.0;445.0;-580.0;136.0
93.0;?;-593.0;?;?;-126.0;647.0;70.0;430.0;-580.0;135.0
108.0;-406.0;?;1;-187.0;-130.0;644.0;?;418.0;-579.0;134.0
57.0;?;-591.0;?;-184.0;-138.0;?;19.0;404.0;-579.0;125.0
28.0;-405.0;-590.0;0;-182.0;-141.0;?;23.0;393.0;-579.0;137.0
8.0;-406.0;-589.0;-3;-180.0;-144.0;636.0;10.0;384.0;-579.0;?
5.0;-406.0;?;2;-180.0;?;633.0;6.0;378.0;-579.0;130.0
-17.0;?;?;?;?;-147.0;631.0;2.0;373.0;?;127.0
-174.0;-409.0;-588.0;2;-161.0;-632.0;663.0;147.0;218.0;-584.0;287.0
-217.0;-410.0;-585.0;-1;-158.0;-637.0;659.0;168.0;212.0;-589.0;?
-190.0;-413.0;-581.0;?;-156.0;-643.0;657.0;?;205.0;-593.0;284.0
-175.0;-416.0;?;0;-154.0;-645.0;656.0;145.0;201.0;-597.0;292.0
-169.0;-418.0;-575.0;0;-152.0;-645.0;654.0;?;199.0;-601.0;?
-96.0;-418.0;-573.0;0;-151.0;?;653.0;?;197.0;?;259.0
?;-418.0;-571.0;5;?;?;652.0;23.0;?;-605.0;259.0
-70.0;?;-570.0;1;-150.0;?;652.0;24.0;197.0;-607.0;251.0
-30.0;-417.0;-569.0;-4;?;-645.0;653.0;15.0;198.0;-608.0;240.0
-16.0;-417.0;?;?;-149.0;-645.0;653.0;17.0;199.0;-609.0;250.0
-18.0;-418.0;-568.0;-2;-149.0;?;653.0;28.0;199.0;?;259.0
-18.0;-419.0;-567.0;3;-149.0;?;?;32.0;199.0;-610.0;259.0
1.0;-418.0;-566.0;4;-148.0;-644.0;653.0;-18.0;200.0;-610.0;257.0
-7.0;-418.0;-566.0;4;-149.0;?;?;?;201.0;-610.0;?
-7.0;-419.0;?;4;-148.0;-643.0;652.0;-17.0;202.0;-610.0;?
-9.0;-419.0;-565.0;5;?;-643.0;652.0;-34.0;203.0;-610.0;229.0
?;-418.0;-565.0;4;?;-642.0;653.0;-8.0;204.0;-611.0;?
20.0;-418.0;-566.0;1;-148.0;-642.0;653.0;-34.0;206.0;-610.0;199.0
8.0;-417.0;-566.0;?;-148.0;-641.0;653.0;-7.0;207.0;-610.0;?
-11.0;-417.0;?;?;-148.0;-641.0;653.0;8.0;208.0;?;162.0
?;?;-566.0;10;-148.0;?;653.0;-11.0;208.0;-610.0;141.0
?;-416.0;-566.0;6;-148.0;?;653.0;-24.0;209.0;-610.0;95.0
?;?;-567.0;?;-147.0;-639.0;653.0;-22.0;210.0;-610.0;123.0
