InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit BACK accZ;Accelerometer RUA_ accX;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit RLA accY;InertialMeasurementUnit RUA magneticZ;Accelerometer LH accX;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit RUA accY;InertialMeasurementUnit RLA gyroZ;Accelerometer RKN_ accX;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4
-4604;373.0;693.0;4604;697.0;8.0;?;-2067;153.0;-2012.0;-440.0;-626.0;765.0
-1444;435.0;721.0;1444;?;-12.0;391.0;-1826;?;?;-409.0;-621.0;770.0
3342;?;660.0;?;?;-21.0;359.0;-572;119.0;-1706.0;?;-616.0;776.0
5714;344.0;680.0;?;573.0;-30.0;349.0;-719;55.0;-1873.0;-359.0;-612.0;780.0
5578;292.0;688.0;-5578;534.0;?;484.0;258;95.0;-2094.0;-316.0;-609.0;784.0
1739;254.0;706.0;-1739;?;-71.0;266.0;250;221.0;?;-309.0;-607.0;786.0
-212;234.0;769.0;212;670.0;-95.0;393.0;?;293.0;-1884.0;?;-605.0;788.0
444;249.0;863.0;-444;701.0;-116.0;?;-52;298.0;?;-295.0;-603.0;790.0
11;265.0;768.0;-11;757.0;-132.0;666.0;-149;303.0;-1235.0;-263.0;-600.0;793.0
119;245.0;736.0;?;?;-148.0;95.0;-74;302.0;?;?;-595.0;796.0
96;227.0;498.0;-96;?;?;?;?;297.0;-786.0;-227.0;-590.0;800.0
-7;211.0;535.0;7;656.0;-176.0;?;-107;?;-714.0;-59.0;-585.0;?
?;198.0;?;-83;595.0;?;335.0;?;299.0;?;?;?;?
2;228.0;401.0;-2;553.0;-190.0;21.0;-73;294.0;-708.0;273.0;-576.0;809.0
44;208.0;376.0;-44;637.0;?;994.0;-72;270.0;-684.0;?;-572.0;812.0
24;?;350.0;?;627.0;-190.0;-409.0;-50;233.0;-600.0;-529.0;-568.0;814.0
1;?;348.0;-1;663.0;-187.0;?;?;211.0;-533.0;166.0;-564.0;817.0
-1;?;?;1;764.0;?;486.0;-74;143.0;-707.0;373.0;-559.0;821.0
6;615.0;391.0;-6;824.0;-166.0;255.0;?;43.0;-912.0;-429.0;-548.0;829.0
?;594.0;398.0;5;803.0;-147.0;-183.0;-41;?;-893.0;?;-534.0;840.0
?;677.0;428.0;?;801.0;-121.0;-113.0;-39;?;-782.0;266.0;?;?
13;648.0;493.0;-13;765.0;-94.0;175.0;-43;-248.0;-470.0;24.0;-499.0;863.0
-22;675.0;406.0;22;695.0;-74.0;?;?;-287.0;?;83.0;-482.0;873.0
-18;731.0;380.0;?;603.0;?;425.0;-15;-323.0;18.0;-2.0;-463.0;884.0
52;762.0;412.0;-52;534.0;?;57.0;12;-270.0;144.0;-73.0;?;894.0
41;766.0;432.0;-41;504.0;-45.0;?;8;-288.0;134.0;6.0;-428.0;902.0
?;790.0;369.0;-14;487.0;-40.0;349.0;-10;-315.0;?;27.0;?;907.0
14;?;357.0;-14;518.0;?;?;-9;-292.0;167.0;?;?;912.0
-49;792.0;?;?;557.0;-32.0;254.0;-27;-278.0;284.0;45.0;-396.0;915.0
-62;806.0;329.0;62;545.0;-30.0;437.0;-33;-249.0;309.0;-29.0;?;917.0
-23;786.0;400.0;23;553.0;-24.0;388.0;-17;-222.0;314.0;-145.0;?;918.0
-21;701.0;437.0;21;?;-19.0;437.0;-12;-200.0;250.0;-58.0;-378.0;919.0
-20;693.0;466.0;?;637.0;-12.0;395.0;-12;-254.0;302.0;-46.0;-374.0;920.0
-39;742.0;?;39;560.0;?;491.0;-14;?;424.0;-115.0;-371.0;920.0
-55;772.0;475.0;55;545.0;8.0;461.0;-18;?;383.0;-9.0;?;920.0
-47;?;459.0;47;547.0;?;432.0;-15;-278.0;287.0;-60.0;?;920.0
-63;723.0;438.0;63;?;?;593.0;-12;?;185.0;-173.0;-365.0;920.0
-55;?;426.0;55;?;?;576.0;?;-295.0;111.0;-243.0;-363.0;920.0
-31;719.0;456.0;31;525.0;32.0;?;-10;-313.0;81.0;-444.0;-362.0;919.0
?;784.0;497.0;69;509.0;?;677.0;-10;?;184.0;?;?;917.0
-86;777.0;508.0;86;476.0;?;?;-7;-252.0;153.0;?;-365.0;914.0
-55;?;442.0;55;?;42.0;349.0;-16;-206.0;130.0;-469.0;-368.0;911.0
-78;?;435.0;78;536.0;51.0;506.0;?;?;146.0;-806.0;-372.0;907.0
-48;736.0;492.0;?;593.0;?;710.0;-16;?;172.0;?;-376.0;?
-76;726.0;516.0;76;608.0;65.0;732.0;-7;-188.0;?;-332.0;-377.0;901.0
-288;705.0;511.0;288;?;81.0;424.0;?;-204.0;384.0;-414.0;-377.0;899.0
-419;694.0;529.0;?;570.0;93.0;769.0;1;?;466.0;?;-378.0;896.0
-441;682.0;576.0;441;546.0;100.0;652.0;310;?;524.0;-606.0;-379.0;893.0
?;?;560.0;334;556.0;115.0;1045.0;459;-179.0;522.0;?;-380.0;890.0
?;656.0;528.0;430;510.0;122.0;860.0;338;-154.0;442.0;-391.0;-381.0;886.0
-956;637.0;556.0;956;587.0;?;?;213;-114.0;?;?;?;883.0
-1134;637.0;576.0;1134;?;145.0;1003.0;-77;-115.0;390.0;-379.0;-384.0;879.0
?;609.0;600.0;629;523.0;155.0;729.0;?;-107.0;?;-258.0;?;876.0
-66;598.0;600.0;66;534.0;?;788.0;-818;-75.0;491.0;-8.0;-380.0;873.0
148;580.0;600.0;-148;570.0;?;871.0;-563;-45.0;561.0;?;-380.0;869.0
925;569.0;?;-925;526.0;?;807.0;217;-57.0;?;401.0;?;865.0
1541;554.0;577.0;-1541;542.0;187.0;?;?;?;464.0;?;-381.0;860.0
737;536.0;549.0;-737;?;196.0;833.0;-305;29.0;?;-559.0;-382.0;856.0
378;479.0;515.0;-378;541.0;?;860.0;36;?;?;-843.0;-384.0;851.0
688;462.0;?;-688;488.0;?;775.0;32;117.0;490.0;310.0;-386.0;847.0
435;417.0;544.0;?;457.0;?;847.0;-113;178.0;480.0;-329.0;-388.0;843.0
200;426.0;?;-200;?;223.0;779.0;44;?;?;-489.0;?;842.0
?;445.0;530.0;-243;464.0;229.0;841.0;-42;306.0;413.0;-295.0;?;?
185;422.0;472.0;-185;?;245.0;?;-24;317.0;320.0;-10.0;-379.0;?
61;?;441.0;?;485.0;257.0;835.0;-7;292.0;?;?;-370.0;846.0
27;440.0;469.0;?;479.0;?;800.0;?;261.0;125.0;-76.0;-360.0;850.0
22;?;491.0;-22;458.0;285.0;841.0;-19;?;75.0;55.0;-347.0;854.0
40;507.0;551.0;-40;554.0;300.0;638.0;-14;270.0;85.0;107.0;-331.0;?
47;558.0;459.0;-47;525.0;311.0;829.0;-14;203.0;25.0;61.0;-313.0;861.0
-15;?;443.0;15;507.0;331.0;807.0;-8;227.0;76.0;90.0;-293.0;865.0
-54;616.0;465.0;54;?;350.0;708.0;-17;?;-66.0;46.0;-271.0;868.0
?;652.0;456.0;45;592.0;369.0;730.0;?;?;?;-26.0;-247.0;870.0
?;708.0;?;43;651.0;395.0;?;?;139.0;?;-10.0;?;872.0
-41;750.0;445.0;41;562.0;419.0;720.0;-12;76.0;?;0.0;?;875.0
-42;752.0;468.0;?;634.0;?;?;-9;?;62.0;29.0;-171.0;876.0
-38;798.0;422.0;38;550.0;472.0;751.0;?;-8.0;90.0;?;-145.0;?
2;836.0;509.0;?;?;500.0;754.0;-3;?;-18.0;31.0;-120.0;877.0
40;884.0;488.0;-40;669.0;528.0;770.0;?;21.0;-13.0;?;-94.0;876.0
44;?;515.0;-44;713.0;563.0;?;?;?;69.0;116.0;-71.0;?
33;923.0;?;-33;686.0;591.0;?;-3;-51.0;?;172.0;-50.0;871.0
24;950.0;491.0;?;?;614.0;739.0;-4;-98.0;223.0;95.0;-31.0;869.0
25;958.0;447.0;-25;646.0;644.0;788.0;-3;-111.0;272.0;39.0;-14.0;865.0
?;967.0;485.0;-21;530.0;?;745.0;-4;-99.0;148.0;-82.0;?;861.0
34;951.0;377.0;?;598.0;?;737.0;?;-102.0;?;-28.0;15.0;858.0
47;?;?;-47;595.0;708.0;756.0;-7;-91.0;6.0;71.0;27.0;854.0
46;944.0;?;?;559.0;?;771.0;?;-80.0;-87.0;40.0;?;850.0
?;922.0;446.0;-47;662.0;735.0;?;-7;-63.0;-33.0;3.0;46.0;846.0
29;912.0;434.0;?;?;758.0;871.0;2;-67.0;-31.0;-68.0;?;842.0
22;913.0;480.0;-22;608.0;?;833.0;10;-48.0;?;-65.0;61.0;839.0
?;902.0;419.0;-21;639.0;796.0;645.0;?;-22.0;17.0;-27.0;68.0;?
11;861.0;693.0;-11;561.0;818.0;759.0;-12;?;-70.0;?;73.0;833.0
13;878.0;493.0;-13;511.0;842.0;783.0;-10;38.0;-223.0;?;?;830.0
?;873.0;508.0;-13;596.0;868.0;810.0;?;34.0;-315.0;0.0;82.0;829.0
13;902.0;320.0;?;643.0;902.0;?;-11;-21.0;-162.0;16.0;88.0;827.0
12;911.0;?;-12;?;?;767.0;-10;-13.0;-94.0;43.0;97.0;824.0
15;889.0;?;-15;524.0;960.0;754.0;-11;-34.0;-231.0;58.0;106.0;822.0
9;892.0;468.0;-9;555.0;990.0;732.0;-10;?;-206.0;46.0;115.0;820.0
-9;890.0;449.0;9;?;1015.0;742.0;-11;23.0;-109.0;37.0;124.0;818.0
-10;878.0;416.0;?;683.0;1036.0;778.0;-13;38.0;-48.0;42.0;?;?
-8;875.0;525.0;8;477.0;1061.0;740.0;-2;19.0;129.0;10.0;140.0;814.0
-10;883.0;505.0;10;880.0;?;739.0;?;-172.0;20.0;46.0;147.0;?
-8;881.0;?;?;575.0;1095.0;727.0;1;39.0;411.0;11.0;153.0;811.0
?;?;436.0;?;632.0;1110.0;746.0;3;153.0;506.0;-82.0;157.0;811.0
-9;889.0;414.0;9;286.0;1125.0;766.0;2;105.0;?;?;?;810.0
-9;?;?;9;?;1137.0;752.0;2;-43.0;-48.0;-200.0;163.0;809.0
-8;876.0;?;8;?;1145.0;665.0;?;-36.0;?;55.0;164.0;809.0
-11;874.0;379.0;11;?;1150.0;733.0;2;72.0;128.0;?;165.0;809.0
?;874.0;390.0;6;537.0;1158.0;778.0;2;?;118.0;58.0;165.0;809.0
-11;873.0;?;11;515.0;1165.0;700.0;3;42.0;-16.0;-60.0;165.0;809.0
-9;885.0;392.0;9;579.0;1169.0;756.0;2;37.0;-66.0;?;165.0;?
?;877.0;355.0;?;674.0;?;716.0;2;82.0;68.0;-567.0;?;809.0
-38;891.0;316.0;38;547.0;1174.0;924.0;6;53.0;52.0;-352.0;164.0;809.0
-26;?;?;26;542.0;1178.0;739.0;6;17.0;-29.0;331.0;164.0;?
-33;?;288.0;?;577.0;1174.0;832.0;1;-1.0;-10.0;191.0;162.0;809.0
-77;?;267.0;77;531.0;1170.0;1154.0;3;-18.0;-15.0;-99.0;?;808.0
-75;918.0;278.0;75;466.0;1159.0;883.0;4;-59.0;?;-251.0;?;808.0
-101;?;240.0;101;366.0;1140.0;?;-7;-44.0;?;?;155.0;807.0
?;931.0;205.0;106;482.0;1120.0;404.0;?;?;-791.0;?;150.0;807.0
-127;928.0;?;127;508.0;1083.0;515.0;11;-72.0;-867.0;82.0;142.0;807.0
-166;918.0;147.0;166;508.0;?;560.0;15;-67.0;?;-163.0;132.0;807.0
-120;915.0;148.0;?;494.0;991.0;252.0;-9;-24.0;-962.0;-255.0;120.0;?
-66;917.0;103.0;66;475.0;940.0;261.0;-2;-44.0;-965.0;-128.0;?;807.0
?;906.0;95.0;23;486.0;891.0;387.0;4;?;-868.0;-27.0;88.0;806.0
12;907.0;111.0;-12;458.0;?;?;-20;-98.0;-789.0;-71.0;67.0;?
-27;?;?;27;455.0;787.0;61.0;21;?;-677.0;?;46.0;802.0
-78;913.0;234.0;?;454.0;730.0;891.0;?;?;-647.0;-119.0;23.0;798.0
-183;859.0;264.0;183;463.0;?;1176.0;?;?;?;-44.0;1.0;791.0
-447;823.0;257.0;447;442.0;646.0;831.0;-27;-3.0;-411.0;-101.0;-22.0;784.0
-930;817.0;305.0;930;412.0;607.0;708.0;-336;-10.0;?;-122.0;-46.0;774.0
-1636;790.0;222.0;1636;366.0;572.0;638.0;-317;-55.0;?;?;-71.0;763.0
-2243;774.0;141.0;2243;?;?;749.0;-500;-66.0;-24.0;-85.0;-96.0;749.0
-2889;736.0;90.0;2889;266.0;495.0;?;-932;-103.0;-97.0;-157.0;?;?
-2683;693.0;?;2683;?;454.0;795.0;-1010;?;-141.0;-189.0;?;?
-1077;588.0;?;1077;?;?;625.0;-768;-53.0;-266.0;-116.0;-160.0;697.0
-80;527.0;68.0;?;247.0;?;631.0;-43;20.0;-274.0;-109.0;-172.0;675.0
-236;488.0;129.0;?;287.0;347.0;720.0;?;70.0;-364.0;-100.0;-182.0;?
-508;515.0;130.0;508;320.0;319.0;819.0;-151;127.0;-447.0;?;-188.0;624.0
-523;515.0;?;523;345.0;297.0;722.0;-229;157.0;-545.0;-164.0;-188.0;?
-702;?;-18.0;702;380.0;284.0;540.0;?;153.0;-678.0;-135.0;?;569.0
-1165;391.0;-70.0;1165;415.0;273.0;?;-522;152.0;?;?;?;537.0
-1165;313.0;-73.0;1165;431.0;268.0;382.0;-376;92.0;-586.0;-150.0;-166.0;502.0
?;367.0;-42.0;1076;414.0;?;343.0;-540;7.0;-219.0;-174.0;?;?
-1031;198.0;30.0;1031;362.0;257.0;388.0;-3;-4.0;286.0;-173.0;-143.0;?
-696;279.0;?;696;?;244.0;439.0;1233;14.0;700.0;-170.0;-136.0;?
-993;282.0;?;993;297.0;235.0;471.0;1107;67.0;1061.0;-188.0;-121.0;374.0
-747;220.0;105.0;747;233.0;229.0;509.0;667;88.0;1301.0;-228.0;-107.0;346.0
1082;252.0;106.0;?;238.0;?;?;1502;?;1566.0;-199.0;-93.0;?
1708;?;156.0;-1708;195.0;223.0;554.0;1731;123.0;1833.0;-200.0;-82.0;?
1608;210.0;185.0;-1608;?;?;498.0;1849;22.0;?;?;-74.0;?
1434;170.0;183.0;-1434;37.0;207.0;476.0;1481;-56.0;?;-189.0;-67.0;260.0
430;133.0;194.0;-430;-21.0;200.0;592.0;?;?;2017.0;-194.0;?;242.0
378;140.0;?;-378;-119.0;187.0;587.0;-243;-7.0;1898.0;-167.0;-53.0;225.0
295;133.0;?;-295;-61.0;174.0;542.0;133;17.0;1697.0;-164.0;-44.0;?
34;138.0;64.0;-34;6.0;?;438.0;?;35.0;1387.0;-164.0;-37.0;?
141;151.0;-63.0;-141;76.0;147.0;521.0;110;29.0;1096.0;?;-29.0;180.0
?;156.0;?;8;122.0;140.0;?;?;33.0;768.0;-143.0;-23.0;?
?;128.0;?;?;136.0;131.0;?;14;?;583.0;-160.0;-17.0;159.0
69;142.0;-163.0;-69;?;126.0;944.0;?;41.0;?;-164.0;-10.0;150.0
5;176.0;-86.0;-5;148.0;?;?;-4;68.0;381.0;-103.0;-5.0;144.0
?;205.0;-52.0;?;179.0;120.0;910.0;11;85.0;206.0;-80.0;0.0;140.0
6;195.0;18.0;-6;186.0;?;819.0;?;94.0;129.0;?;4.0;137.0
16;226.0;112.0;?;?;127.0;707.0;?;?;-21.0;-80.0;9.0;135.0
15;448.0;?;-15;208.0;133.0;?;?;118.0;?;-85.0;15.0;137.0
-83;398.0;165.0;83;309.0;140.0;631.0;-6;41.0;-532.0;-66.0;?;135.0
?;417.0;205.0;160;307.0;140.0;571.0;?;-126.0;-110.0;-55.0;?;?
-26;398.0;?;26;174.0;141.0;477.0;-59;-168.0;?;-76.0;45.0;129.0
64;418.0;213.0;-64;?;?;439.0;-78;?;663.0;-63.0;48.0;?
59;446.0;232.0;-59;?;129.0;645.0;-104;-297.0;699.0;?;?;127.0
60;399.0;157.0;-60;116.0;?;764.0;-103;-245.0;852.0;?;41.0;127.0
235;419.0;101.0;-235;-192.0;215.0;807.0;-118;-65.0;146.0;-271.0;-206.0;270.0
427;440.0;?;-427;-133.0;219.0;653.0;?;-50.0;82.0;?;-221.0;?
?;440.0;?;-136;-62.0;223.0;826.0;-11;-85.0;48.0;-390.0;-233.0;292.0
-691;?;172.0;691;-47.0;227.0;764.0;238;-131.0;75.0;-160.0;-245.0;303.0
-513;?;196.0;513;-96.0;?;707.0;164;-181.0;126.0;-123.0;?;315.0
?;?;?;714;-138.0;239.0;746.0;131;-212.0;?;-289.0;?;327.0
-1191;425.0;292.0;1191;-133.0;248.0;615.0;195;-191.0;26.0;?;-286.0;339.0
-670;408.0;373.0;670;-79.0;262.0;680.0;178;-138.0;-48.0;?;?;351.0
?;405.0;465.0;-95;-38.0;273.0;553.0;102;-107.0;-77.0;-489.0;-309.0;363.0
419;381.0;548.0;-419;-8.0;283.0;608.0;-92;?;-109.0;-439.0;?;376.0
?;387.0;680.0;?;25.0;294.0;829.0;-82;-69.0;-194.0;-238.0;-324.0;388.0
70;377.0;946.0;-70;?;308.0;807.0;21;-95.0;?;6.0;-331.0;400.0
97;353.0;1061.0;-97;?;317.0;640.0;?;?;-221.0;?;-338.0;412.0
44;?;?;-44;145.0;?;727.0;19;?;-213.0;-56.0;-344.0;?
120;341.0;888.0;-120;191.0;?;852.0;-12;-65.0;5.0;?;-351.0;437.0
147;?;863.0;-147;246.0;349.0;795.0;-35;?;116.0;-595.0;-358.0;450.0
51;305.0;?;?;?;360.0;847.0;0;-35.0;313.0;143.0;-364.0;?
?;285.0;868.0;-103;?;368.0;716.0;?;-27.0;553.0;-346.0;-372.0;474.0
113;266.0;759.0;-113;453.0;378.0;627.0;6;14.0;831.0;-426.0;-379.0;487.0
?;231.0;651.0;-21;515.0;385.0;722.0;59;37.0;?;244.0;?;?
27;198.0;626.0;-27;564.0;393.0;698.0;27;?;?;75.0;?;517.0
?;220.0;723.0;?;735.0;392.0;671.0;?;278.0;2067.0;-226.0;-407.0;536.0
-9;238.0;?;?;901.0;389.0;606.0;?;418.0;?;-160.0;-418.0;558.0
-2;126.0;?;2;971.0;?;498.0;?;?;2813.0;?;?;579.0
23;178.0;902.0;-23;840.0;?;636.0;-7;370.0;2862.0;-64.0;?;?
32;157.0;?;?;637.0;387.0;?;?;359.0;?;?;-455.0;613.0
143;134.0;?;?;615.0;384.0;?;-19;336.0;2108.0;-68.0;?;629.0
299;166.0;999.0;-299;677.0;385.0;858.0;-9;337.0;1701.0;-37.0;-479.0;644.0
284;139.0;967.0;-284;582.0;386.0;835.0;66;276.0;1257.0;1.0;?;658.0
641;110.0;884.0;-641;438.0;386.0;1000.0;65;262.0;683.0;-51.0;?;671.0
1900;90.0;885.0;-1900;375.0;389.0;788.0;209;300.0;297.0;?;-508.0;682.0
?;97.0;899.0;-2690;?;393.0;733.0;?;?;-104.0;-239.0;?;692.0
4520;106.0;942.0;?;369.0;?;949.0;446;384.0;-437.0;-505.0;-522.0;701.0
7441;?;933.0;?;315.0;394.0;?;603;425.0;-881.0;?;-528.0;709.0
7453;109.0;982.0;-7453;487.0;396.0;1160.0;350;486.0;-1124.0;?;-533.0;716.0
5147;?;974.0;-5147;570.0;392.0;729.0;?;559.0;?;-561.0;-537.0;723.0
816;106.0;905.0;-816;573.0;391.0;1157.0;1091;590.0;-1172.0;-560.0;-541.0;730.0
-2003;105.0;?;2003;641.0;?;799.0;480;623.0;?;?;-544.0;736.0
?;107.0;868.0;1662;674.0;376.0;1228.0;658;604.0;-1059.0;-141.0;?;742.0
-3168;129.0;869.0;3168;529.0;?;894.0;734;568.0;-938.0;?;-550.0;748.0
-4168;135.0;?;4168;577.0;360.0;857.0;558;560.0;-943.0;?;-553.0;752.0
-3869;?;556.0;3869;599.0;352.0;868.0;632;512.0;-889.0;-349.0;-554.0;755.0
-4188;182.0;562.0;4188;?;?;883.0;448;494.0;-837.0;-471.0;-556.0;759.0
-4039;?;627.0;4039;626.0;337.0;909.0;169;?;-850.0;?;?;761.0
-4047;?;709.0;4047;?;330.0;?;120;?;-879.0;-480.0;?;762.0
?;310.0;695.0;?;?;318.0;801.0;-762;?;?;-349.0;-568.0;?
?;416.0;?;4685;421.0;310.0;950.0;-1819;325.0;-1452.0;-381.0;-569.0;765.0
-4485;401.0;606.0;4485;645.0;298.0;876.0;-1767;290.0;-1673.0;-341.0;-565.0;767.0
-1509;471.0;555.0;1509;682.0;289.0;756.0;-3324;213.0;-1563.0;?;-559.0;?
2703;?;495.0;-2703;683.0;288.0;?;-1834;172.0;-1197.0;-162.0;-555.0;774.0
?;437.0;442.0;?;?;?;764.0;2089;111.0;-1099.0;-315.0;-553.0;776.0
?;391.0;428.0;-4881;?;?;531.0;296;65.0;-1269.0;-322.0;?;778.0
2907;?;?;-2907;250.0;278.0;684.0;-709;116.0;?;-247.0;-549.0;?
?;?;427.0;-604;?;?;693.0;?;256.0;-1684.0;-222.0;-548.0;?
-81;?;589.0;81;418.0;253.0;809.0;?;?;-1541.0;-278.0;-546.0;?
-82;294.0;517.0;82;513.0;239.0;1003.0;?;385.0;-1223.0;-418.0;-542.0;787.0
11;?;595.0;-11;519.0;225.0;2545.0;9;430.0;-945.0;-364.0;-536.0;792.0
22;269.0;604.0;-22;?;218.0;506.0;-48;411.0;-791.0;-267.0;-528.0;798.0
7;251.0;611.0;?;422.0;?;825.0;53;413.0;?;?;-518.0;?
?;237.0;580.0;-18;448.0;206.0;545.0;-31;?;-629.0;-211.0;?;812.0
-4;259.0;?;4;438.0;201.0;1000.0;31;296.0;?;-9.0;-490.0;821.0
7;293.0;565.0;-7;434.0;205.0;606.0;4;226.0;-457.0;-603.0;-475.0;828.0
24;308.0;533.0;-24;474.0;206.0;594.0;0;198.0;-572.0;-444.0;-462.0;834.0
?;?;495.0;21;561.0;217.0;707.0;8;106.0;?;-356.0;-448.0;840.0
-25;470.0;437.0;25;586.0;231.0;703.0;-1;?;-311.0;-236.0;-433.0;847.0
?;652.0;413.0;-26;646.0;251.0;599.0;-3;347.0;-276.0;18.0;?;859.0
11;747.0;411.0;-11;768.0;276.0;674.0;4;210.0;?;-57.0;-376.0;873.0
-21;753.0;388.0;21;819.0;314.0;639.0;3;76.0;?;-120.0;?;887.0
-20;?;431.0;?;659.0;344.0;642.0;1;143.0;-390.0;-100.0;-302.0;898.0
-35;837.0;430.0;?;773.0;375.0;673.0;-8;-23.0;-604.0;?;-263.0;909.0
?;877.0;?;56;?;?;642.0;?;-80.0;-632.0;-69.0;?;918.0
?;857.0;477.0;62;794.0;440.0;670.0;8;-11.0;?;9.0;-192.0;926.0
?;873.0;503.0;8;?;467.0;603.0;?;-45.0;-778.0;-11.0;-159.0;?
20;903.0;487.0;-20;?;?;?;4;-68.0;-689.0;?;?;936.0
-37;?;485.0;37;738.0;510.0;656.0;7;-109.0;-570.0;15.0;-99.0;939.0
?;885.0;485.0;?;?;529.0;623.0;5;-130.0;-504.0;17.0;-74.0;941.0
0;901.0;?;0;700.0;548.0;688.0;2;-203.0;-454.0;14.0;-52.0;941.0
-14;917.0;464.0;14;673.0;557.0;632.0;0;?;-308.0;47.0;-35.0;?
-5;935.0;?;5;690.0;563.0;?;-2;-166.0;-207.0;?;-20.0;941.0
2;912.0;409.0;?;688.0;575.0;663.0;-1;?;-181.0;-124.0;-9.0;941.0
-6;941.0;473.0;6;635.0;581.0;613.0;-1;?;-232.0;?;1.0;940.0
-26;941.0;432.0;?;?;587.0;685.0;-8;-111.0;-248.0;25.0;?;940.0
10;?;426.0;-10;703.0;594.0;685.0;?;-82.0;-216.0;?;22.0;938.0
?;948.0;448.0;-20;?;603.0;503.0;11;?;-186.0;-106.0;33.0;937.0
19;922.0;434.0;-19;702.0;?;716.0;?;-105.0;-51.0;-191.0;?;935.0
33;?;464.0;-33;745.0;620.0;590.0;-18;-60.0;-68.0;-95.0;50.0;934.0
-13;923.0;339.0;13;746.0;?;691.0;?;-97.0;59.0;?;58.0;932.0
-16;918.0;462.0;16;615.0;?;633.0;10;-161.0;-70.0;-331.0;64.0;931.0
-8;886.0;251.0;8;784.0;657.0;698.0;6;?;125.0;43.0;70.0;929.0
?;888.0;385.0;-2;641.0;?;627.0;5;-84.0;224.0;-549.0;76.0;928.0
24;857.0;359.0;?;?;675.0;666.0;-2;-67.0;158.0;-619.0;80.0;927.0
2;885.0;422.0;-2;609.0;689.0;694.0;4;-23.0;31.0;-422.0;85.0;?
1;848.0;449.0;-1;628.0;696.0;697.0;-1;-18.0;?;-317.0;89.0;?
-4;870.0;490.0;?;675.0;?;?;-11;-31.0;?;-432.0;95.0;923.0
-9;892.0;563.0;9;494.0;719.0;621.0;?;-120.0;-119.0;-415.0;101.0;921.0
?;860.0;577.0;13;712.0;724.0;611.0;1;-8.0;2.0;-463.0;106.0;920.0
-17;844.0;465.0;17;?;?;689.0;4;3.0;95.0;-497.0;110.0;?
?;860.0;476.0;-13;789.0;740.0;638.0;11;-42.0;368.0;?;114.0;918.0
16;858.0;415.0;-16;493.0;748.0;674.0;3;-9.0;?;-469.0;118.0;917.0
9;857.0;?;-9;?;754.0;654.0;-2;-178.0;75.0;-40.0;121.0;917.0
19;866.0;468.0;-19;623.0;?;?;4;-77.0;74.0;181.0;123.0;917.0
3;869.0;508.0;?;692.0;751.0;648.0;9;?;?;-501.0;124.0;918.0
-22;880.0;514.0;22;619.0;749.0;670.0;9;-67.0;?;-203.0;125.0;918.0
-20;870.0;477.0;?;648.0;?;?;?;10.0;290.0;?;125.0;919.0
-18;875.0;538.0;18;737.0;746.0;692.0;?;23.0;224.0;266.0;125.0;?
-22;871.0;526.0;22;?;747.0;648.0;5;11.0;117.0;?;?;?
?;853.0;504.0;14;750.0;747.0;651.0;7;?;?;10.0;127.0;919.0
-8;848.0;?;8;357.0;751.0;?;10;?;-248.0;820.0;?;919.0
-9;?;483.0;9;604.0;748.0;?;9;-65.0;-50.0;-633.0;129.0;918.0
-9;847.0;450.0;9;573.0;749.0;604.0;?;13.0;66.0;-702.0;128.0;918.0
?;847.0;481.0;?;696.0;747.0;643.0;9;?;89.0;-127.0;?;918.0
?;859.0;?;10;453.0;745.0;576.0;9;-39.0;156.0;?;126.0;?
-7;?;?;7;693.0;740.0;919.0;9;-11.0;95.0;35.0;125.0;919.0
-11;859.0;501.0;?;?;734.0;857.0;10;-25.0;16.0;-158.0;?;919.0
?;860.0;428.0;?;?;731.0;633.0;9;-81.0;?;-126.0;122.0;918.0
?;852.0;428.0;8;562.0;722.0;710.0;5;?;-22.0;42.0;121.0;918.0
-16;846.0;454.0;?;?;712.0;?;5;?;-168.0;-8.0;119.0;918.0
29;838.0;414.0;-29;826.0;706.0;451.0;0;?;16.0;-25.0;118.0;918.0
68;?;?;-68;644.0;?;480.0;?;?;44.0;-8.0;117.0;918.0
49;853.0;364.0;-49;556.0;704.0;635.0;?;?;-19.0;-74.0;115.0;?
?;849.0;363.0;-35;659.0;703.0;947.0;1;-48.0;-43.0;-89.0;114.0;?
26;849.0;?;-26;622.0;708.0;1684.0;-5;-60.0;-46.0;-77.0;114.0;917.0
20;843.0;300.0;-20;711.0;707.0;?;-6;23.0;21.0;-102.0;?;917.0
32;848.0;240.0;-32;708.0;709.0;745.0;-8;?;113.0;-110.0;114.0;?
0;?;206.0;0;507.0;718.0;548.0;-1;-39.0;?;-97.0;115.0;916.0
-50;861.0;166.0;?;581.0;723.0;693.0;?;-104.0;-236.0;-72.0;116.0;915.0
?;868.0;166.0;27;665.0;727.0;637.0;?;-100.0;-201.0;-115.0;117.0;915.0
29;873.0;120.0;-29;648.0;731.0;659.0;?;-93.0;-191.0;-92.0;?;?
?;894.0;?;?;479.0;730.0;677.0;-5;?;-371.0;-73.0;?;?
-101;?;89.0;101;?;730.0;724.0;8;-187.0;?;-85.0;115.0;916.0
