Accelerometer LUA_ accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LUA accY;Accelerometer LWR accY;Accelerometer LH accY;Accelerometer RWR accZ;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;Accelerometer LWR accZ
528.0;695.0;-67.0;612.0;710.0;873.0;?;-337.0;?
582.0;?;?;?;692.0;760.0;-680.0;-316.0;-21.0
590.0;741.0;-50.0;545.0;712.0;?;?;?;-43.0
590.0;768.0;?;557.0;?;585.0;-723.0;-337.0;-2.0
563.0;781.0;2.0;?;710.0;567.0;-727.0;-318.0;?
540.0;789.0;-15.0;560.0;?;497.0;?;-283.0;-20.0
517.0;769.0;-112.0;608.0;?;636.0;-678.0;-260.0;-52.0
539.0;761.0;-111.0;589.0;695.0;947.0;-650.0;-324.0;-55.0
577.0;731.0;-118.0;?;?;?;?;-332.0;-43.0
526.0;712.0;-109.0;562.0;?;?;-635.0;?;-95.0
544.0;?;-72.0;541.0;686.0;878.0;-671.0;-334.0;?
536.0;705.0;-81.0;560.0;639.0;718.0;-688.0;-323.0;-78.0
594.0;716.0;-51.0;?;607.0;?;?;-328.0;-82.0
577.0;721.0;-62.0;527.0;?;839.0;?;?;-65.0
?;703.0;-100.0;?;620.0;?;-674.0;-279.0;-8.0
554.0;722.0;?;?;624.0;735.0;-641.0;-278.0;-25.0
563.0;?;-112.0;526.0;630.0;672.0;-630.0;-293.0;-36.0
572.0;700.0;-75.0;533.0;632.0;696.0;-633.0;?;-48.0
595.0;?;-79.0;545.0;630.0;834.0;-637.0;-305.0;?
564.0;?;-113.0;?;653.0;798.0;-647.0;-290.0;-20.0
576.0;671.0;-105.0;596.0;675.0;?;-673.0;-315.0;-2.0
584.0;643.0;?;596.0;?;696.0;-656.0;-282.0;?
616.0;668.0;-139.0;579.0;629.0;866.0;-640.0;-304.0;66.0
613.0;698.0;-120.0;586.0;595.0;?;-613.0;-273.0;?
?;?;-79.0;551.0;579.0;923.0;-619.0;-285.0;57.0
578.0;721.0;?;529.0;?;754.0;-609.0;?;?
572.0;752.0;-108.0;?;563.0;768.0;?;-269.0;39.0
?;724.0;-142.0;498.0;567.0;856.0;-584.0;-279.0;31.0
622.0;753.0;-132.0;493.0;?;813.0;?;-298.0;38.0
632.0;739.0;-157.0;?;552.0;?;-606.0;-327.0;-33.0
?;719.0;-157.0;?;541.0;?;-623.0;-326.0;-21.0
653.0;?;?;458.0;488.0;690.0;-629.0;-332.0;?
639.0;689.0;?;453.0;522.0;788.0;-643.0;-342.0;-22.0
?;694.0;-123.0;425.0;?;835.0;-658.0;?;-66.0
?;669.0;-112.0;425.0;572.0;?;?;-347.0;-41.0
643.0;634.0;-127.0;463.0;497.0;842.0;?;-342.0;-69.0
659.0;653.0;-171.0;?;?;843.0;-699.0;-335.0;8.0
653.0;645.0;?;?;453.0;?;-681.0;?;-51.0
644.0;620.0;-189.0;389.0;494.0;864.0;-654.0;-403.0;?
?;583.0;-176.0;329.0;504.0;814.0;-627.0;-418.0;?
628.0;590.0;-180.0;360.0;433.0;927.0;-607.0;-407.0;?
632.0;580.0;-221.0;369.0;469.0;926.0;?;-402.0;-84.0
631.0;637.0;-264.0;356.0;515.0;935.0;?;-402.0;-85.0
610.0;567.0;-258.0;417.0;467.0;861.0;-587.0;?;-157.0
610.0;550.0;?;?;465.0;?;?;-363.0;?
692.0;570.0;-205.0;460.0;424.0;836.0;-553.0;-367.0;?
632.0;499.0;-201.0;405.0;398.0;?;?;-353.0;-135.0
654.0;523.0;?;371.0;390.0;804.0;-521.0;?;-158.0
677.0;555.0;-175.0;363.0;444.0;799.0;-526.0;-374.0;-121.0
653.0;?;-139.0;341.0;?;883.0;-545.0;-345.0;-12.0
?;?;-191.0;?;506.0;810.0;-496.0;-373.0;-88.0
?;?;-224.0;?;515.0;853.0;?;-357.0;-39.0
?;553.0;-199.0;382.0;482.0;822.0;-467.0;-369.0;20.0
659.0;567.0;-207.0;400.0;429.0;?;-443.0;-380.0;?
?;493.0;-166.0;384.0;581.0;868.0;-464.0;-382.0;168.0
?;490.0;-175.0;414.0;513.0;811.0;?;?;122.0
727.0;557.0;-168.0;449.0;553.0;838.0;-485.0;-374.0;-87.0
672.0;554.0;-188.0;472.0;584.0;741.0;-499.0;-393.0;34.0
?;?;-193.0;?;662.0;724.0;-506.0;-363.0;135.0
613.0;?;-235.0;532.0;535.0;660.0;-522.0;?;155.0
?;?;-339.0;541.0;692.0;651.0;-479.0;-386.0;35.0
641.0;?;-349.0;560.0;470.0;684.0;-448.0;?;76.0
648.0;579.0;-338.0;490.0;411.0;625.0;-453.0;-413.0;111.0
611.0;621.0;?;435.0;529.0;682.0;-478.0;-427.0;205.0
643.0;?;-312.0;?;508.0;564.0;-496.0;-355.0;?
674.0;?;-290.0;366.0;627.0;407.0;-501.0;-423.0;?
583.0;653.0;-288.0;465.0;680.0;486.0;-510.0;-398.0;70.0
532.0;661.0;-313.0;620.0;741.0;?;-534.0;?;65.0
526.0;638.0;-318.0;?;?;552.0;-539.0;-410.0;79.0
511.0;517.0;-276.0;801.0;975.0;?;-524.0;-384.0;?
?;579.0;-275.0;945.0;?;465.0;-550.0;?;208.0
347.0;515.0;-297.0;?;1169.0;439.0;-569.0;-446.0;173.0
479.0;529.0;-283.0;?;1156.0;462.0;-656.0;-368.0;133.0
376.0;?;?;1104.0;1138.0;575.0;-663.0;-410.0;153.0
301.0;788.0;?;1093.0;1131.0;485.0;-665.0;-343.0;127.0
271.0;817.0;?;1065.0;989.0;501.0;-618.0;?;85.0
280.0;1059.0;-269.0;?;1123.0;?;-540.0;-292.0;80.0
247.0;1091.0;?;1052.0;1132.0;595.0;-540.0;-277.0;?
249.0;1175.0;-154.0;1042.0;1051.0;?;-433.0;-324.0;106.0
314.0;1197.0;-102.0;1041.0;1137.0;557.0;-447.0;-326.0;91.0
326.0;1212.0;-107.0;1042.0;1529.0;502.0;-627.0;-205.0;172.0
333.0;1187.0;41.0;936.0;1304.0;492.0;-692.0;-217.0;?
364.0;1133.0;233.0;?;1075.0;450.0;-739.0;-135.0;286.0
353.0;1136.0;?;937.0;959.0;448.0;-946.0;-154.0;61.0
350.0;?;301.0;?;?;393.0;-1022.0;-73.0;?
?;1119.0;319.0;825.0;?;344.0;-1090.0;-58.0;130.0
344.0;1114.0;283.0;816.0;1086.0;348.0;-1139.0;-88.0;130.0
430.0;1090.0;?;?;923.0;?;-1155.0;-100.0;?
286.0;943.0;247.0;862.0;950.0;342.0;-1139.0;-148.0;86.0
485.0;?;242.0;?;946.0;329.0;-1095.0;-181.0;?
?;1064.0;153.0;819.0;?;309.0;?;-136.0;?
429.0;962.0;?;818.0;?;304.0;-1123.0;-188.0;203.0
411.0;?;222.0;780.0;1053.0;310.0;-1100.0;?;207.0
415.0;908.0;235.0;762.0;929.0;309.0;-1100.0;-144.0;230.0
392.0;962.0;247.0;806.0;926.0;277.0;-1059.0;?;138.0
384.0;933.0;195.0;814.0;930.0;339.0;-1097.0;-139.0;189.0
?;923.0;?;780.0;925.0;361.0;-1091.0;-358.0;131.0
389.0;899.0;149.0;857.0;998.0;?;-975.0;-185.0;147.0
?;887.0;119.0;847.0;911.0;346.0;-950.0;-216.0;?
442.0;?;?;?;826.0;346.0;-908.0;-223.0;145.0
399.0;925.0;128.0;812.0;904.0;367.0;-912.0;-163.0;336.0
?;899.0;161.0;831.0;868.0;353.0;-910.0;-208.0;225.0
426.0;869.0;251.0;813.0;?;?;?;-220.0;102.0
395.0;896.0;145.0;793.0;961.0;308.0;-893.0;-218.0;315.0
?;955.0;152.0;834.0;967.0;330.0;-907.0;-267.0;241.0
?;?;86.0;731.0;984.0;?;-876.0;-210.0;142.0
446.0;931.0;?;739.0;892.0;?;-834.0;-232.0;126.0
520.0;904.0;?;808.0;891.0;321.0;-849.0;-243.0;253.0
377.0;939.0;146.0;851.0;941.0;335.0;-900.0;-177.0;201.0
?;944.0;135.0;889.0;984.0;323.0;-861.0;-211.0;217.0
488.0;?;129.0;854.0;?;320.0;?;-123.0;215.0
506.0;893.0;175.0;?;1011.0;321.0;-891.0;-269.0;?
484.0;888.0;?;894.0;965.0;335.0;-861.0;-209.0;107.0
481.0;970.0;?;873.0;?;336.0;-881.0;-254.0;175.0
?;964.0;102.0;?;1065.0;326.0;-923.0;-308.0;240.0
418.0;931.0;?;893.0;1155.0;336.0;?;-195.0;?
469.0;943.0;98.0;971.0;1160.0;346.0;?;-357.0;?
?;971.0;87.0;1022.0;1189.0;345.0;-856.0;?;42.0
408.0;1025.0;?;?;1107.0;348.0;-864.0;-320.0;131.0
?;993.0;?;1127.0;1136.0;355.0;-817.0;-293.0;?
?;968.0;?;?;1304.0;?;-905.0;?;204.0
499.0;?;129.0;1131.0;?;364.0;-933.0;-288.0;114.0
419.0;?;106.0;1163.0;?;351.0;-966.0;?;160.0
358.0;?;97.0;1141.0;1234.0;349.0;-966.0;-216.0;183.0
359.0;?;103.0;1132.0;?;395.0;-970.0;-208.0;?
?;1166.0;164.0;1106.0;1084.0;361.0;-1003.0;?;355.0
281.0;1184.0;?;?;1003.0;352.0;-945.0;-240.0;348.0
?;1189.0;71.0;939.0;967.0;335.0;-953.0;-272.0;342.0
250.0;1249.0;123.0;891.0;987.0;302.0;-956.0;-280.0;319.0
207.0;1196.0;145.0;911.0;859.0;239.0;-1011.0;-252.0;158.0
144.0;1091.0;?;?;?;234.0;-1058.0;-187.0;?
?;1215.0;?;803.0;686.0;214.0;-1123.0;-120.0;235.0
150.0;1087.0;250.0;736.0;715.0;225.0;-1188.0;-114.0;218.0
143.0;1014.0;302.0;746.0;?;225.0;-1209.0;-154.0;229.0
138.0;944.0;?;660.0;762.0;249.0;?;-174.0;?
119.0;962.0;303.0;620.0;?;252.0;-1211.0;?;?
59.0;941.0;332.0;?;971.0;267.0;-1197.0;?;187.0
119.0;932.0;?;731.0;975.0;346.0;-1149.0;-189.0;?
164.0;842.0;462.0;892.0;923.0;365.0;-1123.0;-114.0;?
?;?;480.0;?;?;414.0;-1067.0;-136.0;231.0
210.0;842.0;473.0;937.0;863.0;463.0;?;-54.0;190.0
?;700.0;467.0;913.0;851.0;483.0;-919.0;?;248.0
249.0;738.0;?;?;812.0;492.0;-931.0;-147.0;167.0
?;746.0;377.0;?;718.0;521.0;-872.0;-172.0;108.0
321.0;919.0;?;?;?;459.0;-865.0;-226.0;?
298.0;963.0;273.0;?;?;?;?;-192.0;200.0
?;983.0;182.0;657.0;941.0;578.0;-755.0;-218.0;236.0
?;?;127.0;?;?;643.0;?;-269.0;303.0
?;975.0;36.0;834.0;931.0;?;-660.0;-296.0;344.0
?;?;?;917.0;791.0;597.0;-701.0;-301.0;327.0
445.0;?;-27.0;889.0;900.0;563.0;-757.0;-301.0;432.0
452.0;734.0;4.0;769.0;?;582.0;-899.0;-295.0;528.0
468.0;747.0;?;726.0;1011.0;560.0;-966.0;-256.0;453.0
438.0;826.0;59.0;747.0;1000.0;571.0;?;-204.0;389.0
447.0;1005.0;19.0;788.0;996.0;565.0;-1017.0;-207.0;?
368.0;?;-77.0;780.0;977.0;528.0;?;-244.0;374.0
?;1026.0;-196.0;758.0;?;535.0;?;-258.0;336.0
545.0;?;-292.0;734.0;?;543.0;?;-297.0;379.0
?;892.0;-305.0;677.0;792.0;523.0;-773.0;-343.0;?
565.0;905.0;-232.0;700.0;851.0;531.0;-769.0;-448.0;312.0
500.0;949.0;-184.0;706.0;?;605.0;?;-485.0;?
?;917.0;-118.0;787.0;1058.0;707.0;-867.0;-590.0;?
469.0;898.0;-88.0;823.0;949.0;713.0;?;-717.0;160.0
435.0;865.0;-117.0;951.0;850.0;722.0;-970.0;?;176.0
475.0;837.0;?;797.0;992.0;674.0;-896.0;-429.0;193.0
475.0;?;-216.0;835.0;946.0;558.0;-857.0;-460.0;182.0
457.0;811.0;-279.0;877.0;898.0;497.0;?;-620.0;336.0
429.0;937.0;-239.0;804.0;947.0;574.0;-900.0;?;453.0
403.0;941.0;-136.0;742.0;1028.0;564.0;-888.0;-582.0;523.0
?;?;?;?;1035.0;596.0;-877.0;-467.0;526.0
350.0;931.0;-69.0;796.0;1035.0;612.0;-864.0;-423.0;593.0
389.0;804.0;-96.0;779.0;1016.0;610.0;-842.0;-420.0;650.0
402.0;949.0;?;787.0;1048.0;611.0;-816.0;-399.0;?
418.0;864.0;-144.0;811.0;1084.0;604.0;-829.0;-407.0;656.0
331.0;726.0;-77.0;?;1090.0;598.0;-875.0;-440.0;621.0
416.0;766.0;-11.0;?;1063.0;?;-932.0;-389.0;594.0
498.0;800.0;-32.0;?;1033.0;586.0;-1017.0;-280.0;618.0
533.0;842.0;?;880.0;967.0;542.0;?;?;591.0
592.0;844.0;-328.0;849.0;969.0;569.0;-866.0;-195.0;557.0
548.0;?;-260.0;877.0;1026.0;621.0;-984.0;-307.0;522.0
559.0;869.0;-59.0;843.0;1045.0;?;?;-344.0;590.0
?;904.0;-71.0;917.0;1069.0;?;-852.0;-288.0;539.0
489.0;?;-166.0;917.0;1194.0;668.0;-824.0;-286.0;552.0
423.0;?;-159.0;978.0;1277.0;584.0;-881.0;-308.0;493.0
439.0;938.0;-221.0;1084.0;1037.0;523.0;-910.0;-356.0;?
458.0;952.0;-290.0;1079.0;951.0;581.0;-920.0;-444.0;?
?;961.0;?;824.0;1134.0;493.0;?;-506.0;372.0
465.0;1021.0;-353.0;907.0;1215.0;374.0;-947.0;?;374.0
438.0;1056.0;-273.0;1033.0;1188.0;374.0;-961.0;?;365.0
447.0;1040.0;?;1111.0;1073.0;455.0;?;-479.0;?
508.0;1152.0;?;1060.0;?;595.0;-937.0;-462.0;324.0
456.0;1231.0;-259.0;979.0;1027.0;586.0;-914.0;-452.0;287.0
?;982.0;-259.0;929.0;1075.0;614.0;-923.0;-468.0;279.0
249.0;920.0;?;?;1031.0;613.0;-919.0;-471.0;251.0
330.0;1082.0;-299.0;936.0;959.0;621.0;-967.0;-479.0;208.0
363.0;1201.0;-245.0;867.0;898.0;709.0;-1016.0;-465.0;?
235.0;1168.0;-260.0;769.0;874.0;?;-1014.0;-379.0;171.0
157.0;1012.0;-271.0;?;?;670.0;-1120.0;-404.0;218.0
176.0;972.0;?;715.0;?;764.0;-1249.0;-511.0;225.0
216.0;926.0;-163.0;?;?;736.0;-971.0;-426.0;286.0
280.0;942.0;-151.0;774.0;1141.0;819.0;?;-308.0;303.0
293.0;?;-64.0;?;1269.0;851.0;-1047.0;?;352.0
310.0;801.0;-34.0;957.0;1514.0;976.0;-1168.0;-266.0;394.0
341.0;800.0;54.0;1107.0;?;1054.0;-1162.0;-217.0;453.0
372.0;775.0;?;1380.0;1301.0;959.0;-1022.0;-178.0;501.0
?;723.0;-6.0;1278.0;1065.0;908.0;-972.0;-175.0;467.0
378.0;765.0;-19.0;1117.0;923.0;889.0;-956.0;-183.0;?
403.0;832.0;2.0;?;1013.0;882.0;-1016.0;-173.0;482.0
361.0;972.0;-75.0;905.0;1059.0;714.0;-968.0;-150.0;551.0
417.0;?;-124.0;971.0;?;?;-907.0;-156.0;528.0
452.0;1312.0;-111.0;926.0;890.0;784.0;-893.0;-182.0;505.0
?;1361.0;?;828.0;917.0;?;-852.0;-167.0;332.0
?;1212.0;-125.0;776.0;897.0;697.0;?;-163.0;255.0
312.0;1067.0;-125.0;815.0;891.0;637.0;-840.0;-207.0;?
?;979.0;-96.0;820.0;945.0;714.0;-931.0;?;263.0
218.0;1054.0;?;822.0;961.0;?;-1027.0;?;?
191.0;1018.0;-121.0;857.0;973.0;654.0;?;?;241.0
180.0;926.0;-132.0;880.0;1005.0;584.0;-1345.0;?;?
126.0;792.0;-177.0;832.0;?;549.0;-1476.0;?;?
216.0;840.0;-293.0;859.0;1064.0;491.0;?;?;409.0
262.0;866.0;-178.0;856.0;1073.0;517.0;-1092.0;-510.0;405.0
?;868.0;?;851.0;1098.0;751.0;-888.0;?;417.0
253.0;864.0;83.0;879.0;1103.0;776.0;-955.0;?;353.0
310.0;885.0;151.0;949.0;1066.0;654.0;-956.0;?;?
308.0;887.0;81.0;977.0;1058.0;483.0;-880.0;?;327.0
310.0;899.0;-29.0;997.0;1033.0;1058.0;-801.0;-181.0;323.0
296.0;904.0;?;954.0;1021.0;692.0;-832.0;-201.0;372.0
312.0;908.0;-90.0;933.0;1039.0;?;-857.0;-242.0;354.0
317.0;922.0;-77.0;923.0;1059.0;721.0;-870.0;-237.0;327.0
311.0;?;-81.0;926.0;1037.0;650.0;-866.0;?;359.0
?;1038.0;-76.0;931.0;1047.0;625.0;-928.0;-183.0;361.0
310.0;1027.0;-7.0;924.0;1070.0;610.0;-914.0;?;345.0
298.0;1038.0;-37.0;954.0;1065.0;581.0;-923.0;-194.0;?
311.0;?;-3.0;?;1062.0;636.0;-951.0;?;420.0
292.0;971.0;52.0;991.0;1063.0;640.0;?;-238.0;395.0
291.0;971.0;20.0;985.0;?;623.0;-966.0;-212.0;365.0
?;981.0;-2.0;960.0;?;709.0;-1016.0;-204.0;364.0
279.0;?;-22.0;957.0;1053.0;687.0;-1071.0;-224.0;372.0
288.0;1041.0;-10.0;932.0;?;722.0;-1066.0;?;345.0
210.0;1078.0;?;?;965.0;760.0;?;-265.0;309.0
218.0;1055.0;50.0;?;912.0;745.0;-1013.0;-253.0;260.0
218.0;1032.0;30.0;836.0;868.0;843.0;-985.0;-228.0;213.0
260.0;1025.0;32.0;793.0;897.0;692.0;-979.0;-255.0;286.0
251.0;1009.0;49.0;802.0;939.0;?;-986.0;-263.0;199.0
267.0;?;-13.0;824.0;999.0;1190.0;-980.0;-259.0;335.0
258.0;955.0;?;878.0;998.0;710.0;-1001.0;?;?
263.0;941.0;84.0;926.0;936.0;751.0;-1020.0;-312.0;?
287.0;895.0;97.0;873.0;922.0;817.0;-1009.0;-264.0;?
323.0;882.0;?;839.0;904.0;864.0;-1011.0;-215.0;375.0
348.0;895.0;21.0;826.0;892.0;743.0;-1003.0;-213.0;353.0
358.0;894.0;0.0;?;?;?;-989.0;-246.0;398.0
358.0;964.0;27.0;768.0;910.0;817.0;?;-236.0;409.0
350.0;1022.0;4.0;756.0;903.0;922.0;-978.0;-200.0;360.0
359.0;?;-13.0;773.0;897.0;1086.0;-965.0;-185.0;305.0
377.0;972.0;-71.0;767.0;881.0;?;-937.0;-186.0;340.0
396.0;943.0;-142.0;?;?;992.0;?;-233.0;354.0
413.0;920.0;-158.0;812.0;991.0;866.0;-897.0;-298.0;?
451.0;920.0;-142.0;785.0;?;834.0;-887.0;?;433.0
450.0;897.0;-63.0;784.0;840.0;?;?;-388.0;347.0
450.0;?;4.0;?;759.0;742.0;-966.0;-389.0;261.0
467.0;883.0;26.0;686.0;804.0;785.0;-970.0;?;177.0
486.0;877.0;?;680.0;738.0;?;?;-380.0;209.0
470.0;914.0;-113.0;?;?;758.0;-910.0;?;188.0
474.0;918.0;-124.0;684.0;?;?;-908.0;-476.0;239.0
?;921.0;?;739.0;788.0;925.0;-900.0;?;-29.0
519.0;853.0;-120.0;721.0;785.0;909.0;?;-442.0;?
?;829.0;-104.0;646.0;?;905.0;-879.0;-448.0;?
388.0;831.0;-120.0;710.0;?;763.0;-882.0;-446.0;129.0
449.0;906.0;-142.0;?;675.0;?;-887.0;-430.0;134.0
549.0;860.0;-98.0;?;631.0;770.0;-899.0;-445.0;277.0
611.0;904.0;-51.0;?;711.0;890.0;-928.0;-419.0;?
562.0;867.0;-57.0;640.0;562.0;1056.0;-913.0;-300.0;?
456.0;780.0;-15.0;623.0;572.0;871.0;-881.0;?;112.0
558.0;840.0;13.0;571.0;?;1042.0;-842.0;-375.0;85.0
487.0;805.0;23.0;560.0;462.0;944.0;?;?;89.0
511.0;848.0;-32.0;518.0;435.0;946.0;?;?;6.0
?;877.0;-83.0;527.0;615.0;994.0;?;-427.0;172.0
513.0;888.0;-176.0;642.0;636.0;928.0;-896.0;-441.0;?
521.0;832.0;-157.0;628.0;?;895.0;-906.0;-385.0;94.0
542.0;791.0;?;637.0;608.0;941.0;?;-284.0;100.0
?;766.0;?;628.0;649.0;925.0;-775.0;-261.0;?
?;786.0;23.0;605.0;?;947.0;-787.0;?;57.0
?;670.0;?;?;?;?;-778.0;?;?
552.0;774.0;38.0;570.0;575.0;984.0;-808.0;-418.0;105.0
525.0;828.0;-25.0;594.0;609.0;902.0;-790.0;-437.0;?
?;815.0;-38.0;600.0;?;802.0;-750.0;-380.0;131.0
501.0;804.0;-107.0;594.0;499.0;891.0;-707.0;-372.0;174.0
493.0;827.0;-139.0;?;522.0;899.0;-684.0;-469.0;334.0
497.0;770.0;-150.0;539.0;?;?;?;-489.0;327.0
493.0;771.0;?;?;?;895.0;-655.0;-416.0;380.0
520.0;802.0;-111.0;448.0;633.0;916.0;?;-355.0;314.0
?;?;-60.0;517.0;635.0;942.0;?;-481.0;304.0
563.0;825.0;-76.0;551.0;?;970.0;-757.0;?;309.0
608.0;787.0;-42.0;?;594.0;906.0;-747.0;?;102.0
651.0;773.0;?;521.0;571.0;929.0;-734.0;-362.0;138.0
647.0;745.0;-23.0;469.0;525.0;962.0;-713.0;-340.0;77.0
?;675.0;?;420.0;563.0;939.0;-683.0;?;147.0
?;664.0;-23.0;398.0;430.0;?;-699.0;-368.0;93.0
?;722.0;16.0;396.0;389.0;931.0;?;-460.0;81.0
649.0;711.0;-63.0;352.0;352.0;980.0;-722.0;?;149.0
594.0;674.0;-94.0;281.0;264.0;934.0;-720.0;-532.0;190.0
575.0;?;-42.0;206.0;230.0;986.0;-694.0;?;135.0
669.0;?;-112.0;176.0;254.0;?;-664.0;-599.0;92.0
674.0;605.0;?;147.0;128.0;?;-628.0;-709.0;89.0
714.0;648.0;?;176.0;?;966.0;-658.0;-510.0;46.0
?;?;-226.0;168.0;148.0;?;-717.0;-471.0;304.0
669.0;552.0;?;195.0;280.0;918.0;-725.0;-514.0;344.0
?;545.0;-248.0;149.0;310.0;930.0;-658.0;-417.0;274.0
641.0;?;-186.0;?;?;865.0;-634.0;?;89.0
674.0;438.0;?;155.0;336.0;966.0;-607.0;-511.0;19.0
737.0;445.0;-208.0;?;348.0;978.0;-568.0;-537.0;-62.0
?;?;?;?;396.0;974.0;-565.0;-533.0;44.0
?;489.0;-174.0;275.0;457.0;959.0;-575.0;-657.0;164.0
736.0;461.0;-147.0;311.0;567.0;?;-475.0;-554.0;310.0
727.0;419.0;-135.0;410.0;637.0;985.0;-417.0;-584.0;233.0
?;467.0;-185.0;501.0;631.0;962.0;-362.0;?;203.0
738.0;428.0;-224.0;582.0;609.0;905.0;-334.0;-625.0;197.0
685.0;489.0;-306.0;574.0;613.0;832.0;-332.0;-613.0;271.0
629.0;?;-305.0;573.0;618.0;?;-358.0;?;309.0
647.0;537.0;-199.0;?;666.0;804.0;?;?;260.0
662.0;582.0;-257.0;571.0;677.0;812.0;?;-817.0;253.0
?;694.0;-350.0;595.0;?;875.0;?;-752.0;207.0
?;759.0;?;644.0;687.0;?;-373.0;-690.0;214.0
669.0;?;?;645.0;649.0;1092.0;-371.0;-622.0;117.0
668.0;827.0;-321.0;651.0;606.0;?;-390.0;-556.0;143.0
666.0;790.0;-228.0;635.0;627.0;1123.0;-438.0;-548.0;228.0
573.0;761.0;-112.0;?;626.0;1057.0;-464.0;-592.0;?
?;792.0;-45.0;641.0;588.0;1021.0;-527.0;-469.0;180.0
?;792.0;-39.0;595.0;525.0;?;-605.0;?;136.0
546.0;808.0;?;548.0;522.0;945.0;?;-587.0;186.0
534.0;783.0;-167.0;470.0;479.0;985.0;-740.0;-516.0;162.0
?;762.0;-174.0;457.0;406.0;910.0;?;?;127.0
510.0;772.0;-119.0;?;395.0;?;-735.0;-638.0;125.0
543.0;806.0;?;417.0;379.0;884.0;-734.0;-557.0;115.0
551.0;795.0;-67.0;418.0;377.0;862.0;-746.0;?;225.0
603.0;?;-61.0;360.0;408.0;881.0;?;?;?
599.0;656.0;-60.0;370.0;?;?;-759.0;-412.0;316.0
510.0;654.0;-83.0;329.0;262.0;794.0;?;?;?
574.0;664.0;-64.0;251.0;411.0;792.0;-744.0;-427.0;419.0
670.0;626.0;-18.0;232.0;?;817.0;-738.0;-462.0;422.0
656.0;?;-43.0;?;548.0;920.0;?;-442.0;?
695.0;647.0;?;?;679.0;896.0;-734.0;-448.0;295.0
764.0;?;-209.0;409.0;?;970.0;?;-403.0;338.0
858.0;?;?;527.0;597.0;772.0;?;-451.0;275.0
861.0;508.0;-279.0;597.0;?;850.0;-594.0;-559.0;341.0
908.0;481.0;-261.0;502.0;370.0;908.0;-581.0;-562.0;459.0
857.0;438.0;-284.0;332.0;360.0;?;-560.0;-572.0;285.0
887.0;516.0;-281.0;286.0;?;896.0;-548.0;-602.0;46.0
1008.0;603.0;-243.0;224.0;202.0;735.0;-536.0;?;?
951.0;799.0;-304.0;?;?;758.0;-537.0;?;219.0
?;921.0;-435.0;168.0;229.0;760.0;-527.0;-750.0;?
701.0;?;-534.0;107.0;?;842.0;-478.0;?;6.0
692.0;660.0;?;101.0;338.0;864.0;?;-851.0;155.0
645.0;?;-506.0;158.0;?;865.0;-423.0;-707.0;?
?;493.0;-506.0;178.0;493.0;957.0;-474.0;-755.0;?
601.0;504.0;-451.0;203.0;486.0;?;-607.0;-749.0;317.0
640.0;443.0;-271.0;158.0;?;786.0;-723.0;-778.0;459.0
537.0;369.0;?;80.0;275.0;892.0;-778.0;-886.0;469.0
?;?;?;-3.0;256.0;902.0;-769.0;?;538.0
711.0;359.0;-3.0;18.0;291.0;995.0;-609.0;-666.0;637.0
717.0;421.0;-115.0;?;292.0;912.0;-508.0;-566.0;558.0
768.0;437.0;-148.0;?;380.0;885.0;-406.0;-528.0;535.0
807.0;439.0;-65.0;?;350.0;922.0;?;-592.0;462.0
830.0;370.0;-75.0;?;569.0;1123.0;-368.0;-612.0;479.0
988.0;306.0;-215.0;71.0;585.0;1049.0;-311.0;-672.0;390.0
897.0;250.0;-302.0;345.0;349.0;1052.0;-263.0;-501.0;575.0
959.0;262.0;?;324.0;353.0;990.0;-312.0;-614.0;492.0
?;?;-250.0;207.0;?;?;-340.0;-613.0;379.0
?;258.0;-290.0;500.0;?;718.0;-381.0;-667.0;455.0
828.0;299.0;-340.0;764.0;1082.0;651.0;?;-740.0;462.0
867.0;360.0;-380.0;881.0;848.0;582.0;?;?;454.0
1033.0;360.0;-491.0;882.0;1121.0;647.0;-266.0;?;148.0
1162.0;725.0;-512.0;744.0;1019.0;664.0;-234.0;-894.0;?
?;367.0;-515.0;848.0;1115.0;704.0;-245.0;-987.0;105.0
740.0;553.0;?;931.0;?;738.0;?;?;?
644.0;863.0;-554.0;968.0;2004.0;?;-236.0;-882.0;?
624.0;1295.0;-553.0;918.0;-108.0;673.0;?;-823.0;474.0
513.0;1033.0;?;1015.0;1635.0;723.0;?;-825.0;400.0
441.0;1012.0;-585.0;1204.0;885.0;744.0;-398.0;-767.0;281.0
321.0;941.0;-663.0;824.0;533.0;812.0;-754.0;?;?
378.0;1006.0;-715.0;627.0;1041.0;827.0;-454.0;-765.0;459.0
458.0;933.0;-566.0;663.0;916.0;745.0;-515.0;-633.0;29.0
526.0;978.0;-204.0;540.0;884.0;691.0;?;-787.0;73.0
575.0;1060.0;?;702.0;762.0;?;-972.0;-620.0;58.0
305.0;998.0;?;876.0;525.0;752.0;-994.0;-425.0;-123.0
-7.0;?;63.0;652.0;637.0;?;-816.0;-178.0;-39.0
747.0;838.0;-30.0;513.0;801.0;724.0;-825.0;-378.0;1.0
749.0;749.0;?;694.0;899.0;?;-965.0;-319.0;50.0
?;863.0;9.0;755.0;?;661.0;?;-117.0;-3.0
957.0;806.0;?;?;?;?;-1012.0;-46.0;133.0
512.0;892.0;-40.0;816.0;?;654.0;-1012.0;-488.0;?
