Accelerometer RKN_ accY;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;Accelerometer RKN_ accZ;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit BACK accX;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;Accelerometer HIP accX;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
598.0;?;-59;821.0;-527.0;?;-731.0;?;?;-432.0;-546.0;?;-59
494.0;194.0;-72;821.0;-543.0;?;?;?;242.0;-392.0;?;228.0;-72
735.0;176.0;-19;821.0;-578.0;284;-797.0;247.0;239.0;-405.0;?;247.0;-19
763.0;18.0;15;836.0;-505.0;293;?;240.0;233.0;-395.0;-602.0;251.0;15
978.0;-36.0;23;846.0;-329.0;?;-823.0;235.0;229.0;-373.0;-616.0;243.0;23
984.0;?;12;807.0;?;305;?;230.0;?;-386.0;?;?;12
850.0;?;?;776.0;?;303;-815.0;222.0;227.0;-398.0;-643.0;239.0;51
595.0;-373.0;13;818.0;259.0;?;-826.0;?;224.0;?;-658.0;240.0;13
1418.0;?;-11;858.0;517.0;295;?;199.0;221.0;-355.0;-672.0;245.0;-11
955.0;-205.0;-5;867.0;-33.0;299;-872.0;192.0;?;?;-684.0;?;-5
?;-220.0;-51;883.0;-121.0;?;-853.0;186.0;220.0;-314.0;?;235.0;?
841.0;-110.0;79;869.0;-144.0;?;?;182.0;223.0;?;-702.0;231.0;79
1184.0;-167.0;-111;869.0;50.0;519;?;176.0;224.0;-287.0;-710.0;?;?
832.0;-125.0;?;862.0;-16.0;35;-841.0;170.0;222.0;-229.0;-718.0;?;71
1052.0;106.0;-1086;851.0;?;?;-838.0;162.0;218.0;-163.0;-727.0;?;-1086
964.0;71.0;-4663;865.0;41.0;?;-824.0;?;210.0;-165.0;-735.0;247.0;-4663
989.0;?;-5650;?;46.0;477;-804.0;?;202.0;-195.0;-742.0;266.0;-5650
993.0;?;-4025;1089.0;13.0;262;-811.0;?;?;?;-749.0;276.0;-4025
979.0;148.0;?;?;102.0;463;-841.0;127.0;?;-123.0;-755.0;277.0;-3214
973.0;50.0;-2838;1179.0;53.0;?;-837.0;116.0;179.0;18.0;-761.0;?;-2838
980.0;?;-2369;1025.0;-8.0;?;-855.0;101.0;?;47.0;-768.0;264.0;-2369
979.0;-56.0;-2006;?;-7.0;53;-852.0;87.0;?;-42.0;-774.0;251.0;-2006
970.0;-311.0;-1959;906.0;-74.0;37;-862.0;?;140.0;-50.0;?;?;?
997.0;-481.0;-1931;936.0;-72.0;-66;-857.0;55.0;127.0;2.0;-785.0;?;-1931
997.0;?;-1813;875.0;-52.0;-244;-865.0;38.0;113.0;?;-790.0;199.0;-1813
982.0;-538.0;-1926;961.0;-91.0;-314;?;?;100.0;-12.0;-794.0;175.0;-1926
1004.0;?;-2156;1009.0;-83.0;-381;-937.0;0.0;?;-53.0;-797.0;?;-2156
990.0;-547.0;?;1002.0;-90.0;-201;-1035.0;-18.0;78.0;-26.0;-801.0;125.0;-2314
988.0;-488.0;?;?;-116.0;-88;-1057.0;?;?;?;-804.0;99.0;-2273
945.0;-486.0;-1723;931.0;?;177;-1059.0;-57.0;68.0;78.0;-808.0;73.0;-1723
970.0;-547.0;-1149;967.0;-44.0;363;?;-81.0;65.0;71.0;-814.0;?;?
968.0;-464.0;-263;1014.0;10.0;644;-1070.0;-107.0;?;18.0;-821.0;23.0;-263
?;-535.0;745;949.0;-33.0;494;-966.0;?;51.0;115.0;-829.0;0.0;745
1022.0;-337.0;1001;956.0;-113.0;177;-905.0;?;38.0;118.0;-836.0;?;1001
?;?;1217;946.0;-146.0;?;-915.0;-192.0;21.0;150.0;?;-46.0;1217
1226.0;132.0;291;974.0;-207.0;-536;-903.0;?;3.0;153.0;-845.0;-68.0;?
1188.0;?;-1206;985.0;-130.0;962;-914.0;-244.0;?;134.0;-846.0;-91.0;-1206
948.0;402.0;?;927.0;-157.0;3809;?;-262.0;-25.0;?;?;-112.0;-729
897.0;525.0;420;990.0;-296.0;1684;?;-278.0;?;114.0;-843.0;-130.0;420
844.0;568.0;577;1068.0;-402.0;422;-977.0;-293.0;-42.0;?;-840.0;?;?
?;614.0;?;?;-310.0;584;?;-307.0;-56.0;171.0;-838.0;-158.0;201
847.0;656.0;-29;1227.0;-202.0;179;?;-319.0;-77.0;141.0;-837.0;-169.0;?
?;682.0;-66;1463.0;-97.0;360;-970.0;-333.0;-107.0;42.0;-837.0;?;?
826.0;644.0;-44;1174.0;-134.0;238;-980.0;-347.0;-142.0;-40.0;-838.0;-190.0;-44
835.0;601.0;-71;?;-160.0;308;-983.0;-360.0;-179.0;-192.0;-841.0;-201.0;-71
859.0;?;-132;688.0;-147.0;?;-960.0;-373.0;-217.0;-185.0;-843.0;-212.0;-132
886.0;603.0;-72;?;-151.0;239;-951.0;?;-257.0;-169.0;?;-224.0;-72
918.0;522.0;-2;1232.0;?;268;-948.0;-402.0;-296.0;-148.0;-844.0;-232.0;?
897.0;557.0;-11;1094.0;-16.0;247;-961.0;?;-336.0;-52.0;?;?;-11
929.0;626.0;-2;743.0;?;254;-1004.0;-424.0;-377.0;-49.0;-833.0;-254.0;-2
940.0;?;33;642.0;45.0;?;-995.0;?;-415.0;-20.0;-822.0;-259.0;33
?;760.0;36;750.0;?;250;-1147.0;?;-445.0;?;-812.0;-263.0;36
876.0;959.0;-6;886.0;124.0;261;-1389.0;-445.0;-463.0;?;-808.0;?;-6
931.0;1113.0;?;893.0;?;250;?;?;-478.0;-2.0;-803.0;-259.0;-20
891.0;982.0;-78;823.0;94.0;252;-895.0;-440.0;-497.0;?;-795.0;?;-78
905.0;906.0;-63;791.0;81.0;274;?;-439.0;-513.0;60.0;-789.0;-273.0;?
887.0;?;-166;763.0;81.0;263;-995.0;-444.0;-516.0;135.0;?;-275.0;-166
937.0;919.0;-515;?;50.0;169;-1016.0;-451.0;-514.0;158.0;-799.0;-281.0;-515
?;713.0;-370;867.0;73.0;102;-930.0;-459.0;-520.0;81.0;-802.0;?;-370
922.0;589.0;-350;905.0;37.0;137;-829.0;-470.0;-537.0;-38.0;-798.0;-295.0;-350
927.0;407.0;?;871.0;22.0;104;-849.0;-478.0;-546.0;-45.0;-799.0;-304.0;-240
947.0;250.0;-333;967.0;121.0;125;-909.0;-481.0;-544.0;0.0;-803.0;-308.0;-333
942.0;?;-451;1787.0;140.0;148;?;-485.0;-546.0;-345.0;-805.0;-310.0;?
951.0;109.0;?;1332.0;96.0;-254;-943.0;-486.0;?;-123.0;-800.0;?;1290
1092.0;191.0;1746;1108.0;?;-405;-954.0;?;-569.0;14.0;-791.0;-291.0;1746
874.0;134.0;?;?;213.0;349;-968.0;-489.0;-572.0;?;-789.0;-295.0;519
1059.0;2.0;508;997.0;44.0;?;?;-488.0;-569.0;97.0;-791.0;-295.0;?
1103.0;?;427;1005.0;?;843;-931.0;-488.0;-564.0;34.0;-792.0;?;427
978.0;-310.0;-71;1094.0;-440.0;?;-943.0;-486.0;?;?;-800.0;-288.0;-71
994.0;-498.0;-207;1134.0;-298.0;?;-954.0;-487.0;-533.0;-272.0;-810.0;-274.0;-207
978.0;-611.0;-177;1042.0;-62.0;968;-961.0;?;-520.0;?;-817.0;-262.0;-177
1061.0;-788.0;-213;1061.0;-230.0;959;-1299.0;-490.0;-513.0;-183.0;-820.0;-257.0;?
?;-921.0;-175;1091.0;-131.0;975;?;?;-503.0;-52.0;-826.0;-255.0;-175
945.0;-937.0;-135;1039.0;-145.0;754;-1060.0;-499.0;-486.0;-133.0;?;?;-135
988.0;-767.0;-291;981.0;-147.0;149;-1156.0;-499.0;-465.0;?;-848.0;-238.0;-291
955.0;-739.0;-170;?;-91.0;700;-866.0;-498.0;?;-84.0;-855.0;-231.0;-170
940.0;?;332;876.0;16.0;1832;-744.0;-498.0;?;?;-853.0;-230.0;332
964.0;-616.0;440;948.0;-87.0;?;-688.0;?;-483.0;-129.0;-832.0;-233.0;440
990.0;-468.0;235;1111.0;-98.0;228;-711.0;-516.0;-531.0;?;?;-236.0;235
996.0;-418.0;251;1103.0;-108.0;290;-698.0;?;-572.0;-148.0;?;-236.0;251
997.0;-356.0;?;1020.0;-128.0;325;-619.0;-549.0;-586.0;-74.0;-732.0;-235.0;261
970.0;-269.0;?;985.0;-102.0;314;-636.0;-553.0;-586.0;?;-721.0;-234.0;234
990.0;?;117;975.0;-134.0;355;-571.0;-543.0;-589.0;-168.0;-713.0;?;117
973.0;-33.0;?;?;-141.0;251;-517.0;-526.0;-583.0;?;-710.0;-228.0;?
963.0;70.0;15;975.0;-138.0;285;-548.0;-503.0;-572.0;-79.0;?;-226.0;15
?;137.0;37;924.0;-104.0;273;-601.0;?;-554.0;?;-725.0;?;37
?;?;19;915.0;-86.0;266;-720.0;-474.0;?;38.0;-708.0;-229.0;19
946.0;242.0;-6;980.0;-15.0;283;-726.0;-472.0;-563.0;-75.0;-703.0;-231.0;-6
?;350.0;-37;1032.0;59.0;273;?;?;-553.0;-196.0;-711.0;-230.0;-37
?;450.0;-15;1002.0;162.0;?;-726.0;-451.0;-539.0;-163.0;-716.0;-228.0;-15
1007.0;?;?;925.0;135.0;258;-738.0;-446.0;-535.0;-53.0;-716.0;-226.0;-7
?;624.0;-7;?;343.0;258;-755.0;?;-526.0;16.0;?;?;-7
?;678.0;39;928.0;459.0;267;-778.0;-429.0;-517.0;9.0;-724.0;-227.0;39
1534.0;?;?;944.0;?;?;-816.0;-417.0;-501.0;?;-736.0;-231.0;34
1472.0;515.0;8;?;-79.0;260;-854.0;-408.0;-485.0;-84.0;?;-234.0;8
1360.0;399.0;19;953.0;-798.0;?;-889.0;?;-481.0;-118.0;-750.0;-237.0;19
1176.0;?;15;?;-595.0;261;-928.0;-410.0;-479.0;?;?;-239.0;15
697.0;317.0;?;939.0;?;261;-972.0;-414.0;-475.0;-60.0;?;-240.0;15
559.0;328.0;?;937.0;?;261;-996.0;-413.0;?;-49.0;-760.0;-240.0;16
548.0;290.0;20;954.0;-573.0;262;-975.0;-410.0;-464.0;-39.0;-762.0;-239.0;20
?;?;29;925.0;-516.0;263;?;-408.0;-458.0;-39.0;-767.0;-239.0;29
592.0;98.0;23;929.0;-402.0;264;-899.0;-405.0;-448.0;?;-775.0;?;23
649.0;93.0;15;955.0;-436.0;269;-896.0;?;-435.0;-108.0;-784.0;-240.0;15
740.0;113.0;16;969.0;-453.0;269;-907.0;-402.0;-427.0;?;-791.0;-241.0;16
811.0;160.0;15;910.0;-392.0;268;?;-403.0;?;-94.0;-791.0;?;?
939.0;195.0;17;955.0;-487.0;?;-941.0;-405.0;?;-95.0;?;?;17
?;?;?;938.0;-209.0;268;-932.0;-403.0;-421.0;-88.0;-794.0;-244.0;14
1047.0;225.0;18;938.0;-27.0;269;-909.0;-400.0;?;-74.0;-804.0;-248.0;18
767.0;258.0;?;974.0;327.0;269;-905.0;-394.0;?;-49.0;-818.0;-255.0;15
?;?;12;955.0;?;268;-914.0;-387.0;-367.0;-36.0;-837.0;-260.0;12
598.0;306.0;26;943.0;359.0;270;-932.0;-379.0;-348.0;?;-860.0;?;?
631.0;240.0;?;940.0;?;263;-938.0;-373.0;-350.0;32.0;-874.0;-271.0;-24
1906.0;150.0;?;965.0;1202.0;263;-927.0;-378.0;-369.0;-10.0;?;?;-34
1185.0;98.0;?;?;412.0;272;-908.0;-385.0;?;?;?;-278.0;24
702.0;?;15;1005.0;-1168.0;271;-893.0;-392.0;-413.0;-127.0;-870.0;-279.0;15
1234.0;133.0;12;976.0;-912.0;271;-901.0;-393.0;-411.0;-134.0;?;?;12
748.0;128.0;21;973.0;-160.0;268;?;?;-386.0;-70.0;-866.0;-279.0;21
1219.0;?;2;948.0;-285.0;264;-936.0;?;-347.0;-98.0;-861.0;-280.0;2
966.0;119.0;?;980.0;-240.0;265;-940.0;?;-303.0;-61.0;-853.0;-277.0;?
1002.0;138.0;-5;973.0;?;265;?;-345.0;?;-59.0;-847.0;-277.0;?
1013.0;57.0;-5;972.0;-178.0;?;-938.0;-320.0;-211.0;-26.0;?;?;-5
956.0;17.0;-5;947.0;-31.0;265;?;-305.0;-184.0;-27.0;-843.0;-282.0;-5
1039.0;-118.0;-6;951.0;-92.0;265;-910.0;-301.0;-177.0;-42.0;-850.0;-282.0;?
988.0;?;?;?;?;265;-902.0;?;-175.0;-36.0;-859.0;-280.0;-4
981.0;-154.0;-7;956.0;10.0;?;-880.0;-326.0;-189.0;-62.0;-866.0;?;-7
951.0;-175.0;-3;993.0;68.0;265;-879.0;?;-198.0;-123.0;?;-274.0;-3
974.0;?;-4;996.0;?;265;-880.0;-333.0;-200.0;-120.0;-870.0;-272.0;-4
983.0;-151.0;-55;?;89.0;?;-885.0;-327.0;?;-108.0;-869.0;-270.0;?
?;-170.0;-101;983.0;6.0;?;-897.0;-320.0;-204.0;-45.0;-869.0;-268.0;-101
1018.0;-230.0;-36;?;?;270;-902.0;-314.0;-211.0;-57.0;-869.0;-267.0;-36
1024.0;-301.0;-141;956.0;-152.0;255;?;-313.0;-228.0;-22.0;-870.0;-266.0;-141
981.0;-315.0;-224;947.0;-222.0;235;-906.0;-315.0;-250.0;?;?;-265.0;-224
?;-346.0;-224;969.0;-86.0;241;-901.0;-316.0;-283.0;?;-869.0;-263.0;-224
?;-341.0;-283;1019.0;29.0;239;-896.0;-314.0;-320.0;-99.0;-862.0;-259.0;-283
988.0;-357.0;-102;1013.0;-52.0;?;-894.0;-311.0;-367.0;?;-846.0;-255.0;-102
?;-376.0;-395;972.0;15.0;68;?;-311.0;-413.0;-28.0;?;-251.0;-395
?;-365.0;168;974.0;?;114;?;-304.0;?;?;-813.0;-244.0;168
961.0;-408.0;-380;987.0;233.0;?;-880.0;-296.0;?;-35.0;-807.0;-240.0;-380
961.0;-401.0;-3143;1002.0;308.0;-62;-885.0;-286.0;-436.0;-17.0;-794.0;-235.0;-3143
951.0;?;-3691;?;320.0;319;-894.0;?;-446.0;4.0;-778.0;?;-3691
977.0;-430.0;-3554;1008.0;157.0;132;-918.0;?;-456.0;-2.0;-766.0;-233.0;-3554
985.0;-367.0;-2398;1030.0;45.0;705;-923.0;-291.0;-484.0;3.0;-747.0;-235.0;-2398
?;-353.0;?;1013.0;-7.0;702;-929.0;-295.0;?;-13.0;-727.0;?;32
1002.0;?;566;1003.0;-25.0;-612;-918.0;?;?;?;-723.0;-241.0;?
1001.0;-242.0;615;?;47.0;-157;-893.0;-302.0;-507.0;1.0;-729.0;-242.0;615
976.0;-165.0;403;984.0;?;?;-877.0;-305.0;?;?;-735.0;-241.0;403
971.0;?;?;977.0;151.0;190;-870.0;-309.0;-490.0;?;-746.0;-240.0;207
995.0;-82.0;267;995.0;?;?;-868.0;-314.0;-486.0;20.0;-752.0;-240.0;267
?;-12.0;?;1025.0;83.0;?;-863.0;-322.0;-483.0;-80.0;-758.0;-239.0;?
979.0;69.0;37;1043.0;56.0;283;-855.0;?;?;?;-762.0;-240.0;?
985.0;121.0;-2;1012.0;57.0;?;-851.0;?;-492.0;-65.0;-758.0;-243.0;-2
?;158.0;-27;958.0;68.0;240;-862.0;-352.0;?;-39.0;-757.0;-247.0;-27
978.0;161.0;37;?;109.0;?;?;-366.0;-505.0;-63.0;-761.0;-251.0;37
?;150.0;20;937.0;91.0;?;-874.0;-377.0;?;-43.0;?;-255.0;20
?;175.0;-1;954.0;91.0;254;-867.0;-388.0;-489.0;-79.0;-777.0;-258.0;-1
1017.0;?;?;974.0;?;263;-849.0;-396.0;-470.0;-109.0;-793.0;-262.0;48
979.0;202.0;53;961.0;72.0;?;-843.0;-400.0;-451.0;-152.0;-811.0;-268.0;53
?;?;9;932.0;?;256;-855.0;-403.0;?;-130.0;-827.0;-277.0;9
985.0;316.0;-17;909.0;88.0;?;-898.0;-406.0;-429.0;-76.0;-833.0;-287.0;-17
?;?;-10;?;83.0;255;?;?;-439.0;-12.0;-831.0;?;-10
990.0;?;?;893.0;92.0;264;-961.0;?;?;2.0;?;-304.0;-7
987.0;427.0;-5;869.0;95.0;?;?;-414.0;?;23.0;?;-310.0;-5
989.0;471.0;7;880.0;103.0;257;-928.0;-419.0;-473.0;49.0;-822.0;-313.0;?
991.0;494.0;-14;?;95.0;?;-919.0;-424.0;-486.0;?;?;?;-14
1008.0;554.0;-2;879.0;83.0;249;?;-431.0;?;68.0;-806.0;-317.0;-2
985.0;569.0;-3;857.0;81.0;245;?;-438.0;?;35.0;-796.0;-318.0;-3
976.0;?;-10;849.0;73.0;259;-953.0;-445.0;-535.0;7.0;?;?;-10
988.0;585.0;45;825.0;70.0;259;?;-451.0;-536.0;0.0;-790.0;?;45
989.0;516.0;?;845.0;?;260;-954.0;-455.0;-538.0;?;-788.0;-316.0;42
?;530.0;48;905.0;60.0;267;-954.0;-459.0;?;1.0;-785.0;-315.0;48
997.0;531.0;73;915.0;52.0;?;-957.0;-462.0;?;-3.0;-784.0;-316.0;73
990.0;535.0;7;900.0;92.0;?;-960.0;?;?;10.0;-782.0;-319.0;?
996.0;571.0;?;?;79.0;270;-981.0;-471.0;-548.0;20.0;-774.0;-321.0;-20
989.0;598.0;43;852.0;?;241;-987.0;?;-556.0;30.0;-766.0;-322.0;43
997.0;650.0;33;838.0;?;264;-993.0;-480.0;-561.0;38.0;-760.0;-325.0;33
985.0;654.0;-7;820.0;82.0;261;-993.0;-485.0;-566.0;12.0;-755.0;-329.0;-7
?;693.0;51;828.0;103.0;259;?;-490.0;-569.0;17.0;-752.0;-328.0;?
986.0;687.0;34;838.0;100.0;?;-999.0;-495.0;-569.0;27.0;-751.0;-330.0;?
994.0;680.0;106;849.0;65.0;?;?;-499.0;-570.0;55.0;?;-332.0;106
997.0;657.0;106;840.0;23.0;302;-1051.0;?;-569.0;?;-750.0;-336.0;106
1003.0;?;-298;840.0;?;226;-1061.0;-507.0;-570.0;38.0;-748.0;?;-298
1002.0;555.0;-184;873.0;49.0;328;-1061.0;-511.0;-570.0;?;-745.0;-349.0;-184
?;485.0;383;931.0;42.0;248;-1035.0;-514.0;?;-109.0;-744.0;-356.0;383
?;461.0;-5;?;?;294;-1005.0;-517.0;-568.0;?;-742.0;?;-5
992.0;405.0;-1015;936.0;32.0;583;-985.0;?;-567.0;-255.0;-739.0;?;-1015
979.0;319.0;-1120;1004.0;10.0;540;-985.0;-525.0;-571.0;-443.0;-732.0;-381.0;?
?;250.0;?;987.0;-1.0;506;-991.0;-528.0;-575.0;-421.0;?;-386.0;-89
989.0;?;351;1149.0;?;177;-1000.0;-529.0;-577.0;-298.0;?;-392.0;351
?;59.0;?;?;6.0;-106;-998.0;-530.0;-579.0;?;-716.0;-402.0;-1348
?;-22.0;-2273;837.0;-4.0;?;-997.0;-533.0;-579.0;-331.0;-715.0;-409.0;?
983.0;-81.0;?;996.0;33.0;207;-988.0;-535.0;-580.0;-353.0;-712.0;-416.0;-1165
996.0;-286.0;?;995.0;-2.0;?;-1000.0;-537.0;?;-488.0;-708.0;-428.0;-788
987.0;-385.0;-485;942.0;32.0;?;-993.0;-539.0;-585.0;-479.0;?;-436.0;?
983.0;-462.0;?;945.0;46.0;?;-931.0;-541.0;?;?;-695.0;-443.0;116
978.0;-394.0;?;813.0;?;397;-784.0;?;-596.0;-560.0;-687.0;-442.0;130
976.0;?;-1;818.0;27.0;408;-703.0;-552.0;-602.0;-589.0;-679.0;?;-1
999.0;-38.0;-100;831.0;26.0;374;-629.0;-563.0;-603.0;-589.0;-675.0;-436.0;?
?;96.0;-142;793.0;29.0;379;-528.0;?;?;-630.0;?;-442.0;?
987.0;78.0;-227;?;52.0;375;-448.0;-581.0;-584.0;-674.0;-669.0;-448.0;-227
997.0;266.0;-337;781.0;79.0;363;-381.0;-587.0;-580.0;-701.0;-660.0;-455.0;-337
981.0;?;-389;739.0;91.0;389;-349.0;-587.0;-581.0;-664.0;?;?;-389
970.0;138.0;-358;?;81.0;384;-301.0;-585.0;?;-681.0;-638.0;-469.0;-358
989.0;69.0;-260;761.0;81.0;384;-195.0;-580.0;-586.0;-694.0;-631.0;-472.0;-260
?;29.0;-189;749.0;71.0;?;-119.0;?;-589.0;?;-622.0;-474.0;-189
?;-28.0;-131;734.0;69.0;386;-66.0;-559.0;-592.0;-667.0;-613.0;-476.0;-131
978.0;?;-38;718.0;63.0;373;-21.0;-549.0;-595.0;-693.0;-603.0;?;-38
979.0;-188.0;23;702.0;?;384;-39.0;-540.0;?;?;-595.0;?;23
?;-202.0;67;691.0;126.0;397;?;?;-594.0;-675.0;?;-488.0;67
983.0;-314.0;79;703.0;149.0;397;-5.0;-526.0;-596.0;?;?;?;79
988.0;-337.0;?;698.0;157.0;404;?;-522.0;-596.0;-704.0;-556.0;-501.0;8
987.0;-401.0;3;686.0;242.0;391;22.0;?;-595.0;-699.0;-546.0;-509.0;3
960.0;-409.0;57;695.0;233.0;396;34.0;-517.0;-595.0;-688.0;?;-516.0;?
944.0;-410.0;85;676.0;202.0;401;42.0;?;-597.0;-677.0;?;-524.0;85
899.0;-372.0;71;666.0;?;404;48.0;-514.0;-599.0;-687.0;?;-528.0;?
941.0;?;18;678.0;?;?;68.0;-514.0;-601.0;?;-520.0;-525.0;18
?;-187.0;12;684.0;30.0;409;62.0;-514.0;-603.0;-693.0;-519.0;-524.0;12
1000.0;-135.0;19;?;41.0;413;68.0;-514.0;-604.0;-713.0;-519.0;-525.0;19
?;-117.0;16;697.0;71.0;428;57.0;-515.0;?;-695.0;-519.0;-531.0;16
990.0;-153.0;13;693.0;122.0;408;53.0;-517.0;?;?;-519.0;-537.0;?
1016.0;-91.0;-7;?;153.0;399;35.0;-518.0;-606.0;-712.0;-519.0;-540.0;-7
1014.0;-88.0;-6;656.0;?;399;34.0;-520.0;-606.0;-704.0;?;-543.0;-6
1010.0;-59.0;?;671.0;125.0;406;?;-521.0;-607.0;?;?;-546.0;54
?;?;111;651.0;140.0;420;39.0;-521.0;-608.0;?;-520.0;-552.0;111
965.0;-59.0;42;?;168.0;421;40.0;-520.0;-608.0;?;-522.0;-555.0;42
927.0;13.0;51;658.0;184.0;417;?;-520.0;-607.0;?;-523.0;-557.0;51
?;-1.0;132;649.0;178.0;412;29.0;?;-607.0;-734.0;?;-560.0;?
910.0;59.0;129;638.0;195.0;412;20.0;?;-607.0;-728.0;-524.0;-562.0;129
909.0;98.0;?;637.0;231.0;435;?;-516.0;-606.0;-716.0;-525.0;?;221
881.0;181.0;282;637.0;233.0;449;13.0;-514.0;-605.0;-726.0;-526.0;?;282
860.0;261.0;256;647.0;198.0;429;8.0;-512.0;-603.0;-726.0;-526.0;-554.0;256
839.0;347.0;259;638.0;278.0;446;20.0;-509.0;?;-737.0;-527.0;-550.0;259
839.0;323.0;115;658.0;253.0;415;30.0;-505.0;-600.0;-747.0;-527.0;?;115
962.0;312.0;67;655.0;?;404;39.0;-502.0;-598.0;-743.0;-528.0;-544.0;67
1044.0;239.0;124;658.0;599.0;485;41.0;-499.0;?;?;-530.0;-544.0;?
961.0;?;-268;655.0;622.0;319;38.0;-496.0;?;-730.0;-531.0;-543.0;-268
1022.0;154.0;?;660.0;170.0;?;50.0;?;-592.0;-715.0;?;-541.0;-720
?;161.0;-1287;667.0;146.0;346;53.0;?;-589.0;-729.0;-535.0;-540.0;-1287
990.0;190.0;-1940;662.0;-166.0;450;51.0;-488.0;-587.0;-694.0;-537.0;-539.0;-1940
?;176.0;-1838;685.0;-107.0;510;?;-486.0;-586.0;-702.0;-539.0;-539.0;-1838
953.0;90.0;-1568;?;?;?;71.0;?;-584.0;-714.0;-541.0;-541.0;-1568
?;40.0;-1556;702.0;-40.0;499;80.0;-483.0;?;?;-543.0;-545.0;-1556
971.0;-32.0;-1414;?;-2.0;422;?;-483.0;-582.0;?;-545.0;-549.0;?
991.0;-48.0;-1354;760.0;2.0;?;75.0;?;-582.0;-708.0;-547.0;-552.0;?
991.0;11.0;?;780.0;113.0;348;75.0;-485.0;-581.0;-699.0;-549.0;-554.0;-1546
1004.0;?;-1956;782.0;112.0;331;88.0;-487.0;?;?;-551.0;-557.0;?
?;-25.0;-2297;792.0;148.0;241;91.0;-490.0;-581.0;-638.0;-553.0;-558.0;?
991.0;-34.0;-2439;793.0;119.0;-25;96.0;?;-581.0;-606.0;-556.0;?;-2439
1002.0;-73.0;-3086;812.0;?;?;98.0;-497.0;-582.0;-579.0;-558.0;-563.0;-3086
1011.0;-124.0;-2579;828.0;-37.0;-90;104.0;-502.0;-582.0;-560.0;?;?;?
993.0;-196.0;-609;877.0;-14.0;-294;113.0;-508.0;?;-514.0;-561.0;-573.0;-609
970.0;?;337;871.0;81.0;489;118.0;-516.0;-582.0;-523.0;-561.0;-582.0;337
?;-692.0;910;?;?;156;118.0;?;-579.0;-493.0;?;-593.0;910
?;-861.0;937;881.0;45.0;40;99.0;?;-575.0;-467.0;-561.0;-604.0;937
1004.0;-843.0;296;899.0;32.0;?;79.0;-544.0;-570.0;-467.0;?;-613.0;?
962.0;-862.0;260;876.0;?;394;51.0;-552.0;?;-425.0;?;-619.0;260
993.0;-784.0;238;?;107.0;428;20.0;?;-558.0;?;-570.0;-623.0;238
1001.0;-729.0;61;955.0;97.0;306;-34.0;?;-553.0;-438.0;-576.0;-626.0;61
983.0;-723.0;1;972.0;107.0;212;-57.0;-564.0;-547.0;-410.0;-582.0;?;1
?;-655.0;?;?;?;311;-7.0;-566.0;-542.0;-277.0;-588.0;-641.0;1
971.0;?;4;?;74.0;?;-85.0;-567.0;-536.0;?;-595.0;-654.0;?
992.0;-500.0;-18;964.0;84.0;263;-202.0;-568.0;-530.0;-214.0;-603.0;?;-18
994.0;-459.0;-45;956.0;89.0;258;-205.0;-569.0;?;?;-608.0;-673.0;-45
978.0;?;-54;?;?;248;?;-570.0;-517.0;?;-608.0;-678.0;?
?;-152.0;-10;897.0;?;?;-338.0;-571.0;-515.0;-218.0;?;-682.0;-10
989.0;-72.0;-1;748.0;119.0;256;-389.0;?;?;10.0;-602.0;-682.0;-1
989.0;78.0;?;757.0;72.0;259;-491.0;-572.0;-510.0;?;?;?;-38
989.0;233.0;-31;693.0;120.0;253;-631.0;-573.0;-507.0;-42.0;-594.0;-673.0;-31
978.0;436.0;12;?;?;250;-864.0;-573.0;-504.0;-139.0;-583.0;-667.0;12
973.0;587.0;25;856.0;33.0;?;-899.0;-572.0;?;-164.0;-566.0;-663.0;?
1008.0;?;9;940.0;62.0;?;-904.0;-568.0;-504.0;?;-545.0;-660.0;9
993.0;611.0;?;931.0;60.0;278;?;-565.0;-506.0;-95.0;-522.0;-655.0;78
988.0;526.0;159;842.0;76.0;?;-945.0;-564.0;-505.0;-6.0;-501.0;-649.0;159
991.0;502.0;235;892.0;84.0;?;?;-564.0;-502.0;21.0;-478.0;-644.0;235
997.0;?;373;979.0;89.0;283;-966.0;-567.0;-497.0;-2.0;-452.0;-639.0;373
1002.0;373.0;?;992.0;56.0;262;-937.0;-569.0;-492.0;2.0;-425.0;-632.0;524
998.0;390.0;636;860.0;90.0;431;-902.0;-570.0;?;-10.0;-397.0;-628.0;?
?;?;651;?;105.0;211;-888.0;-568.0;-478.0;0.0;-363.0;-625.0;651
985.0;488.0;1118;877.0;74.0;714;?;-560.0;-475.0;-37.0;-322.0;-626.0;1118
967.0;512.0;1088;938.0;76.0;?;?;-552.0;-474.0;-68.0;-276.0;-626.0;1088
991.0;365.0;?;943.0;?;-1454;-998.0;-544.0;-472.0;7.0;-230.0;?;-1205
1000.0;315.0;-4459;891.0;39.0;-237;-1014.0;?;-469.0;50.0;-191.0;?;-4459
