InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
416.0;-465.0;555.0;616.0;303.0;825.0;493.0;-59;-525.0;495.0
413.0;-489.0;546.0;610.0;303.0;834.0;503.0;-58;-529.0;510.0
409.0;-507.0;540.0;606.0;307.0;841.0;510.0;-58;-530.0;524.0
404.0;-523.0;536.0;?;313.0;848.0;?;-58;-533.0;541.0
394.0;-541.0;529.0;606.0;312.0;856.0;523.0;-58;-540.0;559.0
379.0;-557.0;520.0;608.0;304.0;865.0;531.0;-58;?;?
?;-571.0;512.0;616.0;292.0;873.0;535.0;-58;-565.0;590.0
351.0;-587.0;505.0;629.0;281.0;880.0;535.0;-58;-578.0;602.0
343.0;-592.0;500.0;639.0;272.0;883.0;533.0;-58;-590.0;611.0
336.0;-588.0;?;651.0;264.0;882.0;530.0;-59;-600.0;616.0
329.0;-578.0;491.0;659.0;255.0;880.0;526.0;-59;-611.0;621.0
323.0;-574.0;485.0;670.0;243.0;877.0;518.0;-59;-626.0;628.0
317.0;-578.0;?;684.0;225.0;875.0;507.0;-59;-645.0;635.0
?;-579.0;466.0;700.0;204.0;873.0;492.0;?;-666.0;640.0
311.0;-578.0;460.0;710.0;183.0;870.0;474.0;-59;-684.0;643.0
312.0;-580.0;463.0;720.0;168.0;866.0;458.0;-60;-692.0;644.0
301.0;-588.0;462.0;732.0;156.0;860.0;?;-58;-706.0;645.0
287.0;-603.0;456.0;743.0;144.0;855.0;437.0;-56;-720.0;645.0
273.0;-618.0;456.0;749.0;130.0;851.0;438.0;-53;-725.0;?
259.0;-629.0;459.0;751.0;117.0;847.0;?;-39;?;646.0
250.0;-644.0;466.0;750.0;107.0;843.0;454.0;-29;-718.0;647.0
245.0;-656.0;473.0;745.0;99.0;840.0;467.0;0;-706.0;648.0
241.0;-663.0;478.0;732.0;92.0;838.0;485.0;38;?;649.0
236.0;-673.0;479.0;715.0;87.0;836.0;507.0;35;-677.0;650.0
229.0;-689.0;476.0;691.0;84.0;834.0;532.0;38;-661.0;?
220.0;-704.0;467.0;664.0;84.0;834.0;559.0;44;?;652.0
209.0;-722.0;454.0;635.0;87.0;836.0;581.0;-2;-642.0;656.0
200.0;?;446.0;611.0;97.0;842.0;594.0;-49;-639.0;662.0
?;-747.0;443.0;597.0;110.0;847.0;601.0;-58;-636.0;670.0
191.0;-755.0;?;586.0;118.0;?;?;-63;-634.0;681.0
178.0;-765.0;?;568.0;116.0;855.0;620.0;-64;-636.0;692.0
158.0;-772.0;396.0;554.0;112.0;860.0;635.0;-63;-645.0;702.0
141.0;-777.0;369.0;539.0;109.0;864.0;646.0;-63;-653.0;710.0
?;-780.0;350.0;521.0;108.0;866.0;654.0;?;-657.0;718.0
138.0;-779.0;340.0;507.0;114.0;868.0;660.0;-61;-655.0;723.0
?;-778.0;333.0;491.0;127.0;867.0;666.0;-62;-651.0;725.0
154.0;-776.0;322.0;?;143.0;865.0;674.0;-61;-647.0;?
156.0;-776.0;?;448.0;155.0;862.0;684.0;-59;-643.0;724.0
155.0;-777.0;288.0;424.0;161.0;860.0;696.0;-58;-639.0;725.0
155.0;-774.0;?;?;?;857.0;707.0;-59;-632.0;723.0
?;-773.0;268.0;367.0;155.0;855.0;718.0;-58;-623.0;723.0
165.0;-772.0;265.0;342.0;143.0;853.0;727.0;-59;-612.0;722.0
170.0;-769.0;260.0;315.0;127.0;851.0;737.0;-59;-600.0;720.0
174.0;-767.0;258.0;289.0;106.0;?;746.0;?;-589.0;717.0
177.0;?;260.0;266.0;81.0;?;751.0;-59;-581.0;715.0
177.0;-760.0;?;249.0;54.0;841.0;753.0;-59;-577.0;709.0
176.0;-757.0;270.0;237.0;31.0;837.0;749.0;-59;-579.0;701.0
180.0;-754.0;292.0;239.0;?;833.0;736.0;-58;-583.0;691.0
188.0;-748.0;324.0;250.0;30.0;835.0;714.0;?;-592.0;684.0
?;-745.0;360.0;275.0;35.0;838.0;685.0;-58;-600.0;683.0
217.0;-736.0;401.0;298.0;40.0;841.0;654.0;-58;-604.0;682.0
230.0;-726.0;443.0;323.0;?;?;623.0;-57;-602.0;677.0
238.0;-713.0;480.0;354.0;80.0;850.0;596.0;-57;-599.0;668.0
236.0;-700.0;509.0;380.0;108.0;853.0;570.0;-57;-600.0;?
229.0;-688.0;?;415.0;129.0;856.0;543.0;-55;-607.0;654.0
219.0;-679.0;552.0;450.0;141.0;?;514.0;-60;-619.0;652.0
208.0;-668.0;568.0;493.0;?;860.0;?;-53;-633.0;650.0
198.0;-661.0;579.0;545.0;154.0;861.0;452.0;?;-649.0;648.0
189.0;-656.0;584.0;589.0;160.0;861.0;422.0;-51;-667.0;645.0
181.0;-651.0;585.0;633.0;167.0;860.0;395.0;-41;-685.0;641.0
177.0;-648.0;582.0;670.0;173.0;858.0;373.0;-66;?;636.0
176.0;-645.0;575.0;701.0;176.0;856.0;357.0;29;-714.0;633.0
180.0;-647.0;566.0;720.0;175.0;?;?;139;-724.0;630.0
188.0;-646.0;554.0;733.0;171.0;850.0;354.0;109;?;?
?;-652.0;538.0;741.0;166.0;846.0;369.0;115;-731.0;627.0
?;-656.0;518.0;745.0;164.0;842.0;397.0;124;-727.0;623.0
237.0;-660.0;489.0;734.0;164.0;835.0;436.0;114;-718.0;619.0
260.0;-661.0;467.0;?;161.0;834.0;472.0;177;-701.0;620.0
281.0;-666.0;467.0;660.0;160.0;836.0;494.0;74;-677.0;625.0
301.0;?;484.0;631.0;158.0;839.0;505.0;?;-648.0;634.0
310.0;-685.0;490.0;601.0;151.0;?;519.0;-90;-628.0;645.0
295.0;-704.0;469.0;579.0;144.0;849.0;545.0;-56;-629.0;?
265.0;-723.0;438.0;563.0;137.0;855.0;574.0;-67;-640.0;667.0
227.0;-737.0;406.0;539.0;130.0;859.0;599.0;?;-651.0;677.0
189.0;-751.0;378.0;516.0;125.0;863.0;622.0;-63;-660.0;687.0
152.0;-758.0;350.0;?;?;866.0;643.0;-60;-664.0;697.0
125.0;-762.0;325.0;450.0;?;868.0;663.0;?;-663.0;706.0
110.0;-763.0;303.0;423.0;100.0;869.0;681.0;?;?;?
105.0;-763.0;284.0;394.0;92.0;869.0;695.0;-60;-653.0;719.0
105.0;-764.0;269.0;373.0;87.0;869.0;705.0;-58;-648.0;722.0
107.0;-764.0;254.0;355.0;?;868.0;712.0;-58;-645.0;724.0
106.0;-766.0;240.0;343.0;81.0;866.0;718.0;-57;-645.0;725.0
105.0;-766.0;225.0;331.0;76.0;864.0;723.0;-58;-645.0;725.0
106.0;-764.0;213.0;324.0;72.0;?;726.0;-58;-645.0;725.0
110.0;-767.0;?;319.0;67.0;857.0;726.0;-57;-647.0;723.0
122.0;-763.0;202.0;319.0;59.0;853.0;723.0;-58;-650.0;720.0
138.0;-767.0;206.0;?;50.0;849.0;717.0;-57;-651.0;715.0
157.0;-768.0;225.0;325.0;49.0;847.0;707.0;-57;-651.0;709.0
?;-771.0;255.0;345.0;55.0;?;691.0;-57;-654.0;708.0
192.0;-770.0;289.0;376.0;55.0;847.0;670.0;-57;-656.0;712.0
208.0;-770.0;330.0;411.0;48.0;848.0;645.0;-57;-657.0;?
216.0;-761.0;371.0;459.0;?;851.0;620.0;-57;-657.0;714.0
213.0;-750.0;407.0;517.0;54.0;854.0;595.0;-57;-660.0;712.0
200.0;-736.0;435.0;565.0;?;856.0;570.0;-57;-668.0;711.0
?;?;453.0;?;65.0;857.0;546.0;-57;-682.0;712.0
150.0;-720.0;463.0;643.0;60.0;857.0;?;-58;-700.0;713.0
119.0;-716.0;?;672.0;52.0;856.0;502.0;-56;?;714.0
89.0;-710.0;463.0;693.0;?;853.0;?;-56;-737.0;715.0
64.0;-706.0;461.0;696.0;38.0;?;471.0;-52;-749.0;714.0
45.0;-706.0;459.0;696.0;33.0;849.0;464.0;-50;-756.0;714.0
32.0;-706.0;454.0;688.0;?;848.0;464.0;-35;-760.0;713.0
24.0;-705.0;444.0;686.0;26.0;847.0;471.0;22;-762.0;714.0
22.0;-705.0;?;677.0;21.0;842.0;488.0;72;-762.0;718.0
27.0;-710.0;401.0;670.0;5.0;839.0;515.0;70;-757.0;722.0
41.0;-714.0;372.0;659.0;-10.0;835.0;550.0;87;-746.0;724.0
60.0;-717.0;339.0;652.0;-17.0;831.0;593.0;87;?;722.0
83.0;-719.0;301.0;617.0;-18.0;828.0;638.0;?;-703.0;720.0
104.0;-720.0;263.0;563.0;-21.0;825.0;677.0;?;-679.0;719.0
119.0;-720.0;?;519.0;-23.0;825.0;701.0;9;-662.0;722.0
131.0;-724.0;224.0;482.0;-28.0;822.0;715.0;-125;-649.0;729.0
139.0;-729.0;213.0;448.0;-38.0;817.0;725.0;-87;-640.0;736.0
124.0;-725.0;187.0;420.0;-48.0;812.0;736.0;-92;-639.0;742.0
86.0;-712.0;148.0;403.0;-54.0;807.0;747.0;-98;-642.0;746.0
36.0;?;105.0;?;?;?;?;-87;-645.0;749.0
-9.0;-656.0;69.0;357.0;-62.0;794.0;?;-97;-644.0;?
-44.0;-619.0;42.0;331.0;?;784.0;767.0;-92;-639.0;757.0
-67.0;-594.0;?;315.0;-72.0;773.0;770.0;-96;-635.0;761.0
-82.0;-575.0;2.0;310.0;-77.0;762.0;770.0;-100;-633.0;763.0
-94.0;?;-15.0;307.0;-84.0;751.0;768.0;-98;-633.0;764.0
-103.0;-540.0;-30.0;?;-91.0;741.0;?;-97;-635.0;765.0
-113.0;-520.0;-41.0;320.0;-100.0;732.0;759.0;?;-640.0;765.0
-122.0;-502.0;-52.0;332.0;-109.0;723.0;751.0;?;-647.0;764.0
-126.0;-490.0;-58.0;347.0;-117.0;717.0;743.0;-99;-655.0;763.0
-123.0;-485.0;-54.0;361.0;-124.0;711.0;737.0;-99;-663.0;764.0
-117.0;-479.0;-44.0;366.0;-129.0;706.0;731.0;-99;-671.0;765.0
?;-474.0;-34.0;371.0;?;?;724.0;-99;-679.0;764.0
-112.0;-468.0;-22.0;371.0;-154.0;699.0;718.0;-99;-686.0;762.0
-106.0;-468.0;5.0;368.0;-161.0;700.0;713.0;-99;-693.0;?
-89.0;-480.0;45.0;366.0;-164.0;701.0;707.0;-99;-700.0;761.0
?;-511.0;100.0;361.0;-171.0;701.0;702.0;-99;-702.0;759.0
-42.0;-547.0;159.0;341.0;-174.0;704.0;697.0;-99;-698.0;?
-27.0;-570.0;211.0;325.0;-170.0;710.0;692.0;-100;?;761.0
?;-578.0;246.0;315.0;-164.0;716.0;682.0;-98;-688.0;?
-65.0;-573.0;?;300.0;-159.0;722.0;669.0;-100;-692.0;766.0
-102.0;-564.0;271.0;?;-156.0;728.0;654.0;-99;-699.0;768.0
-138.0;-550.0;277.0;253.0;-157.0;732.0;?;-99;-704.0;769.0
-169.0;?;282.0;?;-161.0;735.0;629.0;-106;-705.0;769.0
-190.0;-541.0;287.0;219.0;?;738.0;622.0;-93;-703.0;769.0
-203.0;-540.0;287.0;202.0;-172.0;738.0;622.0;-114;-700.0;770.0
-208.0;-539.0;279.0;191.0;-178.0;739.0;626.0;-91;-698.0;770.0
-208.0;-536.0;265.0;189.0;?;741.0;632.0;-113;-698.0;771.0
-201.0;-535.0;245.0;189.0;-186.0;742.0;642.0;-177;-698.0;771.0
-187.0;-539.0;223.0;181.0;-192.0;?;656.0;58;?;771.0
-168.0;-543.0;197.0;181.0;-199.0;740.0;672.0;228;-694.0;770.0
-147.0;-546.0;166.0;175.0;-206.0;?;689.0;132;-690.0;767.0
-126.0;-545.0;125.0;?;-209.0;735.0;707.0;202;?;764.0
-107.0;-542.0;82.0;168.0;-207.0;?;721.0;?;-680.0;761.0
-90.0;-540.0;51.0;151.0;-203.0;727.0;729.0;-105;-677.0;762.0
?;-541.0;38.0;148.0;-201.0;?;737.0;-162;-671.0;762.0
-62.0;-533.0;21.0;137.0;-203.0;703.0;745.0;-119;-663.0;763.0
-83.0;-505.0;-17.0;115.0;?;687.0;751.0;?;-654.0;760.0
-125.0;-461.0;-61.0;90.0;-222.0;672.0;752.0;-136;-645.0;756.0
-170.0;-410.0;-98.0;?;-237.0;656.0;751.0;-142;-631.0;750.0
?;-357.0;-125.0;?;-254.0;635.0;750.0;-146;-615.0;745.0
-246.0;-307.0;-147.0;36.0;-272.0;613.0;746.0;-207;-600.0;739.0
-285.0;-250.0;-169.0;18.0;-292.0;589.0;740.0;-8;-585.0;732.0
-323.0;-197.0;-192.0;5.0;-312.0;566.0;731.0;222;-570.0;723.0
-358.0;-148.0;-214.0;0.0;-332.0;541.0;?;169;-557.0;713.0
-387.0;?;-232.0;-2.0;-349.0;515.0;?;176;-548.0;702.0
-408.0;-72.0;?;0.0;-362.0;489.0;692.0;186;-541.0;690.0
-425.0;-34.0;-266.0;13.0;-368.0;?;680.0;170;-535.0;680.0
-440.0;-1.0;-285.0;22.0;-371.0;443.0;666.0;184;-531.0;?
-452.0;28.0;-305.0;?;-373.0;422.0;652.0;175;-527.0;663.0
-462.0;56.0;-325.0;50.0;-379.0;400.0;638.0;179;-523.0;650.0
-469.0;?;?;66.0;-386.0;374.0;628.0;178;-519.0;?
-474.0;86.0;-352.0;75.0;-390.0;343.0;622.0;?;-515.0;624.0
-482.0;101.0;-358.0;80.0;-395.0;307.0;615.0;?;-511.0;609.0
-495.0;118.0;-361.0;?;-399.0;?;608.0;178;-505.0;596.0
-514.0;?;-362.0;75.0;-400.0;252.0;599.0;178;-496.0;?
-535.0;162.0;?;65.0;-401.0;242.0;590.0;178;-484.0;581.0
-555.0;183.0;-363.0;49.0;-404.0;235.0;582.0;178;-470.0;572.0
-573.0;204.0;-365.0;35.0;?;225.0;576.0;178;-454.0;562.0
-589.0;223.0;-371.0;23.0;-419.0;213.0;?;178;-438.0;552.0
-601.0;243.0;-380.0;15.0;-428.0;201.0;564.0;178;-421.0;542.0
-609.0;259.0;-392.0;8.0;?;194.0;559.0;178;-404.0;?
-614.0;?;?;?;-442.0;188.0;553.0;178;-388.0;527.0
-616.0;289.0;-427.0;10.0;-447.0;?;546.0;178;-374.0;521.0
-615.0;304.0;-447.0;21.0;-453.0;174.0;538.0;?;-364.0;517.0
-611.0;314.0;-469.0;41.0;-458.0;162.0;530.0;178;-354.0;511.0
-603.0;?;-490.0;64.0;-462.0;149.0;524.0;179;-348.0;506.0
-594.0;323.0;-509.0;99.0;-465.0;136.0;?;179;-344.0;500.0
-585.0;327.0;?;126.0;-469.0;123.0;515.0;178;?;495.0
-578.0;331.0;-543.0;146.0;-473.0;107.0;509.0;178;-334.0;489.0
-575.0;335.0;-557.0;166.0;-478.0;?;502.0;175;-328.0;482.0
-574.0;340.0;-569.0;185.0;-482.0;72.0;493.0;164;-321.0;476.0
-578.0;340.0;-576.0;198.0;-486.0;54.0;485.0;150;-315.0;470.0
-586.0;344.0;-577.0;203.0;-490.0;35.0;479.0;143;-307.0;?
-599.0;346.0;-569.0;198.0;-495.0;16.0;?;141;-297.0;455.0
?;?;-551.0;178.0;-502.0;-2.0;487.0;135;-285.0;445.0
-637.0;339.0;-525.0;?;-512.0;-20.0;500.0;131;?;432.0
-670.0;336.0;-486.0;59.0;?;-38.0;513.0;128;-230.0;416.0
-708.0;331.0;-428.0;-35.0;-531.0;-57.0;528.0;122;?;400.0
-740.0;332.0;-350.0;-133.0;-540.0;-74.0;?;120;-152.0;384.0
-758.0;342.0;-263.0;-268.0;-549.0;?;586.0;117;?;369.0
-759.0;358.0;-181.0;-392.0;?;-103.0;621.0;110;-73.0;355.0
?;381.0;-116.0;-517.0;-564.0;-117.0;?;102;-38.0;341.0
-728.0;406.0;-72.0;-573.0;-569.0;-133.0;?;96;-9.0;327.0
-715.0;428.0;-50.0;-596.0;-571.0;-148.0;697.0;?;11.0;316.0
-706.0;444.0;-50.0;-613.0;-573.0;-160.0;706.0;96;22.0;308.0
?;?;-71.0;-620.0;-576.0;-169.0;709.0;96;23.0;?
-703.0;458.0;-111.0;-593.0;-578.0;?;702.0;102;17.0;295.0
?;457.0;-165.0;-570.0;-579.0;-182.0;683.0;104;7.0;287.0
-722.0;456.0;-227.0;-560.0;-579.0;-188.0;?;102;-5.0;277.0
-724.0;457.0;-292.0;-506.0;-578.0;-192.0;625.0;104;-16.0;?
-717.0;459.0;-359.0;-432.0;-573.0;?;597.0;?;-33.0;260.0
-700.0;?;-430.0;-303.0;-567.0;-199.0;566.0;106;-64.0;255.0
-680.0;472.0;-506.0;-176.0;-561.0;-195.0;520.0;107;-104.0;255.0
-662.0;480.0;?;-65.0;-557.0;-188.0;452.0;107;-138.0;254.0
-640.0;484.0;-655.0;76.0;?;-186.0;372.0;107;-150.0;243.0
-608.0;485.0;-721.0;202.0;-551.0;-198.0;299.0;107;-144.0;228.0
-576.0;473.0;-771.0;333.0;-545.0;-217.0;?;107;-131.0;218.0
-553.0;454.0;-805.0;412.0;-539.0;?;?;107;-112.0;211.0
-541.0;429.0;-824.0;463.0;?;-241.0;146.0;106;-84.0;203.0
-539.0;397.0;-832.0;501.0;-529.0;-251.0;?;108;-57.0;196.0
-540.0;370.0;-834.0;523.0;-524.0;-263.0;105.0;104;-33.0;186.0
-544.0;342.0;-834.0;526.0;-520.0;-273.0;?;108;-9.0;172.0
-550.0;329.0;-831.0;536.0;-517.0;-282.0;84.0;105;16.0;159.0
-559.0;329.0;-825.0;552.0;?;-291.0;77.0;104;37.0;146.0
-570.0;?;-816.0;551.0;?;-301.0;77.0;113;60.0;133.0
-585.0;333.0;-803.0;541.0;-515.0;-314.0;84.0;93;80.0;119.0
?;?;?;506.0;-514.0;-330.0;99.0;132;100.0;105.0
-619.0;353.0;-767.0;481.0;-512.0;-346.0;120.0;68;119.0;94.0
-635.0;362.0;-747.0;471.0;-510.0;-361.0;146.0;-107;131.0;83.0
-649.0;375.0;-729.0;446.0;-509.0;-376.0;?;-93;139.0;73.0
-658.0;?;-714.0;425.0;-509.0;-387.0;190.0;-61;?;61.0
-665.0;398.0;-702.0;?;-509.0;-398.0;205.0;-82;151.0;52.0
?;405.0;-691.0;385.0;-511.0;-404.0;216.0;-31;159.0;47.0
-678.0;404.0;-682.0;379.0;-516.0;-410.0;216.0;?;169.0;39.0
-680.0;?;-679.0;372.0;-518.0;-422.0;206.0;-13;181.0;26.0
-677.0;382.0;-683.0;372.0;-514.0;-444.0;?;61;187.0;9.0
-667.0;375.0;-696.0;383.0;-506.0;-469.0;196.0;91;180.0;-14.0
-649.0;365.0;-716.0;408.0;?;-494.0;198.0;?;164.0;-28.0
-635.0;355.0;-733.0;433.0;-485.0;-511.0;188.0;105;155.0;-28.0
-624.0;338.0;?;465.0;-483.0;-518.0;164.0;?;162.0;-25.0
-612.0;318.0;?;496.0;-482.0;-521.0;137.0;113;171.0;-23.0
-600.0;296.0;-772.0;535.0;-477.0;-526.0;112.0;118;178.0;-18.0
?;273.0;-782.0;564.0;-468.0;?;89.0;118;181.0;-9.0
-579.0;260.0;-792.0;584.0;-458.0;-532.0;?;123;184.0;-2.0
-568.0;244.0;-801.0;606.0;-448.0;?;?;127;184.0;5.0
-558.0;230.0;-809.0;?;-441.0;-520.0;22.0;129;183.0;14.0
?;215.0;-816.0;646.0;-437.0;-507.0;2.0;128;?;26.0
?;202.0;-821.0;663.0;-436.0;?;-15.0;?;182.0;37.0
-535.0;192.0;-825.0;673.0;-439.0;?;-29.0;125;178.0;51.0
-533.0;189.0;-828.0;?;-442.0;-449.0;-36.0;125;171.0;69.0
-534.0;188.0;-829.0;687.0;-446.0;-426.0;-34.0;125;165.0;95.0
-540.0;196.0;-826.0;683.0;-455.0;-395.0;-29.0;125;159.0;124.0
-548.0;213.0;-823.0;?;-466.0;-357.0;-19.0;125;151.0;154.0
-555.0;239.0;-821.0;676.0;-482.0;-312.0;6.0;124;135.0;190.0
-567.0;275.0;-816.0;667.0;-499.0;?;47.0;124;107.0;220.0
-578.0;306.0;-807.0;651.0;-516.0;-228.0;103.0;124;66.0;233.0
-586.0;334.0;-792.0;618.0;-527.0;-194.0;171.0;123;19.0;254.0
-591.0;343.0;-769.0;582.0;-534.0;-162.0;241.0;?;?;284.0
-600.0;344.0;-740.0;545.0;?;-127.0;300.0;?;-42.0;315.0
-609.0;339.0;-710.0;480.0;-546.0;-90.0;351.0;121;-52.0;?
-613.0;330.0;-679.0;408.0;?;-55.0;400.0;122;-56.0;367.0
-613.0;325.0;-648.0;314.0;-551.0;-24.0;448.0;118;-59.0;390.0
-614.0;?;-618.0;234.0;-552.0;?;488.0;121;-59.0;409.0
-619.0;330.0;?;164.0;-553.0;20.0;520.0;116;-55.0;424.0
-629.0;334.0;-552.0;86.0;-554.0;36.0;546.0;67;-50.0;438.0
-639.0;327.0;-517.0;11.0;-555.0;?;568.0;24;-47.0;452.0
-648.0;316.0;-482.0;-60.0;-558.0;68.0;588.0;21;?;463.0
-656.0;?;-451.0;-111.0;-562.0;81.0;602.0;29;-61.0;?
-667.0;292.0;-424.0;-152.0;-565.0;88.0;607.0;53;?;470.0
-679.0;287.0;?;-170.0;-567.0;93.0;602.0;89;-98.0;473.0
-687.0;276.0;-406.0;-166.0;-565.0;?;590.0;107;?;475.0
-691.0;263.0;-407.0;-131.0;-556.0;86.0;578.0;121;-149.0;475.0
-687.0;255.0;-417.0;-102.0;-545.0;69.0;569.0;139;-176.0;464.0
-672.0;245.0;-434.0;?;-532.0;43.0;565.0;149;-204.0;450.0
-653.0;?;-454.0;-41.0;-515.0;19.0;?;152;-229.0;441.0
-643.0;261.0;-482.0;1.0;-495.0;0.0;543.0;156;-245.0;433.0
-635.0;281.0;-515.0;60.0;-475.0;?;518.0;158;?;425.0
-626.0;292.0;-550.0;107.0;-456.0;-26.0;493.0;155;-251.0;417.0
-614.0;299.0;-582.0;141.0;-438.0;-40.0;471.0;152;-249.0;410.0
-598.0;303.0;-612.0;?;-423.0;?;455.0;151;-247.0;404.0
-582.0;304.0;-637.0;221.0;-411.0;-60.0;442.0;152;?;399.0
-568.0;?;-656.0;261.0;-404.0;-60.0;434.0;153;-243.0;395.0
?;?;-670.0;283.0;-403.0;?;427.0;152;-238.0;394.0
-555.0;279.0;-681.0;304.0;-408.0;-45.0;419.0;151;-231.0;393.0
-554.0;270.0;?;?;-419.0;-30.0;412.0;?;-225.0;394.0
?;264.0;-691.0;333.0;-433.0;-11.0;407.0;151;-220.0;403.0
?;258.0;-690.0;337.0;-450.0;12.0;405.0;151;-219.0;418.0
?;255.0;-687.0;344.0;?;38.0;402.0;151;?;431.0
-570.0;251.0;-679.0;357.0;-485.0;?;405.0;151;-222.0;449.0
-572.0;242.0;-663.0;354.0;-494.0;79.0;422.0;?;-236.0;463.0
-570.0;222.0;?;?;-500.0;93.0;450.0;151;-263.0;471.0
-566.0;192.0;-597.0;338.0;-500.0;106.0;486.0;150;-294.0;487.0
-568.0;163.0;-554.0;328.0;-495.0;?;519.0;150;?;506.0
-579.0;142.0;-508.0;326.0;-486.0;150.0;545.0;150;-331.0;524.0
-597.0;?;-458.0;311.0;-478.0;167.0;?;148;-336.0;538.0
-618.0;106.0;-406.0;291.0;-472.0;179.0;582.0;151;-339.0;548.0
-636.0;92.0;?;261.0;-470.0;?;595.0;145;-338.0;555.0
-651.0;78.0;-310.0;239.0;-471.0;194.0;606.0;153;-336.0;559.0
-662.0;59.0;-272.0;227.0;-473.0;199.0;613.0;139;?;565.0
-669.0;43.0;-245.0;216.0;-476.0;202.0;619.0;73;-331.0;571.0
-671.0;?;-228.0;209.0;?;202.0;623.0;40;-331.0;575.0
-670.0;18.0;-224.0;217.0;-486.0;199.0;626.0;45;-332.0;576.0
-664.0;5.0;-231.0;236.0;-491.0;195.0;626.0;47;-337.0;574.0
-657.0;?;-249.0;254.0;?;191.0;622.0;62;-344.0;571.0
-648.0;-24.0;-280.0;?;-499.0;187.0;614.0;91;-353.0;565.0
-632.0;-37.0;-320.0;?;-502.0;180.0;604.0;?;-366.0;?
-612.0;-54.0;-357.0;403.0;-500.0;165.0;594.0;115;-379.0;?
-591.0;-64.0;-392.0;447.0;-500.0;138.0;586.0;118;-391.0;524.0
-568.0;-74.0;?;?;-501.0;102.0;582.0;124;-400.0;502.0
-552.0;-73.0;-453.0;495.0;-497.0;?;572.0;128;-402.0;483.0
-549.0;-61.0;-487.0;511.0;-489.0;32.0;552.0;129;-395.0;466.0
?;-45.0;-520.0;529.0;-478.0;1.0;529.0;127;-381.0;448.0
-555.0;-33.0;-547.0;541.0;-466.0;-30.0;508.0;?;-366.0;431.0
-555.0;-21.0;-570.0;558.0;-454.0;-60.0;491.0;119;?;?
-554.0;?;-588.0;573.0;-442.0;-88.0;476.0;?;-347.0;395.0
-553.0;-10.0;-600.0;588.0;-432.0;-112.0;464.0;124;-345.0;376.0
-551.0;-12.0;?;601.0;-422.0;-131.0;454.0;124;-346.0;357.0
-551.0;-19.0;-613.0;616.0;?;-148.0;446.0;?;-348.0;340.0
-554.0;-25.0;-610.0;631.0;-409.0;-163.0;441.0;123;-356.0;325.0
-560.0;-28.0;?;642.0;?;?;432.0;123;-361.0;313.0
-570.0;-34.0;-609.0;652.0;-410.0;-187.0;417.0;123;-361.0;308.0
-578.0;-30.0;-624.0;657.0;-417.0;-196.0;?;123;-350.0;304.0
-582.0;-11.0;-648.0;667.0;-429.0;?;358.0;123;-336.0;?
-590.0;-3.0;-667.0;678.0;-443.0;-222.0;328.0;123;-315.0;298.0
-594.0;6.0;-670.0;687.0;?;-239.0;318.0;123;-313.0;295.0
-593.0;?;-657.0;695.0;-463.0;-260.0;328.0;123;-329.0;271.0
-599.0;10.0;-644.0;696.0;-459.0;-284.0;336.0;123;?;?
?;15.0;-637.0;700.0;-454.0;-292.0;328.0;123;-328.0;259.0
-631.0;22.0;-635.0;708.0;-451.0;?;318.0;123;-312.0;268.0
-636.0;28.0;-637.0;716.0;-447.0;-278.0;313.0;?;-302.0;272.0
-639.0;30.0;-645.0;728.0;-439.0;?;304.0;123;-290.0;272.0
-640.0;25.0;-654.0;738.0;-423.0;-319.0;293.0;122;-276.0;262.0
-641.0;19.0;-663.0;752.0;?;-335.0;284.0;122;-263.0;250.0
-638.0;?;-671.0;770.0;-381.0;-335.0;279.0;122;-255.0;?
-632.0;-5.0;-677.0;785.0;-359.0;-337.0;277.0;121;-254.0;233.0
-626.0;-19.0;-681.0;803.0;-335.0;-348.0;?;120;-258.0;224.0
-620.0;-32.0;-684.0;820.0;-309.0;-363.0;281.0;119;-263.0;207.0
-615.0;-43.0;?;836.0;-282.0;-386.0;280.0;?;-264.0;183.0
-614.0;-52.0;-694.0;851.0;-254.0;-402.0;273.0;103;-259.0;154.0
-614.0;?;-701.0;866.0;-227.0;-418.0;263.0;94;-248.0;118.0
-617.0;-85.0;-709.0;879.0;?;-435.0;250.0;?;-232.0;77.0
?;-107.0;-720.0;892.0;-182.0;-444.0;234.0;88;-210.0;44.0
-619.0;?;-732.0;?;?;-441.0;?;81;-188.0;15.0
-623.0;-134.0;-748.0;?;-160.0;-433.0;176.0;77;?;-8.0
-629.0;-129.0;-752.0;?;-158.0;-426.0;150.0;79;-127.0;-23.0
-634.0;-130.0;-749.0;939.0;-149.0;-421.0;146.0;77;-125.0;-35.0
?;-131.0;-747.0;951.0;-140.0;-416.0;155.0;77;-125.0;-38.0
-633.0;-137.0;-749.0;968.0;-135.0;-413.0;158.0;77;?;-39.0
-630.0;-144.0;-755.0;978.0;-133.0;-409.0;148.0;79;-104.0;-42.0
