InertialMeasurementUnit L-SHOE EuX;Accelerometer LWR accZ;InertialMeasurementUnit LLA accY;InertialMeasurementUnit BACK Quaternion1;Accelerometer LWR accX;Accelerometer LUA_ accY;Accelerometer LH accY
-6;?;-328.0;275.0;-295.0;1115.0;990.0
3;393.0;-271.0;286.0;-301.0;?;?
14;365.0;-262.0;297.0;-321.0;886.0;971.0
26;364.0;-305.0;306.0;-371.0;908.0;940.0
20;328.0;-397.0;317.0;-394.0;933.0;996.0
9;?;-390.0;332.0;?;913.0;1079.0
0;?;-367.0;344.0;?;931.0;1156.0
-12;450.0;-369.0;354.0;-567.0;1036.0;1052.0
-16;431.0;-377.0;?;-514.0;1144.0;?
-24;363.0;-362.0;376.0;-492.0;1168.0;1001.0
-30;351.0;-356.0;?;-435.0;1074.0;976.0
-33;340.0;-393.0;393.0;-420.0;1022.0;954.0
-40;?;-352.0;400.0;-387.0;971.0;905.0
-46;345.0;-252.0;407.0;-328.0;856.0;?
-50;364.0;-221.0;416.0;-281.0;759.0;817.0
-52;392.0;-340.0;423.0;-245.0;?;863.0
-54;386.0;-329.0;426.0;-267.0;?;971.0
-55;?;-291.0;?;-300.0;748.0;1050.0
-55;394.0;-351.0;?;-321.0;?;1267.0
-57;430.0;-409.0;433.0;-321.0;860.0;1512.0
-57;527.0;-402.0;436.0;-317.0;939.0;1710.0
-54;519.0;-381.0;440.0;-280.0;1187.0;1481.0
-53;555.0;?;443.0;-346.0;1354.0;872.0
-52;521.0;-370.0;446.0;-378.0;1414.0;773.0
-52;393.0;-388.0;450.0;-291.0;1094.0;990.0
-52;?;-403.0;453.0;-250.0;765.0;1015.0
?;325.0;-392.0;456.0;-218.0;809.0;914.0
-52;255.0;-392.0;458.0;?;?;918.0
-52;146.0;-369.0;461.0;?;869.0;936.0
-52;113.0;-268.0;462.0;-402.0;808.0;843.0
-52;133.0;-329.0;467.0;-506.0;892.0;734.0
-52;261.0;-396.0;478.0;?;921.0;769.0
-52;?;-309.0;488.0;-409.0;909.0;913.0
-52;438.0;-190.0;494.0;-315.0;872.0;?
-52;424.0;-92.0;497.0;?;889.0;1001.0
?;454.0;-109.0;499.0;-300.0;904.0;953.0
-52;443.0;-153.0;500.0;-294.0;896.0;979.0
-52;498.0;-261.0;502.0;-316.0;809.0;1101.0
-52;570.0;-397.0;504.0;-366.0;812.0;1198.0
-52;?;-481.0;506.0;-402.0;889.0;1168.0
-52;534.0;-416.0;505.0;-391.0;1054.0;1449.0
-52;515.0;-341.0;504.0;-349.0;1107.0;1418.0
-52;680.0;?;500.0;-504.0;1123.0;938.0
-52;505.0;-320.0;497.0;-502.0;1409.0;825.0
-52;252.0;-361.0;493.0;-314.0;1311.0;1118.0
-51;295.0;-455.0;?;-203.0;832.0;?
-54;396.0;-529.0;480.0;?;817.0;1172.0
-47;322.0;-561.0;475.0;-351.0;1063.0;1148.0
-41;211.0;-458.0;468.0;-437.0;1153.0;1144.0
?;?;-433.0;?;-477.0;1102.0;1074.0
-26;69.0;-619.0;448.0;-456.0;1137.0;1041.0
-24;98.0;-524.0;446.0;-386.0;1137.0;1015.0
-30;?;-281.0;438.0;-408.0;1077.0;976.0
-32;15.0;-197.0;422.0;-446.0;1065.0;964.0
-37;17.0;-203.0;406.0;-417.0;995.0;928.0
-36;39.0;-182.0;394.0;?;966.0;911.0
-35;?;?;384.0;-373.0;909.0;924.0
-35;135.0;-108.0;374.0;-355.0;857.0;?
-34;198.0;-60.0;?;-342.0;853.0;977.0
-32;265.0;-22.0;354.0;-355.0;884.0;1073.0
-32;381.0;-48.0;346.0;-375.0;888.0;1144.0
-32;406.0;-82.0;339.0;-363.0;964.0;1319.0
-27;485.0;-99.0;332.0;-292.0;1046.0;1498.0
-23;502.0;-114.0;325.0;-254.0;1096.0;1297.0
-23;623.0;-157.0;318.0;-297.0;1189.0;1078.0
-26;592.0;-200.0;311.0;-94.0;1316.0;965.0
-30;735.0;-226.0;306.0;-9.0;1113.0;1178.0
?;818.0;-274.0;300.0;15.0;?;1378.0
-31;638.0;-336.0;297.0;-26.0;831.0;1314.0
-31;482.0;-354.0;296.0;22.0;947.0;1166.0
-31;421.0;-292.0;296.0;-57.0;975.0;1068.0
-31;?;-259.0;294.0;-102.0;943.0;947.0
?;450.0;-374.0;293.0;-137.0;892.0;890.0
-31;457.0;-372.0;296.0;-203.0;844.0;821.0
-31;387.0;-480.0;?;?;891.0;?
-31;313.0;-482.0;316.0;-257.0;850.0;907.0
-31;346.0;-288.0;328.0;?;828.0;944.0
-31;394.0;-123.0;336.0;-251.0;830.0;984.0
-31;421.0;-160.0;346.0;-260.0;890.0;979.0
-31;445.0;-215.0;357.0;-272.0;911.0;978.0
-30;508.0;-264.0;368.0;-264.0;920.0;976.0
-30;512.0;-304.0;378.0;?;925.0;959.0
-30;542.0;-303.0;388.0;-215.0;915.0;983.0
-30;530.0;-291.0;398.0;-257.0;881.0;979.0
-30;?;-295.0;407.0;-286.0;830.0;954.0
-30;587.0;-297.0;414.0;-317.0;?;967.0
?;620.0;-306.0;421.0;-318.0;840.0;1004.0
-30;629.0;-354.0;427.0;-350.0;871.0;995.0
-30;633.0;-390.0;434.0;-377.0;918.0;921.0
-30;584.0;-397.0;438.0;-350.0;962.0;951.0
-30;527.0;-414.0;440.0;?;897.0;921.0
-30;515.0;-440.0;441.0;-334.0;?;911.0
-30;432.0;-474.0;440.0;-298.0;892.0;971.0
-30;?;-522.0;438.0;-296.0;842.0;922.0
-30;471.0;-544.0;436.0;-312.0;856.0;976.0
-30;469.0;-538.0;432.0;-295.0;906.0;948.0
-30;465.0;-523.0;426.0;-273.0;912.0;972.0
-30;463.0;?;?;?;944.0;983.0
-30;492.0;-485.0;410.0;-242.0;925.0;967.0
?;472.0;-472.0;402.0;-212.0;925.0;984.0
-30;487.0;-422.0;?;-217.0;877.0;996.0
-30;493.0;-389.0;387.0;-205.0;886.0;1002.0
-30;?;-383.0;381.0;-185.0;883.0;?
-30;566.0;-345.0;374.0;-196.0;867.0;?
-30;?;-363.0;369.0;-198.0;895.0;1029.0
-30;554.0;-352.0;364.0;-201.0;942.0;998.0
-30;497.0;-342.0;360.0;-196.0;950.0;999.0
-30;458.0;-347.0;356.0;-220.0;927.0;1187.0
-30;506.0;-359.0;354.0;-275.0;856.0;1158.0
-30;536.0;-366.0;352.0;-348.0;950.0;1140.0
-30;400.0;-357.0;350.0;-305.0;1116.0;1223.0
-32;?;-378.0;350.0;-279.0;1061.0;1174.0
-36;474.0;-386.0;348.0;-310.0;1080.0;1100.0
-38;?;-383.0;347.0;-302.0;1147.0;977.0
-38;264.0;-386.0;347.0;-282.0;1132.0;889.0
-37;267.0;-396.0;?;-320.0;1047.0;860.0
?;223.0;-434.0;351.0;-370.0;955.0;868.0
?;218.0;-457.0;361.0;-345.0;894.0;875.0
-16;241.0;-315.0;373.0;-357.0;886.0;913.0
-16;216.0;-258.0;383.0;-395.0;884.0;?
-12;252.0;-267.0;391.0;-452.0;890.0;963.0
-14;273.0;-173.0;?;-512.0;923.0;?
-16;274.0;-138.0;413.0;-514.0;965.0;928.0
-15;290.0;-211.0;424.0;-517.0;999.0;897.0
?;291.0;-274.0;433.0;-565.0;1013.0;897.0
-16;272.0;-266.0;442.0;-595.0;991.0;938.0
-11;246.0;-237.0;451.0;-621.0;957.0;940.0
-10;273.0;-240.0;459.0;-614.0;978.0;939.0
-6;240.0;-276.0;466.0;-622.0;962.0;929.0
-2;168.0;-297.0;472.0;-682.0;942.0;929.0
-2;170.0;-286.0;?;-707.0;930.0;935.0
-2;174.0;-308.0;480.0;-669.0;895.0;964.0
-3;176.0;-362.0;483.0;-672.0;949.0;948.0
-6;209.0;-399.0;483.0;-653.0;941.0;918.0
-7;212.0;?;482.0;-644.0;918.0;880.0
-13;232.0;-408.0;481.0;-651.0;912.0;?
?;260.0;?;478.0;-621.0;917.0;925.0
-20;229.0;-435.0;474.0;-519.0;928.0;909.0
-29;299.0;-416.0;471.0;-405.0;809.0;760.0
-32;386.0;-400.0;466.0;-143.0;?;801.0
-31;207.0;-383.0;462.0;-194.0;782.0;915.0
-32;?;-384.0;458.0;-407.0;779.0;894.0
-31;-79.0;-390.0;453.0;-677.0;820.0;1157.0
-31;-118.0;-422.0;450.0;?;971.0;908.0
-32;136.0;-422.0;446.0;-803.0;990.0;608.0
-31;244.0;-321.0;441.0;-721.0;994.0;666.0
-32;74.0;-214.0;435.0;?;899.0;877.0
-32;-6.0;-31.0;427.0;-871.0;874.0;735.0
-32;167.0;-96.0;418.0;?;877.0;815.0
-32;?;-140.0;407.0;-654.0;848.0;597.0
-32;112.0;-325.0;395.0;-781.0;871.0;?
-32;-114.0;-293.0;381.0;-952.0;939.0;780.0
-32;?;-392.0;366.0;-1138.0;810.0;1106.0
?;124.0;-419.0;353.0;-272.0;732.0;836.0
-32;24.0;-419.0;344.0;-316.0;?;675.0
-32;95.0;-407.0;336.0;-808.0;1070.0;724.0
-32;126.0;-435.0;329.0;-569.0;870.0;1019.0
-32;148.0;-208.0;327.0;-312.0;859.0;903.0
-32;264.0;?;329.0;-383.0;802.0;929.0
-32;423.0;-567.0;331.0;-504.0;1022.0;?
?;150.0;-428.0;333.0;-908.0;971.0;?
-32;464.0;158.0;328.0;-528.0;1016.0;703.0
?;236.0;96.0;324.0;-609.0;1026.0;759.0
?;130.0;-320.0;323.0;-702.0;916.0;827.0
-32;172.0;-211.0;?;-705.0;896.0;819.0
-32;293.0;-39.0;320.0;-569.0;906.0;725.0
-31;328.0;-138.0;318.0;-508.0;964.0;864.0
-31;?;-342.0;318.0;?;916.0;816.0
?;251.0;-422.0;320.0;-572.0;852.0;771.0
-31;163.0;-370.0;321.0;-655.0;?;?
-31;189.0;-373.0;322.0;-741.0;873.0;?
-31;314.0;-336.0;324.0;-574.0;884.0;808.0
-31;334.0;-286.0;328.0;-540.0;895.0;806.0
-31;378.0;-316.0;333.0;-504.0;860.0;866.0
?;243.0;-287.0;340.0;-589.0;839.0;877.0
-31;344.0;-362.0;346.0;-621.0;865.0;1072.0
-31;427.0;-284.0;352.0;-793.0;834.0;1084.0
-31;168.0;-365.0;358.0;-922.0;936.0;866.0
-31;280.0;-433.0;363.0;-828.0;?;?
-31;368.0;-293.0;367.0;-583.0;1006.0;?
-31;416.0;-365.0;372.0;-564.0;883.0;352.0
-31;312.0;-397.0;376.0;-640.0;740.0;524.0
?;497.0;-447.0;381.0;-491.0;649.0;?
-31;1023.0;-342.0;386.0;-302.0;631.0;15.0
-32;819.0;-568.0;390.0;-532.0;550.0;522.0
-31;555.0;-570.0;395.0;?;637.0;737.0
?;656.0;-569.0;401.0;-704.0;621.0;657.0
-35;492.0;-604.0;406.0;-578.0;823.0;755.0
-37;415.0;-441.0;410.0;?;868.0;667.0
-41;472.0;-661.0;413.0;-466.0;884.0;590.0
-47;690.0;-649.0;?;-446.0;847.0;543.0
-50;644.0;-673.0;417.0;-399.0;812.0;617.0
-52;484.0;-783.0;419.0;-438.0;804.0;562.0
-52;601.0;-1019.0;422.0;?;757.0;565.0
-53;738.0;-691.0;423.0;?;742.0;603.0
-59;650.0;-524.0;423.0;-446.0;793.0;639.0
-60;611.0;-495.0;423.0;-428.0;802.0;?
-59;724.0;-498.0;?;-374.0;772.0;511.0
-64;687.0;-566.0;424.0;-349.0;?;528.0
-66;653.0;-554.0;426.0;?;780.0;479.0
-67;794.0;-516.0;429.0;-471.0;752.0;402.0
?;867.0;-593.0;432.0;-418.0;756.0;463.0
-72;812.0;?;435.0;?;826.0;440.0
-72;931.0;-606.0;440.0;-399.0;?;404.0
-71;739.0;-590.0;446.0;-405.0;?;353.0
-73;614.0;-627.0;453.0;-569.0;818.0;379.0
-76;660.0;-627.0;460.0;-556.0;698.0;352.0
-75;818.0;-616.0;467.0;-440.0;627.0;374.0
-74;788.0;-716.0;475.0;-506.0;684.0;314.0
-73;782.0;-713.0;483.0;-519.0;726.0;?
-73;802.0;?;492.0;-450.0;719.0;326.0
-73;726.0;-684.0;500.0;?;712.0;275.0
?;739.0;-738.0;507.0;-439.0;715.0;279.0
-73;819.0;?;517.0;-497.0;666.0;347.0
-73;?;-789.0;526.0;-446.0;681.0;314.0
-73;784.0;-753.0;534.0;-457.0;737.0;329.0
-73;?;?;542.0;-446.0;738.0;339.0
-73;762.0;-833.0;549.0;-439.0;707.0;291.0
?;788.0;-768.0;554.0;-449.0;729.0;341.0
-73;696.0;-731.0;560.0;?;764.0;346.0
-73;742.0;-678.0;564.0;-464.0;725.0;267.0
-73;811.0;-772.0;569.0;-428.0;741.0;?
?;713.0;-720.0;572.0;-392.0;742.0;323.0
-73;756.0;-705.0;575.0;-465.0;726.0;322.0
-73;778.0;-700.0;578.0;-457.0;715.0;339.0
-73;751.0;-742.0;581.0;-466.0;?;353.0
-73;700.0;?;583.0;-423.0;749.0;309.0
-73;764.0;-726.0;584.0;?;754.0;367.0
-73;758.0;-697.0;586.0;-352.0;715.0;402.0
-73;816.0;-727.0;?;-332.0;734.0;339.0
-73;714.0;-681.0;589.0;-464.0;753.0;300.0
?;810.0;?;591.0;-458.0;747.0;327.0
?;804.0;-722.0;592.0;-478.0;710.0;337.0
-73;821.0;-712.0;593.0;?;748.0;371.0
-73;794.0;-665.0;593.0;-498.0;749.0;432.0
-73;759.0;-697.0;593.0;-505.0;743.0;485.0
-73;688.0;-693.0;593.0;-578.0;780.0;690.0
?;879.0;-751.0;593.0;-822.0;778.0;517.0
-73;892.0;-682.0;593.0;-866.0;825.0;228.0
-73;?;-737.0;594.0;-539.0;1071.0;266.0
-73;612.0;-762.0;594.0;-128.0;964.0;396.0
?;669.0;-733.0;594.0;64.0;513.0;658.0
-73;561.0;?;?;-265.0;434.0;667.0
-73;822.0;-772.0;594.0;-102.0;591.0;684.0
-72;750.0;-757.0;592.0;-123.0;680.0;691.0
-73;704.0;-866.0;?;-305.0;856.0;711.0
-72;692.0;-1068.0;584.0;-246.0;780.0;752.0
-73;707.0;-900.0;577.0;-361.0;810.0;808.0
-72;705.0;-562.0;568.0;-441.0;785.0;722.0
-72;?;-431.0;557.0;-270.0;862.0;817.0
-75;606.0;-516.0;544.0;-332.0;807.0;729.0
?;667.0;-543.0;529.0;-371.0;745.0;785.0
-46;738.0;-482.0;513.0;-402.0;?;791.0
-43;665.0;-668.0;496.0;-405.0;749.0;816.0
-31;663.0;-575.0;480.0;-451.0;?;908.0
-26;546.0;-601.0;?;-602.0;689.0;829.0
-27;573.0;-625.0;?;-427.0;621.0;830.0
-25;615.0;-532.0;432.0;-576.0;633.0;856.0
-28;620.0;-514.0;416.0;-713.0;598.0;?
-23;526.0;-566.0;402.0;?;670.0;1025.0
-7;480.0;-617.0;386.0;-762.0;657.0;?
-4;?;-651.0;373.0;-708.0;753.0;794.0
-4;390.0;?;360.0;-389.0;698.0;738.0
-6;438.0;-728.0;349.0;-356.0;693.0;1327.0
-9;623.0;-584.0;337.0;?;674.0;?
-8;485.0;-688.0;325.0;-672.0;?;873.0
-8;561.0;-803.0;314.0;-262.0;1038.0;1030.0
-9;432.0;-829.0;303.0;-473.0;938.0;1008.0
?;346.0;-809.0;290.0;-609.0;897.0;1044.0
-9;176.0;-758.0;279.0;-601.0;?;996.0
-8;188.0;-565.0;266.0;-659.0;853.0;877.0
-9;285.0;-426.0;252.0;-606.0;850.0;969.0
-9;245.0;-583.0;234.0;-549.0;893.0;895.0
-9;279.0;?;219.0;?;872.0;854.0
-9;448.0;-251.0;205.0;-446.0;901.0;849.0
-9;95.0;-869.0;98.0;-972.0;1023.0;853.0
-9;121.0;-444.0;96.0;-663.0;997.0;785.0
-9;224.0;-643.0;94.0;-720.0;967.0;765.0
-9;217.0;-321.0;91.0;-615.0;?;721.0
-9;275.0;-448.0;88.0;?;897.0;647.0
-9;379.0;-490.0;91.0;-631.0;806.0;657.0
-9;?;-621.0;95.0;-807.0;757.0;554.0
-9;593.0;-691.0;?;-824.0;729.0;550.0
-9;651.0;-562.0;104.0;-869.0;746.0;487.0
-9;621.0;-335.0;?;?;677.0;403.0
-7;707.0;-452.0;?;-773.0;649.0;337.0
-5;525.0;-408.0;110.0;-730.0;576.0;282.0
-5;547.0;-399.0;114.0;-669.0;526.0;296.0
-5;587.0;-475.0;118.0;-680.0;449.0;205.0
-5;522.0;-637.0;121.0;-629.0;410.0;314.0
-5;486.0;-770.0;125.0;-765.0;400.0;170.0
-6;?;-845.0;129.0;-623.0;422.0;?
-4;716.0;-896.0;132.0;-695.0;437.0;130.0
-2;417.0;-897.0;136.0;-1109.0;426.0;-150.0
-3;726.0;-799.0;138.0;-696.0;419.0;-55.0
-4;567.0;-796.0;141.0;-617.0;409.0;-171.0
-4;383.0;-788.0;?;-914.0;325.0;68.0
?;?;-750.0;147.0;-533.0;327.0;107.0
-9;560.0;-721.0;149.0;-798.0;474.0;69.0
-12;532.0;-775.0;153.0;-927.0;468.0;76.0
-15;493.0;?;158.0;-847.0;563.0;9.0
-17;526.0;-1002.0;163.0;-834.0;512.0;-2.0
-18;536.0;-850.0;169.0;-676.0;473.0;-36.0
-17;534.0;-777.0;172.0;-848.0;443.0;-24.0
-15;612.0;-940.0;177.0;-761.0;342.0;-39.0
-15;585.0;-588.0;181.0;?;426.0;24.0
-15;570.0;?;185.0;-882.0;410.0;19.0
-15;561.0;-937.0;189.0;-971.0;?;-13.0
-15;630.0;-851.0;?;-869.0;520.0;-29.0
-16;562.0;-870.0;197.0;?;489.0;-16.0
-17;497.0;-717.0;200.0;-881.0;?;-73.0
-18;495.0;-921.0;203.0;?;?;-7.0
-18;504.0;-789.0;207.0;-868.0;393.0;31.0
-18;476.0;-946.0;?;-969.0;377.0;9.0
-18;459.0;-896.0;213.0;-952.0;413.0;47.0
-18;449.0;-957.0;217.0;-965.0;443.0;103.0
-18;518.0;-951.0;?;-915.0;506.0;?
-18;307.0;-913.0;225.0;?;463.0;228.0
-18;420.0;-917.0;230.0;-739.0;489.0;172.0
-18;?;-842.0;235.0;-915.0;433.0;195.0
-18;?;-897.0;240.0;-807.0;447.0;182.0
-17;388.0;-838.0;242.0;-905.0;477.0;191.0
-17;461.0;-875.0;243.0;-832.0;468.0;230.0
?;429.0;?;244.0;-882.0;534.0;268.0
-17;435.0;-850.0;245.0;?;510.0;270.0
-17;426.0;-806.0;248.0;?;521.0;279.0
-17;503.0;-639.0;250.0;-778.0;526.0;337.0
-17;493.0;-835.0;252.0;-723.0;502.0;333.0
-17;446.0;?;254.0;-804.0;526.0;342.0
-17;468.0;-770.0;256.0;-827.0;553.0;323.0
-17;593.0;-761.0;258.0;-761.0;561.0;343.0
-17;?;-774.0;260.0;?;540.0;349.0
-17;?;-773.0;262.0;-787.0;571.0;315.0
-17;566.0;-702.0;264.0;-801.0;588.0;?
?;609.0;-775.0;267.0;-848.0;528.0;332.0
-17;?;-802.0;270.0;-842.0;519.0;378.0
-17;571.0;-807.0;271.0;-811.0;476.0;368.0
-17;619.0;-807.0;272.0;-850.0;522.0;407.0
?;493.0;-775.0;273.0;-858.0;515.0;301.0
-17;613.0;-900.0;?;-688.0;592.0;354.0
?;578.0;-793.0;274.0;-801.0;528.0;443.0
-17;522.0;-840.0;274.0;-657.0;525.0;352.0
-17;593.0;-879.0;274.0;-751.0;620.0;354.0
?;570.0;-903.0;275.0;-743.0;565.0;333.0
-17;482.0;-821.0;274.0;-810.0;564.0;349.0
-17;522.0;?;?;?;551.0;?
-17;508.0;-816.0;273.0;-808.0;544.0;348.0
-17;511.0;-739.0;274.0;-907.0;568.0;350.0
-17;522.0;-909.0;276.0;-658.0;590.0;354.0
-17;522.0;-781.0;277.0;-810.0;585.0;302.0
-17;525.0;-705.0;277.0;-833.0;539.0;391.0
-17;543.0;-834.0;277.0;-553.0;544.0;401.0
?;564.0;?;279.0;-831.0;566.0;?
-17;600.0;-827.0;280.0;?;505.0;344.0
-17;?;-806.0;282.0;-794.0;611.0;377.0
-17;546.0;-851.0;284.0;-776.0;574.0;426.0
-17;558.0;-729.0;286.0;?;536.0;446.0
-17;585.0;-787.0;286.0;-744.0;564.0;?
-17;603.0;-908.0;287.0;-885.0;562.0;333.0
-17;546.0;-658.0;288.0;-744.0;632.0;360.0
-17;534.0;-825.0;290.0;-790.0;638.0;315.0
?;530.0;-888.0;291.0;-847.0;518.0;370.0
?;567.0;-826.0;292.0;-759.0;579.0;?
-17;601.0;-779.0;293.0;-874.0;505.0;?
-17;530.0;-806.0;294.0;-775.0;618.0;341.0
?;550.0;-797.0;296.0;-829.0;571.0;378.0
-17;570.0;-891.0;297.0;-783.0;546.0;417.0
-17;525.0;-818.0;?;-675.0;556.0;353.0
-17;585.0;-789.0;299.0;-882.0;569.0;334.0
-17;567.0;-893.0;300.0;-814.0;561.0;345.0
-17;549.0;-701.0;301.0;-787.0;628.0;374.0
-17;558.0;-904.0;302.0;-777.0;520.0;426.0
-17;547.0;-796.0;303.0;-737.0;537.0;416.0
-17;492.0;-823.0;303.0;?;547.0;447.0
-17;536.0;-866.0;303.0;-757.0;569.0;450.0
-17;598.0;-706.0;303.0;-819.0;576.0;428.0
-17;579.0;-851.0;303.0;-820.0;639.0;401.0
-17;?;-851.0;303.0;-846.0;605.0;380.0
-17;574.0;-788.0;302.0;?;609.0;?
-17;493.0;-861.0;302.0;-768.0;562.0;395.0
-17;574.0;-830.0;301.0;-720.0;574.0;428.0
-17;577.0;-724.0;300.0;?;?;445.0
-17;?;?;299.0;-836.0;530.0;443.0
-17;567.0;-832.0;299.0;-822.0;544.0;425.0
-17;561.0;?;299.0;-771.0;584.0;469.0
-17;544.0;-853.0;298.0;-783.0;573.0;490.0
-17;551.0;-861.0;297.0;-788.0;562.0;533.0
-17;561.0;-825.0;296.0;-750.0;583.0;547.0
?;579.0;-784.0;295.0;-710.0;613.0;561.0
-17;611.0;-814.0;?;-730.0;604.0;587.0
-17;578.0;-832.0;291.0;-680.0;590.0;570.0
?;624.0;-846.0;288.0;-694.0;585.0;586.0
-17;644.0;-836.0;285.0;-724.0;?;570.0
-17;645.0;-802.0;?;-692.0;582.0;589.0
-17;671.0;-815.0;280.0;-700.0;610.0;626.0
-17;611.0;-807.0;276.0;-681.0;596.0;626.0
-17;633.0;-780.0;273.0;-679.0;590.0;?
-17;640.0;-789.0;269.0;-653.0;?;643.0
-17;654.0;?;265.0;-671.0;?;669.0
-17;656.0;-811.0;261.0;-660.0;564.0;674.0
-17;634.0;-830.0;?;-653.0;562.0;674.0
-17;649.0;-832.0;254.0;-628.0;552.0;697.0
-17;661.0;-832.0;251.0;-631.0;562.0;?
-17;687.0;-795.0;?;-642.0;552.0;694.0
-17;695.0;-808.0;246.0;-654.0;561.0;698.0
-17;696.0;-791.0;244.0;-683.0;552.0;683.0
-17;682.0;-809.0;242.0;-673.0;561.0;690.0
-17;?;-825.0;242.0;-644.0;549.0;719.0
-17;694.0;-827.0;241.0;-647.0;549.0;712.0
-17;651.0;-791.0;240.0;-663.0;520.0;?
-17;706.0;-805.0;240.0;-614.0;515.0;724.0
-17;708.0;-808.0;239.0;-662.0;506.0;739.0
-17;669.0;-830.0;239.0;-669.0;515.0;731.0
-17;662.0;-845.0;238.0;-648.0;537.0;743.0
-17;696.0;-851.0;239.0;?;547.0;?
-17;662.0;-838.0;239.0;-627.0;510.0;710.0
?;669.0;-854.0;239.0;-630.0;520.0;699.0
-17;662.0;-829.0;238.0;-619.0;525.0;716.0
?;618.0;-838.0;238.0;-635.0;514.0;735.0
-17;710.0;-839.0;238.0;-663.0;513.0;?
-17;710.0;-845.0;238.0;-670.0;494.0;751.0
-17;710.0;-832.0;?;-643.0;512.0;753.0
-17;702.0;?;238.0;-656.0;?;749.0
-17;?;-827.0;237.0;-660.0;510.0;733.0
-17;720.0;-839.0;237.0;-663.0;534.0;721.0
-17;684.0;-852.0;237.0;-633.0;498.0;721.0
-17;679.0;-813.0;236.0;-660.0;?;722.0
?;679.0;-822.0;236.0;-642.0;498.0;732.0
-17;654.0;-849.0;?;?;500.0;744.0
-17;?;?;236.0;-650.0;506.0;745.0
-17;?;?;236.0;-639.0;504.0;727.0
-17;693.0;-848.0;236.0;-633.0;505.0;734.0
-17;702.0;-857.0;?;-644.0;513.0;742.0
-17;708.0;-847.0;237.0;-661.0;514.0;727.0
-17;694.0;-846.0;237.0;-661.0;514.0;725.0
-17;713.0;?;237.0;?;524.0;?
-17;705.0;-850.0;237.0;-638.0;522.0;742.0
-17;673.0;-854.0;237.0;-643.0;500.0;760.0
-17;663.0;-857.0;237.0;-639.0;499.0;750.0
-17;664.0;?;237.0;-644.0;?;750.0
-17;697.0;-845.0;237.0;-631.0;503.0;731.0
?;682.0;-862.0;237.0;-642.0;528.0;741.0
-17;689.0;-870.0;237.0;-623.0;517.0;758.0
-17;708.0;-847.0;237.0;-661.0;511.0;735.0
?;669.0;-849.0;?;-630.0;526.0;720.0
-17;682.0;-856.0;236.0;-634.0;?;718.0
-17;661.0;-844.0;236.0;-645.0;532.0;711.0
-17;636.0;-845.0;236.0;-646.0;533.0;?
-17;612.0;-841.0;236.0;-615.0;?;?
-17;641.0;-830.0;236.0;-634.0;?;670.0
-17;650.0;-823.0;236.0;-663.0;514.0;654.0
-17;656.0;-839.0;236.0;-666.0;531.0;633.0
-17;684.0;?;236.0;-670.0;514.0;641.0
-17;648.0;-826.0;236.0;?;524.0;608.0
?;671.0;-826.0;237.0;-682.0;?;634.0
-17;683.0;-826.0;237.0;-676.0;558.0;600.0
-17;661.0;?;237.0;-674.0;547.0;626.0
-17;678.0;?;?;-678.0;?;615.0
-17;690.0;?;238.0;-720.0;579.0;609.0
-17;690.0;-838.0;239.0;-720.0;613.0;614.0
-17;691.0;?;240.0;-742.0;642.0;576.0
-17;700.0;-857.0;240.0;-745.0;666.0;545.0
-17;?;-862.0;240.0;-725.0;688.0;518.0
-17;696.0;-844.0;240.0;-685.0;641.0;484.0
-17;656.0;-833.0;242.0;-678.0;591.0;489.0
-17;673.0;-826.0;243.0;-683.0;582.0;496.0
-17;646.0;-848.0;?;?;533.0;475.0
-17;653.0;-852.0;247.0;-693.0;533.0;421.0
-17;581.0;-858.0;250.0;-604.0;523.0;463.0
-17;644.0;-870.0;252.0;-639.0;547.0;496.0
-17;674.0;-870.0;255.0;-775.0;485.0;364.0
-17;637.0;-844.0;259.0;-771.0;490.0;?
-17;568.0;-837.0;?;-719.0;567.0;550.0
-17;606.0;-842.0;265.0;-852.0;445.0;460.0
-17;581.0;-834.0;269.0;?;454.0;459.0
-17;?;-853.0;272.0;-723.0;503.0;?
?;563.0;-847.0;275.0;-766.0;460.0;333.0
-17;553.0;-639.0;278.0;-836.0;453.0;?
-17;613.0;-933.0;280.0;-661.0;449.0;458.0
-17;?;-884.0;281.0;-626.0;456.0;375.0
-17;634.0;-794.0;282.0;-801.0;447.0;401.0
?;706.0;-846.0;284.0;-717.0;502.0;466.0
-17;662.0;-798.0;284.0;-674.0;485.0;472.0
-17;723.0;-841.0;285.0;-797.0;459.0;428.0
-17;658.0;-864.0;286.0;-833.0;?;384.0
-17;602.0;-868.0;286.0;-761.0;522.0;403.0
-17;607.0;-879.0;287.0;-778.0;523.0;361.0
-17;527.0;-722.0;287.0;-964.0;495.0;451.0
-17;572.0;-899.0;286.0;-400.0;523.0;494.0
-17;600.0;-921.0;?;-616.0;522.0;?
-17;640.0;-833.0;287.0;-894.0;429.0;400.0
-17;722.0;-906.0;289.0;-725.0;532.0;445.0
-17;657.0;-988.0;289.0;-896.0;550.0;?
-17;612.0;-893.0;289.0;-739.0;473.0;345.0
-17;576.0;-812.0;?;-864.0;542.0;525.0
-17;492.0;-1010.0;289.0;-781.0;?;466.0
-17;662.0;-780.0;288.0;-514.0;523.0;434.0
-17;580.0;-708.0;288.0;?;432.0;411.0
