InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit RLA accX;Accelerometer RUA_ accX;Accelerometer RUA^ accZ;Accelerometer RWR accZ;Accelerometer RUA_ accY;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;Accelerometer LH accZ;InertialMeasurementUnit R-SHOE Body_Ax
?;-824.0;295.0;?;759.0;1021.0;?;?;-26;?;268
406.0;-889.0;?;64.0;870.0;1065.0;-10;?;-10;?;266
403.0;-823.0;150.0;151.0;863.0;1143.0;-10;?;-10;594.0;258
398.0;-847.0;182.0;209.0;883.0;1189.0;?;176;4;782.0;?
395.0;-760.0;265.0;232.0;?;1144.0;13;176;13;832.0;?
395.0;-826.0;454.0;369.0;690.0;1059.0;-12;?;-12;720.0;260
395.0;?;523.0;?;?;961.0;-21;175;?;776.0;?
391.0;-827.0;627.0;?;761.0;822.0;?;176;-19;705.0;259
393.0;-901.0;709.0;376.0;787.0;?;-17;176;-17;709.0;259
395.0;-955.0;732.0;373.0;688.0;?;-9;?;-9;727.0;?
396.0;-974.0;746.0;378.0;780.0;465.0;-10;176;-10;422.0;261
?;-931.0;?;257.0;936.0;504.0;?;176;12;400.0;267
401.0;-839.0;753.0;274.0;958.0;564.0;28;?;28;728.0;270
?;?;674.0;?;?;578.0;18;176;?;777.0;271
404.0;-578.0;?;?;870.0;?;26;176;26;1036.0;270
411.0;-442.0;?;?;825.0;867.0;32;176;?;598.0;269
412.0;?;641.0;84.0;801.0;883.0;8;176;?;696.0;266
417.0;-263.0;636.0;103.0;774.0;?;-28;176;-28;?;259
421.0;-284.0;629.0;111.0;741.0;892.0;-41;175;-41;776.0;270
424.0;-312.0;?;186.0;?;935.0;5;?;5;564.0;271
?;-345.0;506.0;233.0;?;895.0;29;?;29;740.0;258
?;?;560.0;195.0;?;892.0;-18;176;?;511.0;263
?;-500.0;562.0;?;?;886.0;-48;176;-48;502.0;260
?;-614.0;565.0;159.0;887.0;808.0;?;176;-50;?;257
441.0;-645.0;?;251.0;?;804.0;?;175;-48;385.0;255
?;-591.0;?;236.0;?;770.0;-52;?;?;306.0;261
449.0;-677.0;?;?;970.0;651.0;?;?;-47;173.0;276
455.0;-662.0;591.0;59.0;?;611.0;-30;?;-30;?;279
454.0;-667.0;704.0;277.0;857.0;616.0;-30;176;-30;513.0;279
461.0;?;640.0;255.0;?;?;-22;176;-22;661.0;276
464.0;-630.0;?;152.0;813.0;703.0;?;?;-24;551.0;?
468.0;-620.0;620.0;240.0;853.0;798.0;-29;?;-29;?;?
474.0;-620.0;633.0;269.0;845.0;783.0;-31;?;-31;?;277
?;-505.0;567.0;225.0;?;948.0;-30;?;-30;425.0;277
485.0;?;540.0;183.0;?;948.0;12;?;12;489.0;279
488.0;-501.0;523.0;?;742.0;?;27;176;?;410.0;278
?;-439.0;?;?;747.0;889.0;19;?;19;300.0;279
495.0;-454.0;533.0;197.0;795.0;892.0;23;176;23;317.0;278
?;?;504.0;208.0;811.0;895.0;22;176;22;?;275
500.0;?;552.0;194.0;?;810.0;22;176;?;?;275
499.0;?;?;226.0;777.0;809.0;19;?;19;162.0;275
504.0;?;527.0;282.0;804.0;810.0;29;176;?;?;?
?;-664.0;532.0;285.0;759.0;890.0;-5;176;-5;120.0;274
502.0;-660.0;564.0;335.0;?;?;-59;176;-59;?;?
502.0;-700.0;553.0;284.0;876.0;869.0;-45;176;-45;62.0;?
504.0;-711.0;623.0;290.0;?;828.0;-11;176;-11;66.0;271
502.0;-643.0;?;289.0;852.0;782.0;?;176;-5;110.0;271
503.0;-625.0;581.0;257.0;814.0;807.0;-14;176;-14;105.0;?
503.0;-624.0;645.0;302.0;845.0;833.0;6;176;?;?;?
501.0;-708.0;576.0;305.0;784.0;834.0;19;176;19;?;266
?;?;?;292.0;813.0;885.0;?;176;-21;93.0;?
?;?;540.0;?;?;892.0;?;176;-40;?;269
505.0;-621.0;522.0;355.0;780.0;859.0;-29;176;-29;97.0;267
?;-562.0;532.0;346.0;838.0;858.0;-33;176;-33;96.0;262
506.0;-601.0;591.0;?;853.0;?;-18;176;-18;129.0;273
?;-621.0;?;464.0;723.0;798.0;4;176;4;142.0;274
508.0;-636.0;?;514.0;754.0;743.0;1;176;1;122.0;263
510.0;-663.0;?;443.0;?;756.0;-6;?;-6;132.0;270
508.0;-678.0;704.0;383.0;754.0;719.0;-20;?;-20;135.0;269
510.0;?;?;405.0;660.0;691.0;-4;176;-4;?;275
510.0;-643.0;?;365.0;622.0;763.0;20;176;20;191.0;?
?;-624.0;674.0;323.0;748.0;790.0;36;176;36;195.0;269
512.0;-599.0;664.0;221.0;687.0;774.0;32;?;32;168.0;?
?;-567.0;502.0;289.0;700.0;754.0;2;176;?;151.0;273
?;?;?;229.0;813.0;?;32;176;32;?;?
?;-528.0;591.0;410.0;886.0;846.0;32;176;32;205.0;270
511.0;-500.0;265.0;535.0;?;859.0;-5;176;-5;165.0;?
?;-527.0;?;525.0;881.0;990.0;?;176;32;195.0;264
508.0;-625.0;?;?;?;991.0;63;176;63;?;263
?;?;660.0;387.0;?;883.0;?;176;25;211.0;252
505.0;-639.0;766.0;426.0;746.0;867.0;-18;?;-18;249.0;?
503.0;-704.0;676.0;367.0;766.0;926.0;-1;176;-1;?;254
504.0;-698.0;635.0;295.0;641.0;943.0;?;176;9;253.0;253
501.0;-888.0;593.0;321.0;596.0;?;-10;176;-10;240.0;260
501.0;-824.0;523.0;385.0;470.0;915.0;0;176;0;211.0;263
500.0;-772.0;446.0;418.0;655.0;935.0;-4;176;-4;198.0;264
?;-672.0;410.0;296.0;618.0;884.0;-14;176;-14;?;262
503.0;-666.0;?;336.0;824.0;866.0;-4;176;?;154.0;?
?;-715.0;468.0;321.0;1019.0;751.0;-36;176;-36;208.0;254
508.0;-725.0;385.0;397.0;1216.0;806.0;-70;176;-70;227.0;?
?;-721.0;449.0;442.0;1257.0;813.0;-69;176;-69;204.0;259
519.0;?;402.0;561.0;1243.0;?;-61;176;-61;159.0;257
?;-744.0;507.0;627.0;1267.0;?;-19;?;-19;?;259
534.0;-728.0;651.0;649.0;1201.0;1050.0;-46;?;-46;72.0;266
542.0;-683.0;706.0;?;1167.0;990.0;?;173;-66;114.0;263
543.0;-616.0;798.0;692.0;974.0;907.0;-76;177;?;171.0;?
?;-611.0;863.0;656.0;889.0;?;-69;178;?;?;273
557.0;?;884.0;674.0;?;731.0;42;169;42;143.0;257
564.0;-677.0;908.0;?;?;675.0;?;190;-73;91.0;260
?;-658.0;885.0;704.0;675.0;599.0;?;155;16;101.0;264
574.0;-656.0;909.0;641.0;?;?;5;203;?;75.0;273
576.0;-565.0;824.0;597.0;?;?;126;157;126;63.0;318
577.0;?;826.0;604.0;801.0;?;421;-146;421;55.0;419
572.0;-455.0;742.0;633.0;984.0;414.0;260;-208;?;82.0;468
568.0;-396.0;770.0;?;944.0;377.0;1021;-155;1021;130.0;338
?;-383.0;735.0;?;1032.0;?;724;-189;724;141.0;389
563.0;-350.0;?;-43.0;980.0;355.0;-331;-166;-331;146.0;467
552.0;-287.0;843.0;1076.0;997.0;502.0;?;-172;?;112.0;373
542.0;-247.0;918.0;571.0;878.0;?;?;?;308;96.0;378
533.0;?;-293.0;681.0;802.0;1590.0;?;-164;65;184.0;245
521.0;-131.0;582.0;699.0;721.0;640.0;254;-167;254;251.0;154
?;-96.0;1111.0;691.0;734.0;?;-14;?;-14;269.0;?
501.0;-103.0;796.0;574.0;628.0;511.0;-187;-160;-187;303.0;209
485.0;-75.0;741.0;?;597.0;514.0;-224;-160;-224;275.0;218
477.0;-81.0;721.0;480.0;610.0;504.0;-195;-158;?;211.0;?
?;-230.0;690.0;445.0;?;546.0;321;-155;321;169.0;344
?;-1524.0;590.0;467.0;734.0;531.0;615;-154;?;149.0;343
458.0;?;533.0;354.0;840.0;590.0;906;-152;906;111.0;365
455.0;-91.0;530.0;404.0;761.0;609.0;1960;-153;1960;117.0;304
457.0;?;601.0;460.0;789.0;664.0;3064;-155;3064;187.0;-9
457.0;?;556.0;415.0;777.0;799.0;3165;-155;3165;173.0;-36
457.0;-180.0;?;318.0;948.0;839.0;2862;-156;2862;?;30
?;-268.0;?;135.0;784.0;870.0;3452;-154;3452;234.0;-64
458.0;-342.0;468.0;203.0;712.0;947.0;2226;-158;2226;289.0;90
458.0;-416.0;?;227.0;?;?;86;-164;86;317.0;?
457.0;-450.0;335.0;208.0;541.0;1131.0;259;-164;259;376.0;300
453.0;-531.0;?;318.0;566.0;?;374;-163;374;288.0;287
450.0;?;280.0;419.0;597.0;1128.0;107;-164;107;239.0;314
?;-691.0;174.0;329.0;592.0;963.0;139;-164;139;334.0;261
442.0;-744.0;249.0;287.0;?;?;-14;-164;-14;525.0;236
433.0;-824.0;375.0;279.0;497.0;?;34;-164;34;512.0;243
?;-894.0;365.0;?;?;1120.0;26;-164;26;405.0;243
412.0;?;285.0;?;391.0;1011.0;-4;-164;?;323.0;253
?;-971.0;260.0;151.0;323.0;881.0;6;?;?;293.0;254
383.0;-915.0;238.0;205.0;243.0;801.0;0;?;?;293.0;261
368.0;-755.0;178.0;?;358.0;786.0;12;-164;12;274.0;261
350.0;-656.0;118.0;181.0;356.0;735.0;-15;-164;-15;243.0;?
335.0;?;101.0;170.0;368.0;697.0;-48;-164;-48;243.0;257
318.0;-875.0;166.0;28.0;409.0;623.0;-47;-164;-47;185.0;267
301.0;-776.0;152.0;?;318.0;683.0;?;-164;-58;201.0;267
285.0;-692.0;170.0;-47.0;422.0;743.0;-27;-164;-27;232.0;?
264.0;?;165.0;-64.0;470.0;879.0;?;?;?;249.0;248
240.0;-621.0;11.0;-117.0;?;?;-5;-165;-5;238.0;252
210.0;-627.0;-42.0;?;?;?;-2;-165;?;241.0;252
178.0;-553.0;0.0;-2.0;?;1101.0;?;-164;?;?;226
142.0;?;?;-97.0;466.0;1198.0;-173;-164;-173;253.0;206
?;-573.0;6.0;-163.0;432.0;1227.0;-173;-163;-173;?;236
45.0;-600.0;89.0;?;?;1206.0;-231;-163;-231;?;267
-10.0;-767.0;211.0;-271.0;394.0;1182.0;-218;-163;-218;273.0;262
-60.0;-930.0;23.0;-341.0;581.0;1227.0;-218;-163;-218;244.0;262
-102.0;?;?;-389.0;633.0;1246.0;-222;-163;-222;216.0;264
-157.0;?;-76.0;-166.0;1016.0;?;?;-163;?;?;262
-206.0;?;-146.0;-80.0;698.0;1284.0;-218;-163;?;172.0;263
-248.0;-1120.0;-133.0;199.0;486.0;1440.0;-222;-163;-222;160.0;262
-281.0;-1078.0;-67.0;9.0;592.0;1314.0;-219;?;-219;171.0;263
-311.0;?;308.0;-156.0;364.0;1234.0;-216;-163;-216;196.0;?
-333.0;-1145.0;443.0;-156.0;475.0;1031.0;-233;-163;-233;234.0;?
?;-1153.0;312.0;?;?;924.0;-194;-163;?;335.0;263
-378.0;-1178.0;262.0;?;412.0;1046.0;-258;-163;-258;306.0;261
?;?;?;-204.0;434.0;956.0;-160;-163;?;291.0;265
-409.0;-1319.0;27.0;-156.0;540.0;?;145;-163;?;286.0;?
-424.0;-1124.0;228.0;?;?;944.0;158;-163;158;294.0;275
?;-934.0;49.0;-138.0;414.0;991.0;131;-163;131;?;275
?;-794.0;102.0;?;531.0;?;147;-163;?;315.0;275
-443.0;-752.0;61.0;-347.0;422.0;1018.0;151;-163;151;335.0;276
-445.0;?;42.0;-300.0;?;1015.0;122;-163;122;319.0;274
-446.0;-851.0;37.0;-381.0;501.0;1057.0;?;-163;-27;312.0;?
-446.0;?;-43.0;-213.0;?;?;-41;-163;-41;302.0;264
-437.0;-764.0;-78.0;-26.0;735.0;1126.0;-16;-163;-16;299.0;265
-437.0;-878.0;-112.0;95.0;737.0;1108.0;?;-163;-40;266.0;?
-439.0;-848.0;?;200.0;663.0;1124.0;-17;-163;?;245.0;263
-437.0;-879.0;251.0;170.0;727.0;994.0;?;-163;-11;242.0;258
-434.0;-887.0;?;?;858.0;935.0;-10;-163;?;249.0;259
-435.0;-920.0;536.0;90.0;794.0;822.0;9;-163;9;261.0;267
-433.0;-1010.0;546.0;15.0;511.0;743.0;12;-163;12;256.0;271
?;-1010.0;522.0;-148.0;528.0;?;11;-163;11;234.0;?
-430.0;-1036.0;600.0;-318.0;524.0;875.0;-10;-163;-10;242.0;?
?;-996.0;471.0;-246.0;546.0;?;-54;-163;-54;263.0;?
-418.0;-848.0;155.0;-32.0;?;1014.0;-51;-163;-51;?;?
-413.0;?;-30.0;-9.0;593.0;1111.0;-15;-163;-15;255.0;263
-408.0;-582.0;37.0;-9.0;567.0;1120.0;?;-163;-4;290.0;263
-404.0;-531.0;?;-34.0;?;?;-12;-163;-12;285.0;?
-405.0;-566.0;284.0;-183.0;?;936.0;-3;-163;-3;261.0;?
-399.0;-638.0;319.0;-89.0;548.0;972.0;0;-163;0;280.0;263
-399.0;-759.0;333.0;-98.0;543.0;?;-17;-163;-17;264.0;259
-400.0;-881.0;168.0;-132.0;519.0;1105.0;-13;?;?;?;258
?;-1022.0;206.0;?;569.0;984.0;?;-162;?;273.0;263
?;-1067.0;190.0;-187.0;?;?;-11;?;-11;?;265
?;-849.0;183.0;-66.0;513.0;1026.0;?;-162;-6;263.0;265
-401.0;?;226.0;-71.0;?;933.0;-10;-162;-10;264.0;265
?;-819.0;?;-103.0;572.0;1049.0;?;-162;-27;?;259
-399.0;?;?;?;?;1014.0;-32;?;-32;250.0;258
-397.0;-898.0;204.0;-80.0;?;971.0;-24;-162;-24;283.0;?
-397.0;-906.0;242.0;-115.0;548.0;1001.0;-34;-162;-34;304.0;?
-397.0;-832.0;230.0;-149.0;558.0;1013.0;-22;-162;-22;314.0;259
-396.0;-915.0;213.0;-66.0;603.0;994.0;-20;-163;-20;289.0;259
-398.0;-811.0;227.0;?;533.0;?;-15;?;-15;307.0;257
-401.0;-920.0;196.0;-131.0;528.0;1002.0;24;?;24;?;256
-400.0;-875.0;209.0;-74.0;429.0;1011.0;-45;?;-45;250.0;258
-401.0;-867.0;257.0;-88.0;511.0;995.0;-46;-162;?;?;?
-403.0;?;?;-173.0;450.0;1040.0;14;-162;14;269.0;?
?;?;206.0;-69.0;647.0;991.0;-30;?;?;301.0;259
-403.0;-865.0;190.0;?;?;977.0;1;-162;1;289.0;250
-407.0;-895.0;195.0;-85.0;611.0;1021.0;23;-162;23;298.0;247
-406.0;-894.0;190.0;-13.0;606.0;957.0;?;-162;-1;273.0;253
-404.0;-880.0;?;-9.0;690.0;?;?;-162;4;224.0;258
-406.0;?;184.0;-69.0;604.0;1064.0;0;-162;0;207.0;256
-406.0;-933.0;?;-2.0;505.0;1007.0;?;?;-9;?;253
?;-883.0;214.0;?;540.0;960.0;?;-162;-12;243.0;253
-410.0;-868.0;287.0;-51.0;583.0;1063.0;12;-162;12;?;252
-407.0;-917.0;316.0;-54.0;642.0;975.0;-12;-162;-12;292.0;256
-408.0;-845.0;195.0;-16.0;?;995.0;-45;-162;-45;297.0;259
-410.0;?;?;23.0;?;?;-38;-162;-38;286.0;259
-407.0;?;?;-8.0;?;1007.0;-39;-163;?;263.0;259
?;-876.0;286.0;?;?;1002.0;?;-162;-24;298.0;257
-412.0;?;270.0;-75.0;468.0;1005.0;-6;-162;-6;315.0;258
?;?;278.0;-198.0;541.0;1016.0;11;-162;?;307.0;260
-409.0;-847.0;231.0;?;601.0;?;-17;-162;-17;?;257
-414.0;-868.0;240.0;?;672.0;1041.0;-75;-162;-75;209.0;255
-410.0;?;-3.0;11.0;637.0;1089.0;-70;?;?;?;255
?;-882.0;64.0;?;650.0;?;-50;-162;-50;254.0;255
-413.0;-872.0;?;12.0;655.0;?;-49;?;-49;239.0;255
-409.0;-839.0;209.0;?;?;1032.0;-49;?;-49;213.0;255
-403.0;?;269.0;-12.0;568.0;1020.0;-49;-162;-49;?;?
-398.0;?;?;-77.0;?;962.0;-50;?;?;253.0;255
-391.0;-856.0;259.0;-64.0;481.0;990.0;?;?;?;242.0;255
?;-975.0;200.0;?;440.0;959.0;-47;-162;-47;?;255
-375.0;-980.0;?;?;439.0;987.0;-55;?;-55;250.0;254
-356.0;-957.0;221.0;?;482.0;994.0;?;-162;-31;217.0;?
-343.0;-890.0;146.0;-134.0;545.0;993.0;-4;-162;-4;232.0;262
-334.0;?;?;-105.0;534.0;993.0;13;-162;?;255.0;265
-318.0;?;23.0;-69.0;534.0;969.0;14;-162;14;230.0;265
-304.0;-818.0;65.0;-48.0;601.0;936.0;-36;-162;-36;227.0;?
-293.0;?;98.0;-54.0;?;?;-19;-162;?;207.0;?
-279.0;-835.0;121.0;?;642.0;961.0;-22;-162;-22;224.0;271
-268.0;?;?;-52.0;671.0;972.0;-50;-162;-50;204.0;?
-259.0;-864.0;?;-88.0;698.0;1008.0;-29;?;-29;172.0;265
-247.0;-882.0;138.0;-183.0;818.0;1065.0;-30;?;-30;?;265
-239.0;-854.0;160.0;-188.0;916.0;?;4;?;?;179.0;?
-230.0;?;141.0;111.0;?;1096.0;-5;?;-5;257.0;263
-221.0;-858.0;?;284.0;534.0;1018.0;-35;-162;-35;263.0;266
-215.0;-847.0;128.0;258.0;467.0;1078.0;-28;-162;-28;254.0;264
-212.0;-846.0;422.0;112.0;642.0;911.0;-28;-163;?;286.0;265
-205.0;-858.0;588.0;?;633.0;969.0;-1;-162;?;265.0;265
-200.0;-899.0;213.0;?;?;807.0;-4;-162;-4;251.0;258
-195.0;-904.0;?;?;-530.0;802.0;?;-162;-1;303.0;260
-185.0;-912.0;366.0;476.0;420.0;?;15;-162;15;?;267
-182.0;-876.0;347.0;69.0;610.0;998.0;?;-162;13;262.0;263
-178.0;-922.0;524.0;623.0;?;1019.0;22;-163;?;268.0;?
-175.0;-763.0;544.0;?;676.0;?;-1;-162;-1;?;250
?;-603.0;606.0;125.0;434.0;?;-24;-162;-24;245.0;259
-178.0;?;?;-144.0;611.0;?;?;-162;0;238.0;264
-180.0;-578.0;786.0;-31.0;759.0;783.0;15;-162;15;267.0;258
-187.0;-821.0;578.0;237.0;613.0;1036.0;25;-162;?;276.0;?
-192.0;-913.0;?;212.0;?;?;22;?;22;264.0;255
-191.0;-782.0;288.0;20.0;?;1062.0;-15;-162;-15;254.0;252
?;-563.0;?;40.0;766.0;823.0;4;-162;?;223.0;262
-202.0;-540.0;603.0;84.0;?;749.0;34;-162;34;182.0;269
-200.0;-368.0;583.0;96.0;662.0;923.0;12;-162;12;210.0;265
-204.0;-472.0;410.0;94.0;704.0;965.0;?;?;2;245.0;?
-204.0;-810.0;?;?;?;?;2;-163;2;275.0;263
-200.0;-933.0;520.0;92.0;736.0;967.0;1;?;1;304.0;263
-198.0;?;474.0;39.0;?;876.0;3;-162;3;293.0;262
?;-650.0;538.0;-36.0;869.0;902.0;0;-162;0;285.0;263
-194.0;-554.0;526.0;-89.0;695.0;849.0;?;-162;4;?;262
-192.0;?;541.0;-77.0;539.0;874.0;0;?;?;291.0;264
?;-840.0;500.0;-36.0;672.0;917.0;?;-163;1;243.0;263
-190.0;-741.0;479.0;-5.0;581.0;994.0;?;-162;24;236.0;248
?;-738.0;426.0;-18.0;575.0;925.0;-7;-162;-7;?;246
-188.0;-711.0;333.0;?;640.0;835.0;-38;?;?;?;250
-184.0;-688.0;414.0;-176.0;661.0;?;-23;-162;-23;282.0;250
-180.0;-694.0;?;-157.0;722.0;805.0;-19;-162;-19;304.0;?
-178.0;-670.0;351.0;?;605.0;883.0;-19;-163;-19;284.0;257
-169.0;?;351.0;?;605.0;957.0;?;-162;-19;260.0;256
-164.0;?;366.0;-143.0;584.0;?;-13;-162;-13;250.0;?
?;-703.0;375.0;-155.0;634.0;979.0;-7;-162;?;?;256
-151.0;-650.0;377.0;-192.0;?;920.0;-9;-162;-9;272.0;?
-147.0;?;336.0;-133.0;672.0;?;-8;-163;-8;287.0;?
-142.0;-641.0;350.0;-114.0;835.0;?;-9;-163;-9;303.0;257
-133.0;-727.0;?;-190.0;1408.0;947.0;3;-162;3;286.0;258
-128.0;-810.0;350.0;-276.0;1047.0;?;32;-162;32;294.0;253
-124.0;-737.0;395.0;-162.0;939.0;954.0;?;-162;44;305.0;250
-116.0;-757.0;478.0;-140.0;1089.0;1069.0;41;?;41;296.0;251
-113.0;-750.0;547.0;-92.0;?;1342.0;42;-163;42;262.0;?
-109.0;-754.0;437.0;?;249.0;1318.0;42;?;42;287.0;251
-101.0;?;?;422.0;126.0;1024.0;41;-162;41;325.0;251
-100.0;?;825.0;463.0;114.0;859.0;42;?;42;324.0;251
-95.0;-755.0;?;557.0;-26.0;537.0;?;-162;?;?;251
-91.0;-799.0;418.0;322.0;438.0;240.0;42;-162;?;346.0;?
-88.0;?;441.0;?;?;140.0;42;-163;?;364.0;251
?;-1014.0;566.0;-218.0;661.0;116.0;?;-162;42;?;?
-80.0;-1164.0;?;-195.0;648.0;?;41;-162;41;?;?
-78.0;?;558.0;-145.0;828.0;705.0;44;?;?;371.0;251
-74.0;-709.0;644.0;-426.0;?;1341.0;?;-162;?;307.0;250
-67.0;-431.0;206.0;-210.0;618.0;1243.0;44;-162;?;270.0;?
-66.0;-183.0;-94.0;?;?;1224.0;?;-163;?;?;251
?;-85.0;53.0;27.0;617.0;?;38;-162;38;159.0;250
-58.0;-43.0;-49.0;?;611.0;1283.0;?;-162;55;161.0;253
-60.0;-113.0;104.0;56.0;?;1137.0;-13;-162;-13;185.0;241
-66.0;-421.0;257.0;?;713.0;1120.0;-87;-162;?;221.0;229
-67.0;-1121.0;239.0;94.0;628.0;1059.0;-65;-162;-65;223.0;232
-79.0;?;234.0;-26.0;555.0;1020.0;?;-162;-71;?;231
?;-1145.0;?;-82.0;?;1019.0;-77;-162;-77;261.0;230
-103.0;?;237.0;-90.0;463.0;992.0;-60;-162;-60;235.0;233
?;-1178.0;?;-191.0;?;1017.0;-88;?;-88;223.0;225
-116.0;?;?;-224.0;349.0;1026.0;-49;-162;-49;222.0;237
-117.0;?;91.0;?;520.0;1044.0;?;-162;-102;228.0;?
-117.0;-903.0;-19.0;-260.0;405.0;1091.0;?;-162;-327;239.0;?
-115.0;?;-96.0;-23.0;386.0;?;-310;-162;-310;226.0;322
-111.0;-867.0;-115.0;-151.0;511.0;?;-141;-162;-141;265.0;266
-112.0;-789.0;-49.0;-153.0;474.0;1118.0;-132;-162;?;328.0;359
?;-832.0;-3.0;?;586.0;?;-101;?;-101;?;215
-114.0;?;5.0;?;?;1024.0;-145;-163;-145;?;399
-120.0;-884.0;4.0;-197.0;590.0;1052.0;-344;-162;-344;428.0;1239
-123.0;-964.0;?;-145.0;?;983.0;-371;-162;-371;?;1355
-124.0;-983.0;53.0;-98.0;602.0;1041.0;?;-162;-342;543.0;1228
-127.0;-968.0;?;-7.0;?;?;?;-162;?;626.0;?
-129.0;-940.0;?;12.0;681.0;1095.0;-350;-162;-350;618.0;1266
-129.0;-960.0;21.0;74.0;687.0;1126.0;?;-162;?;804.0;1290
-128.0;?;70.0;?;?;1106.0;?;-162;-356;774.0;1288
?;-936.0;154.0;47.0;684.0;1130.0;-355;-162;-355;658.0;1285
-122.0;-865.0;?;74.0;695.0;1129.0;?;-162;-354;627.0;1281
-121.0;-906.0;?;71.0;691.0;1107.0;-359;-162;-359;696.0;1298
-113.0;-1014.0;261.0;?;688.0;1165.0;-351;-162;?;635.0;1270
-102.0;?;270.0;116.0;657.0;1129.0;-357;-162;-357;659.0;1294
-96.0;-976.0;288.0;188.0;625.0;1053.0;-359;?;-359;?;1299
-87.0;-968.0;312.0;214.0;658.0;?;-340;-162;?;635.0;1228
-74.0;?;366.0;204.0;?;984.0;-391;-162;?;472.0;1417
-57.0;-977.0;369.0;158.0;?;899.0;-246;?;-246;466.0;901
-41.0;-957.0;424.0;217.0;682.0;800.0;-6;-161;-6;566.0;155
-21.0;-987.0;?;252.0;685.0;763.0;?;-161;10;775.0;268
1.0;-949.0;407.0;317.0;735.0;749.0;?;-161;1;?;279
26.0;-919.0;?;?;?;717.0;?;-161;-16;582.0;?
58.0;-881.0;?;299.0;818.0;696.0;-38;-161;-38;655.0;282
?;-841.0;509.0;199.0;847.0;?;?;-161;-25;655.0;241
113.0;-790.0;570.0;266.0;829.0;718.0;-31;?;-31;499.0;263
?;-697.0;600.0;249.0;856.0;?;?;-161;?;?;256
168.0;-670.0;580.0;302.0;?;727.0;-30;-161;-30;?;255
196.0;-627.0;597.0;?;?;748.0;-12;?;-12;859.0;255
219.0;-559.0;584.0;350.0;775.0;784.0;22;-161;22;?;252
241.0;?;553.0;?;?;739.0;?;-161;34;877.0;257
259.0;-521.0;698.0;274.0;859.0;756.0;33;?;?;?;257
280.0;-492.0;717.0;264.0;705.0;800.0;33;-161;33;921.0;?
?;?;694.0;361.0;?;769.0;16;-161;16;813.0;253
312.0;-456.0;610.0;?;514.0;719.0;-4;-161;-4;760.0;257
335.0;-480.0;591.0;415.0;458.0;742.0;-12;-161;-12;?;261
346.0;-534.0;549.0;?;454.0;671.0;-3;-161;-3;793.0;260
359.0;-540.0;581.0;401.0;670.0;578.0;16;-161;?;747.0;263
373.0;-493.0;576.0;266.0;839.0;571.0;32;-161;32;758.0;261
?;-488.0;521.0;74.0;1051.0;527.0;20;-161;20;?;252
392.0;-484.0;?;36.0;1091.0;586.0;-2;-161;-2;711.0;247
399.0;-520.0;665.0;62.0;?;?;?;-161;44;709.0;243
403.0;-383.0;575.0;?;509.0;1028.0;37;-161;37;688.0;?
404.0;-385.0;472.0;220.0;519.0;1318.0;4;-161;4;676.0;241
404.0;-359.0;406.0;?;481.0;?;41;-161;41;691.0;241
403.0;-412.0;399.0;28.0;?;1287.0;?;-161;7;755.0;241
399.0;-393.0;?;28.0;?;994.0;-19;-161;-19;752.0;241
394.0;-452.0;276.0;67.0;657.0;1001.0;0;-161;0;?;?
382.0;-574.0;249.0;217.0;659.0;1063.0;-13;-161;?;769.0;241
374.0;-887.0;169.0;247.0;676.0;1028.0;-6;-161;-6;844.0;?
366.0;-1169.0;204.0;131.0;696.0;1116.0;-7;-161;-7;?;241
356.0;?;373.0;11.0;489.0;?;-13;?;-13;782.0;242
345.0;-1007.0;?;69.0;?;945.0;3;-161;?;739.0;239
336.0;-966.0;419.0;41.0;585.0;965.0;-42;?;?;741.0;247
329.0;-896.0;261.0;97.0;502.0;?;-99;-161;-99;761.0;256
325.0;-927.0;134.0;93.0;492.0;?;-88;-161;-88;742.0;255
325.0;-925.0;242.0;71.0;530.0;996.0;?;-161;-88;?;255
320.0;-965.0;275.0;27.0;?;?;?;-161;-93;750.0;255
324.0;-843.0;?;2.0;502.0;989.0;?;-161;-85;719.0;254
325.0;-789.0;212.0;9.0;507.0;?;-95;-161;-95;743.0;255
327.0;-792.0;?;24.0;521.0;1000.0;?;-161;-84;716.0;255
328.0;-824.0;?;46.0;518.0;984.0;-91;?;?;683.0;255
?;-822.0;132.0;17.0;500.0;959.0;-94;-161;-94;730.0;?
336.0;-864.0;160.0;-46.0;496.0;?;-72;-161;-72;741.0;255
339.0;?;?;-47.0;517.0;?;-120;-161;?;731.0;254
344.0;-869.0;147.0;-45.0;518.0;?;-46;-161;-46;?;256
346.0;-868.0;64.0;6.0;558.0;1071.0;-139;-161;-139;744.0;253
349.0;-888.0;26.0;1.0;?;?;-63;-161;-63;745.0;256
353.0;-885.0;52.0;42.0;543.0;1040.0;?;-162;?;736.0;267
355.0;-873.0;91.0;111.0;479.0;1034.0;452;?;452;749.0;260
356.0;-878.0;140.0;90.0;498.0;1030.0;221;-163;221;734.0;261
359.0;-885.0;154.0;60.0;493.0;1034.0;211;?;211;720.0;265
356.0;-897.0;227.0;21.0;524.0;985.0;?;-163;92;709.0;274
