Accelerometer LH accX;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;Accelerometer BACK accX;Accelerometer LUA_ accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit LLA accY;Accelerometer LUA^ accZ;Accelerometer HIP accZ
?;978.0;-4;397.0;179.0;?;?;19.0;?
328.0;199.0;?;?;138.0;77.0;-248.0;173.0;140.0
436.0;-287.0;-76;250.0;195.0;93.0;-308.0;233.0;?
?;?;?;261.0;258.0;120.0;-291.0;255.0;-37.0
510.0;754.0;-22;?;354.0;476.0;-448.0;?;-89.0
573.0;-141.0;?;280.0;441.0;691.0;?;123.0;34.0
533.0;-593.0;?;?;462.0;?;-452.0;?;113.0
337.0;-173.0;-33;336.0;396.0;623.0;?;-94.0;?
?;124.0;-21;316.0;305.0;532.0;-126.0;-122.0;156.0
?;-118.0;-18;308.0;222.0;347.0;-98.0;-102.0;130.0
87.0;-181.0;-23;307.0;?;?;-230.0;-57.0;146.0
92.0;-7.0;-25;277.0;135.0;192.0;?;-16.0;214.0
58.0;27.0;-15;279.0;?;202.0;-535.0;3.0;243.0
81.0;-41.0;-12;278.0;255.0;256.0;?;?;263.0
126.0;113.0;7;302.0;?;361.0;-532.0;?;?
148.0;?;54;?;336.0;?;-391.0;55.0;?
127.0;53.0;-7;?;322.0;551.0;-243.0;40.0;260.0
?;69.0;?;271.0;331.0;585.0;-138.0;51.0;?
117.0;-10.0;?;128.0;334.0;556.0;-153.0;?;?
219.0;-171.0;276;252.0;349.0;535.0;?;141.0;?
283.0;-422.0;?;266.0;?;519.0;-251.0;153.0;296.0
324.0;?;-169;160.0;412.0;465.0;-273.0;210.0;273.0
399.0;-11.0;?;?;457.0;404.0;?;81.0;335.0
?;-132.0;4008;?;461.0;376.0;-220.0;169.0;407.0
374.0;-644.0;?;80.0;390.0;380.0;-183.0;74.0;306.0
432.0;-288.0;?;123.0;388.0;399.0;-204.0;?;259.0
?;-276.0;1469;182.0;373.0;432.0;-237.0;87.0;?
380.0;?;-901;?;?;?;-244.0;133.0;?
?;-354.0;-1794;169.0;297.0;370.0;-268.0;92.0;363.0
?;?;-2520;162.0;307.0;278.0;-276.0;?;375.0
255.0;?;-2380;?;285.0;308.0;-342.0;170.0;374.0
282.0;-338.0;-2390;184.0;274.0;?;-302.0;224.0;?
263.0;-423.0;-2428;201.0;236.0;436.0;?;244.0;383.0
341.0;-408.0;?;189.0;278.0;484.0;-339.0;262.0;363.0
456.0;-339.0;-1975;?;?;404.0;-323.0;295.0;415.0
506.0;-245.0;?;129.0;?;264.0;-280.0;284.0;?
?;-338.0;-1212;90.0;383.0;208.0;?;?;443.0
437.0;-493.0;-1315;103.0;352.0;227.0;-343.0;199.0;398.0
394.0;711.0;-573;125.0;332.0;278.0;-252.0;166.0;408.0
365.0;37.0;-342;?;347.0;305.0;?;?;453.0
300.0;-1059.0;425;213.0;340.0;244.0;?;159.0;?
?;60.0;?;248.0;359.0;177.0;-331.0;155.0;?
?;742.0;?;295.0;347.0;131.0;?;188.0;525.0
191.0;-1032.0;960;310.0;353.0;116.0;-309.0;?;494.0
?;-682.0;255;304.0;368.0;?;-307.0;246.0;484.0
367.0;-40.0;-48;?;357.0;196.0;?;301.0;?
411.0;-75.0;269;319.0;379.0;264.0;-356.0;323.0;?
362.0;-249.0;-43;359.0;389.0;307.0;-351.0;?;366.0
322.0;-166.0;-14;374.0;428.0;302.0;-343.0;168.0;294.0
312.0;-250.0;-51;353.0;?;?;?;85.0;317.0
263.0;?;-37;361.0;?;237.0;-329.0;71.0;310.0
183.0;26.0;-33;?;347.0;210.0;?;71.0;?
201.0;-3.0;-79;?;329.0;198.0;?;85.0;231.0
?;-24.0;-84;309.0;300.0;201.0;-286.0;126.0;?
230.0;145.0;-120;288.0;311.0;211.0;?;?;254.0
241.0;?;-108;279.0;?;270.0;-361.0;?;231.0
248.0;?;?;?;339.0;350.0;-400.0;127.0;279.0
231.0;88.0;-101;306.0;369.0;405.0;-355.0;122.0;329.0
266.0;-1.0;-1;268.0;?;?;-305.0;120.0;283.0
307.0;?;190;?;?;386.0;-272.0;136.0;287.0
272.0;-42.0;264;199.0;393.0;370.0;-266.0;169.0;272.0
?;?;121;180.0;423.0;362.0;-256.0;163.0;222.0
256.0;-115.0;95;210.0;444.0;353.0;-246.0;133.0;344.0
282.0;?;54;216.0;?;369.0;-270.0;?;?
327.0;93.0;-56;199.0;392.0;380.0;-300.0;173.0;327.0
376.0;-81.0;-37;?;370.0;388.0;-298.0;181.0;307.0
418.0;?;-11;154.0;380.0;377.0;-303.0;204.0;329.0
407.0;-291.0;-30;?;385.0;?;-325.0;205.0;370.0
411.0;?;?;258.0;?;311.0;-329.0;223.0;413.0
428.0;66.0;?;242.0;361.0;311.0;-339.0;183.0;386.0
394.0;69.0;-10;298.0;?;337.0;-360.0;?;335.0
?;-201.0;19;276.0;?;328.0;?;?;352.0
362.0;?;?;225.0;359.0;281.0;?;131.0;?
355.0;-439.0;-35;120.0;?;211.0;-317.0;157.0;375.0
352.0;-174.0;?;198.0;321.0;184.0;-302.0;?;335.0
367.0;-309.0;-43;191.0;326.0;228.0;-291.0;147.0;262.0
314.0;-382.0;-11;130.0;301.0;268.0;-324.0;141.0;265.0
250.0;-419.0;11;152.0;326.0;?;?;79.0;340.0
266.0;-394.0;-22;151.0;329.0;?;-377.0;?;344.0
222.0;?;-41;127.0;305.0;?;-338.0;85.0;332.0
?;?;?;108.0;?;263.0;-318.0;77.0;319.0
?;-415.0;?;?;289.0;268.0;?;?;376.0
127.0;-457.0;?;120.0;282.0;270.0;-318.0;91.0;334.0
168.0;-456.0;-122;102.0;260.0;276.0;-336.0;?;342.0
195.0;-292.0;-98;127.0;277.0;?;-308.0;?;353.0
212.0;?;-118;86.0;267.0;291.0;-309.0;?;362.0
?;-468.0;-78;?;?;292.0;-316.0;98.0;404.0
?;-502.0;118;-28.0;?;304.0;-231.0;?;?
?;?;491;-7.0;302.0;313.0;-206.0;85.0;425.0
236.0;-381.0;351;?;?;?;?;75.0;413.0
214.0;335.0;-246;35.0;289.0;307.0;-245.0;106.0;438.0
?;?;-332;175.0;?;282.0;?;?;?
303.0;-1535.0;-254;307.0;326.0;240.0;?;124.0;504.0
?;-150.0;?;269.0;?;?;-214.0;175.0;469.0
282.0;14.0;?;258.0;308.0;?;-203.0;123.0;485.0
381.0;-99.0;?;260.0;315.0;269.0;-202.0;86.0;445.0
355.0;-477.0;-33;214.0;318.0;?;?;?;?
340.0;-24.0;-13;289.0;300.0;342.0;-230.0;87.0;392.0
321.0;155.0;-64;333.0;291.0;321.0;-222.0;31.0;359.0
331.0;-68.0;-92;409.0;306.0;241.0;-268.0;17.0;273.0
303.0;-126.0;-46;604.0;258.0;188.0;?;-58.0;309.0
252.0;-73.0;-79;634.0;?;184.0;?;-62.0;?
?;?;-151;651.0;218.0;197.0;?;-18.0;285.0
232.0;-123.0;-67;536.0;210.0;256.0;-277.0;-29.0;220.0
287.0;116.0;-29;507.0;205.0;314.0;-225.0;?;201.0
294.0;347.0;-46;540.0;263.0;397.0;-213.0;125.0;155.0
338.0;224.0;-29;?;334.0;424.0;-301.0;97.0;171.0
321.0;-9.0;-43;451.0;?;405.0;?;61.0;199.0
217.0;-105.0;-24;450.0;?;410.0;-270.0;25.0;204.0
166.0;-119.0;?;427.0;388.0;411.0;-208.0;69.0;192.0
130.0;-152.0;?;363.0;349.0;461.0;-165.0;51.0;230.0
119.0;-168.0;-3;?;338.0;499.0;-239.0;28.0;273.0
?;-97.0;-31;350.0;?;503.0;-268.0;73.0;283.0
135.0;?;?;308.0;368.0;?;?;120.0;?
187.0;-48.0;-17;304.0;361.0;?;-338.0;?;363.0
233.0;-52.0;?;299.0;373.0;446.0;-400.0;163.0;401.0
?;?;-5;?;?;462.0;-382.0;151.0;?
207.0;-82.0;?;461.0;413.0;543.0;-295.0;128.0;394.0
266.0;-120.0;21;552.0;376.0;578.0;-251.0;114.0;340.0
284.0;?;47;?;358.0;544.0;-296.0;?;327.0
271.0;-36.0;57;556.0;?;489.0;?;192.0;299.0
?;-3.0;37;453.0;379.0;430.0;?;185.0;?
264.0;-78.0;39;334.0;398.0;373.0;-242.0;226.0;?
?;-75.0;17;?;388.0;?;-274.0;?;302.0
383.0;-72.0;?;273.0;401.0;331.0;-271.0;369.0;299.0
499.0;-33.0;24;20.0;?;334.0;-248.0;?;281.0
?;?;35;?;440.0;331.0;?;?;295.0
738.0;-137.0;31;-156.0;476.0;318.0;-248.0;448.0;293.0
576.0;-164.0;52;-182.0;511.0;329.0;-269.0;344.0;418.0
439.0;-91.0;166;-173.0;522.0;?;-319.0;184.0;482.0
416.0;-55.0;346;-135.0;482.0;338.0;-324.0;81.0;?
370.0;-220.0;?;-107.0;345.0;271.0;-319.0;70.0;420.0
389.0;?;115;-70.0;306.0;211.0;-311.0;65.0;?
?;-259.0;82;?;?;166.0;?;118.0;617.0
296.0;?;-311;41.0;?;135.0;-384.0;103.0;683.0
236.0;-318.0;-432;84.0;?;?;-456.0;95.0;680.0
240.0;-329.0;-124;?;?;143.0;-547.0;98.0;602.0
239.0;?;-97;162.0;203.0;220.0;-667.0;71.0;?
262.0;-39.0;-23;188.0;?;216.0;-613.0;81.0;495.0
254.0;?;-12;?;?;172.0;-423.0;98.0;510.0
207.0;-77.0;-71;217.0;158.0;61.0;-266.0;?;480.0
?;?;-4;185.0;174.0;-32.0;-226.0;79.0;469.0
?;-392.0;56;126.0;168.0;-34.0;-268.0;89.0;488.0
?;-216.0;?;150.0;209.0;?;-299.0;96.0;457.0
209.0;-248.0;38;177.0;258.0;129.0;-261.0;-3.0;414.0
69.0;-116.0;?;219.0;297.0;202.0;-207.0;?;?
-14.0;-24.0;61;257.0;263.0;244.0;?;-102.0;359.0
-68.0;-9.0;21;259.0;291.0;263.0;-146.0;?;334.0
?;33.0;13;?;?;281.0;?;-1.0;342.0
54.0;?;?;328.0;312.0;293.0;-192.0;43.0;337.0
95.0;64.0;4;346.0;317.0;314.0;?;41.0;?
126.0;60.0;-6;389.0;342.0;320.0;-217.0;55.0;322.0
?;8.0;?;422.0;386.0;398.0;-248.0;64.0;?
131.0;-12.0;21;?;?;?;?;73.0;?
157.0;-81.0;20;417.0;?;509.0;-213.0;?;332.0
224.0;-51.0;-9;?;380.0;532.0;-205.0;?;334.0
?;-51.0;17;444.0;?;496.0;-130.0;166.0;340.0
342.0;-64.0;55;464.0;412.0;468.0;-118.0;207.0;?
?;25.0;?;?;386.0;454.0;-196.0;216.0;306.0
501.0;?;29;448.0;383.0;470.0;?;205.0;?
?;68.0;36;476.0;363.0;?;-272.0;212.0;?
525.0;2.0;37;438.0;352.0;398.0;-239.0;196.0;243.0
?;20.0;54;?;?;357.0;-231.0;?;233.0
?;16.0;125;393.0;329.0;334.0;?;?;?
429.0;?;5;167.0;351.0;331.0;-237.0;?;215.0
458.0;70.0;423;?;?;320.0;-251.0;271.0;201.0
527.0;18.0;1042;65.0;415.0;315.0;-293.0;285.0;209.0
544.0;34.0;1277;?;445.0;?;-323.0;257.0;221.0
?;103.0;1658;109.0;428.0;348.0;-335.0;95.0;?
?;?;1048;51.0;437.0;?;-307.0;20.0;395.0
372.0;?;673;44.0;?;458.0;-327.0;35.0;247.0
283.0;-11.0;513;44.0;332.0;458.0;?;-6.0;?
184.0;28.0;-632;?;270.0;427.0;-425.0;?;492.0
102.0;-29.0;-759;81.0;207.0;350.0;-502.0;86.0;?
?;-73.0;?;83.0;192.0;292.0;-470.0;89.0;326.0
46.0;-133.0;-1742;82.0;229.0;239.0;-407.0;?;320.0
31.0;?;-1581;68.0;227.0;224.0;?;?;305.0
41.0;-547.0;-1933;60.0;275.0;?;-478.0;251.0;265.0
?;?;?;57.0;263.0;?;-394.0;275.0;317.0
?;-379.0;-2957;58.0;257.0;403.0;-343.0;320.0;349.0
500.0;-487.0;-2954;58.0;?;?;-313.0;356.0;384.0
564.0;-439.0;-3082;98.0;364.0;260.0;-277.0;355.0;474.0
627.0;?;-3253;104.0;375.0;188.0;-247.0;?;463.0
706.0;-169.0;-2888;?;?;112.0;-207.0;380.0;403.0
748.0;?;-1827;68.0;?;?;-168.0;344.0;?
958.0;?;-1708;67.0;389.0;22.0;-162.0;420.0;351.0
1216.0;-63.0;-2341;148.0;449.0;26.0;-173.0;472.0;509.0
1092.0;-101.0;-3599;?;472.0;?;?;416.0;180.0
778.0;-188.0;-1839;168.0;536.0;68.0;-177.0;?;414.0
513.0;-65.0;1309;119.0;637.0;93.0;-223.0;405.0;433.0
429.0;-39.0;1322;280.0;742.0;80.0;-274.0;365.0;305.0
484.0;28.0;1922;510.0;687.0;57.0;-339.0;312.0;562.0
618.0;?;2423;415.0;?;?;-399.0;235.0;632.0
509.0;113.0;1371;245.0;541.0;-29.0;-467.0;?;600.0
?;52.0;781;?;547.0;?;-485.0;92.0;410.0
-46.0;?;487;316.0;468.0;-65.0;-587.0;-47.0;142.0
-133.0;-38.0;329;384.0;307.0;-6.0;-711.0;-60.0;549.0
?;-65.0;186;362.0;97.0;47.0;?;-21.0;61.0
-125.0;-10.0;155;330.0;60.0;69.0;?;-95.0;295.0
29.0;20.0;205;?;?;150.0;-792.0;32.0;76.0
94.0;64.0;214;264.0;116.0;173.0;-634.0;180.0;350.0
18.0;69.0;?;248.0;126.0;227.0;-574.0;282.0;?
-243.0;60.0;201;251.0;179.0;252.0;?;241.0;220.0
-47.0;51.0;248;?;257.0;419.0;-202.0;247.0;293.0
647.0;40.0;80;309.0;347.0;428.0;-133.0;298.0;381.0
884.0;-71.0;132;?;?;?;-6.0;322.0;?
706.0;?;85;228.0;359.0;?;-36.0;296.0;?
617.0;-56.0;158;167.0;401.0;?;-23.0;198.0;335.0
782.0;-13.0;308;?;351.0;239.0;?;169.0;314.0
862.0;-36.0;?;283.0;309.0;?;?;259.0;334.0
?;?;?;223.0;?;318.0;-141.0;?;306.0
652.0;?;2958;165.0;437.0;304.0;?;219.0;?
?;-203.0;?;104.0;442.0;165.0;-275.0;298.0;413.0
469.0;-90.0;7261;64.0;434.0;24.0;-149.0;251.0;472.0
?;?;5878;27.0;447.0;212.0;-73.0;210.0;320.0
137.0;190.0;2238;?;406.0;386.0;-328.0;163.0;130.0
154.0;?;-425;-75.0;324.0;?;?;?;246.0
?;150.0;-1453;-46.0;262.0;?;-517.0;154.0;397.0
?;?;-1477;-65.0;285.0;342.0;-502.0;?;312.0
528.0;-796.0;?;-73.0;310.0;353.0;-590.0;157.0;384.0
385.0;?;?;-95.0;316.0;291.0;-578.0;59.0;384.0
262.0;-103.0;-3458;?;302.0;241.0;-514.0;59.0;333.0
199.0;-166.0;-3844;?;208.0;230.0;-592.0;?;400.0
177.0;-375.0;-3983;-67.0;160.0;?;-532.0;149.0;429.0
137.0;-502.0;-3794;-32.0;149.0;162.0;-408.0;?;446.0
64.0;-609.0;?;121.0;151.0;?;-369.0;?;455.0
?;-569.0;?;145.0;182.0;-191.0;-340.0;265.0;476.0
-36.0;-518.0;-3019;125.0;222.0;-205.0;-297.0;326.0;537.0
-27.0;?;?;290.0;263.0;-133.0;-149.0;?;494.0
19.0;-447.0;795;423.0;?;-29.0;-173.0;?;273.0
?;-401.0;4022;126.0;361.0;34.0;-212.0;458.0;?
?;-435.0;2125;?;376.0;89.0;-187.0;540.0;790.0
21.0;-370.0;486;317.0;?;113.0;?;479.0;632.0
?;62.0;?;357.0;545.0;110.0;-148.0;183.0;275.0
120.0;?;114;?;554.0;94.0;-178.0;94.0;425.0
262.0;-6.0;236;277.0;423.0;61.0;-186.0;263.0;319.0
379.0;311.0;92;256.0;481.0;34.0;-169.0;?;60.0
337.0;14.0;49;242.0;519.0;22.0;?;153.0;310.0
?;-9.0;130;237.0;?;?;-121.0;284.0;383.0
?;-556.0;70;212.0;436.0;125.0;-146.0;?;251.0
534.0;118.0;122;221.0;498.0;221.0;-221.0;268.0;246.0
554.0;245.0;?;194.0;?;435.0;-313.0;314.0;?
542.0;?;128;228.0;462.0;?;?;?;273.0
509.0;104.0;231;279.0;444.0;382.0;-502.0;?;314.0
479.0;293.0;374;220.0;464.0;283.0;-424.0;253.0;415.0
454.0;198.0;948;135.0;445.0;?;-232.0;260.0;364.0
499.0;?;?;?;421.0;346.0;-188.0;317.0;328.0
523.0;45.0;?;208.0;398.0;230.0;?;322.0;367.0
534.0;?;3494;23.0;435.0;?;-468.0;329.0;370.0
642.0;39.0;4684;140.0;?;240.0;-470.0;303.0;433.0
629.0;7.0;?;?;465.0;260.0;-517.0;359.0;422.0
510.0;-97.0;7945;139.0;423.0;?;-482.0;289.0;478.0
314.0;?;4886;?;457.0;?;-470.0;42.0;212.0
203.0;-71.0;724;57.0;366.0;?;-471.0;?;165.0
207.0;62.0;-2799;18.0;?;234.0;-433.0;158.0;355.0
262.0;169.0;-2911;-7.0;264.0;200.0;-417.0;199.0;?
195.0;117.0;-3101;13.0;261.0;?;?;153.0;320.0
161.0;-69.0;-4134;?;303.0;195.0;-502.0;?;?
55.0;-397.0;-4328;-105.0;258.0;216.0;-472.0;?;313.0
-2.0;-384.0;-4474;-76.0;?;239.0;?;?;322.0
?;-286.0;-4346;-60.0;168.0;?;-525.0;159.0;373.0
66.0;-349.0;-4183;-77.0;177.0;258.0;?;193.0;392.0
71.0;-582.0;?;?;202.0;201.0;-381.0;221.0;380.0
136.0;-483.0;-4143;146.0;?;98.0;-341.0;262.0;401.0
96.0;?;-5204;208.0;?;75.0;-258.0;231.0;431.0
?;?;?;208.0;281.0;112.0;-220.0;246.0;540.0
96.0;-487.0;862;294.0;?;?;?;263.0;?
?;-461.0;763;468.0;?;124.0;-149.0;321.0;631.0
250.0;-520.0;2684;362.0;294.0;97.0;-134.0;335.0;781.0
?;-544.0;4734;?;332.0;69.0;-109.0;?;517.0
479.0;-333.0;2691;401.0;?;57.0;-113.0;567.0;604.0
?;?;894;241.0;461.0;67.0;-123.0;?;168.0
708.0;261.0;241;269.0;?;95.0;-91.0;?;196.0
429.0;134.0;142;341.0;597.0;119.0;-100.0;195.0;337.0
415.0;522.0;184;365.0;505.0;121.0;?;?;?
388.0;?;63;375.0;?;142.0;-154.0;-115.0;67.0
300.0;427.0;?;?;216.0;200.0;-145.0;46.0;189.0
310.0;-653.0;111;335.0;247.0;?;-191.0;101.0;?
333.0;?;80;323.0;259.0;233.0;?;196.0;?
281.0;436.0;76;?;254.0;209.0;-476.0;225.0;203.0
283.0;-123.0;53;357.0;300.0;348.0;?;262.0;249.0
?;-282.0;47;368.0;360.0;413.0;?;294.0;?
298.0;48.0;32;386.0;429.0;400.0;-756.0;311.0;216.0
282.0;?;101;270.0;444.0;408.0;?;281.0;?
?;-135.0;239;?;399.0;434.0;-137.0;256.0;?
349.0;-65.0;?;220.0;377.0;?;-22.0;266.0;318.0
?;-30.0;?;309.0;368.0;297.0;-136.0;345.0;301.0
370.0;69.0;896;-39.0;409.0;284.0;?;363.0;330.0
488.0;172.0;1470;156.0;445.0;265.0;-519.0;362.0;?
594.0;-9.0;3063;229.0;478.0;246.0;-524.0;324.0;?
520.0;-9.0;?;135.0;483.0;243.0;-451.0;?;524.0
282.0;39.0;5674;-68.0;489.0;282.0;-318.0;?;476.0
?;?;4527;-84.0;581.0;?;-276.0;181.0;389.0
228.0;127.0;3561;?;411.0;280.0;?;217.0;128.0
412.0;?;1612;-154.0;383.0;256.0;-335.0;245.0;382.0
?;-159.0;-1910;-139.0;362.0;?;-364.0;276.0;?
535.0;-295.0;-2709;-46.0;449.0;266.0;-407.0;194.0;480.0
515.0;-52.0;-2816;-114.0;495.0;319.0;-456.0;111.0;?
479.0;-118.0;-3886;-114.0;419.0;324.0;-447.0;5.0;344.0
451.0;-466.0;-3344;?;274.0;359.0;-505.0;?;453.0
341.0;-603.0;-4334;?;201.0;457.0;-554.0;-65.0;?
131.0;-302.0;-4313;-15.0;170.0;430.0;?;-97.0;?
-7.0;-410.0;-1104;9.0;93.0;241.0;-358.0;-47.0;529.0
65.0;-550.0;-816;44.0;46.0;44.0;-376.0;12.0;582.0
48.0;-649.0;754;122.0;51.0;?;-471.0;83.0;?
45.0;-589.0;1322;43.0;?;-6.0;-475.0;151.0;484.0
140.0;?;?;21.0;212.0;81.0;-386.0;194.0;385.0
212.0;-403.0;-85;?;?;136.0;-278.0;?;456.0
?;?;-94;108.0;262.0;245.0;-185.0;?;418.0
?;-227.0;?;?;308.0;347.0;-120.0;171.0;507.0
250.0;-98.0;62;186.0;344.0;388.0;-54.0;173.0;412.0
290.0;51.0;?;234.0;?;371.0;-97.0;198.0;349.0
235.0;-928.0;-115;315.0;406.0;296.0;-175.0;243.0;?
260.0;?;-97;361.0;417.0;220.0;-195.0;?;392.0
?;355.0;4;344.0;440.0;216.0;?;220.0;348.0
298.0;225.0;22;262.0;429.0;178.0;?;254.0;306.0
397.0;-1154.0;140;193.0;?;217.0;-103.0;271.0;?
470.0;?;335;105.0;526.0;?;?;300.0;314.0
519.0;655.0;?;211.0;464.0;?;-267.0;338.0;307.0
?;?;300;337.0;?;286.0;-328.0;288.0;342.0
?;-254.0;97;325.0;551.0;294.0;-316.0;?;?
460.0;?;?;?;558.0;?;-302.0;133.0;350.0
336.0;-104.0;48;?;466.0;322.0;-332.0;153.0;384.0
238.0;-224.0;77;?;421.0;339.0;-359.0;?;345.0
279.0;-92.0;84;289.0;349.0;?;-352.0;220.0;333.0
297.0;32.0;150;286.0;294.0;?;?;262.0;316.0
251.0;-37.0;146;273.0;350.0;?;-454.0;285.0;358.0
244.0;127.0;59;222.0;378.0;?;-517.0;274.0;348.0
?;43.0;100;240.0;397.0;283.0;-547.0;314.0;330.0
?;-50.0;158;218.0;398.0;?;-523.0;343.0;?
348.0;-19.0;111;154.0;390.0;367.0;-365.0;344.0;347.0
451.0;-90.0;235;133.0;442.0;404.0;-272.0;313.0;337.0
?;?;445;22.0;451.0;?;-317.0;278.0;331.0
?;-5.0;1062;-16.0;?;296.0;?;271.0;271.0
562.0;-190.0;2585;?;406.0;?;?;234.0;292.0
?;-252.0;2922;?;406.0;200.0;-398.0;205.0;378.0
422.0;-223.0;?;2.0;373.0;172.0;-363.0;179.0;?
?;?;556;-38.0;376.0;158.0;-311.0;114.0;?
?;21.0;-147;-47.0;329.0;141.0;-301.0;132.0;413.0
250.0;-430.0;-1128;-28.0;305.0;138.0;-364.0;155.0;463.0
243.0;-561.0;-1635;?;?;160.0;-382.0;?;485.0
172.0;-553.0;-2006;-38.0;?;188.0;?;?;447.0
?;-515.0;?;-23.0;317.0;202.0;?;?;?
143.0;-489.0;-2118;22.0;294.0;205.0;-461.0;193.0;441.0
?;?;-976;115.0;317.0;234.0;-434.0;?;?
134.0;-615.0;933;150.0;?;264.0;-401.0;?;432.0
122.0;-572.0;595;198.0;261.0;246.0;-365.0;224.0;451.0
140.0;-414.0;-575;228.0;300.0;215.0;-324.0;?;?
180.0;-486.0;3;261.0;321.0;189.0;-288.0;299.0;?
279.0;?;119;?;?;176.0;-265.0;335.0;458.0
365.0;-484.0;?;263.0;333.0;167.0;?;341.0;457.0
437.0;?;65;235.0;361.0;?;-272.0;?;398.0
490.0;-316.0;?;?;400.0;126.0;-264.0;331.0;313.0
570.0;?;29;233.0;413.0;105.0;-238.0;?;284.0
551.0;159.0;?;587.0;409.0;103.0;-197.0;?;277.0
?;-118.0;-41;323.0;384.0;101.0;?;202.0;243.0
484.0;?;-112;86.0;376.0;118.0;?;202.0;304.0
481.0;-34.0;?;143.0;394.0;144.0;-191.0;125.0;241.0
511.0;14.0;?;130.0;406.0;164.0;-232.0;222.0;242.0
?;36.0;-132;-43.0;401.0;?;?;336.0;161.0
?;-35.0;-33;101.0;387.0;181.0;-315.0;?;?
225.0;-13.0;-22;129.0;?;220.0;-343.0;123.0;?
182.0;75.0;-99;?;453.0;273.0;?;113.0;349.0
151.0;86.0;-27;146.0;371.0;?;-414.0;126.0;?
182.0;89.0;7;33.0;268.0;311.0;?;119.0;295.0
?;-8.0;-3;36.0;298.0;332.0;-483.0;134.0;266.0
102.0;?;34;-24.0;?;352.0;-434.0;160.0;376.0
49.0;?;-31;5.0;292.0;?;-303.0;162.0;459.0
?;?;?;114.0;269.0;?;-489.0;?;439.0
105.0;77.0;-9;58.0;?;?;?;204.0;433.0
170.0;70.0;-43;137.0;325.0;313.0;-417.0;214.0;453.0
181.0;52.0;5;220.0;332.0;265.0;-199.0;213.0;?
201.0;88.0;?;?;?;?;-192.0;?;415.0
?;?;-21;210.0;316.0;?;-215.0;162.0;415.0
271.0;5.0;?;312.0;296.0;239.0;-181.0;150.0;438.0
291.0;55.0;-35;?;311.0;255.0;-184.0;193.0;435.0
374.0;110.0;-31;?;319.0;259.0;?;186.0;350.0
438.0;-30.0;14;?;?;233.0;-231.0;164.0;355.0
479.0;-82.0;?;490.0;348.0;188.0;-194.0;164.0;371.0
372.0;?;-9;570.0;339.0;157.0;-152.0;123.0;319.0
?;-345.0;?;571.0;342.0;171.0;-158.0;?;263.0
380.0;57.0;-38;547.0;?;236.0;-179.0;124.0;243.0
454.0;-282.0;-24;467.0;307.0;271.0;-218.0;164.0;190.0
477.0;-488.0;-10;444.0;313.0;?;-226.0;215.0;204.0
455.0;?;?;405.0;374.0;268.0;-207.0;195.0;184.0
440.0;-360.0;-55;?;407.0;?;?;155.0;131.0
424.0;-374.0;4;422.0;403.0;?;-314.0;92.0;164.0
332.0;?;44;410.0;391.0;322.0;?;79.0;201.0
302.0;-323.0;47;406.0;377.0;411.0;-308.0;?;183.0
?;-235.0;44;406.0;347.0;464.0;-303.0;22.0;192.0
179.0;-103.0;7;?;302.0;426.0;-306.0;-29.0;214.0
127.0;-202.0;-3;361.0;261.0;351.0;-352.0;-24.0;224.0
52.0;?;9;359.0;?;367.0;-394.0;18.0;221.0
-12.0;-689.0;15;?;262.0;396.0;-409.0;?;249.0
-40.0;-62.0;8;394.0;282.0;387.0;-432.0;-5.0;?
-28.0;-370.0;-9;335.0;294.0;377.0;-437.0;3.0;?
38.0;-114.0;?;266.0;?;410.0;-339.0;-2.0;329.0
75.0;-313.0;19;252.0;291.0;477.0;-283.0;2.0;332.0
115.0;-38.0;-1;218.0;299.0;?;?;?;303.0
97.0;-73.0;-10;200.0;277.0;513.0;?;2.0;263.0
178.0;-91.0;-9;250.0;302.0;500.0;-262.0;?;278.0
251.0;-260.0;?;262.0;?;480.0;?;-21.0;?
114.0;-153.0;-7;343.0;274.0;475.0;-224.0;-11.0;284.0
110.0;-142.0;-32;376.0;288.0;439.0;-178.0;-54.0;266.0
159.0;-151.0;-45;355.0;?;?;?;?;236.0
176.0;?;-45;353.0;?;391.0;-151.0;41.0;?
186.0;-6.0;?;328.0;218.0;?;-136.0;72.0;142.0
247.0;-90.0;-149;372.0;228.0;399.0;-135.0;166.0;?
293.0;-116.0;-177;257.0;279.0;407.0;-168.0;210.0;?
?;-165.0;-180;110.0;311.0;418.0;-174.0;238.0;122.0
520.0;?;-771;153.0;340.0;?;?;215.0;153.0
?;-65.0;-1223;270.0;?;385.0;-191.0;286.0;242.0
428.0;-95.0;-1742;230.0;370.0;?;-197.0;272.0;?
341.0;-117.0;?;260.0;350.0;323.0;-139.0;?;277.0
424.0;-121.0;-845;253.0;376.0;266.0;-139.0;230.0;356.0
508.0;-131.0;?;165.0;274.0;241.0;?;304.0;511.0
550.0;-132.0;-67;154.0;300.0;231.0;-247.0;?;618.0
533.0;-101.0;428;?;312.0;214.0;-285.0;?;550.0
?;-98.0;-195;140.0;?;204.0;-282.0;355.0;502.0
585.0;-115.0;-407;?;363.0;225.0;-276.0;?;457.0
611.0;-98.0;?;94.0;371.0;?;-268.0;334.0;366.0
