InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Nav_Ax
?;-103;-99.0;198.0;-232;100.0;963;?
?;?;-114.0;?;-233;?;860;-55
-128.0;89;-127.0;234.0;?;?;?;128
-113.0;129;-137.0;250.0;30;?;645;?
-102.0;112;-153.0;267.0;-1;140.0;674;117
-94.0;2;?;281.0;44;153.0;?;173
-89.0;-54;-188.0;294.0;?;168.0;?;99
?;?;-204.0;309.0;27;?;646;123
-73.0;-69;-221.0;?;13;?;665;87
-67.0;-76;?;?;10;209.0;661;79
-54.0;-72;-244.0;364.0;9;218.0;659;?
-46.0;-39;-251.0;379.0;17;226.0;648;60
-36.0;-76;-257.0;?;15;?;638;47
?;?;-264.0;402.0;28;241.0;638;40
?;-22;-269.0;410.0;27;244.0;642;?
-7.0;-145;-274.0;415.0;?;?;649;32
-6.0;-167;-267.0;?;26;245.0;646;11
-4.0;-171;-272.0;416.0;-61;243.0;674;14
-2.0;-24;?;415.0;68;?;468;-84
-10.0;?;-272.0;412.0;24;239.0;528;-131
?;-1409;-278.0;409.0;?;239.0;564;-44
?;-2946;-283.0;406.0;-102;239.0;993;216
-57.0;-3277;-285.0;402.0;?;240.0;2232;429
-75.0;-1803;-290.0;?;-330;241.0;1532;-67
-97.0;-698;-295.0;?;646;?;861;-233
?;-575;-298.0;396.0;413;243.0;?;186
?;123;?;396.0;1030;?;183;238
-148.0;?;-302.0;394.0;772;242.0;377;296
-157.0;1189;?;395.0;420;246.0;718;236
-162.0;?;-314.0;?;248;255.0;559;140
-155.0;2003;?;397.0;-16;?;966;65
-131.0;1927;-318.0;399.0;-401;?;1022;298
-95.0;2000;-321.0;403.0;-977;272.0;1566;303
?;2459;-321.0;?;?;277.0;2834;?
3.0;?;-322.0;410.0;-1791;282.0;3148;322
?;3226;-325.0;?;?;284.0;3102;-1131
?;2314;-327.0;419.0;?;287.0;?;?
121.0;818;-322.0;423.0;?;290.0;-668;1286
141.0;?;?;428.0;332;293.0;-358;?
153.0;-483;-323.0;433.0;?;295.0;1098;-578
160.0;-536;-323.0;436.0;-1612;?;2597;1505
174.0;?;?;?;-514;?;1887;981
?;-30;-324.0;437.0;13;?;436;-145
200.0;-12;?;436.0;0;291.0;?;?
215.0;4;-323.0;433.0;-4;287.0;697;44
227.0;-28;-324.0;435.0;12;282.0;629;-37
232.0;-58;?;437.0;11;279.0;725;-17
239.0;-44;-308.0;?;23;277.0;634;?
?;-53;?;445.0;17;275.0;?;?
223.0;-12;-295.0;451.0;16;270.0;670;-20
198.0;-31;-291.0;459.0;?;265.0;?;?
159.0;-56;-286.0;461.0;26;263.0;671;-33
?;-33;?;?;-4;261.0;?;-28
91.0;48;?;453.0;41;257.0;637;?
56.0;-26;-279.0;445.0;-13;252.0;684;?
?;3;-276.0;?;39;245.0;608;-58
-16.0;-7;?;428.0;49;238.0;598;-17
-41.0;?;-276.0;419.0;?;232.0;683;92
-57.0;-381;-273.0;411.0;327;227.0;247;-118
-62.0;?;-274.0;403.0;-589;?;1372;209
-64.0;-1410;-275.0;395.0;-1480;218.0;2364;?
-68.0;-1096;-278.0;388.0;?;216.0;?;?
-74.0;-2104;?;?;1364;215.0;-153;?
?;512;?;?;?;216.0;16;-73
-86.0;686;-291.0;?;196;219.0;753;36
-77.0;-1489;-299.0;?;549;223.0;519;621
?;304;-311.0;360.0;?;229.0;?;-183
-54.0;1481;-321.0;355.0;411;239.0;490;339
?;?;-328.0;347.0;?;242.0;492;401
-5.0;?;-331.0;?;?;243.0;682;174
?;3741;-333.0;345.0;-512;247.0;1366;910
?;4884;-337.0;348.0;-671;254.0;1715;687
57.0;5837;-339.0;349.0;-602;260.0;2096;-90
72.0;5682;?;350.0;284;?;1985;-647
96.0;4470;-344.0;351.0;?;268.0;1667;-1377
118.0;-801;-341.0;352.0;-252;269.0;1671;-630
133.0;?;-336.0;352.0;36;268.0;692;756
?;-626;-336.0;350.0;254;265.0;265;?
157.0;-441;-332.0;?;-421;261.0;?;-495
157.0;?;-326.0;341.0;-57;254.0;753;-162
?;160;-324.0;332.0;61;247.0;654;66
146.0;-75;-321.0;326.0;-45;239.0;714;10
128.0;134;-312.0;314.0;71;231.0;619;28
108.0;39;?;303.0;?;?;?;18
81.0;56;-303.0;?;30;212.0;667;31
44.0;46;-299.0;282.0;26;207.0;666;26
1.0;145;-307.0;277.0;24;207.0;659;48
-21.0;69;-309.0;?;34;206.0;647;?
-37.0;?;-306.0;266.0;7;201.0;674;23
-55.0;2;?;259.0;7;197.0;683;13
-77.0;?;?;251.0;?;191.0;669;14
-88.0;-6;-286.0;?;24;?;671;13
-104.0;0;-276.0;237.0;24;?;?;14
-127.0;-10;-263.0;?;23;157.0;?;12
?;2;-246.0;?;28;142.0;?;16
-177.0;-11;-226.0;?;?;126.0;675;9
-197.0;1;?;218.0;-13;111.0;689;3
-216.0;?;-185.0;217.0;11;98.0;665;?
-230.0;-11;-173.0;217.0;37;?;642;27
?;19;-161.0;218.0;25;78.0;655;20
-263.0;?;-147.0;218.0;21;?;660;20
-281.0;11;-143.0;217.0;21;61.0;657;10
-313.0;-36;-129.0;216.0;12;52.0;661;7
-340.0;-35;?;214.0;?;43.0;661;?
-364.0;-43;?;?;17;?;?;-2
-385.0;-48;?;207.0;26;25.0;654;10
-393.0;?;?;?;12;17.0;671;?
-392.0;-84;-66.0;201.0;-2;11.0;683;-17
-388.0;-53;?;199.0;18;7.0;658;2
-383.0;-44;-49.0;?;?;4.0;656;-7
-380.0;-49;-47.0;196.0;?;3.0;665;-10
-375.0;-40;-47.0;194.0;11;2.0;665;-5
-376.0;-50;-42.0;?;?;1.0;663;?
-383.0;-23;-38.0;189.0;21;-1.0;656;7
-386.0;5;-33.0;184.0;?;-3.0;662;1
?;-31;-23.0;178.0;12;-7.0;669;-11
-396.0;-2;?;?;16;?;660;4
-398.0;49;?;170.0;21;-13.0;652;15
?;?;?;167.0;17;-15.0;658;6
-403.0;-21;-5.0;163.0;?;-18.0;?;0
-401.0;-15;1.0;158.0;?;-21.0;654;6
-399.0;-54;10.0;153.0;19;-25.0;659;12
-400.0;-26;?;147.0;20;-29.0;655;1
-399.0;-29;22.0;141.0;8;-35.0;656;-6
-397.0;-56;36.0;136.0;3;-41.0;659;?
-396.0;-5;44.0;131.0;19;-47.0;648;0
-399.0;-4;57.0;127.0;17;-54.0;648;-5
-410.0;-35;71.0;122.0;18;-63.0;651;-6
-418.0;-21;?;116.0;29;-75.0;?;-5
-424.0;-15;107.0;110.0;5;?;667;-14
-433.0;-11;131.0;?;1;-104.0;670;-15
-444.0;-5;?;95.0;23;-120.0;645;?
?;?;184.0;87.0;?;-136.0;?;1
-463.0;-14;?;80.0;20;-152.0;651;0
?;?;228.0;74.0;25;?;649;-4
-481.0;?;246.0;?;12;-174.0;661;-8
-490.0;-39;257.0;?;13;-179.0;?;-8
-496.0;-22;259.0;68.0;?;-179.0;654;?
-499.0;3;260.0;?;25;-176.0;652;-1
-499.0;13;258.0;?;?;-172.0;650;-1
-492.0;-25;248.0;66.0;14;-165.0;?;0
-482.0;-25;239.0;66.0;13;-159.0;656;4
-471.0;?;232.0;?;?;-152.0;652;-1
-457.0;13;?;?;18;?;656;-5
-441.0;?;210.0;66.0;?;-137.0;653;-2
-424.0;-17;205.0;66.0;20;-131.0;651;-2
?;-7;193.0;67.0;19;?;?;?
?;-5;187.0;68.0;21;-119.0;651;9
?;-4;180.0;68.0;?;-114.0;652;?
?;?;173.0;69.0;?;-110.0;?;8
-355.0;-6;?;71.0;?;-106.0;?;?
-348.0;6;164.0;71.0;?;-104.0;?;-2
-344.0;-5;161.0;72.0;19;-103.0;648;-2
-339.0;-17;161.0;74.0;21;-102.0;647;?
-339.0;-15;?;?;?;-102.0;649;1
-337.0;?;160.0;?;16;-102.0;654;1
?;2;161.0;78.0;20;-102.0;651;6
-342.0;10;162.0;?;20;-103.0;649;?
-342.0;-3;?;79.0;18;-103.0;651;?
-341.0;-3;?;80.0;17;-102.0;652;-1
-344.0;?;164.0;80.0;18;-102.0;652;-1
-342.0;-15;164.0;80.0;19;-102.0;652;0
-341.0;?;163.0;79.0;?;-103.0;656;2
-342.0;-31;?;77.0;13;-104.0;?;2
?;-4;166.0;76.0;14;-105.0;?;2
?;0;168.0;75.0;14;-106.0;656;-1
-343.0;-14;173.0;73.0;18;-108.0;651;-3
-345.0;-5;171.0;?;18;?;?;?
-346.0;-30;176.0;?;14;-111.0;656;?
-348.0;-38;178.0;71.0;?;-112.0;655;-2
-353.0;-35;175.0;71.0;12;-112.0;?;-3
?;-28;180.0;71.0;15;?;?;1
-357.0;-1;179.0;70.0;19;-111.0;652;6
?;6;177.0;71.0;18;-110.0;652;0
-360.0;-8;177.0;?;16;-107.0;656;5
?;-26;170.0;69.0;14;-105.0;659;?
-357.0;17;162.0;69.0;?;-101.0;653;3
-356.0;?;158.0;69.0;23;?;650;1
?;-7;154.0;68.0;19;?;656;6
-338.0;-5;?;67.0;19;-88.0;656;5
-326.0;-30;139.0;?;17;-84.0;655;-2
-315.0;-26;132.0;66.0;16;?;657;?
-295.0;-13;124.0;67.0;16;-73.0;658;6
-280.0;-29;115.0;?;15;-68.0;660;0
-267.0;-24;110.0;67.0;?;?;?;?
?;?;99.0;67.0;15;?;660;1
?;-24;97.0;66.0;15;-58.0;?;1
-244.0;-29;?;?;15;-57.0;?;?
-246.0;?;97.0;?;17;?;658;2
-255.0;-7;102.0;65.0;20;-63.0;659;?
-265.0;-14;?;64.0;16;-67.0;661;7
-276.0;-4;111.0;?;13;-71.0;657;2
-292.0;-18;?;64.0;19;-75.0;655;-23
-306.0;8;123.0;64.0;23;-79.0;?;-5
-319.0;2;131.0;62.0;21;-84.0;656;?
-331.0;-27;141.0;61.0;17;-90.0;661;?
-346.0;?;149.0;59.0;14;-95.0;659;5
-359.0;-33;153.0;58.0;17;-99.0;652;5
-368.0;?;?;58.0;19;-102.0;657;4
-376.0;-15;165.0;58.0;21;-102.0;661;9
-380.0;-6;163.0;57.0;17;-103.0;658;3
?;3;165.0;56.0;13;-102.0;?;?
-382.0;-4;?;?;18;?;?;3
-381.0;16;?;55.0;?;?;657;6
-380.0;-9;162.0;?;16;-99.0;655;2
-376.0;1;160.0;53.0;18;-96.0;654;7
-375.0;12;149.0;53.0;?;-93.0;656;6
-368.0;-3;?;53.0;16;?;?;-3
-362.0;?;143.0;?;17;-84.0;658;1
-351.0;?;132.0;52.0;20;?;656;3
-343.0;13;127.0;53.0;?;-75.0;654;-2
-333.0;?;124.0;53.0;13;-72.0;658;2
?;-19;118.0;53.0;?;-70.0;655;7
-316.0;-8;112.0;?;16;-69.0;650;0
-313.0;16;?;56.0;15;-68.0;654;-4
-312.0;-16;111.0;57.0;17;-68.0;?;-5
-311.0;-36;114.0;60.0;18;-68.0;650;-7
-312.0;1;110.0;?;15;-68.0;?;-1
-314.0;11;110.0;66.0;14;-68.0;656;2
-322.0;?;112.0;68.0;14;-67.0;652;?
-328.0;-15;111.0;70.0;14;?;?;-3
-338.0;-5;111.0;72.0;18;-66.0;651;-2
-348.0;-5;109.0;74.0;20;-65.0;649;-5
?;-3;107.0;78.0;18;-63.0;651;-1
-387.0;-6;100.0;?;20;-59.0;?;-6
-410.0;-3;?;84.0;18;-55.0;651;-1
-438.0;5;94.0;86.0;12;-52.0;658;17
-466.0;13;86.0;88.0;13;?;647;8
-493.0;20;84.0;?;?;-45.0;642;2
-531.0;9;77.0;?;13;-41.0;646;?
-568.0;26;70.0;102.0;?;-37.0;642;5
-599.0;44;67.0;105.0;22;-35.0;639;9
?;9;68.0;108.0;22;-34.0;?;4
-644.0;1;?;110.0;?;-36.0;642;3
-657.0;9;73.0;115.0;23;-37.0;641;3
-665.0;1;74.0;119.0;?;-38.0;642;5
-673.0;-8;74.0;?;20;-38.0;?;2
-673.0;-15;?;127.0;?;-38.0;639;-5
-673.0;-6;72.0;130.0;26;-37.0;?;7
?;-2;70.0;132.0;29;-36.0;641;10
?;-19;?;133.0;20;-37.0;649;?
-651.0;-45;71.0;133.0;13;-38.0;658;?
-640.0;-22;72.0;133.0;?;?;654;6
-633.0;15;72.0;133.0;15;-40.0;650;-3
?;-9;79.0;?;16;-42.0;650;-1
-615.0;-39;80.0;131.0;22;?;?;7
?;-55;80.0;?;?;-45.0;?;?
-603.0;-46;85.0;126.0;?;-47.0;655;-5
-599.0;-23;87.0;123.0;?;-50.0;655;-1
-595.0;-36;95.0;119.0;?;-54.0;?;-1
?;-38;?;114.0;16;-58.0;648;-3
-591.0;-24;105.0;?;13;?;648;1
-591.0;?;112.0;106.0;18;-66.0;649;9
-594.0;?;?;102.0;15;-69.0;656;4
-595.0;-41;?;98.0;14;-73.0;651;4
-597.0;-46;130.0;95.0;?;-76.0;651;7
-598.0;?;135.0;92.0;?;-78.0;669;1
-599.0;-84;?;90.0;1;?;658;12
?;-54;?;?;12;-83.0;647;8
-602.0;-72;141.0;89.0;?;-84.0;648;16
-603.0;-17;?;89.0;30;-85.0;?;?
-605.0;?;149.0;?;38;?;620;-75
?;50;152.0;88.0;9;-89.0;643;15
?;449;153.0;89.0;-4;-90.0;652;?
-607.0;1014;?;89.0;-14;-93.0;645;-101
-610.0;1554;165.0;89.0;3;-95.0;685;?
-611.0;2022;166.0;90.0;-4;?;749;?
-613.0;2289;174.0;91.0;?;-100.0;781;-117
-615.0;2202;175.0;93.0;6;-100.0;?;-217
-617.0;1866;175.0;?;10;?;?;?
-615.0;2005;174.0;97.0;22;-97.0;721;-59
-615.0;1316;168.0;97.0;28;?;?;120
-613.0;8;158.0;96.0;-13;-91.0;724;?
-609.0;65;159.0;96.0;?;-88.0;724;339
-604.0;191;154.0;?;-15;-84.0;730;?
-599.0;-118;145.0;94.0;23;-81.0;697;?
-593.0;-37;142.0;?;36;-77.0;675;-118
-586.0;?;141.0;88.0;?;-74.0;?;?
-581.0;67;132.0;?;8;-70.0;684;-50
-578.0;-10;124.0;83.0;12;-65.0;671;-57
?;7;?;79.0;15;?;677;-48
-562.0;52;109.0;75.0;?;?;669;?
-553.0;51;105.0;73.0;14;-57.0;662;-28
-546.0;44;101.0;?;17;-56.0;671;-32
?;22;95.0;73.0;19;?;673;-52
?;-22;97.0;75.0;15;-54.0;669;-25
-535.0;-13;87.0;79.0;18;-53.0;?;?
-535.0;0;84.0;81.0;17;-52.0;667;-37
-531.0;?;85.0;85.0;14;-53.0;670;-31
-528.0;-18;84.0;88.0;15;?;?;-33
?;?;84.0;91.0;?;-58.0;?;-25
-530.0;?;87.0;92.0;18;-61.0;671;-20
-537.0;2;96.0;91.0;18;-68.0;675;-17
-543.0;13;97.0;88.0;14;-76.0;682;-21
-551.0;-16;109.0;85.0;19;?;672;-11
-560.0;-59;?;82.0;20;-93.0;?;-4
-573.0;-23;130.0;78.0;16;-102.0;669;-16
-579.0;14;?;?;17;?;669;-12
-586.0;4;149.0;?;13;-117.0;668;-10
-592.0;-18;160.0;?;15;?;668;-3
-600.0;-28;?;73.0;18;-127.0;667;-1
-605.0;?;166.0;71.0;?;-128.0;669;-5
-609.0;-25;170.0;68.0;?;-130.0;667;-4
-613.0;-36;174.0;64.0;26;-131.0;666;-6
-609.0;4;?;?;10;-134.0;670;4
?;-106;180.0;52.0;18;-137.0;663;?
-607.0;-122;185.0;42.0;15;?;660;-5
-612.0;-155;196.0;?;22;-148.0;659;-30
-617.0;-140;206.0;17.0;16;-155.0;667;-40
?;-169;220.0;3.0;-60;-163.0;706;79
-628.0;-538;232.0;-11.0;-86;-171.0;?;60
-634.0;?;245.0;-26.0;-33;-177.0;?;?
-637.0;3412;258.0;-39.0;152;?;330;601
-640.0;3569;?;?;?;-191.0;?;390
-647.0;2215;281.0;-65.0;-110;-198.0;523;-89
-651.0;1418;293.0;-80.0;-510;?;?;-306
-658.0;?;304.0;-95.0;?;-209.0;867;?
-663.0;676;313.0;-107.0;69;-213.0;651;29
-664.0;1070;?;?;40;-215.0;820;-174
?;1414;327.0;-132.0;?;-215.0;?;-386
?;1405;330.0;-142.0;-90;-214.0;?;-379
-684.0;1749;339.0;-150.0;?;-216.0;?;-647
-686.0;697;345.0;-155.0;488;-218.0;590;-709
-692.0;?;352.0;-160.0;?;-217.0;?;?
-696.0;79;357.0;-163.0;177;-216.0;?;-632
-700.0;-416;?;-166.0;-315;-211.0;?;-566
-704.0;-408;356.0;-171.0;-470;-206.0;1193;-742
-710.0;-262;365.0;-177.0;?;-204.0;844;-340
-716.0;?;373.0;?;31;?;657;-74
-721.0;-55;387.0;-189.0;16;-206.0;?;-179
-726.0;-73;404.0;-194.0;?;-208.0;663;-115
-730.0;?;425.0;-199.0;?;-210.0;673;-135
-737.0;-146;442.0;-201.0;22;-215.0;?;-110
-746.0;-136;464.0;-205.0;28;-219.0;674;-112
-750.0;?;485.0;-210.0;22;?;688;-138
-754.0;-127;502.0;?;29;-227.0;679;?
?;-83;519.0;-215.0;23;?;685;-125
-753.0;-26;529.0;?;15;?;685;?
-748.0;-70;535.0;-218.0;23;?;673;-83
-743.0;-52;534.0;-219.0;30;-217.0;668;-84
-736.0;-23;?;-221.0;24;-212.0;?;?
-732.0;-24;530.0;-223.0;20;?;662;-57
-729.0;-28;531.0;-224.0;?;?;669;-65
-725.0;?;529.0;-223.0;20;-199.0;683;-75
?;46;525.0;-223.0;21;-193.0;675;-51
-714.0;?;?;-223.0;19;-186.0;670;?
-710.0;?;504.0;?;10;-181.0;677;?
?;?;498.0;?;12;?;674;-20
-699.0;41;497.0;-225.0;20;-174.0;669;-20
-695.0;?;494.0;-227.0;20;-173.0;?;-20
?;?;?;-227.0;19;-173.0;669;-14
-690.0;15;497.0;-229.0;17;-174.0;?;-9
-693.0;53;498.0;-228.0;?;-176.0;668;-8
-695.0;58;499.0;-229.0;14;-179.0;664;-5
?;?;?;-229.0;?;?;661;-2
-696.0;13;502.0;-230.0;23;-182.0;660;-3
-699.0;?;497.0;-230.0;?;-182.0;?;-1
-699.0;?;498.0;?;19;-181.0;657;2
-699.0;?;496.0;?;22;-180.0;659;-4
-699.0;0;487.0;-228.0;20;-179.0;659;-3
-700.0;?;485.0;-228.0;17;-176.0;?;2
-699.0;15;475.0;-227.0;20;-173.0;660;?
-700.0;18;468.0;-226.0;20;-170.0;660;2
-702.0;5;462.0;-226.0;?;-167.0;660;-5
-699.0;18;?;-225.0;23;-166.0;?;?
-698.0;39;456.0;?;22;-167.0;?;?
-699.0;22;459.0;-225.0;19;-167.0;?;?
-695.0;-20;459.0;-224.0;13;-170.0;?;5
-695.0;-52;457.0;-223.0;18;-171.0;661;2
-693.0;-13;459.0;?;18;-172.0;661;0
-694.0;-22;457.0;-220.0;12;-172.0;670;-5
-693.0;-39;?;-218.0;?;-170.0;?;-8
-690.0;30;447.0;-217.0;23;-168.0;665;?
?;?;446.0;-216.0;23;?;665;?
?;-11;439.0;-214.0;17;-166.0;666;-1
-684.0;-13;440.0;-213.0;18;-165.0;662;2
-681.0;-18;435.0;-211.0;?;-164.0;658;4
-680.0;-10;433.0;-211.0;21;-163.0;661;3
-678.0;5;?;-209.0;?;?;666;-1
-678.0;-20;429.0;-208.0;17;-162.0;664;1
-675.0;?;428.0;?;20;?;?;3
-675.0;0;424.0;-205.0;18;-161.0;664;0
?;?;424.0;-204.0;?;-161.0;664;0
?;-26;423.0;-202.0;?;-161.0;664;-1
-672.0;-34;?;?;18;-160.0;667;-1
?;10;418.0;-201.0;21;-160.0;659;6
-671.0;18;417.0;-201.0;22;-159.0;657;6
-671.0;16;?;-200.0;21;?;657;8
?;?;416.0;-200.0;?;-159.0;659;?
-670.0;-5;418.0;?;24;-160.0;662;-1
-669.0;6;417.0;-199.0;22;?;660;6
-668.0;-1;418.0;-198.0;17;-160.0;663;4
-666.0;-20;?;-198.0;?;?;663;6
?;-29;418.0;-198.0;17;-160.0;665;?
?;-18;419.0;?;16;-161.0;667;0
-664.0;-4;418.0;?;22;-162.0;661;3
-665.0;-15;420.0;-197.0;?;-163.0;?;?
-665.0;-16;424.0;-197.0;?;?;668;2
-663.0;?;?;?;?;-167.0;?;4
?;-46;429.0;-198.0;21;-168.0;660;0
-667.0;-16;432.0;-200.0;18;?;661;1
-667.0;28;435.0;-201.0;16;-173.0;665;?
?;7;443.0;-202.0;11;-177.0;666;4
-671.0;-16;?;-203.0;?;-181.0;650;11
?;4;453.0;-203.0;25;-186.0;?;4
?;22;460.0;-205.0;?;-191.0;667;-2
-679.0;11;?;-209.0;20;-192.0;662;1
-683.0;18;473.0;-212.0;19;-198.0;664;-1
-687.0;18;484.0;-216.0;19;-205.0;664;-1
-691.0;-16;?;-218.0;12;?;664;5
?;16;502.0;-222.0;10;-218.0;667;2
?;?;512.0;?;?;-223.0;662;0
-713.0;10;?;-232.0;22;-226.0;659;2
-719.0;16;528.0;-237.0;23;-231.0;660;?
-726.0;16;534.0;-243.0;?;-234.0;660;?
-732.0;22;543.0;?;19;-238.0;661;1
-738.0;31;549.0;?;14;-240.0;?;3
-743.0;46;?;?;11;-243.0;666;1
-747.0;72;557.0;?;8;-244.0;?;-5
-750.0;?;?;-270.0;9;-245.0;?;-3
?;31;566.0;?;18;-245.0;662;0
-750.0;-6;569.0;-278.0;20;?;661;-1
-750.0;-18;568.0;-281.0;17;-245.0;659;4
-747.0;12;?;-284.0;19;-245.0;?;5
-746.0;23;566.0;-287.0;15;-245.0;?;4
-744.0;5;?;?;14;-246.0;660;5
-742.0;-2;567.0;-289.0;24;?;657;-2
-743.0;-29;566.0;-290.0;?;-247.0;659;1
-744.0;-26;?;-290.0;20;-248.0;?;?
-742.0;5;563.0;-289.0;?;-247.0;638;20
-743.0;?;557.0;-288.0;25;-242.0;647;13
-744.0;-14;546.0;?;16;?;668;-7
?;6;?;?;10;-231.0;670;-5
-740.0;-17;528.0;-281.0;14;-226.0;665;1
-736.0;-23;517.0;-278.0;16;-221.0;668;-3
-732.0;-12;512.0;-274.0;?;?;668;1
-730.0;-1;510.0;-270.0;19;-215.0;663;3
-727.0;6;503.0;-266.0;16;-215.0;668;-2
?;?;500.0;-262.0;9;-214.0;674;-3
-723.0;?;496.0;-257.0;18;-213.0;665;?
?;17;?;-253.0;?;?;659;5
-720.0;4;486.0;-250.0;17;-211.0;663;3
-716.0;18;484.0;-248.0;21;-210.0;665;-4
?;16;481.0;-244.0;22;-210.0;?;1
-712.0;15;478.0;-240.0;?;?;?;3
?;10;?;?;17;-207.0;669;-3
-708.0;?;462.0;?;12;?;?;?
?;?;457.0;?;14;-202.0;672;-5
-702.0;6;450.0;-222.0;14;-202.0;?;-6
-699.0;6;443.0;-219.0;14;-201.0;673;-5
-698.0;-11;443.0;-214.0;14;?;?;?
-697.0;-17;440.0;?;13;-198.0;670;2
-697.0;?;432.0;-208.0;?;-195.0;670;1
?;-16;?;-206.0;13;-193.0;670;1
-694.0;?;421.0;-203.0;13;-191.0;670;1
-693.0;?;413.0;-201.0;13;-190.0;670;1
-688.0;-15;408.0;-200.0;13;?;670;1
?;-14;406.0;?;14;?;?;?
-688.0;?;?;-197.0;13;-184.0;670;1
-686.0;?;396.0;?;14;-182.0;?;?
-685.0;-15;393.0;?;13;-180.0;671;1
-688.0;-16;388.0;-195.0;?;-178.0;675;?
-687.0;8;387.0;-194.0;15;-177.0;674;-6
-686.0;14;386.0;-194.0;9;?;680;-13
-687.0;-21;385.0;-194.0;?;-178.0;680;-16
?;?;?;-194.0;20;-178.0;?;-1
-687.0;47;382.0;-192.0;14;-178.0;664;15
?;46;382.0;-191.0;14;-178.0;664;15
-687.0;52;379.0;-190.0;14;-178.0;?;15
-688.0;19;?;-189.0;21;-178.0;?;?
-686.0;15;374.0;-187.0;27;?;656;4
-686.0;34;?;?;23;-177.0;658;5
-687.0;-6;372.0;-182.0;26;-176.0;660;0
?;-8;367.0;-179.0;26;-175.0;659;?
-684.0;-1;?;-175.0;26;-173.0;659;0
?;-7;354.0;-169.0;?;?;660;-1
-683.0;-4;?;-163.0;27;-162.0;658;0
-683.0;?;333.0;-157.0;24;-157.0;?;0
?;6;324.0;-150.0;15;-152.0;670;0
-677.0;?;313.0;-144.0;?;-146.0;670;0
-674.0;6;302.0;?;?;-142.0;669;-1
-669.0;-1;299.0;?;13;?;669;2
-665.0;?;294.0;?;11;-137.0;666;8
-662.0;-8;293.0;-126.0;12;?;668;4
-656.0;26;299.0;-124.0;16;-142.0;671;-7
?;26;311.0;-123.0;17;-149.0;670;-7
-658.0;28;326.0;-121.0;16;?;670;-6
-661.0;12;329.0;-118.0;17;-159.0;671;?
?;-8;333.0;?;16;?;?;-8
-668.0;-4;339.0;-113.0;17;-165.0;673;-8
-670.0;-4;345.0;-111.0;17;-168.0;673;-8
-671.0;-4;345.0;?;16;-170.0;673;-8
-672.0;-6;?;?;17;-172.0;673;?
?;0;?;-108.0;16;?;673;-9
-673.0;-14;354.0;-107.0;18;-176.0;673;-7
?;-35;?;-105.0;20;-177.0;671;-1
?;-26;357.0;-103.0;17;-178.0;670;-2
-667.0;-25;?;-103.0;?;?;669;-6
-665.0;-14;359.0;-102.0;15;-180.0;667;3
-665.0;-1;?;?;13;-181.0;668;4
-664.0;?;361.0;-100.0;?;-182.0;?;2
-665.0;-16;?;-99.0;20;?;659;11
?;-16;355.0;-97.0;20;-182.0;659;11
-663.0;15;352.0;-96.0;?;-181.0;665;3
-661.0;45;353.0;-94.0;12;-180.0;672;-3
-660.0;66;343.0;-91.0;?;-178.0;670;-2
-657.0;?;?;-87.0;22;-174.0;664;2
-651.0;36;327.0;?;17;-171.0;668;1
-649.0;45;321.0;-85.0;14;-169.0;671;1
-644.0;47;314.0;-84.0;13;-168.0;670;2
-639.0;53;311.0;-84.0;17;-168.0;675;-1
?;?;304.0;-83.0;20;-168.0;681;-6
-625.0;2;301.0;-83.0;11;-168.0;?;0
-613.0;-24;?;-83.0;8;-167.0;681;9
-605.0;-7;292.0;-83.0;14;-165.0;685;?
-593.0;-1;282.0;-84.0;14;-162.0;683;12
-573.0;-11;280.0;-85.0;17;-159.0;690;?
?;-15;270.0;-86.0;?;-154.0;690;-2
-524.0;-19;262.0;-87.0;?;-150.0;695;-8
?;-112;249.0;-87.0;21;-145.0;?;-3
-462.0;?;?;-87.0;12;-140.0;687;10
-439.0;?;?;-88.0;?;-135.0;694;?
-418.0;-883;222.0;?;25;?;?;61
-401.0;-803;?;-89.0;?;-130.0;695;?
?;?;211.0;-89.0;17;-130.0;?;?
-390.0;-14;209.0;-90.0;8;-131.0;?;?
-396.0;6;209.0;-90.0;12;-132.0;?;?
-406.0;-18;206.0;-88.0;22;-132.0;667;-14
-418.0;?;?;-87.0;8;?;668;?
-430.0;4;207.0;-86.0;10;-133.0;?;-17
-444.0;?;208.0;?;25;-136.0;?;1
-456.0;?;?;-85.0;13;-139.0;669;2
-464.0;-5;?;-84.0;12;-141.0;672;?
?;?;216.0;-83.0;17;-144.0;662;?
?;-19;221.0;-81.0;19;?;661;7
-500.0;-12;228.0;-82.0;12;-154.0;668;0
-513.0;43;237.0;-82.0;11;-160.0;668;?
-526.0;47;?;?;25;-167.0;656;7
-535.0;27;?;-81.0;18;?;?;-1
-551.0;26;265.0;-81.0;12;-180.0;669;-3
?;25;275.0;-80.0;?;-185.0;665;-2
?;27;283.0;-79.0;13;-189.0;668;?
?;25;?;-78.0;15;-194.0;667;-2
-609.0;26;?;-76.0;15;-199.0;667;-2
-624.0;29;310.0;-74.0;13;-204.0;668;-2
