InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit LUA Quaternion3;Accelerometer LWR accY;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit RLA Quaternion4;Accelerometer LUA_ accY
-521.0;231.0;964.0;-1499.0;-996.0;-374.0;-277.0;458.0;962.0
-513.0;226.0;957.0;?;?;-367.0;-238.0;?;973.0
-505.0;224.0;940.0;-734.0;-955.0;?;-183.0;425.0;995.0
?;223.0;1007.0;-705.0;-1017.0;-365.0;-154.0;?;1024.0
-487.0;221.0;1086.0;?;-1037.0;-363.0;-139.0;378.0;1027.0
-478.0;?;1239.0;-690.0;?;?;-92.0;353.0;1030.0
?;219.0;?;-637.0;-1281.0;-359.0;-39.0;327.0;1033.0
-460.0;218.0;?;-509.0;-1186.0;-357.0;31.0;305.0;1128.0
-452.0;?;?;-384.0;-1159.0;-356.0;?;288.0;1231.0
-444.0;212.0;910.0;-398.0;?;-353.0;71.0;271.0;1311.0
-436.0;207.0;1185.0;-455.0;-1134.0;?;83.0;257.0;?
-427.0;200.0;1024.0;?;-1209.0;?;94.0;244.0;?
?;193.0;811.0;-389.0;?;?;113.0;233.0;698.0
-413.0;186.0;738.0;-258.0;?;-332.0;123.0;229.0;?
-409.0;?;680.0;-296.0;-669.0;-326.0;98.0;229.0;?
-410.0;167.0;?;-509.0;-318.0;-320.0;?;?;?
-413.0;153.0;679.0;-719.0;?;-310.0;34.0;233.0;776.0
-415.0;142.0;689.0;-465.0;-443.0;-298.0;59.0;234.0;758.0
-413.0;133.0;707.0;-496.0;?;-285.0;98.0;226.0;768.0
-411.0;122.0;?;-698.0;-826.0;?;89.0;209.0;700.0
-409.0;105.0;786.0;-1269.0;-1298.0;-251.0;48.0;185.0;731.0
-402.0;82.0;830.0;?;?;-220.0;?;160.0;742.0
-396.0;54.0;961.0;-2316.0;-987.0;?;-14.0;137.0;805.0
?;27.0;1086.0;-2066.0;-380.0;?;35.0;118.0;816.0
-398.0;?;1113.0;-1698.0;-302.0;-118.0;63.0;104.0;836.0
?;?;1120.0;-1615.0;-463.0;-100.0;-51.0;90.0;?
?;-26.0;1125.0;-1047.0;-352.0;-91.0;-137.0;76.0;1128.0
-397.0;?;945.0;?;-129.0;-90.0;-94.0;63.0;1222.0
-403.0;-28.0;?;-304.0;?;-96.0;?;?;1221.0
?;-26.0;1046.0;-386.0;255.0;-106.0;56.0;?;1256.0
-410.0;?;1199.0;-559.0;34.0;-117.0;58.0;46.0;1264.0
-407.0;-28.0;1145.0;-414.0;-180.0;-127.0;78.0;43.0;1010.0
-401.0;-27.0;992.0;?;?;?;125.0;41.0;1020.0
-393.0;-27.0;969.0;-175.0;-392.0;-144.0;114.0;?;?
-381.0;-31.0;943.0;?;-322.0;-149.0;70.0;52.0;1249.0
-372.0;-37.0;874.0;-478.0;24.0;?;72.0;66.0;1072.0
-366.0;-40.0;806.0;-106.0;196.0;?;87.0;82.0;984.0
-361.0;?;734.0;?;529.0;?;72.0;99.0;934.0
-352.0;-22.0;698.0;?;360.0;-152.0;?;116.0;?
?;-4.0;648.0;2429.0;?;-168.0;-44.0;124.0;842.0
-335.0;18.0;671.0;2831.0;?;-185.0;-104.0;120.0;?
-342.0;35.0;?;2324.0;1018.0;-196.0;-162.0;117.0;748.0
-349.0;?;905.0;1219.0;962.0;-196.0;-160.0;121.0;?
?;?;1067.0;?;706.0;?;-94.0;?;?
-363.0;22.0;1335.0;295.0;552.0;?;-110.0;129.0;749.0
-370.0;?;1458.0;321.0;443.0;-143.0;-158.0;128.0;856.0
-375.0;?;965.0;252.0;423.0;-126.0;-187.0;?;1007.0
-379.0;-1.0;1080.0;?;367.0;-113.0;-183.0;?;1162.0
-381.0;-3.0;?;375.0;293.0;?;?;130.0;?
-382.0;-3.0;960.0;375.0;275.0;-102.0;?;132.0;1307.0
-384.0;?;?;195.0;336.0;-103.0;-129.0;133.0;907.0
?;-3.0;764.0;-46.0;200.0;?;-112.0;135.0;1116.0
-391.0;0.0;731.0;-74.0;-27.0;?;-129.0;136.0;1046.0
-393.0;?;689.0;?;?;-125.0;-75.0;?;892.0
-398.0;12.0;?;-196.0;283.0;-141.0;-14.0;?;831.0
-403.0;31.0;746.0;692.0;108.0;-161.0;?;144.0;805.0
-400.0;44.0;?;?;-431.0;?;165.0;142.0;777.0
-390.0;51.0;?;?;?;-218.0;357.0;132.0;?
-377.0;59.0;821.0;200.0;?;-236.0;313.0;111.0;811.0
?;?;940.0;-1343.0;-1184.0;-234.0;52.0;86.0;879.0
-354.0;?;977.0;-2181.0;-819.0;-211.0;-52.0;64.0;906.0
-347.0;1.0;?;-2324.0;-698.0;-179.0;-30.0;44.0;919.0
-339.0;-23.0;?;-2075.0;-861.0;-149.0;-54.0;21.0;977.0
-332.0;-47.0;1116.0;-1960.0;-809.0;?;-83.0;-7.0;1038.0
?;?;931.0;-1621.0;-674.0;?;-79.0;-34.0;1077.0
-325.0;-83.0;949.0;-1034.0;-676.0;-84.0;-57.0;-58.0;1065.0
?;?;1118.0;-673.0;-601.0;?;-41.0;-77.0;1157.0
?;-98.0;1274.0;?;-517.0;-67.0;-31.0;?;1194.0
?;-106.0;?;-705.0;-481.0;-60.0;?;-105.0;1038.0
-305.0;-119.0;?;-930.0;-418.0;-50.0;-2.0;-115.0;1140.0
-297.0;-130.0;985.0;-707.0;-73.0;?;-8.0;-122.0;1283.0
-292.0;-132.0;923.0;-104.0;351.0;-30.0;-22.0;-124.0;?
?;-132.0;822.0;90.0;348.0;-29.0;-27.0;?;1134.0
?;-129.0;742.0;?;130.0;-34.0;8.0;-111.0;?
-273.0;-117.0;735.0;1250.0;365.0;-44.0;39.0;-104.0;920.0
-268.0;-100.0;672.0;1900.0;?;-61.0;-18.0;-95.0;831.0
?;?;606.0;2702.0;24.0;-85.0;-70.0;-89.0;864.0
-262.0;-50.0;689.0;3122.0;574.0;-112.0;?;-92.0;807.0
-268.0;-30.0;?;2648.0;1067.0;?;-54.0;-92.0;725.0
-274.0;-25.0;?;1321.0;976.0;-130.0;-14.0;-85.0;686.0
-281.0;-36.0;1123.0;171.0;859.0;-114.0;?;?;671.0
-289.0;-53.0;1346.0;-291.0;798.0;-87.0;-40.0;?;813.0
-296.0;?;1436.0;-226.0;685.0;-59.0;-56.0;-64.0;968.0
?;-79.0;?;-11.0;485.0;-35.0;-74.0;-56.0;1035.0
?;-85.0;936.0;273.0;257.0;-19.0;?;-49.0;1150.0
-300.0;-89.0;?;276.0;102.0;-11.0;-110.0;-42.0;?
-295.0;-93.0;1011.0;102.0;55.0;-9.0;?;?;1307.0
-290.0;-98.0;850.0;-160.0;-3.0;?;-84.0;-32.0;871.0
-286.0;-101.0;786.0;-229.0;-174.0;-11.0;-107.0;-29.0;?
-282.0;-101.0;766.0;-359.0;?;-14.0;-113.0;-29.0;1147.0
-281.0;?;747.0;-690.0;-41.0;-15.0;?;-31.0;967.0
-281.0;-101.0;749.0;-779.0;180.0;-18.0;?;-36.0;881.0
?;-95.0;767.0;?;-274.0;-25.0;-14.0;-43.0;?
-266.0;-88.0;776.0;-530.0;-977.0;-38.0;?;-60.0;804.0
?;-85.0;748.0;?;-1383.0;-49.0;?;?;789.0
-228.0;-83.0;742.0;?;-1666.0;-58.0;180.0;-123.0;829.0
?;-90.0;?;-1274.0;-1860.0;?;53.0;-162.0;859.0
-190.0;-108.0;?;?;-1630.0;-32.0;-90.0;-198.0;873.0
-176.0;-132.0;999.0;-2370.0;-1316.0;0.0;-37.0;-229.0;820.0
?;?;?;?;-1248.0;?;?;-258.0;868.0
-152.0;-175.0;1209.0;-1905.0;?;?;-44.0;?;1019.0
-140.0;-194.0;921.0;-1644.0;?;?;-47.0;-317.0;1092.0
-129.0;?;797.0;-1349.0;-1137.0;95.0;-19.0;-345.0;1145.0
-118.0;?;933.0;?;-967.0;?;15.0;-368.0;1317.0
-112.0;-233.0;1091.0;-1066.0;-641.0;121.0;27.0;?;1253.0
-106.0;-245.0;1125.0;?;-488.0;135.0;15.0;-401.0;963.0
?;?;1037.0;-1060.0;-611.0;150.0;19.0;-415.0;923.0
-87.0;-267.0;986.0;-634.0;-654.0;161.0;39.0;-428.0;1103.0
-76.0;-271.0;980.0;-115.0;?;163.0;32.0;?;1234.0
-65.0;-274.0;?;35.0;?;163.0;?;?;1152.0
-53.0;-277.0;?;227.0;-123.0;164.0;32.0;-448.0;1015.0
-41.0;-276.0;808.0;538.0;25.0;?;39.0;-445.0;981.0
-30.0;-272.0;771.0;1149.0;170.0;159.0;?;-442.0;911.0
-22.0;-261.0;683.0;1893.0;-48.0;147.0;-1.0;-443.0;871.0
-20.0;-243.0;731.0;2680.0;244.0;127.0;-8.0;-450.0;861.0
-26.0;-223.0;?;2810.0;805.0;104.0;-52.0;-453.0;835.0
-30.0;-212.0;995.0;2066.0;796.0;88.0;-76.0;-445.0;764.0
-34.0;-212.0;1071.0;1083.0;?;88.0;-65.0;?;743.0
-38.0;-220.0;?;370.0;?;103.0;-26.0;-424.0;769.0
-43.0;?;1437.0;-39.0;495.0;127.0;?;-418.0;976.0
-48.0;-245.0;990.0;-264.0;544.0;153.0;-74.0;-410.0;1030.0
-53.0;?;986.0;-252.0;557.0;174.0;-79.0;-398.0;1133.0
-56.0;-263.0;1158.0;?;425.0;190.0;-84.0;-385.0;1319.0
-58.0;?;1062.0;0.0;426.0;200.0;-84.0;-373.0;1351.0
-61.0;-268.0;930.0;-71.0;?;203.0;-63.0;-362.0;933.0
-63.0;-270.0;830.0;-160.0;?;202.0;-39.0;-352.0;1077.0
?;-269.0;781.0;-289.0;-111.0;195.0;-58.0;-343.0;1122.0
-64.0;-267.0;713.0;?;42.0;?;-34.0;-337.0;?
?;-263.0;716.0;-678.0;?;?;?;?;870.0
?;?;?;-514.0;64.0;167.0;-21.0;-330.0;851.0
-64.0;-241.0;727.0;-345.0;-401.0;151.0;?;-334.0;826.0
-54.0;-230.0;699.0;?;-811.0;133.0;133.0;?;787.0
-43.0;?;744.0;-170.0;?;114.0;205.0;-369.0;792.0
-29.0;-217.0;?;-1106.0;?;105.0;71.0;?;804.0
?;?;989.0;-2087.0;-1456.0;115.0;-107.0;?;?
-5.0;?;?;-2515.0;-1292.0;139.0;-70.0;-448.0;?
6.0;-265.0;1263.0;?;?;165.0;-12.0;?;?
18.0;-281.0;?;-1898.0;-1336.0;185.0;?;-495.0;1043.0
?;-295.0;920.0;-1614.0;-1327.0;199.0;-49.0;-521.0;1110.0
41.0;-307.0;1065.0;-1291.0;-1302.0;209.0;-34.0;-545.0;1185.0
?;-316.0;1405.0;?;-1311.0;216.0;?;?;1397.0
65.0;-323.0;?;-776.0;-1222.0;?;-17.0;-585.0;1214.0
?;-331.0;?;?;-960.0;?;?;-602.0;1028.0
82.0;?;1145.0;-738.0;-684.0;237.0;?;-614.0;1266.0
?;-349.0;1077.0;-447.0;-406.0;247.0;?;-623.0;1449.0
94.0;-355.0;955.0;-172.0;-95.0;255.0;10.0;-627.0;1369.0
100.0;-362.0;875.0;-37.0;-58.0;262.0;22.0;?;1182.0
108.0;-367.0;802.0;478.0;?;268.0;72.0;-626.0;1061.0
118.0;-367.0;704.0;1080.0;-151.0;269.0;71.0;-624.0;933.0
127.0;?;638.0;?;-218.0;263.0;26.0;-622.0;891.0
139.0;-366.0;535.0;1787.0;-941.0;?;22.0;?;798.0
?;-365.0;550.0;?;-530.0;?;-2.0;-637.0;712.0
146.0;-364.0;?;1409.0;?;?;-1.0;-642.0;650.0
147.0;-370.0;?;520.0;-227.0;248.0;-10.0;-640.0;598.0
150.0;-382.0;1273.0;-220.0;?;273.0;-1.0;-640.0;526.0
153.0;?;?;-640.0;-598.0;307.0;-30.0;-643.0;626.0
?;-409.0;?;-919.0;-533.0;?;?;-648.0;800.0
?;?;1190.0;-855.0;?;369.0;-67.0;?;?
166.0;-425.0;818.0;-670.0;-901.0;391.0;-76.0;-659.0;1354.0
178.0;-428.0;1175.0;?;-1136.0;405.0;-62.0;-670.0;1685.0
?;-433.0;975.0;-1057.0;-813.0;?;-41.0;-684.0;1681.0
188.0;-439.0;794.0;-1241.0;-813.0;?;-19.0;-698.0;994.0
190.0;-441.0;784.0;-954.0;-928.0;421.0;-36.0;-711.0;993.0
192.0;-439.0;?;-783.0;-1051.0;?;-153.0;-726.0;1146.0
197.0;-434.0;763.0;?;?;?;?;-743.0;906.0
202.0;?;744.0;-816.0;-1079.0;?;-209.0;-756.0;848.0
209.0;-414.0;669.0;?;-1159.0;318.0;-271.0;-765.0;865.0
230.0;-399.0;677.0;-951.0;?;301.0;-157.0;-778.0;895.0
255.0;-382.0;717.0;-646.0;?;294.0;?;-796.0;?
287.0;-367.0;692.0;-537.0;-2990.0;285.0;-49.0;-810.0;?
?;?;707.0;-1811.0;-3051.0;291.0;-109.0;-821.0;772.0
356.0;?;763.0;-3081.0;-2413.0;317.0;-198.0;-828.0;798.0
?;-393.0;?;-3246.0;-1608.0;348.0;-221.0;-832.0;813.0
393.0;-410.0;?;?;-1171.0;378.0;-176.0;-833.0;792.0
408.0;-427.0;1151.0;-2588.0;-998.0;407.0;-133.0;-832.0;788.0
420.0;-442.0;1131.0;-2307.0;-926.0;436.0;-67.0;?;894.0
429.0;-455.0;?;-2019.0;?;464.0;-13.0;-830.0;971.0
436.0;-466.0;?;-1598.0;-749.0;491.0;-23.0;-828.0;1067.0
445.0;-475.0;1266.0;-1233.0;-989.0;515.0;-10.0;-827.0;1345.0
453.0;?;1132.0;-1190.0;-1210.0;538.0;3.0;-827.0;1265.0
460.0;?;928.0;?;-1208.0;564.0;?;-830.0;1107.0
466.0;-509.0;781.0;-1195.0;-1153.0;?;85.0;-835.0;1289.0
?;-522.0;671.0;-1067.0;-749.0;615.0;111.0;?;1335.0
?;-533.0;603.0;-1007.0;-564.0;637.0;67.0;-839.0;1156.0
472.0;-547.0;545.0;-995.0;-436.0;656.0;7.0;?;972.0
479.0;-556.0;504.0;-301.0;-891.0;671.0;-27.0;-837.0;831.0
484.0;-558.0;457.0;-288.0;-986.0;680.0;?;-836.0;769.0
492.0;-562.0;418.0;-419.0;?;688.0;24.0;-837.0;?
504.0;-565.0;392.0;-687.0;?;701.0;-84.0;-844.0;587.0
507.0;-569.0;341.0;-1295.0;-1543.0;719.0;-174.0;-850.0;685.0
501.0;-571.0;299.0;-1392.0;-556.0;?;?;?;618.0
495.0;-571.0;?;?;-564.0;748.0;-67.0;-854.0;571.0
495.0;-571.0;200.0;?;-1172.0;760.0;-150.0;-856.0;523.0
?;-571.0;139.0;-1463.0;-1993.0;769.0;-205.0;?;532.0
502.0;?;54.0;-1320.0;-2032.0;776.0;-295.0;-857.0;?
?;-571.0;44.0;-1257.0;-1664.0;782.0;-315.0;-852.0;443.0
509.0;-573.0;6.0;?;?;787.0;-304.0;?;307.0
513.0;-575.0;75.0;-1631.0;-1162.0;795.0;-317.0;-830.0;?
517.0;?;156.0;-1823.0;-1325.0;809.0;?;-817.0;282.0
521.0;-579.0;?;-1970.0;-1337.0;823.0;-390.0;-804.0;360.0
?;-579.0;65.0;-1923.0;-1219.0;834.0;-443.0;?;?
?;-576.0;83.0;-1701.0;-1117.0;837.0;-476.0;-781.0;?
542.0;?;208.0;?;-1056.0;832.0;?;-770.0;385.0
?;?;321.0;-1435.0;-697.0;826.0;-364.0;-762.0;771.0
571.0;-549.0;?;?;?;821.0;?;-756.0;658.0
?;-542.0;600.0;-953.0;-361.0;817.0;?;?;?
594.0;-536.0;762.0;?;-536.0;813.0;-399.0;?;476.0
604.0;?;?;199.0;?;805.0;-221.0;-732.0;551.0
609.0;-529.0;741.0;372.0;-980.0;793.0;-151.0;-704.0;668.0
616.0;?;547.0;60.0;?;779.0;-196.0;-671.0;759.0
627.0;-533.0;?;?;-2067.0;772.0;-179.0;-636.0;964.0
634.0;?;328.0;-424.0;?;770.0;?;-594.0;?
?;-550.0;346.0;136.0;?;772.0;?;-555.0;853.0
651.0;-557.0;341.0;529.0;-1094.0;770.0;-129.0;?;?
?;-567.0;280.0;167.0;-992.0;767.0;19.0;-494.0;587.0
?;-574.0;258.0;-166.0;-951.0;767.0;?;-477.0;528.0
674.0;?;236.0;?;?;?;-203.0;?;528.0
679.0;-574.0;198.0;63.0;-506.0;759.0;-105.0;?;?
684.0;-569.0;175.0;?;-31.0;752.0;-220.0;-459.0;488.0
686.0;?;145.0;-185.0;329.0;749.0;-176.0;-463.0;?
686.0;-562.0;?;-638.0;492.0;740.0;-165.0;?;?
?;-560.0;160.0;-525.0;452.0;?;-210.0;?;423.0
686.0;-557.0;323.0;-440.0;451.0;736.0;-214.0;?;419.0
684.0;-555.0;456.0;?;?;?;?;-491.0;344.0
?;?;?;-210.0;277.0;739.0;-238.0;?;332.0
681.0;-553.0;?;-220.0;426.0;737.0;-283.0;?;490.0
?;-551.0;560.0;-175.0;248.0;739.0;?;-505.0;?
675.0;-550.0;539.0;-71.0;-120.0;741.0;-276.0;-497.0;774.0
673.0;-550.0;436.0;-38.0;-418.0;743.0;-248.0;-485.0;772.0
671.0;-552.0;369.0;?;-615.0;745.0;-239.0;-471.0;790.0
670.0;?;355.0;-45.0;?;747.0;-249.0;?;732.0
670.0;-556.0;340.0;?;-743.0;750.0;-307.0;-451.0;662.0
671.0;-559.0;304.0;?;-770.0;755.0;-341.0;-451.0;567.0
675.0;-560.0;?;214.0;-989.0;760.0;-304.0;-458.0;504.0
677.0;-560.0;?;133.0;-1434.0;759.0;-242.0;?;?
679.0;-558.0;248.0;?;-1202.0;757.0;-167.0;-467.0;?
681.0;-553.0;?;-328.0;-852.0;752.0;-68.0;-472.0;479.0
680.0;-546.0;?;?;-574.0;746.0;-68.0;-474.0;453.0
679.0;-537.0;308.0;-600.0;-494.0;744.0;?;-476.0;411.0
677.0;?;289.0;-754.0;-391.0;738.0;?;-478.0;457.0
675.0;-516.0;344.0;?;-25.0;731.0;-52.0;-484.0;486.0
674.0;-506.0;353.0;-764.0;315.0;?;-114.0;-495.0;521.0
672.0;-496.0;346.0;?;410.0;727.0;-167.0;-513.0;536.0
672.0;-486.0;330.0;-852.0;771.0;724.0;?;-537.0;521.0
669.0;-477.0;309.0;-873.0;?;720.0;?;?;?
665.0;?;319.0;?;958.0;?;-280.0;?;591.0
658.0;-465.0;?;-824.0;313.0;712.0;-329.0;?;605.0
649.0;-460.0;385.0;-828.0;-178.0;?;-329.0;-583.0;565.0
?;-456.0;385.0;-723.0;-276.0;706.0;?;?;?
630.0;-453.0;388.0;-605.0;?;703.0;-335.0;-587.0;?
623.0;-451.0;386.0;-527.0;203.0;?;?;?;?
617.0;-449.0;434.0;-371.0;?;700.0;-231.0;-594.0;609.0
615.0;?;454.0;-258.0;691.0;?;-204.0;-601.0;593.0
612.0;-445.0;415.0;-230.0;1051.0;693.0;?;-614.0;597.0
608.0;-444.0;431.0;-163.0;?;692.0;-180.0;-628.0;626.0
?;-444.0;474.0;-39.0;1463.0;692.0;?;-645.0;667.0
600.0;-444.0;494.0;79.0;1511.0;?;?;-665.0;?
595.0;-445.0;543.0;118.0;?;694.0;-158.0;?;?
589.0;?;580.0;178.0;1462.0;?;-155.0;?;628.0
581.0;-451.0;584.0;225.0;1650.0;699.0;-152.0;-722.0;678.0
?;-454.0;534.0;369.0;?;703.0;-144.0;-737.0;737.0
570.0;-459.0;448.0;446.0;?;708.0;-148.0;-748.0;762.0
564.0;-465.0;347.0;408.0;1393.0;?;-173.0;-755.0;?
553.0;-472.0;244.0;380.0;?;?;-182.0;-757.0;?
542.0;-481.0;120.0;474.0;1281.0;?;?;-761.0;784.0
530.0;-490.0;80.0;593.0;1205.0;736.0;-256.0;?;661.0
516.0;-499.0;130.0;897.0;1072.0;746.0;?;-767.0;?
?;-510.0;260.0;?;819.0;758.0;-366.0;-769.0;?
491.0;-520.0;352.0;1244.0;638.0;?;-440.0;-772.0;360.0
486.0;-527.0;415.0;1124.0;323.0;777.0;-518.0;-774.0;371.0
488.0;-533.0;?;860.0;?;784.0;?;-776.0;?
497.0;-540.0;476.0;?;-666.0;791.0;-613.0;?;589.0
509.0;-548.0;476.0;105.0;-1119.0;800.0;-585.0;?;680.0
521.0;?;465.0;58.0;-1127.0;811.0;-536.0;-773.0;726.0
533.0;-561.0;470.0;307.0;-1078.0;?;?;-767.0;756.0
547.0;-566.0;492.0;731.0;?;?;-496.0;-761.0;725.0
565.0;-572.0;?;1267.0;-1266.0;834.0;-510.0;-759.0;671.0
578.0;-577.0;?;1644.0;-788.0;?;-558.0;?;673.0
586.0;?;329.0;1782.0;?;839.0;-595.0;-750.0;671.0
596.0;-587.0;325.0;1734.0;?;839.0;-558.0;-744.0;673.0
608.0;-591.0;?;?;-1068.0;838.0;-525.0;-737.0;679.0
?;-593.0;481.0;1099.0;-1348.0;838.0;-465.0;-734.0;587.0
644.0;-593.0;602.0;?;-1050.0;836.0;-398.0;-732.0;607.0
653.0;?;718.0;749.0;-247.0;?;-399.0;-727.0;699.0
658.0;?;739.0;?;-156.0;832.0;-353.0;-720.0;726.0
664.0;-588.0;721.0;905.0;89.0;?;-317.0;-710.0;?
670.0;-583.0;554.0;988.0;17.0;?;?;-704.0;838.0
677.0;-578.0;?;962.0;210.0;804.0;-270.0;-703.0;961.0
686.0;-573.0;334.0;?;700.0;788.0;-185.0;-706.0;951.0
692.0;?;154.0;671.0;869.0;770.0;-104.0;?;889.0
693.0;-572.0;-43.0;299.0;1012.0;?;?;-714.0;763.0
692.0;-574.0;-75.0;216.0;790.0;?;-286.0;-713.0;752.0
693.0;-577.0;-113.0;?;?;?;-283.0;-712.0;?
692.0;-576.0;-94.0;685.0;241.0;766.0;?;-710.0;415.0
690.0;-574.0;?;?;217.0;?;?;-704.0;240.0
688.0;-570.0;221.0;?;?;745.0;350.0;-700.0;167.0
687.0;-568.0;625.0;-213.0;135.0;?;100.0;-699.0;92.0
687.0;?;838.0;-126.0;-5.0;738.0;-87.0;?;96.0
?;-561.0;716.0;?;182.0;741.0;-8.0;-705.0;111.0
683.0;-562.0;408.0;?;383.0;742.0;?;-708.0;?
679.0;?;405.0;?;133.0;739.0;52.0;?;946.0
676.0;?;474.0;-669.0;-53.0;?;39.0;-711.0;1009.0
673.0;-592.0;?;-578.0;-85.0;756.0;-259.0;-714.0;786.0
665.0;?;614.0;?;212.0;?;-433.0;?;582.0
?;-624.0;596.0;655.0;100.0;787.0;-496.0;-729.0;?
639.0;-637.0;?;1385.0;370.0;787.0;-445.0;-739.0;699.0
624.0;?;595.0;1744.0;1154.0;?;?;-748.0;754.0
615.0;-655.0;604.0;541.0;678.0;?;-651.0;-753.0;?
612.0;-670.0;575.0;?;?;774.0;-563.0;-757.0;738.0
?;?;593.0;-3.0;469.0;?;?;-761.0;723.0
?;-681.0;562.0;800.0;650.0;?;-99.0;-762.0;?
599.0;-681.0;?;?;643.0;778.0;-150.0;-758.0;703.0
600.0;?;498.0;723.0;?;?;?;?;709.0
604.0;-677.0;465.0;865.0;195.0;769.0;?;-750.0;662.0
607.0;-674.0;379.0;712.0;488.0;768.0;?;-745.0;596.0
610.0;-671.0;424.0;579.0;?;?;-261.0;-739.0;637.0
615.0;-666.0;567.0;746.0;?;771.0;?;-733.0;720.0
620.0;-658.0;?;?;146.0;772.0;-247.0;?;708.0
625.0;-652.0;?;714.0;273.0;773.0;-204.0;-728.0;578.0
?;?;?;680.0;267.0;773.0;-239.0;-729.0;618.0
631.0;-639.0;623.0;?;327.0;769.0;105.0;-730.0;778.0
634.0;-637.0;565.0;18.0;208.0;770.0;-48.0;-729.0;921.0
635.0;-632.0;586.0;415.0;309.0;771.0;?;?;?
636.0;-628.0;627.0;?;261.0;774.0;-359.0;?;855.0
637.0;-626.0;311.0;?;172.0;772.0;-415.0;-733.0;876.0
638.0;-624.0;78.0;345.0;110.0;765.0;-131.0;-734.0;907.0
638.0;-620.0;-117.0;220.0;107.0;759.0;?;-736.0;?
637.0;-610.0;-300.0;393.0;68.0;751.0;-277.0;-738.0;833.0
637.0;-600.0;-316.0;284.0;54.0;739.0;-158.0;-741.0;419.0
638.0;-590.0;-331.0;-246.0;112.0;748.0;-205.0;-743.0;266.0
639.0;-584.0;-219.0;-696.0;79.0;769.0;?;-745.0;70.0
641.0;-578.0;-234.0;-913.0;58.0;782.0;-274.0;?;-36.0
644.0;-566.0;-129.0;-879.0;1.0;797.0;-402.0;-751.0;-50.0
?;-547.0;11.0;-645.0;98.0;813.0;-654.0;-755.0;2.0
645.0;-527.0;133.0;-597.0;279.0;823.0;-584.0;-758.0;117.0
?;?;104.0;-365.0;115.0;830.0;-596.0;-758.0;181.0
647.0;?;123.0;-509.0;-37.0;835.0;-616.0;-758.0;196.0
655.0;-488.0;141.0;?;-134.0;840.0;-564.0;-756.0;416.0
662.0;-482.0;174.0;-364.0;-309.0;845.0;-467.0;-754.0;527.0
?;-478.0;?;36.0;32.0;846.0;-382.0;?;452.0
665.0;-478.0;199.0;281.0;303.0;850.0;-480.0;-755.0;441.0
663.0;-483.0;175.0;217.0;422.0;851.0;-341.0;-759.0;?
?;-492.0;173.0;-120.0;437.0;?;-226.0;?;508.0
?;-502.0;141.0;-145.0;138.0;?;?;-765.0;493.0
653.0;?;103.0;?;-159.0;?;-444.0;-769.0;?
652.0;-517.0;95.0;?;-203.0;845.0;-466.0;-774.0;480.0
650.0;-524.0;115.0;-30.0;?;844.0;?;-779.0;419.0
646.0;-529.0;148.0;199.0;-2.0;?;?;?;406.0
?;-533.0;149.0;227.0;?;?;?;-787.0;426.0
643.0;?;134.0;47.0;24.0;833.0;-269.0;-793.0;421.0
?;-536.0;113.0;-215.0;196.0;829.0;?;-797.0;418.0
?;-537.0;?;?;170.0;828.0;?;?;438.0
632.0;-536.0;?;?;158.0;?;-480.0;-802.0;?
629.0;-536.0;121.0;-46.0;?;828.0;-497.0;-805.0;426.0
627.0;-535.0;133.0;115.0;?;829.0;-479.0;-805.0;407.0
626.0;-535.0;?;64.0;-126.0;829.0;-449.0;?;402.0
626.0;-535.0;119.0;4.0;-53.0;829.0;-436.0;-806.0;425.0
625.0;-535.0;111.0;-27.0;-35.0;828.0;-415.0;-806.0;427.0
625.0;-535.0;148.0;-9.0;-13.0;829.0;-415.0;-805.0;?
624.0;?;131.0;-47.0;8.0;?;-429.0;-805.0;422.0
624.0;?;138.0;-40.0;-10.0;828.0;?;?;?
624.0;-534.0;138.0;2.0;15.0;?;-416.0;-805.0;?
624.0;-533.0;143.0;-21.0;42.0;828.0;-409.0;-804.0;?
?;?;124.0;-18.0;-20.0;828.0;?;-804.0;?
?;-533.0;122.0;-43.0;?;828.0;-412.0;-803.0;414.0
622.0;?;112.0;?;29.0;829.0;-418.0;-804.0;?
?;-532.0;?;-71.0;1.0;829.0;-423.0;-805.0;428.0
620.0;?;149.0;-37.0;28.0;?;-419.0;?;448.0
618.0;-532.0;?;-49.0;133.0;829.0;?;-809.0;455.0
615.0;-532.0;137.0;-17.0;107.0;829.0;?;?;?
612.0;-531.0;?;10.0;129.0;829.0;-409.0;-813.0;?
?;-531.0;167.0;-16.0;77.0;829.0;-419.0;-813.0;474.0
606.0;-530.0;159.0;2.0;49.0;829.0;-411.0;-814.0;475.0
603.0;-529.0;157.0;79.0;?;?;-398.0;-817.0;429.0
597.0;-527.0;167.0;95.0;178.0;828.0;-390.0;-817.0;446.0
595.0;-525.0;152.0;?;-146.0;827.0;-414.0;?;446.0
595.0;-524.0;152.0;46.0;-92.0;827.0;-412.0;-819.0;452.0
596.0;-523.0;173.0;47.0;?;?;-445.0;-820.0;459.0
596.0;?;?;55.0;81.0;827.0;-435.0;-820.0;449.0
