InertialMeasurementUnit RLA accZ;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit LLA magneticY
233.0;195;-415.0;-288.0;486.0;?;222.0;11.0;?
318.0;104;-421.0;-276.0;481.0;478.0;212.0;37.0;-28.0
1357.0;-183;-403.0;-266.0;476.0;481.0;200.0;56.0;-6.0
?;-185;-373.0;-252.0;465.0;483.0;184.0;93.0;?
693.0;-153;-355.0;?;447.0;494.0;168.0;?;?
?;-189;?;-222.0;428.0;500.0;149.0;144.0;?
315.0;-172;-345.0;-204.0;?;490.0;127.0;154.0;143.0
464.0;-182;-342.0;-184.0;391.0;491.0;101.0;165.0;197.0
?;-174;-341.0;-166.0;374.0;503.0;?;178.0;253.0
389.0;-173;-346.0;-153.0;358.0;?;?;192.0;299.0
?;-175;-348.0;-146.0;342.0;?;53.0;?;342.0
338.0;-171;-356.0;-145.0;?;506.0;57.0;218.0;373.0
?;-172;-364.0;?;316.0;?;67.0;227.0;403.0
397.0;-171;-378.0;-147.0;306.0;505.0;75.0;237.0;431.0
402.0;-171;-394.0;-146.0;302.0;504.0;79.0;244.0;462.0
570.0;-170;-413.0;-143.0;299.0;498.0;81.0;249.0;485.0
522.0;?;-433.0;-139.0;297.0;496.0;81.0;254.0;504.0
516.0;?;?;-132.0;297.0;?;78.0;256.0;511.0
470.0;-170;-478.0;-120.0;296.0;486.0;71.0;?;513.0
?;-170;-502.0;?;?;477.0;?;?;511.0
545.0;-170;?;?;?;468.0;53.0;240.0;?
?;-170;-549.0;?;303.0;457.0;42.0;?;?
581.0;-170;-572.0;?;308.0;446.0;?;213.0;504.0
?;-170;-593.0;?;315.0;434.0;17.0;198.0;504.0
?;-170;-610.0;-60.0;322.0;415.0;3.0;?;499.0
857.0;?;-622.0;-56.0;330.0;?;-9.0;182.0;491.0
872.0;-171;-633.0;?;336.0;369.0;-18.0;175.0;?
916.0;-172;-642.0;-59.0;340.0;348.0;?;157.0;456.0
1144.0;-172;-657.0;-62.0;343.0;321.0;?;128.0;433.0
?;-172;-672.0;?;?;304.0;?;98.0;415.0
687.0;-172;-679.0;-69.0;?;300.0;?;71.0;397.0
613.0;?;-683.0;-77.0;364.0;291.0;-42.0;51.0;382.0
692.0;-172;?;-93.0;376.0;262.0;-30.0;30.0;352.0
680.0;-172;-695.0;-110.0;387.0;230.0;-9.0;14.0;?
720.0;-173;?;?;396.0;210.0;14.0;?;?
641.0;-173;-706.0;-141.0;404.0;198.0;38.0;-26.0;257.0
?;-175;-714.0;-157.0;?;161.0;59.0;-47.0;228.0
1205.0;-178;-725.0;-171.0;423.0;118.0;?;-69.0;199.0
1012.0;?;-732.0;-185.0;432.0;98.0;92.0;-88.0;176.0
946.0;-177;-737.0;-198.0;?;81.0;104.0;-103.0;151.0
975.0;-178;-739.0;-207.0;447.0;?;113.0;-115.0;120.0
980.0;-179;-738.0;-215.0;452.0;24.0;?;-122.0;94.0
1018.0;-179;-736.0;-220.0;456.0;7.0;?;-133.0;67.0
1179.0;-178;-732.0;?;459.0;-14.0;124.0;-146.0;44.0
1004.0;-176;?;-222.0;461.0;-30.0;123.0;-157.0;?
?;-175;?;-219.0;462.0;?;118.0;?;20.0
954.0;-175;?;-214.0;463.0;-47.0;114.0;-180.0;26.0
965.0;-177;-695.0;-208.0;464.0;-54.0;112.0;-195.0;36.0
896.0;-178;-683.0;-206.0;467.0;-61.0;?;-210.0;51.0
941.0;-178;?;-205.0;470.0;-67.0;115.0;-224.0;65.0
?;-177;-662.0;-209.0;474.0;?;123.0;-241.0;78.0
1083.0;-177;-654.0;-214.0;477.0;?;134.0;-260.0;86.0
950.0;-176;-645.0;?;?;-85.0;145.0;-278.0;97.0
901.0;?;?;-224.0;487.0;-90.0;152.0;-291.0;?
?;-176;-623.0;-228.0;?;-93.0;158.0;-300.0;?
926.0;?;-617.0;-234.0;500.0;-97.0;163.0;?;?
879.0;-176;-612.0;-241.0;507.0;-104.0;169.0;-312.0;112.0
900.0;-176;-608.0;-248.0;513.0;-109.0;178.0;?;?
966.0;-176;-609.0;-255.0;517.0;-114.0;?;-319.0;?
?;?;?;-259.0;?;-118.0;?;?;71.0
1003.0;-177;?;-261.0;?;-118.0;186.0;-322.0;48.0
979.0;-177;-619.0;?;520.0;-117.0;183.0;-323.0;25.0
900.0;-177;-622.0;-263.0;519.0;-115.0;?;?;-2.0
1024.0;?;?;-260.0;516.0;-115.0;169.0;-326.0;-23.0
947.0;?;-622.0;?;513.0;?;?;-327.0;-43.0
?;-177;-622.0;-249.0;510.0;-114.0;156.0;-326.0;-56.0
883.0;?;-620.0;-242.0;507.0;-114.0;150.0;-322.0;-64.0
825.0;-178;-630.0;-238.0;?;-105.0;147.0;-304.0;-60.0
1244.0;-178;-638.0;-239.0;498.0;-106.0;148.0;?;-58.0
1059.0;-178;-640.0;?;494.0;?;150.0;-291.0;-54.0
1113.0;-178;-636.0;-226.0;489.0;-95.0;142.0;-291.0;-34.0
1015.0;-178;-638.0;-215.0;485.0;-92.0;129.0;-282.0;11.0
?;-178;-639.0;?;?;?;118.0;-281.0;60.0
?;-178;-638.0;-201.0;479.0;-97.0;117.0;?;93.0
925.0;-178;?;-200.0;480.0;-94.0;122.0;-280.0;122.0
1066.0;-178;-636.0;-206.0;480.0;-88.0;132.0;-276.0;137.0
?;-178;-631.0;-211.0;480.0;-67.0;?;-268.0;141.0
820.0;-178;-626.0;-211.0;480.0;-40.0;151.0;?;138.0
645.0;-178;-618.0;-209.0;480.0;-22.0;?;?;144.0
361.0;?;-604.0;-209.0;481.0;33.0;151.0;-239.0;158.0
1106.0;?;?;-208.0;483.0;78.0;148.0;-224.0;164.0
886.0;-178;-579.0;-208.0;485.0;116.0;143.0;-209.0;161.0
813.0;-178;-561.0;-207.0;488.0;?;139.0;-186.0;152.0
1078.0;?;-544.0;-205.0;491.0;227.0;135.0;-163.0;?
733.0;-178;-520.0;-202.0;494.0;?;130.0;-129.0;125.0
599.0;-178;-508.0;?;496.0;349.0;?;-111.0;104.0
?;-178;-494.0;-201.0;498.0;398.0;122.0;?;81.0
?;-178;-481.0;-201.0;502.0;437.0;118.0;-76.0;52.0
671.0;-178;-471.0;-204.0;505.0;470.0;115.0;-48.0;29.0
?;-178;-465.0;-208.0;509.0;499.0;?;-26.0;3.0
?;-178;-461.0;-213.0;513.0;526.0;?;?;?
218.0;?;-454.0;-217.0;517.0;553.0;128.0;-10.0;-52.0
687.0;-178;-440.0;?;517.0;568.0;136.0;?;-75.0
338.0;-178;-435.0;-226.0;517.0;580.0;143.0;12.0;-94.0
?;?;?;-228.0;516.0;584.0;147.0;12.0;-108.0
359.0;-178;-442.0;-227.0;514.0;576.0;149.0;?;?
310.0;-178;?;?;513.0;566.0;151.0;-2.0;?
?;?;-457.0;-224.0;513.0;558.0;152.0;-12.0;-101.0
?;-178;-467.0;?;513.0;543.0;156.0;-29.0;-88.0
350.0;-178;-476.0;-220.0;?;525.0;165.0;-47.0;?
380.0;?;-485.0;-218.0;513.0;506.0;?;?;-61.0
?;-177;?;?;?;489.0;190.0;-80.0;-41.0
497.0;-178;-490.0;-222.0;517.0;477.0;206.0;-92.0;-24.0
328.0;-179;?;?;520.0;472.0;?;-93.0;-9.0
226.0;-175;-465.0;-228.0;524.0;481.0;?;?;?
368.0;?;-430.0;-235.0;527.0;509.0;?;-77.0;?
99.0;-171;-370.0;-243.0;532.0;552.0;264.0;-57.0;0.0
-397.0;-184;?;-252.0;538.0;588.0;276.0;-26.0;-17.0
-404.0;-179;-254.0;-263.0;544.0;578.0;287.0;?;-31.0
?;-163;-240.0;-275.0;552.0;526.0;297.0;-4.0;-53.0
-395.0;-224;-254.0;-288.0;?;441.0;307.0;-23.0;-82.0
-405.0;-11;-287.0;?;?;334.0;318.0;-55.0;-114.0
-264.0;221;-339.0;-321.0;581.0;?;?;-108.0;-157.0
429.0;169;-407.0;-339.0;592.0;71.0;345.0;-167.0;-197.0
796.0;?;-455.0;-361.0;?;-27.0;360.0;-199.0;-231.0
732.0;173;-477.0;-382.0;614.0;?;380.0;-211.0;-271.0
750.0;160;-498.0;-404.0;622.0;-134.0;400.0;-216.0;?
878.0;163;-522.0;-424.0;?;-173.0;416.0;-229.0;-349.0
911.0;178;-548.0;-442.0;?;-202.0;425.0;-259.0;-380.0
820.0;168;?;-459.0;648.0;?;430.0;-296.0;?
634.0;171;-614.0;-473.0;656.0;-248.0;?;-332.0;-434.0
615.0;218;-642.0;-489.0;661.0;-268.0;440.0;-365.0;?
504.0;-38;-664.0;-500.0;666.0;-283.0;448.0;-395.0;-488.0
389.0;?;-681.0;-510.0;672.0;?;457.0;-419.0;-504.0
378.0;-150;-694.0;-522.0;674.0;-295.0;470.0;-442.0;-524.0
?;-171;-709.0;-536.0;673.0;-299.0;488.0;-463.0;-529.0
316.0;-168;-723.0;-548.0;?;-303.0;?;-480.0;-533.0
277.0;-157;-735.0;-559.0;?;-304.0;527.0;-495.0;?
256.0;?;-747.0;?;665.0;-306.0;539.0;-508.0;-533.0
244.0;-157;-758.0;-571.0;662.0;-311.0;548.0;-521.0;-542.0
270.0;?;-769.0;-577.0;658.0;-319.0;?;-531.0;?
303.0;-160;-780.0;-584.0;654.0;-331.0;?;-540.0;?
312.0;-168;-788.0;-590.0;649.0;-347.0;589.0;-549.0;-537.0
364.0;?;-796.0;-596.0;643.0;?;604.0;-557.0;?
415.0;-173;?;-600.0;638.0;-384.0;?;-564.0;-528.0
?;-174;-802.0;-604.0;633.0;?;629.0;-569.0;-516.0
?;-174;-803.0;?;629.0;-415.0;639.0;?;-504.0
573.0;-175;-805.0;-610.0;624.0;-429.0;647.0;-578.0;-485.0
605.0;-174;-807.0;-611.0;618.0;?;?;-585.0;-470.0
660.0;-174;-810.0;-611.0;612.0;-452.0;659.0;?;-455.0
?;-174;-810.0;?;?;-461.0;660.0;-596.0;?
?;-174;-810.0;-609.0;603.0;-465.0;657.0;-600.0;-429.0
614.0;-174;-809.0;-608.0;602.0;-467.0;650.0;-602.0;-423.0
?;-174;?;-606.0;601.0;-468.0;642.0;-604.0;-424.0
612.0;-174;-808.0;-597.0;?;-469.0;?;-607.0;-427.0
?;-172;-812.0;-586.0;?;?;?;-613.0;-425.0
436.0;-176;?;-579.0;575.0;?;623.0;-624.0;-419.0
?;-170;-830.0;?;?;?;625.0;?;-403.0
416.0;-176;?;-576.0;582.0;?;634.0;-659.0;-371.0
341.0;-174;-851.0;-573.0;584.0;-452.0;650.0;-671.0;-324.0
312.0;-168;-856.0;?;586.0;-443.0;666.0;-680.0;?
295.0;-187;-857.0;-568.0;588.0;?;675.0;?;-226.0
303.0;-147;-857.0;-567.0;588.0;-428.0;?;-695.0;-188.0
267.0;-208;-857.0;-565.0;588.0;?;?;-700.0;-169.0
219.0;?;-856.0;-565.0;?;?;687.0;?;-167.0
?;152;-854.0;-567.0;588.0;-412.0;685.0;?;-173.0
238.0;105;-852.0;-569.0;588.0;-413.0;680.0;-705.0;-188.0
?;?;-850.0;?;589.0;?;?;-704.0;-211.0
?;86;-850.0;-573.0;?;?;672.0;-705.0;-228.0
323.0;86;-852.0;-577.0;596.0;?;670.0;-706.0;-239.0
422.0;118;?;-581.0;599.0;-446.0;?;?;-249.0
?;142;-851.0;?;601.0;-459.0;666.0;-705.0;?
536.0;164;-849.0;-593.0;604.0;-471.0;670.0;?;-256.0
580.0;150;-847.0;?;606.0;-482.0;676.0;-692.0;-246.0
579.0;217;-844.0;-609.0;600.0;-491.0;679.0;-685.0;-241.0
569.0;90;-842.0;-614.0;594.0;-494.0;681.0;-680.0;-257.0
611.0;-193;-841.0;-617.0;?;-494.0;680.0;-683.0;?
?;-179;-845.0;-619.0;593.0;-491.0;675.0;-684.0;?
537.0;-152;-848.0;-621.0;593.0;?;671.0;-682.0;-334.0
444.0;-176;-849.0;-623.0;592.0;?;673.0;-681.0;-345.0
409.0;-155;-849.0;-625.0;?;-468.0;683.0;-680.0;-325.0
382.0;-172;?;-627.0;593.0;-460.0;697.0;?;-288.0
368.0;-168;-849.0;-629.0;593.0;-456.0;710.0;-679.0;-235.0
367.0;-168;-848.0;-630.0;593.0;-454.0;720.0;-678.0;-194.0
?;-171;?;-633.0;592.0;-454.0;725.0;-675.0;-161.0
443.0;-170;?;?;591.0;-456.0;729.0;-670.0;-136.0
462.0;-171;-840.0;-635.0;589.0;-458.0;732.0;-666.0;?
508.0;?;?;-637.0;588.0;-461.0;733.0;-663.0;-104.0
573.0;-171;?;-641.0;587.0;-467.0;735.0;-661.0;-103.0
605.0;?;-836.0;-645.0;?;-474.0;?;-659.0;-105.0
?;?;-836.0;-646.0;?;-482.0;733.0;-658.0;-125.0
582.0;-169;-834.0;-643.0;586.0;-490.0;?;-653.0;-151.0
661.0;-173;-832.0;-636.0;581.0;-497.0;?;-651.0;-193.0
656.0;-169;-833.0;-624.0;?;-499.0;705.0;-654.0;-250.0
420.0;-171;-836.0;-608.0;565.0;-500.0;690.0;-662.0;-305.0
416.0;-174;-841.0;-592.0;?;?;?;?;-352.0
435.0;-162;-845.0;-583.0;?;-501.0;665.0;-684.0;-369.0
421.0;-187;-849.0;-575.0;?;-498.0;668.0;-692.0;-351.0
355.0;-150;-851.0;-570.0;552.0;-492.0;?;-698.0;-306.0
312.0;-192;-853.0;-564.0;549.0;-487.0;668.0;-706.0;-254.0
302.0;-169;-855.0;-560.0;546.0;-482.0;?;-715.0;-212.0
275.0;126;?;-556.0;542.0;?;661.0;-722.0;-171.0
263.0;133;-859.0;?;539.0;-473.0;657.0;-730.0;?
257.0;31;-861.0;-553.0;537.0;-471.0;654.0;-736.0;-110.0
242.0;?;-861.0;-552.0;536.0;-471.0;654.0;?;-93.0
?;54;-861.0;-551.0;538.0;?;?;-745.0;-81.0
303.0;74;-860.0;-552.0;541.0;-476.0;664.0;-747.0;-61.0
338.0;90;-858.0;-556.0;543.0;-479.0;673.0;?;-40.0
373.0;131;-855.0;-563.0;542.0;-486.0;681.0;-747.0;-19.0
447.0;?;-851.0;-573.0;544.0;-494.0;689.0;?;-6.0
?;171;-849.0;-587.0;?;-501.0;696.0;-737.0;?
539.0;141;-849.0;-602.0;544.0;-505.0;700.0;?;-18.0
544.0;-162;?;-615.0;541.0;-507.0;702.0;?;-53.0
619.0;?;-850.0;?;?;-507.0;702.0;-729.0;?
655.0;-147;-851.0;-631.0;541.0;-505.0;700.0;-729.0;?
565.0;-177;-853.0;-635.0;541.0;?;695.0;-727.0;-176.0
468.0;?;-855.0;-637.0;?;-496.0;?;-727.0;-178.0
428.0;-170;-856.0;-638.0;541.0;-492.0;704.0;?;-151.0
?;?;?;?;541.0;?;718.0;?;-91.0
399.0;?;-859.0;-635.0;540.0;-487.0;732.0;-725.0;-15.0
395.0;-175;-859.0;-633.0;?;-489.0;741.0;-724.0;46.0
422.0;-173;-859.0;-632.0;535.0;-492.0;742.0;-723.0;89.0
468.0;?;-859.0;-631.0;?;-496.0;738.0;-722.0;?
488.0;?;-859.0;-629.0;?;-500.0;733.0;-721.0;125.0
495.0;?;-857.0;-629.0;?;-504.0;729.0;-721.0;127.0
552.0;-175;-856.0;-629.0;519.0;-510.0;726.0;-720.0;128.0
?;?;-854.0;-627.0;516.0;-516.0;723.0;-720.0;126.0
571.0;-176;-851.0;-623.0;513.0;-521.0;?;-718.0;121.0
547.0;-174;-848.0;-619.0;511.0;-527.0;718.0;-715.0;119.0
649.0;-176;-843.0;-613.0;?;?;711.0;-714.0;?
603.0;-176;-840.0;-601.0;493.0;-537.0;701.0;-716.0;84.0
410.0;?;?;-587.0;483.0;-539.0;693.0;?;58.0
402.0;?;-833.0;-575.0;476.0;-539.0;?;-730.0;?
?;?;-828.0;-562.0;467.0;-536.0;679.0;-737.0;?
387.0;-184;-823.0;-550.0;457.0;?;676.0;?;52.0
333.0;-171;-817.0;-539.0;447.0;-528.0;673.0;-748.0;100.0
313.0;-163;-811.0;-527.0;436.0;-524.0;668.0;-752.0;147.0
286.0;-226;-804.0;-517.0;425.0;-519.0;661.0;?;200.0
263.0;16;?;-508.0;416.0;-514.0;?;-760.0;236.0
249.0;?;-789.0;-501.0;408.0;-507.0;649.0;-763.0;262.0
245.0;46;-781.0;-495.0;401.0;-501.0;646.0;-764.0;?
221.0;68;-774.0;-489.0;395.0;-498.0;644.0;-764.0;308.0
244.0;63;-767.0;-483.0;391.0;-497.0;645.0;-763.0;333.0
319.0;61;-759.0;-479.0;390.0;-497.0;646.0;-761.0;?
325.0;?;-751.0;-479.0;?;-496.0;?;-759.0;374.0
352.0;99;?;-482.0;?;-498.0;650.0;-759.0;384.0
469.0;119;?;-489.0;388.0;?;654.0;-759.0;387.0
545.0;?;?;-498.0;390.0;-507.0;657.0;-755.0;?
551.0;139;-727.0;-509.0;384.0;?;661.0;-753.0;386.0
?;145;-726.0;-520.0;380.0;-516.0;667.0;-751.0;?
534.0;?;-726.0;-533.0;381.0;?;?;?;355.0
521.0;71;?;?;382.0;-511.0;684.0;?;319.0
466.0;?;-725.0;-565.0;383.0;-507.0;?;-756.0;264.0
420.0;-163;-729.0;-575.0;383.0;?;687.0;-760.0;?
440.0;-146;-735.0;?;382.0;-512.0;687.0;?;160.0
439.0;-172;-740.0;-579.0;381.0;-513.0;690.0;?;142.0
406.0;-149;-745.0;-578.0;381.0;-511.0;693.0;?;?
432.0;-163;-750.0;-576.0;383.0;-509.0;696.0;-767.0;151.0
461.0;-159;-755.0;-573.0;385.0;-508.0;698.0;-768.0;157.0
502.0;-161;-761.0;-572.0;384.0;?;697.0;-770.0;163.0
538.0;-163;-766.0;?;381.0;-509.0;697.0;?;160.0
541.0;-162;-771.0;-569.0;379.0;-508.0;?;-773.0;156.0
?;?;-774.0;-567.0;376.0;-508.0;696.0;-773.0;?
?;-163;?;-564.0;374.0;-505.0;696.0;-772.0;?
636.0;-163;?;-560.0;373.0;-503.0;697.0;?;138.0
?;-163;?;-556.0;?;-504.0;696.0;-767.0;137.0
642.0;-162;?;-552.0;368.0;-507.0;692.0;-764.0;136.0
654.0;-164;?;-542.0;360.0;-508.0;?;-762.0;?
454.0;?;?;-531.0;350.0;-507.0;683.0;-762.0;109.0
387.0;-165;-764.0;?;342.0;-506.0;678.0;-762.0;92.0
392.0;-162;-751.0;-512.0;334.0;-502.0;669.0;-760.0;83.0
371.0;?;-739.0;-499.0;324.0;-496.0;661.0;-758.0;?
325.0;?;-727.0;-482.0;?;-491.0;652.0;-754.0;156.0
295.0;-148;?;-466.0;?;-487.0;640.0;-750.0;220.0
269.0;-197;-702.0;-452.0;287.0;?;628.0;-746.0;271.0
236.0;-134;-687.0;?;275.0;-476.0;619.0;-742.0;304.0
230.0;61;-671.0;?;263.0;-469.0;?;-738.0;328.0
246.0;?;-657.0;?;254.0;?;?;?;338.0
257.0;?;-644.0;-422.0;247.0;-454.0;?;?;344.0
259.0;?;-631.0;-420.0;244.0;?;618.0;?;355.0
313.0;50;-621.0;-421.0;244.0;-442.0;624.0;-720.0;355.0
330.0;?;-612.0;-427.0;245.0;-440.0;630.0;-717.0;358.0
327.0;89;-605.0;-436.0;?;-443.0;637.0;-718.0;355.0
405.0;115;-600.0;-448.0;250.0;-449.0;645.0;?;352.0
456.0;213;-596.0;-465.0;?;-453.0;?;-715.0;350.0
465.0;-5;?;-484.0;248.0;?;?;-717.0;338.0
479.0;-218;-589.0;-503.0;244.0;?;?;-718.0;314.0
584.0;?;-584.0;-519.0;240.0;-464.0;672.0;?;286.0
608.0;?;-575.0;-532.0;236.0;-454.0;?;-708.0;253.0
?;-178;-569.0;-538.0;230.0;?;670.0;-709.0;234.0
464.0;-154;-569.0;?;?;-452.0;?;?;238.0
512.0;-166;-569.0;?;?;-453.0;664.0;-709.0;265.0
490.0;-161;-568.0;?;?;-448.0;662.0;?;303.0
461.0;-164;-564.0;-507.0;204.0;?;658.0;-706.0;347.0
478.0;-162;-560.0;-498.0;197.0;-437.0;653.0;?;?
478.0;-161;?;-492.0;190.0;?;646.0;?;407.0
494.0;-163;-532.0;-488.0;?;-442.0;?;-703.0;420.0
499.0;-163;-514.0;-483.0;172.0;-445.0;634.0;-703.0;430.0
?;-163;-494.0;-478.0;164.0;-450.0;631.0;?;443.0
460.0;-164;-472.0;-473.0;156.0;?;629.0;-696.0;456.0
413.0;-164;-447.0;-468.0;151.0;?;626.0;-684.0;455.0
367.0;-164;-418.0;-462.0;147.0;?;623.0;-669.0;?
346.0;-164;-391.0;-455.0;144.0;-460.0;619.0;-649.0;414.0
321.0;?;-364.0;-452.0;135.0;-459.0;616.0;-625.0;392.0
281.0;-163;-326.0;-447.0;?;-453.0;610.0;-602.0;?
?;-164;-276.0;?;99.0;-444.0;609.0;?;395.0
90.0;-164;-226.0;-419.0;80.0;-431.0;614.0;?;?
186.0;-162;-186.0;-404.0;?;-414.0;608.0;-517.0;417.0
235.0;-166;?;-380.0;29.0;-400.0;590.0;?;457.0
?;-158;-133.0;-351.0;3.0;?;565.0;-459.0;498.0
236.0;-168;?;?;?;-383.0;538.0;-438.0;535.0
237.0;?;-113.0;-298.0;-49.0;?;513.0;-422.0;562.0
239.0;-160;-106.0;-274.0;-71.0;-383.0;490.0;-409.0;594.0
263.0;-193;?;-252.0;-91.0;-386.0;?;?;608.0
247.0;?;-93.0;?;-109.0;-389.0;454.0;?;615.0
282.0;256;-84.0;-224.0;?;-391.0;443.0;-388.0;623.0
301.0;70;-72.0;?;-134.0;-386.0;433.0;-379.0;?
319.0;-187;?;-205.0;-145.0;-377.0;422.0;-371.0;633.0
373.0;?;-44.0;-198.0;?;?;408.0;-364.0;636.0
396.0;-175;-34.0;-191.0;-154.0;-353.0;392.0;?;?
416.0;-179;-30.0;?;-157.0;-347.0;378.0;-360.0;629.0
436.0;-186;-33.0;-179.0;?;?;363.0;-358.0;619.0
439.0;-165;-35.0;-181.0;-156.0;-329.0;349.0;-352.0;610.0
407.0;-180;?;-182.0;-170.0;-324.0;338.0;-354.0;598.0
454.0;?;-1.0;?;-180.0;-318.0;325.0;?;592.0
515.0;85;30.0;-174.0;?;-298.0;311.0;-315.0;584.0
441.0;224;64.0;-163.0;-202.0;-285.0;?;-300.0;?
374.0;155;95.0;?;-216.0;-281.0;271.0;-293.0;561.0
356.0;?;136.0;-132.0;-231.0;-280.0;249.0;-284.0;549.0
368.0;177;190.0;-112.0;-246.0;-265.0;227.0;-261.0;536.0
509.0;175;?;-91.0;-259.0;-239.0;204.0;-229.0;525.0
529.0;176;311.0;-73.0;-273.0;-211.0;?;?;508.0
?;163;351.0;-57.0;?;-204.0;154.0;-165.0;491.0
630.0;169;380.0;?;?;-218.0;125.0;-139.0;?
?;165;406.0;-19.0;?;-235.0;93.0;-111.0;447.0
531.0;165;431.0;3.0;-343.0;?;59.0;-81.0;416.0
537.0;165;458.0;25.0;?;?;23.0;?;?
?;165;480.0;50.0;-378.0;-262.0;-14.0;-18.0;340.0
459.0;165;?;73.0;?;-267.0;-47.0;13.0;303.0
?;165;?;95.0;-412.0;-271.0;-75.0;42.0;282.0
574.0;166;526.0;118.0;-425.0;?;?;67.0;263.0
476.0;166;533.0;139.0;-437.0;-270.0;-124.0;90.0;?
462.0;166;533.0;?;-446.0;-265.0;?;108.0;241.0
?;166;532.0;?;-449.0;-257.0;?;116.0;232.0
413.0;166;545.0;170.0;-455.0;-254.0;-155.0;109.0;229.0
318.0;166;576.0;170.0;-457.0;-250.0;-155.0;?;242.0
578.0;166;?;?;-457.0;-233.0;-153.0;?;?
645.0;166;669.0;178.0;-454.0;-223.0;-154.0;113.0;270.0
577.0;?;704.0;186.0;-449.0;-226.0;-161.0;?;264.0
759.0;166;733.0;190.0;-444.0;?;-168.0;124.0;249.0
658.0;166;757.0;185.0;-440.0;?;-170.0;130.0;240.0
771.0;166;777.0;181.0;-437.0;-214.0;?;137.0;232.0
967.0;?;793.0;183.0;?;-204.0;-183.0;144.0;214.0
791.0;166;?;184.0;-438.0;-201.0;-187.0;148.0;199.0
1037.0;?;799.0;180.0;-438.0;-196.0;-182.0;150.0;202.0
1028.0;166;?;175.0;-437.0;-192.0;-173.0;?;212.0
924.0;166;796.0;?;-436.0;-194.0;?;139.0;212.0
790.0;166;790.0;173.0;-437.0;-202.0;-175.0;130.0;?
?;166;783.0;177.0;-439.0;-209.0;?;123.0;220.0
728.0;166;779.0;181.0;-440.0;?;-195.0;118.0;214.0
714.0;?;?;184.0;-441.0;-218.0;-210.0;118.0;?
621.0;166;774.0;?;-441.0;-220.0;-224.0;120.0;?
670.0;166;769.0;?;-443.0;-225.0;-232.0;?;179.0
?;166;769.0;191.0;-444.0;-230.0;-238.0;125.0;175.0
566.0;166;?;192.0;-445.0;-235.0;-242.0;138.0;175.0
?;166;785.0;193.0;?;-234.0;-244.0;157.0;172.0
471.0;166;798.0;194.0;-447.0;-227.0;-245.0;180.0;172.0
429.0;166;810.0;198.0;-449.0;-212.0;?;?;170.0
266.0;?;821.0;200.0;-453.0;-187.0;-245.0;234.0;167.0
277.0;166;829.0;200.0;-458.0;-138.0;?;262.0;165.0
486.0;166;834.0;?;-465.0;-70.0;-238.0;289.0;163.0
687.0;166;836.0;196.0;-471.0;2.0;-230.0;314.0;?
819.0;166;831.0;?;?;60.0;?;328.0;179.0
837.0;166;823.0;?;-484.0;105.0;-212.0;?;192.0
844.0;166;?;197.0;-488.0;133.0;?;333.0;204.0
904.0;166;811.0;198.0;-490.0;152.0;-210.0;333.0;208.0
1058.0;166;809.0;201.0;-493.0;?;?;333.0;206.0
1108.0;166;803.0;202.0;-496.0;170.0;-223.0;328.0;208.0
1150.0;166;796.0;205.0;-498.0;161.0;?;321.0;?
1081.0;166;784.0;?;?;146.0;-246.0;314.0;191.0
992.0;166;?;211.0;?;125.0;-259.0;304.0;?
952.0;166;751.0;215.0;-508.0;99.0;-270.0;?;170.0
757.0;166;739.0;220.0;-510.0;73.0;-282.0;?;?
734.0;166;737.0;224.0;-512.0;54.0;-295.0;276.0;144.0
668.0;166;743.0;228.0;-513.0;44.0;-309.0;276.0;131.0
744.0;166;748.0;231.0;-513.0;32.0;-319.0;274.0;?
763.0;166;751.0;233.0;-513.0;13.0;-327.0;263.0;104.0
657.0;?;751.0;236.0;?;-11.0;-332.0;247.0;87.0
?;?;748.0;236.0;-510.0;-36.0;-334.0;225.0;?
?;166;746.0;?;?;-57.0;-332.0;198.0;82.0
551.0;167;739.0;?;-505.0;-72.0;-330.0;?;85.0
?;169;726.0;236.0;-502.0;?;-328.0;134.0;88.0
?;?;?;236.0;?;?;-327.0;100.0;85.0
673.0;170;690.0;235.0;-494.0;-124.0;-326.0;65.0;87.0
706.0;172;667.0;233.0;-490.0;-142.0;-324.0;31.0;?
730.0;?;637.0;232.0;-485.0;-165.0;-322.0;-1.0;87.0
610.0;172;597.0;230.0;-480.0;-200.0;?;-32.0;?
678.0;168;552.0;227.0;-474.0;-241.0;?;-60.0;97.0
?;?;503.0;223.0;-470.0;-284.0;?;-87.0;100.0
?;?;457.0;220.0;-466.0;?;-306.0;-115.0;104.0
228.0;164;?;217.0;-462.0;-362.0;-302.0;-142.0;108.0
275.0;165;395.0;?;-458.0;?;?;-167.0;112.0
231.0;?;375.0;209.0;-453.0;-405.0;-290.0;-190.0;119.0
168.0;?;?;200.0;?;-419.0;-278.0;-214.0;?
186.0;172;348.0;187.0;-438.0;-428.0;-263.0;-238.0;130.0
?;172;339.0;171.0;-430.0;-433.0;-244.0;-263.0;143.0
172.0;?;331.0;155.0;-424.0;-433.0;?;-287.0;?
