InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RUA^ accY;Accelerometer LUA^ accX;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit RUA accX;InertialMeasurementUnit RUA accY
?;805;1072.0;?;26;-35;-884.0;502.0
98;803;1316.0;?;-38;?;-824.0;507.0
98;805;1242.0;362.0;-30;-22;?;424.0
98;806;1271.0;?;?;?;-650.0;439.0
98;?;1148.0;430.0;61;6;-665.0;403.0
98;807;1143.0;429.0;49;0;-668.0;269.0
97;800;1130.0;411.0;-44;-59;-824.0;298.0
?;816;?;417.0;-16;-12;?;316.0
97;816;1186.0;390.0;-374;-217;-937.0;398.0
97;?;?;414.0;-775;?;-925.0;?
97;787;1115.0;504.0;-684;-1114;-913.0;240.0
97;767;?;534.0;-789;?;?;?
?;842;1072.0;422.0;-96;-1238;-1119.0;89.0
97;883;?;545.0;794;?;-1106.0;-179.0
97;877;1037.0;527.0;654;?;-1128.0;-246.0
97;884;?;?;?;-429;-1109.0;-23.0
97;812;1163.0;717.0;?;-662;-1034.0;?
?;789;1100.0;564.0;1283;-566;-1061.0;?
97;?;1062.0;514.0;1168;-1200;-1100.0;135.0
97;?;1049.0;488.0;978;?;-1118.0;?
97;639;1069.0;469.0;1104;-1833;-1096.0;194.0
?;659;1118.0;344.0;1058;-1766;-1046.0;132.0
?;920;1115.0;323.0;?;-325;?;108.0
97;726;1004.0;289.0;?;?;-1022.0;124.0
97;647;1012.0;113.0;?;56;-1009.0;56.0
98;?;?;-26.0;-439;317;?;32.0
101;794;1088.0;137.0;-412;230;-991.0;13.0
105;807;1065.0;377.0;-412;245;-1033.0;-56.0
105;?;1031.0;494.0;-53;90;?;-36.0
104;792;1010.0;401.0;84;-41;-1029.0;-12.0
103;811;1044.0;355.0;-14;-6;?;?
103;803;?;400.0;44;?;-990.0;-122.0
103;807;?;351.0;?;?;-1013.0;-89.0
103;801;1075.0;?;-24;-42;-1042.0;-18.0
102;798;1092.0;411.0;?;?;-934.0;-64.0
102;797;1105.0;?;-59;-41;-909.0;38.0
102;797;1102.0;348.0;?;-13;-956.0;282.0
?;804;1083.0;378.0;?;?;-957.0;110.0
103;804;1080.0;411.0;-10;-5;-964.0;14.0
103;799;1103.0;?;-3;?;-914.0;?
102;799;?;409.0;-15;?;-888.0;26.0
103;796;1130.0;464.0;17;13;-913.0;0.0
102;804;1123.0;405.0;-1;35;-966.0;-160.0
102;806;?;482.0;3;9;-961.0;-202.0
?;794;1122.0;489.0;23;?;-941.0;-126.0
103;797;1130.0;334.0;21;-12;-968.0;-105.0
?;802;1067.0;?;61;-15;?;?
103;804;1039.0;394.0;-2;-39;-1028.0;-194.0
103;807;?;445.0;-20;-34;-1000.0;-178.0
103;807;?;493.0;?;-6;-984.0;?
?;?;?;519.0;32;?;-976.0;-166.0
103;814;1106.0;468.0;30;-2;?;-181.0
?;803;1081.0;426.0;48;-1;?;-159.0
104;798;1041.0;464.0;?;?;-1045.0;-155.0
104;801;1086.0;476.0;49;-2;-1012.0;?
?;?;1068.0;329.0;39;1;-1021.0;-193.0
105;794;1121.0;?;4;31;?;-192.0
104;793;1157.0;309.0;0;35;?;-195.0
104;803;?;300.0;23;-1;?;-187.0
104;814;?;312.0;?;15;-909.0;-153.0
104;811;1135.0;349.0;?;?;-916.0;-119.0
105;803;1131.0;363.0;18;-35;-936.0;?
?;?;?;385.0;14;-32;-989.0;?
104;805;1107.0;459.0;?;-35;?;-136.0
105;802;?;522.0;-4;?;?;?
104;805;1041.0;?;11;-14;-945.0;-102.0
104;812;1011.0;462.0;15;-15;-995.0;-120.0
104;809;?;420.0;?;-22;-1001.0;-200.0
104;?;1065.0;398.0;?;-93;?;-315.0
?;802;1103.0;406.0;4;?;-1073.0;-244.0
?;802;?;427.0;-3;-44;?;-193.0
?;808;1080.0;?;-12;-35;-1042.0;-159.0
104;?;1073.0;399.0;-14;?;?;-133.0
104;788;1074.0;388.0;7;-58;-1003.0;-179.0
105;790;1081.0;357.0;?;-54;-1007.0;-235.0
104;?;1079.0;358.0;-17;-22;-983.0;-207.0
?;808;?;397.0;8;-39;-954.0;-182.0
105;?;?;394.0;29;-28;-935.0;-165.0
105;802;1090.0;395.0;7;?;-943.0;-158.0
105;803;?;416.0;18;-4;-965.0;-146.0
105;808;1070.0;413.0;17;-12;?;?
105;812;1084.0;?;?;-5;-1009.0;-169.0
?;812;1085.0;394.0;-15;?;-1006.0;-153.0
105;?;1083.0;416.0;11;1;-996.0;-134.0
105;805;1065.0;409.0;2;?;-987.0;-149.0
105;809;1057.0;418.0;4;?;?;-159.0
104;815;1068.0;393.0;?;-33;?;-152.0
105;807;1088.0;398.0;15;?;-988.0;?
?;802;1089.0;399.0;?;-25;-990.0;?
105;?;1084.0;408.0;?;-23;-996.0;-143.0
?;?;1077.0;?;-11;-20;-995.0;-145.0
?;805;1080.0;402.0;-2;-23;-999.0;-129.0
104;808;1137.0;411.0;51;-16;-995.0;-127.0
104;?;1103.0;417.0;22;17;-993.0;-125.0
?;811;1060.0;407.0;?;-32;-990.0;-110.0
?;?;1059.0;407.0;?;?;-980.0;-113.0
105;806;1050.0;391.0;22;30;-967.0;-111.0
?;813;?;396.0;3;-13;-993.0;?
105;?;1089.0;398.0;0;?;-1001.0;-91.0
104;806;1088.0;411.0;40;-21;?;-107.0
105;807;?;421.0;?;?;?;-89.0
105;805;1079.0;402.0;36;-14;-992.0;-89.0
104;805;1074.0;406.0;49;-65;-978.0;-87.0
105;807;?;418.0;-7;-62;?;-65.0
104;806;?;399.0;-2;?;-1002.0;-116.0
105;810;?;408.0;2;3;-982.0;-140.0
105;807;1097.0;400.0;?;-5;-969.0;?
?;804;1077.0;422.0;?;1;-986.0;-49.0
105;806;1090.0;427.0;20;-3;-976.0;-103.0
?;?;1080.0;?;-26;-12;?;-49.0
105;?;?;427.0;38;-20;-998.0;?
?;806;1068.0;428.0;1;-25;?;-22.0
106;806;1049.0;427.0;-22;-24;-991.0;-21.0
105;806;1051.0;?;25;-55;?;19.0
?;807;1061.0;427.0;12;-30;-998.0;-5.0
105;811;1075.0;424.0;15;19;-1004.0;?
105;813;?;?;?;-25;-1007.0;5.0
105;809;?;414.0;0;-11;-1011.0;26.0
105;?;?;403.0;-3;?;-1022.0;41.0
105;808;1057.0;?;-14;-46;-1014.0;-19.0
105;?;1110.0;437.0;?;-26;-1008.0;-8.0
105;809;?;?;-3;?;-1029.0;?
104;?;?;390.0;?;-54;?;3.0
?;808;?;391.0;2;-17;-958.0;25.0
104;810;?;401.0;8;15;-969.0;?
?;813;?;?;-25;?;-999.0;75.0
?;814;1050.0;393.0;-24;-27;-999.0;77.0
105;807;?;398.0;-6;?;-1018.0;69.0
105;810;1077.0;404.0;-5;-14;-1003.0;90.0
104;814;1100.0;409.0;-11;-25;?;102.0
105;809;1085.0;415.0;?;-22;-1000.0;79.0
105;809;?;413.0;17;-18;-993.0;68.0
104;815;1163.0;407.0;32;?;-986.0;89.0
105;?;1198.0;?;-3;-10;-985.0;86.0
?;?;1222.0;392.0;-7;0;-975.0;104.0
104;807;1140.0;380.0;-8;17;-986.0;141.0
104;809;?;390.0;4;-6;-975.0;171.0
?;810;1018.0;390.0;15;-23;?;?
105;?;924.0;?;38;1;-977.0;?
104;?;1050.0;416.0;?;-11;-1012.0;59.0
?;810;1019.0;406.0;-4;-19;-993.0;49.0
105;?;1021.0;441.0;18;-21;-982.0;?
105;?;?;437.0;10;4;-992.0;?
105;811;1114.0;457.0;16;-14;-993.0;76.0
?;?;1137.0;473.0;?;-16;-1001.0;?
?;815;?;480.0;-46;-1;?;?
105;?;1114.0;415.0;-45;?;-1012.0;63.0
105;809;?;?;4;-20;-1002.0;78.0
?;816;1154.0;435.0;11;31;-991.0;78.0
?;806;1204.0;368.0;7;11;-983.0;124.0
?;808;1189.0;350.0;14;40;-970.0;80.0
105;819;1140.0;372.0;5;71;-977.0;99.0
105;813;1125.0;409.0;22;?;-971.0;135.0
105;806;1027.0;401.0;?;0;-977.0;?
?;?;1030.0;424.0;-13;72;?;140.0
105;808;?;438.0;0;45;-1053.0;109.0
104;811;1003.0;464.0;-23;-11;-1035.0;-22.0
105;811;1050.0;471.0;-64;37;-1040.0;-94.0
105;?;1064.0;472.0;-68;27;-1037.0;-96.0
105;?;?;466.0;?;-32;-1054.0;?
?;?;1078.0;509.0;?;-9;-1092.0;-118.0
106;?;1062.0;470.0;-103;?;?;?
106;803;1067.0;?;?;-5;-1082.0;-10.0
106;803;1080.0;484.0;-101;-4;?;?
106;793;?;447.0;-221;26;-1009.0;44.0
105;791;?;?;-198;?;?;44.0
106;779;1114.0;475.0;-153;-56;-913.0;3.0
105;765;1178.0;412.0;-197;-20;-889.0;-56.0
106;771;1142.0;331.0;-185;0;?;?
106;?;1110.0;424.0;-144;0;-930.0;-176.0
106;765;1110.0;431.0;?;?;?;?
?;769;1091.0;387.0;-77;-22;-951.0;?
?;?;1060.0;447.0;3;-22;-939.0;-265.0
106;?;1069.0;?;?;-1;?;-286.0
?;772;1049.0;?;-60;30;-954.0;-302.0
106;770;?;404.0;-61;?;-944.0;?
106;773;1063.0;?;?;-7;-962.0;-316.0
105;765;1105.0;369.0;-30;9;-967.0;-326.0
106;762;1134.0;345.0;-14;?;-1001.0;-358.0
106;?;?;360.0;-79;-17;-1008.0;-350.0
106;768;1127.0;351.0;-64;-32;-966.0;-354.0
106;764;1120.0;366.0;-37;?;?;-357.0
106;?;1135.0;397.0;-39;-20;-945.0;-321.0
106;764;1113.0;377.0;-32;-23;?;-307.0
106;762;1089.0;?;-43;-21;?;?
106;766;1075.0;466.0;-25;?;-913.0;-310.0
?;778;?;453.0;45;?;?;-316.0
106;774;1059.0;336.0;37;-21;-917.0;-321.0
?;767;1070.0;312.0;-31;?;-919.0;-345.0
106;?;1071.0;307.0;-5;6;-935.0;-365.0
106;772;1090.0;277.0;48;?;?;-371.0
?;771;1106.0;340.0;26;15;-943.0;-373.0
106;768;1127.0;354.0;-26;-31;?;?
106;?;?;313.0;-57;-75;?;-384.0
106;769;?;348.0;-42;?;?;-409.0
106;769;1113.0;371.0;-37;?;-905.0;-399.0
106;770;1108.0;350.0;-32;-7;?;-377.0
106;?;1114.0;?;-40;2;?;-349.0
106;?;1121.0;275.0;?;-1;-884.0;-342.0
106;770;1107.0;224.0;6;2;-890.0;?
106;774;1082.0;328.0;-43;28;?;-342.0
106;770;?;431.0;-59;-15;?;-350.0
106;765;1079.0;283.0;-41;-56;-923.0;-352.0
106;768;1089.0;297.0;-104;-29;-932.0;-352.0
106;768;1080.0;312.0;-99;-31;?;?
106;?;?;290.0;-59;-22;-936.0;-358.0
?;761;1128.0;297.0;-57;4;-934.0;?
106;761;1122.0;367.0;-48;-45;-935.0;-374.0
?;758;1124.0;394.0;-34;-53;-939.0;-373.0
106;758;1094.0;333.0;-50;-22;-933.0;-380.0
?;758;1082.0;?;-66;?;?;-376.0
106;756;?;286.0;-44;-17;-917.0;-361.0
106;757;1084.0;296.0;-37;-44;-909.0;-348.0
106;744;1101.0;326.0;-76;?;-901.0;-347.0
106;776;1109.0;354.0;-67;?;?;-346.0
106;759;1120.0;334.0;-80;?;-908.0;-347.0
106;?;1150.0;333.0;?;36;?;-360.0
106;?;1186.0;?;-40;-78;-923.0;-366.0
106;509;1166.0;467.0;-216;?;-931.0;-362.0
106;226;1131.0;487.0;?;983;-942.0;-360.0
106;?;1130.0;?;-306;?;-933.0;-344.0
?;819;1235.0;398.0;829;261;?;?
109;918;1215.0;?;?;?;-993.0;-423.0
105;778;1126.0;248.0;?;164;-986.0;-568.0
?;801;1036.0;?;-34;63;-855.0;-600.0
64;800;933.0;173.0;?;47;?;?
43;794;?;203.0;36;24;-855.0;-579.0
36;805;?;7.0;17;-5;-841.0;-519.0
?;796;1067.0;-85.0;42;49;-800.0;-422.0
36;806;1094.0;-6.0;2;?;-807.0;-331.0
37;798;?;-16.0;48;-9;-881.0;-224.0
42;806;1103.0;?;19;?;-846.0;-183.0
40;676;1155.0;760.0;?;181;-915.0;321.0
?;-289;1231.0;724.0;1399;-118;-932.0;279.0
40;-53;1393.0;695.0;?;?;-955.0;251.0
42;510;?;708.0;-1839;?;-860.0;257.0
43;1766;?;622.0;-2994;-1266;-902.0;?
44;?;?;593.0;-2586;?;?;417.0
55;?;?;569.0;-278;?;-783.0;335.0
67;492;?;460.0;281;55;-776.0;261.0
71;1037;1153.0;?;-154;-154;-824.0;?
70;666;1048.0;?;105;-119;-812.0;11.0
65;834;?;354.0;-56;-192;-801.0;?
?;820;882.0;295.0;-26;-217;?;-351.0
?;766;861.0;195.0;91;?;-975.0;-477.0
49;835;947.0;?;?;-311;-988.0;?
45;812;?;173.0;-10;-251;-1165.0;-238.0
?;832;?;182.0;-27;-183;-1008.0;157.0
?;825;1034.0;197.0;-5;-201;-1097.0;282.0
35;?;1016.0;?;-7;?;-1154.0;163.0
33;812;1020.0;265.0;-40;?;?;-15.0
33;?;995.0;246.0;?;-85;-965.0;-131.0
32;803;1000.0;?;-107;-112;-842.0;?
31;795;1003.0;249.0;-146;?;-718.0;-387.0
30;789;1010.0;258.0;?;-24;-634.0;-369.0
?;784;1020.0;256.0;?;?;-609.0;-351.0
26;783;1050.0;256.0;?;?;-653.0;-348.0
?;784;1124.0;264.0;-6;?;-738.0;-353.0
22;783;1097.0;285.0;-36;-5;-772.0;-334.0
21;?;1060.0;?;36;37;-778.0;-297.0
?;?;1050.0;202.0;248;175;-758.0;-271.0
20;809;1021.0;143.0;233;254;-756.0;-239.0
21;799;1079.0;129.0;?;209;?;-183.0
?;?;1149.0;?;-18;63;?;?
27;798;1163.0;109.0;52;?;-786.0;-62.0
28;830;1146.0;105.0;-32;?;-775.0;-93.0
32;823;1278.0;123.0;-89;-11;-817.0;-90.0
?;815;1353.0;109.0;-177;-16;-825.0;-96.0
31;924;1265.0;187.0;-1697;-460;-854.0;-51.0
32;?;1121.0;?;-3922;-1237;?;-29.0
31;?;1049.0;196.0;-4498;-1254;-883.0;22.0
31;1164;1139.0;223.0;-4614;?;?;59.0
31;625;1212.0;227.0;-3400;-449;-853.0;59.0
?;795;1195.0;168.0;-887;58;?;33.0
31;935;1122.0;617.0;-738;?;?;-25.0
31;786;1122.0;353.0;482;220;-995.0;-69.0
31;?;1080.0;191.0;?;560;-963.0;-82.0
31;525;1066.0;338.0;2538;-87;-1022.0;-66.0
31;?;1110.0;?;3082;-836;-1145.0;-142.0
31;513;1297.0;?;3257;-1152;-1149.0;-245.0
31;194;1099.0;443.0;?;-2080;-1011.0;-274.0
31;276;?;258.0;2205;-2166;-892.0;-233.0
31;?;1029.0;186.0;1749;?;-916.0;?
31;-100;1022.0;231.0;1386;-3646;-1026.0;-288.0
?;854;1007.0;477.0;738;?;-1069.0;-324.0
32;929;1049.0;411.0;1300;517;-976.0;-314.0
32;736;1003.0;374.0;1225;368;-926.0;-314.0
32;859;1028.0;356.0;690;256;-900.0;-297.0
32;788;998.0;364.0;656;-77;-866.0;-256.0
33;827;1088.0;?;290;-87;-926.0;?
35;813;1049.0;261.0;?;?;-1001.0;-254.0
?;806;1083.0;?;54;-26;-920.0;-180.0
47;?;1072.0;199.0;?;17;-858.0;-189.0
58;802;?;?;?;-17;-855.0;?
68;804;1084.0;315.0;18;?;-864.0;?
75;803;1066.0;284.0;-17;-32;-836.0;-135.0
78;810;1014.0;398.0;2;-42;-851.0;-94.0
80;?;?;277.0;16;-6;-833.0;-55.0
82;807;?;391.0;16;-19;-827.0;10.0
83;?;?;325.0;32;-24;-812.0;79.0
89;801;1072.0;345.0;?;0;-837.0;77.0
90;807;1065.0;412.0;13;-22;-880.0;81.0
90;809;?;333.0;13;-4;-865.0;52.0
97;?;1048.0;?;33;-4;-836.0;-12.0
97;811;1075.0;370.0;23;?;-845.0;-33.0
?;?;?;306.0;15;?;-855.0;?
111;?;?;410.0;28;?;?;14.0
115;807;1003.0;657.0;?;-39;?;45.0
121;?;999.0;366.0;-10;-2;-904.0;?
?;809;999.0;290.0;?;-22;-889.0;?
132;?;978.0;473.0;-18;7;-874.0;174.0
138;806;?;437.0;?;10;-874.0;149.0
142;?;998.0;411.0;45;-24;-872.0;?
?;813;1037.0;?;21;?;?;69.0
116;627;?;838.0;-694;-457;-294.0;-600.0
135;?;720.0;706.0;-308;?;-499.0;419.0
135;91;747.0;713.0;-314;159;-539.0;?
135;40;?;705.0;-32;-99;-551.0;440.0
135;98;?;774.0;171;-261;?;459.0
?;119;653.0;774.0;57;-253;-544.0;?
135;123;749.0;747.0;74;-270;-547.0;504.0
135;123;?;654.0;63;-260;?;527.0
135;108;730.0;642.0;-52;-48;-562.0;554.0
135;95;730.0;646.0;-60;13;-548.0;574.0
?;93;?;663.0;-45;33;-550.0;571.0
135;?;721.0;?;-57;29;?;?
135;99;?;708.0;?;-71;-583.0;537.0
135;?;810.0;761.0;31;-64;-569.0;554.0
?;98;?;761.0;43;?;-570.0;577.0
135;96;?;760.0;-29;?;-548.0;604.0
135;90;803.0;747.0;-84;-3;-544.0;593.0
135;95;770.0;713.0;?;?;-548.0;566.0
135;?;?;691.0;-61;31;?;554.0
135;85;?;?;-87;-15;-575.0;566.0
135;?;?;?;-79;-77;-601.0;?
?;89;659.0;669.0;-82;?;-591.0;?
135;87;?;642.0;-55;-81;-563.0;616.0
135;89;717.0;631.0;11;-65;-617.0;583.0
135;?;?;621.0;20;-29;-633.0;?
135;?;741.0;603.0;-23;-28;-602.0;467.0
135;92;740.0;605.0;-22;-64;?;452.0
135;91;772.0;618.0;19;-30;-668.0;502.0
135;88;799.0;617.0;?;12;-606.0;?
135;86;?;637.0;-33;9;-588.0;600.0
135;89;803.0;629.0;5;?;-514.0;583.0
135;95;?;632.0;5;26;-586.0;588.0
135;96;799.0;599.0;2;-38;-515.0;592.0
135;91;815.0;638.0;-6;-50;-519.0;590.0
135;90;863.0;643.0;?;?;-536.0;551.0
135;90;852.0;?;22;-10;-610.0;?
135;?;841.0;638.0;0;0;-619.0;545.0
135;94;806.0;630.0;-39;?;-623.0;553.0
135;79;806.0;630.0;?;?;-634.0;569.0
135;86;795.0;?;-59;-44;-648.0;581.0
135;94;827.0;596.0;-54;2;-682.0;599.0
135;81;805.0;594.0;22;15;-681.0;591.0
?;80;761.0;?;-18;-11;?;625.0
?;81;760.0;573.0;-42;22;-701.0;?
135;80;761.0;561.0;?;40;?;554.0
135;86;783.0;580.0;20;10;?;556.0
135;80;773.0;569.0;-13;?;-744.0;531.0
135;?;762.0;552.0;-7;-1;-778.0;?
135;84;766.0;536.0;43;-21;-734.0;631.0
135;82;760.0;?;-3;-42;-736.0;663.0
135;85;?;?;-38;-32;-723.0;?
135;?;751.0;?;?;-39;-738.0;645.0
135;81;769.0;?;15;-14;?;628.0
135;83;?;?;?;?;-726.0;653.0
135;86;744.0;506.0;-26;?;?;666.0
135;86;742.0;519.0;?;11;-699.0;635.0
?;87;734.0;526.0;-25;?;-682.0;590.0
135;?;693.0;?;-25;26;-677.0;?
135;72;709.0;545.0;6;-23;?;552.0
135;77;710.0;?;7;-80;-678.0;569.0
?;84;717.0;579.0;-26;-24;?;553.0
135;?;?;599.0;-17;?;?;?
135;75;599.0;638.0;-36;20;-604.0;572.0
135;83;646.0;625.0;?;67;-626.0;?
?;?;673.0;634.0;-54;-4;?;?
135;64;?;644.0;?;-19;?;522.0
135;70;744.0;639.0;?;-1;-612.0;494.0
135;?;741.0;?;15;?;-602.0;514.0
135;89;825.0;665.0;52;-97;-597.0;564.0
135;?;?;?;22;-129;-577.0;590.0
135;21;765.0;697.0;1;?;-573.0;631.0
135;91;777.0;645.0;51;-56;-579.0;709.0
?;89;781.0;565.0;-17;5;?;872.0
135;85;810.0;545.0;-40;19;-571.0;?
135;89;828.0;483.0;-11;29;-583.0;887.0
135;73;830.0;?;-24;13;-583.0;799.0
135;71;801.0;568.0;-27;-43;-633.0;679.0
135;72;792.0;609.0;-27;-29;-607.0;685.0
?;85;783.0;587.0;-18;-9;-611.0;?
?;77;815.0;?;-2;-51;-656.0;489.0
?;?;?;349.0;42;-73;-693.0;?
?;?;727.0;354.0;?;-93;?;?
135;89;618.0;?;?;-67;-613.0;?
135;83;601.0;298.0;-18;11;-638.0;618.0
135;77;?;329.0;-52;38;-652.0;567.0
135;72;?;409.0;-54;60;?;533.0
135;73;558.0;431.0;-34;35;-696.0;544.0
135;?;559.0;498.0;-1;-15;-698.0;?
135;78;567.0;419.0;?;-8;-667.0;747.0
135;72;?;413.0;-47;?;-640.0;830.0
135;79;607.0;456.0;-6;-5;?;841.0
135;78;650.0;?;?;22;?;828.0
?;74;650.0;428.0;7;28;-610.0;783.0
135;76;?;428.0;?;-4;-567.0;801.0
135;75;672.0;446.0;-8;-8;-537.0;?
135;76;?;426.0;?;-11;-511.0;770.0
135;?;?;415.0;-19;-43;-464.0;743.0
135;78;?;?;6;-6;-426.0;683.0
?;77;648.0;418.0;-7;9;-403.0;682.0
135;?;660.0;405.0;?;?;-391.0;670.0
?;73;?;391.0;-16;60;-397.0;628.0
135;75;636.0;400.0;4;?;-393.0;603.0
135;?;637.0;399.0;-14;-33;-401.0;571.0
135;?;880.0;280.0;?;-16;-720.0;497.0
135;64;860.0;?;3;-21;-736.0;?
135;?;833.0;287.0;6;-12;-741.0;580.0
135;61;805.0;279.0;-14;-5;-724.0;602.0
135;?;789.0;281.0;?;8;-722.0;570.0
?;?;?;280.0;27;5;?;546.0
135;?;761.0;280.0;30;-14;?;?
135;59;709.0;286.0;33;-31;-735.0;?
?;58;681.0;?;63;-42;?;478.0
135;58;?;279.0;25;-28;-720.0;499.0
135;62;775.0;305.0;-4;-16;-712.0;518.0
135;67;815.0;277.0;24;-5;?;?
?;65;?;313.0;34;?;-697.0;542.0
?;60;861.0;284.0;?;-30;-695.0;558.0
?;?;877.0;277.0;9;-33;-680.0;583.0
135;66;826.0;286.0;1;?;-651.0;579.0
135;67;831.0;?;?;?;-638.0;514.0
?;?;814.0;281.0;12;-17;-654.0;507.0
135;60;802.0;294.0;-7;?;-655.0;655.0
135;60;749.0;318.0;-7;10;-628.0;808.0
135;57;?;304.0;-33;9;-607.0;772.0
?;62;?;289.0;-25;15;?;714.0
135;61;664.0;279.0;6;26;-654.0;689.0
?;61;683.0;275.0;?;?;-665.0;600.0
135;68;757.0;281.0;-7;?;?;530.0
135;?;813.0;299.0;?;?;-687.0;540.0
135;?;?;314.0;-31;20;-704.0;494.0
135;69;881.0;297.0;-2;18;-690.0;498.0
135;63;?;295.0;11;-3;-687.0;550.0
135;71;920.0;317.0;?;-20;-654.0;730.0
135;70;785.0;347.0;6;-29;-681.0;638.0
135;75;712.0;335.0;-26;-21;?;522.0
135;77;680.0;276.0;-81;-34;-743.0;438.0
?;69;?;?;-55;7;-783.0;407.0
135;62;616.0;215.0;17;34;-780.0;?
?;?;574.0;304.0;?;-23;?;509.0
135;?;556.0;348.0;41;?;?;534.0
135;74;534.0;378.0;24;?;-737.0;502.0
?;?;529.0;363.0;?;-11;?;?
135;?;532.0;386.0;-8;-57;-720.0;378.0
135;70;551.0;328.0;-16;-41;-800.0;576.0
135;66;594.0;237.0;-5;-25;?;?
135;?;621.0;?;16;-39;-673.0;1007.0
?;74;?;?;26;-11;-624.0;?
135;68;662.0;236.0;-24;?;-619.0;976.0
135;65;651.0;?;?;27;-595.0;?
135;70;634.0;405.0;?;34;-549.0;744.0
?;71;611.0;?;-22;-31;-534.0;678.0
135;69;620.0;458.0;17;4;-527.0;683.0
135;69;618.0;507.0;43;22;-511.0;688.0
?;71;?;471.0;38;14;?;748.0
135;70;587.0;485.0;24;-5;-506.0;765.0
135;?;?;?;?;-25;-505.0;761.0
135;69;608.0;392.0;11;-19;-493.0;726.0
?;71;647.0;371.0;-38;-32;-496.0;?
135;67;?;?;-23;-33;-509.0;665.0
135;72;675.0;?;8;?;-492.0;678.0
?;74;?;?;16;-42;?;?
135;74;649.0;?;9;?;-504.0;725.0
135;?;?;?;?;?;-498.0;692.0
135;73;621.0;416.0;22;9;?;?
135;?;650.0;431.0;-6;-21;?;754.0
135;75;?;414.0;16;-11;-506.0;770.0
135;79;889.0;301.0;-54;?;-586.0;?
135;72;892.0;?;-19;?;?;808.0
135;73;919.0;301.0;-28;49;?;820.0
135;?;?;255.0;?;61;-690.0;803.0
135;71;900.0;245.0;-23;19;-708.0;762.0
?;68;851.0;250.0;15;-40;-761.0;682.0
135;71;805.0;235.0;?;-5;-838.0;619.0
135;66;753.0;223.0;-33;13;-864.0;560.0
135;64;727.0;207.0;-10;?;?;?
135;61;698.0;254.0;43;-2;-803.0;508.0
135;60;686.0;?;6;?;?;474.0
135;68;699.0;257.0;-30;?;-760.0;485.0
135;71;715.0;220.0;-5;?;-745.0;493.0
135;66;795.0;?;13;-9;-750.0;412.0
135;61;840.0;254.0;11;?;?;398.0
135;65;883.0;242.0;17;-37;-752.0;431.0
135;67;?;254.0;5;-30;?;553.0
135;66;?;238.0;5;-10;-691.0;?
135;74;909.0;246.0;?;-31;-654.0;612.0
135;69;862.0;239.0;-39;?;-621.0;616.0
135;64;?;245.0;2;?;-600.0;606.0
?;69;882.0;246.0;2;-15;-600.0;653.0
135;67;890.0;?;-21;?;?;?
135;64;864.0;249.0;?;5;-611.0;769.0
135;69;?;263.0;-27;-31;-622.0;694.0
?;68;855.0;250.0;-1;-20;-668.0;619.0
?;68;872.0;271.0;-3;30;-693.0;554.0
?;68;880.0;221.0;46;38;-646.0;588.0
135;63;?;238.0;-24;6;-677.0;523.0
135;?;859.0;213.0;-59;?;-698.0;480.0
135;?;863.0;229.0;-34;-5;-691.0;468.0
?;65;890.0;?;1;-29;-834.0;451.0
?;65;856.0;333.0;-24;?;?;451.0
135;?;784.0;329.0;?;?;-824.0;388.0
135;?;750.0;?;-6;1;-835.0;375.0
135;65;798.0;297.0;32;1;?;378.0
135;?;932.0;263.0;-20;13;-842.0;395.0
135;66;923.0;299.0;5;-13;?;424.0
135;66;940.0;295.0;50;-17;-831.0;409.0
135;63;?;283.0;18;-33;?;384.0
135;60;?;289.0;3;-45;-846.0;355.0
135;73;760.0;307.0;33;11;-826.0;271.0
135;?;790.0;?;46;15;-833.0;251.0
135;67;818.0;311.0;-48;13;-840.0;?
135;?;824.0;335.0;-37;22;-802.0;577.0
135;?;834.0;?;21;-12;?;?
135;66;818.0;398.0;-10;-3;?;946.0
135;?;837.0;?;22;21;-719.0;793.0
135;77;?;361.0;39;-3;-798.0;610.0
135;?;?;371.0;11;-13;-811.0;410.0
135;?;821.0;?;-1;?;?;364.0
135;71;770.0;339.0;7;?;-777.0;413.0
135;78;768.0;348.0;-1;26;-770.0;501.0
?;?;723.0;?;-26;?;?;578.0
135;66;710.0;362.0;?;-9;-766.0;558.0
135;?;695.0;354.0;46;14;-780.0;551.0
135;73;725.0;358.0;31;39;-787.0;538.0
135;70;717.0;?;8;25;-782.0;530.0
135;70;749.0;364.0;3;10;?;531.0
?;70;747.0;366.0;3;10;-794.0;547.0
135;68;758.0;?;0;17;-786.0;605.0
?;?;800.0;371.0;?;-16;?;673.0
?;79;768.0;?;?;-30;-769.0;678.0
135;75;738.0;?;32;?;-739.0;717.0
?;80;798.0;?;?;-8;-733.0;753.0
135;82;?;354.0;-15;?;-720.0;?
?;72;779.0;358.0;-11;-3;-698.0;735.0
135;69;789.0;336.0;40;-21;-688.0;726.0
135;77;741.0;?;39;-36;?;746.0
135;76;?;?;?;-4;-699.0;703.0
135;71;772.0;343.0;37;30;-694.0;642.0
135;72;794.0;407.0;49;-6;-699.0;546.0
135;74;?;421.0;-15;?;-659.0;379.0
