InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit RUA magneticX
659.0;?;?;472.0;-727.0;?;?;851.0
658.0;?;?;468.0;-730.0;-798.0;-630.0;852.0
657.0;?;-509.0;464.0;-731.0;?;-623.0;857.0
657.0;?;-507.0;460.0;?;-796.0;-617.0;858.0
660.0;-678.0;-503.0;460.0;-734.0;?;?;?
663.0;-674.0;-499.0;461.0;-736.0;-764.0;-606.0;?
665.0;-671.0;?;459.0;?;-741.0;?;860.0
668.0;-663.0;-493.0;459.0;?;-730.0;-598.0;861.0
669.0;-656.0;-490.0;460.0;-748.0;-742.0;-595.0;866.0
?;-651.0;-488.0;460.0;-750.0;-739.0;?;867.0
669.0;-648.0;-486.0;461.0;?;-746.0;-590.0;869.0
672.0;-645.0;-484.0;?;-751.0;-763.0;-589.0;?
672.0;?;-483.0;462.0;-753.0;?;-589.0;873.0
671.0;-636.0;-482.0;462.0;-755.0;-782.0;?;?
675.0;-629.0;-483.0;465.0;?;-795.0;-588.0;885.0
676.0;?;-485.0;463.0;?;-816.0;?;895.0
677.0;-608.0;-486.0;466.0;-772.0;-820.0;-588.0;909.0
677.0;-599.0;-486.0;465.0;-778.0;?;-589.0;921.0
679.0;-591.0;-488.0;464.0;-785.0;-791.0;-589.0;932.0
678.0;-583.0;-491.0;464.0;-791.0;?;-590.0;939.0
680.0;-572.0;-494.0;?;?;-743.0;-590.0;?
679.0;?;-498.0;465.0;-794.0;-758.0;-591.0;947.0
681.0;-592.0;-494.0;466.0;-785.0;-742.0;-592.0;944.0
685.0;-593.0;-493.0;473.0;?;-708.0;-592.0;945.0
688.0;-594.0;-497.0;473.0;-780.0;-686.0;-592.0;943.0
691.0;-593.0;?;474.0;-778.0;-691.0;?;936.0
695.0;-593.0;-511.0;479.0;-779.0;-699.0;?;939.0
701.0;-594.0;-519.0;482.0;-776.0;-708.0;-597.0;?
703.0;-590.0;-526.0;491.0;-781.0;?;-602.0;942.0
?;-588.0;-537.0;498.0;-781.0;-705.0;?;?
?;-584.0;-547.0;505.0;?;?;-615.0;?
?;-578.0;?;511.0;-789.0;?;-625.0;?
713.0;-571.0;-569.0;?;-797.0;?;-636.0;945.0
?;-569.0;-583.0;521.0;?;-735.0;-645.0;947.0
?;-570.0;-592.0;525.0;-806.0;-797.0;-656.0;946.0
711.0;-572.0;-596.0;?;-807.0;-869.0;-666.0;?
711.0;-575.0;-595.0;547.0;-806.0;-934.0;?;944.0
711.0;-577.0;-594.0;?;-806.0;-980.0;-685.0;942.0
707.0;-577.0;-595.0;559.0;-807.0;?;?;943.0
698.0;-577.0;-598.0;563.0;-808.0;-1046.0;-702.0;947.0
689.0;?;-602.0;566.0;-809.0;-1073.0;-709.0;956.0
684.0;?;?;571.0;-808.0;-1101.0;?;960.0
676.0;?;-615.0;574.0;?;?;-720.0;956.0
?;-561.0;-623.0;579.0;-801.0;?;?;?
665.0;-555.0;-627.0;?;-796.0;?;-728.0;?
659.0;-548.0;-623.0;590.0;?;-1051.0;-738.0;921.0
648.0;?;-636.0;588.0;-788.0;-1019.0;-734.0;903.0
636.0;-537.0;-646.0;587.0;?;-988.0;-732.0;886.0
625.0;?;-648.0;580.0;-769.0;-953.0;-734.0;860.0
612.0;-533.0;-648.0;575.0;-757.0;-918.0;-737.0;835.0
?;-531.0;-652.0;567.0;-746.0;-882.0;-737.0;?
589.0;-528.0;-656.0;561.0;-735.0;-848.0;-735.0;793.0
581.0;?;-659.0;?;-724.0;-820.0;-734.0;773.0
572.0;-525.0;?;560.0;-713.0;-793.0;-733.0;?
563.0;-523.0;-664.0;560.0;?;-768.0;-732.0;?
553.0;?;-665.0;555.0;?;-746.0;-732.0;?
545.0;-519.0;-665.0;554.0;?;-733.0;-733.0;709.0
538.0;-516.0;-665.0;550.0;-700.0;-723.0;-734.0;700.0
528.0;-512.0;-665.0;548.0;-702.0;-714.0;-734.0;691.0
520.0;-507.0;-665.0;?;-704.0;-714.0;-735.0;?
514.0;?;-665.0;539.0;?;-713.0;-736.0;677.0
505.0;-499.0;-664.0;534.0;-709.0;-712.0;-737.0;?
499.0;-495.0;-665.0;531.0;-710.0;-713.0;-736.0;?
493.0;-492.0;-668.0;528.0;-708.0;-711.0;-733.0;661.0
487.0;-493.0;-670.0;?;-705.0;-705.0;-731.0;654.0
?;-495.0;-669.0;518.0;-700.0;-701.0;-731.0;647.0
480.0;-497.0;-670.0;515.0;-693.0;-691.0;?;639.0
483.0;?;-671.0;511.0;?;-683.0;-728.0;626.0
?;-490.0;-667.0;510.0;-675.0;?;-732.0;620.0
473.0;-483.0;-666.0;504.0;-664.0;-658.0;?;?
461.0;-476.0;-667.0;?;-647.0;-643.0;-728.0;597.0
?;-471.0;-666.0;487.0;-627.0;-623.0;-728.0;582.0
435.0;-471.0;?;484.0;-607.0;-602.0;?;561.0
428.0;-472.0;-660.0;482.0;-589.0;-580.0;-733.0;538.0
423.0;-475.0;-659.0;476.0;-573.0;?;-732.0;517.0
415.0;-478.0;-659.0;?;-559.0;?;-729.0;?
405.0;-480.0;?;463.0;-544.0;?;-728.0;468.0
398.0;-483.0;-656.0;463.0;-528.0;-468.0;-729.0;446.0
389.0;-487.0;-654.0;460.0;-516.0;?;?;?
385.0;-491.0;-652.0;457.0;?;-422.0;-730.0;404.0
384.0;-495.0;?;460.0;-501.0;-405.0;-731.0;386.0
?;-498.0;-650.0;459.0;-497.0;-394.0;-730.0;373.0
378.0;-499.0;-649.0;451.0;-495.0;-392.0;-731.0;367.0
377.0;-500.0;-648.0;449.0;-496.0;-403.0;-733.0;362.0
?;-502.0;-650.0;441.0;-500.0;-419.0;?;361.0
369.0;-499.0;-650.0;?;-503.0;-439.0;?;?
364.0;-495.0;-649.0;430.0;-505.0;-463.0;-733.0;363.0
359.0;-492.0;-645.0;?;-506.0;-485.0;-736.0;364.0
352.0;?;-642.0;417.0;-506.0;-508.0;?;360.0
346.0;?;-636.0;408.0;-502.0;-524.0;-742.0;352.0
?;-493.0;-632.0;396.0;-495.0;-540.0;-747.0;336.0
329.0;-500.0;-627.0;?;-491.0;?;-750.0;?
322.0;-511.0;-622.0;376.0;-489.0;-551.0;?;297.0
316.0;-526.0;?;368.0;?;-551.0;-756.0;280.0
313.0;-538.0;?;364.0;-486.0;?;?;260.0
312.0;-545.0;-610.0;362.0;-481.0;-540.0;?;240.0
309.0;?;-606.0;362.0;-477.0;-534.0;-766.0;220.0
307.0;-552.0;?;?;?;-525.0;?;?
?;-553.0;-598.0;353.0;-475.0;?;-770.0;188.0
?;-557.0;-596.0;347.0;-476.0;-508.0;-770.0;175.0
285.0;?;-594.0;338.0;-479.0;-501.0;-770.0;163.0
276.0;-563.0;-591.0;332.0;?;-498.0;?;160.0
?;-568.0;-589.0;327.0;-487.0;-498.0;-770.0;159.0
264.0;-573.0;-587.0;323.0;?;-499.0;-770.0;161.0
259.0;?;-587.0;?;-497.0;-500.0;-769.0;162.0
255.0;-579.0;?;320.0;-501.0;-503.0;-768.0;166.0
?;-579.0;?;319.0;-505.0;-506.0;-767.0;?
248.0;?;-578.0;319.0;?;-501.0;-772.0;186.0
248.0;-576.0;?;322.0;-514.0;?;?;?
249.0;-570.0;-572.0;322.0;-516.0;-496.0;-780.0;210.0
248.0;?;-569.0;320.0;-516.0;-486.0;-783.0;?
?;?;-568.0;320.0;-518.0;-475.0;-787.0;234.0
247.0;-565.0;-566.0;319.0;-524.0;-469.0;-790.0;247.0
?;-564.0;-564.0;319.0;-527.0;?;-793.0;259.0
251.0;-558.0;-564.0;318.0;-531.0;-476.0;?;267.0
?;-552.0;-563.0;322.0;?;-486.0;-796.0;?
?;?;-563.0;?;-565.0;?;-796.0;308.0
266.0;-518.0;-562.0;317.0;-588.0;-468.0;-797.0;343.0
271.0;-494.0;?;?;?;-459.0;-799.0;?
276.0;-464.0;-557.0;313.0;-625.0;-456.0;-802.0;?
?;-442.0;-552.0;310.0;-640.0;-449.0;-806.0;?
281.0;-428.0;?;306.0;?;?;-810.0;486.0
285.0;-427.0;-548.0;301.0;-665.0;-436.0;-812.0;495.0
287.0;-428.0;-548.0;291.0;-667.0;-420.0;-813.0;?
?;-421.0;-548.0;278.0;?;-404.0;-814.0;?
?;-417.0;-549.0;?;-651.0;-381.0;-815.0;?
296.0;-414.0;?;252.0;?;-370.0;-814.0;?
296.0;?;-551.0;?;-649.0;?;-813.0;477.0
?;-417.0;-551.0;236.0;?;-373.0;-812.0;478.0
297.0;-421.0;-551.0;235.0;-662.0;-379.0;-812.0;483.0
?;-423.0;-550.0;?;-667.0;-379.0;-812.0;?
302.0;?;-550.0;235.0;?;?;-811.0;?
301.0;?;-551.0;237.0;-668.0;-394.0;-811.0;?
298.0;-417.0;-551.0;239.0;-660.0;-409.0;?;?
294.0;-416.0;-551.0;240.0;-655.0;?;-811.0;503.0
291.0;-420.0;-549.0;?;-656.0;-411.0;-812.0;503.0
289.0;-426.0;-547.0;242.0;?;-397.0;-813.0;498.0
283.0;-433.0;-546.0;245.0;-656.0;-374.0;-814.0;493.0
274.0;-440.0;-546.0;253.0;-656.0;-357.0;-814.0;484.0
264.0;-448.0;-545.0;257.0;-657.0;?;-815.0;468.0
257.0;-459.0;-544.0;266.0;-653.0;-315.0;?;452.0
251.0;-470.0;-543.0;274.0;-646.0;-299.0;-816.0;429.0
243.0;-486.0;-543.0;279.0;-634.0;-280.0;-817.0;398.0
232.0;-503.0;-542.0;286.0;-623.0;?;-816.0;367.0
230.0;-519.0;-541.0;295.0;-610.0;-250.0;-816.0;?
224.0;-533.0;-539.0;306.0;-596.0;-244.0;-817.0;285.0
222.0;-542.0;?;318.0;-581.0;-241.0;-816.0;243.0
223.0;?;-536.0;329.0;-566.0;-246.0;-814.0;?
223.0;-550.0;-535.0;339.0;-552.0;?;-811.0;175.0
?;-549.0;-532.0;350.0;-541.0;-272.0;-809.0;149.0
225.0;-548.0;-527.0;363.0;-532.0;-285.0;?;127.0
?;-548.0;-522.0;372.0;-529.0;-297.0;-807.0;118.0
229.0;-549.0;?;385.0;-526.0;-310.0;-808.0;112.0
230.0;-546.0;-512.0;395.0;-525.0;?;-809.0;?
?;-544.0;-506.0;404.0;-525.0;-328.0;-809.0;112.0
?;?;?;409.0;-526.0;-346.0;-810.0;112.0
230.0;-531.0;?;?;-529.0;?;-810.0;116.0
230.0;?;-489.0;?;-533.0;-361.0;?;121.0
228.0;-524.0;-484.0;429.0;?;-369.0;-814.0;123.0
228.0;-520.0;-481.0;433.0;-537.0;?;-815.0;128.0
223.0;-518.0;-477.0;435.0;-540.0;-377.0;-816.0;129.0
222.0;-516.0;-475.0;437.0;?;?;-817.0;129.0
223.0;-511.0;-472.0;?;-543.0;-387.0;-818.0;127.0
220.0;-507.0;?;445.0;?;-387.0;-818.0;129.0
218.0;-504.0;-469.0;445.0;-546.0;-387.0;-819.0;?
217.0;?;-468.0;448.0;?;-381.0;-820.0;130.0
214.0;-503.0;-467.0;448.0;-546.0;?;?;?
215.0;-503.0;-468.0;451.0;-546.0;-368.0;-820.0;123.0
?;-502.0;-469.0;?;-548.0;-367.0;-819.0;120.0
?;-502.0;?;452.0;-549.0;-366.0;-819.0;118.0
210.0;-500.0;-471.0;448.0;-551.0;?;-819.0;?
211.0;-500.0;-472.0;447.0;-554.0;-360.0;-819.0;118.0
211.0;?;?;448.0;-558.0;-359.0;-820.0;123.0
214.0;-500.0;-474.0;447.0;-560.0;?;?;126.0
?;-501.0;-474.0;446.0;-560.0;-354.0;-822.0;128.0
213.0;-503.0;-475.0;444.0;-561.0;-364.0;-822.0;127.0
212.0;-504.0;-475.0;441.0;-566.0;?;-823.0;?
?;-505.0;?;440.0;?;-375.0;-823.0;134.0
209.0;-507.0;-476.0;437.0;?;?;-824.0;134.0
208.0;-508.0;-476.0;?;-567.0;-376.0;-824.0;?
208.0;-508.0;-476.0;?;-566.0;-368.0;-825.0;132.0
?;-508.0;-477.0;419.0;-567.0;-362.0;-825.0;130.0
?;-510.0;-478.0;?;?;-360.0;?;131.0
199.0;-510.0;?;?;-572.0;-356.0;-825.0;135.0
196.0;-509.0;-481.0;?;-575.0;-343.0;-826.0;137.0
190.0;-507.0;-483.0;355.0;-578.0;?;?;141.0
181.0;-506.0;?;329.0;-582.0;-313.0;-827.0;146.0
171.0;?;-488.0;305.0;?;-297.0;?;151.0
162.0;-507.0;-491.0;275.0;?;-286.0;-828.0;159.0
?;?;-492.0;243.0;-604.0;-280.0;-831.0;171.0
147.0;?;-493.0;205.0;-618.0;-275.0;?;189.0
143.0;-499.0;-491.0;171.0;-634.0;-275.0;-839.0;?
?;?;-487.0;137.0;-651.0;?;-844.0;249.0
143.0;-485.0;-482.0;?;-669.0;-285.0;-849.0;287.0
149.0;?;-480.0;66.0;-686.0;?;-851.0;329.0
153.0;-462.0;-474.0;32.0;-705.0;-322.0;-855.0;373.0
160.0;-449.0;-477.0;2.0;?;-356.0;-851.0;?
162.0;-436.0;-477.0;?;-743.0;-395.0;-848.0;468.0
162.0;?;?;-36.0;-760.0;-449.0;-846.0;?
?;-413.0;-469.0;-47.0;-778.0;?;-843.0;546.0
162.0;-404.0;-464.0;?;-794.0;-583.0;?;577.0
160.0;-398.0;-459.0;-58.0;-809.0;?;-838.0;604.0
157.0;-393.0;-453.0;-68.0;-821.0;?;-837.0;?
152.0;-391.0;-448.0;-71.0;-830.0;?;-836.0;641.0
?;-392.0;-444.0;-74.0;-838.0;-730.0;-834.0;?
145.0;?;-441.0;-68.0;?;?;-831.0;654.0
145.0;-400.0;-439.0;?;-847.0;-761.0;-829.0;659.0
140.0;?;-436.0;?;-847.0;-769.0;?;656.0
141.0;?;-435.0;?;-846.0;-772.0;-825.0;657.0
138.0;?;?;?;-843.0;-771.0;-823.0;656.0
139.0;?;-437.0;-48.0;-838.0;-768.0;-823.0;656.0
136.0;-422.0;?;-46.0;-832.0;-766.0;-823.0;655.0
137.0;-426.0;-439.0;-48.0;-825.0;-764.0;-822.0;651.0
139.0;?;?;-48.0;-816.0;?;?;648.0
144.0;-434.0;-440.0;?;-808.0;?;-822.0;644.0
145.0;-436.0;-441.0;?;-800.0;-744.0;-822.0;?
144.0;?;-442.0;-59.0;?;-734.0;-823.0;639.0
143.0;-437.0;-443.0;?;-786.0;-728.0;-823.0;634.0
139.0;-437.0;-445.0;?;-779.0;-719.0;-824.0;629.0
138.0;-435.0;-448.0;-74.0;-774.0;-709.0;-826.0;623.0
139.0;-434.0;-452.0;-77.0;?;-697.0;-826.0;?
?;?;-456.0;-69.0;?;?;-827.0;618.0
131.0;?;-463.0;-54.0;-761.0;?;-827.0;613.0
118.0;?;-473.0;-23.0;-758.0;-671.0;-825.0;609.0
108.0;-431.0;-482.0;19.0;?;?;-824.0;607.0
96.0;?;-492.0;81.0;?;-645.0;-821.0;601.0
?;-431.0;-503.0;131.0;-741.0;-632.0;-819.0;596.0
108.0;?;-512.0;174.0;?;-613.0;-816.0;590.0
140.0;-428.0;?;226.0;-721.0;-593.0;-814.0;586.0
184.0;?;-529.0;273.0;-711.0;-574.0;-812.0;578.0
251.0;-427.0;-534.0;330.0;-700.0;?;-811.0;570.0
322.0;-427.0;-538.0;374.0;?;-544.0;-811.0;561.0
390.0;-425.0;-541.0;?;-682.0;-524.0;-812.0;?
?;-422.0;-544.0;440.0;?;?;-812.0;548.0
547.0;-416.0;-547.0;462.0;-666.0;-486.0;?;543.0
?;-409.0;-549.0;475.0;-658.0;-466.0;-813.0;535.0
658.0;-402.0;-548.0;489.0;?;-451.0;?;531.0
?;?;-547.0;508.0;-639.0;?;?;?
678.0;-382.0;-545.0;521.0;-630.0;-423.0;?;?
?;?;-543.0;531.0;-621.0;-413.0;-818.0;?
642.0;-358.0;-542.0;537.0;-615.0;-413.0;-819.0;509.0
624.0;-350.0;?;547.0;-615.0;-409.0;-819.0;?
614.0;-344.0;-541.0;?;-618.0;-403.0;-818.0;504.0
597.0;-339.0;-539.0;561.0;-621.0;?;?;500.0
581.0;-337.0;?;561.0;-628.0;?;-818.0;494.0
563.0;-341.0;-534.0;555.0;-638.0;?;-817.0;484.0
555.0;-350.0;-531.0;548.0;?;-368.0;-816.0;?
560.0;-357.0;-530.0;?;-654.0;-374.0;-813.0;462.0
562.0;-363.0;?;?;-654.0;-383.0;-809.0;?
564.0;-371.0;-537.0;535.0;-652.0;-398.0;?;425.0
561.0;?;-542.0;?;-648.0;-426.0;-798.0;403.0
557.0;-407.0;-549.0;523.0;-637.0;-473.0;-793.0;372.0
552.0;-422.0;-554.0;522.0;-616.0;-522.0;-789.0;335.0
540.0;-442.0;-558.0;?;?;-560.0;?;299.0
528.0;?;-561.0;520.0;?;-578.0;-781.0;267.0
514.0;?;-564.0;518.0;-570.0;-602.0;-778.0;229.0
505.0;-496.0;-565.0;520.0;-553.0;-605.0;-775.0;195.0
498.0;?;?;525.0;-543.0;?;-772.0;174.0
497.0;-500.0;-565.0;530.0;?;-594.0;-769.0;157.0
491.0;?;?;534.0;?;-593.0;-768.0;?
487.0;-510.0;-563.0;?;?;?;-768.0;144.0
?;-510.0;?;545.0;-537.0;-587.0;-768.0;145.0
?;?;-564.0;548.0;-535.0;-580.0;-768.0;152.0
468.0;-498.0;-565.0;551.0;-532.0;-574.0;-769.0;158.0
462.0;-488.0;-567.0;?;-531.0;-563.0;-769.0;?
?;?;-567.0;547.0;-534.0;-561.0;?;174.0
456.0;-478.0;-566.0;?;-543.0;?;-770.0;190.0
460.0;-467.0;-565.0;?;?;-567.0;-768.0;217.0
465.0;-449.0;?;549.0;-567.0;-585.0;-764.0;?
465.0;-428.0;-553.0;?;?;-613.0;?;284.0
455.0;-402.0;-544.0;?;-577.0;?;-766.0;315.0
432.0;?;-538.0;?;-584.0;?;-767.0;345.0
410.0;-361.0;-531.0;551.0;-586.0;-781.0;-766.0;367.0
391.0;-337.0;-525.0;?;-578.0;?;-766.0;380.0
?;-310.0;?;549.0;?;-852.0;-763.0;383.0
337.0;-282.0;-512.0;546.0;-523.0;-801.0;-760.0;378.0
303.0;-265.0;-507.0;?;-497.0;?;-757.0;366.0
275.0;-253.0;-501.0;532.0;?;-589.0;-754.0;346.0
?;-239.0;-497.0;524.0;?;-436.0;?;322.0
223.0;?;?;?;-399.0;-220.0;-740.0;289.0
187.0;-205.0;-485.0;499.0;-363.0;14.0;?;?
152.0;-192.0;-478.0;489.0;-330.0;?;-722.0;214.0
?;-182.0;-471.0;478.0;-301.0;?;?;176.0
86.0;-170.0;-465.0;465.0;?;342.0;-702.0;143.0
?;-160.0;-458.0;455.0;-260.0;383.0;-692.0;118.0
27.0;-150.0;-451.0;444.0;-248.0;?;-682.0;?
-8.0;-140.0;?;428.0;-243.0;?;-671.0;?
-41.0;-133.0;-434.0;415.0;?;334.0;-660.0;94.0
-78.0;-127.0;-423.0;401.0;-248.0;?;?;?
-109.0;-113.0;-409.0;389.0;-249.0;210.0;-646.0;106.0
-120.0;-95.0;?;382.0;?;114.0;-633.0;112.0
?;-77.0;-393.0;?;?;57.0;-621.0;126.0
?;-57.0;-390.0;391.0;-201.0;47.0;-615.0;138.0
-103.0;-38.0;-387.0;398.0;-180.0;49.0;?;?
?;-26.0;-386.0;411.0;-160.0;?;?;178.0
-61.0;-17.0;?;421.0;-141.0;20.0;-602.0;205.0
-39.0;-17.0;-388.0;431.0;-131.0;-20.0;-599.0;?
-24.0;-20.0;-391.0;?;-125.0;-62.0;-598.0;244.0
?;?;-394.0;443.0;-118.0;-100.0;-600.0;257.0
14.0;-32.0;-396.0;?;-113.0;-126.0;-603.0;?
40.0;-38.0;?;?;-109.0;-151.0;-606.0;272.0
68.0;-45.0;-395.0;465.0;?;-181.0;-609.0;276.0
104.0;-55.0;?;?;?;-213.0;?;283.0
139.0;-69.0;?;479.0;?;-252.0;-628.0;290.0
?;-83.0;?;492.0;-138.0;-293.0;-630.0;299.0
?;-104.0;-403.0;511.0;-165.0;-359.0;-640.0;317.0
?;-129.0;-418.0;537.0;-190.0;-425.0;-649.0;340.0
313.0;-154.0;?;564.0;-214.0;-471.0;-663.0;361.0
359.0;?;-429.0;589.0;-230.0;-502.0;-674.0;382.0
383.0;-155.0;-443.0;?;-236.0;-506.0;-685.0;401.0
404.0;-157.0;-461.0;614.0;-241.0;-497.0;?;412.0
?;-161.0;-477.0;625.0;?;-475.0;-694.0;424.0
435.0;-172.0;-493.0;?;-256.0;-451.0;-696.0;430.0
?;-193.0;-509.0;641.0;?;-453.0;?;439.0
479.0;-213.0;-524.0;647.0;?;-464.0;-712.0;447.0
496.0;?;-540.0;?;-300.0;-455.0;-719.0;448.0
?;-254.0;-553.0;?;-311.0;-444.0;-725.0;448.0
529.0;-273.0;-564.0;660.0;-321.0;?;-729.0;442.0
551.0;-291.0;-577.0;665.0;-332.0;-448.0;-729.0;439.0
?;?;-586.0;668.0;-345.0;-454.0;-732.0;441.0
610.0;-320.0;?;669.0;?;-459.0;-737.0;?
?;-333.0;?;?;?;-477.0;-740.0;453.0
662.0;?;-604.0;672.0;?;-497.0;-738.0;471.0
683.0;-353.0;-611.0;?;-452.0;-516.0;?;495.0
700.0;?;-617.0;662.0;-474.0;?;-734.0;?
706.0;?;-622.0;?;-498.0;-554.0;-734.0;509.0
702.0;-371.0;-627.0;650.0;?;-537.0;-735.0;516.0
697.0;-385.0;-636.0;636.0;-518.0;-505.0;-733.0;507.0
699.0;-395.0;-642.0;?;-526.0;-491.0;?;502.0
?;-406.0;-648.0;598.0;?;-511.0;-730.0;509.0
?;-420.0;-655.0;575.0;-572.0;-554.0;-727.0;516.0
706.0;-436.0;-662.0;559.0;-594.0;-601.0;?;530.0
706.0;-451.0;-667.0;547.0;-611.0;-639.0;-722.0;541.0
?;-466.0;-665.0;538.0;-624.0;-657.0;-725.0;544.0
?;-477.0;?;532.0;-634.0;-665.0;-730.0;543.0
677.0;-482.0;-662.0;?;-641.0;-658.0;-733.0;547.0
650.0;-482.0;-654.0;534.0;-647.0;-653.0;?;?
596.0;-475.0;-645.0;534.0;?;?;-750.0;553.0
528.0;-467.0;-640.0;541.0;?;?;-754.0;554.0
?;?;-638.0;546.0;-658.0;-590.0;-756.0;554.0
505.0;?;-642.0;563.0;-660.0;-556.0;-754.0;550.0
536.0;-460.0;-643.0;576.0;-661.0;-538.0;-752.0;?
568.0;-461.0;?;581.0;-660.0;-533.0;?;550.0
580.0;-460.0;-642.0;?;-657.0;-526.0;-753.0;547.0
583.0;?;?;586.0;-653.0;-520.0;-746.0;543.0
576.0;-456.0;-654.0;583.0;-643.0;-502.0;?;536.0
568.0;-451.0;-658.0;585.0;-631.0;-488.0;?;525.0
555.0;-443.0;-659.0;590.0;-625.0;?;-741.0;516.0
536.0;-436.0;-660.0;596.0;?;-462.0;?;511.0
519.0;?;-660.0;603.0;-626.0;-456.0;-741.0;509.0
497.0;-437.0;-663.0;612.0;-630.0;?;-739.0;508.0
482.0;-443.0;-666.0;620.0;?;-462.0;-735.0;?
498.0;-433.0;-645.0;847.0;-642.0;-280.0;-737.0;810.0
443.0;?;-641.0;857.0;-614.0;-277.0;-734.0;824.0
382.0;?;-635.0;?;-576.0;-266.0;?;837.0
345.0;-369.0;-624.0;?;-535.0;-250.0;-735.0;849.0
321.0;-344.0;-614.0;890.0;-491.0;-239.0;-735.0;861.0
?;-325.0;-603.0;896.0;-448.0;?;-731.0;863.0
?;-310.0;-594.0;902.0;-409.0;-256.0;-726.0;857.0
325.0;?;?;908.0;-374.0;-293.0;?;851.0
?;-299.0;-574.0;914.0;-342.0;-350.0;-717.0;845.0
341.0;-301.0;-564.0;918.0;-308.0;?;-713.0;837.0
349.0;-303.0;-557.0;?;-274.0;-488.0;-711.0;822.0
?;-305.0;?;935.0;-244.0;-535.0;-706.0;804.0
354.0;?;-551.0;940.0;?;-563.0;-701.0;781.0
359.0;-319.0;-553.0;949.0;-197.0;-575.0;-695.0;755.0
369.0;-329.0;-557.0;954.0;?;?;-691.0;726.0
387.0;-336.0;?;?;-176.0;-583.0;-693.0;710.0
409.0;-335.0;-548.0;974.0;?;?;-698.0;694.0
433.0;-329.0;-540.0;981.0;-140.0;-581.0;-693.0;674.0
460.0;-321.0;-531.0;984.0;-127.0;-572.0;-685.0;659.0
?;-322.0;-523.0;981.0;-117.0;-570.0;-674.0;646.0
513.0;-326.0;-512.0;978.0;-109.0;?;-659.0;634.0
526.0;-334.0;?;?;?;-577.0;-647.0;626.0
530.0;?;-494.0;?;-92.0;-586.0;-642.0;608.0
526.0;?;?;970.0;-88.0;?;-638.0;586.0
511.0;?;-466.0;971.0;-80.0;-605.0;-632.0;?
503.0;-353.0;?;?;-70.0;?;-621.0;?
497.0;-348.0;-433.0;?;?;?;-606.0;483.0
?;-344.0;-419.0;974.0;-54.0;?;-592.0;446.0
492.0;-343.0;?;973.0;-51.0;-559.0;-583.0;419.0
?;-343.0;?;?;?;-585.0;-575.0;397.0
470.0;-348.0;-387.0;973.0;-53.0;-628.0;-576.0;391.0
?;-351.0;-383.0;970.0;-59.0;?;-579.0;405.0
421.0;-355.0;-378.0;?;-69.0;-726.0;-581.0;432.0
402.0;-361.0;-374.0;971.0;-83.0;-792.0;-588.0;457.0
388.0;-367.0;-371.0;969.0;-98.0;?;-595.0;477.0
382.0;-367.0;-369.0;?;-112.0;-850.0;-601.0;492.0
383.0;-365.0;-368.0;975.0;-129.0;-865.0;-611.0;510.0
386.0;-361.0;-367.0;978.0;-142.0;-846.0;-620.0;527.0
395.0;-361.0;-369.0;981.0;-156.0;-803.0;-629.0;541.0
?;-362.0;?;986.0;-168.0;-731.0;?;?
418.0;-357.0;-375.0;993.0;-172.0;?;?;552.0
430.0;-350.0;-378.0;?;-171.0;-623.0;-655.0;?
448.0;-346.0;-381.0;1005.0;-171.0;-558.0;-661.0;550.0
?;-342.0;-384.0;1010.0;-196.0;?;-667.0;?
?;-339.0;-390.0;1010.0;-210.0;?;-675.0;?
511.0;-335.0;-394.0;1011.0;?;?;-682.0;527.0
530.0;?;-399.0;1014.0;-227.0;20.0;-689.0;510.0
545.0;?;-405.0;?;-213.0;123.0;-694.0;455.0
556.0;-325.0;-410.0;?;-189.0;219.0;?;397.0
569.0;-321.0;-416.0;?;-148.0;268.0;-679.0;320.0
576.0;-307.0;?;1016.0;-140.0;152.0;-672.0;?
586.0;-318.0;-409.0;1021.0;?;4.0;-678.0;266.0
?;-328.0;?;1016.0;-160.0;-18.0;-684.0;313.0
598.0;-347.0;-415.0;1016.0;?;100.0;?;371.0
601.0;-363.0;-410.0;1016.0;-164.0;26.0;?;410.0
605.0;?;-407.0;1015.0;-182.0;-104.0;-677.0;415.0
?;-366.0;-405.0;1011.0;-193.0;-65.0;-678.0;414.0
581.0;-359.0;-406.0;1005.0;-188.0;-1.0;?;?
552.0;-359.0;?;?;-191.0;6.0;-677.0;420.0
?;-365.0;-409.0;?;-203.0;-30.0;-681.0;443.0
485.0;-368.0;-410.0;?;-210.0;?;-686.0;467.0
614.0;-388.0;-532.0;1007.0;-333.0;-20.0;-750.0;644.0
623.0;-401.0;?;?;-358.0;?;-754.0;672.0
634.0;-405.0;-547.0;?;-378.0;-67.0;?;?
?;-394.0;?;1005.0;-392.0;-61.0;-759.0;689.0
669.0;-390.0;?;1007.0;-408.0;?;?;677.0
?;?;-567.0;?;-411.0;?;?;651.0
?;-349.0;-576.0;1007.0;-419.0;33.0;-763.0;611.0
702.0;-327.0;-586.0;1008.0;-424.0;116.0;?;556.0
713.0;?;-594.0;1008.0;-420.0;168.0;-764.0;500.0
