Accelerometer LUA^ accX;InertialMeasurementUnit LUA accY;Accelerometer LUA_ accY;Accelerometer LH accY;InertialMeasurementUnit LLA accY;Accelerometer LUA_ accX;Accelerometer LUA^ accZ;Accelerometer LWR accY;Accelerometer LWR accZ;InertialMeasurementUnit LLA accX;Accelerometer LUA_ accZ
101.0;-531.0;-101.0;844.0;?;-656.0;?;?;893.0;241.0;700.0
142.0;-542.0;55.0;716.0;-908.0;?;443.0;41.0;?;?;638.0
75.0;-486.0;?;509.0;?;-581.0;?;-30.0;877.0;228.0;707.0
96.0;-452.0;-193.0;682.0;-893.0;-549.0;691.0;-128.0;?;?;845.0
?;-467.0;-223.0;660.0;-930.0;-802.0;639.0;-187.0;?;223.0;686.0
119.0;?;-77.0;856.0;-1063.0;-854.0;619.0;-94.0;1036.0;281.0;?
209.0;-409.0;12.0;955.0;-986.0;-682.0;478.0;56.0;?;?;743.0
53.0;?;-5.0;?;-1029.0;-703.0;522.0;?;?;184.0;?
-65.0;-457.0;-257.0;560.0;-717.0;?;670.0;-225.0;980.0;125.0;?
85.0;-435.0;?;708.0;-811.0;-650.0;?;-141.0;970.0;193.0;?
?;?;?;?;-937.0;-768.0;?;-113.0;979.0;?;764.0
?;?;-45.0;733.0;-807.0;-771.0;?;-31.0;1018.0;310.0;720.0
51.0;-417.0;?;631.0;?;-591.0;510.0;-7.0;971.0;223.0;670.0
71.0;-353.0;-60.0;760.0;-1097.0;-574.0;503.0;?;968.0;73.0;671.0
92.0;-324.0;-20.0;799.0;-768.0;-777.0;602.0;11.0;?;89.0;706.0
?;?;?;541.0;-758.0;-686.0;685.0;?;?;198.0;?
68.0;-596.0;-175.0;?;-958.0;-609.0;619.0;-108.0;944.0;?;781.0
34.0;-548.0;-108.0;755.0;-994.0;-735.0;556.0;-107.0;1010.0;?;?
89.0;-414.0;-37.0;790.0;-970.0;-738.0;556.0;3.0;1090.0;78.0;?
83.0;-333.0;-22.0;703.0;-1020.0;-723.0;546.0;-14.0;978.0;7.0;?
4.0;-480.0;-61.0;662.0;-873.0;?;568.0;-92.0;875.0;?;690.0
0.0;-594.0;-128.0;472.0;-829.0;-818.0;616.0;?;?;316.0;677.0
-10.0;?;-233.0;378.0;-996.0;?;692.0;-226.0;863.0;?;680.0
-2.0;-516.0;-218.0;417.0;-1073.0;-744.0;659.0;-216.0;822.0;160.0;672.0
-40.0;-398.0;-191.0;?;?;?;602.0;-221.0;?;136.0;605.0
-8.0;-358.0;?;?;-752.0;-723.0;?;-207.0;891.0;124.0;655.0
-18.0;-398.0;-156.0;376.0;-1000.0;?;554.0;-187.0;970.0;110.0;627.0
?;-508.0;-199.0;392.0;?;-780.0;?;-291.0;989.0;?;592.0
?;-535.0;-190.0;273.0;-755.0;-822.0;643.0;-263.0;1036.0;?;632.0
?;-467.0;-201.0;233.0;-925.0;-747.0;669.0;-244.0;917.0;218.0;?
-41.0;-426.0;-210.0;290.0;-1036.0;-798.0;641.0;-261.0;1008.0;?;703.0
13.0;-382.0;-194.0;245.0;-1008.0;-763.0;634.0;-247.0;951.0;119.0;665.0
-11.0;-422.0;-168.0;?;-922.0;-731.0;604.0;-192.0;?;169.0;643.0
?;?;?;234.0;?;-735.0;591.0;-192.0;1002.0;246.0;629.0
-40.0;-538.0;-179.0;302.0;-919.0;-810.0;539.0;-269.0;1116.0;?;?
-15.0;-563.0;-144.0;279.0;-850.0;-809.0;548.0;-221.0;955.0;?;605.0
-10.0;-526.0;-136.0;246.0;-895.0;-795.0;600.0;?;913.0;307.0;649.0
-10.0;-455.0;-118.0;284.0;-895.0;?;590.0;?;932.0;277.0;624.0
-10.0;-416.0;-120.0;291.0;?;-800.0;560.0;-253.0;834.0;275.0;589.0
?;-462.0;?;211.0;-898.0;-737.0;480.0;-181.0;891.0;314.0;582.0
?;?;-149.0;?;-1034.0;?;555.0;?;943.0;?;572.0
-26.0;-534.0;-140.0;?;-912.0;-854.0;559.0;-249.0;890.0;339.0;598.0
-41.0;?;-141.0;250.0;-993.0;-879.0;?;-306.0;892.0;378.0;560.0
-18.0;-537.0;-116.0;322.0;-1010.0;-864.0;527.0;-261.0;908.0;362.0;560.0
5.0;-519.0;-95.0;356.0;-884.0;-775.0;513.0;-205.0;?;303.0;631.0
-14.0;?;-87.0;259.0;-861.0;?;504.0;?;?;?;655.0
-27.0;?;-120.0;164.0;-926.0;-817.0;579.0;-223.0;974.0;341.0;?
-24.0;-448.0;-131.0;?;-1014.0;?;?;-264.0;996.0;329.0;593.0
-52.0;-449.0;-136.0;185.0;-960.0;-856.0;573.0;-296.0;?;286.0;612.0
-27.0;-461.0;-125.0;157.0;-937.0;-796.0;548.0;-271.0;900.0;297.0;542.0
-6.0;-473.0;-132.0;151.0;-938.0;-767.0;536.0;-227.0;871.0;?;607.0
26.0;-444.0;-87.0;225.0;-900.0;-803.0;525.0;-214.0;935.0;?;600.0
-18.0;-415.0;-55.0;266.0;-873.0;-850.0;507.0;?;959.0;298.0;583.0
-59.0;-452.0;-111.0;173.0;-978.0;-812.0;519.0;-265.0;964.0;320.0;566.0
0.0;-470.0;-119.0;?;-967.0;-861.0;?;-297.0;886.0;?;?
?;?;-176.0;19.0;-1010.0;-777.0;608.0;-284.0;?;324.0;579.0
-59.0;-420.0;?;?;-947.0;-742.0;?;?;882.0;276.0;560.0
-9.0;?;-55.0;218.0;-992.0;-877.0;524.0;-236.0;983.0;249.0;613.0
-52.0;-407.0;-89.0;112.0;-1046.0;-877.0;513.0;-281.0;917.0;275.0;549.0
?;-444.0;-123.0;?;-997.0;?;548.0;-257.0;851.0;317.0;552.0
-3.0;-466.0;-111.0;236.0;-1065.0;-799.0;534.0;-196.0;857.0;328.0;554.0
-47.0;-470.0;-41.0;?;?;?;489.0;-217.0;996.0;305.0;573.0
25.0;-448.0;-84.0;262.0;-891.0;-805.0;538.0;-218.0;?;288.0;604.0
58.0;-425.0;-33.0;?;-961.0;-839.0;?;-175.0;?;257.0;632.0
-1.0;-387.0;-89.0;344.0;-1010.0;-749.0;593.0;-212.0;?;248.0;624.0
-38.0;-387.0;-148.0;207.0;-991.0;-801.0;583.0;-329.0;901.0;273.0;570.0
-79.0;-426.0;?;13.0;-949.0;?;?;-344.0;880.0;292.0;?
-58.0;-468.0;10.0;55.0;-947.0;-982.0;455.0;-209.0;1012.0;319.0;521.0
-74.0;-499.0;?;29.0;-780.0;?;448.0;-215.0;884.0;318.0;443.0
?;-422.0;-50.0;180.0;-976.0;-727.0;401.0;-144.0;836.0;291.0;507.0
10.0;-385.0;?;329.0;-1117.0;-865.0;407.0;-143.0;970.0;288.0;539.0
-14.0;-436.0;5.0;?;-936.0;-912.0;494.0;-202.0;929.0;271.0;548.0
-68.0;-427.0;-148.0;?;-848.0;-833.0;565.0;-252.0;914.0;272.0;?
?;-370.0;-176.0;51.0;?;-804.0;594.0;-268.0;?;249.0;582.0
-28.0;-391.0;-170.0;85.0;?;-846.0;595.0;-327.0;845.0;246.0;?
-112.0;-381.0;-163.0;79.0;?;-909.0;543.0;?;960.0;202.0;515.0
-102.0;?;-143.0;110.0;-1021.0;-889.0;?;-308.0;974.0;197.0;505.0
-69.0;-468.0;?;101.0;-822.0;-862.0;510.0;?;?;?;516.0
-90.0;-449.0;-136.0;106.0;-1086.0;?;?;-290.0;1049.0;349.0;549.0
-86.0;-396.0;-140.0;100.0;-1244.0;-896.0;554.0;-302.0;1020.0;281.0;?
-66.0;-344.0;-139.0;82.0;-986.0;?;545.0;?;1000.0;227.0;562.0
?;-345.0;?;45.0;?;-907.0;?;?;942.0;225.0;564.0
-99.0;-282.0;-176.0;31.0;-984.0;-868.0;?;-339.0;955.0;186.0;?
-83.0;?;-190.0;32.0;-1084.0;-815.0;?;?;860.0;193.0;519.0
-73.0;-391.0;?;63.0;-1023.0;-826.0;502.0;-297.0;846.0;256.0;?
-86.0;-456.0;-139.0;35.0;-859.0;-859.0;516.0;-331.0;826.0;?;467.0
-76.0;-477.0;-199.0;?;-851.0;?;560.0;?;840.0;326.0;495.0
?;-472.0;-224.0;-47.0;-957.0;-820.0;604.0;-405.0;785.0;348.0;491.0
-109.0;-425.0;-238.0;-74.0;-1026.0;-840.0;601.0;-404.0;776.0;365.0;?
?;-394.0;?;-35.0;-972.0;-835.0;522.0;?;898.0;337.0;?
-110.0;?;-220.0;?;-961.0;-823.0;519.0;-386.0;763.0;332.0;?
-101.0;?;-200.0;91.0;?;-823.0;523.0;-355.0;?;348.0;?
-80.0;-436.0;?;103.0;-1020.0;?;543.0;-317.0;951.0;362.0;536.0
-69.0;-444.0;-189.0;103.0;?;-828.0;559.0;-338.0;808.0;360.0;563.0
-55.0;-458.0;-190.0;90.0;-981.0;-791.0;569.0;-321.0;?;366.0;562.0
-87.0;-448.0;-178.0;80.0;-894.0;-816.0;575.0;?;877.0;354.0;?
-85.0;?;?;75.0;-901.0;-858.0;545.0;-363.0;923.0;339.0;?
-67.0;?;-186.0;77.0;-946.0;-859.0;?;?;837.0;335.0;571.0
-79.0;-423.0;-183.0;66.0;-898.0;-843.0;563.0;-357.0;883.0;?;539.0
-97.0;-480.0;-195.0;38.0;-848.0;-827.0;568.0;-349.0;838.0;?;?
-85.0;-509.0;?;61.0;-850.0;?;535.0;-343.0;?;?;513.0
-122.0;-489.0;-189.0;51.0;-871.0;-832.0;527.0;-349.0;?;419.0;492.0
-114.0;-452.0;-210.0;19.0;-886.0;-822.0;560.0;-332.0;869.0;412.0;?
?;-443.0;?;48.0;-864.0;-851.0;591.0;-365.0;868.0;376.0;?
-54.0;-446.0;-193.0;77.0;-932.0;?;573.0;-347.0;912.0;385.0;?
-61.0;-441.0;-173.0;102.0;-954.0;-833.0;539.0;?;?;375.0;540.0
-64.0;-456.0;-163.0;162.0;-902.0;-834.0;531.0;-341.0;875.0;354.0;?
-41.0;-458.0;-133.0;?;-910.0;-804.0;491.0;-254.0;?;364.0;573.0
-47.0;-454.0;-114.0;176.0;-968.0;-805.0;509.0;-262.0;985.0;377.0;565.0
-73.0;-462.0;-151.0;?;-971.0;-814.0;?;-281.0;883.0;372.0;569.0
-84.0;-469.0;-175.0;?;?;-827.0;566.0;-318.0;?;374.0;542.0
-98.0;-469.0;-157.0;?;-891.0;-878.0;572.0;-353.0;?;368.0;?
-92.0;-460.0;-181.0;77.0;-890.0;?;557.0;-332.0;863.0;?;501.0
?;-439.0;-174.0;?;-945.0;?;532.0;-340.0;?;375.0;487.0
-111.0;-454.0;-160.0;121.0;-917.0;-851.0;490.0;?;838.0;?;473.0
?;-476.0;-108.0;?;-907.0;-920.0;521.0;-341.0;861.0;397.0;451.0
-165.0;-486.0;-215.0;-5.0;-927.0;-917.0;?;-414.0;905.0;?;467.0
-114.0;-459.0;-201.0;93.0;-931.0;?;568.0;-381.0;826.0;372.0;486.0
?;?;-245.0;?;-928.0;?;570.0;-375.0;853.0;350.0;508.0
-69.0;-415.0;-217.0;-60.0;-957.0;-822.0;580.0;-322.0;741.0;?;531.0
-158.0;-398.0;-204.0;108.0;-927.0;?;541.0;-353.0;919.0;288.0;497.0
-134.0;-395.0;-195.0;110.0;?;-865.0;500.0;?;896.0;309.0;?
-123.0;-444.0;-171.0;110.0;-933.0;?;508.0;-312.0;882.0;344.0;494.0
-99.0;-454.0;-171.0;?;-972.0;?;515.0;-280.0;916.0;?;?
-89.0;-456.0;-181.0;33.0;-975.0;-854.0;529.0;-309.0;932.0;367.0;573.0
?;-453.0;-183.0;123.0;-912.0;-861.0;?;?;887.0;357.0;?
-97.0;-433.0;-184.0;175.0;?;-905.0;554.0;-346.0;?;359.0;?
-132.0;-404.0;-147.0;?;-960.0;?;475.0;-313.0;824.0;328.0;454.0
?;?;-141.0;178.0;-999.0;-838.0;468.0;-296.0;792.0;?;424.0
-132.0;?;?;104.0;-964.0;?;?;-315.0;864.0;418.0;481.0
?;?;-137.0;377.0;-922.0;-847.0;?;-295.0;925.0;?;471.0
-103.0;?;-153.0;190.0;-764.0;-829.0;?;-294.0;1001.0;?;?
-73.0;?;?;?;-987.0;?;564.0;-268.0;1077.0;?;?
-57.0;-439.0;-182.0;85.0;?;-883.0;618.0;?;1002.0;402.0;614.0
?;-411.0;-208.0;130.0;-877.0;-1003.0;621.0;-366.0;946.0;374.0;561.0
-161.0;-420.0;-222.0;133.0;-854.0;-935.0;532.0;-435.0;925.0;?;448.0
-111.0;?;-150.0;199.0;?;-869.0;455.0;-312.0;772.0;361.0;416.0
-125.0;-431.0;-105.0;199.0;-991.0;-823.0;417.0;?;874.0;?;393.0
?;-447.0;-131.0;225.0;-963.0;-774.0;441.0;-224.0;789.0;369.0;501.0
-51.0;-429.0;-151.0;321.0;-982.0;?;507.0;-243.0;?;362.0;505.0
-129.0;?;-140.0;237.0;-860.0;-849.0;?;?;915.0;?;513.0
-114.0;-386.0;-233.0;158.0;-883.0;-884.0;568.0;-351.0;?;337.0;?
-98.0;-380.0;-247.0;65.0;-919.0;-801.0;600.0;-273.0;940.0;337.0;654.0
-90.0;-384.0;-280.0;?;-1007.0;-849.0;590.0;-221.0;?;305.0;?
-41.0;-403.0;-237.0;303.0;-914.0;-902.0;?;?;?;354.0;740.0
-70.0;?;-294.0;?;?;-877.0;637.0;-308.0;?;?;659.0
-123.0;?;?;67.0;?;-740.0;560.0;-329.0;834.0;380.0;?
?;-490.0;-195.0;227.0;?;-581.0;452.0;-205.0;565.0;428.0;608.0
-7.0;?;-128.0;345.0;-874.0;-597.0;?;-74.0;765.0;369.0;647.0
21.0;-373.0;-86.0;?;-882.0;-735.0;436.0;-43.0;915.0;320.0;656.0
?;-326.0;-121.0;722.0;-868.0;-696.0;499.0;-28.0;1006.0;297.0;622.0
4.0;-365.0;-150.0;322.0;-817.0;-907.0;538.0;-203.0;973.0;333.0;744.0
-86.0;-400.0;?;520.0;-943.0;-740.0;657.0;-105.0;933.0;314.0;745.0
133.0;-415.0;-93.0;781.0;-941.0;-771.0;546.0;33.0;1131.0;409.0;834.0
163.0;-468.0;-11.0;1408.0;-827.0;?;513.0;181.0;1303.0;452.0;837.0
157.0;?;89.0;1473.0;-872.0;-1019.0;366.0;244.0;1319.0;468.0;784.0
147.0;-479.0;65.0;?;?;-825.0;415.0;274.0;1153.0;463.0;716.0
-4.0;-524.0;-255.0;?;-1004.0;?;598.0;-105.0;795.0;468.0;?
-231.0;-539.0;-464.0;-16.0;-768.0;-585.0;?;-401.0;543.0;465.0;518.0
-385.0;-421.0;-596.0;-494.0;-478.0;-535.0;643.0;-626.0;422.0;377.0;432.0
?;-340.0;-607.0;-674.0;-513.0;-409.0;674.0;-646.0;213.0;231.0;494.0
?;-302.0;-517.0;-693.0;?;-273.0;508.0;-562.0;250.0;217.0;556.0
12.0;?;-290.0;?;-847.0;-411.0;?;-341.0;268.0;260.0;706.0
147.0;-351.0;-119.0;705.0;-973.0;-603.0;623.0;-133.0;586.0;185.0;648.0
38.0;-454.0;-50.0;329.0;-888.0;-896.0;493.0;-110.0;?;388.0;657.0
45.0;-481.0;-20.0;111.0;-904.0;-941.0;474.0;-82.0;1256.0;239.0;827.0
29.0;?;-131.0;-10.0;-1013.0;?;550.0;-176.0;1200.0;153.0;785.0
-125.0;-330.0;-181.0;?;-1402.0;-920.0;?;-262.0;1116.0;73.0;705.0
-67.0;-277.0;-153.0;-99.0;-1297.0;-838.0;510.0;-200.0;979.0;-15.0;655.0
-94.0;-272.0;-212.0;-95.0;-631.0;-852.0;559.0;-296.0;1041.0;214.0;606.0
-136.0;-529.0;-220.0;-251.0;-404.0;-786.0;?;-274.0;843.0;455.0;?
-103.0;?;-190.0;-173.0;-392.0;?;525.0;-261.0;986.0;?;611.0
?;-690.0;-190.0;-207.0;-189.0;-843.0;511.0;?;922.0;726.0;578.0
?;?;-177.0;?;60.0;-815.0;477.0;?;959.0;638.0;551.0
-116.0;-441.0;-162.0;-224.0;71.0;-815.0;483.0;-289.0;922.0;484.0;543.0
-98.0;-395.0;-159.0;-216.0;-444.0;-846.0;?;-279.0;980.0;254.0;582.0
-79.0;-479.0;-154.0;-203.0;-1163.0;-808.0;?;-222.0;952.0;222.0;621.0
-64.0;-377.0;?;-243.0;-1299.0;?;493.0;-220.0;988.0;251.0;?
-64.0;?;-148.0;-184.0;?;-822.0;?;-233.0;985.0;315.0;608.0
-112.0;-395.0;?;-190.0;?;?;478.0;?;918.0;405.0;?
-82.0;?;-176.0;-173.0;-1034.0;-834.0;?;-266.0;974.0;?;593.0
-75.0;-407.0;?;-74.0;-891.0;-798.0;468.0;-242.0;?;395.0;?
-76.0;-494.0;-117.0;-22.0;-897.0;-799.0;468.0;?;950.0;435.0;600.0
?;?;-100.0;-93.0;-864.0;-799.0;458.0;-186.0;?;389.0;642.0
2.0;?;?;-71.0;-921.0;-758.0;?;-174.0;912.0;?;634.0
-18.0;-412.0;-92.0;-203.0;-883.0;-840.0;?;?;?;387.0;624.0
?;-411.0;-114.0;61.0;-882.0;-785.0;456.0;?;918.0;382.0;535.0
-38.0;?;-86.0;?;-925.0;-805.0;377.0;-205.0;1010.0;390.0;615.0
-70.0;?;-120.0;-256.0;-955.0;-801.0;464.0;?;1019.0;347.0;625.0
-71.0;?;?;-294.0;?;-809.0;?;-273.0;920.0;370.0;?
-99.0;-422.0;?;?;-901.0;?;552.0;-326.0;?;373.0;590.0
?;-411.0;-247.0;-402.0;?;?;563.0;?;842.0;381.0;558.0
?;-415.0;-286.0;-407.0;-910.0;-802.0;570.0;?;805.0;?;510.0
-172.0;-382.0;-311.0;-328.0;?;-792.0;526.0;-422.0;?;385.0;469.0
-126.0;-368.0;-257.0;-323.0;?;-824.0;476.0;-368.0;879.0;345.0;488.0
-103.0;-356.0;-203.0;?;?;-841.0;?;-349.0;1005.0;304.0;519.0
-108.0;-329.0;?;-168.0;?;-838.0;?;-296.0;914.0;?;?
-60.0;-323.0;-125.0;-68.0;-936.0;-856.0;416.0;-254.0;890.0;272.0;549.0
-38.0;-381.0;-105.0;-115.0;-914.0;-802.0;427.0;-232.0;905.0;347.0;?
-10.0;-331.0;-98.0;-146.0;-869.0;-771.0;417.0;-222.0;979.0;?;625.0
?;-319.0;?;-189.0;-939.0;-806.0;430.0;-195.0;1046.0;332.0;657.0
3.0;?;-113.0;-146.0;-910.0;-833.0;448.0;-231.0;990.0;364.0;626.0
-8.0;-407.0;?;-169.0;-950.0;-842.0;451.0;?;966.0;376.0;582.0
-67.0;?;-164.0;-172.0;-892.0;-917.0;454.0;-258.0;1015.0;435.0;579.0
?;-522.0;-180.0;-248.0;-805.0;-802.0;433.0;-337.0;?;485.0;?
-86.0;-515.0;?;-302.0;-780.0;-791.0;?;?;840.0;515.0;610.0
?;-479.0;-178.0;-279.0;?;-801.0;476.0;-304.0;914.0;?;551.0
?;?;-189.0;-244.0;-876.0;-809.0;449.0;-330.0;955.0;467.0;542.0
?;-378.0;-195.0;-214.0;-914.0;-824.0;466.0;-303.0;828.0;441.0;516.0
?;-357.0;-204.0;-253.0;?;-832.0;437.0;-325.0;1008.0;386.0;533.0
?;?;-273.0;-357.0;?;-914.0;457.0;-407.0;947.0;359.0;518.0
-276.0;-300.0;-357.0;?;-856.0;?;509.0;?;1026.0;317.0;476.0
-251.0;?;-345.0;-439.0;-821.0;-927.0;491.0;-458.0;1014.0;?;?
-238.0;-315.0;-312.0;-372.0;?;-968.0;515.0;-478.0;1019.0;?;505.0
-200.0;-357.0;-292.0;-275.0;-913.0;-870.0;539.0;-414.0;943.0;367.0;517.0
-152.0;-373.0;-220.0;-353.0;-988.0;?;466.0;-351.0;872.0;394.0;554.0
-176.0;-376.0;?;-372.0;-919.0;?;457.0;-341.0;?;424.0;559.0
-181.0;-368.0;-184.0;?;-848.0;-770.0;?;-275.0;?;415.0;?
?;-373.0;-95.0;-199.0;-831.0;?;367.0;-224.0;?;434.0;?
-123.0;-384.0;?;-275.0;-836.0;?;379.0;-229.0;1036.0;442.0;574.0
-94.0;?;-132.0;-317.0;-860.0;-780.0;441.0;?;867.0;433.0;615.0
-113.0;-381.0;?;?;-870.0;-710.0;519.0;-278.0;928.0;434.0;611.0
?;-382.0;-243.0;-334.0;-957.0;-794.0;559.0;?;930.0;493.0;624.0
-171.0;?;-279.0;-432.0;-937.0;-742.0;564.0;?;823.0;592.0;639.0
-164.0;-466.0;?;-386.0;?;?;599.0;-263.0;994.0;639.0;663.0
-133.0;-448.0;-226.0;-378.0;-1010.0;-830.0;?;-289.0;1060.0;594.0;662.0
-115.0;-494.0;-218.0;?;-913.0;-731.0;527.0;-233.0;910.0;569.0;671.0
-32.0;-466.0;-199.0;-392.0;?;-671.0;511.0;-225.0;708.0;483.0;677.0
?;?;-185.0;-265.0;-797.0;-584.0;513.0;-166.0;688.0;455.0;690.0
-32.0;-371.0;-84.0;-284.0;-796.0;?;404.0;-96.0;813.0;421.0;648.0
?;-325.0;-112.0;-227.0;-662.0;-677.0;437.0;-150.0;770.0;336.0;636.0
-69.0;-296.0;-151.0;-50.0;-892.0;-622.0;477.0;-137.0;828.0;351.0;?
-154.0;-293.0;-209.0;-179.0;-851.0;-781.0;483.0;-175.0;?;350.0;?
-227.0;-364.0;-300.0;-242.0;?;?;554.0;-330.0;?;?;644.0
-205.0;-406.0;-351.0;-9.0;-768.0;-717.0;599.0;?;816.0;414.0;564.0
?;-486.0;?;-121.0;-805.0;-769.0;?;-241.0;?;462.0;705.0
-156.0;-483.0;-292.0;-153.0;-786.0;-780.0;611.0;-241.0;1039.0;456.0;727.0
-121.0;-466.0;-302.0;-93.0;-891.0;-763.0;600.0;-208.0;919.0;486.0;?
-75.0;?;-254.0;95.0;-835.0;-702.0;?;-157.0;964.0;403.0;771.0
?;?;-160.0;267.0;-753.0;-682.0;?;-91.0;?;378.0;?
?;?;?;?;?;?;492.0;-98.0;943.0;?;?
-72.0;?;?;299.0;?;-727.0;506.0;-134.0;966.0;265.0;?
-44.0;?;-180.0;344.0;-747.0;-664.0;?;-157.0;838.0;232.0;688.0
-43.0;-340.0;-148.0;?;-571.0;-674.0;498.0;-126.0;771.0;?;655.0
-81.0;-382.0;-185.0;299.0;?;?;488.0;-159.0;?;332.0;656.0
-70.0;?;-229.0;304.0;-902.0;-695.0;?;-187.0;889.0;451.0;695.0
-48.0;-513.0;-183.0;386.0;-764.0;-704.0;489.0;-136.0;828.0;522.0;692.0
-105.0;-490.0;?;278.0;-715.0;-752.0;531.0;-167.0;868.0;439.0;659.0
-61.0;-484.0;-197.0;189.0;-824.0;?;498.0;-197.0;?;464.0;645.0
-35.0;-501.0;-170.0;151.0;?;-668.0;452.0;?;778.0;457.0;620.0
-18.0;?;-181.0;37.0;-733.0;-697.0;477.0;-121.0;788.0;433.0;660.0
?;-416.0;-163.0;?;-664.0;?;470.0;-168.0;824.0;329.0;628.0
-97.0;-392.0;-183.0;-251.0;-793.0;-724.0;472.0;-246.0;?;295.0;?
-103.0;-400.0;-208.0;?;-833.0;-780.0;464.0;-245.0;823.0;306.0;579.0
-86.0;-408.0;-258.0;-587.0;-736.0;-731.0;511.0;?;842.0;?;638.0
-65.0;-386.0;-263.0;-583.0;-670.0;-664.0;?;-330.0;778.0;296.0;731.0
?;-401.0;-237.0;-278.0;-763.0;-619.0;500.0;-329.0;599.0;312.0;?
?;-431.0;-197.0;?;-779.0;-676.0;483.0;-234.0;780.0;354.0;674.0
-29.0;-398.0;-96.0;-60.0;-690.0;-838.0;385.0;-150.0;983.0;334.0;643.0
?;?;-39.0;77.0;-793.0;-808.0;332.0;-120.0;959.0;360.0;631.0
-5.0;-433.0;-6.0;?;-755.0;-857.0;339.0;-83.0;1085.0;380.0;609.0
-21.0;-390.0;-14.0;-112.0;?;-898.0;317.0;-94.0;1096.0;353.0;633.0
0.0;?;-11.0;-66.0;?;-837.0;346.0;-70.0;?;330.0;621.0
-48.0;-385.0;-40.0;?;?;-848.0;397.0;?;1017.0;343.0;615.0
-51.0;-382.0;-58.0;?;-700.0;?;361.0;-147.0;1047.0;358.0;585.0
-60.0;?;-48.0;-239.0;-741.0;-862.0;350.0;-149.0;985.0;415.0;582.0
-20.0;-408.0;?;-94.0;-753.0;?;361.0;-122.0;?;429.0;581.0
?;-424.0;-28.0;?;-665.0;-870.0;312.0;-115.0;1016.0;499.0;?
-46.0;-399.0;?;-108.0;?;-840.0;?;-79.0;1005.0;439.0;593.0
-44.0;-397.0;-24.0;-100.0;-524.0;-832.0;307.0;-110.0;967.0;?;607.0
-40.0;-389.0;?;-95.0;-909.0;?;299.0;?;946.0;?;616.0
-20.0;-297.0;19.0;-45.0;-909.0;-803.0;329.0;-88.0;937.0;?;566.0
-23.0;-240.0;7.0;-102.0;-896.0;-821.0;309.0;?;996.0;?;571.0
-52.0;-232.0;-15.0;-122.0;?;?;312.0;-65.0;982.0;285.0;563.0
-73.0;-223.0;-30.0;-132.0;?;-855.0;316.0;?;985.0;265.0;?
-62.0;?;-32.0;-108.0;-955.0;?;?;-105.0;?;272.0;599.0
?;-286.0;-7.0;?;-883.0;?;293.0;-75.0;?;318.0;?
-48.0;-289.0;-17.0;-96.0;-933.0;?;325.0;-94.0;974.0;307.0;585.0
-67.0;?;-40.0;-134.0;-918.0;?;285.0;-120.0;949.0;276.0;587.0
-46.0;?;-15.0;-79.0;?;-810.0;307.0;-106.0;871.0;291.0;?
-29.0;?;9.0;-55.0;-926.0;-793.0;298.0;-68.0;?;?;576.0
-29.0;-211.0;0.0;-120.0;-893.0;-841.0;252.0;?;906.0;251.0;562.0
-31.0;-213.0;20.0;?;-878.0;?;?;-35.0;1058.0;?;602.0
?;-206.0;17.0;-53.0;-849.0;-847.0;?;-39.0;?;222.0;582.0
-66.0;?;?;?;-864.0;-835.0;268.0;-125.0;1004.0;238.0;?
?;-204.0;-35.0;?;-882.0;-842.0;280.0;?;?;244.0;618.0
-51.0;-224.0;-48.0;-47.0;?;-825.0;?;-78.0;970.0;262.0;590.0
-68.0;?;-26.0;-54.0;-886.0;-836.0;321.0;-52.0;1002.0;?;533.0
-47.0;-235.0;9.0;-115.0;-845.0;-874.0;329.0;-58.0;894.0;?;611.0
-46.0;-217.0;-20.0;-40.0;?;-801.0;370.0;-78.0;?;249.0;?
-74.0;-224.0;-47.0;-77.0;-891.0;-781.0;379.0;-79.0;?;271.0;571.0
-84.0;-208.0;-70.0;-194.0;-858.0;?;360.0;-112.0;?;271.0;?
?;-182.0;-35.0;?;-824.0;?;315.0;-92.0;948.0;?;604.0
?;-168.0;8.0;-123.0;-860.0;-832.0;237.0;-77.0;998.0;240.0;?
-76.0;-179.0;54.0;-121.0;?;-852.0;?;-52.0;922.0;234.0;556.0
-58.0;?;25.0;-129.0;-943.0;-852.0;?;?;978.0;244.0;?
-86.0;-160.0;?;-152.0;-850.0;-844.0;301.0;-64.0;948.0;228.0;582.0
-91.0;-195.0;-56.0;-158.0;-866.0;-843.0;357.0;?;?;?;582.0
-109.0;-201.0;-92.0;-165.0;-877.0;?;378.0;-157.0;950.0;258.0;613.0
-66.0;-247.0;-22.0;-133.0;-857.0;-841.0;307.0;-94.0;1036.0;263.0;?
-53.0;-255.0;23.0;?;-956.0;-861.0;?;-55.0;?;241.0;552.0
-78.0;?;9.0;-157.0;?;-874.0;233.0;-72.0;965.0;238.0;?
-102.0;?;-6.0;?;-783.0;-892.0;291.0;?;998.0;240.0;588.0
-87.0;-295.0;-15.0;-230.0;-823.0;-936.0;308.0;-79.0;1085.0;?;576.0
?;-255.0;-70.0;-292.0;-817.0;?;338.0;-144.0;1136.0;275.0;?
?;-204.0;-66.0;-353.0;-806.0;-961.0;319.0;-201.0;1074.0;245.0;?
?;-147.0;-79.0;-285.0;?;?;271.0;-198.0;1016.0;210.0;524.0
