InertialMeasurementUnit RUA magneticZ;Accelerometer RUA^ accY;InertialMeasurementUnit L-SHOE EuX;Accelerometer RWR accZ;InertialMeasurementUnit LLA magneticZ;Accelerometer LH accX;InertialMeasurementUnit RUA accX
?;?;?;555.0;?;?;-1044.0
-182.0;1014.0;160;450.0;?;?;-948.0
-195.0;?;?;1031.0;?;?;-1022.0
?;978.0;160;936.0;275.0;129.0;-971.0
-212.0;?;160;595.0;299.0;61.0;-911.0
-230.0;1005.0;160;434.0;313.0;151.0;-972.0
-253.0;?;160;454.0;?;161.0;-928.0
-276.0;990.0;160;230.0;?;254.0;-957.0
-294.0;?;160;120.0;371.0;312.0;-965.0
-304.0;1121.0;?;566.0;391.0;?;-962.0
-313.0;1052.0;160;340.0;408.0;294.0;-961.0
-328.0;?;160;562.0;425.0;533.0;-927.0
-349.0;?;160;648.0;441.0;512.0;-928.0
-374.0;1050.0;160;845.0;450.0;730.0;-902.0
-396.0;1024.0;?;798.0;459.0;?;-912.0
-419.0;1076.0;158;1033.0;461.0;755.0;-928.0
-437.0;980.0;?;960.0;467.0;611.0;-945.0
-445.0;1057.0;?;1060.0;?;541.0;?
-454.0;?;149;1170.0;473.0;610.0;-985.0
?;1096.0;?;1094.0;?;823.0;-1124.0
-461.0;1098.0;?;800.0;477.0;?;-1004.0
-464.0;1109.0;135;?;473.0;813.0;-977.0
-462.0;1123.0;?;896.0;470.0;952.0;-995.0
-457.0;1127.0;?;876.0;460.0;921.0;-989.0
-456.0;1155.0;?;?;443.0;?;-960.0
-454.0;1114.0;?;?;429.0;664.0;-992.0
-452.0;1043.0;?;524.0;?;?;?
-451.0;1040.0;125;629.0;392.0;774.0;-916.0
-448.0;1029.0;?;658.0;372.0;576.0;-984.0
?;1035.0;?;?;365.0;505.0;-1021.0
-439.0;1093.0;118;507.0;365.0;590.0;-981.0
?;1101.0;118;507.0;379.0;636.0;-988.0
-437.0;1098.0;118;571.0;?;510.0;-1014.0
-440.0;1174.0;118;559.0;407.0;629.0;-1040.0
-444.0;1098.0;118;413.0;?;496.0;-1059.0
-450.0;?;118;590.0;?;371.0;-1050.0
-453.0;1029.0;118;?;454.0;?;-994.0
-456.0;1032.0;118;?;471.0;274.0;?
-458.0;1025.0;118;649.0;488.0;508.0;-954.0
?;960.0;118;591.0;502.0;363.0;-931.0
-460.0;935.0;?;?;?;608.0;-995.0
-461.0;849.0;118;502.0;533.0;345.0;-1024.0
-460.0;?;118;372.0;545.0;?;-1036.0
-464.0;860.0;118;441.0;556.0;387.0;-1082.0
-469.0;?;118;?;568.0;365.0;?
-476.0;888.0;118;?;577.0;342.0;-930.0
-482.0;924.0;?;792.0;586.0;371.0;?
?;?;?;774.0;597.0;325.0;-976.0
-495.0;?;118;?;603.0;376.0;-981.0
-499.0;1004.0;118;?;609.0;?;-969.0
?;1005.0;118;858.0;614.0;360.0;?
-508.0;991.0;118;865.0;?;385.0;-923.0
-516.0;943.0;118;874.0;620.0;528.0;-962.0
?;?;?;900.0;622.0;?;-884.0
-527.0;976.0;118;?;?;439.0;-861.0
-533.0;984.0;118;743.0;627.0;?;-905.0
-537.0;?;118;?;?;445.0;-934.0
-538.0;1011.0;?;?;633.0;523.0;-937.0
-536.0;992.0;118;489.0;634.0;578.0;-956.0
?;989.0;118;472.0;636.0;440.0;-1004.0
-525.0;990.0;118;373.0;636.0;614.0;-991.0
?;982.0;118;532.0;?;742.0;-952.0
-522.0;1010.0;118;?;638.0;?;-923.0
?;1011.0;118;443.0;638.0;820.0;?
-516.0;1000.0;118;429.0;640.0;687.0;?
-521.0;?;118;202.0;643.0;?;-946.0
?;933.0;118;524.0;643.0;1143.0;-951.0
-529.0;920.0;118;540.0;644.0;1036.0;-974.0
-531.0;956.0;118;636.0;642.0;800.0;-969.0
?;1007.0;118;217.0;643.0;635.0;-964.0
?;1146.0;?;?;641.0;518.0;-975.0
-543.0;1082.0;118;232.0;645.0;480.0;-988.0
-541.0;1034.0;118;33.0;642.0;934.0;-1005.0
-546.0;881.0;118;-281.0;639.0;750.0;-998.0
-547.0;923.0;?;-516.0;632.0;597.0;-979.0
-552.0;925.0;118;-559.0;617.0;479.0;-962.0
-555.0;968.0;118;-449.0;602.0;?;?
?;?;118;-215.0;587.0;716.0;-938.0
?;1007.0;118;-77.0;563.0;536.0;-973.0
?;1042.0;118;-425.0;536.0;785.0;-1022.0
-538.0;969.0;?;-429.0;512.0;1185.0;-1117.0
-542.0;972.0;118;?;496.0;?;-1075.0
?;?;?;-431.0;490.0;547.0;-984.0
-552.0;1003.0;?;-272.0;490.0;?;-896.0
?;985.0;118;?;?;442.0;?
-560.0;959.0;118;-112.0;479.0;816.0;?
-558.0;975.0;118;-204.0;?;?;-853.0
-555.0;998.0;118;-312.0;433.0;830.0;-956.0
-553.0;?;?;-158.0;409.0;324.0;?
-551.0;995.0;?;-219.0;396.0;?;-985.0
-550.0;1026.0;118;-77.0;393.0;678.0;-998.0
-547.0;1073.0;?;-195.0;399.0;649.0;?
-542.0;1111.0;118;-128.0;402.0;?;-1001.0
-535.0;?;?;-469.0;406.0;?;-950.0
-527.0;1027.0;118;-549.0;411.0;635.0;-957.0
-521.0;1108.0;118;-220.0;418.0;534.0;?
-520.0;1125.0;118;-97.0;?;776.0;?
-518.0;1088.0;118;-209.0;416.0;744.0;-968.0
-514.0;1007.0;118;-498.0;408.0;621.0;-976.0
-513.0;1002.0;?;-344.0;394.0;564.0;-981.0
?;1055.0;118;-177.0;381.0;424.0;-984.0
-510.0;989.0;118;40.0;385.0;595.0;-1008.0
-506.0;907.0;118;142.0;392.0;443.0;-1046.0
-506.0;923.0;118;226.0;?;742.0;?
-507.0;896.0;117;290.0;414.0;687.0;-1016.0
-512.0;875.0;117;357.0;434.0;?;-1139.0
-520.0;902.0;116;442.0;452.0;690.0;-1116.0
-524.0;957.0;111;408.0;461.0;?;-1066.0
-527.0;?;108;538.0;472.0;650.0;-1003.0
?;940.0;105;594.0;?;623.0;?
?;941.0;104;698.0;484.0;631.0;?
-527.0;971.0;104;?;491.0;712.0;-919.0
-521.0;944.0;105;591.0;?;?;-869.0
-516.0;993.0;?;503.0;507.0;721.0;-845.0
-506.0;1002.0;108;?;518.0;659.0;-843.0
-500.0;?;109;288.0;?;594.0;-799.0
?;1086.0;111;-177.0;530.0;?;?
-486.0;1121.0;?;?;534.0;635.0;-860.0
-479.0;1125.0;116;115.0;534.0;636.0;-879.0
-476.0;1125.0;120;219.0;533.0;637.0;?
-474.0;1104.0;123;?;531.0;671.0;-887.0
-478.0;1031.0;128;449.0;535.0;654.0;-880.0
?;?;131;344.0;?;657.0;?
-489.0;?;137;120.0;527.0;886.0;-836.0
-493.0;1110.0;145;-190.0;525.0;1046.0;-885.0
?;1080.0;148;-255.0;517.0;789.0;-840.0
-495.0;?;148;-162.0;512.0;?;-947.0
-499.0;1073.0;?;69.0;513.0;1196.0;?
-506.0;975.0;145;117.0;?;1635.0;-1028.0
-509.0;?;145;188.0;505.0;789.0;-1010.0
-514.0;1103.0;?;153.0;499.0;847.0;-1002.0
-515.0;1129.0;145;15.0;492.0;246.0;-970.0
?;1095.0;145;159.0;?;-23.0;?
-513.0;1086.0;144;148.0;?;?;-1042.0
-513.0;1028.0;145;215.0;455.0;451.0;-1058.0
-513.0;1001.0;144;128.0;438.0;335.0;-1040.0
-515.0;1019.0;145;234.0;415.0;443.0;-972.0
-517.0;901.0;145;130.0;?;774.0;-1003.0
-519.0;846.0;?;154.0;?;858.0;?
-525.0;?;?;-220.0;372.0;948.0;-871.0
-532.0;?;144;-520.0;383.0;?;-947.0
-537.0;701.0;?;-958.0;?;1018.0;-1029.0
?;?;145;?;387.0;?;-1029.0
-543.0;?;145;-410.0;361.0;758.0;?
-544.0;929.0;145;?;?;700.0;?
-546.0;891.0;144;-776.0;264.0;?;-971.0
?;956.0;144;-854.0;204.0;?;-981.0
-543.0;?;145;-412.0;156.0;871.0;-883.0
-539.0;1054.0;145;-636.0;119.0;828.0;-820.0
-533.0;1077.0;145;?;90.0;?;-772.0
-525.0;1057.0;?;-558.0;65.0;581.0;?
-514.0;1074.0;?;-579.0;59.0;599.0;-739.0
?;1031.0;144;-574.0;56.0;?;-687.0
-476.0;1041.0;145;?;55.0;723.0;-848.0
-459.0;1015.0;?;-642.0;58.0;650.0;-967.0
-450.0;?;145;-583.0;?;679.0;-966.0
-439.0;971.0;145;?;48.0;468.0;-939.0
-426.0;?;144;?;38.0;651.0;-1016.0
-412.0;980.0;?;-629.0;34.0;839.0;-1060.0
?;977.0;145;-351.0;29.0;912.0;-1049.0
?;?;145;-185.0;26.0;919.0;-1028.0
-362.0;990.0;145;-495.0;19.0;543.0;?
-353.0;999.0;145;-543.0;14.0;745.0;-1024.0
-343.0;?;144;-523.0;2.0;?;?
-333.0;1024.0;145;?;0.0;798.0;-994.0
?;980.0;?;?;5.0;774.0;-972.0
-324.0;968.0;145;-428.0;4.0;703.0;?
-323.0;940.0;145;-425.0;-3.0;680.0;?
-327.0;964.0;144;-458.0;-12.0;711.0;-944.0
-329.0;?;?;-543.0;-17.0;687.0;?
-331.0;?;145;-471.0;-13.0;635.0;?
-326.0;971.0;145;-571.0;-4.0;624.0;-972.0
?;939.0;145;-595.0;-4.0;490.0;?
-326.0;931.0;145;-586.0;-13.0;626.0;?
-323.0;?;144;-525.0;-14.0;375.0;?
?;?;144;-543.0;?;545.0;-981.0
-318.0;956.0;145;-324.0;239.0;619.0;-955.0
-350.0;985.0;145;-553.0;?;870.0;-948.0
-317.0;930.0;?;?;557.0;877.0;-928.0
-323.0;990.0;145;-457.0;?;?;?
-362.0;1023.0;144;-483.0;-910.0;854.0;-946.0
-337.0;964.0;144;-637.0;71.0;679.0;-959.0
-336.0;?;?;-601.0;171.0;1104.0;-918.0
-367.0;969.0;145;-655.0;?;804.0;-909.0
?;995.0;?;-573.0;82.0;1003.0;-930.0
-352.0;994.0;145;-464.0;154.0;536.0;-927.0
-386.0;963.0;145;-570.0;8.0;885.0;-917.0
-370.0;911.0;?;?;43.0;885.0;?
-372.0;945.0;145;?;49.0;1001.0;-937.0
-404.0;?;145;-529.0;84.0;712.0;-951.0
-370.0;950.0;145;-732.0;125.0;705.0;-990.0
?;911.0;145;-722.0;132.0;?;-955.0
-404.0;?;?;-551.0;144.0;723.0;-931.0
?;?;145;-464.0;82.0;725.0;-935.0
-371.0;913.0;?;-890.0;?;689.0;-937.0
-417.0;891.0;145;-375.0;218.0;667.0;-944.0
?;?;145;-823.0;132.0;634.0;-939.0
-373.0;912.0;145;?;86.0;?;-913.0
-403.0;927.0;145;-562.0;180.0;710.0;-886.0
-366.0;?;145;-799.0;96.0;746.0;?
-359.0;946.0;145;-595.0;84.0;?;?
-390.0;932.0;145;-543.0;167.0;656.0;?
-362.0;893.0;?;?;84.0;?;-909.0
-356.0;919.0;145;-588.0;73.0;810.0;-902.0
?;902.0;145;-651.0;164.0;723.0;-896.0
?;908.0;?;?;59.0;713.0;-879.0
?;920.0;145;?;?;728.0;-894.0
-379.0;?;145;-686.0;136.0;676.0;-889.0
-343.0;952.0;145;-689.0;?;708.0;-916.0
-340.0;918.0;145;-637.0;39.0;656.0;-902.0
-393.0;897.0;145;-688.0;?;653.0;?
-353.0;934.0;145;-803.0;?;758.0;-911.0
-346.0;928.0;145;-642.0;?;762.0;-893.0
-386.0;947.0;145;-572.0;159.0;698.0;-893.0
-345.0;?;?;?;57.0;679.0;?
?;923.0;145;-506.0;44.0;710.0;-878.0
-379.0;937.0;?;?;147.0;661.0;-892.0
-344.0;?;145;-645.0;?;685.0;-896.0
-343.0;944.0;145;-718.0;?;?;-903.0
-386.0;?;145;-531.0;164.0;?;-895.0
-330.0;916.0;145;?;27.0;751.0;-895.0
-333.0;920.0;?;-578.0;29.0;672.0;-885.0
-374.0;?;145;-528.0;132.0;?;-879.0
?;941.0;145;-581.0;21.0;753.0;-893.0
-326.0;959.0;145;-494.0;?;743.0;?
-388.0;?;145;-699.0;171.0;770.0;-909.0
-341.0;958.0;145;-601.0;58.0;722.0;-923.0
-331.0;936.0;145;-622.0;39.0;?;-895.0
-376.0;?;145;?;153.0;?;?
-332.0;944.0;145;-378.0;39.0;670.0;-943.0
-331.0;980.0;145;-714.0;31.0;672.0;-882.0
-372.0;950.0;145;-786.0;141.0;681.0;-904.0
-335.0;965.0;145;-764.0;54.0;726.0;-888.0
-337.0;?;?;-701.0;54.0;681.0;?
-376.0;961.0;145;?;165.0;688.0;-917.0
?;950.0;145;?;16.0;?;-908.0
-317.0;958.0;145;-709.0;18.0;664.0;?
-360.0;1001.0;145;-650.0;128.0;648.0;-903.0
-320.0;961.0;145;?;10.0;?;?
-317.0;959.0;145;-731.0;?;813.0;-909.0
-371.0;977.0;145;-454.0;170.0;722.0;?
-331.0;1009.0;?;-630.0;48.0;770.0;-956.0
-325.0;940.0;?;-561.0;35.0;676.0;?
-368.0;984.0;?;-733.0;?;700.0;-907.0
-328.0;950.0;?;?;29.0;739.0;?
?;964.0;?;-648.0;29.0;801.0;-897.0
-366.0;?;145;-592.0;148.0;?;?
-336.0;981.0;145;-610.0;51.0;719.0;-924.0
-334.0;932.0;145;?;55.0;631.0;-907.0
-374.0;976.0;?;-496.0;170.0;692.0;-959.0
-328.0;946.0;145;?;14.0;733.0;-923.0
-331.0;957.0;144;-848.0;22.0;764.0;-914.0
-363.0;946.0;145;-399.0;134.0;?;-929.0
?;?;145;-689.0;17.0;778.0;-910.0
-330.0;953.0;?;?;?;?;-918.0
-373.0;980.0;?;?;174.0;689.0;-921.0
-338.0;962.0;144;-554.0;?;?;-933.0
-334.0;1009.0;144;-769.0;41.0;677.0;?
-366.0;976.0;144;-617.0;153.0;755.0;?
?;964.0;145;-453.0;34.0;747.0;-927.0
-336.0;1009.0;145;-410.0;34.0;818.0;-913.0
-364.0;?;145;-399.0;146.0;717.0;-910.0
-340.0;1037.0;144;?;50.0;688.0;-902.0
-341.0;1078.0;144;-692.0;?;728.0;-931.0
-368.0;?;?;-563.0;168.0;699.0;?
-334.0;961.0;145;-311.0;?;659.0;?
-333.0;923.0;?;-216.0;?;?;-938.0
?;933.0;144;-561.0;131.0;748.0;?
-330.0;979.0;144;-483.0;17.0;789.0;?
?;899.0;144;-506.0;22.0;748.0;-931.0
-360.0;971.0;144;-508.0;171.0;728.0;?
-336.0;1020.0;145;-387.0;55.0;756.0;-942.0
-330.0;?;145;-437.0;43.0;763.0;?
-344.0;?;144;-323.0;150.0;711.0;-982.0
?;1020.0;?;-413.0;41.0;718.0;-967.0
-321.0;994.0;?;-407.0;37.0;706.0;-973.0
-335.0;1014.0;144;-426.0;139.0;712.0;-953.0
-329.0;927.0;145;-828.0;?;?;-916.0
-332.0;?;?;?;60.0;691.0;-859.0
-350.0;?;144;?;167.0;700.0;-925.0
-330.0;957.0;144;-671.0;44.0;745.0;-900.0
?;972.0;?;-916.0;?;735.0;-981.0
?;928.0;144;?;150.0;730.0;-1018.0
-325.0;964.0;145;?;?;758.0;-1009.0
-328.0;?;145;-466.0;63.0;?;-1003.0
-354.0;940.0;144;-428.0;188.0;681.0;-955.0
-345.0;892.0;?;-822.0;99.0;691.0;-940.0
-352.0;968.0;144;-659.0;89.0;696.0;-883.0
-381.0;998.0;?;-538.0;179.0;579.0;-854.0
-366.0;967.0;?;?;?;618.0;-866.0
-369.0;950.0;145;-463.0;?;652.0;-889.0
-398.0;959.0;144;-489.0;182.0;694.0;-924.0
-376.0;?;144;-336.0;?;663.0;-894.0
?;?;144;-586.0;117.0;704.0;?
-412.0;942.0;145;-660.0;201.0;739.0;?
-378.0;930.0;?;-625.0;99.0;?;-892.0
-379.0;949.0;145;?;99.0;652.0;-904.0
-407.0;976.0;144;?;?;645.0;?
?;950.0;?;-534.0;?;695.0;-984.0
?;927.0;?;-429.0;103.0;679.0;-936.0
-418.0;941.0;145;?;207.0;724.0;-911.0
-385.0;920.0;?;-602.0;137.0;706.0;-917.0
-381.0;956.0;144;-559.0;129.0;681.0;-920.0
-417.0;?;144;-626.0;199.0;683.0;-904.0
-383.0;990.0;144;-450.0;128.0;641.0;-911.0
-378.0;967.0;144;-479.0;124.0;689.0;-900.0
-415.0;949.0;145;-521.0;197.0;704.0;?
-384.0;935.0;?;-506.0;?;?;?
-383.0;932.0;145;-580.0;?;666.0;?
?;938.0;144;-742.0;205.0;699.0;-891.0
-368.0;926.0;144;-588.0;111.0;652.0;-892.0
-367.0;931.0;144;-593.0;109.0;675.0;?
-396.0;933.0;145;-644.0;?;694.0;-895.0
-360.0;?;145;-697.0;102.0;666.0;-939.0
-359.0;935.0;?;?;96.0;733.0;?
?;981.0;144;-411.0;191.0;727.0;-927.0
-367.0;?;144;-355.0;111.0;682.0;-905.0
-365.0;?;144;-835.0;103.0;652.0;-923.0
-396.0;950.0;?;-633.0;178.0;724.0;-904.0
-361.0;969.0;145;-182.0;?;655.0;?
?;?;?;-911.0;103.0;723.0;-898.0
-394.0;959.0;144;-682.0;174.0;?;-917.0
-367.0;940.0;144;-606.0;110.0;705.0;-891.0
-367.0;962.0;145;-251.0;111.0;629.0;-896.0
-396.0;?;145;-537.0;187.0;676.0;-903.0
?;955.0;145;-835.0;86.0;607.0;-920.0
-351.0;956.0;144;?;?;701.0;-943.0
?;947.0;144;-745.0;165.0;688.0;-913.0
-346.0;949.0;144;?;78.0;707.0;?
-349.0;922.0;?;-554.0;81.0;701.0;-896.0
-396.0;?;?;-546.0;?;678.0;-931.0
-356.0;937.0;145;?;?;632.0;-914.0
?;957.0;144;-532.0;92.0;643.0;-894.0
-389.0;?;144;-788.0;176.0;680.0;?
-350.0;948.0;?;-468.0;?;?;-918.0
?;?;145;-693.0;82.0;695.0;-912.0
-392.0;950.0;145;?;168.0;726.0;-912.0
-356.0;950.0;145;-398.0;89.0;696.0;-900.0
-362.0;959.0;?;-723.0;99.0;623.0;-905.0
-398.0;949.0;144;-782.0;?;676.0;-910.0
?;947.0;144;-330.0;58.0;754.0;-898.0
-348.0;942.0;145;-276.0;73.0;760.0;?
?;965.0;145;-388.0;?;680.0;-900.0
-347.0;954.0;145;-503.0;57.0;688.0;-911.0
-354.0;976.0;?;-980.0;70.0;724.0;?
-403.0;983.0;144;-431.0;188.0;718.0;-890.0
?;962.0;144;-560.0;86.0;724.0;-914.0
?;982.0;145;-357.0;91.0;664.0;-909.0
-392.0;961.0;145;-395.0;176.0;?;-921.0
-351.0;976.0;145;-642.0;?;717.0;-914.0
-356.0;964.0;144;-863.0;82.0;644.0;-897.0
-390.0;959.0;144;?;171.0;703.0;-896.0
-352.0;970.0;144;-623.0;75.0;?;-921.0
-359.0;959.0;?;-533.0;95.0;?;-918.0
-394.0;939.0;145;-408.0;189.0;727.0;-915.0
-340.0;956.0;144;?;41.0;699.0;-926.0
-345.0;995.0;144;-350.0;61.0;724.0;-914.0
-378.0;979.0;144;?;152.0;711.0;-940.0
-339.0;959.0;144;-554.0;40.0;670.0;-915.0
?;975.0;145;-810.0;60.0;675.0;-924.0
-392.0;?;145;?;189.0;687.0;-920.0
-354.0;?;144;-520.0;79.0;723.0;-938.0
-356.0;967.0;?;-430.0;81.0;761.0;-916.0
-386.0;971.0;144;-517.0;174.0;698.0;-929.0
-352.0;961.0;144;-473.0;59.0;719.0;?
-358.0;?;145;-347.0;80.0;644.0;-907.0
-386.0;955.0;145;-522.0;173.0;646.0;-927.0
-356.0;989.0;?;-487.0;78.0;?;-924.0
-363.0;961.0;144;-492.0;?;?;-927.0
-391.0;?;144;-446.0;?;731.0;?
-346.0;951.0;145;?;?;?;-937.0
-352.0;?;145;?;68.0;?;-921.0
-379.0;937.0;145;-444.0;157.0;643.0;-921.0
-347.0;978.0;144;-664.0;46.0;631.0;-917.0
-353.0;1003.0;144;-697.0;69.0;768.0;-924.0
-388.0;959.0;144;-393.0;193.0;716.0;-936.0
?;981.0;145;-462.0;83.0;722.0;-929.0
-359.0;1009.0;145;-626.0;91.0;721.0;-926.0
-386.0;?;?;-549.0;180.0;740.0;-930.0
-356.0;955.0;?;-458.0;70.0;706.0;?
-362.0;?;144;-398.0;?;727.0;-908.0
-385.0;935.0;144;?;180.0;762.0;-931.0
-359.0;909.0;145;-446.0;88.0;779.0;-941.0
-367.0;937.0;145;-522.0;109.0;?;-921.0
-389.0;?;144;-382.0;?;852.0;-938.0
-353.0;970.0;144;-338.0;60.0;844.0;-929.0
-358.0;?;?;-452.0;?;921.0;-941.0
-377.0;1083.0;144;-534.0;?;1050.0;-937.0
-349.0;991.0;?;-565.0;60.0;1064.0;-939.0
-353.0;969.0;?;-671.0;79.0;875.0;-992.0
-375.0;1037.0;144;-606.0;190.0;850.0;?
-354.0;1008.0;144;-623.0;98.0;866.0;-916.0
-355.0;990.0;144;?;106.0;775.0;-915.0
-371.0;981.0;144;-780.0;186.0;781.0;-880.0
-360.0;997.0;?;-771.0;105.0;766.0;?
?;993.0;145;-635.0;?;530.0;-990.0
-396.0;940.0;144;-668.0;195.0;529.0;-976.0
-383.0;?;144;-427.0;133.0;?;-1005.0
-394.0;872.0;144;-524.0;144.0;448.0;-1003.0
-414.0;823.0;?;-484.0;198.0;?;-921.0
-386.0;810.0;?;-565.0;?;1013.0;-935.0
-387.0;830.0;?;?;142.0;?;-942.0
-403.0;808.0;?;-395.0;178.0;1013.0;-936.0
-380.0;816.0;?;-447.0;151.0;1199.0;-943.0
-388.0;853.0;144;?;149.0;705.0;-945.0
-421.0;?;144;-582.0;118.0;1061.0;-954.0
-402.0;?;144;-513.0;130.0;?;-957.0
-408.0;842.0;144;-469.0;?;710.0;?
?;873.0;144;-646.0;-42.0;851.0;-871.0
-412.0;903.0;?;?;129.0;926.0;-818.0
-416.0;903.0;144;-655.0;127.0;?;-821.0
-431.0;906.0;144;-564.0;?;1015.0;-832.0
-410.0;903.0;144;-555.0;164.0;?;?
-411.0;887.0;144;-484.0;?;748.0;?
-424.0;866.0;144;-562.0;-339.0;?;-852.0
-399.0;916.0;144;-568.0;282.0;1137.0;-884.0
?;883.0;144;-631.0;185.0;959.0;?
-414.0;?;?;-568.0;-214.0;909.0;-872.0
-398.0;829.0;144;-636.0;290.0;855.0;-881.0
-398.0;843.0;?;-703.0;207.0;675.0;-895.0
?;?;144;-601.0;-400.0;463.0;-901.0
-404.0;900.0;144;-647.0;-93.0;689.0;-906.0
-402.0;959.0;144;?;-20.0;868.0;?
?;988.0;144;-647.0;-27.0;?;?
-399.0;970.0;145;-638.0;-34.0;1107.0;-898.0
-398.0;1031.0;?;?;-16.0;?;?
?;1020.0;144;-574.0;?;1618.0;-901.0
?;1013.0;144;?;-27.0;1376.0;-875.0
-391.0;?;144;-550.0;-34.0;387.0;-858.0
-392.0;984.0;145;-540.0;-39.0;731.0;-837.0
?;961.0;145;-586.0;-34.0;941.0;-843.0
-386.0;?;145;?;-26.0;?;-889.0
?;?;144;-615.0;?;480.0;-926.0
-379.0;1019.0;144;-521.0;2.0;691.0;-956.0
-378.0;1005.0;144;-471.0;18.0;621.0;-964.0
-373.0;929.0;145;-474.0;35.0;547.0;-978.0
-373.0;956.0;145;-558.0;52.0;428.0;-1024.0
-370.0;982.0;145;-613.0;66.0;?;-1006.0
-369.0;?;144;-451.0;86.0;564.0;-989.0
?;?;144;-516.0;93.0;524.0;-980.0
-366.0;?;144;-508.0;112.0;465.0;-947.0
-364.0;946.0;145;-584.0;132.0;744.0;-949.0
-361.0;971.0;145;-563.0;?;591.0;-928.0
-355.0;983.0;144;-630.0;120.0;566.0;?
-350.0;973.0;144;-529.0;124.0;684.0;-1015.0
-349.0;?;144;?;129.0;511.0;-964.0
-350.0;1041.0;144;-528.0;?;523.0;-938.0
-348.0;1024.0;145;-508.0;140.0;?;-939.0
-346.0;?;145;-509.0;147.0;583.0;-951.0
?;990.0;144;-524.0;156.0;345.0;-942.0
-344.0;?;144;-491.0;168.0;600.0;-930.0
-343.0;960.0;144;-568.0;187.0;?;-947.0
?;962.0;144;-550.0;?;533.0;-967.0
-341.0;980.0;145;?;213.0;478.0;?
?;982.0;145;-520.0;?;?;-964.0
-341.0;987.0;144;-606.0;208.0;?;-977.0
-339.0;981.0;144;-592.0;199.0;?;-1011.0
-338.0;987.0;144;-546.0;?;504.0;?
-338.0;979.0;145;-557.0;187.0;557.0;?
-337.0;1001.0;145;-584.0;185.0;570.0;-978.0
-336.0;?;?;-499.0;184.0;313.0;?
?;?;144;-529.0;190.0;611.0;-955.0
-337.0;979.0;144;-590.0;200.0;?;?
-336.0;?;144;-552.0;211.0;?;-955.0
-338.0;978.0;145;-555.0;221.0;658.0;-964.0
-336.0;980.0;145;-513.0;238.0;608.0;-975.0
-337.0;970.0;145;?;258.0;1015.0;-975.0
-336.0;?;144;-513.0;266.0;989.0;?
-336.0;990.0;144;?;277.0;875.0;-971.0
-339.0;1023.0;?;-528.0;285.0;783.0;-972.0
-340.0;1087.0;145;-611.0;289.0;915.0;-983.0
?;?;145;-691.0;?;?;-961.0
-342.0;1010.0;145;-582.0;286.0;838.0;-962.0
-342.0;972.0;144;-570.0;284.0;659.0;-976.0
?;958.0;144;-559.0;280.0;659.0;-973.0
-346.0;?;144;?;?;571.0;-966.0
-346.0;969.0;145;?;267.0;513.0;-951.0
?;940.0;145;-592.0;265.0;331.0;-958.0
-351.0;949.0;145;-591.0;?;325.0;?
-356.0;?;144;-621.0;248.0;231.0;-995.0
-360.0;944.0;144;-614.0;240.0;399.0;-1034.0
-369.0;998.0;144;?;241.0;522.0;-1041.0
-379.0;980.0;?;-624.0;249.0;522.0;-1007.0
-392.0;1002.0;145;-715.0;?;479.0;?
-406.0;?;144;?;301.0;704.0;-968.0
?;932.0;145;-614.0;341.0;862.0;-951.0
-428.0;922.0;145;-687.0;?;669.0;?
-438.0;910.0;145;?;426.0;?;-947.0
-449.0;892.0;?;-734.0;469.0;?;-914.0
-460.0;932.0;?;?;506.0;759.0;-936.0
-471.0;882.0;145;?;?;605.0;-917.0
-479.0;842.0;145;-820.0;561.0;876.0;?
-483.0;?;145;?;579.0;1179.0;-975.0
-488.0;860.0;145;-621.0;593.0;1184.0;?
-492.0;840.0;145;-462.0;602.0;1030.0;?
-500.0;802.0;145;-409.0;?;1013.0;-958.0
-504.0;799.0;145;-356.0;620.0;769.0;-936.0
?;?;?;-566.0;626.0;646.0;-922.0
-514.0;850.0;145;-401.0;?;532.0;-911.0
-520.0;866.0;145;-190.0;?;?;-918.0
-524.0;957.0;145;-194.0;620.0;?;-926.0
?;910.0;145;-369.0;613.0;511.0;-874.0
-529.0;?;145;-263.0;?;?;-858.0
-528.0;1031.0;145;?;599.0;862.0;-855.0
-527.0;986.0;145;?;579.0;?;-829.0
-525.0;957.0;?;-364.0;556.0;916.0;-824.0
-522.0;901.0;145;-595.0;?;?;-805.0
-519.0;919.0;145;-673.0;496.0;891.0;-802.0
-514.0;?;145;?;?;?;-855.0
?;883.0;145;-452.0;403.0;?;-860.0
-506.0;?;145;-290.0;371.0;415.0;-918.0
-501.0;961.0;145;-412.0;?;265.0;-965.0
-499.0;965.0;145;-231.0;357.0;357.0;-983.0
-496.0;978.0;145;?;340.0;260.0;-1036.0
-500.0;1058.0;144;-516.0;321.0;823.0;-1037.0
-505.0;1014.0;?;-149.0;292.0;827.0;?
?;924.0;144;-19.0;254.0;415.0;-930.0
-513.0;999.0;145;184.0;222.0;?;-851.0
?;1020.0;145;-40.0;?;482.0;-862.0
-512.0;1031.0;144;93.0;?;715.0;-847.0
-512.0;1031.0;145;623.0;?;596.0;?
?;?;139;?;121.0;?;-979.0
-508.0;1034.0;131;324.0;98.0;656.0;?
-505.0;1045.0;126;382.0;?;1013.0;-989.0
?;?;?;300.0;120.0;986.0;-1025.0
-491.0;1062.0;119;263.0;175.0;800.0;-1033.0
