InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit RUA gyroX
?;144.0;1562;-303.0;?;1562;1245.0
130;119.0;-110;-265.0;?;-110;56.0
62;25.0;-111;-401.0;-195.0;-111;-293.0
125;11.0;?;-448.0;-305.0;?;-293.0
?;-3.0;-96;-389.0;758.0;-96;-251.0
104;-86.0;-52;?;1269.0;-52;222.0
85;-109.0;-104;?;1082.0;-104;319.0
94;-119.0;-53;-17.0;485.0;-53;80.0
?;-68.0;-50;139.0;-124.0;-50;-313.0
93;-79.0;18;174.0;?;18;-776.0
86;-25.0;62;?;-531.0;62;-693.0
88;-120.0;12;126.0;-195.0;12;-134.0
?;-173.0;?;-190.0;333.0;19;128.0
?;-120.0;52;?;811.0;52;-53.0
98;-66.0;?;-989.0;815.0;32;-585.0
54;-160.0;65;-926.0;454.0;65;-1225.0
57;-459.0;158;-460.0;?;158;-1099.0
?;?;-1;-516.0;836.0;?;-768.0
82;-325.0;-58;-645.0;-131.0;-58;-978.0
140;-442.0;?;?;?;-15;-1709.0
219;?;?;?;?;94;-2591.0
197;-314.0;206;-838.0;-4787.0;206;?
328;-367.0;13;-702.0;-3974.0;13;-2084.0
338;-417.0;1474;-782.0;-2923.0;?;?
365;?;3626;-971.0;-3676.0;3626;-2165.0
744;-304.0;?;-1124.0;-4727.0;4613;-2264.0
?;-284.0;5699;-1138.0;-3621.0;5699;-2174.0
549;-298.0;?;?;-1795.0;4687;?
956;-316.0;919;-1205.0;-1137.0;919;-1476.0
992;-328.0;-1349;?;-991.0;-1349;-1263.0
596;-374.0;-971;-1119.0;-832.0;-971;-992.0
?;-386.0;?;?;-643.0;-791;-707.0
364;-391.0;-1008;-1070.0;-410.0;?;-457.0
?;-363.0;?;-1173.0;?;?;12.0
13;-452.0;-3617;-1028.0;392.0;-3617;?
-496;-1008.0;-3352;-1150.0;?;-3352;-312.0
-1529;-121.0;-4573;?;778.0;-4573;-809.0
?;230.0;-3855;-1294.0;-181.0;-3855;-1359.0
-1337;191.0;?;-793.0;-1512.0;3780;?
289;-117.0;4684;-548.0;-2047.0;4684;?
-364;?;3724;?;-1765.0;3724;-1274.0
-656;229.0;?;?;-843.0;3602;?
118;204.0;650;-122.0;-280.0;650;-358.0
?;228.0;870;29.0;-106.0;870;-42.0
?;?;438;228.0;-224.0;438;106.0
201;-41.0;?;261.0;-622.0;-52;263.0
59;-165.0;379;?;-185.0;379;294.0
?;-235.0;17;168.0;?;17;544.0
?;-280.0;112;316.0;?;112;773.0
104;-412.0;43;?;658.0;?;995.0
82;-5.0;-37;420.0;1173.0;-37;1076.0
139;?;-34;1520.0;?;-34;1869.0
?;810.0;?;?;1695.0;-72;2107.0
195;545.0;?;?;1154.0;-93;2218.0
?;?;-284;?;861.0;-284;1357.0
398;799.0;-535;1218.0;311.0;-535;-245.0
846;586.0;-832;1591.0;?;?;190.0
?;1156.0;?;812.0;-335.0;-2612;?
1595;1160.0;?;?;105.0;-5503;844.0
3244;526.0;-5607;?;?;-5607;1475.0
2185;?;-2355;1627.0;767.0;?;1498.0
?;?;-1238;?;?;-1238;1485.0
608;596.0;?;1725.0;128.0;-2549;1496.0
355;?;-1667;1491.0;400.0;-1667;?
-384;568.0;-1080;1271.0;578.0;-1080;1446.0
-394;486.0;-2307;?;306.0;?;1428.0
?;284.0;-2584;1131.0;?;-2584;1480.0
-914;190.0;?;874.0;566.0;-3060;1817.0
-1453;32.0;?;?;244.0;?;2019.0
-1702;536.0;?;518.0;11.0;-812;?
-1963;?;-1316;350.0;-105.0;-1316;1512.0
-999;395.0;819;269.0;-642.0;819;1120.0
-1170;?;?;702.0;-1347.0;4008;757.0
-1840;631.0;1047;890.0;-1199.0;1047;906.0
517;379.0;496;875.0;198.0;?;?
?;384.0;?;427.0;1719.0;?;1492.0
-759;477.0;1547;701.0;2583.0;1547;1994.0
41;470.0;388;595.0;?;388;1957.0
-76;309.0;?;?;1737.0;-80;1747.0
-76;-29.0;-313;568.0;1278.0;-313;1526.0
90;-244.0;-210;509.0;971.0;-210;?
?;-288.0;-138;351.0;696.0;-138;592.0
109;?;?;205.0;207.0;-142;134.0
20;-939.0;-125;78.0;?;?;?
-3;-625.0;?;120.0;-625.0;-103;?
?;-375.0;-84;?;-652.0;?;-366.0
?;84.0;-231;?;?;?;-79.0
70;337.0;?;112.0;0.0;?;100.0
85;166.0;?;?;222.0;-559;-134.0
87;289.0;-790;81.0;28.0;-790;-268.0
208;?;?;-351.0;-401.0;?;-482.0
?;?;?;394.0;?;-2374;-679.0
1235;324.0;?;381.0;-711.0;-1501;?
2189;193.0;275;258.0;-746.0;275;-837.0
1616;84.0;1353;290.0;?;?;-396.0
654;?;?;257.0;-67.0;1708;105.0
812;177.0;744;129.0;239.0;744;480.0
904;244.0;317;40.0;?;317;728.0
960;-245.0;-62;-1989.0;-919.0;-62;?
1757;-19.0;1092;?;-2230.0;1092;-1956.0
?;-327.0;2837;-1273.0;-2867.0;2837;-2440.0
1213;?;?;-1485.0;?;3683;?
795;-593.0;3030;-1616.0;-3296.0;3030;-3064.0
785;-519.0;2139;?;?;2139;-2555.0
641;-444.0;2358;-1643.0;-2025.0;2358;-2074.0
?;-455.0;2344;-1514.0;-1405.0;2344;-1446.0
-308;-428.0;2068;-1056.0;-874.0;2068;-1124.0
-1115;-359.0;?;-999.0;-736.0;?;-883.0
-1768;?;3350;-608.0;-857.0;3350;-910.0
-1811;-138.0;1448;-853.0;-1135.0;1448;-865.0
-1934;-143.0;?;-702.0;?;57;-595.0
-1216;123.0;3;-464.0;?;3;-296.0
-591;138.0;39;?;-860.0;39;-85.0
-596;-368.0;42;-827.0;-169.0;42;-348.0
392;-546.0;-115;-492.0;?;-115;-1010.0
331;-321.0;-256;-1612.0;-521.0;-256;?
-151;-381.0;-71;-1596.0;-177.0;-71;-1136.0
173;-113.0;59;?;74.0;?;-523.0
76;-46.0;52;?;199.0;?;-276.0
91;?;71;?;142.0;71;-56.0
119;-457.0;64;-1798.0;235.0;64;-30.0
?;-747.0;128;-1859.0;292.0;128;?
112;-791.0;?;-2043.0;?;169;-328.0
119;-662.0;?;-2072.0;-772.0;?;-516.0
133;-618.0;95;-2143.0;?;95;-868.0
88;-450.0;?;-1723.0;-257.0;43;-793.0
93;-426.0;78;-1393.0;471.0;78;-462.0
?;-185.0;42;?;1062.0;42;-278.0
?;-265.0;-43;-499.0;1275.0;-43;87.0
?;-366.0;-47;-232.0;1157.0;?;61.0
107;-207.0;-52;-508.0;?;-52;155.0
107;-370.0;-51;51.0;1723.0;?;368.0
95;?;-44;85.0;681.0;-44;322.0
97;-188.0;-28;-7.0;?;-28;?
?;-204.0;-20;258.0;-194.0;-20;-76.0
?;-166.0;-37;195.0;-914.0;-37;-251.0
80;32.0;-72;?;?;-72;19.0
?;-71.0;-59;358.0;-1723.0;-59;?
64;-60.0;25;399.0;-1276.0;25;-443.0
65;44.0;33;327.0;-1308.0;33;-644.0
58;73.0;7;202.0;-1503.0;?;?
?;132.0;39;421.0;-3452.0;39;149.0
20;83.0;29;523.0;-3715.0;29;-139.0
41;26.0;-8;418.0;?;-8;?
59;?;-10;492.0;-2684.0;-10;-363.0
?;-18.0;?;147.0;-1737.0;-9;120.0
21;?;30;-688.0;-1409.0;?;-550.0
33;354.0;31;-1417.0;374.0;?;-928.0
32;?;-10;?;3743.0;-10;?
25;-203.0;15;339.0;3378.0;15;1093.0
25;-267.0;26;535.0;-2001.0;26;511.0
36;2.0;48;-280.0;-3902.0;48;1038.0
?;-97.0;?;?;2855.0;?;941.0
?;?;-52;?;2841.0;-52;310.0
27;?;-10;-48.0;-1389.0;?;-107.0
20;12.0;?;-112.0;-1185.0;?;-590.0
13;71.0;24;-66.0;603.0;24;-84.0
?;55.0;55;291.0;?;?;390.0
-14;6.0;?;513.0;-111.0;49;19.0
385;35.0;-1390;?;2532.0;?;591.0
518;114.0;-1511;751.0;925.0;?;973.0
529;?;-1553;?;-1699.0;-1553;254.0
625;174.0;-1293;786.0;-24.0;-1293;-544.0
737;?;-1487;969.0;7.0;?;178.0
?;345.0;-2456;1020.0;-421.0;-2456;-588.0
55;352.0;-1539;1138.0;-1406.0;-1539;-1178.0
25;361.0;148;1062.0;-1730.0;148;-702.0
-61;412.0;694;1009.0;?;694;?
-2;357.0;460;1014.0;-959.0;?;?
88;391.0;-102;?;346.0;-102;240.0
90;432.0;-120;1206.0;494.0;-120;?
85;387.0;-85;1229.0;39.0;-85;393.0
?;346.0;-25;?;383.0;-25;543.0
16;340.0;105;1188.0;493.0;?;644.0
16;310.0;-16;?;?;-16;?
?;?;-40;1079.0;-200.0;-40;654.0
13;?;-23;1034.0;-314.0;-23;548.0
-3;246.0;?;1092.0;-396.0;-53;575.0
10;?;-62;1037.0;-81.0;?;520.0
18;282.0;-53;990.0;?;?;569.0
26;?;-10;806.0;52.0;-10;590.0
17;?;40;?;?;40;542.0
12;165.0;?;996.0;132.0;54;?
?;134.0;22;998.0;363.0;?;123.0
23;127.0;-16;926.0;217.0;-16;260.0
28;131.0;25;923.0;427.0;25;509.0
-8;?;72;731.0;363.0;72;357.0
-2;204.0;53;?;748.0;53;386.0
16;?;65;747.0;1319.0;65;585.0
?;225.0;?;800.0;?;78;227.0
3;?;?;588.0;860.0;61;661.0
-10;?;32;567.0;1176.0;32;999.0
-17;331.0;37;?;1042.0;37;443.0
-4;?;62;598.0;674.0;62;?
7;357.0;51;567.0;1141.0;?;1065.0
18;343.0;127;716.0;1627.0;127;?
?;252.0;?;808.0;1068.0;160;1901.0
?;222.0;75;?;?;?;2720.0
13;182.0;30;1286.0;137.0;30;2552.0
1;33.0;38;1118.0;90.0;38;?
?;158.0;?;1073.0;-170.0;?;1351.0
0;317.0;49;?;-508.0;49;538.0
2;?;?;930.0;-719.0;1;568.0
-5;363.0;-46;787.0;-496.0;?;695.0
-7;290.0;-103;917.0;-368.0;-103;694.0
?;157.0;-95;942.0;-598.0;-95;852.0
?;122.0;-121;?;-573.0;-121;?
9;114.0;?;?;-399.0;-172;622.0
24;-15.0;-26;420.0;?;-26;480.0
14;-135.0;39;321.0;298.0;39;?
36;-131.0;-20;214.0;-45.0;-20;261.0
28;-45.0;39;69.0;-273.0;39;183.0
-35;6.0;-178;42.0;-124.0;-178;?
-53;-32.0;-679;44.0;-164.0;?;186.0
-9;29.0;?;41.0;-171.0;-1131;117.0
-68;-35.0;-1310;41.0;-125.0;-1310;148.0
-33;-81.0;?;-21.0;-63.0;-1308;?
?;12.0;-1664;111.0;33.0;-1664;182.0
-742;96.0;-2226;?;125.0;-2226;317.0
-741;?;-2363;80.0;169.0;-2363;391.0
-351;412.0;-1719;84.0;429.0;-1719;329.0
-534;532.0;-958;-75.0;424.0;-958;?
-657;?;-784;123.0;?;?;282.0
-645;559.0;-747;334.0;397.0;-747;599.0
-680;527.0;-503;?;244.0;-503;549.0
-417;160.0;?;1403.0;220.0;-299;552.0
-51;-140.0;?;?;490.0;-801;595.0
-62;?;-1042;2415.0;649.0;-1042;499.0
?;-341.0;-1066;1838.0;?;-1066;343.0
194;176.0;-1510;2146.0;371.0;-1510;362.0
?;70.0;?;2160.0;-54.0;?;637.0
789;103.0;-3801;1974.0;-383.0;-3801;716.0
367;195.0;-1788;1825.0;-378.0;-1788;?
?;101.0;1881;1686.0;136.0;1881;108.0
-225;117.0;325;?;483.0;325;?
95;?;-301;?;975.0;-301;529.0
-250;?;163;?;1455.0;163;?
-88;217.0;-392;1001.0;1582.0;-392;1351.0
-139;100.0;-214;906.0;?;-214;1553.0
?;146.0;?;836.0;?;-312;2501.0
-158;?;-255;854.0;2825.0;?;3304.0
?;121.0;-214;970.0;?;?;3626.0
-172;210.0;-396;1192.0;4679.0;-396;4125.0
-167;292.0;-400;1236.0;5054.0;-400;4338.0
-161;308.0;-422;1027.0;4145.0;-422;?
-161;372.0;?;997.0;2302.0;?;2707.0
-158;537.0;?;1143.0;1136.0;-543;?
-122;548.0;-622;1444.0;1221.0;?;1354.0
-130;860.0;-493;1460.0;1845.0;-493;1805.0
-166;910.0;-510;1539.0;?;-510;2145.0
-83;1017.0;-151;1573.0;2642.0;?;2184.0
-92;890.0;552;1534.0;2376.0;552;1866.0
?;710.0;255;1324.0;?;255;?
-229;714.0;-360;1263.0;860.0;-360;645.0
-240;767.0;-818;?;360.0;-818;458.0
-301;?;-827;969.0;?;?;218.0
-395;808.0;-1327;?;-42.0;-1327;336.0
-516;588.0;-1857;655.0;369.0;?;355.0
-837;?;-3703;696.0;642.0;-3703;454.0
-1603;367.0;-6975;866.0;370.0;-6975;164.0
-1768;333.0;-3242;719.0;-94.0;-3242;-145.0
-1345;398.0;1722;790.0;-418.0;1722;-333.0
?;242.0;983;878.0;-510.0;?;-325.0
-469;?;?;?;-602.0;1862;-316.0
?;129.0;2981;?;-643.0;2981;-238.0
87;?;1151;864.0;-622.0;?;-60.0
?;-21.0;-333;752.0;-370.0;-333;115.0
553;-101.0;100;619.0;-25.0;100;304.0
497;-182.0;413;326.0;340.0;?;431.0
347;-163.0;-1397;276.0;524.0;-1397;?
290;238.0;?;?;?;?;597.0
348;-61.0;?;-251.0;-186.0;-4423;481.0
-8;-416.0;-6666;-221.0;-256.0;?;352.0
?;-239.0;-3246;-118.0;150.0;-3246;-184.0
-62;682.0;?;?;117.0;?;-130.0
-51;?;-28;?;-350.0;-28;-989.0
-161;?;-273;146.0;-848.0;-273;?
-34;-68.0;-269;-237.0;-1234.0;?;-714.0
-110;?;?;-357.0;-470.0;-421;-825.0
-257;-200.0;-208;-360.0;-156.0;-208;-883.0
-219;-184.0;-114;-386.0;?;-114;?
-607;?;-465;?;?;-465;-727.0
-598;?;2219;-554.0;?;2220;-704.0
-1476;-215.0;3291;-496.0;-842.0;3291;?
-1812;?;?;?;-770.0;710;?
-316;-25.0;707;-239.0;-696.0;707;?
-267;-118.0;?;?;-564.0;?;-492.0
-339;-98.0;?;170.0;-392.0;?;-404.0
150;-114.0;86;121.0;-142.0;86;-216.0
?;?;-219;168.0;-41.0;-219;-89.0
282;19.0;-1004;79.0;-175.0;?;-71.0
250;-8.0;-1819;-209.0;-260.0;?;-25.0
1404;?;-161;2163.0;?;-161;1658.0
-20;230.0;?;1830.0;514.0;2852;2097.0
-918;?;4276;?;904.0;4276;?
1060;?;?;1452.0;1468.0;3266;2034.0
412;687.0;1034;1485.0;1579.0;1034;1900.0
?;668.0;1185;1742.0;1204.0;1185;1761.0
?;?;1778;1711.0;733.0;1778;1936.0
?;505.0;883;1739.0;?;883;?
?;382.0;?;?;961.0;468;1987.0
?;192.0;?;?;1016.0;383;1823.0
?;104.0;228;?;909.0;228;1686.0
-49;?;76;1289.0;?;76;1548.0
-54;?;?;1208.0;761.0;-30;1478.0
-72;?;-24;1036.0;725.0;-24;1259.0
-74;-12.0;?;1106.0;637.0;-8;1209.0
-37;15.0;9;1037.0;513.0;?;1385.0
-44;147.0;10;940.0;614.0;10;1549.0
-50;390.0;38;944.0;813.0;38;1614.0
-32;?;-39;?;751.0;-39;1307.0
-60;261.0;?;783.0;12.0;-7;431.0
-46;431.0;-155;927.0;-612.0;-155;683.0
-137;794.0;-85;213.0;-297.0;-85;504.0
?;839.0;?;351.0;-66.0;?;237.0
-79;606.0;?;592.0;?;-201;361.0
-371;569.0;104;459.0;-361.0;104;625.0
-356;489.0;-1342;?;156.0;-1342;831.0
-444;?;-2279;651.0;577.0;-2279;941.0
-1349;492.0;223;744.0;345.0;223;821.0
-1233;413.0;-118;?;-18.0;-118;641.0
-940;307.0;-372;724.0;276.0;-372;700.0
-378;208.0;?;899.0;?;-878;793.0
387;186.0;-3396;918.0;342.0;-3396;760.0
348;122.0;-3291;935.0;?;-3291;776.0
686;9.0;-3222;900.0;317.0;-3222;827.0
?;?;-3782;834.0;490.0;-3782;?
?;-257.0;-3320;264.0;501.0;-3320;677.0
862;?;?;657.0;?;-3848;291.0
?;-221.0;-4368;58.0;-312.0;-4368;63.0
651;-129.0;-5000;-184.0;-351.0;-5000;167.0
?;127.0;-3127;462.0;?;-3127;?
-583;-248.0;3846;1142.0;-377.0;?;-311.0
1999;-295.0;4932;997.0;-91.0;4932;-44.0
2340;-50.0;942;840.0;511.0;?;236.0
?;117.0;410;901.0;811.0;410;772.0
?;30.0;182;?;813.0;182;?
270;?;98;1231.0;796.0;98;1184.0
58;?;60;1174.0;776.0;60;1406.0
211;160.0;-191;1338.0;928.0;-191;?
?;46.0;0;?;?;0;?
?;16.0;-57;1179.0;923.0;-57;1623.0
110;107.0;-32;1111.0;705.0;-32;1511.0
116;152.0;?;1021.0;574.0;?;1344.0
110;232.0;?;?;532.0;-26;1147.0
?;?;-133;815.0;503.0;-133;1007.0
?;694.0;-6;?;285.0;-6;?
?;679.0;?;771.0;-106.0;?;552.0
?;457.0;-216;?;-435.0;-216;422.0
125;139.0;-475;810.0;?;-475;280.0
619;130.0;?;1198.0;-526.0;-1850;496.0
711;332.0;-2723;?;-423.0;-2723;?
518;337.0;?;1358.0;-360.0;-6342;759.0
1102;225.0;-5052;998.0;-310.0;-5052;1070.0
1229;140.0;2856;903.0;-39.0;2856;1240.0
401;152.0;2031;1021.0;392.0;2031;1191.0
-149;101.0;251;1006.0;626.0;251;1117.0
-138;122.0;2685;1051.0;?;2685;?
-139;34.0;1845;887.0;559.0;1845;833.0
-117;11.0;1082;752.0;735.0;?;998.0
-131;27.0;?;576.0;?;951;?
-387;117.0;285;458.0;920.0;285;1022.0
?;?;?;?;1006.0;258;?
-597;243.0;-772;869.0;856.0;-772;?
-832;?;?;?;778.0;-3160;681.0
-582;192.0;-2373;554.0;349.0;?;535.0
-248;-84.0;?;305.0;-253.0;749;395.0
-276;-228.0;1278;93.0;-100.0;1278;223.0
9;-221.0;888;-208.0;337.0;888;355.0
276;-61.0;1264;?;724.0;?;547.0
194;-39.0;1014;85.0;673.0;1014;501.0
218;-55.0;1137;28.0;270.0;1137;319.0
220;?;1213;-117.0;-39.0;1213;137.0
226;-218.0;211;-109.0;-50.0;211;?
259;-606.0;-6;341.0;221.0;-6;341.0
271;?;227;524.0;283.0;227;447.0
215;?;-13;558.0;398.0;-13;384.0
148;?;159;269.0;497.0;159;?
256;-594.0;201;-31.0;66.0;?;222.0
?;-642.0;66;-114.0;-288.0;66;22.0
179;-603.0;99;-307.0;?;99;-1.0
197;?;77;?;-141.0;?;-160.0
206;-659.0;?;-273.0;28.0;47;-129.0
?;-578.0;?;107.0;304.0;?;?
?;-669.0;-3;866.0;74.0;-3;455.0
204;-558.0;-22;?;237.0;-22;533.0
190;-706.0;?;?;449.0;24;393.0
?;-614.0;54;948.0;344.0;54;273.0
196;-439.0;?;917.0;-800.0;41;420.0
178;-392.0;42;?;-1384.0;42;588.0
155;-376.0;43;1053.0;49.0;43;?
165;-319.0;36;873.0;1079.0;36;284.0
?;-256.0;?;493.0;1025.0;4;?
115;-168.0;10;373.0;?;10;?
103;-36.0;?;?;464.0;29;253.0
102;?;-34;-104.0;1149.0;-34;389.0
101;82.0;?;-240.0;?;-45;?
126;67.0;-28;-155.0;2298.0;?;115.0
184;76.0;?;-185.0;2798.0;-207;?
151;84.0;-367;-259.0;1754.0;-367;?
140;116.0;-529;-272.0;?;-529;?
195;95.0;-717;-287.0;-968.0;-717;-297.0
275;?;?;?;-522.0;-1125;-499.0
?;?;-2162;-409.0;241.0;?;?
-404;268.0;-1605;-516.0;?;-1605;-197.0
-969;312.0;1662;-539.0;496.0;1662;-317.0
-467;?;2823;-592.0;330.0;2823;-485.0
-249;408.0;372;-552.0;-19.0;372;?
-567;?;?;?;-319.0;-1052;?
-667;724.0;-479;-506.0;-475.0;-479;-781.0
?;853.0;568;?;-730.0;?;?
?;935.0;1183;-392.0;-770.0;?;-118.0
-141;997.0;211;-252.0;-480.0;211;551.0
-107;994.0;-1426;-47.0;-220.0;-1426;?
-143;936.0;?;67.0;-189.0;?;?
-176;866.0;-3031;187.0;?;-3031;1451.0
-75;?;?;412.0;236.0;-2903;?
?;701.0;-2625;536.0;1243.0;-2625;?
11;692.0;?;?;2495.0;-2590;?
?;?;-2634;676.0;2366.0;-2634;1766.0
297;600.0;-2229;570.0;1284.0;-2229;1175.0
473;334.0;?;768.0;597.0;?;289.0
414;313.0;-1302;?;356.0;-1302;?
422;272.0;-1776;1299.0;?;-1776;453.0
253;257.0;-2110;?;?;?;617.0
?;216.0;-2365;?;1452.0;-2365;?
179;198.0;-2629;?;?;-2629;773.0
377;165.0;-1579;1218.0;1640.0;-1579;911.0
467;200.0;-1357;1228.0;?;-1357;?
82;265.0;-1202;1286.0;1134.0;-1202;1006.0
?;376.0;450;?;952.0;450;1132.0
25;?;251;1303.0;1070.0;251;1176.0
?;461.0;-312;1346.0;1307.0;-312;1183.0
35;438.0;-14;1465.0;1325.0;-14;1277.0
183;406.0;-94;?;1373.0;?;1230.0
41;?;-3;?;1462.0;?;1115.0
51;417.0;72;1615.0;1147.0;72;1235.0
30;417.0;57;?;278.0;57;1455.0
27;?;36;1544.0;?;36;?
83;295.0;74;1520.0;?;74;?
42;183.0;52;?;-351.0;52;1193.0
44;118.0;-81;?;-568.0;-81;830.0
42;171.0;-58;982.0;-548.0;-58;694.0
54;179.0;3;935.0;-232.0;3;461.0
57;275.0;-20;?;163.0;?;436.0
40;?;33;1058.0;-64.0;33;408.0
?;?;102;1077.0;-590.0;102;?
70;335.0;67;1596.0;-682.0;67;?
?;?;68;1663.0;-919.0;?;901.0
7;392.0;89;1456.0;-1206.0;89;856.0
32;?;8;1277.0;-936.0;8;835.0
41;265.0;-50;1037.0;-449.0;-50;818.0
54;376.0;?;644.0;-195.0;-101;787.0
?;279.0;-132;538.0;-102.0;-132;823.0
28;209.0;?;371.0;?;-111;804.0
32;179.0;-186;155.0;-1025.0;-186;959.0
37;239.0;-205;90.0;-1090.0;?;1414.0
38;?;?;33.0;-607.0;-237;1868.0
64;?;-295;-11.0;?;-295;?
?;172.0;-283;?;-142.0;-283;1672.0
?;?;?;-258.0;1238.0;-288;1663.0
63;42.0;-258;-428.0;2728.0;-258;1461.0
-40;60.0;-333;-331.0;2105.0;-333;795.0
147;60.0;-215;-203.0;212.0;?;-14.0
199;68.0;?;-192.0;-789.0;-293;-626.0
231;?;221;-311.0;-1941.0;221;-1702.0
742;203.0;2090;-371.0;-2312.0;2090;-1957.0
?;201.0;2661;-545.0;?;2661;-2407.0
168;65.0;?;?;-1666.0;1968;-2713.0
489;15.0;1615;-672.0;-1211.0;1615;-2463.0
491;-147.0;?;-806.0;-587.0;1608;-1938.0
?;-53.0;1663;?;910.0;?;-1357.0
634;-48.0;1615;-895.0;1918.0;?;?
259;-218.0;2027;?;1881.0;2027;?
17;?;2108;-1183.0;1490.0;2108;-646.0
?;?;1895;-1000.0;?;1895;-1030.0
?;-257.0;1623;-1191.0;124.0;1623;?
-297;-270.0;715;-1105.0;-582.0;715;?
?;-463.0;449;-958.0;-105.0;449;-1003.0
-267;-404.0;1040;-1252.0;-449.0;1040;-564.0
?;-235.0;1311;-1209.0;?;1311;-691.0
-277;?;1082;?;264.0;1082;-490.0
-287;-269.0;604;?;1173.0;604;-507.0
-282;-215.0;?;-1128.0;245.0;?;?
-241;-190.0;220;?;676.0;?;-633.0
-368;-239.0;184;-1145.0;?;184;?
-6;-251.0;?;-1185.0;364.0;36;-1322.0
363;-345.0;-214;-1177.0;-115.0;-214;-1432.0
153;?;-321;-1217.0;219.0;-321;-1363.0
168;-420.0;-84;-1170.0;?;-84;-891.0
211;?;?;-1092.0;567.0;-31;-721.0
?;-272.0;-81;-973.0;734.0;-81;-751.0
189;-251.0;-27;-961.0;-92.0;-27;?
173;-237.0;-74;-872.0;-598.0;-74;-1584.0
186;-258.0;?;-855.0;-607.0;?;-1705.0
184;-269.0;-63;-835.0;-12.0;?;?
180;-249.0;-63;-808.0;620.0;-63;-1460.0
?;-249.0;-36;-705.0;350.0;-36;-1372.0
165;-262.0;2;-601.0;36.0;2;-1177.0
166;?;?;-579.0;93.0;13;?
174;?;31;?;209.0;31;-565.0
162;-148.0;7;-766.0;478.0;7;?
154;?;-22;?;208.0;?;-297.0
156;-74.0;-15;-392.0;?;-15;-53.0
154;-54.0;-26;-188.0;2224.0;-26;165.0
152;-46.0;4;113.0;2247.0;4;-90.0
?;-79.0;41;41.0;1021.0;41;?
?;-143.0;?;100.0;762.0;14;-56.0
128;-149.0;25;59.0;683.0;?;-20.0
132;-129.0;23;-98.0;103.0;23;124.0
127;-140.0;12;?;?;?;336.0
110;?;18;?;?;?;?
88;-193.0;-11;-330.0;-1085.0;-11;151.0
72;?;?;-322.0;-949.0;?;30.0
70;-137.0;16;-393.0;-1031.0;16;13.0
72;?;6;?;-1230.0;6;-11.0
72;-181.0;13;?;?;13;-113.0
72;-198.0;?;-402.0;?;10;-103.0
72;-219.0;11;-459.0;?;?;-73.0
?;-230.0;12;-499.0;-456.0;12;-189.0
72;?;?;-481.0;-573.0;8;-161.0
72;?;21;-403.0;-316.0;21;-76.0
71;-145.0;28;?;-274.0;28;-19.0
?;?;-17;-294.0;-178.0;-17;-105.0
66;?;-22;-174.0;-386.0;?;?
60;-383.0;?;?;-449.0;44;-309.0
55;?;27;?;-262.0;27;-428.0
58;-317.0;-10;-217.0;-199.0;-10;-473.0
65;-290.0;25;-107.0;?;25;?
?;?;28;?;-592.0;28;-357.0
44;-388.0;2;-73.0;?;2;-317.0
?;-383.0;13;-88.0;-285.0;13;-322.0
55;-417.0;32;-106.0;?;32;-534.0
49;-449.0;?;-63.0;263.0;28;-684.0
55;-390.0;34;?;-435.0;34;-662.0
49;-452.0;18;-231.0;-816.0;18;-628.0
66;?;?;-292.0;?;-1;?
60;-392.0;29;-187.0;-104.0;29;-364.0
?;-360.0;11;-214.0;388.0;11;49.0
42;-372.0;?;?;?;9;414.0
41;-384.0;33;-141.0;?;33;?
48;-297.0;20;-14.0;467.0;20;372.0
48;-226.0;22;87.0;64.0;22;133.0
38;-204.0;-16;105.0;275.0;-16;?
24;?;-39;14.0;-40.0;?;?
?;?;-25;?;?;-25;-53.0
21;-83.0;-21;-30.0;?;-21;-350.0
19;-93.0;-32;-79.0;-816.0;-32;-454.0
19;-74.0;-36;-36.0;-1062.0;?;?
?;?;-7;-72.0;-1112.0;-7;-478.0
69;-45.0;?;-106.0;?;-57;-461.0
?;-105.0;-108;-134.0;-595.0;?;-466.0
?;-139.0;-104;-194.0;-284.0;-104;-266.0
41;-94.0;-147;?;-263.0;-147;-253.0
48;-45.0;-138;-188.0;?;?;?
19;-39.0;-77;-137.0;-807.0;?;-425.0
228;-72.0;?;?;-371.0;169;-487.0
464;-59.0;814;?;-111.0;?;-339.0
377;-55.0;1184;?;-307.0;?;-63.0
260;-31.0;796;-21.0;-678.0;796;332.0
250;-43.0;593;-7.0;-1534.0;593;1018.0
244;-59.0;751;87.0;-2008.0;?;512.0
238;-22.0;270;?;-1860.0;?;-316.0
?;?;-4;271.0;-1361.0;-4;-366.0
-82;14.0;374;273.0;-838.0;374;-494.0
-97;64.0;362;220.0;-347.0;362;-335.0
-198;80.0;140;213.0;70.0;?;?
?;?;63;209.0;312.0;63;-145.0
-250;81.0;?;140.0;512.0;191;-243.0
-437;?;222;148.0;763.0;222;-331.0
-402;78.0;407;222.0;655.0;407;-209.0
-70;50.0;744;227.0;383.0;?;-176.0
54;45.0;179;?;?;179;211.0
?;?;-426;456.0;330.0;-426;584.0
?;17.0;-262;461.0;485.0;-262;716.0
95;19.0;10;391.0;962.0;10;503.0
