InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RKN^ accZ;Accelerometer RKN_ accZ;Accelerometer RKN^ accY;Accelerometer HIP accX;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE Nav_Ax;Accelerometer HIP accY;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit RLA gyroY;Accelerometer RKN_ accX
?;905.0;-257.0;504.0;-392.0;-272;383;-5;943.0;75;-164.0;363.0
?;908.0;-225.0;471.0;?;-271;?;-1;944.0;70;-125.0;363.0
-799;918.0;-222.0;468.0;?;-270;384;-1;924.0;73;-227.0;363.0
-801;912.0;-212.0;461.0;-400.0;-270;381;0;?;73;-230.0;373.0
-809;921.0;-232.0;?;-403.0;?;384;1;?;65;?;363.0
-798;?;-234.0;497.0;-393.0;-276;382;-6;947.0;73;-137.0;363.0
-796;907.0;-253.0;482.0;-402.0;-274;?;?;947.0;75;-75.0;362.0
-802;903.0;-255.0;471.0;?;-271;395;3;955.0;66;?;366.0
-798;?;?;489.0;-382.0;-273;389;-1;926.0;?;?;372.0
-800;?;-224.0;472.0;-385.0;-271;379;-1;941.0;74;-129.0;?
-803;912.0;-219.0;471.0;-392.0;-271;386;1;945.0;69;-89.0;368.0
-799;?;-213.0;470.0;-397.0;-274;383;?;950.0;73;-59.0;369.0
?;?;?;487.0;-393.0;-269;383;?;?;75;-29.0;360.0
-798;895.0;-237.0;494.0;-373.0;-265;388;6;?;74;8.0;365.0
-800;886.0;?;?;-409.0;?;382;4;926.0;74;?;359.0
-802;911.0;?;476.0;-400.0;-271;380;?;?;?;-52.0;379.0
-797;901.0;-253.0;?;-388.0;-277;384;-5;935.0;?;-130.0;368.0
-798;908.0;-233.0;485.0;-376.0;-275;386;?;950.0;?;-152.0;354.0
-805;902.0;-260.0;478.0;?;?;384;2;943.0;68;-111.0;354.0
-800;?;-242.0;482.0;-396.0;?;382;-2;950.0;72;?;363.0
-796;903.0;-213.0;?;-409.0;-273;382;?;?;76;-72.0;354.0
-800;892.0;-233.0;481.0;-387.0;-269;387;3;937.0;72;-42.0;364.0
-799;?;?;480.0;-373.0;-266;386;6;927.0;74;?;362.0
-797;902.0;-234.0;481.0;-373.0;-268;381;?;966.0;77;-58.0;364.0
-802;908.0;-227.0;481.0;-373.0;-271;384;-1;934.0;71;-44.0;?
-806;940.0;?;471.0;-386.0;-273;380;?;?;67;-59.0;366.0
-798;900.0;-272.0;472.0;-390.0;?;381;-3;944.0;74;29.0;372.0
-795;892.0;-259.0;490.0;-399.0;?;383;-3;952.0;?;43.0;350.0
-803;887.0;?;480.0;?;-272;?;?;946.0;72;31.0;350.0
-802;?;-237.0;481.0;?;-270;385;0;926.0;71;53.0;353.0
-801;874.0;-235.0;483.0;-414.0;-272;382;-3;939.0;71;-2.0;?
-803;902.0;-260.0;492.0;?;?;381;-1;942.0;71;-27.0;?
-799;923.0;?;?;-403.0;-266;?;4;963.0;73;-34.0;372.0
-799;915.0;-260.0;500.0;-368.0;-269;383;1;936.0;74;8.0;364.0
-799;905.0;-262.0;477.0;-383.0;-269;384;1;954.0;74;15.0;355.0
-798;?;-262.0;?;-382.0;-268;384;2;939.0;74;-25.0;345.0
-801;?;-240.0;470.0;-384.0;-270;383;0;?;72;-21.0;374.0
-804;?;-221.0;477.0;-374.0;?;385;-1;?;69;4.0;?
-802;907.0;?;483.0;-373.0;-272;?;-3;?;?;?;365.0
-801;887.0;?;471.0;-383.0;?;?;?;?;?;6.0;373.0
-805;929.0;-238.0;480.0;?;-266;?;?;945.0;71;14.0;373.0
?;901.0;?;?;-371.0;?;385;0;?;72;23.0;370.0
-795;930.0;-235.0;?;-376.0;-272;385;-4;941.0;76;39.0;360.0
-801;910.0;-247.0;?;?;-272;?;?;931.0;?;?;365.0
-804;908.0;-259.0;469.0;-385.0;?;386;?;932.0;68;95.0;360.0
-801;891.0;-252.0;?;-395.0;-269;379;0;949.0;74;-50.0;372.0
-801;897.0;-231.0;493.0;-388.0;-269;379;0;943.0;74;-55.0;?
-798;882.0;-234.0;490.0;-381.0;-263;?;6;953.0;?;?;358.0
-803;909.0;?;?;-385.0;?;386;5;?;70;-132.0;372.0
-803;?;-231.0;495.0;-375.0;-273;?;-4;932.0;?;-210.0;365.0
-798;895.0;?;494.0;-379.0;-274;381;-7;?;74;?;362.0
-804;914.0;-252.0;467.0;-390.0;-272;380;-4;938.0;71;-141.0;373.0
-804;?;-261.0;489.0;?;-272;380;?;944.0;71;?;355.0
?;897.0;-250.0;475.0;-374.0;-272;380;-5;940.0;72;-142.0;373.0
-804;908.0;-240.0;485.0;-382.0;-272;378;-4;926.0;71;-20.0;350.0
-801;889.0;-228.0;?;-383.0;-272;383;-4;947.0;71;?;360.0
?;901.0;-223.0;470.0;?;-267;389;1;926.0;?;-28.0;?
-805;901.0;?;491.0;-362.0;-267;383;2;930.0;70;4.0;361.0
-799;901.0;-246.0;490.0;-364.0;-271;382;-3;958.0;74;34.0;372.0
-802;901.0;-254.0;481.0;-379.0;-265;383;3;952.0;73;26.0;358.0
-801;886.0;?;492.0;-390.0;-268;?;1;950.0;72;17.0;375.0
?;890.0;-246.0;488.0;-369.0;-274;385;-7;968.0;72;9.0;379.0
-801;920.0;-256.0;479.0;?;-275;381;-8;?;72;26.0;363.0
-801;876.0;-234.0;484.0;-354.0;?;382;?;?;?;36.0;365.0
-805;896.0;-233.0;492.0;-360.0;-267;384;-1;950.0;70;45.0;354.0
-803;910.0;-230.0;?;-353.0;-269;383;-3;957.0;70;?;?
-804;909.0;-261.0;478.0;-334.0;-269;383;-3;956.0;70;82.0;?
-807;885.0;-231.0;?;-340.0;-262;377;3;941.0;?;142.0;355.0
-807;923.0;-222.0;469.0;-360.0;-266;382;?;964.0;69;218.0;383.0
-807;902.0;-222.0;494.0;-349.0;-268;386;-3;950.0;67;143.0;389.0
-804;?;?;?;-315.0;-266;378;-2;?;?;96.0;369.0
-799;886.0;-258.0;490.0;-324.0;-269;387;-3;975.0;72;-20.0;348.0
?;879.0;-274.0;482.0;-324.0;-270;391;-3;976.0;70;-111.0;?
-801;901.0;-269.0;471.0;?;-267;?;0;985.0;72;-192.0;359.0
?;912.0;-255.0;473.0;-308.0;-267;?;-1;985.0;74;-258.0;?
?;918.0;-258.0;500.0;-319.0;-269;384;-4;981.0;76;-417.0;371.0
-806;?;-256.0;478.0;?;-266;377;-1;959.0;72;-561.0;?
-805;908.0;-257.0;468.0;-298.0;-268;?;-2;941.0;69;?;?
?;?;-258.0;464.0;-313.0;-268;?;-3;961.0;70;?;?
-802;931.0;-247.0;487.0;-289.0;?;?;-3;?;70;-516.0;353.0
-799;?;?;491.0;-246.0;-273;388;?;988.0;72;-491.0;?
-799;917.0;-273.0;483.0;-238.0;-272;388;-5;1019.0;?;-418.0;339.0
?;908.0;-253.0;?;-135.0;-272;387;-5;983.0;71;-164.0;327.0
-796;914.0;-212.0;441.0;?;-274;391;?;987.0;72;112.0;327.0
-788;936.0;-210.0;421.0;-186.0;-278;397;-5;996.0;75;246.0;328.0
-784;?;?;?;-199.0;-277;?;?;994.0;76;408.0;351.0
?;949.0;-154.0;423.0;-190.0;-272;408;1;?;?;809.0;401.0
-779;948.0;-162.0;438.0;-167.0;-272;410;-1;1043.0;79;?;413.0
-781;970.0;-178.0;453.0;?;-274;408;-3;975.0;77;821.0;378.0
-776;930.0;-196.0;?;?;-273;408;-3;1001.0;82;?;340.0
-781;929.0;-207.0;401.0;-149.0;-272;407;-1;1029.0;78;825.0;326.0
-785;911.0;-208.0;404.0;-169.0;?;?;-3;1005.0;75;558.0;326.0
-777;947.0;-202.0;425.0;-167.0;-274;?;-5;1014.0;81;470.0;?
-786;938.0;-231.0;433.0;-182.0;-269;412;3;1015.0;73;425.0;?
-787;909.0;-217.0;443.0;-169.0;-269;405;?;1002.0;75;203.0;349.0
-787;928.0;-219.0;422.0;-176.0;-274;404;-3;984.0;74;-50.0;?
-787;946.0;-207.0;?;-181.0;?;?;0;1001.0;73;?;337.0
?;940.0;-190.0;429.0;-156.0;-268;406;4;1006.0;77;-110.0;336.0
-787;933.0;-212.0;411.0;?;?;?;2;996.0;?;-77.0;?
?;?;-202.0;433.0;-160.0;-271;410;?;1002.0;73;?;336.0
-785;?;?;424.0;-156.0;-269;410;4;1003.0;74;-112.0;347.0
-781;950.0;-172.0;415.0;-164.0;-274;414;-1;1020.0;74;-197.0;363.0
-781;940.0;-194.0;?;?;?;?;?;1016.0;75;?;362.0
?;949.0;-191.0;419.0;?;-274;407;-1;1005.0;76;-148.0;?
-783;940.0;-224.0;432.0;-157.0;?;408;-1;?;76;-95.0;348.0
-786;?;-206.0;422.0;-157.0;-271;?;3;1006.0;73;-55.0;351.0
-784;940.0;?;422.0;-169.0;-274;412;0;?;72;-26.0;?
-780;950.0;-225.0;422.0;-178.0;?;410;?;996.0;76;-16.0;?
-782;938.0;?;437.0;-176.0;-273;407;1;1015.0;77;99.0;353.0
-785;942.0;-223.0;?;-179.0;?;406;0;996.0;76;71.0;341.0
-783;952.0;-218.0;?;?;-275;?;-2;982.0;77;?;?
?;942.0;-191.0;420.0;-171.0;-274;?;-2;990.0;78;?;345.0
-780;946.0;-210.0;419.0;-177.0;-275;?;-3;1017.0;79;297.0;353.0
-781;937.0;?;?;-183.0;?;406;0;?;78;203.0;346.0
-786;944.0;?;431.0;-173.0;-272;408;2;1002.0;74;?;354.0
-783;?;?;430.0;?;-273;409;2;979.0;76;-233.0;344.0
-781;939.0;-229.0;?;-177.0;-276;410;1;974.0;76;-305.0;337.0
-784;?;-203.0;424.0;-182.0;?;?;-1;981.0;75;-262.0;347.0
-780;946.0;-220.0;426.0;-175.0;-271;410;4;1010.0;?;-211.0;354.0
-780;959.0;-201.0;?;-187.0;-272;415;4;1015.0;76;19.0;352.0
-786;951.0;-213.0;423.0;-177.0;-271;409;?;1014.0;?;88.0;?
-784;940.0;-215.0;422.0;-184.0;-271;406;2;1003.0;77;39.0;?
-783;929.0;?;431.0;-158.0;-276;406;-3;?;76;-31.0;346.0
-784;932.0;-197.0;411.0;-188.0;?;405;?;?;78;46.0;348.0
-784;953.0;-200.0;425.0;-171.0;-266;?;7;987.0;79;146.0;?
-784;958.0;-171.0;431.0;-167.0;-271;?;2;1005.0;?;?;363.0
?;962.0;?;432.0;-152.0;-273;415;0;1008.0;?;?;363.0
-783;?;-220.0;?;-163.0;-277;410;-3;1010.0;74;275.0;356.0
-785;926.0;-215.0;419.0;-142.0;-277;410;-2;1001.0;73;?;346.0
-780;930.0;?;425.0;-157.0;-274;?;-2;?;76;148.0;345.0
-782;933.0;-191.0;412.0;-177.0;-275;412;-2;1025.0;74;?;336.0
?;951.0;-203.0;?;-156.0;?;410;-5;996.0;77;-18.0;347.0
-774;976.0;?;426.0;-158.0;-278;411;-6;?;81;-95.0;373.0
?;?;-221.0;427.0;-163.0;-274;414;0;1011.0;77;69.0;359.0
-779;949.0;-224.0;427.0;-169.0;?;?;0;1014.0;77;119.0;342.0
-775;934.0;-218.0;402.0;-156.0;-277;418;-3;?;77;75.0;333.0
-772;920.0;-212.0;?;-167.0;-274;413;?;1005.0;82;220.0;324.0
-774;960.0;?;422.0;-137.0;-273;415;2;1005.0;80;285.0;335.0
-779;919.0;-201.0;422.0;?;-277;423;?;1012.0;71;190.0;347.0
-778;933.0;-197.0;?;?;-276;416;0;1007.0;76;146.0;344.0
-778;938.0;-188.0;385.0;-164.0;-273;415;3;?;77;120.0;345.0
-782;943.0;-194.0;405.0;-151.0;-270;418;?;1021.0;73;104.0;344.0
-780;?;-180.0;419.0;-162.0;-266;410;8;1007.0;79;279.0;345.0
-778;937.0;?;428.0;-134.0;-268;413;?;978.0;79;360.0;345.0
-781;943.0;-214.0;407.0;-153.0;-273;417;3;993.0;73;382.0;338.0
-781;952.0;-211.0;418.0;?;-272;412;?;991.0;77;467.0;327.0
-779;?;?;426.0;-140.0;-270;414;?;1003.0;78;436.0;?
-779;931.0;-212.0;435.0;-167.0;-274;413;-1;994.0;76;?;335.0
?;955.0;?;?;-176.0;-273;?;1;?;76;464.0;337.0
-779;961.0;-207.0;?;-148.0;-274;411;0;1003.0;77;573.0;336.0
?;952.0;-218.0;432.0;?;-276;410;-2;1014.0;78;?;?
?;?;?;423.0;?;-272;414;2;?;76;471.0;346.0
-780;?;-222.0;413.0;-146.0;-272;414;3;994.0;76;490.0;325.0
-782;940.0;-210.0;402.0;-147.0;-270;415;5;1014.0;74;348.0;343.0
?;970.0;-204.0;422.0;-159.0;-272;?;3;1032.0;74;285.0;344.0
-775;?;-186.0;423.0;?;-274;420;1;989.0;77;?;346.0
?;950.0;?;430.0;-149.0;-273;421;2;994.0;81;-150.0;343.0
-773;966.0;-202.0;423.0;?;?;416;?;1024.0;82;-198.0;348.0
-778;960.0;?;430.0;?;-272;415;3;?;?;-264.0;330.0
-778;937.0;-189.0;?;-157.0;-277;410;-3;1004.0;?;?;?
?;935.0;-192.0;397.0;-184.0;-269;412;?;1024.0;77;-139.0;344.0
-782;933.0;-190.0;388.0;-159.0;-266;412;8;?;77;16.0;346.0
-780;944.0;-222.0;?;-186.0;-275;408;-2;1006.0;78;68.0;327.0
?;?;-212.0;417.0;-197.0;?;?;8;996.0;76;?;334.0
-783;937.0;?;424.0;-196.0;-265;414;10;988.0;76;308.0;320.0
-781;?;-192.0;420.0;-195.0;-272;414;2;994.0;75;476.0;346.0
-780;941.0;-198.0;431.0;?;-275;413;?;1018.0;75;?;334.0
-781;940.0;-181.0;424.0;?;-273;?;1;1017.0;74;725.0;334.0
?;922.0;-209.0;403.0;-206.0;-270;415;4;1013.0;72;?;330.0
-785;?;-190.0;402.0;-186.0;-270;416;?;?;72;?;352.0
?;?;-180.0;?;-219.0;-270;420;6;1003.0;71;?;354.0
-787;939.0;-182.0;?;-241.0;-272;398;-1;?;77;13.0;349.0
-786;927.0;-175.0;419.0;-216.0;-266;?;2;961.0;78;-460.0;347.0
-811;?;-169.0;399.0;-211.0;-263;391;6;994.0;?;-923.0;?
-835;?;-179.0;?;-241.0;-268;367;-1;?;51;-1230.0;348.0
-811;919.0;-173.0;421.0;-350.0;?;394;3;974.0;62;-1510.0;351.0
-797;922.0;-196.0;433.0;-323.0;-257;387;?;967.0;77;-1671.0;371.0
-802;?;-261.0;473.0;?;-262;?;?;?;73;-1679.0;364.0
-808;?;-262.0;514.0;-365.0;-259;388;2;963.0;66;-1500.0;364.0
-812;901.0;-281.0;412.0;-353.0;-253;?;7;938.0;70;-1176.0;407.0
-807;?;-248.0;447.0;-371.0;-255;?;6;949.0;71;-724.0;355.0
-807;897.0;?;491.0;-389.0;-255;?;6;956.0;71;?;351.0
-806;940.0;?;506.0;-357.0;-254;382;6;949.0;?;101.0;375.0
-808;?;-252.0;503.0;-368.0;-256;?;6;?;?;?;353.0
?;?;?;?;-375.0;-260;383;3;947.0;71;?;351.0
-797;891.0;-266.0;481.0;-344.0;-263;379;-3;937.0;79;18.0;364.0
-802;911.0;-251.0;?;-344.0;-264;380;-3;956.0;?;111.0;364.0
-809;?;-233.0;477.0;-334.0;-262;384;2;948.0;?;325.0;355.0
?;896.0;-239.0;463.0;-346.0;-262;?;?;967.0;68;427.0;?
-809;?;?;?;-354.0;-261;380;3;964.0;69;441.0;369.0
-808;926.0;-222.0;475.0;-367.0;-260;?;3;?;69;?;360.0
-809;915.0;?;?;-369.0;-260;381;4;951.0;69;247.0;373.0
?;924.0;-230.0;482.0;-344.0;-261;382;?;942.0;69;?;?
-805;913.0;-242.0;476.0;-351.0;-268;384;?;941.0;69;328.0;?
-806;912.0;-233.0;468.0;-341.0;-265;381;-1;966.0;?;328.0;354.0
-806;896.0;?;479.0;-339.0;?;379;5;952.0;72;170.0;364.0
?;?;-229.0;?;-343.0;-263;?;1;951.0;?;100.0;363.0
-806;899.0;-236.0;470.0;-352.0;-267;383;-3;957.0;69;161.0;?
-805;908.0;-240.0;?;-339.0;-266;380;-4;955.0;71;112.0;364.0
-813;928.0;-231.0;480.0;?;-263;383;0;949.0;?;93.0;345.0
-806;922.0;-250.0;481.0;-334.0;?;384;?;937.0;?;109.0;?
-803;911.0;-244.0;?;-343.0;?;383;6;955.0;74;-20.0;?
?;910.0;-253.0;461.0;-353.0;-257;383;3;966.0;68;-148.0;?
-806;912.0;-256.0;?;-342.0;?;384;4;946.0;?;-120.0;355.0
-807;907.0;-262.0;490.0;-324.0;-258;?;3;959.0;70;-11.0;366.0
-809;904.0;?;492.0;-321.0;-271;386;-7;962.0;64;-16.0;?
-804;924.0;-262.0;487.0;-297.0;?;384;-5;961.0;69;?;353.0
-798;919.0;-271.0;?;?;-261;382;1;991.0;77;-118.0;?
-803;?;-255.0;462.0;-267.0;-267;?;-2;?;70;-322.0;363.0
-802;941.0;-222.0;448.0;-228.0;-265;389;?;1017.0;?;-413.0;354.0
?;927.0;-212.0;?;-244.0;-262;394;4;985.0;79;?;345.0
-787;965.0;?;437.0;-245.0;?;404;?;1005.0;73;-330.0;355.0
-781;950.0;?;437.0;-236.0;-271;408;?;?;78;-326.0;352.0
-779;929.0;-233.0;451.0;-221.0;-271;409;1;988.0;?;-244.0;?
-786;930.0;-227.0;445.0;-223.0;-276;409;-3;?;72;-205.0;380.0
-784;930.0;-190.0;415.0;-210.0;-270;404;1;1009.0;78;-160.0;342.0
-783;930.0;-201.0;402.0;?;-274;408;?;1015.0;76;72.0;360.0
-782;941.0;-187.0;412.0;-215.0;-271;416;0;1005.0;74;58.0;?
-784;960.0;?;411.0;-245.0;-261;?;9;1005.0;74;200.0;?
-781;947.0;-219.0;?;-224.0;?;414;6;?;78;412.0;374.0
-775;?;-216.0;405.0;-218.0;-271;?;-2;997.0;79;359.0;350.0
-775;?;-223.0;427.0;?;-272;426;-2;1000.0;?;376.0;322.0
?;939.0;-230.0;429.0;-214.0;-268;419;1;987.0;77;?;351.0
-781;?;-224.0;420.0;-219.0;-273;415;-4;?;74;423.0;?
-775;?;-213.0;419.0;-208.0;?;?;?;987.0;79;235.0;353.0
-773;?;-212.0;407.0;-195.0;-270;415;-3;?;82;?;354.0
-777;949.0;-221.0;431.0;-192.0;-273;416;?;995.0;?;?;362.0
-776;?;-213.0;435.0;-184.0;-270;416;-3;966.0;79;111.0;345.0
-776;948.0;-207.0;401.0;-188.0;-272;414;-5;990.0;79;-23.0;353.0
-775;913.0;-197.0;418.0;-184.0;-275;412;-8;1006.0;?;?;?
-775;926.0;-222.0;422.0;-194.0;-273;412;-6;1011.0;81;-136.0;341.0
-777;939.0;-195.0;414.0;-196.0;-271;416;-4;1006.0;78;-159.0;344.0
-779;940.0;-211.0;402.0;-197.0;-264;415;3;1005.0;?;-177.0;346.0
-781;940.0;?;431.0;?;-264;414;4;986.0;78;-145.0;346.0
-775;937.0;-225.0;?;-186.0;-275;420;-7;1014.0;76;-112.0;360.0
?;924.0;-228.0;443.0;-196.0;-272;?;-5;?;81;-133.0;?
-779;953.0;-226.0;?;-196.0;?;417;2;1015.0;77;?;350.0
-782;946.0;?;?;-196.0;-270;?;0;?;74;-163.0;367.0
-780;935.0;-222.0;?;-196.0;-271;412;-2;995.0;77;?;361.0
?;932.0;?;426.0;-195.0;-274;416;-4;1008.0;73;?;357.0
-783;?;-203.0;428.0;-179.0;?;411;-4;996.0;75;-274.0;345.0
-779;953.0;-212.0;421.0;-185.0;-272;413;-2;984.0;?;-174.0;354.0
?;?;-200.0;421.0;-196.0;-273;418;?;1005.0;?;-200.0;345.0
-773;932.0;-184.0;429.0;-202.0;-268;419;?;1014.0;80;?;343.0
?;913.0;?;?;-200.0;-270;?;0;1009.0;78;-125.0;?
-777;926.0;-200.0;421.0;-201.0;?;420;-6;1000.0;76;-131.0;356.0
?;929.0;-219.0;?;-202.0;?;418;-1;?;78;-90.0;?
-776;949.0;-217.0;431.0;-179.0;-269;?;0;989.0;77;?;352.0
?;940.0;-212.0;?;-177.0;-271;423;-2;1000.0;75;-150.0;?
-776;949.0;-208.0;423.0;?;-270;420;-1;1006.0;78;?;350.0
-774;?;-199.0;?;-206.0;-268;?;0;1004.0;82;?;?
-775;951.0;-210.0;424.0;-196.0;?;418;?;1023.0;80;-99.0;349.0
-776;934.0;-211.0;?;?;?;422;-3;?;76;?;343.0
-775;933.0;-219.0;410.0;-183.0;-271;?;-3;1013.0;78;-69.0;347.0
-773;?;-223.0;?;-178.0;-270;415;?;989.0;?;-11.0;329.0
-775;941.0;-205.0;?;-175.0;-267;416;2;?;81;-84.0;?
-776;957.0;-181.0;439.0;-181.0;-268;419;2;1022.0;79;-80.0;336.0
-777;953.0;-212.0;406.0;-182.0;?;420;-2;?;76;28.0;336.0
-777;950.0;?;406.0;-180.0;-267;418;2;998.0;79;-8.0;345.0
-774;?;-212.0;?;-187.0;-271;?;-2;999.0;77;-22.0;345.0
-776;967.0;-212.0;421.0;-187.0;-273;426;-2;1001.0;?;?;346.0
-778;947.0;-211.0;?;-173.0;-268;417;2;989.0;78;-52.0;357.0
-774;930.0;-213.0;423.0;?;-273;417;-4;1010.0;80;-25.0;?
-774;912.0;-209.0;?;-186.0;?;422;-3;1008.0;77;?;339.0
-775;929.0;-217.0;442.0;-178.0;-274;422;-2;995.0;76;-34.0;358.0
-773;?;-193.0;421.0;?;-273;?;-2;1003.0;76;-53.0;?
-775;949.0;-190.0;415.0;-196.0;-268;424;4;1005.0;77;-66.0;?
?;951.0;-206.0;430.0;-177.0;-270;422;1;985.0;76;6.0;333.0
-774;930.0;-200.0;424.0;-177.0;-272;424;0;996.0;77;18.0;330.0
?;917.0;-189.0;429.0;-177.0;-267;?;6;?;79;20.0;?
-774;?;?;407.0;-175.0;-272;424;1;1003.0;?;-2.0;355.0
-774;906.0;-208.0;416.0;?;-274;423;0;991.0;76;-26.0;346.0
-777;924.0;-212.0;427.0;?;-269;422;5;984.0;75;-2.0;353.0
-775;954.0;?;428.0;-197.0;-271;421;2;?;78;?;363.0
-770;947.0;-202.0;?;-176.0;?;419;?;?;82;?;344.0
?;950.0;-212.0;429.0;?;-272;425;1;?;78;1.0;335.0
-773;950.0;-212.0;428.0;-185.0;-273;424;?;1008.0;77;20.0;338.0
-775;941.0;-209.0;403.0;-189.0;-271;421;3;1008.0;77;?;344.0
-772;948.0;-203.0;?;-213.0;-271;426;2;1003.0;78;117.0;348.0
?;941.0;-195.0;?;-201.0;-272;425;0;1010.0;78;94.0;349.0
-779;930.0;-204.0;?;-202.0;-270;418;?;1016.0;76;93.0;332.0
-779;940.0;-221.0;421.0;-215.0;-269;417;?;987.0;77;82.0;342.0
-778;939.0;-209.0;?;-216.0;?;422;4;994.0;75;66.0;342.0
-776;939.0;?;?;-206.0;-270;418;0;995.0;77;?;326.0
-773;926.0;-218.0;427.0;?;-273;416;-3;995.0;80;151.0;340.0
-775;936.0;-223.0;?;-227.0;-272;?;-3;995.0;?;?;345.0
-775;929.0;-214.0;414.0;-238.0;-275;412;-6;?;81;4.0;352.0
-780;913.0;-193.0;419.0;-245.0;-273;417;-2;995.0;75;-93.0;354.0
-793;?;?;414.0;-244.0;-268;?;3;991.0;70;?;354.0
-799;920.0;-202.0;424.0;-247.0;-270;394;0;986.0;?;?;345.0
?;931.0;-204.0;420.0;-268.0;?;394;2;?;66;?;347.0
-812;?;?;428.0;-312.0;-262;?;7;990.0;66;?;351.0
-809;935.0;-191.0;440.0;-299.0;-262;?;4;?;69;?;?
-800;951.0;?;442.0;?;-263;389;3;976.0;73;97.0;358.0
?;?;-247.0;450.0;-279.0;-263;389;2;973.0;74;10.0;364.0
-798;?;-253.0;470.0;-326.0;-265;387;0;972.0;74;?;358.0
?;?;-248.0;471.0;-317.0;-263;387;3;?;73;?;357.0
-803;?;?;462.0;-348.0;-260;?;?;992.0;73;-93.0;364.0
-799;896.0;-256.0;?;-327.0;-262;388;6;968.0;74;-3.0;360.0
-798;944.0;-248.0;463.0;-324.0;-263;388;6;985.0;75;59.0;?
-800;934.0;-205.0;466.0;-325.0;-264;384;4;946.0;?;121.0;?
?;934.0;?;439.0;-355.0;-269;386;-2;949.0;75;247.0;384.0
-799;?;-224.0;457.0;-349.0;?;391;2;?;72;332.0;?
-803;947.0;-212.0;?;-332.0;?;387;6;967.0;72;281.0;381.0
-799;936.0;-231.0;464.0;?;-270;382;-2;964.0;75;368.0;382.0
-800;913.0;-221.0;465.0;-339.0;-270;386;?;966.0;71;491.0;372.0
-799;906.0;-214.0;466.0;-319.0;-264;?;5;968.0;73;?;364.0
-796;939.0;-245.0;?;?;-267;385;?;979.0;75;390.0;371.0
-803;939.0;-238.0;457.0;-310.0;-266;?;2;964.0;72;324.0;?
-802;919.0;-231.0;465.0;-309.0;-261;?;7;953.0;?;277.0;357.0
-799;?;?;434.0;-315.0;-266;390;1;962.0;73;156.0;364.0
-802;930.0;-211.0;450.0;-314.0;-266;388;1;967.0;70;179.0;358.0
-802;930.0;-244.0;?;-312.0;-263;386;?;950.0;72;156.0;361.0
-800;921.0;-230.0;481.0;-338.0;-261;?;3;?;74;132.0;?
-801;919.0;-246.0;468.0;?;?;?;4;985.0;74;136.0;365.0
-801;?;-207.0;?;-324.0;-265;384;1;?;74;131.0;363.0
-799;942.0;-240.0;459.0;?;-266;384;-2;?;75;122.0;362.0
-799;907.0;?;465.0;-335.0;-266;?;-1;947.0;73;?;364.0
-795;929.0;-209.0;468.0;-355.0;-266;?;-1;969.0;75;115.0;361.0
?;?;-212.0;459.0;-336.0;-263;387;2;961.0;76;41.0;?
?;?;-232.0;461.0;-328.0;-262;383;4;959.0;?;11.0;363.0
-807;934.0;?;460.0;-327.0;-262;388;4;962.0;68;10.0;363.0
-798;908.0;-213.0;?;-316.0;?;388;2;955.0;75;49.0;353.0
?;932.0;-210.0;449.0;-324.0;-264;388;1;954.0;74;49.0;366.0
-804;927.0;-217.0;460.0;?;-265;?;2;961.0;66;1.0;370.0
-803;931.0;-235.0;453.0;?;?;387;0;964.0;70;?;362.0
-804;921.0;-242.0;459.0;-323.0;-260;?;3;974.0;75;?;345.0
-807;921.0;-219.0;453.0;-324.0;-259;380;6;962.0;72;140.0;343.0
-800;930.0;-218.0;442.0;-296.0;-268;387;-3;?;72;?;370.0
-799;929.0;-210.0;452.0;?;-265;385;0;945.0;?;277.0;351.0
-774;929.0;-231.0;420.0;?;-266;416;4;957.0;82;432.0;344.0
-778;937.0;-204.0;423.0;-257.0;?;416;-3;979.0;77;-644.0;345.0
-782;952.0;?;416.0;?;-269;419;3;983.0;73;-673.0;336.0
-781;910.0;-230.0;412.0;-282.0;-266;418;5;987.0;?;?;345.0
-779;?;-198.0;409.0;-273.0;-271;415;?;975.0;?;-436.0;356.0
-778;945.0;-182.0;427.0;-276.0;-269;416;0;969.0;78;-84.0;?
-781;?;-208.0;?;-270.0;?;?;3;970.0;76;-11.0;354.0
-783;942.0;-207.0;420.0;-266.0;-270;416;0;?;74;121.0;?
?;938.0;?;431.0;-290.0;-273;419;-3;986.0;75;?;336.0
-780;950.0;-229.0;442.0;-288.0;?;422;2;984.0;72;?;?
-775;940.0;?;?;-284.0;-268;420;2;?;78;-54.0;342.0
?;958.0;-247.0;430.0;-284.0;?;?;?;?;85;-100.0;350.0
-775;917.0;-226.0;425.0;-286.0;-275;?;-4;?;78;?;355.0
-775;?;-225.0;?;-266.0;-274;418;-4;994.0;78;-124.0;348.0
-770;928.0;-205.0;419.0;-265.0;-275;421;-4;976.0;80;-130.0;?
-771;931.0;-203.0;423.0;-265.0;-273;421;-2;985.0;79;-198.0;328.0
-768;929.0;?;422.0;?;-276;?;?;974.0;80;-101.0;334.0
-773;949.0;-230.0;420.0;-257.0;?;423;-1;?;77;-11.0;353.0
