Accelerometer HIP accZ;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit BACK magneticX;Accelerometer RUA_ accX;InertialMeasurementUnit BACK accZ;Accelerometer BACK accY;InertialMeasurementUnit RLA accY;InertialMeasurementUnit LUA accZ;Accelerometer LH accZ;Accelerometer BACK accZ;Accelerometer BACK accX
-140.0;257.0;569.0;512.0;114.0;941.0;?;381.0;-350.0;-379.0;145.0
-127.0;256.0;?;457.0;103.0;945.0;782.0;?;-615.0;-396.0;160.0
-94.0;250.0;565.0;451.0;109.0;931.0;765.0;373.0;-732.0;-419.0;188.0
-107.0;248.0;?;445.0;103.0;935.0;761.0;371.0;-301.0;-421.0;193.0
?;?;564.0;?;92.0;901.0;?;376.0;?;-397.0;?
-135.0;265.0;563.0;556.0;118.0;893.0;731.0;?;-371.0;-387.0;98.0
-78.0;260.0;560.0;646.0;114.0;?;682.0;367.0;?;-374.0;?
-207.0;250.0;563.0;573.0;116.0;989.0;678.0;362.0;-293.0;-320.0;18.0
-106.0;254.0;561.0;706.0;?;?;621.0;356.0;-252.0;-329.0;66.0
?;236.0;?;417.0;68.0;1022.0;656.0;382.0;-480.0;-298.0;44.0
?;?;565.0;436.0;56.0;1067.0;736.0;?;-561.0;-256.0;-63.0
-49.0;?;?;511.0;57.0;983.0;773.0;?;?;?;7.0
-46.0;320.0;?;376.0;74.0;953.0;735.0;?;-603.0;-190.0;?
?;406.0;567.0;77.0;78.0;988.0;766.0;284.0;-679.0;-166.0;60.0
-18.0;372.0;567.0;?;47.0;1016.0;847.0;375.0;-623.0;?;117.0
-27.0;371.0;563.0;258.0;?;1040.0;947.0;369.0;?;-223.0;83.0
9.0;271.0;?;90.0;129.0;968.0;1121.0;352.0;-660.0;-288.0;27.0
41.0;272.0;562.0;121.0;102.0;976.0;1058.0;272.0;-598.0;-252.0;43.0
57.0;?;563.0;51.0;101.0;942.0;832.0;275.0;-588.0;?;3.0
24.0;107.0;567.0;-53.0;76.0;932.0;787.0;222.0;-605.0;-304.0;-22.0
126.0;269.0;564.0;197.0;9.0;?;404.0;144.0;?;-328.0;-49.0
53.0;?;?;59.0;46.0;974.0;513.0;125.0;-454.0;-268.0;-60.0
50.0;290.0;?;92.0;-23.0;960.0;565.0;164.0;?;?;?
39.0;326.0;541.0;171.0;?;?;261.0;238.0;-387.0;-280.0;?
68.0;380.0;?;109.0;-121.0;987.0;?;171.0;-457.0;-293.0;-86.0
43.0;358.0;?;116.0;-68.0;957.0;?;87.0;-346.0;-297.0;-74.0
69.0;429.0;500.0;152.0;-95.0;942.0;496.0;161.0;-349.0;-293.0;-70.0
71.0;394.0;501.0;95.0;-70.0;953.0;452.0;?;?;-297.0;?
62.0;378.0;507.0;?;-78.0;963.0;471.0;131.0;-447.0;-271.0;?
?;273.0;516.0;37.0;-78.0;972.0;?;113.0;-269.0;-276.0;-62.0
79.0;367.0;524.0;94.0;-52.0;986.0;?;31.0;?;?;-68.0
101.0;367.0;?;62.0;-43.0;979.0;613.0;-54.0;-233.0;-298.0;-91.0
88.0;269.0;542.0;131.0;-48.0;967.0;342.0;-40.0;-365.0;-299.0;-83.0
?;211.0;547.0;80.0;-45.0;970.0;442.0;-2.0;-281.0;-294.0;-88.0
137.0;?;548.0;6.0;-60.0;974.0;591.0;33.0;-216.0;?;?
?;264.0;552.0;51.0;-43.0;982.0;445.0;14.0;-284.0;-275.0;-95.0
?;260.0;556.0;16.0;?;976.0;?;?;?;?;?
124.0;290.0;558.0;178.0;?;998.0;394.0;68.0;?;-259.0;-97.0
88.0;?;?;?;?;962.0;372.0;43.0;-173.0;-260.0;-86.0
116.0;285.0;562.0;169.0;-44.0;961.0;344.0;?;-100.0;-300.0;-106.0
114.0;325.0;565.0;?;-46.0;951.0;?;-2.0;-164.0;?;-105.0
94.0;287.0;567.0;242.0;-57.0;973.0;375.0;?;119.0;-275.0;-82.0
98.0;206.0;573.0;259.0;-76.0;?;381.0;25.0;29.0;?;?
132.0;234.0;579.0;86.0;-68.0;967.0;?;23.0;17.0;-307.0;-62.0
72.0;249.0;?;?;-65.0;974.0;365.0;19.0;-2.0;-262.0;-88.0
125.0;273.0;588.0;136.0;-70.0;?;265.0;22.0;63.0;-268.0;-139.0
102.0;?;?;?;-67.0;972.0;231.0;39.0;?;-295.0;-97.0
79.0;219.0;589.0;?;-58.0;982.0;301.0;?;-108.0;-260.0;-108.0
69.0;?;?;-74.0;-50.0;?;533.0;33.0;-193.0;?;-116.0
71.0;229.0;593.0;-28.0;-49.0;971.0;552.0;12.0;-157.0;-262.0;-111.0
52.0;?;596.0;?;-47.0;?;498.0;21.0;-77.0;-274.0;?
65.0;110.0;597.0;?;?;970.0;468.0;79.0;-263.0;-280.0;-67.0
85.0;124.0;600.0;-11.0;-57.0;?;?;36.0;-167.0;-305.0;-68.0
?;149.0;601.0;4.0;?;961.0;475.0;7.0;?;?;-59.0
85.0;?;602.0;-26.0;-37.0;980.0;235.0;15.0;-816.0;-338.0;?
59.0;81.0;607.0;43.0;-44.0;?;351.0;54.0;-87.0;-308.0;-9.0
?;99.0;?;17.0;-44.0;995.0;418.0;?;-211.0;?;?
61.0;127.0;619.0;-165.0;-5.0;912.0;518.0;?;-223.0;-319.0;-65.0
69.0;?;626.0;-95.0;-51.0;938.0;230.0;?;-313.0;-323.0;-35.0
?;151.0;?;-41.0;?;?;403.0;40.0;?;-345.0;-73.0
71.0;181.0;624.0;?;-12.0;972.0;244.0;16.0;-291.0;-309.0;-84.0
69.0;?;?;-121.0;-44.0;964.0;?;25.0;-107.0;-301.0;?
50.0;?;611.0;-157.0;-41.0;943.0;237.0;31.0;11.0;-321.0;-90.0
51.0;229.0;602.0;-74.0;?;974.0;346.0;?;91.0;-312.0;-74.0
76.0;218.0;594.0;?;?;988.0;?;?;-43.0;-260.0;-79.0
?;?;590.0;-41.0;-31.0;1002.0;320.0;?;-38.0;-386.0;-45.0
85.0;145.0;583.0;241.0;?;976.0;449.0;113.0;-29.0;-362.0;12.0
98.0;224.0;580.0;342.0;-18.0;960.0;?;?;?;-280.0;?
?;?;583.0;230.0;2.0;?;169.0;5.0;124.0;?;6.0
79.0;?;583.0;243.0;?;951.0;260.0;?;110.0;-319.0;2.0
103.0;321.0;?;?;?;?;374.0;105.0;?;-340.0;?
100.0;213.0;583.0;226.0;5.0;952.0;349.0;136.0;?;-321.0;-10.0
81.0;241.0;586.0;?;-24.0;969.0;297.0;?;82.0;?;?
81.0;?;?;?;-34.0;961.0;46.0;127.0;128.0;-269.0;-31.0
73.0;119.0;585.0;350.0;-21.0;970.0;?;76.0;99.0;-304.0;-40.0
61.0;38.0;586.0;700.0;?;958.0;203.0;76.0;99.0;-344.0;-32.0
?;-8.0;?;704.0;-31.0;976.0;203.0;73.0;?;?;-21.0
72.0;43.0;?;701.0;-57.0;956.0;645.0;55.0;70.0;-318.0;-52.0
95.0;43.0;583.0;607.0;-13.0;964.0;644.0;67.0;129.0;-281.0;-75.0
113.0;91.0;?;?;-34.0;?;584.0;79.0;?;-303.0;-71.0
102.0;120.0;577.0;730.0;-66.0;979.0;554.0;100.0;180.0;?;-64.0
63.0;-19.0;575.0;767.0;-70.0;?;445.0;165.0;?;?;-32.0
81.0;-48.0;575.0;777.0;-64.0;937.0;406.0;?;188.0;-295.0;-8.0
74.0;-32.0;?;766.0;-60.0;?;451.0;168.0;169.0;-286.0;-19.0
105.0;-23.0;575.0;750.0;-64.0;969.0;329.0;?;179.0;-302.0;-18.0
112.0;-15.0;573.0;820.0;-69.0;?;?;?;140.0;-261.0;-29.0
94.0;-22.0;572.0;696.0;?;998.0;952.0;?;?;-310.0;-29.0
75.0;?;?;441.0;-71.0;?;985.0;124.0;?;-340.0;-18.0
86.0;-33.0;576.0;340.0;-84.0;950.0;904.0;134.0;?;-314.0;?
78.0;-35.0;577.0;368.0;-79.0;?;790.0;155.0;?;-310.0;-15.0
52.0;-33.0;577.0;294.0;-77.0;934.0;797.0;151.0;39.0;?;14.0
60.0;-22.0;581.0;268.0;-64.0;?;?;132.0;-50.0;?;4.0
91.0;-33.0;580.0;283.0;-64.0;957.0;950.0;114.0;27.0;-375.0;-18.0
67.0;-62.0;582.0;242.0;-69.0;964.0;1021.0;92.0;115.0;-378.0;-5.0
18.0;-74.0;579.0;299.0;-58.0;943.0;?;?;222.0;?;4.0
4.0;-67.0;580.0;332.0;-68.0;946.0;?;?;213.0;-366.0;-17.0
-58.0;-35.0;?;384.0;-71.0;988.0;1164.0;115.0;186.0;?;9.0
-111.0;-77.0;578.0;280.0;-54.0;954.0;1058.0;154.0;14.0;?;33.0
?;-72.0;582.0;167.0;-57.0;941.0;799.0;?;272.0;-355.0;57.0
-111.0;?;585.0;345.0;-71.0;?;606.0;162.0;125.0;-334.0;?
?;-72.0;?;?;?;929.0;503.0;?;212.0;-360.0;209.0
-198.0;-47.0;580.0;149.0;18.0;942.0;255.0;110.0;131.0;-350.0;?
-135.0;21.0;584.0;-25.0;?;?;225.0;97.0;143.0;-360.0;183.0
-165.0;?;578.0;73.0;-7.0;?;224.0;124.0;135.0;-351.0;183.0
-189.0;4.0;573.0;-48.0;?;934.0;276.0;124.0;141.0;-359.0;?
-148.0;11.0;564.0;-68.0;37.0;944.0;480.0;108.0;?;-365.0;191.0
-148.0;-85.0;554.0;65.0;58.0;946.0;757.0;131.0;178.0;-375.0;194.0
-172.0;-59.0;544.0;68.0;71.0;929.0;972.0;?;160.0;-362.0;206.0
-152.0;-48.0;539.0;-84.0;67.0;928.0;811.0;160.0;137.0;-364.0;211.0
-162.0;-50.0;534.0;20.0;84.0;922.0;660.0;?;190.0;?;212.0
-151.0;?;?;-9.0;101.0;920.0;862.0;212.0;117.0;-346.0;203.0
-152.0;5.0;?;15.0;59.0;?;701.0;238.0;?;-341.0;171.0
-153.0;-28.0;523.0;-28.0;57.0;?;?;277.0;125.0;-346.0;125.0
-147.0;-1.0;?;300.0;45.0;961.0;276.0;?;192.0;-382.0;122.0
-146.0;42.0;519.0;555.0;28.0;937.0;415.0;319.0;232.0;?;177.0
?;22.0;514.0;421.0;34.0;931.0;164.0;350.0;205.0;-364.0;168.0
-143.0;21.0;510.0;371.0;50.0;?;229.0;?;189.0;-372.0;154.0
-178.0;8.0;505.0;256.0;31.0;942.0;433.0;?;130.0;-379.0;154.0
-166.0;-1.0;499.0;196.0;?;?;?;325.0;?;?;?
-151.0;?;496.0;103.0;48.0;952.0;255.0;?;19.0;?;?
-170.0;-37.0;496.0;-86.0;43.0;950.0;298.0;306.0;9.0;-324.0;131.0
-140.0;-11.0;492.0;?;54.0;?;195.0;283.0;-49.0;-297.0;83.0
-154.0;10.0;494.0;-120.0;46.0;?;223.0;265.0;-132.0;-323.0;59.0
-165.0;-12.0;496.0;-230.0;36.0;993.0;?;285.0;-287.0;-335.0;?
-122.0;3.0;495.0;-341.0;36.0;961.0;927.0;283.0;?;-320.0;51.0
?;58.0;500.0;-400.0;24.0;959.0;?;247.0;-300.0;-336.0;25.0
-89.0;32.0;503.0;-366.0;?;965.0;1067.0;?;-254.0;-349.0;29.0
-95.0;6.0;505.0;-263.0;19.0;961.0;892.0;244.0;-263.0;?;39.0
-96.0;?;505.0;?;?;947.0;740.0;235.0;-269.0;-353.0;44.0
-82.0;22.0;507.0;-270.0;52.0;941.0;465.0;?;-320.0;?;?
-95.0;34.0;507.0;-243.0;65.0;933.0;273.0;256.0;-248.0;-355.0;?
-126.0;63.0;511.0;-220.0;?;948.0;-31.0;?;-197.0;-341.0;28.0
-113.0;149.0;516.0;-237.0;?;943.0;-44.0;236.0;-301.0;-320.0;?
-96.0;206.0;519.0;-260.0;46.0;942.0;?;221.0;-214.0;-370.0;58.0
-121.0;216.0;?;-320.0;31.0;949.0;?;235.0;-230.0;-378.0;65.0
-112.0;250.0;537.0;-363.0;61.0;934.0;-174.0;238.0;-263.0;?;?
-74.0;300.0;548.0;-320.0;47.0;948.0;-232.0;?;-133.0;?;16.0
-94.0;325.0;557.0;-339.0;39.0;932.0;-148.0;200.0;-314.0;-357.0;0.0
-94.0;329.0;565.0;?;33.0;?;-45.0;172.0;-340.0;-359.0;13.0
-91.0;311.0;?;-327.0;43.0;941.0;-40.0;147.0;-361.0;-349.0;27.0
-81.0;298.0;565.0;-272.0;62.0;932.0;19.0;131.0;-397.0;-367.0;?
-112.0;281.0;563.0;-370.0;?;954.0;-2.0;130.0;?;-369.0;2.0
-119.0;284.0;558.0;?;65.0;950.0;63.0;142.0;-337.0;-368.0;21.0
-87.0;287.0;553.0;-258.0;93.0;943.0;29.0;145.0;-305.0;-343.0;?
-87.0;275.0;?;-346.0;107.0;954.0;?;160.0;-337.0;-346.0;12.0
-111.0;274.0;550.0;-273.0;98.0;935.0;-103.0;?;-428.0;-363.0;27.0
-98.0;390.0;551.0;-306.0;103.0;938.0;-111.0;133.0;-483.0;-383.0;52.0
-100.0;384.0;560.0;-151.0;91.0;951.0;-59.0;119.0;-409.0;-334.0;?
?;281.0;569.0;-240.0;75.0;950.0;-49.0;?;-398.0;-349.0;9.0
-105.0;244.0;572.0;-278.0;?;980.0;?;164.0;-326.0;-330.0;67.0
-60.0;?;574.0;?;96.0;958.0;?;130.0;-306.0;-344.0;46.0
-75.0;330.0;572.0;-113.0;?;?;-36.0;114.0;?;?;?
-90.0;305.0;573.0;?;104.0;?;-126.0;126.0;-254.0;?;29.0
-70.0;?;577.0;-223.0;102.0;946.0;-14.0;129.0;-469.0;-337.0;?
-79.0;381.0;578.0;?;101.0;955.0;7.0;127.0;-467.0;-342.0;?
?;363.0;579.0;-185.0;97.0;963.0;-35.0;166.0;-330.0;-330.0;18.0
-82.0;354.0;578.0;-134.0;?;970.0;?;196.0;-361.0;-299.0;36.0
-71.0;336.0;577.0;-210.0;92.0;945.0;?;169.0;-439.0;?;34.0
?;?;578.0;-157.0;95.0;956.0;139.0;164.0;-358.0;-305.0;17.0
-88.0;442.0;576.0;-111.0;105.0;974.0;-106.0;86.0;-196.0;-333.0;12.0
-68.0;308.0;572.0;-19.0;89.0;955.0;51.0;142.0;-347.0;-332.0;28.0
-45.0;308.0;572.0;?;86.0;948.0;248.0;179.0;-284.0;-351.0;35.0
-50.0;311.0;?;133.0;88.0;?;304.0;180.0;-89.0;-378.0;?
?;309.0;572.0;205.0;91.0;935.0;180.0;160.0;?;-398.0;56.0
-70.0;308.0;575.0;?;76.0;923.0;67.0;?;-252.0;-410.0;?
-87.0;350.0;575.0;266.0;?;943.0;139.0;?;-204.0;-430.0;107.0
-99.0;414.0;571.0;282.0;?;949.0;?;123.0;-155.0;-418.0;124.0
-79.0;323.0;570.0;?;79.0;?;-7.0;179.0;-472.0;-399.0;?
-65.0;325.0;567.0;322.0;77.0;915.0;-43.0;172.0;-541.0;-403.0;77.0
-96.0;262.0;564.0;300.0;83.0;910.0;4.0;227.0;-507.0;-408.0;?
-107.0;309.0;568.0;329.0;53.0;903.0;144.0;?;-482.0;-398.0;97.0
-132.0;358.0;569.0;296.0;75.0;904.0;195.0;?;-396.0;-402.0;94.0
-102.0;318.0;573.0;308.0;82.0;924.0;259.0;120.0;-575.0;-416.0;148.0
-132.0;253.0;576.0;?;?;933.0;368.0;?;-556.0;?;138.0
-133.0;?;?;350.0;?;958.0;?;201.0;-537.0;-349.0;118.0
-151.0;?;575.0;367.0;86.0;944.0;508.0;?;-598.0;-361.0;113.0
-129.0;271.0;?;?;?;957.0;564.0;197.0;?;-372.0;182.0
-120.0;242.0;568.0;347.0;87.0;937.0;?;?;-684.0;?;?
-145.0;283.0;560.0;?;?;954.0;?;309.0;-389.0;-373.0;148.0
-155.0;?;553.0;383.0;?;963.0;702.0;322.0;-436.0;-345.0;144.0
-168.0;347.0;544.0;400.0;91.0;923.0;687.0;305.0;-597.0;-340.0;154.0
?;436.0;532.0;361.0;85.0;905.0;692.0;222.0;-488.0;-361.0;206.0
?;435.0;525.0;352.0;83.0;935.0;649.0;217.0;-627.0;-354.0;287.0
-186.0;394.0;518.0;?;48.0;966.0;623.0;282.0;-723.0;-279.0;353.0
-179.0;?;508.0;433.0;?;961.0;631.0;265.0;?;?;349.0
?;412.0;503.0;485.0;48.0;964.0;?;?;-938.0;-213.0;331.0
-169.0;540.0;?;?;?;993.0;?;?;-1104.0;-243.0;254.0
-189.0;536.0;487.0;486.0;17.0;972.0;602.0;364.0;-645.0;-195.0;299.0
-193.0;528.0;480.0;429.0;-13.0;1003.0;565.0;356.0;-793.0;-195.0;293.0
-134.0;432.0;467.0;?;-16.0;941.0;588.0;?;-1010.0;?;134.0
?;512.0;456.0;401.0;?;?;?;544.0;?;-195.0;222.0
?;381.0;?;423.0;?;983.0;609.0;547.0;-1013.0;-271.0;210.0
?;431.0;429.0;?;15.0;942.0;?;352.0;-949.0;-271.0;196.0
-270.0;569.0;415.0;386.0;-48.0;958.0;600.0;142.0;-801.0;-279.0;?
-287.0;699.0;403.0;?;?;?;627.0;31.0;?;-271.0;232.0
-288.0;580.0;392.0;410.0;-89.0;941.0;?;-51.0;-1039.0;?;257.0
-275.0;?;377.0;?;-126.0;932.0;696.0;-74.0;-939.0;-290.0;?
-273.0;572.0;?;410.0;-121.0;933.0;737.0;30.0;-1037.0;-280.0;242.0
-243.0;553.0;355.0;406.0;-150.0;951.0;708.0;99.0;?;?;258.0
-239.0;698.0;348.0;415.0;-127.0;938.0;638.0;116.0;-941.0;-316.0;?
?;?;?;444.0;-143.0;934.0;626.0;570.0;-604.0;?;289.0
-241.0;819.0;?;446.0;-149.0;957.0;624.0;595.0;?;-292.0;272.0
-238.0;?;345.0;?;-140.0;936.0;?;250.0;-772.0;-293.0;232.0
-215.0;?;346.0;445.0;-88.0;929.0;?;?;?;-319.0;217.0
-213.0;?;350.0;?;-110.0;939.0;547.0;281.0;-770.0;-310.0;252.0
-212.0;666.0;354.0;435.0;-83.0;926.0;555.0;283.0;-561.0;-293.0;242.0
?;577.0;359.0;418.0;?;922.0;550.0;252.0;-562.0;-284.0;238.0
-190.0;672.0;361.0;412.0;-84.0;952.0;570.0;288.0;-61.0;-277.0;208.0
-207.0;748.0;364.0;441.0;-71.0;930.0;576.0;227.0;248.0;-276.0;212.0
-208.0;?;?;379.0;-75.0;?;597.0;232.0;393.0;-257.0;240.0
-209.0;739.0;366.0;363.0;?;925.0;605.0;218.0;?;?;247.0
-218.0;643.0;367.0;315.0;-75.0;977.0;674.0;220.0;198.0;-252.0;279.0
-199.0;?;?;?;-58.0;961.0;677.0;270.0;791.0;?;?
-196.0;505.0;368.0;275.0;?;982.0;?;205.0;832.0;-267.0;267.0
?;603.0;370.0;161.0;-41.0;976.0;655.0;89.0;1037.0;-280.0;225.0
-200.0;?;374.0;325.0;-56.0;958.0;?;149.0;?;-330.0;211.0
-164.0;?;?;207.0;-54.0;?;685.0;?;922.0;-291.0;?
?;617.0;379.0;165.0;-57.0;932.0;?;193.0;977.0;-331.0;204.0
?;?;382.0;251.0;-55.0;950.0;672.0;240.0;630.0;-304.0;192.0
-187.0;429.0;385.0;172.0;-45.0;981.0;691.0;189.0;832.0;-320.0;180.0
-177.0;132.0;387.0;132.0;-35.0;956.0;626.0;138.0;784.0;-336.0;158.0
-143.0;-64.0;?;?;-22.0;923.0;600.0;148.0;?;-332.0;167.0
?;-287.0;393.0;121.0;-35.0;949.0;?;201.0;647.0;-313.0;?
-190.0;-267.0;392.0;205.0;-31.0;955.0;?;133.0;747.0;-313.0;155.0
-163.0;-262.0;399.0;116.0;?;958.0;404.0;119.0;731.0;-291.0;151.0
-168.0;-455.0;404.0;167.0;-74.0;945.0;315.0;?;770.0;-284.0;172.0
-155.0;-499.0;408.0;119.0;?;949.0;585.0;?;735.0;-309.0;139.0
-171.0;-480.0;?;176.0;-49.0;961.0;310.0;54.0;806.0;-310.0;125.0
-148.0;-444.0;416.0;1.0;-29.0;970.0;375.0;141.0;?;-291.0;174.0
-169.0;-437.0;419.0;143.0;?;948.0;490.0;183.0;519.0;?;179.0
-148.0;-440.0;420.0;125.0;-11.0;945.0;395.0;178.0;697.0;-348.0;131.0
-152.0;-522.0;422.0;125.0;-11.0;945.0;387.0;167.0;698.0;?;141.0
-164.0;-475.0;427.0;133.0;-11.0;936.0;?;162.0;867.0;-346.0;?
-161.0;?;429.0;58.0;0.0;947.0;404.0;?;?;-361.0;105.0
-157.0;?;432.0;?;15.0;932.0;468.0;?;756.0;-379.0;136.0
?;-362.0;434.0;229.0;17.0;962.0;?;141.0;772.0;-364.0;123.0
-147.0;-375.0;437.0;?;9.0;947.0;458.0;158.0;714.0;-347.0;119.0
-155.0;?;?;?;5.0;945.0;?;154.0;?;-316.0;127.0
-121.0;-459.0;442.0;195.0;19.0;952.0;414.0;168.0;802.0;-342.0;?
-171.0;-382.0;446.0;82.0;?;949.0;259.0;176.0;909.0;-351.0;99.0
?;-395.0;447.0;59.0;-14.0;959.0;426.0;195.0;?;?;146.0
-133.0;-408.0;451.0;197.0;14.0;?;?;?;902.0;-342.0;147.0
-118.0;-388.0;453.0;130.0;30.0;933.0;?;186.0;746.0;-330.0;143.0
?;-369.0;?;38.0;36.0;951.0;358.0;147.0;717.0;?;?
-138.0;-447.0;460.0;77.0;43.0;?;328.0;133.0;547.0;-338.0;126.0
-136.0;-496.0;461.0;179.0;43.0;960.0;?;?;691.0;?;?
?;?;463.0;147.0;44.0;945.0;?;111.0;828.0;-397.0;?
-138.0;-465.0;464.0;154.0;39.0;?;397.0;118.0;776.0;-373.0;130.0
-116.0;-475.0;464.0;?;42.0;?;?;127.0;844.0;-417.0;124.0
-129.0;-460.0;465.0;223.0;34.0;930.0;?;164.0;907.0;-365.0;153.0
-141.0;-494.0;463.0;212.0;61.0;954.0;285.0;160.0;948.0;?;?
-126.0;-413.0;466.0;155.0;37.0;951.0;?;193.0;257.0;-315.0;85.0
-135.0;-431.0;468.0;81.0;?;?;494.0;171.0;684.0;-308.0;85.0
-171.0;-430.0;469.0;?;40.0;945.0;?;147.0;832.0;-392.0;?
-143.0;-487.0;469.0;215.0;43.0;910.0;253.0;?;823.0;-368.0;103.0
-110.0;-433.0;472.0;122.0;?;944.0;432.0;111.0;?;-394.0;?
-102.0;-412.0;472.0;203.0;43.0;937.0;?;107.0;834.0;-415.0;75.0
-109.0;-407.0;473.0;220.0;44.0;930.0;400.0;144.0;858.0;-407.0;68.0
-103.0;-457.0;479.0;220.0;38.0;?;443.0;139.0;955.0;-402.0;84.0
-126.0;-477.0;481.0;196.0;46.0;942.0;594.0;100.0;844.0;?;96.0
?;-498.0;482.0;269.0;68.0;935.0;587.0;107.0;938.0;?;85.0
-141.0;-547.0;?;163.0;64.0;967.0;?;?;851.0;-340.0;?
-125.0;?;485.0;210.0;69.0;941.0;?;94.0;550.0;-352.0;110.0
-117.0;-460.0;488.0;?;67.0;948.0;140.0;124.0;851.0;-383.0;?
-107.0;-424.0;493.0;196.0;58.0;912.0;449.0;124.0;864.0;?;?
-116.0;-549.0;498.0;116.0;59.0;921.0;498.0;123.0;798.0;-395.0;84.0
?;-529.0;?;113.0;36.0;937.0;496.0;105.0;750.0;-403.0;82.0
-121.0;?;509.0;164.0;81.0;937.0;?;77.0;838.0;-396.0;78.0
?;-534.0;513.0;156.0;92.0;929.0;549.0;64.0;862.0;-410.0;62.0
-109.0;-569.0;?;206.0;96.0;932.0;569.0;62.0;?;?;76.0
-150.0;?;517.0;307.0;100.0;?;585.0;46.0;832.0;-385.0;70.0
-132.0;-562.0;?;197.0;84.0;938.0;?;43.0;783.0;-364.0;72.0
-112.0;-537.0;518.0;?;81.0;950.0;429.0;44.0;783.0;-350.0;?
-118.0;-479.0;519.0;384.0;65.0;943.0;?;65.0;858.0;?;77.0
-102.0;-487.0;?;410.0;78.0;?;312.0;102.0;957.0;-350.0;?
-109.0;-604.0;520.0;618.0;?;951.0;473.0;?;518.0;-360.0;106.0
-103.0;-518.0;520.0;709.0;87.0;?;394.0;129.0;654.0;?;127.0
?;?;520.0;641.0;102.0;953.0;436.0;60.0;891.0;-358.0;134.0
-125.0;?;526.0;605.0;108.0;?;474.0;26.0;661.0;-353.0;?
?;-525.0;527.0;859.0;118.0;956.0;476.0;34.0;873.0;-371.0;102.0
-102.0;-538.0;528.0;883.0;104.0;964.0;529.0;21.0;?;-357.0;111.0
-128.0;-578.0;527.0;659.0;89.0;938.0;601.0;35.0;?;?;89.0
-132.0;-514.0;?;?;85.0;954.0;?;58.0;805.0;-389.0;72.0
-126.0;?;?;775.0;85.0;921.0;528.0;?;828.0;-395.0;109.0
-109.0;-505.0;519.0;653.0;86.0;919.0;574.0;78.0;858.0;-401.0;61.0
-139.0;?;517.0;569.0;79.0;921.0;645.0;69.0;820.0;-394.0;54.0
-124.0;-544.0;514.0;397.0;?;936.0;?;68.0;864.0;-381.0;57.0
-121.0;?;511.0;398.0;62.0;949.0;917.0;65.0;?;-380.0;68.0
-141.0;-431.0;508.0;396.0;58.0;966.0;835.0;85.0;818.0;-356.0;49.0
-120.0;?;508.0;?;47.0;971.0;?;?;844.0;-321.0;58.0
-109.0;-482.0;505.0;339.0;53.0;951.0;1081.0;73.0;882.0;-320.0;58.0
-117.0;?;507.0;394.0;49.0;951.0;1079.0;76.0;826.0;-321.0;126.0
-126.0;-426.0;509.0;?;44.0;950.0;867.0;72.0;765.0;-352.0;114.0
?;-495.0;510.0;174.0;?;953.0;?;76.0;850.0;-361.0;128.0
?;?;?;322.0;64.0;958.0;?;70.0;917.0;-354.0;123.0
-94.0;-517.0;?;?;78.0;951.0;897.0;56.0;870.0;-344.0;126.0
-85.0;?;517.0;?;87.0;942.0;754.0;38.0;820.0;-360.0;108.0
-120.0;-572.0;518.0;339.0;93.0;936.0;569.0;?;832.0;-341.0;?
-111.0;?;520.0;266.0;76.0;953.0;565.0;38.0;849.0;-320.0;87.0
?;?;523.0;206.0;84.0;953.0;523.0;57.0;788.0;-338.0;65.0
-90.0;?;522.0;260.0;67.0;964.0;551.0;85.0;?;-336.0;86.0
-118.0;-536.0;?;237.0;68.0;951.0;434.0;81.0;833.0;-327.0;51.0
-102.0;-539.0;516.0;?;?;952.0;593.0;61.0;860.0;-385.0;69.0
-121.0;-566.0;513.0;286.0;26.0;936.0;?;61.0;865.0;?;71.0
-81.0;-417.0;514.0;307.0;61.0;923.0;393.0;14.0;850.0;-376.0;73.0
-114.0;-633.0;511.0;219.0;41.0;940.0;653.0;71.0;905.0;-370.0;?
-119.0;-572.0;510.0;?;43.0;951.0;593.0;71.0;?;-380.0;58.0
?;-584.0;509.0;249.0;68.0;943.0;572.0;48.0;1008.0;?;77.0
-113.0;?;511.0;245.0;76.0;973.0;?;30.0;657.0;-320.0;54.0
-65.0;-554.0;511.0;301.0;64.0;?;538.0;68.0;636.0;?;?
-57.0;-514.0;516.0;355.0;60.0;967.0;468.0;81.0;909.0;-297.0;117.0
-73.0;-526.0;516.0;361.0;77.0;?;?;58.0;?;-312.0;102.0
-78.0;-482.0;521.0;323.0;?;978.0;526.0;51.0;855.0;-329.0;109.0
?;-500.0;523.0;310.0;52.0;966.0;448.0;?;?;-334.0;101.0
-86.0;-608.0;523.0;278.0;72.0;952.0;618.0;?;904.0;-322.0;88.0
-86.0;?;525.0;243.0;65.0;958.0;653.0;?;882.0;-359.0;68.0
?;-583.0;522.0;?;94.0;?;?;9.0;?;?;?
-61.0;?;520.0;249.0;?;960.0;425.0;?;882.0;-359.0;59.0
-79.0;-584.0;520.0;308.0;94.0;953.0;559.0;22.0;865.0;-354.0;59.0
-90.0;-566.0;?;324.0;77.0;?;524.0;57.0;?;-325.0;?
-111.0;-559.0;519.0;?;?;959.0;544.0;81.0;817.0;-318.0;92.0
-102.0;-417.0;518.0;251.0;?;?;535.0;49.0;586.0;?;?
