InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit LLA gyroX
?;-112.0;-1070.0;-27.0;?;-159.0;?;338.0
?;-89.0;-1066.0;?;?;-60.0;-24;478.0
-32;-151.0;-1062.0;196.0;?;4.0;-24;302.0
?;-222.0;-1069.0;116.0;-413.0;?;-24;?
-32;-182.0;-1063.0;-76.0;-40.0;?;-24;658.0
-31;-106.0;-1062.0;-131.0;?;?;-24;1071.0
-30;?;?;?;-312.0;-237.0;-24;1050.0
?;-109.0;-1050.0;-157.0;-628.0;-229.0;-24;1060.0
-30;-98.0;-1047.0;-95.0;?;-227.0;-24;1325.0
-30;-119.0;-1043.0;-73.0;?;?;?;1429.0
-30;-135.0;-1043.0;-100.0;-1028.0;-258.0;-25;1026.0
-29;-104.0;-1041.0;-86.0;-1131.0;-252.0;-26;704.0
?;?;?;?;-1019.0;-234.0;?;753.0
-29;?;-1032.0;-192.0;-699.0;-235.0;-28;840.0
-29;-181.0;-1028.0;-198.0;-512.0;-243.0;-30;730.0
-29;?;-1026.0;-235.0;-171.0;-256.0;-31;587.0
-29;-140.0;-1018.0;-182.0;?;-296.0;-30;475.0
-29;-135.0;?;-126.0;?;-249.0;-29;?
-29;-141.0;-1000.0;?;84.0;-238.0;-29;500.0
-29;-154.0;-997.0;-111.0;-106.0;-177.0;-29;431.0
-29;-176.0;?;-106.0;?;-169.0;?;?
-29;-169.0;-991.0;-33.0;114.0;-150.0;-28;316.0
-29;-174.0;-987.0;-6.0;182.0;-80.0;-28;321.0
-29;-133.0;-983.0;-39.0;447.0;-71.0;?;?
?;-158.0;-969.0;-70.0;?;-5.0;-28;251.0
-29;-248.0;-962.0;-68.0;434.0;81.0;-28;239.0
-29;-256.0;?;-34.0;595.0;86.0;-28;?
-29;-251.0;-940.0;-69.0;676.0;15.0;-28;127.0
-29;-253.0;-915.0;?;?;-87.0;-28;240.0
-29;-236.0;-883.0;-44.0;895.0;?;-28;369.0
?;?;?;-76.0;865.0;?;-28;494.0
-29;-288.0;-826.0;-42.0;?;?;-28;?
-29;-140.0;-799.0;-98.0;336.0;-379.0;-28;730.0
-29;-58.0;?;-207.0;117.0;-418.0;-28;936.0
-29;-111.0;-783.0;-200.0;11.0;-413.0;-28;?
-29;?;-787.0;-260.0;-56.0;-432.0;-28;894.0
-29;-159.0;-793.0;-313.0;71.0;-283.0;-28;733.0
-29;-204.0;-792.0;-252.0;?;-187.0;-28;655.0
?;-122.0;-788.0;-196.0;424.0;?;-28;507.0
?;-178.0;-787.0;?;628.0;-193.0;-28;432.0
-29;-204.0;?;-143.0;537.0;-150.0;-28;466.0
?;-102.0;-773.0;-137.0;312.0;?;?;?
-29;-156.0;?;?;25.0;-111.0;-28;537.0
-30;?;-761.0;-99.0;-163.0;-80.0;-28;382.0
-30;?;-764.0;-82.0;-289.0;?;-28;217.0
-30;-187.0;-765.0;?;-342.0;-20.0;-28;101.0
?;-164.0;-770.0;?;-342.0;-55.0;-28;-49.0
-30;?;-771.0;-62.0;-259.0;-54.0;-28;-219.0
-30;?;-774.0;?;-257.0;-66.0;-28;-208.0
-29;-210.0;-773.0;-5.0;?;-11.0;-28;-201.0
-29;?;-771.0;-86.0;-102.0;-6.0;-28;?
?;?;?;-229.0;?;15.0;-28;-35.0
-28;?;-763.0;-408.0;147.0;-30.0;-28;212.0
-28;-140.0;-754.0;-402.0;245.0;?;?;429.0
?;?;-745.0;-282.0;269.0;?;-28;114.0
-33;-430.0;-731.0;-251.0;316.0;404.0;-28;-109.0
-36;-372.0;-718.0;-254.0;?;?;-28;56.0
-37;-445.0;-708.0;?;446.0;74.0;-28;476.0
?;-508.0;-695.0;-326.0;431.0;?;-28;1030.0
-36;?;-680.0;-445.0;486.0;-178.0;-28;1691.0
-35;-402.0;-663.0;-499.0;507.0;?;-28;2488.0
-34;-243.0;-643.0;-544.0;?;?;?;2889.0
-33;-228.0;?;-470.0;-232.0;?;-28;2618.0
-31;-231.0;-634.0;?;?;-339.0;-28;2294.0
-29;?;-649.0;?;?;-283.0;-28;1938.0
?;-118.0;-669.0;-111.0;-1078.0;-227.0;-28;1595.0
?;-155.0;-685.0;-67.0;-978.0;?;-28;1282.0
-30;?;-691.0;-127.0;-688.0;-253.0;?;1026.0
-30;-182.0;-682.0;-173.0;?;-290.0;?;946.0
-30;?;-662.0;-229.0;-172.0;-236.0;?;?
?;-246.0;-628.0;-282.0;-31.0;-205.0;-31;895.0
-31;-242.0;-591.0;-378.0;?;-236.0;-35;943.0
-31;-201.0;?;-438.0;422.0;?;-40;843.0
-31;-191.0;-482.0;-455.0;760.0;-484.0;?;?
-31;-210.0;-408.0;-492.0;682.0;-632.0;?;799.0
-31;-183.0;-326.0;?;237.0;-695.0;-53;903.0
?;-167.0;-254.0;-523.0;?;?;-56;1204.0
-32;-80.0;-202.0;?;-33.0;-601.0;-57;1215.0
-32;-67.0;-175.0;-331.0;-373.0;?;-56;1025.0
?;-138.0;-159.0;?;-356.0;-557.0;-54;?
-31;?;-155.0;-262.0;-346.0;-530.0;?;812.0
-31;-299.0;-150.0;?;-69.0;-468.0;-42;690.0
-31;-328.0;-136.0;-373.0;160.0;-517.0;-35;983.0
-31;-407.0;-135.0;-324.0;317.0;-480.0;-27;?
-32;-501.0;-134.0;?;302.0;-56.0;-19;1794.0
-33;?;?;?;180.0;148.0;?;2049.0
-34;-292.0;-135.0;-219.0;67.0;34.0;-5;1926.0
-35;-305.0;-124.0;-68.0;-4.0;-72.0;-2;1909.0
-37;-448.0;-115.0;-64.0;-11.0;-39.0;-1;1422.0
-39;-430.0;-108.0;-114.0;33.0;?;-6;503.0
-43;?;-99.0;-102.0;-64.0;-70.0;?;-68.0
-49;-336.0;-88.0;-50.0;42.0;?;-21;293.0
-52;-307.0;-80.0;39.0;83.0;39.0;-23;749.0
-51;-365.0;-78.0;?;76.0;74.0;-26;726.0
-54;-329.0;-79.0;52.0;?;137.0;-25;?
-65;?;-80.0;?;-29.0;70.0;?;?
-79;-242.0;-85.0;161.0;-74.0;-34.0;-26;655.0
-82;-220.0;-89.0;218.0;-113.0;-143.0;-26;637.0
-66;-230.0;-94.0;220.0;-163.0;?;-26;444.0
-55;-231.0;-96.0;?;-252.0;-184.0;-27;304.0
-51;-233.0;?;265.0;?;-52.0;-27;243.0
-43;-176.0;-80.0;302.0;-327.0;111.0;-28;1.0
-38;?;-65.0;473.0;?;138.0;-28;-61.0
-28;?;?;429.0;-251.0;?;-29;-180.0
-16;?;?;249.0;-230.0;199.0;-29;-14.0
-11;-240.0;-14.0;?;?;15.0;-30;510.0
-6;?;4.0;-42.0;38.0;-301.0;-30;1117.0
-26;-843.0;98.0;-220.0;27.0;-70.0;-45;63.0
?;-251.0;109.0;-238.0;-193.0;167.0;-23;207.0
?;-32.0;119.0;?;-91.0;-242.0;-6;537.0
-27;-342.0;?;350.0;-235.0;-212.0;-11;1535.0
-30;-495.0;140.0;259.0;?;-239.0;-14;1675.0
-32;?;158.0;203.0;?;78.0;-20;?
-31;-278.0;169.0;187.0;-363.0;82.0;-30;-1753.0
-52;-255.0;172.0;206.0;-337.0;102.0;?;-2561.0
-76;-244.0;?;197.0;?;82.0;?;-2218.0
-82;-253.0;161.0;230.0;?;?;-35;-1169.0
-87;?;?;189.0;-110.0;112.0;-35;-488.0
-87;-322.0;136.0;197.0;-53.0;187.0;-35;-605.0
-82;-305.0;124.0;119.0;-8.0;244.0;?;-889.0
?;-272.0;?;168.0;0.0;251.0;?;-1007.0
-68;-330.0;105.0;?;-23.0;340.0;?;?
?;?;?;154.0;?;238.0;-36;-412.0
-42;-334.0;103.0;148.0;?;215.0;-36;93.0
?;-83.0;?;251.0;-205.0;245.0;?;591.0
-15;-93.0;288.0;-153.0;?;-734.0;-38;2037.0
-16;?;282.0;-285.0;268.0;-879.0;-41;1733.0
-19;-32.0;272.0;-378.0;181.0;-627.0;-43;1463.0
?;-143.0;?;-335.0;247.0;-438.0;?;?
-28;-150.0;260.0;-342.0;?;?;-58;295.0
?;-137.0;251.0;?;61.0;-384.0;?;-93.0
-32;-55.0;241.0;-257.0;13.0;-587.0;-77;-214.0
-33;32.0;223.0;-182.0;-50.0;-602.0;-79;?
-33;-4.0;207.0;-157.0;12.0;-516.0;-71;366.0
?;-50.0;182.0;-163.0;35.0;-273.0;?;598.0
-33;-102.0;164.0;-196.0;20.0;?;-83;?
?;-108.0;148.0;-241.0;-2.0;-47.0;?;936.0
?;-161.0;129.0;-276.0;-32.0;?;-86;946.0
-33;?;112.0;-293.0;-84.0;-101.0;-80;1021.0
-33;-355.0;?;-388.0;?;-214.0;-62;1343.0
-33;-250.0;?;?;-64.0;-263.0;-49;1710.0
-33;-182.0;55.0;?;?;-224.0;-37;2320.0
-33;-344.0;36.0;-489.0;-72.0;-210.0;?;2470.0
-33;-190.0;13.0;-377.0;118.0;-81.0;-21;?
-34;?;-8.0;-170.0;-87.0;-22.0;-11;1901.0
-33;-114.0;-23.0;76.0;9.0;-3.0;-2;1808.0
-33;-289.0;-33.0;?;-215.0;52.0;-2;1781.0
-35;-340.0;?;?;-233.0;?;-10;1038.0
-35;-171.0;-52.0;200.0;-213.0;304.0;-19;-292.0
-43;-250.0;?;?;-165.0;?;?;-939.0
-55;-256.0;-82.0;158.0;-34.0;219.0;-28;?
?;-237.0;-102.0;?;14.0;136.0;-29;?
-72;-246.0;?;87.0;-10.0;71.0;-30;320.0
-73;-239.0;?;?;-27.0;-19.0;?;?
?;-247.0;?;93.0;77.0;-39.0;-30;592.0
-72;-270.0;-167.0;61.0;101.0;-94.0;?;656.0
?;-266.0;-176.0;105.0;?;-95.0;-30;485.0
?;-267.0;-191.0;102.0;-50.0;-170.0;-30;596.0
-58;?;-202.0;150.0;?;-119.0;-30;763.0
-51;?;-216.0;53.0;?;-55.0;?;352.0
-43;-101.0;-225.0;16.0;-318.0;85.0;-30;418.0
-34;?;-229.0;47.0;-349.0;222.0;-30;352.0
-28;-171.0;?;-95.0;-408.0;172.0;-30;272.0
-25;-46.0;-224.0;-153.0;?;45.0;?;435.0
-24;-305.0;?;-276.0;-198.0;-54.0;-30;508.0
-28;185.0;-203.0;-11.0;-303.0;-471.0;?;306.0
-30;-242.0;-199.0;-62.0;-46.0;-794.0;-36;252.0
-30;-206.0;-201.0;-198.0;180.0;-738.0;-43;574.0
?;?;-212.0;?;264.0;-554.0;?;?
-29;-110.0;-232.0;-130.0;295.0;-633.0;?;?
-29;-179.0;-256.0;-198.0;231.0;-666.0;-73;576.0
-29;-115.0;-281.0;-291.0;153.0;-626.0;-77;503.0
?;-58.0;-309.0;-363.0;47.0;-591.0;-75;697.0
?;-20.0;-341.0;-419.0;22.0;?;-72;744.0
-29;15.0;-373.0;-390.0;69.0;?;?;922.0
-29;?;?;-387.0;141.0;-451.0;-56;1101.0
-29;-40.0;-422.0;-412.0;?;-441.0;-47;1075.0
-29;-72.0;-438.0;?;185.0;-397.0;-36;?
-28;-151.0;-452.0;-531.0;?;-282.0;-33;1184.0
-29;-199.0;-461.0;-567.0;114.0;-229.0;-30;982.0
-29;-217.0;-463.0;-582.0;26.0;-321.0;?;?
-29;-393.0;-462.0;-594.0;-66.0;-300.0;-21;749.0
-30;-311.0;-456.0;-541.0;-175.0;-339.0;?;?
-31;-382.0;-453.0;?;-272.0;-476.0;-23;773.0
-38;-328.0;-446.0;-349.0;-293.0;-620.0;?;?
-47;-382.0;-448.0;-314.0;-214.0;-538.0;-23;810.0
-50;-249.0;-456.0;-286.0;-136.0;-442.0;-23;524.0
-53;?;-464.0;-273.0;-12.0;-417.0;-23;421.0
?;-250.0;-477.0;-267.0;-47.0;-369.0;?;?
-50;-257.0;?;-253.0;-57.0;-416.0;-23;?
-46;-284.0;-510.0;?;-50.0;-296.0;-23;225.0
?;-269.0;-523.0;-198.0;-90.0;?;-23;254.0
-40;-231.0;-538.0;-124.0;-117.0;-232.0;-23;?
-40;?;?;-56.0;-127.0;-180.0;-23;?
-40;-367.0;?;47.0;-124.0;-88.0;-23;?
-40;-300.0;-579.0;199.0;-105.0;75.0;-23;?
-39;-377.0;-594.0;?;-266.0;234.0;-23;130.0
-36;-210.0;-600.0;?;-369.0;?;-23;25.0
-38;?;-605.0;7.0;-435.0;20.0;-23;-125.0
-41;-181.0;-600.0;-240.0;?;-64.0;-23;-218.0
-41;-134.0;-595.0;?;-273.0;?;-23;205.0
-44;?;-598.0;?;-85.0;?;?;1202.0
-47;-226.0;-599.0;-176.0;103.0;-881.0;-23;1872.0
?;-240.0;?;-88.0;257.0;-910.0;-23;?
-47;-190.0;?;10.0;?;-801.0;-23;?
-47;?;-605.0;70.0;-50.0;-317.0;-23;510.0
-47;-278.0;-602.0;?;-88.0;130.0;-25;1209.0
-48;-154.0;-599.0;157.0;-73.0;686.0;-27;1097.0
-47;-128.0;-597.0;214.0;69.0;938.0;-28;244.0
?;-199.0;-593.0;193.0;181.0;1117.0;?;127.0
-47;?;-594.0;-32.0;239.0;970.0;-27;317.0
-46;-101.0;-590.0;-197.0;188.0;?;?;30.0
-46;-33.0;-582.0;-289.0;189.0;?;?;-332.0
?;-76.0;-571.0;-427.0;?;187.0;-30;-202.0
-46;?;?;-599.0;419.0;19.0;-30;217.0
-46;-560.0;-547.0;-740.0;464.0;67.0;-30;220.0
-46;-604.0;-540.0;-834.0;?;119.0;-30;-265.0
?;-542.0;-533.0;-799.0;659.0;273.0;-30;-815.0
-46;-491.0;?;-803.0;?;413.0;-30;-1330.0
-46;?;-531.0;-746.0;?;445.0;-30;-604.0
-46;-437.0;-534.0;-720.0;?;467.0;-30;-28.0
-46;-364.0;-535.0;-645.0;180.0;325.0;-30;-430.0
-46;?;-524.0;?;14.0;389.0;-30;-830.0
-46;-276.0;?;-589.0;15.0;288.0;-30;-1456.0
-45;-330.0;-525.0;?;?;275.0;-30;-1996.0
-45;-280.0;-537.0;-546.0;?;214.0;?;-2089.0
-45;-300.0;-546.0;-493.0;?;209.0;-30;-2544.0
-45;-279.0;-549.0;-473.0;45.0;201.0;-30;-1686.0
-45;?;?;-368.0;?;89.0;-30;?
-45;-348.0;-571.0;-334.0;537.0;?;-30;-30.0
-45;-321.0;-580.0;-223.0;560.0;-659.0;-30;?
-44;-360.0;-590.0;-114.0;?;-539.0;-29;?
-44;-380.0;-592.0;-1.0;316.0;?;?;39.0
-44;-384.0;-592.0;128.0;29.0;?;-27;-308.0
-45;-362.0;?;?;-151.0;44.0;-27;-958.0
-46;-411.0;-596.0;293.0;-169.0;?;-26;-482.0
?;-391.0;-601.0;?;?;122.0;-26;-1045.0
-44;?;-608.0;?;-78.0;?;-26;-725.0
-41;-407.0;-616.0;?;?;174.0;?;-583.0
?;-405.0;?;528.0;?;?;?;-392.0
-34;-446.0;-634.0;?;-576.0;70.0;-26;-669.0
-35;?;?;641.0;-609.0;154.0;?;-683.0
-36;-444.0;-640.0;730.0;-657.0;135.0;-26;-614.0
-39;-482.0;-642.0;767.0;-696.0;85.0;-26;?
-44;-503.0;-643.0;?;?;81.0;-26;93.0
-46;-509.0;-646.0;642.0;-1206.0;73.0;-26;249.0
-49;?;-647.0;638.0;-1314.0;?;-26;-74.0
-51;?;-651.0;624.0;-1228.0;175.0;-26;-105.0
?;?;-655.0;607.0;?;370.0;-26;-119.0
-53;-306.0;-662.0;534.0;-752.0;?;?;-136.0
-53;-261.0;?;350.0;?;628.0;-26;?
-54;-138.0;-664.0;215.0;-557.0;663.0;-26;-272.0
-55;-141.0;-656.0;149.0;-365.0;586.0;?;-491.0
-56;-170.0;-648.0;23.0;-126.0;541.0;-26;-263.0
?;-192.0;-645.0;?;-83.0;495.0;?;237.0
-54;-192.0;?;?;?;449.0;-26;534.0
-52;?;-644.0;-90.0;?;345.0;-26;416.0
-49;-128.0;-638.0;-164.0;?;278.0;-26;297.0
-44;-146.0;-625.0;?;-2.0;208.0;-26;-71.0
-39;?;?;-217.0;88.0;119.0;?;524.0
-37;-125.0;-576.0;-245.0;?;149.0;-26;598.0
-39;-117.0;-549.0;-283.0;291.0;163.0;-25;118.0
-38;?;-522.0;?;337.0;173.0;-26;-33.0
-34;?;?;?;375.0;152.0;-26;-83.0
-32;-80.0;-462.0;-329.0;?;?;-25;-686.0
-31;?;?;-354.0;520.0;213.0;-26;?
?;-74.0;?;?;597.0;233.0;-25;-2691.0
-31;?;-347.0;-437.0;?;280.0;-26;-2278.0
-31;-48.0;-303.0;?;750.0;311.0;-24;-1768.0
-31;-54.0;-255.0;?;784.0;295.0;-25;?
-31;-67.0;-223.0;?;780.0;110.0;-29;-1594.0
-31;-11.0;-199.0;-559.0;668.0;?;-30;-1945.0
-31;?;-177.0;-526.0;567.0;-194.0;-34;-1610.0
-31;49.0;?;-455.0;478.0;-30.0;-42;-1203.0
?;53.0;?;-446.0;387.0;50.0;-43;-1015.0
-31;55.0;-151.0;-406.0;383.0;-193.0;-46;?
-31;-18.0;?;-387.0;440.0;-188.0;-48;-761.0
-31;-231.0;-135.0;-475.0;?;-206.0;-48;?
-32;-451.0;-126.0;-615.0;511.0;-96.0;?;-2097.0
-32;-250.0;-126.0;-614.0;?;-79.0;-45;?
-32;?;-127.0;-449.0;172.0;-134.0;-44;-154.0
-32;?;-124.0;-369.0;-200.0;?;-39;-398.0
-32;-352.0;-130.0;-399.0;-206.0;-451.0;?;?
-32;?;?;?;-69.0;-331.0;-32;?
-32;-266.0;?;-402.0;112.0;?;-31;-114.0
-32;-336.0;-116.0;-363.0;187.0;-406.0;-28;140.0
?;-335.0;?;-401.0;246.0;?;-23;286.0
-32;-297.0;-85.0;-399.0;?;-349.0;-22;238.0
-33;-315.0;-79.0;-359.0;?;?;-21;273.0
?;-281.0;-71.0;-327.0;-300.0;-341.0;-20;?
-33;-282.0;-50.0;-188.0;?;?;-20;162.0
-35;-306.0;-24.0;-9.0;?;-116.0;-21;201.0
-35;?;13.0;117.0;-569.0;-104.0;-23;92.0
-34;?;64.0;129.0;-406.0;-9.0;-25;287.0
?;-287.0;140.0;165.0;?;-16.0;-26;734.0
-33;-307.0;197.0;179.0;114.0;-74.0;-27;922.0
-39;-297.0;208.0;212.0;215.0;?;-27;1042.0
-50;-272.0;184.0;226.0;316.0;-12.0;?;?
?;-282.0;127.0;224.0;-26.0;-17.0;-27;1091.0
-59;-303.0;?;?;92.0;72.0;-27;928.0
-62;-250.0;-51.0;?;139.0;145.0;-27;566.0
-57;?;-119.0;185.0;137.0;225.0;-27;?
-56;-237.0;-190.0;?;?;245.0;-27;288.0
-52;?;?;?;131.0;?;-27;12.0
-51;?;-274.0;324.0;?;241.0;-27;72.0
-52;-252.0;?;375.0;237.0;211.0;-27;-245.0
-42;?;?;373.0;?;190.0;-27;?
-35;-195.0;?;368.0;40.0;?;-27;-963.0
-37;?;-232.0;448.0;?;297.0;?;-606.0
-35;-369.0;-232.0;?;-15.0;195.0;?;-144.0
-31;-240.0;-259.0;118.0;?;?;-27;-377.0
-30;-100.0;-289.0;45.0;-58.0;12.0;?;-486.0
?;-176.0;-303.0;-47.0;?;-51.0;-27;-396.0
?;-210.0;-321.0;-48.0;123.0;115.0;-27;-854.0
-28;-220.0;-330.0;?;293.0;?;-27;-697.0
-28;-237.0;-329.0;0.0;390.0;?;?;-582.0
-28;-173.0;-332.0;27.0;203.0;?;?;-551.0
-28;?;?;128.0;144.0;55.0;?;-845.0
-27;-183.0;-343.0;168.0;66.0;?;-27;-792.0
-28;-161.0;-356.0;167.0;?;111.0;?;-975.0
-29;?;-379.0;182.0;?;266.0;?;-830.0
-29;-203.0;-400.0;182.0;?;?;-27;?
-29;-234.0;-412.0;127.0;?;329.0;-27;-1006.0
-29;-226.0;-418.0;122.0;115.0;?;-27;?
-29;-188.0;-423.0;44.0;105.0;115.0;-27;-652.0
?;-182.0;-434.0;67.0;64.0;-18.0;-27;-518.0
-29;?;?;41.0;54.0;-211.0;-27;-285.0
-29;-190.0;-477.0;?;92.0;-258.0;-28;?
-29;?;-498.0;-19.0;192.0;-238.0;?;43.0
-29;-176.0;-512.0;-59.0;353.0;?;-30;156.0
-29;-170.0;?;-52.0;367.0;-209.0;?;?
-29;-170.0;-522.0;?;338.0;-149.0;?;328.0
-29;-280.0;-528.0;?;358.0;-117.0;-37;203.0
-29;?;-530.0;-217.0;277.0;-48.0;-40;249.0
-29;-211.0;-530.0;-200.0;161.0;-123.0;?;?
-29;-243.0;-528.0;-81.0;70.0;-59.0;-41;?
-29;-307.0;-519.0;-36.0;-54.0;?;-40;771.0
-29;-324.0;-496.0;?;-50.0;-132.0;-37;1193.0
-29;-367.0;-465.0;42.0;18.0;-15.0;-35;?
-29;?;?;31.0;124.0;?;-32;1287.0
-29;-320.0;-434.0;0.0;83.0;58.0;?;1597.0
?;-323.0;-418.0;1.0;57.0;?;-27;2289.0
-29;?;-413.0;-63.0;90.0;218.0;-27;2062.0
-29;-339.0;-413.0;?;-20.0;239.0;-25;757.0
-29;-331.0;?;-89.0;-148.0;162.0;-23;-90.0
-29;-345.0;-438.0;-38.0;?;54.0;-23;-501.0
-29;-365.0;-446.0;-22.0;-310.0;-91.0;-23;?
-29;-367.0;-457.0;-5.0;-360.0;-166.0;-23;?
-29;?;-471.0;?;-411.0;-151.0;?;-545.0
-29;-351.0;-483.0;60.0;-359.0;-97.0;-23;?
-29;?;-493.0;63.0;-335.0;-59.0;-23;-336.0
?;-350.0;?;?;-168.0;-74.0;-23;?
-29;?;-503.0;84.0;-122.0;?;?;-1038.0
-29;-380.0;-507.0;95.0;?;-43.0;-23;-474.0
-29;?;-505.0;125.0;-23.0;2.0;-23;-812.0
-29;-388.0;-510.0;190.0;?;98.0;?;-1244.0
?;-394.0;-512.0;216.0;?;91.0;-23;-1011.0
?;-378.0;?;258.0;?;210.0;-23;-1051.0
-29;-196.0;-518.0;327.0;-100.0;235.0;-23;?
-29;-279.0;-519.0;398.0;?;143.0;?;-592.0
-29;-356.0;-519.0;396.0;?;214.0;?;-668.0
-29;-308.0;?;412.0;?;201.0;?;-960.0
-29;-233.0;-526.0;?;-192.0;252.0;?;-828.0
-29;-220.0;-528.0;?;-148.0;303.0;-23;-983.0
-29;-237.0;-527.0;373.0;-118.0;447.0;-23;-1318.0
-29;-177.0;?;?;?;?;-23;-789.0
-29;-164.0;-531.0;315.0;-8.0;465.0;-23;-536.0
-29;-153.0;-532.0;?;?;402.0;-23;-191.0
-29;-187.0;?;189.0;-78.0;327.0;?;-202.0
-29;-150.0;?;?;67.0;146.0;-23;?
?;-172.0;-536.0;202.0;?;158.0;-23;80.0
-29;-158.0;-533.0;167.0;?;125.0;-23;?
-29;-139.0;-527.0;227.0;111.0;?;-23;353.0
-29;?;-519.0;224.0;37.0;77.0;-23;192.0
?;-172.0;-513.0;165.0;-27.0;-2.0;-23;214.0
-29;-150.0;-514.0;106.0;54.0;-55.0;?;326.0
-29;-130.0;-514.0;?;124.0;-89.0;-23;-301.0
?;-88.0;-511.0;-59.0;170.0;-109.0;-23;-179.0
?;-123.0;-517.0;-103.0;163.0;-214.0;-23;241.0
-29;-115.0;-522.0;?;94.0;-227.0;-23;274.0
-29;-123.0;-529.0;-185.0;178.0;-277.0;-23;430.0
?;-134.0;?;-196.0;116.0;-391.0;?;600.0
?;-143.0;-537.0;-143.0;132.0;-367.0;-23;588.0
-30;-142.0;-539.0;-135.0;114.0;?;-23;602.0
-30;-151.0;-544.0;?;34.0;?;-23;372.0
-31;?;-542.0;-109.0;67.0;-293.0;-23;283.0
?;-173.0;-539.0;-78.0;-1.0;-235.0;-23;1022.0
-36;?;-539.0;?;-40.0;-205.0;-23;1393.0
-38;-192.0;-541.0;-48.0;-16.0;-159.0;-23;?
?;?;-539.0;-49.0;48.0;-11.0;-23;2041.0
-41;?;-540.0;-63.0;?;72.0;-23;1684.0
-42;-213.0;?;-37.0;?;53.0;-23;1536.0
?;?;?;-78.0;318.0;-154.0;-23;2196.0
?;-219.0;-549.0;-50.0;230.0;?;-23;2060.0
-42;?;-553.0;-10.0;?;-660.0;?;1595.0
-40;-238.0;-560.0;32.0;-401.0;-398.0;-23;774.0
-36;-213.0;-563.0;?;-304.0;-196.0;-23;?
-33;-184.0;-564.0;17.0;-179.0;-119.0;-23;-738.0
?;-163.0;-568.0;?;49.0;?;-23;-653.0
?;-180.0;?;?;307.0;239.0;-23;?
?;?;-576.0;-122.0;?;106.0;?;-976.0
-27;?;-581.0;-156.0;395.0;-51.0;?;-887.0
-25;-182.0;-583.0;-195.0;383.0;-287.0;-23;-1080.0
-25;-201.0;-586.0;-182.0;?;?;-23;-1368.0
-25;-180.0;?;-211.0;?;?;-23;-2245.0
?;-196.0;-592.0;-178.0;376.0;699.0;-23;-1440.0
?;-192.0;-590.0;?;271.0;739.0;-23;-137.0
-25;-164.0;-590.0;-228.0;268.0;538.0;-23;-123.0
-25;-150.0;-593.0;-285.0;289.0;?;-23;-444.0
-25;-117.0;?;-323.0;229.0;43.0;-23;-475.0
?;-143.0;-590.0;-355.0;?;-275.0;-23;-19.0
-25;-148.0;-588.0;-379.0;179.0;-514.0;-23;540.0
-25;-141.0;-586.0;-358.0;?;-475.0;-23;329.0
-25;-142.0;-586.0;-294.0;273.0;-477.0;-23;?
-25;-142.0;?;-251.0;326.0;-307.0;?;69.0
?;-172.0;-582.0;-216.0;314.0;-222.0;-23;-404.0
?;?;-580.0;-187.0;251.0;-86.0;-23;75.0
?;-145.0;?;?;163.0;?;-23;-427.0
-25;-251.0;?;-144.0;?;?;?;-641.0
-25;-348.0;-562.0;?;?;-68.0;-24;-1054.0
-26;-292.0;-557.0;-39.0;-681.0;-193.0;?;-752.0
-26;-253.0;-553.0;72.0;?;-190.0;?;-224.0
-27;-255.0;-552.0;106.0;-664.0;?;-28;-473.0
-27;-244.0;-556.0;80.0;-554.0;?;-29;?
-28;?;-558.0;54.0;-326.0;-414.0;-31;?
?;-290.0;-562.0;-20.0;-265.0;-347.0;-33;-203.0
-29;-337.0;-566.0;5.0;?;?;?;?
-29;-358.0;?;-12.0;-202.0;-222.0;?;-411.0
-29;-357.0;-566.0;-58.0;-171.0;-161.0;-36;-710.0
-30;-370.0;-567.0;-128.0;-103.0;-220.0;?;-496.0
?;-328.0;?;-204.0;?;-346.0;?;-130.0
?;-360.0;-564.0;-236.0;214.0;-369.0;-35;?
-30;-365.0;-559.0;-228.0;?;-340.0;-34;370.0
-29;-391.0;-558.0;?;249.0;-269.0;-33;318.0
?;?;?;-236.0;142.0;-289.0;-33;63.0
-29;?;?;-249.0;134.0;-388.0;-32;82.0
?;-401.0;-554.0;?;234.0;-349.0;-31;?
-29;-412.0;?;?;427.0;-315.0;-30;687.0
-29;-412.0;-542.0;?;544.0;-285.0;-29;?
?;-429.0;-527.0;-169.0;692.0;-379.0;-28;?
-29;-477.0;-508.0;-153.0;537.0;-286.0;-28;507.0
-29;-506.0;-492.0;-157.0;?;?;-28;284.0
-28;-457.0;-474.0;?;?;-296.0;?;428.0
-29;-468.0;-463.0;?;-182.0;?;-28;509.0
-28;-474.0;-459.0;-213.0;29.0;?;-28;696.0
-28;-507.0;-452.0;-164.0;121.0;-274.0;-28;709.0
?;-541.0;-445.0;-121.0;229.0;-293.0;-28;801.0
?;-549.0;-441.0;-108.0;215.0;?;-28;?
-25;-562.0;-440.0;-73.0;85.0;-376.0;-28;1260.0
-25;-529.0;-445.0;-54.0;38.0;-115.0;-28;1741.0
-25;-508.0;-455.0;12.0;-131.0;207.0;-28;2409.0
-27;-531.0;-463.0;?;?;-299.0;?;2384.0
