InertialMeasurementUnit RUA magneticY;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticX;Accelerometer RWR accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit LUA magneticY;Accelerometer RUA^ accZ
?;-646.0;841.0;-207.0;?;800.0;752.0;-702.0;-531.0;-78.0
599.0;-634.0;787.0;-231.0;697.0;773.0;714.0;-693.0;-521.0;-92.0
605.0;-631.0;772.0;-239.0;704.0;759.0;830.0;-711.0;-514.0;-50.0
612.0;-622.0;828.0;-228.0;702.0;?;779.0;-762.0;-513.0;?
612.0;-617.0;856.0;-296.0;?;734.0;758.0;-811.0;-509.0;-84.0
615.0;?;?;?;713.0;725.0;683.0;-821.0;-515.0;?
?;-609.0;768.0;-278.0;720.0;698.0;593.0;-815.0;-518.0;-24.0
621.0;-605.0;685.0;?;728.0;680.0;482.0;-799.0;-517.0;-5.0
623.0;?;646.0;-253.0;749.0;667.0;441.0;?;?;22.0
621.0;-597.0;609.0;-247.0;?;652.0;573.0;-735.0;-506.0;-7.0
622.0;-590.0;?;-172.0;776.0;647.0;799.0;-678.0;-491.0;-65.0
?;-584.0;755.0;?;802.0;?;560.0;-661.0;-482.0;?
620.0;-574.0;710.0;-201.0;?;?;807.0;-676.0;-464.0;45.0
616.0;-563.0;716.0;-237.0;841.0;?;?;-720.0;-449.0;?
?;-555.0;713.0;-236.0;?;?;677.0;?;-438.0;?
603.0;-548.0;704.0;-203.0;?;616.0;694.0;-660.0;-426.0;49.0
?;-538.0;?;-159.0;893.0;603.0;573.0;?;-408.0;46.0
585.0;-532.0;710.0;?;903.0;592.0;716.0;-526.0;-396.0;-21.0
567.0;?;?;-132.0;902.0;580.0;982.0;-508.0;?;-117.0
551.0;-508.0;951.0;?;?;572.0;?;-544.0;-371.0;-201.0
538.0;-500.0;879.0;-203.0;883.0;572.0;793.0;-628.0;?;-180.0
525.0;-485.0;779.0;-183.0;864.0;?;552.0;-605.0;-350.0;?
517.0;-475.0;761.0;?;843.0;574.0;496.0;-592.0;-341.0;-98.0
516.0;?;787.0;?;827.0;583.0;671.0;-608.0;-336.0;-177.0
510.0;-453.0;814.0;-138.0;790.0;585.0;780.0;-588.0;-324.0;-194.0
508.0;-440.0;791.0;?;755.0;?;?;-571.0;-311.0;-173.0
512.0;?;804.0;-141.0;718.0;599.0;696.0;-574.0;-303.0;?
515.0;?;876.0;-197.0;663.0;604.0;843.0;?;-294.0;?
517.0;-402.0;898.0;-306.0;?;620.0;824.0;-809.0;-286.0;-137.0
527.0;-391.0;882.0;-352.0;?;630.0;707.0;-806.0;-284.0;-131.0
532.0;-374.0;?;?;488.0;?;881.0;-689.0;-274.0;?
?;-361.0;861.0;-222.0;431.0;614.0;?;-642.0;-259.0;-80.0
551.0;-351.0;873.0;-248.0;394.0;?;668.0;-667.0;-247.0;-125.0
557.0;-332.0;?;-296.0;343.0;582.0;648.0;?;-231.0;?
?;?;853.0;-284.0;302.0;?;595.0;-673.0;-214.0;?
571.0;?;?;-272.0;284.0;?;417.0;-677.0;-200.0;?
?;-280.0;990.0;-250.0;251.0;539.0;673.0;-707.0;-185.0;-146.0
?;-264.0;1072.0;-238.0;223.0;?;396.0;-701.0;-169.0;-248.0
558.0;-255.0;996.0;-250.0;218.0;496.0;280.0;?;-155.0;-136.0
538.0;-240.0;?;-286.0;?;476.0;173.0;-807.0;-138.0;-156.0
522.0;-228.0;?;-230.0;169.0;460.0;-4.0;?;-121.0;-123.0
503.0;-226.0;857.0;-235.0;?;447.0;-210.0;-768.0;-112.0;-117.0
?;?;?;?;124.0;429.0;-50.0;-771.0;-96.0;-49.0
?;-213.0;824.0;-222.0;96.0;414.0;63.0;?;?;-121.0
426.0;-216.0;800.0;?;90.0;404.0;127.0;?;-80.0;-159.0
413.0;-212.0;840.0;-255.0;73.0;395.0;213.0;-826.0;?;-261.0
399.0;-213.0;922.0;-312.0;60.0;385.0;181.0;-904.0;-65.0;-272.0
402.0;?;?;-389.0;?;376.0;?;-913.0;-66.0;?
?;-227.0;892.0;-332.0;61.0;368.0;157.0;-823.0;-65.0;-209.0
428.0;-237.0;993.0;-250.0;60.0;?;205.0;-744.0;-72.0;-273.0
451.0;-251.0;1046.0;-233.0;?;372.0;256.0;-708.0;-74.0;-300.0
472.0;-259.0;1091.0;-159.0;77.0;?;262.0;?;-73.0;-442.0
490.0;?;1186.0;?;78.0;379.0;207.0;-630.0;-76.0;-497.0
514.0;-279.0;?;-223.0;92.0;389.0;180.0;?;-83.0;-415.0
?;-281.0;?;?;80.0;393.0;71.0;-693.0;-86.0;-423.0
511.0;-281.0;889.0;-384.0;69.0;389.0;?;-749.0;-86.0;-364.0
525.0;-293.0;751.0;-351.0;79.0;389.0;-122.0;-720.0;-91.0;-364.0
533.0;-293.0;?;-334.0;74.0;383.0;-25.0;?;-88.0;?
542.0;-300.0;608.0;-349.0;70.0;379.0;-224.0;-805.0;-90.0;-318.0
563.0;?;?;-426.0;84.0;379.0;-156.0;-905.0;?;-351.0
576.0;?;400.0;-450.0;77.0;379.0;173.0;-931.0;-94.0;-276.0
?;?;394.0;-631.0;?;?;289.0;?;?;-230.0
644.0;-362.0;375.0;-592.0;70.0;399.0;526.0;-970.0;-116.0;-312.0
690.0;-381.0;487.0;-549.0;53.0;?;333.0;-872.0;-118.0;-442.0
744.0;?;537.0;-525.0;33.0;412.0;?;?;-121.0;-412.0
803.0;-422.0;447.0;-492.0;23.0;431.0;378.0;-653.0;?;-334.0
832.0;-439.0;437.0;-392.0;-2.0;457.0;277.0;-528.0;?;-278.0
?;-457.0;?;-322.0;-17.0;505.0;76.0;-425.0;-164.0;-136.0
858.0;-477.0;299.0;-472.0;?;561.0;-50.0;-476.0;-212.0;-100.0
?;-487.0;235.0;-429.0;?;629.0;-139.0;-325.0;-274.0;-139.0
?;-498.0;?;-375.0;3.0;697.0;-116.0;-314.0;-343.0;?
797.0;-515.0;244.0;-339.0;39.0;752.0;-53.0;-247.0;-408.0;?
759.0;?;244.0;-369.0;46.0;?;?;-310.0;-449.0;-240.0
715.0;-528.0;226.0;-510.0;?;?;-62.0;?;-476.0;-177.0
688.0;-541.0;170.0;?;52.0;867.0;-220.0;-324.0;-491.0;?
?;?;?;-396.0;27.0;874.0;-145.0;-290.0;-485.0;?
626.0;-554.0;182.0;-350.0;-1.0;875.0;?;-219.0;-473.0;-164.0
603.0;-552.0;264.0;-255.0;?;878.0;-156.0;-91.0;?;?
566.0;-548.0;272.0;?;-89.0;866.0;?;-31.0;-442.0;?
531.0;?;?;-229.0;-150.0;861.0;?;-20.0;-429.0;-215.0
498.0;-526.0;299.0;-272.0;?;861.0;251.0;-15.0;?;-226.0
456.0;-509.0;288.0;-291.0;-265.0;?;107.0;-19.0;?;-185.0
410.0;?;257.0;-295.0;-320.0;831.0;24.0;?;-381.0;-89.0
368.0;-477.0;181.0;?;-362.0;807.0;?;42.0;-362.0;?
316.0;-460.0;?;-183.0;-404.0;774.0;-247.0;90.0;-329.0;214.0
269.0;?;-162.0;-177.0;?;?;27.0;77.0;-297.0;495.0
225.0;-424.0;-213.0;-277.0;-470.0;713.0;117.0;?;-270.0;525.0
?;-401.0;?;-334.0;-501.0;682.0;48.0;-77.0;-239.0;199.0
146.0;-383.0;588.0;-304.0;-521.0;650.0;674.0;-110.0;-212.0;19.0
126.0;?;732.0;-324.0;-524.0;623.0;1066.0;-133.0;-191.0;164.0
110.0;-357.0;?;?;?;600.0;1002.0;-149.0;-173.0;14.0
109.0;-348.0;1132.0;-254.0;-484.0;573.0;1206.0;-132.0;-152.0;?
?;-345.0;1055.0;-174.0;-434.0;?;1114.0;?;-146.0;-75.0
155.0;-341.0;1107.0;-39.0;-373.0;547.0;1138.0;-4.0;?;?
182.0;-337.0;973.0;197.0;-278.0;543.0;953.0;102.0;-140.0;-53.0
201.0;-337.0;920.0;409.0;-147.0;547.0;995.0;188.0;-141.0;?
211.0;-331.0;927.0;428.0;3.0;?;889.0;17.0;-140.0;-207.0
236.0;-326.0;?;87.0;161.0;567.0;?;-345.0;-142.0;?
272.0;-323.0;?;-83.0;319.0;589.0;412.0;-623.0;-142.0;69.0
283.0;?;322.0;32.0;440.0;602.0;300.0;?;-140.0;?
301.0;?;?;-318.0;536.0;607.0;483.0;-1052.0;-136.0;-17.0
343.0;-311.0;676.0;-155.0;601.0;624.0;568.0;-1016.0;?;-150.0
387.0;-313.0;738.0;-374.0;614.0;635.0;607.0;-961.0;-161.0;-58.0
429.0;-319.0;738.0;-377.0;609.0;649.0;786.0;-866.0;-180.0;-137.0
485.0;-330.0;965.0;-235.0;592.0;663.0;914.0;-750.0;-207.0;?
?;-338.0;1040.0;-370.0;541.0;?;951.0;-741.0;-225.0;?
588.0;-358.0;825.0;-404.0;462.0;?;?;-816.0;?;-27.0
654.0;?;?;-200.0;390.0;652.0;667.0;-636.0;-263.0;98.0
705.0;?;787.0;-6.0;287.0;625.0;615.0;-291.0;-261.0;-53.0
739.0;-396.0;746.0;-56.0;187.0;604.0;?;-283.0;-242.0;47.0
?;-403.0;?;-181.0;114.0;582.0;724.0;-521.0;-219.0;-18.0
?;-394.0;829.0;-225.0;40.0;552.0;?;-615.0;-190.0;32.0
?;-383.0;823.0;?;-13.0;?;649.0;?;-159.0;21.0
508.0;-371.0;794.0;-373.0;-23.0;?;633.0;-735.0;-126.0;97.0
?;-351.0;743.0;-507.0;-54.0;?;605.0;?;-95.0;?
153.0;?;901.0;-469.0;-78.0;424.0;1408.0;-798.0;-66.0;-95.0
38.0;-316.0;1004.0;-186.0;-65.0;?;739.0;-560.0;?;28.0
-70.0;-296.0;859.0;-141.0;-76.0;350.0;951.0;?;11.0;?
-177.0;-271.0;871.0;-242.0;-81.0;305.0;729.0;-639.0;52.0;239.0
?;?;795.0;?;-45.0;272.0;523.0;-562.0;81.0;90.0
-323.0;-233.0;?;-204.0;-51.0;?;622.0;?;117.0;-65.0
?;-215.0;?;?;-58.0;?;488.0;?;?;-78.0
?;-206.0;768.0;-188.0;-15.0;182.0;368.0;-656.0;?;107.0
-479.0;-187.0;364.0;?;-34.0;155.0;?;-614.0;186.0;?
?;-176.0;?;-92.0;-36.0;139.0;?;-679.0;?;517.0
-543.0;-172.0;282.0;?;15.0;133.0;-414.0;-763.0;?;?
?;-171.0;275.0;?;-8.0;129.0;229.0;?;200.0;323.0
-590.0;-175.0;?;65.0;-28.0;128.0;?;-699.0;195.0;-191.0
-572.0;-197.0;923.0;-40.0;40.0;136.0;2060.0;-655.0;176.0;-454.0
-572.0;?;978.0;-161.0;12.0;136.0;311.0;-676.0;169.0;-62.0
-559.0;-224.0;783.0;-224.0;?;?;944.0;-750.0;165.0;180.0
-501.0;-243.0;1160.0;-259.0;10.0;?;?;-660.0;154.0;-286.0
-451.0;-251.0;?;3.0;-53.0;?;828.0;-482.0;149.0;-312.0
?;-264.0;951.0;424.0;?;162.0;?;-25.0;?;-61.0
-327.0;?;954.0;321.0;-63.0;169.0;652.0;?;136.0;-20.0
-326.0;-266.0;?;?;-67.0;174.0;614.0;-166.0;134.0;?
-371.0;-254.0;?;18.0;-63.0;173.0;708.0;-449.0;137.0;-77.0
-399.0;-241.0;?;-494.0;1.0;174.0;?;-801.0;136.0;-33.0
-443.0;-223.0;836.0;-630.0;-11.0;165.0;772.0;-954.0;143.0;-56.0
-454.0;-219.0;942.0;-222.0;-18.0;?;577.0;-660.0;145.0;-176.0
-435.0;-227.0;905.0;-235.0;19.0;167.0;693.0;-904.0;143.0;-129.0
-417.0;-229.0;?;-442.0;-15.0;169.0;?;-887.0;142.0;-108.0
?;-239.0;900.0;-455.0;-49.0;179.0;570.0;-807.0;132.0;-162.0
-223.0;-259.0;?;?;-36.0;198.0;505.0;-774.0;?;-87.0
-71.0;-268.0;?;-261.0;-101.0;216.0;?;?;96.0;-32.0
98.0;-276.0;?;-308.0;-155.0;239.0;?;-709.0;?;60.0
299.0;-291.0;394.0;-328.0;-164.0;275.0;116.0;?;48.0;42.0
469.0;?;322.0;-230.0;-207.0;308.0;10.0;-659.0;20.0;127.0
615.0;-305.0;199.0;-300.0;-226.0;350.0;124.0;?;?;229.0
?;-315.0;?;-366.0;-181.0;398.0;-39.0;-755.0;-55.0;?
775.0;-319.0;?;-349.0;-139.0;437.0;-97.0;?;-87.0;63.0
785.0;?;97.0;-374.0;-49.0;?;-269.0;?;?;72.0
760.0;-335.0;-44.0;?;79.0;525.0;?;-724.0;-159.0;287.0
681.0;-341.0;102.0;-281.0;209.0;558.0;?;-565.0;-188.0;124.0
610.0;-349.0;?;-180.0;?;?;?;-428.0;-215.0;181.0
?;-362.0;177.0;-84.0;368.0;623.0;-164.0;-269.0;?;217.0
489.0;-367.0;117.0;-45.0;364.0;645.0;-154.0;-206.0;-243.0;221.0
424.0;-372.0;174.0;2.0;321.0;?;-126.0;-84.0;-249.0;?
360.0;-377.0;26.0;32.0;255.0;674.0;-111.0;-69.0;-252.0;224.0
298.0;-371.0;164.0;?;159.0;680.0;?;31.0;-251.0;161.0
245.0;-366.0;181.0;?;67.0;?;-112.0;-21.0;-253.0;168.0
192.0;-363.0;148.0;32.0;-4.0;692.0;-170.0;?;-259.0;148.0
136.0;?;138.0;88.0;-70.0;?;?;33.0;-255.0;?
?;-335.0;170.0;86.0;-138.0;666.0;-134.0;3.0;-252.0;175.0
39.0;-317.0;124.0;?;-180.0;652.0;-98.0;-94.0;?;?
2.0;-293.0;148.0;144.0;-215.0;?;-171.0;87.0;-229.0;219.0
-35.0;-271.0;100.0;?;-242.0;601.0;-328.0;-29.0;-205.0;216.0
-59.0;-252.0;119.0;73.0;-263.0;571.0;-139.0;81.0;-177.0;?
?;?;139.0;131.0;-291.0;?;-230.0;70.0;-142.0;294.0
-104.0;-194.0;164.0;12.0;?;499.0;-95.0;41.0;-114.0;233.0
-122.0;-171.0;?;14.0;-328.0;476.0;-195.0;-28.0;-93.0;255.0
-131.0;-146.0;142.0;?;-348.0;?;?;?;-73.0;192.0
-135.0;-124.0;193.0;29.0;?;?;188.0;17.0;-54.0;191.0
-121.0;?;155.0;37.0;?;415.0;434.0;?;-38.0;253.0
-115.0;-99.0;139.0;49.0;-368.0;?;490.0;10.0;-23.0;257.0
-114.0;?;137.0;77.0;-370.0;380.0;265.0;83.0;-7.0;354.0
-102.0;-85.0;92.0;92.0;-368.0;?;310.0;85.0;?;736.0
?;-75.0;?;110.0;-374.0;?;?;85.0;?;536.0
?;-69.0;309.0;112.0;-377.0;353.0;?;54.0;25.0;?
-91.0;?;?;81.0;-376.0;346.0;398.0;?;31.0;302.0
?;-61.0;479.0;72.0;-379.0;?;803.0;42.0;39.0;500.0
-101.0;-61.0;675.0;?;?;325.0;?;?;46.0;341.0
-96.0;-66.0;901.0;6.0;-362.0;313.0;979.0;?;?;?
-95.0;-68.0;1095.0;26.0;-339.0;300.0;?;-39.0;?;?
-81.0;-68.0;1176.0;?;-276.0;286.0;1174.0;?;?;?
-60.0;-71.0;1291.0;?;-172.0;276.0;987.0;-67.0;63.0;-129.0
-54.0;-74.0;914.0;557.0;-41.0;264.0;940.0;-25.0;68.0;130.0
-64.0;-79.0;889.0;374.0;100.0;256.0;643.0;-106.0;71.0;247.0
-71.0;-87.0;859.0;192.0;246.0;?;1187.0;-230.0;74.0;213.0
?;-82.0;953.0;94.0;375.0;233.0;750.0;-383.0;88.0;?
-100.0;?;1076.0;283.0;?;?;688.0;-509.0;106.0;?
-95.0;-60.0;946.0;98.0;602.0;203.0;628.0;-700.0;125.0;86.0
-102.0;-22.0;974.0;?;664.0;?;623.0;-886.0;147.0;-7.0
?;4.0;858.0;-299.0;693.0;172.0;635.0;?;172.0;116.0
?;13.0;736.0;-537.0;677.0;158.0;567.0;-1098.0;181.0;?
-119.0;?;772.0;-407.0;615.0;145.0;794.0;-962.0;?;62.0
-111.0;?;?;-132.0;552.0;136.0;?;-755.0;194.0;-32.0
-97.0;-8.0;788.0;-17.0;?;?;757.0;-753.0;189.0;-10.0
-88.0;-20.0;788.0;?;450.0;?;774.0;-775.0;187.0;17.0
-74.0;-28.0;792.0;?;?;122.0;614.0;-863.0;185.0;-56.0
-52.0;-38.0;786.0;-214.0;418.0;122.0;?;-779.0;186.0;-66.0
-33.0;-45.0;846.0;-228.0;399.0;118.0;602.0;-822.0;185.0;-89.0
?;-58.0;802.0;?;389.0;122.0;582.0;-873.0;180.0;?
33.0;-77.0;797.0;-86.0;407.0;132.0;521.0;-618.0;168.0;-67.0
51.0;-85.0;740.0;-93.0;?;140.0;423.0;?;?;-48.0
71.0;-90.0;753.0;?;415.0;146.0;648.0;-605.0;155.0;?
90.0;?;710.0;-282.0;424.0;?;706.0;-658.0;145.0;-48.0
103.0;-108.0;681.0;-188.0;416.0;162.0;453.0;?;143.0;?
117.0;-115.0;672.0;-194.0;412.0;161.0;462.0;?;141.0;?
138.0;-122.0;638.0;?;423.0;164.0;377.0;-640.0;?;10.0
156.0;-125.0;?;-260.0;419.0;165.0;449.0;-701.0;138.0;9.0
175.0;-127.0;726.0;?;421.0;165.0;461.0;-698.0;137.0;-34.0
203.0;-133.0;776.0;-227.0;?;168.0;511.0;-671.0;133.0;-74.0
222.0;-131.0;797.0;-269.0;452.0;168.0;644.0;-638.0;137.0;?
247.0;?;803.0;-238.0;468.0;?;?;-613.0;140.0;?
276.0;-135.0;796.0;?;491.0;164.0;616.0;-572.0;137.0;-87.0
291.0;-134.0;696.0;-181.0;504.0;160.0;?;-488.0;140.0;-28.0
302.0;-131.0;685.0;-156.0;517.0;158.0;?;-504.0;145.0;-12.0
314.0;-133.0;685.0;-156.0;?;161.0;639.0;-458.0;?;-56.0
311.0;?;808.0;-185.0;?;158.0;?;-517.0;142.0;-86.0
306.0;-126.0;796.0;-165.0;552.0;155.0;672.0;-547.0;145.0;-72.0
307.0;?;807.0;-214.0;579.0;156.0;592.0;-576.0;144.0;?
?;-122.0;763.0;-282.0;?;154.0;655.0;-641.0;?;-91.0
291.0;-116.0;794.0;-274.0;?;151.0;685.0;-650.0;149.0;-92.0
298.0;?;804.0;-293.0;642.0;151.0;?;?;150.0;-76.0
?;-113.0;1116.0;-257.0;?;151.0;684.0;-594.0;153.0;-192.0
314.0;-112.0;931.0;-221.0;696.0;146.0;776.0;-548.0;156.0;-177.0
324.0;-116.0;884.0;-209.0;727.0;?;703.0;-567.0;?;-148.0
329.0;-114.0;870.0;-280.0;?;144.0;?;-608.0;157.0;-109.0
337.0;?;737.0;?;767.0;142.0;437.0;-643.0;158.0;-49.0
?;-119.0;609.0;-285.0;810.0;143.0;493.0;?;?;?
357.0;-118.0;336.0;-308.0;860.0;143.0;231.0;-649.0;157.0;353.0
369.0;-120.0;24.0;-295.0;920.0;143.0;-134.0;-566.0;155.0;?
?;-126.0;?;-314.0;977.0;148.0;-30.0;-623.0;149.0;485.0
384.0;-127.0;?;-288.0;1006.0;149.0;?;-757.0;147.0;467.0
388.0;-124.0;-116.0;-441.0;1021.0;152.0;-19.0;-698.0;145.0;415.0
396.0;?;-126.0;-405.0;1009.0;153.0;86.0;?;141.0;466.0
392.0;-124.0;-122.0;-303.0;946.0;149.0;7.0;-716.0;142.0;?
?;-118.0;66.0;-323.0;852.0;145.0;88.0;-644.0;144.0;394.0
387.0;?;232.0;-215.0;?;?;215.0;-513.0;?;151.0
377.0;-107.0;482.0;?;610.0;134.0;812.0;-316.0;?;117.0
354.0;-94.0;?;237.0;?;120.0;1105.0;-34.0;157.0;-179.0
314.0;?;?;350.0;310.0;?;1227.0;197.0;?;-148.0
236.0;-67.0;1122.0;480.0;141.0;96.0;880.0;?;173.0;-87.0
140.0;?;803.0;448.0;-16.0;80.0;820.0;245.0;?;297.0
?;-29.0;545.0;?;?;67.0;703.0;160.0;194.0;459.0
-89.0;?;569.0;381.0;-262.0;50.0;689.0;208.0;?;?
?;26.0;595.0;?;-333.0;31.0;637.0;107.0;225.0;351.0
-336.0;54.0;651.0;79.0;?;?;648.0;-49.0;237.0;325.0
?;91.0;669.0;39.0;?;?;?;?;259.0;274.0
-520.0;128.0;?;-42.0;-310.0;-38.0;687.0;-625.0;278.0;224.0
-576.0;?;627.0;-443.0;-248.0;-63.0;627.0;-964.0;297.0;466.0
-603.0;194.0;569.0;-438.0;-191.0;-94.0;683.0;?;317.0;?
-596.0;215.0;654.0;-244.0;-140.0;-125.0;750.0;-766.0;334.0;265.0
-590.0;217.0;735.0;?;-111.0;-150.0;827.0;-494.0;342.0;172.0
-591.0;218.0;?;?;-90.0;?;733.0;-387.0;352.0;177.0
-589.0;216.0;827.0;?;-63.0;-197.0;501.0;?;?;50.0
?;207.0;?;157.0;-34.0;?;649.0;-457.0;355.0;326.0
-589.0;203.0;600.0;82.0;-14.0;?;617.0;-504.0;357.0;318.0
-590.0;?;604.0;-47.0;-1.0;-247.0;355.0;-539.0;356.0;329.0
?;195.0;458.0;12.0;2.0;-257.0;584.0;-525.0;356.0;404.0
-584.0;193.0;?;207.0;2.0;-262.0;579.0;-430.0;355.0;459.0
?;?;294.0;198.0;6.0;-266.0;248.0;-444.0;356.0;412.0
-562.0;?;272.0;-41.0;21.0;?;442.0;-569.0;352.0;?
-551.0;189.0;?;-69.0;26.0;-263.0;702.0;-602.0;354.0;200.0
-535.0;192.0;280.0;-85.0;29.0;?;526.0;?;356.0;?
?;188.0;219.0;-180.0;32.0;-259.0;144.0;-628.0;?;?
-473.0;185.0;?;52.0;19.0;-253.0;547.0;-449.0;354.0;277.0
-434.0;170.0;296.0;89.0;9.0;-240.0;548.0;-415.0;?;?
-394.0;152.0;?;?;2.0;-229.0;545.0;-320.0;349.0;184.0
-363.0;144.0;?;?;-11.0;-220.0;498.0;-294.0;349.0;247.0
-330.0;136.0;671.0;?;?;-211.0;?;-204.0;349.0;150.0
-298.0;128.0;743.0;355.0;-13.0;-201.0;1084.0;-75.0;346.0;107.0
-282.0;129.0;749.0;109.0;-28.0;-189.0;418.0;-182.0;346.0;36.0
-264.0;125.0;811.0;116.0;-52.0;-179.0;695.0;-131.0;341.0;-18.0
-246.0;112.0;755.0;147.0;-76.0;?;?;-94.0;333.0;-59.0
-235.0;103.0;706.0;?;-93.0;?;801.0;?;328.0;?
-223.0;?;?;122.0;-87.0;-131.0;609.0;-149.0;?;31.0
?;?;329.0;79.0;-67.0;-104.0;778.0;-253.0;?;?
-183.0;80.0;308.0;85.0;-26.0;-84.0;769.0;-339.0;?;249.0
-170.0;76.0;?;-5.0;?;?;684.0;-405.0;?;-23.0
-151.0;65.0;?;-122.0;121.0;?;?;-552.0;271.0;-147.0
-129.0;56.0;698.0;-181.0;174.0;-17.0;770.0;-568.0;257.0;-46.0
-110.0;45.0;611.0;-120.0;217.0;11.0;?;-460.0;244.0;27.0
?;?;594.0;-229.0;?;36.0;?;-660.0;223.0;61.0
-59.0;14.0;604.0;-234.0;288.0;60.0;782.0;-641.0;208.0;?
-23.0;-3.0;602.0;-207.0;303.0;81.0;?;-513.0;192.0;174.0
18.0;-21.0;437.0;-34.0;320.0;103.0;966.0;-285.0;174.0;145.0
46.0;?;?;221.0;323.0;?;732.0;-133.0;161.0;?
57.0;-48.0;493.0;?;321.0;142.0;512.0;-270.0;147.0;130.0
69.0;-58.0;?;?;323.0;?;490.0;-458.0;134.0;?
78.0;-63.0;?;-292.0;325.0;173.0;495.0;-558.0;124.0;?
95.0;-72.0;652.0;-140.0;334.0;?;578.0;-512.0;115.0;?
113.0;-85.0;658.0;?;344.0;195.0;485.0;-466.0;102.0;185.0
133.0;-95.0;634.0;-94.0;343.0;200.0;586.0;-471.0;?;241.0
161.0;-103.0;660.0;-125.0;354.0;?;515.0;-465.0;92.0;?
180.0;-115.0;?;-8.0;?;215.0;?;-375.0;83.0;47.0
?;-119.0;?;-5.0;399.0;220.0;?;-347.0;82.0;131.0
208.0;-120.0;?;-54.0;431.0;221.0;1799.0;-408.0;79.0;-245.0
222.0;-128.0;1135.0;15.0;489.0;231.0;943.0;-350.0;?;-532.0
229.0;-133.0;?;-1.0;548.0;236.0;841.0;-413.0;66.0;?
?;-134.0;?;0.0;620.0;237.0;?;-484.0;62.0;403.0
?;-138.0;?;?;?;243.0;?;-543.0;60.0;122.0
226.0;-130.0;829.0;?;?;243.0;495.0;-506.0;62.0;?
?;-129.0;?;54.0;868.0;?;573.0;?;62.0;34.0
219.0;?;769.0;-1.0;?;241.0;419.0;-615.0;60.0;?
203.0;-129.0;784.0;-135.0;1024.0;241.0;742.0;-739.0;67.0;43.0
192.0;?;878.0;-137.0;1088.0;?;481.0;-705.0;69.0;?
181.0;-125.0;773.0;-470.0;1151.0;232.0;573.0;-949.0;67.0;165.0
188.0;-113.0;734.0;-450.0;1116.0;226.0;545.0;-919.0;76.0;261.0
211.0;-115.0;743.0;272.0;1100.0;219.0;830.0;?;83.0;132.0
224.0;-128.0;1068.0;37.0;?;?;820.0;-509.0;83.0;?
236.0;-119.0;?;-47.0;1132.0;205.0;472.0;-762.0;94.0;?
251.0;-110.0;938.0;-29.0;1142.0;194.0;477.0;-663.0;107.0;-120.0
?;-100.0;907.0;-162.0;1153.0;?;200.0;?;?;-136.0
?;-83.0;870.0;?;1165.0;?;?;-594.0;137.0;2.0
274.0;-66.0;?;-194.0;1175.0;137.0;376.0;-809.0;152.0;106.0
287.0;-48.0;725.0;-147.0;1185.0;112.0;546.0;-684.0;170.0;99.0
299.0;-18.0;787.0;23.0;1177.0;78.0;556.0;?;196.0;-46.0
300.0;9.0;?;?;1184.0;51.0;667.0;-603.0;?;-125.0
303.0;40.0;822.0;-88.0;?;30.0;?;-782.0;234.0;-76.0
300.0;84.0;866.0;?;1196.0;4.0;881.0;-978.0;254.0;?
?;?;888.0;-378.0;1155.0;-21.0;898.0;-851.0;?;-148.0
298.0;139.0;858.0;-337.0;1089.0;-41.0;903.0;-778.0;280.0;-100.0
?;147.0;815.0;-294.0;?;?;?;-791.0;?;?
268.0;152.0;?;-157.0;?;-71.0;611.0;-705.0;298.0;18.0
246.0;155.0;?;-76.0;790.0;-83.0;?;-618.0;?;?
206.0;169.0;?;-14.0;674.0;-99.0;?;-619.0;313.0;-88.0
152.0;180.0;904.0;-132.0;?;?;756.0;?;318.0;?
103.0;?;719.0;-226.0;436.0;-128.0;714.0;-730.0;?;39.0
47.0;222.0;692.0;-247.0;327.0;-149.0;652.0;-745.0;?;21.0
-12.0;246.0;699.0;-307.0;226.0;?;694.0;-800.0;343.0;8.0
-60.0;265.0;679.0;?;?;-186.0;697.0;-788.0;351.0;?
-108.0;277.0;640.0;-257.0;62.0;?;573.0;?;361.0;45.0
-140.0;?;607.0;?;-7.0;-225.0;?;-668.0;?;118.0
-172.0;324.0;?;-218.0;-70.0;-241.0;473.0;-637.0;?;225.0
-214.0;350.0;419.0;-228.0;?;-259.0;471.0;?;396.0;233.0
-256.0;?;371.0;-299.0;?;-277.0;427.0;?;405.0;200.0
-278.0;383.0;?;-242.0;-223.0;-290.0;?;-703.0;?;233.0
-305.0;?;302.0;-211.0;-268.0;-309.0;388.0;-605.0;420.0;228.0
-331.0;?;320.0;-240.0;-305.0;-325.0;289.0;-608.0;427.0;?
-350.0;?;322.0;-230.0;?;-342.0;259.0;?;428.0;230.0
?;?;355.0;?;-355.0;-357.0;390.0;-553.0;431.0;?
-375.0;?;411.0;-189.0;-371.0;-372.0;434.0;-502.0;435.0;183.0
-378.0;?;475.0;-99.0;?;?;469.0;-413.0;434.0;220.0
-384.0;441.0;537.0;-12.0;-391.0;-391.0;611.0;?;438.0;187.0
-382.0;?;?;43.0;-391.0;?;650.0;-237.0;440.0;113.0
