InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit L-SHOE Body_Ay;Accelerometer RKN_ accY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit LLA gyroZ
46.0;2;492;?;-156;24.0;-2;-75.0
117.0;-48;484;?;-161;15.0;?;-129.0
?;-32;?;915.0;?;?;32;-118.0
90.0;?;494;930.0;?;-10.0;16;-42.0
110.0;-30;493;?;-141;?;30;-21.0
?;6;534;957.0;-167;135.0;-6;12.0
20.0;-149;424;938.0;78;293.0;149;93.0
-39.0;-156;420;949.0;499;342.0;156;99.0
-102.0;92;829;933.0;?;330.0;-92;8.0
-124.0;16;804;957.0;-539;283.0;-16;-67.0
-142.0;-135;419;950.0;?;277.0;135;-153.0
-173.0;-132;?;?;-643;201.0;132;?
-204.0;-270;241;?;665;217.0;270;-72.0
-262.0;-227;?;944.0;461;117.0;227;-143.0
-263.0;-162;688;949.0;?;40.0;162;-205.0
-231.0;-287;463;944.0;-132;-18.0;287;-242.0
?;-142;452;952.0;8;13.0;142;-220.0
?;-52;516;949.0;-274;?;?;-172.0
-403.0;-67;446;955.0;-53;187.0;67;?
-512.0;1;491;942.0;?;180.0;-1;-224.0
-445.0;37;461;958.0;-118;?;-37;-251.0
-398.0;53;481;958.0;-122;43.0;?;-260.0
-467.0;?;484;?;-145;106.0;37;-255.0
-502.0;?;468;974.0;-139;213.0;?;-258.0
-544.0;-36;?;969.0;-164;201.0;?;?
-554.0;-48;471;968.0;-127;240.0;48;-303.0
-531.0;-17;472;965.0;-140;340.0;17;?
-605.0;19;470;949.0;?;357.0;?;-229.0
-622.0;16;470;1035.0;-126;372.0;-16;-150.0
-583.0;-16;474;?;?;291.0;16;-241.0
-564.0;-21;469;?;-121;127.0;21;-249.0
-452.0;-12;462;?;-85;50.0;12;-171.0
-364.0;-11;469;1114.0;-110;-13.0;?;-87.0
-299.0;17;481;1112.0;-128;?;?;?
-273.0;27;477;953.0;-122;-211.0;?;?
?;-9;457;?;?;-160.0;9;?
-339.0;-27;459;?;?;-187.0;27;-94.0
-377.0;-3;472;842.0;-139;-261.0;3;-119.0
-298.0;33;470;936.0;-126;-291.0;-33;-130.0
-281.0;?;471;1217.0;-94;-324.0;-33;-101.0
-259.0;-11;475;1100.0;?;-249.0;11;-95.0
-237.0;?;474;998.0;?;-239.0;33;-74.0
-163.0;-12;478;1064.0;-117;-199.0;12;?
?;-2;478;?;?;?;?;-15.0
-98.0;-2;?;?;-130;-94.0;?;58.0
-85.0;-2;471;1018.0;?;?;2;113.0
?;?;474;?;?;15.0;10;?
28.0;-27;473;929.0;-147;55.0;27;112.0
61.0;-59;?;869.0;?;117.0;59;145.0
85.0;-30;?;863.0;-149;173.0;30;105.0
72.0;?;477;818.0;?;209.0;-31;136.0
28.0;23;?;871.0;-144;265.0;-23;?
?;?;?;883.0;-123;278.0;-18;?
65.0;10;?;1169.0;-114;218.0;?;131.0
99.0;-4;464;1185.0;-75;130.0;4;79.0
?;12;463;999.0;-79;10.0;-12;63.0
207.0;9;483;988.0;-128;?;-9;60.0
?;15;467;949.0;-103;-166.0;-15;104.0
?;28;484;945.0;-99;-204.0;?;168.0
340.0;?;486;916.0;-94;-266.0;3;179.0
?;?;?;925.0;-68;-370.0;7;203.0
384.0;8;483;985.0;?;-453.0;?;196.0
383.0;?;483;923.0;-83;-527.0;13;?
377.0;-16;?;953.0;-91;-693.0;?;160.0
429.0;-1;?;912.0;?;-772.0;?;51.0
367.0;21;474;923.0;-100;-816.0;-21;52.0
310.0;7;479;941.0;?;?;-7;100.0
374.0;-27;482;975.0;?;-865.0;27;71.0
479.0;?;478;896.0;-91;-786.0;24;?
631.0;?;?;958.0;-89;-924.0;40;3.0
594.0;-48;485;944.0;-85;-779.0;?;37.0
?;-12;478;?;-103;-511.0;?;98.0
400.0;12;476;962.0;?;-361.0;-12;91.0
411.0;-7;472;942.0;-115;?;7;115.0
408.0;-34;475;959.0;-118;-149.0;34;136.0
?;-8;?;953.0;?;-7.0;8;210.0
297.0;39;?;?;-97;146.0;-39;255.0
217.0;0;480;?;?;?;?;220.0
?;?;474;958.0;-92;147.0;19;163.0
82.0;?;476;939.0;?;117.0;-9;69.0
54.0;-2;476;945.0;-112;29.0;2;-32.0
46.0;?;473;968.0;-110;-66.0;?;-34.0
16.0;-1;478;960.0;-120;-115.0;1;23.0
-27.0;-30;480;958.0;-104;-99.0;?;95.0
-71.0;-4;470;967.0;-94;97.0;4;106.0
-111.0;9;466;958.0;?;149.0;-9;74.0
?;10;473;?;-90;188.0;-10;48.0
-311.0;-3;477;949.0;-101;283.0;3;4.0
-397.0;11;475;959.0;-104;407.0;-11;-52.0
-497.0;?;?;961.0;-100;507.0;-16;-85.0
-629.0;-6;487;?;-105;634.0;?;?
-779.0;-1;487;952.0;?;731.0;1;58.0
-932.0;26;?;961.0;?;1039.0;-26;?
-1045.0;47;477;964.0;-98;1292.0;?;-22.0
-1103.0;19;477;?;?;1524.0;?;?
-1109.0;?;477;932.0;?;1434.0;?;-232.0
?;15;471;971.0;-97;?;?;-292.0
-1182.0;-13;472;?;-89;?;?;-304.0
-943.0;?;487;968.0;-102;807.0;-4;?
-818.0;24;487;?;-98;781.0;?;?
-669.0;40;486;972.0;-99;516.0;-40;-446.0
-548.0;8;485;971.0;-109;355.0;-8;?
?;-36;481;978.0;?;298.0;36;?
-451.0;?;485;968.0;-93;265.0;-9;-388.0
-432.0;?;482;1000.0;-104;323.0;-33;?
-329.0;?;485;970.0;-96;412.0;-14;-253.0
-210.0;5;491;965.0;-105;212.0;-5;-135.0
-176.0;-11;487;1016.0;-99;125.0;?;-92.0
-92.0;-39;485;968.0;-93;?;?;2.0
-54.0;-36;482;964.0;-110;217.0;36;?
-17.0;11;477;?;-89;?;-11;?
48.0;20;479;976.0;-81;250.0;-20;42.0
88.0;?;483;968.0;-89;32.0;4;?
11.0;5;482;973.0;?;-115.0;-5;51.0
15.0;19;477;978.0;-85;27.0;?;218.0
175.0;?;484;981.0;-81;214.0;0;?
281.0;-22;494;?;-81;137.0;22;?
318.0;-33;484;957.0;-79;?;?;?
?;-59;488;981.0;-83;?;59;376.0
375.0;-24;493;969.0;?;91.0;24;217.0
336.0;32;483;977.0;-88;-175.0;-32;65.0
299.0;-8;485;986.0;?;-248.0;?;103.0
264.0;-40;484;1006.0;-85;-87.0;?;192.0
363.0;?;484;979.0;-88;?;8;41.0
233.0;14;487;980.0;-77;-324.0;?;-150.0
123.0;-15;481;985.0;?;-275.0;?;-208.0
14.0;-33;486;961.0;-103;-106.0;33;-255.0
-134.0;-4;491;969.0;-85;-131.0;?;-271.0
-216.0;?;484;960.0;-80;-42.0;7;-290.0
-148.0;-25;484;971.0;-85;-1.0;25;-251.0
-68.0;-43;483;970.0;-76;-69.0;43;?
3.0;-24;479;985.0;-73;-47.0;24;-59.0
141.0;-4;486;980.0;-82;-113.0;4;?
173.0;-42;491;962.0;-98;-253.0;42;-65.0
135.0;-19;485;988.0;-90;-292.0;?;-138.0
109.0;3;481;976.0;-45;-350.0;-3;-137.0
177.0;-46;488;1011.0;-40;-301.0;46;?
219.0;-35;490;985.0;?;-219.0;35;?
279.0;-2;?;978.0;?;-28.0;?;287.0
297.0;?;?;?;-69;24.0;?;295.0
250.0;-13;478;964.0;-73;-70.0;13;203.0
158.0;?;470;1019.0;-65;-242.0;-11;97.0
211.0;1;484;1023.0;-70;-339.0;-1;68.0
277.0;-32;?;1020.0;-71;-309.0;32;?
280.0;-57;475;1064.0;-60;-220.0;57;?
168.0;-31;481;1001.0;?;-155.0;?;307.0
101.0;-5;481;879.0;?;-178.0;?;267.0
?;6;472;756.0;-97;-301.0;?;127.0
71.0;30;?;?;-69;-432.0;?;-35.0
149.0;25;?;759.0;-75;-515.0;-25;-205.0
236.0;?;483;823.0;-97;?;23;?
230.0;-40;?;924.0;-91;-398.0;40;?
138.0;3;482;1006.0;-95;-262.0;-3;-54.0
64.0;?;483;?;-114;-234.0;-27;-50.0
106.0;16;488;1268.0;-115;-228.0;-16;-4.0
115.0;22;487;1025.0;-117;-199.0;-22;22.0
149.0;21;487;?;?;-214.0;-21;?
171.0;-7;483;895.0;-92;?;7;66.0
225.0;-16;480;919.0;?;-189.0;16;105.0
255.0;-5;483;957.0;-92;-179.0;5;90.0
?;17;486;988.0;-92;-214.0;?;101.0
164.0;17;?;1009.0;-91;-261.0;-17;?
189.0;-11;482;908.0;-88;?;11;?
242.0;-8;476;918.0;?;-492.0;8;-146.0
?;14;?;930.0;-77;-466.0;-14;-186.0
166.0;23;?;959.0;?;-341.0;-23;-119.0
?;17;473;951.0;-73;-304.0;-17;-90.0
151.0;23;?;962.0;-71;-335.0;-23;-106.0
?;70;479;929.0;-62;-407.0;?;?
256.0;99;477;970.0;-80;?;-99;-167.0
285.0;?;485;?;-95;-453.0;?;-177.0
331.0;?;514;934.0;?;-477.0;?;-128.0
293.0;70;511;929.0;-61;-397.0;-70;-65.0
267.0;59;481;?;-33;-412.0;-59;-54.0
258.0;126;483;?;-26;-446.0;-126;-136.0
281.0;109;486;928.0;-39;-539.0;-109;-212.0
297.0;?;495;?;-134;-567.0;-104;-264.0
361.0;123;506;910.0;-190;-621.0;-123;-271.0
352.0;121;496;?;-186;-561.0;-121;-189.0
358.0;118;500;918.0;-183;-484.0;-118;-168.0
330.0;103;504;913.0;-128;-457.0;-103;-167.0
285.0;217;497;865.0;-117;-441.0;?;-144.0
264.0;337;?;?;-121;-436.0;-337;-144.0
264.0;348;499;924.0;-60;-420.0;-348;-148.0
252.0;357;505;951.0;?;-430.0;?;-175.0
295.0;?;540;881.0;-113;-452.0;-417;-149.0
?;406;550;895.0;-12;-436.0;-406;-150.0
349.0;232;543;897.0;-13;-272.0;-232;127.0
156.0;132;558;933.0;82;-176.0;-132;?
109.0;7;?;899.0;-218;-183.0;-7;-2.0
121.0;-160;?;903.0;-62;-149.0;160;-68.0
98.0;-185;?;893.0;-144;?;185;?
?;-273;463;875.0;?;?;273;?
-87.0;-313;523;?;?;?;313;-66.0
-173.0;-165;576;868.0;88;-32.0;165;-151.0
-226.0;?;?;?;?;?;?;-195.0
-332.0;?;486;895.0;-142;-82.0;?;?
-423.0;?;475;898.0;-152;-164.0;35;-290.0
-496.0;-45;?;?;-147;-277.0;45;-392.0
?;?;507;896.0;-105;-414.0;46;-560.0
-358.0;-87;?;885.0;-218;-606.0;87;-677.0
-270.0;-81;452;906.0;-113;-649.0;81;-736.0
-115.0;22;?;?;-97;-736.0;-22;-694.0
-78.0;53;?;942.0;-114;?;-53;-636.0
-95.0;35;485;935.0;-108;-695.0;-35;-630.0
-110.0;16;461;985.0;-153;-725.0;-16;-618.0
?;13;467;1007.0;-165;-731.0;-13;-696.0
-170.0;40;495;1132.0;?;-756.0;-40;-684.0
-89.0;?;486;1179.0;-148;-873.0;-53;-764.0
-33.0;52;480;1022.0;-138;?;?;-795.0
-27.0;42;?;844.0;-128;-1105.0;-42;-791.0
-17.0;?;469;849.0;?;-1162.0;?;-672.0
-49.0;19;480;?;?;-1280.0;-19;?
-16.0;-14;474;765.0;?;-1247.0;?;?
?;36;473;737.0;-85;-1222.0;-36;?
?;79;475;613.0;?;-1233.0;-79;-753.0
0.0;?;456;?;-100;-1104.0;?;-738.0
?;620;497;871.0;-130;-983.0;-620;-743.0
12.0;335;440;951.0;?;-1015.0;-335;-692.0
50.0;1080;463;963.0;-139;?;-1080;-630.0
95.0;1684;428;?;?;-941.0;-1684;-476.0
218.0;1509;?;823.0;?;-1010.0;-1509;-386.0
351.0;5431;1042;851.0;?;-977.0;-5431;?
492.0;8177;1557;842.0;425;?;-8177;-227.0
533.0;?;1560;?;425;-894.0;-7428;-210.0
483.0;3421;1262;?;353;-811.0;-3421;-169.0
412.0;-2507;317;1814.0;735;-695.0;2507;-121.0
291.0;-3645;-263;958.0;?;-593.0;?;-89.0
?;-3719;-25;?;-99;-512.0;?;?
?;-4159;88;?;395;-466.0;4159;-70.0
286.0;-4373;499;1123.0;282;-371.0;4373;-17.0
290.0;-5261;?;804.0;63;-271.0;5261;16.0
256.0;-5395;?;990.0;148;-274.0;?;63.0
236.0;-5656;1188;882.0;318;-395.0;5656;5.0
237.0;-5624;?;913.0;-231;?;5624;6.0
259.0;-5767;2052;898.0;988;-694.0;?;101.0
?;-4172;3791;924.0;?;-650.0;4172;137.0
100.0;-17;1745;954.0;656;-383.0;?;32.0
?;?;-997;731.0;1581;?;-4339;-279.0
-337.0;?;973;892.0;-2755;-638.0;-5707;-590.0
-260.0;2056;1834;792.0;-202;?;-2056;-751.0
-4.0;?;1202;960.0;1534;-897.0;-278;-754.0
102.0;1115;1237;964.0;-1280;?;-1115;-656.0
?;252;?;1084.0;63;-592.0;-252;-528.0
46.0;72;497;1171.0;-194;-412.0;-72;-440.0
56.0;?;539;1502.0;-370;-294.0;-137;-325.0
?;27;434;1831.0;?;?;-27;?
?;165;517;1553.0;?;-8.0;?;35.0
208.0;?;461;1195.0;?;154.0;-72;190.0
191.0;?;?;793.0;-144;125.0;-120;231.0
?;85;?;758.0;?;88.0;-85;?
-104.0;?;?;?;-84;262.0;-61;11.0
-365.0;296;526;192.0;?;434.0;-296;119.0
-254.0;38;477;54.0;-89;?;-38;149.0
306.0;?;3045;883.0;?;-521.0;?;526.0
396.0;3858;-176;887.0;1813;?;-3858;71.0
?;2400;1602;887.0;-431;-639.0;-2400;-230.0
119.0;1479;3199;926.0;?;-1225.0;-1479;-412.0
302.0;777;-73;?;?;-1455.0;?;-534.0
380.0;241;?;1023.0;29;?;-241;?
341.0;118;764;984.0;-385;-1441.0;-118;-546.0
252.0;103;307;1189.0;-126;?;?;?
160.0;111;716;1447.0;-237;-1514.0;-111;-705.0
168.0;64;?;?;-1;-1406.0;-64;-678.0
127.0;19;534;1020.0;-78;-1148.0;?;-598.0
?;20;506;?;-61;-754.0;-20;-452.0
?;-33;?;817.0;-53;-648.0;?;?
85.0;?;482;317.0;-42;-443.0;40;-312.0
55.0;?;467;159.0;?;-198.0;20;-226.0
-89.0;-2;497;247.0;-88;69.0;2;-106.0
?;17;?;252.0;?;?;-17;113.0
43.0;-12;495;336.0;-70;133.0;12;208.0
?;1;?;546.0;-92;?;-1;?
26.0;-32;483;519.0;?;352.0;32;?
-124.0;9;485;773.0;-59;?;-9;-98.0
-28.0;104;500;?;?;249.0;-104;?
102.0;82;498;794.0;-99;-12.0;?;198.0
206.0;74;493;873.0;-49;-134.0;-74;123.0
256.0;68;501;826.0;-45;-244.0;-68;96.0
350.0;75;501;1267.0;?;?;-75;50.0
?;111;497;1789.0;-163;-335.0;-111;64.0
467.0;80;532;550.0;-135;?;-80;?
505.0;43;532;1087.0;-87;-533.0;-43;251.0
445.0;71;492;862.0;-142;?;-71;256.0
378.0;?;521;1034.0;-86;-1076.0;-46;264.0
527.0;?;?;863.0;-68;-1441.0;?;171.0
634.0;-96;500;968.0;-102;-1732.0;96;193.0
?;-96;500;?;-44;-1637.0;?;213.0
786.0;?;501;956.0;-60;-1523.0;?;?
893.0;-4;503;953.0;-105;?;?;?
977.0;27;503;971.0;-78;?;-27;438.0
?;16;509;939.0;-56;-1044.0;-16;?
?;21;?;?;?;-705.0;-21;?
528.0;22;513;988.0;-57;-677.0;-22;290.0
536.0;?;520;951.0;-75;-660.0;-18;143.0
509.0;-37;510;?;-84;?;37;76.0
428.0;-47;513;?;-87;-398.0;47;143.0
?;-21;510;?;-69;-254.0;21;?
270.0;?;505;926.0;-62;-104.0;30;164.0
238.0;-34;508;949.0;-73;-29.0;34;114.0
123.0;-35;497;945.0;-62;39.0;35;110.0
?;?;506;?;-80;199.0;35;152.0
35.0;-44;512;961.0;-96;221.0;44;127.0
39.0;-77;478;936.0;-57;152.0;77;147.0
28.0;-63;476;?;-49;?;63;139.0
11.0;-3;499;936.0;-80;121.0;3;108.0
?;20;497;931.0;-73;?;-20;82.0
43.0;20;501;?;-67;12.0;-20;66.0
?;13;?;942.0;?;?;-13;53.0
32.0;-24;485;952.0;-79;63.0;24;52.0
4.0;-6;485;952.0;-70;-10.0;6;23.0
0.0;48;502;941.0;-72;?;-48;21.0
-60.0;84;?;944.0;-78;38.0;-84;21.0
?;?;500;?;-83;107.0;-91;-21.0
?;148;?;932.0;-62;?;-148;-86.0
-185.0;457;461;962.0;-96;88.0;-457;-110.0
-279.0;536;471;948.0;-61;242.0;-536;-53.0
-408.0;?;592;948.0;-41;402.0;-532;-45.0
-568.0;533;587;940.0;-41;640.0;?;?
?;-27;?;943.0;168;?;27;72.0
-649.0;-153;324;934.0;194;?;153;113.0
-640.0;-67;296;902.0;?;?;67;?
?;?;286;958.0;-6;1271.0;?;458.0
?;-855;238;921.0;-216;1369.0;?;?
-831.0;-805;?;?;?;1539.0;805;760.0
-857.0;?;?;924.0;-81;?;774;?
?;-1150;469;952.0;-10;?;1150;616.0
-887.0;-1300;468;939.0;9;?;1300;458.0
-809.0;-1146;453;908.0;?;1219.0;1146;344.0
-643.0;-1177;456;876.0;-4;926.0;1177;?
-609.0;-1176;456;906.0;-4;619.0;1176;35.0
-670.0;-1182;454;914.0;-6;765.0;1182;167.0
-603.0;-1152;458;937.0;-4;928.0;1152;?
-460.0;-1212;452;948.0;-6;?;?;73.0
-318.0;?;?;957.0;-4;410.0;?;15.0
11.0;-1189;455;1010.0;-5;?;1189;?
?;-1250;450;?;-6;-56.0;?;?
?;-270;521;942.0;5;-304.0;270;-248.0
?;269;551;923.0;?;-580.0;-269;?
994.0;33;501;929.0;49;?;-33;-258.0
1139.0;99;518;916.0;-13;-1175.0;?;-195.0
1157.0;51;564;?;-72;-1453.0;-51;-109.0
?;-3;546;952.0;?;-1916.0;?;-2.0
1156.0;-16;524;?;17;-2095.0;16;93.0
?;8;533;928.0;-24;-2178.0;?;177.0
1303.0;105;527;938.0;-10;-2195.0;-105;307.0
1462.0;88;?;933.0;?;-1958.0;-88;454.0
1426.0;75;?;912.0;-54;-1792.0;?;706.0
1426.0;98;545;935.0;-57;-1731.0;?;?
1394.0;73;547;931.0;?;-1554.0;-73;923.0
1331.0;?;533;895.0;-76;-1462.0;-71;?
1311.0;112;550;892.0;-17;-1339.0;-112;?
1185.0;145;566;?;-8;-1089.0;-145;943.0
1057.0;152;?;907.0;-66;-975.0;-152;891.0
985.0;114;558;915.0;?;?;?;765.0
843.0;92;574;?;-30;?;-92;669.0
?;38;564;968.0;-10;-427.0;-38;?
636.0;13;562;895.0;-19;-201.0;?;513.0
557.0;56;?;881.0;-51;?;-56;437.0
?;53;569;903.0;13;8.0;-53;376.0
466.0;66;566;889.0;32;-12.0;-66;352.0
?;77;582;?;-8;13.0;?;387.0
477.0;52;596;?;?;-38.0;-52;379.0
456.0;74;592;924.0;-14;-27.0;?;?
?;55;592;953.0;-29;13.0;-55;326.0
383.0;-10;?;902.0;-89;-8.0;10;269.0
323.0;?;565;896.0;-52;-21.0;-1;211.0
269.0;10;563;906.0;-9;?;-10;186.0
192.0;12;579;902.0;-13;?;?;123.0
?;-20;588;?;?;169.0;?;32.0
?;-93;574;923.0;1;229.0;93;37.0
-121.0;-66;553;927.0;-11;221.0;?;?
-168.0;-30;547;906.0;-18;232.0;30;-34.0
-210.0;-118;564;906.0;-2;233.0;118;-89.0
-227.0;8;560;?;-34;165.0;-8;-125.0
-119.0;101;527;880.0;-51;-14.0;?;-160.0
-150.0;483;586;905.0;-126;14.0;-483;?
-237.0;745;620;?;-156;159.0;-745;?
?;685;620;912.0;-40;?;-685;77.0
-269.0;1444;823;?;-131;288.0;?;?
?;-620;808;939.0;201;?;620;-66.0
-389.0;?;912;986.0;582;419.0;2294;-109.0
-434.0;?;1394;?;317;485.0;972;?
?;?;1424;908.0;303;624.0;1039;30.0
-572.0;842;?;?;?;?;-842;?
-635.0;2465;883;936.0;1;582.0;?;1.0
-674.0;1779;?;950.0;-123;?;-1779;87.0
?;1597;?;940.0;-3;583.0;-1597;187.0
?;869;?;?;?;490.0;-869;315.0
-796.0;317;107;932.0;50;307.0;-317;478.0
-581.0;-393;?;920.0;390;157.0;393;?
-424.0;?;-139;906.0;-16;?;664;514.0
-398.0;365;338;?;38;126.0;-365;621.0
-495.0;74;1278;929.0;-35;333.0;-74;663.0
-656.0;?;761;?;-829;?;1387;804.0
-810.0;-1423;?;?;-217;704.0;1423;976.0
-1066.0;-718;455;961.0;-278;1044.0;718;?
-1295.0;?;?;882.0;-552;1389.0;219;1221.0
-1324.0;?;546;951.0;69;1355.0;-48;1017.0
-1179.0;-64;469;995.0;-35;1055.0;?;671.0
-1028.0;?;494;1002.0;-145;749.0;?;210.0
-959.0;-43;491;1074.0;-86;?;43;?
-915.0;-76;453;?;?;624.0;76;-581.0
?;-59;476;1309.0;-127;614.0;59;-875.0
-1053.0;-74;475;1150.0;-111;776.0;74;-1097.0
-1084.0;-77;?;994.0;-123;1051.0;77;-1252.0
-1025.0;?;463;873.0;-127;1182.0;59;?
-886.0;?;455;694.0;?;1199.0;16;?
-808.0;25;467;654.0;-132;1095.0;-25;-1550.0
?;26;?;?;-145;1214.0;-26;?
-272.0;39;488;742.0;-170;1352.0;-39;-1463.0
27.0;64;481;?;-169;1315.0;?;?
125.0;45;477;819.0;-144;?;-45;-686.0
160.0;39;?;?;-174;1552.0;-39;-34.0
?;7;?;?;-181;1486.0;-7;343.0
139.0;33;489;912.0;-132;?;-33;609.0
5.0;38;480;?;-241;?;-38;652.0
?;171;478;1117.0;?;?;-171;458.0
-413.0;?;493;1077.0;?;1609.0;-317;277.0
-490.0;?;357;933.0;-389;1349.0;?;?
-520.0;2231;220;?;-15;?;-2231;-213.0
?;?;438;857.0;?;934.0;?;-231.0
?;4882;785;676.0;936;?;-4882;-212.0
-461.0;?;?;1167.0;1196;1051.0;?;?
-436.0;-1257;921;?;?;1072.0;1257;-44.0
-419.0;-1456;728;777.0;398;?;?;?
-468.0;?;?;986.0;92;970.0;?;354.0
-489.0;?;?;821.0;260;1136.0;1309;597.0
-408.0;?;193;941.0;?;1220.0;?;740.0
?;-3292;?;766.0;?;1019.0;?;?
-257.0;-3794;?;?;319;1153.0;3794;1053.0
-284.0;-3820;?;901.0;486;1339.0;?;997.0
-319.0;-3975;919;889.0;?;?;3975;?
-293.0;-4023;943;?;511;1371.0;?;951.0
?;-3592;1012;872.0;520;1496.0;3592;695.0
?;-3734;1722;849.0;520;1782.0;3734;378.0
-732.0;-4335;2244;840.0;993;2429.0;4335;-196.0
-1041.0;-2393;?;904.0;513;2542.0;2393;-1063.0
-1301.0;?;2983;?;-548;?;2655;-1649.0
-1482.0;-416;1213;877.0;?;?;416;-1870.0
-1518.0;?;?;809.0;354;2105.0;-4656;-2027.0
-1632.0;?;2213;?;-902;?;-4105;-2070.0
?;2881;372;852.0;?;?;-2881;-2121.0
-1910.0;1512;-142;916.0;629;1995.0;-1512;?
?;?;1114;929.0;-501;2223.0;-139;?
-1641.0;592;?;?;-15;2665.0;-592;-1909.0
-1564.0;288;523;935.0;-63;2555.0;?;-1769.0
-1330.0;122;562;1063.0;-62;2283.0;?;-1734.0
-998.0;?;490;890.0;-9;1249.0;-168;-1710.0
?;33;577;602.0;-111;1492.0;?;-1546.0
?;-25;494;?;-39;2125.0;25;-1332.0
?;-41;530;462.0;-53;1971.0;?;-1058.0
-1142.0;2;501;397.0;-88;1680.0;-2;?
-1253.0;?;507;441.0;?;?;?;-524.0
-1638.0;7;513;?;?;1183.0;-7;-262.0
-1186.0;23;519;773.0;-61;1057.0;?;-96.0
-911.0;16;523;?;-32;1309.0;-16;-72.0
-757.0;-34;520;852.0;-39;922.0;34;?
-437.0;4;514;936.0;-68;314.0;?;18.0
-46.0;25;516;916.0;-43;543.0;-25;73.0
?;?;519;864.0;?;605.0;?;161.0
?;-8;508;880.0;-65;654.0;8;297.0
457.0;42;514;940.0;-49;353.0;-42;386.0
628.0;10;522;938.0;-52;196.0;-10;?
666.0;-14;527;?;?;139.0;14;197.0
654.0;-32;530;806.0;-52;61.0;?;24.0
530.0;-60;524;785.0;-54;136.0;60;103.0
368.0;-128;558;854.0;-101;421.0;128;?
206.0;-140;516;?;-38;355.0;?;355.0
207.0;-12;450;899.0;3;374.0;?;496.0
?;?;510;883.0;-30;49.0;-29;527.0
?;-38;541;?;-17;-862.0;38;212.0
-91.0;-66;528;?;-65;-957.0;66;404.0
-85.0;-128;528;1397.0;-44;172.0;128;464.0
-75.0;-69;558;830.0;?;289.0;69;282.0
-76.0;-89;846;966.0;-279;-811.0;?;?
57.0;-197;?;816.0;166;-455.0;197;227.0
154.0;262;878;878.0;152;-450.0;-262;392.0
642.0;733;?;982.0;?;-377.0;-733;736.0
1043.0;709;?;915.0;-352;-934.0;-709;?
1301.0;881;832;?;82;-1535.0;?;285.0
1452.0;1107;166;?;470;?;-1107;?
?;518;?;957.0;?;-1542.0;?;10.0
?;-244;-190;882.0;-212;-1866.0;?;?
800.0;-307;-302;925.0;-58;-1761.0;307;236.0
554.0;-430;126;939.0;-225;-1252.0;430;?
?;-461;605;?;-209;?;461;588.0
705.0;-158;466;889.0;-162;-949.0;158;?
928.0;?;499;889.0;-54;-1084.0;130;500.0
910.0;-98;533;?;-28;-1201.0;?;321.0
897.0;-81;438;941.0;-18;-1044.0;81;379.0
1079.0;-84;468;939.0;-21;?;84;351.0
?;-6;506;?;-65;-690.0;6;416.0
1320.0;-13;507;933.0;-55;-737.0;13;455.0
1436.0;?;495;972.0;-54;-815.0;-8;563.0
1616.0;-55;503;971.0;-48;-1045.0;?;722.0
1293.0;-120;501;939.0;-47;-1367.0;120;1063.0
1128.0;-6;?;967.0;?;-908.0;6;1280.0
912.0;51;501;1007.0;-57;-847.0;-51;1042.0
691.0;9;507;?;?;-904.0;-9;?
618.0;38;?;?;-52;-292.0;-38;?
?;12;498;997.0;-86;-334.0;-12;598.0
418.0;?;492;1015.0;-84;-549.0;46;389.0
362.0;-45;517;?;-84;-437.0;?;200.0
328.0;-98;491;1143.0;-83;-199.0;98;64.0
391.0;-107;451;924.0;-56;-1.0;107;35.0
395.0;-49;496;856.0;-92;?;49;140.0
388.0;-77;?;777.0;?;81.0;77;92.0
?;-72;496;810.0;?;-254.0;72;-326.0
229.0;?;476;?;-106;-511.0;?;-255.0
?;-27;486;908.0;-122;-615.0;27;-301.0
?;11;?;934.0;-127;-494.0;-11;-358.0
?;10;?;898.0;?;?;-10;-535.0
-244.0;?;502;896.0;-76;-639.0;34;-539.0
-146.0;99;484;?;?;-687.0;-99;-561.0
-48.0;?;505;?;?;-625.0;-60;?
-7.0;-216;591;812.0;-441;-662.0;216;-312.0
61.0;-263;?;751.0;-743;-858.0;263;-174.0
95.0;-220;939;1426.0;-279;?;220;?
?;?;?;1254.0;?;?;80;-48.0
145.0;463;?;676.0;132;?;-463;100.0
153.0;929;393;953.0;146;-583.0;-929;241.0
?;947;?;929.0;372;-388.0;-947;400.0
207.0;801;675;965.0;722;-411.0;-801;500.0
312.0;?;-98;?;-461;-480.0;?;597.0
?;25;-633;886.0;-761;-605.0;?;460.0
?;118;-44;886.0;-42;-702.0;-118;513.0
684.0;187;495;?;-51;-639.0;-187;?
?;-39;505;?;-87;-518.0;39;?
?;-28;?;914.0;-95;-407.0;?;703.0
878.0;23;485;778.0;-119;-476.0;-23;796.0
796.0;-35;476;922.0;-80;?;?;887.0
615.0;-15;491;904.0;-82;-737.0;?;917.0
437.0;?;481;908.0;-104;?;25;883.0
305.0;-43;482;906.0;-110;?;43;?
318.0;?;485;922.0;-117;?;14;761.0
322.0;-21;489;874.0;-108;-678.0;21;598.0
