Accelerometer RWR accX;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit BACK accX;InertialMeasurementUnit LUA accX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit RLA accZ;Accelerometer LUA^ accY;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit RUA gyroZ;Accelerometer RUA^ accX;Accelerometer RUA_ accZ
?;206.0;-606.0;-850.0;-603.0;4;?;451.0;?;750.0;-424.0;-409.0;462.0
-808.0;?;-612.0;?;-602.0;4;2;488.0;958.0;748.0;-448.0;-412.0;501.0
-821.0;197.0;-617.0;-869.0;-601.0;4;0;397.0;960.0;?;-403.0;-409.0;501.0
?;?;?;?;-602.0;4;7;346.0;?;748.0;?;?;528.0
-918.0;214.0;-605.0;-858.0;?;4;2;425.0;941.0;746.0;-249.0;-434.0;554.0
?;193.0;-616.0;-862.0;?;4;-1;427.0;?;?;-90.0;-458.0;558.0
-849.0;237.0;-632.0;-863.0;-600.0;?;1;338.0;930.0;?;?;-487.0;549.0
-905.0;167.0;-644.0;-866.0;-601.0;4;5;383.0;931.0;?;182.0;?;566.0
-795.0;139.0;-667.0;-885.0;?;4;?;?;951.0;747.0;265.0;-453.0;557.0
-767.0;192.0;-675.0;-903.0;?;4;4;363.0;945.0;748.0;252.0;-516.0;?
-788.0;211.0;?;-906.0;-601.0;5;?;369.0;941.0;747.0;200.0;-517.0;545.0
-763.0;209.0;-672.0;?;?;5;6;376.0;954.0;750.0;110.0;-528.0;585.0
-677.0;204.0;-669.0;-879.0;-600.0;5;22;440.0;974.0;?;-9.0;-519.0;486.0
-870.0;?;-673.0;-870.0;-598.0;?;?;284.0;972.0;?;-77.0;-580.0;589.0
?;263.0;-669.0;-862.0;-598.0;6;-3;342.0;970.0;?;?;-631.0;411.0
-841.0;?;-668.0;-856.0;-598.0;?;?;397.0;988.0;745.0;?;-460.0;547.0
-1018.0;?;-662.0;-856.0;-598.0;6;10;436.0;1014.0;748.0;-140.0;-446.0;480.0
-1013.0;220.0;?;-860.0;-597.0;6;0;483.0;1041.0;743.0;?;-508.0;588.0
-1111.0;251.0;-652.0;-860.0;-595.0;6;?;517.0;1037.0;743.0;?;-377.0;?
-1105.0;309.0;-659.0;?;?;6;3;469.0;1033.0;?;-244.0;-319.0;585.0
?;336.0;?;-866.0;-592.0;6;-5;312.0;1053.0;738.0;-232.0;-204.0;592.0
-919.0;346.0;-663.0;?;?;6;7;319.0;1054.0;?;-167.0;-67.0;531.0
-955.0;345.0;-671.0;-889.0;?;6;12;?;1044.0;733.0;-174.0;63.0;458.0
?;352.0;?;-892.0;-592.0;6;9;261.0;1056.0;?;-346.0;-67.0;399.0
-654.0;410.0;-694.0;-883.0;-593.0;6;10;187.0;1073.0;728.0;-306.0;-51.0;?
-397.0;269.0;-736.0;-894.0;-588.0;6;?;282.0;1073.0;?;?;-228.0;455.0
-282.0;278.0;-741.0;-910.0;-582.0;?;-7;390.0;1070.0;713.0;-290.0;-208.0;533.0
?;269.0;-790.0;-947.0;?;?;?;339.0;1076.0;705.0;-174.0;-262.0;609.0
-482.0;?;-811.0;?;-572.0;5;-1;288.0;?;699.0;33.0;-169.0;?
?;270.0;-827.0;-970.0;-564.0;5;-1;248.0;1031.0;692.0;?;-350.0;474.0
?;?;-814.0;-976.0;?;5;?;250.0;1021.0;683.0;1335.0;-755.0;460.0
-656.0;86.0;-821.0;-976.0;?;5;-1;206.0;958.0;672.0;?;-621.0;567.0
?;-24.0;-848.0;?;-529.0;?;6;175.0;917.0;661.0;2609.0;?;611.0
-964.0;-11.0;-877.0;-1006.0;-519.0;5;-6;177.0;?;652.0;2826.0;-404.0;642.0
-1120.0;?;-893.0;-1008.0;-505.0;?;-11;?;900.0;642.0;2952.0;?;?
-1012.0;34.0;-941.0;-1032.0;-491.0;?;-3;304.0;909.0;630.0;?;-369.0;721.0
-778.0;30.0;-955.0;-1034.0;-475.0;5;?;?;928.0;614.0;2691.0;-464.0;716.0
-547.0;20.0;-970.0;?;-458.0;5;-5;446.0;?;601.0;2486.0;-626.0;755.0
-1133.0;133.0;?;-1022.0;-444.0;5;-6;437.0;980.0;584.0;2126.0;-504.0;733.0
-791.0;?;-931.0;-1008.0;-422.0;5;8;452.0;?;?;1448.0;?;?
?;405.0;-884.0;-1011.0;-403.0;5;?;474.0;1007.0;542.0;?;-475.0;742.0
-731.0;?;?;-973.0;-379.0;4;-11;625.0;1013.0;518.0;-103.0;-596.0;710.0
-785.0;354.0;-845.0;?;-354.0;4;?;?;1011.0;?;-170.0;-578.0;669.0
-690.0;385.0;-852.0;-893.0;?;4;11;468.0;?;487.0;-119.0;-580.0;592.0
-753.0;315.0;?;?;-311.0;4;4;557.0;1073.0;470.0;-90.0;-544.0;717.0
-889.0;317.0;-807.0;-852.0;-294.0;4;-9;591.0;1044.0;462.0;40.0;?;783.0
-966.0;427.0;-798.0;-862.0;?;4;?;611.0;?;449.0;43.0;-576.0;804.0
?;?;-814.0;-900.0;-265.0;4;15;659.0;1053.0;439.0;-122.0;-561.0;841.0
-427.0;344.0;-793.0;-934.0;-252.0;4;?;690.0;999.0;?;-138.0;-449.0;640.0
-1062.0;414.0;?;-964.0;-243.0;4;?;?;978.0;420.0;?;?;440.0
-639.0;?;-845.0;-959.0;-234.0;4;5;571.0;1059.0;416.0;-177.0;?;432.0
-971.0;536.0;-835.0;-956.0;-235.0;4;0;564.0;1137.0;414.0;-309.0;?;474.0
?;?;?;?;-235.0;4;?;492.0;1079.0;?;-552.0;-276.0;383.0
?;412.0;-858.0;-998.0;-235.0;?;?;610.0;?;408.0;-813.0;?;?
-40.0;330.0;?;-1029.0;-240.0;?;?;?;1081.0;?;?;-70.0;?
?;408.0;-890.0;-1029.0;-246.0;4;5;666.0;1063.0;412.0;-999.0;-186.0;457.0
-1018.0;465.0;-898.0;-1007.0;-260.0;4;2;?;?;421.0;-955.0;-316.0;362.0
-556.0;495.0;-911.0;-1027.0;-270.0;?;-3;477.0;1038.0;?;-1036.0;?;461.0
-872.0;443.0;?;-1000.0;-280.0;4;11;201.0;1031.0;442.0;-896.0;?;?
-262.0;354.0;-905.0;-956.0;-291.0;4;4;?;987.0;450.0;-808.0;?;581.0
?;326.0;-905.0;-974.0;-304.0;3;?;207.0;968.0;459.0;-691.0;-607.0;628.0
-299.0;231.0;-945.0;-1092.0;-314.0;3;?;183.0;979.0;467.0;-539.0;-436.0;598.0
-933.0;136.0;-947.0;-1089.0;-324.0;?;10;167.0;?;478.0;-450.0;-369.0;?
-457.0;?;?;-1039.0;-337.0;3;-8;?;967.0;491.0;-368.0;-367.0;?
?;57.0;-926.0;-1039.0;?;?;?;546.0;977.0;?;-317.0;?;?
-817.0;?;-932.0;-1049.0;-367.0;3;14;297.0;992.0;522.0;-387.0;-193.0;295.0
-729.0;?;-918.0;?;-386.0;?;?;326.0;989.0;?;-416.0;-170.0;291.0
-693.0;275.0;-899.0;?;-400.0;3;-8;364.0;1002.0;551.0;-414.0;-115.0;278.0
-766.0;208.0;-871.0;-1007.0;?;3;3;416.0;1016.0;569.0;-342.0;?;337.0
-624.0;315.0;-899.0;-989.0;-440.0;3;9;330.0;997.0;585.0;?;-232.0;?
-786.0;338.0;-902.0;?;-457.0;3;?;183.0;988.0;?;-160.0;?;470.0
-649.0;161.0;-852.0;-921.0;-476.0;3;1;162.0;1004.0;619.0;-70.0;?;?
-778.0;115.0;-870.0;-912.0;-492.0;3;?;298.0;987.0;633.0;?;-276.0;?
-510.0;?;-859.0;-893.0;-508.0;?;4;197.0;?;642.0;-217.0;-306.0;602.0
-1022.0;-36.0;-823.0;-894.0;?;3;-3;145.0;1001.0;654.0;-403.0;-368.0;512.0
-278.0;?;-834.0;-919.0;-533.0;3;?;23.0;1032.0;660.0;-369.0;?;556.0
-2149.0;75.0;-866.0;-924.0;-541.0;3;?;-136.0;?;667.0;-150.0;?;?
-970.0;16.0;-878.0;-921.0;-551.0;3;7;-36.0;997.0;674.0;23.0;-207.0;549.0
-649.0;-58.0;-874.0;-937.0;?;3;-3;217.0;1019.0;678.0;-74.0;-335.0;564.0
-738.0;?;-835.0;?;?;3;-11;447.0;1051.0;681.0;?;-293.0;?
-734.0;115.0;?;-922.0;-569.0;3;9;?;1035.0;685.0;-222.0;-474.0;679.0
-846.0;147.0;-844.0;-935.0;-570.0;3;8;288.0;1021.0;682.0;-302.0;?;726.0
-926.0;73.0;-861.0;-930.0;?;3;?;?;1021.0;684.0;-361.0;?;669.0
-728.0;201.0;-838.0;-924.0;?;3;2;347.0;997.0;689.0;-367.0;-333.0;684.0
-831.0;135.0;-847.0;-949.0;-576.0;3;-2;371.0;1023.0;?;-281.0;-438.0;576.0
-733.0;69.0;-872.0;-972.0;-578.0;3;4;?;1016.0;688.0;-166.0;?;?
?;32.0;-871.0;-981.0;-581.0;4;5;393.0;987.0;687.0;-199.0;-723.0;93.0
-1695.0;106.0;-842.0;-969.0;-583.0;4;18;?;1011.0;686.0;?;-430.0;?
-911.0;163.0;-867.0;-959.0;-583.0;4;-12;452.0;1043.0;686.0;60.0;?;469.0
-799.0;?;-874.0;-972.0;?;?;-52;?;1018.0;?;134.0;?;530.0
-758.0;290.0;-868.0;?;-583.0;4;15;587.0;998.0;689.0;151.0;-539.0;?
-934.0;334.0;-864.0;?;-582.0;4;?;540.0;930.0;691.0;203.0;-554.0;804.0
-609.0;?;-854.0;?;-584.0;3;-137;521.0;883.0;693.0;378.0;-540.0;?
?;231.0;-876.0;-960.0;-585.0;?;?;522.0;?;690.0;?;?;506.0
-617.0;279.0;-870.0;?;-586.0;3;-154;528.0;901.0;?;398.0;-440.0;455.0
-789.0;289.0;-859.0;-970.0;-586.0;1;-26;447.0;961.0;695.0;265.0;-480.0;496.0
-736.0;563.0;-886.0;-952.0;-586.0;-4;20;-726.0;?;693.0;61.0;-335.0;577.0
-804.0;-72.0;-831.0;-938.0;-585.0;-5;?;555.0;989.0;691.0;?;-418.0;?
-1119.0;-64.0;-758.0;-986.0;-584.0;-4;-368;?;?;689.0;-539.0;-431.0;441.0
-1188.0;350.0;-860.0;-942.0;?;?;-265;761.0;?;688.0;-221.0;-396.0;206.0
-953.0;462.0;-874.0;-938.0;-577.0;2;-132;813.0;1082.0;694.0;-290.0;?;343.0
-877.0;414.0;?;-908.0;-576.0;4;82;?;1101.0;696.0;-248.0;-544.0;207.0
-695.0;315.0;-830.0;-836.0;-570.0;4;399;431.0;1053.0;696.0;-169.0;-472.0;300.0
-816.0;98.0;-768.0;?;-562.0;3;?;?;1038.0;695.0;-283.0;-404.0;375.0
-819.0;273.0;-785.0;?;-552.0;?;667;?;971.0;691.0;-224.0;-423.0;384.0
-1094.0;240.0;-814.0;-877.0;-542.0;3;?;?;968.0;694.0;-379.0;?;363.0
?;290.0;-858.0;?;-528.0;?;?;436.0;937.0;685.0;-310.0;-254.0;205.0
-992.0;?;?;-927.0;-514.0;2;?;?;?;680.0;-186.0;-294.0;221.0
-1027.0;336.0;-933.0;-963.0;-503.0;2;72;98.0;982.0;673.0;?;-344.0;125.0
-804.0;168.0;-935.0;-1026.0;-487.0;0;85;260.0;986.0;658.0;-340.0;?;?
-770.0;117.0;?;-1069.0;-474.0;0;186;217.0;1058.0;639.0;?;-367.0;122.0
-636.0;150.0;?;-1062.0;-457.0;0;192;?;?;627.0;46.0;-414.0;168.0
-628.0;165.0;?;-1057.0;?;0;131;247.0;1188.0;609.0;?;-526.0;242.0
-635.0;224.0;-893.0;-990.0;-425.0;?;?;240.0;?;597.0;280.0;-621.0;329.0
-779.0;246.0;-858.0;-954.0;-408.0;2;?;176.0;1150.0;?;?;?;?
-867.0;182.0;-823.0;?;?;2;189;?;1019.0;?;?;?;267.0
-689.0;90.0;-836.0;-901.0;?;2;170;?;968.0;?;1068.0;-562.0;?
?;68.0;-837.0;?;-362.0;2;163;77.0;987.0;515.0;1150.0;?;317.0
-592.0;40.0;-872.0;-923.0;-343.0;2;163;3.0;948.0;493.0;1279.0;-567.0;332.0
-611.0;39.0;-878.0;-950.0;-320.0;2;173;2.0;939.0;471.0;1255.0;-531.0;360.0
-695.0;89.0;-1001.0;-992.0;-298.0;2;173;3.0;931.0;451.0;1168.0;-539.0;?
-696.0;?;-1011.0;-1036.0;-272.0;2;143;30.0;952.0;424.0;859.0;-534.0;414.0
?;349.0;?;-1087.0;?;?;156;?;?;397.0;?;?;?
-699.0;374.0;-1043.0;-1200.0;-231.0;2;129;193.0;957.0;373.0;1020.0;-481.0;?
-563.0;?;-1070.0;-1235.0;-212.0;2;?;84.0;965.0;353.0;1244.0;-362.0;?
-721.0;?;-1004.0;?;?;?;124;149.0;954.0;337.0;1021.0;-357.0;342.0
-621.0;?;-965.0;-957.0;-179.0;2;?;164.0;933.0;321.0;720.0;-308.0;?
-691.0;?;-903.0;-938.0;-162.0;?;41;149.0;918.0;303.0;754.0;-283.0;241.0
-612.0;348.0;-950.0;?;?;-1;-103;220.0;966.0;291.0;771.0;-255.0;209.0
-602.0;349.0;-946.0;?;-122.0;-2;-421;254.0;1035.0;280.0;642.0;?;214.0
?;?;-918.0;-928.0;-101.0;-10;?;246.0;1092.0;?;485.0;-380.0;209.0
-678.0;?;-923.0;?;?;-26;-349;?;?;?;336.0;-376.0;145.0
-553.0;387.0;-909.0;?;-69.0;-44;-681;?;?;250.0;188.0;-381.0;151.0
?;359.0;?;-940.0;-53.0;?;-1257;239.0;1078.0;241.0;64.0;-465.0;152.0
-635.0;314.0;-911.0;-951.0;-39.0;?;?;?;996.0;231.0;?;-509.0;109.0
-592.0;267.0;?;-955.0;-27.0;-22;447;165.0;980.0;?;?;?;77.0
-537.0;245.0;-893.0;-940.0;-18.0;-15;556;?;?;217.0;-133.0;-248.0;125.0
-513.0;?;-907.0;-912.0;-7.0;-14;301;-11.0;1049.0;208.0;?;-282.0;62.0
?;223.0;-919.0;-925.0;1.0;-11;549;?;1051.0;202.0;-173.0;-266.0;-7.0
-632.0;230.0;-935.0;-1000.0;8.0;-9;564;-20.0;975.0;193.0;-76.0;-261.0;16.0
?;?;-869.0;-1037.0;14.0;-8;155;-137.0;945.0;190.0;149.0;-256.0;62.0
-546.0;273.0;?;-1123.0;15.0;-9;131;-151.0;909.0;193.0;?;-235.0;104.0
-491.0;305.0;-1422.0;-1352.0;16.0;-12;115;?;912.0;194.0;?;-212.0;112.0
-529.0;398.0;-1089.0;-1089.0;22.0;-15;527;-317.0;912.0;194.0;344.0;-171.0;71.0
-408.0;412.0;?;-932.0;22.0;-15;859;?;942.0;191.0;?;-123.0;?
-407.0;286.0;-929.0;-832.0;31.0;?;-326;-210.0;933.0;?;535.0;-166.0;105.0
-416.0;121.0;-923.0;-957.0;44.0;-8;?;-127.0;899.0;?;746.0;?;?
-345.0;?;-964.0;?;61.0;-5;1414;?;927.0;136.0;1134.0;-118.0;107.0
?;59.0;-1045.0;-1056.0;79.0;?;1389;-207.0;?;124.0;1322.0;-155.0;?
-414.0;?;?;-963.0;93.0;-5;237;-163.0;1089.0;110.0;?;-273.0;170.0
-587.0;133.0;-849.0;-908.0;104.0;-3;?;-120.0;1188.0;96.0;1095.0;-162.0;143.0
-605.0;150.0;-812.0;-901.0;114.0;-1;190;-120.0;?;?;?;-198.0;?
-534.0;116.0;-802.0;-877.0;?;0;137;-138.0;1194.0;63.0;1114.0;?;227.0
?;70.0;?;-892.0;136.0;0;181;-105.0;1117.0;51.0;1104.0;-279.0;274.0
-867.0;36.0;-901.0;?;144.0;1;70;?;997.0;44.0;878.0;-281.0;278.0
-990.0;57.0;?;-940.0;?;1;126;-99.0;1009.0;35.0;612.0;?;337.0
-847.0;?;-812.0;-916.0;152.0;1;117;-131.0;1100.0;39.0;?;-308.0;261.0
-751.0;71.0;-828.0;-882.0;155.0;1;?;-48.0;1166.0;37.0;?;-445.0;305.0
-727.0;?;-923.0;?;?;1;103;22.0;1118.0;35.0;109.0;-463.0;342.0
-783.0;?;-1026.0;-970.0;153.0;1;84;-142.0;1041.0;38.0;-38.0;?;?
-880.0;173.0;-1126.0;?;?;1;?;?;961.0;41.0;-355.0;-143.0;360.0
-911.0;218.0;-1084.0;-1155.0;149.0;1;88;-148.0;927.0;34.0;-422.0;-332.0;337.0
-757.0;246.0;-1080.0;-1168.0;149.0;?;88;-37.0;917.0;?;-425.0;?;?
-615.0;295.0;-1033.0;-1157.0;145.0;?;?;-30.0;959.0;23.0;-248.0;-352.0;355.0
?;271.0;?;-1005.0;141.0;1;96;?;1005.0;24.0;?;-334.0;357.0
-689.0;179.0;-890.0;-939.0;132.0;1;58;160.0;997.0;26.0;82.0;?;322.0
-667.0;204.0;-975.0;-1009.0;126.0;1;77;117.0;1026.0;?;397.0;-232.0;?
-677.0;288.0;-1046.0;-1129.0;114.0;1;106;?;1034.0;42.0;569.0;-231.0;283.0
?;286.0;-1084.0;-1130.0;103.0;1;50;?;1010.0;44.0;465.0;-221.0;357.0
-326.0;221.0;?;-1053.0;95.0;?;67;?;989.0;49.0;268.0;-179.0;221.0
-777.0;269.0;-902.0;?;91.0;1;164;75.0;?;?;384.0;-147.0;250.0
?;216.0;-857.0;-898.0;?;1;86;134.0;1049.0;59.0;419.0;-125.0;91.0
-508.0;227.0;-873.0;-876.0;?;0;45;83.0;959.0;65.0;357.0;-187.0;128.0
-746.0;244.0;?;-891.0;78.0;?;?;121.0;?;66.0;306.0;?;81.0
-728.0;164.0;-891.0;-926.0;71.0;?;55;196.0;903.0;65.0;250.0;?;55.0
-636.0;?;-894.0;?;69.0;-6;-12;111.0;?;60.0;107.0;-176.0;90.0
-693.0;?;-904.0;-974.0;67.0;-8;85;130.0;939.0;52.0;?;-132.0;67.0
-576.0;102.0;?;?;70.0;-9;-62;179.0;?;47.0;?;-187.0;?
-746.0;114.0;?;-1003.0;73.0;?;-146;121.0;1013.0;41.0;-193.0;-240.0;202.0
-785.0;122.0;-897.0;-960.0;79.0;?;-2;2.0;1035.0;41.0;?;-51.0;66.0
-303.0;66.0;-918.0;-986.0;80.0;-6;56;?;1051.0;39.0;-388.0;-131.0;94.0
-628.0;-15.0;-995.0;?;84.0;-5;73;?;1054.0;35.0;-527.0;-343.0;128.0
-954.0;5.0;-871.0;-1005.0;?;-6;-133;?;1025.0;?;-630.0;-458.0;88.0
-1197.0;?;-867.0;-916.0;86.0;-4;-199;-204.0;999.0;47.0;-690.0;-560.0;-43.0
-1125.0;4.0;-836.0;-863.0;79.0;-1;-266;-184.0;923.0;?;-684.0;-246.0;-119.0
-841.0;-7.0;-740.0;-831.0;71.0;?;-445;-161.0;923.0;71.0;-756.0;?;-33.0
-416.0;-87.0;-795.0;-872.0;57.0;1;-124;-114.0;?;89.0;-589.0;-302.0;?
-33.0;-92.0;-867.0;-888.0;48.0;1;105;60.0;921.0;107.0;-565.0;-223.0;?
-23.0;-29.0;-880.0;-923.0;39.0;1;59;-88.0;?;120.0;-524.0;-112.0;351.0
-645.0;-9.0;-885.0;-956.0;31.0;1;?;-48.0;1079.0;135.0;?;59.0;86.0
-984.0;-90.0;-869.0;-961.0;24.0;1;54;?;1121.0;145.0;?;-62.0;-134.0
-918.0;68.0;-844.0;-989.0;15.0;?;75;?;1105.0;149.0;-658.0;?;53.0
-572.0;238.0;-836.0;-964.0;4.0;1;106;-282.0;1071.0;150.0;-915.0;-300.0;250.0
-615.0;145.0;-839.0;-956.0;-2.0;1;93;-368.0;?;?;-1138.0;-380.0;285.0
?;?;?;-904.0;-9.0;1;76;-372.0;1112.0;160.0;-1256.0;-563.0;377.0
-961.0;45.0;?;-851.0;-20.0;1;85;-250.0;1042.0;168.0;-1384.0;-338.0;215.0
-785.0;65.0;-754.0;-830.0;-30.0;?;?;25.0;1033.0;174.0;-1052.0;-388.0;235.0
-473.0;-24.0;-774.0;-823.0;-43.0;1;69;204.0;1035.0;188.0;-655.0;?;211.0
-132.0;?;-796.0;-895.0;-59.0;1;66;-24.0;1026.0;204.0;?;-365.0;137.0
-557.0;32.0;-898.0;-983.0;-74.0;?;58;-507.0;?;218.0;577.0;-180.0;?
-1247.0;?;?;-1088.0;-90.0;1;48;?;?;229.0;443.0;-296.0;228.0
?;-40.0;?;-1038.0;-105.0;1;?;?;976.0;?;29.0;-367.0;?
-603.0;115.0;-827.0;-1035.0;-116.0;?;?;147.0;997.0;231.0;?;-354.0;?
-824.0;214.0;-836.0;-1037.0;-125.0;?;?;329.0;1030.0;233.0;4.0;-367.0;260.0
-686.0;279.0;-890.0;-1071.0;?;1;28;?;1018.0;237.0;-161.0;-370.0;330.0
-758.0;?;-935.0;-1046.0;?;1;20;-120.0;1016.0;244.0;-195.0;?;313.0
-704.0;?;-893.0;-988.0;-131.0;1;19;-99.0;1017.0;244.0;-286.0;-222.0;259.0
-634.0;368.0;-887.0;-985.0;-130.0;1;13;-267.0;1038.0;248.0;-265.0;-209.0;271.0
-1020.0;336.0;-895.0;?;-129.0;1;1;-314.0;1048.0;249.0;-199.0;-126.0;?
-880.0;?;-894.0;-1005.0;-123.0;1;1;-43.0;1064.0;247.0;-239.0;-162.0;233.0
-759.0;72.0;-878.0;-1002.0;-119.0;1;?;?;1039.0;242.0;-250.0;-199.0;245.0
-637.0;200.0;-867.0;-979.0;-116.0;1;23;-61.0;1042.0;241.0;-10.0;-243.0;300.0
-750.0;?;?;-938.0;-112.0;?;-3;-126.0;1028.0;239.0;304.0;-234.0;413.0
-474.0;?;-886.0;-943.0;-105.0;0;-34;67.0;?;239.0;400.0;-244.0;589.0
-633.0;338.0;-889.0;-992.0;-90.0;0;?;80.0;1015.0;230.0;?;-320.0;516.0
-820.0;?;?;-995.0;-71.0;0;11;?;997.0;219.0;781.0;-348.0;556.0
-798.0;236.0;-873.0;-977.0;-50.0;0;59;?;992.0;212.0;1097.0;-344.0;559.0
-671.0;?;-868.0;-977.0;-33.0;?;30;26.0;951.0;199.0;1132.0;-393.0;516.0
-1032.0;104.0;?;-1005.0;-16.0;1;20;-48.0;?;190.0;1316.0;-318.0;561.0
-695.0;103.0;-881.0;-1035.0;0.0;1;18;50.0;963.0;176.0;1400.0;-261.0;610.0
-746.0;208.0;-869.0;-1007.0;15.0;2;-68;-32.0;941.0;164.0;1556.0;-418.0;715.0
-1060.0;223.0;-849.0;-990.0;?;?;-44;-20.0;937.0;154.0;1512.0;-329.0;674.0
-894.0;241.0;-867.0;-982.0;?;3;55;187.0;917.0;144.0;1260.0;?;733.0
?;220.0;-867.0;?;56.0;3;32;230.0;909.0;130.0;1068.0;-390.0;721.0
-923.0;?;-882.0;-966.0;?;2;-33;?;919.0;110.0;856.0;-289.0;679.0
-740.0;178.0;-850.0;-958.0;82.0;2;-26;416.0;?;90.0;653.0;-191.0;673.0
-729.0;?;?;-952.0;93.0;2;11;378.0;932.0;?;353.0;-338.0;754.0
-719.0;?;-817.0;-913.0;107.0;?;?;315.0;953.0;51.0;?;-315.0;730.0
-837.0;184.0;?;?;120.0;2;4;346.0;968.0;41.0;-43.0;-285.0;?
?;234.0;-809.0;?;133.0;?;?;559.0;968.0;30.0;-205.0;-321.0;633.0
-529.0;264.0;-772.0;?;146.0;2;-3;528.0;978.0;?;-255.0;-338.0;704.0
-855.0;280.0;-775.0;-883.0;158.0;?;-9;567.0;979.0;19.0;-246.0;-249.0;686.0
-665.0;226.0;-771.0;-873.0;167.0;2;-5;698.0;?;?;?;?;691.0
?;225.0;-747.0;-844.0;175.0;?;2;636.0;969.0;5.0;-299.0;?;683.0
-475.0;200.0;-758.0;-841.0;183.0;2;-7;507.0;980.0;?;?;-316.0;?
-509.0;?;-770.0;-856.0;188.0;2;2;?;1002.0;?;?;-295.0;632.0
?;223.0;-770.0;-862.0;194.0;2;17;622.0;965.0;-1.0;-71.0;-279.0;630.0
-306.0;238.0;?;?;199.0;2;10;446.0;?;-4.0;4.0;-346.0;596.0
?;223.0;?;-877.0;205.0;2;-6;411.0;?;?;23.0;?;664.0
-433.0;207.0;-758.0;-890.0;208.0;?;-11;565.0;956.0;-11.0;-93.0;-325.0;728.0
-392.0;?;-762.0;-895.0;211.0;2;9;555.0;972.0;?;0.0;-266.0;746.0
?;174.0;-753.0;-888.0;?;2;8;568.0;978.0;?;114.0;-302.0;726.0
-503.0;242.0;-760.0;-876.0;214.0;2;-4;575.0;979.0;-16.0;145.0;-392.0;?
-526.0;?;?;-893.0;216.0;2;0;528.0;961.0;-16.0;204.0;-390.0;736.0
-601.0;224.0;-771.0;?;?;2;?;482.0;?;-16.0;133.0;-235.0;653.0
-733.0;197.0;?;-901.0;?;2;6;483.0;959.0;-19.0;?;-227.0;624.0
-465.0;195.0;-772.0;-899.0;216.0;?;7;514.0;960.0;-19.0;28.0;-252.0;701.0
-337.0;215.0;-772.0;-897.0;216.0;?;9;492.0;?;-20.0;?;-340.0;735.0
-768.0;245.0;-773.0;-892.0;215.0;2;4;?;964.0;-19.0;-146.0;-375.0;?
?;?;-781.0;-878.0;214.0;?;2;561.0;949.0;-12.0;-109.0;-407.0;725.0
?;220.0;-791.0;-877.0;211.0;2;13;569.0;961.0;-9.0;-69.0;-452.0;737.0
-560.0;216.0;-788.0;-892.0;?;2;8;790.0;955.0;-10.0;-112.0;-426.0;760.0
-240.0;320.0;-773.0;-918.0;?;2;3;729.0;986.0;-5.0;?;-395.0;842.0
-336.0;348.0;-787.0;?;201.0;2;6;502.0;?;-4.0;-26.0;-424.0;824.0
-301.0;177.0;-795.0;-889.0;199.0;?;6;447.0;972.0;?;20.0;-441.0;830.0
?;178.0;-779.0;-896.0;195.0;2;?;470.0;?;6.0;54.0;-469.0;?
-298.0;176.0;-762.0;-871.0;?;2;15;628.0;912.0;7.0;65.0;-472.0;738.0
-281.0;220.0;-764.0;-884.0;?;2;?;666.0;956.0;10.0;-29.0;-500.0;688.0
-477.0;268.0;-780.0;-880.0;181.0;?;-2;?;939.0;12.0;-62.0;-549.0;701.0
?;324.0;-791.0;?;174.0;?;?;?;929.0;20.0;?;-498.0;687.0
-445.0;?;-778.0;-868.0;165.0;2;?;593.0;928.0;26.0;-90.0;-361.0;704.0
-467.0;297.0;-765.0;-897.0;154.0;?;-4;700.0;968.0;34.0;-114.0;-433.0;661.0
?;305.0;-760.0;-934.0;147.0;2;-10;735.0;933.0;41.0;-104.0;-411.0;702.0
-539.0;328.0;?;-955.0;142.0;?;-10;762.0;1050.0;50.0;-105.0;-421.0;715.0
-642.0;290.0;-785.0;-951.0;?;2;3;745.0;1026.0;62.0;-192.0;-366.0;705.0
-733.0;332.0;-795.0;?;127.0;?;19;687.0;1051.0;77.0;-442.0;-346.0;660.0
?;276.0;-807.0;-923.0;120.0;2;17;685.0;1081.0;96.0;?;-418.0;711.0
-1247.0;305.0;-785.0;-927.0;103.0;?;?;608.0;1122.0;119.0;-1020.0;-409.0;?
-1210.0;334.0;-781.0;-927.0;83.0;3;-1;556.0;1091.0;146.0;-1148.0;-383.0;678.0
-1162.0;305.0;?;-936.0;59.0;3;2;468.0;?;175.0;-1316.0;-468.0;685.0
-1125.0;275.0;-844.0;-909.0;29.0;3;?;428.0;1023.0;207.0;-1505.0;?;624.0
-1174.0;232.0;-818.0;-913.0;-5.0;?;10;440.0;1057.0;240.0;?;-489.0;620.0
-1128.0;230.0;-830.0;?;?;4;11;487.0;?;275.0;-1940.0;-561.0;631.0
-1007.0;198.0;-795.0;-983.0;-60.0;4;-10;509.0;1091.0;308.0;-1955.0;-603.0;659.0
-956.0;178.0;?;-1011.0;-79.0;4;-7;488.0;971.0;336.0;?;-631.0;638.0
?;173.0;-826.0;-1020.0;-101.0;4;?;518.0;?;365.0;-2215.0;-602.0;619.0
