InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit R-SHOE AngVelNavFrameZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit BACK Quaternion2
662.0;26;?;22;?;-212.0;26;-126.0;?
?;?;?;2;-2;?;-6;-121.0;-11.0
657.0;-22;?;27;-27;?;-22;-114.0;-10.0
648.0;16;?;8;?;-216.0;?;-101.0;-8.0
641.0;1;-23.0;-32;32;-217.0;1;-85.0;-4.0
642.0;?;-377.0;-5;5;-218.0;?;-80.0;-2.0
647.0;-11;-690.0;-24;24;-217.0;-11;-91.0;0.0
648.0;4;-762.0;10;-10;-217.0;4;-106.0;?
?;-17;?;9;-9;-219.0;-17;-116.0;3.0
650.0;-4;-606.0;-41;41;-220.0;?;-130.0;3.0
653.0;1;-439.0;-10;?;-220.0;1;-146.0;3.0
656.0;-43;?;-3;3;-220.0;-43;-165.0;1.0
658.0;-11;-421.0;17;-17;?;-11;?;?
660.0;18;-391.0;32;-32;-218.0;18;-203.0;?
660.0;-3;-41.0;33;-33;-218.0;-3;-212.0;-2.0
659.0;13;272.0;83;-83;-217.0;13;-217.0;-4.0
659.0;3;228.0;82;-82;-215.0;3;?;-7.0
665.0;-7;?;14;-14;-212.0;-7;-224.0;-12.0
?;32;57.0;9;?;-207.0;32;-234.0;-17.0
680.0;?;198.0;58;-58;?;22;-244.0;-21.0
?;1;170.0;36;?;-203.0;1;-250.0;-25.0
682.0;-10;163.0;-15;15;-204.0;-10;-250.0;-26.0
681.0;-23;316.0;-67;67;-204.0;-23;-243.0;-25.0
679.0;?;411.0;-81;?;-204.0;20;-236.0;-25.0
675.0;20;405.0;23;-23;-203.0;?;-219.0;-26.0
671.0;-5;70.0;74;-74;-201.0;-5;-203.0;-27.0
668.0;15;-289.0;?;-48;-199.0;15;-192.0;-29.0
672.0;?;-411.0;?;-60;-198.0;?;-191.0;-29.0
?;-3;?;24;?;-196.0;-3;?;-31.0
679.0;27;148.0;-30;30;-196.0;27;-210.0;-34.0
685.0;?;20.0;-10;10;?;?;-224.0;-37.0
686.0;-36;62.0;32;-32;-197.0;?;-231.0;-40.0
687.0;?;97.0;?;?;-198.0;?;?;?
?;-6;?;43;-43;-198.0;-6;-226.0;-42.0
694.0;6;231.0;-23;23;-197.0;?;-224.0;-42.0
692.0;17;257.0;-1;1;-195.0;17;-219.0;-44.0
688.0;23;324.0;-1;1;-195.0;23;-205.0;-44.0
684.0;50;126.0;-43;43;-195.0;?;-194.0;-44.0
684.0;?;?;3;-3;-195.0;-1;-188.0;-43.0
685.0;-2;-287.0;35;-35;-195.0;-2;-191.0;-43.0
684.0;57;-53.0;18;-18;?;57;-199.0;?
686.0;-10;-129.0;?;-27;?;-10;-213.0;-44.0
687.0;-24;-168.0;6;-6;?;?;-232.0;-47.0
684.0;-23;?;?;-7;-192.0;-23;-248.0;-50.0
?;-23;-436.0;49;?;-194.0;-23;-250.0;-52.0
681.0;42;-261.0;43;?;-196.0;42;-249.0;-52.0
683.0;10;?;?;-9;-197.0;10;-248.0;-52.0
?;-29;136.0;-48;48;-198.0;?;-245.0;-50.0
686.0;-7;138.0;-93;93;-197.0;?;-241.0;-50.0
680.0;-6;-51.0;-73;73;-197.0;-6;?;?
673.0;?;-251.0;4;?;-196.0;16;?;-51.0
667.0;12;-405.0;?;?;-196.0;?;-220.0;-50.0
665.0;4;-379.0;74;-74;?;4;-223.0;?
665.0;63;?;133;-133;-197.0;63;-225.0;-49.0
665.0;32;221.0;?;-104;?;?;?;-48.0
671.0;-25;54.0;3;?;-198.0;-25;-240.0;?
?;-41;192.0;-84;84;-196.0;-41;-251.0;?
679.0;-30;245.0;-53;53;-195.0;-30;-258.0;-57.0
682.0;?;?;?;?;?;24;-258.0;-60.0
687.0;-5;208.0;?;0;-194.0;-5;-258.0;-61.0
687.0;-10;?;-68;68;-195.0;-10;-255.0;-62.0
685.0;-13;-32.0;?;65;-196.0;-13;-252.0;?
679.0;-1;367.0;-121;121;-198.0;-1;-238.0;-58.0
674.0;58;401.0;-84;?;-198.0;58;-221.0;-57.0
671.0;31;71.0;54;-54;?;31;-208.0;?
670.0;?;-99.0;96;-96;-194.0;37;?;-56.0
673.0;?;101.0;105;-105;-193.0;52;-216.0;?
?;46;-324.0;64;-64;-191.0;46;-229.0;-57.0
678.0;26;-428.0;?;30;-191.0;26;-245.0;-60.0
675.0;-26;-512.0;-21;21;-192.0;-26;?;-62.0
673.0;-2;-316.0;8;-8;-195.0;-2;-248.0;-62.0
679.0;18;333.0;?;26;-196.0;?;-243.0;-62.0
682.0;-16;463.0;-79;79;-196.0;-16;-244.0;-62.0
680.0;-7;?;-130;130;?;-7;-243.0;-63.0
?;?;406.0;-64;64;?;-23;?;-61.0
659.0;?;397.0;79;?;-197.0;-24;?;-59.0
?;42;99.0;119;-119;-199.0;42;-201.0;?
652.0;31;-254.0;93;-93;-199.0;?;-197.0;-55.0
?;44;-167.0;9;-9;-196.0;44;-206.0;-54.0
?;23;-161.0;?;30;-193.0;23;-214.0;?
668.0;-37;-130.0;?;-56;-190.0;-37;-232.0;-59.0
?;-5;-229.0;?;-107;-186.0;-5;-252.0;-65.0
?;?;?;92;-92;-184.0;?;?;-71.0
673.0;-20;67.0;58;-58;-186.0;-20;?;?
677.0;32;218.0;?;-7;-184.0;?;-254.0;-74.0
675.0;37;215.0;-21;21;-182.0;37;-258.0;-77.0
667.0;50;199.0;?;65;-182.0;50;-250.0;?
658.0;48;58.0;-141;141;-181.0;48;?;-76.0
650.0;8;-428.0;?;149;-180.0;8;?;-75.0
645.0;-33;-423.0;?;30;-178.0;-33;-217.0;-74.0
642.0;?;-289.0;206;?;-177.0;?;-211.0;?
640.0;42;-337.0;374;-374;-176.0;42;-212.0;-73.0
641.0;16;179.0;360;-360;?;?;-218.0;-72.0
647.0;-35;235.0;257;-257;-177.0;-35;-224.0;-71.0
654.0;?;?;24;-24;-176.0;24;-236.0;-72.0
?;?;8.0;-284;284;-176.0;?;-243.0;?
665.0;19;29.0;-339;339;?;19;-248.0;-74.0
670.0;?;?;0;0;-173.0;?;-246.0;-78.0
674.0;80;200.0;303;-303;-172.0;80;-245.0;-79.0
673.0;61;366.0;?;-332;-170.0;61;-246.0;-79.0
667.0;?;438.0;287;-287;?;40;-232.0;-79.0
663.0;17;144.0;183;-183;-170.0;?;?;-77.0
660.0;-18;-509.0;170;-170;?;-18;-214.0;-75.0
657.0;11;-281.0;?;-120;?;11;-216.0;-74.0
?;?;286.0;-38;38;-170.0;?;-228.0;-74.0
664.0;3;1.0;?;12;-167.0;3;?;?
664.0;-37;?;1;-1;-165.0;-37;-263.0;-85.0
662.0;-16;-231.0;-21;21;-166.0;?;-263.0;-87.0
?;26;-102.0;13;-13;?;26;-257.0;-89.0
662.0;66;478.0;32;-32;-163.0;66;-254.0;-90.0
655.0;55;622.0;24;?;?;55;?;-91.0
646.0;1;127.0;?;53;-165.0;?;-225.0;-90.0
645.0;-15;-451.0;?;?;-166.0;-15;-221.0;-87.0
?;?;-7.0;4;?;?;?;-222.0;-85.0
654.0;4;166.0;?;-86;?;?;-232.0;-85.0
?;-17;?;59;-59;-168.0;-17;?;-85.0
665.0;-55;?;?;3;-168.0;-55;-254.0;-83.0
668.0;-20;28.0;?;-7;-168.0;-20;-255.0;-85.0
671.0;-16;-196.0;-13;13;-169.0;-16;-256.0;?
670.0;9;-94.0;13;-13;-167.0;?;?;-83.0
671.0;42;-111.0;12;-12;?;42;?;?
672.0;23;-316.0;?;38;-169.0;23;-262.0;-82.0
673.0;26;-154.0;-33;33;-169.0;26;-262.0;?
674.0;-4;419.0;-22;?;-170.0;-4;?;-78.0
670.0;-44;401.0;26;-26;?;?;-248.0;?
?;-36;?;-52;52;-171.0;-36;-232.0;-75.0
?;-22;724.0;-138;138;-172.0;-22;-211.0;-76.0
?;-27;419.0;?;?;-172.0;-27;-193.0;?
643.0;-25;-272.0;-125;?;-172.0;-25;-188.0;-75.0
652.0;-9;-236.0;-19;19;-173.0;-9;-204.0;?
658.0;18;21.0;31;-31;-175.0;?;-215.0;?
660.0;53;56.0;6;-6;?;53;-223.0;-69.0
657.0;?;?;29;-29;-177.0;14;-229.0;-70.0
657.0;-10;-219.0;62;-62;-177.0;-10;-231.0;-71.0
660.0;26;-6.0;?;-78;?;?;-229.0;-71.0
663.0;-13;?;17;-17;-178.0;-13;-226.0;-71.0
665.0;?;69.0;-30;30;-178.0;-21;?;?
664.0;2;?;?;11;-179.0;2;-221.0;-75.0
657.0;?;82.0;?;?;-178.0;-26;?;-77.0
649.0;-34;285.0;3;-3;-175.0;-34;-205.0;-81.0
643.0;-8;?;19;-19;-173.0;-8;-193.0;-84.0
640.0;?;402.0;-32;32;-172.0;26;-181.0;-85.0
637.0;0;221.0;-6;?;-171.0;?;?;?
634.0;?;-16.0;-28;28;-173.0;-36;-166.0;-85.0
630.0;3;-46.0;?;8;-175.0;3;?;?
624.0;37;-112.0;64;-64;?;37;-159.0;-79.0
622.0;28;-252.0;?;40;-181.0;28;-161.0;?
?;8;-300.0;-68;?;-183.0;8;-165.0;-74.0
630.0;-29;-241.0;-30;30;?;?;-173.0;-73.0
637.0;3;?;?;-17;-183.0;?;-182.0;-72.0
645.0;?;-106.0;58;-58;-183.0;52;-191.0;-72.0
654.0;13;119.0;15;-15;-182.0;?;-200.0;-73.0
659.0;?;307.0;?;18;-182.0;-6;-207.0;?
663.0;?;215.0;-59;59;-181.0;?;-213.0;-75.0
?;-1;14.0;0;0;-181.0;?;-219.0;?
674.0;?;113.0;34;-34;?;-5;-226.0;-78.0
678.0;-6;?;12;?;?;?;-236.0;-82.0
683.0;-15;-139.0;101;?;-177.0;-15;-243.0;-84.0
685.0;-8;-223.0;109;-109;-177.0;-8;-250.0;-84.0
680.0;14;-182.0;26;-26;-176.0;14;-249.0;?
678.0;?;42.0;?;-6;-178.0;?;-248.0;-85.0
?;-10;34.0;42;-42;?;-10;-246.0;-83.0
668.0;-15;128.0;25;-25;-181.0;?;?;?
667.0;-4;314.0;-33;33;-182.0;?;-222.0;-78.0
?;?;240.0;?;44;-182.0;16;?;-76.0
666.0;-8;284.0;-27;27;-183.0;-8;-203.0;?
659.0;-45;?;-3;?;-185.0;-45;-190.0;-70.0
662.0;-55;-211.0;-71;?;?;-55;-183.0;?
666.0;-13;23.0;?;?;-183.0;-13;-186.0;-66.0
665.0;26;472.0;-14;14;-183.0;26;-188.0;-65.0
671.0;0;115.0;?;?;-185.0;0;?;-64.0
674.0;-2;-470.0;-29;?;?;-2;-202.0;-65.0
671.0;?;-312.0;-17;?;?;-26;-210.0;-68.0
667.0;?;-307.0;?;50;-183.0;-41;?;-70.0
669.0;0;?;-17;?;-185.0;0;-211.0;-68.0
668.0;-4;-310.0;-12;12;-186.0;-4;?;-67.0
665.0;-8;-245.0;-18;18;?;-8;-203.0;-67.0
663.0;?;-16.0;-2;2;-186.0;?;-199.0;-69.0
661.0;-12;153.0;?;43;-185.0;-12;-196.0;-70.0
656.0;-15;200.0;-83;83;-184.0;-15;-191.0;-72.0
647.0;?;152.0;-124;?;-183.0;?;-178.0;-73.0
?;-45;84.0;-201;201;-183.0;-45;-163.0;-73.0
616.0;-32;-125.0;-207;207;-183.0;-32;-148.0;?
595.0;-16;?;-149;149;-183.0;?;-132.0;-72.0
571.0;-11;?;?;37;-185.0;-11;-113.0;-70.0
548.0;16;-888.0;?;?;-188.0;?;-99.0;-69.0
529.0;25;?;50;?;-189.0;25;?;-66.0
520.0;16;-1385.0;?;?;-189.0;16;-100.0;-63.0
519.0;?;-1319.0;?;65;-189.0;29;-115.0;?
524.0;3;-1146.0;?;47;-189.0;3;?;-60.0
530.0;-19;-869.0;-29;29;-188.0;?;?;-60.0
533.0;-16;?;?;?;-187.0;-16;-186.0;?
542.0;-24;-41.0;-56;?;?;?;-196.0;?
556.0;1;231.0;-90;90;-186.0;1;?;-66.0
570.0;?;402.0;?;96;-184.0;?;-230.0;?
581.0;8;567.0;-51;51;?;8;?;-73.0
?;4;?;-28;28;-178.0;?;-246.0;?
596.0;-7;434.0;-21;21;-177.0;-7;-243.0;?
603.0;8;250.0;-24;?;-176.0;8;-241.0;-81.0
?;28;87.0;-28;28;-172.0;28;-239.0;-83.0
618.0;?;-113.0;19;?;-170.0;6;-239.0;-85.0
?;22;-84.0;12;-12;-167.0;?;?;-85.0
?;?;-11.0;4;-4;-164.0;12;?;-89.0
624.0;-13;49.0;?;-41;-162.0;-13;?;-90.0
621.0;?;-103.0;16;-16;-161.0;27;-242.0;-92.0
621.0;?;-41.0;-12;12;-160.0;37;-241.0;?
622.0;41;-55.0;-13;13;?;?;-241.0;-91.0
?;11;?;-7;7;-161.0;?;-242.0;-89.0
623.0;-14;52.0;16;-16;-161.0;-14;-241.0;-89.0
622.0;37;110.0;14;-14;-161.0;?;?;-89.0
622.0;?;-79.0;7;?;-161.0;37;?;-88.0
622.0;-11;-197.0;18;-18;-160.0;?;-237.0;-89.0
622.0;7;-163.0;-5;5;-160.0;7;-238.0;-89.0
623.0;38;-99.0;-13;13;?;38;-238.0;?
623.0;?;-90.0;-19;19;-159.0;?;?;-91.0
?;-32;-141.0;-19;?;-158.0;-32;-239.0;-91.0
626.0;5;-121.0;6;?;-158.0;5;-239.0;-91.0
627.0;10;-153.0;3;-3;-157.0;?;-237.0;-92.0
?;0;-259.0;43;-43;-156.0;0;?;?
627.0;24;-219.0;45;?;-155.0;24;-235.0;-93.0
627.0;56;?;?;-11;?;56;-232.0;-93.0
628.0;?;?;18;-18;-154.0;41;-232.0;?
628.0;-3;-156.0;17;-17;?;?;-233.0;?
628.0;-6;-170.0;22;-22;-154.0;-6;-233.0;-95.0
630.0;-4;-89.0;-10;10;-155.0;-4;-232.0;-95.0
?;-3;-48.0;9;-9;-154.0;-3;-233.0;-96.0
628.0;-7;-35.0;33;-33;?;-7;-232.0;?
625.0;-3;-127.0;?;17;-154.0;-3;-230.0;-96.0
622.0;?;?;-15;15;-153.0;-3;-228.0;-96.0
617.0;-29;?;-17;17;-153.0;-29;?;-96.0
609.0;11;26.0;-22;22;-153.0;11;-219.0;-96.0
603.0;?;227.0;?;-13;-153.0;?;-216.0;-96.0
599.0;-61;156.0;-21;21;?;-61;-216.0;-96.0
596.0;-40;?;-17;17;?;-40;-217.0;-96.0
595.0;3;22.0;?;-45;?;?;?;-97.0
595.0;9;146.0;-7;7;-153.0;9;-217.0;?
?;-6;189.0;-11;11;-152.0;?;-217.0;-98.0
595.0;-18;92.0;?;-22;?;-18;-217.0;-99.0
596.0;-12;12.0;-13;?;?;-12;-217.0;-101.0
597.0;-4;19.0;-13;13;?;?;?;-103.0
599.0;-4;44.0;-12;12;-149.0;-4;-219.0;?
602.0;-6;?;-15;15;-149.0;-6;-222.0;-106.0
604.0;-3;?;-14;14;-148.0;-3;-224.0;-108.0
605.0;-1;277.0;-10;10;-148.0;-1;-226.0;-109.0
606.0;39;237.0;-3;3;-148.0;39;-229.0;-109.0
609.0;34;118.0;-2;?;?;?;-231.0;?
610.0;-23;?;13;-13;-149.0;-23;-235.0;-110.0
608.0;20;?;?;-29;-149.0;20;-237.0;-110.0
607.0;22;76.0;?;?;?;?;?;-109.0
?;?;75.0;?;?;-151.0;-28;?;-108.0
602.0;-10;?;7;-7;-151.0;-10;-240.0;?
601.0;-15;43.0;?;24;?;?;-240.0;-107.0
602.0;?;-71.0;-28;28;-151.0;?;?;-106.0
607.0;-9;?;15;?;?;-9;?;-106.0
?;?;85.0;?;?;-152.0;-29;-247.0;?
618.0;-32;159.0;22;-22;-151.0;-32;-251.0;-105.0
625.0;?;81.0;23;-23;-151.0;?;-255.0;?
629.0;-4;156.0;47;-47;-149.0;?;-259.0;-107.0
?;-5;?;-1;1;-148.0;-5;-263.0;-108.0
?;?;?;?;24;-148.0;-3;-266.0;-110.0
632.0;-3;258.0;3;-3;-148.0;-3;-268.0;-110.0
631.0;9;264.0;3;-3;-148.0;9;-269.0;-109.0
632.0;-24;281.0;-2;2;-149.0;?;-270.0;-107.0
631.0;?;?;15;-15;-149.0;-46;-272.0;-105.0
631.0;22;84.0;?;-28;-149.0;?;-272.0;-105.0
632.0;31;209.0;16;?;-149.0;31;-270.0;?
?;?;?;4;-4;?;-16;-271.0;?
637.0;12;169.0;25;?;-150.0;12;?;?
637.0;?;184.0;?;-10;?;37;-275.0;?
638.0;?;187.0;-50;50;-150.0;36;-277.0;-107.0
637.0;?;188.0;-40;?;-150.0;30;?;-107.0
634.0;-23;161.0;16;-16;-150.0;-23;?;-107.0
630.0;2;65.0;20;-20;?;?;?;-107.0
625.0;21;-61.0;-13;13;?;?;?;-107.0
?;-3;-166.0;-21;21;-150.0;?;-273.0;-107.0
611.0;16;-119.0;22;-22;-149.0;16;-267.0;-107.0
605.0;-11;-179.0;33;-33;?;-11;-262.0;-107.0
600.0;55;-209.0;-29;29;-148.0;?;-257.0;-107.0
595.0;67;-277.0;-34;34;-148.0;67;-254.0;-107.0
590.0;-37;-251.0;?;29;-147.0;-37;-251.0;-107.0
585.0;-10;-130.0;-41;41;-147.0;-10;?;-107.0
582.0;10;-37.0;?;-11;-146.0;?;-242.0;-107.0
578.0;-24;-7.0;10;-10;-146.0;-24;-240.0;-108.0
575.0;-20;-67.0;-13;?;-146.0;?;-235.0;-108.0
?;-34;-46.0;2;-2;?;-34;-233.0;-108.0
576.0;-13;-44.0;?;22;-146.0;-13;-235.0;-108.0
?;15;-116.0;-21;21;-146.0;15;-237.0;?
572.0;?;-205.0;5;?;-146.0;?;-238.0;-108.0
568.0;-19;-198.0;7;-7;-146.0;-19;-237.0;-109.0
563.0;8;?;56;-56;-146.0;8;-233.0;?
559.0;6;-79.0;89;-89;-146.0;6;-229.0;-108.0
558.0;3;-76.0;?;-45;-146.0;?;-226.0;-107.0
556.0;-4;-108.0;?;-16;-146.0;?;-226.0;-108.0
552.0;31;?;?;-8;?;31;-225.0;-107.0
547.0;41;-191.0;6;-6;-146.0;41;-223.0;-107.0
543.0;34;?;?;-7;-146.0;34;?;?
537.0;?;-344.0;8;-8;-146.0;37;?;-106.0
529.0;38;?;6;?;-147.0;38;?;-106.0
519.0;37;-236.0;?;-7;-147.0;37;-212.0;-105.0
511.0;2;-23.0;24;-24;?;2;-205.0;?
505.0;0;?;27;-27;-148.0;?;-199.0;-105.0
502.0;32;?;29;-29;-149.0;32;?;-104.0
504.0;-6;?;23;?;-152.0;-6;-188.0;?
509.0;-31;?;17;-17;-152.0;-31;-187.0;?
514.0;15;179.0;8;-8;-151.0;?;-187.0;-100.0
?;13;251.0;?;?;-150.0;13;-187.0;-101.0
?;-12;363.0;4;?;-149.0;-12;-188.0;-101.0
531.0;-15;?;42;?;?;-15;?;-104.0
536.0;-13;575.0;29;-29;-148.0;?;-186.0;?
?;-4;541.0;3;-3;-149.0;-4;-183.0;-107.0
544.0;-4;470.0;-22;?;?;-4;?;-107.0
549.0;-4;450.0;-26;?;?;-4;-178.0;-107.0
553.0;?;422.0;-4;4;-151.0;-15;-177.0;-106.0
558.0;-31;321.0;33;-33;?;-31;-179.0;-106.0
561.0;-19;?;-9;9;-152.0;-19;?;?
565.0;-18;187.0;-76;76;-152.0;-18;-184.0;?
568.0;-53;81.0;-48;48;-150.0;?;?;-107.0
571.0;-61;2.0;-36;36;-149.0;-61;-192.0;-108.0
574.0;?;-28.0;-53;53;-149.0;-49;-198.0;-110.0
576.0;?;-52.0;-34;?;-149.0;?;?;-110.0
?;-44;-28.0;?;57;-149.0;?;-207.0;-109.0
?;-15;-32.0;?;59;-148.0;-15;-208.0;-109.0
579.0;-16;-68.0;2;-2;-147.0;-16;-209.0;-111.0
580.0;?;-75.0;-15;?;-144.0;24;?;-115.0
582.0;39;-33.0;-63;?;-141.0;39;-212.0;-119.0
585.0;14;-6.0;-70;?;-138.0;14;?;-123.0
587.0;-12;?;-12;12;-136.0;?;?;-127.0
586.0;?;32.0;24;-24;-135.0;-24;?;-127.0
584.0;2;38.0;-37;37;-135.0;?;-224.0;-124.0
581.0;2;-31.0;-33;33;-135.0;2;-224.0;-119.0
578.0;-5;-95.0;-32;32;-136.0;-5;-222.0;-114.0
?;12;?;-62;62;?;?;-222.0;-110.0
574.0;2;-277.0;?;50;-135.0;2;-222.0;-108.0
571.0;?;?;-43;43;-135.0;18;-221.0;-107.0
569.0;40;-208.0;-10;?;-136.0;40;-222.0;?
?;-2;-137.0;5;-5;-136.0;-2;?;-104.0
565.0;?;-75.0;-17;17;-137.0;-16;-222.0;-103.0
563.0;-21;-65.0;-2;2;-138.0;?;-223.0;-102.0
562.0;-19;-27.0;?;-15;-138.0;-19;-224.0;-101.0
561.0;6;1.0;-24;24;-138.0;6;-225.0;-100.0
560.0;-14;22.0;-17;17;-139.0;-14;-225.0;-99.0
?;14;-15.0;?;-48;-140.0;?;-225.0;-99.0
561.0;15;-53.0;6;-6;-139.0;15;-225.0;-99.0
563.0;-24;-88.0;-34;34;-138.0;-24;-227.0;-99.0
?;?;-71.0;14;-14;?;-10;?;-99.0
571.0;6;-3.0;7;?;-138.0;6;?;?
574.0;10;-3.0;0;0;-139.0;10;-236.0;-100.0
573.0;-24;-18.0;29;?;-138.0;-24;-240.0;?
572.0;-31;25.0;?;-6;?;?;-243.0;-102.0
570.0;-10;149.0;-15;15;-139.0;?;?;-102.0
?;-16;148.0;-3;3;?;-16;-247.0;?
565.0;-24;130.0;-13;?;-138.0;-24;?;-103.0
560.0;-30;10.0;-17;17;-138.0;-30;?;?
555.0;3;-152.0;-8;?;-137.0;?;-247.0;-104.0
550.0;17;-173.0;-21;21;-137.0;17;-245.0;-105.0
544.0;?;2.0;?;2;-136.0;22;-240.0;-105.0
542.0;35;79.0;?;-16;-135.0;35;-231.0;-105.0
544.0;-1;82.0;?;2;-134.0;?;-227.0;-106.0
549.0;-16;54.0;?;9;?;-16;-227.0;?
557.0;-13;?;-23;23;-132.0;-13;-229.0;-107.0
567.0;-15;95.0;8;?;-131.0;-15;-229.0;-106.0
577.0;-17;?;5;?;-129.0;-17;-230.0;-107.0
?;-25;287.0;-9;?;-128.0;-25;-233.0;-107.0
602.0;-25;226.0;?;-53;-126.0;-25;?;-108.0
615.0;?;330.0;?;-23;-124.0;-21;-242.0;?
627.0;13;333.0;?;?;-122.0;13;-247.0;-111.0
636.0;48;?;35;?;-118.0;48;-251.0;-114.0
642.0;27;455.0;24;-24;-115.0;27;-254.0;?
647.0;5;?;27;-27;-111.0;5;?;-120.0
652.0;-19;162.0;?;-17;-107.0;-19;-257.0;-123.0
?;-55;-4.0;36;-36;-105.0;-55;?;-124.0
663.0;?;-147.0;55;-55;-102.0;3;?;-124.0
668.0;7;-29.0;33;-33;-99.0;?;-258.0;-126.0
671.0;-68;56.0;-2;2;?;-68;-260.0;-126.0
673.0;-32;60.0;-2;2;-93.0;-32;-262.0;?
673.0;14;-39.0;42;-42;-91.0;14;-262.0;-126.0
672.0;15;-39.0;50;?;-89.0;?;?;-126.0
671.0;?;-27.0;?;?;?;20;-264.0;-126.0
670.0;?;-113.0;35;-35;-88.0;8;-263.0;-125.0
670.0;-4;?;-10;10;-90.0;-4;-261.0;?
670.0;27;?;39;-39;-92.0;27;-259.0;-121.0
670.0;18;-117.0;103;-103;-94.0;18;-257.0;?
667.0;-41;34.0;?;-4;-97.0;-41;?;-117.0
662.0;13;70.0;-31;31;-100.0;13;-256.0;-116.0
?;41;?;39;-39;-104.0;41;-255.0;-114.0
645.0;4;?;3;-3;?;?;-252.0;-113.0
634.0;16;-41.0;?;23;-111.0;16;-249.0;-112.0
621.0;-33;7.0;35;-35;-115.0;-33;-246.0;-112.0
607.0;-47;-6.0;60;-60;-118.0;-47;-241.0;?
593.0;2;-13.0;48;?;-122.0;2;?;-110.0
578.0;-1;-40.0;26;-26;-126.0;-1;?;-109.0
564.0;-16;?;-9;9;-129.0;-16;-218.0;-107.0
?;-15;-271.0;-24;24;-132.0;-15;-206.0;-105.0
535.0;-14;?;-23;?;?;-14;-189.0;-100.0
521.0;?;-424.0;-25;25;-143.0;?;-170.0;?
511.0;-3;-483.0;-19;19;-148.0;-3;-149.0;-90.0
502.0;23;?;-12;12;?;?;-127.0;-84.0
494.0;13;-738.0;-14;14;-153.0;13;?;?
?;15;-795.0;-14;?;-151.0;15;-92.0;-79.0
484.0;54;?;-12;12;-151.0;54;-78.0;-79.0
482.0;32;-630.0;2;-2;-150.0;32;?;-79.0
?;?;-524.0;49;-49;-149.0;-7;-65.0;?
487.0;16;-307.0;-6;6;-150.0;16;?;?
?;12;-284.0;-72;72;?;12;-68.0;-80.0
486.0;?;-237.0;-28;28;?;-14;-70.0;-80.0
483.0;?;-188.0;-31;31;-151.0;1;-70.0;?
481.0;0;-294.0;-5;5;?;?;-71.0;-80.0
479.0;-24;-210.0;43;-43;-151.0;-24;-72.0;?
481.0;-5;-26.0;49;?;-151.0;-5;-74.0;-81.0
485.0;4;89.0;?;-55;-151.0;4;-78.0;?
?;-23;142.0;?;?;-151.0;-23;-82.0;?
495.0;-14;?;8;-8;-150.0;?;-88.0;?
500.0;3;109.0;?;?;-149.0;3;?;-81.0
504.0;-18;40.0;?;-2;-148.0;-18;-96.0;-81.0
?;-38;79.0;-31;31;-146.0;?;-96.0;-82.0
?;-35;54.0;-21;21;?;-35;-97.0;-83.0
516.0;-17;17.0;6;?;-143.0;-17;-96.0;-84.0
519.0;-10;?;-7;7;-141.0;-10;-93.0;-84.0
523.0;-25;-16.0;23;-23;-139.0;-25;-88.0;-85.0
527.0;-19;-36.0;25;-25;-136.0;-19;-83.0;-86.0
533.0;-17;18.0;-5;5;?;-17;-78.0;-87.0
539.0;-3;31.0;17;-17;-130.0;?;-75.0;?
?;36;99.0;?;-2;?;36;?;?
553.0;7;-40.0;3;-3;?;7;?;?
558.0;?;-80.0;33;-33;?;-4;-77.0;?
560.0;-13;?;?;-15;?;-13;-79.0;-81.0
559.0;?;-168.0;?;?;?;-7;-78.0;-78.0
558.0;16;-173.0;?;?;-119.0;16;-76.0;-75.0
556.0;-24;-217.0;-3;3;?;?;-73.0;-73.0
553.0;9;-192.0;?;?;-118.0;9;-67.0;-72.0
?;-16;-153.0;9;-9;-116.0;?;-63.0;?
?;?;-58.0;-17;17;-114.0;-52;?;-69.0
555.0;13;142.0;-17;17;-112.0;13;?;-69.0
557.0;-23;?;26;-26;-112.0;-23;-63.0;-68.0
?;?;109.0;30;-30;?;-40;-62.0;?
560.0;34;110.0;?;-17;-109.0;34;-62.0;-68.0
562.0;35;?;-15;15;?;35;?;-69.0
564.0;16;?;-55;55;?;16;-62.0;-68.0
565.0;40;96.0;-64;64;-104.0;?;-63.0;?
565.0;37;?;-64;64;-103.0;37;-65.0;?
561.0;36;446.0;-62;?;-103.0;36;-71.0;?
555.0;21;809.0;?;?;-103.0;21;-75.0;-67.0
549.0;-36;1212.0;?;?;-104.0;-36;-77.0;-66.0
547.0;-35;1630.0;18;?;-104.0;-35;-80.0;?
553.0;9;?;-14;14;-104.0;?;-88.0;?
568.0;7;2331.0;-12;12;-105.0;7;-102.0;?
587.0;10;?;?;50;?;10;-120.0;?
612.0;19;1577.0;-30;30;-105.0;19;-142.0;-61.0
640.0;?;?;-18;18;?;-12;-169.0;?
664.0;-6;622.0;-32;32;-103.0;-6;?;-69.0
?;15;?;?;?;-100.0;15;-215.0;-77.0
?;-11;?;-21;?;-94.0;-11;-233.0;-87.0
702.0;-26;379.0;-14;14;-89.0;-26;?;-96.0
