PT08.S3(NOx);RH;C6H6(GT);T;AH;PT08.S1(CO);PT08.S2(NMHC);PT08.S4(NO2);PT08.S5(O3);CO(GT);NO2(GT);NOx(GT);NMHC(GT)
513.0;48.7;22.8;23.9;1.4269;1435.0;1373.0;1910.0;1759.0;-200.0;-200.0;-200.0;-200.0
539.0;43.8;19.3;26.0;?;1377.0;1276.0;1790.0;1666.0;-200.0;-200.0;-200.0;-200.0
453.0;37.3;30.4;28.6;1.4423;1562.0;1559.0;2130.0;1918.0;-200.0;-200.0;-200.0;-200.0
516.0;38.0;23.4;27.9;1.4029;1358.0;1389.0;1886.0;1525.0;-200.0;-200.0;-200.0;-200.0
575.0;37.6;17.1;28.4;1.4282;1301.0;1212.0;1717.0;1332.0;-200.0;-200.0;-200.0;-200.0
611.0;37.3;14.6;28.5;1.4329;1255.0;1136.0;1675.0;1183.0;-200.0;-200.0;?;-200.0
533.0;31.8;21.6;30.8;1.3908;1410.0;1340.0;1841.0;1414.0;-200.0;-200.0;-200.0;-200.0
459.0;33.1;31.9;29.7;1.3546;1578.0;1595.0;2181.0;1680.0;-200.0;-200.0;-200.0;-200.0
401.0;40.2;40.5;27.0;1.4158;1700.0;1782.0;2403.0;2004.0;-200.0;-200.0;-200.0;-200.0
380.0;47.5;41.6;25.6;1.539;1778.0;1805.0;2473.0;2094.0;-200.0;?;-200.0;-200.0
475.0;57.2;23.9;23.9;1.6774;1539.0;1402.0;2018.0;1780.0;-200.0;-200.0;-200.0;-200.0
500.0;60.8;20.3;22.7;1.6582;1409.0;1304.0;1829.0;1640.0;-200.0;-200.0;-200.0;-200.0
602.0;59.9;12.8;21.8;1.5492;1231.0;1077.0;1580.0;1379.0;-200.0;-200.0;-200.0;-200.0
688.0;58.3;8.7;22.4;1.561;1092.0;928.0;1470.0;1139.0;-200.0;-200.0;-200.0;-200.0
760.0;60.2;6.8;21.7;1.5442;1036.0;850.0;?;1001.0;-200.0;-200.0;-200.0;-200.0
810.0;61.4;5.3;?;1.5258;984.0;780.0;?;910.0;-200.0;-200.0;-200.0;-200.0
841.0;68.4;4.6;19.3;1.513;950.0;743.0;1377.0;895.0;-200.0;-200.0;-200.0;-200.0
943.0;65.1;3.2;19.8;1.49;889.0;665.0;1310.0;805.0;-200.0;-200.0;-200.0;-200.0
992.0;62.9;2.8;20.0;1.4495;865.0;636.0;1285.0;761.0;-200.0;-200.0;-200.0;-200.0
933.0;?;3.6;18.3;1.4291;917.0;686.0;1304.0;805.0;-200.0;-200.0;-200.0;-200.0
804.0;68.5;6.2;18.1;?;997.0;?;1395.0;894.0;-200.0;-200.0;?;-200.0
506.0;70.5;24.2;17.6;1.4057;1433.0;?;1972.0;1439.0;-200.0;-200.0;-200.0;-200.0
429.0;67.8;32.0;18.3;1.4091;1516.0;1596.0;2183.0;1706.0;-200.0;-200.0;-200.0;-200.0
473.0;61.2;25.8;?;1.447;1528.0;1449.0;2039.0;1756.0;-200.0;-200.0;-200.0;-200.0
560.0;55.6;16.2;22.5;1.499;1347.0;1186.0;1713.0;1493.0;-200.0;-200.0;-200.0;-200.0
530.0;46.4;17.7;25.7;1.507;1392.0;?;1771.0;1567.0;-200.0;-200.0;-200.0;-200.0
542.0;44.6;16.5;26.8;1.5467;1359.0;1195.0;1784.0;?;-200.0;-200.0;-200.0;-200.0
518.0;46.4;18.3;26.0;1.5414;1391.0;1249.0;1845.0;1399.0;-200.0;-200.0;-200.0;-200.0
563.0;46.0;14.6;26.3;1.5478;1335.0;1137.0;1729.0;1293.0;-200.0;-200.0;-200.0;-200.0
530.0;43.9;17.1;27.4;1.5811;1402.0;1213.0;1789.0;?;-200.0;-200.0;-200.0;-200.0
542.0;36.7;17.2;29.6;1.4936;1406.0;1216.0;1772.0;1314.0;-200.0;-200.0;-200.0;-200.0
476.0;?;24.6;28.7;?;1527.0;1419.0;1966.0;1507.0;-200.0;-200.0;-200.0;-200.0
463.0;44.1;26.9;25.7;1.4331;1559.0;1476.0;2022.0;1660.0;-200.0;-200.0;-200.0;?
360.0;49.5;44.0;24.5;1.5022;1840.0;1852.0;2553.0;2143.0;?;-200.0;-200.0;-200.0
427.0;54.4;31.0;23.3;1.5386;1666.0;1573.0;2195.0;1968.0;-200.0;-200.0;-200.0;?
542.0;57.9;16.8;22.4;1.5449;1336.0;1204.0;1759.0;1490.0;-200.0;-200.0;-200.0;-200.0
641.0;55.8;11.0;?;1.5218;1189.0;1014.0;1553.0;1249.0;-200.0;-200.0;-200.0;-200.0
620.0;62.4;11.4;?;1.4758;1226.0;1029.0;1570.0;1265.0;-200.0;-200.0;-200.0;-200.0
650.0;64.2;9.9;20.3;1.5063;1171.0;972.0;1529.0;1181.0;-200.0;-200.0;-200.0;-200.0
?;60.6;5.0;21.4;1.5236;1002.0;762.0;1385.0;954.0;-200.0;-200.0;-200.0;-200.0
894.0;66.3;3.7;20.3;1.5657;950.0;696.0;1375.0;875.0;-200.0;-200.0;-200.0;-200.0
925.0;62.2;3.1;20.9;1.5182;930.0;660.0;1321.0;838.0;-200.0;?;-200.0;-200.0
948.0;66.1;2.9;19.9;1.5198;924.0;643.0;1329.0;825.0;-200.0;-200.0;-200.0;-200.0
852.0;?;4.4;19.8;1.5305;994.0;732.0;1400.0;882.0;-200.0;-200.0;-200.0;-200.0
741.0;64.4;7.4;20.1;1.4967;1089.0;873.0;1479.0;990.0;-200.0;-200.0;?;-200.0
518.0;66.4;19.4;19.7;1.5035;1468.0;?;1899.0;1423.0;-200.0;-200.0;-200.0;-200.0
383.0;62.4;37.1;20.9;?;?;1711.0;2464.0;1823.0;-200.0;-200.0;-200.0;-200.0
?;57.0;22.2;22.5;1.5314;1479.0;1357.0;1937.0;1581.0;-200.0;-200.0;-200.0;-200.0
516.0;53.4;18.5;23.5;1.5241;1425.0;1255.0;1864.0;1500.0;-200.0;-200.0;-200.0;-200.0
587.0;48.2;14.0;24.7;1.4802;1279.0;1116.0;1668.0;1268.0;-200.0;-200.0;-200.0;?
571.0;40.9;15.5;27.1;1.4405;1319.0;1165.0;1743.0;1230.0;-200.0;-200.0;-200.0;-200.0
561.0;44.2;15.7;25.9;?;1329.0;1172.0;1739.0;1204.0;-200.0;-200.0;-200.0;-200.0
566.0;?;15.7;26.9;1.4555;?;1172.0;1747.0;1205.0;-200.0;-200.0;-200.0;-200.0
605.0;40.7;12.7;27.2;1.4481;1282.0;1075.0;1651.0;1103.0;-200.0;-200.0;-200.0;-200.0
572.0;37.6;15.3;28.6;1.4468;1342.0;1157.0;1707.0;1195.0;2.9;87.0;267.0;-200.0
447.0;38.5;28.8;28.0;1.437;1623.0;1522.0;2110.0;1618.0;5.4;111.0;398.0;-200.0
463.0;?;26.1;25.2;1.4464;1576.0;1458.0;2024.0;1637.0;5.3;119.0;418.0;-200.0
399.0;50.6;37.1;24.0;1.4892;1747.0;1709.0;2370.0;1876.0;6.7;128.0;515.0;-200.0
396.0;54.7;?;23.2;1.5296;1757.0;1680.0;2280.0;1959.0;?;117.0;669.0;-200.0
559.0;57.1;16.5;22.3;1.5219;1331.0;1194.0;1715.0;1477.0;2.8;92.0;326.0;-200.0
658.0;58.2;11.0;21.8;1.5036;1182.0;1016.0;1572.0;1210.0;1.7;73.0;209.0;-200.0
658.0;61.3;10.8;20.9;?;1162.0;1008.0;1556.0;1160.0;1.7;60.0;183.0;-200.0
668.0;62.0;9.6;20.6;1.4827;1147.0;964.0;1517.0;1116.0;1.7;60.0;165.0;-200.0
762.0;62.5;6.5;20.3;1.472;1040.0;836.0;1423.0;?;1.2;53.0;111.0;-200.0
920.0;62.1;3.6;20.5;1.4771;920.0;688.0;1317.0;820.0;0.7;?;67.0;-200.0
931.0;68.5;3.3;18.7;1.4586;931.0;670.0;1326.0;792.0;0.7;-200.0;-200.0;-200.0
865.0;70.3;4.4;18.2;1.4498;954.0;731.0;1360.0;839.0;0.8;43.0;88.0;-200.0
817.0;70.1;5.5;18.2;1.4552;981.0;790.0;1390.0;898.0;0.9;47.0;147.0;-200.0
653.0;70.0;10.8;?;1.4519;1147.0;1009.0;1589.0;?;1.7;50.0;279.0;-200.0
440.0;66.5;31.2;19.4;1.4801;1606.0;1578.0;2205.0;1786.0;5.7;81.0;665.0;-200.0
465.0;66.9;24.8;19.5;1.4999;1490.0;1424.0;2033.0;1604.0;4.3;75.0;592.0;-200.0
483.0;61.1;24.2;21.1;1.5056;1473.0;1409.0;1984.0;1637.0;3.9;87.0;557.0;-200.0
435.0;54.7;?;23.2;1.5349;1582.0;1539.0;2141.0;1827.0;?;128.0;693.0;-200.0
496.0;52.5;21.0;24.4;1.5807;1468.0;1323.0;1913.0;1641.0;3.7;105.0;530.0;-200.0
518.0;45.8;19.6;26.4;1.553;1413.0;1285.0;1883.0;1505.0;3.3;101.0;?;-200.0
520.0;39.2;21.2;27.7;1.4356;1400.0;1331.0;1916.0;1465.0;3.6;100.0;366.0;-200.0
548.0;39.6;18.0;28.0;1.4738;1361.0;1238.0;1805.0;1368.0;3.2;98.0;344.0;?
525.0;38.4;20.5;28.7;1.486;1389.0;1311.0;?;1748.0;3.5;98.0;339.0;-200.0
586.0;39.4;15.6;?;1.5147;1305.0;1167.0;1690.0;1301.0;2.4;98.0;297.0;-200.0
543.0;39.8;19.2;28.4;1.5191;1354.0;1275.0;1799.0;1338.0;2.9;90.0;294.0;?
534.0;45.9;20.0;26.4;1.5572;1352.0;1296.0;1846.0;1337.0;2.3;84.0;211.0;-200.0
497.0;49.5;21.1;25.2;1.5665;1472.0;1327.0;1895.0;1516.0;3.1;101.0;323.0;-200.0
525.0;50.9;18.6;24.9;1.5856;1412.0;1256.0;1797.0;1435.0;?;98.0;333.0;-200.0
619.0;52.2;12.3;24.6;1.5951;1221.0;1061.0;?;1178.0;1.5;76.0;163.0;-200.0
652.0;54.4;10.3;24.0;1.6049;1230.0;990.0;1559.0;1111.0;1.5;71.0;151.0;-200.0
666.0;56.1;?;23.8;1.6298;1247.0;961.0;1569.0;1112.0;1.7;71.0;167.0;-200.0
665.0;60.6;9.9;22.3;1.608;1217.0;975.0;1565.0;1109.0;1.6;?;174.0;?
673.0;61.5;8.6;21.9;1.5967;1158.0;923.0;1519.0;1072.0;1.3;62.0;142.0;-200.0
697.0;64.5;7.3;21.1;1.594;1150.0;871.0;1502.0;1030.0;1.4;58.0;155.0;-200.0
766.0;64.4;5.4;21.0;1.5828;1061.0;785.0;1447.0;935.0;0.9;-200.0;-200.0;-200.0
780.0;63.9;5.1;21.3;1.5951;1062.0;770.0;1450.0;922.0;0.9;48.0;96.0;?
681.0;66.7;7.8;20.8;1.6201;1157.0;890.0;1549.0;1054.0;1.3;53.0;154.0;-200.0
681.0;67.5;8.2;?;1.621;1167.0;907.0;1548.0;1082.0;1.3;55.0;211.0;-200.0
523.0;66.3;17.6;20.9;1.6165;1403.0;1229.0;1872.0;?;2.9;63.0;381.0;-200.0
489.0;63.7;?;21.5;1.6186;1453.0;1298.0;1940.0;1497.0;3.2;69.0;470.0;-200.0
502.0;56.0;18.7;23.7;1.6238;1455.0;1260.0;1868.0;1540.0;3.4;84.0;464.0;-200.0
498.0;48.2;19.5;26.0;1.598;1512.0;1282.0;1899.0;1554.0;3.6;95.0;450.0;-200.0
588.0;?;13.0;28.5;1.6286;1331.0;1082.0;1689.0;1252.0;2.3;80.0;274.0;?
512.0;45.3;18.2;28.1;1.6957;1472.0;1246.0;1873.0;1455.0;3.1;87.0;306.0;-200.0
539.0;43.9;16.2;29.0;1.7309;1430.0;1187.0;1812.0;1339.0;3.3;94.0;308.0;-200.0
624.0;44.3;11.0;28.9;1.7392;1264.0;1016.0;1650.0;1062.0;1.9;76.0;186.0;-200.0
?;42.3;15.9;29.6;1.7248;1378.0;1177.0;1775.0;1266.0;2.6;92.0;238.0;-200.0
578.0;42.9;14.2;29.4;1.7308;1377.0;1123.0;1716.0;1223.0;2.7;94.0;249.0;-200.0
?;45.1;19.9;28.7;1.7468;1527.0;1293.0;1907.0;1469.0;3.7;110.0;?;-200.0
470.0;51.2;21.7;27.0;1.7928;1573.0;1343.0;1990.0;1553.0;3.8;109.0;386.0;-200.0
448.0;52.7;25.7;26.5;1.7966;1674.0;1447.0;2065.0;1689.0;4.8;122.0;461.0;-200.0
535.0;51.7;17.3;26.2;1.7334;1455.0;1218.0;?;1387.0;3.5;107.0;394.0;-200.0
630.0;56.4;?;24.8;1.7447;1242.0;1022.0;1641.0;1139.0;2.2;83.0;266.0;-200.0
701.0;56.0;?;24.9;1.7367;1181.0;935.0;1565.0;960.0;1.5;62.0;158.0;-200.0
565.0;57.5;15.2;24.5;1.7433;1468.0;?;1738.0;1293.0;?;89.0;319.0;-200.0
552.0;56.9;17.2;24.7;1.7438;1520.0;1217.0;1812.0;1357.0;3.7;103.0;409.0;-200.0
621.0;59.2;11.9;23.9;1.7327;1203.0;1046.0;1664.0;1103.0;2.0;74.0;223.0;-200.0
732.0;60.2;8.1;23.8;1.7515;1096.0;903.0;1560.0;857.0;1.4;52.0;107.0;-200.0
845.0;61.3;4.9;23.5;1.7538;991.0;759.0;1440.0;658.0;1.1;-200.0;-200.0;-200.0
942.0;64.0;3.6;22.8;1.7507;941.0;686.0;1406.0;549.0;-200.0;38.0;50.0;-200.0
910.0;65.6;3.7;22.2;1.7355;952.0;695.0;?;627.0;0.7;?;56.0;-200.0
753.0;69.1;6.3;21.3;1.7275;1082.0;825.0;1526.0;930.0;1.2;59.0;163.0;-200.0
705.0;68.2;7.7;21.3;1.7127;1095.0;886.0;1574.0;1001.0;1.3;56.0;187.0;-200.0
765.0;65.2;6.3;22.2;1.7256;1049.0;826.0;1521.0;917.0;1.1;51.0;150.0;-200.0
807.0;59.0;5.6;24.1;1.7449;1055.0;795.0;1494.0;834.0;1.0;51.0;103.0;-200.0
814.0;61.6;5.1;24.3;1.8468;1074.0;767.0;1489.0;796.0;1.2;58.0;143.0;-200.0
680.0;59.6;9.0;24.8;1.8351;1229.0;941.0;1653.0;?;1.9;68.0;220.0;?
668.0;58.8;9.3;24.5;1.7838;1228.0;952.0;1622.0;1110.0;2.3;81.0;301.0;-200.0
768.0;76.8;5.9;21.0;1.8881;1107.0;807.0;1546.0;836.0;1.6;73.0;214.0;-200.0
872.0;78.0;4.4;?;1.7879;1031.0;732.0;1476.0;704.0;?;69.0;?;-200.0
815.0;?;5.8;19.4;1.7917;1155.0;804.0;1510.0;773.0;1.8;81.0;232.0;-200.0
784.0;79.1;6.6;19.6;1.7877;1131.0;841.0;1531.0;811.0;1.7;82.0;254.0;-200.0
?;73.1;7.8;20.8;1.7695;1143.0;890.0;1578.0;848.0;1.8;71.0;224.0;-200.0
733.0;68.6;?;21.1;1.7014;1145.0;915.0;1586.0;892.0;2.0;81.0;247.0;-200.0
726.0;68.3;8.3;21.1;1.6914;?;910.0;1563.0;992.0;2.2;87.0;334.0;-200.0
734.0;67.7;8.1;21.2;1.6848;?;905.0;1576.0;950.0;1.6;?;239.0;-200.0
806.0;68.6;6.1;20.8;1.6719;1049.0;817.0;1517.0;882.0;1.3;63.0;?;-200.0
767.0;68.1;6.7;20.8;?;1069.0;844.0;1527.0;883.0;1.5;63.0;185.0;-200.0
768.0;68.4;6.6;20.7;?;1073.0;838.0;1549.0;?;1.5;63.0;178.0;-200.0
799.0;70.5;6.1;20.1;?;1039.0;817.0;1502.0;836.0;1.3;55.0;132.0;-200.0
794.0;67.9;6.0;20.2;1.5901;1021.0;811.0;1502.0;837.0;1.4;52.0;?;-200.0
1203.0;70.4;1.4;19.4;1.5663;825.0;536.0;1302.0;498.0;0.5;32.0;39.0;-200.0
1166.0;73.8;1.7;18.8;1.5885;828.0;558.0;1304.0;494.0;0.4;-200.0;-200.0;-200.0
1139.0;77.7;1.9;?;?;847.0;576.0;1321.0;507.0;0.4;29.0;?;-200.0
956.0;76.9;3.4;18.2;1.5945;903.0;679.0;1385.0;660.0;0.6;44.0;90.0;-200.0
757.0;74.9;7.2;18.6;1.5918;1041.0;865.0;?;902.0;1.1;53.0;164.0;-200.0
559.0;70.3;19.0;19.6;1.5821;1314.0;1267.0;1888.0;1240.0;2.9;62.0;336.0;-200.0
499.0;66.6;24.5;20.2;1.5567;1326.0;1416.0;1971.0;1395.0;3.5;68.0;366.0;-200.0
475.0;?;25.6;19.7;1.5638;1464.0;1444.0;2049.0;1625.0;4.6;85.0;?;-200.0
564.0;73.4;?;19.2;1.6192;1313.0;1213.0;1789.0;1359.0;3.4;88.0;536.0;-200.0
647.0;69.6;12.3;20.0;1.607;1202.0;1058.0;1623.0;1152.0;2.3;82.0;416.0;-200.0
607.0;64.0;15.2;21.1;1.5795;1225.0;1155.0;1738.0;1159.0;2.7;?;379.0;-200.0
557.0;67.4;18.3;20.2;1.5832;1257.0;1248.0;1837.0;1179.0;3.1;87.0;368.0;-200.0
566.0;68.9;17.2;20.2;1.6074;1271.0;1217.0;1810.0;1227.0;3.2;90.0;444.0;-200.0
634.0;57.6;14.1;21.9;1.4942;1179.0;1120.0;1667.0;1119.0;2.5;97.0;352.0;-200.0
574.0;52.0;18.3;23.2;1.4642;1278.0;1248.0;1814.0;1243.0;3.4;99.0;375.0;-200.0
499.0;59.1;25.0;21.7;1.5115;1435.0;1429.0;2072.0;1449.0;4.8;109.0;479.0;-200.0
?;61.4;22.2;20.8;1.4898;1326.0;1356.0;1966.0;1405.0;?;95.0;448.0;?
537.0;64.2;21.4;?;1.4711;1324.0;1335.0;1920.0;1444.0;?;80.0;388.0;-200.0
592.0;65.1;16.2;19.7;1.4769;1206.0;1185.0;1751.0;1386.0;3.2;76.0;376.0;-200.0
700.0;63.3;?;20.0;1.4672;1052.0;987.0;1556.0;?;1.9;62.0;224.0;-200.0
743.0;66.1;8.9;19.0;1.4415;1057.0;934.0;1525.0;1041.0;1.9;57.0;206.0;-200.0
846.0;60.9;6.5;18.8;1.3032;952.0;833.0;1381.0;881.0;1.3;57.0;143.0;?
919.0;60.7;5.1;18.9;1.311;911.0;769.0;1340.0;?;1.1;54.0;113.0;-200.0
915.0;65.2;4.6;18.1;1.343;898.0;742.0;1345.0;796.0;1.0;50.0;93.0;-200.0
1134.0;65.1;2.1;18.3;1.3529;809.0;593.0;1277.0;647.0;0.5;44.0;58.0;-200.0
1072.0;66.9;?;18.3;?;823.0;616.0;1300.0;716.0;0.6;-200.0;-200.0;-200.0
1029.0;67.5;3.2;17.8;?;814.0;666.0;1311.0;719.0;0.5;34.0;56.0;-200.0
982.0;66.7;3.9;16.9;1.2772;857.0;705.0;1312.0;733.0;0.8;44.0;105.0;-200.0
881.0;60.6;6.0;17.8;1.2276;935.0;810.0;1356.0;835.0;1.2;74.0;243.0;-200.0
?;?;13.8;17.6;1.2151;1159.0;1110.0;1650.0;?;?;101.0;492.0;-200.0
648.0;57.8;14.8;17.9;1.1751;?;1141.0;1594.0;1114.0;3.0;103.0;435.0;-200.0
795.0;56.4;8.4;18.1;1.1645;979.0;917.0;1398.0;903.0;-200.0;-200.0;-200.0;-200.0
785.0;55.9;9.0;18.2;1.1547;998.0;?;1442.0;914.0;-200.0;-200.0;-200.0;-200.0
793.0;49.1;8.3;19.7;1.1148;962.0;911.0;1380.0;872.0;-200.0;-200.0;-200.0;-200.0
773.0;45.8;9.5;?;1.1126;985.0;957.0;1426.0;860.0;-200.0;-200.0;-200.0;-200.0
707.0;46.0;12.1;20.5;1.1;1043.0;1053.0;1514.0;959.0;-200.0;-200.0;-200.0;-200.0
826.0;50.6;7.4;18.9;1.0927;929.0;875.0;1365.0;814.0;-200.0;-200.0;-200.0;-200.0
816.0;51.6;8.0;18.4;1.0832;946.0;898.0;1377.0;827.0;-200.0;-200.0;-200.0;-200.0
818.0;52.6;7.9;17.9;?;955.0;894.0;1366.0;804.0;-200.0;-200.0;-200.0;-200.0
730.0;54.2;10.9;17.1;1.0503;1004.0;1012.0;1460.0;906.0;-200.0;-200.0;-200.0;-200.0
708.0;56.2;12.1;16.5;1.0455;1037.0;1053.0;1480.0;958.0;-200.0;-200.0;-200.0;-200.0
670.0;54.1;14.7;16.7;1.0212;1066.0;1140.0;1577.0;1032.0;-200.0;-200.0;-200.0;-200.0
898.0;57.7;6.0;15.4;1.0008;890.0;813.0;1274.0;772.0;-200.0;-200.0;?;-200.0
990.0;57.1;4.3;15.5;0.9971;843.0;729.0;1219.0;618.0;-200.0;-200.0;-200.0;-200.0
997.0;55.9;4.1;15.6;0.985;834.0;716.0;1205.0;614.0;-200.0;-200.0;-200.0;-200.0
1074.0;58.4;3.1;14.8;0.9777;809.0;659.0;1161.0;550.0;-200.0;-200.0;-200.0;?
1164.0;57.9;2.2;14.8;0.9662;786.0;600.0;1132.0;511.0;?;-200.0;-200.0;-200.0
1276.0;57.6;1.5;14.6;0.9517;747.0;543.0;1100.0;469.0;-200.0;-200.0;-200.0;-200.0
1419.0;57.1;0.9;14.6;0.9428;723.0;485.0;1065.0;?;-200.0;-200.0;-200.0;-200.0
1558.0;57.6;0.5;14.4;0.9416;704.0;444.0;1050.0;394.0;-200.0;-200.0;-200.0;-200.0
?;57.4;0.6;14.5;0.9413;709.0;449.0;1055.0;392.0;-200.0;-200.0;-200.0;-200.0
1485.0;58.4;0.7;14.3;0.9501;726.0;466.0;1066.0;408.0;-200.0;?;-200.0;-200.0
1205.0;57.4;2.2;14.7;0.9564;798.0;599.0;1141.0;517.0;-200.0;-200.0;-200.0;-200.0
908.0;58.1;5.8;14.3;0.9404;925.0;800.0;1272.0;750.0;-200.0;-200.0;-200.0;-200.0
878.0;58.3;5.9;14.0;0.9294;906.0;809.0;1272.0;787.0;-200.0;-200.0;-200.0;-200.0
?;53.2;5.9;15.4;0.9246;896.0;809.0;?;788.0;1.5;78.0;286.0;-200.0
932.0;49.9;5.3;16.5;0.9289;?;776.0;1222.0;760.0;1.2;72.0;281.0;-200.0
859.0;47.6;6.9;17.4;0.9387;948.0;853.0;1283.0;839.0;-200.0;-200.0;-200.0;-200.0
818.0;46.1;7.7;18.0;0.9401;945.0;886.0;1307.0;827.0;-200.0;-200.0;-200.0;-200.0
832.0;46.5;7.3;17.9;0.9474;942.0;871.0;1314.0;765.0;-200.0;?;-200.0;-200.0
831.0;48.3;7.2;17.4;0.955;943.0;?;1297.0;814.0;-200.0;-200.0;-200.0;-200.0
892.0;52.6;6.0;16.0;0.9489;894.0;810.0;1258.0;737.0;-200.0;-200.0;-200.0;-200.0
795.0;58.7;8.3;15.3;1.0154;984.0;910.0;1348.0;875.0;-200.0;-200.0;-200.0;-200.0
726.0;55.9;11.2;15.2;0.9572;?;1022.0;1454.0;983.0;-200.0;-200.0;-200.0;-200.0
759.0;56.3;10.1;14.8;0.9459;981.0;983.0;1370.0;942.0;-200.0;-200.0;-200.0;-200.0
731.0;57.8;10.6;14.7;0.9626;1021.0;1001.0;1415.0;971.0;-200.0;-200.0;-200.0;-200.0
834.0;57.3;7.2;14.8;0.9603;943.0;867.0;1314.0;891.0;-200.0;-200.0;-200.0;-200.0
970.0;57.1;4.4;14.9;0.9581;863.0;?;1207.0;724.0;-200.0;-200.0;-200.0;-200.0
1013.0;55.5;3.8;15.2;0.9521;847.0;698.0;1174.0;719.0;-200.0;-200.0;-200.0;-200.0
1015.0;55.4;3.8;15.3;0.9564;859.0;698.0;1189.0;705.0;-200.0;-200.0;-200.0;-200.0
1004.0;56.9;4.0;15.1;0.9673;861.0;712.0;1197.0;718.0;-200.0;-200.0;-200.0;-200.0
1146.0;56.4;2.2;15.0;0.9554;786.0;602.0;1123.0;584.0;-200.0;-200.0;-200.0;-200.0
1333.0;56.4;1.1;14.9;0.9474;740.0;506.0;1074.0;469.0;-200.0;-200.0;-200.0;-200.0
1434.0;54.7;0.8;15.2;0.9394;730.0;483.0;1065.0;438.0;-200.0;-200.0;?;-200.0
1436.0;55.4;0.8;15.1;0.9439;728.0;475.0;1061.0;432.0;-200.0;-200.0;-200.0;-200.0
1325.0;56.8;1.2;14.9;0.9541;755.0;517.0;1091.0;487.0;-200.0;-200.0;-200.0;-200.0
1080.0;55.9;3.2;15.2;0.9589;854.0;663.0;1189.0;655.0;-200.0;-200.0;-200.0;-200.0
758.0;56.3;10.2;15.3;0.9684;1079.0;985.0;1465.0;1009.0;-200.0;-200.0;-200.0;-200.0
659.0;55.4;13.6;15.6;0.9725;1097.0;1103.0;1520.0;1113.0;-200.0;-200.0;-200.0;-200.0
747.0;53.3;9.9;16.3;0.9809;1024.0;976.0;1386.0;1030.0;-200.0;-200.0;-200.0;-200.0
?;42.2;9.1;20.4;0.9964;990.0;942.0;1359.0;986.0;-200.0;-200.0;-200.0;?
788.0;39.4;8.0;21.9;1.0234;1013.0;901.0;1369.0;975.0;-200.0;?;-200.0;-200.0
746.0;41.2;9.7;21.5;1.0399;1051.0;?;1442.0;984.0;-200.0;-200.0;-200.0;-200.0
726.0;41.4;9.7;22.2;1.097;1052.0;?;1446.0;982.0;-200.0;-200.0;-200.0;-200.0
675.0;46.8;12.0;21.0;1.1508;1141.0;1049.0;1530.0;1117.0;-200.0;-200.0;-200.0;-200.0
679.0;44.9;11.3;21.9;?;1130.0;1024.0;1537.0;1177.0;-200.0;-200.0;-200.0;-200.0
711.0;46.7;10.4;21.5;1.1837;1099.0;993.0;1507.0;1129.0;-200.0;-200.0;-200.0;-200.0
?;56.6;?;19.7;1.2811;1182.0;1064.0;1616.0;1217.0;-200.0;-200.0;-200.0;-200.0
615.0;60.8;14.6;18.8;1.3036;1211.0;1135.0;1682.0;1234.0;-200.0;-200.0;-200.0;-200.0
537.0;59.6;21.0;19.3;1.3195;1340.0;1324.0;?;1412.0;-200.0;-200.0;-200.0;-200.0
553.0;?;17.9;17.6;1.3803;1299.0;1237.0;1804.0;1350.0;-200.0;-200.0;-200.0;-200.0
769.0;77.1;7.3;?;1.4243;1046.0;872.0;1479.0;968.0;-200.0;-200.0;-200.0;-200.0
884.0;77.3;4.8;16.6;1.4491;949.0;754.0;1393.0;?;-200.0;-200.0;-200.0;-200.0
908.0;78.1;4.8;15.9;1.4039;966.0;756.0;1363.0;741.0;-200.0;-200.0;-200.0;-200.0
770.0;82.3;?;15.1;1.4009;1062.0;887.0;1473.0;866.0;-200.0;-200.0;-200.0;-200.0
906.0;?;4.3;14.8;1.4005;?;730.0;1345.0;757.0;?;-200.0;-200.0;-200.0
1046.0;84.6;?;14.4;?;862.0;649.0;1289.0;675.0;-200.0;-200.0;-200.0;-200.0
1125.0;77.6;?;15.8;1.3792;823.0;590.0;1241.0;624.0;-200.0;-200.0;-200.0;-200.0
1097.0;79.4;2.3;15.2;1.3605;839.0;604.0;1259.0;605.0;-200.0;-200.0;-200.0;-200.0
992.0;81.9;3.5;14.8;1.3735;879.0;681.0;1312.0;703.0;-200.0;-200.0;-200.0;-200.0
725.0;82.9;10.0;14.6;1.3706;1095.0;977.0;?;998.0;-200.0;-200.0;-200.0;-200.0
544.0;80.4;?;14.8;1.3428;1359.0;?;1878.0;1311.0;-200.0;-200.0;-200.0;?
519.0;77.1;22.2;15.6;?;1354.0;1358.0;1942.0;1403.0;-200.0;-200.0;-200.0;-200.0
501.0;70.9;24.1;17.3;1.3876;1420.0;1405.0;1941.0;1573.0;-200.0;-200.0;-200.0;-200.0
578.0;51.3;?;22.2;1.3543;1265.0;1221.0;1760.0;1354.0;-200.0;-200.0;-200.0;-200.0
639.0;43.9;14.2;24.4;1.3184;1146.0;1122.0;1659.0;1131.0;-200.0;-200.0;-200.0;-200.0
620.0;47.6;15.0;22.7;1.2989;1150.0;1149.0;1676.0;1113.0;-200.0;-200.0;-200.0;-200.0
560.0;61.5;18.3;20.5;1.4673;1282.0;1247.0;1861.0;1258.0;-200.0;-200.0;-200.0;-200.0
