Accelerometer RKN_ accX;InertialMeasurementUnit R-SHOE AngVelNavFrameX;Accelerometer BACK accX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;Accelerometer LUA^ accX;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE Compass;Accelerometer LH accZ;InertialMeasurementUnit LLA accZ;Accelerometer LUA_ accX;InertialMeasurementUnit R-SHOE Body_Ax
-300.0;-20;90.0;-180;-20;380.0;-114;0;-39;-393.0;?;-85.0;265
-317.0;-8;77.0;-180;-8;352.0;-114;-4;-39;-720.0;-43.0;-5.0;269
-206.0;8;?;-180;8;577.0;?;-1;-39;?;385.0;195.0;267
-63.0;-2;70.0;-180;-2;641.0;-113;-1;?;?;394.0;?;271
-212.0;16;30.0;-180;16;598.0;-112;-4;-39;-505.0;202.0;299.0;?
-322.0;27;38.0;?;27;506.0;-112;-2;-39;-572.0;53.0;273.0;272
-261.0;?;37.0;-180;-39;591.0;-111;?;-38;-557.0;-37.0;275.0;268
-154.0;?;39.0;-180;?;592.0;-111;3;?;-607.0;-20.0;358.0;269
-242.0;24;33.0;-180;24;530.0;-111;4;-38;-644.0;114.0;171.0;269
-382.0;7;17.0;?;7;511.0;-111;1;-38;-939.0;?;?;268
-465.0;13;1.0;-180;13;532.0;-111;-6;-38;-804.0;186.0;156.0;269
-532.0;14;-24.0;-180;14;482.0;-111;-12;-38;-982.0;?;123.0;269
-152.0;-10;-40.0;-180;-10;491.0;?;-3;-38;?;433.0;196.0;267
-59.0;-26;-68.0;-180;?;575.0;-109;8;-38;-1023.0;356.0;276.0;280
-305.0;-24;?;-180;-24;?;-109;-2;-38;-884.0;288.0;329.0;263
-394.0;-6;-26.0;-180;-6;663.0;-109;?;-38;-811.0;?;405.0;274
?;-51;16.0;-180;-51;570.0;-109;-2;-38;-824.0;174.0;247.0;273
-26.0;-63;17.0;-180;-63;543.0;-109;3;-38;-705.0;133.0;264.0;263
-106.0;24;51.0;-180;24;586.0;-108;-8;?;-700.0;249.0;307.0;309
-155.0;-2;68.0;-180;-2;537.0;-108;-5;-38;-651.0;411.0;272.0;203
-35.0;33;67.0;-179;33;502.0;-107;-4;-38;-712.0;545.0;224.0;380
?;-205;77.0;-181;-205;532.0;-108;-4;-38;-605.0;571.0;230.0;339
11.0;-125;43.0;-180;-125;542.0;-108;2;-38;-705.0;473.0;194.0;400
?;774;?;-178;774;542.0;-110;-2;-38;-774.0;?;213.0;1069
-31.0;654;46.0;-185;654;555.0;-126;7;-38;-812.0;513.0;224.0;525
-55.0;?;40.0;-170;-88;570.0;-137;?;-38;-775.0;454.0;272.0;46
-90.0;-89;51.0;-191;-89;?;?;-8;-38;-721.0;435.0;260.0;324
-109.0;-482;80.0;-170;-482;567.0;?;2;-38;-729.0;374.0;293.0;387
-48.0;?;83.0;-178;-289;609.0;-143;-1;-37;-714.0;336.0;333.0;519
-28.0;588;93.0;-212;588;640.0;-148;-5;-37;-708.0;329.0;323.0;488
20.0;371;70.0;57;371;580.0;-147;-5;-37;-665.0;328.0;297.0;626
122.0;?;105.0;227;1282;546.0;-152;-11;-37;-666.0;347.0;254.0;183
50.0;1243;6.0;159;1243;560.0;-158;-6;-37;-691.0;382.0;265.0;157
-36.0;1895;25.0;186;1895;561.0;-158;-20;-37;-679.0;419.0;256.0;-124
-8.0;3954;?;181;3954;555.0;-162;?;-37;-660.0;444.0;239.0;-1114
-7.0;1211;75.0;175;1211;543.0;-163;14;-36;-627.0;463.0;233.0;-72
23.0;-366;-9.0;184;?;535.0;-162;?;-37;-609.0;441.0;204.0;?
40.0;356;-105.0;?;356;505.0;?;?;-35;-631.0;?;190.0;?
40.0;-76;-14.0;178;-76;484.0;-162;-20;?;-650.0;?;131.0;380
7.0;303;?;178;303;443.0;-163;283;-34;-568.0;374.0;143.0;322
-5.0;272;-100.0;173;?;390.0;-163;888;-35;-535.0;355.0;154.0;332
-35.0;217;?;158;217;303.0;-163;889;-43;-764.0;334.0;101.0;374
-40.0;144;?;?;144;229.0;-163;684;-48;-766.0;365.0;-96.0;?
-2.0;-96;?;148;-96;291.0;-163;702;-83;-693.0;342.0;-287.0;230
32.0;31;-91.0;206;?;384.0;-163;565;-122;-557.0;306.0;-180.0;239
71.0;73;-31.0;153;73;406.0;-163;354;-128;-666.0;257.0;?;256
78.0;74;-12.0;-150;74;429.0;-163;74;?;-646.0;197.0;-65.0;?
101.0;39;-11.0;-202;39;433.0;-163;-253;-152;-583.0;161.0;-149.0;244
73.0;9;25.0;-153;9;370.0;-163;-348;-150;-640.0;139.0;-123.0;240
99.0;38;153.0;-186;38;307.0;-163;-493;-158;-644.0;90.0;-151.0;239
45.0;3;155.0;-161;?;316.0;-163;-780;-165;-940.0;36.0;-74.0;245
76.0;-49;?;-169;-49;354.0;-163;-1055;-167;-830.0;52.0;-103.0;261
59.0;-48;336.0;-168;?;419.0;-163;-1059;-170;-812.0;200.0;-87.0;261
70.0;-59;459.0;?;-59;?;-163;-539;-172;-592.0;?;?;262
68.0;-28;657.0;-169;-28;?;-163;-306;-171;-660.0;?;-110.0;257
65.0;-80;537.0;-166;-80;696.0;-163;-408;-172;-721.0;33.0;-4.0;268
57.0;-12;?;-169;-12;672.0;-163;-183;-172;-748.0;72.0;-20.0;250
41.0;-57;452.0;-171;-57;626.0;-163;-17;-171;-629.0;126.0;-3.0;220
?;-506;325.0;-173;-506;748.0;-163;-84;-171;-675.0;103.0;46.0;274
31.0;-546;381.0;-173;-546;801.0;-163;-77;-170;-715.0;189.0;35.0;307
29.0;-376;482.0;-173;-376;828.0;-163;-57;-170;?;?;102.0;319
23.0;-427;498.0;-174;-427;927.0;?;-58;-170;-695.0;46.0;87.0;350
52.0;-373;507.0;-174;-373;931.0;-164;-46;-170;-727.0;120.0;159.0;363
39.0;-343;508.0;-175;-343;898.0;-164;-101;-170;-713.0;220.0;185.0;369
28.0;-343;510.0;-175;-343;982.0;-164;?;?;?;251.0;257.0;355
?;-303;544.0;-176;?;1016.0;?;-25;-170;-688.0;240.0;305.0;338
65.0;-404;551.0;-176;-404;976.0;-164;-33;-170;-719.0;181.0;277.0;340
42.0;-478;509.0;?;-478;967.0;-164;-68;?;-716.0;163.0;?;359
76.0;-457;587.0;-176;-457;987.0;?;-39;-170;?;155.0;321.0;369
92.0;-429;592.0;-176;-429;981.0;-164;-14;-171;-689.0;271.0;286.0;?
76.0;-286;571.0;-176;-286;941.0;-164;?;-171;-676.0;379.0;305.0;435
?;-214;610.0;-175;-214;901.0;-164;-46;-171;-699.0;313.0;329.0;405
?;-211;595.0;-175;-211;?;-163;-36;-171;-701.0;305.0;358.0;364
?;-180;593.0;-175;-180;951.0;-163;-40;-171;-666.0;?;347.0;376
28.0;-171;574.0;-176;-171;968.0;-163;-37;-171;?;338.0;?;400
23.0;-43;508.0;-176;-43;976.0;-163;-22;-171;?;289.0;?;412
-4.0;155;528.0;-176;155;991.0;-163;-22;-171;-686.0;302.0;408.0;401
62.0;201;560.0;-176;201;1038.0;?;-32;-171;-687.0;334.0;421.0;?
66.0;147;537.0;-177;147;1086.0;-163;?;-171;-643.0;?;410.0;384
95.0;?;522.0;-178;189;1079.0;-163;-33;-171;-687.0;351.0;426.0;?
76.0;243;503.0;-178;243;1047.0;-163;-24;-171;-678.0;315.0;?;375
117.0;?;500.0;-179;267;1002.0;-163;-37;?;-681.0;333.0;?;362
181.0;331;474.0;-179;331;980.0;-163;?;-171;-700.0;385.0;357.0;360
187.0;329;470.0;-179;329;949.0;-163;-16;-171;-664.0;442.0;?;337
159.0;356;?;-179;356;987.0;-163;-22;?;-366.0;422.0;318.0;337
17.0;419;393.0;-179;419;944.0;-163;-8;-171;-169.0;394.0;288.0;379
-91.0;395;384.0;?;395;943.0;-163;-10;-171;58.0;391.0;259.0;366
-402.0;406;258.0;-179;406;?;-163;-25;-171;?;424.0;255.0;340
-324.0;439;215.0;?;439;789.0;?;-8;?;357.0;406.0;86.0;358
-255.0;442;214.0;-178;442;748.0;-162;-17;-172;348.0;357.0;2.0;332
?;480;223.0;-177;480;709.0;-162;5;-172;-24.0;335.0;-165.0;295
-175.0;519;?;-177;519;520.0;-162;26;-172;-27.0;?;-79.0;306
-136.0;446;209.0;-177;446;409.0;-162;-11;-172;-288.0;303.0;-178.0;306
-179.0;444;?;-176;444;394.0;-162;-21;-172;-48.0;288.0;-200.0;306
123.0;501;?;-176;501;322.0;-162;-15;-172;597.0;205.0;-252.0;310
157.0;238;123.0;-175;238;390.0;-162;-100;-172;1234.0;-31.0;?;289
41.0;45;67.0;-175;45;312.0;-162;-484;-172;1083.0;-343.0;-385.0;274
2.0;135;18.0;-175;135;394.0;-162;-844;-173;889.0;-334.0;-476.0;302
168.0;?;20.0;-176;18;?;-163;-473;-175;1053.0;-379.0;-437.0;258
-791.0;?;?;-176;-121;575.0;-163;53;-175;-262.0;-331.0;-466.0;?
207.0;?;1.0;-176;-3;598.0;-162;18;-174;679.0;-284.0;-477.0;?
215.0;72;21.0;-176;72;396.0;-162;11;-174;893.0;-31.0;-385.0;284
-206.0;35;18.0;-176;35;294.0;-162;20;-174;758.0;-42.0;-453.0;263
-267.0;22;66.0;-176;22;?;-162;79;-174;841.0;-125.0;-311.0;278
-79.0;24;71.0;-176;24;117.0;-163;192;-174;927.0;-365.0;-473.0;?
-188.0;58;88.0;-176;58;326.0;-162;?;-174;967.0;-729.0;-335.0;267
-135.0;?;162.0;-176;66;317.0;?;134;-175;810.0;-888.0;-517.0;?
-108.0;28;114.0;-176;28;244.0;-162;?;-175;803.0;-836.0;?;253
-304.0;8;131.0;-176;?;?;-162;-117;-175;811.0;-644.0;-473.0;237
-240.0;14;165.0;-176;14;282.0;-162;?;-175;791.0;-680.0;-437.0;238
-337.0;12;158.0;-176;12;300.0;-162;22;-175;796.0;-432.0;-486.0;239
?;-15;129.0;-176;?;289.0;-162;-7;-175;827.0;-393.0;-437.0;250
-235.0;-14;?;-176;-14;?;-162;-76;-175;814.0;-695.0;-476.0;248
?;2;280.0;-176;2;343.0;-162;-66;-175;801.0;?;-398.0;255
?;20;?;-176;20;?;-162;-4;-176;759.0;-610.0;-448.0;254
-210.0;19;395.0;-176;?;?;-162;-127;-176;732.0;-669.0;-422.0;238
?;?;441.0;-176;-8;361.0;-162;-54;-176;759.0;-732.0;-396.0;251
-301.0;6;434.0;?;6;389.0;-162;273;-177;717.0;?;-390.0;249
-338.0;?;452.0;?;31;408.0;-162;108;?;676.0;?;-370.0;230
-321.0;27;440.0;-178;27;389.0;-162;-111;-177;?;-646.0;-331.0;236
-281.0;4;442.0;-178;4;392.0;-162;-10;-177;?;-634.0;-310.0;250
-313.0;-7;446.0;-179;-7;428.0;-162;4;-177;?;-634.0;-332.0;251
?;?;451.0;-179;-7;423.0;-162;?;-177;697.0;-622.0;-345.0;251
-264.0;-25;468.0;-178;-25;374.0;-162;-20;?;717.0;-606.0;-288.0;245
-275.0;-27;502.0;-178;-27;401.0;-162;-26;-177;688.0;-601.0;-276.0;241
-261.0;-31;491.0;-178;-31;416.0;-162;10;-177;650.0;-577.0;?;245
-239.0;-19;497.0;-178;-19;435.0;-162;1;?;?;-533.0;-293.0;241
-222.0;3;495.0;-178;3;440.0;-162;0;?;646.0;-527.0;-276.0;?
?;3;473.0;?;?;455.0;-162;9;-177;?;?;-233.0;239
-235.0;7;446.0;-178;?;459.0;-162;1;-177;628.0;-550.0;-218.0;236
-200.0;-24;404.0;-178;-24;479.0;-162;2;-177;659.0;-507.0;-243.0;?
-202.0;-19;432.0;-178;-19;?;-162;3;-177;683.0;-493.0;-248.0;260
-205.0;44;412.0;-178;44;462.0;-162;-3;-177;720.0;-510.0;-232.0;239
-178.0;34;413.0;-178;34;476.0;-162;-2;-177;688.0;-513.0;-240.0;241
-137.0;33;401.0;-178;33;477.0;?;-2;-177;650.0;-469.0;-251.0;241
-48.0;119;407.0;-178;119;484.0;-163;6;-177;618.0;-460.0;-261.0;227
-45.0;150;394.0;-178;150;478.0;-163;3;-177;603.0;-432.0;-271.0;234
?;135;389.0;-178;135;480.0;-163;-1;-177;?;?;-238.0;?
-25.0;154;406.0;-178;?;435.0;-163;4;-177;627.0;-422.0;-217.0;?
-102.0;146;374.0;-178;146;412.0;-163;3;-177;674.0;-408.0;-257.0;187
-155.0;135;?;-178;135;394.0;?;3;-177;718.0;-414.0;-277.0;187
43.0;?;363.0;-178;143;410.0;?;4;-177;776.0;-439.0;-289.0;202
-80.0;123;378.0;-178;123;?;-164;7;-177;?;-443.0;-284.0;205
-182.0;139;392.0;-178;139;414.0;-164;6;-177;723.0;-437.0;-311.0;196
-262.0;?;417.0;-178;106;452.0;?;?;-177;716.0;-437.0;-326.0;199
-60.0;24;467.0;-178;?;443.0;?;-3;-177;740.0;-410.0;-316.0;193
8.0;49;490.0;-178;49;434.0;?;0;-177;636.0;-411.0;-286.0;187
-112.0;62;491.0;-178;62;446.0;-164;0;-177;655.0;-425.0;-314.0;183
?;47;498.0;-178;47;438.0;-164;2;-177;673.0;-447.0;-307.0;179
-147.0;56;493.0;-178;56;446.0;-164;-3;-177;629.0;-458.0;-282.0;185
-28.0;37;490.0;-178;37;476.0;-164;-12;?;618.0;-480.0;-273.0;189
?;13;427.0;-178;13;465.0;-165;-3;?;595.0;-505.0;-253.0;177
-110.0;18;411.0;-178;18;467.0;-164;4;-177;623.0;-506.0;-242.0;167
-126.0;40;419.0;-178;40;462.0;-164;-7;?;667.0;?;-232.0;176
-104.0;1;411.0;-178;1;441.0;-164;2;-177;716.0;-487.0;-244.0;?
-166.0;-34;388.0;-178;-34;422.0;-164;?;-177;759.0;-481.0;-254.0;172
-133.0;-28;406.0;?;-28;403.0;-165;-11;-177;729.0;-461.0;?;174
-113.0;-28;430.0;?;-28;?;-165;-2;-177;688.0;-456.0;-292.0;?
-142.0;?;460.0;-178;13;454.0;-165;-6;-177;670.0;-437.0;-291.0;174
-194.0;24;446.0;-178;24;461.0;?;?;-177;?;-427.0;-288.0;179
-179.0;-30;440.0;-178;-30;468.0;-164;-6;-177;660.0;-410.0;?;174
-179.0;-6;452.0;-178;-6;459.0;-165;-8;?;618.0;-412.0;-266.0;178
-209.0;32;452.0;-178;32;454.0;-165;2;-177;629.0;-420.0;-253.0;172
-166.0;-6;462.0;-178;-6;458.0;-165;3;?;?;-432.0;-252.0;148
-235.0;-12;483.0;-178;-12;438.0;-165;-3;-177;671.0;-464.0;-244.0;155
-288.0;3;488.0;-178;3;455.0;-165;-1;-177;692.0;-483.0;?;164
-258.0;0;465.0;-178;0;456.0;-165;-1;-177;688.0;-487.0;-251.0;153
-117.0;4;464.0;-178;4;455.0;-165;0;-177;697.0;?;-261.0;153
-54.0;3;?;-178;3;447.0;-165;2;-177;650.0;-463.0;-261.0;158
-118.0;?;474.0;-178;3;458.0;-165;2;-177;693.0;-444.0;-262.0;158
-195.0;3;486.0;?;3;471.0;-165;2;?;?;-429.0;-258.0;158
-145.0;3;491.0;-178;?;468.0;-165;2;-177;682.0;-416.0;-260.0;?
-172.0;3;?;-178;3;441.0;-165;?;-177;?;-416.0;-291.0;158
?;3;442.0;-178;3;453.0;-165;2;-177;668.0;-419.0;?;158
-84.0;3;451.0;-178;3;459.0;-165;2;-177;662.0;-429.0;-265.0;158
-98.0;3;436.0;-178;3;470.0;-165;2;-177;682.0;-433.0;-275.0;158
-85.0;3;439.0;-178;3;450.0;-165;2;-177;639.0;-453.0;-279.0;158
-89.0;3;?;-178;?;459.0;-165;2;-177;659.0;-449.0;-262.0;157
-91.0;?;432.0;-178;3;461.0;-165;2;-177;660.0;-453.0;-263.0;158
-83.0;?;443.0;-178;1;452.0;-165;0;-177;681.0;-468.0;-252.0;158
-89.0;-20;455.0;-178;-20;476.0;-165;-5;-177;676.0;-465.0;-266.0;?
-47.0;-38;485.0;-178;-38;448.0;-165;?;-178;666.0;-453.0;-280.0;162
-31.0;-24;490.0;-178;-24;466.0;-165;-5;-177;659.0;-455.0;-273.0;157
-62.0;-16;490.0;-178;-16;465.0;-165;-8;-177;673.0;-446.0;-252.0;157
-57.0;-16;507.0;-178;-16;466.0;-165;0;-177;661.0;-438.0;-292.0;154
-28.0;10;498.0;-178;10;454.0;?;4;-177;661.0;-432.0;-286.0;159
-53.0;10;498.0;-178;10;476.0;-165;-3;-177;649.0;-432.0;-256.0;168
-24.0;-24;510.0;-178;-24;475.0;-165;2;-177;668.0;-438.0;-291.0;156
31.0;-30;516.0;-178;-30;456.0;-165;?;-177;669.0;-440.0;?;152
39.0;-31;?;-178;-31;468.0;-165;-1;-177;647.0;-437.0;-247.0;155
?;-41;497.0;-178;-41;464.0;-165;-4;-177;658.0;-445.0;-251.0;153
31.0;-36;494.0;-178;-36;462.0;-165;-4;?;667.0;-451.0;-256.0;154
-19.0;-38;?;-178;?;448.0;-165;-4;-177;688.0;-444.0;?;154
-52.0;-39;442.0;-178;-39;447.0;-165;-4;-177;719.0;-449.0;-260.0;154
-82.0;-35;432.0;-178;-35;447.0;-165;-4;-177;738.0;-457.0;-265.0;154
-46.0;-44;456.0;?;-44;447.0;-165;-1;-177;?;-439.0;-286.0;153
-92.0;-22;491.0;-178;-22;447.0;-165;2;?;654.0;-441.0;-298.0;156
-81.0;17;474.0;-178;17;447.0;-165;1;-177;636.0;-436.0;-302.0;161
-88.0;12;462.0;-178;12;456.0;?;1;-177;637.0;-441.0;?;160
-44.0;32;472.0;-178;32;455.0;-165;2;-177;619.0;-446.0;-280.0;166
-53.0;107;471.0;-178;107;457.0;-165;-4;-177;629.0;-444.0;-290.0;172
-46.0;115;466.0;?;115;451.0;-165;?;-177;668.0;-446.0;-250.0;152
-11.0;47;463.0;-178;47;452.0;-166;1;-177;710.0;-455.0;-244.0;155
21.0;48;477.0;-178;48;?;?;-2;-177;718.0;-484.0;-267.0;173
-4.0;53;448.0;-178;?;419.0;-166;-1;-177;722.0;-494.0;-293.0;162
-26.0;?;459.0;-178;36;443.0;-166;-1;-177;689.0;-481.0;?;162
-28.0;62;470.0;-178;62;432.0;?;-1;-177;668.0;-465.0;-282.0;163
-30.0;-20;?;-178;-20;?;-166;?;-177;678.0;-454.0;-300.0;154
-76.0;20;?;-178;20;439.0;-166;15;-177;707.0;?;-283.0;170
-60.0;199;404.0;-178;199;?;-166;9;-177;740.0;?;-281.0;180
-44.0;184;405.0;-178;184;422.0;-166;-1;-178;762.0;-431.0;-279.0;180
-64.0;178;?;-178;178;431.0;-166;?;-177;766.0;-445.0;-292.0;191
-64.0;208;419.0;-178;208;448.0;-167;?;-177;735.0;-450.0;-323.0;195
-62.0;170;405.0;-178;170;437.0;?;3;-177;694.0;-470.0;-331.0;193
-39.0;236;396.0;-178;236;476.0;-167;?;-177;673.0;-493.0;-312.0;193
-29.0;433;389.0;-178;433;468.0;-168;7;-177;682.0;-486.0;-292.0;186
-54.0;526;?;-178;526;495.0;-168;7;-177;649.0;-479.0;-271.0;?
-64.0;512;372.0;-178;512;472.0;-168;7;-177;642.0;?;-283.0;245
-65.0;563;354.0;-178;563;496.0;-168;7;-177;613.0;-482.0;-275.0;197
-62.0;415;?;-178;415;514.0;-168;?;-177;597.0;-496.0;?;331
-67.0;290;327.0;-178;290;516.0;-169;7;-177;564.0;-505.0;-240.0;?
-49.0;296;277.0;-178;296;529.0;-169;?;-177;541.0;-514.0;-198.0;452
-52.0;293;305.0;-178;293;529.0;?;-4;-177;?;-496.0;-223.0;454
-48.0;446;?;?;446;520.0;-170;-10;-177;561.0;-481.0;-234.0;435
-52.0;?;407.0;-178;326;522.0;-170;8;-177;588.0;?;-221.0;443
-64.0;293;404.0;-178;293;500.0;-171;6;-177;536.0;-464.0;?;486
-56.0;537;409.0;-178;537;543.0;-172;-5;-177;539.0;-446.0;-233.0;480
-18.0;?;?;-178;467;539.0;?;2;-177;531.0;-430.0;?;?
-31.0;445;408.0;-178;445;514.0;-171;?;-177;507.0;-413.0;-199.0;442
-72.0;570;420.0;-178;570;?;-171;-1;-177;498.0;-405.0;-174.0;477
-39.0;564;451.0;-178;564;504.0;-170;?;-177;466.0;-396.0;-193.0;480
-41.0;553;455.0;-179;?;493.0;-171;-1;-177;550.0;-390.0;?;471
-58.0;535;444.0;-177;535;485.0;-169;-1;-177;508.0;-383.0;-224.0;497
-66.0;559;476.0;-178;559;482.0;-170;?;-177;542.0;-392.0;-240.0;?
-57.0;1071;471.0;-179;1071;477.0;-167;5;-178;575.0;-386.0;-234.0;484
-38.0;?;455.0;-175;1587;487.0;-156;-16;-176;622.0;-376.0;-242.0;459
-37.0;1476;468.0;-184;1476;501.0;-167;10;-179;619.0;-389.0;-276.0;390
?;1803;416.0;-170;1803;497.0;-139;-11;-174;694.0;-384.0;-309.0;194
-50.0;619;395.0;-186;619;511.0;-154;83;-180;717.0;?;-286.0;201
-50.0;?;321.0;-176;-163;561.0;-108;39;-176;714.0;-389.0;-284.0;146
-42.0;1047;240.0;-167;1047;602.0;-30;-136;-173;846.0;-403.0;-245.0;189
-47.0;?;308.0;-222;-547;557.0;-152;72;-190;1026.0;-407.0;-274.0;446
-11.0;-624;?;6;-624;543.0;5;-241;-152;994.0;-390.0;-287.0;-535
-27.0;830;191.0;217;830;602.0;229;-913;?;?;-464.0;-416.0;-592
-25.0;27;209.0;141;?;612.0;162;-1296;-121;823.0;-483.0;-504.0;515
-11.0;203;212.0;131;203;516.0;178;-1389;178;738.0;-494.0;-483.0;294
-38.0;392;175.0;127;392;404.0;184;-473;179;776.0;-488.0;-552.0;168
?;194;146.0;116;194;298.0;168;270;138;?;-522.0;-459.0;298
-25.0;247;127.0;131;247;318.0;183;-256;166;?;-483.0;-514.0;207
-16.0;123;121.0;138;123;369.0;172;-607;154;634.0;-561.0;-507.0;280
-24.0;129;72.0;138;129;300.0;177;-451;156;589.0;?;-468.0;248
-41.0;125;79.0;152;125;?;176;-569;?;442.0;-808.0;-528.0;256
-34.0;133;131.0;168;133;310.0;175;?;177;355.0;-838.0;-553.0;264
-72.0;68;113.0;142;68;292.0;176;-534;146;300.0;-835.0;-488.0;?
-38.0;60;89.0;218;60;288.0;175;-443;230;258.0;?;-506.0;214
-46.0;-2;66.0;77;-2;305.0;175;-30;72;259.0;-705.0;-478.0;230
-28.0;8;?;-200;8;333.0;174;466;-182;212.0;-782.0;-430.0;219
-29.0;?;181.0;-179;-1;344.0;174;1113;-166;428.0;-725.0;-420.0;222
-8.0;-157;120.0;-159;-157;347.0;174;?;-197;449.0;-697.0;-411.0;251
-72.0;63;122.0;-179;63;355.0;170;2927;36;643.0;-702.0;?;240
-16.0;?;352.0;-156;?;340.0;?;1752;234;671.0;-644.0;-405.0;264
-23.0;218;462.0;-175;218;408.0;?;131;146;577.0;-572.0;-419.0;253
-28.0;149;299.0;-173;?;420.0;159;1045;166;550.0;-549.0;-471.0;99
44.0;-799;455.0;-173;-799;545.0;157;1479;154;669.0;?;-475.0;12
70.0;-878;476.0;-172;-878;?;157;-810;141;?;-478.0;-504.0;10
50.0;-730;?;-170;-730;754.0;155;-701;136;332.0;-423.0;-469.0;117
10.0;641;334.0;-172;641;?;143;?;111;403.0;-436.0;-306.0;515
-55.0;?;317.0;-172;1431;580.0;138;?;117;447.0;-494.0;-164.0;341
-18.0;435;332.0;-172;435;572.0;131;22;113;414.0;-578.0;-178.0;-200
-24.0;466;311.0;-172;466;509.0;131;2;111;438.0;-611.0;-225.0;?
-53.0;462;276.0;-172;462;?;140;?;?;480.0;-600.0;-277.0;-180
-74.0;636;266.0;-173;636;444.0;118;9;99;543.0;-700.0;?;-139
-27.0;190;308.0;-174;190;?;160;-37;?;557.0;-828.0;-260.0;-265
-76.0;994;282.0;-173;994;468.0;77;-9;92;570.0;-697.0;-280.0;?
?;2088;338.0;-175;2088;470.0;-184;-30;91;605.0;-431.0;-283.0;593
-27.0;1958;402.0;-175;?;509.0;-189;-14;91;562.0;-438.0;-270.0;577
9.0;5481;357.0;-171;5481;532.0;-11;-27;88;?;-479.0;-307.0;1025
-53.0;?;481.0;-181;5765;533.0;28;-5;95;565.0;-406.0;-280.0;1269
-101.0;327;356.0;-167;327;523.0;7;-98;86;603.0;-404.0;-266.0;594
-85.0;-3183;-55.0;-183;-3183;498.0;13;?;103;596.0;-403.0;-309.0;-47
?;-2577;164.0;-172;-2577;?;11;-339;98;755.0;-437.0;-370.0;100
-18.0;-165;168.0;-167;-165;491.0;13;-583;103;695.0;?;?;700
88.0;?;60.0;-218;68;471.0;16;-557;144;568.0;-501.0;-407.0;?
?;-324;32.0;-2;-324;552.0;13;-823;?;570.0;-520.0;-614.0;?
-64.0;76;48.0;147;76;446.0;?;-969;10;707.0;-494.0;-345.0;368
-143.0;-3;75.0;32;-3;468.0;14;-659;187;583.0;-500.0;?;251
-109.0;35;56.0;56;35;548.0;14;-723;161;500.0;-526.0;-568.0;262
180.0;46;64.0;64;46;480.0;14;-757;156;383.0;-543.0;-511.0;272
572.0;14;57.0;79;14;447.0;?;-501;161;?;-576.0;-512.0;255
365.0;44;11.0;?;44;417.0;13;-528;138;322.0;-628.0;-476.0;283
-93.0;19;43.0;61;19;350.0;13;-415;155;?;-704.0;-390.0;255
-73.0;?;56.0;?;55;325.0;12;-55;146;422.0;-599.0;-354.0;?
-308.0;?;49.0;-170;42;298.0;12;451;143;536.0;-640.0;-386.0;241
-579.0;5;58.0;-161;?;247.0;11;1167;141;?;?;-408.0;250
-607.0;124;28.0;-183;124;290.0;11;1791;137;453.0;-765.0;-419.0;233
-389.0;109;176.0;-164;109;346.0;11;2539;140;416.0;-705.0;-414.0;262
-425.0;219;551.0;-174;219;268.0;10;1625;139;385.0;-687.0;-514.0;256
-432.0;?;740.0;-164;21;316.0;?;139;130;?;?;-530.0;248
-361.0;-36;657.0;-166;-36;346.0;10;247;132;293.0;-480.0;-491.0;?
-457.0;?;549.0;-168;?;369.0;10;261;134;265.0;-474.0;-456.0;180
-364.0;?;494.0;-163;-411;521.0;10;554;117;317.0;-465.0;-388.0;397
-303.0;1407;498.0;-162;1407;483.0;10;690;107;308.0;-491.0;-164.0;453
-48.0;2603;484.0;-163;2603;444.0;9;179;110;311.0;-635.0;-191.0;321
?;?;444.0;-163;918;513.0;8;139;109;?;-668.0;-266.0;124
549.0;615;404.0;-163;615;609.0;7;85;?;536.0;-630.0;-208.0;?
695.0;656;412.0;-163;656;775.0;7;63;109;466.0;?;-73.0;16
-761.0;543;405.0;-163;543;721.0;7;101;108;367.0;-564.0;1.0;16
-821.0;440;441.0;-163;440;651.0;7;68;109;224.0;-513.0;247.0;161
-886.0;-101;480.0;-163;?;695.0;8;82;108;511.0;-370.0;193.0;334
732.0;-65;504.0;-163;-65;563.0;8;79;109;402.0;-347.0;91.0;175
-105.0;1;506.0;-163;1;454.0;9;80;109;382.0;-340.0;10.0;188
-301.0;-41;447.0;?;?;452.0;9;78;108;?;-282.0;-140.0;209
?;179;431.0;-163;179;?;9;89;?;232.0;-341.0;-223.0;258
230.0;393;?;-163;393;280.0;10;88;109;416.0;-387.0;-181.0;438
-124.0;359;383.0;-163;359;340.0;10;70;110;455.0;-280.0;-192.0;171
-16.0;464;392.0;-164;464;358.0;10;62;110;389.0;-278.0;-246.0;322
100.0;470;389.0;-164;470;391.0;10;60;110;407.0;-211.0;-187.0;346
-68.0;204;343.0;-164;204;405.0;11;?;110;292.0;-204.0;-155.0;-675
-17.0;626;310.0;-164;626;403.0;12;50;111;311.0;-355.0;?;-86
?;1050;288.0;-164;1050;?;12;26;111;417.0;-425.0;?;845
63.0;361;299.0;-164;361;364.0;12;18;111;582.0;?;-222.0;514
35.0;-250;317.0;-164;-250;?;12;28;111;32.0;-301.0;-251.0;?
