InertialMeasurementUnit BACK accZ;InertialMeasurementUnit LUA magneticZ;Accelerometer RKN^ accZ;InertialMeasurementUnit BACK magneticX;Accelerometer BACK accZ;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit LLA magneticY;Accelerometer HIP accZ
937.0;-494.0;456.0;?;-753.0;258.0;-656.0;-452.0
927.0;-495.0;502.0;-487.0;-784.0;266.0;-658.0;?
903.0;-497.0;495.0;-485.0;?;273.0;-656.0;-441.0
924.0;?;534.0;-477.0;-800.0;283.0;-647.0;-434.0
935.0;-503.0;553.0;-475.0;-762.0;286.0;-641.0;-471.0
915.0;-506.0;532.0;?;-760.0;?;-635.0;-458.0
898.0;-513.0;486.0;-474.0;-748.0;308.0;-625.0;-492.0
901.0;-519.0;456.0;-475.0;-741.0;316.0;-619.0;-494.0
900.0;-523.0;483.0;-475.0;-753.0;322.0;?;-524.0
899.0;-527.0;493.0;-475.0;-757.0;329.0;-605.0;-498.0
889.0;-533.0;465.0;-475.0;-732.0;335.0;-601.0;-506.0
883.0;-535.0;498.0;-480.0;-734.0;341.0;?;-516.0
887.0;-537.0;460.0;-478.0;-736.0;352.0;-602.0;-529.0
905.0;-536.0;379.0;-483.0;-723.0;360.0;?;?
906.0;-535.0;434.0;?;-717.0;365.0;-609.0;-536.0
896.0;-541.0;411.0;-488.0;-727.0;374.0;-610.0;-603.0
?;-541.0;414.0;-490.0;-728.0;379.0;-613.0;?
901.0;-543.0;428.0;-495.0;-752.0;?;-615.0;-595.0
895.0;-550.0;509.0;?;-748.0;394.0;-616.0;-628.0
910.0;-552.0;?;-490.0;-709.0;399.0;-620.0;-585.0
883.0;-556.0;386.0;-492.0;-778.0;406.0;-623.0;-575.0
910.0;-560.0;400.0;-491.0;-811.0;411.0;-626.0;-576.0
903.0;-564.0;421.0;-488.0;?;414.0;-631.0;-526.0
908.0;-564.0;?;-492.0;-831.0;410.0;-641.0;-531.0
933.0;-565.0;395.0;-487.0;-842.0;411.0;-641.0;-489.0
910.0;?;388.0;-484.0;?;?;-645.0;-514.0
925.0;-561.0;383.0;-480.0;-840.0;403.0;-646.0;-487.0
940.0;-557.0;338.0;-474.0;-857.0;392.0;-643.0;-487.0
925.0;-556.0;400.0;-469.0;-876.0;385.0;-636.0;-491.0
907.0;-553.0;377.0;-463.0;-880.0;377.0;-631.0;-410.0
?;-550.0;385.0;-452.0;-876.0;375.0;-621.0;-347.0
934.0;-549.0;383.0;-445.0;-844.0;376.0;-612.0;?
948.0;-548.0;401.0;-440.0;-824.0;?;-601.0;-206.0
955.0;-548.0;?;-434.0;-813.0;386.0;-585.0;-132.0
979.0;-547.0;366.0;-426.0;-767.0;383.0;-574.0;-84.0
?;-546.0;?;?;?;383.0;-568.0;12.0
955.0;-542.0;?;-394.0;-760.0;374.0;-559.0;96.0
968.0;-539.0;400.0;-369.0;-729.0;365.0;-554.0;186.0
938.0;-534.0;420.0;-335.0;-705.0;349.0;-548.0;225.0
901.0;-532.0;?;-292.0;-712.0;?;?;317.0
?;-529.0;395.0;-248.0;?;321.0;-526.0;359.0
805.0;-528.0;422.0;-194.0;-639.0;303.0;-517.0;411.0
756.0;-529.0;416.0;-134.0;-630.0;294.0;-503.0;396.0
?;-530.0;369.0;-67.0;-651.0;278.0;-489.0;446.0
?;?;377.0;-9.0;-622.0;?;-478.0;462.0
571.0;-530.0;375.0;47.0;-609.0;246.0;-465.0;?
528.0;?;340.0;?;-598.0;226.0;-455.0;442.0
?;-537.0;366.0;145.0;-586.0;204.0;?;490.0
418.0;-541.0;347.0;192.0;-592.0;179.0;?;515.0
?;-543.0;376.0;?;-595.0;158.0;?;486.0
338.0;-543.0;397.0;263.0;-596.0;144.0;-444.0;497.0
320.0;-543.0;369.0;296.0;-532.0;138.0;-446.0;533.0
273.0;-546.0;317.0;326.0;-550.0;?;-444.0;556.0
241.0;-549.0;380.0;346.0;-554.0;?;-444.0;534.0
216.0;?;415.0;369.0;-597.0;132.0;-435.0;444.0
196.0;-556.0;436.0;387.0;-572.0;129.0;-431.0;408.0
185.0;?;472.0;400.0;-583.0;130.0;-431.0;381.0
157.0;?;459.0;414.0;-546.0;138.0;-431.0;364.0
154.0;-562.0;510.0;421.0;-536.0;145.0;-431.0;346.0
184.0;-568.0;505.0;429.0;-517.0;?;-433.0;314.0
?;-572.0;472.0;?;-538.0;160.0;?;305.0
191.0;-579.0;499.0;440.0;-512.0;?;-422.0;327.0
186.0;-587.0;505.0;441.0;-531.0;168.0;-415.0;?
244.0;-594.0;?;439.0;-521.0;182.0;-402.0;297.0
?;-600.0;581.0;433.0;-532.0;192.0;-392.0;?
279.0;-601.0;?;428.0;-560.0;202.0;-384.0;331.0
257.0;-605.0;586.0;420.0;-541.0;?;-370.0;304.0
265.0;?;595.0;412.0;-587.0;232.0;-358.0;304.0
265.0;-614.0;583.0;403.0;-578.0;245.0;-340.0;279.0
264.0;-620.0;620.0;398.0;-546.0;259.0;-318.0;267.0
266.0;-630.0;481.0;395.0;-607.0;271.0;-296.0;270.0
260.0;-639.0;493.0;391.0;-538.0;289.0;-273.0;303.0
253.0;-646.0;388.0;?;-532.0;306.0;-254.0;322.0
262.0;-654.0;295.0;391.0;?;319.0;-238.0;335.0
259.0;-660.0;195.0;392.0;-597.0;331.0;-228.0;296.0
252.0;-662.0;281.0;392.0;-551.0;341.0;-221.0;333.0
266.0;-667.0;238.0;398.0;-573.0;348.0;-220.0;354.0
260.0;-669.0;313.0;404.0;-527.0;?;-227.0;365.0
258.0;?;155.0;409.0;-557.0;355.0;-235.0;363.0
235.0;-667.0;?;417.0;-411.0;352.0;?;364.0
244.0;-666.0;460.0;423.0;-341.0;?;-253.0;346.0
257.0;-666.0;404.0;?;-419.0;344.0;-253.0;334.0
?;-663.0;436.0;442.0;-315.0;338.0;-254.0;324.0
204.0;-662.0;288.0;?;-329.0;335.0;?;293.0
172.0;-660.0;?;458.0;-320.0;?;-229.0;300.0
186.0;-661.0;198.0;467.0;-328.0;343.0;-209.0;308.0
151.0;-664.0;119.0;473.0;-326.0;346.0;-180.0;315.0
158.0;-666.0;38.0;484.0;-342.0;353.0;-142.0;274.0
?;-669.0;64.0;488.0;-317.0;364.0;-96.0;312.0
110.0;-674.0;159.0;492.0;-370.0;378.0;-46.0;313.0
29.0;-676.0;182.0;495.0;-377.0;394.0;7.0;265.0
117.0;-678.0;84.0;495.0;-376.0;417.0;64.0;263.0
77.0;-681.0;56.0;491.0;-342.0;435.0;122.0;253.0
46.0;-682.0;115.0;?;-345.0;462.0;183.0;242.0
27.0;-685.0;59.0;?;?;483.0;237.0;247.0
37.0;-688.0;-4.0;483.0;-464.0;499.0;284.0;259.0
47.0;-690.0;-32.0;481.0;-449.0;522.0;329.0;228.0
49.0;?;-21.0;?;-455.0;533.0;367.0;?
43.0;?;-27.0;485.0;?;544.0;401.0;198.0
35.0;-694.0;-39.0;?;-540.0;555.0;440.0;244.0
44.0;-691.0;-66.0;493.0;-497.0;564.0;476.0;316.0
37.0;-688.0;-109.0;497.0;-471.0;571.0;513.0;223.0
20.0;-680.0;-119.0;502.0;-466.0;575.0;533.0;247.0
6.0;-672.0;?;510.0;-443.0;579.0;541.0;415.0
16.0;-666.0;-105.0;515.0;-394.0;585.0;551.0;451.0
?;-660.0;-50.0;521.0;-388.0;587.0;564.0;468.0
124.0;-654.0;8.0;524.0;-417.0;593.0;575.0;413.0
118.0;-650.0;9.0;524.0;-427.0;596.0;?;403.0
62.0;-649.0;-17.0;523.0;-445.0;594.0;577.0;405.0
113.0;-648.0;-39.0;521.0;-425.0;?;575.0;347.0
131.0;-649.0;-5.0;523.0;-415.0;601.0;577.0;444.0
119.0;-648.0;-34.0;?;-386.0;604.0;577.0;438.0
98.0;-645.0;-12.0;521.0;-385.0;601.0;578.0;508.0
69.0;-643.0;28.0;520.0;-417.0;599.0;576.0;484.0
?;-637.0;-16.0;521.0;-439.0;596.0;580.0;449.0
28.0;-629.0;-3.0;522.0;-490.0;595.0;588.0;424.0
34.0;-625.0;-9.0;521.0;-511.0;593.0;?;373.0
53.0;?;-10.0;523.0;?;586.0;606.0;415.0
56.0;-612.0;12.0;521.0;-756.0;590.0;617.0;448.0
35.0;-607.0;35.0;?;-680.0;588.0;625.0;393.0
20.0;-601.0;-13.0;?;-669.0;590.0;630.0;566.0
6.0;-597.0;-54.0;518.0;-692.0;591.0;640.0;408.0
23.0;-590.0;6.0;517.0;-671.0;?;649.0;295.0
39.0;-586.0;122.0;519.0;-523.0;588.0;659.0;297.0
70.0;-583.0;?;518.0;-567.0;591.0;668.0;406.0
84.0;-581.0;424.0;518.0;-471.0;?;674.0;121.0
93.0;-578.0;810.0;517.0;-447.0;598.0;679.0;?
?;-578.0;725.0;511.0;-423.0;599.0;685.0;261.0
?;-575.0;59.0;499.0;-403.0;607.0;693.0;373.0
299.0;-569.0;-122.0;489.0;-391.0;609.0;698.0;291.0
360.0;-560.0;-208.0;481.0;-361.0;612.0;702.0;274.0
376.0;-555.0;-250.0;472.0;-320.0;615.0;?;259.0
375.0;-551.0;-238.0;465.0;-334.0;611.0;707.0;384.0
?;-546.0;-74.0;465.0;-402.0;605.0;?;365.0
293.0;-534.0;-70.0;465.0;-457.0;599.0;?;309.0
294.0;-515.0;-67.0;470.0;-507.0;593.0;733.0;300.0
189.0;-486.0;-31.0;471.0;-428.0;585.0;745.0;292.0
165.0;-457.0;70.0;473.0;-800.0;?;759.0;341.0
144.0;-422.0;123.0;?;-737.0;563.0;770.0;332.0
102.0;-393.0;112.0;480.0;-670.0;551.0;784.0;380.0
57.0;-371.0;?;481.0;-865.0;547.0;792.0;?
4.0;-344.0;362.0;488.0;?;?;795.0;410.0
22.0;?;692.0;491.0;-650.0;527.0;798.0;95.0
34.0;-304.0;959.0;497.0;-548.0;523.0;800.0;261.0
44.0;-285.0;1321.0;497.0;-508.0;?;798.0;516.0
131.0;-273.0;688.0;500.0;-453.0;513.0;796.0;357.0
?;-267.0;498.0;497.0;-440.0;511.0;794.0;447.0
60.0;-266.0;-436.0;496.0;-440.0;503.0;787.0;?
272.0;-266.0;1091.0;488.0;-437.0;502.0;783.0;367.0
?;-272.0;189.0;480.0;-389.0;507.0;767.0;349.0
364.0;-287.0;-501.0;475.0;-332.0;504.0;740.0;407.0
312.0;-314.0;-98.0;470.0;-380.0;502.0;701.0;384.0
270.0;-346.0;15.0;?;-488.0;513.0;666.0;462.0
195.0;-382.0;44.0;449.0;-502.0;521.0;626.0;487.0
164.0;-408.0;-18.0;436.0;?;529.0;?;576.0
140.0;-430.0;118.0;428.0;?;535.0;566.0;599.0
114.0;-452.0;118.0;419.0;-819.0;544.0;542.0;353.0
108.0;-471.0;33.0;407.0;-589.0;552.0;520.0;486.0
88.0;-483.0;-2.0;392.0;-750.0;?;509.0;638.0
62.0;-488.0;8.0;382.0;-703.0;571.0;512.0;559.0
35.0;-497.0;?;376.0;?;578.0;512.0;418.0
49.0;-509.0;?;365.0;-514.0;581.0;512.0;358.0
72.0;-524.0;50.0;361.0;-520.0;585.0;497.0;193.0
86.0;-538.0;150.0;352.0;-456.0;?;484.0;101.0
31.0;-547.0;237.0;346.0;-441.0;588.0;475.0;241.0
154.0;-550.0;252.0;337.0;-409.0;592.0;465.0;325.0
312.0;-547.0;497.0;324.0;-379.0;?;459.0;230.0
357.0;?;1294.0;311.0;-357.0;?;457.0;193.0
365.0;-540.0;389.0;300.0;-343.0;598.0;460.0;240.0
367.0;-541.0;490.0;?;-328.0;597.0;453.0;252.0
309.0;?;27.0;293.0;-383.0;596.0;433.0;300.0
276.0;-539.0;-57.0;294.0;-413.0;588.0;426.0;263.0
274.0;?;-250.0;?;-441.0;579.0;430.0;240.0
?;-499.0;-201.0;300.0;-459.0;566.0;438.0;293.0
158.0;-472.0;-262.0;304.0;-961.0;560.0;462.0;317.0
129.0;-442.0;-179.0;?;?;551.0;491.0;365.0
113.0;-416.0;-189.0;306.0;-675.0;540.0;510.0;409.0
80.0;-393.0;-136.0;312.0;-721.0;539.0;520.0;416.0
46.0;-376.0;-365.0;318.0;-670.0;535.0;529.0;?
26.0;-367.0;-506.0;321.0;-580.0;526.0;?;43.0
30.0;-366.0;-678.0;?;-512.0;524.0;507.0;149.0
20.0;-366.0;484.0;326.0;-381.0;524.0;496.0;473.0
86.0;-368.0;1164.0;327.0;-321.0;521.0;493.0;349.0
28.0;-378.0;2826.0;329.0;?;517.0;485.0;398.0
95.0;-384.0;690.0;331.0;-437.0;515.0;486.0;310.0
242.0;-388.0;-185.0;333.0;-395.0;515.0;488.0;247.0
?;-400.0;1709.0;?;?;511.0;487.0;271.0
331.0;-412.0;-665.0;337.0;-276.0;510.0;483.0;349.0
299.0;-428.0;-953.0;332.0;-347.0;511.0;467.0;381.0
297.0;-445.0;-38.0;330.0;-323.0;514.0;452.0;433.0
202.0;-458.0;-93.0;?;-432.0;516.0;438.0;404.0
116.0;-473.0;?;325.0;?;512.0;419.0;491.0
105.0;-485.0;-120.0;320.0;-643.0;?;402.0;489.0
74.0;-497.0;31.0;316.0;-721.0;518.0;388.0;?
69.0;?;-25.0;315.0;?;519.0;377.0;629.0
45.0;-508.0;8.0;315.0;-642.0;523.0;369.0;596.0
30.0;-509.0;75.0;315.0;-609.0;521.0;366.0;429.0
-1.0;-510.0;63.0;317.0;-636.0;521.0;368.0;121.0
-16.0;-505.0;109.0;323.0;?;518.0;378.0;440.0
?;?;111.0;329.0;-472.0;511.0;402.0;221.0
11.0;-480.0;?;333.0;-407.0;505.0;?;-112.0
?;-469.0;213.0;339.0;?;502.0;458.0;58.0
73.0;-448.0;361.0;?;?;496.0;486.0;246.0
218.0;-422.0;481.0;351.0;?;?;515.0;297.0
210.0;-399.0;864.0;354.0;-405.0;487.0;546.0;177.0
263.0;-381.0;840.0;361.0;-401.0;476.0;572.0;154.0
331.0;-363.0;306.0;371.0;-432.0;?;586.0;142.0
276.0;-346.0;-188.0;384.0;-357.0;445.0;581.0;233.0
225.0;-327.0;-78.0;396.0;-429.0;426.0;569.0;203.0
?;-302.0;-290.0;411.0;-445.0;399.0;571.0;291.0
178.0;-271.0;-332.0;420.0;-985.0;377.0;579.0;291.0
141.0;-231.0;-275.0;429.0;-426.0;350.0;?;313.0
102.0;-188.0;-255.0;439.0;-725.0;320.0;593.0;277.0
71.0;-140.0;-214.0;451.0;?;294.0;615.0;330.0
64.0;-97.0;-195.0;?;-642.0;263.0;626.0;124.0
88.0;-56.0;-267.0;?;-609.0;238.0;623.0;233.0
100.0;-12.0;-473.0;483.0;?;213.0;627.0;412.0
48.0;35.0;-272.0;490.0;-438.0;185.0;?;393.0
47.0;76.0;434.0;495.0;-440.0;159.0;629.0;443.0
76.0;111.0;1541.0;498.0;-494.0;133.0;627.0;323.0
186.0;148.0;?;499.0;-456.0;104.0;626.0;248.0
201.0;184.0;?;503.0;-501.0;80.0;617.0;209.0
298.0;207.0;297.0;509.0;-552.0;44.0;613.0;272.0
297.0;233.0;565.0;515.0;-495.0;12.0;?;222.0
?;260.0;281.0;517.0;-590.0;-13.0;594.0;239.0
206.0;285.0;-765.0;522.0;-620.0;-44.0;586.0;287.0
155.0;311.0;?;527.0;-655.0;-79.0;578.0;321.0
101.0;332.0;38.0;?;-753.0;-110.0;571.0;?
108.0;347.0;38.0;529.0;-520.0;-144.0;562.0;238.0
109.0;355.0;33.0;533.0;?;-172.0;555.0;307.0
123.0;360.0;195.0;537.0;?;-197.0;553.0;?
128.0;358.0;189.0;541.0;-719.0;?;552.0;256.0
136.0;355.0;229.0;547.0;-662.0;?;549.0;59.0
125.0;348.0;203.0;?;-656.0;-268.0;542.0;?
163.0;?;167.0;557.0;-653.0;-286.0;529.0;-28.0
213.0;336.0;41.0;562.0;-659.0;-302.0;511.0;-93.0
255.0;324.0;?;566.0;-685.0;-312.0;483.0;-56.0
275.0;311.0;179.0;569.0;?;-318.0;452.0;1.0
215.0;288.0;343.0;568.0;-672.0;-323.0;415.0;-39.0
291.0;268.0;886.0;569.0;-679.0;-325.0;?;-51.0
339.0;249.0;976.0;566.0;-661.0;?;?;-34.0
355.0;?;777.0;564.0;-660.0;-328.0;293.0;34.0
?;218.0;-330.0;562.0;-649.0;-326.0;245.0;41.0
375.0;206.0;-596.0;561.0;-637.0;-323.0;194.0;31.0
373.0;199.0;-455.0;559.0;-632.0;-321.0;160.0;14.0
369.0;?;-480.0;554.0;-619.0;-320.0;139.0;25.0
?;?;-355.0;554.0;-584.0;-316.0;127.0;15.0
403.0;181.0;-311.0;548.0;-573.0;?;116.0;35.0
388.0;174.0;-206.0;547.0;-571.0;-313.0;111.0;66.0
?;?;-170.0;?;-542.0;-310.0;97.0;?
380.0;165.0;-189.0;541.0;-646.0;-312.0;83.0;92.0
371.0;161.0;-230.0;537.0;-708.0;-313.0;74.0;97.0
363.0;158.0;107.0;536.0;-662.0;?;70.0;104.0
358.0;158.0;?;533.0;-574.0;-316.0;73.0;58.0
334.0;158.0;?;529.0;-525.0;-320.0;74.0;3.0
314.0;158.0;1209.0;526.0;-559.0;-322.0;76.0;20.0
297.0;158.0;1183.0;522.0;-560.0;-325.0;79.0;179.0
282.0;157.0;394.0;?;-602.0;-328.0;76.0;217.0
259.0;158.0;751.0;517.0;-616.0;?;71.0;135.0
?;158.0;17.0;512.0;-564.0;-342.0;61.0;?
258.0;161.0;-503.0;513.0;-568.0;-347.0;50.0;?
?;161.0;46.0;?;-607.0;-352.0;41.0;99.0
338.0;168.0;-196.0;?;-615.0;-360.0;?;103.0
?;176.0;-129.0;497.0;-721.0;-369.0;11.0;81.0
258.0;185.0;209.0;494.0;-796.0;-375.0;?;141.0
259.0;192.0;213.0;493.0;?;-380.0;-8.0;113.0
?;?;201.0;491.0;-836.0;-385.0;-11.0;315.0
?;196.0;?;485.0;-707.0;-393.0;-18.0;472.0
288.0;197.0;137.0;483.0;?;-395.0;-21.0;643.0
281.0;200.0;-3.0;479.0;-518.0;-403.0;-27.0;637.0
?;202.0;-12.0;475.0;-515.0;-408.0;-33.0;646.0
245.0;?;10.0;472.0;-612.0;-415.0;-31.0;?
257.0;209.0;35.0;?;-640.0;-414.0;-30.0;442.0
264.0;213.0;-12.0;475.0;-620.0;-417.0;-25.0;356.0
324.0;215.0;-26.0;474.0;-593.0;-418.0;-20.0;324.0
441.0;?;11.0;472.0;-549.0;-419.0;-15.0;324.0
403.0;214.0;-4.0;467.0;-573.0;-416.0;-14.0;341.0
354.0;203.0;-55.0;463.0;-531.0;-411.0;-15.0;356.0
?;184.0;-38.0;462.0;?;-405.0;-29.0;379.0
231.0;163.0;105.0;459.0;-491.0;?;-55.0;442.0
195.0;141.0;?;455.0;-480.0;-388.0;-81.0;444.0
195.0;120.0;711.0;453.0;-533.0;-384.0;-105.0;399.0
237.0;?;?;446.0;-498.0;-381.0;?;?
228.0;81.0;75.0;444.0;-457.0;-378.0;-130.0;374.0
213.0;77.0;127.0;442.0;-438.0;-375.0;-142.0;326.0
193.0;79.0;28.0;439.0;-470.0;-372.0;-161.0;394.0
176.0;84.0;-13.0;439.0;-524.0;?;-179.0;509.0
157.0;91.0;65.0;436.0;?;-363.0;-200.0;?
139.0;95.0;97.0;434.0;-550.0;-352.0;-225.0;425.0
118.0;94.0;144.0;?;-649.0;-349.0;-235.0;433.0
150.0;89.0;?;433.0;-754.0;?;-237.0;450.0
92.0;83.0;180.0;431.0;-678.0;-333.0;-234.0;632.0
106.0;72.0;254.0;430.0;-545.0;?;-227.0;683.0
115.0;59.0;367.0;423.0;-598.0;-311.0;-216.0;491.0
116.0;49.0;616.0;425.0;-636.0;?;-210.0;339.0
119.0;41.0;545.0;424.0;?;-280.0;-203.0;363.0
139.0;34.0;747.0;425.0;-440.0;-269.0;-193.0;251.0
145.0;26.0;509.0;424.0;?;-259.0;?;?
118.0;22.0;141.0;?;-407.0;-251.0;-180.0;152.0
141.0;15.0;33.0;424.0;-390.0;?;-179.0;305.0
221.0;4.0;-10.0;428.0;-404.0;-240.0;-181.0;306.0
262.0;-17.0;25.0;429.0;-404.0;-235.0;-193.0;297.0
340.0;-29.0;269.0;432.0;-389.0;-231.0;?;266.0
?;-34.0;310.0;?;-391.0;?;-212.0;290.0
?;?;206.0;424.0;?;-215.0;?;354.0
262.0;-51.0;230.0;?;-341.0;-213.0;-173.0;342.0
227.0;-72.0;263.0;424.0;-366.0;-211.0;-153.0;314.0
254.0;-90.0;289.0;426.0;-395.0;-206.0;-150.0;310.0
171.0;-107.0;285.0;426.0;-478.0;-205.0;-149.0;263.0
112.0;-116.0;329.0;424.0;-480.0;-201.0;-159.0;309.0
80.0;?;260.0;419.0;-738.0;-195.0;-170.0;312.0
97.0;-134.0;195.0;415.0;-736.0;-189.0;-176.0;284.0
84.0;-143.0;111.0;408.0;-583.0;-188.0;-196.0;376.0
47.0;?;253.0;402.0;-748.0;-186.0;-220.0;461.0
24.0;-164.0;594.0;393.0;-636.0;-183.0;-255.0;433.0
23.0;-182.0;646.0;386.0;-630.0;-176.0;-296.0;154.0
26.0;-203.0;894.0;382.0;-579.0;-173.0;-339.0;92.0
68.0;-227.0;1425.0;?;?;-169.0;-383.0;310.0
116.0;-249.0;185.0;379.0;-473.0;-170.0;?;442.0
?;-265.0;149.0;372.0;?;-165.0;-467.0;391.0
88.0;-279.0;713.0;?;-458.0;-163.0;-494.0;345.0
262.0;-295.0;-269.0;374.0;-408.0;-165.0;-513.0;314.0
338.0;-299.0;-394.0;379.0;-411.0;-166.0;-524.0;316.0
315.0;-294.0;-104.0;379.0;-389.0;-159.0;-519.0;365.0
328.0;-280.0;93.0;383.0;-359.0;-153.0;-509.0;404.0
313.0;?;-1.0;386.0;?;-158.0;-497.0;435.0
286.0;-237.0;-68.0;392.0;-401.0;-159.0;-472.0;495.0
237.0;-207.0;10.0;396.0;-454.0;-159.0;-443.0;520.0
184.0;-181.0;103.0;395.0;-524.0;-155.0;-401.0;505.0
152.0;?;238.0;399.0;?;-150.0;-362.0;?
122.0;-147.0;296.0;399.0;?;-144.0;-325.0;307.0
100.0;-138.0;70.0;398.0;-705.0;-142.0;-281.0;427.0
82.0;?;?;398.0;-625.0;-139.0;?;639.0
65.0;-131.0;49.0;396.0;-599.0;?;-188.0;550.0
?;?;-119.0;396.0;-704.0;-137.0;-144.0;?
43.0;-122.0;-40.0;394.0;-680.0;-127.0;-109.0;337.0
66.0;-123.0;?;395.0;-625.0;-121.0;-79.0;406.0
70.0;-123.0;0.0;392.0;-679.0;-109.0;-64.0;167.0
126.0;?;16.0;394.0;-547.0;-101.0;-65.0;-2.0
140.0;-132.0;308.0;394.0;-567.0;-95.0;-79.0;119.0
213.0;-138.0;439.0;393.0;-539.0;-84.0;-107.0;354.0
?;-145.0;2115.0;388.0;-558.0;-77.0;-154.0;326.0
329.0;-148.0;729.0;387.0;-535.0;-67.0;-215.0;255.0
333.0;-160.0;?;377.0;-533.0;-55.0;-285.0;181.0
348.0;-175.0;?;367.0;-517.0;-43.0;-331.0;247.0
329.0;-190.0;-129.0;362.0;-556.0;-33.0;-355.0;?
381.0;-213.0;-245.0;361.0;-589.0;-17.0;-375.0;288.0
377.0;-238.0;-269.0;361.0;-561.0;-10.0;-391.0;297.0
322.0;-272.0;-238.0;364.0;-537.0;5.0;-401.0;278.0
276.0;-301.0;-176.0;361.0;?;18.0;?;284.0
264.0;-325.0;-158.0;360.0;-718.0;28.0;-409.0;335.0
242.0;-349.0;-117.0;?;-661.0;40.0;-395.0;380.0
230.0;-372.0;-279.0;360.0;-738.0;47.0;-373.0;?
219.0;-388.0;-311.0;359.0;-667.0;56.0;-339.0;425.0
210.0;-399.0;-384.0;361.0;-689.0;?;-302.0;429.0
209.0;-411.0;581.0;363.0;-648.0;65.0;-268.0;343.0
217.0;-415.0;831.0;367.0;-746.0;64.0;-229.0;322.0
219.0;-415.0;1928.0;378.0;?;57.0;-189.0;316.0
236.0;-409.0;1291.0;386.0;-761.0;51.0;-148.0;?
?;-397.0;-274.0;396.0;-740.0;41.0;-121.0;388.0
202.0;-387.0;552.0;405.0;-718.0;34.0;-104.0;434.0
264.0;-376.0;417.0;412.0;-743.0;22.0;-97.0;429.0
323.0;-364.0;-618.0;419.0;-772.0;12.0;-101.0;441.0
294.0;-345.0;-65.0;425.0;-759.0;5.0;-119.0;416.0
311.0;-333.0;-18.0;426.0;-769.0;-2.0;-151.0;453.0
317.0;-322.0;39.0;431.0;-769.0;-2.0;-185.0;484.0
384.0;-308.0;-105.0;438.0;-761.0;?;-225.0;470.0
?;-299.0;?;437.0;-730.0;-19.0;-257.0;465.0
411.0;-291.0;16.0;440.0;-738.0;-31.0;-293.0;?
395.0;?;-65.0;441.0;-733.0;?;-321.0;?
380.0;-282.0;30.0;441.0;-728.0;-42.0;-331.0;444.0
391.0;?;-27.0;441.0;-677.0;-45.0;-342.0;436.0
393.0;?;46.0;445.0;-727.0;-49.0;?;459.0
397.0;-289.0;?;439.0;-744.0;-50.0;-366.0;468.0
419.0;-293.0;27.0;442.0;-773.0;-51.0;-372.0;494.0
416.0;-299.0;176.0;?;-765.0;?;-388.0;482.0
412.0;-307.0;267.0;438.0;-705.0;-41.0;-392.0;?
387.0;-313.0;383.0;437.0;-726.0;?;-398.0;411.0
355.0;-312.0;164.0;434.0;-732.0;-29.0;-403.0;401.0
348.0;-310.0;-26.0;428.0;-692.0;-22.0;-401.0;412.0
355.0;-303.0;42.0;422.0;-683.0;-16.0;-390.0;370.0
326.0;-303.0;146.0;418.0;-643.0;-13.0;-374.0;344.0
308.0;-312.0;?;414.0;?;-4.0;-359.0;337.0
330.0;-326.0;430.0;?;-699.0;-1.0;-351.0;333.0
358.0;-337.0;347.0;415.0;-678.0;7.0;-348.0;334.0
388.0;-362.0;86.0;?;-665.0;19.0;-339.0;334.0
388.0;-390.0;20.0;416.0;?;38.0;-320.0;324.0
393.0;-414.0;?;417.0;-600.0;58.0;-301.0;334.0
367.0;-445.0;-121.0;412.0;-613.0;?;?;348.0
355.0;-469.0;-146.0;?;-598.0;111.0;-250.0;375.0
347.0;-491.0;?;411.0;-567.0;?;-223.0;361.0
324.0;-514.0;33.0;401.0;-560.0;152.0;-180.0;366.0
?;-531.0;2.0;390.0;-599.0;?;-145.0;360.0
?;-537.0;47.0;380.0;-629.0;191.0;-112.0;?
262.0;-548.0;68.0;369.0;-598.0;211.0;-86.0;340.0
265.0;-552.0;413.0;363.0;-613.0;225.0;-70.0;322.0
257.0;-553.0;624.0;362.0;-556.0;233.0;-52.0;311.0
233.0;-554.0;626.0;357.0;-586.0;241.0;-35.0;315.0
223.0;-552.0;514.0;358.0;-620.0;246.0;-37.0;325.0
192.0;-550.0;361.0;361.0;-621.0;250.0;-42.0;361.0
182.0;-555.0;142.0;362.0;-629.0;?;?;363.0
180.0;-560.0;8.0;368.0;?;267.0;-50.0;?
188.0;-565.0;-32.0;374.0;-597.0;273.0;-67.0;375.0
212.0;-577.0;?;375.0;-603.0;280.0;-90.0;374.0
251.0;-586.0;4.0;377.0;-594.0;?;-88.0;355.0
259.0;-596.0;299.0;374.0;-619.0;302.0;-92.0;?
244.0;-608.0;180.0;369.0;-644.0;316.0;-111.0;401.0
215.0;-620.0;335.0;?;-669.0;?;-128.0;414.0
216.0;?;326.0;360.0;-673.0;329.0;-152.0;?
226.0;-644.0;?;356.0;?;337.0;?;387.0
238.0;-652.0;?;354.0;-723.0;342.0;-170.0;414.0
246.0;-659.0;111.0;353.0;-702.0;348.0;-145.0;382.0
?;-661.0;126.0;351.0;-691.0;350.0;-129.0;393.0
240.0;-661.0;80.0;351.0;-671.0;353.0;-113.0;399.0
233.0;-663.0;56.0;352.0;-670.0;352.0;-108.0;420.0
224.0;-663.0;104.0;?;-690.0;?;-94.0;?
