InertialMeasurementUnit L-SHOE AngVelNavFrameZ;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE Body_Ay
-6;145;-104;171;-489.0;659.0;5634;1366.0;249;679
14;134;-109;133;-319.0;127.0;5661;1540.0;340;689
7;77;-115;135;-476.0;-345.0;5869;1474.0;62;684
-12;451;-123;129;-269.0;-956.0;?;987.0;234;646
4;297;-128;55;-507.0;-1107.0;4867;771.0;1154;707
-140;1393;-133;128;-1351.0;-869.0;1828;893.0;1641;598
-64;1880;-136;154;?;-672.0;-1606;851.0;1890;588
-58;1841;?;153;?;-731.0;?;776.0;1610;589
-1214;5623;-130;215;-1445.0;-799.0;-2502;708.0;59;448
-2023;7548;-127;-558;?;-585.0;-2324;643.0;-377;1518
-1190;7168;-126;?;-1126.0;-275.0;177;592.0;209;?
-1087;4059;-127;-1146;-951.0;166.0;-150;596.0;107;2729
?;-1361;-127;165;-747.0;354.0;77;535.0;-77;1625
-1204;-1855;?;1061;-528.0;282.0;1;480.0;-112;139
-857;-1883;-128;931;-370.0;24.0;-125;400.0;-84;?
-62;-3613;-128;528;-265.0;-368.0;-29;293.0;-90;613
1162;-4207;-128;467;?;-318.0;-129;240.0;-134;529
1874;-4656;?;130;-93.0;-11.0;-40;252.0;-86;?
2297;-5060;-128;?;285.0;158.0;-89;?;-30;732
2408;-4685;-128;259;846.0;?;-88;-110.0;-27;715
2614;-3923;-128;?;1107.0;302.0;-176;-456.0;-84;1575
2296;-4632;-128;-1052;1795.0;-507.0;-333;-894.0;-86;2014
1861;-5627;-128;-934;?;-622.0;-231;-1096.0;-53;1787
?;-5134;-129;-571;1499.0;-76.0;-313;-1169.0;-75;2011
3000;-4074;-129;1990;1010.0;106.0;-586;-1205.0;-126;?
2824;-1058;-130;2680;558.0;-87.0;-827;?;-176;2018
785;?;-131;?;174.0;-226.0;-1810;-1297.0;-485;113
94;5603;-131;136;-82.0;-253.0;-3485;-1163.0;-1177;-205
-968;4289;-131;403;-264.0;-261.0;-5323;?;-1599;1134
-1910;2392;-128;-346;-136.0;-458.0;-5588;-760.0;-917;?
-274;287;?;-57;-143.0;-363.0;-3906;-469.0;266;1007
?;-4;-123;124;-385.0;-127.0;-2341;-177.0;1647;707
-145;179;-124;2;-589.0;148.0;-922;107.0;3218;684
8;-68;-126;?;-816.0;140.0;101;?;?;704
-178;-4;-128;?;-1078.0;-52.0;675;686.0;3042;690
-49;-60;-130;97;-1110.0;-379.0;1836;837.0;2058;661
-64;-76;-135;94;-1032.0;-815.0;2815;1006.0;-311;628
-62;-24;-137;?;-1046.0;-701.0;3314;1072.0;-1192;?
-37;-22;-140;112;-1022.0;-494.0;3771;1478.0;-1336;605
-24;-17;-143;83;-1234.0;-223.0;?;1414.0;-1098;648
85;-16;-143;50;-865.0;-460.0;?;1065.0;82;688
?;-33;?;51;-951.0;-1022.0;1703;787.0;605;666
67;-21;-145;?;-1543.0;-1856.0;1247;921.0;405;659
?;-18;-146;52;-1962.0;-1206.0;943;1088.0;296;?
9;-23;-148;49;-1548.0;1055.0;523;1229.0;496;666
-63;-25;-149;42;-898.0;713.0;423;1190.0;534;677
-41;-15;-151;50;-200.0;275.0;46;?;?;668
-25;-12;-157;44;397.0;-227.0;-788;539.0;977;670
-17;7;-162;34;669.0;-372.0;?;178.0;1376;672
?;54;-162;37;666.0;-615.0;?;-71.0;2357;?
93;?;?;22;?;-498.0;-692;?;3060;674
33;?;-172;16;219.0;-252.0;?;-287.0;2168;678
-42;44;-173;?;-17.0;1.0;1304;-238.0;?;?
-79;?;-173;-6;-97.0;-71.0;?;-196.0;1526;674
-79;284;-173;-6;-210.0;-204.0;?;-100.0;1516;674
-59;-169;-172;8;-249.0;-337.0;1349;-80.0;1678;659
-120;2108;-174;0;-186.0;-589.0;552;-158.0;685;669
-231;4008;-175;107;-261.0;-747.0;-59;-163.0;-198;?
-919;?;-175;-164;-321.0;-777.0;?;-200.0;22;934
-1197;4290;?;-733;-338.0;-698.0;37;-136.0;-64;1556
-744;?;-176;-806;-565.0;-469.0;36;?;-48;1577
-1244;-901;-176;-395;-803.0;-302.0;28;101.0;-34;1216
-1406;?;-176;405;-961.0;-289.0;-10;193.0;-102;482
?;-2520;-176;730;-1068.0;-295.0;5;176.0;?;139
114;-2380;-176;?;-778.0;-351.0;?;139.0;-37;484
873;-2390;-176;235;?;?;34;?;-20;630
853;-2428;-176;238;-745.0;-237.0;?;?;-26;629
1405;-1976;-176;141;-1024.0;-142.0;-6;210.0;-68;694
1882;-1975;-176;-3;-1384.0;-198.0;3;230.0;-60;836
1802;?;-176;258;-1310.0;-486.0;-29;148.0;-11;543
2065;-1212;-177;296;-902.0;-896.0;-18;-29.0;12;606
3051;-1315;-177;-187;-861.0;-1158.0;15;-91.0;20;?
4551;-573;-177;-218;-1154.0;-953.0;17;-43.0;21;1443
5701;-342;-177;-25;-1298.0;-890.0;9;125.0;16;1608
5880;425;-177;199;-1063.0;-698.0;23;233.0;29;?
1737;527;-176;234;-652.0;-908.0;-16;222.0;44;2087
-3846;196;-177;989;-411.0;-817.0;-2;197.0;50;1254
-3792;960;-177;1329;?;-18.0;25;195.0;40;-1747
-866;?;-177;-231;-108.0;297.0;-4;197.0;19;160
110;-48;-177;-380;64.0;-259.0;38;205.0;38;1193
287;?;-175;158;122.0;44.0;-146;184.0;85;416
282;-43;-175;-97;61.0;242.0;?;133.0;79;870
-31;-14;-173;51;-26.0;?;-395;49.0;114;?
-8;-51;-171;13;-93.0;-107.0;-707;-1.0;-75;677
48;-37;-171;?;-281.0;-83.0;-698;-61.0;-184;727
77;-33;-170;51;-479.0;135.0;-882;-107.0;612;?
104;?;-168;?;-627.0;365.0;?;-112.0;1552;704
93;-84;-169;4;-600.0;226.0;-719;3.0;2373;670
151;-120;-169;34;-463.0;-185.0;-526;52.0;2436;641
138;-108;-170;?;?;-512.0;-64;75.0;1958;644
169;-128;-171;12;283.0;-623.0;21;38.0;2845;666
113;-101;-172;45;435.0;-524.0;394;-11.0;2929;634
9;-1;-172;107;270.0;-428.0;336;1.0;980;565
-185;190;-172;74;106.0;-94.0;-228;21.0;-160;579
?;264;-172;-4;34.0;440.0;-91;35.0;-7;662
-119;121;-173;12;-93.0;733.0;?;117.0;35;669
?;?;-172;23;-167.0;475.0;-3;213.0;?;661
-125;54;-172;8;?;?;28;220.0;-40;683
-43;-56;?;14;-242.0;128.0;38;255.0;-59;680
-70;-37;-173;?;-320.0;-173.0;43;265.0;-31;666
-75;-11;-173;9;-332.0;-543.0;22;257.0;-41;667
-100;-30;-173;15;-354.0;-607.0;6;225.0;-21;665
-138;-46;-173;14;-453.0;?;-8;193.0;-72;665
-80;?;?;15;-408.0;-370.0;2;142.0;-24;662
-85;-10;-173;20;-377.0;?;-1;?;-14;657
-111;19;-173;19;-418.0;-580.0;-4;239.0;-78;662
-30;?;-173;9;-397.0;-434.0;15;234.0;-19;678
-27;-35;-173;8;-385.0;-518.0;7;?;?;?
-74;-24;-173;19;?;-787.0;-9;169.0;-54;663
?;-43;-173;?;-598.0;-628.0;2;227.0;-25;664
-53;-11;-174;12;-442.0;-390.0;4;270.0;-47;668
-45;11;-174;17;-342.0;-164.0;21;?;-63;663
-59;-22;-174;6;-235.0;-40.0;33;218.0;-52;680
-82;?;-174;10;?;-277.0;15;173.0;-19;672
33;-55;-174;34;?;-494.0;35;178.0;?;636
-68;-84;?;?;-173.0;-219.0;42;176.0;-8;681
64;-125;-174;3;-10.0;-26.0;12;?;-1;671
42;-122;?;36;228.0;71.0;3;82.0;18;599
143;-98;-174;28;359.0;47.0;-17;8.0;-12;559
1282;-118;-174;95;529.0;-212.0;-37;-70.0;-14;539
1850;-78;-174;?;591.0;-69.0;-17;-172.0;0;556
2098;118;?;234;391.0;210.0;11;-185.0;26;?
?;491;-174;45;309.0;-67.0;31;-142.0;21;783
1236;351;-174;-201;326.0;-144.0;18;-175.0;10;935
416;-246;-174;18;305.0;-40.0;-5;-158.0;-1;598
?;-332;-174;?;298.0;244.0;-18;-114.0;-37;573
-24;-254;-174;36;405.0;120.0;-66;-154.0;?;682
25;-169;-174;?;412.0;98.0;-66;-197.0;28;637
-9;-14;?;-7;?;153.0;-94;?;55;673
-28;-40;-173;9;126.0;201.0;-258;-101.0;79;680
-45;-33;-172;15;?;155.0;?;-47.0;?;658
-8;-13;-170;18;66.0;719.0;-566;?;-113;664
28;-64;-169;21;-96.0;823.0;-645;112.0;-171;657
14;-92;-168;18;-95.0;1039.0;-655;84.0;-96;648
20;?;-166;12;-118.0;1831.0;-548;?;36;665
?;-79;-165;17;-425.0;2044.0;?;100.0;40;655
-43;-151;-164;29;-594.0;1725.0;-435;?;?;636
-35;-67;-163;17;-660.0;2414.0;-415;191.0;-7;652
-20;?;-163;15;?;2588.0;-261;?;11;653
-52;-46;-163;?;-763.0;2080.0;-217;373.0;5;645
-31;-29;-163;8;-381.0;?;-194;355.0;66;652
?;-43;-162;11;-219.0;326.0;-61;?;302;652
14;-24;-162;12;-287.0;60.0;5;203.0;445;648
49;1;-161;17;-634.0;634.0;31;197.0;575;643
46;1;-161;23;-911.0;992.0;55;238.0;?;641
8;-3;-161;15;-890.0;173.0;79;?;536;643
?;?;-161;14;-897.0;1878.0;31;207.0;401;643
-5;-53;-162;?;-838.0;842.0;-28;232.0;?;640
-20;-17;-162;19;?;649.0;-104;154.0;-337;638
-65;27;-163;6;-154.0;-125.0;?;-110.0;-316;650
-38;-5;-163;?;-123.0;3.0;483;-267.0;-639;655
-17;-15;-163;?;-138.0;-220.0;777;-255.0;-314;622
-52;21;-163;18;-260.0;-566.0;646;-202.0;?;623
-22;47;-163;13;-361.0;-824.0;12;-156.0;2203;667
?;57;-161;5;-663.0;-857.0;-866;-123.0;2691;673
-113;37;-160;12;-874.0;-959.0;-836;2.0;2569;664
-104;39;?;16;-915.0;-1134.0;-1017;84.0;3431;659
-39;17;-160;16;-990.0;-795.0;-147;169.0;751;651
2;-9;-166;?;-1181.0;-450.0;1088;257.0;-1606;655
-17;24;?;21;-1310.0;-228.0;444;384.0;?;?
-34;35;-168;9;-1436.0;-779.0;199;451.0;212;650
6;31;-168;13;-1642.0;-1039.0;318;517.0;-321;651
-124;52;-168;-11;-1703.0;?;?;601.0;224;653
?;166;-169;-43;-1760.0;-1321.0;?;668.0;-104;693
106;346;-169;-21;-1892.0;-1930.0;-5;784.0;23;732
149;274;-169;?;-1839.0;-1495.0;54;798.0;-13;642
550;115;-169;61;-1779.0;-575.0;14;871.0;-15;619
800;82;-168;52;?;?;13;962.0;35;800
292;-311;-168;2;-1123.0;-721.0;-10;?;9;794
-78;-432;-168;-24;?;-57.0;-6;951.0;34;670
?;-124;-168;-11;-1.0;685.0;29;932.0;29;664
7;-97;-168;5;728.0;629.0;-35;829.0;9;640
-12;-23;-168;9;1114.0;373.0;10;645.0;15;659
82;-12;-168;-5;1122.0;95.0;12;325.0;76;681
108;-71;-168;1;734.0;26.0;-62;3.0;27;660
75;-4;-167;29;247.0;238.0;-36;?;14;643
?;56;-167;25;-80.0;413.0;-7;-354.0;91;643
136;?;-166;10;-102.0;343.0;-78;-505.0;206;663
129;38;-165;20;?;255.0;-252;-597.0;637;647
77;34;-164;27;7.0;211.0;-391;-656.0;1190;642
41;61;-164;17;3.0;132.0;-389;?;?;655
36;21;-163;15;74.0;270.0;-473;-520.0;776;657
22;13;-162;22;245.0;122.0;-519;-408.0;145;654
-4;13;-161;21;525.0;-46.0;-449;-302.0;161;646
-10;4;-160;14;707.0;-63.0;-360;-222.0;97;?
-31;-6;-159;19;710.0;-45.0;37;?;-404;655
-26;-6;-159;?;777.0;-242.0;?;-166.0;-268;652
-18;21;-160;16;634.0;-106.0;107;-171.0;592;660
-59;20;-160;21;446.0;-295.0;323;?;1106;655
-76;-9;-161;23;98.0;116.0;453;-45.0;1125;653
-94;17;-162;17;-382.0;?;576;5.0;1106;658
-114;55;-163;8;-708.0;?;606;175.0;1218;662
-88;48;-164;10;-862.0;-766.0;586;380.0;1385;666
-47;29;-165;?;?;?;506;441.0;1611;660
-115;36;-165;10;-1148.0;-3469.0;588;445.0;1568;658
-123;37;-165;9;-1301.0;-4402.0;?;479.0;1548;659
-43;54;-166;22;-1499.0;-4465.0;-448;534.0;2074;655
-182;?;-166;-14;-1784.0;-3889.0;-1292;?;2505;695
74;5;-165;-11;-1943.0;-3945.0;?;710.0;2488;706
-429;?;-165;-73;-1880.0;-3664.0;-1229;746.0;382;722
?;?;-167;-101;-1801.0;-3153.0;?;721.0;-1982;625
-365;1277;-167;-92;-1655.0;-3070.0;-1365;720.0;-1141;604
-2805;1658;-169;-364;?;-3147.0;-272;701.0;-299;?
-3094;1048;-171;-546;-1564.0;-2955.0;40;746.0;-512;?
-1918;673;-171;-731;-1560.0;-2586.0;113;808.0;-367;1627
?;513;-172;-498;-1739.0;-2101.0;217;849.0;-388;?
-1413;-632;-173;367;-1570.0;-1453.0;323;896.0;-305;667
-476;-759;-174;801;-1207.0;-1211.0;?;881.0;-182;?
1070;?;-175;935;-911.0;-940.0;463;777.0;-146;439
2421;-1742;-176;893;?;-711.0;161;638.0;-21;357
2363;-1581;-176;837;-614.0;-720.0;-199;442.0;32;421
2504;-1933;-176;781;-497.0;-651.0;-291;168.0;50;409
2499;-2963;-175;340;-646.0;-781.0;-286;-30.0;91;565
2032;-2957;-175;120;-763.0;-1683.0;-242;-249.0;21;750
1823;-2954;?;30;-725.0;-2470.0;-234;-534.0;?;868
1710;-3082;-175;-240;-705.0;-2656.0;-201;-694.0;34;1066
1458;-3253;-174;-554;?;-2093.0;?;-704.0;58;?
958;-2888;-175;?;-844.0;-1577.0;-91;-645.0;168;910
-179;?;-174;-636;-933.0;-1186.0;-74;-559.0;205;1129
-264;-1708;-172;-1297;-1016.0;-1104.0;-132;-414.0;217;1663
1235;-2341;-179;-381;-1053.0;-1061.0;-155;-194.0;202;1512
1562;-3599;?;-679;?;-1015.0;-134;68.0;238;1454
1606;-1839;-184;682;-940.0;-1013.0;-272;269.0;91;1246
368;1309;-166;1102;-736.0;-874.0;-1057;507.0;-258;991
?;1322;-170;-2069;-548.0;-688.0;-1900;644.0;-653;889
-1196;?;-212;-892;-284.0;-512.0;-3300;?;-1367;297
-325;2423;45;-58;43.0;-449.0;-5861;756.0;?;867
-679;1371;226;-766;337.0;-477.0;?;829.0;-2035;1231
-360;781;154;?;241.0;-457.0;-6818;880.0;-1966;613
-352;487;148;?;-105.0;-348.0;-6958;944.0;-1236;695
-74;329;86;-79;-354.0;?;-2509;750.0;392;700
-42;186;42;78;-169.0;8.0;1246;394.0;?;615
-119;155;49;-44;259.0;51.0;1614;-4.0;2122;637
-49;205;-56;21;667.0;131.0;1851;-353.0;1989;?
-90;214;-152;-11;791.0;552.0;3482;-589.0;1178;676
-8;204;-146;5;464.0;1223.0;4828;-748.0;832;?
-8;201;-147;?;-400.0;1505.0;4984;-737.0;837;681
-30;248;-160;10;-510.0;680.0;5856;-562.0;-50;675
24;80;-157;-16;-141.0;?;?;-490.0;?;706
-21;?;-164;4;104.0;80.0;6251;-545.0;-759;693
68;85;-171;?;-154.0;135.0;6008;-679.0;-1191;679
8;158;-174;15;-1088.0;260.0;4987;-403.0;-659;672
-65;308;-179;24;-1788.0;407.0;3338;58.0;-1250;656
44;631;-179;-22;-1597.0;537.0;-1505;335.0;?;642
-391;2716;-174;144;?;646.0;-3935;420.0;-865;447
303;2958;-171;41;-212.0;724.0;-3672;506.0;-3464;514
-679;3904;-171;197;-230.0;877.0;-4294;600.0;-2387;410
?;7261;?;-140;-608.0;909.0;-2693;744.0;-919;965
-1056;5878;-172;-1261;-732.0;909.0;-588;840.0;56;2273
-3033;?;-171;-372;-372.0;?;-374;773.0;253;1519
-4138;-425;?;956;-259.0;750.0;-483;823.0;123;?
-2435;-1453;-171;1193;?;713.0;-226;654.0;?;118
-645;-1477;-171;1123;139.0;635.0;-174;513.0;-76;45
2074;-2540;-171;509;449.0;932.0;?;389.0;-83;353
2241;-3022;-171;165;?;1277.0;-375;147.0;-71;529
1254;-3458;-171;-141;840.0;1365.0;-538;-157.0;-142;648
931;-3844;-171;-396;1358.0;1197.0;-550;-397.0;-109;959
880;-3983;-171;-610;2170.0;1246.0;-371;?;-4;1003
703;-3794;-171;-976;2893.0;1262.0;-355;-888.0;26;1497
329;-3905;-170;-1295;3539.0;1423.0;-340;-1432.0;-32;1886
1265;-4358;-170;-257;3627.0;1974.0;-323;-1791.0;-27;1971
313;-3019;-169;2465;3059.0;2367.0;-823;-1907.0;-71;2552
-3382;-2099;-171;2270;1894.0;2108.0;-1299;-1909.0;-451;1362
-2544;795;-169;-663;1186.0;1623.0;-2989;-1962.0;?;814
562;4022;-171;?;942.0;1259.0;-5008;-2001.0;-1210;1852
30;2125;-168;-336;831.0;1164.0;-6667;-1982.0;-587;1139
-262;486;?;-7;?;1080.0;-7911;?;?;772
?;426;-66;-11;682.0;1110.0;-4505;-1608.0;1957;864
-150;114;?;10;?;1114.0;-171;-1403.0;543;599
146;236;-41;?;?;1097.0;913;-1172.0;17;705
?;92;-43;18;880.0;1028.0;1709;-909.0;-142;670
24;49;-49;24;731.0;783.0;2796;-613.0;99;662
72;130;-71;13;787.0;458.0;4102;?;233;?
35;70;-110;17;682.0;515.0;5367;?;178;672
81;122;-138;16;635.0;656.0;5756;821.0;57;664
6;109;?;18;528.0;259.0;6250;1522.0;-407;666
-108;128;-159;20;517.0;?;5993;1804.0;?;669
?;231;-158;23;269.0;-119.0;5991;1192.0;-410;661
-132;374;-165;13;248.0;-292.0;6628;659.0;-576;658
-129;948;-175;66;-326.0;3.0;4497;922.0;455;623
3;?;-177;-21;-547.0;300.0;4531;1009.0;641;694
-118;1712;-176;75;-454.0;480.0;2695;917.0;880;588
-360;3494;-171;33;-470.0;?;-3566;?;?;582
-1317;4684;-168;5;-596.0;356.0;-4092;535.0;-3243;654
-2839;7570;-169;-198;-681.0;353.0;-2622;451.0;?;1134
-1800;7945;-167;-1790;-579.0;?;-1769;436.0;471;2864
-425;4886;-164;-1025;-412.0;249.0;?;381.0;17;2378
?;724;-165;1205;-158.0;202.0;-92;327.0;325;276
-1802;-2799;-165;1023;?;296.0;-94;248.0;-67;257
-1033;-2911;?;944;-148.0;314.0;-89;147.0;-82;367
897;-3101;-165;873;-113.0;327.0;-76;68.0;43;170
2344;-4134;-165;289;?;474.0;?;-41.0;-122;?
2466;?;?;234;?;612.0;-37;-146.0;-41;497
1769;-4474;-166;31;665.0;389.0;-44;-222.0;-39;580
953;-4346;-166;-180;?;?;-137;-302.0;12;?
1198;-4183;-166;?;1610.0;807.0;-108;-520.0;?;850
2253;-4043;-165;-1099;2362.0;583.0;-55;?;60;1547
2990;-4143;-165;-1060;2787.0;858.0;-105;-1226.0;39;2410
1584;-5204;-165;556;2596.0;1555.0;-174;-1285.0;22;2527
1341;-2903;-165;2081;2223.0;1906.0;?;-1378.0;-38;2805
-23;862;-165;999;1853.0;1702.0;-695;-1442.0;-230;1551
-3641;763;-164;-1458;1500.0;1325.0;-1565;-1502.0;-490;-759
?;2684;-164;-1253;1145.0;997.0;-3532;-1407.0;-704;300
1922;4734;-161;?;949.0;701.0;-5046;-1277.0;-1147;1254
-578;2691;-156;-229;1011.0;551.0;-7082;-1133.0;-249;521
-440;894;-127;-141;876.0;511.0;-7381;-895.0;1098;?
-223;241;-81;-49;377.0;529.0;-5295;-627.0;1317;745
-143;142;-65;-10;31.0;617.0;-3741;-437.0;1454;616
?;184;-65;35;-13.0;555.0;-106;-180.0;618;702
-54;63;-64;11;-239.0;290.0;1976;156.0;-132;639
59;67;-78;25;?;-110.0;2390;657.0;111;680
?;111;?;19;-1026.0;?;4294;?;127;674
43;80;-103;12;-1052.0;197.0;4556;1435.0;202;681
56;76;-127;13;-970.0;-2.0;4670;1504.0;360;677
26;53;-136;17;-951.0;-427.0;4851;?;533;686
7;47;-145;20;-467.0;-430.0;4492;1252.0;?;675
-49;32;-159;18;372.0;-443.0;4561;568.0;-689;684
-82;101;-164;20;554.0;-125.0;3896;130.0;-447;677
-28;239;?;21;-293.0;313.0;3860;215.0;-210;670
-9;316;-168;15;-1328.0;551.0;4321;324.0;-627;681
-69;737;-172;65;-1745.0;554.0;1445;423.0;1561;569
-198;896;-172;119;-1633.0;532.0;-1702;365.0;2508;529
-123;?;-169;1;-1291.0;610.0;-1562;298.0;2355;678
?;3063;-168;82;-1025.0;860.0;-1915;231.0;2034;584
-1385;4794;-161;34;-672.0;871.0;-2545;?;-707;709
-2081;5674;-159;-593;-346.0;443.0;-917;149.0;-682;1398
-1942;4527;-161;-837;-212.0;319.0;143;218.0;320;1764
-1876;3561;-160;-942;-203.0;430.0;-17;333.0;-145;1932
?;1612;-160;-201;-197.0;?;37;386.0;68;1217
-1169;-1910;-160;1007;-59.0;1146.0;-106;380.0;-21;64
-548;-2709;-160;890;49.0;1055.0;-96;380.0;-127;?
-175;-2816;-160;662;221.0;669.0;-29;384.0;-131;357
1773;-3886;-160;?;328.0;857.0;-20;388.0;-75;537
2661;-3344;-160;114;576.0;1314.0;69;126.0;?;671
4188;-4334;-160;-540;?;774.0;71;113.0;-11;1231
4373;-4313;-160;-982;800.0;?;43;-26.0;-12;1982
627;-1104;-160;515;1176.0;2064.0;?;-275.0;?;1704
72;-816;-160;933;1415.0;1154.0;31;-426.0;?;1870
-1125;754;-160;304;1688.0;?;-20;-637.0;10;1586
-1251;1322;-160;451;1941.0;?;-76;-955.0;4;414
1241;?;-160;305;1996.0;-329.0;-22;-1118.0;-31;321
128;-85;-160;8;1772.0;566.0;-28;?;-66;?
-98;-94;-161;?;1318.0;732.0;-61;-1370.0;-420;663
320;-386;-160;10;709.0;250.0;-151;-1267.0;-1216;?
11;62;-160;-11;245.0;62.0;-637;-1178.0;-1526;658
?;-182;?;15;32.0;?;-1212;-1012.0;-1381;634
?;-115;-158;23;?;-303.0;-1696;-909.0;?;616
157;-97;-156;59;?;-217.0;-2242;-790.0;?;?
116;?;-153;46;177.0;-372.0;-1976;-657.0;-843;584
75;22;-148;?;142.0;-450.0;-635;-393.0;-920;601
17;140;-145;31;243.0;-568.0;524;-113.0;-896;588
?;335;-145;21;?;-695.0;917;98.0;-586;613
8;349;-145;8;?;-741.0;809;213.0;-760;644
-64;300;-145;?;76.0;-739.0;837;343.0;-708;665
?;97;-146;-20;57.0;-995.0;1220;395.0;632;667
?;-21;-148;22;128.0;-1094.0;1208;515.0;1367;?
-35;48;-148;28;123.0;-1187.0;1359;602.0;1150;?
-69;77;-150;7;-79.0;-1246.0;1033;666.0;1482;?
-126;84;-155;28;-264.0;-654.0;729;655.0;1982;635
-166;150;-156;42;-565.0;-344.0;401;727.0;2131;612
-153;146;-158;12;-699.0;-389.0;-863;684.0;1845;647
-75;59;-158;9;-576.0;-596.0;-15;596.0;847;663
-45;100;-157;34;-430.0;?;?;417.0;51;613
-88;158;?;13;-495.0;-887.0;-322;283.0;-29;650
-72;111;-159;2;-926.0;-637.0;-33;146.0;?;681
-99;?;-159;6;-1467.0;-679.0;31;217.0;-27;646
-214;445;-159;12;-1499.0;?;2;291.0;?;591
-229;?;-159;57;-1403.0;-865.0;81;329.0;27;?
-337;2585;?;-85;-1375.0;-1244.0;0;366.0;31;?
-495;2922;-159;-254;-1306.0;-1575.0;57;354.0;4;844
77;1472;-160;?;-1268.0;-1660.0;-2;345.0;?;628
920;?;-160;82;-1209.0;-1036.0;-10;404.0;-39;?
?;-147;-160;315;-1078.0;-959.0;13;473.0;-2;303
390;-1128;?;398;-927.0;-1572.0;16;516.0;-47;203
584;-1635;-160;283;-851.0;-1324.0;-14;530.0;-9;?
1256;-2006;-160;204;-664.0;-978.0;?;528.0;21;427
2313;-2278;-160;-125;-330.0;-1183.0;?;412.0;-32;830
3682;-2118;-160;?;?;?;-38;227.0;10;1058
?;-976;-160;439;184.0;-118.0;15;114.0;35;767
1410;933;-160;?;357.0;-55.0;5;39.0;45;2029
-44;595;-160;-23;392.0;-205.0;-15;-128.0;-6;1474
?;-575;?;381;308.0;-61.0;-19;-313.0;91;-242
97;3;-160;45;114.0;73.0;8;-339.0;51;580
95;119;-160;?;-163.0;3.0;-15;-334.0;9;794
166;-17;-159;30;?;-419.0;-242;-324.0;?;605
57;65;-159;-29;-207.0;-304.0;-263;-340.0;-87;?
67;?;-159;25;-196.0;124.0;-561;-383.0;1155;?
-12;29;-160;4;-252.0;506.0;-908;-377.0;2837;714
-4;?;-161;14;?;369.0;-679;?;2791;693
8;-41;?;?;-627.0;248.0;-424;-150.0;2470;678
-86;-112;-162;17;-785.0;-56.0;23;14.0;555;?
?;-163;-163;23;-749.0;-136.0;?;225.0;-569;662
-15;-138;-164;25;-647.0;-144.0;91;429.0;-13;650
-47;-132;-164;?;-563.0;-140.0;102;?;-156;656
-66;-33;-165;20;-538.0;-283.0;65;?;?;665
-80;-22;-165;14;-415.0;-287.0;-12;657.0;-17;671
-140;-99;-164;24;-258.0;?;-13;679.0;-90;665
-21;?;-165;?;-82.0;159.0;-31;697.0;-28;659
70;7;-165;10;127.0;201.0;-47;592.0;-82;665
-17;-3;?;23;215.0;384.0;?;436.0;?;662
-26;34;-166;29;113.0;-654.0;-15;284.0;-54;?
?;-31;-166;12;-85.0;1428.0;-51;209.0;?;661
-9;-19;-165;25;522.0;838.0;-53;50.0;-58;658
-11;-9;-166;25;1281.0;-491.0;-44;?;-62;660
-27;-43;-166;10;1283.0;574.0;-66;-616.0;-68;666
-14;5;-166;20;1020.0;546.0;-89;-684.0;-72;663
-15;-17;-166;20;819.0;?;-114;-742.0;?;658
-8;?;-166;22;299.0;-75.0;-138;-709.0;-70;648
-4;5;-166;21;-188.0;310.0;-123;-571.0;-65;657
1;-35;-165;2;-151.0;567.0;-163;?;-50;672
?;-31;-165;14;156.0;1327.0;-287;-405.0;-73;?
14;14;-165;29;148.0;951.0;-335;-300.0;-69;643
14;4;-165;10;-1.0;1277.0;-248;-240.0;9;657
31;-9;-165;12;-72.0;?;-158;?;72;661
-2;-19;-165;17;-258.0;1617.0;-168;72.0;-18;657
-13;-38;-165;?;-355.0;2494.0;-139;250.0;-95;?
-24;-24;-165;15;-328.0;2033.0;-238;?;-59;657
-67;-10;-165;14;-380.0;2159.0;-345;495.0;-21;655
-67;-37;-165;17;-532.0;1945.0;-339;608.0;-21;652
-68;-55;-165;17;-488.0;1203.0;?;656.0;-30;652
-45;4;-164;19;-581.0;911.0;-218;637.0;-26;650
-14;44;-164;17;-724.0;1313.0;-353;626.0;-100;655
-1;47;-164;?;-827.0;1419.0;-60;588.0;-23;660
-7;44;-164;?;?;820.0;579;598.0;-27;660
-44;7;-164;3;-789.0;283.0;357;606.0;-289;665
?;-3;-164;11;-616.0;136.0;486;524.0;?;?
56;9;?;18;-450.0;827.0;266;478.0;1175;661
-7;15;-162;15;-217.0;120.0;-540;384.0;1858;658
0;8;-160;11;164.0;-563.0;-861;204.0;?;661
56;-9;-158;12;300.0;-682.0;-1090;-24.0;1939;660
14;8;-155;19;225.0;-761.0;-1101;-173.0;1413;657
5;19;-154;3;280.0;-1172.0;-1029;-207.0;?;676
27;-1;-152;4;?;?;-1030;-221.0;1401;671
24;-10;-151;?;215.0;?;-1019;-262.0;1282;656
25;-9;-151;13;15.0;-1220.0;-1021;-282.0;1502;661
26;-9;-147;15;-172.0;?;-1109;-165.0;2016;660
