InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
?;377.0;-587.0;246.0;-331.0;-527.0;-576.0;838.0;493.0;?;?;751.0
-69.0;361.0;-586.0;262.0;-334.0;-497.0;-573.0;836.0;502.0;477.0;-667.0;754.0
-66.0;346.0;-581.0;271.0;-338.0;-472.0;-568.0;844.0;512.0;457.0;-676.0;757.0
-56.0;333.0;?;284.0;-342.0;-442.0;?;848.0;521.0;441.0;-682.0;762.0
-42.0;320.0;-574.0;302.0;-347.0;-413.0;-562.0;?;530.0;438.0;-690.0;768.0
-26.0;307.0;-569.0;?;-351.0;?;-559.0;833.0;541.0;442.0;-701.0;774.0
-10.0;296.0;-563.0;329.0;-355.0;-370.0;-555.0;826.0;550.0;442.0;?;778.0
4.0;286.0;-557.0;338.0;-360.0;-352.0;?;822.0;561.0;439.0;-717.0;782.0
18.0;280.0;-551.0;345.0;-363.0;?;-546.0;819.0;573.0;437.0;-731.0;785.0
29.0;278.0;-547.0;347.0;?;-340.0;-541.0;818.0;585.0;434.0;-746.0;788.0
35.0;272.0;-544.0;350.0;-368.0;-335.0;-538.0;?;597.0;429.0;-760.0;789.0
?;265.0;-543.0;352.0;-367.0;-324.0;-536.0;816.0;605.0;429.0;-769.0;790.0
43.0;255.0;-544.0;352.0;-366.0;-308.0;-535.0;813.0;610.0;433.0;-770.0;792.0
43.0;247.0;-543.0;?;?;-297.0;-534.0;811.0;612.0;434.0;-774.0;791.0
41.0;241.0;?;356.0;-364.0;-292.0;-538.0;808.0;609.0;435.0;?;789.0
40.0;239.0;?;359.0;-363.0;-291.0;-540.0;803.0;604.0;441.0;-778.0;786.0
?;239.0;-532.0;359.0;-359.0;-292.0;-542.0;800.0;597.0;449.0;-784.0;783.0
28.0;237.0;-531.0;?;-351.0;-295.0;-542.0;?;?;458.0;-794.0;777.0
21.0;232.0;-536.0;353.0;-342.0;-298.0;-542.0;794.0;578.0;468.0;-802.0;?
14.0;228.0;-543.0;343.0;?;-297.0;-541.0;796.0;567.0;?;-798.0;771.0
8.0;227.0;-549.0;328.0;-331.0;?;-543.0;804.0;558.0;474.0;-790.0;?
-5.0;232.0;-554.0;309.0;-328.0;-304.0;-551.0;?;551.0;465.0;-783.0;766.0
-23.0;245.0;-562.0;295.0;-321.0;-323.0;-560.0;834.0;546.0;453.0;-773.0;762.0
-38.0;263.0;-569.0;282.0;-315.0;-351.0;-567.0;842.0;542.0;449.0;-764.0;758.0
?;283.0;-575.0;271.0;-308.0;-383.0;-574.0;848.0;536.0;447.0;-756.0;?
-47.0;301.0;-580.0;256.0;-304.0;?;-580.0;853.0;530.0;446.0;-746.0;754.0
-50.0;318.0;?;236.0;-301.0;?;?;863.0;525.0;440.0;-735.0;751.0
-56.0;331.0;-588.0;218.0;-300.0;-453.0;-585.0;872.0;?;432.0;-725.0;746.0
-64.0;340.0;-592.0;?;?;-463.0;-587.0;?;518.0;?;-716.0;?
-72.0;?;-595.0;188.0;?;-462.0;-589.0;885.0;516.0;422.0;-704.0;734.0
-80.0;352.0;-598.0;175.0;-296.0;-457.0;-591.0;889.0;513.0;419.0;-698.0;?
-90.0;355.0;-598.0;166.0;-297.0;?;-594.0;893.0;512.0;416.0;-697.0;726.0
-101.0;356.0;-599.0;165.0;-299.0;-451.0;-596.0;897.0;514.0;409.0;-698.0;723.0
-105.0;356.0;-601.0;170.0;-299.0;-448.0;-599.0;897.0;516.0;407.0;-701.0;724.0
-107.0;355.0;-604.0;?;?;-446.0;-598.0;893.0;519.0;413.0;-705.0;727.0
-111.0;354.0;?;187.0;-305.0;?;-597.0;889.0;523.0;417.0;-710.0;730.0
-115.0;350.0;-611.0;196.0;-301.0;-439.0;-599.0;889.0;525.0;414.0;-719.0;734.0
-119.0;347.0;-617.0;198.0;?;-433.0;-597.0;886.0;527.0;418.0;-721.0;740.0
-120.0;343.0;-616.0;198.0;-297.0;?;-598.0;886.0;527.0;420.0;-718.0;739.0
-123.0;342.0;-615.0;195.0;-299.0;-413.0;-598.0;891.0;527.0;409.0;-716.0;734.0
-121.0;?;-617.0;?;-298.0;-400.0;-596.0;896.0;527.0;?;-716.0;734.0
-113.0;337.0;-616.0;198.0;-297.0;-385.0;-599.0;896.0;527.0;398.0;-713.0;735.0
-105.0;333.0;-615.0;195.0;-295.0;-374.0;-603.0;895.0;?;400.0;-711.0;?
-102.0;330.0;-613.0;189.0;-294.0;-365.0;-605.0;898.0;528.0;396.0;-708.0;735.0
-102.0;329.0;-613.0;189.0;-292.0;-359.0;-605.0;899.0;527.0;393.0;-701.0;?
-102.0;?;-615.0;193.0;-289.0;-355.0;-605.0;896.0;526.0;399.0;-697.0;731.0
-99.0;327.0;-617.0;198.0;-286.0;-354.0;-606.0;890.0;527.0;409.0;-699.0;732.0
-96.0;325.0;-621.0;202.0;-280.0;-357.0;-608.0;882.0;528.0;423.0;-699.0;732.0
-97.0;328.0;-626.0;204.0;-274.0;-368.0;-609.0;878.0;528.0;431.0;-701.0;732.0
-97.0;336.0;-631.0;205.0;-268.0;-385.0;-611.0;875.0;526.0;436.0;-703.0;734.0
-101.0;344.0;?;202.0;?;-404.0;-615.0;875.0;523.0;437.0;-704.0;734.0
-105.0;352.0;?;194.0;-250.0;-424.0;-620.0;878.0;518.0;435.0;-704.0;733.0
-106.0;361.0;?;179.0;-242.0;-444.0;-623.0;886.0;510.0;426.0;-699.0;?
-106.0;371.0;-649.0;153.0;-233.0;-466.0;-623.0;?;500.0;411.0;-695.0;728.0
-114.0;378.0;-653.0;?;-220.0;-491.0;-625.0;910.0;489.0;393.0;?;718.0
-125.0;381.0;-663.0;93.0;-199.0;?;-626.0;915.0;479.0;390.0;-684.0;706.0
-137.0;?;-676.0;49.0;-177.0;-526.0;-625.0;923.0;465.0;380.0;-671.0;?
-154.0;386.0;-691.0;?;-157.0;-526.0;-623.0;929.0;450.0;369.0;-655.0;669.0
-180.0;389.0;?;-68.0;-139.0;?;-625.0;933.0;435.0;353.0;-640.0;?
-207.0;397.0;?;-133.0;?;-540.0;?;934.0;422.0;330.0;-627.0;598.0
-237.0;408.0;-718.0;-199.0;-91.0;-559.0;-635.0;931.0;407.0;302.0;-608.0;551.0
-271.0;424.0;-725.0;-261.0;-66.0;-579.0;-639.0;925.0;390.0;269.0;-582.0;503.0
-305.0;442.0;-732.0;-306.0;-42.0;?;-643.0;915.0;373.0;244.0;-560.0;459.0
-333.0;460.0;-738.0;-340.0;-17.0;-630.0;-645.0;905.0;357.0;?;-537.0;426.0
-349.0;475.0;-743.0;-366.0;7.0;-651.0;-646.0;897.0;342.0;219.0;-508.0;401.0
-356.0;491.0;?;-387.0;28.0;-669.0;-647.0;?;324.0;218.0;-480.0;377.0
-365.0;507.0;-751.0;-403.0;44.0;-693.0;-646.0;880.0;?;?;-451.0;357.0
-373.0;524.0;-753.0;-414.0;60.0;-713.0;-648.0;872.0;?;223.0;-422.0;339.0
-381.0;538.0;-751.0;-418.0;74.0;-730.0;-651.0;865.0;267.0;233.0;?;323.0
-386.0;551.0;-750.0;-423.0;86.0;-745.0;-653.0;858.0;251.0;242.0;-370.0;311.0
-390.0;562.0;-751.0;-433.0;94.0;-758.0;-653.0;851.0;234.0;244.0;-342.0;299.0
-394.0;571.0;-751.0;?;96.0;-771.0;-653.0;845.0;220.0;?;-316.0;288.0
-396.0;574.0;-755.0;-447.0;110.0;-780.0;-647.0;839.0;209.0;252.0;?;280.0
-400.0;578.0;-758.0;-457.0;123.0;-791.0;-640.0;826.0;195.0;267.0;-259.0;262.0
?;584.0;?;-469.0;136.0;-801.0;-634.0;818.0;181.0;271.0;?;237.0
-413.0;589.0;-759.0;-482.0;151.0;?;-628.0;814.0;165.0;266.0;-203.0;216.0
-413.0;593.0;-757.0;-493.0;?;-807.0;-621.0;810.0;147.0;267.0;?;203.0
-409.0;593.0;-754.0;?;187.0;-811.0;-615.0;805.0;132.0;274.0;-168.0;190.0
-408.0;592.0;-749.0;-509.0;207.0;-814.0;-607.0;800.0;116.0;284.0;-154.0;171.0
-405.0;588.0;-746.0;-518.0;?;-814.0;-597.0;794.0;100.0;294.0;-142.0;147.0
-400.0;584.0;?;-528.0;246.0;-810.0;-585.0;788.0;86.0;?;-132.0;120.0
-397.0;579.0;-739.0;-537.0;265.0;-804.0;-570.0;782.0;76.0;301.0;?;90.0
-395.0;575.0;-736.0;-542.0;285.0;-799.0;-552.0;778.0;66.0;305.0;-114.0;58.0
-397.0;569.0;-732.0;-540.0;306.0;-793.0;-532.0;?;56.0;305.0;?;?
-400.0;?;-728.0;-537.0;327.0;-788.0;-511.0;782.0;46.0;295.0;-88.0;?
-403.0;556.0;-724.0;?;346.0;?;-490.0;?;32.0;279.0;-72.0;-43.0
-407.0;?;-719.0;-523.0;364.0;-773.0;-469.0;?;16.0;258.0;-53.0;-71.0
-415.0;539.0;-713.0;-516.0;381.0;-763.0;-448.0;808.0;-2.0;240.0;-35.0;-92.0
-426.0;529.0;-707.0;-511.0;398.0;-750.0;-428.0;812.0;-23.0;226.0;-16.0;?
-436.0;515.0;-703.0;?;414.0;-736.0;-404.0;813.0;-43.0;?;3.0;-117.0
?;504.0;-701.0;-520.0;427.0;?;-381.0;811.0;-66.0;192.0;22.0;-127.0
-459.0;494.0;?;-532.0;438.0;-710.0;?;811.0;-88.0;162.0;41.0;-135.0
-472.0;486.0;-696.0;?;?;-698.0;-343.0;?;-106.0;136.0;55.0;-139.0
-485.0;480.0;-693.0;-536.0;?;-685.0;-325.0;813.0;-115.0;121.0;61.0;-140.0
-498.0;473.0;-691.0;-536.0;468.0;-673.0;-308.0;814.0;-119.0;106.0;?;-140.0
-505.0;466.0;-688.0;-536.0;476.0;-662.0;-293.0;813.0;-123.0;87.0;56.0;-143.0
-508.0;461.0;-684.0;-537.0;484.0;-652.0;-281.0;810.0;-128.0;66.0;55.0;-151.0
?;456.0;-679.0;-538.0;492.0;-646.0;-271.0;?;-134.0;40.0;58.0;-164.0
-519.0;452.0;-674.0;-533.0;499.0;-642.0;-263.0;808.0;-143.0;20.0;69.0;-174.0
-523.0;448.0;-668.0;-523.0;506.0;-639.0;-257.0;810.0;-153.0;16.0;84.0;-171.0
-529.0;446.0;-663.0;?;513.0;-637.0;?;812.0;-163.0;17.0;100.0;-161.0
-529.0;444.0;-657.0;-516.0;518.0;-637.0;-249.0;812.0;-173.0;24.0;117.0;-149.0
-528.0;442.0;-652.0;-515.0;524.0;-637.0;-247.0;?;-182.0;37.0;134.0;-135.0
-528.0;?;-646.0;-512.0;528.0;-636.0;-246.0;?;-190.0;?;149.0;-117.0
-528.0;442.0;-640.0;-511.0;533.0;-637.0;-245.0;814.0;-198.0;87.0;162.0;-96.0
-529.0;442.0;-634.0;-510.0;537.0;-638.0;?;813.0;-205.0;?;174.0;-71.0
-531.0;443.0;-628.0;-508.0;541.0;-638.0;-246.0;810.0;-212.0;146.0;186.0;-41.0
-532.0;444.0;-622.0;?;544.0;-639.0;-248.0;804.0;-220.0;176.0;197.0;-15.0
-532.0;445.0;-617.0;?;546.0;-639.0;?;796.0;-228.0;195.0;206.0;?
-534.0;447.0;-611.0;-528.0;548.0;-637.0;-255.0;784.0;-235.0;204.0;214.0;30.0
?;448.0;-607.0;-546.0;548.0;-635.0;?;768.0;?;207.0;218.0;44.0
-534.0;450.0;-605.0;-565.0;546.0;-634.0;-265.0;749.0;-248.0;207.0;?;56.0
-537.0;456.0;-606.0;-586.0;542.0;?;-271.0;725.0;-251.0;201.0;218.0;63.0
-544.0;464.0;-606.0;?;538.0;?;-276.0;697.0;?;?;214.0;61.0
?;471.0;-606.0;-624.0;534.0;-633.0;-281.0;665.0;-243.0;171.0;208.0;50.0
?;474.0;-606.0;-642.0;529.0;-633.0;-286.0;634.0;-241.0;149.0;201.0;36.0
-587.0;?;-605.0;-661.0;525.0;-634.0;-292.0;607.0;-241.0;123.0;198.0;25.0
-606.0;480.0;-604.0;-680.0;522.0;-636.0;-298.0;586.0;-243.0;99.0;199.0;21.0
-618.0;483.0;-603.0;-690.0;520.0;-637.0;-303.0;570.0;-247.0;74.0;205.0;18.0
-630.0;486.0;-601.0;-690.0;517.0;?;-308.0;561.0;-249.0;56.0;210.0;17.0
-642.0;490.0;-601.0;?;515.0;-642.0;-311.0;556.0;?;?;214.0;13.0
-649.0;494.0;-600.0;-690.0;513.0;?;-315.0;550.0;?;28.0;217.0;5.0
-650.0;498.0;-599.0;?;511.0;-652.0;-320.0;544.0;-249.0;10.0;218.0;-3.0
-649.0;503.0;-596.0;?;508.0;-660.0;-326.0;544.0;-245.0;-3.0;216.0;-7.0
?;510.0;-590.0;-702.0;506.0;-666.0;-332.0;549.0;-236.0;-9.0;210.0;-9.0
?;?;-582.0;-698.0;504.0;?;-334.0;552.0;-227.0;-14.0;205.0;?
-640.0;521.0;-570.0;-696.0;506.0;-671.0;-328.0;552.0;-223.0;-23.0;206.0;-24.0
-640.0;524.0;-556.0;-696.0;513.0;-668.0;-323.0;549.0;-229.0;?;212.0;-47.0
-639.0;523.0;-541.0;-697.0;522.0;-666.0;-317.0;?;-243.0;-71.0;225.0;-75.0
-638.0;518.0;-524.0;-697.0;531.0;-666.0;-311.0;543.0;-259.0;-101.0;?;-99.0
-635.0;512.0;-506.0;-694.0;541.0;-664.0;-305.0;?;-277.0;-130.0;264.0;-119.0
-632.0;505.0;-489.0;-683.0;548.0;-660.0;?;548.0;-296.0;-160.0;?;-138.0
-629.0;497.0;-475.0;-671.0;553.0;?;?;555.0;-315.0;-187.0;285.0;-156.0
-628.0;493.0;-463.0;-664.0;557.0;-651.0;-295.0;560.0;-328.0;-210.0;282.0;-168.0
?;493.0;-453.0;-657.0;560.0;-645.0;-293.0;567.0;?;-228.0;271.0;-175.0
-624.0;499.0;-445.0;-648.0;563.0;-637.0;-290.0;576.0;-341.0;-236.0;256.0;-176.0
-622.0;?;-439.0;-638.0;566.0;-629.0;-285.0;?;-341.0;-239.0;242.0;-175.0
-620.0;511.0;-433.0;?;569.0;-624.0;?;592.0;-342.0;-241.0;236.0;?
-618.0;514.0;-428.0;-620.0;572.0;-623.0;-275.0;598.0;-340.0;-244.0;236.0;-173.0
-618.0;515.0;-424.0;?;574.0;-626.0;-269.0;602.0;-338.0;-250.0;242.0;-173.0
-618.0;515.0;-419.0;-605.0;577.0;-632.0;?;604.0;?;-260.0;253.0;-175.0
-619.0;513.0;-412.0;-599.0;580.0;-636.0;-253.0;604.0;-342.0;?;?;-178.0
-620.0;507.0;-404.0;-592.0;?;-638.0;-242.0;602.0;-352.0;-286.0;287.0;-179.0
-623.0;500.0;-396.0;?;590.0;?;-230.0;?;-364.0;?;307.0;-182.0
-626.0;494.0;-387.0;-577.0;598.0;-636.0;-218.0;598.0;-375.0;-313.0;325.0;-187.0
-630.0;490.0;-380.0;-575.0;604.0;-632.0;-207.0;593.0;-384.0;-324.0;339.0;-191.0
-632.0;485.0;-375.0;-578.0;609.0;-627.0;-197.0;?;-392.0;-331.0;347.0;-195.0
-633.0;478.0;-373.0;-582.0;612.0;?;-189.0;581.0;-398.0;-334.0;351.0;-202.0
-636.0;472.0;-373.0;-589.0;616.0;-617.0;-182.0;574.0;-401.0;-334.0;352.0;-210.0
-640.0;466.0;-374.0;-597.0;620.0;?;-178.0;569.0;?;-327.0;350.0;-215.0
-646.0;458.0;-378.0;?;622.0;-605.0;?;566.0;-404.0;-314.0;346.0;-216.0
-653.0;449.0;-386.0;-609.0;625.0;?;-177.0;564.0;-410.0;-303.0;343.0;-221.0
-656.0;442.0;-394.0;-618.0;624.0;-589.0;-174.0;561.0;-408.0;-291.0;343.0;-230.0
-657.0;438.0;-397.0;-631.0;623.0;?;-167.0;557.0;-396.0;-278.0;?;-242.0
-654.0;432.0;?;-644.0;?;-575.0;-163.0;?;-385.0;-267.0;343.0;-260.0
-650.0;424.0;-391.0;-659.0;624.0;-570.0;-163.0;541.0;-385.0;-263.0;345.0;-285.0
-646.0;415.0;-386.0;?;630.0;-563.0;-165.0;530.0;-398.0;-266.0;362.0;-313.0
-642.0;406.0;-378.0;?;?;-553.0;?;520.0;-416.0;-273.0;396.0;-342.0
-638.0;399.0;-368.0;-705.0;639.0;-542.0;?;514.0;-431.0;-279.0;433.0;-364.0
-635.0;394.0;-357.0;-714.0;644.0;-532.0;?;511.0;-444.0;-281.0;461.0;-379.0
-631.0;390.0;-345.0;-718.0;?;-526.0;?;512.0;-453.0;-277.0;475.0;-389.0
-628.0;387.0;-335.0;-721.0;650.0;-526.0;?;512.0;-460.0;-271.0;477.0;-396.0
?;385.0;-325.0;?;650.0;-528.0;-149.0;512.0;-465.0;-267.0;?;-401.0
-621.0;385.0;-315.0;-724.0;649.0;-531.0;-145.0;511.0;-466.0;-265.0;469.0;-406.0
-617.0;383.0;-306.0;-726.0;649.0;-533.0;-140.0;507.0;?;-267.0;462.0;?
-614.0;378.0;-297.0;-727.0;650.0;-534.0;-137.0;502.0;-470.0;-273.0;454.0;-409.0
-611.0;371.0;?;?;651.0;-532.0;-135.0;?;-472.0;-281.0;447.0;-410.0
-609.0;363.0;-288.0;-726.0;652.0;-528.0;-134.0;493.0;-474.0;?;441.0;-410.0
-608.0;357.0;-284.0;-723.0;651.0;-524.0;-133.0;492.0;-474.0;?;434.0;?
-606.0;354.0;-279.0;-718.0;650.0;-520.0;-131.0;492.0;-472.0;-311.0;424.0;-397.0
-605.0;?;-277.0;?;649.0;-518.0;-133.0;496.0;-472.0;-318.0;416.0;-385.0
-608.0;341.0;-279.0;-698.0;647.0;-516.0;-140.0;?;-476.0;-326.0;413.0;-373.0
-612.0;344.0;-275.0;-685.0;647.0;-520.0;-142.0;510.0;-472.0;-335.0;403.0;-360.0
-614.0;350.0;-269.0;-676.0;646.0;-524.0;-141.0;516.0;-466.0;?;397.0;-348.0
-610.0;355.0;-268.0;?;644.0;-527.0;-143.0;517.0;-461.0;-335.0;396.0;-344.0
-605.0;363.0;?;?;642.0;-533.0;-149.0;512.0;-459.0;-334.0;394.0;-347.0
-605.0;375.0;-277.0;-687.0;640.0;-538.0;-154.0;505.0;-459.0;-332.0;387.0;-344.0
-607.0;387.0;-276.0;-690.0;?;-540.0;-154.0;504.0;-459.0;-325.0;381.0;-338.0
-608.0;394.0;-274.0;-688.0;640.0;-537.0;-153.0;509.0;-464.0;-314.0;381.0;?
-608.0;396.0;-275.0;-686.0;640.0;?;-151.0;513.0;?;-305.0;389.0;-335.0
-609.0;395.0;-275.0;-689.0;639.0;-526.0;-149.0;512.0;-484.0;-301.0;406.0;-338.0
-610.0;392.0;-275.0;-692.0;639.0;-520.0;?;511.0;-494.0;-302.0;427.0;-342.0
-610.0;?;-274.0;-692.0;638.0;-516.0;-145.0;511.0;-504.0;?;450.0;-346.0
-610.0;386.0;-272.0;-691.0;637.0;-514.0;-143.0;513.0;-510.0;-306.0;470.0;-348.0
-609.0;385.0;-268.0;?;638.0;-514.0;-138.0;513.0;-515.0;-308.0;?;-348.0
-608.0;?;-260.0;-687.0;639.0;-517.0;-132.0;512.0;-517.0;-312.0;?;-347.0
-607.0;385.0;-252.0;-685.0;639.0;-524.0;-125.0;511.0;-520.0;-315.0;501.0;-346.0
-608.0;386.0;-245.0;-683.0;641.0;?;-117.0;510.0;-524.0;-321.0;505.0;-346.0
-608.0;?;-242.0;-681.0;?;-539.0;-109.0;508.0;-528.0;-331.0;507.0;-349.0
-606.0;389.0;-242.0;-681.0;642.0;-548.0;-103.0;504.0;-529.0;-342.0;504.0;-355.0
-606.0;394.0;-240.0;-681.0;641.0;-557.0;-95.0;501.0;-525.0;-352.0;497.0;-357.0
-606.0;401.0;-241.0;-677.0;638.0;-566.0;-87.0;500.0;-520.0;-361.0;483.0;-357.0
-606.0;408.0;-241.0;-675.0;?;-573.0;-80.0;497.0;-512.0;-368.0;463.0;-360.0
?;411.0;?;-679.0;628.0;?;-72.0;491.0;-500.0;-373.0;?;-368.0
?;410.0;-234.0;-690.0;621.0;-576.0;?;478.0;-485.0;-374.0;417.0;-378.0
-585.0;404.0;-229.0;-705.0;617.0;-572.0;-52.0;459.0;-475.0;?;401.0;-392.0
-576.0;393.0;-223.0;-720.0;618.0;-565.0;-44.0;440.0;-474.0;-380.0;394.0;-410.0
-569.0;378.0;-216.0;-735.0;?;-551.0;-36.0;425.0;-479.0;-384.0;?;-428.0
-565.0;360.0;-207.0;-746.0;618.0;-530.0;-28.0;418.0;-488.0;-383.0;421.0;?
-562.0;340.0;-197.0;-754.0;618.0;-507.0;-20.0;415.0;?;-378.0;444.0;-451.0
-559.0;321.0;?;-759.0;617.0;-483.0;-11.0;413.0;-505.0;-370.0;471.0;-459.0
-554.0;301.0;-177.0;-766.0;617.0;-457.0;?;409.0;-517.0;-361.0;?;-468.0
-548.0;282.0;?;-773.0;616.0;-432.0;3.0;402.0;-529.0;-353.0;534.0;-477.0
-541.0;264.0;-161.0;-779.0;615.0;-407.0;8.0;395.0;-542.0;-348.0;565.0;-486.0
-535.0;250.0;?;-785.0;615.0;?;?;388.0;-553.0;-345.0;594.0;?
-531.0;238.0;-149.0;-789.0;614.0;-361.0;12.0;381.0;-564.0;-347.0;620.0;?
-527.0;227.0;-146.0;-792.0;614.0;-344.0;10.0;374.0;-576.0;-350.0;639.0;-503.0
-523.0;218.0;-144.0;-794.0;616.0;-336.0;5.0;369.0;-589.0;-357.0;643.0;-508.0
-518.0;215.0;-139.0;-795.0;?;-330.0;-2.0;363.0;-599.0;-363.0;645.0;-511.0
-513.0;214.0;-132.0;-795.0;619.0;-324.0;-8.0;358.0;-610.0;-370.0;655.0;-510.0
-508.0;213.0;-126.0;-794.0;620.0;-315.0;-18.0;354.0;-623.0;?;675.0;-506.0
-504.0;214.0;-118.0;-791.0;?;?;-28.0;353.0;-636.0;-384.0;?;-499.0
-501.0;216.0;-105.0;-785.0;?;-289.0;-32.0;355.0;?;-394.0;733.0;-491.0
-498.0;222.0;-99.0;-779.0;?;-270.0;-37.0;357.0;-656.0;-405.0;?;-483.0
-491.0;227.0;-96.0;-775.0;609.0;-251.0;-43.0;356.0;-665.0;-416.0;792.0;-479.0
-481.0;233.0;-88.0;-777.0;606.0;-233.0;-46.0;351.0;-672.0;-426.0;814.0;-477.0
-472.0;240.0;-80.0;-780.0;601.0;?;-52.0;348.0;-678.0;-431.0;833.0;-476.0
-465.0;246.0;-75.0;-781.0;595.0;-199.0;?;350.0;-683.0;-435.0;847.0;-478.0
-460.0;?;-71.0;-779.0;?;?;?;356.0;-685.0;-436.0;?;-479.0
-454.0;253.0;-64.0;-779.0;583.0;-169.0;-69.0;?;-687.0;?;867.0;-481.0
-446.0;255.0;-57.0;-782.0;579.0;-154.0;-72.0;364.0;-690.0;-431.0;875.0;-485.0
-438.0;255.0;-50.0;-786.0;575.0;-142.0;-74.0;361.0;-690.0;-429.0;880.0;-491.0
?;253.0;-42.0;-791.0;572.0;-139.0;-74.0;358.0;-691.0;-425.0;879.0;-496.0
?;254.0;-32.0;-796.0;570.0;-135.0;-74.0;356.0;?;-420.0;877.0;-501.0
-421.0;?;-22.0;-799.0;567.0;-138.0;-72.0;354.0;-686.0;-416.0;873.0;-507.0
-416.0;253.0;-10.0;-802.0;565.0;-144.0;-67.0;349.0;-682.0;-414.0;?;-514.0
-409.0;248.0;2.0;-807.0;563.0;-153.0;-60.0;339.0;-682.0;-418.0;869.0;-524.0
-401.0;242.0;13.0;-811.0;561.0;-160.0;-54.0;?;-683.0;-422.0;868.0;-534.0
-392.0;237.0;23.0;-816.0;560.0;-162.0;-48.0;310.0;-686.0;-427.0;867.0;-545.0
?;237.0;32.0;-822.0;559.0;-159.0;-43.0;293.0;-690.0;-433.0;868.0;-554.0
-376.0;232.0;42.0;-828.0;557.0;-152.0;-37.0;276.0;-695.0;-437.0;871.0;-560.0
-372.0;226.0;51.0;-832.0;556.0;-148.0;-32.0;263.0;-698.0;-439.0;870.0;-565.0
-367.0;222.0;60.0;-835.0;557.0;-146.0;-28.0;254.0;-696.0;-439.0;866.0;-571.0
-363.0;220.0;68.0;?;558.0;-148.0;-23.0;245.0;-691.0;?;859.0;-576.0
-361.0;?;77.0;-843.0;560.0;-150.0;-15.0;235.0;-684.0;-439.0;853.0;-581.0
-361.0;213.0;85.0;-845.0;563.0;-151.0;-3.0;228.0;-676.0;-440.0;848.0;-586.0
-360.0;205.0;96.0;-845.0;564.0;-154.0;13.0;221.0;-668.0;-444.0;840.0;-592.0
-359.0;199.0;105.0;-846.0;566.0;-155.0;31.0;214.0;-658.0;-449.0;832.0;-598.0
-358.0;190.0;113.0;?;566.0;-156.0;49.0;206.0;?;-457.0;825.0;-605.0
-359.0;176.0;117.0;-843.0;567.0;-155.0;67.0;198.0;-641.0;-466.0;818.0;?
-360.0;159.0;122.0;-841.0;?;-142.0;85.0;191.0;-636.0;-474.0;?;?
-360.0;139.0;127.0;?;563.0;-129.0;102.0;185.0;-634.0;-481.0;816.0;-621.0
-360.0;121.0;130.0;?;559.0;-117.0;?;178.0;-632.0;-488.0;814.0;-625.0
-360.0;?;?;?;554.0;-107.0;133.0;169.0;-630.0;-494.0;811.0;-628.0
-359.0;94.0;133.0;-836.0;550.0;-95.0;145.0;158.0;-630.0;-498.0;?;-631.0
-358.0;84.0;132.0;-836.0;549.0;-81.0;154.0;147.0;-633.0;?;810.0;-634.0
-359.0;75.0;132.0;-838.0;549.0;-68.0;162.0;136.0;-636.0;?;808.0;-635.0
-360.0;68.0;131.0;-839.0;551.0;-59.0;?;124.0;-638.0;-499.0;803.0;-636.0
-363.0;?;131.0;-841.0;554.0;-56.0;172.0;114.0;-638.0;-497.0;794.0;-636.0
-369.0;59.0;133.0;-843.0;560.0;-54.0;177.0;108.0;-636.0;-494.0;787.0;-634.0
-374.0;52.0;135.0;-842.0;?;-52.0;182.0;103.0;-635.0;-493.0;?;-632.0
-377.0;43.0;137.0;-842.0;571.0;?;189.0;99.0;-634.0;-494.0;772.0;-631.0
-379.0;?;141.0;-840.0;575.0;-61.0;196.0;?;-631.0;-497.0;761.0;-631.0
-378.0;24.0;145.0;-839.0;576.0;-71.0;203.0;91.0;-626.0;-502.0;750.0;-631.0
-377.0;16.0;151.0;-836.0;576.0;-65.0;211.0;88.0;-620.0;-509.0;747.0;-633.0
?;4.0;158.0;-834.0;?;?;219.0;84.0;?;-518.0;736.0;-635.0
-364.0;-8.0;164.0;-832.0;?;-86.0;227.0;78.0;?;-525.0;717.0;-640.0
-355.0;-15.0;167.0;-831.0;?;-100.0;234.0;67.0;-595.0;-530.0;697.0;?
?;-21.0;168.0;-832.0;561.0;-119.0;?;?;-584.0;?;671.0;-648.0
-347.0;-26.0;168.0;-834.0;560.0;-126.0;242.0;49.0;-574.0;-531.0;655.0;-650.0
-347.0;-35.0;171.0;-836.0;558.0;-119.0;245.0;46.0;-567.0;-528.0;655.0;-651.0
-347.0;-50.0;175.0;-837.0;557.0;-103.0;248.0;45.0;-568.0;-525.0;?;-652.0
-345.0;?;?;-839.0;555.0;-88.0;250.0;41.0;-568.0;-522.0;637.0;-654.0
-340.0;-91.0;184.0;?;554.0;-74.0;250.0;34.0;?;-521.0;620.0;-659.0
?;-115.0;189.0;-842.0;553.0;-53.0;249.0;23.0;-565.0;-519.0;612.0;-664.0
