Accelerometer LH accX;Accelerometer LUA_ accZ;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer LWR accY;InertialMeasurementUnit LLA accY;Accelerometer LUA^ accZ;Accelerometer RWR accZ;Accelerometer LUA_ accY
479.0;348.0;361.0;188.0;770;908.0;-194.0;164.0;971.0;961.0
372.0;339.0;1106.0;157.0;764;888.0;-152.0;123.0;1181.0;949.0
314.0;342.0;886.0;171.0;754;877.0;-158.0;125.0;?;947.0
380.0;345.0;813.0;?;749;850.0;-179.0;?;1003.0;958.0
454.0;307.0;?;271.0;753;810.0;-218.0;164.0;?;942.0
477.0;313.0;733.0;272.0;?;758.0;-226.0;?;978.0;933.0
455.0;374.0;?;268.0;765;733.0;-207.0;195.0;886.0;?
440.0;407.0;?;268.0;761;817.0;-267.0;155.0;933.0;928.0
424.0;?;?;263.0;758;921.0;-314.0;92.0;854.0;883.0
332.0;391.0;?;322.0;724;952.0;-319.0;79.0;970.0;830.0
?;377.0;?;411.0;749;977.0;-308.0;48.0;998.0;848.0
218.0;347.0;235.0;464.0;638;976.0;-303.0;22.0;1006.0;?
179.0;302.0;218.0;426.0;314;993.0;-306.0;-29.0;869.0;986.0
127.0;261.0;?;?;220;1012.0;-352.0;-24.0;645.0;?
52.0;290.0;338.0;367.0;276;986.0;-394.0;18.0;904.0;1028.0
-12.0;262.0;288.0;396.0;330;968.0;-409.0;20.0;626.0;1019.0
-40.0;282.0;359.0;387.0;487;902.0;-432.0;-5.0;217.0;1008.0
-28.0;294.0;310.0;?;614;887.0;-437.0;3.0;280.0;994.0
?;309.0;213.0;410.0;674;868.0;-339.0;-2.0;177.0;?
75.0;291.0;131.0;477.0;718;896.0;-283.0;2.0;379.0;933.0
115.0;299.0;350.0;494.0;703;936.0;-287.0;-2.0;388.0;896.0
97.0;277.0;380.0;?;712;993.0;-285.0;2.0;463.0;869.0
178.0;302.0;477.0;500.0;691;1007.0;-262.0;?;586.0;886.0
251.0;284.0;497.0;480.0;720;1000.0;-223.0;-21.0;864.0;933.0
114.0;?;328.0;475.0;686;979.0;-224.0;-11.0;917.0;1002.0
110.0;288.0;226.0;439.0;542;1026.0;-178.0;-54.0;1160.0;999.0
159.0;293.0;368.0;434.0;637;1034.0;-149.0;-39.0;972.0;1030.0
176.0;264.0;99.0;391.0;-233;960.0;-151.0;41.0;963.0;1042.0
186.0;218.0;-397.0;392.0;536;938.0;-136.0;72.0;980.0;1011.0
247.0;228.0;-404.0;399.0;1973;936.0;-135.0;166.0;703.0;1089.0
293.0;279.0;-366.0;407.0;106;990.0;-168.0;210.0;766.0;1026.0
367.0;311.0;-395.0;418.0;273;914.0;-174.0;238.0;718.0;971.0
520.0;340.0;-405.0;400.0;1572;1110.0;-166.0;215.0;512.0;?
531.0;356.0;-264.0;385.0;896;986.0;-191.0;286.0;481.0;1010.0
428.0;370.0;429.0;382.0;827;831.0;-197.0;272.0;?;971.0
341.0;350.0;796.0;323.0;?;858.0;-139.0;176.0;525.0;1002.0
424.0;376.0;?;266.0;775;?;-139.0;?;449.0;1175.0
508.0;?;750.0;241.0;815;926.0;-183.0;304.0;434.0;959.0
550.0;300.0;878.0;231.0;773;863.0;?;?;431.0;919.0
533.0;312.0;911.0;214.0;806;805.0;-285.0;345.0;448.0;966.0
584.0;336.0;820.0;204.0;776;819.0;-282.0;355.0;?;?
585.0;363.0;634.0;225.0;811;855.0;-276.0;317.0;460.0;1009.0
611.0;371.0;615.0;?;?;879.0;-268.0;334.0;434.0;986.0
516.0;366.0;504.0;137.0;798;?;-374.0;300.0;447.0;947.0
?;386.0;389.0;?;824;855.0;-354.0;308.0;?;?
467.0;?;378.0;51.0;?;856.0;-265.0;283.0;537.0;981.0
407.0;?;?;-16.0;801;887.0;?;282.0;?;1010.0
350.0;398.0;316.0;?;800;923.0;-348.0;295.0;639.0;981.0
303.0;418.0;277.0;-37.0;779;964.0;?;278.0;672.0;962.0
225.0;439.0;256.0;10.0;?;957.0;-480.0;300.0;?;973.0
181.0;444.0;?;30.0;718;940.0;-438.0;254.0;625.0;?
138.0;422.0;270.0;24.0;673;?;-388.0;228.0;701.0;1024.0
164.0;402.0;?;58.0;922;1086.0;-405.0;250.0;704.0;1027.0
246.0;?;312.0;77.0;692;1239.0;-429.0;271.0;771.0;1030.0
?;445.0;364.0;99.0;?;1272.0;-463.0;302.0;682.0;1033.0
239.0;452.0;415.0;130.0;993;1048.0;-500.0;297.0;648.0;1128.0
82.0;502.0;476.0;137.0;1302;632.0;-498.0;158.0;703.0;1231.0
-16.0;433.0;536.0;147.0;1254;910.0;-461.0;-28.0;614.0;1311.0
42.0;355.0;573.0;151.0;?;1185.0;-392.0;-140.0;439.0;1298.0
69.0;159.0;605.0;170.0;1775;1024.0;-352.0;-151.0;413.0;875.0
-15.0;77.0;660.0;170.0;702;811.0;-352.0;-214.0;377.0;698.0
-38.0;8.0;625.0;169.0;480;738.0;-371.0;-20.0;?;1045.0
71.0;-97.0;632.0;144.0;851;680.0;-353.0;95.0;534.0;1121.0
158.0;58.0;614.0;145.0;619;682.0;-323.0;102.0;373.0;905.0
189.0;158.0;601.0;255.0;715;679.0;-289.0;209.0;397.0;776.0
?;?;612.0;?;775;689.0;-242.0;300.0;391.0;758.0
343.0;318.0;521.0;461.0;880;707.0;-181.0;292.0;482.0;768.0
350.0;289.0;436.0;374.0;1622;766.0;29.0;279.0;?;700.0
406.0;340.0;428.0;381.0;938;786.0;52.0;244.0;534.0;731.0
550.0;377.0;416.0;439.0;445;830.0;89.0;261.0;?;742.0
626.0;413.0;341.0;389.0;402;961.0;55.0;283.0;635.0;805.0
664.0;406.0;312.0;294.0;?;1086.0;?;285.0;643.0;816.0
607.0;443.0;295.0;?;2742;1113.0;-309.0;243.0;752.0;836.0
589.0;511.0;303.0;215.0;2940;1120.0;-174.0;262.0;674.0;946.0
743.0;496.0;267.0;232.0;353;1125.0;-116.0;344.0;576.0;1128.0
686.0;410.0;219.0;176.0;679;945.0;-201.0;345.0;736.0;1222.0
527.0;609.0;239.0;183.0;1024;823.0;-331.0;202.0;?;1221.0
475.0;?;238.0;232.0;737;1046.0;-381.0;91.0;539.0;1256.0
422.0;477.0;247.0;288.0;796;1199.0;-337.0;95.0;475.0;1264.0
315.0;330.0;282.0;304.0;?;1145.0;-392.0;74.0;485.0;1010.0
294.0;271.0;323.0;298.0;827;992.0;-520.0;?;?;1020.0
283.0;244.0;422.0;339.0;819;969.0;-617.0;91.0;475.0;1200.0
261.0;283.0;467.0;399.0;819;943.0;-526.0;115.0;437.0;1249.0
?;240.0;536.0;328.0;794;874.0;-425.0;125.0;456.0;1072.0
89.0;254.0;580.0;246.0;799;806.0;-608.0;167.0;513.0;984.0
39.0;255.0;579.0;296.0;810;734.0;-758.0;171.0;559.0;934.0
31.0;269.0;569.0;312.0;813;698.0;-608.0;229.0;578.0;895.0
-61.0;308.0;611.0;238.0;816;648.0;-467.0;244.0;673.0;?
-58.0;281.0;637.0;153.0;818;671.0;?;254.0;748.0;812.0
11.0;312.0;537.0;166.0;783;?;-302.0;261.0;698.0;748.0
201.0;266.0;?;195.0;742;905.0;-168.0;?;706.0;721.0
?;630.0;409.0;174.0;810;1067.0;-171.0;?;872.0;687.0
384.0;?;382.0;?;1096;1335.0;-235.0;361.0;839.0;749.0
562.0;489.0;368.0;109.0;882;1458.0;-300.0;?;646.0;856.0
365.0;485.0;367.0;?;?;965.0;-269.0;319.0;716.0;1007.0
37.0;388.0;400.0;67.0;1744;?;-219.0;-75.0;610.0;1162.0
104.0;430.0;443.0;87.0;2189;?;-155.0;-299.0;509.0;1347.0
289.0;326.0;462.0;118.0;1142;?;-146.0;-192.0;500.0;1307.0
282.0;198.0;508.0;96.0;602;860.0;-142.0;-81.0;507.0;907.0
256.0;-37.0;?;57.0;758;764.0;-174.0;67.0;472.0;1116.0
214.0;165.0;605.0;?;689;731.0;-201.0;133.0;437.0;1046.0
?;225.0;606.0;291.0;643;?;-242.0;162.0;420.0;892.0
449.0;?;582.0;388.0;633;729.0;-250.0;248.0;441.0;831.0
542.0;324.0;661.0;566.0;933;746.0;?;324.0;434.0;805.0
587.0;386.0;656.0;829.0;814;800.0;-508.0;333.0;420.0;777.0
492.0;439.0;420.0;627.0;1569;819.0;-401.0;266.0;463.0;766.0
441.0;?;?;342.0;1848;821.0;-80.0;252.0;495.0;811.0
477.0;386.0;435.0;?;-1563;940.0;127.0;199.0;479.0;879.0
450.0;?;421.0;217.0;-2892;977.0;-1.0;269.0;507.0;906.0
328.0;371.0;355.0;136.0;-2749;976.0;?;?;650.0;919.0
?;408.0;312.0;155.0;-2187;?;-433.0;348.0;636.0;977.0
619.0;398.0;302.0;169.0;913;1116.0;-409.0;384.0;511.0;1038.0
681.0;440.0;275.0;175.0;1253;931.0;-383.0;474.0;633.0;1077.0
616.0;480.0;263.0;223.0;?;949.0;-404.0;218.0;673.0;1065.0
488.0;534.0;257.0;290.0;993;?;-418.0;157.0;523.0;1157.0
299.0;490.0;242.0;338.0;730;1274.0;-442.0;104.0;468.0;1194.0
292.0;?;270.0;332.0;849;1226.0;?;23.0;483.0;1038.0
233.0;246.0;303.0;297.0;805;1044.0;-363.0;43.0;509.0;1140.0
131.0;231.0;338.0;227.0;787;?;-370.0;56.0;?;1283.0
81.0;236.0;373.0;232.0;809;923.0;-504.0;19.0;536.0;1315.0
24.0;247.0;447.0;215.0;800;822.0;?;226.0;?;1134.0
-12.0;226.0;518.0;149.0;802;742.0;-475.0;201.0;585.0;962.0
-62.0;231.0;?;217.0;795;735.0;-637.0;256.0;594.0;920.0
-55.0;247.0;544.0;253.0;792;672.0;-536.0;260.0;?;831.0
-47.0;342.0;619.0;278.0;765;606.0;-455.0;?;698.0;864.0
43.0;372.0;655.0;239.0;834;689.0;-415.0;234.0;757.0;807.0
?;290.0;565.0;236.0;734;912.0;-295.0;244.0;757.0;?
113.0;359.0;468.0;258.0;?;1031.0;-182.0;304.0;723.0;686.0
208.0;306.0;428.0;238.0;792;1123.0;-51.0;297.0;795.0;671.0
429.0;446.0;406.0;177.0;682;1346.0;-120.0;299.0;759.0;?
552.0;387.0;399.0;94.0;1075;1436.0;-221.0;321.0;601.0;968.0
518.0;369.0;395.0;71.0;1118;1003.0;-266.0;265.0;624.0;1035.0
326.0;379.0;422.0;47.0;1209;936.0;-244.0;-94.0;645.0;1150.0
137.0;439.0;468.0;?;2273;?;-162.0;-220.0;529.0;1396.0
255.0;278.0;?;112.0;2035;1011.0;-97.0;-68.0;457.0;1307.0
330.0;141.0;495.0;80.0;660;850.0;-96.0;?;500.0;871.0
283.0;148.0;552.0;128.0;715;786.0;-129.0;?;469.0;1029.0
237.0;?;595.0;226.0;?;766.0;-128.0;106.0;438.0;1147.0
297.0;252.0;571.0;286.0;609;747.0;-130.0;159.0;387.0;967.0
400.0;223.0;547.0;312.0;676;749.0;-227.0;194.0;410.0;881.0
431.0;283.0;649.0;452.0;693;767.0;-352.0;273.0;409.0;833.0
419.0;?;?;675.0;702;776.0;?;273.0;437.0;804.0
392.0;?;410.0;591.0;1055;748.0;-313.0;230.0;522.0;789.0
452.0;408.0;402.0;396.0;1565;742.0;?;234.0;541.0;829.0
525.0;368.0;435.0;322.0;-2113;872.0;-94.0;289.0;?;859.0
526.0;346.0;387.0;?;-1707;940.0;-83.0;368.0;567.0;873.0
424.0;362.0;333.0;198.0;2661;999.0;-214.0;352.0;598.0;?
501.0;455.0;313.0;173.0;?;?;?;330.0;540.0;868.0
633.0;511.0;286.0;201.0;1257;1209.0;-372.0;354.0;?;1019.0
613.0;524.0;?;226.0;?;?;-360.0;318.0;484.0;1092.0
500.0;493.0;249.0;266.0;651;797.0;-363.0;193.0;549.0;1145.0
429.0;522.0;245.0;?;942;933.0;-380.0;123.0;416.0;1317.0
416.0;451.0;221.0;287.0;815;1091.0;?;?;348.0;1253.0
323.0;324.0;244.0;268.0;757;1125.0;-345.0;82.0;442.0;?
244.0;263.0;?;216.0;875;?;?;8.0;497.0;923.0
213.0;281.0;325.0;247.0;771;?;-550.0;37.0;462.0;1103.0
133.0;298.0;352.0;306.0;853;980.0;-556.0;40.0;485.0;1234.0
93.0;238.0;469.0;300.0;778;?;-443.0;62.0;537.0;1152.0
61.0;242.0;545.0;297.0;790;889.0;-477.0;113.0;574.0;?
-1.0;194.0;551.0;353.0;806;808.0;-561.0;141.0;631.0;981.0
-38.0;219.0;536.0;379.0;808;771.0;-498.0;206.0;582.0;?
-62.0;235.0;?;297.0;798;683.0;-439.0;236.0;683.0;871.0
-62.0;217.0;521.0;?;796;731.0;-490.0;252.0;747.0;?
17.0;283.0;466.0;186.0;781;860.0;-424.0;285.0;776.0;835.0
?;266.0;420.0;233.0;790;995.0;?;337.0;742.0;764.0
?;351.0;440.0;266.0;?;?;-69.0;333.0;?;743.0
284.0;?;439.0;238.0;816;1312.0;-78.0;270.0;756.0;769.0
?;?;406.0;193.0;827;1437.0;-150.0;274.0;587.0;976.0
427.0;401.0;432.0;145.0;1044;990.0;-173.0;328.0;652.0;1030.0
?;382.0;461.0;126.0;1801;?;-191.0;-45.0;610.0;?
68.0;436.0;?;118.0;2114;1158.0;-175.0;-199.0;571.0;1319.0
147.0;389.0;538.0;137.0;1100;1062.0;-136.0;-121.0;477.0;1351.0
269.0;?;541.0;145.0;618;930.0;-125.0;-189.0;462.0;933.0
277.0;?;582.0;145.0;948;?;-152.0;-33.0;445.0;?
265.0;140.0;633.0;213.0;790;781.0;-150.0;-21.0;?;1122.0
293.0;136.0;636.0;302.0;762;713.0;?;?;397.0;1019.0
417.0;163.0;586.0;332.0;734;716.0;-189.0;?;430.0;870.0
526.0;165.0;642.0;423.0;601;728.0;-258.0;258.0;456.0;851.0
?;279.0;654.0;698.0;1285;727.0;-388.0;?;450.0;826.0
536.0;325.0;454.0;621.0;?;699.0;-288.0;269.0;472.0;787.0
498.0;360.0;387.0;445.0;1305;?;-202.0;246.0;494.0;?
571.0;362.0;392.0;343.0;-571;891.0;?;262.0;477.0;804.0
566.0;349.0;371.0;349.0;-3223;989.0;60.0;274.0;?;825.0
409.0;372.0;325.0;296.0;223;1013.0;-62.0;285.0;626.0;?
522.0;409.0;295.0;276.0;1331;1263.0;-273.0;255.0;?;869.0
680.0;449.0;269.0;263.0;608;1171.0;-343.0;322.0;397.0;1043.0
577.0;440.0;236.0;243.0;1956;920.0;?;249.0;575.0;1110.0
409.0;447.0;230.0;253.0;931;1065.0;-362.0;30.0;644.0;1185.0
?;541.0;246.0;279.0;729;1405.0;-411.0;60.0;428.0;1397.0
117.0;373.0;257.0;288.0;946;1451.0;-429.0;44.0;413.0;1214.0
215.0;?;?;277.0;684;1287.0;-406.0;-54.0;?;?
179.0;223.0;313.0;?;862;1145.0;-398.0;15.0;550.0;1266.0
36.0;212.0;330.0;267.0;780;?;-476.0;-87.0;562.0;1449.0
?;149.0;327.0;330.0;809;955.0;-519.0;46.0;?;1369.0
-89.0;123.0;405.0;?;809;875.0;-430.0;124.0;788.0;1182.0
-164.0;106.0;?;276.0;810;802.0;-561.0;93.0;701.0;1061.0
-284.0;121.0;465.0;?;792;704.0;-659.0;204.0;738.0;933.0
-326.0;?;479.0;305.0;801;638.0;-434.0;237.0;756.0;891.0
-237.0;212.0;584.0;286.0;?;535.0;?;311.0;771.0;798.0
42.0;249.0;608.0;317.0;819;550.0;-177.0;305.0;824.0;712.0
273.0;305.0;479.0;395.0;789;760.0;-104.0;363.0;?;650.0
557.0;351.0;464.0;394.0;756;1009.0;-43.0;431.0;794.0;598.0
291.0;383.0;512.0;319.0;908;1273.0;?;347.0;866.0;526.0
391.0;439.0;490.0;212.0;730;?;-38.0;?;891.0;626.0
726.0;509.0;461.0;141.0;893;1925.0;-110.0;221.0;566.0;800.0
579.0;420.0;478.0;56.0;1782;1190.0;-127.0;?;?;1054.0
182.0;396.0;478.0;?;1865;818.0;-94.0;?;627.0;1354.0
139.0;379.0;?;88.0;1741;1175.0;-35.0;-377.0;621.0;1685.0
270.0;296.0;499.0;78.0;2116;975.0;-29.0;-174.0;557.0;1681.0
277.0;152.0;491.0;?;1546;794.0;-108.0;-169.0;569.0;994.0
?;?;460.0;38.0;710;784.0;-201.0;-108.0;652.0;993.0
468.0;75.0;413.0;103.0;749;782.0;?;28.0;664.0;1146.0
553.0;115.0;367.0;254.0;785;763.0;-445.0;86.0;617.0;906.0
552.0;148.0;346.0;306.0;685;744.0;-323.0;157.0;607.0;848.0
606.0;230.0;321.0;372.0;628;669.0;-168.0;173.0;698.0;?
664.0;345.0;281.0;744.0;833;677.0;-367.0;192.0;746.0;895.0
587.0;381.0;105.0;835.0;1307;717.0;-384.0;233.0;729.0;857.0
500.0;390.0;90.0;?;?;692.0;-65.0;204.0;?;815.0
594.0;386.0;186.0;77.0;101;707.0;44.0;200.0;734.0;772.0
?;389.0;235.0;40.0;?;763.0;-47.0;206.0;742.0;?
525.0;394.0;223.0;107.0;-1139;843.0;-239.0;261.0;885.0;813.0
494.0;439.0;236.0;192.0;113;918.0;-417.0;245.0;989.0;792.0
724.0;509.0;237.0;271.0;?;1151.0;-465.0;190.0;807.0;788.0
739.0;573.0;239.0;329.0;628;?;-468.0;227.0;776.0;?
352.0;531.0;263.0;330.0;601;1034.0;-458.0;57.0;1009.0;971.0
268.0;558.0;247.0;326.0;1028;1185.0;-416.0;-232.0;881.0;1067.0
439.0;588.0;282.0;322.0;661;1266.0;-447.0;-122.0;785.0;1345.0
513.0;336.0;301.0;332.0;?;1132.0;-463.0;-192.0;877.0;1265.0
351.0;232.0;319.0;?;785;928.0;-484.0;-214.0;960.0;1107.0
539.0;280.0;373.0;289.0;795;781.0;-556.0;-118.0;1039.0;1289.0
653.0;300.0;396.0;342.0;823;671.0;-634.0;-85.0;887.0;1335.0
726.0;263.0;416.0;384.0;765;?;-589.0;9.0;744.0;1156.0
802.0;340.0;436.0;321.0;803;?;-495.0;54.0;925.0;972.0
645.0;484.0;439.0;488.0;800;504.0;-627.0;167.0;893.0;831.0
630.0;467.0;407.0;659.0;807;457.0;-522.0;?;888.0;769.0
712.0;566.0;454.0;574.0;805;418.0;-305.0;170.0;900.0;704.0
?;571.0;515.0;500.0;?;392.0;-184.0;225.0;773.0;587.0
768.0;?;441.0;510.0;809;341.0;-262.0;264.0;800.0;685.0
734.0;709.0;374.0;503.0;822;299.0;-356.0;252.0;793.0;618.0
573.0;747.0;356.0;385.0;830;286.0;-442.0;172.0;844.0;571.0
593.0;780.0;368.0;295.0;819;200.0;-489.0;268.0;798.0;523.0
792.0;847.0;509.0;233.0;840;139.0;-542.0;?;888.0;532.0
818.0;?;529.0;199.0;866;54.0;-606.0;379.0;1039.0;499.0
929.0;859.0;551.0;192.0;855;44.0;-677.0;413.0;1074.0;443.0
958.0;904.0;630.0;188.0;914;6.0;-709.0;495.0;?;307.0
728.0;1013.0;557.0;187.0;839;75.0;-648.0;364.0;1174.0;258.0
728.0;964.0;531.0;177.0;?;156.0;-636.0;335.0;954.0;282.0
530.0;?;537.0;171.0;450;172.0;-692.0;235.0;947.0;360.0
611.0;808.0;?;192.0;?;65.0;-840.0;?;?;?
722.0;788.0;459.0;232.0;585;83.0;?;222.0;685.0;393.0
402.0;587.0;416.0;244.0;655;208.0;-811.0;293.0;816.0;385.0
555.0;956.0;574.0;252.0;682;?;-771.0;285.0;847.0;771.0
512.0;510.0;476.0;272.0;664;455.0;-782.0;243.0;852.0;?
1327.0;744.0;?;339.0;679;600.0;-756.0;218.0;1033.0;423.0
794.0;924.0;?;419.0;723;762.0;-923.0;212.0;1110.0;476.0
1059.0;892.0;413.0;414.0;727;783.0;-915.0;?;1068.0;551.0
1100.0;852.0;318.0;382.0;682;741.0;-783.0;118.0;993.0;668.0
848.0;682.0;578.0;386.0;681;?;-819.0;136.0;859.0;?
?;658.0;645.0;299.0;721;439.0;-428.0;130.0;1024.0;964.0
969.0;686.0;577.0;293.0;734;328.0;?;?;?;887.0
1043.0;783.0;759.0;398.0;748;346.0;-910.0;417.0;876.0;853.0
?;837.0;658.0;376.0;?;341.0;-854.0;424.0;1132.0;?
777.0;868.0;771.0;420.0;676;280.0;-847.0;428.0;1196.0;587.0
850.0;936.0;967.0;528.0;688;258.0;-571.0;427.0;?;528.0
866.0;903.0;791.0;614.0;669;?;-690.0;439.0;976.0;528.0
910.0;909.0;1037.0;666.0;684;198.0;-733.0;?;852.0;561.0
?;915.0;1028.0;647.0;666;175.0;-630.0;433.0;650.0;488.0
749.0;881.0;924.0;477.0;632;145.0;-908.0;483.0;461.0;?
984.0;?;790.0;384.0;650;75.0;-870.0;450.0;415.0;488.0
1243.0;907.0;699.0;304.0;645;160.0;-836.0;569.0;586.0;423.0
?;892.0;728.0;282.0;631;?;-850.0;561.0;727.0;419.0
?;942.0;714.0;308.0;632;456.0;-887.0;413.0;859.0;344.0
?;1009.0;621.0;286.0;626;539.0;-1014.0;300.0;691.0;?
755.0;949.0;670.0;317.0;?;569.0;-836.0;275.0;?;490.0
1258.0;877.0;624.0;331.0;?;560.0;-822.0;?;808.0;618.0
831.0;825.0;566.0;284.0;612;539.0;-888.0;232.0;?;774.0
709.0;769.0;502.0;250.0;607;436.0;-815.0;209.0;882.0;772.0
587.0;735.0;471.0;228.0;604;?;-818.0;254.0;933.0;790.0
697.0;704.0;429.0;195.0;607;355.0;-850.0;304.0;?;732.0
771.0;782.0;266.0;221.0;617;340.0;-913.0;305.0;844.0;662.0
728.0;?;277.0;299.0;623;?;-906.0;276.0;1058.0;567.0
779.0;820.0;486.0;369.0;620;266.0;-890.0;308.0;990.0;504.0
779.0;838.0;?;445.0;606;251.0;-879.0;318.0;1062.0;494.0
846.0;832.0;819.0;480.0;627;248.0;-783.0;?;?;484.0
981.0;842.0;837.0;484.0;649;279.0;-810.0;332.0;804.0;479.0
943.0;844.0;844.0;492.0;567;297.0;-671.0;321.0;?;453.0
922.0;852.0;904.0;441.0;633;308.0;-733.0;270.0;755.0;411.0
1054.0;864.0;1058.0;406.0;713;289.0;-766.0;260.0;798.0;457.0
1095.0;844.0;?;389.0;574;344.0;-691.0;257.0;796.0;486.0
?;842.0;1150.0;389.0;637;353.0;-635.0;273.0;606.0;521.0
953.0;851.0;1081.0;366.0;715;346.0;-682.0;281.0;841.0;536.0
990.0;883.0;992.0;346.0;688;330.0;-768.0;276.0;914.0;521.0
945.0;872.0;?;318.0;715;309.0;-777.0;242.0;836.0;571.0
?;848.0;757.0;319.0;?;?;-737.0;273.0;930.0;?
917.0;830.0;734.0;347.0;597;353.0;?;237.0;851.0;605.0
941.0;861.0;668.0;380.0;690;385.0;-817.0;214.0;912.0;565.0
922.0;841.0;744.0;417.0;665;385.0;-838.0;194.0;?;570.0
917.0;826.0;763.0;446.0;701;388.0;-825.0;202.0;1017.0;595.0
946.0;826.0;657.0;473.0;625;386.0;-839.0;185.0;1073.0;598.0
910.0;804.0;613.0;472.0;509;434.0;-896.0;204.0;?;609.0
866.0;786.0;704.0;479.0;450;454.0;-901.0;174.0;1053.0;593.0
811.0;786.0;551.0;482.0;161;415.0;-867.0;174.0;985.0;597.0
771.0;778.0;671.0;465.0;571;431.0;-833.0;153.0;938.0;626.0
790.0;738.0;797.0;476.0;1018;474.0;-842.0;171.0;825.0;667.0
807.0;740.0;673.0;480.0;806;494.0;-856.0;197.0;836.0;646.0
?;766.0;?;493.0;928;543.0;-815.0;151.0;686.0;630.0
885.0;771.0;730.0;491.0;922;580.0;-814.0;149.0;?;628.0
891.0;780.0;610.0;499.0;803;584.0;-791.0;135.0;698.0;678.0
774.0;?;678.0;?;832;534.0;-785.0;71.0;693.0;737.0
732.0;809.0;?;?;785;448.0;-769.0;64.0;911.0;762.0
755.0;768.0;369.0;488.0;802;347.0;-744.0;139.0;1095.0;823.0
824.0;?;228.0;473.0;802;244.0;?;163.0;969.0;813.0
906.0;677.0;275.0;466.0;791;120.0;-737.0;249.0;?;784.0
1122.0;636.0;231.0;458.0;801;80.0;-705.0;312.0;1226.0;661.0
1262.0;692.0;168.0;451.0;801;130.0;-709.0;372.0;?;?
1143.0;735.0;186.0;373.0;798;260.0;-681.0;?;954.0;429.0
1089.0;789.0;?;329.0;?;352.0;-739.0;238.0;?;360.0
1035.0;797.0;172.0;267.0;811;415.0;-694.0;195.0;?;371.0
897.0;796.0;228.0;192.0;807;?;?;150.0;720.0;486.0
807.0;786.0;209.0;159.0;805;476.0;?;134.0;713.0;589.0
713.0;815.0;166.0;143.0;803;476.0;-586.0;?;?;680.0
775.0;768.0;343.0;127.0;?;?;-611.0;?;1295.0;726.0
1031.0;713.0;378.0;102.0;806;470.0;-703.0;157.0;810.0;?
907.0;693.0;541.0;75.0;808;492.0;-767.0;117.0;796.0;725.0
837.0;661.0;1037.0;42.0;?;473.0;-844.0;73.0;766.0;671.0
585.0;648.0;771.0;52.0;800;?;-945.0;81.0;735.0;673.0
540.0;630.0;923.0;77.0;816;329.0;-923.0;53.0;960.0;671.0
670.0;623.0;671.0;119.0;?;325.0;-877.0;31.0;1075.0;673.0
817.0;627.0;686.0;166.0;?;402.0;-807.0;20.0;1014.0;679.0
1513.0;589.0;610.0;207.0;787;481.0;-757.0;45.0;862.0;587.0
1147.0;635.0;800.0;226.0;767;602.0;-677.0;60.0;836.0;607.0
637.0;694.0;564.0;266.0;842;718.0;-603.0;47.0;885.0;699.0
585.0;680.0;646.0;324.0;883;739.0;-579.0;22.0;787.0;726.0
720.0;618.0;976.0;353.0;877;721.0;-581.0;-17.0;857.0;750.0
?;559.0;726.0;?;884;554.0;-671.0;-59.0;937.0;838.0
1115.0;591.0;?;?;812;515.0;-625.0;57.0;862.0;961.0
1090.0;795.0;735.0;261.0;789;334.0;-636.0;133.0;842.0;951.0
754.0;725.0;633.0;256.0;697;154.0;-742.0;127.0;?;889.0
1015.0;734.0;656.0;?;680;-43.0;-655.0;246.0;729.0;763.0
1169.0;750.0;597.0;366.0;639;-75.0;-677.0;447.0;859.0;752.0
853.0;840.0;628.0;411.0;659;-113.0;-617.0;469.0;808.0;599.0
407.0;872.0;492.0;504.0;920;-94.0;-671.0;495.0;?;415.0
332.0;1006.0;?;499.0;726;?;-638.0;542.0;859.0;240.0
?;923.0;310.0;490.0;647;221.0;-824.0;?;?;167.0
818.0;806.0;247.0;558.0;861;625.0;-632.0;633.0;857.0;92.0
885.0;625.0;265.0;?;794;838.0;-696.0;?;878.0;96.0
1227.0;689.0;259.0;412.0;807;716.0;-893.0;433.0;887.0;111.0
1285.0;717.0;202.0;287.0;818;408.0;-1048.0;436.0;887.0;623.0
972.0;707.0;171.0;172.0;?;405.0;-1045.0;559.0;800.0;946.0
863.0;692.0;163.0;93.0;811;474.0;-955.0;713.0;?;1009.0
?;765.0;223.0;53.0;?;543.0;-795.0;685.0;835.0;786.0
?;988.0;203.0;13.0;807;614.0;?;605.0;846.0;582.0
732.0;1054.0;324.0;-125.0;?;?;?;558.0;?;651.0
547.0;947.0;386.0;-252.0;798;572.0;-636.0;509.0;851.0;?
472.0;840.0;425.0;-214.0;797;?;-650.0;554.0;937.0;754.0
654.0;809.0;373.0;-27.0;797;?;?;506.0;895.0;773.0
1015.0;817.0;368.0;259.0;804;575.0;-534.0;461.0;901.0;738.0
1104.0;697.0;397.0;?;?;593.0;-899.0;559.0;921.0;723.0
?;675.0;330.0;135.0;799;562.0;-1168.0;444.0;?;?
1288.0;707.0;240.0;65.0;799;400.0;-1097.0;509.0;862.0;703.0
632.0;?;258.0;102.0;796;498.0;-897.0;526.0;840.0;709.0
683.0;659.0;313.0;111.0;804;465.0;-748.0;524.0;873.0;662.0
1045.0;978.0;259.0;151.0;806;379.0;-770.0;519.0;926.0;596.0
