NMHC(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3);CO(GT);NO2(GT);NOx(GT)
?;1002.0;3.4;8.4;40.9;0.4542;?;?;674.0;691.0;1.2;132.0;212.0
?;839.0;7.1;8.3;38.5;0.4228;977.0;1008.0;?;943.0;2.0;160.0;331.0
?;820.0;?;8.1;?;0.41;984.0;1013.0;873.0;985.0;?;167.0;369.0
?;?;?;7.7;?;0.4106;893.0;912.0;730.0;821.0;1.5;157.0;274.0
-200.0;995.0;?;7.0;41.5;0.4193;?;907.0;705.0;767.0;1.2;130.0;199.0
?;905.0;5.2;6.6;42.6;0.4179;936.0;953.0;771.0;895.0;1.5;145.0;248.0
-200.0;954.0;3.8;6.4;44.2;?;899.0;916.0;701.0;791.0;?;133.0;197.0
-200.0;991.0;?;?;?;0.4349;881.0;894.0;682.0;770.0;1.2;110.0;147.0
-200.0;?;2.9;4.4;?;0.4484;?;895.0;648.0;839.0;1.0;100.0;135.0
-200.0;1168.0;1.4;4.0;54.3;0.4454;?;845.0;534.0;721.0;0.6;-200.0;-200.0
-200.0;1228.0;?;3.7;55.8;0.4489;836.0;837.0;512.0;720.0;0.7;?;95.0
-200.0;1258.0;1.0;2.6;58.6;0.4385;?;?;504.0;682.0;0.5;79.0;?
-200.0;1162.0;1.6;3.2;56.0;?;857.0;?;552.0;?;0.7;90.0;121.0
-200.0;1005.0;3.2;3.6;55.4;0.4419;?;920.0;667.0;?;1.0;95.0;131.0
-200.0;612.0;15.9;1.8;63.3;0.4464;1357.0;1257.0;1176.0;?;3.0;?;552.0
-200.0;574.0;18.0;2.4;60.2;0.4426;?;1222.0;1239.0;1472.0;4.1;199.0;614.0
-200.0;617.0;14.7;4.6;52.1;0.4472;1271.0;?;1139.0;1497.0;3.1;186.0;530.0
-200.0;612.0;15.1;?;40.5;?;1244.0;1214.0;1153.0;1626.0;3.8;208.0;721.0
-200.0;639.0;13.4;10.5;?;0.4393;1219.0;1149.0;1096.0;1476.0;2.7;178.0;474.0
-200.0;603.0;14.5;11.1;33.3;0.4384;1227.0;1166.0;1134.0;1531.0;3.1;176.0;514.0
?;?;14.7;?;32.6;0.4292;1233.0;?;?;1503.0;?;177.0;504.0
-200.0;588.0;17.0;12.4;28.3;0.4076;1264.0;1176.0;?;?;3.2;?;508.0
?;615.0;15.3;12.9;?;0.363;1200.0;1147.0;?;?;?;182.0;529.0
?;?;?;11.4;28.7;?;1363.0;1294.0;1330.0;1725.0;4.0;193.0;676.0
-200.0;374.0;43.0;9.2;39.3;0.4573;1964.0;1683.0;1831.0;2331.0;8.6;?;?
-200.0;384.0;37.2;7.8;?;0.5115;1811.0;?;1712.0;2312.0;8.7;225.0;1230.0
-200.0;563.0;16.7;7.2;?;0.517;1251.0;1256.0;1201.0;1699.0;3.6;181.0;582.0
-200.0;610.0;13.4;6.0;53.3;?;?;1205.0;1098.0;1587.0;?;?;460.0
?;715.0;8.7;5.3;?;0.4921;1053.0;1087.0;926.0;1390.0;1.9;153.0;340.0
-200.0;751.0;?;4.2;58.1;0.4832;1010.0;1092.0;875.0;1347.0;1.9;143.0;298.0
-200.0;775.0;6.7;3.4;60.9;0.4809;?;1039.0;845.0;1268.0;?;142.0;300.0
-200.0;850.0;?;3.0;60.2;0.4639;948.0;1001.0;762.0;?;1.4;?;223.0
-200.0;?;3.4;3.2;?;0.4578;?;925.0;677.0;?;1.0;?;151.0
-200.0;1016.0;?;3.3;57.7;0.4516;?;880.0;613.0;968.0;?;-200.0;-200.0
-200.0;1076.0;?;4.5;?;?;869.0;873.0;592.0;?;-200.0;83.0;108.0
-200.0;1023.0;2.5;3.1;59.7;?;893.0;880.0;?;928.0;0.8;87.0;125.0
-200.0;?;3.5;4.2;57.1;0.4743;914.0;?;?;1028.0;0.9;106.0;?
-200.0;783.0;6.9;3.4;58.5;0.4608;?;?;855.0;1210.0;1.5;140.0;341.0
-200.0;599.0;16.8;3.9;57.3;0.4661;1337.0;1284.0;1204.0;1531.0;3.1;167.0;552.0
-200.0;509.0;20.3;4.3;56.8;0.4768;1383.0;1350.0;1305.0;1745.0;?;175.0;?
-200.0;?;?;?;52.9;?;?;1476.0;1428.0;1974.0;5.8;235.0;1049.0
?;542.0;17.2;?;54.9;0.4985;1332.0;1342.0;1215.0;1806.0;3.8;196.0;796.0
-200.0;479.0;21.4;?;64.3;0.5697;1483.0;1488.0;1336.0;1985.0;4.4;211.0;999.0
?;445.0;25.1;5.5;66.1;0.601;1605.0;1557.0;1432.0;2068.0;4.9;234.0;1022.0
-200.0;420.0;?;5.5;69.3;0.6331;1697.0;1610.0;1502.0;2087.0;5.2;240.0;1023.0
-200.0;431.0;?;5.0;75.5;0.6667;1640.0;1583.0;?;1994.0;4.6;243.0;?
-200.0;436.0;24.7;5.2;76.2;0.6796;1598.0;1620.0;1420.0;?;4.8;224.0;1098.0
-200.0;436.0;24.5;5.3;?;0.6954;1614.0;1605.0;?;1941.0;4.9;240.0;1099.0
-200.0;410.0;?;5.0;79.6;?;1733.0;1604.0;1496.0;1969.0;?;215.0;?
-200.0;423.0;?;5.1;83.0;0.7352;1725.0;1582.0;1455.0;1813.0;5.5;216.0;?
-200.0;466.0;21.7;6.4;82.9;0.8022;1588.0;1523.0;1342.0;?;4.2;184.0;745.0
?;?;6.0;10.3;74.0;0.9237;?;1172.0;813.0;1118.0;?;?;339.0
-200.0;?;3.3;11.3;71.8;0.9577;1187.0;?;670.0;828.0;?;104.0;135.0
?;820.0;?;?;?;0.9923;1241.0;1125.0;?;867.0;0.2;104.0;167.0
-200.0;712.0;6.6;9.5;?;0.9972;1298.0;1197.0;840.0;?;?;?;?
-200.0;723.0;6.7;9.9;81.0;?;1286.0;1174.0;?;975.0;1.0;127.0;273.0
-200.0;822.0;4.4;?;79.8;?;1208.0;1106.0;733.0;902.0;0.4;109.0;165.0
-200.0;1106.0;1.5;6.9;76.4;0.7661;1008.0;873.0;?;791.0;-200.0;-200.0;?
-200.0;1222.0;1.1;4.8;75.7;?;945.0;828.0;506.0;673.0;-200.0;73.0;75.0
-200.0;1263.0;0.9;4.7;78.9;0.682;?;830.0;?;578.0;-200.0;52.0;53.0
?;?;1.2;5.0;75.0;0.6627;?;?;?;563.0;-200.0;57.0;72.0
-200.0;1046.0;2.5;5.6;69.5;?;992.0;909.0;622.0;730.0;0.1;89.0;130.0
-200.0;760.0;7.6;7.0;64.9;0.6512;1203.0;?;881.0;974.0;0.7;128.0;265.0
-200.0;?;7.3;7.1;65.4;0.6644;1158.0;?;868.0;?;?;152.0;314.0
-200.0;923.0;3.7;6.4;67.4;0.6537;1020.0;912.0;692.0;713.0;0.2;128.0;194.0
?;1036.0;2.5;?;75.9;0.6824;994.0;873.0;618.0;617.0;-200.0;124.0;180.0
-200.0;1009.0;2.7;6.3;?;0.7024;1018.0;889.0;634.0;591.0;-200.0;?;181.0
-200.0;889.0;4.6;8.6;63.3;0.7073;1099.0;965.0;742.0;661.0;0.3;110.0;?
-200.0;?;6.7;?;55.0;0.6753;1132.0;1009.0;845.0;856.0;0.6;?;263.0
-200.0;904.0;4.3;9.4;53.6;0.6333;?;?;729.0;639.0;0.2;?;176.0
?;?;4.3;9.2;55.0;0.6402;?;?;729.0;647.0;0.2;110.0;168.0
-200.0;915.0;?;8.7;55.1;?;1015.0;923.0;715.0;646.0;0.7;112.0;?
-200.0;766.0;?;8.9;54.4;0.62;1139.0;1021.0;883.0;846.0;1.8;?;234.0
?;770.0;7.0;8.6;?;0.5992;1109.0;998.0;858.0;857.0;2.2;135.0;256.0
-200.0;?;9.6;9.0;50.4;0.5809;1167.0;1061.0;962.0;942.0;?;?;257.0
-200.0;758.0;7.8;9.2;49.8;0.5808;1109.0;1016.0;?;945.0;2.6;141.0;317.0
-200.0;1053.0;?;8.8;52.1;0.5918;918.0;859.0;611.0;562.0;1.1;95.0;?
-200.0;963.0;3.9;8.8;50.9;0.5781;1005.0;945.0;707.0;?;1.2;97.0;159.0
-200.0;896.0;4.1;8.7;51.1;0.5755;995.0;937.0;?;723.0;?;112.0;186.0
-200.0;1032.0;?;8.6;51.5;0.5772;?;876.0;?;?;1.1;74.0;102.0
-200.0;1169.0;1.3;?;51.9;?;893.0;831.0;?;472.0;?;62.0;75.0
-200.0;1205.0;1.2;8.1;?;?;?;828.0;514.0;434.0;0.7;-200.0;-200.0
-200.0;1315.0;0.7;7.8;?;0.5755;?;810.0;470.0;?;0.6;?;41.0
-200.0;1278.0;?;7.1;56.0;0.569;?;822.0;?;453.0;?;45.0;50.0
-200.0;1013.0;2.9;7.0;57.6;0.5784;?;898.0;646.0;702.0;0.9;93.0;189.0
-200.0;992.0;2.7;?;55.3;0.5734;947.0;909.0;636.0;720.0;1.0;104.0;182.0
?;616.0;14.4;7.0;56.3;0.566;1316.0;1256.0;1130.0;?;?;?;?
-200.0;?;17.2;7.6;53.5;0.5605;1409.0;1298.0;1217.0;1444.0;4.2;?;704.0
-200.0;547.0;?;8.3;50.5;0.5558;?;?;?;1613.0;4.4;190.0;854.0
-200.0;649.0;11.5;12.4;37.1;0.5329;1181.0;1139.0;?;1388.0;2.9;170.0;652.0
-200.0;641.0;11.9;13.9;32.3;0.5117;?;1135.0;1047.0;1379.0;2.6;?;?
-200.0;638.0;?;14.4;28.9;?;1178.0;1117.0;1071.0;1289.0;2.6;?;438.0
-200.0;626.0;14.3;14.8;25.4;0.4259;1191.0;?;?;1280.0;3.0;?;438.0
?;745.0;10.3;15.1;20.8;0.3536;1018.0;982.0;990.0;1059.0;2.3;140.0;?
?;639.0;?;15.4;23.5;0.4076;1172.0;1107.0;1134.0;1299.0;?;167.0;482.0
-200.0;534.0;?;13.7;?;0.4381;1386.0;?;1349.0;1638.0;4.5;204.0;709.0
-200.0;455.0;28.5;11.5;37.5;?;1594.0;1445.0;1516.0;1946.0;?;210.0;796.0
-200.0;511.0;?;10.4;42.3;0.5337;1414.0;1357.0;1330.0;?;?;?;605.0
-200.0;577.0;16.0;9.9;44.0;0.5381;?;?;?;?;?;165.0;?
?;618.0;13.0;8.7;48.3;0.5458;1205.0;1220.0;1085.0;?;2.8;?;411.0
-200.0;758.0;7.0;8.1;49.9;?;?;?;856.0;1338.0;2.1;?;264.0
-200.0;?;6.4;?;52.8;0.5419;1015.0;1102.0;829.0;1274.0;1.7;120.0;217.0
-200.0;780.0;5.8;?;?;0.5623;1035.0;1082.0;801.0;1200.0;1.8;?;211.0
-200.0;786.0;?;6.8;56.4;0.5609;1039.0;1053.0;795.0;?;1.6;110.0;?
-200.0;847.0;4.5;6.7;57.4;0.5654;?;1003.0;740.0;1048.0;?;94.0;135.0
-200.0;836.0;4.6;?;62.1;0.5806;?;1019.0;744.0;1049.0;1.3;-200.0;-200.0
-200.0;757.0;5.9;5.4;65.9;?;?;1071.0;808.0;?;?;101.0;221.0
-200.0;702.0;?;5.5;66.5;?;1056.0;1118.0;841.0;1368.0;1.3;117.0;284.0
?;?;9.2;5.9;65.8;0.6178;1129.0;?;?;1540.0;1.6;?;357.0
?;582.0;?;?;63.9;0.6192;1230.0;1256.0;1056.0;?;2.4;138.0;469.0
?;465.0;22.6;7.2;?;?;1558.0;1501.0;1367.0;1856.0;4.5;174.0;?
-200.0;419.0;29.0;7.9;60.0;0.6406;?;1578.0;1527.0;?;5.7;179.0;875.0
-200.0;?;?;?;58.5;0.6403;1481.0;?;1280.0;1948.0;4.3;?;800.0
-200.0;482.0;?;9.3;?;0.6415;1476.0;1440.0;1311.0;2022.0;4.2;?;815.0
-200.0;464.0;22.5;10.2;53.1;0.6608;1526.0;?;1365.0;?;4.5;189.0;841.0
-200.0;451.0;24.0;11.1;51.4;0.679;1579.0;1517.0;1403.0;2195.0;5.0;198.0;827.0
-200.0;573.0;13.9;12.8;46.9;?;1291.0;1300.0;1113.0;1845.0;2.9;142.0;402.0
-200.0;526.0;16.8;13.1;48.0;0.7181;1401.0;1401.0;1204.0;?;?;139.0;415.0
-200.0;469.0;20.2;13.5;51.5;?;1520.0;?;1303.0;2171.0;3.3;99.0;435.0
?;519.0;16.4;13.4;51.2;?;1426.0;1411.0;1191.0;1920.0;1.4;135.0;570.0
-200.0;506.0;18.0;12.1;55.3;?;1458.0;1434.0;1239.0;?;2.3;223.0;530.0
?;476.0;20.3;12.0;56.5;0.7924;1547.0;1489.0;1305.0;1919.0;1.6;?;?
-200.0;355.0;38.1;10.4;?;0.8123;2083.0;?;1731.0;2254.0;?;244.0;?
?;370.0;35.7;9.4;69.1;0.815;2005.0;1804.0;1679.0;2210.0;6.4;243.0;?
-200.0;?;21.8;8.9;71.0;0.8115;1608.0;1579.0;1345.0;?;3.5;230.0;1028.0
?;496.0;18.2;8.1;73.8;0.7968;?;?;1246.0;1791.0;1.7;207.0;797.0
-200.0;483.0;20.1;7.3;76.8;0.7904;1524.0;1535.0;?;1725.0;2.6;223.0;?
-200.0;?;14.4;7.3;76.7;0.7862;1362.0;1395.0;1131.0;1553.0;?;216.0;811.0
-200.0;542.0;15.1;?;77.3;0.7826;1395.0;?;1153.0;1506.0;1.5;198.0;?
-200.0;571.0;13.1;6.7;78.7;0.7779;1333.0;1326.0;1087.0;1398.0;0.9;-200.0;-200.0
-200.0;?;?;7.0;?;0.7848;1297.0;1297.0;1032.0;1300.0;0.5;126.0;?
-200.0;568.0;13.7;5.7;80.5;0.7416;1322.0;1331.0;1106.0;?;0.9;144.0;497.0
-200.0;590.0;11.6;5.2;81.4;0.7276;1242.0;1288.0;1036.0;1413.0;0.4;183.0;582.0
?;565.0;13.2;5.6;80.4;0.7349;1307.0;1322.0;1091.0;1471.0;0.5;193.0;574.0
?;522.0;15.6;6.3;78.8;0.7544;1392.0;1390.0;?;1619.0;0.8;196.0;?
-200.0;502.0;16.9;6.9;76.9;0.7682;1431.0;1443.0;1207.0;1673.0;1.4;?;?
-200.0;?;18.5;?;67.7;0.79;1472.0;1496.0;1254.0;1881.0;1.6;?;643.0
-200.0;?;16.6;11.6;59.8;0.8152;?;?;1198.0;1877.0;1.5;246.0;628.0
?;?;?;14.0;52.0;0.8288;1393.0;?;?;1818.0;1.0;204.0;547.0
?;535.0;15.0;?;?;0.8495;1417.0;1398.0;?;1699.0;1.0;?;461.0
-200.0;515.0;16.9;14.9;49.9;?;1500.0;1380.0;1206.0;1677.0;1.3;186.0;455.0
?;770.0;7.0;15.8;33.8;?;1068.0;1022.0;857.0;1088.0;0.1;133.0;244.0
-200.0;851.0;5.9;15.4;29.3;0.5068;?;973.0;806.0;926.0;-200.0;126.0;202.0
?;823.0;7.1;?;25.7;0.4193;?;?;862.0;961.0;-200.0;138.0;?
-200.0;776.0;?;?;27.2;?;?;987.0;925.0;1066.0;0.1;148.0;310.0
-200.0;?;12.2;12.2;28.7;0.4077;1126.0;1100.0;1057.0;1241.0;0.4;?;391.0
-200.0;704.0;12.6;11.3;?;?;1103.0;?;1072.0;1220.0;0.7;?;444.0
-200.0;549.0;21.1;9.7;31.9;0.3848;1328.0;1316.0;1327.0;1613.0;?;224.0;794.0
-200.0;587.0;16.9;8.4;36.5;0.4035;1219.0;1262.0;1208.0;1577.0;2.1;215.0;716.0
-200.0;610.0;15.1;8.2;36.8;0.4016;1165.0;1259.0;?;1569.0;1.3;196.0;565.0
-200.0;697.0;10.1;8.0;?;0.3872;993.0;1166.0;?;1445.0;0.8;195.0;451.0
-200.0;784.0;?;7.0;39.9;?;946.0;1066.0;880.0;1240.0;-200.0;?;313.0
-200.0;783.0;?;5.7;44.3;0.4093;978.0;1051.0;883.0;?;-200.0;150.0;241.0
-200.0;849.0;5.9;4.7;?;0.4025;926.0;992.0;808.0;1052.0;-200.0;-200.0;-200.0
-200.0;854.0;5.5;4.2;50.8;0.4234;938.0;969.0;788.0;?;-200.0;139.0;224.0
-200.0;1101.0;?;4.6;45.1;0.3861;810.0;862.0;?;757.0;-200.0;74.0;82.0
-200.0;1112.0;2.0;2.7;53.3;0.4006;829.0;859.0;?;?;-200.0;73.0;89.0
-200.0;?;?;?;51.0;0.3947;?;849.0;552.0;737.0;-200.0;77.0;93.0
-200.0;?;?;2.5;54.1;?;839.0;879.0;594.0;792.0;-200.0;98.0;134.0
-200.0;?;4.4;3.1;?;?;942.0;?;?;945.0;-200.0;121.0;189.0
-200.0;791.0;6.4;5.0;47.5;?;987.0;1039.0;828.0;1115.0;-200.0;?;292.0
-200.0;775.0;?;5.8;43.4;0.4032;996.0;1066.0;871.0;1131.0;?;178.0;326.0
-200.0;722.0;8.7;7.1;42.8;0.4327;1047.0;?;927.0;1242.0;-200.0;206.0;397.0
-200.0;712.0;?;7.9;41.6;0.4459;1072.0;?;?;1289.0;-200.0;?;371.0
-200.0;?;7.9;8.1;?;0.448;1040.0;1110.0;896.0;1276.0;-200.0;175.0;305.0
-200.0;706.0;?;8.3;41.3;0.4533;1088.0;1138.0;?;1359.0;-200.0;169.0;328.0
-200.0;756.0;?;8.9;49.1;0.5629;1075.0;1095.0;857.0;1020.0;-200.0;180.0;281.0
-200.0;911.0;?;7.1;66.0;0.6678;1025.0;1045.0;694.0;805.0;-200.0;124.0;168.0
-200.0;849.0;4.3;5.7;75.1;0.6942;?;1078.0;?;857.0;-200.0;130.0;183.0
-200.0;767.0;6.8;5.4;77.6;0.7031;1157.0;1169.0;?;942.0;-200.0;141.0;217.0
-200.0;674.0;8.7;5.4;78.2;0.7074;1220.0;1174.0;926.0;1020.0;-200.0;157.0;245.0
-200.0;827.0;4.7;7.3;68.1;0.6979;?;?;749.0;899.0;?;123.0;154.0
-200.0;903.0;3.5;5.8;74.4;0.6924;1042.0;1044.0;685.0;860.0;-200.0;104.0;?
?;798.0;5.4;6.2;?;0.6887;?;?;782.0;?;-200.0;134.0;210.0
?;848.0;4.4;5.9;72.7;0.6791;1064.0;1086.0;?;883.0;-200.0;?;140.0
-200.0;773.0;6.0;?;76.5;0.6728;1129.0;1092.0;811.0;?;-200.0;121.0;191.0
-200.0;704.0;7.6;4.0;80.4;0.663;1173.0;1127.0;884.0;983.0;?;136.0;248.0
-200.0;?;1.9;5.8;59.0;0.5493;876.0;881.0;578.0;607.0;-200.0;-200.0;-200.0
-200.0;1237.0;1.0;5.8;59.5;0.5519;855.0;831.0;498.0;443.0;?;?;50.0
?;1421.0;0.6;6.6;51.3;?;809.0;791.0;459.0;390.0;0.3;40.0;?
-200.0;?;1.2;7.0;47.2;0.4745;?;836.0;?;479.0;0.5;67.0;86.0
?;1028.0;2.9;6.6;47.9;0.4686;902.0;907.0;?;?;?;104.0;152.0
-200.0;?;11.1;7.2;?;0.5061;?;1174.0;1018.0;1149.0;1.8;169.0;341.0
-200.0;682.0;9.7;6.9;52.8;0.5293;?;?;967.0;1136.0;2.0;203.0;355.0
-200.0;797.0;5.7;8.7;46.7;0.5249;1007.0;992.0;800.0;?;1.4;?;?
-200.0;844.0;5.4;10.0;40.6;0.4971;976.0;955.0;?;845.0;0.6;151.0;240.0
-200.0;?;5.1;11.8;35.4;0.4877;?;959.0;771.0;?;0.5;138.0;?
?;?;5.8;10.7;37.2;0.4788;997.0;981.0;804.0;783.0;0.7;127.0;?
-200.0;825.0;5.6;10.9;34.9;?;?;947.0;791.0;785.0;0.7;?;-200.0
-200.0;759.0;8.0;10.7;33.1;0.4256;?;1023.0;898.0;899.0;1.1;148.0;?
-200.0;787.0;?;10.6;34.2;0.4375;993.0;?;?;922.0;1.3;?;287.0
?;780.0;7.6;8.9;?;?;1014.0;?;884.0;951.0;1.0;163.0;278.0
-200.0;?;?;7.8;39.7;0.4206;1092.0;1054.0;992.0;?;1.5;180.0;302.0
-200.0;?;8.9;7.3;42.2;0.4341;1014.0;?;934.0;?;1.5;169.0;259.0
-200.0;795.0;7.3;6.9;42.5;0.4257;971.0;976.0;870.0;861.0;1.2;152.0;221.0
-200.0;970.0;3.6;?;43.2;0.4247;?;872.0;689.0;631.0;0.3;?;142.0
-200.0;1183.0;1.7;6.4;41.7;0.4034;781.0;805.0;559.0;466.0;-200.0;?;93.0
-200.0;?;1.5;6.1;42.6;0.4041;779.0;800.0;?;407.0;-200.0;?;71.0
-200.0;1306.0;1.0;5.9;41.8;0.3928;760.0;785.0;504.0;387.0;-200.0;57.0;66.0
-200.0;1447.0;0.6;5.7;41.5;0.3836;735.0;757.0;459.0;?;-200.0;44.0;?
-200.0;1583.0;0.4;?;42.4;0.3867;726.0;?;424.0;303.0;-200.0;29.0;29.0
-200.0;1651.0;?;4.5;52.0;0.4436;763.0;766.0;412.0;295.0;-200.0;-200.0;-200.0
-200.0;1696.0;?;4.3;?;0.4323;749.0;759.0;399.0;288.0;-200.0;19.0;19.0
?;1785.0;?;3.7;?;0.453;?;758.0;388.0;274.0;?;20.0;20.0
?;1745.0;0.1;3.3;?;?;787.0;761.0;383.0;289.0;-200.0;35.0;39.0
-200.0;?;?;3.9;47.3;?;763.0;762.0;?;318.0;-200.0;60.0;77.0
-200.0;1068.0;2.9;?;45.9;0.3843;876.0;869.0;646.0;476.0;?;115.0;?
-200.0;853.0;5.4;4.2;50.1;0.4168;969.0;938.0;785.0;704.0;0.7;157.0;243.0
-200.0;?;5.1;3.4;62.7;?;1000.0;951.0;769.0;735.0;0.5;147.0;236.0
-200.0;935.0;3.8;?;51.4;0.4534;924.0;892.0;702.0;735.0;0.4;188.0;?
-200.0;968.0;3.9;5.7;44.1;0.4063;892.0;876.0;?;653.0;0.3;126.0;235.0
-200.0;972.0;3.6;5.2;44.5;?;880.0;872.0;686.0;603.0;0.3;114.0;186.0
-200.0;932.0;?;?;48.6;0.4194;917.0;893.0;722.0;645.0;0.4;123.0;196.0
?;980.0;3.6;4.5;51.0;?;914.0;879.0;?;564.0;0.2;107.0;167.0
-200.0;966.0;3.6;?;50.1;?;909.0;896.0;689.0;614.0;0.4;121.0;211.0
-200.0;928.0;3.9;5.0;50.4;?;?;909.0;706.0;658.0;0.4;?;194.0
-200.0;858.0;4.9;?;?;0.4721;985.0;958.0;758.0;719.0;0.7;134.0;206.0
-200.0;813.0;5.8;4.3;56.7;0.476;1012.0;984.0;?;772.0;1.0;?;211.0
-200.0;790.0;6.1;4.3;57.0;0.4771;1040.0;991.0;?;812.0;1.1;133.0;197.0
-200.0;990.0;2.8;3.5;?;0.4782;?;881.0;638.0;583.0;0.3;106.0;139.0
-200.0;1071.0;2.4;4.1;52.5;0.4351;870.0;?;616.0;491.0;0.1;87.0;113.0
-200.0;1194.0;1.5;3.9;50.6;0.4127;796.0;804.0;546.0;400.0;-200.0;67.0;81.0
-200.0;?;1.1;3.9;47.7;0.3901;771.0;788.0;514.0;354.0;-200.0;?;63.0
-200.0;1346.0;0.9;4.0;47.8;?;769.0;788.0;487.0;329.0;-200.0;49.0;55.0
-200.0;1532.0;0.4;?;50.9;?;757.0;?;428.0;?;-200.0;30.0;31.0
?;1622.0;0.3;3.0;57.7;0.4423;765.0;771.0;410.0;283.0;-200.0;-200.0;?
-200.0;1775.0;0.2;3.3;52.8;0.4137;?;747.0;390.0;266.0;?;20.0;20.0
?;?;?;2.7;53.9;0.4062;720.0;744.0;?;253.0;?;17.0;?
-200.0;1646.0;0.5;2.8;54.4;0.411;760.0;774.0;441.0;?;-200.0;?;42.0
-200.0;1310.0;0.9;3.6;49.0;0.3915;783.0;800.0;?;?;-200.0;?;90.0
-200.0;1043.0;3.3;3.3;50.2;?;887.0;896.0;668.0;519.0;0.3;?;?
-200.0;902.0;4.4;3.5;47.5;0.3778;901.0;913.0;733.0;?;?;163.0;250.0
-200.0;1022.0;2.8;4.3;49.4;?;860.0;871.0;638.0;583.0;0.3;143.0;219.0
?;1007.0;3.2;4.5;?;0.4131;874.0;872.0;662.0;?;0.1;134.0;211.0
-200.0;1053.0;?;4.3;50.0;0.4199;868.0;858.0;?;?;0.1;?;?
?;993.0;3.5;4.3;49.7;0.4166;?;876.0;683.0;572.0;?;122.0;180.0
-200.0;?;?;4.9;45.3;?;913.0;900.0;751.0;637.0;0.5;?;197.0
-200.0;987.0;3.4;5.6;42.4;0.3884;866.0;?;678.0;?;0.3;132.0;?
-200.0;924.0;4.2;5.7;43.1;?;900.0;902.0;721.0;?;0.3;133.0;?
?;912.0;4.2;4.8;49.7;0.4305;?;916.0;720.0;707.0;?;126.0;188.0
-200.0;?;8.5;5.1;43.0;?;1033.0;1004.0;918.0;?;1.0;177.0;294.0
-200.0;729.0;9.2;5.3;44.4;0.397;1073.0;1024.0;945.0;1026.0;1.4;185.0;302.0
-200.0;763.0;7.6;4.9;?;0.418;?;1011.0;884.0;910.0;1.4;?;261.0
-200.0;794.0;6.2;4.7;50.8;0.4398;1025.0;1006.0;822.0;897.0;1.1;151.0;232.0
-200.0;966.0;2.9;4.6;54.8;0.4704;922.0;913.0;?;651.0;0.4;?;154.0
-200.0;986.0;2.5;4.0;56.8;0.4688;?;905.0;620.0;598.0;0.2;90.0;120.0
-200.0;?;2.6;4.2;46.8;0.39;857.0;872.0;?;560.0;0.2;87.0;?
-200.0;1059.0;2.2;4.5;42.0;0.3571;808.0;843.0;597.0;527.0;?;?;108.0
-200.0;1025.0;2.5;4.1;42.1;?;826.0;863.0;?;574.0;?;74.0;97.0
-200.0;1259.0;?;4.5;39.7;0.3379;738.0;?;480.0;?;-200.0;?;-200.0
-200.0;1481.0;0.3;?;42.2;0.3571;727.0;769.0;412.0;326.0;?;?;?
-200.0;1531.0;0.3;4.1;45.9;0.3804;745.0;778.0;417.0;312.0;0.4;?;27.0
?;1313.0;0.7;4.3;42.5;0.3556;?;801.0;470.0;?;?;61.0;81.0
-200.0;1198.0;1.4;4.6;38.1;0.3267;?;?;533.0;488.0;0.7;91.0;129.0
-200.0;822.0;6.6;4.6;39.4;0.3367;972.0;1038.0;?;?;1.9;184.0;336.0
-200.0;739.0;8.4;4.8;41.9;?;?;1040.0;?;1021.0;2.4;204.0;335.0
?;?;5.5;5.9;40.2;0.376;?;980.0;790.0;?;2.0;185.0;318.0
-200.0;961.0;?;7.0;?;?;872.0;?;683.0;699.0;?;125.0;201.0
-200.0;1009.0;3.0;6.6;40.2;0.3944;854.0;887.0;649.0;588.0;1.0;104.0;166.0
-200.0;930.0;4.1;?;41.2;0.4046;893.0;922.0;716.0;643.0;1.2;?;192.0
?;900.0;4.7;?;36.8;0.3779;900.0;928.0;748.0;?;?;126.0;198.0
-200.0;921.0;4.5;7.3;?;0.3584;881.0;921.0;?;?;1.3;125.0;198.0
-200.0;924.0;4.7;7.0;33.5;0.3367;850.0;905.0;747.0;691.0;1.5;?;223.0
-200.0;913.0;5.1;?;32.4;0.3155;865.0;?;769.0;726.0;?;142.0;224.0
-200.0;819.0;7.7;5.7;33.9;0.3131;928.0;981.0;?;912.0;2.1;170.0;266.0
-200.0;750.0;10.3;5.0;36.1;0.3178;1025.0;1053.0;987.0;1048.0;2.6;195.0;326.0
?;?;?;4.7;38.3;0.3306;1049.0;1086.0;?;1136.0;3.0;202.0;343.0
-200.0;863.0;6.0;4.5;?;0.339;?;967.0;811.0;909.0;2.0;168.0;243.0
-200.0;?;3.6;4.3;?;0.3451;838.0;902.0;689.0;719.0;1.4;128.0;?
-200.0;953.0;4.3;4.0;43.1;0.3551;855.0;916.0;725.0;746.0;1.3;115.0;155.0
-200.0;999.0;3.4;?;?;0.3701;827.0;?;?;700.0;1.2;111.0;?
-200.0;1075.0;2.4;3.3;47.4;0.3716;810.0;866.0;613.0;579.0;1.1;97.0;?
-200.0;?;2.0;3.0;49.1;0.3774;807.0;?;585.0;553.0;0.9;77.0;94.0
-200.0;1146.0;1.4;3.5;48.0;0.3822;781.0;?;534.0;519.0;0.8;-200.0;?
