NMHC(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3);CO(GT);NO2(GT);NOx(GT)
-200.0;804.0;9.1;11.8;13.5;0.1862;855.0;938.0;945.0;878.0;2.0;176.0;?
-200.0;802.0;8.4;11.6;15.3;0.2086;885.0;971.0;917.0;952.0;2.0;178.0;397.0
-200.0;624.0;17.5;9.1;19.2;0.2225;1126.0;1148.0;1226.0;1460.0;3.4;207.0;579.0
-200.0;523.0;23.3;7.2;25.6;0.2611;1325.0;1299.0;1384.0;1855.0;5.1;240.0;819.0
-200.0;551.0;19.0;6.1;34.0;0.3237;?;1315.0;?;1860.0;5.3;236.0;754.0
-200.0;656.0;11.1;5.1;36.4;0.323;1054.0;1180.0;1020.0;1629.0;2.8;199.0;473.0
?;754.0;6.2;4.8;39.6;0.344;936.0;1070.0;821.0;1454.0;1.6;170.0;300.0
-200.0;818.0;5.0;5.0;?;0.3479;905.0;1031.0;763.0;1348.0;1.4;153.0;235.0
-200.0;799.0;5.3;?;41.7;0.3456;907.0;1047.0;778.0;1326.0;1.4;140.0;207.0
-200.0;832.0;4.2;4.4;43.3;0.3656;893.0;1030.0;?;1285.0;1.4;138.0;204.0
-200.0;875.0;3.5;3.8;45.9;0.3728;884.0;?;682.0;1205.0;1.1;117.0;155.0
-200.0;876.0;3.0;3.6;49.7;0.396;887.0;992.0;655.0;1220.0;0.9;-200.0;-200.0
-200.0;783.0;4.1;3.4;56.3;0.4455;947.0;1076.0;715.0;1448.0;1.0;119.0;179.0
-200.0;754.0;4.0;2.9;67.9;0.5183;1001.0;1104.0;713.0;1433.0;?;108.0;143.0
-200.0;702.0;5.1;2.8;74.1;0.5618;1063.0;1160.0;770.0;1447.0;1.2;?;212.0
-200.0;650.0;6.7;2.9;75.6;0.5742;1120.0;1217.0;846.0;1481.0;1.4;136.0;263.0
-200.0;496.0;15.6;3.8;72.4;0.5867;1422.0;1457.0;1167.0;1785.0;3.0;175.0;648.0
-200.0;529.0;17.1;5.9;50.2;0.4706;1406.0;1337.0;1212.0;1756.0;4.2;211.0;717.0
-200.0;687.0;8.8;7.3;39.4;0.4035;1069.0;1111.0;931.0;1368.0;?;?;389.0
-200.0;692.0;6.9;3.6;75.9;0.6055;1155.0;1165.0;852.0;1197.0;2.0;177.0;438.0
-200.0;757.0;5.4;3.6;78.6;0.6283;1127.0;1129.0;783.0;1084.0;1.6;147.0;282.0
-200.0;773.0;4.9;5.3;69.2;0.6213;1088.0;1092.0;759.0;1039.0;1.4;150.0;268.0
-200.0;767.0;5.3;6.1;66.0;0.6255;1107.0;1096.0;777.0;961.0;1.6;148.0;248.0
-200.0;758.0;5.4;6.0;70.1;0.6577;1115.0;1108.0;783.0;964.0;1.5;151.0;272.0
-200.0;740.0;5.5;6.3;72.1;0.6907;1147.0;1124.0;787.0;941.0;1.7;151.0;291.0
-200.0;670.0;7.5;6.3;75.7;0.7252;1252.0;1216.0;879.0;1111.0;1.9;165.0;363.0
-200.0;507.0;16.7;5.6;80.4;0.7382;1510.0;1437.0;1202.0;1459.0;3.8;197.0;660.0
-200.0;?;18.2;4.9;82.4;0.7201;1539.0;1473.0;1245.0;1519.0;5.4;228.0;907.0
-200.0;508.0;15.5;4.3;84.0;0.7051;1488.0;1396.0;1164.0;1412.0;4.2;196.0;639.0
-200.0;568.0;10.9;?;83.6;0.7025;1331.0;1285.0;1013.0;1336.0;3.8;?;574.0
-200.0;621.0;8.7;4.6;82.5;0.7066;1235.0;1206.0;928.0;1285.0;2.3;161.0;?
-200.0;664.0;7.3;4.4;82.0;0.6938;1205.0;1179.0;868.0;1240.0;2.1;156.0;330.0
-200.0;654.0;7.5;4.3;80.9;0.6791;1206.0;1213.0;877.0;1282.0;2.3;158.0;336.0
-200.0;?;6.8;4.1;81.2;0.6721;1173.0;1142.0;849.0;1189.0;2.3;154.0;347.0
-200.0;765.0;4.7;3.9;80.9;0.6613;1108.0;1089.0;750.0;1117.0;1.7;138.0;241.0
-200.0;891.0;2.5;4.5;70.6;0.6004;977.0;982.0;617.0;1024.0;1.2;-200.0;-200.0
-200.0;1134.0;1.3;4.5;65.1;0.5547;912.0;888.0;526.0;744.0;0.6;92.0;96.0
-200.0;925.0;2.2;4.0;75.2;0.6161;993.0;979.0;602.0;928.0;0.9;103.0;147.0
-200.0;833.0;3.6;3.7;76.4;0.6164;1049.0;1023.0;690.0;1006.0;1.1;117.0;210.0
-200.0;682.0;7.5;3.1;77.3;0.5985;1180.0;1153.0;878.0;1173.0;1.9;?;409.0
-200.0;506.0;16.8;3.7;74.4;0.5992;1497.0;?;1204.0;1568.0;3.7;167.0;719.0
-200.0;399.0;28.0;5.0;69.4;0.6118;1848.0;1567.0;1502.0;1913.0;6.1;205.0;959.0
-200.0;524.0;15.8;6.5;60.9;0.5919;1432.0;1334.0;1174.0;1643.0;4.6;216.0;744.0
-200.0;533.0;15.5;7.6;59.8;0.6245;1435.0;1280.0;1165.0;1605.0;3.3;192.0;583.0
-200.0;537.0;14.9;8.6;57.6;0.6471;1399.0;1330.0;1145.0;1668.0;?;?;597.0
-200.0;507.0;16.4;10.9;52.4;0.6826;1493.0;1349.0;1193.0;1710.0;?;189.0;?
-200.0;515.0;15.6;12.3;48.3;?;1443.0;1349.0;1167.0;1632.0;3.6;192.0;499.0
-200.0;?;16.1;12.5;43.4;0.6298;1411.0;1344.0;1182.0;?;3.9;194.0;470.0
-200.0;521.0;16.6;11.9;42.3;0.5902;1401.0;1337.0;1198.0;1557.0;4.8;217.0;568.0
-200.0;544.0;15.9;12.3;41.2;0.5867;1392.0;1316.0;1177.0;1529.0;3.9;178.0;525.0
-200.0;575.0;?;10.8;48.1;0.6235;1327.0;1253.0;1094.0;1430.0;3.6;183.0;481.0
-200.0;558.0;14.9;8.9;52.5;0.5996;1336.0;1258.0;1144.0;1509.0;3.6;189.0;414.0
?;514.0;18.5;8.4;54.7;0.6057;1479.0;1326.0;1253.0;1615.0;4.6;225.0;565.0
-200.0;710.0;7.9;7.5;58.7;0.6112;1132.0;1109.0;896.0;1242.0;2.3;175.0;303.0
-200.0;820.0;5.0;6.9;60.0;0.5977;1049.0;?;762.0;1065.0;1.6;153.0;221.0
-200.0;759.0;6.5;6.6;61.3;0.5995;1104.0;1112.0;833.0;?;1.8;156.0;260.0
-200.0;768.0;6.0;6.3;59.8;0.5761;1070.0;1100.0;810.0;1158.0;2.2;172.0;327.0
-200.0;715.0;6.8;5.4;65.8;0.5935;1132.0;1136.0;849.0;1216.0;2.1;164.0;344.0
-200.0;848.0;4.0;5.8;59.6;0.5523;989.0;1000.0;?;971.0;1.7;157.0;270.0
-200.0;789.0;4.4;4.9;62.6;0.5477;1003.0;1041.0;732.0;1076.0;1.5;-200.0;?
-200.0;819.0;4.0;4.4;63.9;0.5385;974.0;1009.0;710.0;1011.0;-200.0;136.0;191.0
-200.0;889.0;3.5;4.2;62.5;0.5191;948.0;975.0;?;813.0;1.1;110.0;136.0
-200.0;810.0;4.3;3.1;68.6;0.5302;989.0;993.0;727.0;1001.0;1.1;128.0;?
-200.0;1082.0;2.0;4.6;54.6;0.4682;866.0;872.0;587.0;655.0;0.8;132.0;168.0
-200.0;842.0;6.1;5.0;54.5;0.4788;1034.0;1017.0;818.0;933.0;1.3;156.0;254.0
-200.0;701.0;8.7;?;48.1;0.4847;1112.0;1070.0;?;1088.0;2.3;185.0;410.0
-200.0;957.0;3.1;10.0;37.7;0.4643;?;915.0;658.0;562.0;1.1;?;166.0
-200.0;870.0;5.2;13.0;30.3;0.452;955.0;978.0;772.0;586.0;1.1;117.0;?
-200.0;830.0;5.3;14.0;28.1;0.4476;929.0;968.0;777.0;?;1.5;133.0;188.0
-200.0;787.0;6.7;13.3;?;0.4399;?;1008.0;843.0;705.0;1.6;136.0;199.0
-200.0;724.0;8.3;13.4;29.0;0.4436;1035.0;1025.0;913.0;814.0;2.2;162.0;272.0
-200.0;820.0;5.9;13.5;28.3;0.4374;966.0;983.0;806.0;615.0;1.5;132.0;180.0
-200.0;751.0;7.3;13.0;29.7;0.442;1015.0;1018.0;?;804.0;1.8;162.0;255.0
-200.0;721.0;8.4;11.6;38.7;0.5271;1125.0;1101.0;916.0;861.0;2.0;?;251.0
-200.0;695.0;7.7;8.6;56.3;0.6312;1176.0;1116.0;888.0;980.0;1.9;156.0;258.0
-200.0;654.0;9.1;8.5;?;0.6435;1205.0;1161.0;945.0;1077.0;2.5;177.0;344.0
-200.0;622.0;10.9;7.8;63.4;0.6735;1284.0;1212.0;1010.0;1214.0;2.6;185.0;380.0
-200.0;635.0;10.2;7.2;69.5;0.7084;1255.0;1225.0;985.0;1169.0;3.2;199.0;464.0
-200.0;697.0;7.8;6.5;74.7;0.7248;1197.0;1154.0;891.0;1079.0;2.2;166.0;304.0
-200.0;707.0;7.0;6.5;73.9;0.7224;1171.0;?;856.0;1147.0;1.9;152.0;258.0
-200.0;665.0;9.2;6.8;72.1;0.7143;1220.0;1201.0;949.0;1260.0;2.4;170.0;358.0
-200.0;842.0;4.6;7.0;?;0.6055;998.0;1011.0;742.0;929.0;1.8;160.0;278.0
-200.0;1088.0;2.1;7.2;47.8;0.487;826.0;867.0;590.0;465.0;0.9;100.0;116.0
?;1166.0;1.5;?;47.3;0.483;803.0;856.0;545.0;398.0;0.8;-200.0;-200.0
-200.0;1203.0;1.3;6.8;52.9;0.5245;810.0;859.0;527.0;342.0;0.7;57.0;60.0
?;1285.0;0.8;5.8;65.0;0.6029;822.0;859.0;479.0;313.0;0.6;48.0;51.0
-200.0;1433.0;0.6;5.8;59.4;0.5502;788.0;842.0;454.0;292.0;0.5;32.0;?
-200.0;1246.0;1.1;5.5;?;0.529;833.0;856.0;505.0;367.0;0.6;72.0;80.0
-200.0;1219.0;1.0;5.9;54.8;0.5119;818.0;867.0;500.0;387.0;0.6;?;103.0
?;1148.0;1.5;7.3;48.7;0.5007;?;877.0;541.0;399.0;0.7;79.0;93.0
-200.0;1162.0;1.4;9.4;39.9;0.4707;783.0;869.0;535.0;376.0;0.7;87.0;108.0
-200.0;1081.0;2.0;11.2;33.8;0.449;?;900.0;582.0;377.0;0.9;85.0;107.0
-200.0;1055.0;?;12.3;29.9;0.4255;782.0;899.0;603.0;379.0;1.0;97.0;122.0
-200.0;1002.0;2.6;14.8;23.7;0.3945;787.0;895.0;624.0;387.0;1.0;96.0;122.0
-200.0;830.0;6.7;13.1;26.6;0.399;990.0;992.0;844.0;?;1.4;113.0;156.0
-200.0;609.0;13.3;13.3;25.7;0.3914;1210.0;1104.0;1095.0;930.0;3.0;163.0;246.0
-200.0;912.0;4.0;12.0;27.7;0.3885;850.0;933.0;?;554.0;1.5;146.0;205.0
-200.0;839.0;5.3;11.5;30.1;0.4067;916.0;973.0;778.0;723.0;1.7;167.0;257.0
-200.0;735.0;8.6;10.1;33.2;0.4115;1036.0;1069.0;923.0;875.0;2.3;162.0;228.0
-200.0;797.0;6.2;8.6;38.1;0.4282;942.0;1055.0;821.0;949.0;2.5;194.0;321.0
-200.0;834.0;5.3;8.0;41.2;0.4433;926.0;1032.0;778.0;869.0;2.1;185.0;270.0
-200.0;879.0;4.1;7.5;43.8;0.4551;905.0;982.0;714.0;747.0;1.5;158.0;203.0
-200.0;918.0;3.5;6.8;46.9;0.465;891.0;968.0;680.0;740.0;1.4;156.0;201.0
-200.0;883.0;?;6.1;46.3;0.4394;903.0;979.0;718.0;807.0;1.4;157.0;207.0
-200.0;939.0;3.2;5.6;45.5;0.4187;836.0;935.0;666.0;653.0;1.4;141.0;180.0
-200.0;960.0;?;5.4;48.8;0.4393;848.0;942.0;666.0;553.0;1.2;?;140.0
-200.0;1080.0;1.7;5.1;51.2;0.4534;785.0;883.0;561.0;412.0;0.9;84.0;93.0
-200.0;1311.0;0.7;5.3;51.0;0.4563;708.0;841.0;470.0;289.0;0.6;-200.0;-200.0
-200.0;1490.0;?;5.2;57.2;0.5094;730.0;843.0;443.0;262.0;0.4;34.0;?
-200.0;1359.0;0.6;4.5;63.1;0.5381;755.0;872.0;460.0;?;0.4;45.0;47.0
-200.0;1312.0;0.8;5.2;54.5;0.486;753.0;862.0;474.0;310.0;0.5;59.0;68.0
-200.0;1099.0;1.7;?;51.3;0.4712;827.0;917.0;562.0;418.0;0.7;99.0;131.0
-200.0;812.0;5.2;5.9;45.4;0.4244;941.0;1022.0;771.0;769.0;1.5;165.0;289.0
-200.0;755.0;6.6;6.9;41.3;0.4145;978.0;1022.0;837.0;881.0;1.9;168.0;322.0
-200.0;839.0;5.5;8.6;34.2;0.3834;910.0;961.0;789.0;816.0;1.6;169.0;330.0
-200.0;912.0;4.4;9.6;27.7;0.3308;811.0;912.0;731.0;684.0;1.4;162.0;?
?;911.0;?;10.6;25.3;0.3224;799.0;896.0;731.0;627.0;1.3;155.0;316.0
-200.0;921.0;4.3;10.2;25.6;0.3181;779.0;890.0;726.0;523.0;1.3;136.0;218.0
-200.0;919.0;4.5;10.0;25.2;0.3079;788.0;891.0;740.0;502.0;1.2;124.0;177.0
-200.0;913.0;4.5;9.7;25.7;0.3088;805.0;894.0;737.0;604.0;1.3;158.0;?
-200.0;886.0;4.8;9.7;26.8;0.3226;819.0;907.0;753.0;682.0;1.4;167.0;313.0
-200.0;825.0;6.3;9.4;27.3;0.3216;888.0;973.0;827.0;846.0;1.7;176.0;351.0
-200.0;726.0;9.6;7.9;28.0;0.2999;?;1035.0;961.0;1027.0;2.5;204.0;374.0
-200.0;621.0;15.0;6.9;?;0.3066;1148.0;1146.0;1147.0;1315.0;3.8;209.0;431.0
-200.0;600.0;15.4;6.1;33.3;0.3152;1137.0;1176.0;1162.0;1363.0;4.2;224.0;468.0
-200.0;720.0;8.9;5.0;37.4;0.329;982.0;1057.0;935.0;1236.0;2.8;211.0;368.0
-200.0;861.0;5.0;?;40.9;0.3417;865.0;974.0;763.0;1076.0;1.5;174.0;239.0
-200.0;781.0;6.5;3.9;43.5;0.3538;924.0;1044.0;834.0;1200.0;1.8;181.0;292.0
-200.0;860.0;4.4;3.0;47.7;0.3658;868.0;988.0;734.0;1081.0;1.5;157.0;205.0
-200.0;799.0;5.3;2.5;52.1;0.3855;918.0;?;781.0;1174.0;1.5;154.0;255.0
-200.0;920.0;3.1;2.0;53.5;0.3831;?;929.0;659.0;1033.0;1.2;147.0;220.0
-200.0;1040.0;1.9;1.0;56.7;0.3803;815.0;876.0;576.0;900.0;0.8;-200.0;-200.0
-200.0;1054.0;1.7;0.5;59.4;0.3841;807.0;872.0;558.0;853.0;-200.0;101.0;114.0
-200.0;1035.0;?;1.4;56.8;0.3903;820.0;888.0;574.0;886.0;0.7;114.0;153.0
-200.0;949.0;2.8;0.9;58.4;0.388;846.0;927.0;638.0;949.0;0.7;134.0;224.0
-200.0;817.0;5.5;0.3;?;0.3881;931.0;991.0;786.0;1037.0;1.3;144.0;295.0
-200.0;558.0;18.3;0.9;59.1;0.3913;1360.0;1317.0;1247.0;1571.0;?;182.0;667.0
-200.0;449.0;26.3;4.1;47.9;0.3959;1599.0;1402.0;1462.0;1885.0;5.5;223.0;867.0
-200.0;554.0;16.3;7.7;34.6;0.3652;1265.0;1222.0;1188.0;1683.0;4.1;219.0;666.0
-200.0;650.0;12.3;10.9;25.7;0.3341;1091.0;1109.0;1060.0;1412.0;3.0;215.0;595.0
-200.0;797.0;7.4;13.7;17.4;0.2715;864.0;959.0;875.0;1006.0;1.9;191.0;421.0
-200.0;780.0;8.1;14.0;16.8;0.2672;882.0;964.0;902.0;855.0;1.8;?;292.0
-200.0;705.0;10.8;14.1;17.0;0.2729;988.0;1006.0;1006.0;964.0;2.1;165.0;308.0
-200.0;?;9.7;15.0;15.8;0.2678;920.0;?;968.0;886.0;2.3;171.0;347.0
-200.0;739.0;9.9;16.5;14.9;0.2775;926.0;997.0;?;?;2.3;164.0;377.0
-200.0;729.0;9.6;15.8;16.7;0.2972;957.0;?;964.0;984.0;2.0;168.0;325.0
?;581.0;16.5;13.2;23.9;0.3597;1222.0;1192.0;?;1450.0;?;204.0;508.0
-200.0;487.0;23.4;11.0;33.8;0.4436;1499.0;1399.0;1387.0;1837.0;5.1;242.0;768.0
-200.0;466.0;24.2;9.5;39.0;0.4644;1531.0;1419.0;1408.0;1899.0;?;246.0;764.0
-200.0;600.0;13.3;8.5;?;0.4716;1198.0;1250.0;1094.0;1629.0;3.2;215.0;500.0
-200.0;687.0;8.4;7.5;44.0;0.4564;1055.0;1156.0;916.0;1490.0;2.4;206.0;463.0
-200.0;785.0;5.4;6.6;46.0;0.4505;954.0;1064.0;783.0;1319.0;1.4;167.0;258.0
-200.0;795.0;5.2;5.5;49.6;0.4526;949.0;1066.0;771.0;1247.0;1.4;145.0;214.0
-200.0;821.0;4.6;4.9;52.2;0.4567;927.0;1031.0;741.0;1144.0;?;133.0;191.0
-200.0;?;3.2;4.6;53.5;0.4584;887.0;973.0;663.0;1014.0;1.0;117.0;154.0
-200.0;985.0;2.2;4.7;53.1;0.4589;873.0;937.0;600.0;885.0;0.8;-200.0;-200.0
-200.0;969.0;2.5;3.8;56.8;0.4614;893.0;930.0;616.0;875.0;0.8;90.0;113.0
-200.0;902.0;2.8;2.3;63.5;0.463;909.0;949.0;640.0;971.0;0.9;?;167.0
-200.0;851.0;3.9;2.0;64.9;0.4657;959.0;979.0;707.0;1048.0;0.9;120.0;235.0
-200.0;708.0;7.2;2.0;65.3;0.4688;1061.0;1094.0;865.0;1223.0;1.7;141.0;372.0
-200.0;490.0;20.9;3.3;61.6;0.4829;1497.0;1450.0;1322.0;1756.0;4.3;190.0;877.0
-200.0;419.0;27.0;5.7;52.5;0.4851;1685.0;1508.0;?;2014.0;6.0;215.0;900.0
-200.0;504.0;18.5;8.3;43.5;0.4774;1375.0;1374.0;?;1855.0;3.8;215.0;733.0
-200.0;549.0;14.0;10.5;38.9;0.4926;1261.0;1308.0;1117.0;1795.0;3.3;235.0;691.0
-200.0;593.0;10.5;14.5;33.4;0.5488;1198.0;1249.0;996.0;1575.0;2.3;194.0;457.0
?;573.0;11.2;?;34.6;0.6147;1305.0;1282.0;1023.0;1461.0;2.4;159.0;369.0
-200.0;589.0;10.3;16.1;36.3;0.6593;1292.0;1253.0;988.0;1314.0;2.2;123.0;285.0
-200.0;612.0;8.6;17.3;34.5;0.6728;?;1222.0;924.0;?;1.9;121.0;279.0
-200.0;638.0;7.6;17.6;34.1;0.6781;1189.0;?;882.0;948.0;1.7;102.0;198.0
-200.0;?;10.2;18.0;33.1;0.6779;1271.0;1238.0;985.0;1252.0;1.9;114.0;229.0
-200.0;476.0;17.8;14.6;41.0;0.6792;1520.0;1434.0;1234.0;1676.0;3.8;168.0;477.0
-200.0;407.0;25.3;12.8;46.2;0.6794;1747.0;1573.0;1436.0;2056.0;5.3;207.0;?
-200.0;407.0;24.4;11.5;53.9;0.7312;1724.0;1552.0;1413.0;2088.0;5.9;199.0;682.0
-200.0;?;20.0;10.6;58.8;0.7512;1606.0;1510.0;1297.0;1945.0;5.5;192.0;679.0
-200.0;671.0;7.3;9.7;60.0;0.7238;1181.0;1165.0;870.0;1482.0;2.0;148.0;298.0
-200.0;670.0;6.6;?;64.2;0.7071;1161.0;1177.0;837.0;1448.0;1.8;137.0;265.0
-200.0;705.0;5.7;7.8;65.5;0.6961;1130.0;1135.0;800.0;1304.0;1.6;123.0;196.0
-200.0;767.0;4.5;7.5;65.9;0.6868;1070.0;1070.0;739.0;1186.0;1.3;109.0;155.0
-200.0;801.0;4.1;6.1;72.1;0.6847;1067.0;1034.0;715.0;1051.0;1.1;98.0;131.0
-200.0;784.0;4.4;4.6;78.2;0.6684;1062.0;1014.0;731.0;1038.0;1.1;-200.0;-200.0
-200.0;838.0;3.3;4.0;80.9;0.667;1034.0;988.0;673.0;969.0;1.0;?;165.0
-200.0;874.0;3.3;4.2;79.1;0.6611;?;975.0;668.0;951.0;0.8;95.0;169.0
-200.0;852.0;3.5;5.3;73.2;0.6577;1020.0;984.0;681.0;970.0;0.9;101.0;224.0
-200.0;720.0;6.4;4.3;76.1;?;1143.0;1092.0;831.0;1090.0;1.3;100.0;249.0
-200.0;457.0;20.1;4.8;74.6;0.647;1606.0;1454.0;?;1673.0;4.1;150.0;863.0
-200.0;439.0;21.2;7.5;64.5;?;1620.0;?;1328.0;1833.0;3.9;168.0;665.0
-200.0;511.0;13.7;11.7;49.3;0.6772;1372.0;1316.0;1105.0;1828.0;3.5;199.0;670.0
-200.0;549.0;?;14.7;?;0.6857;1308.0;1283.0;1039.0;1724.0;2.7;168.0;500.0
-200.0;?;10.6;17.4;33.2;0.6535;1258.0;1223.0;999.0;1547.0;2.3;161.0;428.0
-200.0;612.0;9.8;18.8;26.2;0.5637;1196.0;1176.0;969.0;?;2.3;-200.0;-200.0
-200.0;692.0;9.1;19.1;18.1;0.3955;1082.0;1041.0;945.0;1000.0;2.1;145.0;306.0
-200.0;705.0;9.2;19.5;15.3;?;1016.0;1008.0;946.0;942.0;2.2;148.0;334.0
-200.0;?;5.9;20.2;14.4;0.337;901.0;962.0;807.0;745.0;1.8;131.0;?
-200.0;721.0;8.6;19.8;16.0;0.3632;1022.0;1048.0;925.0;941.0;1.9;137.0;284.0
-200.0;593.0;12.7;16.5;21.6;0.4012;1186.0;1145.0;1074.0;1232.0;2.7;163.0;393.0
-200.0;531.0;19.8;14.5;18.3;0.2996;1295.0;1198.0;1291.0;1527.0;4.7;219.0;603.0
-200.0;497.0;23.8;12.8;22.8;0.3364;1458.0;1319.0;1399.0;1746.0;5.4;245.0;757.0
-200.0;547.0;14.6;11.5;35.9;0.4862;1233.0;1274.0;1136.0;1741.0;4.2;229.0;684.0
-200.0;705.0;7.6;9.5;34.6;0.411;985.0;1085.0;882.0;1433.0;2.1;184.0;426.0
-200.0;806.0;4.9;8.3;38.2;0.4203;922.0;1017.0;760.0;1235.0;1.4;151.0;254.0
-200.0;786.0;5.2;7.7;41.7;0.4387;949.0;1039.0;774.0;1173.0;1.4;133.0;?
-200.0;798.0;4.8;6.8;44.9;?;936.0;1027.0;751.0;1171.0;1.4;135.0;221.0
-200.0;?;3.2;5.7;49.4;0.4551;887.0;952.0;662.0;1024.0;1.0;111.0;155.0
-200.0;968.0;2.4;5.7;50.1;0.4629;864.0;930.0;609.0;928.0;0.8;90.0;?
-200.0;923.0;3.2;4.4;56.4;0.4761;912.0;942.0;665.0;956.0;-200.0;91.0;134.0
-200.0;999.0;2.1;4.9;55.2;0.4807;870.0;897.0;594.0;871.0;0.7;89.0;128.0
-200.0;985.0;2.7;4.5;56.3;0.48;908.0;?;631.0;884.0;0.6;89.0;148.0
-200.0;833.0;4.5;3.8;59.7;0.4839;957.0;987.0;738.0;1010.0;0.2;117.0;233.0
-200.0;563.0;13.8;4.3;58.6;0.4915;1279.0;1272.0;1111.0;1416.0;1.5;141.0;470.0
-200.0;445.0;22.7;7.1;50.0;0.5067;1581.0;1452.0;1370.0;1817.0;3.5;189.0;679.0
-200.0;483.0;?;11.1;38.4;?;1399.0;1415.0;1278.0;1870.0;3.0;211.0;?
-200.0;-200.0;?;?;-200.0;?;-200.0;-200.0;-200.0;-200.0;3.0;235.0;812.0
-200.0;?;9.3;17.2;30.6;0.5949;1162.0;1203.0;951.0;1305.0;1.0;162.0;339.0
-200.0;551.0;12.1;17.8;33.3;0.6741;1297.0;1258.0;1052.0;1205.0;1.5;172.0;354.0
-200.0;508.0;14.2;?;31.8;?;?;1328.0;1123.0;1339.0;2.2;182.0;466.0
-200.0;544.0;12.3;19.3;29.9;?;1319.0;1260.0;1059.0;1161.0;1.7;180.0;417.0
-200.0;585.0;10.2;18.8;31.5;0.6752;1252.0;1201.0;985.0;996.0;1.1;156.0;289.0
-200.0;601.0;10.4;18.2;28.1;0.5817;1211.0;1161.0;992.0;906.0;1.3;168.0;324.0
-200.0;533.0;13.9;16.0;35.3;?;1349.0;1254.0;1112.0;1161.0;1.5;181.0;376.0
-200.0;428.0;23.1;13.8;43.6;0.6825;1661.0;1452.0;1381.0;1695.0;3.4;226.0;619.0
-200.0;435.0;22.8;12.9;48.8;0.725;1640.0;1438.0;1374.0;1705.0;3.8;231.0;689.0
-200.0;553.0;13.4;12.8;49.3;0.7277;1350.0;1273.0;1096.0;1379.0;2.8;?;582.0
-200.0;690.0;6.8;12.2;50.9;0.7202;1146.0;1096.0;850.0;?;0.8;165.0;287.0
-200.0;702.0;6.0;10.6;55.9;0.7138;1156.0;1151.0;813.0;1073.0;0.5;151.0;238.0
-200.0;688.0;5.7;10.3;55.9;0.7014;1157.0;1189.0;797.0;1213.0;1.0;174.0;312.0
-200.0;765.0;3.9;10.2;55.8;0.6927;1077.0;1078.0;704.0;898.0;?;145.0;?
-200.0;706.0;4.9;10.0;57.3;0.7015;?;1152.0;759.0;1094.0;0.4;147.0;234.0
-200.0;705.0;4.5;10.2;57.9;0.7191;1113.0;1128.0;740.0;1064.0;0.3;134.0;195.0
-200.0;873.0;2.3;10.3;59.4;0.7459;1027.0;1015.0;608.0;655.0;-200.0;85.0;113.0
-200.0;952.0;1.5;9.8;68.9;0.8329;1039.0;?;547.0;470.0;-200.0;55.0;73.0
-200.0;1029.0;1.5;9.2;75.3;0.8764;?;972.0;542.0;443.0;-200.0;65.0;103.0
-200.0;912.0;1.8;9.4;73.1;0.8621;1074.0;992.0;565.0;547.0;-200.0;84.0;121.0
-200.0;807.0;3.3;10.6;66.1;0.8444;1137.0;1053.0;671.0;570.0;0.1;88.0;132.0
-200.0;679.0;5.8;12.6;58.5;0.8517;1209.0;1140.0;800.0;782.0;0.2;109.0;178.0
?;653.0;6.2;15.0;48.6;0.8253;1184.0;1136.0;822.0;744.0;0.6;130.0;218.0
-200.0;646.0;6.7;?;51.5;0.8313;?;1180.0;846.0;791.0;0.7;137.0;246.0
-200.0;678.0;5.6;15.1;48.6;0.8266;1177.0;1131.0;?;749.0;0.6;145.0;252.0
-200.0;702.0;5.8;18.0;35.4;0.7233;1105.0;1083.0;804.0;615.0;0.3;128.0;208.0
-200.0;640.0;7.0;17.9;35.3;0.7184;1167.0;1120.0;859.0;681.0;0.5;129.0;219.0
-200.0;765.0;3.8;17.7;35.0;0.7014;1042.0;1038.0;699.0;515.0;?;105.0;160.0
-200.0;?;5.5;17.6;35.5;0.7065;1115.0;1096.0;788.0;583.0;0.4;?;191.0
-200.0;648.0;7.6;17.5;34.1;0.6775;1140.0;1126.0;881.0;728.0;0.7;146.0;?
-200.0;622.0;?;15.6;40.0;0.7018;1208.0;1153.0;910.0;827.0;0.9;156.0;285.0
-200.0;641.0;7.5;14.0;47.8;0.7582;1224.0;1177.0;878.0;844.0;0.8;152.0;289.0
-200.0;522.0;?;13.2;51.4;0.776;1415.0;1383.0;1119.0;?;2.4;201.0;550.0
?;536.0;12.4;12.0;56.1;0.7832;1350.0;1363.0;1064.0;1353.0;3.3;221.0;679.0
-200.0;699.0;5.8;11.6;54.7;0.7454;1130.0;1087.0;803.0;907.0;0.9;157.0;314.0
-200.0;783.0;3.9;12.0;53.3;0.7472;1070.0;1028.0;703.0;646.0;0.1;114.0;166.0
-200.0;892.0;2.8;12.5;55.4;0.7999;1044.0;1017.0;641.0;482.0;0.1;107.0;157.0
-200.0;860.0;3.1;12.3;56.0;?;1071.0;1050.0;660.0;526.0;0.1;113.0;173.0
-200.0;?;3.3;12.4;53.4;0.7669;1069.0;1023.0;672.0;595.0;0.2;118.0;184.0
-200.0;942.0;2.0;12.7;51.8;0.7574;991.0;940.0;583.0;416.0;-200.0;69.0;93.0
-200.0;902.0;2.5;13.2;?;0.7503;1006.0;963.0;617.0;398.0;-200.0;63.0;85.0
