Accelerometer LUA^ accZ;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit BACK accZ;InertialMeasurementUnit LUA accY;InertialMeasurementUnit BACK accX;Accelerometer BACK accZ;Accelerometer HIP accZ;Accelerometer HIP accX;Accelerometer BACK accY
635.0;-28.0;166.0;-652.0;-978.0;-652.0;486.0;19.0;764.0
561.0;-85.0;164.0;-644.0;-977.0;-667.0;524.0;29.0;770.0
581.0;?;166.0;-643.0;-975.0;-637.0;495.0;20.0;751.0
617.0;-55.0;170.0;-612.0;-976.0;?;498.0;11.0;754.0
615.0;-90.0;171.0;-645.0;-977.0;-653.0;505.0;18.0;753.0
592.0;-51.0;173.0;-668.0;-973.0;-637.0;509.0;13.0;768.0
550.0;-55.0;178.0;-651.0;-974.0;-641.0;514.0;30.0;768.0
585.0;-39.0;187.0;-624.0;?;-639.0;504.0;16.0;757.0
572.0;-36.0;182.0;-638.0;-967.0;-632.0;506.0;26.0;750.0
589.0;-43.0;190.0;-626.0;-969.0;-609.0;503.0;27.0;?
611.0;-27.0;194.0;-648.0;-965.0;-655.0;488.0;35.0;780.0
613.0;-12.0;193.0;-656.0;-967.0;-635.0;491.0;31.0;?
618.0;-26.0;185.0;-645.0;-969.0;-646.0;496.0;9.0;774.0
598.0;9.0;192.0;-652.0;-967.0;-633.0;497.0;18.0;763.0
603.0;22.0;194.0;-630.0;-968.0;-629.0;481.0;20.0;771.0
600.0;20.0;189.0;-650.0;-962.0;-640.0;475.0;21.0;?
620.0;49.0;187.0;-622.0;-961.0;-659.0;476.0;19.0;780.0
605.0;28.0;187.0;-610.0;-967.0;-637.0;485.0;29.0;771.0
594.0;26.0;180.0;-638.0;-971.0;-645.0;506.0;10.0;760.0
632.0;16.0;174.0;-614.0;-966.0;-643.0;494.0;20.0;769.0
643.0;32.0;173.0;-658.0;-971.0;-633.0;?;10.0;762.0
626.0;39.0;?;-666.0;-970.0;-673.0;495.0;21.0;763.0
618.0;22.0;171.0;-642.0;-972.0;-652.0;484.0;21.0;780.0
615.0;17.0;172.0;-646.0;-975.0;-644.0;470.0;31.0;773.0
608.0;37.0;169.0;-632.0;-981.0;-649.0;491.0;26.0;780.0
631.0;12.0;172.0;-640.0;-974.0;-659.0;493.0;15.0;762.0
571.0;0.0;170.0;-631.0;-975.0;-639.0;483.0;?;764.0
626.0;16.0;168.0;-629.0;-978.0;-640.0;492.0;27.0;761.0
626.0;6.0;167.0;-643.0;-982.0;-679.0;492.0;29.0;765.0
625.0;0.0;172.0;-653.0;-976.0;-653.0;478.0;25.0;737.0
647.0;31.0;163.0;-659.0;-974.0;-650.0;473.0;16.0;743.0
660.0;-13.0;168.0;-650.0;-978.0;-649.0;?;31.0;783.0
634.0;10.0;174.0;-642.0;-981.0;-631.0;488.0;2.0;?
667.0;-2.0;168.0;-649.0;-973.0;-638.0;495.0;18.0;783.0
589.0;6.0;178.0;-637.0;-973.0;-631.0;506.0;10.0;789.0
567.0;1.0;170.0;-655.0;-976.0;-621.0;505.0;10.0;784.0
623.0;17.0;166.0;-623.0;-979.0;-615.0;475.0;2.0;789.0
597.0;-32.0;171.0;-642.0;-976.0;-612.0;491.0;33.0;801.0
673.0;3.0;171.0;-657.0;-976.0;-649.0;504.0;39.0;799.0
657.0;22.0;172.0;-660.0;-977.0;-613.0;496.0;36.0;811.0
623.0;-9.0;169.0;-671.0;-968.0;-569.0;511.0;31.0;848.0
650.0;5.0;168.0;-657.0;-977.0;-609.0;516.0;37.0;813.0
667.0;44.0;171.0;-695.0;-971.0;-623.0;516.0;28.0;811.0
600.0;68.0;176.0;-677.0;?;-638.0;509.0;22.0;795.0
732.0;?;168.0;-587.0;-980.0;-665.0;473.0;0.0;774.0
668.0;0.0;158.0;-576.0;-985.0;-662.0;476.0;7.0;754.0
628.0;?;144.0;-564.0;-983.0;-650.0;?;5.0;753.0
621.0;38.0;145.0;-670.0;-984.0;-669.0;516.0;-4.0;752.0
634.0;9.0;139.0;-710.0;-988.0;-649.0;493.0;4.0;745.0
634.0;73.0;146.0;-638.0;-984.0;-651.0;449.0;-37.0;753.0
610.0;56.0;141.0;-659.0;-987.0;-648.0;?;-11.0;770.0
501.0;-23.0;159.0;-658.0;-991.0;-631.0;467.0;11.0;792.0
670.0;47.0;170.0;-733.0;-1003.0;-613.0;495.0;48.0;777.0
621.0;-71.0;57.0;-639.0;-990.0;-675.0;487.0;7.0;787.0
641.0;-139.0;121.0;-552.0;-981.0;-624.0;495.0;12.0;792.0
597.0;-125.0;142.0;-747.0;-995.0;-603.0;468.0;10.0;822.0
664.0;-171.0;156.0;-684.0;-981.0;-631.0;474.0;23.0;836.0
603.0;?;171.0;-639.0;-981.0;-575.0;484.0;-4.0;779.0
591.0;-144.0;193.0;-701.0;-965.0;-632.0;497.0;-22.0;791.0
544.0;?;201.0;-667.0;-968.0;-671.0;493.0;-16.0;811.0
637.0;-51.0;202.0;-620.0;-965.0;-659.0;468.0;-2.0;786.0
737.0;-38.0;202.0;-585.0;-958.0;?;458.0;-6.0;754.0
586.0;-7.0;189.0;-802.0;-947.0;-680.0;474.0;-5.0;735.0
610.0;18.0;204.0;-507.0;-969.0;-672.0;491.0;9.0;717.0
596.0;-11.0;160.0;-647.0;-989.0;-685.0;474.0;3.0;758.0
617.0;-18.0;165.0;-680.0;-972.0;-650.0;494.0;-25.0;769.0
578.0;10.0;196.0;-614.0;?;-689.0;469.0;-48.0;748.0
577.0;12.0;186.0;-632.0;-980.0;-659.0;425.0;-49.0;767.0
456.0;-14.0;125.0;-712.0;-969.0;-594.0;448.0;-27.0;802.0
564.0;-58.0;150.0;-546.0;-1011.0;-644.0;485.0;1.0;747.0
617.0;-110.0;152.0;-683.0;-972.0;-651.0;449.0;-2.0;789.0
562.0;-126.0;158.0;-619.0;-969.0;-603.0;436.0;-11.0;786.0
594.0;-136.0;174.0;-700.0;-989.0;-625.0;447.0;-23.0;768.0
662.0;-139.0;186.0;-688.0;-970.0;-630.0;441.0;-15.0;821.0
509.0;-137.0;?;-618.0;-984.0;-628.0;450.0;-33.0;782.0
633.0;-57.0;231.0;-680.0;-964.0;-646.0;427.0;-20.0;768.0
542.0;6.0;224.0;-618.0;-947.0;-668.0;421.0;-5.0;799.0
522.0;-7.0;219.0;-584.0;-955.0;-689.0;408.0;-31.0;773.0
716.0;16.0;215.0;-638.0;-962.0;-679.0;?;-27.0;744.0
597.0;51.0;214.0;-688.0;-949.0;-647.0;428.0;-25.0;755.0
599.0;90.0;239.0;-506.0;-962.0;-646.0;414.0;-17.0;773.0
?;31.0;180.0;-584.0;-976.0;-683.0;425.0;-37.0;769.0
564.0;39.0;188.0;-651.0;-955.0;-674.0;389.0;-30.0;765.0
551.0;102.0;219.0;-671.0;-988.0;-632.0;375.0;-29.0;787.0
617.0;63.0;164.0;-587.0;-983.0;-631.0;405.0;-8.0;768.0
567.0;39.0;166.0;-764.0;-946.0;-650.0;416.0;20.0;758.0
598.0;15.0;167.0;-519.0;-1005.0;-655.0;437.0;-5.0;808.0
614.0;-9.0;169.0;-580.0;-978.0;-624.0;431.0;-19.0;809.0
618.0;-66.0;175.0;-682.0;?;-651.0;429.0;-6.0;797.0
631.0;-49.0;181.0;-752.0;-982.0;-614.0;?;1.0;808.0
568.0;-65.0;199.0;-671.0;-993.0;-580.0;418.0;-3.0;803.0
599.0;5.0;216.0;-623.0;-975.0;-642.0;390.0;-18.0;799.0
605.0;?;209.0;-612.0;-955.0;-670.0;427.0;-30.0;802.0
?;13.0;197.0;?;?;-650.0;422.0;-2.0;772.0
645.0;30.0;195.0;-714.0;-982.0;-670.0;420.0;-20.0;762.0
663.0;17.0;196.0;-563.0;-980.0;-669.0;424.0;-14.0;758.0
682.0;129.0;169.0;?;-992.0;-658.0;434.0;14.0;788.0
625.0;?;166.0;-680.0;-967.0;-665.0;418.0;-16.0;762.0
653.0;85.0;189.0;-591.0;-975.0;-657.0;406.0;-28.0;770.0
570.0;104.0;175.0;-681.0;?;-612.0;404.0;-29.0;788.0
572.0;42.0;166.0;-687.0;-980.0;-627.0;445.0;0.0;814.0
608.0;1.0;181.0;-646.0;-978.0;-661.0;435.0;-2.0;778.0
?;-20.0;140.0;-624.0;-991.0;-664.0;445.0;-9.0;766.0
615.0;-19.0;134.0;-536.0;-984.0;-594.0;434.0;1.0;804.0
610.0;-96.0;155.0;-685.0;-977.0;?;434.0;14.0;799.0
611.0;-81.0;166.0;-685.0;-988.0;-628.0;441.0;-3.0;774.0
622.0;-69.0;180.0;?;-984.0;-647.0;455.0;-32.0;786.0
607.0;-34.0;190.0;-650.0;-982.0;-682.0;439.0;-36.0;770.0
608.0;-17.0;197.0;-687.0;-966.0;?;425.0;-46.0;774.0
613.0;-21.0;189.0;-641.0;-979.0;-660.0;419.0;-3.0;744.0
612.0;17.0;201.0;-570.0;-975.0;-639.0;455.0;10.0;809.0
617.0;11.0;188.0;-598.0;-975.0;-640.0;429.0;-23.0;769.0
632.0;73.0;174.0;-633.0;-977.0;-626.0;408.0;-36.0;788.0
672.0;72.0;172.0;-648.0;-990.0;-621.0;442.0;-43.0;817.0
491.0;32.0;195.0;-583.0;-988.0;-614.0;444.0;4.0;800.0
?;65.0;166.0;-664.0;-961.0;?;456.0;11.0;768.0
579.0;65.0;151.0;-691.0;-971.0;-657.0;445.0;0.0;809.0
588.0;-21.0;157.0;-593.0;-992.0;-615.0;466.0;?;798.0
657.0;-30.0;166.0;-693.0;-977.0;-630.0;453.0;24.0;820.0
645.0;-84.0;166.0;-653.0;-978.0;-623.0;448.0;21.0;806.0
682.0;-79.0;188.0;-640.0;-981.0;-605.0;469.0;-29.0;793.0
641.0;-30.0;185.0;-617.0;-976.0;-630.0;456.0;-38.0;790.0
629.0;-3.0;204.0;-680.0;-971.0;-668.0;428.0;-40.0;?
591.0;?;190.0;-746.0;-978.0;-635.0;431.0;-33.0;764.0
627.0;41.0;?;-554.0;-979.0;-638.0;477.0;-9.0;781.0
646.0;82.0;184.0;-615.0;-972.0;-650.0;443.0;6.0;772.0
676.0;69.0;166.0;-612.0;-983.0;-641.0;440.0;12.0;773.0
?;43.0;158.0;-559.0;-991.0;-660.0;454.0;-7.0;780.0
651.0;22.0;175.0;-699.0;-977.0;-633.0;434.0;-39.0;789.0
591.0;33.0;181.0;-618.0;-993.0;-639.0;448.0;-3.0;821.0
554.0;63.0;149.0;-722.0;-971.0;-661.0;493.0;39.0;785.0
582.0;3.0;136.0;-682.0;-986.0;-658.0;469.0;4.0;758.0
651.0;-30.0;148.0;-603.0;-993.0;-608.0;466.0;-20.0;777.0
589.0;-42.0;143.0;-649.0;-977.0;-587.0;456.0;1.0;817.0
632.0;?;156.0;-648.0;-989.0;-624.0;456.0;17.0;810.0
563.0;-65.0;168.0;-687.0;-996.0;-608.0;440.0;-12.0;819.0
646.0;-14.0;187.0;-678.0;-981.0;-630.0;426.0;-10.0;799.0
601.0;26.0;172.0;-669.0;-966.0;-664.0;435.0;-5.0;771.0
680.0;31.0;176.0;-719.0;-978.0;-672.0;437.0;8.0;735.0
613.0;5.0;186.0;-629.0;-981.0;-642.0;444.0;-14.0;778.0
687.0;6.0;176.0;-578.0;-983.0;-640.0;433.0;12.0;?
654.0;45.0;161.0;-569.0;-978.0;-660.0;462.0;?;790.0
625.0;55.0;157.0;-686.0;-987.0;-633.0;443.0;-24.0;789.0
603.0;26.0;162.0;-615.0;-992.0;-592.0;421.0;-41.0;831.0
484.0;43.0;204.0;-625.0;-983.0;-626.0;464.0;5.0;?
549.0;106.0;160.0;-613.0;?;-646.0;436.0;54.0;?
635.0;57.0;116.0;-745.0;?;?;420.0;14.0;746.0
525.0;3.0;118.0;-560.0;-993.0;-637.0;445.0;1.0;783.0
?;-18.0;141.0;-715.0;-985.0;-660.0;?;-1.0;776.0
676.0;-69.0;137.0;-704.0;-983.0;-651.0;486.0;49.0;794.0
566.0;-106.0;157.0;-669.0;-983.0;-658.0;449.0;4.0;800.0
593.0;-70.0;177.0;-657.0;-991.0;-651.0;409.0;-53.0;798.0
613.0;38.0;177.0;-727.0;-964.0;-657.0;431.0;-39.0;760.0
550.0;18.0;168.0;-642.0;-973.0;-645.0;389.0;3.0;765.0
552.0;-14.0;179.0;-592.0;-991.0;-662.0;434.0;-17.0;?
571.0;18.0;164.0;-659.0;-986.0;-691.0;434.0;-15.0;772.0
629.0;-1.0;117.0;-530.0;-1020.0;-640.0;439.0;15.0;772.0
694.0;-126.0;172.0;-375.0;-962.0;-671.0;477.0;29.0;772.0
682.0;39.0;123.0;-686.0;-945.0;-656.0;473.0;4.0;760.0
685.0;65.0;178.0;-852.0;-965.0;-655.0;479.0;-32.0;745.0
630.0;77.0;167.0;-695.0;-989.0;-651.0;461.0;-30.0;769.0
616.0;17.0;177.0;-571.0;-985.0;-653.0;460.0;-2.0;783.0
573.0;-44.0;170.0;-610.0;-993.0;-689.0;491.0;0.0;778.0
572.0;-65.0;146.0;-573.0;-1007.0;-643.0;498.0;0.0;768.0
612.0;-76.0;140.0;-557.0;-989.0;-641.0;495.0;0.0;756.0
594.0;-106.0;156.0;-599.0;-980.0;-641.0;506.0;10.0;752.0
583.0;-83.0;162.0;-700.0;-968.0;?;466.0;10.0;756.0
561.0;-95.0;168.0;-694.0;-990.0;-675.0;476.0;20.0;773.0
569.0;-77.0;180.0;-703.0;-995.0;-684.0;479.0;5.0;750.0
580.0;-73.0;176.0;-722.0;-985.0;-646.0;497.0;-7.0;749.0
600.0;?;165.0;-638.0;-985.0;-647.0;499.0;15.0;754.0
568.0;-68.0;175.0;-600.0;-984.0;-660.0;499.0;1.0;752.0
572.0;-49.0;183.0;-610.0;?;-680.0;471.0;-11.0;763.0
567.0;-31.0;187.0;-602.0;-980.0;-689.0;501.0;-10.0;752.0
574.0;-25.0;173.0;-646.0;-979.0;-677.0;499.0;-10.0;?
578.0;-57.0;179.0;-650.0;-987.0;-659.0;497.0;-11.0;751.0
563.0;-64.0;180.0;-607.0;-981.0;-690.0;?;-3.0;754.0
560.0;-67.0;181.0;-612.0;?;-693.0;512.0;-5.0;737.0
565.0;-76.0;180.0;-568.0;-968.0;-698.0;501.0;-20.0;716.0
601.0;-59.0;189.0;-598.0;-969.0;-680.0;486.0;-11.0;?
587.0;-28.0;188.0;-649.0;-972.0;-666.0;468.0;-19.0;745.0
605.0;-75.0;194.0;-627.0;-981.0;-681.0;456.0;-10.0;?
556.0;-64.0;192.0;-611.0;-981.0;-691.0;487.0;-11.0;767.0
560.0;-49.0;188.0;-605.0;-971.0;-690.0;494.0;-28.0;731.0
483.0;-64.0;187.0;-602.0;-968.0;-668.0;488.0;-7.0;759.0
539.0;-77.0;193.0;-617.0;-975.0;-679.0;492.0;-1.0;747.0
609.0;-65.0;198.0;-596.0;-972.0;-671.0;458.0;1.0;743.0
579.0;-30.0;205.0;-613.0;-968.0;-670.0;480.0;-2.0;744.0
578.0;-44.0;204.0;-613.0;-967.0;-659.0;492.0;7.0;763.0
570.0;-35.0;204.0;-614.0;-971.0;-643.0;490.0;-1.0;750.0
581.0;-46.0;219.0;-652.0;-968.0;-668.0;485.0;-30.0;749.0
562.0;-33.0;212.0;-637.0;-974.0;-667.0;454.0;-14.0;754.0
561.0;38.0;219.0;-662.0;-955.0;-703.0;503.0;14.0;726.0
?;44.0;201.0;?;-961.0;-716.0;507.0;-14.0;726.0
604.0;-1.0;197.0;-512.0;-978.0;-662.0;463.0;-13.0;?
608.0;16.0;203.0;-529.0;-978.0;-663.0;467.0;-17.0;761.0
651.0;-11.0;205.0;-600.0;-970.0;-727.0;498.0;-21.0;726.0
528.0;25.0;201.0;-655.0;-961.0;-663.0;437.0;-28.0;767.0
481.0;-9.0;201.0;?;-972.0;-637.0;456.0;-29.0;778.0
654.0;27.0;210.0;-680.0;-966.0;-665.0;426.0;-28.0;768.0
615.0;37.0;171.0;-615.0;-955.0;-687.0;471.0;22.0;758.0
?;20.0;209.0;-577.0;-987.0;-700.0;491.0;2.0;727.0
586.0;59.0;193.0;-627.0;-969.0;-672.0;451.0;-48.0;?
552.0;39.0;161.0;-569.0;-983.0;-650.0;445.0;-50.0;791.0
584.0;10.0;157.0;-633.0;-984.0;-651.0;472.0;12.0;769.0
559.0;7.0;189.0;-630.0;-994.0;-671.0;513.0;58.0;758.0
615.0;22.0;156.0;-732.0;-970.0;-638.0;492.0;2.0;790.0
622.0;-1.0;154.0;-543.0;-981.0;-647.0;469.0;-21.0;733.0
565.0;-27.0;167.0;-572.0;-971.0;-683.0;485.0;17.0;732.0
536.0;-2.0;155.0;-638.0;-975.0;-623.0;440.0;17.0;799.0
641.0;-77.0;189.0;-723.0;-983.0;-619.0;464.0;-8.0;793.0
652.0;6.0;208.0;-600.0;-982.0;-629.0;463.0;-7.0;789.0
575.0;26.0;200.0;-679.0;?;-644.0;462.0;-29.0;763.0
520.0;-14.0;192.0;-592.0;-977.0;-666.0;475.0;?;750.0
637.0;7.0;201.0;-571.0;-979.0;-655.0;477.0;49.0;758.0
620.0;89.0;190.0;-669.0;-965.0;-650.0;456.0;49.0;778.0
729.0;96.0;159.0;-603.0;-986.0;-633.0;485.0;18.0;782.0
589.0;?;174.0;-588.0;-980.0;-638.0;466.0;-4.0;806.0
601.0;104.0;173.0;-605.0;-969.0;-631.0;476.0;-32.0;819.0
557.0;47.0;149.0;-627.0;-987.0;-619.0;463.0;-25.0;811.0
581.0;26.0;176.0;-614.0;-975.0;-599.0;448.0;4.0;826.0
578.0;91.0;?;-773.0;-971.0;-613.0;459.0;71.0;790.0
?;65.0;161.0;-628.0;-987.0;-633.0;483.0;62.0;787.0
624.0;48.0;126.0;-584.0;-980.0;-639.0;466.0;34.0;775.0
637.0;39.0;127.0;-588.0;-984.0;-626.0;509.0;46.0;789.0
646.0;40.0;151.0;-626.0;-978.0;-636.0;514.0;?;787.0
649.0;?;157.0;-660.0;-975.0;-634.0;?;31.0;799.0
661.0;29.0;167.0;-732.0;-980.0;-637.0;479.0;8.0;786.0
636.0;76.0;163.0;-569.0;-984.0;-661.0;485.0;27.0;762.0
595.0;48.0;155.0;?;-980.0;-641.0;468.0;?;766.0
595.0;21.0;147.0;-595.0;-979.0;-618.0;475.0;19.0;800.0
622.0;-61.0;124.0;-586.0;-994.0;-643.0;476.0;29.0;780.0
581.0;?;123.0;-650.0;-997.0;-660.0;485.0;19.0;752.0
601.0;-11.0;116.0;-630.0;-991.0;-642.0;476.0;-1.0;788.0
604.0;-65.0;131.0;-625.0;-987.0;-620.0;472.0;16.0;782.0
637.0;-32.0;136.0;-651.0;-985.0;-620.0;472.0;?;791.0
570.0;-46.0;148.0;-652.0;-980.0;-630.0;477.0;34.0;781.0
594.0;-26.0;154.0;-664.0;-984.0;-630.0;442.0;?;784.0
607.0;-3.0;152.0;-674.0;-981.0;-643.0;482.0;20.0;806.0
624.0;-3.0;?;-637.0;-984.0;-630.0;496.0;46.0;817.0
?;-29.0;147.0;-629.0;-980.0;-608.0;464.0;22.0;?
633.0;-17.0;155.0;-629.0;-982.0;-625.0;472.0;7.0;793.0
640.0;-24.0;170.0;-609.0;-971.0;-610.0;494.0;13.0;801.0
615.0;-10.0;151.0;-592.0;-978.0;-622.0;505.0;-5.0;798.0
610.0;-21.0;146.0;?;-987.0;-624.0;497.0;-5.0;?
610.0;-17.0;170.0;-609.0;-978.0;-629.0;513.0;26.0;760.0
?;-1.0;155.0;-615.0;-987.0;-651.0;507.0;22.0;771.0
627.0;-39.0;141.0;-601.0;-972.0;-641.0;496.0;0.0;763.0
642.0;-56.0;150.0;-603.0;-968.0;-640.0;486.0;1.0;?
601.0;-68.0;?;-630.0;-976.0;-630.0;494.0;20.0;754.0
600.0;-50.0;155.0;-634.0;-976.0;-640.0;476.0;-5.0;772.0
579.0;-79.0;149.0;-629.0;-982.0;-639.0;500.0;-17.0;770.0
578.0;-93.0;148.0;-620.0;-996.0;-631.0;490.0;4.0;754.0
556.0;-107.0;135.0;-611.0;?;-638.0;487.0;-6.0;774.0
582.0;-135.0;144.0;-588.0;-993.0;-631.0;483.0;-6.0;766.0
?;-99.0;154.0;-612.0;-985.0;-640.0;490.0;3.0;753.0
590.0;-93.0;161.0;-628.0;-984.0;-646.0;475.0;21.0;766.0
628.0;-77.0;171.0;-622.0;-978.0;-679.0;492.0;26.0;?
607.0;-68.0;191.0;-640.0;-969.0;-641.0;475.0;22.0;738.0
696.0;-62.0;192.0;-626.0;-974.0;-626.0;477.0;40.0;796.0
397.0;1.0;423.0;?;-839.0;-730.0;394.0;156.0;612.0
428.0;13.0;407.0;-688.0;-828.0;-709.0;356.0;136.0;615.0
395.0;49.0;412.0;-890.0;-825.0;-698.0;398.0;138.0;681.0
382.0;100.0;416.0;-772.0;-850.0;-675.0;397.0;135.0;663.0
463.0;133.0;401.0;-709.0;-845.0;-679.0;430.0;141.0;666.0
433.0;161.0;390.0;-719.0;?;-727.0;385.0;144.0;?
516.0;165.0;373.0;-767.0;-857.0;-672.0;406.0;117.0;683.0
582.0;?;373.0;-731.0;-871.0;-662.0;409.0;110.0;702.0
634.0;?;358.0;-689.0;-876.0;-668.0;384.0;132.0;734.0
906.0;-77.0;216.0;-933.0;-970.0;-623.0;500.0;-19.0;774.0
849.0;-60.0;224.0;-786.0;-976.0;-650.0;516.0;-27.0;780.0
815.0;-74.0;216.0;-658.0;-980.0;-659.0;515.0;-39.0;782.0
804.0;-72.0;239.0;-491.0;-1000.0;-680.0;516.0;-20.0;762.0
791.0;-91.0;250.0;-572.0;-982.0;-658.0;475.0;-19.0;744.0
777.0;-83.0;284.0;-779.0;-953.0;-665.0;464.0;-35.0;755.0
824.0;-175.0;275.0;-719.0;-943.0;-689.0;443.0;-65.0;763.0
826.0;-212.0;290.0;-659.0;-968.0;?;446.0;-43.0;745.0
803.0;-194.0;276.0;-677.0;-960.0;-682.0;462.0;-70.0;?
811.0;-173.0;294.0;-808.0;-956.0;-696.0;458.0;-47.0;739.0
787.0;-141.0;266.0;-931.0;-961.0;-692.0;450.0;-81.0;739.0
826.0;-181.0;255.0;-883.0;-991.0;-676.0;467.0;-70.0;738.0
792.0;-227.0;266.0;-844.0;-995.0;-683.0;445.0;-76.0;745.0
806.0;-180.0;262.0;-764.0;-969.0;-670.0;447.0;-73.0;744.0
803.0;-173.0;?;-753.0;-952.0;-682.0;440.0;-68.0;730.0
?;-115.0;282.0;-762.0;-952.0;-693.0;467.0;-70.0;743.0
792.0;-100.0;295.0;-768.0;-953.0;-679.0;479.0;?;750.0
809.0;-94.0;300.0;-781.0;-948.0;-681.0;458.0;-69.0;763.0
814.0;-68.0;311.0;-780.0;-951.0;-660.0;464.0;-60.0;763.0
824.0;-56.0;320.0;-776.0;-949.0;-690.0;476.0;-59.0;762.0
803.0;-51.0;315.0;-767.0;-949.0;-669.0;456.0;-79.0;754.0
815.0;-56.0;321.0;-770.0;-937.0;-667.0;477.0;-58.0;773.0
802.0;-52.0;320.0;?;-941.0;-650.0;474.0;-59.0;770.0
832.0;-27.0;321.0;-761.0;-950.0;-661.0;480.0;-60.0;757.0
771.0;?;315.0;-766.0;-948.0;-665.0;482.0;-55.0;759.0
781.0;18.0;316.0;-775.0;-947.0;-679.0;479.0;-50.0;767.0
797.0;11.0;312.0;-773.0;-954.0;-665.0;480.0;-40.0;749.0
820.0;28.0;311.0;-765.0;-949.0;-676.0;465.0;-32.0;754.0
822.0;31.0;310.0;?;-949.0;-690.0;489.0;-42.0;751.0
735.0;11.0;307.0;-788.0;-955.0;-706.0;497.0;-66.0;753.0
772.0;30.0;?;-775.0;-952.0;-675.0;489.0;-53.0;753.0
817.0;17.0;303.0;-766.0;?;-662.0;485.0;-65.0;752.0
810.0;?;300.0;-774.0;-959.0;-649.0;?;-53.0;762.0
784.0;46.0;298.0;-787.0;-957.0;-669.0;466.0;-57.0;763.0
784.0;2.0;295.0;-780.0;-959.0;-660.0;467.0;-49.0;763.0
815.0;-4.0;293.0;-742.0;-965.0;-669.0;465.0;-68.0;753.0
798.0;-21.0;294.0;-796.0;-955.0;-662.0;496.0;-49.0;751.0
800.0;10.0;296.0;-748.0;-955.0;-674.0;504.0;-61.0;767.0
830.0;9.0;302.0;-786.0;-954.0;-670.0;483.0;-56.0;752.0
758.0;26.0;298.0;-788.0;-956.0;-690.0;502.0;-47.0;741.0
?;-25.0;300.0;-778.0;-956.0;-708.0;484.0;-32.0;719.0
764.0;22.0;300.0;-792.0;-954.0;-696.0;486.0;-40.0;736.0
823.0;12.0;297.0;-769.0;-956.0;-701.0;515.0;-70.0;759.0
878.0;-2.0;298.0;-753.0;-956.0;-692.0;481.0;-61.0;741.0
818.0;11.0;296.0;-769.0;-951.0;-680.0;491.0;-65.0;747.0
757.0;7.0;297.0;-759.0;-961.0;-697.0;482.0;-76.0;717.0
738.0;23.0;294.0;-748.0;-958.0;-710.0;482.0;-75.0;743.0
784.0;20.0;294.0;-755.0;-951.0;-699.0;487.0;-27.0;744.0
743.0;75.0;294.0;-778.0;-950.0;-680.0;486.0;-18.0;773.0
793.0;100.0;?;-746.0;-954.0;-676.0;476.0;-29.0;757.0
867.0;126.0;283.0;-737.0;?;-648.0;466.0;-29.0;748.0
848.0;88.0;284.0;-794.0;-962.0;-682.0;478.0;-52.0;777.0
817.0;76.0;292.0;-765.0;-959.0;-677.0;?;-67.0;760.0
828.0;125.0;321.0;?;-960.0;-668.0;468.0;-28.0;740.0
749.0;152.0;289.0;?;-956.0;-717.0;?;3.0;719.0
?;116.0;274.0;?;-964.0;-710.0;506.0;15.0;680.0
740.0;117.0;270.0;-717.0;-967.0;-730.0;479.0;-4.0;692.0
660.0;?;256.0;-699.0;-969.0;-765.0;477.0;-16.0;714.0
664.0;105.0;266.0;-695.0;-962.0;-735.0;492.0;-19.0;680.0
613.0;101.0;266.0;-739.0;-967.0;-736.0;472.0;-25.0;688.0
663.0;63.0;260.0;-801.0;?;-741.0;503.0;-29.0;656.0
666.0;60.0;242.0;-926.0;-982.0;-757.0;471.0;-49.0;640.0
642.0;10.0;214.0;-906.0;-982.0;?;446.0;-43.0;622.0
722.0;-116.0;368.0;-791.0;-918.0;-794.0;449.0;?;618.0
?;-156.0;379.0;-784.0;?;-793.0;443.0;-33.0;603.0
730.0;-207.0;368.0;-800.0;-918.0;-797.0;452.0;-63.0;602.0
708.0;-231.0;369.0;-826.0;-942.0;-792.0;450.0;-68.0;611.0
709.0;-223.0;373.0;-809.0;-931.0;-780.0;443.0;-77.0;612.0
704.0;-149.0;370.0;-830.0;-925.0;-800.0;440.0;-67.0;612.0
672.0;?;369.0;-822.0;-929.0;-809.0;424.0;-41.0;612.0
703.0;-132.0;?;-825.0;-921.0;?;434.0;-46.0;623.0
696.0;-132.0;380.0;-816.0;-924.0;-797.0;417.0;-76.0;620.0
692.0;-91.0;387.0;-813.0;-926.0;-776.0;405.0;-70.0;611.0
708.0;-87.0;386.0;-817.0;-927.0;-785.0;425.0;-40.0;631.0
670.0;-55.0;?;-820.0;-923.0;-788.0;413.0;?;631.0
736.0;-176.0;391.0;-723.0;-941.0;-757.0;394.0;-69.0;647.0
745.0;-187.0;388.0;-734.0;-923.0;-740.0;342.0;-67.0;659.0
751.0;?;380.0;-805.0;-916.0;-742.0;357.0;-47.0;635.0
711.0;?;384.0;-791.0;-905.0;-726.0;?;-52.0;639.0
716.0;-101.0;388.0;-784.0;-903.0;-723.0;352.0;-57.0;661.0
736.0;-94.0;391.0;-816.0;-910.0;-747.0;380.0;-47.0;643.0
?;-73.0;400.0;?;-907.0;-750.0;?;-53.0;640.0
739.0;-43.0;394.0;-783.0;-906.0;-750.0;375.0;?;632.0
719.0;-31.0;390.0;-781.0;-903.0;-740.0;363.0;?;?
