InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion1
-472.0;-509.0;474.0;-425.0;-761.0;84.0;-170.0;?;345.0;?;155.0
-482.0;-523.0;500.0;-430.0;-765.0;70.0;-160.0;283.0;356.0;-386.0;159.0
-491.0;-534.0;526.0;-434.0;-771.0;58.0;-153.0;?;372.0;?;161.0
-496.0;-542.0;545.0;-434.0;-774.0;49.0;-147.0;298.0;387.0;-361.0;159.0
-500.0;-546.0;556.0;-432.0;-774.0;42.0;-142.0;305.0;400.0;-355.0;153.0
-502.0;-548.0;560.0;-426.0;-770.0;34.0;-138.0;308.0;411.0;-355.0;149.0
-504.0;-549.0;559.0;-418.0;-764.0;28.0;-135.0;310.0;418.0;?;148.0
-505.0;-549.0;554.0;-409.0;-758.0;25.0;-135.0;308.0;424.0;-367.0;149.0
-506.0;-547.0;544.0;?;-751.0;23.0;-137.0;303.0;429.0;-372.0;157.0
-504.0;-546.0;527.0;?;-747.0;23.0;-142.0;300.0;435.0;-376.0;170.0
-502.0;-546.0;508.0;-397.0;-745.0;26.0;-150.0;301.0;439.0;-377.0;192.0
-502.0;-549.0;489.0;?;-742.0;30.0;-161.0;294.0;438.0;-380.0;226.0
-498.0;-553.0;470.0;-391.0;-738.0;30.0;-173.0;283.0;433.0;-384.0;268.0
-487.0;-562.0;454.0;-396.0;-737.0;28.0;-179.0;279.0;427.0;-382.0;298.0
-469.0;-576.0;445.0;-402.0;-743.0;22.0;-178.0;285.0;420.0;-369.0;310.0
-460.0;-592.0;441.0;-410.0;-753.0;19.0;-171.0;290.0;413.0;-349.0;309.0
-463.0;-611.0;453.0;?;?;12.0;-161.0;296.0;410.0;-330.0;307.0
-477.0;-631.0;?;-437.0;-770.0;?;-149.0;302.0;407.0;-314.0;314.0
-495.0;-647.0;517.0;-453.0;-777.0;-11.0;-132.0;310.0;406.0;-298.0;330.0
-510.0;-659.0;555.0;-474.0;-786.0;-26.0;-114.0;323.0;409.0;-279.0;345.0
-522.0;-667.0;583.0;-498.0;-798.0;-40.0;-97.0;340.0;415.0;-255.0;353.0
-533.0;-673.0;600.0;-523.0;-810.0;-53.0;-80.0;355.0;422.0;-229.0;358.0
-541.0;-679.0;612.0;-546.0;-823.0;?;-61.0;369.0;428.0;-204.0;362.0
-547.0;-685.0;623.0;-567.0;-834.0;-76.0;-43.0;382.0;432.0;-183.0;367.0
-552.0;?;633.0;-584.0;-842.0;-87.0;-24.0;390.0;434.0;-167.0;371.0
-558.0;-702.0;645.0;-598.0;-848.0;-97.0;-5.0;396.0;435.0;-154.0;?
-566.0;-712.0;661.0;-610.0;-852.0;-105.0;13.0;400.0;435.0;-146.0;375.0
-575.0;-719.0;680.0;-621.0;-856.0;-111.0;29.0;404.0;?;-139.0;377.0
-585.0;-722.0;702.0;-628.0;-858.0;-115.0;49.0;406.0;441.0;-134.0;380.0
-597.0;-723.0;724.0;-633.0;-860.0;-119.0;68.0;410.0;445.0;-128.0;381.0
-612.0;-721.0;745.0;?;-860.0;-122.0;86.0;417.0;451.0;-117.0;?
-625.0;-712.0;757.0;-639.0;-861.0;-133.0;109.0;426.0;456.0;-101.0;382.0
-636.0;-700.0;757.0;-638.0;-861.0;-148.0;134.0;432.0;458.0;?;374.0
-643.0;-687.0;753.0;-649.0;-860.0;?;154.0;448.0;461.0;-53.0;363.0
-650.0;-675.0;750.0;-668.0;-862.0;-179.0;173.0;468.0;464.0;-12.0;350.0
-656.0;-669.0;756.0;-681.0;-867.0;-196.0;195.0;479.0;462.0;37.0;333.0
-661.0;-667.0;774.0;-692.0;-869.0;-214.0;214.0;484.0;459.0;78.0;310.0
-664.0;-666.0;800.0;-704.0;-868.0;-232.0;233.0;491.0;457.0;108.0;283.0
-666.0;-667.0;818.0;-714.0;-866.0;-250.0;251.0;501.0;457.0;128.0;254.0
-669.0;-668.0;?;-722.0;-864.0;-267.0;270.0;513.0;458.0;142.0;?
-673.0;-671.0;?;-729.0;?;-284.0;289.0;523.0;461.0;156.0;216.0
-677.0;-676.0;834.0;-736.0;-860.0;-300.0;307.0;532.0;465.0;169.0;?
-678.0;-685.0;837.0;-741.0;-858.0;-316.0;325.0;540.0;469.0;182.0;225.0
-678.0;-694.0;?;-745.0;-854.0;-331.0;341.0;548.0;474.0;193.0;248.0
-676.0;-704.0;833.0;-750.0;-851.0;-344.0;356.0;554.0;478.0;205.0;282.0
-672.0;-714.0;822.0;-752.0;-846.0;-354.0;367.0;561.0;483.0;216.0;?
-666.0;-724.0;804.0;-753.0;-843.0;-361.0;373.0;?;488.0;223.0;381.0
-661.0;-733.0;778.0;-752.0;-840.0;-367.0;374.0;577.0;492.0;227.0;443.0
-658.0;-738.0;745.0;-747.0;-838.0;-372.0;374.0;585.0;496.0;228.0;515.0
-658.0;-741.0;706.0;-739.0;-834.0;-374.0;370.0;591.0;504.0;222.0;?
-652.0;-751.0;674.0;-733.0;-830.0;-378.0;366.0;595.0;514.0;215.0;664.0
-637.0;-766.0;653.0;?;-825.0;-382.0;367.0;600.0;520.0;216.0;711.0
-615.0;-785.0;636.0;-734.0;-820.0;-385.0;371.0;607.0;525.0;223.0;737.0
-586.0;-807.0;620.0;-737.0;-814.0;-389.0;?;613.0;530.0;235.0;751.0
-561.0;-824.0;616.0;-739.0;-808.0;-402.0;395.0;619.0;?;?;757.0
-542.0;-832.0;625.0;-740.0;-802.0;-416.0;413.0;626.0;539.0;255.0;759.0
-529.0;-832.0;638.0;-741.0;-796.0;-432.0;431.0;635.0;544.0;265.0;?
-520.0;-826.0;647.0;-742.0;-790.0;-449.0;448.0;646.0;543.0;282.0;753.0
-512.0;-817.0;650.0;-744.0;-783.0;-461.0;?;652.0;537.0;?;749.0
-506.0;-807.0;650.0;-746.0;-776.0;-469.0;475.0;654.0;527.0;331.0;745.0
-501.0;-796.0;650.0;-750.0;-772.0;-476.0;484.0;?;516.0;351.0;741.0
-500.0;-786.0;651.0;-754.0;-772.0;-482.0;492.0;648.0;505.0;364.0;737.0
-500.0;-776.0;653.0;-758.0;-774.0;-485.0;497.0;644.0;496.0;373.0;733.0
-502.0;-767.0;656.0;-761.0;-778.0;-485.0;?;639.0;489.0;378.0;729.0
-511.0;-759.0;659.0;-765.0;?;-482.0;498.0;633.0;484.0;380.0;728.0
-524.0;-754.0;662.0;-768.0;-788.0;?;501.0;628.0;481.0;379.0;729.0
-543.0;-748.0;667.0;-769.0;-790.0;?;501.0;625.0;481.0;377.0;730.0
-564.0;?;?;-770.0;-793.0;-471.0;496.0;624.0;484.0;369.0;731.0
-584.0;-742.0;?;-771.0;-795.0;-464.0;496.0;621.0;488.0;360.0;731.0
-596.0;-749.0;683.0;-773.0;-795.0;-454.0;495.0;619.0;492.0;354.0;727.0
-605.0;-757.0;690.0;-773.0;-795.0;-447.0;492.0;618.0;?;348.0;719.0
-612.0;-763.0;693.0;-774.0;-795.0;-440.0;489.0;617.0;497.0;345.0;711.0
-615.0;-765.0;691.0;-773.0;-797.0;-437.0;486.0;614.0;500.0;336.0;705.0
-614.0;-765.0;686.0;-772.0;-801.0;-434.0;481.0;613.0;505.0;321.0;699.0
-610.0;?;681.0;-771.0;-803.0;-430.0;474.0;613.0;510.0;306.0;692.0
-605.0;-764.0;676.0;-769.0;-805.0;-426.0;468.0;613.0;515.0;293.0;684.0
-598.0;-767.0;668.0;-768.0;-806.0;-423.0;461.0;612.0;518.0;283.0;677.0
-594.0;-769.0;664.0;-766.0;-807.0;-420.0;456.0;612.0;522.0;273.0;668.0
-588.0;-770.0;661.0;-763.0;-808.0;-416.0;451.0;613.0;525.0;?;661.0
-584.0;-772.0;661.0;-761.0;-809.0;-412.0;446.0;614.0;530.0;251.0;654.0
-581.0;-775.0;663.0;-758.0;-809.0;-411.0;443.0;615.0;535.0;240.0;650.0
-580.0;-778.0;667.0;-755.0;-808.0;?;439.0;?;541.0;229.0;648.0
-579.0;?;674.0;-752.0;-805.0;?;433.0;621.0;546.0;224.0;649.0
-580.0;-785.0;?;-748.0;-803.0;-420.0;426.0;625.0;550.0;220.0;653.0
-579.0;-790.0;695.0;-743.0;-800.0;-425.0;419.0;630.0;555.0;216.0;659.0
-579.0;-795.0;700.0;-737.0;-797.0;-431.0;412.0;635.0;562.0;214.0;?
-575.0;-803.0;?;-734.0;-795.0;-431.0;405.0;640.0;562.0;220.0;681.0
-566.0;-813.0;703.0;-734.0;-794.0;-427.0;395.0;645.0;556.0;238.0;687.0
-545.0;-829.0;707.0;-737.0;-791.0;-424.0;388.0;646.0;549.0;262.0;687.0
-523.0;-845.0;704.0;-742.0;-790.0;-423.0;386.0;642.0;540.0;286.0;688.0
-502.0;?;693.0;-745.0;-789.0;-422.0;384.0;637.0;531.0;305.0;697.0
-480.0;-868.0;680.0;-747.0;-789.0;?;?;632.0;525.0;320.0;711.0
-463.0;-874.0;661.0;-752.0;-786.0;-422.0;385.0;629.0;520.0;334.0;734.0
?;-878.0;?;-756.0;-781.0;-424.0;387.0;626.0;516.0;351.0;765.0
-427.0;-882.0;590.0;-761.0;-774.0;-424.0;388.0;623.0;511.0;372.0;798.0
-404.0;-887.0;557.0;-766.0;-768.0;-424.0;390.0;621.0;504.0;394.0;824.0
-387.0;-887.0;530.0;-770.0;-765.0;?;391.0;617.0;496.0;411.0;844.0
-371.0;-884.0;509.0;-773.0;-764.0;-424.0;391.0;615.0;490.0;420.0;?
-355.0;-881.0;493.0;-774.0;-764.0;-422.0;392.0;613.0;?;422.0;861.0
-346.0;-877.0;485.0;-774.0;-766.0;-420.0;389.0;?;489.0;417.0;860.0
-347.0;-871.0;484.0;-773.0;-768.0;?;384.0;615.0;492.0;410.0;855.0
-357.0;-865.0;491.0;-772.0;-772.0;-414.0;384.0;615.0;?;397.0;848.0
-375.0;-860.0;507.0;-769.0;-778.0;-412.0;382.0;616.0;501.0;378.0;837.0
-400.0;-853.0;531.0;-763.0;-787.0;-406.0;376.0;621.0;507.0;351.0;822.0
-432.0;-843.0;?;?;-794.0;-397.0;372.0;622.0;512.0;327.0;804.0
-468.0;-833.0;589.0;-754.0;-801.0;-385.0;367.0;620.0;514.0;307.0;785.0
-504.0;-823.0;617.0;-752.0;-807.0;-373.0;354.0;616.0;516.0;288.0;765.0
?;-815.0;644.0;-751.0;-813.0;-359.0;339.0;610.0;513.0;274.0;741.0
-564.0;-806.0;668.0;-749.0;-824.0;-343.0;326.0;598.0;506.0;255.0;710.0
-585.0;-794.0;687.0;-748.0;-833.0;-329.0;313.0;583.0;501.0;229.0;671.0
-602.0;-778.0;703.0;-746.0;?;-316.0;298.0;572.0;497.0;206.0;625.0
-612.0;-762.0;715.0;?;-845.0;-300.0;280.0;?;492.0;194.0;577.0
-617.0;-746.0;722.0;-745.0;-851.0;-283.0;262.0;555.0;486.0;183.0;532.0
-622.0;-728.0;723.0;-744.0;-857.0;-267.0;244.0;547.0;482.0;164.0;492.0
-624.0;-710.0;720.0;-742.0;-861.0;-253.0;229.0;540.0;481.0;141.0;458.0
-624.0;-695.0;714.0;-738.0;-862.0;-241.0;215.0;537.0;483.0;119.0;432.0
-622.0;-683.0;707.0;-733.0;-860.0;-231.0;204.0;536.0;490.0;102.0;414.0
-619.0;-675.0;700.0;-728.0;-856.0;-226.0;193.0;540.0;500.0;88.0;404.0
-616.0;-674.0;695.0;-722.0;-851.0;-226.0;184.0;545.0;511.0;79.0;404.0
-612.0;-678.0;?;-714.0;-846.0;-225.0;172.0;551.0;523.0;72.0;412.0
-608.0;-688.0;693.0;-705.0;-840.0;-221.0;?;556.0;534.0;64.0;430.0
-604.0;?;691.0;-694.0;-834.0;-219.0;?;560.0;545.0;56.0;458.0
-596.0;-717.0;686.0;-686.0;-830.0;-218.0;143.0;559.0;551.0;60.0;491.0
-592.0;-733.0;679.0;-683.0;-830.0;-216.0;138.0;560.0;550.0;72.0;522.0
-588.0;-742.0;669.0;-686.0;-831.0;-213.0;135.0;?;547.0;?;553.0
-580.0;-752.0;653.0;-691.0;-833.0;-212.0;135.0;556.0;540.0;113.0;580.0
-574.0;-766.0;639.0;-696.0;-836.0;-211.0;138.0;552.0;?;130.0;602.0
-569.0;-780.0;632.0;-702.0;-840.0;-213.0;145.0;548.0;519.0;146.0;622.0
-564.0;-791.0;631.0;-711.0;-843.0;?;152.0;546.0;509.0;164.0;645.0
-560.0;-801.0;631.0;-721.0;-845.0;-223.0;158.0;544.0;496.0;187.0;670.0
-557.0;-809.0;632.0;-732.0;-848.0;-228.0;166.0;542.0;482.0;214.0;690.0
-555.0;-816.0;633.0;-742.0;-849.0;-233.0;174.0;536.0;467.0;241.0;706.0
-554.0;-821.0;634.0;-752.0;-850.0;-239.0;182.0;530.0;455.0;260.0;720.0
?;-825.0;637.0;-759.0;-851.0;-246.0;191.0;526.0;444.0;276.0;729.0
-552.0;-827.0;?;?;-851.0;-253.0;200.0;524.0;435.0;289.0;734.0
-554.0;-827.0;647.0;-768.0;-852.0;-256.0;204.0;522.0;427.0;299.0;737.0
-557.0;-826.0;652.0;-770.0;-853.0;-258.0;210.0;518.0;419.0;306.0;738.0
-561.0;-824.0;658.0;-771.0;-853.0;-262.0;216.0;?;415.0;311.0;737.0
-569.0;-818.0;664.0;-771.0;-854.0;-259.0;217.0;513.0;412.0;309.0;733.0
-577.0;-812.0;669.0;-770.0;-855.0;-257.0;220.0;514.0;412.0;307.0;729.0
-582.0;-809.0;675.0;-771.0;-853.0;-260.0;225.0;508.0;406.0;319.0;722.0
?;-806.0;683.0;-771.0;-856.0;-260.0;222.0;507.0;398.0;322.0;710.0
-587.0;-802.0;691.0;-773.0;-857.0;-255.0;216.0;505.0;387.0;329.0;694.0
-587.0;-800.0;700.0;-773.0;-860.0;-254.0;?;?;373.0;333.0;675.0
-585.0;-799.0;710.0;-774.0;-864.0;-255.0;218.0;479.0;357.0;333.0;654.0
-583.0;-800.0;719.0;-776.0;-866.0;-257.0;217.0;463.0;339.0;336.0;632.0
-581.0;-800.0;727.0;-780.0;-869.0;-259.0;217.0;452.0;318.0;341.0;612.0
-580.0;-799.0;732.0;-783.0;-873.0;-261.0;216.0;441.0;295.0;345.0;596.0
-581.0;-797.0;735.0;-785.0;-876.0;-263.0;217.0;428.0;273.0;348.0;587.0
-582.0;-796.0;735.0;-786.0;-880.0;-267.0;221.0;413.0;251.0;347.0;584.0
-581.0;-796.0;?;-788.0;-885.0;-271.0;226.0;398.0;229.0;343.0;589.0
-579.0;-799.0;727.0;-788.0;-888.0;-273.0;230.0;382.0;210.0;338.0;599.0
-576.0;-802.0;720.0;-787.0;-891.0;-273.0;233.0;366.0;189.0;335.0;613.0
-571.0;-806.0;709.0;-788.0;?;-276.0;237.0;357.0;174.0;344.0;633.0
-567.0;-810.0;695.0;-787.0;-890.0;-285.0;246.0;354.0;155.0;339.0;656.0
-563.0;-815.0;?;-783.0;-896.0;-296.0;252.0;356.0;141.0;324.0;683.0
?;-820.0;664.0;-780.0;-895.0;-309.0;256.0;361.0;137.0;308.0;711.0
-565.0;-821.0;653.0;-776.0;-893.0;-315.0;257.0;364.0;136.0;294.0;733.0
-564.0;-823.0;641.0;-772.0;-892.0;-317.0;259.0;367.0;134.0;288.0;752.0
-556.0;-829.0;628.0;-768.0;-891.0;-321.0;263.0;369.0;130.0;283.0;?
?;-837.0;616.0;-761.0;-887.0;-326.0;266.0;371.0;131.0;281.0;778.0
-531.0;-845.0;609.0;-756.0;-882.0;-332.0;269.0;377.0;138.0;278.0;784.0
-522.0;-850.0;610.0;-753.0;-874.0;-337.0;272.0;385.0;149.0;279.0;783.0
-518.0;-853.0;615.0;-750.0;-866.0;-341.0;275.0;392.0;161.0;282.0;778.0
-516.0;-854.0;621.0;-747.0;-866.0;-344.0;277.0;404.0;166.0;273.0;771.0
-516.0;-853.0;626.0;-740.0;-883.0;-346.0;281.0;409.0;144.0;273.0;763.0
-518.0;-852.0;632.0;-736.0;-899.0;-347.0;284.0;386.0;112.0;290.0;755.0
-520.0;-851.0;638.0;-747.0;-910.0;-348.0;288.0;366.0;91.0;307.0;746.0
-523.0;-848.0;647.0;-762.0;?;-348.0;292.0;358.0;43.0;338.0;734.0
-527.0;?;656.0;-778.0;-908.0;-347.0;294.0;?;-16.0;385.0;720.0
-531.0;-842.0;666.0;-802.0;-888.0;-344.0;295.0;305.0;-55.0;426.0;708.0
-538.0;-837.0;675.0;-817.0;-870.0;-340.0;296.0;301.0;-77.0;457.0;697.0
-547.0;-831.0;681.0;-822.0;-864.0;-337.0;296.0;306.0;-94.0;467.0;689.0
-557.0;-825.0;686.0;-819.0;?;-333.0;297.0;312.0;-103.0;455.0;685.0
-568.0;-818.0;690.0;-809.0;-885.0;-332.0;301.0;315.0;-88.0;?;681.0
-578.0;-811.0;695.0;-795.0;-892.0;-332.0;304.0;311.0;-77.0;404.0;677.0
-586.0;?;700.0;-784.0;-896.0;-331.0;308.0;309.0;-69.0;391.0;674.0
-590.0;-804.0;704.0;-778.0;-903.0;-330.0;312.0;310.0;-67.0;382.0;672.0
-592.0;-803.0;707.0;-777.0;-912.0;-330.0;315.0;?;-67.0;368.0;670.0
-593.0;-802.0;709.0;-778.0;-919.0;-330.0;317.0;311.0;-70.0;352.0;670.0
-593.0;-802.0;707.0;-777.0;-922.0;-331.0;319.0;304.0;-72.0;344.0;673.0
-592.0;-804.0;702.0;-776.0;-922.0;-335.0;323.0;303.0;-70.0;345.0;680.0
-589.0;-805.0;695.0;-778.0;-928.0;-343.0;330.0;303.0;-76.0;334.0;691.0
-584.0;-808.0;687.0;-776.0;-934.0;-347.0;333.0;295.0;?;319.0;703.0
-577.0;-812.0;676.0;-777.0;-937.0;-351.0;335.0;289.0;-83.0;308.0;717.0
-568.0;-818.0;664.0;-783.0;-942.0;-354.0;336.0;287.0;-84.0;293.0;732.0
-559.0;-823.0;650.0;-779.0;-942.0;-354.0;335.0;293.0;-78.0;?;747.0
?;-826.0;637.0;-788.0;-948.0;-355.0;?;284.0;-69.0;282.0;761.0
-547.0;-828.0;626.0;-800.0;-950.0;-355.0;335.0;279.0;-54.0;283.0;772.0
-543.0;-829.0;619.0;-807.0;-955.0;-355.0;337.0;283.0;-40.0;275.0;778.0
-542.0;-830.0;615.0;-810.0;-960.0;-355.0;340.0;280.0;-36.0;262.0;781.0
?;?;612.0;-807.0;?;-354.0;340.0;272.0;-38.0;252.0;782.0
-544.0;-831.0;614.0;-805.0;-961.0;-358.0;345.0;262.0;-43.0;256.0;779.0
-542.0;-831.0;621.0;-806.0;-960.0;-364.0;350.0;256.0;-44.0;260.0;770.0
-541.0;-829.0;631.0;-810.0;-958.0;-367.0;352.0;259.0;-48.0;266.0;758.0
-541.0;-826.0;641.0;-809.0;-954.0;-368.0;353.0;264.0;-43.0;277.0;?
-545.0;-822.0;650.0;-805.0;?;-366.0;351.0;266.0;-51.0;283.0;?
-551.0;-817.0;658.0;-805.0;-949.0;-364.0;349.0;261.0;?;292.0;719.0
-557.0;-812.0;666.0;-805.0;-945.0;-364.0;350.0;262.0;-58.0;305.0;711.0
-564.0;-808.0;675.0;-804.0;-942.0;-365.0;350.0;268.0;-64.0;311.0;702.0
-572.0;-805.0;682.0;-803.0;-940.0;-365.0;350.0;269.0;-70.0;317.0;694.0
-578.0;-802.0;691.0;-800.0;-939.0;-366.0;350.0;268.0;-74.0;318.0;685.0
-583.0;-799.0;698.0;-798.0;?;-367.0;350.0;265.0;-79.0;320.0;676.0
-587.0;-797.0;704.0;-798.0;-937.0;-368.0;350.0;262.0;-82.0;324.0;668.0
-591.0;-794.0;709.0;-802.0;-934.0;-369.0;350.0;258.0;-83.0;334.0;662.0
-595.0;-791.0;713.0;-809.0;-931.0;-369.0;349.0;254.0;-81.0;345.0;659.0
-598.0;-790.0;714.0;-817.0;-932.0;-366.0;347.0;256.0;-68.0;348.0;659.0
-602.0;-789.0;712.0;-820.0;-929.0;-358.0;345.0;263.0;-55.0;359.0;663.0
?;-789.0;707.0;-821.0;-935.0;-353.0;342.0;274.0;-50.0;347.0;670.0
-606.0;?;700.0;-815.0;-944.0;-348.0;337.0;276.0;-46.0;323.0;678.0
-604.0;-792.0;693.0;-806.0;-945.0;-343.0;331.0;269.0;-39.0;322.0;685.0
-603.0;-794.0;688.0;-801.0;-944.0;-337.0;326.0;264.0;-33.0;325.0;691.0
?;-797.0;684.0;-803.0;-943.0;?;321.0;265.0;?;327.0;?
-596.0;-799.0;681.0;-803.0;-943.0;-323.0;315.0;266.0;-24.0;328.0;705.0
-594.0;-801.0;676.0;-803.0;-944.0;-313.0;309.0;267.0;-21.0;325.0;714.0
-593.0;-802.0;671.0;-802.0;-945.0;-304.0;304.0;268.0;-19.0;322.0;722.0
-593.0;-802.0;665.0;-799.0;-948.0;-294.0;299.0;263.0;-17.0;315.0;729.0
-595.0;-801.0;661.0;-796.0;?;-283.0;295.0;255.0;-16.0;309.0;735.0
-598.0;-798.0;658.0;-794.0;-950.0;-276.0;294.0;249.0;-15.0;308.0;739.0
-602.0;-795.0;659.0;-793.0;-949.0;-270.0;294.0;246.0;-12.0;310.0;739.0
-607.0;-792.0;663.0;-794.0;-950.0;?;295.0;246.0;-7.0;309.0;736.0
-611.0;-788.0;670.0;-793.0;-948.0;-261.0;295.0;245.0;?;312.0;730.0
-617.0;-784.0;?;?;-949.0;-258.0;297.0;245.0;1.0;310.0;721.0
?;-779.0;689.0;-792.0;-948.0;-256.0;298.0;248.0;6.0;313.0;708.0
-630.0;-773.0;700.0;-789.0;-946.0;-257.0;299.0;251.0;11.0;317.0;695.0
?;-767.0;710.0;-783.0;-945.0;-259.0;300.0;?;13.0;319.0;682.0
-644.0;-761.0;719.0;-775.0;-945.0;-262.0;300.0;258.0;14.0;316.0;671.0
-651.0;-754.0;727.0;-766.0;-945.0;-267.0;300.0;260.0;12.0;314.0;660.0
-657.0;-749.0;733.0;-757.0;-946.0;-270.0;298.0;259.0;8.0;306.0;651.0
-661.0;-746.0;?;-748.0;-946.0;?;292.0;256.0;4.0;300.0;642.0
-663.0;-744.0;744.0;?;-947.0;-270.0;285.0;?;-4.0;296.0;635.0
-665.0;-741.0;747.0;-742.0;-949.0;-267.0;278.0;252.0;-18.0;289.0;629.0
-667.0;-739.0;746.0;-737.0;-948.0;-262.0;270.0;244.0;-18.0;291.0;626.0
-668.0;-736.0;743.0;-733.0;-947.0;-257.0;263.0;238.0;-15.0;297.0;625.0
-667.0;-735.0;739.0;-730.0;-948.0;-251.0;256.0;238.0;-11.0;291.0;625.0
?;-734.0;734.0;-725.0;-949.0;-244.0;249.0;?;-10.0;287.0;626.0
-664.0;-734.0;729.0;-720.0;-948.0;-236.0;241.0;232.0;-10.0;287.0;629.0
-662.0;-734.0;723.0;-717.0;-946.0;-228.0;235.0;225.0;-11.0;290.0;632.0
-660.0;-733.0;716.0;-715.0;-945.0;-221.0;228.0;?;-11.0;293.0;635.0
-657.0;-732.0;709.0;-712.0;-944.0;-216.0;224.0;219.0;-9.0;296.0;638.0
-654.0;-732.0;703.0;-710.0;-945.0;-210.0;219.0;215.0;-7.0;294.0;638.0
-650.0;-733.0;700.0;-708.0;-946.0;-204.0;213.0;211.0;-6.0;292.0;636.0
-648.0;-734.0;698.0;-709.0;-945.0;-198.0;208.0;206.0;-5.0;297.0;633.0
-646.0;-734.0;697.0;-712.0;-944.0;-192.0;203.0;204.0;-2.0;300.0;630.0
?;?;696.0;-713.0;-946.0;-187.0;198.0;204.0;0.0;297.0;625.0
-643.0;-731.0;694.0;-713.0;?;-182.0;193.0;201.0;1.0;300.0;621.0
-643.0;-729.0;?;-715.0;?;-177.0;190.0;199.0;2.0;305.0;616.0
-642.0;-726.0;691.0;-717.0;-943.0;-174.0;187.0;200.0;3.0;307.0;611.0
?;-723.0;691.0;-718.0;-943.0;-172.0;186.0;201.0;3.0;305.0;606.0
-645.0;?;693.0;-718.0;-942.0;-172.0;186.0;201.0;4.0;306.0;600.0
-646.0;-718.0;696.0;-719.0;-942.0;-173.0;?;202.0;4.0;307.0;594.0
-648.0;-716.0;700.0;-718.0;-940.0;-173.0;189.0;202.0;3.0;310.0;588.0
-650.0;-714.0;703.0;-719.0;-939.0;-175.0;193.0;202.0;2.0;313.0;582.0
-653.0;-712.0;706.0;-720.0;-935.0;-177.0;?;202.0;3.0;319.0;578.0
-655.0;-711.0;709.0;-721.0;-927.0;-179.0;?;200.0;1.0;338.0;575.0
-655.0;-711.0;710.0;-721.0;-910.0;-182.0;?;191.0;-9.0;375.0;573.0
?;-713.0;711.0;-731.0;-882.0;-186.0;213.0;186.0;-14.0;425.0;572.0
-653.0;-716.0;711.0;-751.0;-843.0;-189.0;218.0;194.0;-5.0;481.0;573.0
-653.0;-718.0;710.0;-776.0;-800.0;-192.0;224.0;217.0;?;534.0;577.0
-654.0;-718.0;706.0;-800.0;-764.0;-197.0;231.0;250.0;51.0;?;586.0
-655.0;-717.0;699.0;-821.0;?;?;240.0;?;85.0;588.0;597.0
-656.0;-719.0;692.0;-831.0;-745.0;-217.0;250.0;327.0;110.0;592.0;609.0
-655.0;-723.0;689.0;-836.0;-751.0;-231.0;263.0;360.0;136.0;584.0;618.0
-654.0;-730.0;691.0;-835.0;-762.0;-249.0;278.0;386.0;181.0;559.0;624.0
-651.0;-738.0;696.0;-832.0;-777.0;-268.0;294.0;410.0;228.0;525.0;629.0
-647.0;-746.0;700.0;-829.0;-790.0;-285.0;308.0;431.0;279.0;486.0;634.0
?;-754.0;703.0;-824.0;-803.0;-303.0;322.0;447.0;316.0;450.0;639.0
-636.0;?;703.0;-818.0;-814.0;-320.0;335.0;459.0;348.0;414.0;648.0
-628.0;-770.0;699.0;-814.0;-822.0;-336.0;348.0;468.0;376.0;?;660.0
-619.0;-778.0;692.0;-810.0;-823.0;-352.0;359.0;477.0;405.0;?;675.0
-606.0;-788.0;685.0;-807.0;-815.0;?;373.0;483.0;437.0;330.0;690.0
-589.0;-800.0;678.0;-809.0;-801.0;-391.0;392.0;493.0;466.0;330.0;704.0
-573.0;-811.0;671.0;-808.0;-789.0;-409.0;410.0;512.0;491.0;330.0;714.0
-560.0;-819.0;665.0;-803.0;-784.0;-422.0;425.0;532.0;515.0;312.0;723.0
-548.0;-824.0;?;?;-777.0;-435.0;441.0;550.0;545.0;277.0;730.0
-537.0;-826.0;659.0;-790.0;-775.0;-448.0;455.0;563.0;567.0;241.0;736.0
-526.0;-826.0;656.0;-781.0;-774.0;-457.0;?;574.0;579.0;226.0;741.0
-517.0;-822.0;651.0;-778.0;-774.0;-464.0;479.0;579.0;585.0;221.0;?
-510.0;-817.0;645.0;-778.0;-772.0;-471.0;488.0;583.0;591.0;220.0;752.0
-505.0;-809.0;638.0;-783.0;-770.0;-476.0;497.0;?;?;202.0;755.0
-501.0;-801.0;631.0;?;-766.0;-482.0;506.0;580.0;609.0;201.0;757.0
-496.0;-792.0;625.0;-797.0;-763.0;-488.0;516.0;580.0;609.0;216.0;757.0
?;-785.0;618.0;?;-761.0;-494.0;527.0;580.0;601.0;?;756.0
?;-777.0;610.0;-806.0;?;-500.0;538.0;579.0;590.0;276.0;755.0
-482.0;-769.0;603.0;-810.0;-755.0;-507.0;550.0;576.0;582.0;298.0;753.0
-475.0;-761.0;595.0;-814.0;-752.0;-515.0;?;575.0;577.0;312.0;748.0
-467.0;-754.0;590.0;-817.0;-747.0;-523.0;577.0;573.0;573.0;330.0;740.0
