InertialMeasurementUnit R-SHOE EuZ;Accelerometer RKN_ accZ;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RKN^ accX;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE EuY
-133;-344.0;6.0;47;432.0;132;839;-74
-133;-360.0;28.0;45;441.0;134;837;-74
-133;-332.0;?;40;451.0;133;838;-74
-133;-362.0;-10.0;41;431.0;133;839;-74
-133;-371.0;13.0;46;?;142;832;-74
-133;-377.0;-13.0;48;416.0;135;836;-74
-133;-381.0;19.0;45;402.0;127;843;-74
-133;-363.0;13.0;42;417.0;133;839;-74
-133;-344.0;-1.0;43;422.0;135;837;-74
-133;-353.0;38.0;45;424.0;134;837;-74
-133;-368.0;8.0;45;440.0;134;837;?
-133;-351.0;41.0;44;434.0;136;837;-74
-133;-378.0;33.0;?;?;135;837;-74
-133;-376.0;50.0;42;436.0;131;840;-74
-133;-372.0;57.0;47;430.0;134;839;-74
-133;-373.0;34.0;47;433.0;135;837;-74
-133;-363.0;22.0;42;414.0;127;843;-74
-133;?;4.0;?;411.0;129;843;-74
-133;-367.0;0.0;42;432.0;136;835;-74
-133;?;15.0;46;422.0;137;835;-74
-133;-371.0;24.0;46;433.0;136;837;-74
-133;-372.0;5.0;39;429.0;133;839;-74
-133;-338.0;8.0;40;421.0;133;840;-74
-133;?;?;40;422.0;136;837;-74
-133;-374.0;32.0;42;421.0;130;843;-74
-133;-362.0;46.0;41;422.0;126;849;-74
-133;-342.0;29.0;?;423.0;133;841;-74
-133;?;18.0;38;447.0;135;837;-74
-133;-374.0;-24.0;40;440.0;?;839;-74
-133;-356.0;-1.0;43;429.0;133;838;-74
-133;-352.0;17.0;43;433.0;130;?;-74
-133;-343.0;?;?;431.0;130;840;-74
-133;-344.0;-16.0;39;424.0;137;835;-74
-133;-384.0;?;39;412.0;138;834;-74
-133;-354.0;-25.0;40;422.0;?;841;-74
-133;?;8.0;40;432.0;131;841;-74
-133;-350.0;8.0;37;431.0;133;838;-74
?;?;-1.0;34;436.0;134;836;-74
-133;-352.0;6.0;37;452.0;137;835;-74
-133;-351.0;24.0;41;436.0;132;840;-74
-133;-367.0;52.0;39;432.0;130;841;-74
-133;-388.0;43.0;41;429.0;131;839;?
-133;-378.0;-8.0;41;418.0;135;835;-74
-133;-380.0;26.0;36;430.0;132;839;-74
-133;-368.0;33.0;39;423.0;121;849;-74
-133;-355.0;28.0;39;430.0;132;838;-74
-133;-333.0;17.0;38;430.0;?;831;-74
-133;-362.0;8.0;39;450.0;129;841;?
-133;-353.0;4.0;39;427.0;126;847;-74
-133;-341.0;13.0;41;420.0;130;842;-74
-133;-350.0;12.0;41;432.0;133;839;-74
-133;-377.0;32.0;39;432.0;130;843;-74
-133;-342.0;8.0;39;442.0;131;839;-74
-133;-366.0;-8.0;38;441.0;134;837;-74
-133;-351.0;9.0;33;429.0;131;842;-74
-133;-368.0;-56.0;35;421.0;132;841;-74
-133;-355.0;9.0;39;422.0;133;839;-74
-133;-352.0;0.0;35;421.0;132;839;-74
-133;-358.0;1.0;37;425.0;134;837;-74
-133;-371.0;25.0;38;440.0;134;837;-74
-133;-374.0;36.0;37;436.0;?;840;-74
-133;-365.0;21.0;36;431.0;132;841;-74
-133;-354.0;-4.0;35;425.0;134;837;-74
-133;-343.0;27.0;40;421.0;127;843;-74
-133;-353.0;33.0;45;?;121;850;-74
-133;-374.0;14.0;41;421.0;130;840;-74
-133;-371.0;12.0;39;432.0;136;835;-74
-133;-362.0;11.0;41;422.0;?;841;-74
-133;-365.0;28.0;41;435.0;134;838;-74
-133;-374.0;31.0;39;435.0;136;835;-74
-133;-354.0;13.0;45;402.0;?;839;-74
-133;-364.0;27.0;44;426.0;129;842;-74
-133;-361.0;18.0;30;420.0;125;846;-74
-133;-340.0;25.0;34;441.0;126;845;-74
-133;-372.0;28.0;53;428.0;130;841;-73
-133;-359.0;22.0;56;411.0;131;842;-73
-134;-339.0;26.0;52;?;134;837;-73
-134;-328.0;20.0;51;426.0;133;839;-73
-134;-378.0;56.0;?;451.0;130;842;-73
?;-374.0;21.0;57;428.0;136;835;-73
-134;-373.0;36.0;45;436.0;136;836;-73
-134;-353.0;76.0;51;444.0;131;839;-73
-134;-363.0;66.0;49;432.0;132;837;-73
-134;?;34.0;50;422.0;130;839;-73
-134;-368.0;31.0;53;414.0;136;835;-73
-134;-352.0;25.0;41;443.0;145;829;-73
-134;-353.0;31.0;50;428.0;135;837;-73
-134;-370.0;20.0;54;424.0;130;841;-73
?;-346.0;16.0;50;435.0;135;?;-73
-134;?;94.0;58;443.0;131;839;-73
-134;-354.0;79.0;59;438.0;131;841;?
?;-361.0;68.0;55;426.0;132;839;-73
-134;-350.0;32.0;51;420.0;129;841;-73
?;-346.0;13.0;?;428.0;133;837;-73
-134;-374.0;7.0;57;434.0;135;835;-73
-134;-336.0;-25.0;60;430.0;131;840;-73
-134;-353.0;-22.0;59;441.0;133;839;-73
-134;-372.0;-60.0;55;433.0;132;839;-73
-134;-353.0;-36.0;55;432.0;131;841;-73
-134;-364.0;?;54;422.0;130;840;-73
-134;-346.0;44.0;51;411.0;?;838;-73
-134;-336.0;49.0;48;414.0;?;840;-73
-134;-360.0;22.0;49;433.0;127;843;?
-134;-361.0;30.0;53;432.0;130;841;-73
-134;-365.0;20.0;?;428.0;130;841;-73
-134;-355.0;27.0;54;427.0;132;839;-73
-134;-364.0;31.0;50;442.0;?;840;-73
-134;-365.0;?;52;441.0;134;836;-73
-134;-353.0;-73.0;44;434.0;131;840;-73
-134;?;-78.0;46;439.0;132;839;-73
-134;-354.0;-81.0;47;443.0;135;836;-73
-134;-348.0;-45.0;40;432.0;137;835;-73
-134;-339.0;7.0;45;432.0;133;837;-73
-134;-377.0;29.0;48;422.0;130;839;-73
-134;?;48.0;47;422.0;132;838;-73
?;-375.0;3.0;50;437.0;129;841;-73
-134;-377.0;13.0;?;434.0;130;841;-73
?;-374.0;-33.0;45;428.0;134;837;?
-134;-364.0;-25.0;49;?;130;841;-73
-134;-372.0;4.0;49;424.0;128;?;-73
-134;-352.0;30.0;?;428.0;130;840;-73
-134;-340.0;32.0;49;423.0;131;840;-73
-134;-350.0;26.0;47;407.0;136;835;-73
-134;-380.0;40.0;49;415.0;137;833;-73
-134;-374.0;22.0;49;416.0;?;833;-73
-134;-363.0;27.0;50;418.0;137;832;?
-134;?;30.0;43;423.0;136;834;-73
-134;-355.0;33.0;41;449.0;134;834;-73
-134;-348.0;16.0;49;472.0;135;835;-73
-134;-352.0;31.0;51;453.0;132;839;-73
-134;-387.0;49.0;47;470.0;131;839;-73
-134;-363.0;13.0;45;454.0;131;839;-73
-134;-370.0;38.0;47;486.0;?;844;-73
-134;-367.0;30.0;50;440.0;129;842;-73
-134;-363.0;6.0;51;412.0;136;836;-73
?;-356.0;6.0;51;422.0;134;837;-73
-134;-353.0;-8.0;51;400.0;134;837;-73
-134;-352.0;-19.0;52;382.0;135;836;-73
?;-362.0;46.0;?;360.0;133;837;-73
-134;-354.0;67.0;42;377.0;?;835;-73
-134;-362.0;57.0;49;393.0;136;836;-73
-134;-363.0;34.0;46;444.0;133;839;-73
-134;-353.0;?;42;461.0;135;836;-73
-134;-355.0;-13.0;52;481.0;134;836;-73
-134;-374.0;-1.0;47;472.0;128;842;-73
-134;-358.0;27.0;41;?;130;840;-73
-134;-373.0;22.0;47;468.0;135;836;-73
-134;-374.0;?;43;451.0;134;837;-73
-134;-373.0;28.0;49;439.0;135;835;-73
-134;-394.0;56.0;54;430.0;135;835;-73
-134;-370.0;16.0;45;417.0;130;?;-73
-134;-355.0;31.0;44;412.0;130;840;-73
-134;-344.0;8.0;?;408.0;131;839;?
-134;?;3.0;47;399.0;131;839;-73
-134;-355.0;41.0;52;413.0;133;839;-73
-134;-355.0;26.0;51;430.0;130;841;-73
-134;-371.0;47.0;47;437.0;132;839;-73
-134;-373.0;10.0;50;451.0;134;836;-73
-134;-382.0;29.0;50;443.0;133;837;-73
-134;-375.0;33.0;45;442.0;137;835;-73
-134;-404.0;8.0;44;432.0;132;840;-73
-134;-390.0;22.0;49;432.0;129;840;-73
-134;-394.0;10.0;51;431.0;133;837;-73
-134;-376.0;6.0;47;422.0;131;840;-73
-134;-372.0;27.0;43;421.0;130;841;-73
-134;-353.0;40.0;46;424.0;133;839;-73
-134;?;24.0;52;435.0;132;838;-73
-134;-328.0;23.0;51;444.0;131;?;-73
-134;-348.0;20.0;42;435.0;131;840;-73
-134;-373.0;37.0;43;438.0;132;838;?
-134;-382.0;40.0;51;431.0;133;?;-73
-134;-366.0;37.0;46;419.0;132;839;-73
-134;-363.0;31.0;42;423.0;131;?;-73
-134;-353.0;25.0;47;421.0;130;840;-73
-134;-363.0;26.0;50;430.0;132;837;-73
-134;-363.0;22.0;47;441.0;130;840;-73
-134;-362.0;8.0;43;433.0;131;841;-73
-134;-365.0;17.0;46;422.0;136;837;-73
-134;-357.0;-8.0;50;432.0;129;840;-73
-134;-361.0;38.0;46;431.0;132;838;-73
-134;-364.0;39.0;45;?;137;?;-73
-134;-340.0;12.0;47;425.0;133;835;?
-134;-363.0;27.0;45;431.0;134;837;-73
-134;-364.0;31.0;43;433.0;134;837;-73
-134;-391.0;42.0;44;425.0;136;835;-73
?;-373.0;26.0;45;431.0;132;837;-73
-134;-358.0;43.0;46;444.0;129;842;?
-134;-382.0;4.0;49;442.0;?;837;-73
-134;-365.0;29.0;49;?;?;837;-73
-134;-353.0;33.0;47;418.0;130;841;-73
-134;-363.0;31.0;48;439.0;136;835;-73
-134;-372.0;9.0;49;443.0;139;831;-73
-134;-361.0;4.0;49;432.0;136;834;-73
-134;-366.0;8.0;49;432.0;132;?;-73
-134;-371.0;31.0;49;422.0;131;841;-73
-134;-360.0;?;48;434.0;131;841;-73
-134;?;6.0;51;438.0;128;842;-73
-134;-390.0;4.0;48;421.0;130;841;-73
-134;-385.0;11.0;44;438.0;133;838;-73
-134;-357.0;15.0;50;439.0;132;839;-73
-134;-358.0;-26.0;51;427.0;134;835;-73
-134;-364.0;-22.0;47;416.0;?;836;-73
-134;-355.0;-6.0;51;414.0;132;839;-73
-134;-351.0;21.0;48;431.0;137;832;-73
-134;-371.0;13.0;47;424.0;134;835;-73
-134;-364.0;40.0;53;422.0;128;843;-73
-134;-353.0;34.0;53;420.0;131;839;-73
-134;-363.0;1.0;53;440.0;131;839;-73
-134;-362.0;17.0;47;433.0;134;837;-73
-134;-350.0;41.0;42;432.0;136;834;-73
-134;-362.0;?;46;432.0;134;835;-73
-134;-379.0;-1.0;47;431.0;134;837;-73
-134;-342.0;31.0;49;423.0;133;839;-73
-134;-352.0;10.0;49;431.0;131;839;-73
-134;-372.0;31.0;42;421.0;126;845;-73
-134;-388.0;25.0;47;438.0;131;840;?
-134;-372.0;15.0;51;439.0;135;835;-73
-134;-378.0;0.0;47;425.0;130;839;-73
-134;-340.0;15.0;51;426.0;133;837;-73
-134;-347.0;42.0;49;434.0;132;839;-73
-134;-363.0;26.0;44;424.0;129;842;-73
-134;-363.0;23.0;51;421.0;130;840;-73
-134;-353.0;-38.0;52;422.0;130;841;-73
-134;?;-11.0;47;421.0;135;837;-73
-134;-353.0;20.0;?;431.0;135;836;-73
-134;?;6.0;47;?;137;836;-73
-134;-369.0;-1.0;42;447.0;137;835;-73
-134;-365.0;-4.0;39;433.0;135;835;-73
?;-353.0;8.0;41;418.0;133;836;-73
-134;-353.0;-2.0;49;423.0;131;838;-73
-134;-355.0;-74.0;46;422.0;136;834;-73
-134;-373.0;-126.0;46;430.0;137;833;-73
-134;-358.0;-120.0;46;452.0;137;833;-73
-134;-355.0;-32.0;43;432.0;136;?;-73
-134;-365.0;8.0;42;443.0;129;843;-73
-134;-363.0;18.0;32;441.0;136;836;-73
-134;-383.0;34.0;54;425.0;121;850;-73
-134;-365.0;-40.0;53;416.0;140;831;-73
?;-357.0;7.0;34;431.0;?;821;-73
-130;-363.0;34.0;58;423.0;?;862;-73
-127;-370.0;-15.0;34;433.0;137;835;?
-122;-366.0;-19.0;23;436.0;119;846;-73
-116;-354.0;-20.0;26;443.0;96;862;-73
-110;-352.0;-13.0;0;441.0;143;823;-72
-106;?;-65.0;-31;435.0;172;806;-71
-106;-363.0;-81.0;-34;430.0;174;805;-71
-101;-364.0;-72.0;11;441.0;120;821;-69
-97;-362.0;-38.0;-11;424.0;88;795;-65
-97;-363.0;20.0;38;421.0;?;810;-63
-96;-347.0;57.0;96;452.0;40;822;-61
-96;-366.0;61.0;16;442.0;124;688;-59
-96;-355.0;52.0;?;454.0;99;639;-58
-96;-342.0;49.0;121;449.0;33;656;-57
-98;-363.0;64.0;241;440.0;161;547;-58
-99;-358.0;68.0;?;426.0;174;622;-58
-102;-382.0;51.0;113;428.0;42;788;-59
-106;-352.0;54.0;104;449.0;90;778;-60
-108;-364.0;106.0;78;455.0;68;841;-60
-110;-345.0;114.0;462;471.0;-60;831;-59
-112;-361.0;125.0;597;465.0;22;705;-59
-110;-363.0;145.0;484;456.0;1;?;-59
-113;-352.0;115.0;499;442.0;86;681;-59
-126;-336.0;143.0;?;?;341;?;-56
-136;?;35.0;354;415.0;172;687;-53
-140;-371.0;-44.0;18;402.0;60;935;-52
-143;-357.0;?;-125;382.0;?;955;?
-141;-347.0;-145.0;-117;?;78;971;-52
-143;-381.0;-273.0;?;378.0;91;946;-52
-151;-362.0;-297.0;405;389.0;58;810;-52
-155;?;-370.0;560;395.0;55;683;-51
-156;-359.0;-416.0;578;370.0;?;628;-50
-157;-367.0;-580.0;674;390.0;122;589;-49
-157;-402.0;-720.0;641;409.0;121;584;-49
?;-396.0;-756.0;609;396.0;102;?;-49
-155;-377.0;-724.0;567;338.0;104;652;-47
-154;-380.0;-558.0;567;265.0;105;624;-46
-153;-394.0;-403.0;614;218.0;102;565;-44
-152;?;-226.0;640;261.0;?;532;-43
-153;-392.0;-43.0;626;348.0;103;549;-44
-152;-347.0;118.0;?;398.0;98;536;-43
-152;-347.0;273.0;678;439.0;87;479;-40
-152;-350.0;441.0;685;462.0;109;444;-39
-152;-341.0;393.0;721;463.0;93;425;-39
-152;-324.0;105.0;757;441.0;65;422;-38
-152;-315.0;-1.0;742;420.0;78;417;-38
-152;-350.0;2.0;748;525.0;73;424;?
-152;-340.0;-74.0;728;378.0;78;463;-38
-151;-338.0;7.0;667;359.0;101;465;-37
-150;-338.0;141.0;687;472.0;86;452;-37
-150;-324.0;134.0;761;412.0;81;394;-37
-148;-313.0;106.0;746;448.0;98;409;-38
-146;-329.0;-113.0;707;297.0;65;456;-40
-144;-306.0;-373.0;659;174.0;31;510;-41
?;-272.0;-640.0;593;220.0;0;720;-42
-137;-341.0;-745.0;642;295.0;-35;742;-43
-133;-303.0;?;532;323.0;?;802;-41
-132;-335.0;-643.0;466;304.0;139;820;-40
-137;-335.0;-685.0;615;271.0;-138;549;-42
-139;-322.0;-558.0;553;310.0;-95;534;-42
-139;-336.0;-443.0;490;304.0;103;523;-42
-140;-247.0;-347.0;502;245.0;?;410;-42
?;-201.0;-389.0;653;16.0;-1;?;-41
-142;-51.0;-73.0;?;85.0;-37;475;-41
-143;-3.0;287.0;564;-69.0;79;419;-40
-143;-199.0;?;716;-192.0;-74;440;-39
-144;-227.0;?;701;-114.0;?;384;-39
-145;-176.0;838.0;670;-97.0;186;302;-38
-146;-89.0;598.0;718;135.0;27;387;-38
-148;-202.0;513.0;652;389.0;81;474;-38
-150;-302.0;622.0;700;34.0;78;464;-38
-152;-258.0;378.0;705;51.0;100;436;-38
-153;-239.0;-11.0;693;?;107;441;-37
-153;-278.0;-245.0;675;135.0;46;504;-37
-154;-255.0;-337.0;727;110.0;77;450;-37
-156;-263.0;-514.0;828;163.0;109;344;-35
-157;-237.0;-694.0;776;237.0;82;406;-35
-157;-298.0;-835.0;764;247.0;71;437;-35
-157;-302.0;-731.0;802;?;89;392;-35
-157;-416.0;?;788;139.0;84;404;-35
-157;-406.0;-381.0;776;189.0;74;422;-35
-158;-442.0;-261.0;775;194.0;80;418;-35
-158;-429.0;-75.0;778;241.0;80;422;-35
-158;-494.0;85.0;776;330.0;75;426;-35
-158;-614.0;145.0;780;?;81;416;-35
-158;-690.0;335.0;786;240.0;87;411;-35
-158;-676.0;440.0;782;238.0;84;413;-35
-158;-614.0;474.0;778;459.0;84;414;-35
-158;-633.0;472.0;779;249.0;80;416;-35
-158;-709.0;438.0;773;205.0;76;424;-35
-158;-669.0;269.0;772;309.0;?;424;-35
-158;-630.0;244.0;775;331.0;85;?;-35
-158;-582.0;194.0;774;270.0;83;422;-35
-158;-527.0;149.0;777;323.0;79;426;-35
-159;-442.0;87.0;782;357.0;77;412;-35
-159;-348.0;-76.0;783;360.0;77;412;-35
-159;-293.0;-191.0;785;361.0;76;415;-35
-159;-205.0;-328.0;?;356.0;76;414;-35
-159;-260.0;-357.0;781;404.0;76;414;-35
-159;-271.0;-298.0;791;276.0;70;415;-35
-159;-299.0;-231.0;789;223.0;72;415;-35
-159;-292.0;-143.0;785;?;77;410;?
-159;-370.0;-79.0;789;385.0;72;?;-35
-159;-370.0;40.0;788;320.0;74;417;-35
-159;-290.0;103.0;787;?;77;410;-35
-159;-310.0;165.0;795;211.0;68;415;-35
-159;-357.0;217.0;793;246.0;69;414;-35
-159;-333.0;300.0;788;291.0;77;407;-35
-159;-367.0;339.0;790;339.0;75;408;-35
-159;-347.0;318.0;793;249.0;70;416;-35
-159;-251.0;320.0;794;157.0;69;417;-35
-159;-300.0;335.0;793;74.0;71;?;?
-159;-289.0;376.0;789;34.0;?;418;-35
-159;-308.0;?;789;76.0;72;417;-35
-159;-263.0;270.0;792;?;?;413;-35
-159;-247.0;181.0;795;48.0;70;415;-35
-159;-198.0;70.0;794;67.0;70;414;-35
-159;-174.0;-11.0;791;19.0;72;413;-35
-159;-169.0;-64.0;792;59.0;70;411;-35
-159;-261.0;-117.0;792;51.0;69;410;-35
-159;-204.0;-136.0;788;26.0;73;409;-35
-159;-304.0;-166.0;786;-62.0;77;405;-35
-159;?;-199.0;786;-122.0;75;410;-35
-159;-186.0;-227.0;787;-81.0;72;414;-35
-159;-111.0;-150.0;785;-70.0;72;412;-35
-159;-190.0;-115.0;788;-60.0;66;415;-35
-159;-242.0;-44.0;778;-131.0;76;423;-35
-158;-306.0;-31.0;793;-189.0;50;431;-35
-158;?;21.0;791;?;52;437;-35
-158;-279.0;105.0;779;-11.0;86;402;-35
-158;-183.0;193.0;765;-88.0;89;412;-34
-158;-274.0;251.0;670;-130.0;144;552;-34
-158;-341.0;376.0;735;-96.0;39;556;-32
-158;-344.0;?;704;-73.0;86;448;-31
-159;-296.0;441.0;747;-58.0;211;206;-30
-159;-242.0;427.0;1017;-97.0;18;-1;-29
-159;?;?;811;-77.0;58;265;-29
-159;-302.0;330.0;710;-85.0;108;432;-29
-159;-290.0;166.0;830;-25.0;40;366;-29
-160;-294.0;66.0;764;-38.0;?;408;-29
-160;-290.0;3.0;800;-70.0;66;?;-29
?;-313.0;-57.0;?;-47.0;64;405;-29
-160;-293.0;-99.0;772;-30.0;76;412;-29
-160;?;-145.0;789;-25.0;69;401;-29
?;-340.0;-162.0;782;5.0;70;418;-29
-160;-325.0;-203.0;789;-6.0;62;418;-29
-160;-312.0;-258.0;782;7.0;69;410;-29
-160;?;-296.0;783;?;70;410;-29
-160;-360.0;-207.0;788;78.0;70;405;-29
-160;-374.0;-183.0;786;-37.0;69;408;-29
-160;-345.0;-190.0;787;214.0;66;415;-29
-160;-353.0;-181.0;785;-44.0;70;408;-29
-160;-331.0;-155.0;781;30.0;75;404;-29
-160;-286.0;-130.0;787;108.0;70;407;-29
-160;-249.0;-73.0;788;-62.0;64;411;-29
-160;-220.0;7.0;785;43.0;71;404;-29
-160;?;35.0;786;121.0;?;405;-29
-160;-186.0;22.0;786;61.0;66;412;-29
-160;-170.0;27.0;787;127.0;70;408;-29
-160;-164.0;53.0;786;133.0;71;408;-29
-160;-177.0;53.0;?;198.0;68;403;-29
-160;-183.0;42.0;786;198.0;69;405;-29
-160;-172.0;43.0;785;171.0;68;414;-29
-160;-172.0;12.0;789;212.0;68;409;-29
-160;-170.0;46.0;789;258.0;69;406;-29
-160;-141.0;14.0;788;256.0;69;405;-29
-160;-142.0;-48.0;786;279.0;71;401;-29
-160;?;-40.0;783;262.0;71;406;-29
-160;-161.0;-107.0;785;303.0;69;410;-29
-160;-63.0;?;?;314.0;69;411;-29
-160;-35.0;-82.0;787;246.0;68;412;-29
-160;0.0;-102.0;788;240.0;67;405;-29
-160;-58.0;-120.0;788;231.0;67;406;-29
-160;-66.0;?;784;222.0;74;405;-29
-160;-68.0;-76.0;782;243.0;78;397;-29
-160;-21.0;-53.0;783;263.0;75;403;-29
?;-91.0;-19.0;786;255.0;71;406;-29
-160;?;-34.0;791;242.0;68;405;-29
-160;-92.0;-10.0;786;252.0;?;407;?
-160;-89.0;43.0;785;249.0;70;408;?
-160;-73.0;111.0;789;?;66;411;-29
-160;-45.0;77.0;788;?;?;410;-29
-160;-30.0;22.0;785;236.0;71;406;-29
-160;-11.0;-25.0;782;224.0;73;408;-29
-160;-10.0;-22.0;790;231.0;67;406;-29
-160;-1.0;1.0;790;247.0;67;403;-29
-160;-25.0;?;783;?;74;405;-29
-160;-54.0;20.0;785;229.0;73;406;-29
-160;-42.0;5.0;784;?;70;404;-29
-160;-37.0;42.0;786;231.0;69;406;-29
-160;-67.0;29.0;784;252.0;71;?;-29
-160;-70.0;45.0;787;236.0;70;406;-29
-160;-40.0;28.0;792;223.0;66;404;-29
-160;-41.0;44.0;787;247.0;?;404;-29
-160;-46.0;74.0;788;246.0;69;405;-29
-160;-39.0;49.0;786;245.0;67;409;-29
-160;-39.0;64.0;786;247.0;70;403;-29
-160;-57.0;44.0;792;244.0;67;405;-29
-160;-51.0;23.0;789;253.0;66;410;-29
-160;-50.0;12.0;785;246.0;?;402;-29
-160;-50.0;?;784;231.0;71;403;-29
-160;-48.0;25.0;786;233.0;71;404;-29
-160;-20.0;-5.0;786;227.0;75;398;-29
-160;-46.0;36.0;790;268.0;69;?;-29
-160;-46.0;13.0;?;252.0;68;405;-29
-160;-41.0;32.0;785;251.0;73;400;-29
-160;?;25.0;785;241.0;71;403;?
-160;-49.0;-28.0;788;251.0;67;405;-29
-160;-62.0;-5.0;?;240.0;70;402;-29
-160;-54.0;48.0;786;255.0;70;406;-29
-160;-47.0;?;784;245.0;73;403;-29
?;-60.0;9.0;785;263.0;72;404;-29
-160;-44.0;17.0;783;259.0;64;414;-29
-160;-55.0;24.0;?;241.0;73;404;?
-160;-54.0;18.0;794;254.0;62;406;-29
-160;-21.0;30.0;797;249.0;52;416;-29
-160;-61.0;-9.0;788;247.0;72;402;-29
-160;-78.0;-16.0;787;230.0;71;401;-29
-160;-53.0;-10.0;787;246.0;61;411;-29
-160;-67.0;18.0;789;261.0;60;409;-29
-160;-39.0;29.0;779;252.0;72;404;-29
-160;-49.0;15.0;791;241.0;60;407;-29
-160;-25.0;16.0;783;242.0;70;397;-29
-160;-52.0;26.0;753;251.0;91;364;-29
-159;-39.0;28.0;786;252.0;32;341;-29
-159;-59.0;9.0;789;248.0;26;303;-28
-158;-67.0;13.0;780;243.0;51;243;-28
?;-52.0;13.0;860;251.0;-11;312;-27
-156;-48.0;8.0;784;256.0;54;399;-26
-156;-60.0;69.0;641;256.0;176;417;-26
-156;-42.0;43.0;605;248.0;226;?;-25
-155;-49.0;63.0;488;224.0;340;499;-25
-157;-40.0;54.0;?;241.0;103;582;-25
-160;-50.0;76.0;950;246.0;-98;694;-25
-160;-40.0;?;697;246.0;121;526;-26
-160;-66.0;1.0;762;253.0;92;407;-26
-161;-66.0;44.0;?;250.0;35;419;-26
-161;-62.0;46.0;769;261.0;72;?;-26
?;-49.0;51.0;809;251.0;49;417;-26
-161;-32.0;68.0;789;262.0;74;398;-26
-161;-61.0;-82.0;799;258.0;68;390;-26
-161;?;-189.0;799;239.0;67;390;-26
-161;-52.0;-215.0;796;244.0;65;408;-26
-161;?;-245.0;797;251.0;62;414;-26
-161;-68.0;-218.0;792;251.0;74;394;-26
-161;-63.0;-240.0;791;250.0;73;395;-26
-161;-52.0;-240.0;787;256.0;68;410;-26
-161;-40.0;-289.0;797;259.0;64;403;-26
-161;-60.0;-355.0;795;240.0;66;403;-26
-161;-40.0;-380.0;792;250.0;72;396;-26
-161;-51.0;-403.0;797;242.0;71;391;-26
-161;-50.0;-409.0;794;249.0;67;401;-26
-161;-63.0;-392.0;791;251.0;71;?;-26
?;-56.0;-349.0;790;251.0;71;396;?
-161;-48.0;-310.0;793;231.0;67;396;-26
-161;?;-273.0;788;251.0;68;403;-26
-161;-49.0;-201.0;788;240.0;65;407;-26
-161;-41.0;-149.0;790;240.0;65;402;-26
-161;-55.0;-121.0;781;231.0;66;407;-26
-160;-51.0;-27.0;783;263.0;64;408;-26
-160;-67.0;52.0;785;266.0;71;400;-26
-160;-55.0;103.0;784;?;67;404;-26
-160;-57.0;64.0;780;254.0;65;?;-26
-160;?;?;775;257.0;74;404;-26
-160;-60.0;43.0;780;256.0;67;407;-26
-160;-40.0;89.0;780;250.0;66;409;-26
-160;-40.0;70.0;783;?;?;404;-26
-160;-43.0;103.0;781;232.0;66;406;-26
-160;-60.0;145.0;772;239.0;70;410;-26
-160;-64.0;224.0;773;260.0;70;407;-26
-160;-61.0;231.0;778;241.0;68;406;-26
-160;-18.0;256.0;781;177.0;68;407;-26
-160;?;254.0;779;129.0;68;406;?
-160;-63.0;310.0;783;151.0;72;392;-26
-160;-35.0;349.0;782;180.0;75;390;-26
-160;-22.0;363.0;775;150.0;70;402;-26
-160;-40.0;302.0;778;101.0;68;404;-26
-160;-46.0;248.0;779;80.0;65;404;-26
-160;-59.0;214.0;784;67.0;64;400;-26
-160;-60.0;220.0;781;29.0;69;397;-26
-160;-60.0;225.0;777;-62.0;68;400;-26
-160;-72.0;240.0;785;-75.0;67;393;-26
-160;?;207.0;780;-35.0;72;?;-26
-160;-52.0;87.0;779;-113.0;71;397;-26
-160;-32.0;113.0;780;-112.0;66;398;-26
-160;-39.0;96.0;778;-84.0;62;406;-26
-160;-46.0;111.0;775;9.0;61;411;-26
-159;?;90.0;771;10.0;?;401;-26
-159;-77.0;124.0;783;19.0;64;399;-26
-159;-115.0;154.0;778;29.0;68;402;?
-159;-78.0;113.0;769;65.0;64;401;-25
-159;-30.0;24.0;773;-26.0;61;403;-25
-159;-25.0;-8.0;775;-46.0;74;393;-26
-159;-24.0;-17.0;771;-39.0;74;391;-25
-159;-12.0;51.0;770;-40.0;64;397;-25
-158;-8.0;212.0;772;-43.0;77;370;-25
-158;-77.0;325.0;771;-56.0;35;430;-25
-158;-162.0;?;821;-26.0;69;359;-26
-156;-190.0;371.0;925;-49.0;-41;453;-27
-154;-210.0;362.0;879;-102.0;-15;390;-29
-148;-248.0;332.0;832;-73.0;183;392;-32
-139;-186.0;294.0;862;-88.0;-230;1603;-34
-130;-129.0;123.0;?;-81.0;44;1623;-33
-128;-45.0;-308.0;-133;-49.0;720;752;-34
-127;-35.0;-802.0;-154;-31.0;?;1172;-37
-127;-64.0;-955.0;-128;-39.0;550;1171;-39
-134;-73.0;-683.0;214;-49.0;-9;701;-48
-140;-102.0;?;430;-93.0;-108;585;-54
-150;-115.0;-172.0;537;?;209;503;-55
-156;-153.0;-96.0;688;-39.0;217;433;-57
-157;-141.0;-136.0;696;-95.0;212;470;-57
-163;-102.0;-161.0;?;-88.0;177;497;-56
-167;-101.0;-103.0;763;-156.0;199;435;-56
-171;-121.0;178.0;810;-128.0;119;479;-55
