InertialMeasurementUnit R-SHOE Nav_Ax;Accelerometer RWR accX;Accelerometer RUA_ accX;Accelerometer RUA^ accX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit RLA accY;Accelerometer RWR accZ
-1;-794.0;624.0;-363.0;-176;-25.0;710.0
3;-697.0;629.0;-337.0;-176;106.0;718.0
3;-621.0;640.0;?;-176;67.0;775.0
4;?;665.0;-350.0;-176;86.0;760.0
1;?;651.0;-339.0;-176;95.0;669.0
-5;-692.0;678.0;-356.0;-176;113.0;701.0
-1;-654.0;660.0;-344.0;-176;111.0;716.0
9;-667.0;676.0;-339.0;-176;99.0;703.0
8;-667.0;647.0;-340.0;-176;109.0;723.0
7;-687.0;646.0;-358.0;-176;93.0;720.0
8;-675.0;650.0;-359.0;-176;75.0;693.0
4;-677.0;640.0;-346.0;-176;153.0;715.0
-1;-646.0;649.0;-331.0;-176;160.0;694.0
-6;-666.0;637.0;-344.0;-176;?;787.0
-6;-501.0;653.0;-278.0;?;207.0;745.0
-5;-470.0;625.0;-213.0;-176;184.0;724.0
-2;-453.0;657.0;-104.0;-176;206.0;692.0
4;-422.0;687.0;-47.0;-176;230.0;662.0
-4;-468.0;731.0;-43.0;-176;216.0;649.0
-7;?;746.0;-24.0;-176;204.0;653.0
1;-453.0;?;4.0;-176;206.0;652.0
2;-362.0;769.0;33.0;-176;208.0;610.0
4;?;765.0;109.0;-176;206.0;557.0
5;-311.0;774.0;160.0;-176;147.0;531.0
-1;-259.0;804.0;191.0;-176;175.0;617.0
-3;-224.0;805.0;218.0;-176;248.0;?
-2;-140.0;839.0;205.0;-176;258.0;763.0
-3;-208.0;?;227.0;-176;319.0;824.0
-4;6.0;879.0;203.0;-176;319.0;911.0
-3;?;909.0;146.0;-176;306.0;971.0
-1;-100.0;939.0;176.0;-176;291.0;973.0
-6;-88.0;938.0;117.0;-176;287.0;866.0
0;-213.0;1004.0;116.0;-176;280.0;819.0
5;-91.0;1034.0;?;-176;?;793.0
5;-72.0;?;208.0;-176;261.0;823.0
5;-8.0;1047.0;245.0;-176;251.0;846.0
-13;29.0;941.0;210.0;-176;268.0;874.0
-10;20.0;929.0;199.0;-176;354.0;864.0
9;21.0;929.0;?;-176;465.0;797.0
-8;36.0;914.0;94.0;-176;653.0;841.0
9;57.0;917.0;95.0;-176;665.0;786.0
3;68.0;914.0;91.0;-176;649.0;857.0
-6;69.0;?;105.0;-176;652.0;?
4;29.0;911.0;86.0;?;631.0;854.0
3;51.0;911.0;110.0;-176;620.0;836.0
?;45.0;901.0;105.0;-176;625.0;855.0
1;25.0;?;105.0;-176;630.0;859.0
-1;22.0;922.0;112.0;?;635.0;876.0
1;35.0;918.0;103.0;-176;659.0;878.0
0;75.0;913.0;91.0;-176;?;836.0
0;44.0;?;88.0;-176;657.0;840.0
1;66.0;908.0;69.0;-176;611.0;834.0
0;111.0;932.0;50.0;-176;645.0;883.0
0;109.0;929.0;69.0;-176;660.0;855.0
1;76.0;908.0;65.0;-176;?;863.0
5;54.0;906.0;?;-176;712.0;872.0
2;46.0;?;80.0;-176;700.0;847.0
1;84.0;920.0;55.0;-176;687.0;835.0
1;89.0;919.0;60.0;-176;668.0;854.0
-2;98.0;922.0;48.0;-176;680.0;865.0
-3;86.0;919.0;60.0;-176;663.0;852.0
-3;68.0;930.0;76.0;-176;665.0;826.0
-4;22.0;902.0;57.0;-176;674.0;863.0
1;-8.0;901.0;75.0;-176;683.0;871.0
3;79.0;912.0;75.0;-176;672.0;868.0
1;56.0;921.0;72.0;-176;704.0;870.0
7;93.0;921.0;47.0;-176;689.0;849.0
6;73.0;919.0;59.0;-176;666.0;862.0
-2;82.0;925.0;73.0;-176;689.0;856.0
2;67.0;923.0;95.0;-176;?;823.0
1;-24.0;908.0;63.0;-176;680.0;812.0
2;-3.0;909.0;79.0;-176;669.0;822.0
9;?;917.0;75.0;-176;676.0;833.0
3;48.0;909.0;72.0;-176;665.0;852.0
0;59.0;902.0;102.0;-176;680.0;865.0
5;39.0;922.0;103.0;-176;661.0;855.0
6;80.0;903.0;?;-176;664.0;842.0
3;?;909.0;102.0;-176;673.0;815.0
1;26.0;921.0;130.0;-176;677.0;807.0
4;?;?;114.0;-176;678.0;775.0
4;44.0;902.0;104.0;-176;685.0;834.0
-3;9.0;911.0;114.0;-176;679.0;838.0
-4;37.0;?;125.0;-176;661.0;840.0
1;15.0;921.0;119.0;-176;644.0;839.0
1;10.0;920.0;116.0;-176;654.0;839.0
3;17.0;918.0;120.0;?;666.0;850.0
5;49.0;926.0;113.0;-176;673.0;864.0
4;38.0;920.0;108.0;?;683.0;843.0
-1;51.0;909.0;112.0;-176;675.0;?
-4;-4.0;910.0;125.0;-176;?;823.0
-4;17.0;918.0;123.0;-176;639.0;825.0
-4;28.0;920.0;111.0;-176;637.0;836.0
1;26.0;?;100.0;-176;629.0;873.0
3;49.0;913.0;121.0;-176;661.0;807.0
1;-24.0;920.0;123.0;?;662.0;811.0
4;-7.0;920.0;131.0;?;665.0;824.0
7;21.0;894.0;142.0;-176;659.0;825.0
4;78.0;921.0;132.0;-176;?;805.0
-4;-21.0;896.0;132.0;-176;657.0;815.0
?;49.0;907.0;133.0;?;667.0;821.0
1;44.0;921.0;129.0;-176;?;845.0
2;-6.0;918.0;125.0;-176;658.0;837.0
0;8.0;904.0;130.0;-176;659.0;826.0
0;6.0;903.0;124.0;-176;655.0;839.0
5;-15.0;918.0;136.0;-176;660.0;808.0
1;46.0;915.0;123.0;-176;?;802.0
-3;11.0;907.0;136.0;-176;661.0;815.0
1;48.0;920.0;138.0;-176;628.0;804.0
3;-13.0;912.0;117.0;-176;642.0;815.0
-2;33.0;920.0;118.0;-176;646.0;818.0
-3;51.0;912.0;142.0;-176;650.0;?
2;16.0;901.0;124.0;-176;?;825.0
6;25.0;912.0;132.0;-176;644.0;816.0
3;28.0;907.0;123.0;-176;650.0;807.0
-2;34.0;894.0;143.0;-176;655.0;810.0
-1;33.0;914.0;126.0;-176;656.0;807.0
?;3.0;925.0;117.0;-176;649.0;810.0
2;13.0;923.0;134.0;-176;642.0;813.0
-1;11.0;908.0;131.0;-176;645.0;819.0
-1;-27.0;910.0;131.0;-176;653.0;800.0
-3;-13.0;916.0;134.0;-176;644.0;850.0
1;-10.0;916.0;?;-176;643.0;828.0
-2;9.0;908.0;116.0;-176;651.0;825.0
-1;39.0;912.0;137.0;-176;647.0;784.0
3;16.0;909.0;145.0;-176;648.0;794.0
-4;3.0;?;132.0;-176;645.0;?
0;7.0;921.0;134.0;-176;648.0;860.0
5;23.0;921.0;105.0;-176;637.0;807.0
-1;23.0;911.0;?;-176;647.0;832.0
-4;-21.0;923.0;122.0;-176;655.0;816.0
1;22.0;926.0;?;-176;654.0;815.0
1;-28.0;908.0;132.0;-176;647.0;818.0
-5;17.0;914.0;132.0;-176;649.0;826.0
?;4.0;922.0;132.0;-176;648.0;827.0
2;85.0;916.0;130.0;-176;655.0;840.0
8;20.0;909.0;121.0;-176;654.0;800.0
6;69.0;910.0;125.0;-176;637.0;801.0
0;-1.0;915.0;119.0;-176;636.0;814.0
-1;37.0;924.0;138.0;-176;653.0;825.0
-2;24.0;904.0;?;-176;657.0;825.0
-4;-1.0;?;121.0;-176;648.0;812.0
-2;60.0;?;123.0;-176;643.0;796.0
?;47.0;?;131.0;-176;644.0;832.0
0;32.0;911.0;124.0;-176;653.0;826.0
-1;45.0;911.0;123.0;-176;649.0;796.0
1;51.0;912.0;133.0;-176;647.0;796.0
1;-16.0;921.0;?;-176;655.0;809.0
-1;44.0;906.0;131.0;-176;655.0;819.0
1;?;902.0;119.0;-176;643.0;832.0
1;40.0;915.0;118.0;-176;641.0;829.0
-2;67.0;918.0;132.0;-176;654.0;816.0
-2;10.0;903.0;120.0;-176;656.0;821.0
5;36.0;905.0;127.0;-176;649.0;836.0
0;24.0;911.0;122.0;-176;653.0;832.0
-4;11.0;908.0;113.0;-176;662.0;815.0
1;5.0;900.0;126.0;?;665.0;823.0
4;77.0;899.0;130.0;-176;650.0;?
1;53.0;909.0;123.0;-176;650.0;810.0
-1;22.0;923.0;121.0;-176;655.0;825.0
0;7.0;919.0;132.0;-176;653.0;831.0
0;-2.0;920.0;137.0;-176;652.0;865.0
0;39.0;926.0;115.0;-176;659.0;825.0
0;10.0;926.0;140.0;-176;657.0;835.0
0;?;902.0;127.0;-176;651.0;824.0
0;44.0;909.0;129.0;-176;647.0;824.0
-1;1.0;920.0;125.0;-176;652.0;811.0
-7;14.0;?;130.0;?;661.0;800.0
-9;54.0;920.0;133.0;-176;653.0;814.0
1;4.0;910.0;113.0;-176;657.0;818.0
3;21.0;912.0;124.0;-176;658.0;830.0
-2;9.0;922.0;131.0;-176;657.0;833.0
4;11.0;915.0;133.0;-176;650.0;800.0
5;-7.0;895.0;128.0;-176;653.0;813.0
0;58.0;914.0;129.0;-176;655.0;814.0
1;37.0;929.0;?;-176;658.0;815.0
3;38.0;912.0;118.0;-176;657.0;805.0
2;-8.0;911.0;130.0;-176;649.0;813.0
1;29.0;909.0;135.0;-176;654.0;845.0
0;-5.0;918.0;144.0;-176;656.0;814.0
1;-13.0;922.0;104.0;-176;649.0;815.0
5;4.0;911.0;139.0;-176;640.0;816.0
2;-1.0;911.0;?;-176;649.0;?
1;30.0;901.0;121.0;-176;658.0;813.0
8;22.0;902.0;132.0;-176;659.0;828.0
3;27.0;922.0;132.0;-176;649.0;795.0
-5;41.0;916.0;131.0;-176;638.0;792.0
-2;5.0;899.0;126.0;-176;646.0;806.0
2;10.0;900.0;139.0;-176;651.0;802.0
-5;0.0;903.0;124.0;-176;645.0;810.0
-8;3.0;913.0;128.0;-176;644.0;831.0
3;32.0;908.0;114.0;-176;654.0;835.0
-2;44.0;913.0;138.0;-176;646.0;843.0
-2;-20.0;901.0;?;-176;651.0;?
1;47.0;914.0;141.0;-176;659.0;825.0
-1;-24.0;916.0;131.0;-176;641.0;822.0
3;97.0;?;119.0;-176;?;809.0
0;7.0;910.0;131.0;-176;645.0;846.0
-3;-23.0;?;138.0;-176;658.0;830.0
-3;27.0;?;152.0;-176;657.0;819.0
-5;?;?;133.0;-176;646.0;822.0
-4;31.0;921.0;132.0;-176;640.0;824.0
1;-4.0;?;132.0;-176;641.0;799.0
7;9.0;910.0;?;-176;650.0;841.0
1;-21.0;908.0;122.0;-176;?;854.0
2;68.0;899.0;136.0;-176;650.0;?
4;82.0;900.0;140.0;-176;650.0;821.0
0;0.0;905.0;130.0;?;643.0;825.0
0;37.0;911.0;137.0;-176;643.0;825.0
-8;21.0;915.0;139.0;-176;650.0;834.0
-1;28.0;924.0;130.0;-176;648.0;834.0
2;-1.0;898.0;134.0;-176;644.0;818.0
-5;13.0;903.0;129.0;-176;649.0;826.0
-2;?;931.0;141.0;?;646.0;759.0
-5;-26.0;902.0;134.0;?;649.0;798.0
-6;-5.0;921.0;132.0;-176;646.0;834.0
-1;4.0;912.0;132.0;-176;647.0;838.0
2;14.0;928.0;132.0;-176;644.0;822.0
3;35.0;910.0;123.0;-176;641.0;820.0
?;42.0;919.0;153.0;-176;651.0;814.0
5;-17.0;896.0;160.0;?;648.0;803.0
1;-7.0;920.0;?;-176;644.0;772.0
1;-78.0;911.0;204.0;-176;645.0;756.0
3;-25.0;901.0;183.0;-176;653.0;893.0
2;248.0;920.0;133.0;-176;651.0;1169.0
4;304.0;912.0;84.0;-176;645.0;1274.0
4;132.0;907.0;79.0;-176;643.0;1027.0
-1;-252.0;908.0;57.0;-176;648.0;760.0
-3;-250.0;1072.0;70.0;?;647.0;689.0
3;?;1163.0;126.0;-176;657.0;714.0
-4;-46.0;1145.0;?;?;657.0;711.0
-2;-72.0;1075.0;136.0;-176;651.0;542.0
13;-119.0;944.0;130.0;-176;670.0;486.0
-2;5.0;900.0;159.0;-176;?;?
-8;?;883.0;160.0;-176;568.0;633.0
0;-255.0;782.0;158.0;-176;503.0;672.0
-2;-395.0;712.0;96.0;?;602.0;705.0
4;-555.0;?;54.0;-176;1038.0;764.0
3;-520.0;754.0;30.0;-176;1268.0;743.0
0;-394.0;804.0;-12.0;-176;?;780.0
3;-476.0;866.0;-13.0;-176;556.0;590.0
-10;-549.0;963.0;-20.0;-176;388.0;458.0
-14;-418.0;991.0;-80.0;-176;?;609.0
0;-454.0;1004.0;-168.0;-176;536.0;800.0
4;-689.0;938.0;-215.0;-176;457.0;820.0
1;?;?;-362.0;-176;365.0;645.0
-1;-952.0;757.0;-401.0;-176;?;641.0
-9;-893.0;785.0;-411.0;-176;462.0;649.0
-8;-876.0;689.0;?;-176;412.0;628.0
4;-902.0;568.0;-487.0;-176;344.0;577.0
1;-957.0;472.0;-491.0;-176;?;544.0
?;-839.0;476.0;-497.0;-176;237.0;521.0
-4;-938.0;483.0;-445.0;-176;382.0;518.0
1;-937.0;448.0;-494.0;-176;231.0;447.0
5;-902.0;442.0;-465.0;-176;55.0;602.0
4;-917.0;495.0;-461.0;-176;178.0;505.0
-3;-856.0;521.0;-455.0;-176;349.0;453.0
0;-824.0;461.0;-454.0;-176;265.0;489.0
0;-856.0;562.0;-427.0;-176;5.0;491.0
7;-866.0;546.0;-446.0;-176;-74.0;496.0
13;-827.0;490.0;-455.0;-176;-49.0;526.0
2;-857.0;530.0;-445.0;-176;-20.0;589.0
4;-923.0;516.0;-443.0;-176;-42.0;557.0
?;-935.0;494.0;-436.0;-176;?;587.0
5;-870.0;?;-440.0;-176;-67.0;567.0
0;-906.0;553.0;-444.0;-176;-111.0;536.0
?;-867.0;541.0;-425.0;-176;-216.0;570.0
4;-864.0;556.0;-424.0;-176;-107.0;587.0
0;-758.0;542.0;-416.0;-176;-87.0;585.0
-4;-742.0;520.0;-408.0;-176;-172.0;603.0
5;-776.0;544.0;-364.0;-176;-90.0;639.0
6;-781.0;526.0;-370.0;-176;-124.0;621.0
4;-769.0;548.0;-381.0;-176;-119.0;677.0
2;-706.0;595.0;-357.0;-176;-98.0;703.0
14;-707.0;639.0;-330.0;-176;-73.0;679.0
4;-580.0;614.0;-332.0;-176;-107.0;681.0
-8;-671.0;649.0;-279.0;-176;-85.0;741.0
2;-664.0;645.0;-253.0;-176;-72.0;699.0
10;-572.0;638.0;-259.0;-176;-100.0;733.0
11;-519.0;678.0;-230.0;-176;-109.0;735.0
-3;-462.0;727.0;-234.0;-176;-60.0;794.0
-6;-399.0;704.0;-212.0;-176;-26.0;827.0
1;-388.0;755.0;-207.0;-176;43.0;808.0
-3;-377.0;799.0;-216.0;-176;62.0;866.0
-3;-397.0;795.0;?;-176;33.0;847.0
1;-335.0;814.0;-221.0;-176;?;852.0
2;-444.0;770.0;-203.0;-176;108.0;856.0
1;-514.0;830.0;-254.0;-176;135.0;830.0
-2;-408.0;784.0;-237.0;-176;175.0;885.0
-1;-383.0;780.0;-257.0;-176;223.0;886.0
2;-427.0;784.0;-257.0;-176;?;944.0
2;-517.0;759.0;-268.0;-176;274.0;872.0
2;-458.0;823.0;-284.0;-176;286.0;887.0
1;-493.0;787.0;-257.0;-176;388.0;825.0
-1;-557.0;813.0;-261.0;?;432.0;806.0
-1;?;756.0;-265.0;-176;507.0;750.0
0;-539.0;817.0;-263.0;-176;526.0;707.0
0;-535.0;794.0;-281.0;-176;504.0;795.0
0;-652.0;760.0;-292.0;-176;536.0;771.0
1;-525.0;770.0;-292.0;-176;511.0;762.0
0;?;725.0;-282.0;-176;442.0;771.0
-1;-586.0;738.0;-274.0;-176;527.0;746.0
-2;-536.0;731.0;-276.0;-176;552.0;756.0
1;-467.0;701.0;-299.0;-176;550.0;794.0
3;-631.0;737.0;?;-176;449.0;745.0
-1;-638.0;713.0;-288.0;-176;492.0;732.0
0;-687.0;725.0;-307.0;-176;446.0;693.0
3;-683.0;746.0;-318.0;-176;325.0;736.0
-1;-718.0;732.0;-310.0;-176;382.0;732.0
3;-633.0;715.0;-305.0;-176;288.0;745.0
6;-639.0;737.0;-313.0;-176;324.0;742.0
-1;-628.0;707.0;-305.0;-176;366.0;738.0
1;-607.0;736.0;-292.0;-176;268.0;739.0
2;-587.0;707.0;-302.0;-176;323.0;755.0
-5;?;741.0;-284.0;-176;293.0;752.0
1;-668.0;717.0;-311.0;-176;309.0;736.0
6;-693.0;727.0;-329.0;-176;349.0;729.0
-2;-654.0;?;-321.0;-176;260.0;824.0
-3;-545.0;747.0;-318.0;-176;201.0;818.0
4;?;721.0;-301.0;-176;224.0;824.0
4;-626.0;726.0;-315.0;-176;232.0;795.0
-5;-625.0;744.0;-301.0;-176;197.0;?
-8;-510.0;741.0;-297.0;-176;?;841.0
-6;-559.0;745.0;-316.0;-176;246.0;?
3;?;756.0;-292.0;-176;243.0;759.0
11;-446.0;738.0;-260.0;-176;278.0;813.0
0;-496.0;?;-280.0;-176;267.0;778.0
?;-454.0;727.0;-269.0;-176;298.0;?
3;-510.0;746.0;-262.0;-176;254.0;776.0
0;-512.0;726.0;?;-176;213.0;847.0
-1;-513.0;738.0;-291.0;?;265.0;714.0
5;-353.0;722.0;-246.0;-176;350.0;779.0
6;-454.0;733.0;-229.0;-176;310.0;824.0
-2;-491.0;736.0;-286.0;-176;311.0;823.0
4;-588.0;777.0;-267.0;-176;345.0;804.0
5;-383.0;763.0;-262.0;-176;388.0;757.0
-1;-464.0;758.0;-281.0;-176;393.0;930.0
12;-511.0;783.0;-265.0;-176;399.0;899.0
15;-605.0;780.0;-301.0;-176;473.0;844.0
3;-625.0;708.0;-240.0;-176;450.0;809.0
-3;-534.0;767.0;-294.0;-176;396.0;573.0
0;-492.0;837.0;-267.0;-176;410.0;877.0
-2;-645.0;803.0;-269.0;-176;389.0;?
-4;-661.0;785.0;-263.0;-176;425.0;691.0
7;-643.0;662.0;-284.0;-176;263.0;664.0
5;-601.0;797.0;-263.0;-176;?;826.0
0;-602.0;791.0;-245.0;-176;423.0;719.0
-5;?;735.0;?;-176;441.0;740.0
-6;?;728.0;-237.0;-176;295.0;740.0
7;-700.0;827.0;-237.0;-176;?;703.0
2;-666.0;803.0;-266.0;-176;428.0;?
-1;-543.0;763.0;-233.0;-176;394.0;696.0
-2;-596.0;810.0;?;-176;369.0;702.0
-1;-619.0;790.0;-208.0;-176;80.0;?
1;-633.0;763.0;-221.0;-176;425.0;791.0
-4;-562.0;785.0;-178.0;-176;251.0;754.0
7;-547.0;807.0;-154.0;-176;259.0;783.0
0;-561.0;792.0;-176.0;-176;?;748.0
-3;-583.0;841.0;-165.0;-176;317.0;762.0
9;-548.0;824.0;-180.0;-176;300.0;701.0
2;-508.0;844.0;-164.0;-176;213.0;739.0
?;-556.0;842.0;-159.0;-176;241.0;717.0
1;-575.0;841.0;-161.0;-176;171.0;747.0
2;-569.0;804.0;-169.0;-176;151.0;749.0
-3;-572.0;814.0;-189.0;-176;257.0;766.0
-4;-598.0;814.0;-180.0;-176;?;744.0
1;-618.0;811.0;-198.0;-176;222.0;722.0
-5;-610.0;?;-190.0;-176;303.0;705.0
3;-579.0;?;-213.0;-176;276.0;703.0
6;-639.0;813.0;-200.0;-176;321.0;681.0
-3;-627.0;777.0;-204.0;-176;323.0;671.0
-5;-664.0;741.0;-201.0;-176;296.0;663.0
1;-660.0;?;-217.0;-176;260.0;723.0
12;-686.0;747.0;-266.0;-176;297.0;757.0
4;-704.0;745.0;?;-176;271.0;705.0
?;-633.0;766.0;-215.0;-176;259.0;?
9;-590.0;776.0;-139.0;-176;282.0;583.0
5;-459.0;794.0;-71.0;-176;292.0;526.0
2;?;771.0;37.0;-176;260.0;484.0
-1;-384.0;747.0;49.0;-176;263.0;664.0
-2;-311.0;689.0;19.0;-176;218.0;608.0
-3;-277.0;663.0;-12.0;?;204.0;?
-4;-332.0;?;1.0;-176;189.0;727.0
-1;0.0;728.0;?;-176;180.0;1173.0
-1;-368.0;737.0;-185.0;-176;180.0;850.0
1;-309.0;762.0;-169.0;?;206.0;903.0
3;-108.0;827.0;-13.0;-176;189.0;911.0
2;-96.0;937.0;84.0;-176;149.0;907.0
3;-222.0;1012.0;59.0;-176;150.0;811.0
2;-246.0;900.0;41.0;-176;115.0;789.0
1;-264.0;909.0;65.0;-176;92.0;747.0
?;-229.0;911.0;39.0;-176;110.0;782.0
-1;-255.0;918.0;33.0;-176;293.0;781.0
2;-221.0;846.0;?;-176;354.0;852.0
2;-187.0;834.0;27.0;-176;370.0;857.0
-8;-133.0;817.0;28.0;-176;444.0;?
-8;-210.0;818.0;47.0;-176;303.0;829.0
-7;-221.0;822.0;57.0;-176;652.0;817.0
-8;-245.0;851.0;57.0;-176;580.0;780.0
-5;-269.0;871.0;42.0;-176;?;762.0
-5;-177.0;856.0;?;-176;613.0;804.0
-4;-227.0;840.0;62.0;-176;545.0;793.0
1;-225.0;826.0;48.0;-176;485.0;795.0
2;-209.0;814.0;54.0;-176;459.0;805.0
0;-190.0;829.0;53.0;-176;439.0;798.0
3;-201.0;826.0;67.0;-176;452.0;769.0
8;?;814.0;45.0;-176;529.0;?
12;-232.0;833.0;66.0;-176;582.0;751.0
8;-179.0;842.0;84.0;-176;?;708.0
1;-198.0;823.0;91.0;-176;572.0;741.0
-3;-260.0;823.0;111.0;-176;531.0;?
-3;-93.0;841.0;105.0;?;?;743.0
-3;-294.0;841.0;104.0;-176;471.0;816.0
1;-294.0;794.0;102.0;-176;515.0;818.0
11;-151.0;?;100.0;-176;524.0;788.0
12;-155.0;829.0;125.0;-176;495.0;873.0
2;-255.0;831.0;70.0;-176;514.0;825.0
6;-255.0;839.0;91.0;-176;534.0;796.0
14;-285.0;841.0;81.0;-176;523.0;800.0
10;-244.0;?;87.0;-176;507.0;790.0
5;-229.0;837.0;88.0;-176;510.0;829.0
5;-236.0;824.0;90.0;-176;516.0;801.0
11;-254.0;824.0;52.0;-176;475.0;763.0
9;-260.0;843.0;58.0;-176;483.0;783.0
-1;-232.0;853.0;74.0;-176;525.0;825.0
-4;-221.0;?;76.0;-176;567.0;795.0
-4;-212.0;823.0;60.0;-176;374.0;805.0
-2;-216.0;824.0;47.0;-176;573.0;786.0
4;-178.0;838.0;47.0;-176;587.0;800.0
2;-202.0;818.0;57.0;-176;?;803.0
-3;?;811.0;57.0;-176;534.0;815.0
0;-245.0;818.0;57.0;-176;?;794.0
1;-196.0;828.0;55.0;-176;499.0;825.0
1;-215.0;837.0;44.0;-176;548.0;?
3;-197.0;816.0;52.0;-176;544.0;837.0
1;-230.0;835.0;51.0;-176;513.0;791.0
-2;-225.0;816.0;34.0;-176;525.0;814.0
-1;-219.0;814.0;41.0;-176;548.0;831.0
?;-190.0;804.0;38.0;-176;533.0;790.0
2;-202.0;824.0;66.0;-176;539.0;807.0
1;-212.0;823.0;39.0;?;544.0;811.0
3;-205.0;813.0;25.0;-176;551.0;829.0
-1;-155.0;830.0;37.0;-176;553.0;821.0
-4;-155.0;835.0;47.0;-176;551.0;822.0
2;-206.0;817.0;38.0;-176;544.0;795.0
5;-184.0;831.0;38.0;-176;527.0;810.0
?;-91.0;830.0;29.0;-176;537.0;816.0
-2;-163.0;833.0;38.0;-176;535.0;843.0
-2;-186.0;806.0;26.0;-176;547.0;853.0
4;-218.0;824.0;18.0;-176;546.0;784.0
3;-209.0;815.0;40.0;-176;545.0;802.0
2;-165.0;813.0;52.0;-176;537.0;787.0
1;-212.0;820.0;38.0;-176;543.0;834.0
-2;-181.0;826.0;46.0;-176;547.0;814.0
1;-209.0;804.0;36.0;-176;540.0;819.0
3;-157.0;824.0;73.0;-176;545.0;802.0
3;-154.0;824.0;93.0;-176;556.0;788.0
0;-222.0;831.0;100.0;-176;553.0;747.0
3;-220.0;814.0;?;-176;537.0;774.0
-1;-213.0;837.0;?;-176;552.0;795.0
-6;-192.0;827.0;112.0;-176;545.0;763.0
1;-188.0;826.0;94.0;-176;?;780.0
?;-204.0;817.0;95.0;-176;542.0;785.0
-7;?;818.0;91.0;-176;545.0;774.0
4;-175.0;823.0;74.0;-176;541.0;794.0
4;-111.0;830.0;?;-176;547.0;793.0
2;-185.0;827.0;77.0;?;563.0;808.0
2;-196.0;817.0;87.0;-176;562.0;810.0
2;?;803.0;80.0;-176;574.0;810.0
3;-129.0;829.0;70.0;-176;541.0;817.0
6;-179.0;834.0;68.0;-176;495.0;789.0
5;-175.0;?;85.0;-176;502.0;792.0
-2;-167.0;821.0;81.0;-176;500.0;?
-3;-177.0;809.0;102.0;?;488.0;772.0
1;-210.0;827.0;81.0;-176;495.0;790.0
2;-108.0;823.0;73.0;-176;506.0;816.0
8;-159.0;819.0;84.0;-176;?;804.0
2;-171.0;906.0;94.0;-176;523.0;805.0
-7;-193.0;?;74.0;-176;536.0;794.0
6;?;799.0;77.0;-176;541.0;785.0
5;-154.0;843.0;86.0;-176;543.0;753.0
0;-127.0;820.0;98.0;-176;546.0;774.0
0;-230.0;826.0;100.0;-176;534.0;764.0
-3;-186.0;?;82.0;-176;530.0;790.0
3;?;824.0;87.0;-176;517.0;789.0
-1;-176.0;824.0;79.0;-176;527.0;783.0
-6;-186.0;814.0;78.0;?;531.0;783.0
-2;-154.0;824.0;97.0;-176;520.0;784.0
-1;-169.0;824.0;107.0;-176;524.0;782.0
-4;-144.0;822.0;96.0;-176;533.0;789.0
?;?;815.0;81.0;-176;539.0;801.0
4;-177.0;835.0;56.0;-176;528.0;799.0
-2;-145.0;815.0;91.0;-176;530.0;775.0
-3;-190.0;820.0;85.0;-176;524.0;790.0
-4;-188.0;814.0;95.0;-176;521.0;786.0
-7;-177.0;?;103.0;-176;529.0;774.0
1;-168.0;832.0;91.0;-176;524.0;794.0
-3;-185.0;828.0;72.0;-176;528.0;806.0
-2;-140.0;814.0;79.0;-176;533.0;811.0
8;-162.0;822.0;83.0;-176;530.0;792.0
1;-175.0;815.0;72.0;-176;533.0;775.0
-7;-152.0;829.0;83.0;-176;540.0;769.0
-1;-174.0;834.0;102.0;?;521.0;764.0
3;-137.0;824.0;98.0;-176;529.0;790.0
0;-185.0;813.0;93.0;-176;?;803.0
0;-165.0;805.0;94.0;-176;552.0;779.0
1;-196.0;827.0;89.0;-176;532.0;786.0
1;-150.0;830.0;67.0;-176;515.0;827.0
4;-144.0;822.0;83.0;-176;?;812.0
-1;-145.0;824.0;85.0;-176;520.0;786.0
-6;?;822.0;95.0;-176;538.0;764.0
-1;-147.0;825.0;102.0;-176;541.0;803.0
4;-155.0;816.0;71.0;-176;?;804.0
-1;-98.0;819.0;71.0;-176;527.0;803.0
-3;-158.0;824.0;85.0;-176;536.0;806.0
3;-146.0;?;88.0;-176;532.0;794.0
-1;-146.0;823.0;92.0;-176;521.0;781.0
-10;-153.0;832.0;83.0;-176;518.0;817.0
-7;-171.0;825.0;85.0;-176;517.0;778.0
-3;-151.0;814.0;86.0;-176;525.0;775.0
?;-113.0;814.0;78.0;-176;535.0;774.0
8;-149.0;815.0;74.0;-176;551.0;805.0
-2;-166.0;824.0;81.0;-176;536.0;816.0
-1;-160.0;826.0;103.0;-176;525.0;814.0
4;-137.0;831.0;87.0;?;512.0;807.0
-6;-106.0;821.0;?;-176;519.0;778.0
?;-137.0;824.0;94.0;-176;538.0;763.0
2;-147.0;824.0;91.0;-176;535.0;804.0
7;-179.0;819.0;57.0;-176;524.0;793.0
7;-73.0;807.0;81.0;-176;523.0;808.0
-7;-180.0;801.0;95.0;-176;524.0;807.0
1;-172.0;811.0;91.0;-176;530.0;785.0
5;-169.0;820.0;85.0;-176;529.0;789.0
4;-121.0;841.0;84.0;-176;533.0;793.0
1;-160.0;826.0;91.0;-176;532.0;814.0
0;-126.0;824.0;88.0;-176;525.0;801.0
5;?;833.0;90.0;-176;524.0;803.0
-3;-223.0;822.0;89.0;-176;522.0;812.0
0;-149.0;815.0;83.0;-176;523.0;?
1;-115.0;826.0;86.0;-176;520.0;797.0
