InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
-6.0;-208.0;217.0;-139.0;-12.0;-130.0;-144.0
-19.0;-227.0;177.0;-202.0;39.0;-91.0;-173.0
-42.0;-247.0;141.0;-273.0;90.0;-56.0;-202.0
-64.0;-261.0;110.0;-338.0;141.0;-26.0;-218.0
-77.0;-273.0;77.0;-394.0;195.0;-4.0;-227.0
-83.0;-286.0;50.0;-442.0;244.0;13.0;-234.0
-87.0;-298.0;30.0;-484.0;288.0;30.0;-240.0
-93.0;-311.0;14.0;-520.0;326.0;46.0;-247.0
-97.0;-319.0;-1.0;?;358.0;61.0;-254.0
-99.0;-326.0;-13.0;-569.0;382.0;76.0;-263.0
?;?;-23.0;-581.0;400.0;89.0;-265.0
-88.0;-332.0;-33.0;-586.0;?;103.0;?
-76.0;-335.0;-42.0;-580.0;405.0;116.0;-271.0
-65.0;-342.0;-51.0;-564.0;393.0;129.0;-279.0
-60.0;-350.0;-62.0;-540.0;376.0;144.0;-288.0
-57.0;-356.0;-74.0;-513.0;353.0;160.0;-301.0
-57.0;-355.0;-79.0;-485.0;327.0;175.0;-305.0
?;-352.0;-85.0;-459.0;312.0;189.0;-303.0
-50.0;-349.0;-96.0;-443.0;299.0;203.0;-301.0
-52.0;-348.0;-95.0;-428.0;275.0;213.0;-298.0
-60.0;-348.0;-84.0;-408.0;249.0;216.0;?
-66.0;-345.0;-73.0;-380.0;226.0;206.0;-279.0
-67.0;-340.0;-62.0;-347.0;204.0;181.0;-261.0
-63.0;?;-47.0;-316.0;?;157.0;-243.0
-56.0;-332.0;-30.0;-287.0;157.0;134.0;-226.0
?;-329.0;-15.0;-260.0;137.0;110.0;-211.0
-54.0;-327.0;0.0;-235.0;117.0;85.0;-200.0
-56.0;-328.0;17.0;-212.0;99.0;59.0;-185.0
-55.0;-329.0;33.0;-191.0;84.0;34.0;-171.0
-57.0;-335.0;45.0;-171.0;72.0;8.0;-164.0
-62.0;-341.0;57.0;-154.0;60.0;-16.0;-161.0
-66.0;-344.0;64.0;-146.0;?;-29.0;-154.0
-65.0;-348.0;61.0;-138.0;58.0;-43.0;-149.0
-67.0;-352.0;57.0;-141.0;64.0;?;-156.0
-77.0;?;51.0;-164.0;82.0;-57.0;-147.0
-82.0;-359.0;?;-196.0;106.0;-53.0;-139.0
-98.0;-371.0;27.0;-228.0;123.0;-53.0;-142.0
-124.0;-386.0;?;-256.0;?;-60.0;-150.0
-149.0;-398.0;20.0;-281.0;?;-69.0;-155.0
-166.0;-406.0;23.0;-302.0;152.0;-78.0;-150.0
-179.0;-415.0;26.0;-319.0;157.0;-87.0;-144.0
-192.0;-425.0;26.0;-327.0;163.0;-92.0;-141.0
-204.0;-437.0;24.0;-331.0;166.0;-94.0;-142.0
-217.0;-448.0;23.0;-330.0;165.0;-91.0;-142.0
-230.0;-461.0;?;-325.0;161.0;?;-144.0
?;-475.0;23.0;?;158.0;-76.0;-144.0
-253.0;-485.0;23.0;-305.0;?;-66.0;-131.0
-262.0;-492.0;25.0;-289.0;147.0;-56.0;-109.0
-271.0;-501.0;30.0;-264.0;131.0;-51.0;-95.0
-292.0;-504.0;38.0;-223.0;100.0;-61.0;-84.0
-311.0;-510.0;60.0;-173.0;54.0;-75.0;-80.0
-323.0;-512.0;65.0;-117.0;29.0;-97.0;-82.0
-331.0;-517.0;59.0;-82.0;20.0;-103.0;-88.0
-343.0;-524.0;57.0;-71.0;12.0;?;-95.0
-355.0;-526.0;60.0;-71.0;6.0;-95.0;?
-369.0;-522.0;64.0;-76.0;2.0;-96.0;-110.0
-379.0;-518.0;69.0;-81.0;-2.0;-101.0;-120.0
-384.0;-511.0;72.0;-83.0;-4.0;-117.0;-134.0
-355.0;-510.0;76.0;-90.0;-6.0;-129.0;-157.0
-309.0;-522.0;78.0;-105.0;-4.0;-138.0;-193.0
-266.0;-507.0;79.0;-121.0;0.0;-147.0;-226.0
-204.0;-479.0;85.0;-138.0;1.0;-156.0;-249.0
-163.0;-465.0;90.0;-152.0;2.0;-164.0;-264.0
-163.0;-454.0;96.0;-165.0;2.0;-168.0;?
-170.0;-446.0;99.0;-178.0;6.0;-166.0;-206.0
-160.0;-444.0;97.0;-189.0;14.0;-158.0;-181.0
-149.0;-452.0;89.0;-199.0;26.0;-147.0;-165.0
-172.0;-465.0;83.0;-205.0;?;-135.0;-172.0
-190.0;-489.0;79.0;-206.0;39.0;-126.0;-182.0
-196.0;-505.0;74.0;-204.0;39.0;-118.0;-187.0
-185.0;-515.0;69.0;-201.0;37.0;-112.0;-184.0
-169.0;-517.0;67.0;-199.0;32.0;-107.0;-179.0
-160.0;-519.0;66.0;-198.0;27.0;-100.0;-170.0
-161.0;-523.0;64.0;-195.0;24.0;-94.0;-173.0
-162.0;-523.0;62.0;-190.0;?;-87.0;-179.0
-148.0;-518.0;64.0;-181.0;15.0;-80.0;-187.0
-141.0;-523.0;73.0;-167.0;2.0;-75.0;-191.0
?;-525.0;83.0;-148.0;-14.0;-76.0;-193.0
-138.0;-516.0;?;-129.0;-25.0;-78.0;-197.0
-142.0;-517.0;96.0;-112.0;-34.0;-77.0;-200.0
-128.0;-509.0;105.0;?;-44.0;-78.0;-195.0
-119.0;-500.0;114.0;-70.0;?;-86.0;-179.0
-105.0;-492.0;120.0;?;-56.0;-96.0;-163.0
-95.0;-488.0;119.0;-39.0;?;-104.0;-163.0
-97.0;-496.0;113.0;-36.0;-38.0;-113.0;-169.0
-97.0;-501.0;115.0;-49.0;-31.0;-118.0;-178.0
-100.0;-498.0;123.0;-64.0;-32.0;-128.0;-192.0
?;-489.0;135.0;-75.0;?;-147.0;-193.0
-102.0;-485.0;147.0;-76.0;-55.0;-174.0;-203.0
-97.0;-488.0;156.0;-76.0;-63.0;-196.0;-209.0
-100.0;-487.0;161.0;-82.0;-65.0;-207.0;-216.0
-106.0;-486.0;?;-95.0;-60.0;-205.0;-217.0
-105.0;-485.0;159.0;-113.0;-52.0;-197.0;-215.0
-108.0;-486.0;153.0;-130.0;-43.0;-188.0;-217.0
-110.0;-489.0;147.0;-146.0;-36.0;-179.0;-222.0
-108.0;-492.0;143.0;-160.0;-32.0;-173.0;?
-105.0;-490.0;142.0;?;-30.0;-168.0;-232.0
-100.0;-484.0;142.0;-181.0;-28.0;-162.0;-238.0
-89.0;-473.0;141.0;-187.0;-24.0;-152.0;-241.0
-78.0;-458.0;135.0;-194.0;-15.0;-135.0;-241.0
-63.0;-446.0;124.0;-202.0;-3.0;-112.0;-243.0
-41.0;-439.0;106.0;-210.0;14.0;-85.0;-241.0
-39.0;-442.0;87.0;-217.0;28.0;-59.0;-255.0
-46.0;-451.0;74.0;-221.0;37.0;-37.0;-274.0
-48.0;-455.0;67.0;-220.0;40.0;-22.0;-286.0
?;-451.0;65.0;-213.0;38.0;-15.0;-287.0
-53.0;-446.0;67.0;-196.0;32.0;-21.0;-291.0
-53.0;-443.0;73.0;?;25.0;-28.0;-296.0
-53.0;-441.0;76.0;-166.0;22.0;-31.0;-302.0
-52.0;-440.0;71.0;-156.0;27.0;-31.0;-313.0
-54.0;-440.0;63.0;-148.0;35.0;-30.0;-329.0
-55.0;-438.0;57.0;-141.0;42.0;-30.0;-342.0
-53.0;-431.0;51.0;-134.0;48.0;?;-353.0
-53.0;-423.0;46.0;-129.0;53.0;-42.0;-362.0
-56.0;-415.0;43.0;-126.0;57.0;?;-372.0
-57.0;-408.0;39.0;-127.0;62.0;-62.0;-379.0
-63.0;-403.0;35.0;-141.0;67.0;-61.0;-387.0
-64.0;-397.0;31.0;-152.0;71.0;-60.0;-397.0
-69.0;-392.0;29.0;-162.0;75.0;-62.0;?
-81.0;-390.0;28.0;-172.0;78.0;-62.0;-426.0
-95.0;-391.0;28.0;-182.0;80.0;-59.0;?
-107.0;-393.0;28.0;-190.0;79.0;-57.0;-453.0
-120.0;?;29.0;-196.0;77.0;-54.0;-467.0
-125.0;-400.0;?;-202.0;79.0;-49.0;-474.0
-123.0;?;21.0;-212.0;87.0;-40.0;-471.0
-125.0;-405.0;13.0;-226.0;98.0;-26.0;-483.0
-122.0;-400.0;6.0;-240.0;111.0;-11.0;-496.0
-127.0;-394.0;-2.0;-253.0;123.0;3.0;-505.0
-131.0;-391.0;-9.0;-263.0;134.0;15.0;-516.0
-135.0;-390.0;-14.0;-270.0;144.0;24.0;-525.0
-141.0;-390.0;-20.0;-278.0;154.0;35.0;-532.0
-144.0;-388.0;-26.0;-285.0;165.0;45.0;?
-143.0;-384.0;-33.0;-295.0;176.0;58.0;-545.0
-141.0;-379.0;-40.0;-305.0;186.0;71.0;-553.0
-140.0;-375.0;-46.0;-314.0;193.0;82.0;?
-139.0;-372.0;-49.0;-321.0;199.0;90.0;-562.0
-136.0;-368.0;-53.0;-329.0;204.0;99.0;-563.0
-132.0;-363.0;-58.0;?;210.0;109.0;-565.0
-131.0;-361.0;-66.0;-344.0;218.0;120.0;-566.0
-130.0;-360.0;?;-352.0;225.0;131.0;-565.0
-130.0;-360.0;-80.0;-359.0;232.0;140.0;-562.0
-131.0;-361.0;-85.0;-366.0;237.0;147.0;-560.0
?;-363.0;-87.0;-371.0;240.0;150.0;-558.0
-136.0;-364.0;-89.0;-375.0;242.0;151.0;-557.0
-140.0;?;-88.0;-377.0;243.0;149.0;-557.0
-145.0;-367.0;-87.0;-380.0;244.0;147.0;?
-155.0;-365.0;-84.0;-383.0;244.0;144.0;-554.0
-165.0;-360.0;-82.0;?;244.0;140.0;-557.0
-174.0;-362.0;-78.0;-386.0;242.0;136.0;-559.0
-203.0;-368.0;-74.0;-386.0;240.0;132.0;-545.0
-241.0;-372.0;-69.0;-386.0;237.0;129.0;-510.0
-275.0;-370.0;-65.0;-383.0;?;128.0;-463.0
-295.0;-359.0;-61.0;-378.0;231.0;126.0;-410.0
-297.0;-340.0;-59.0;-373.0;229.0;126.0;-357.0
-288.0;-321.0;-54.0;-368.0;224.0;124.0;-314.0
-277.0;-306.0;-43.0;-360.0;213.0;117.0;-279.0
-272.0;-293.0;-27.0;-349.0;197.0;103.0;-259.0
-260.0;-282.0;-9.0;-336.0;178.0;84.0;-246.0
-249.0;-268.0;11.0;-322.0;?;65.0;-236.0
-231.0;-260.0;30.0;-307.0;135.0;47.0;-232.0
-212.0;-257.0;48.0;-291.0;113.0;31.0;?
-200.0;-251.0;66.0;-275.0;91.0;18.0;-236.0
-194.0;?;83.0;-256.0;67.0;8.0;-240.0
-192.0;-233.0;100.0;-233.0;40.0;-5.0;-248.0
-182.0;-206.0;113.0;-210.0;17.0;-23.0;?
-165.0;-171.0;121.0;-194.0;-1.0;-33.0;-236.0
-151.0;-140.0;126.0;?;-18.0;-38.0;-227.0
?;-113.0;135.0;-166.0;-42.0;-45.0;?
-139.0;-93.0;153.0;-143.0;-75.0;-61.0;-224.0
-122.0;-82.0;171.0;-110.0;-109.0;-87.0;-230.0
-101.0;-73.0;189.0;-80.0;-142.0;-110.0;-233.0
-79.0;-63.0;206.0;-48.0;-174.0;-130.0;-226.0
?;-55.0;221.0;-17.0;-202.0;-150.0;-211.0
-50.0;-46.0;235.0;14.0;-229.0;-168.0;-189.0
-26.0;-36.0;247.0;?;-254.0;-188.0;-166.0
3.0;-24.0;258.0;67.0;-275.0;-206.0;-146.0
33.0;-16.0;270.0;86.0;-293.0;-223.0;-126.0
51.0;-7.0;284.0;104.0;-309.0;-243.0;-106.0
64.0;2.0;299.0;120.0;-324.0;?;-84.0
78.0;14.0;315.0;133.0;-338.0;-295.0;-62.0
94.0;27.0;330.0;142.0;-352.0;-320.0;-37.0
113.0;43.0;341.0;149.0;-364.0;-344.0;-12.0
134.0;58.0;348.0;154.0;-373.0;-361.0;10.0
153.0;69.0;?;158.0;-376.0;-368.0;30.0
174.0;82.0;?;161.0;-374.0;-362.0;55.0
?;102.0;361.0;165.0;-369.0;-352.0;88.0
224.0;125.0;359.0;168.0;-364.0;-352.0;117.0
249.0;148.0;368.0;163.0;-370.0;-349.0;136.0
271.0;165.0;378.0;156.0;-377.0;-339.0;151.0
290.0;180.0;387.0;164.0;-392.0;-353.0;165.0
309.0;194.0;406.0;182.0;-412.0;?;176.0
317.0;204.0;426.0;201.0;-431.0;-417.0;179.0
315.0;206.0;440.0;208.0;-445.0;-440.0;177.0
311.0;207.0;449.0;212.0;-453.0;-456.0;181.0
305.0;211.0;454.0;215.0;-457.0;-470.0;182.0
299.0;214.0;460.0;217.0;-461.0;-483.0;182.0
297.0;215.0;464.0;217.0;-463.0;-494.0;179.0
297.0;214.0;?;213.0;-464.0;-500.0;175.0
292.0;?;470.0;208.0;?;-504.0;170.0
285.0;209.0;470.0;201.0;-460.0;-507.0;165.0
280.0;207.0;470.0;194.0;-456.0;-505.0;160.0
276.0;209.0;469.0;188.0;-451.0;-497.0;?
272.0;212.0;466.0;189.0;-449.0;-488.0;151.0
268.0;217.0;460.0;195.0;-450.0;-481.0;147.0
261.0;217.0;452.0;210.0;-452.0;-472.0;141.0
254.0;217.0;445.0;234.0;-461.0;-462.0;140.0
250.0;219.0;436.0;257.0;-471.0;-455.0;146.0
247.0;218.0;431.0;275.0;?;-445.0;?
248.0;215.0;427.0;293.0;-484.0;-432.0;148.0
255.0;211.0;425.0;315.0;-496.0;-424.0;150.0
260.0;206.0;427.0;342.0;-512.0;-424.0;156.0
255.0;201.0;430.0;367.0;?;-427.0;156.0
244.0;193.0;432.0;388.0;-543.0;-426.0;148.0
233.0;183.0;436.0;409.0;-555.0;-420.0;?
222.0;175.0;443.0;434.0;-566.0;-413.0;132.0
219.0;167.0;449.0;459.0;-574.0;-409.0;130.0
218.0;164.0;451.0;476.0;-576.0;-404.0;?
219.0;?;450.0;485.0;-577.0;-401.0;132.0
222.0;163.0;449.0;484.0;-577.0;-405.0;?
221.0;160.0;454.0;475.0;-572.0;-412.0;135.0
219.0;155.0;461.0;458.0;-563.0;-421.0;135.0
215.0;151.0;466.0;431.0;-547.0;-429.0;135.0
215.0;148.0;470.0;400.0;-526.0;-432.0;138.0
218.0;145.0;470.0;364.0;-500.0;-437.0;142.0
219.0;147.0;467.0;320.0;-468.0;-437.0;148.0
215.0;149.0;463.0;275.0;-431.0;-436.0;145.0
203.0;142.0;456.0;?;-390.0;-433.0;134.0
?;127.0;448.0;179.0;-354.0;-429.0;117.0
162.0;110.0;442.0;127.0;-326.0;-427.0;103.0
141.0;94.0;439.0;78.0;-301.0;-434.0;91.0
127.0;80.0;431.0;34.0;-274.0;?;83.0
119.0;68.0;423.0;-7.0;-249.0;-455.0;78.0
116.0;57.0;419.0;-43.0;-228.0;-457.0;69.0
115.0;49.0;418.0;-72.0;-210.0;-451.0;59.0
113.0;42.0;416.0;-94.0;-194.0;-440.0;44.0
109.0;32.0;410.0;-107.0;-180.0;-423.0;27.0
107.0;21.0;401.0;-112.0;-167.0;-401.0;13.0
110.0;13.0;390.0;-107.0;-159.0;-374.0;5.0
119.0;10.0;?;-92.0;-160.0;-342.0;2.0
131.0;4.0;356.0;-68.0;-167.0;-309.0;-6.0
143.0;-5.0;333.0;-42.0;-177.0;-275.0;?
156.0;-10.0;314.0;-16.0;-199.0;-243.0;-19.0
164.0;-9.0;307.0;12.0;-228.0;-224.0;-18.0
169.0;-6.0;303.0;44.0;-244.0;?;-10.0
168.0;-13.0;288.0;65.0;-253.0;-205.0;?
155.0;-27.0;284.0;84.0;-275.0;-196.0;-9.0
134.0;-38.0;293.0;115.0;-298.0;-199.0;-8.0
108.0;-47.0;300.0;149.0;-315.0;-211.0;-9.0
83.0;-57.0;?;173.0;?;-218.0;-5.0
?;-65.0;308.0;189.0;-335.0;-218.0;1.0
52.0;-73.0;?;200.0;-340.0;-214.0;8.0
47.0;?;?;209.0;-345.0;-214.0;15.0
45.0;-83.0;309.0;213.0;-350.0;-220.0;21.0
47.0;-86.0;310.0;211.0;-354.0;-231.0;?
?;-89.0;311.0;201.0;-356.0;-238.0;28.0
71.0;-89.0;312.0;185.0;-354.0;-242.0;28.0
83.0;-89.0;314.0;170.0;-349.0;-244.0;21.0
84.0;-94.0;318.0;157.0;-343.0;-248.0;4.0
81.0;-105.0;319.0;147.0;-329.0;-250.0;-16.0
79.0;-113.0;311.0;130.0;-303.0;-244.0;-38.0
74.0;-118.0;299.0;96.0;-265.0;-227.0;-60.0
75.0;-119.0;277.0;48.0;-211.0;-199.0;-68.0
85.0;-124.0;250.0;-11.0;-152.0;-164.0;-74.0
86.0;-133.0;227.0;-71.0;-100.0;-139.0;-93.0
72.0;-144.0;216.0;-123.0;-59.0;-134.0;-114.0
53.0;-157.0;210.0;-167.0;-24.0;-145.0;-130.0
38.0;-168.0;208.0;-208.0;8.0;-163.0;-138.0
33.0;-178.0;209.0;-250.0;35.0;-177.0;-141.0
33.0;-185.0;210.0;-290.0;57.0;-186.0;-141.0
37.0;-189.0;?;-323.0;78.0;-191.0;-140.0
43.0;-189.0;204.0;-347.0;94.0;-191.0;-138.0
50.0;-190.0;?;-363.0;106.0;-187.0;-141.0
52.0;-192.0;195.0;-372.0;110.0;-180.0;-147.0
53.0;-195.0;192.0;?;108.0;-169.0;?
56.0;-196.0;183.0;-357.0;101.0;-153.0;-144.0
59.0;-198.0;174.0;-333.0;85.0;-132.0;-141.0
60.0;-203.0;161.0;-303.0;68.0;-108.0;-142.0
59.0;-205.0;143.0;-266.0;46.0;-78.0;-139.0
60.0;-201.0;129.0;-233.0;?;-48.0;-133.0
63.0;-195.0;120.0;-208.0;-1.0;-23.0;-116.0
74.0;-180.0;105.0;-195.0;-14.0;1.0;-88.0
91.0;-163.0;101.0;-180.0;-39.0;16.0;-58.0
107.0;-147.0;112.0;-148.0;-74.0;?;-28.0
122.0;-134.0;136.0;-106.0;-114.0;?;0.0
134.0;-125.0;165.0;-61.0;-151.0;-52.0;26.0
141.0;-123.0;194.0;-21.0;-184.0;-88.0;47.0
139.0;-129.0;?;13.0;-213.0;-119.0;63.0
?;?;240.0;42.0;-235.0;-142.0;74.0
114.0;-164.0;253.0;64.0;-251.0;-156.0;80.0
91.0;-187.0;263.0;78.0;-263.0;-166.0;83.0
67.0;-209.0;271.0;87.0;-274.0;-174.0;87.0
44.0;-231.0;277.0;93.0;-280.0;-180.0;90.0
21.0;-252.0;278.0;94.0;-281.0;-184.0;89.0
-1.0;-268.0;274.0;88.0;-275.0;-183.0;86.0
?;-283.0;271.0;75.0;-266.0;-181.0;86.0
-33.0;-293.0;267.0;58.0;-252.0;-183.0;84.0
-49.0;-306.0;264.0;36.0;-236.0;-188.0;87.0
-65.0;-313.0;261.0;13.0;-218.0;-197.0;95.0
-83.0;-317.0;254.0;-12.0;-200.0;-207.0;99.0
-108.0;-329.0;245.0;-41.0;?;-217.0;96.0
-136.0;-339.0;235.0;-74.0;-160.0;-224.0;95.0
-164.0;-345.0;226.0;-111.0;-142.0;-228.0;97.0
-187.0;?;218.0;-147.0;-127.0;-231.0;103.0
-210.0;-358.0;209.0;-178.0;-112.0;-233.0;107.0
-232.0;-364.0;201.0;-204.0;-100.0;-235.0;107.0
-255.0;-367.0;197.0;-221.0;-94.0;-238.0;105.0
-263.0;-361.0;196.0;-225.0;-92.0;-242.0;102.0
-269.0;-363.0;200.0;-220.0;-97.0;-246.0;89.0
-263.0;-361.0;204.0;-205.0;-108.0;-246.0;70.0
-246.0;-360.0;206.0;-182.0;-120.0;-241.0;51.0
-254.0;-355.0;205.0;-156.0;-132.0;-231.0;26.0
-273.0;-353.0;205.0;-129.0;-144.0;-213.0;9.0
-289.0;?;205.0;-104.0;-155.0;-189.0;-4.0
-283.0;-346.0;204.0;-78.0;-162.0;-161.0;-7.0
-266.0;-336.0;?;-51.0;-167.0;-129.0;-5.0
-241.0;-331.0;189.0;-25.0;?;-99.0;-8.0
-207.0;-328.0;178.0;-4.0;-172.0;-74.0;-5.0
-161.0;-313.0;171.0;7.0;-178.0;-59.0;3.0
-125.0;-295.0;171.0;14.0;-187.0;-58.0;?
-84.0;-288.0;176.0;21.0;-196.0;-70.0;-30.0
-86.0;-304.0;182.0;23.0;-204.0;-91.0;-23.0
-117.0;-320.0;189.0;20.0;-209.0;-114.0;2.0
-130.0;-320.0;196.0;13.0;?;-133.0;44.0
-118.0;-294.0;202.0;3.0;-204.0;-148.0;61.0
-110.0;-276.0;207.0;-9.0;-195.0;-157.0;59.0
-87.0;-270.0;210.0;-22.0;-187.0;?;56.0
-85.0;-270.0;214.0;-33.0;-182.0;-176.0;51.0
-99.0;-280.0;216.0;-45.0;-178.0;?;46.0
-118.0;-301.0;217.0;-59.0;-172.0;-196.0;42.0
-127.0;-323.0;?;-76.0;-164.0;-200.0;41.0
-131.0;-341.0;216.0;-93.0;-154.0;-199.0;44.0
-131.0;-355.0;216.0;-107.0;-142.0;?;51.0
-128.0;-364.0;216.0;-117.0;-129.0;-192.0;64.0
-118.0;-371.0;217.0;-125.0;-116.0;-186.0;89.0
-99.0;-378.0;217.0;-131.0;-101.0;-179.0;119.0
-87.0;-393.0;216.0;-135.0;-86.0;-172.0;145.0
-76.0;-408.0;212.0;-142.0;-70.0;-166.0;167.0
-54.0;-410.0;208.0;-152.0;-56.0;-158.0;182.0
-22.0;-406.0;206.0;-163.0;-48.0;-155.0;216.0
-6.0;-408.0;210.0;-170.0;-47.0;-157.0;215.0
3.0;-418.0;219.0;-170.0;-57.0;-168.0;198.0
5.0;-416.0;231.0;?;-77.0;-184.0;184.0
11.0;-405.0;245.0;-145.0;-103.0;?;175.0
20.0;-388.0;256.0;-120.0;-127.0;-211.0;165.0
19.0;-380.0;263.0;-90.0;-144.0;-213.0;142.0
8.0;-387.0;260.0;-59.0;-151.0;-200.0;113.0
-6.0;-397.0;?;-31.0;-151.0;-172.0;84.0
-19.0;?;234.0;-10.0;-150.0;-130.0;58.0
-28.0;-401.0;211.0;2.0;-147.0;-86.0;32.0
-34.0;-393.0;184.0;3.0;-142.0;-46.0;?
-35.0;-384.0;160.0;?;-136.0;-14.0;-27.0
-38.0;-378.0;138.0;-19.0;-128.0;?;-74.0
-60.0;-380.0;123.0;-32.0;-118.0;?;-129.0
-81.0;-381.0;114.0;-45.0;-108.0;?;-177.0
-100.0;-372.0;111.0;-61.0;-93.0;9.0;-214.0
-138.0;-369.0;104.0;-86.0;-70.0;10.0;-254.0
?;?;91.0;-120.0;-37.0;17.0;-295.0
-234.0;-397.0;?;-161.0;0.0;28.0;-335.0
-274.0;-408.0;62.0;-202.0;34.0;37.0;?
-306.0;-419.0;53.0;-238.0;?;40.0;-400.0
-351.0;-438.0;46.0;-269.0;93.0;39.0;-427.0
-408.0;-457.0;38.0;-299.0;122.0;39.0;-445.0
-472.0;-470.0;32.0;-327.0;149.0;41.0;-463.0
-521.0;?;26.0;-352.0;178.0;49.0;-481.0
-553.0;-493.0;17.0;-376.0;207.0;61.0;-494.0
-558.0;-497.0;6.0;-397.0;?;77.0;-500.0
-551.0;-500.0;-5.0;-414.0;254.0;94.0;-511.0
-561.0;-513.0;-19.0;-427.0;271.0;110.0;-534.0
-557.0;-523.0;-33.0;-436.0;284.0;125.0;-549.0
-553.0;-530.0;?;-441.0;290.0;138.0;-556.0
-551.0;-537.0;-55.0;-441.0;?;150.0;-562.0
-547.0;-544.0;-65.0;-440.0;291.0;160.0;-569.0
-544.0;-550.0;-76.0;-439.0;290.0;?;-576.0
-540.0;-554.0;-86.0;-437.0;286.0;182.0;-580.0
-531.0;-558.0;-95.0;-433.0;282.0;193.0;-583.0
-532.0;-563.0;-102.0;-425.0;275.0;203.0;-587.0
-527.0;-565.0;-107.0;?;265.0;209.0;-588.0
-521.0;-569.0;-110.0;-407.0;258.0;217.0;-583.0
-523.0;-568.0;-116.0;-404.0;255.0;229.0;-583.0
-527.0;-565.0;-124.0;-401.0;253.0;239.0;-588.0
-524.0;-561.0;-129.0;-398.0;251.0;244.0;-593.0
-519.0;-557.0;-129.0;-396.0;247.0;245.0;-598.0
-510.0;-554.0;-125.0;-393.0;243.0;244.0;-602.0
-504.0;-556.0;-122.0;-391.0;242.0;240.0;-605.0
-505.0;-559.0;-118.0;-390.0;241.0;236.0;?
-501.0;-560.0;?;-390.0;241.0;233.0;-610.0
?;-558.0;-111.0;-395.0;242.0;231.0;-612.0
-503.0;-555.0;-109.0;-405.0;?;234.0;-612.0
-492.0;-553.0;-107.0;-410.0;247.0;236.0;-611.0
-470.0;-550.0;-105.0;-409.0;248.0;233.0;-609.0
-444.0;-548.0;-103.0;-406.0;248.0;?;-607.0
-416.0;-549.0;-103.0;-405.0;250.0;?;-599.0
-388.0;-553.0;-107.0;-405.0;254.0;?;-589.0
-355.0;-560.0;-115.0;-407.0;261.0;240.0;-579.0
-350.0;-563.0;-126.0;-412.0;?;249.0;-573.0
-349.0;-565.0;-138.0;-418.0;278.0;260.0;-572.0
-332.0;-561.0;-150.0;-423.0;287.0;269.0;-570.0
-315.0;-553.0;-159.0;-427.0;291.0;275.0;-565.0
-304.0;-547.0;-164.0;-428.0;292.0;278.0;-562.0
-294.0;-543.0;-167.0;-427.0;293.0;277.0;-559.0
-278.0;-538.0;-171.0;-426.0;295.0;277.0;-557.0
-278.0;-536.0;-174.0;-428.0;297.0;276.0;-554.0
-287.0;-536.0;-176.0;-430.0;298.0;276.0;-554.0
-292.0;-537.0;-177.0;-431.0;299.0;274.0;-553.0
-302.0;-538.0;-176.0;-432.0;299.0;273.0;-550.0
-330.0;-542.0;-176.0;-433.0;300.0;271.0;-549.0
-348.0;-545.0;?;-435.0;301.0;269.0;?
-350.0;-542.0;-173.0;-436.0;301.0;265.0;-547.0
-371.0;-537.0;-169.0;-436.0;297.0;257.0;-550.0
-396.0;-532.0;-157.0;-432.0;288.0;?;-555.0
-392.0;?;-140.0;-424.0;273.0;220.0;-558.0
-393.0;-513.0;-120.0;-411.0;254.0;195.0;-558.0
-406.0;-504.0;-99.0;-397.0;237.0;169.0;-555.0
-414.0;-493.0;-80.0;-384.0;220.0;145.0;-548.0
-394.0;-482.0;-61.0;-372.0;205.0;125.0;-532.0
-357.0;-468.0;-45.0;-360.0;191.0;108.0;-508.0
-309.0;-446.0;?;-345.0;171.0;90.0;-477.0
-246.0;-413.0;-8.0;-321.0;143.0;69.0;?
-177.0;-371.0;8.0;-291.0;109.0;47.0;?
-117.0;-328.0;26.0;-251.0;74.0;31.0;-340.0
-69.0;-292.0;44.0;-206.0;36.0;17.0;-299.0
-33.0;-272.0;60.0;-168.0;-3.0;13.0;-275.0
-17.0;-255.0;70.0;-139.0;-34.0;21.0;-263.0
?;-233.0;81.0;-116.0;-66.0;30.0;-245.0
-7.0;-208.0;98.0;-90.0;-100.0;32.0;-220.0
10.0;-181.0;123.0;-52.0;-137.0;17.0;-189.0
32.0;-150.0;153.0;-6.0;-176.0;-17.0;-154.0
58.0;-119.0;187.0;38.0;-213.0;-58.0;?
85.0;-93.0;219.0;74.0;?;-102.0;-88.0
111.0;-68.0;246.0;103.0;-278.0;-145.0;-58.0
136.0;-42.0;284.0;136.0;-310.0;-185.0;-31.0
160.0;-16.0;316.0;179.0;-338.0;-224.0;-8.0
185.0;15.0;343.0;228.0;-370.0;-271.0;21.0
211.0;50.0;369.0;270.0;-402.0;-307.0;52.0
238.0;?;387.0;305.0;-433.0;-328.0;82.0
262.0;110.0;400.0;335.0;-464.0;-339.0;108.0
280.0;135.0;412.0;365.0;-497.0;-347.0;133.0
296.0;159.0;424.0;398.0;-531.0;-355.0;158.0
?;181.0;434.0;432.0;-563.0;-362.0;184.0
332.0;205.0;444.0;466.0;-594.0;-370.0;212.0
