Accelerometer LUA^ accY;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit LUA accX
891.0;-67.0;-63.0;-71.0;684.0;-993.0
1026.0;-72.0;-65.0;-84.0;684.0;-979.0
1062.0;-76.0;-75.0;-100.0;686.0;-968.0
964.0;-83.0;-84.0;-119.0;686.0;-972.0
943.0;-89.0;?;-144.0;687.0;-979.0
939.0;-96.0;-94.0;-171.0;690.0;?
925.0;-100.0;-96.0;-198.0;694.0;-938.0
953.0;-108.0;-94.0;?;699.0;-937.0
930.0;-115.0;-90.0;-254.0;706.0;-933.0
?;-121.0;-85.0;-284.0;712.0;-862.0
921.0;-128.0;-81.0;-313.0;716.0;-811.0
950.0;-134.0;-75.0;-345.0;724.0;-746.0
1001.0;-145.0;-68.0;-377.0;731.0;-723.0
1021.0;-161.0;-54.0;-415.0;737.0;-727.0
1014.0;-179.0;-37.0;-455.0;746.0;-825.0
1069.0;-193.0;?;-496.0;746.0;-1009.0
1004.0;-211.0;-11.0;-539.0;744.0;-1079.0
963.0;-227.0;1.0;-578.0;734.0;-1022.0
943.0;-235.0;3.0;-603.0;717.0;-975.0
916.0;-251.0;11.0;-621.0;708.0;-966.0
952.0;-263.0;14.0;-631.0;694.0;-976.0
965.0;-271.0;12.0;?;681.0;-979.0
1001.0;-283.0;16.0;-644.0;672.0;-961.0
957.0;-292.0;20.0;-641.0;662.0;-941.0
928.0;-298.0;24.0;-639.0;651.0;-939.0
898.0;-304.0;35.0;-636.0;647.0;-978.0
1030.0;-306.0;46.0;-627.0;636.0;?
926.0;-306.0;58.0;-612.0;623.0;-1041.0
872.0;-305.0;77.0;-592.0;615.0;-1030.0
936.0;-299.0;91.0;-571.0;599.0;-1051.0
853.0;-289.0;102.0;-552.0;570.0;-1017.0
?;-278.0;117.0;-532.0;533.0;?
?;-266.0;126.0;-512.0;?;-983.0
712.0;-248.0;?;-489.0;454.0;-975.0
739.0;?;137.0;-468.0;433.0;-969.0
769.0;-230.0;144.0;-448.0;422.0;?
826.0;-218.0;145.0;-427.0;406.0;-979.0
834.0;-212.0;154.0;-405.0;399.0;-991.0
831.0;-203.0;161.0;-387.0;392.0;-991.0
814.0;-190.0;167.0;-368.0;?;-962.0
812.0;-189.0;176.0;-351.0;379.0;-1075.0
810.0;-178.0;183.0;-344.0;383.0;-999.0
779.0;-164.0;186.0;-339.0;387.0;-883.0
758.0;-156.0;194.0;-340.0;395.0;-1034.0
729.0;-143.0;196.0;-339.0;388.0;-925.0
711.0;-128.0;189.0;-327.0;?;-800.0
713.0;-116.0;185.0;-312.0;345.0;-747.0
746.0;-104.0;181.0;-296.0;324.0;-736.0
832.0;-83.0;171.0;-278.0;305.0;-776.0
827.0;-68.0;170.0;-269.0;291.0;-812.0
828.0;-48.0;170.0;-257.0;276.0;?
1039.0;-27.0;164.0;-239.0;255.0;-876.0
1329.0;?;158.0;-215.0;237.0;-845.0
1115.0;1.0;151.0;-188.0;211.0;-839.0
928.0;18.0;141.0;-160.0;185.0;-833.0
1051.0;25.0;139.0;-139.0;163.0;-838.0
1070.0;33.0;135.0;-126.0;?;-816.0
1060.0;40.0;130.0;-115.0;142.0;-811.0
926.0;44.0;132.0;-108.0;140.0;-773.0
872.0;49.0;131.0;-101.0;?;-749.0
811.0;58.0;130.0;?;137.0;-734.0
831.0;63.0;134.0;-83.0;137.0;-762.0
906.0;66.0;134.0;-73.0;130.0;-820.0
913.0;72.0;133.0;-66.0;124.0;-836.0
863.0;77.0;138.0;-58.0;123.0;-804.0
859.0;84.0;144.0;-48.0;124.0;?
883.0;90.0;156.0;-33.0;128.0;-1275.0
780.0;88.0;172.0;-25.0;133.0;-1117.0
811.0;87.0;187.0;-19.0;134.0;-884.0
1024.0;96.0;184.0;-25.0;121.0;-1042.0
1008.0;103.0;178.0;-25.0;106.0;-1124.0
933.0;117.0;172.0;-9.0;93.0;-1063.0
952.0;125.0;?;16.0;80.0;-987.0
875.0;133.0;151.0;?;68.0;-941.0
726.0;146.0;140.0;52.0;48.0;-922.0
744.0;156.0;129.0;68.0;23.0;-928.0
817.0;163.0;112.0;83.0;-9.0;-990.0
829.0;176.0;95.0;102.0;-38.0;-1027.0
844.0;186.0;75.0;125.0;-69.0;-980.0
864.0;197.0;61.0;143.0;-84.0;?
851.0;198.0;53.0;151.0;-90.0;?
785.0;198.0;45.0;146.0;-97.0;-839.0
804.0;194.0;46.0;149.0;-100.0;?
812.0;202.0;51.0;168.0;-97.0;-1097.0
805.0;222.0;48.0;178.0;-85.0;-1041.0
799.0;234.0;33.0;186.0;-77.0;-804.0
825.0;245.0;14.0;199.0;-89.0;-824.0
848.0;250.0;?;209.0;-125.0;-822.0
796.0;251.0;-34.0;202.0;-175.0;-753.0
794.0;253.0;?;199.0;-213.0;-768.0
807.0;257.0;-25.0;208.0;-227.0;-814.0
?;261.0;?;211.0;-206.0;-806.0
?;265.0;-13.0;216.0;-188.0;-803.0
772.0;264.0;-11.0;218.0;-167.0;-834.0
846.0;267.0;-12.0;217.0;-175.0;?
998.0;263.0;-15.0;219.0;-195.0;-827.0
1142.0;266.0;-17.0;221.0;-214.0;-824.0
1371.0;266.0;-21.0;222.0;-239.0;-832.0
1185.0;268.0;-23.0;220.0;-267.0;-833.0
1044.0;270.0;-26.0;223.0;-295.0;-816.0
1055.0;275.0;-27.0;229.0;-315.0;-838.0
1032.0;280.0;-31.0;232.0;-335.0;-867.0
1034.0;289.0;-35.0;228.0;-358.0;-854.0
1060.0;297.0;-41.0;217.0;-382.0;-798.0
1057.0;?;-45.0;216.0;-412.0;-832.0
1018.0;324.0;-55.0;221.0;?;-851.0
1096.0;335.0;-66.0;236.0;-464.0;-859.0
1193.0;354.0;-78.0;250.0;-483.0;-836.0
1008.0;373.0;-95.0;265.0;-498.0;-879.0
922.0;?;-117.0;275.0;-508.0;-1020.0
897.0;407.0;?;277.0;-513.0;-1092.0
888.0;420.0;-182.0;283.0;?;-1329.0
976.0;?;-210.0;289.0;-484.0;-1329.0
926.0;448.0;-230.0;287.0;-453.0;-1166.0
1002.0;462.0;-236.0;283.0;-419.0;-1085.0
1021.0;473.0;-245.0;289.0;-386.0;-1076.0
1070.0;485.0;-252.0;301.0;-355.0;-1067.0
1012.0;494.0;-259.0;311.0;-323.0;-1074.0
1015.0;504.0;-259.0;322.0;-294.0;-1094.0
1078.0;509.0;-260.0;334.0;-275.0;-1066.0
1022.0;520.0;-264.0;346.0;-268.0;-1121.0
1054.0;525.0;-267.0;355.0;-270.0;-1178.0
?;532.0;-271.0;365.0;-264.0;-1108.0
1035.0;542.0;-278.0;375.0;-276.0;-903.0
990.0;547.0;-284.0;385.0;-281.0;-920.0
961.0;554.0;-287.0;393.0;-290.0;-884.0
947.0;561.0;-289.0;400.0;-302.0;-976.0
911.0;564.0;-292.0;407.0;?;-934.0
923.0;567.0;-292.0;410.0;-306.0;-969.0
816.0;570.0;-296.0;417.0;-302.0;-1084.0
778.0;575.0;-299.0;422.0;-301.0;-1012.0
743.0;576.0;-299.0;426.0;-285.0;-1026.0
691.0;581.0;-284.0;428.0;-257.0;-1060.0
796.0;583.0;-274.0;430.0;-226.0;-1035.0
799.0;?;-275.0;434.0;-206.0;-1104.0
777.0;593.0;-274.0;436.0;-194.0;-1106.0
756.0;596.0;?;441.0;-194.0;-1095.0
731.0;596.0;-271.0;444.0;-198.0;-1103.0
722.0;603.0;-275.0;448.0;-217.0;-1112.0
733.0;607.0;-278.0;454.0;-230.0;-1046.0
769.0;612.0;-283.0;458.0;-245.0;?
784.0;?;-295.0;463.0;-259.0;-947.0
816.0;621.0;-303.0;465.0;-276.0;-1021.0
823.0;619.0;-315.0;?;?;-933.0
841.0;618.0;-328.0;469.0;-311.0;-883.0
828.0;618.0;-341.0;471.0;-320.0;-886.0
850.0;616.0;-361.0;472.0;-330.0;-831.0
832.0;609.0;-383.0;466.0;-338.0;-867.0
783.0;598.0;-414.0;458.0;-351.0;-903.0
780.0;587.0;-444.0;446.0;-356.0;-797.0
821.0;577.0;-467.0;?;-361.0;-771.0
859.0;565.0;-493.0;414.0;-362.0;-741.0
901.0;553.0;?;?;-360.0;?
1005.0;537.0;-540.0;380.0;-361.0;-763.0
1278.0;520.0;-561.0;?;-355.0;-807.0
1020.0;504.0;-581.0;?;-348.0;-842.0
795.0;479.0;-601.0;358.0;-336.0;-861.0
968.0;457.0;-621.0;349.0;-324.0;-871.0
1040.0;432.0;-636.0;334.0;-310.0;?
1007.0;404.0;-650.0;312.0;-290.0;-888.0
928.0;381.0;-659.0;288.0;-275.0;-906.0
832.0;353.0;-667.0;264.0;-255.0;-899.0
837.0;327.0;-668.0;236.0;-228.0;-865.0
821.0;297.0;-667.0;205.0;-195.0;-840.0
894.0;271.0;-663.0;183.0;-161.0;-869.0
885.0;250.0;-657.0;162.0;-124.0;-874.0
899.0;226.0;-646.0;147.0;-83.0;-918.0
937.0;207.0;-636.0;134.0;-42.0;-1028.0
?;187.0;-615.0;127.0;-2.0;-1231.0
853.0;178.0;-591.0;119.0;28.0;-1105.0
846.0;169.0;-564.0;109.0;55.0;-863.0
888.0;157.0;-533.0;103.0;88.0;-973.0
981.0;144.0;-503.0;92.0;?;-1076.0
1128.0;141.0;-473.0;70.0;141.0;-1077.0
1295.0;?;?;40.0;165.0;-1032.0
1093.0;131.0;-434.0;16.0;189.0;-936.0
1054.0;126.0;-421.0;-10.0;209.0;-911.0
808.0;122.0;?;-29.0;230.0;-897.0
720.0;126.0;-408.0;-42.0;241.0;-923.0
798.0;129.0;-404.0;-55.0;250.0;-933.0
738.0;135.0;-399.0;-62.0;264.0;-881.0
688.0;146.0;-397.0;-64.0;269.0;-967.0
628.0;163.0;-399.0;-59.0;267.0;-929.0
641.0;182.0;-409.0;-53.0;262.0;-945.0
669.0;205.0;-426.0;-43.0;248.0;-951.0
611.0;221.0;-444.0;-30.0;226.0;-953.0
653.0;241.0;-468.0;-24.0;207.0;-1048.0
701.0;267.0;-497.0;-9.0;?;-1155.0
667.0;287.0;-532.0;14.0;?;-1394.0
723.0;303.0;-562.0;45.0;103.0;-1208.0
778.0;313.0;-582.0;80.0;65.0;-1123.0
796.0;331.0;-596.0;114.0;28.0;-887.0
806.0;345.0;-607.0;136.0;5.0;-748.0
?;366.0;-619.0;156.0;-17.0;?
784.0;386.0;-631.0;149.0;-32.0;-809.0
806.0;404.0;-643.0;129.0;-39.0;-786.0
850.0;?;-652.0;117.0;-48.0;-708.0
882.0;430.0;-657.0;113.0;-54.0;-672.0
907.0;438.0;-658.0;101.0;-53.0;-670.0
930.0;439.0;-658.0;102.0;-55.0;-640.0
983.0;440.0;-661.0;114.0;-60.0;?
936.0;434.0;-658.0;118.0;-49.0;-703.0
911.0;435.0;-659.0;122.0;-45.0;-700.0
939.0;428.0;-658.0;126.0;-35.0;-748.0
921.0;423.0;-657.0;132.0;-22.0;-794.0
917.0;417.0;-654.0;136.0;-8.0;-811.0
903.0;407.0;-648.0;131.0;7.0;-825.0
925.0;395.0;-637.0;122.0;32.0;-839.0
933.0;383.0;-630.0;116.0;53.0;-845.0
937.0;372.0;-620.0;114.0;71.0;-867.0
930.0;361.0;-611.0;111.0;95.0;-898.0
951.0;350.0;-605.0;107.0;?;-916.0
958.0;341.0;-597.0;91.0;129.0;-954.0
920.0;326.0;-591.0;69.0;153.0;-976.0
?;318.0;-582.0;53.0;163.0;-1026.0
899.0;314.0;-575.0;39.0;170.0;?
935.0;306.0;-570.0;27.0;181.0;-997.0
940.0;305.0;-568.0;19.0;187.0;-964.0
967.0;298.0;-564.0;15.0;188.0;-944.0
966.0;293.0;-560.0;-2.0;196.0;-948.0
952.0;286.0;?;-19.0;201.0;-931.0
963.0;287.0;-551.0;-34.0;206.0;-938.0
924.0;277.0;-545.0;-47.0;219.0;-947.0
919.0;277.0;-540.0;-56.0;227.0;-949.0
909.0;272.0;-534.0;-65.0;234.0;-956.0
926.0;265.0;-524.0;-72.0;251.0;-965.0
913.0;267.0;-517.0;-78.0;266.0;-977.0
940.0;266.0;-508.0;-90.0;279.0;-990.0
940.0;259.0;-499.0;-113.0;302.0;-969.0
?;257.0;-494.0;-120.0;320.0;-946.0
957.0;255.0;-487.0;-111.0;333.0;-941.0
939.0;250.0;-480.0;-80.0;349.0;-966.0
932.0;244.0;-474.0;-31.0;360.0;-988.0
929.0;242.0;-469.0;38.0;358.0;-986.0
?;240.0;-464.0;87.0;366.0;-962.0
910.0;244.0;-459.0;129.0;?;-990.0
881.0;?;-456.0;168.0;368.0;-979.0
900.0;258.0;-454.0;186.0;373.0;-967.0
942.0;266.0;-458.0;193.0;369.0;-997.0
905.0;271.0;-464.0;190.0;365.0;-964.0
?;270.0;-467.0;172.0;365.0;-953.0
938.0;273.0;-474.0;149.0;355.0;-940.0
936.0;276.0;-479.0;142.0;?;-963.0
911.0;274.0;-485.0;129.0;342.0;-976.0
866.0;281.0;-490.0;131.0;333.0;-985.0
843.0;288.0;-499.0;137.0;?;?
853.0;293.0;-507.0;117.0;323.0;-971.0
838.0;297.0;-518.0;91.0;315.0;-962.0
827.0;303.0;-528.0;55.0;302.0;-945.0
816.0;307.0;-535.0;17.0;296.0;-954.0
816.0;314.0;-544.0;-16.0;286.0;-910.0
777.0;319.0;-553.0;-50.0;272.0;-929.0
?;316.0;-562.0;-74.0;267.0;-968.0
796.0;315.0;?;-74.0;256.0;-957.0
796.0;318.0;-582.0;-58.0;242.0;?
784.0;315.0;-589.0;-45.0;234.0;-962.0
795.0;318.0;-597.0;-18.0;221.0;-947.0
?;321.0;-604.0;-1.0;208.0;-943.0
774.0;321.0;-609.0;2.0;204.0;-928.0
?;325.0;-615.0;4.0;195.0;-899.0
810.0;327.0;-621.0;20.0;183.0;-870.0
856.0;327.0;-623.0;25.0;180.0;-876.0
892.0;330.0;-625.0;23.0;170.0;-857.0
?;331.0;-629.0;28.0;163.0;-849.0
881.0;326.0;-628.0;30.0;164.0;-840.0
883.0;328.0;?;32.0;163.0;-830.0
902.0;327.0;-625.0;38.0;164.0;-829.0
891.0;324.0;?;40.0;174.0;-844.0
883.0;322.0;-619.0;52.0;183.0;-859.0
883.0;319.0;-618.0;61.0;189.0;-860.0
913.0;316.0;-613.0;64.0;199.0;-855.0
940.0;311.0;-609.0;80.0;207.0;-839.0
951.0;309.0;-605.0;95.0;215.0;-814.0
1026.0;302.0;-598.0;95.0;234.0;-808.0
1038.0;295.0;-595.0;81.0;250.0;-835.0
1044.0;287.0;-586.0;59.0;267.0;-875.0
1047.0;274.0;-577.0;33.0;294.0;-916.0
1007.0;263.0;?;10.0;319.0;-927.0
981.0;249.0;-554.0;-11.0;345.0;-910.0
970.0;230.0;-540.0;-30.0;381.0;-900.0
959.0;?;-528.0;-45.0;409.0;-908.0
976.0;201.0;-511.0;-61.0;439.0;-925.0
968.0;182.0;-492.0;-79.0;476.0;-938.0
940.0;162.0;-478.0;-94.0;505.0;-921.0
948.0;140.0;?;-108.0;532.0;-921.0
911.0;115.0;-443.0;-124.0;567.0;-941.0
882.0;87.0;-426.0;-142.0;601.0;-957.0
875.0;68.0;-408.0;-159.0;630.0;-1011.0
833.0;40.0;-383.0;-184.0;665.0;-1035.0
865.0;21.0;-362.0;-207.0;688.0;-1049.0
888.0;4.0;-341.0;-228.0;710.0;-1062.0
?;-15.0;-314.0;-251.0;738.0;-1056.0
842.0;-28.0;-291.0;-269.0;758.0;-1034.0
821.0;-36.0;-266.0;-292.0;770.0;-1011.0
?;-50.0;-235.0;-314.0;794.0;-988.0
721.0;-60.0;-206.0;-331.0;810.0;?
702.0;-72.0;-176.0;-346.0;815.0;?
604.0;-82.0;-146.0;?;826.0;-988.0
881.0;-88.0;-118.0;-369.0;828.0;-981.0
884.0;-98.0;-92.0;-377.0;825.0;-937.0
809.0;-110.0;-66.0;-388.0;828.0;-937.0
858.0;?;-47.0;-398.0;822.0;-924.0
950.0;-125.0;-29.0;-410.0;810.0;-921.0
1009.0;-133.0;?;-417.0;801.0;-918.0
1067.0;-138.0;-3.0;-419.0;788.0;-922.0
1135.0;-141.0;11.0;-422.0;780.0;-957.0
1165.0;-143.0;20.0;-424.0;767.0;-942.0
1169.0;-146.0;21.0;-429.0;748.0;-906.0
1191.0;-145.0;17.0;?;732.0;-861.0
1190.0;-145.0;17.0;-425.0;719.0;-768.0
1175.0;-147.0;17.0;-418.0;706.0;-719.0
1135.0;-154.0;21.0;-401.0;690.0;-555.0
1121.0;-163.0;32.0;-378.0;687.0;-637.0
1119.0;-180.0;53.0;-338.0;680.0;-803.0
1149.0;-197.0;80.0;-313.0;672.0;-746.0
1109.0;-214.0;109.0;-302.0;676.0;-746.0
1090.0;-237.0;139.0;-292.0;679.0;-921.0
1055.0;?;164.0;-289.0;683.0;-987.0
1018.0;-287.0;185.0;-305.0;698.0;-1042.0
1017.0;-315.0;201.0;-316.0;711.0;-1102.0
959.0;-341.0;216.0;-321.0;723.0;-1133.0
993.0;-362.0;227.0;-333.0;746.0;-1133.0
949.0;-384.0;236.0;-344.0;765.0;-1140.0
930.0;-401.0;245.0;-356.0;785.0;-1135.0
964.0;-417.0;253.0;-364.0;808.0;-1140.0
949.0;-433.0;258.0;-373.0;826.0;-1120.0
911.0;-445.0;260.0;-380.0;845.0;-952.0
910.0;-453.0;260.0;-386.0;867.0;-1079.0
921.0;-460.0;?;-394.0;880.0;-1096.0
971.0;-466.0;255.0;?;890.0;-1042.0
816.0;-472.0;?;-399.0;909.0;-1015.0
994.0;-473.0;248.0;-399.0;926.0;-1014.0
1000.0;-476.0;248.0;-401.0;945.0;-989.0
999.0;-477.0;244.0;-400.0;960.0;-973.0
983.0;-478.0;246.0;-402.0;973.0;-934.0
981.0;-483.0;247.0;-405.0;985.0;-915.0
961.0;-484.0;245.0;-405.0;1001.0;-921.0
1019.0;-485.0;245.0;-406.0;1016.0;-952.0
1018.0;-487.0;246.0;-406.0;1028.0;-933.0
1046.0;-490.0;?;-405.0;1042.0;?
1035.0;-490.0;250.0;-404.0;1055.0;-883.0
1023.0;-493.0;?;-406.0;1062.0;-917.0
1022.0;?;257.0;-402.0;1065.0;-903.0
1056.0;-496.0;262.0;-402.0;1060.0;-957.0
1048.0;-500.0;270.0;-399.0;1052.0;-922.0
1043.0;-503.0;276.0;-401.0;1044.0;-931.0
1063.0;-504.0;282.0;-399.0;1031.0;-964.0
1073.0;?;293.0;-398.0;1018.0;-745.0
1083.0;-511.0;296.0;-396.0;1002.0;-976.0
1105.0;-514.0;301.0;-395.0;990.0;-962.0
1120.0;-514.0;309.0;-394.0;984.0;-955.0
1101.0;-516.0;312.0;-390.0;?;-967.0
1076.0;-520.0;314.0;-388.0;?;-1036.0
1097.0;-522.0;322.0;-389.0;967.0;-1005.0
1123.0;-519.0;326.0;-388.0;965.0;-1007.0
1095.0;-523.0;327.0;-385.0;958.0;-1013.0
1126.0;-525.0;328.0;-384.0;952.0;-1008.0
1079.0;-520.0;325.0;-381.0;950.0;-1026.0
987.0;-517.0;322.0;-382.0;949.0;-1042.0
923.0;-515.0;316.0;-380.0;940.0;-1019.0
813.0;-509.0;313.0;-380.0;937.0;-1027.0
825.0;-505.0;306.0;-378.0;930.0;-1029.0
778.0;-499.0;302.0;-374.0;925.0;-1061.0
748.0;-492.0;290.0;-370.0;920.0;-1082.0
719.0;-487.0;283.0;-368.0;909.0;-1107.0
679.0;-477.0;278.0;-363.0;893.0;-1104.0
625.0;-464.0;265.0;-358.0;870.0;-1083.0
665.0;-449.0;247.0;-352.0;?;-1075.0
689.0;-439.0;227.0;-344.0;?;-1058.0
824.0;-423.0;205.0;-339.0;785.0;-1044.0
909.0;-406.0;?;-332.0;767.0;-1009.0
893.0;-396.0;157.0;-326.0;749.0;?
928.0;-380.0;128.0;-324.0;?;-904.0
?;-367.0;99.0;-328.0;720.0;-849.0
979.0;-356.0;71.0;-336.0;707.0;-748.0
918.0;-346.0;36.0;-342.0;688.0;-718.0
872.0;-331.0;-2.0;-360.0;661.0;-674.0
891.0;-326.0;-38.0;-376.0;634.0;-640.0
911.0;?;-76.0;-397.0;612.0;-597.0
?;-306.0;-105.0;-421.0;590.0;-586.0
935.0;-304.0;-126.0;-445.0;574.0;-556.0
982.0;-301.0;-147.0;-467.0;567.0;-565.0
987.0;-303.0;-159.0;-491.0;562.0;-606.0
983.0;-315.0;-153.0;-523.0;565.0;-728.0
1002.0;-317.0;-144.0;-553.0;559.0;?
1045.0;-321.0;-132.0;-578.0;547.0;-916.0
1033.0;-332.0;-117.0;-600.0;541.0;-948.0
982.0;-336.0;-106.0;-617.0;534.0;-1014.0
946.0;-343.0;-91.0;-627.0;537.0;-1046.0
946.0;-354.0;-82.0;-634.0;548.0;-1027.0
939.0;-358.0;-73.0;-636.0;559.0;-928.0
978.0;-364.0;-57.0;-637.0;574.0;-887.0
966.0;-373.0;-33.0;?;586.0;-886.0
979.0;?;-6.0;-629.0;585.0;-933.0
978.0;-368.0;23.0;-623.0;578.0;-966.0
960.0;-370.0;48.0;-614.0;573.0;-994.0
711.0;-359.0;70.0;-597.0;559.0;-1024.0
872.0;-351.0;91.0;-583.0;544.0;-1017.0
801.0;-342.0;115.0;-565.0;543.0;-1010.0
732.0;-332.0;134.0;-545.0;547.0;-1041.0
736.0;-321.0;154.0;-530.0;549.0;-1045.0
739.0;-310.0;177.0;-511.0;531.0;-1028.0
?;-293.0;191.0;-494.0;503.0;-1009.0
799.0;-280.0;202.0;-475.0;480.0;-1010.0
816.0;-266.0;218.0;-456.0;467.0;-1002.0
847.0;-252.0;224.0;-436.0;457.0;-1016.0
854.0;-237.0;232.0;-412.0;455.0;-1039.0
855.0;-223.0;239.0;-384.0;453.0;-1050.0
829.0;-208.0;235.0;-356.0;446.0;-984.0
816.0;-190.0;242.0;-329.0;433.0;-1045.0
826.0;-176.0;251.0;?;420.0;-878.0
855.0;-154.0;254.0;?;?;-774.0
901.0;-136.0;255.0;-282.0;406.0;-890.0
948.0;-127.0;255.0;-272.0;390.0;-828.0
946.0;-113.0;?;-256.0;356.0;-788.0
1034.0;-107.0;251.0;-238.0;327.0;-776.0
1212.0;-95.0;255.0;-228.0;312.0;-819.0
1117.0;-83.0;255.0;-220.0;?;-849.0
822.0;-74.0;263.0;-215.0;306.0;-859.0
912.0;-65.0;268.0;-207.0;314.0;-877.0
1120.0;?;269.0;-193.0;316.0;-878.0
1149.0;-48.0;267.0;-182.0;311.0;-882.0
1014.0;-45.0;268.0;-172.0;304.0;-884.0
865.0;-41.0;?;-165.0;293.0;-874.0
?;-39.0;267.0;-162.0;289.0;-878.0
834.0;-36.0;268.0;-158.0;291.0;-886.0
835.0;-34.0;266.0;-151.0;290.0;-901.0
885.0;-28.0;268.0;-148.0;292.0;-940.0
904.0;-29.0;270.0;?;296.0;-968.0
918.0;-26.0;274.0;-142.0;299.0;-985.0
883.0;-29.0;280.0;-136.0;305.0;-1085.0
869.0;-32.0;292.0;-128.0;316.0;-1175.0
884.0;-36.0;301.0;-116.0;316.0;-904.0
924.0;-43.0;309.0;-117.0;311.0;-796.0
955.0;-39.0;311.0;-126.0;303.0;-984.0
1047.0;-35.0;313.0;-129.0;289.0;-1128.0
1259.0;-35.0;320.0;-120.0;278.0;-1087.0
1137.0;-31.0;330.0;-110.0;276.0;-943.0
1005.0;-30.0;333.0;-103.0;271.0;-888.0
?;-28.0;334.0;-98.0;275.0;-884.0
813.0;-25.0;?;-95.0;273.0;-928.0
855.0;-23.0;333.0;-89.0;269.0;-920.0
826.0;?;?;-89.0;263.0;-934.0
774.0;-21.0;327.0;-87.0;260.0;-959.0
762.0;-23.0;325.0;?;254.0;-951.0
777.0;-27.0;326.0;-89.0;255.0;-929.0
775.0;-34.0;328.0;-93.0;256.0;-945.0
733.0;-37.0;328.0;-94.0;262.0;-990.0
770.0;-39.0;?;-99.0;275.0;-1029.0
767.0;-42.0;338.0;-101.0;288.0;-1100.0
731.0;-38.0;345.0;-100.0;304.0;-1266.0
816.0;-35.0;350.0;-101.0;319.0;-1301.0
800.0;-32.0;354.0;-107.0;333.0;?
841.0;-33.0;349.0;-114.0;338.0;-907.0
886.0;-33.0;341.0;-127.0;331.0;-777.0
960.0;-38.0;332.0;-132.0;322.0;-833.0
952.0;-45.0;327.0;-134.0;322.0;-843.0
940.0;-50.0;326.0;-138.0;333.0;-780.0
872.0;-64.0;328.0;-137.0;347.0;-724.0
857.0;-70.0;331.0;?;368.0;-745.0
892.0;-75.0;?;-138.0;392.0;-756.0
881.0;-83.0;337.0;-148.0;405.0;-747.0
884.0;-87.0;339.0;-151.0;?;-743.0
898.0;-92.0;341.0;-163.0;422.0;-802.0
908.0;-97.0;342.0;-176.0;428.0;-774.0
876.0;-102.0;349.0;-187.0;434.0;-805.0
863.0;-108.0;352.0;-201.0;440.0;-806.0
891.0;-119.0;357.0;-218.0;448.0;-833.0
903.0;-122.0;363.0;-224.0;453.0;-872.0
895.0;-126.0;366.0;-225.0;459.0;?
883.0;-133.0;368.0;-223.0;470.0;-988.0
884.0;-136.0;368.0;-222.0;479.0;-964.0
865.0;-139.0;368.0;-223.0;480.0;-930.0
?;-140.0;363.0;-220.0;484.0;-877.0
845.0;-143.0;362.0;?;481.0;-865.0
876.0;-144.0;362.0;-232.0;479.0;-859.0
892.0;?;364.0;-246.0;477.0;-861.0
920.0;-144.0;365.0;-254.0;?;-880.0
931.0;-144.0;364.0;?;477.0;-894.0
863.0;-143.0;369.0;-263.0;472.0;-896.0
881.0;-141.0;369.0;-256.0;466.0;-890.0
?;-143.0;371.0;-244.0;467.0;-904.0
904.0;-143.0;373.0;-235.0;470.0;-909.0
?;-142.0;375.0;-225.0;475.0;-904.0
926.0;-146.0;375.0;-210.0;480.0;-894.0
932.0;-152.0;377.0;-189.0;486.0;-894.0
947.0;-154.0;378.0;-160.0;489.0;-890.0
950.0;?;378.0;-130.0;496.0;-877.0
?;-158.0;378.0;-107.0;499.0;-865.0
948.0;-156.0;376.0;-108.0;497.0;-862.0
949.0;-151.0;374.0;-118.0;495.0;-857.0
950.0;-148.0;371.0;-130.0;?;-876.0
992.0;-147.0;369.0;-139.0;463.0;-922.0
927.0;-141.0;366.0;-136.0;441.0;-906.0
863.0;-140.0;363.0;-126.0;431.0;-867.0
996.0;?;363.0;-113.0;421.0;-882.0
973.0;-131.0;359.0;-111.0;410.0;-896.0
986.0;-127.0;358.0;-115.0;393.0;?
980.0;-126.0;353.0;-117.0;375.0;-919.0
976.0;-122.0;351.0;-113.0;357.0;-922.0
984.0;-116.0;348.0;-109.0;332.0;-943.0
972.0;-113.0;344.0;-112.0;308.0;-957.0
914.0;-110.0;335.0;-116.0;279.0;-961.0
903.0;-106.0;326.0;-133.0;250.0;-983.0
956.0;-100.0;?;-156.0;231.0;-1001.0
941.0;-97.0;307.0;-183.0;233.0;-980.0
920.0;-89.0;303.0;-211.0;246.0;-983.0
?;-89.0;300.0;-232.0;260.0;-1026.0
929.0;-82.0;303.0;-251.0;273.0;-999.0
898.0;-78.0;308.0;-260.0;271.0;-1042.0
918.0;-75.0;312.0;-266.0;270.0;-1061.0
931.0;-73.0;312.0;-274.0;264.0;-1062.0
903.0;?;309.0;-279.0;246.0;-1015.0
882.0;-65.0;302.0;-281.0;237.0;-1005.0
870.0;-68.0;296.0;-280.0;245.0;-1000.0
878.0;-67.0;297.0;-284.0;248.0;-991.0
894.0;-69.0;295.0;-276.0;257.0;-970.0
902.0;-74.0;299.0;-263.0;270.0;-943.0
914.0;-81.0;306.0;-250.0;286.0;-959.0
902.0;-88.0;315.0;-238.0;304.0;-965.0
?;-96.0;320.0;-234.0;323.0;-937.0
