InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RUA magneticY
-41.0;-439.0;697.0;654.0;-464.0;660.0;?
-45.0;-433.0;696.0;658.0;-468.0;678.0;241.0
-49.0;?;695.0;660.0;-467.0;687.0;238.0
-58.0;-429.0;691.0;662.0;-475.0;694.0;233.0
-65.0;-425.0;687.0;?;-482.0;708.0;226.0
-77.0;-428.0;684.0;663.0;-489.0;714.0;223.0
-80.0;-427.0;684.0;662.0;-493.0;715.0;221.0
-77.0;-425.0;681.0;666.0;-500.0;710.0;221.0
-81.0;-425.0;686.0;665.0;-498.0;681.0;225.0
-83.0;-425.0;691.0;666.0;-497.0;662.0;225.0
-85.0;-419.0;696.0;?;-497.0;646.0;221.0
-93.0;-422.0;699.0;666.0;?;626.0;221.0
-98.0;-421.0;701.0;668.0;-496.0;618.0;217.0
-103.0;-418.0;702.0;671.0;-494.0;619.0;?
-108.0;-423.0;712.0;668.0;-483.0;?;215.0
-113.0;-426.0;726.0;?;-464.0;621.0;217.0
-109.0;-429.0;742.0;660.0;-438.0;619.0;216.0
-112.0;-438.0;765.0;653.0;-392.0;606.0;226.0
-113.0;-450.0;794.0;645.0;-335.0;587.0;246.0
-114.0;-464.0;816.0;635.0;-271.0;569.0;257.0
-120.0;-486.0;835.0;614.0;?;536.0;?
-128.0;-504.0;?;599.0;-155.0;506.0;263.0
-138.0;-522.0;849.0;579.0;-132.0;491.0;247.0
-157.0;-547.0;851.0;550.0;-125.0;470.0;229.0
-182.0;-574.0;855.0;520.0;-137.0;449.0;207.0
?;-600.0;858.0;484.0;-169.0;432.0;186.0
-243.0;-629.0;865.0;440.0;?;403.0;181.0
-277.0;-658.0;?;396.0;-204.0;376.0;184.0
-308.0;-678.0;881.0;350.0;-221.0;353.0;188.0
-340.0;-698.0;891.0;298.0;-224.0;325.0;196.0
-370.0;-717.0;900.0;242.0;-230.0;303.0;199.0
-391.0;-729.0;905.0;190.0;-229.0;297.0;199.0
-417.0;-742.0;913.0;144.0;-222.0;290.0;202.0
-433.0;-745.0;918.0;92.0;-213.0;280.0;210.0
-443.0;-746.0;923.0;49.0;-199.0;271.0;222.0
-459.0;-744.0;935.0;3.0;-175.0;260.0;241.0
-474.0;-743.0;937.0;-29.0;-148.0;257.0;255.0
-487.0;-746.0;930.0;-51.0;-118.0;252.0;263.0
-501.0;-744.0;922.0;-78.0;-78.0;238.0;279.0
-505.0;-743.0;915.0;-100.0;-44.0;233.0;290.0
-499.0;-738.0;899.0;-115.0;-14.0;241.0;287.0
-503.0;-738.0;889.0;-136.0;12.0;241.0;286.0
-504.0;-735.0;887.0;-150.0;28.0;242.0;285.0
-502.0;-734.0;883.0;-161.0;47.0;246.0;273.0
-506.0;-731.0;879.0;-170.0;63.0;240.0;266.0
-511.0;-724.0;877.0;-173.0;75.0;239.0;260.0
-510.0;-724.0;873.0;-173.0;94.0;240.0;252.0
-514.0;-724.0;?;-183.0;110.0;231.0;254.0
-517.0;-723.0;881.0;?;124.0;222.0;255.0
-517.0;-722.0;875.0;-178.0;134.0;223.0;255.0
-518.0;-719.0;865.0;-174.0;138.0;215.0;267.0
-522.0;-720.0;?;?;134.0;212.0;283.0
-519.0;-721.0;848.0;?;134.0;210.0;300.0
-526.0;-724.0;847.0;?;?;192.0;324.0
-533.0;-726.0;843.0;-157.0;124.0;?;342.0
-534.0;-731.0;838.0;-146.0;118.0;160.0;357.0
-541.0;-734.0;836.0;-144.0;114.0;138.0;377.0
-541.0;-735.0;831.0;-138.0;107.0;125.0;390.0
-537.0;-735.0;826.0;-133.0;101.0;114.0;405.0
?;-737.0;821.0;-133.0;94.0;92.0;426.0
-536.0;-738.0;812.0;-126.0;87.0;66.0;446.0
-528.0;-738.0;810.0;-122.0;77.0;45.0;460.0
?;-738.0;807.0;-121.0;70.0;13.0;477.0
-518.0;-738.0;805.0;?;66.0;-22.0;486.0
-508.0;-739.0;?;-115.0;64.0;-57.0;493.0
-506.0;-737.0;800.0;-119.0;62.0;-102.0;502.0
?;-735.0;801.0;-119.0;56.0;?;507.0
-493.0;-733.0;802.0;-117.0;59.0;-168.0;513.0
-494.0;-732.0;803.0;-124.0;61.0;-206.0;518.0
-491.0;-730.0;806.0;-127.0;61.0;-246.0;518.0
-484.0;-729.0;808.0;-124.0;54.0;-273.0;515.0
-483.0;?;813.0;-130.0;45.0;-302.0;516.0
-479.0;-724.0;815.0;-134.0;21.0;-328.0;521.0
-473.0;-725.0;804.0;-133.0;-2.0;-343.0;530.0
-475.0;-725.0;797.0;-139.0;-46.0;-355.0;543.0
-474.0;?;795.0;-137.0;-114.0;-350.0;543.0
-472.0;-725.0;788.0;-133.0;-140.0;-344.0;536.0
-476.0;-724.0;786.0;-136.0;-153.0;-350.0;531.0
-476.0;-721.0;786.0;-133.0;-160.0;-358.0;522.0
-472.0;?;788.0;-130.0;-166.0;-362.0;518.0
-473.0;-723.0;796.0;-134.0;-137.0;-368.0;522.0
-468.0;?;808.0;-137.0;-108.0;-371.0;524.0
-460.0;-724.0;810.0;-133.0;-103.0;-384.0;526.0
-467.0;-723.0;815.0;-138.0;-89.0;-403.0;528.0
-465.0;-721.0;817.0;-140.0;-84.0;-415.0;529.0
-460.0;-724.0;818.0;?;-73.0;-426.0;?
-463.0;-723.0;823.0;-146.0;-65.0;-446.0;523.0
-462.0;-723.0;827.0;-148.0;-65.0;-451.0;520.0
-458.0;-724.0;832.0;-147.0;-66.0;?;515.0
-464.0;-722.0;842.0;-153.0;-62.0;-445.0;512.0
-471.0;-724.0;850.0;-156.0;-60.0;-436.0;506.0
-473.0;-723.0;855.0;-156.0;-57.0;-408.0;501.0
-480.0;-723.0;861.0;-160.0;-48.0;-386.0;499.0
-486.0;-724.0;868.0;-162.0;-41.0;-362.0;497.0
-483.0;-725.0;868.0;-160.0;-32.0;-334.0;492.0
-492.0;-723.0;874.0;-169.0;-21.0;-319.0;491.0
-494.0;-724.0;878.0;-172.0;-3.0;-304.0;487.0
-490.0;-724.0;877.0;-170.0;15.0;-296.0;484.0
-492.0;-723.0;878.0;-175.0;25.0;-297.0;485.0
-492.0;-723.0;876.0;-176.0;29.0;-290.0;485.0
-483.0;-725.0;872.0;-172.0;29.0;-276.0;479.0
-485.0;-724.0;876.0;-173.0;28.0;-269.0;481.0
-485.0;-724.0;874.0;-173.0;21.0;-257.0;483.0
-480.0;-723.0;865.0;-168.0;13.0;-240.0;481.0
-487.0;-725.0;851.0;-170.0;9.0;-231.0;484.0
-487.0;?;839.0;-171.0;17.0;-219.0;486.0
-483.0;-724.0;826.0;-166.0;25.0;-204.0;480.0
-487.0;-723.0;820.0;-167.0;37.0;-197.0;477.0
-488.0;-726.0;818.0;-167.0;?;-189.0;480.0
-484.0;-724.0;808.0;-162.0;46.0;?;481.0
-490.0;-725.0;805.0;-165.0;45.0;?;488.0
-490.0;-725.0;803.0;-162.0;40.0;-175.0;487.0
-486.0;-725.0;799.0;?;41.0;-167.0;?
-487.0;-724.0;802.0;-161.0;?;-168.0;480.0
-486.0;-724.0;808.0;-161.0;68.0;-170.0;470.0
-480.0;-725.0;807.0;-158.0;87.0;-168.0;457.0
-480.0;-725.0;809.0;-162.0;94.0;-172.0;451.0
-480.0;-725.0;806.0;-163.0;103.0;-170.0;446.0
-477.0;-725.0;802.0;-161.0;104.0;?;438.0
-479.0;-725.0;806.0;-163.0;110.0;-162.0;437.0
-478.0;-725.0;805.0;-161.0;110.0;-157.0;432.0
-474.0;-726.0;?;-160.0;107.0;-150.0;429.0
-475.0;-726.0;805.0;-160.0;107.0;-152.0;431.0
-476.0;-725.0;805.0;-157.0;99.0;-154.0;429.0
-470.0;-725.0;805.0;-152.0;86.0;-147.0;429.0
-473.0;-726.0;806.0;-154.0;69.0;-149.0;436.0
-473.0;-725.0;806.0;-150.0;46.0;-143.0;448.0
-470.0;-726.0;806.0;-143.0;22.0;-128.0;462.0
-475.0;-727.0;806.0;-135.0;5.0;-114.0;?
-479.0;-727.0;807.0;-122.0;-15.0;-90.0;499.0
-480.0;-728.0;801.0;-101.0;-40.0;-62.0;515.0
-487.0;-729.0;807.0;-84.0;-53.0;-51.0;533.0
-490.0;-728.0;824.0;?;-61.0;-35.0;545.0
-487.0;-729.0;838.0;-33.0;-63.0;-14.0;553.0
-491.0;?;854.0;-6.0;-66.0;-3.0;565.0
-489.0;-723.0;857.0;27.0;-74.0;9.0;568.0
-484.0;-719.0;858.0;66.0;-81.0;31.0;564.0
-481.0;-713.0;857.0;99.0;-82.0;44.0;560.0
-470.0;-704.0;840.0;141.0;-85.0;62.0;548.0
-453.0;-691.0;?;188.0;-97.0;89.0;528.0
-437.0;-676.0;756.0;235.0;-118.0;115.0;500.0
-409.0;-655.0;702.0;287.0;-158.0;149.0;470.0
-377.0;-628.0;655.0;?;-218.0;193.0;432.0
-345.0;-603.0;599.0;?;?;230.0;384.0
-311.0;-575.0;547.0;414.0;-359.0;267.0;336.0
-269.0;-550.0;499.0;453.0;-436.0;309.0;286.0
-242.0;-524.0;464.0;480.0;-493.0;338.0;247.0
-213.0;-493.0;435.0;509.0;-542.0;364.0;212.0
-185.0;-460.0;411.0;542.0;-592.0;389.0;172.0
-168.0;-426.0;393.0;570.0;-640.0;400.0;132.0
-151.0;-387.0;384.0;595.0;-689.0;405.0;84.0
-134.0;-349.0;371.0;621.0;-740.0;408.0;32.0
-123.0;-318.0;348.0;641.0;-787.0;408.0;-21.0
-108.0;-284.0;332.0;658.0;-830.0;407.0;-74.0
-89.0;-246.0;311.0;679.0;-879.0;404.0;-129.0
-77.0;-216.0;?;688.0;-917.0;391.0;-179.0
-55.0;-183.0;267.0;703.0;-947.0;391.0;-225.0
-22.0;-147.0;242.0;?;-972.0;412.0;-266.0
7.0;-116.0;221.0;729.0;-982.0;442.0;-296.0
?;-89.0;203.0;738.0;-988.0;474.0;-324.0
76.0;-63.0;193.0;743.0;-987.0;506.0;-346.0
103.0;-41.0;179.0;748.0;-986.0;524.0;-367.0
130.0;-17.0;167.0;751.0;-986.0;530.0;-392.0
160.0;3.0;167.0;752.0;-983.0;545.0;-410.0
190.0;23.0;166.0;753.0;-975.0;560.0;-423.0
218.0;42.0;175.0;751.0;-964.0;573.0;-434.0
242.0;63.0;190.0;749.0;-959.0;587.0;-446.0
259.0;81.0;207.0;746.0;-958.0;595.0;-461.0
272.0;96.0;230.0;744.0;-956.0;595.0;-467.0
278.0;111.0;244.0;740.0;-954.0;599.0;-471.0
?;133.0;247.0;729.0;-947.0;597.0;-474.0
290.0;156.0;?;722.0;-937.0;600.0;-482.0
301.0;171.0;232.0;717.0;-921.0;605.0;-489.0
308.0;183.0;213.0;709.0;-901.0;612.0;-500.0
315.0;199.0;194.0;703.0;-873.0;614.0;-510.0
318.0;216.0;179.0;695.0;-838.0;613.0;?
321.0;235.0;160.0;687.0;-811.0;606.0;-534.0
329.0;258.0;?;?;-789.0;599.0;-550.0
334.0;273.0;140.0;673.0;?;592.0;-566.0
341.0;287.0;137.0;662.0;-754.0;581.0;-581.0
349.0;293.0;138.0;?;-734.0;572.0;-591.0
362.0;301.0;140.0;645.0;-718.0;567.0;-594.0
371.0;309.0;140.0;638.0;-699.0;564.0;-592.0
375.0;313.0;142.0;629.0;?;556.0;-584.0
380.0;317.0;144.0;624.0;-676.0;550.0;-573.0
384.0;322.0;146.0;616.0;?;547.0;-562.0
387.0;328.0;144.0;610.0;-663.0;543.0;-554.0
391.0;335.0;143.0;602.0;-656.0;542.0;?
397.0;342.0;140.0;595.0;-645.0;542.0;-553.0
?;349.0;135.0;586.0;-634.0;544.0;-553.0
414.0;356.0;131.0;578.0;-623.0;547.0;-553.0
420.0;366.0;125.0;567.0;-616.0;554.0;-554.0
430.0;375.0;?;558.0;-607.0;558.0;-554.0
442.0;381.0;127.0;550.0;-600.0;565.0;-554.0
454.0;383.0;131.0;542.0;-597.0;571.0;-551.0
468.0;386.0;129.0;537.0;-592.0;585.0;-546.0
491.0;389.0;117.0;529.0;-583.0;604.0;-546.0
516.0;391.0;90.0;522.0;-569.0;623.0;-554.0
534.0;396.0;58.0;?;-531.0;638.0;-564.0
553.0;398.0;24.0;?;-458.0;645.0;-575.0
570.0;403.0;-11.0;?;-355.0;659.0;-587.0
586.0;?;-32.0;491.0;-246.0;665.0;-597.0
600.0;405.0;-44.0;492.0;-163.0;670.0;-605.0
?;403.0;-55.0;486.0;-111.0;670.0;-620.0
621.0;?;-60.0;485.0;-68.0;669.0;-630.0
625.0;397.0;-59.0;484.0;-23.0;669.0;-641.0
626.0;392.0;-36.0;483.0;35.0;668.0;-642.0
626.0;387.0;-2.0;487.0;102.0;671.0;-638.0
623.0;385.0;-16.0;488.0;135.0;674.0;-612.0
?;384.0;-61.0;487.0;178.0;678.0;-558.0
608.0;379.0;-63.0;489.0;258.0;680.0;-501.0
597.0;376.0;-70.0;483.0;266.0;681.0;-459.0
589.0;369.0;-88.0;481.0;271.0;678.0;-426.0
585.0;361.0;-96.0;481.0;276.0;?;-397.0
586.0;357.0;-102.0;482.0;278.0;651.0;-381.0
587.0;351.0;-97.0;484.0;264.0;630.0;-382.0
587.0;352.0;-97.0;483.0;267.0;614.0;-383.0
588.0;355.0;-102.0;479.0;278.0;615.0;-382.0
587.0;361.0;-102.0;473.0;283.0;?;-396.0
589.0;362.0;-102.0;469.0;287.0;634.0;-409.0
594.0;363.0;-102.0;467.0;?;652.0;-432.0
599.0;366.0;?;464.0;275.0;662.0;-450.0
606.0;368.0;-104.0;464.0;281.0;665.0;-463.0
?;372.0;-102.0;462.0;278.0;674.0;-480.0
622.0;375.0;-98.0;460.0;274.0;676.0;-500.0
630.0;379.0;?;456.0;263.0;?;-523.0
636.0;378.0;-82.0;453.0;257.0;672.0;-539.0
646.0;?;-68.0;450.0;256.0;666.0;-553.0
653.0;379.0;-54.0;449.0;?;654.0;-566.0
657.0;376.0;-59.0;446.0;234.0;643.0;-575.0
668.0;375.0;-60.0;444.0;228.0;623.0;-588.0
672.0;372.0;-55.0;442.0;218.0;599.0;?
677.0;367.0;-48.0;437.0;214.0;574.0;-597.0
?;360.0;-42.0;432.0;208.0;550.0;-591.0
678.0;354.0;-29.0;427.0;215.0;529.0;-582.0
673.0;343.0;-16.0;420.0;207.0;514.0;-564.0
665.0;329.0;-6.0;417.0;189.0;502.0;-550.0
653.0;315.0;12.0;414.0;173.0;495.0;-536.0
633.0;297.0;34.0;413.0;149.0;492.0;-513.0
612.0;277.0;55.0;?;118.0;491.0;?
595.0;252.0;70.0;409.0;70.0;499.0;-477.0
583.0;227.0;81.0;404.0;25.0;512.0;-464.0
574.0;208.0;89.0;400.0;-6.0;522.0;-446.0
561.0;189.0;106.0;393.0;-19.0;527.0;-424.0
554.0;171.0;131.0;388.0;-6.0;539.0;-399.0
549.0;154.0;154.0;381.0;?;547.0;-374.0
?;142.0;179.0;374.0;38.0;552.0;-349.0
543.0;130.0;199.0;366.0;59.0;552.0;-325.0
540.0;117.0;217.0;358.0;65.0;551.0;-304.0
539.0;101.0;235.0;350.0;72.0;552.0;-280.0
532.0;89.0;?;340.0;83.0;545.0;-256.0
530.0;77.0;?;332.0;100.0;540.0;-232.0
528.0;?;294.0;?;117.0;539.0;-209.0
528.0;51.0;315.0;316.0;127.0;532.0;-189.0
528.0;35.0;?;308.0;132.0;531.0;-172.0
529.0;?;346.0;304.0;137.0;530.0;-159.0
527.0;6.0;359.0;297.0;142.0;536.0;-140.0
525.0;-11.0;372.0;288.0;148.0;534.0;-122.0
?;-27.0;381.0;281.0;158.0;541.0;-101.0
538.0;-38.0;389.0;?;168.0;555.0;-82.0
545.0;-52.0;395.0;267.0;174.0;568.0;-69.0
549.0;-63.0;400.0;258.0;179.0;578.0;-55.0
551.0;-75.0;407.0;251.0;?;588.0;-40.0
554.0;-85.0;414.0;241.0;195.0;591.0;-27.0
560.0;-93.0;421.0;230.0;204.0;597.0;-11.0
561.0;-101.0;426.0;217.0;213.0;596.0;4.0
564.0;-106.0;430.0;207.0;222.0;597.0;18.0
563.0;-114.0;431.0;197.0;231.0;598.0;36.0
560.0;-117.0;432.0;183.0;237.0;601.0;55.0
?;-122.0;436.0;174.0;245.0;605.0;78.0
556.0;-130.0;439.0;167.0;247.0;608.0;91.0
552.0;-145.0;447.0;159.0;247.0;612.0;113.0
546.0;-164.0;456.0;153.0;248.0;617.0;?
535.0;-187.0;469.0;144.0;243.0;619.0;154.0
519.0;-215.0;487.0;135.0;238.0;623.0;181.0
496.0;-244.0;502.0;125.0;236.0;620.0;?
467.0;-272.0;520.0;117.0;238.0;615.0;244.0
443.0;-296.0;540.0;109.0;244.0;611.0;279.0
415.0;-320.0;556.0;102.0;255.0;599.0;307.0
?;?;563.0;95.0;268.0;588.0;330.0
361.0;-364.0;568.0;91.0;281.0;572.0;349.0
331.0;-386.0;570.0;90.0;293.0;553.0;360.0
301.0;-410.0;?;89.0;307.0;531.0;?
265.0;-432.0;564.0;91.0;320.0;510.0;376.0
225.0;-456.0;559.0;94.0;327.0;482.0;384.0
186.0;-480.0;561.0;98.0;337.0;?;396.0
148.0;-499.0;560.0;101.0;340.0;419.0;?
110.0;-518.0;?;104.0;345.0;385.0;431.0
71.0;-533.0;559.0;107.0;347.0;346.0;446.0
?;-548.0;565.0;112.0;343.0;306.0;455.0
-11.0;-561.0;?;118.0;337.0;260.0;457.0
-51.0;-572.0;584.0;123.0;336.0;217.0;?
-84.0;-581.0;587.0;128.0;330.0;179.0;450.0
-114.0;-586.0;591.0;?;328.0;144.0;441.0
-146.0;-590.0;595.0;149.0;329.0;105.0;430.0
-178.0;-590.0;602.0;167.0;318.0;63.0;416.0
-211.0;-589.0;607.0;178.0;308.0;20.0;409.0
-246.0;-589.0;613.0;184.0;303.0;-24.0;408.0
-280.0;-587.0;618.0;200.0;294.0;-56.0;407.0
-302.0;-585.0;620.0;211.0;278.0;-81.0;403.0
-319.0;-582.0;623.0;218.0;?;-103.0;401.0
-330.0;-578.0;630.0;228.0;?;-114.0;406.0
-335.0;-575.0;639.0;237.0;203.0;-118.0;417.0
-333.0;-572.0;644.0;246.0;183.0;-121.0;419.0
-333.0;-570.0;647.0;255.0;162.0;-118.0;417.0
-329.0;-569.0;650.0;260.0;149.0;-116.0;415.0
-328.0;-567.0;653.0;262.0;146.0;-119.0;413.0
-330.0;-567.0;661.0;?;147.0;-127.0;407.0
-331.0;-567.0;664.0;265.0;155.0;-135.0;405.0
-326.0;-565.0;666.0;266.0;154.0;-134.0;399.0
-321.0;-564.0;669.0;265.0;160.0;-133.0;393.0
-315.0;?;674.0;268.0;158.0;-130.0;386.0
-312.0;-560.0;677.0;?;147.0;-126.0;375.0
-300.0;-559.0;?;267.0;133.0;-119.0;360.0
-294.0;-557.0;691.0;267.0;?;?;345.0
-276.0;-556.0;702.0;262.0;103.0;-86.0;328.0
-262.0;-557.0;724.0;253.0;66.0;-65.0;300.0
-252.0;-560.0;756.0;?;32.0;-49.0;271.0
-252.0;-560.0;790.0;229.0;-3.0;-38.0;237.0
-255.0;-561.0;823.0;219.0;-44.0;-33.0;209.0
-251.0;-557.0;840.0;204.0;-73.0;-20.0;195.0
-239.0;-552.0;855.0;191.0;-91.0;1.0;191.0
-224.0;-544.0;866.0;181.0;-109.0;26.0;184.0
-212.0;-538.0;863.0;171.0;-138.0;42.0;171.0
-206.0;-534.0;860.0;161.0;-167.0;51.0;?
-207.0;-532.0;858.0;158.0;-189.0;56.0;142.0
-203.0;-528.0;863.0;159.0;-180.0;57.0;143.0
-202.0;-527.0;867.0;164.0;-161.0;58.0;150.0
-201.0;-528.0;870.0;173.0;?;53.0;163.0
-199.0;-527.0;872.0;182.0;-124.0;52.0;188.0
-194.0;-526.0;875.0;197.0;-103.0;53.0;227.0
-189.0;-527.0;875.0;214.0;-92.0;54.0;247.0
?;-527.0;870.0;224.0;-88.0;52.0;?
-197.0;-529.0;867.0;237.0;-81.0;42.0;285.0
-205.0;-531.0;861.0;250.0;-79.0;27.0;303.0
-209.0;-534.0;857.0;261.0;?;13.0;316.0
-212.0;-536.0;857.0;274.0;-55.0;1.0;330.0
-215.0;-538.0;851.0;286.0;-53.0;-11.0;345.0
-217.0;-539.0;845.0;297.0;-51.0;-20.0;361.0
-223.0;-542.0;841.0;304.0;-50.0;-35.0;381.0
-232.0;-548.0;838.0;312.0;-53.0;-51.0;391.0
-241.0;-548.0;835.0;316.0;-56.0;-64.0;410.0
-248.0;-553.0;834.0;319.0;-57.0;-74.0;427.0
-253.0;-553.0;831.0;322.0;-63.0;-86.0;438.0
-259.0;-554.0;830.0;322.0;-59.0;-98.0;448.0
-266.0;-557.0;831.0;323.0;-57.0;-107.0;454.0
-271.0;-560.0;832.0;325.0;-61.0;-118.0;460.0
?;-560.0;829.0;328.0;-61.0;-127.0;468.0
-282.0;-561.0;829.0;329.0;-59.0;-135.0;475.0
-287.0;-561.0;826.0;332.0;-64.0;-144.0;479.0
-292.0;-567.0;830.0;329.0;-64.0;-152.0;481.0
-295.0;-567.0;831.0;330.0;-58.0;-154.0;488.0
-300.0;-567.0;?;334.0;-66.0;-159.0;491.0
-302.0;-570.0;819.0;333.0;-80.0;-162.0;501.0
-304.0;-569.0;804.0;332.0;-107.0;-162.0;510.0
-306.0;-571.0;788.0;337.0;-138.0;-163.0;511.0
-309.0;-572.0;756.0;335.0;-139.0;-166.0;505.0
-312.0;-573.0;713.0;334.0;-134.0;-173.0;494.0
?;-575.0;674.0;336.0;-129.0;-184.0;467.0
-326.0;-578.0;635.0;336.0;-129.0;?;429.0
-329.0;-578.0;602.0;334.0;-129.0;-204.0;377.0
-333.0;?;582.0;337.0;-143.0;-212.0;323.0
-334.0;-578.0;576.0;336.0;-162.0;?;280.0
-333.0;-581.0;580.0;331.0;-177.0;-217.0;246.0
-334.0;-578.0;602.0;329.0;-189.0;-217.0;236.0
-332.0;-574.0;616.0;?;-181.0;-211.0;246.0
-331.0;-575.0;640.0;322.0;-177.0;-206.0;269.0
-330.0;-574.0;669.0;321.0;-170.0;-204.0;287.0
-333.0;-575.0;683.0;321.0;-163.0;-204.0;306.0
-335.0;-574.0;691.0;317.0;-154.0;-205.0;315.0
-332.0;-574.0;700.0;318.0;-145.0;-202.0;321.0
-329.0;-572.0;704.0;317.0;-131.0;-195.0;334.0
-321.0;-571.0;713.0;316.0;?;?;348.0
-317.0;-567.0;726.0;317.0;-103.0;-178.0;370.0
-310.0;-564.0;728.0;315.0;-90.0;-168.0;396.0
-305.0;-565.0;725.0;313.0;-77.0;?;432.0
-301.0;-563.0;723.0;313.0;-64.0;-152.0;461.0
-297.0;-560.0;724.0;313.0;-34.0;-144.0;486.0
-292.0;-561.0;734.0;310.0;12.0;-138.0;506.0
-288.0;-558.0;745.0;312.0;43.0;-130.0;515.0
-285.0;-558.0;753.0;314.0;67.0;-126.0;523.0
-278.0;-557.0;764.0;310.0;86.0;-118.0;533.0
-273.0;-556.0;777.0;317.0;105.0;-114.0;538.0
-265.0;-555.0;787.0;313.0;129.0;-109.0;539.0
-262.0;-555.0;793.0;316.0;138.0;-99.0;548.0
-255.0;-552.0;794.0;320.0;162.0;-90.0;550.0
-247.0;?;788.0;319.0;185.0;-81.0;551.0
-242.0;-550.0;778.0;317.0;189.0;-74.0;555.0
-240.0;-547.0;780.0;321.0;183.0;-68.0;553.0
-238.0;-548.0;780.0;319.0;173.0;-65.0;546.0
-233.0;-549.0;782.0;317.0;164.0;-63.0;538.0
-235.0;-549.0;782.0;318.0;155.0;-64.0;527.0
-234.0;-551.0;782.0;318.0;148.0;-61.0;520.0
-234.0;-550.0;785.0;315.0;146.0;-63.0;511.0
-237.0;-551.0;788.0;319.0;144.0;-64.0;497.0
-237.0;-551.0;791.0;318.0;138.0;-64.0;480.0
-236.0;-553.0;794.0;319.0;128.0;-65.0;463.0
-236.0;-552.0;799.0;325.0;107.0;-69.0;442.0
?;?;?;?;81.0;-74.0;420.0
-240.0;-554.0;805.0;330.0;47.0;-77.0;404.0
-244.0;-553.0;805.0;336.0;2.0;-81.0;385.0
-243.0;-552.0;797.0;342.0;-20.0;-79.0;378.0
-242.0;-552.0;791.0;345.0;-29.0;-76.0;375.0
-247.0;-553.0;784.0;357.0;-33.0;-77.0;371.0
-254.0;-554.0;776.0;363.0;-32.0;?;373.0
-259.0;-558.0;767.0;367.0;-22.0;-83.0;379.0
-267.0;-559.0;759.0;377.0;-22.0;-90.0;384.0
-272.0;-560.0;758.0;380.0;-15.0;-98.0;?
-279.0;-562.0;760.0;385.0;0.0;-109.0;395.0
-284.0;-563.0;765.0;392.0;3.0;-121.0;399.0
-293.0;-567.0;768.0;395.0;2.0;-134.0;402.0
-298.0;-570.0;777.0;399.0;-11.0;-146.0;407.0
-307.0;-571.0;783.0;405.0;-30.0;-158.0;407.0
-313.0;-573.0;789.0;?;-44.0;?;407.0
-315.0;-573.0;792.0;411.0;-56.0;-182.0;411.0
-315.0;-570.0;792.0;422.0;-73.0;-190.0;?
-311.0;-568.0;?;426.0;-86.0;-200.0;409.0
-306.0;-563.0;793.0;?;-101.0;-208.0;409.0
-300.0;-558.0;790.0;440.0;-120.0;-203.0;408.0
-293.0;-555.0;786.0;445.0;-140.0;-204.0;406.0
-286.0;-549.0;782.0;?;-161.0;-202.0;400.0
-278.0;-545.0;777.0;453.0;-183.0;-199.0;396.0
-269.0;-543.0;771.0;458.0;-204.0;-192.0;391.0
-262.0;-541.0;768.0;457.0;-219.0;-187.0;387.0
-249.0;-540.0;765.0;461.0;-233.0;-171.0;381.0
-239.0;-539.0;758.0;455.0;-245.0;-163.0;381.0
-231.0;-541.0;753.0;451.0;-257.0;?;381.0
-224.0;-540.0;749.0;451.0;-272.0;?;377.0
?;-542.0;745.0;448.0;-282.0;-143.0;373.0
-215.0;-544.0;744.0;440.0;-291.0;-150.0;373.0
-210.0;-547.0;742.0;437.0;-298.0;-153.0;371.0
-211.0;-550.0;745.0;430.0;-299.0;-154.0;374.0
-215.0;-557.0;745.0;421.0;-295.0;-159.0;378.0
-218.0;-561.0;748.0;413.0;-298.0;-170.0;381.0
-228.0;-572.0;?;399.0;-293.0;-185.0;386.0
-243.0;-587.0;757.0;377.0;-286.0;-197.0;396.0
-257.0;-599.0;764.0;356.0;-279.0;-210.0;404.0
-276.0;-614.0;772.0;327.0;-266.0;-238.0;419.0
-301.0;-633.0;779.0;285.0;-251.0;-273.0;439.0
-318.0;-650.0;786.0;244.0;-235.0;-291.0;454.0
-341.0;-666.0;790.0;192.0;-225.0;?;473.0
-357.0;-677.0;792.0;137.0;-213.0;-331.0;482.0
-361.0;-682.0;796.0;91.0;-203.0;-331.0;486.0
-370.0;-685.0;795.0;39.0;-189.0;-333.0;501.0
-380.0;-681.0;796.0;-9.0;-173.0;-325.0;519.0
?;-671.0;800.0;-52.0;-154.0;-311.0;528.0
-394.0;-661.0;801.0;-90.0;-136.0;-302.0;547.0
-405.0;-653.0;797.0;-118.0;-120.0;-296.0;569.0
-409.0;-640.0;795.0;-140.0;-104.0;-279.0;582.0
-413.0;-629.0;789.0;-158.0;-90.0;-269.0;600.0
-417.0;-612.0;774.0;-176.0;-82.0;-257.0;615.0
-407.0;-602.0;762.0;-187.0;-82.0;-243.0;622.0
-402.0;-592.0;748.0;-199.0;-87.0;-229.0;628.0
-395.0;-583.0;730.0;-210.0;-93.0;-207.0;630.0
-386.0;-577.0;715.0;-217.0;-98.0;-182.0;631.0
-376.0;-568.0;698.0;-223.0;-106.0;-157.0;631.0
?;-560.0;690.0;-230.0;-110.0;-152.0;630.0
