Accelerometer LWR accX;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE EuY;Accelerometer LH accX
-483.0;-168.0;-48;222.0
-540.0;-99.0;-47;297.0
-556.0;19.0;-47;417.0
-628.0;42.0;-47;461.0
-697.0;-303.0;-47;?
-676.0;-398.0;-47;439.0
-651.0;-392.0;-47;355.0
-669.0;?;-46;231.0
-528.0;21.0;-46;251.0
-522.0;-159.0;-46;256.0
-549.0;-203.0;-45;302.0
-580.0;-53.0;-45;?
-588.0;182.0;-45;433.0
-648.0;?;-45;390.0
?;91.0;-45;334.0
-605.0;-301.0;-45;389.0
-624.0;137.0;-45;382.0
-646.0;-39.0;?;391.0
-642.0;-98.0;-45;344.0
-612.0;-119.0;-45;373.0
?;177.0;-45;421.0
-662.0;163.0;-45;427.0
-652.0;-119.0;-45;430.0
-681.0;-237.0;-45;423.0
?;-44.0;-45;433.0
-670.0;-27.0;-45;422.0
-682.0;-24.0;?;435.0
-650.0;-79.0;-44;428.0
-648.0;-120.0;-44;438.0
-665.0;-162.0;-44;408.0
-646.0;-163.0;-44;520.0
-643.0;-103.0;-44;515.0
-713.0;-149.0;-44;451.0
-703.0;-236.0;-44;465.0
-628.0;-184.0;-44;407.0
-654.0;-95.0;-44;313.0
-630.0;-228.0;-43;?
-630.0;-456.0;-43;343.0
?;-540.0;-43;325.0
-631.0;-517.0;-43;406.0
-617.0;-475.0;-43;395.0
-703.0;-571.0;-43;339.0
-691.0;-218.0;-43;397.0
-601.0;349.0;-43;?
?;256.0;-43;846.0
-863.0;-250.0;-43;299.0
-715.0;-354.0;-43;545.0
-524.0;-251.0;-43;523.0
-686.0;-670.0;-43;321.0
-578.0;-954.0;-43;399.0
-556.0;-734.0;-43;344.0
-494.0;-376.0;-43;450.0
-440.0;-514.0;?;429.0
-496.0;-624.0;-43;436.0
-603.0;-726.0;-44;419.0
-507.0;-691.0;-44;646.0
-556.0;-651.0;-44;449.0
-595.0;?;-44;434.0
-715.0;-573.0;-44;389.0
?;-532.0;-44;395.0
-641.0;-529.0;-44;372.0
-620.0;-573.0;-44;340.0
?;-627.0;-44;353.0
-614.0;-552.0;-44;348.0
-620.0;-457.0;-44;313.0
-662.0;-436.0;-44;?
-659.0;-459.0;-44;325.0
-649.0;-490.0;-44;330.0
-661.0;?;?;305.0
-644.0;-359.0;-44;335.0
-593.0;-364.0;-44;320.0
-576.0;-504.0;-44;371.0
-614.0;-486.0;-44;341.0
-599.0;-459.0;?;307.0
-592.0;-474.0;-44;328.0
-584.0;-472.0;-44;340.0
-633.0;-413.0;-44;302.0
-623.0;-398.0;-44;301.0
-610.0;-380.0;?;298.0
-616.0;-385.0;-44;271.0
-597.0;-347.0;-44;272.0
-597.0;-354.0;-44;273.0
-555.0;-354.0;-44;285.0
-578.0;-386.0;-44;273.0
-601.0;?;-44;260.0
-613.0;-379.0;?;?
-603.0;?;-44;288.0
-591.0;-377.0;-44;267.0
-587.0;-394.0;-44;309.0
-599.0;-362.0;-44;335.0
-603.0;-339.0;-44;?
?;-325.0;-44;377.0
-593.0;?;-44;?
-665.0;-313.0;-44;386.0
-692.0;-307.0;-44;458.0
-658.0;-303.0;-44;256.0
-675.0;-290.0;-44;295.0
-671.0;-300.0;-44;316.0
-585.0;-282.0;-44;215.0
-598.0;-290.0;-44;345.0
-545.0;-272.0;-44;372.0
?;-284.0;-44;377.0
-727.0;-267.0;-44;362.0
-471.0;-285.0;-44;94.0
-369.0;-297.0;-44;226.0
-569.0;-296.0;-44;101.0
-424.0;-316.0;-44;-25.0
-364.0;-314.0;-44;94.0
-458.0;-299.0;-44;118.0
-507.0;-319.0;-44;126.0
-367.0;-323.0;?;360.0
-424.0;-309.0;-44;445.0
-447.0;-317.0;-45;377.0
-503.0;-327.0;-45;189.0
-442.0;-318.0;-45;422.0
-487.0;-310.0;-45;145.0
-496.0;-328.0;-45;40.0
-387.0;-324.0;-45;375.0
-239.0;-320.0;-45;?
-383.0;-360.0;?;195.0
-152.0;-364.0;-45;366.0
-334.0;-344.0;-45;516.0
-429.0;-361.0;-45;383.0
-437.0;-363.0;-45;328.0
-335.0;-358.0;-45;360.0
-427.0;-352.0;-45;255.0
-335.0;-350.0;-45;130.0
-220.0;-328.0;-45;131.0
-143.0;-343.0;-44;132.0
-109.0;-345.0;-44;166.0
-179.0;-345.0;?;186.0
-243.0;-316.0;-44;170.0
-308.0;-321.0;-44;215.0
-283.0;-321.0;-44;231.0
-271.0;-316.0;-44;169.0
-243.0;-347.0;-44;309.0
-221.0;-312.0;-44;234.0
-155.0;-297.0;-44;19.0
-169.0;-281.0;-44;-293.0
168.0;-269.0;-45;-263.0
384.0;-299.0;-45;-9.0
175.0;-373.0;-45;382.0
-73.0;-369.0;-45;392.0
-185.0;-361.0;-45;302.0
-82.0;?;-45;289.0
-92.0;-424.0;-44;347.0
-170.0;-418.0;-43;383.0
-322.0;-409.0;-40;408.0
-387.0;-384.0;-36;439.0
-428.0;-345.0;-32;368.0
-419.0;?;-30;323.0
-435.0;-337.0;?;?
-358.0;-308.0;-29;227.0
-397.0;-341.0;-30;111.0
-485.0;-356.0;?;56.0
-435.0;-348.0;-31;71.0
-412.0;-351.0;-33;149.0
-363.0;-386.0;-34;287.0
-391.0;-379.0;-34;276.0
-401.0;-358.0;-33;565.0
-518.0;-331.0;-33;617.0
-773.0;-318.0;-32;?
-788.0;-327.0;-31;394.0
-679.0;-335.0;-30;149.0
-653.0;-285.0;?;248.0
-603.0;-272.0;-28;354.0
-601.0;-323.0;-30;318.0
-483.0;-295.0;-34;193.0
-296.0;-253.0;-36;23.0
-220.0;-268.0;-37;50.0
-283.0;-273.0;-37;351.0
-344.0;-244.0;-38;546.0
-266.0;-247.0;-38;249.0
-156.0;-235.0;-38;?
-115.0;-220.0;-39;77.0
-73.0;-271.0;-39;177.0
-35.0;-292.0;-39;191.0
-103.0;-268.0;-39;216.0
-113.0;-210.0;-39;116.0
-80.0;-256.0;?;177.0
-78.0;-263.0;-39;114.0
-68.0;-131.0;-39;-113.0
9.0;-162.0;-39;-233.0
129.0;-304.0;-40;152.0
-48.0;-491.0;-40;?
-369.0;-356.0;-40;?
?;-162.0;-42;446.0
-297.0;-16.0;-45;483.0
-296.0;-55.0;?;483.0
-307.0;-133.0;-57;375.0
-359.0;-186.0;-57;504.0
-478.0;-283.0;-56;800.0
-648.0;-198.0;-74;871.0
-678.0;-90.0;-88;792.0
?;-90.0;-87;532.0
-502.0;-64.0;?;375.0
-441.0;-89.0;-82;305.0
-349.0;-192.0;-74;270.0
-309.0;-179.0;-72;187.0
-268.0;-207.0;-59;142.0
-294.0;-56.0;-48;107.0
-297.0;-313.0;-45;41.0
-263.0;-605.0;-34;-35.0
-260.0;248.0;-29;-57.0
-220.0;87.0;-29;-128.0
-168.0;-651.0;-19;-131.0
-132.0;-163.0;-9;-70.0
-166.0;238.0;-7;-33.0
-195.0;-252.0;-4;22.0
-238.0;-391.0;-2;145.0
-312.0;-286.0;?;307.0
-379.0;-228.0;-6;400.0
-466.0;-357.0;-14;321.0
-378.0;-404.0;-21;293.0
?;-275.0;-23;499.0
-425.0;-54.0;?;826.0
-528.0;-14.0;-23;949.0
-560.0;20.0;-24;638.0
-376.0;-43.0;-24;18.0
-6.0;179.0;-24;94.0
179.0;-138.0;-24;20.0
288.0;333.0;-24;-121.0
137.0;995.0;-24;-304.0
146.0;113.0;?;-444.0
253.0;-367.0;-24;-544.0
324.0;-9.0;-24;-479.0
379.0;98.0;-24;-274.0
318.0;73.0;-24;-167.0
310.0;136.0;-24;-252.0
369.0;123.0;-24;-260.0
316.0;76.0;-24;-175.0
310.0;76.0;-24;-207.0
383.0;?;-24;-167.0
356.0;8.0;-24;-59.0
291.0;34.0;-24;14.0
269.0;-104.0;-24;68.0
253.0;-101.0;-24;38.0
227.0;-51.0;-24;2.0
178.0;-206.0;-24;?
199.0;-132.0;-24;-93.0
183.0;3.0;-24;?
190.0;-3.0;-24;-96.0
141.0;-70.0;-24;-87.0
154.0;-10.0;-24;-57.0
?;?;-24;-31.0
164.0;-337.0;-24;27.0
132.0;107.0;-24;91.0
54.0;-256.0;-24;247.0
-121.0;-719.0;-24;494.0
-160.0;-609.0;-26;429.0
-146.0;-443.0;-27;304.0
-165.0;-506.0;-27;311.0
-219.0;-593.0;-27;313.0
-279.0;-668.0;-26;149.0
-191.0;-733.0;-23;191.0
-255.0;-431.0;-23;311.0
-303.0;-472.0;-20;210.0
-272.0;-440.0;-19;?
-302.0;-452.0;?;209.0
-419.0;-470.0;-25;289.0
-516.0;0.0;-29;404.0
-639.0;-178.0;-33;482.0
-708.0;-141.0;-35;487.0
-676.0;-221.0;-37;540.0
-673.0;-47.0;-37;580.0
-706.0;-235.0;-37;617.0
-764.0;41.0;-36;623.0
-764.0;131.0;-36;603.0
-775.0;?;-37;613.0
-732.0;-148.0;-34;610.0
-667.0;-385.0;-31;557.0
-609.0;-338.0;-27;469.0
-535.0;-126.0;-24;440.0
-489.0;-117.0;-22;381.0
-422.0;-117.0;-25;340.0
-410.0;-57.0;-31;311.0
-340.0;17.0;-35;230.0
-299.0;?;-33;129.0
-263.0;-30.0;-34;189.0
?;-32.0;-38;255.0
-193.0;-89.0;-38;89.0
-10.0;-196.0;-38;-100.0
-34.0;-150.0;-38;-33.0
-187.0;-96.0;-38;40.0
-223.0;-91.0;-38;87.0
-275.0;?;-39;72.0
-285.0;-88.0;-39;157.0
-258.0;-168.0;-39;244.0
-292.0;-153.0;-39;309.0
-326.0;-107.0;-40;361.0
-357.0;-149.0;-41;405.0
?;?;-42;463.0
-409.0;-100.0;-46;536.0
-429.0;-90.0;-52;587.0
-433.0;-62.0;-60;515.0
-368.0;-76.0;-68;585.0
-424.0;-38.0;-71;714.0
-506.0;-47.0;-69;646.0
?;-54.0;-67;397.0
-334.0;37.0;-67;233.0
-307.0;151.0;-67;243.0
-313.0;142.0;-67;232.0
-297.0;30.0;-67;213.0
?;-141.0;-65;98.0
?;-288.0;-59;-9.0
?;-202.0;-58;?
-107.0;-42.0;-54;-177.0
-89.0;91.0;-45;-198.0
-68.0;37.0;-40;-182.0
-59.0;312.0;-39;-123.0
-96.0;271.0;-41;-35.0
-175.0;220.0;-45;48.0
-227.0;447.0;-46;74.0
-246.0;130.0;-46;189.0
-297.0;-217.0;-47;348.0
-317.0;-17.0;-47;435.0
-294.0;129.0;-47;600.0
-327.0;111.0;-47;546.0
-323.0;8.0;-47;248.0
-121.0;-80.0;-47;47.0
81.0;-195.0;-47;168.0
106.0;-338.0;-47;130.0
67.0;-373.0;-47;50.0
144.0;-412.0;-47;-84.0
206.0;-518.0;-47;-142.0
265.0;?;-47;-172.0
262.0;-128.0;-47;-197.0
293.0;?;-47;-267.0
305.0;-370.0;-47;-247.0
275.0;252.0;-47;-252.0
?;-464.0;-47;-263.0
?;-889.0;-47;-270.0
264.0;42.0;-47;-234.0
241.0;-76.0;-47;-234.0
249.0;-436.0;-47;-183.0
?;-353.0;-47;-206.0
215.0;3.0;-47;-173.0
197.0;-82.0;-47;-136.0
195.0;-212.0;-47;-100.0
166.0;-193.0;-47;-105.0
175.0;-165.0;-47;-53.0
150.0;-91.0;-47;-36.0
130.0;-108.0;-47;?
127.0;4.0;-47;?
99.0;145.0;-47;-58.0
?;14.0;-47;-59.0
116.0;?;-47;-29.0
106.0;-94.0;-47;-80.0
138.0;-83.0;-47;-86.0
129.0;256.0;-47;-76.0
115.0;484.0;-47;-67.0
116.0;-367.0;-47;-49.0
126.0;-749.0;-47;-21.0
94.0;-507.0;-47;29.0
60.0;-427.0;-47;83.0
39.0;-400.0;-47;61.0
79.0;-408.0;-47;30.0
79.0;-501.0;-47;18.0
99.0;-492.0;-47;34.0
99.0;-608.0;-46;-88.0
138.0;-573.0;-46;-50.0
94.0;?;-46;210.0
-31.0;-12.0;-43;380.0
-174.0;-351.0;-38;522.0
-362.0;-573.0;-36;672.0
-351.0;143.0;-35;473.0
?;324.0;-37;?
-333.0;-582.0;-40;994.0
-565.0;-881.0;-39;1424.0
-840.0;84.0;-44;1267.0
-1056.0;158.0;-48;1205.0
-963.0;-253.0;-47;1353.0
-1045.0;-173.0;-46;1399.0
-1096.0;-85.0;?;1098.0
-1057.0;-161.0;?;1124.0
-941.0;39.0;-40;1076.0
-1005.0;-39.0;-39;1082.0
-865.0;-133.0;-37;425.0
-794.0;-136.0;-33;258.0
-436.0;-14.0;-34;-161.0
-90.0;-1.0;?;-396.0
39.0;-18.0;-21;-508.0
260.0;37.0;-21;-204.0
248.0;45.0;-23;-65.0
173.0;-16.0;-32;367.0
-72.0;-66.0;-38;?
-232.0;-31.0;-41;620.0
-294.0;-59.0;-42;641.0
-384.0;-65.0;-42;914.0
-371.0;-64.0;-42;813.0
-584.0;-73.0;-42;763.0
-614.0;-60.0;-42;728.0
-503.0;-35.0;-42;640.0
-404.0;-46.0;?;555.0
-439.0;-9.0;-42;692.0
-396.0;32.0;-42;610.0
-412.0;-27.0;-42;594.0
-358.0;-92.0;-42;497.0
-402.0;-70.0;-42;465.0
-299.0;-65.0;?;639.0
-306.0;-132.0;-42;547.0
-268.0;-81.0;-42;342.0
-254.0;-70.0;-42;-4.0
-74.0;-19.0;?;-114.0
66.0;-95.0;-47;-25.0
71.0;-36.0;-52;79.0
-52.0;-10.0;-53;71.0
-111.0;-20.0;-54;210.0
-203.0;-48.0;-66;714.0
?;-61.0;-69;1208.0
-882.0;-81.0;-66;1349.0
-965.0;-41.0;-66;1515.0
?;-39.0;-66;926.0
-1080.0;-35.0;-66;496.0
-742.0;-63.0;-64;?
-764.0;-17.0;-62;1195.0
-854.0;89.0;-60;1366.0
-1246.0;198.0;-55;991.0
-823.0;276.0;-51;436.0
-599.0;44.0;-47;448.0
-449.0;159.0;-42;445.0
-493.0;192.0;-40;463.0
?;78.0;-38;442.0
-579.0;?;-35;345.0
-507.0;-142.0;-34;241.0
-381.0;-31.0;-33;166.0
-341.0;-88.0;-32;?
-345.0;-105.0;-32;239.0
-351.0;-257.0;-31;280.0
-358.0;-330.0;-32;249.0
-317.0;-388.0;?;247.0
-274.0;-469.0;-39;166.0
-245.0;-493.0;-43;231.0
-233.0;-337.0;-45;?
-253.0;-457.0;-45;196.0
-191.0;?;-46;145.0
-98.0;-104.0;-46;144.0
-20.0;303.0;-46;157.0
15.0;91.0;-46;93.0
33.0;-320.0;-46;-37.0
63.0;-487.0;?;-60.0
64.0;-3.0;-46;38.0
-22.0;-535.0;-46;86.0
-44.0;-348.0;-46;59.0
-19.0;?;-46;84.0
-70.0;3.0;-46;180.0
-111.0;-186.0;-46;244.0
-133.0;-98.0;-46;190.0
-144.0;-161.0;-46;225.0
-164.0;-72.0;-46;258.0
-156.0;-36.0;-46;306.0
-187.0;-46.0;-46;?
-191.0;-4.0;-46;294.0
-167.0;-51.0;-46;?
-206.0;-174.0;-46;443.0
-261.0;-118.0;-46;542.0
-337.0;-169.0;-46;490.0
-403.0;-233.0;-46;515.0
-439.0;?;-46;523.0
-453.0;-134.0;-46;547.0
-476.0;-159.0;-46;639.0
-585.0;113.0;-46;607.0
-637.0;225.0;-46;591.0
-666.0;-97.0;-46;651.0
?;-634.0;-46;620.0
-645.0;-594.0;?;558.0
-584.0;-385.0;-46;542.0
-557.0;-395.0;-46;404.0
-430.0;-472.0;-46;498.0
-458.0;-654.0;-46;532.0
-443.0;-564.0;-46;681.0
-524.0;-643.0;-46;?
-737.0;-371.0;?;634.0
-750.0;-291.0;-46;752.0
-779.0;-359.0;?;984.0
-792.0;?;-46;726.0
-877.0;-374.0;-46;868.0
-878.0;-142.0;-46;918.0
-905.0;-109.0;-46;832.0
?;-84.0;-46;843.0
-896.0;18.0;-46;825.0
-839.0;-35.0;-46;944.0
-906.0;-116.0;-46;910.0
-942.0;-112.0;-46;763.0
-882.0;-84.0;-46;768.0
-787.0;-120.0;-46;880.0
?;-264.0;?;915.0
-860.0;-485.0;-46;927.0
-851.0;-45.0;-46;869.0
-838.0;-218.0;-46;847.0
-826.0;-128.0;-46;927.0
-902.0;-85.0;-46;921.0
-1009.0;-74.0;-47;974.0
-1009.0;-76.0;-45;1012.0
-980.0;-37.0;-42;975.0
-953.0;-97.0;-40;895.0
-955.0;-33.0;-40;835.0
-888.0;-36.0;-40;823.0
-856.0;-18.0;-39;816.0
-845.0;21.0;-40;930.0
-850.0;23.0;-43;1048.0
-912.0;-25.0;-43;1017.0
-1001.0;-9.0;-44;999.0
?;?;-45;960.0
-1007.0;-117.0;-45;961.0
?;-96.0;-45;978.0
-927.0;-52.0;-44;791.0
-869.0;-45.0;-42;757.0
-855.0;-61.0;-40;865.0
-860.0;-67.0;?;901.0
-952.0;-71.0;-39;969.0
-984.0;-66.0;-35;1019.0
-1007.0;-107.0;-33;954.0
-1031.0;-78.0;-35;1000.0
-1011.0;-78.0;-37;984.0
-965.0;-91.0;-38;1011.0
-917.0;-76.0;-38;986.0
-951.0;-64.0;-40;?
-887.0;-55.0;-40;1112.0
-944.0;-18.0;-40;1135.0
-1017.0;-40.0;-41;1063.0
-969.0;-33.0;-41;971.0
-967.0;46.0;-42;924.0
?;36.0;-42;966.0
-820.0;13.0;-42;865.0
-815.0;30.0;-43;820.0
-706.0;41.0;-42;896.0
-735.0;12.0;-43;815.0
-769.0;-13.0;-43;811.0
-787.0;-13.0;-44;967.0
-828.0;-8.0;-45;1063.0
-871.0;-3.0;-47;1076.0
-936.0;9.0;-50;1072.0
-970.0;-22.0;-54;1089.0
-971.0;-45.0;-61;1120.0
-1005.0;1.0;-58;1100.0
-1048.0;9.0;-62;1282.0
?;-7.0;-79;1152.0
-1123.0;-32.0;-81;1105.0
-1103.0;7.0;-84;1076.0
-1112.0;-9.0;-86;1139.0
-1125.0;-41.0;-81;992.0
-1066.0;-89.0;-80;883.0
-931.0;-185.0;?;831.0
-822.0;-230.0;-55;765.0
-788.0;-369.0;-49;705.0
-708.0;-350.0;-40;792.0
-704.0;-334.0;-32;844.0
-761.0;-84.0;-26;814.0
-795.0;62.0;-20;870.0
-797.0;?;-14;904.0
-849.0;-132.0;-13;998.0
-893.0;-434.0;-20;953.0
-958.0;-410.0;-27;932.0
-898.0;-423.0;-30;883.0
-946.0;-368.0;-30;898.0
-926.0;-378.0;-30;907.0
-918.0;-448.0;-30;941.0
-792.0;-412.0;-30;925.0
-955.0;-332.0;-30;921.0
-944.0;?;-30;?
-885.0;?;-31;971.0
-946.0;-156.0;-31;997.0
-996.0;-238.0;-31;829.0
?;-276.0;-31;892.0
-832.0;-42.0;-31;820.0
-785.0;-37.0;-31;617.0
-710.0;455.0;-31;575.0
-893.0;392.0;-31;895.0
-850.0;651.0;-31;890.0
-797.0;48.0;-31;?
-816.0;-768.0;-31;745.0
-872.0;-340.0;-31;774.0
-852.0;-227.0;-31;672.0
-875.0;-98.0;-32;520.0
-843.0;-134.0;-34;607.0
-814.0;-208.0;-36;602.0
-827.0;-231.0;-38;582.0
-820.0;26.0;-39;626.0
-806.0;136.0;-40;687.0
-796.0;-28.0;-42;550.0
-856.0;-49.0;-42;463.0
-751.0;85.0;-43;553.0
-733.0;28.0;?;592.0
-728.0;-15.0;-44;573.0
-743.0;52.0;-44;517.0
-711.0;97.0;-44;562.0
-774.0;113.0;-43;486.0
-769.0;-205.0;-43;416.0
-686.0;-329.0;-43;442.0
-657.0;-437.0;?;537.0
-737.0;-436.0;-43;598.0
?;-173.0;-44;581.0
-768.0;-685.0;-44;988.0
-722.0;-829.0;-44;862.0
-710.0;-456.0;-44;534.0
-826.0;-375.0;-44;1020.0
-743.0;-489.0;-44;1009.0
-766.0;-567.0;-44;499.0
-739.0;-463.0;-44;471.0
-673.0;-476.0;-44;364.0
-390.0;?;-44;1241.0
-584.0;-471.0;-44;1176.0
-1105.0;-209.0;-44;1001.0
-852.0;128.0;-43;1142.0
-868.0;-170.0;-43;1156.0
-942.0;?;-43;1386.0
-1004.0;688.0;-43;1243.0
-1155.0;-38.0;-44;903.0
-1094.0;-94.0;-44;701.0
-911.0;-782.0;-43;715.0
-805.0;?;-43;765.0
-760.0;?;-44;910.0
-819.0;-22.0;?;798.0
-903.0;-4.0;-44;962.0
-958.0;-26.0;-44;882.0
-875.0;-27.0;-44;767.0
-826.0;-57.0;?;752.0
-786.0;-22.0;-42;757.0
-750.0;20.0;-39;720.0
-704.0;-32.0;-36;790.0
-742.0;2.0;-33;897.0
-794.0;-20.0;-32;998.0
-882.0;27.0;-33;1366.0
-1122.0;66.0;?;?
-1221.0;24.0;-38;861.0
-1048.0;44.0;-39;?
-1012.0;-41.0;-39;986.0
-983.0;-149.0;-40;1009.0
-988.0;-159.0;-41;803.0
-920.0;-221.0;-41;759.0
-805.0;-219.0;-41;871.0
-787.0;-191.0;-41;960.0
-859.0;-193.0;-41;?
-922.0;-206.0;-41;900.0
-909.0;-181.0;-41;867.0
-953.0;-195.0;-41;932.0
-941.0;-222.0;-41;920.0
-972.0;-245.0;-41;894.0
-945.0;-238.0;-41;834.0
-953.0;-240.0;-41;827.0
-873.0;-213.0;-41;876.0
?;-207.0;-41;?
-906.0;-224.0;-41;886.0
-935.0;-271.0;-41;828.0
-875.0;-294.0;-41;?
-841.0;-258.0;-41;758.0
-764.0;-245.0;?;827.0
-838.0;-227.0;-41;792.0
-836.0;-188.0;-41;892.0
-833.0;-165.0;-41;913.0
-949.0;-184.0;-41;878.0
-882.0;-181.0;-41;810.0
-827.0;-197.0;-41;853.0
-834.0;-200.0;-41;718.0
-821.0;-216.0;-41;695.0
-739.0;-186.0;-41;637.0
-765.0;-180.0;-41;866.0
-743.0;-170.0;-41;972.0
-903.0;-216.0;-41;956.0
-908.0;-236.0;-41;1032.0
-925.0;-210.0;-41;926.0
-997.0;-215.0;-41;963.0
-877.0;-244.0;-41;1050.0
-852.0;-218.0;-41;906.0
-934.0;-238.0;-41;994.0
?;-266.0;-41;965.0
-822.0;-224.0;-41;1024.0
-855.0;-85.0;-41;836.0
-829.0;-127.0;-41;602.0
-727.0;-217.0;-41;743.0
-656.0;-62.0;-41;833.0
-652.0;-8.0;-41;731.0
-793.0;-154.0;-41;863.0
-940.0;-258.0;-41;349.0
-754.0;-42.0;-41;1127.0
?;-213.0;?;768.0
-683.0;162.0;-41;588.0
-741.0;-218.0;-41;671.0
-667.0;-621.0;-41;682.0
-709.0;-467.0;-41;798.0
-766.0;?;-41;802.0
-862.0;-40.0;-41;664.0
-590.0;?;-41;608.0
-619.0;-148.0;-41;661.0
-784.0;59.0;-41;614.0
-678.0;4.0;-41;578.0
-630.0;-81.0;-41;855.0
-710.0;-119.0;-41;1069.0
-776.0;-171.0;-41;831.0
-1037.0;-33.0;-41;585.0
-997.0;-41.0;-41;676.0
-772.0;-134.0;-41;687.0
-701.0;-139.0;-41;665.0
-686.0;-172.0;-41;692.0
-707.0;-102.0;-41;671.0
-740.0;42.0;-41;659.0
-719.0;51.0;-41;667.0
-677.0;-82.0;-41;?
-715.0;-127.0;-41;778.0
-734.0;-142.0;-41;747.0
-741.0;-133.0;-41;929.0
-778.0;-76.0;-41;780.0
-777.0;-60.0;-41;586.0
?;-53.0;-41;722.0
-655.0;-53.0;-41;701.0
-698.0;-32.0;-41;865.0
-693.0;-31.0;-41;691.0
-777.0;-54.0;-41;731.0
-736.0;-88.0;-41;835.0
-757.0;-90.0;-41;833.0
-730.0;-116.0;-41;575.0
?;-101.0;-41;771.0
-654.0;-82.0;-41;745.0
-714.0;-81.0;-41;781.0
-737.0;-72.0;-41;768.0
-760.0;-73.0;-41;702.0
?;-72.0;-41;809.0
-711.0;-74.0;-41;811.0
-729.0;-71.0;-41;888.0
-750.0;-76.0;-41;1006.0
-792.0;-59.0;-41;?
-830.0;-41.0;-41;680.0
-766.0;-53.0;-41;664.0
-661.0;-46.0;-42;708.0
-688.0;0.0;-42;699.0
-698.0;5.0;-42;670.0
-700.0;-18.0;-42;727.0
-671.0;-34.0;-42;681.0
-664.0;-44.0;-42;?
-681.0;-13.0;-42;704.0
-705.0;-74.0;-43;817.0
-638.0;-38.0;-43;744.0
-648.0;-39.0;-43;787.0
-652.0;-33.0;?;670.0
-661.0;-37.0;-44;628.0
-653.0;-19.0;-45;?
-706.0;-28.0;-45;679.0
-770.0;-40.0;-45;812.0
?;-58.0;-45;812.0
-702.0;-60.0;-45;698.0
-701.0;-47.0;-45;?
-664.0;-38.0;-44;536.0
?;?;-44;545.0
-628.0;-10.0;-44;556.0
-666.0;?;-45;?
-644.0;-17.0;-46;566.0
-641.0;-11.0;-46;484.0
-555.0;-30.0;-46;424.0
-813.0;-38.0;-45;835.0
-962.0;-44.0;-45;844.0
-982.0;-15.0;-43;847.0
-876.0;-17.0;-42;783.0
-747.0;-27.0;-40;724.0
-601.0;-33.0;?;677.0
-537.0;-26.0;-36;604.0
-633.0;-15.0;?;568.0
-623.0;-25.0;-30;518.0
-623.0;-34.0;-28;477.0
-595.0;?;-30;415.0
-543.0;-36.0;?;324.0
-468.0;?;-38;233.0
-416.0;-17.0;-39;261.0
-437.0;3.0;-40;192.0
-301.0;6.0;-40;165.0
-273.0;5.0;-40;76.0
-172.0;-5.0;-40;?
-126.0;-51.0;-39;14.0
-76.0;-28.0;-39;264.0
-81.0;-22.0;?;337.0
?;-3.0;-39;220.0
-144.0;?;-39;118.0
-126.0;-21.0;-40;112.0
-180.0;-18.0;-39;255.0
-222.0;-11.0;-40;301.0
-164.0;-22.0;-41;304.0
-131.0;-54.0;-41;311.0
-94.0;-28.0;-42;170.0
?;-10.0;-43;118.0
?;-17.0;?;132.0
-140.0;?;-43;215.0
-143.0;-60.0;-44;291.0
-183.0;?;-47;347.0
-254.0;?;-48;414.0
-305.0;-33.0;-51;422.0
-333.0;-34.0;-57;420.0
-331.0;-38.0;-62;?
-407.0;-38.0;?;600.0
-582.0;-80.0;-89;698.0
-569.0;-40.0;-83;648.0
-447.0;-159.0;-77;386.0
-352.0;-253.0;-80;136.0
-283.0;-92.0;-79;47.0
-296.0;-107.0;-81;141.0
-307.0;-207.0;-78;221.0
-302.0;-533.0;-67;86.0
-247.0;-551.0;-66;13.0
-236.0;-256.0;-56;-73.0
-140.0;-199.0;-50;-107.0
-126.0;-300.0;?;-87.0
-113.0;-456.0;-33;-4.0
-101.0;-446.0;-30;106.0
-149.0;-381.0;-31;231.0
-222.0;-314.0;-29;185.0
-259.0;-277.0;-32;154.0
-318.0;-250.0;-34;414.0
-461.0;-195.0;-35;685.0
-517.0;?;-35;884.0
-546.0;-127.0;-35;843.0
-587.0;-101.0;-35;601.0
-546.0;-35.0;-35;606.0
-306.0;-94.0;-35;607.0
-243.0;-11.0;-35;466.0
-333.0;188.0;-35;417.0
-398.0;159.0;-35;384.0
-358.0;-198.0;-35;458.0
-322.0;-655.0;-35;508.0
?;224.0;-35;529.0
-389.0;?;-35;544.0
-361.0;-291.0;-35;549.0
-393.0;-165.0;-35;649.0
-451.0;107.0;-35;604.0
-466.0;0.0;-35;643.0
-511.0;58.0;-35;655.0
-559.0;81.0;-35;661.0
-545.0;167.0;-35;550.0
-533.0;191.0;-35;454.0
-516.0;138.0;-35;461.0
-476.0;27.0;?;472.0
-563.0;-14.0;-36;?
-670.0;-20.0;-37;539.0
-580.0;6.0;-39;576.0
-647.0;-72.0;-42;513.0
-772.0;-44.0;-45;521.0
-778.0;5.0;-47;388.0
-714.0;-10.0;-47;391.0
-592.0;-142.0;-47;?
-585.0;-90.0;-47;320.0
-631.0;3.0;-47;534.0
-593.0;-151.0;-49;681.0
-838.0;-243.0;-51;319.0
-844.0;-277.0;-51;529.0
-782.0;-274.0;-52;62.0
-406.0;-85.0;?;462.0
-581.0;-403.0;-52;188.0
-329.0;-678.0;-52;1199.0
-745.0;-416.0;-51;339.0
