Accelerometer RKN_ accY;InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit L-SHOE Nav_Ax
850.0;18.0;-18;20;738;644;18;-7
859.0;-23.0;-2;17;744;641;2;?
840.0;-16.0;-15;11;748;647;15;2
833.0;2.0;-4;12;748;645;4;3
?;10.0;-9;12;748;646;9;2
835.0;?;-35;17;740;646;35;-6
851.0;33.0;19;14;745;645;-19;1
849.0;22.0;18;13;747;645;-18;?
845.0;9.0;-32;15;743;645;32;1
844.0;-8.0;-15;13;746;645;15;2
842.0;32.0;?;13;746;646;9;-1
831.0;29.0;-10;13;746;646;?;-2
852.0;110.0;-19;16;744;643;19;3
834.0;77.0;-40;14;743;?;40;2
844.0;97.0;-22;10;741;656;22;-1
858.0;149.0;-39;?;743;652;39;0
859.0;?;-64;16;?;646;64;8
842.0;118.0;-18;22;729;653;18;7
851.0;72.0;-9;19;730;656;9;-10
867.0;-137.0;6;17;737;651;-6;0
838.0;-429.0;22;13;739;654;-22;13
845.0;-352.0;2;12;740;655;-2;1
859.0;-303.0;22;21;731;652;-22;1
858.0;-115.0;11;18;?;652;-11;0
859.0;130.0;-1;11;740;?;1;-1
857.0;106.0;24;12;739;655;-24;3
860.0;123.0;2;11;740;656;-2;1
852.0;?;-6;15;736;656;6;-1
850.0;147.0;13;17;736;652;-13;?
842.0;248.0;0;?;?;651;0;-1
847.0;299.0;23;15;732;659;-23;-4
850.0;382.0;32;12;738;657;-32;1
850.0;402.0;27;11;742;654;-27;4
850.0;430.0;45;19;733;653;-45;2
850.0;344.0;18;11;744;651;-18;3
851.0;233.0;-6;3;749;658;6;4
856.0;?;-13;15;741;?;13;6
842.0;21.0;6;19;738;646;-6;-3
847.0;-43.0;?;13;736;657;-40;-9
846.0;-78.0;34;14;741;651;-34;?
854.0;-200.0;34;14;741;651;-34;0
841.0;?;36;14;738;653;-36;-1
851.0;-85.0;35;15;742;647;-35;0
853.0;-84.0;32;22;734;645;-32;-2
855.0;30.0;20;23;732;648;-20;1
846.0;61.0;1;12;746;648;-1;5
852.0;71.0;-2;13;745;?;2;?
840.0;-225.0;27;14;741;650;-27;2
849.0;-553.0;35;11;742;652;-35;2
841.0;-847.0;38;13;742;650;-38;2
850.0;-904.0;29;12;?;653;-29;2
850.0;-1062.0;-9;13;739;656;9;-1
859.0;-1151.0;-2;14;740;?;2;-1
859.0;-1027.0;-5;12;739;655;5;?
840.0;-751.0;-33;17;737;650;33;?
827.0;-382.0;18;19;742;?;-18;4
853.0;?;39;16;743;644;-39;5
850.0;358.0;-19;16;739;652;19;1
839.0;636.0;1;11;740;656;-1;5
836.0;890.0;25;15;740;649;-25;6
838.0;1065.0;?;16;738;650;4;0
850.0;1044.0;16;15;735;656;-16;-4
838.0;990.0;32;17;735;654;-32;-3
866.0;940.0;-7;13;738;?;7;-2
843.0;858.0;-16;16;736;653;16;0
867.0;709.0;10;15;739;651;-10;4
832.0;737.0;11;12;743;651;-11;5
833.0;721.0;15;12;?;653;-15;6
831.0;?;-3;10;740;658;3;5
847.0;833.0;-21;15;738;652;21;1
868.0;874.0;18;16;741;647;-18;2
839.0;733.0;4;16;738;650;-4;3
838.0;653.0;-32;20;?;652;32;1
848.0;534.0;-10;17;737;651;10;2
841.0;321.0;14;?;742;?;-14;-2
854.0;83.0;14;12;742;?;-14;-3
836.0;31.0;-12;13;744;648;12;6
836.0;85.0;-26;11;747;647;26;10
848.0;120.0;-15;14;744;646;15;8
851.0;248.0;-25;10;747;649;25;10
849.0;199.0;-30;7;748;654;30;7
859.0;188.0;-20;12;741;654;20;0
850.0;237.0;-24;11;741;655;24;0
858.0;162.0;0;14;741;649;0;1
829.0;182.0;12;13;739;653;-12;0
823.0;192.0;2;13;737;657;-2;-1
836.0;216.0;13;24;733;645;-13;-1
851.0;?;4;?;738;645;-4;5
848.0;?;-1;18;740;646;1;7
853.0;30.0;4;20;738;644;-4;?
861.0;-52.0;1;18;?;646;-1;7
852.0;-67.0;2;19;?;645;-2;6
851.0;-2.0;2;19;739;646;-2;6
837.0;3.0;2;19;739;645;-2;6
836.0;?;?;19;739;645;-2;6
843.0;-46.0;2;19;739;645;-2;6
832.0;-71.0;2;19;739;645;-2;6
847.0;-66.0;?;19;739;645;-2;6
859.0;-49.0;2;19;739;646;-2;6
850.0;-59.0;2;19;739;646;-2;6
?;-26.0;2;19;?;644;-2;6
845.0;55.0;-2;16;739;649;2;6
867.0;57.0;-12;9;744;655;12;8
845.0;?;-7;13;740;653;7;6
837.0;141.0;2;20;733;652;-2;2
837.0;142.0;-8;9;744;654;8;4
852.0;225.0;1;8;741;658;-1;2
849.0;155.0;24;20;733;?;-24;-4
848.0;57.0;18;18;738;647;-18;-2
853.0;-10.0;-1;9;743;656;1;1
834.0;34.0;-19;13;743;650;19;0
?;96.0;-25;21;735;646;25;-2
833.0;36.0;3;16;737;652;-3;-1
848.0;-64.0;9;12;741;654;-9;0
833.0;-152.0;-15;12;740;654;15;2
833.0;-218.0;-6;11;742;654;6;4
849.0;-334.0;12;17;?;652;-12;4
840.0;-398.0;0;17;737;651;0;4
841.0;-476.0;-28;14;738;652;28;2
841.0;-435.0;-25;16;734;655;25;-2
837.0;-450.0;-21;13;736;658;21;1
835.0;-397.0;-5;13;738;655;5;?
856.0;-309.0;32;18;736;650;-32;0
836.0;-288.0;20;12;741;653;-20;5
842.0;-269.0;10;6;?;657;-10;10
849.0;-300.0;10;12;741;653;-10;3
857.0;-270.0;0;14;740;652;?;0
?;-273.0;-10;14;?;654;10;4
850.0;-192.0;-21;19;733;652;?;0
841.0;-195.0;1;20;732;651;?;-2
858.0;-198.0;-17;21;730;652;17;1
832.0;-147.0;-24;20;729;655;24;-2
823.0;-155.0;7;16;734;655;-7;-3
844.0;-104.0;13;14;?;654;-13;2
859.0;-48.0;24;13;737;657;-24;4
859.0;-72.0;7;18;732;655;-7;2
855.0;-11.0;7;22;733;647;-7;2
851.0;-46.0;5;21;733;649;-5;0
840.0;46.0;-24;18;736;651;24;3
838.0;118.0;-20;15;744;646;20;5
849.0;127.0;-28;19;737;?;28;-2
830.0;149.0;-24;19;729;656;24;-1
844.0;230.0;14;14;735;657;-14;-1
851.0;213.0;23;10;743;654;-23;2
849.0;168.0;26;10;743;654;-26;2
850.0;?;24;14;737;656;-24;-10
849.0;78.0;-13;18;734;652;13;-3
859.0;18.0;-23;18;734;651;23;2
840.0;9.0;-20;19;733;651;20;-2
831.0;?;-14;17;736;652;14;1
834.0;?;17;10;743;654;-17;4
?;-50.0;14;11;743;654;-14;4
?;-24.0;-16;19;734;?;16;?
848.0;-35.0;-22;20;731;651;22;-3
844.0;-56.0;-19;20;732;651;19;-3
860.0;-23.0;-20;20;732;651;20;-3
842.0;-14.0;-20;20;732;652;20;-3
867.0;7.0;-20;20;732;652;20;-3
848.0;-15.0;3;16;739;649;-3;2
?;-33.0;24;15;740;650;?;2
826.0;?;-6;15;741;647;?;4
836.0;-90.0;2;11;744;652;-2;2
851.0;-66.0;22;12;740;655;-22;-6
850.0;-82.0;-7;14;745;646;7;-2
867.0;-51.0;15;7;748;652;-15;-1
832.0;-70.0;14;15;740;650;-14;-1
848.0;-55.0;-19;16;?;649;?;0
816.0;-26.0;16;10;742;656;-16;-2
845.0;21.0;21;17;740;647;?;?
853.0;27.0;1;16;742;647;-1;-1
?;19.0;23;17;740;647;-23;-1
848.0;19.0;13;18;741;644;-13;-3
863.0;?;30;14;741;650;-30;-6
849.0;-32.0;55;16;738;650;-55;-3
?;-4.0;11;17;744;?;-11;3
843.0;26.0;9;16;746;641;-9;4
855.0;23.0;19;16;744;644;-19;2
844.0;99.0;-1;13;744;648;1;0
840.0;112.0;-14;14;742;649;14;-2
841.0;83.0;-21;?;743;644;21;1
859.0;64.0;-20;11;?;646;?;4
849.0;114.0;-20;10;750;647;20;4
851.0;82.0;-14;18;746;639;14;3
848.0;119.0;2;18;741;644;-2;1
851.0;141.0;17;12;744;649;-17;-2
846.0;134.0;11;14;747;643;-11;-1
839.0;62.0;13;12;746;648;-13;?
841.0;98.0;?;9;750;648;-17;3
?;15.0;-14;20;745;637;14;2
840.0;-131.0;-7;15;745;644;7;-2
845.0;-113.0;14;11;746;?;-14;?
851.0;-121.0;-14;22;737;?;?;-7
853.0;-67.0;-10;18;740;646;10;-4
863.0;-62.0;14;14;746;646;-14;0
823.0;-56.0;-3;14;744;647;3;-2
858.0;-31.0;-3;15;744;645;3;-5
841.0;25.0;18;17;746;640;-18;-2
841.0;-13.0;10;18;743;642;-10;1
841.0;20.0;2;21;740;642;-2;-3
863.0;23.0;27;20;741;641;-27;-4
852.0;-1.0;30;?;742;643;-30;1
855.0;30.0;-30;15;?;?;30;-2
852.0;40.0;7;14;748;642;-7;-1
860.0;44.0;38;18;749;635;-38;6
855.0;22.0;-38;15;748;641;38;2
839.0;-41.0;-4;8;?;642;4;6
833.0;-51.0;?;4;762;641;-19;11
850.0;?;18;11;753;640;-18;5
855.0;-46.0;14;21;743;637;-14;-2
841.0;?;-31;17;744;642;31;-3
?;23.0;8;14;748;644;-8;2
850.0;-39.0;5;17;744;643;-5;-1
850.0;-17.0;-20;19;740;643;20;-6
869.0;7.0;3;16;744;643;-3;1
846.0;-45.0;-3;13;748;644;3;5
832.0;-32.0;-21;14;746;646;21;0
846.0;-59.0;-30;17;741;647;30;1
858.0;26.0;-40;17;740;647;40;0
847.0;42.0;-35;15;741;648;35;-1
853.0;?;-3;10;746;650;3;3
857.0;110.0;30;9;744;655;-30;0
839.0;167.0;34;?;741;654;-34;-1
860.0;134.0;25;11;749;646;-25;4
859.0;205.0;19;15;745;?;-19;6
?;177.0;-5;17;?;640;5;4
841.0;?;-23;15;744;?;23;-1
848.0;33.0;-3;19;735;649;3;-2
859.0;-14.0;13;18;740;646;-13;-1
850.0;32.0;4;11;742;654;-4;-4
859.0;-97.0;2;10;742;654;-2;-1
848.0;-250.0;-2;16;739;649;2;-1
855.0;-310.0;-12;16;736;653;12;-5
863.0;-276.0;-7;17;736;651;7;-3
836.0;-374.0;2;?;738;?;-2;0
845.0;-261.0;-6;9;744;654;6;1
?;7.0;-7;18;738;647;7;3
860.0;301.0;15;19;738;646;-15;3
856.0;668.0;5;?;741;654;-5;0
861.0;1019.0;5;20;731;653;-5;-2
849.0;1217.0;3;17;736;652;-3;1
858.0;1420.0;-41;10;745;652;41;3
851.0;1550.0;-1;19;737;647;1;2
858.0;1569.0;16;18;740;645;-16;3
851.0;1452.0;-49;10;745;652;49;2
859.0;1440.0;-22;18;738;648;22;-1
859.0;1055.0;3;21;740;641;?;1
870.0;830.0;-22;15;741;648;?;2
865.0;681.0;1;?;738;646;-1;2
?;461.0;-19;17;738;648;19;1
848.0;399.0;-37;14;738;654;37;0
837.0;306.0;3;15;741;649;?;3
846.0;252.0;-26;11;742;653;?;-2
844.0;?;-43;11;741;655;43;-5
847.0;282.0;10;12;742;653;-10;?
864.0;418.0;?;18;733;653;-47;-2
830.0;?;-22;13;748;645;22;4
858.0;-290.0;-15;9;746;652;15;-3
841.0;-92.0;8;8;747;652;-8;-3
842.0;-133.0;-17;10;750;646;17;1
839.0;-402.0;-5;9;750;648;5;1
832.0;370.0;2;12;748;646;-2;3
846.0;722.0;-16;?;?;645;16;-2
860.0;678.0;-24;14;741;650;24;-2
858.0;646.0;-12;12;742;651;12;1
858.0;374.0;-12;15;742;648;12;-3
860.0;61.0;-19;19;739;645;19;-4
852.0;-74.0;-9;23;734;?;9;-3
850.0;-146.0;-23;16;743;645;23;2
843.0;-105.0;-36;10;747;648;36;-1
840.0;-64.0;9;12;744;649;-9;-2
847.0;-28.0;14;15;744;646;-14;1
868.0;20.0;-35;18;742;643;35;?
851.0;57.0;-33;18;742;643;33;-1
850.0;54.0;-5;16;742;645;5;-1
848.0;63.0;10;17;741;644;-10;-2
844.0;50.0;-10;14;742;648;10;0
844.0;-1.0;20;11;741;654;-20;0
839.0;34.0;41;17;740;647;-41;-1
853.0;38.0;-7;20;742;641;7;2
835.0;22.0;18;14;743;?;-18;2
866.0;3.0;8;13;743;648;-8;-2
850.0;4.0;23;19;740;644;-23;2
850.0;35.0;?;14;741;650;-53;1
849.0;59.0;?;8;748;652;0;1
849.0;83.0;10;14;745;646;-10;6
856.0;105.0;2;22;735;645;-2;0
853.0;116.0;-16;22;735;644;16;-5
833.0;133.0;-4;17;738;648;4;-2
840.0;72.0;7;14;738;654;-7;-2
832.0;41.0;24;15;742;647;-24;-1
843.0;-28.0;15;15;744;645;-15;-1
869.0;?;9;12;745;648;-9;1
?;42.0;-20;?;745;645;20;?
865.0;45.0;?;15;742;648;23;?
875.0;78.0;4;14;740;652;-4;-1
849.0;20.0;-21;?;?;650;21;-7
838.0;25.0;-26;17;737;650;26;-9
845.0;18.0;20;14;?;648;-20;5
849.0;11.0;43;12;745;648;?;2
854.0;32.0;25;18;739;646;-25;?
860.0;-13.0;13;20;738;644;-13;-1
857.0;-46.0;13;15;742;648;-13;-3
860.0;?;12;12;746;648;-12;3
843.0;-19.0;11;12;744;650;-11;-1
840.0;-2.0;-17;14;739;652;17;-5
841.0;-2.0;-6;16;?;654;6;-3
841.0;-5.0;38;14;742;650;-38;-2
851.0;8.0;14;13;748;644;-14;2
859.0;24.0;-3;14;743;649;3;-2
845.0;32.0;22;13;744;647;-22;-4
859.0;-6.0;10;14;745;645;-10;0
859.0;-12.0;-14;11;747;?;14;-1
841.0;20.0;-8;10;749;648;8;0
847.0;4.0;-8;15;743;648;8;2
842.0;7.0;-27;16;743;645;27;-1
852.0;-18.0;-31;10;746;651;31;-1
848.0;4.0;-4;10;745;652;4;2
850.0;19.0;-3;18;740;646;3;-1
855.0;24.0;-6;17;739;648;6;-1
861.0;44.0;22;12;746;648;-22;?
841.0;1.0;?;15;741;649;-3;1
859.0;-12.0;-28;13;743;649;28;1
840.0;?;-31;7;750;650;31;7
833.0;21.0;-29;?;745;648;29;2
?;-10.0;-6;19;740;643;6;-3
840.0;-21.0;12;16;744;645;-12;4
858.0;22.0;5;?;745;647;-5;2
863.0;17.0;0;15;742;647;0;-1
847.0;40.0;4;12;746;648;-4;1
?;8.0;0;?;744;650;0;-1
860.0;?;-10;18;736;649;10;-2
869.0;-34.0;-19;17;743;644;19;3
871.0;4.0;-8;14;745;644;8;4
848.0;33.0;17;17;741;645;-17;4
844.0;33.0;-1;14;744;646;1;0
867.0;35.0;-19;10;746;650;19;-5
861.0;43.0;2;11;746;650;-2;-1
850.0;13.0;-5;11;748;646;5;2
858.0;-6.0;-22;17;?;644;22;-2
843.0;27.0;-11;17;738;648;11;-3
?;-3.0;-11;17;?;649;11;-2
839.0;-4.0;-5;15;?;650;5;-2
850.0;46.0;13;10;744;654;-13;0
838.0;21.0;13;16;741;648;-13;?
856.0;56.0;14;21;741;639;-14;0
858.0;41.0;7;18;741;643;-7;-1
855.0;27.0;4;11;743;652;-4;-2
847.0;-13.0;14;11;745;651;-14;1
851.0;-12.0;13;20;738;646;-13;2
847.0;38.0;?;20;737;645;-13;2
858.0;-5.0;13;18;739;646;-13;2
843.0;12.0;14;21;737;644;-14;3
848.0;42.0;9;17;739;647;-9;?
859.0;26.0;2;10;745;652;-2;-2
869.0;38.0;2;11;748;648;-2;?
855.0;14.0;0;10;747;650;0;3
835.0;-6.0;12;11;742;653;-12;-1
859.0;7.0;7;17;739;648;-7;-6
848.0;-8.0;5;15;?;646;-5;?
848.0;-36.0;12;13;745;648;-12;1
839.0;-17.0;2;18;739;648;-2;-3
839.0;3.0;4;14;739;652;-4;-5
849.0;20.0;-14;11;742;654;14;-2
860.0;4.0;-10;16;739;648;10;-4
858.0;17.0;18;17;741;645;-18;0
?;6.0;-1;13;?;646;1;6
859.0;-25.0;-19;13;746;646;19;2
850.0;36.0;-27;15;?;644;27;2
858.0;21.0;-35;15;746;642;?;4
851.0;-9.0;-19;?;745;646;19;1
841.0;-51.0;9;?;744;649;-9;-3
841.0;-54.0;12;15;744;645;-12;-2
863.0;-34.0;11;15;744;645;-11;0
850.0;64.0;-71;12;738;657;71;-1
849.0;-1.0;-82;12;735;660;82;-1
859.0;32.0;-34;40;725;631;34;3
859.0;61.0;-21;54;722;611;21;18
857.0;-187.0;-7;22;731;649;7;?
844.0;-291.0;5;7;730;673;-5;-1
866.0;-213.0;49;24;723;?;-49;3
837.0;-261.0;154;?;730;653;-154;-6
841.0;-321.0;168;-1;747;667;-168;1
845.0;-437.0;192;-3;751;?;-192;-16
858.0;-466.0;282;21;731;652;?;-21
845.0;-254.0;298;6;730;677;-298;?
856.0;3.0;584;-4;743;678;-584;-73
?;247.0;970;6;781;615;-970;?
845.0;332.0;937;?;?;547;-937;41
866.0;412.0;851;46;811;500;-851;47
?;400.0;822;-3;850;532;-822;61
848.0;315.0;815;-48;902;533;-815;30
851.0;?;849;5;882;462;-849;23
841.0;189.0;825;33;863;445;-825;62
850.0;82.0;826;32;863;446;-826;63
859.0;-74.0;814;?;866;437;-814;55
859.0;-97.0;845;32;859;455;-845;?
856.0;-17.0;797;32;870;431;-797;51
850.0;123.0;852;33;857;457;-852;68
845.0;163.0;816;?;866;440;-816;58
843.0;196.0;785;32;872;427;-785;51
849.0;247.0;?;30;831;523;-1026;93
858.0;281.0;-341;80;981;22;341;-44
876.0;338.0;-2411;217;1056;-637;2411;-51
868.0;349.0;-1169;108;1082;-282;1169;-150
841.0;549.0;1005;-95;1212;345;-1005;-573
856.0;655.0;814;?;964;334;-814;-624
844.0;555.0;1179;495;685;257;-1179;-593
848.0;562.0;1806;404;755;433;-1806;-725
859.0;335.0;1434;?;774;456;-1434;-574
850.0;399.0;1228;?;718;681;-1228;-407
850.0;-84.0;965;368;461;667;?;-395
859.0;-339.0;925;844;167;483;-925;-483
844.0;-651.0;755;-83;833;1207;-755;-777
834.0;?;-83;?;1869;?;83;-749
856.0;-1234.0;-702;-878;1946;207;702;-377
855.0;-1323.0;-517;-1034;2063;434;517;-542
848.0;-1371.0;-561;-989;2020;389;561;-498
?;-1312.0;-999;-193;1000;244;999;74
844.0;-1101.0;-543;86;827;350;?;-178
843.0;-810.0;14;-18;1063;363;-14;-395
859.0;-433.0;5;53;850;282;-5;-52
851.0;-8.0;-280;11;945;216;280;-52
850.0;?;-651;0;945;298;651;-101
841.0;1066.0;-647;12;917;313;647;-100
849.0;902.0;-960;-5;965;296;960;-81
850.0;904.0;-1408;60;885;367;1408;-121
849.0;1050.0;-1401;58;859;472;1401;-222
841.0;1501.0;-1352;74;835;480;1352;-201
852.0;1993.0;-1315;127;785;451;1315;-150
860.0;2148.0;?;28;828;532;1314;-103
873.0;2207.0;-1230;16;798;599;1230;-127
878.0;2225.0;-1003;?;719;627;1003;-132
873.0;2047.0;-940;-4;735;696;940;-118
843.0;1790.0;-812;9;711;?;812;-173
855.0;1434.0;-479;42;682;698;479;-150
882.0;1127.0;-380;35;701;685;380;-118
939.0;1179.0;-435;46;713;674;435;-155
987.0;1188.0;-551;-27;747;717;551;-49
?;1129.0;-460;-59;734;764;460;-31
826.0;1068.0;-68;24;664;744;68;-162
784.0;1025.0;14;29;667;728;-14;-127
813.0;839.0;-39;27;674;723;39;-122
883.0;783.0;32;38;660;721;?;-128
918.0;829.0;36;21;679;721;-36;-97
863.0;793.0;29;31;678;711;-29;-109
858.0;529.0;69;33;664;715;-69;-86
861.0;369.0;80;24;673;718;-80;-85
847.0;320.0;65;26;681;?;-65;-77
871.0;452.0;?;25;680;709;-43;-78
956.0;448.0;31;21;677;?;-31;-92
868.0;539.0;6;?;672;718;-6;-84
772.0;635.0;14;22;673;720;-14;-86
660.0;612.0;100;19;677;719;-100;-87
597.0;285.0;104;20;684;709;?;-78
661.0;?;86;18;680;713;-86;-62
791.0;211.0;102;23;682;703;-102;-56
781.0;86.0;?;24;693;693;-54;-61
758.0;91.0;3;24;685;701;-3;-56
792.0;223.0;28;25;675;707;?;-53
716.0;319.0;145;13;676;722;-145;-70
713.0;446.0;291;29;680;697;-291;-79
715.0;437.0;396;-11;703;727;-396;-43
824.0;?;479;-45;710;769;-479;-31
852.0;351.0;630;16;713;681;-630;-55
884.0;214.0;785;22;735;646;-785;-49
?;270.0;813;21;715;670;-813;-57
632.0;271.0;853;32;750;612;-853;-61
572.0;344.0;849;-6;826;577;-849;-73
326.0;369.0;762;5;810;578;-762;-61
510.0;223.0;776;12;808;569;-776;-13
852.0;79.0;804;-13;839;569;-804;?
?;31.0;811;32;?;496;-811;7
614.0;-23.0;851;39;853;442;-851;37
281.0;17.0;777;-40;930;476;-777;-74
399.0;-108.0;698;-18;927;437;?;-95
?;-143.0;562;1;933;378;-562;-51
524.0;-103.0;332;-32;973;373;?;-70
488.0;-50.0;471;33;899;349;-471;?
557.0;31.0;567;-43;?;387;-567;-8
765.0;81.0;417;-20;955;374;-417;-72
744.0;335.0;431;128;826;?;-431;23
610.0;413.0;353;-22;969;329;-353;-23
719.0;337.0;221;-83;1021;369;-221;-65
778.0;361.0;169;-66;1024;309;-169;-25
760.0;276.0;-118;-107;?;328;118;-53
875.0;209.0;-423;-73;1029;324;423;-33
857.0;80.0;-707;4;946;322;707;-25
858.0;33.0;-947;120;781;431;947;-153
803.0;-51.0;-820;125;766;470;820;-217
758.0;-101.0;-970;105;757;491;970;-127
913.0;-42.0;-1170;83;737;559;1170;-100
1020.0;-49.0;-974;27;780;?;974;-127
832.0;-97.0;-1045;39;747;?;1045;-124
934.0;-50.0;?;42;743;621;1190;-133
916.0;-157.0;-1132;-19;787;659;1132;-135
914.0;-124.0;-1171;-104;842;725;1171;-115
933.0;-26.0;-1361;?;764;677;1361;-92
940.0;-88.0;-1214;?;703;628;1214;36
941.0;-115.0;-1213;-7;755;673;1213;43
887.0;-190.0;-1160;100;678;600;1160;43
908.0;-179.0;-170;?;566;?;170;236
905.0;-160.0;?;494;409;327;68;-86
941.0;-293.0;-404;236;453;628;404;-231
917.0;-179.0;20;-84;676;844;-20;85
954.0;-62.0;-35;-2;682;735;35;-27
980.0;-28.0;-96;25;?;714;96;-74
923.0;-86.0;-6;-1;672;743;?;-32
938.0;-139.0;-24;31;651;719;24;-63
940.0;-185.0;29;12;666;729;-29;-19
893.0;-265.0;9;22;660;724;-9;-36
949.0;-288.0;12;23;659;723;-12;-41
978.0;-384.0;16;18;?;725;-16;-49
1027.0;-377.0;12;20;665;721;-12;?
955.0;-316.0;13;19;665;722;-13;-31
933.0;-342.0;13;19;665;721;-13;-37
982.0;-374.0;13;19;665;722;-13;-36
950.0;-322.0;23;19;?;?;-23;-37
908.0;-301.0;22;17;666;724;-22;-34
930.0;-306.0;-9;11;667;729;9;-21
915.0;?;8;22;657;724;-8;-38
854.0;-340.0;18;29;?;713;-18;-41
868.0;-150.0;-21;?;667;718;21;-19
878.0;-130.0;7;21;663;720;-7;-20
884.0;-215.0;34;20;670;713;-34;-10
840.0;?;-12;17;672;717;12;-3
849.0;-212.0;-34;15;668;723;34;-5
859.0;-175.0;-31;17;671;716;31;-1
865.0;-152.0;-30;21;669;714;?;-7
816.0;-146.0;-12;16;669;?;12;-7
831.0;-220.0;-5;14;670;722;5;-5
807.0;-232.0;-17;17;664;722;17;-9
833.0;-190.0;-20;15;?;725;20;-7
789.0;-185.0;-19;21;667;?;19;0
811.0;-196.0;-8;24;665;714;8;2
822.0;-219.0;?;19;?;721;7;-2
?;?;-20;20;665;718;20;-3
802.0;-159.0;-17;14;665;?;17;-5
784.0;-116.0;-23;10;668;729;23;-8
804.0;-113.0;2;17;?;720;-2;0
814.0;-99.0;23;19;663;724;-23;5
845.0;-110.0;-32;23;659;720;32;-5
856.0;-60.0;-47;24;659;718;47;-8
854.0;-70.0;-41;24;659;719;41;-7
886.0;-81.0;-36;22;?;720;36;?
896.0;-71.0;-20;17;659;729;20;-1
891.0;-73.0;-31;17;662;728;31;3
888.0;-93.0;-13;16;667;723;13;7
910.0;?;-12;14;662;730;12;5
934.0;-66.0;-25;13;658;735;25;3
917.0;-69.0;?;?;660;731;17;4
922.0;-48.0;-22;19;659;727;22;1
910.0;1.0;-20;18;660;728;20;2
889.0;14.0;-1;14;661;731;1;4
893.0;-7.0;4;14;661;731;-4;4
978.0;5.0;1;13;662;732;-1;4
1006.0;28.0;4;?;659;730;-4;4
954.0;79.0;14;22;653;728;-14;1
?;82.0;4;17;657;731;-4;-2
1028.0;82.0;-21;15;659;731;21;-2
956.0;21.0;6;19;653;?;-6;-2
978.0;-22.0;28;20;658;725;-28;?
955.0;18.0;5;17;663;725;-5;-2
941.0;49.0;?;15;658;734;-3;1
970.0;74.0;13;16;659;730;-13;-2
968.0;61.0;-1;17;?;729;1;-1
968.0;61.0;-18;?;658;726;18;0
989.0;116.0;9;16;663;727;-9;3
981.0;106.0;23;15;660;732;-23;5
977.0;69.0;25;19;656;729;-25;-3
989.0;31.0;27;20;656;728;-27;-5
979.0;-44.0;-23;23;656;723;23;2
999.0;35.0;-12;18;659;728;12;4
1005.0;-12.0;18;16;658;731;-18;-2
985.0;-3.0;-2;19;658;727;2;-2
968.0;-12.0;15;15;662;730;-15;1
986.0;60.0;17;19;658;728;-17;-3
996.0;31.0;-8;20;656;727;8;-3
1001.0;32.0;3;20;658;?;-3;?
984.0;-10.0;16;23;657;723;-16;-1
994.0;?;11;18;661;726;-11;?
998.0;-44.0;-10;11;666;732;10;3
991.0;-11.0;-31;11;660;736;31;-2
994.0;25.0;-2;18;?;728;2;-3
979.0;25.0;22;19;660;725;-22;0
978.0;2.0;3;13;662;731;-3;1
996.0;-17.0;-10;?;663;728;10;-2
1007.0;-9.0;-9;14;664;730;9;-1
997.0;-11.0;9;?;666;735;-9;6
971.0;-56.0;14;15;659;731;-14;3
989.0;-40.0;-22;22;653;728;22;-2
991.0;21.0;-24;20;654;729;24;-1
990.0;-3.0;-9;19;658;727;9;1
970.0;-28.0;-9;19;658;728;9;0
992.0;-49.0;20;22;654;728;-20;-2
990.0;-10.0;13;19;?;723;-13;5
999.0;-9.0;-6;16;664;726;6;8
996.0;-9.0;-12;17;654;733;12;0
997.0;42.0;-5;15;655;?;5;-5
1003.0;-24.0;13;16;660;730;-13;?
1002.0;-42.0;-16;21;658;725;16;2
981.0;-36.0;-3;20;655;728;3;0
978.0;9.0;22;20;657;726;-22;0
979.0;9.0;26;21;660;723;-26;5
979.0;15.0;21;16;660;730;-21;5
998.0;-3.0;-8;20;659;724;8;-2
997.0;20.0;-8;23;659;720;8;-3
998.0;70.0;-20;14;659;732;20;0
982.0;29.0;?;17;660;728;2;-2
984.0;16.0;25;20;659;724;-25;?
979.0;0.0;-13;15;660;731;13;0
977.0;?;-12;21;661;721;12;-3
984.0;54.0;21;24;658;721;?;-2
986.0;72.0;21;17;656;731;-21;0
1001.0;68.0;30;27;650;722;-30;5
996.0;86.0;14;16;?;732;-14;0
998.0;59.0;-21;15;667;725;21;2
992.0;58.0;-20;32;?;708;20;3
971.0;66.0;-16;7;?;738;16;-7
987.0;71.0;0;15;660;732;0;14
989.0;88.0;-61;14;663;726;61;-35
979.0;110.0;-103;-7;670;748;103;-63
992.0;?;-40;16;662;729;40;15
1006.0;243.0;-38;17;662;727;38;18
995.0;280.0;-33;20;648;735;33;-1
983.0;315.0;-10;29;634;735;10;5
982.0;422.0;-32;22;646;734;32;0
985.0;442.0;-41;19;651;735;41;5
978.0;594.0;?;18;644;742;19;3
972.0;643.0;28;22;645;735;-28;5
979.0;659.0;41;23;647;?;-41;7
986.0;646.0;27;24;644;733;-27;4
973.0;761.0;51;20;?;734;-51;8
