InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit BACK gyroZ
-28.0;-53;-2;-23;90.0;-12.0;-24.0;213;-23;-53;154.0;-14.0
-43.0;-53;4;-22;-68.0;-21.0;-3.0;223;-22;-53;107.0;11.0
-74.0;-48;0;-20;0.0;-65.0;-27.0;222;-20;-48;19.0;-19.0
-151.0;-29;-2;1;10.0;-64.0;-17.0;225;1;-29;10.0;28.0
-47.0;-12;0;8;55.0;-26.0;-84.0;234;8;-12;-47.0;-4.0
-4.0;-8;0;2;14.0;6.0;-23.0;221;2;-8;65.0;-11.0
32.0;-23;-1;?;-65.0;1.0;-32.0;218;35;-23;186.0;-14.0
29.0;-6;0;11;-53.0;-2.0;38.0;223;11;-6;365.0;-23.0
-51.0;26;1;-60;-187.0;-32.0;113.0;215;-60;26;446.0;?
-271.0;16;2;-36;-80.0;-77.0;87.0;217;-36;16;404.0;32.0
-102.0;-27;1;-3;-77.0;-157.0;203.0;223;-3;-27;36.0;16.0
408.0;-77;0;-8;-157.0;-101.0;287.0;?;-8;-77;-376.0;33.0
457.0;-70;0;23;138.0;-124.0;134.0;218;23;-70;-455.0;51.0
-83.0;-37;-2;?;143.0;-169.0;16.0;224;15;-37;-352.0;60.0
-198.0;-16;-1;1;211.0;-216.0;-143.0;222;1;-16;-302.0;70.0
283.0;-1;1;?;122.0;-262.0;-6.0;220;29;-1;-419.0;60.0
-176.0;-2;2;29;133.0;-243.0;-119.0;223;29;-2;-497.0;70.0
-654.0;1;4;31;49.0;-164.0;?;226;31;1;-360.0;36.0
-208.0;-14;3;12;-27.0;-112.0;-226.0;228;12;-14;-102.0;?
532.0;-14;1;17;-87.0;0.0;0.0;?;17;-14;-115.0;24.0
430.0;31;4;7;?;-89.0;52.0;213;7;31;80.0;32.0
-659.0;37;4;-32;-139.0;-138.0;-150.0;222;-32;37;149.0;32.0
-650.0;10;-3;-5;-48.0;-149.0;-292.0;222;-5;10;567.0;2.0
-167.0;16;-4;-27;5.0;-128.0;64.0;222;-27;16;384.0;-11.0
32.0;?;5;-51;32.0;-59.0;65.0;217;-51;?;230.0;-16.0
-77.0;23;4;-41;-122.0;-38.0;95.0;?;-41;23;-2.0;-26.0
-374.0;10;0;-39;-68.0;-134.0;71.0;223;-39;10;15.0;3.0
-309.0;-22;3;9;129.0;-79.0;148.0;221;9;-22;494.0;0.0
-471.0;?;2;30;?;-117.0;3.0;221;30;-13;210.0;-30.0
804.0;-30;1;11;-9.0;-139.0;-33.0;224;11;-30;-159.0;-10.0
213.0;-49;1;2;-101.0;-79.0;67.0;?;2;-49;-865.0;-13.0
-185.0;-39;-1;-22;175.0;-81.0;-201.0;222;-22;-39;-276.0;-22.0
-88.0;-42;1;-1;242.0;-167.0;-81.0;218;-1;-42;-213.0;13.0
-84.0;-21;3;28;?;-73.0;-99.0;214;28;-21;-498.0;11.0
-521.0;14;0;-23;377.0;13.0;-269.0;222;-23;14;-361.0;16.0
598.0;23;-3;-37;284.0;12.0;-47.0;226;-37;23;-334.0;49.0
600.0;14;-4;-34;113.0;1.0;-48.0;229;-34;14;-209.0;28.0
114.0;28;5;-20;-78.0;17.0;-122.0;224;-20;28;-137.0;-13.0
-167.0;39;?;22;-84.0;-93.0;?;220;22;39;269.0;-41.0
-604.0;39;-1;18;-7.0;-68.0;-265.0;224;18;39;700.0;?
-123.0;44;0;18;12.0;-47.0;32.0;217;18;44;260.0;-51.0
56.0;0;?;6;-108.0;23.0;145.0;220;6;0;-17.0;-14.0
95.0;-31;-1;-6;-141.0;40.0;77.0;225;-6;-31;59.0;-11.0
-413.0;-16;-3;-1;4.0;-37.0;142.0;223;-1;-16;255.0;28.0
-659.0;-24;2;-2;180.0;-56.0;46.0;224;-2;-24;471.0;-1.0
-145.0;-22;2;-2;260.0;-124.0;27.0;224;-2;-22;271.0;-8.0
1230.0;-9;-6;-4;-51.0;-50.0;195.0;222;-4;-9;-554.0;21.0
101.0;-28;-6;7;52.0;-58.0;-52.0;213;7;-28;-862.0;51.0
-494.0;-20;5;-4;143.0;-144.0;-278.0;221;-4;-20;-36.0;32.0
-390.0;3;?;-27;-109.0;-74.0;-229.0;232;-27;3;-112.0;82.0
-71.0;-2;7;-21;-103.0;42.0;-137.0;222;-21;-2;-620.0;55.0
-349.0;-1;1;-22;?;144.0;-384.0;223;-22;-1;-209.0;32.0
582.0;-2;-8;-25;34.0;121.0;49.0;227;-25;-2;-372.0;39.0
?;5;-3;-15;-17.0;88.0;-92.0;218;-15;5;-111.0;53.0
-839.0;8;2;-13;68.0;41.0;-390.0;215;-13;8;585.0;15.0
-241.0;?;-1;-10;-183.0;35.0;-232.0;211;-10;13;597.0;28.0
-339.0;30;?;?;-193.0;88.0;-125.0;?;-2;?;?;13.0
-5.0;30;4;-2;-219.0;124.0;169.0;217;-2;30;242.0;4.0
81.0;30;3;-3;-202.0;160.0;201.0;217;-3;30;60.0;3.0
?;19;4;-2;-63.0;110.0;245.0;223;-2;19;-17.0;23.0
-563.0;5;0;-3;204.0;43.0;8.0;224;-3;5;577.0;-43.0
145.0;11;-2;?;170.0;-7.0;11.0;220;-2;11;415.0;-11.0
619.0;8;0;-3;-44.0;-55.0;160.0;228;-3;8;-754.0;-36.0
-362.0;8;0;-3;79.0;-128.0;-70.0;224;-3;8;-563.0;-15.0
-99.0;13;0;0;?;-99.0;-119.0;222;0;13;-328.0;72.0
79.0;-7;0;-10;-62.0;-78.0;-28.0;225;-10;-7;-529.0;9.0
?;-3;1;-7;50.0;-16.0;-155.0;226;-7;?;-653.0;11.0
-61.0;23;2;11;8.0;-36.0;-163.0;228;11;23;?;21.0
401.0;18;0;7;-17.0;99.0;-111.0;225;7;18;-436.0;?
485.0;17;1;6;211.0;106.0;-13.0;219;6;17;-432.0;12.0
-462.0;23;2;14;284.0;9.0;-270.0;214;14;23;179.0;34.0
-252.0;6;1;-18;123.0;-54.0;-253.0;215;-18;6;462.0;57.0
-23.0;-2;?;-52;-44.0;1.0;-71.0;215;-52;-2;358.0;7.0
?;-3;1;-36;-143.0;46.0;41.0;217;-36;-3;371.0;-11.0
-113.0;-22;0;-2;-332.0;129.0;156.0;226;-2;-22;221.0;-4.0
-573.0;-40;-4;25;-132.0;130.0;93.0;233;25;-40;56.0;22.0
-447.0;-43;-5;32;26.0;28.0;117.0;235;32;-43;314.0;23.0
-141.0;-37;-5;18;81.0;3.0;114.0;228;18;?;-52.0;8.0
165.0;-30;-3;5;29.0;-43.0;21.0;218;5;-30;-700.0;-43.0
-83.0;-31;1;9;179.0;-137.0;-59.0;222;9;-31;-711.0;7.0
-49.0;-12;1;-2;257.0;-122.0;-85.0;236;-2;-12;-518.0;?
-61.0;9;2;-30;184.0;-16.0;-192.0;237;-30;9;-242.0;?
223.0;3;6;-32;-48.0;77.0;?;228;-32;3;-166.0;-4.0
?;31;1;-37;-219.0;10.0;-64.0;224;-37;31;-373.0;49.0
-180.0;47;3;-21;-14.0;43.0;-229.0;227;-21;47;30.0;2.0
?;14;3;10;68.0;30.0;-133.0;224;10;14;604.0;20.0
-64.0;-1;-4;-2;27.0;38.0;-44.0;?;-2;-1;500.0;15.0
137.0;-10;2;-6;-152.0;84.0;46.0;216;-6;-10;255.0;-16.0
-140.0;-11;4;9;-280.0;141.0;70.0;222;9;-11;188.0;-25.0
-541.0;?;1;3;-254.0;143.0;-49.0;225;3;-22;194.0;-4.0
-21.0;-52;2;?;92.0;61.0;223.0;228;17;-52;126.0;-22.0
-294.0;-62;-3;26;157.0;52.0;?;227;?;-62;180.0;-62.0
-398.0;?;-1;8;46.0;35.0;-38.0;220;8;-53;-636.0;-65.0
133.0;?;4;16;-2.0;-104.0;73.0;?;16;-28;-776.0;-4.0
-314.0;-16;-2;17;94.0;-98.0;-195.0;223;17;?;-509.0;-11.0
101.0;-29;-3;24;-10.0;-124.0;-158.0;223;24;-29;-480.0;6.0
-1.0;-8;3;2;-122.0;-112.0;-183.0;229;2;-8;-288.0;21.0
275.0;43;5;-57;-265.0;38.0;-175.0;235;-57;43;-36.0;26.0
602.0;41;1;-55;-268.0;42.0;30.0;226;-55;41;-253.0;-15.0
-169.0;24;-3;-36;-116.0;48.0;-35.0;223;?;24;132.0;13.0
-347.0;44;0;-21;-132.0;41.0;-115.0;224;-21;44;582.0;-2.0
-110.0;16;4;-9;-228.0;13.0;-89.0;222;-9;16;401.0;-22.0
185.0;-13;4;-14;-255.0;8.0;48.0;215;-14;-13;413.0;-22.0
91.0;10;4;-12;-351.0;40.0;168.0;219;?;10;131.0;-28.0
-331.0;10;-2;-12;31.0;118.0;177.0;229;-12;10;191.0;-11.0
-358.0;7;?;-13;199.0;9.0;115.0;220;-13;7;262.0;-54.0
25.0;10;1;-12;?;-34.0;355.0;213;-12;10;108.0;-60.0
-26.0;8;-2;-12;214.0;-3.0;51.0;218;-12;8;-309.0;-84.0
?;?;-4;-13;242.0;8.0;15.0;223;-13;7;-636.0;-9.0
-61.0;-2;0;-12;291.0;-52.0;-66.0;228;-12;-2;-537.0;-15.0
44.0;7;1;-3;176.0;-11.0;-26.0;230;-3;7;-478.0;12.0
-107.0;19;?;0;93.0;35.0;-188.0;229;?;19;-331.0;4.0
36.0;17;0;-5;48.0;140.0;-232.0;227;-5;17;-67.0;24.0
365.0;25;?;5;122.0;22.0;-132.0;222;5;25;-367.0;37.0
-59.0;42;1;?;178.0;17.0;-129.0;233;20;?;-360.0;17.0
-404.0;38;14;17;?;-31.0;-282.0;232;17;38;336.0;2.0
-153.0;12;0;9;-36.0;10.0;-90.0;205;9;12;601.0;-20.0
-326.0;4;-4;8;-206.0;143.0;-48.0;200;?;4;405.0;?
-721.0;15;-1;8;-265.0;220.0;-10.0;200;8;15;107.0;-11.0
-405.0;-4;-3;6;-346.0;210.0;99.0;208;6;-4;-217.0;37.0
-45.0;-22;0;-5;160.0;16.0;233.0;225;-5;-22;-103.0;-9.0
-51.0;-22;-1;-2;70.0;-42.0;70.0;221;-2;-22;16.0;?
638.0;-24;-1;3;-545.0;-78.0;134.0;221;3;-24;-1322.0;4.0
1125.0;6;0;-46;256.0;-324.0;334.0;215;-46;6;-1724.0;12.0
343.0;24;-5;-70;538.0;-388.0;-180.0;212;-70;24;428.0;16.0
-155.0;17;-2;-61;-90.0;-68.0;-733.0;224;-61;17;-461.0;20.0
108.0;18;-1;-63;153.0;56.0;-421.0;224;-63;18;111.0;?
-198.0;19;-9;-63;73.0;127.0;-66.0;216;-63;19;446.0;19.0
-428.0;22;-5;-66;89.0;94.0;-174.0;215;-66;22;412.0;6.0
-314.0;-13;-1;-32;114.0;77.0;-191.0;219;-32;-13;651.0;0.0
-157.0;-41;-2;-2;-29.0;95.0;-218.0;224;-2;-41;730.0;-11.0
-339.0;-22;-2;-20;-115.0;29.0;-223.0;221;-20;-22;905.0;?
-606.0;2;-5;-7;-249.0;-66.0;-501.0;218;-7;2;895.0;-28.0
-844.0;9;-4;18;-348.0;-69.0;-517.0;223;18;9;941.0;-47.0
-801.0;7;0;17;-493.0;-112.0;-365.0;224;17;?;944.0;-47.0
-459.0;14;2;23;-661.0;-43.0;-286.0;224;23;14;882.0;-62.0
-81.0;-8;-1;-2;-541.0;19.0;-99.0;221;-2;-8;571.0;-86.0
-109.0;-20;-4;-21;-176.0;29.0;65.0;221;-21;-20;283.0;-73.0
-83.0;-13;1;12;154.0;13.0;12.0;225;12;-13;-66.0;-97.0
137.0;-21;6;19;238.0;40.0;?;220;19;-21;-160.0;-85.0
-19.0;3;5;2;307.0;35.0;-88.0;219;2;3;-126.0;-77.0
-30.0;11;?;-6;239.0;-11.0;-69.0;220;-6;11;-129.0;-83.0
170.0;11;6;3;?;-30.0;25.0;219;3;11;-296.0;-71.0
23.0;2;2;-11;269.0;-40.0;62.0;219;-11;2;-298.0;-87.0
271.0;-22;-3;-32;243.0;-70.0;83.0;218;-32;?;-171.0;-82.0
?;-4;1;-14;272.0;-90.0;-11.0;221;-14;-4;42.0;-60.0
-24.0;2;2;-10;161.0;-38.0;-58.0;226;-10;2;197.0;-36.0
108.0;?;2;-14;215.0;-55.0;-58.0;228;-14;-3;96.0;-49.0
12.0;-1;-1;-12;168.0;-3.0;35.0;226;-12;-1;-14.0;-15.0
-57.0;1;-2;-12;37.0;-9.0;12.0;222;?;1;-16.0;2.0
-132.0;20;0;-13;?;-51.0;12.0;217;-13;20;81.0;-17.0
-98.0;21;-2;-13;-35.0;-47.0;-36.0;219;-13;21;23.0;-14.0
-42.0;-10;0;2;91.0;-41.0;-41.0;228;2;-10;53.0;-4.0
-100.0;-31;3;12;69.0;5.0;-9.0;234;12;-31;14.0;-13.0
?;-4;-1;2;-16.0;-5.0;-75.0;225;2;-4;-34.0;-2.0
-69.0;21;-3;-2;-85.0;?;-74.0;217;-2;21;-7.0;8.0
-29.0;19;-1;9;-200.0;-19.0;14.0;220;9;19;-8.0;-34.0
-58.0;20;-3;10;-108.0;-48.0;86.0;222;10;20;65.0;-22.0
-210.0;5;-2;-15;86.0;?;224.0;221;-15;5;159.0;3.0
155.0;-7;1;-17;-7.0;34.0;181.0;220;-17;-7;111.0;-36.0
135.0;-16;-4;30;73.0;-5.0;325.0;216;30;-16;-176.0;-45.0
-33.0;?;-10;30;188.0;-90.0;146.0;?;30;-20;-343.0;-7.0
-15.0;?;-3;-2;100.0;-89.0;14.0;219;-2;-12;-355.0;12.0
-72.0;?;3;-1;90.0;-97.0;-135.0;218;-1;-20;-364.0;0.0
?;-11;1;-20;118.0;-99.0;-56.0;229;-20;?;-105.0;-45.0
-44.0;10;2;-7;-22.0;-41.0;-62.0;230;-7;10;-116.0;0.0
-140.0;-42;0;21;-213.0;199.0;77.0;232;21;-42;8.0;28.0
-89.0;-37;-2;-8;219.0;53.0;174.0;223;-8;-37;?;-44.0
-149.0;-56;-4;-7;315.0;-26.0;61.0;213;-7;-56;-84.0;-21.0
164.0;-30;?;-7;72.0;-47.0;?;215;-7;-30;-681.0;-27.0
-135.0;15;5;-24;98.0;-148.0;-46.0;234;-24;15;-786.0;?
-31.0;19;1;-12;?;-230.0;-154.0;237;-12;19;-501.0;-6.0
-76.0;21;-2;-10;125.0;-199.0;-176.0;225;-10;21;-267.0;32.0
356.0;-13;?;-22;-60.0;-20.0;-76.0;223;-22;-13;-227.0;53.0
342.0;-12;6;-18;-62.0;17.0;104.0;215;?;-12;-283.0;41.0
-199.0;16;?;-10;88.0;32.0;-213.0;209;-10;16;297.0;16.0
-346.0;6;-6;-13;-132.0;-24.0;-268.0;209;-13;6;781.0;41.0
-110.0;9;-4;-12;-131.0;?;-20.0;210;-12;9;?;6.0
-61.0;?;5;?;-437.0;232.0;103.0;224;-11;?;228.0;20.0
0.0;7;2;-17;-228.0;130.0;16.0;221;-17;7;-85.0;-28.0
82.0;7;-3;2;260.0;71.0;155.0;218;2;7;232.0;-60.0
-107.0;-6;-3;2;236.0;9.0;-58.0;230;2;?;93.0;-73.0
69.0;4;-1;-13;-48.0;-35.0;-31.0;227;-13;4;-406.0;-47.0
107.0;29;2;-12;-41.0;-96.0;?;216;-12;?;-270.0;-13.0
-12.0;7;?;-1;-69.0;-95.0;-44.0;216;-1;7;-139.0;-44.0
-80.0;-22;0;46;-86.0;-97.0;-70.0;226;46;-22;-242.0;-45.0
-31.0;?;-2;19;-43.0;-110.0;-48.0;230;19;-17;-510.0;-33.0
-178.0;-29;0;-14;315.0;?;-201.0;225;-14;-29;?;-8.0
16.0;-26;?;11;-1.0;63.0;-28.0;221;11;-26;-146.0;-11.0
-17.0;8;-6;18;-152.0;-20.0;75.0;221;18;8;?;-2.0
-57.0;10;-4;32;-15.0;?;-106.0;225;32;10;-37.0;-9.0
-110.0;13;?;-18;236.0;-71.0;-236.0;223;-18;13;177.0;8.0
?;18;?;-39;24.0;47.0;-214.0;219;-39;18;570.0;19.0
-499.0;6;-5;13;2.0;117.0;-322.0;217;13;6;511.0;24.0
-234.0;21;-5;3;-63.0;235.0;-94.0;218;3;21;273.0;38.0
-150.0;2;-6;-12;-78.0;244.0;-37.0;220;-12;2;141.0;24.0
-349.0;-36;-5;-4;-108.0;?;-132.0;219;-4;-36;263.0;-32.0
-219.0;-2;-1;3;-177.0;50.0;-218.0;221;3;-2;?;-39.0
-297.0;-31;-3;12;-230.0;-42.0;-277.0;220;12;-31;198.0;-56.0
-399.0;-54;-2;1;-271.0;-101.0;-350.0;224;1;-54;295.0;-71.0
-547.0;13;2;-11;-268.0;-159.0;-326.0;231;-11;13;667.0;-45.0
-872.0;-6;?;15;-318.0;-155.0;-405.0;224;15;-6;893.0;-32.0
-952.0;-24;-2;26;-426.0;-86.0;-436.0;223;26;?;974.0;-32.0
-1018.0;23;-8;3;-412.0;-32.0;-437.0;231;3;23;884.0;-30.0
-1050.0;17;-2;23;-476.0;-15.0;-390.0;224;23;17;763.0;-17.0
-886.0;-2;5;19;-468.0;7.0;-284.0;220;19;-2;644.0;6.0
-891.0;9;-4;-13;-446.0;37.0;-158.0;226;-13;9;710.0;12.0
-778.0;-8;-4;-3;-522.0;27.0;-186.0;226;-3;-8;720.0;28.0
-496.0;-26;-6;-12;-585.0;11.0;-138.0;225;-12;-26;653.0;8.0
-280.0;-1;-2;4;-558.0;58.0;-75.0;225;4;-1;479.0;?
-318.0;4;4;16;-341.0;52.0;-67.0;228;16;4;440.0;17.0
-220.0;-32;0;-5;-289.0;-74.0;-128.0;231;-5;-32;249.0;10.0
-157.0;-40;1;9;-162.0;-65.0;-135.0;223;?;-40;48.0;?
-141.0;2;4;-7;-71.0;-49.0;-37.0;216;-7;2;?;?
9.0;19;2;-23;-261.0;-112.0;-41.0;215;-23;19;416.0;-17.0
52.0;-17;1;15;-518.0;?;-91.0;222;15;-17;549.0;-22.0
-14.0;-9;-1;0;-745.0;-125.0;-92.0;222;0;-9;?;?
-49.0;22;-2;-34;-1056.0;-109.0;-68.0;220;-34;22;133.0;-11.0
-115.0;8;-3;-1;?;-93.0;-73.0;226;-1;?;-182.0;-32.0
-52.0;-9;-2;27;-997.0;-116.0;-30.0;222;27;-9;-628.0;-20.0
11.0;-21;-1;35;-701.0;-136.0;-9.0;221;?;-21;-551.0;-30.0
34.0;-18;-3;40;-437.0;-211.0;-28.0;221;40;-18;-507.0;-5.0
31.0;-27;0;38;-172.0;-179.0;-67.0;219;38;-27;-466.0;-22.0
-29.0;-12;3;37;-25.0;-135.0;-82.0;225;37;-12;-293.0;-50.0
-95.0;29;-1;18;-32.0;?;?;221;18;29;-18.0;-52.0
-80.0;14;-3;-1;-164.0;-36.0;-67.0;214;-1;14;104.0;-114.0
-66.0;?;6;5;-21.0;48.0;8.0;236;5;1;170.0;-86.0
499.0;-19;-1;-6;?;?;58.0;229;-6;-19;-17.0;-96.0
?;-12;1;39;-82.0;1.0;-213.0;223;39;-12;-43.0;-69.0
?;-20;3;-4;-77.0;-48.0;-263.0;218;-4;-20;-114.0;9.0
283.0;-19;4;-6;-143.0;-77.0;-30.0;232;-6;-19;-187.0;-9.0
-199.0;2;6;21;-188.0;-89.0;-126.0;236;21;2;-248.0;17.0
-428.0;7;-5;-6;-185.0;-131.0;-178.0;224;-6;7;-213.0;?
97.0;-4;-6;-21;-226.0;-103.0;?;232;-21;-4;-137.0;122.0
413.0;-2;?;-12;?;-168.0;-83.0;229;-12;-2;-76.0;143.0
255.0;38;-6;-34;-160.0;-218.0;-104.0;219;-34;38;-65.0;120.0
-228.0;9;-6;1;1985.0;125.0;384.0;214;1;9;-670.0;535.0
-298.0;-14;-5;-22;2150.0;186.0;418.0;215;-22;-14;-624.0;465.0
7.0;-22;-3;-5;2100.0;136.0;487.0;212;-5;-22;-862.0;468.0
-270.0;-7;0;2;2072.0;100.0;291.0;215;2;-7;-975.0;445.0
-704.0;9;0;-21;1998.0;-108.0;-169.0;215;-21;9;-1332.0;419.0
313.0;25;1;-61;1905.0;?;-114.0;216;-61;25;-1620.0;348.0
889.0;9;3;-35;1676.0;-718.0;77.0;213;-35;9;-1745.0;355.0
424.0;-34;2;18;1350.0;-691.0;89.0;208;?;-34;-2065.0;297.0
?;-35;-2;-8;969.0;-678.0;-301.0;213;-8;-35;-2073.0;291.0
-324.0;5;-2;-8;431.0;?;-601.0;211;-8;5;-2014.0;324.0
-266.0;38;2;-8;227.0;-702.0;-435.0;211;-8;38;-1889.0;?
-428.0;32;2;-24;361.0;-659.0;-214.0;217;-24;32;-1739.0;264.0
-442.0;19;-2;6;432.0;-587.0;-4.0;209;6;19;-1473.0;224.0
-245.0;29;-3;7;570.0;-433.0;31.0;204;7;?;-1297.0;177.0
-136.0;6;-2;-12;575.0;-368.0;-56.0;209;-12;6;-802.0;67.0
-130.0;-32;0;-4;495.0;-259.0;-117.0;209;-4;-32;-412.0;98.0
-123.0;-18;?;-7;420.0;-170.0;-134.0;207;-7;-18;-110.0;49.0
-242.0;-18;-1;?;238.0;-102.0;-176.0;209;-13;-18;49.0;57.0
-324.0;-30;-3;-13;199.0;-35.0;-178.0;216;-13;-30;66.0;3.0
?;10;2;-23;13.0;-32.0;-114.0;220;-23;10;-27.0;19.0
-239.0;15;5;-15;20.0;-69.0;-99.0;212;-15;?;-105.0;17.0
-178.0;-14;3;-9;-174.0;-70.0;-78.0;214;-9;-14;-122.0;32.0
-108.0;2;-2;-14;-182.0;-33.0;-64.0;219;-14;2;?;8.0
-76.0;-16;-1;10;-196.0;-46.0;-56.0;213;10;-16;123.0;9.0
-189.0;-24;4;15;-375.0;?;-57.0;212;15;-24;318.0;-11.0
-246.0;49;1;-2;-354.0;-15.0;?;216;-2;49;393.0;-9.0
-271.0;58;1;0;-313.0;23.0;-26.0;215;?;58;404.0;-36.0
-439.0;16;3;-24;-305.0;37.0;-24.0;217;-24;16;365.0;-17.0
-534.0;11;4;-30;-245.0;42.0;-84.0;215;-30;11;365.0;-35.0
-545.0;23;3;-22;-179.0;25.0;-77.0;207;-22;23;251.0;-32.0
-599.0;?;2;-20;-149.0;58.0;-28.0;209;-20;15;205.0;-62.0
-248.0;-20;1;-3;-85.0;-3.0;-10.0;?;-3;-20;139.0;-64.0
-3.0;-34;0;-11;?;25.0;?;218;-11;-34;119.0;-34.0
108.0;-22;-1;4;-104.0;-29.0;42.0;217;4;-22;129.0;-60.0
681.0;-24;0;?;-84.0;18.0;157.0;219;26;-24;112.0;-77.0
1245.0;-14;1;11;-128.0;12.0;152.0;215;11;-14;138.0;-66.0
1286.0;10;4;-4;-55.0;6.0;108.0;212;-4;10;146.0;?
-338.0;?;2;2;6.0;26.0;-41.0;?;2;5;85.0;-41.0
-112.0;27;1;?;7.0;-14.0;-75.0;207;-6;27;49.0;-27.0
-228.0;12;5;3;-7.0;19.0;-26.0;209;3;12;36.0;-31.0
-3.0;9;1;9;-18.0;5.0;-35.0;208;9;9;?;-64.0
88.0;9;-2;8;14.0;-46.0;67.0;214;8;9;70.0;-46.0
115.0;9;3;7;35.0;-24.0;85.0;211;7;9;35.0;-7.0
-27.0;5;6;11;58.0;12.0;28.0;208;11;5;87.0;-62.0
-125.0;-11;1;-7;9.0;68.0;-49.0;213;-7;-11;76.0;-40.0
-171.0;-9;0;-28;6.0;21.0;-14.0;216;-28;-9;144.0;-45.0
-528.0;-15;1;-18;-31.0;13.0;-100.0;218;-18;-15;272.0;?
-924.0;-21;2;-2;-124.0;150.0;-167.0;220;-2;-21;558.0;?
-943.0;5;5;-9;-250.0;173.0;-178.0;216;-9;5;874.0;-79.0
-1045.0;-2;-1;-18;-298.0;209.0;?;213;-18;-2;1100.0;-85.0
-1277.0;-12;-4;1;-274.0;208.0;-313.0;211;1;-12;1460.0;-111.0
-674.0;23;1;-18;-285.0;274.0;24.0;213;-18;23;1513.0;-147.0
-397.0;25;2;-56;-271.0;347.0;-163.0;213;?;25;1483.0;-164.0
-596.0;9;2;-53;-263.0;364.0;?;214;-53;9;1277.0;-149.0
-545.0;11;4;-54;-313.0;410.0;50.0;215;-54;11;1061.0;-166.0
-791.0;-8;3;-35;-330.0;385.0;92.0;209;-35;-8;1113.0;-201.0
-895.0;0;4;-13;-391.0;?;49.0;214;-13;0;1125.0;-196.0
-881.0;24;-2;-13;-565.0;369.0;-36.0;217;-13;24;1234.0;-236.0
-899.0;18;2;-12;-712.0;371.0;-98.0;219;-12;18;1282.0;-280.0
-1526.0;19;1;-12;-807.0;424.0;-283.0;218;-12;19;1138.0;?
-2091.0;19;-16;-12;-895.0;426.0;-287.0;193;-12;19;819.0;-282.0
-2234.0;10;?;-5;-997.0;379.0;-14.0;206;-5;10;445.0;-284.0
-1878.0;-15;30;24;-985.0;195.0;217.0;235;24;-15;299.0;-274.0
442.0;-10;-3;-3;-12.0;-131.0;-343.0;209;-3;-10;20.0;79.0
668.0;-24;2;13;59.0;-80.0;-392.0;225;13;-24;33.0;42.0
699.0;-39;2;19;93.0;-51.0;-421.0;221;19;-39;68.0;54.0
945.0;-17;-1;21;80.0;?;-453.0;213;21;-17;29.0;104.0
899.0;?;-1;29;39.0;-50.0;-477.0;221;29;11;22.0;92.0
797.0;9;-1;28;2.0;-16.0;-369.0;219;28;9;5.0;70.0
564.0;17;-2;24;-58.0;19.0;-312.0;219;24;17;-25.0;21.0
761.0;5;1;-8;-82.0;-1.0;-323.0;220;-8;5;-85.0;19.0
497.0;-32;-1;?;-94.0;-14.0;-269.0;219;0;-32;-86.0;23.0
374.0;-21;-3;-1;-115.0;-20.0;-261.0;220;-1;-21;-25.0;10.0
232.0;12;-3;-34;-75.0;43.0;-276.0;219;-34;12;25.0;6.0
121.0;9;-2;-13;-9.0;-24.0;-226.0;219;-13;9;64.0;2.0
165.0;-32;?;?;-186.0;-523.0;-290.0;218;-4;-32;25.0;147.0
611.0;?;-1;-17;-136.0;-490.0;-380.0;217;-17;-31;-3.0;168.0
721.0;-33;1;-10;-237.0;-366.0;-272.0;217;-10;-33;-78.0;148.0
352.0;-30;-1;-12;-148.0;-319.0;-195.0;218;-12;-30;-47.0;145.0
48.0;-33;-1;-13;-115.0;-240.0;-198.0;222;-13;-33;-4.0;111.0
84.0;-33;2;-13;-35.0;-185.0;-143.0;220;-13;-33;-29.0;?
57.0;-7;2;9;16.0;-140.0;-52.0;219;9;-7;14.0;23.0
29.0;2;2;-17;48.0;-89.0;-5.0;220;-17;2;?;24.0
-6.0;-6;?;-30;33.0;-87.0;-13.0;216;-30;-6;8.0;15.0
65.0;-14;-6;-7;14.0;-78.0;-17.0;213;-7;-14;1.0;17.0
74.0;-9;?;-13;-23.0;-36.0;-32.0;213;-13;-9;-16.0;28.0
8.0;17;-6;-13;1.0;-50.0;-62.0;213;-13;17;-47.0;32.0
-16.0;20;2;-12;12.0;-22.0;-42.0;219;-12;20;-29.0;-18.0
-47.0;19;1;-8;-10.0;-27.0;-11.0;221;-8;19;-53.0;2.0
?;18;-6;1;2.0;6.0;-25.0;218;1;18;-22.0;-17.0
-3.0;21;-2;-3;25.0;-21.0;-40.0;223;-3;21;36.0;-34.0
-68.0;17;-1;-1;55.0;21.0;12.0;223;-1;17;19.0;-8.0
-76.0;-10;-3;-1;59.0;19.0;-28.0;216;-1;?;21.0;-34.0
-30.0;1;0;-10;35.0;10.0;-27.0;220;?;1;27.0;-7.0
-45.0;6;4;-13;40.0;-10.0;-30.0;221;?;6;86.0;8.0
