InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit RUA gyroZ;Accelerometer HIP accY;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
-281.0;24;-13.0;763.0;-247.0;-235.0;-418.0;24
-282.0;?;-1.0;763.0;-247.0;-279.0;-419.0;-9
-282.0;119;16.0;776.0;-247.0;-324.0;-217.0;119
-283.0;-18;28.0;764.0;-247.0;-319.0;-359.0;-18
-284.0;107;?;757.0;?;-336.0;190.0;107
-285.0;225;-38.0;776.0;-247.0;-334.0;196.0;225
-285.0;4;-13.0;770.0;-247.0;-218.0;98.0;4
-286.0;972;31.0;777.0;-247.0;-233.0;379.0;972
-287.0;652;32.0;792.0;-247.0;-120.0;-47.0;652
?;-53;61.0;807.0;-248.0;-55.0;-155.0;-53
-288.0;-130;41.0;779.0;-249.0;-22.0;126.0;-130
-289.0;-1864;-44.0;777.0;-250.0;64.0;356.0;-1864
-290.0;-2641;-14.0;800.0;-251.0;85.0;493.0;-2641
-291.0;-2781;24.0;802.0;-252.0;110.0;210.0;-2781
-292.0;-1896;10.0;811.0;-252.0;215.0;275.0;-1896
-292.0;656;-24.0;841.0;-253.0;236.0;855.0;656
-292.0;1321;-93.0;860.0;-254.0;217.0;935.0;1321
-292.0;?;-219.0;862.0;-253.0;211.0;539.0;481
-292.0;69;-280.0;881.0;-251.0;200.0;353.0;69
-294.0;30;-316.0;879.0;?;70.0;357.0;30
-295.0;?;-331.0;?;-246.0;-40.0;256.0;65
-297.0;67;-344.0;939.0;-241.0;-231.0;-68.0;67
-299.0;4;-300.0;939.0;-237.0;?;-333.0;4
-301.0;21;-328.0;946.0;-235.0;-445.0;-571.0;21
-302.0;12;-384.0;924.0;-233.0;-548.0;-646.0;12
-303.0;28;-444.0;931.0;-233.0;-578.0;-542.0;28
-302.0;58;-508.0;?;-234.0;-573.0;-411.0;58
-299.0;20;-514.0;817.0;-236.0;-566.0;-244.0;20
-296.0;25;-405.0;822.0;-237.0;-662.0;-219.0;25
-291.0;9;-227.0;804.0;-238.0;-764.0;-284.0;9
-285.0;3;-50.0;809.0;-238.0;-797.0;-363.0;3
-276.0;2;116.0;820.0;-235.0;-816.0;-364.0;?
-266.0;14;265.0;787.0;-230.0;-906.0;-148.0;14
-257.0;42;243.0;861.0;?;-1007.0;254.0;42
-249.0;36;129.0;824.0;-218.0;-1058.0;594.0;36
-240.0;48;43.0;835.0;-214.0;-1055.0;803.0;48
-230.0;115;42.0;829.0;-209.0;-972.0;865.0;115
-218.0;44;60.0;830.0;-203.0;-865.0;899.0;44
-205.0;204;43.0;?;-194.0;-750.0;968.0;204
-192.0;87;5.0;828.0;-185.0;-657.0;1104.0;87
-179.0;329;-54.0;979.0;-176.0;-627.0;1171.0;329
-165.0;640;-82.0;1066.0;-166.0;-481.0;1151.0;640
-151.0;-16;-156.0;1018.0;-156.0;-367.0;1178.0;-16
-134.0;1607;-194.0;882.0;-147.0;-235.0;1234.0;1607
-118.0;51;-294.0;917.0;-136.0;-77.0;1278.0;51
-102.0;-5505;-395.0;969.0;-126.0;28.0;1263.0;-5505
-89.0;-5221;-471.0;1005.0;-117.0;104.0;1293.0;-5221
-77.0;-1883;-553.0;937.0;-109.0;62.0;1260.0;-1883
-65.0;-365;-526.0;876.0;-98.0;56.0;1108.0;?
-50.0;-215;-501.0;866.0;-83.0;?;780.0;-215
-35.0;-64;-443.0;948.0;?;-61.0;573.0;-64
-16.0;?;-493.0;963.0;-48.0;-90.0;729.0;-319
1.0;-2043;-586.0;948.0;-31.0;-160.0;1064.0;-2043
16.0;-3823;-602.0;904.0;?;-227.0;1352.0;-3823
32.0;-5463;-543.0;925.0;0.0;-271.0;1350.0;-5463
45.0;-4275;-417.0;952.0;13.0;-231.0;1119.0;?
56.0;-2618;-347.0;?;22.0;-72.0;811.0;-2618
?;-2730;-341.0;955.0;30.0;-45.0;681.0;-2730
78.0;-887;-199.0;944.0;37.0;-112.0;617.0;-887
90.0;388;-79.0;935.0;44.0;-137.0;554.0;388
101.0;146;-93.0;914.0;52.0;-104.0;644.0;146
113.0;286;?;951.0;59.0;-73.0;669.0;286
124.0;412;-48.0;940.0;67.0;-31.0;601.0;412
134.0;376;-55.0;918.0;77.0;?;545.0;376
144.0;49;-142.0;947.0;86.0;-69.0;569.0;?
?;-47;-225.0;936.0;?;?;647.0;?
161.0;-27;-291.0;946.0;105.0;-154.0;554.0;-27
169.0;-70;-310.0;856.0;115.0;?;410.0;-70
179.0;-10;-251.0;779.0;126.0;-251.0;258.0;-10
187.0;-28;-186.0;?;138.0;?;113.0;-28
194.0;-93;-267.0;955.0;148.0;-307.0;167.0;-93
201.0;-86;-297.0;916.0;157.0;-322.0;310.0;-86
?;-72;-277.0;921.0;166.0;-355.0;433.0;?
215.0;-86;-180.0;901.0;176.0;-393.0;388.0;-86
221.0;-113;-196.0;877.0;185.0;-336.0;399.0;-113
227.0;-98;-288.0;897.0;193.0;-269.0;541.0;-98
227.0;-50;-413.0;932.0;195.0;-185.0;?;-50
224.0;-54;-534.0;925.0;197.0;-152.0;776.0;-54
228.0;-9;-479.0;841.0;200.0;-175.0;397.0;-9
233.0;23;-325.0;774.0;203.0;-187.0;-26.0;23
241.0;-22;-282.0;793.0;206.0;-71.0;?;-22
250.0;-16;-310.0;867.0;211.0;64.0;667.0;-16
260.0;8;-350.0;942.0;218.0;220.0;1018.0;8
270.0;45;-390.0;943.0;226.0;302.0;1034.0;45
281.0;53;-384.0;938.0;236.0;297.0;916.0;53
295.0;37;-388.0;909.0;?;283.0;891.0;37
311.0;?;-356.0;?;261.0;274.0;971.0;32
328.0;15;-235.0;794.0;275.0;316.0;1035.0;15
345.0;26;-280.0;834.0;291.0;253.0;1265.0;26
364.0;39;-290.0;818.0;308.0;104.0;1570.0;39
386.0;226;-201.0;836.0;326.0;17.0;1692.0;226
415.0;23;-162.0;839.0;346.0;-49.0;1648.0;23
?;207;-271.0;835.0;365.0;-38.0;1842.0;207
468.0;495;-450.0;839.0;387.0;-63.0;2076.0;495
487.0;315;-803.0;858.0;410.0;?;2325.0;315
505.0;746;-1020.0;867.0;427.0;-274.0;2190.0;746
524.0;?;-990.0;1033.0;441.0;-287.0;1858.0;-2160
543.0;-5814;-903.0;1164.0;455.0;-293.0;1707.0;-5814
561.0;-5630;-832.0;?;468.0;-176.0;1537.0;-5630
577.0;-5097;-808.0;720.0;480.0;-56.0;1482.0;?
593.0;-3585;-840.0;931.0;491.0;69.0;1481.0;-3585
607.0;-1694;-849.0;1234.0;499.0;95.0;1453.0;-1694
621.0;-868;-897.0;1156.0;507.0;98.0;1368.0;-868
632.0;-423;-925.0;948.0;513.0;134.0;1252.0;-423
640.0;-743;-910.0;904.0;520.0;177.0;1048.0;-743
649.0;-1173;-854.0;905.0;?;239.0;?;-1173
658.0;-1526;-732.0;909.0;529.0;?;741.0;-1526
669.0;-1743;-554.0;1037.0;531.0;269.0;662.0;-1743
682.0;-1517;-478.0;1029.0;533.0;146.0;845.0;-1517
694.0;-1105;-218.0;955.0;538.0;79.0;1015.0;-1105
701.0;-941;24.0;912.0;546.0;83.0;1074.0;-941
706.0;-662;35.0;924.0;?;125.0;1240.0;-662
710.0;-150;-87.0;947.0;555.0;225.0;1314.0;-150
?;103;-41.0;956.0;555.0;198.0;973.0;103
718.0;636;37.0;946.0;555.0;61.0;448.0;?
721.0;1791;100.0;934.0;556.0;17.0;123.0;1791
723.0;1625;195.0;918.0;558.0;-13.0;31.0;1625
726.0;733;254.0;948.0;560.0;-50.0;135.0;733
729.0;596;254.0;964.0;563.0;18.0;217.0;596
731.0;-1040;250.0;954.0;565.0;152.0;245.0;-1040
734.0;-1133;167.0;991.0;?;148.0;?;-1133
738.0;554;81.0;1062.0;567.0;175.0;73.0;554
741.0;195;-77.0;1036.0;568.0;138.0;?;195
744.0;110;-177.0;1081.0;569.0;85.0;119.0;110
745.0;160;-270.0;1206.0;?;10.0;241.0;160
746.0;-97;-332.0;1287.0;?;-46.0;255.0;?
747.0;101;-387.0;991.0;572.0;-35.0;152.0;101
748.0;27;-309.0;749.0;573.0;-53.0;?;27
750.0;34;-322.0;870.0;573.0;-70.0;7.0;34
752.0;5;-285.0;1024.0;575.0;-114.0;13.0;5
752.0;-29;-281.0;1001.0;577.0;-138.0;-3.0;?
752.0;-15;-257.0;906.0;580.0;-159.0;24.0;-15
751.0;-21;-327.0;770.0;582.0;-219.0;160.0;-21
749.0;6;-329.0;794.0;587.0;-228.0;436.0;6
751.0;?;-224.0;?;588.0;-151.0;734.0;-5
753.0;0;-108.0;867.0;588.0;-70.0;808.0;0
753.0;-52;-175.0;849.0;588.0;48.0;554.0;?
756.0;-109;85.0;820.0;587.0;-20.0;-99.0;?
760.0;-50;444.0;773.0;587.0;-233.0;-662.0;-50
?;-18;?;813.0;589.0;-319.0;-477.0;-18
763.0;-800;116.0;886.0;591.0;-275.0;399.0;-800
764.0;-1478;-25.0;1062.0;592.0;-154.0;1035.0;-1478
765.0;90;34.0;1015.0;594.0;-67.0;904.0;90
767.0;1415;111.0;1077.0;595.0;-87.0;480.0;1415
768.0;755;179.0;1524.0;597.0;-48.0;?;755
769.0;199;94.0;1238.0;598.0;-3.0;-51.0;199
770.0;204;-52.0;629.0;599.0;93.0;-128.0;204
771.0;144;-160.0;723.0;599.0;59.0;5.0;144
772.0;-82;-244.0;968.0;599.0;23.0;191.0;-82
771.0;?;-248.0;1096.0;600.0;56.0;354.0;-102
770.0;-630;-96.0;983.0;602.0;121.0;221.0;-630
769.0;-1146;56.0;958.0;602.0;138.0;-75.0;-1146
769.0;-724;-8.0;887.0;603.0;149.0;-56.0;-724
769.0;-352;-136.0;869.0;604.0;180.0;202.0;-352
772.0;566;-13.0;903.0;600.0;237.0;360.0;566
775.0;800;220.0;985.0;596.0;202.0;-16.0;800
779.0;-48;?;989.0;594.0;184.0;-250.0;-48
783.0;-14;35.0;933.0;590.0;57.0;-236.0;-14
783.0;104;219.0;962.0;590.0;-122.0;-244.0;104
782.0;-55;391.0;985.0;590.0;-213.0;-473.0;-55
782.0;-18;340.0;1077.0;590.0;-94.0;-613.0;-18
?;-13;238.0;1016.0;590.0;55.0;-541.0;-13
782.0;-26;177.0;984.0;590.0;72.0;-236.0;-26
782.0;-15;153.0;875.0;590.0;43.0;49.0;-15
783.0;2;93.0;639.0;590.0;7.0;204.0;2
783.0;20;0.0;838.0;589.0;-48.0;143.0;20
784.0;19;-42.0;1152.0;590.0;1.0;101.0;19
785.0;-21;-38.0;958.0;591.0;22.0;145.0;-21
785.0;-24;-22.0;775.0;593.0;-49.0;135.0;?
786.0;-26;-72.0;742.0;595.0;-130.0;251.0;-26
789.0;-40;-210.0;766.0;596.0;-286.0;471.0;-40
792.0;-9;-339.0;808.0;596.0;-272.0;732.0;-9
794.0;10;-462.0;?;596.0;-252.0;914.0;10
796.0;22;-541.0;820.0;597.0;-400.0;?;22
799.0;1;-520.0;828.0;595.0;-591.0;774.0;1
801.0;-153;-396.0;801.0;593.0;-614.0;536.0;-153
804.0;-211;-355.0;898.0;590.0;-624.0;356.0;-211
806.0;-34;-187.0;1167.0;588.0;-667.0;404.0;-34
808.0;138;30.0;1196.0;586.0;-720.0;278.0;138
809.0;?;251.0;1069.0;585.0;-874.0;-183.0;513
810.0;993;248.0;1046.0;583.0;-1093.0;-767.0;993
813.0;?;75.0;962.0;580.0;-1224.0;-684.0;1206
815.0;1243;4.0;971.0;576.0;-1120.0;-53.0;1243
817.0;1161;179.0;1022.0;573.0;-894.0;353.0;1161
819.0;?;225.0;1019.0;568.0;-747.0;468.0;1315
823.0;1023;217.0;1014.0;562.0;-605.0;496.0;1023
826.0;407;258.0;1040.0;555.0;-265.0;430.0;407
831.0;527;213.0;1048.0;547.0;97.0;430.0;527
838.0;570;158.0;1006.0;534.0;268.0;603.0;570
846.0;?;57.0;984.0;519.0;252.0;660.0;514
852.0;616;12.0;991.0;507.0;339.0;415.0;616
857.0;419;-149.0;1010.0;498.0;377.0;271.0;419
861.0;205;-229.0;1015.0;491.0;405.0;390.0;205
863.0;163;-211.0;?;485.0;483.0;?;163
864.0;117;-182.0;1005.0;481.0;?;553.0;117
865.0;41;-158.0;1005.0;478.0;589.0;314.0;41
865.0;55;-161.0;1016.0;476.0;527.0;?;55
865.0;77;-163.0;1007.0;475.0;554.0;-122.0;77
864.0;80;-220.0;986.0;475.0;477.0;-386.0;80
863.0;?;-230.0;993.0;475.0;488.0;-592.0;109
862.0;63;-302.0;1004.0;476.0;455.0;-690.0;63
861.0;12;-398.0;1023.0;477.0;413.0;-304.0;12
860.0;26;-438.0;1010.0;478.0;365.0;416.0;26
859.0;37;-498.0;1017.0;480.0;266.0;653.0;37
?;26;-483.0;1029.0;481.0;256.0;493.0;26
857.0;-1;-456.0;993.0;482.0;212.0;239.0;-1
856.0;4;?;996.0;483.0;190.0;41.0;4
855.0;22;-355.0;1007.0;484.0;215.0;47.0;22
855.0;?;-311.0;1011.0;?;201.0;105.0;-31
855.0;-35;-297.0;1015.0;485.0;94.0;147.0;-35
854.0;6;-209.0;1014.0;486.0;71.0;11.0;6
853.0;?;-174.0;1024.0;487.0;105.0;-128.0;15
853.0;?;-118.0;1002.0;489.0;98.0;-46.0;98
852.0;86;-81.0;997.0;?;40.0;?;86
851.0;130;-58.0;1002.0;490.0;34.0;37.0;130
?;215;-13.0;996.0;492.0;32.0;78.0;215
850.0;203;45.0;1003.0;493.0;?;38.0;203
850.0;254;42.0;994.0;493.0;33.0;-56.0;254
850.0;242;54.0;1012.0;494.0;35.0;-142.0;242
850.0;381;60.0;1004.0;494.0;56.0;-282.0;381
850.0;123;119.0;988.0;495.0;38.0;-233.0;123
?;-543;148.0;1020.0;?;12.0;-238.0;-543
850.0;-560;?;1038.0;?;25.0;-343.0;-560
850.0;-381;152.0;1023.0;496.0;30.0;-455.0;-381
850.0;-419;126.0;1026.0;496.0;-41.0;-548.0;-419
850.0;-400;168.0;997.0;496.0;-12.0;-471.0;-400
851.0;-520;231.0;1004.0;?;40.0;-492.0;-520
850.0;-1167;440.0;1024.0;497.0;208.0;-536.0;-1167
850.0;-1145;609.0;1044.0;497.0;342.0;-837.0;-1145
850.0;175;744.0;1041.0;497.0;480.0;-1048.0;175
850.0;682;894.0;1034.0;496.0;650.0;-1221.0;682
849.0;477;1158.0;1013.0;495.0;812.0;-1377.0;477
849.0;485;1418.0;981.0;492.0;939.0;?;485
849.0;259;1609.0;1003.0;490.0;1033.0;-2005.0;259
848.0;105;1787.0;998.0;486.0;932.0;-2139.0;105
847.0;3;1781.0;999.0;481.0;910.0;-1966.0;3
845.0;-57;1827.0;1002.0;476.0;769.0;-2137.0;-57
843.0;25;1574.0;983.0;470.0;721.0;-2170.0;?
?;10;1308.0;1013.0;464.0;728.0;-1642.0;10
837.0;-1;?;1063.0;458.0;797.0;-919.0;-1
833.0;63;849.0;1017.0;452.0;698.0;-570.0;63
830.0;36;641.0;977.0;446.0;593.0;-531.0;36
828.0;?;518.0;967.0;440.0;550.0;-471.0;-4
825.0;-10;421.0;995.0;432.0;602.0;-572.0;-10
823.0;-12;?;1053.0;424.0;660.0;-668.0;-12
821.0;4;192.0;1018.0;415.0;620.0;-507.0;4
819.0;-30;-22.0;953.0;406.0;473.0;-1051.0;-30
819.0;-39;14.0;907.0;398.0;140.0;-1133.0;-39
818.0;-43;-104.0;935.0;393.0;-7.0;-402.0;-43
818.0;-60;-337.0;950.0;390.0;79.0;35.0;-60
819.0;-39;-622.0;932.0;388.0;-13.0;392.0;-39
822.0;-5;?;924.0;387.0;-143.0;713.0;-5
826.0;0;-891.0;935.0;388.0;-507.0;1319.0;0
?;-24;-812.0;913.0;391.0;-609.0;1438.0;-24
834.0;20;-799.0;904.0;397.0;-754.0;1796.0;20
838.0;21;-824.0;891.0;404.0;-807.0;2205.0;21
841.0;-31;-841.0;791.0;411.0;-664.0;1940.0;-31
844.0;-26;-806.0;844.0;420.0;-613.0;2089.0;-26
846.0;-13;-837.0;881.0;429.0;-772.0;2469.0;?
847.0;42;-970.0;869.0;438.0;-868.0;2628.0;?
848.0;46;-1097.0;858.0;448.0;-835.0;2088.0;46
849.0;28;-1076.0;819.0;458.0;-665.0;1281.0;28
849.0;46;-953.0;795.0;468.0;-534.0;715.0;46
849.0;17;-680.0;746.0;480.0;-472.0;177.0;17
848.0;1;-399.0;764.0;492.0;?;-289.0;1
847.0;?;-158.0;812.0;502.0;-542.0;-458.0;-11
845.0;36;13.0;879.0;513.0;-456.0;-653.0;36
842.0;17;-13.0;612.0;523.0;-226.0;-883.0;17
840.0;12;-39.0;769.0;531.0;-103.0;-1011.0;12
837.0;-8;-98.0;879.0;539.0;-202.0;-398.0;-8
834.0;-218;-44.0;794.0;547.0;-505.0;486.0;-218
830.0;-242;-63.0;979.0;554.0;-608.0;525.0;-242
827.0;-411;-390.0;936.0;560.0;-745.0;588.0;-411
824.0;-1012;-552.0;864.0;565.0;-727.0;822.0;-1012
821.0;-1535;-731.0;884.0;569.0;-791.0;932.0;?
819.0;-2392;-845.0;?;572.0;-775.0;1026.0;-2392
817.0;-2780;-928.0;1256.0;574.0;-782.0;1242.0;-2780
816.0;?;-1017.0;1104.0;575.0;-820.0;742.0;-1249
815.0;-166;-1014.0;968.0;575.0;-854.0;-384.0;-166
816.0;145;-827.0;952.0;574.0;-920.0;-909.0;145
817.0;968;-630.0;1005.0;571.0;-964.0;-934.0;968
819.0;1172;-399.0;1034.0;566.0;-901.0;-593.0;1172
824.0;1159;-140.0;1085.0;558.0;-801.0;-294.0;1159
830.0;1011;22.0;1069.0;547.0;-731.0;8.0;1011
837.0;659;292.0;1060.0;533.0;-640.0;-116.0;659
845.0;577;632.0;1033.0;517.0;-403.0;-480.0;577
852.0;568;915.0;1032.0;500.0;-216.0;-598.0;568
860.0;682;937.0;1042.0;483.0;-149.0;-388.0;682
867.0;652;910.0;1021.0;464.0;-57.0;-348.0;652
873.0;468;918.0;1040.0;448.0;153.0;-611.0;468
877.0;426;873.0;1035.0;435.0;160.0;-676.0;426
880.0;424;729.0;1034.0;422.0;135.0;-378.0;?
882.0;423;652.0;1014.0;413.0;110.0;-709.0;423
884.0;609;654.0;1006.0;405.0;315.0;-976.0;609
884.0;821;483.0;1024.0;398.0;513.0;-892.0;821
885.0;762;220.0;1040.0;393.0;396.0;-567.0;762
885.0;882;-76.0;1059.0;389.0;187.0;-307.0;882
886.0;750;-355.0;1042.0;?;73.0;124.0;750
887.0;818;-532.0;1050.0;385.0;-166.0;307.0;?
887.0;937;-954.0;1006.0;385.0;-170.0;418.0;937
887.0;401;-1322.0;1017.0;387.0;-306.0;565.0;401
887.0;2443;-1521.0;1006.0;391.0;-403.0;732.0;2443
887.0;4428;?;?;394.0;-507.0;1011.0;4428
887.0;3645;-1698.0;991.0;398.0;-495.0;1333.0;3645
887.0;1735;-1501.0;1003.0;403.0;-538.0;1125.0;1735
886.0;-1092;-1163.0;1067.0;408.0;-374.0;852.0;-1092
885.0;-1277;-672.0;1087.0;414.0;-304.0;1089.0;-1277
883.0;-421;-119.0;1020.0;421.0;-117.0;1649.0;-421
881.0;-499;371.0;957.0;429.0;347.0;1867.0;-499
877.0;10;877.0;960.0;?;719.0;1830.0;10
872.0;-42;1197.0;1104.0;447.0;826.0;1404.0;-42
867.0;-149;1460.0;1143.0;455.0;874.0;966.0;-149
860.0;-87;1581.0;917.0;?;989.0;559.0;-87
853.0;-130;1574.0;793.0;468.0;1024.0;260.0;-130
845.0;-71;1587.0;1058.0;471.0;?;-323.0;-71
836.0;-81;1690.0;1267.0;473.0;?;-864.0;-81
826.0;-78;1764.0;899.0;473.0;299.0;-1172.0;-78
814.0;-80;1788.0;699.0;475.0;7.0;-1404.0;-80
799.0;-29;1676.0;829.0;475.0;-91.0;-1439.0;?
783.0;?;1544.0;833.0;472.0;-270.0;-1333.0;48
765.0;18;1242.0;?;471.0;-352.0;-1306.0;18
742.0;-1;1209.0;?;475.0;-160.0;-1034.0;-1
715.0;10;1040.0;984.0;471.0;?;-712.0;10
688.0;-155;991.0;883.0;464.0;491.0;-225.0;-155
660.0;-225;884.0;906.0;453.0;779.0;?;-225
633.0;-190;855.0;898.0;?;814.0;-462.0;-190
?;-229;896.0;890.0;424.0;492.0;-864.0;-229
579.0;-567;989.0;885.0;409.0;294.0;-1136.0;-567
552.0;-833;933.0;887.0;396.0;341.0;-1208.0;-833
527.0;?;962.0;924.0;382.0;341.0;-1075.0;-1229
504.0;-2324;867.0;996.0;368.0;228.0;-1072.0;-2324
484.0;-1964;659.0;1000.0;352.0;203.0;-608.0;-1964
465.0;?;438.0;1056.0;?;231.0;-440.0;-2680
448.0;-2035;344.0;1263.0;316.0;308.0;-321.0;-2035
432.0;3286;246.0;1081.0;299.0;476.0;-205.0;3286
416.0;4238;111.0;859.0;283.0;451.0;-18.0;4238
401.0;2367;69.0;884.0;265.0;520.0;-26.0;2367
386.0;2199;?;1028.0;247.0;479.0;107.0;?
373.0;1725;164.0;1093.0;230.0;456.0;228.0;1725
?;1698;260.0;1128.0;214.0;388.0;0.0;?
348.0;1492;342.0;1069.0;198.0;338.0;-74.0;1492
338.0;1335;484.0;899.0;184.0;330.0;-23.0;1335
333.0;1348;524.0;805.0;173.0;408.0;-30.0;1348
331.0;2278;537.0;921.0;?;387.0;-69.0;2278
326.0;2470;440.0;974.0;150.0;374.0;-180.0;2470
319.0;746;206.0;935.0;134.0;217.0;-56.0;746
310.0;-98;164.0;?;119.0;?;-172.0;-98
299.0;-508;215.0;959.0;107.0;101.0;-280.0;-508
287.0;-334;?;1069.0;94.0;14.0;-503.0;-334
271.0;355;109.0;1102.0;78.0;-22.0;-651.0;355
252.0;202;-45.0;1092.0;60.0;?;-547.0;202
232.0;8;-163.0;1249.0;43.0;86.0;-286.0;8
213.0;-51;-161.0;?;?;73.0;-264.0;-51
195.0;-61;-130.0;1230.0;13.0;-152.0;-466.0;-61
179.0;-37;-90.0;827.0;1.0;-213.0;-599.0;-37
164.0;-114;-106.0;568.0;-10.0;-323.0;-494.0;-114
151.0;-82;-118.0;912.0;-18.0;?;-525.0;-82
141.0;31;-138.0;1253.0;-26.0;-325.0;-562.0;31
132.0;53;-119.0;1051.0;-31.0;-279.0;-590.0;53
122.0;30;-213.0;814.0;-35.0;-251.0;-581.0;30
110.0;?;-351.0;792.0;-40.0;-193.0;-383.0;21
100.0;47;-464.0;840.0;-43.0;-193.0;-343.0;47
89.0;29;-378.0;880.0;-46.0;7.0;?;29
?;30;-272.0;813.0;-55.0;-11.0;-441.0;30
63.0;56;-78.0;?;-60.0;33.0;-394.0;56
56.0;-47;529.0;758.0;-62.0;153.0;-752.0;?
51.0;179;1068.0;852.0;?;44.0;-1505.0;179
44.0;-122;1112.0;871.0;-65.0;-104.0;-1640.0;-122
34.0;-260;835.0;937.0;-71.0;-177.0;?;-260
26.0;265;727.0;1015.0;-78.0;-56.0;-384.0;265
18.0;102;742.0;1025.0;-86.0;95.0;-111.0;102
9.0;1580;843.0;1279.0;-95.0;165.0;-259.0;1580
-1.0;3479;818.0;1129.0;-104.0;98.0;-401.0;3479
-13.0;3083;772.0;1273.0;-116.0;107.0;-406.0;3083
-27.0;1944;664.0;1183.0;-129.0;184.0;-269.0;1944
-43.0;862;495.0;918.0;-143.0;224.0;-81.0;862
-59.0;186;505.0;1024.0;-159.0;332.0;36.0;186
-73.0;36;566.0;1113.0;-176.0;435.0;219.0;36
?;146;693.0;1043.0;-192.0;677.0;576.0;146
-94.0;4;835.0;1005.0;-207.0;900.0;1089.0;4
-101.0;-295;757.0;1061.0;-220.0;979.0;?;-295
-103.0;-301;609.0;1022.0;-234.0;1032.0;1724.0;-301
-108.0;-526;446.0;988.0;-247.0;1112.0;1568.0;-526
-114.0;-576;251.0;976.0;-258.0;901.0;1545.0;-576
-118.0;-492;142.0;1000.0;-268.0;634.0;1627.0;-492
-123.0;-460;-27.0;1024.0;-278.0;590.0;2009.0;-460
-129.0;-133;64.0;954.0;-285.0;612.0;2158.0;-133
-135.0;-63;68.0;932.0;-294.0;?;2302.0;-63
?;-243;-37.0;969.0;-303.0;252.0;2171.0;-243
-144.0;-392;-12.0;1022.0;-310.0;132.0;1735.0;-392
-146.0;-309;-150.0;976.0;-314.0;242.0;836.0;-309
-148.0;-571;-167.0;967.0;-316.0;225.0;1167.0;-571
-151.0;-595;-386.0;986.0;-316.0;285.0;392.0;-595
-152.0;-482;-408.0;1014.0;-316.0;?;-367.0;-482
-151.0;-1583;-416.0;1092.0;-314.0;147.0;188.0;?
-150.0;-904;-51.0;1139.0;?;?;834.0;-904
?;576;573.0;1055.0;-310.0;-561.0;823.0;576
-151.0;?;?;1031.0;-308.0;237.0;-388.0;225
-153.0;115;34.0;1022.0;-308.0;589.0;-441.0;115
-153.0;45;144.0;953.0;-308.0;33.0;-194.0;?
-153.0;-55;166.0;905.0;-308.0;-230.0;151.0;-55
-153.0;35;?;860.0;-308.0;58.0;125.0;35
-154.0;-51;125.0;954.0;-309.0;8.0;-50.0;-51
-154.0;-20;-56.0;947.0;-310.0;-82.0;-11.0;-20
-153.0;-33;-715.0;936.0;-308.0;?;135.0;?
-150.0;-28;-689.0;1095.0;-304.0;-185.0;-442.0;-28
-147.0;-3;-680.0;1016.0;-300.0;-428.0;-134.0;-3
-141.0;-34;-844.0;1094.0;-295.0;-217.0;-34.0;-34
-133.0;-46;-863.0;?;-288.0;-357.0;-288.0;-46
-124.0;?;-666.0;867.0;-281.0;-576.0;14.0;-48
-113.0;-48;-408.0;935.0;-273.0;-611.0;291.0;-48
-101.0;-38;?;984.0;-265.0;-230.0;520.0;?
?;-66;-300.0;1007.0;-255.0;-311.0;86.0;-66
-74.0;15;-245.0;993.0;-246.0;-546.0;335.0;15
-62.0;127;-239.0;925.0;-238.0;-463.0;-49.0;?
-53.0;106;-304.0;961.0;-230.0;-246.0;-222.0;?
-42.0;106;-211.0;972.0;-226.0;-128.0;-37.0;106
-31.0;113;-15.0;1098.0;-218.0;-158.0;-58.0;113
-21.0;107;-38.0;?;-212.0;-101.0;177.0;107
-13.0;?;-134.0;911.0;-207.0;-21.0;235.0;109
?;111;-173.0;917.0;-202.0;57.0;-90.0;111
2.0;108;-257.0;?;-196.0;198.0;49.0;108
9.0;106;-216.0;851.0;-193.0;190.0;309.0;106
14.0;117;-349.0;791.0;-189.0;171.0;223.0;117
22.0;149;-395.0;754.0;-189.0;142.0;271.0;149
32.0;447;-505.0;798.0;-188.0;164.0;463.0;447
44.0;?;-692.0;849.0;?;200.0;1104.0;359
60.0;-196;-925.0;862.0;-182.0;142.0;1626.0;-196
74.0;-670;-921.0;820.0;-175.0;405.0;877.0;-670
89.0;-1190;-856.0;811.0;-169.0;307.0;1239.0;-1190
103.0;-1111;-705.0;827.0;-163.0;221.0;2160.0;-1111
114.0;-1096;-569.0;801.0;-161.0;309.0;719.0;-1096
125.0;-931;-272.0;804.0;-158.0;280.0;-74.0;-931
138.0;-661;176.0;802.0;-158.0;77.0;130.0;-661
147.0;-2058;206.0;824.0;-162.0;215.0;-694.0;-2058
153.0;-2342;110.0;809.0;-168.0;?;-1165.0;-2342
162.0;-723;13.0;836.0;-176.0;0.0;-1265.0;-723
174.0;-1263;-65.0;?;-184.0;-38.0;-948.0;-1263
184.0;-1617;-208.0;774.0;-193.0;-53.0;-500.0;-1617
194.0;67;-286.0;821.0;-195.0;-145.0;-435.0;67
205.0;125;-345.0;789.0;-203.0;-163.0;-737.0;125
215.0;-189;-368.0;785.0;-211.0;-116.0;-567.0;-189
