Accelerometer LH accX;Accelerometer LUA_ accZ;Accelerometer LWR accY;InertialMeasurementUnit LLA accY;Accelerometer LH accZ;InertialMeasurementUnit LLA accZ;Accelerometer LUA_ accX;Accelerometer LUA_ accY
585.0;1067.0;-596.0;-984.0;-646.0;24.0;-211.0;?
353.0;1058.0;?;-997.0;-668.0;20.0;-252.0;-198.0
296.0;1083.0;-518.0;-990.0;-703.0;19.0;-225.0;-190.0
524.0;1124.0;-455.0;-990.0;-707.0;16.0;-205.0;-218.0
619.0;1135.0;-421.0;-982.0;-743.0;17.0;-107.0;-200.0
428.0;1086.0;-426.0;-1021.0;-757.0;34.0;-107.0;-230.0
660.0;1081.0;-345.0;-1014.0;-629.0;-3.0;-46.0;-207.0
796.0;1006.0;-174.0;-1053.0;-612.0;-27.0;-11.0;-225.0
891.0;1025.0;-57.0;-1103.0;-334.0;-44.0;43.0;-190.0
933.0;1016.0;58.0;?;-480.0;-33.0;67.0;-164.0
1203.0;928.0;159.0;-1174.0;-299.0;29.0;99.0;-250.0
1004.0;917.0;116.0;-1118.0;-239.0;84.0;?;-125.0
797.0;890.0;35.0;-1020.0;-182.0;145.0;44.0;38.0
927.0;902.0;-48.0;-912.0;-395.0;193.0;?;113.0
1015.0;887.0;-63.0;-806.0;-255.0;259.0;106.0;?
1009.0;893.0;?;-937.0;-299.0;244.0;40.0;?
1081.0;931.0;-20.0;-762.0;-193.0;264.0;-44.0;217.0
969.0;983.0;-69.0;-607.0;-190.0;261.0;73.0;76.0
893.0;991.0;-117.0;-827.0;-260.0;142.0;86.0;61.0
1006.0;990.0;-155.0;?;-386.0;175.0;125.0;104.0
932.0;971.0;-108.0;-898.0;-358.0;19.0;58.0;114.0
1042.0;985.0;-22.0;-880.0;-386.0;-47.0;108.0;90.0
932.0;1050.0;?;-1106.0;?;-142.0;44.0;35.0
884.0;1032.0;?;-1036.0;-391.0;-82.0;6.0;0.0
949.0;1016.0;-116.0;-979.0;-339.0;-57.0;98.0;14.0
1098.0;988.0;-77.0;-899.0;-522.0;-50.0;138.0;122.0
696.0;966.0;?;-1050.0;-397.0;-40.0;117.0;59.0
944.0;984.0;?;-1035.0;-496.0;-74.0;74.0;94.0
1044.0;?;-145.0;-993.0;-378.0;-96.0;80.0;54.0
941.0;981.0;-200.0;-1040.0;-463.0;-108.0;145.0;54.0
845.0;1017.0;-235.0;-1015.0;-310.0;-88.0;152.0;55.0
744.0;1047.0;-292.0;-966.0;-397.0;-20.0;139.0;22.0
751.0;1064.0;-316.0;-1033.0;-429.0;-14.0;159.0;56.0
771.0;1045.0;-194.0;-969.0;-419.0;-17.0;108.0;-15.0
751.0;1029.0;-123.0;-1106.0;-375.0;?;22.0;-88.0
1052.0;1002.0;7.0;-998.0;-601.0;-16.0;55.0;-149.0
1089.0;1000.0;124.0;-954.0;-555.0;12.0;87.0;-151.0
1063.0;996.0;46.0;-1056.0;-544.0;82.0;69.0;-70.0
1004.0;961.0;-67.0;-985.0;-345.0;85.0;127.0;11.0
932.0;936.0;-141.0;?;-314.0;40.0;?;122.0
1062.0;885.0;-126.0;-1042.0;?;90.0;?;267.0
1280.0;970.0;-102.0;-1005.0;-379.0;50.0;204.0;242.0
893.0;1029.0;-120.0;-930.0;-261.0;70.0;146.0;113.0
773.0;1082.0;-85.0;-933.0;-236.0;66.0;76.0;36.0
760.0;1064.0;-115.0;-958.0;?;66.0;107.0;21.0
1029.0;1085.0;-95.0;-918.0;-219.0;122.0;172.0;64.0
1148.0;1044.0;-83.0;-917.0;-161.0;107.0;101.0;40.0
974.0;?;-50.0;-995.0;?;117.0;26.0;41.0
1054.0;969.0;-66.0;-959.0;-320.0;98.0;83.0;21.0
1077.0;976.0;-91.0;-1043.0;-396.0;56.0;75.0;34.0
1036.0;983.0;-63.0;-1094.0;-497.0;62.0;114.0;31.0
797.0;960.0;-32.0;-1049.0;-286.0;-16.0;62.0;63.0
677.0;970.0;8.0;-1095.0;-375.0;16.0;-1.0;124.0
705.0;928.0;-30.0;-1085.0;-417.0;1.0;-1.0;73.0
932.0;1046.0;-50.0;-1004.0;-523.0;-39.0;?;62.0
874.0;992.0;-89.0;?;-484.0;-49.0;63.0;130.0
?;1026.0;-85.0;-942.0;-646.0;-47.0;146.0;153.0
824.0;1033.0;-102.0;-964.0;-646.0;-38.0;157.0;104.0
829.0;980.0;-91.0;-1001.0;-415.0;-100.0;112.0;68.0
801.0;1018.0;-65.0;-977.0;-577.0;-176.0;152.0;55.0
1030.0;1027.0;-76.0;-911.0;-578.0;-108.0;115.0;53.0
796.0;1036.0;-58.0;-1057.0;-600.0;14.0;?;20.0
806.0;1026.0;-29.0;-1139.0;-576.0;3.0;132.0;?
910.0;1017.0;21.0;-1016.0;?;69.0;202.0;60.0
796.0;993.0;65.0;-930.0;-582.0;?;169.0;65.0
698.0;993.0;26.0;-858.0;-601.0;136.0;156.0;36.0
1043.0;1108.0;-58.0;-996.0;-521.0;153.0;116.0;119.0
845.0;1149.0;-28.0;?;-611.0;144.0;349.0;181.0
695.0;960.0;33.0;-999.0;-690.0;195.0;221.0;162.0
767.0;891.0;95.0;-995.0;-708.0;218.0;115.0;174.0
531.0;881.0;113.0;-993.0;?;255.0;147.0;12.0
983.0;1008.0;16.0;-970.0;-715.0;262.0;185.0;72.0
1030.0;1058.0;-55.0;-939.0;-527.0;194.0;209.0;226.0
740.0;963.0;8.0;-1101.0;-425.0;296.0;358.0;179.0
?;834.0;47.0;?;53.0;346.0;278.0;189.0
55.0;913.0;19.0;-973.0;?;252.0;265.0;116.0
1623.0;1029.0;-69.0;-866.0;190.0;193.0;308.0;100.0
652.0;1066.0;-138.0;-738.0;-929.0;314.0;274.0;151.0
833.0;1056.0;-174.0;-1092.0;-423.0;269.0;255.0;192.0
509.0;903.0;-73.0;-1065.0;-804.0;301.0;217.0;61.0
657.0;807.0;95.0;-826.0;-633.0;352.0;-235.0;?
674.0;1083.0;144.0;-777.0;-620.0;357.0;265.0;-163.0
443.0;1525.0;122.0;-780.0;?;378.0;482.0;69.0
895.0;1202.0;137.0;-1063.0;-316.0;436.0;230.0;133.0
1057.0;854.0;17.0;-1127.0;-488.0;383.0;293.0;126.0
780.0;882.0;-29.0;-887.0;-87.0;218.0;407.0;254.0
939.0;812.0;-92.0;-862.0;-312.0;115.0;407.0;197.0
1009.0;772.0;-75.0;-1202.0;590.0;57.0;289.0;182.0
1414.0;860.0;-36.0;-683.0;403.0;563.0;312.0;91.0
905.0;896.0;-47.0;-1507.0;389.0;550.0;143.0;67.0
727.0;865.0;9.0;-999.0;259.0;368.0;-35.0;?
591.0;983.0;-48.0;-733.0;442.0;400.0;177.0;-6.0
1085.0;1059.0;-77.0;-713.0;210.0;400.0;258.0;12.0
543.0;905.0;105.0;-928.0;-920.0;484.0;373.0;128.0
439.0;927.0;86.0;-1013.0;-906.0;535.0;318.0;178.0
496.0;885.0;56.0;-802.0;-942.0;446.0;363.0;203.0
407.0;975.0;70.0;-765.0;-898.0;358.0;378.0;?
536.0;1052.0;?;-774.0;?;566.0;461.0;195.0
560.0;944.0;99.0;-606.0;-806.0;638.0;368.0;194.0
521.0;941.0;118.0;-701.0;-826.0;586.0;322.0;117.0
497.0;911.0;122.0;?;-783.0;549.0;354.0;?
475.0;930.0;109.0;-908.0;-913.0;525.0;335.0;139.0
454.0;907.0;?;-815.0;-869.0;553.0;351.0;176.0
?;937.0;65.0;?;-870.0;621.0;361.0;199.0
487.0;960.0;74.0;-885.0;-876.0;545.0;291.0;210.0
500.0;874.0;146.0;-896.0;-1056.0;580.0;371.0;188.0
877.0;914.0;185.0;-804.0;-900.0;535.0;351.0;146.0
849.0;904.0;204.0;-754.0;-1180.0;522.0;330.0;141.0
776.0;987.0;224.0;-810.0;-1236.0;504.0;362.0;158.0
693.0;990.0;283.0;-847.0;-932.0;?;418.0;206.0
500.0;963.0;282.0;?;-853.0;477.0;412.0;290.0
524.0;940.0;213.0;-917.0;-767.0;454.0;449.0;230.0
418.0;961.0;179.0;-784.0;-574.0;481.0;446.0;289.0
498.0;977.0;41.0;-739.0;-370.0;483.0;421.0;385.0
362.0;979.0;-103.0;-858.0;-92.0;520.0;541.0;378.0
639.0;981.0;-163.0;-895.0;-164.0;528.0;490.0;200.0
788.0;914.0;-314.0;-880.0;-286.0;611.0;396.0;170.0
836.0;?;-275.0;-886.0;-223.0;620.0;262.0;150.0
969.0;832.0;-343.0;-893.0;-350.0;588.0;158.0;-50.0
?;843.0;-434.0;-1066.0;?;551.0;112.0;-34.0
692.0;796.0;-469.0;-1164.0;-422.0;572.0;39.0;-276.0
736.0;783.0;-527.0;-1001.0;-95.0;719.0;72.0;-164.0
?;728.0;-525.0;-812.0;-50.0;621.0;-22.0;-225.0
1147.0;803.0;-504.0;-849.0;64.0;475.0;74.0;-333.0
850.0;834.0;-560.0;-799.0;48.0;314.0;105.0;-301.0
836.0;893.0;-494.0;-722.0;119.0;178.0;119.0;-381.0
719.0;964.0;-475.0;-751.0;24.0;148.0;159.0;-394.0
615.0;972.0;-609.0;-666.0;44.0;0.0;67.0;-343.0
751.0;963.0;?;-717.0;189.0;-31.0;3.0;-362.0
791.0;964.0;-610.0;-778.0;310.0;32.0;-29.0;-327.0
678.0;935.0;-625.0;-815.0;266.0;105.0;-30.0;-225.0
825.0;914.0;-644.0;-899.0;241.0;121.0;-81.0;-368.0
782.0;889.0;-629.0;-888.0;90.0;129.0;-152.0;-424.0
707.0;888.0;-631.0;-838.0;?;83.0;-143.0;-400.0
746.0;918.0;-584.0;-958.0;400.0;17.0;-220.0;-365.0
?;968.0;-585.0;-999.0;491.0;-66.0;-227.0;-415.0
530.0;961.0;-586.0;-953.0;?;-52.0;-214.0;-400.0
469.0;953.0;-639.0;-876.0;723.0;-112.0;-359.0;-368.0
675.0;967.0;-690.0;-905.0;743.0;-209.0;-300.0;-311.0
633.0;955.0;-663.0;-837.0;765.0;-178.0;?;?
663.0;977.0;-652.0;-835.0;780.0;-192.0;?;-332.0
654.0;942.0;-611.0;-937.0;745.0;-263.0;-347.0;-385.0
690.0;935.0;-566.0;-886.0;681.0;-296.0;-414.0;-403.0
631.0;871.0;-559.0;-850.0;626.0;-346.0;-456.0;-410.0
?;837.0;-529.0;-917.0;564.0;?;?;-377.0
590.0;856.0;-520.0;?;573.0;-283.0;-505.0;-327.0
587.0;?;-561.0;-872.0;?;-348.0;-486.0;-305.0
657.0;893.0;-551.0;-818.0;575.0;-434.0;-477.0;-306.0
663.0;901.0;-557.0;-815.0;640.0;-503.0;-475.0;-292.0
661.0;873.0;-553.0;-781.0;698.0;-559.0;-466.0;-275.0
709.0;877.0;-546.0;?;696.0;-615.0;-481.0;-300.0
690.0;818.0;-518.0;-746.0;670.0;-653.0;-494.0;-324.0
652.0;825.0;-525.0;-756.0;619.0;-623.0;-504.0;-314.0
608.0;837.0;-556.0;-757.0;?;-601.0;-514.0;-313.0
547.0;877.0;-577.0;-749.0;542.0;-605.0;-522.0;-283.0
534.0;884.0;-578.0;-752.0;592.0;-602.0;-512.0;-264.0
485.0;?;-607.0;-740.0;654.0;-580.0;-512.0;-257.0
592.0;882.0;-593.0;-713.0;660.0;-558.0;-500.0;?
642.0;894.0;-570.0;?;638.0;-574.0;-487.0;-309.0
?;864.0;-580.0;-700.0;637.0;-618.0;-471.0;-327.0
612.0;816.0;-609.0;-716.0;627.0;-636.0;-481.0;-348.0
712.0;828.0;-613.0;-742.0;566.0;-646.0;-480.0;-365.0
753.0;822.0;-562.0;-758.0;457.0;-644.0;-476.0;-357.0
756.0;835.0;-532.0;-771.0;468.0;-628.0;-502.0;?
798.0;861.0;-465.0;-781.0;457.0;-611.0;-490.0;-358.0
903.0;862.0;-375.0;-759.0;471.0;-582.0;?;-368.0
823.0;866.0;-315.0;-697.0;368.0;-578.0;-466.0;-367.0
658.0;843.0;-292.0;-675.0;271.0;-562.0;-447.0;-281.0
488.0;903.0;-300.0;-671.0;326.0;-583.0;-416.0;-238.0
490.0;914.0;-377.0;-672.0;687.0;-609.0;?;-146.0
605.0;939.0;-520.0;-717.0;661.0;-621.0;-389.0;-70.0
1387.0;897.0;-679.0;-721.0;663.0;-594.0;-377.0;-25.0
1507.0;880.0;-702.0;-705.0;641.0;-561.0;-323.0;-67.0
1060.0;930.0;-518.0;-754.0;198.0;-533.0;-317.0;-111.0
963.0;?;-479.0;-780.0;-28.0;-520.0;-339.0;?
990.0;941.0;-438.0;-790.0;-265.0;-537.0;-406.0;-442.0
?;937.0;-407.0;-782.0;-232.0;-530.0;-395.0;-500.0
?;866.0;-429.0;-860.0;-273.0;-564.0;-394.0;-371.0
719.0;913.0;-450.0;-815.0;-176.0;-472.0;-385.0;-208.0
639.0;985.0;-517.0;-794.0;-384.0;-406.0;-189.0;-217.0
966.0;955.0;-502.0;-794.0;-530.0;-443.0;-174.0;-165.0
903.0;951.0;-446.0;-794.0;-544.0;-470.0;-134.0;-231.0
1011.0;997.0;?;-777.0;-393.0;-509.0;-133.0;-205.0
1109.0;1017.0;-418.0;-791.0;-422.0;-559.0;-221.0;?
912.0;1009.0;-467.0;-957.0;-526.0;-461.0;-203.0;-276.0
843.0;929.0;-490.0;-1069.0;?;-490.0;?;-253.0
839.0;950.0;?;-878.0;-496.0;-327.0;-183.0;-200.0
999.0;979.0;-466.0;-982.0;-608.0;-157.0;-130.0;-204.0
784.0;1018.0;-448.0;?;-651.0;-91.0;-125.0;-142.0
911.0;1014.0;-484.0;-919.0;-585.0;-162.0;-165.0;-202.0
973.0;947.0;-476.0;-1035.0;-466.0;-192.0;-67.0;-263.0
954.0;?;-398.0;-931.0;-484.0;-203.0;-65.0;-218.0
864.0;1008.0;-398.0;-811.0;-404.0;-209.0;-68.0;-233.0
1165.0;1008.0;-305.0;?;-370.0;-133.0;-52.0;-221.0
1145.0;980.0;-235.0;-926.0;-432.0;-87.0;-13.0;-306.0
?;1008.0;-113.0;-1063.0;-421.0;-24.0;-94.0;-174.0
745.0;995.0;-90.0;-968.0;-316.0;-68.0;-104.0;-156.0
901.0;967.0;-153.0;-925.0;-270.0;2.0;-49.0;-117.0
820.0;933.0;-218.0;-924.0;-148.0;-10.0;-88.0;-20.0
907.0;941.0;-319.0;-1001.0;-90.0;13.0;-162.0;142.0
1049.0;942.0;-415.0;-938.0;-195.0;51.0;-136.0;171.0
1013.0;950.0;-479.0;-920.0;-340.0;81.0;-69.0;61.0
1037.0;932.0;-554.0;-1055.0;-289.0;?;?;-5.0
902.0;943.0;-644.0;-999.0;-360.0;?;-223.0;-91.0
918.0;973.0;-648.0;-912.0;-349.0;-28.0;-253.0;-177.0
873.0;947.0;-357.0;-1001.0;-611.0;22.0;-187.0;?
769.0;986.0;-361.0;-971.0;-685.0;79.0;-169.0;-26.0
726.0;1021.0;-342.0;-994.0;-688.0;64.0;-178.0;-1.0
814.0;1004.0;-337.0;-981.0;-535.0;90.0;-185.0;-38.0
?;995.0;-356.0;-1009.0;-586.0;68.0;-200.0;-19.0
887.0;997.0;-337.0;-978.0;-635.0;?;-187.0;-64.0
934.0;1029.0;?;-994.0;-604.0;66.0;-155.0;-48.0
683.0;1001.0;-384.0;-960.0;-704.0;102.0;-163.0;-30.0
771.0;1005.0;-346.0;-1001.0;-659.0;108.0;-148.0;-49.0
914.0;982.0;-327.0;-997.0;-568.0;95.0;-176.0;-45.0
896.0;1011.0;-316.0;-1005.0;-561.0;99.0;-174.0;-44.0
678.0;994.0;-332.0;-988.0;-415.0;96.0;-154.0;?
665.0;983.0;-341.0;?;-591.0;84.0;-156.0;-47.0
855.0;996.0;-343.0;-994.0;-763.0;93.0;-149.0;-28.0
1004.0;1039.0;-359.0;-981.0;-781.0;93.0;-151.0;-5.0
709.0;1015.0;-315.0;-989.0;?;104.0;-153.0;-42.0
778.0;1031.0;-344.0;?;-642.0;92.0;-157.0;-34.0
901.0;1000.0;-326.0;-995.0;-576.0;91.0;-120.0;-29.0
557.0;981.0;-336.0;-1033.0;-546.0;89.0;-168.0;?
745.0;971.0;?;-993.0;-594.0;111.0;-130.0;0.0
733.0;?;-320.0;-980.0;-631.0;125.0;-112.0;-40.0
751.0;1001.0;-337.0;-996.0;-596.0;138.0;-203.0;8.0
815.0;1019.0;-342.0;-1000.0;-691.0;114.0;-136.0;-10.0
676.0;1037.0;-299.0;-1009.0;-645.0;108.0;-165.0;0.0
?;998.0;-353.0;-956.0;-684.0;151.0;-131.0;-21.0
839.0;1014.0;-344.0;-1051.0;-616.0;74.0;-129.0;-19.0
?;1027.0;-326.0;-1004.0;-726.0;149.0;-136.0;-31.0
486.0;983.0;-331.0;-963.0;-702.0;158.0;-134.0;-7.0
755.0;998.0;-342.0;-987.0;?;132.0;-145.0;24.0
717.0;?;-326.0;-1016.0;-697.0;145.0;-139.0;-7.0
643.0;986.0;-320.0;-1018.0;-672.0;125.0;-101.0;8.0
774.0;1016.0;-313.0;-971.0;-633.0;155.0;-165.0;8.0
691.0;998.0;-325.0;-995.0;-652.0;147.0;-137.0;8.0
656.0;1005.0;-318.0;-979.0;-746.0;163.0;-93.0;-11.0
665.0;1023.0;-326.0;-990.0;-622.0;154.0;-149.0;-1.0
739.0;1038.0;-318.0;-1015.0;-560.0;143.0;-141.0;15.0
647.0;1014.0;-368.0;-947.0;-753.0;186.0;-135.0;-9.0
541.0;998.0;-303.0;-997.0;?;159.0;-127.0;-1.0
740.0;1048.0;-294.0;-1015.0;-802.0;132.0;-136.0;57.0
?;?;-309.0;-963.0;-650.0;203.0;-164.0;22.0
668.0;1019.0;-308.0;-952.0;-754.0;201.0;-147.0;-29.0
774.0;1006.0;-318.0;-1009.0;-684.0;152.0;-160.0;51.0
677.0;998.0;-327.0;-1000.0;-722.0;156.0;-102.0;40.0
661.0;1018.0;?;-973.0;-710.0;184.0;-73.0;52.0
680.0;1000.0;-306.0;-984.0;?;174.0;-90.0;9.0
678.0;1015.0;-297.0;-1013.0;-719.0;159.0;-119.0;4.0
753.0;1028.0;-301.0;-1016.0;-737.0;175.0;-102.0;-3.0
702.0;976.0;-310.0;-902.0;?;249.0;-136.0;37.0
668.0;?;-301.0;-1011.0;-720.0;170.0;-117.0;30.0
657.0;1006.0;-307.0;-978.0;-705.0;211.0;-139.0;25.0
695.0;1022.0;-326.0;?;-684.0;223.0;-131.0;14.0
700.0;1040.0;-321.0;-995.0;-683.0;187.0;-134.0;39.0
620.0;1005.0;-314.0;-962.0;-737.0;226.0;-119.0;4.0
706.0;?;-327.0;?;-685.0;197.0;-134.0;17.0
676.0;1000.0;-310.0;-1017.0;-721.0;162.0;-136.0;?
675.0;1009.0;-308.0;-973.0;-689.0;208.0;-116.0;9.0
662.0;1009.0;-317.0;-992.0;-711.0;200.0;-142.0;16.0
735.0;995.0;-345.0;-977.0;-684.0;198.0;-144.0;43.0
726.0;?;-313.0;-994.0;-716.0;173.0;-127.0;8.0
671.0;?;-313.0;-975.0;-709.0;197.0;-161.0;20.0
679.0;999.0;-324.0;-977.0;-696.0;182.0;-139.0;23.0
649.0;1008.0;-305.0;-981.0;-710.0;182.0;-143.0;-1.0
611.0;?;-321.0;-986.0;-667.0;186.0;-121.0;0.0
824.0;1000.0;?;-997.0;-790.0;171.0;-159.0;28.0
?;1000.0;-378.0;-983.0;-895.0;182.0;-141.0;0.0
588.0;997.0;-298.0;-976.0;-646.0;182.0;?;24.0
483.0;1008.0;-299.0;-997.0;-913.0;166.0;-140.0;1.0
637.0;?;-303.0;-973.0;-714.0;187.0;-102.0;9.0
818.0;1058.0;-286.0;-997.0;-626.0;170.0;-129.0;?
426.0;1012.0;?;-986.0;-819.0;170.0;?;16.0
758.0;961.0;-313.0;-1008.0;-693.0;144.0;-174.0;57.0
868.0;909.0;-302.0;-988.0;-571.0;174.0;-182.0;47.0
1026.0;1036.0;-271.0;-985.0;-591.0;175.0;3.0;40.0
?;1009.0;-300.0;?;?;180.0;?;73.0
259.0;1020.0;-298.0;-958.0;-1220.0;205.0;-136.0;64.0
711.0;1035.0;-287.0;-1006.0;-496.0;188.0;-33.0;-2.0
878.0;1006.0;?;-1009.0;-580.0;26.0;-85.0;86.0
757.0;994.0;-345.0;-997.0;-680.0;166.0;?;?
645.0;1026.0;-317.0;-939.0;-650.0;237.0;-200.0;37.0
562.0;1000.0;-283.0;-913.0;-963.0;286.0;-145.0;82.0
581.0;1108.0;-327.0;-1027.0;-546.0;176.0;?;28.0
810.0;964.0;?;-992.0;-1096.0;195.0;-76.0;1.0
-186.0;968.0;-317.0;-904.0;186.0;302.0;-242.0;54.0
-635.0;994.0;-283.0;-1006.0;-15.0;212.0;-91.0;72.0
843.0;998.0;-363.0;-1030.0;-1154.0;102.0;-158.0;26.0
715.0;1031.0;-336.0;-1079.0;-456.0;107.0;-134.0;17.0
700.0;1009.0;-334.0;-916.0;-688.0;262.0;-155.0;?
769.0;1026.0;-328.0;-717.0;-773.0;454.0;-148.0;134.0
1212.0;1043.0;-345.0;-1055.0;-548.0;118.0;-118.0;284.0
691.0;1104.0;-277.0;-1044.0;-675.0;127.0;-26.0;3.0
535.0;1010.0;-319.0;-955.0;-703.0;190.0;-106.0;65.0
660.0;1027.0;-277.0;-980.0;-565.0;212.0;-121.0;12.0
731.0;976.0;-411.0;-973.0;-1078.0;202.0;-136.0;43.0
991.0;952.0;?;-972.0;-583.0;212.0;-130.0;0.0
777.0;924.0;-287.0;-979.0;-680.0;192.0;-319.0;134.0
571.0;971.0;-326.0;-1175.0;-697.0;?;-46.0;25.0
512.0;1022.0;-281.0;-886.0;-962.0;268.0;?;115.0
?;1100.0;-384.0;-996.0;-601.0;182.0;?;-92.0
939.0;?;-340.0;-1022.0;?;122.0;-86.0;-51.0
-30.0;961.0;-348.0;-978.0;362.0;187.0;-213.0;88.0
-262.0;1033.0;-267.0;-1106.0;-13.0;122.0;-146.0;61.0
657.0;1025.0;-374.0;-1107.0;-1194.0;20.0;-155.0;27.0
809.0;1048.0;-386.0;-873.0;-586.0;248.0;-77.0;29.0
825.0;1003.0;-246.0;-987.0;-532.0;211.0;-133.0;44.0
?;974.0;-311.0;-567.0;?;570.0;-188.0;124.0
?;1037.0;?;-1055.0;-516.0;194.0;-194.0;460.0
491.0;1198.0;-303.0;-1006.0;-759.0;82.0;3.0;-19.0
611.0;950.0;-328.0;-986.0;-735.0;141.0;-135.0;132.0
788.0;988.0;-284.0;-966.0;-612.0;187.0;-137.0;82.0
1009.0;1014.0;?;-968.0;-396.0;229.0;-151.0;-17.0
989.0;931.0;-344.0;-993.0;-545.0;215.0;-153.0;-20.0
598.0;1010.0;?;-1058.0;-769.0;142.0;-243.0;139.0
777.0;947.0;-326.0;-878.0;-613.0;64.0;-74.0;2.0
418.0;943.0;-383.0;-866.0;?;360.0;-156.0;57.0
787.0;1118.0;?;-865.0;-377.0;278.0;-35.0;-48.0
720.0;1005.0;-322.0;-1072.0;-584.0;71.0;-180.0;73.0
355.0;983.0;-309.0;?;-1006.0;150.0;-236.0;71.0
849.0;1056.0;-400.0;-1036.0;-560.0;44.0;-182.0;38.0
648.0;980.0;-291.0;-1094.0;-746.0;83.0;-194.0;-29.0
516.0;1071.0;-315.0;-866.0;-735.0;257.0;-87.0;75.0
750.0;1013.0;-344.0;-988.0;-721.0;286.0;-217.0;116.0
869.0;973.0;-335.0;-966.0;-551.0;208.0;-221.0;39.0
814.0;1045.0;-329.0;-984.0;?;-48.0;-17.0;67.0
268.0;999.0;-358.0;-1039.0;-767.0;42.0;-211.0;80.0
955.0;1005.0;-347.0;-994.0;-631.0;94.0;-204.0;32.0
727.0;1049.0;-293.0;-948.0;-624.0;215.0;-50.0;25.0
853.0;1030.0;-274.0;-907.0;-636.0;235.0;-203.0;98.0
586.0;953.0;-383.0;-1205.0;-704.0;-76.0;-254.0;32.0
554.0;963.0;-352.0;-959.0;-771.0;165.0;-96.0;-55.0
?;1055.0;-351.0;-888.0;-571.0;254.0;-51.0;96.0
805.0;944.0;-388.0;-1094.0;-542.0;31.0;-132.0;63.0
780.0;973.0;-307.0;-917.0;-663.0;181.0;-194.0;18.0
675.0;1035.0;?;-963.0;-626.0;188.0;?;-18.0
760.0;997.0;-347.0;-1142.0;-707.0;54.0;-79.0;0.0
772.0;1077.0;-328.0;-985.0;?;-4.0;-97.0;-38.0
1083.0;1018.0;-327.0;-916.0;-569.0;200.0;-190.0;34.0
859.0;1001.0;-356.0;-997.0;-645.0;253.0;-262.0;70.0
347.0;975.0;?;-929.0;-878.0;98.0;-202.0;-11.0
776.0;1071.0;-355.0;-1043.0;-694.0;84.0;-120.0;22.0
867.0;971.0;-393.0;-991.0;-492.0;127.0;-135.0;32.0
772.0;1012.0;-274.0;-904.0;-508.0;201.0;-200.0;55.0
710.0;950.0;-308.0;-1032.0;-643.0;173.0;-164.0;-18.0
723.0;1042.0;-383.0;-959.0;-713.0;111.0;-110.0;-10.0
1008.0;1079.0;-342.0;-1088.0;-812.0;69.0;-76.0;2.0
587.0;?;-354.0;-977.0;-650.0;141.0;-94.0;-41.0
823.0;971.0;?;-975.0;-624.0;147.0;-186.0;5.0
876.0;1025.0;-325.0;-1026.0;-460.0;117.0;-176.0;-30.0
732.0;1033.0;-329.0;-1031.0;-615.0;146.0;-48.0;-20.0
866.0;1027.0;-337.0;-1021.0;-620.0;31.0;?;-34.0
723.0;?;-336.0;-967.0;-685.0;159.0;?;-9.0
918.0;990.0;-343.0;-952.0;-552.0;278.0;-88.0;10.0
933.0;996.0;-364.0;-970.0;-546.0;124.0;-172.0;101.0
391.0;946.0;-337.0;-946.0;-786.0;25.0;-181.0;-4.0
807.0;1002.0;-351.0;-1025.0;-602.0;91.0;-164.0;36.0
791.0;996.0;-315.0;-899.0;-627.0;191.0;-215.0;-6.0
840.0;1018.0;-330.0;-939.0;-554.0;102.0;-102.0;3.0
766.0;933.0;-344.0;-1126.0;-603.0;45.0;-205.0;-20.0
?;1012.0;-360.0;-909.0;-744.0;172.0;-130.0;-21.0
760.0;1030.0;-329.0;-1091.0;-615.0;19.0;-26.0;22.0
830.0;1004.0;-359.0;-951.0;-589.0;119.0;-111.0;36.0
821.0;978.0;-328.0;-987.0;-720.0;96.0;?;-10.0
829.0;1030.0;?;-1042.0;?;52.0;-183.0;-26.0
704.0;1033.0;-319.0;-1018.0;-636.0;119.0;-111.0;-26.0
788.0;1089.0;-331.0;?;-644.0;-1.0;-42.0;-15.0
696.0;1057.0;-316.0;-1020.0;-702.0;118.0;-174.0;-17.0
843.0;1011.0;-312.0;-858.0;-585.0;279.0;-207.0;-11.0
845.0;990.0;-337.0;-1047.0;-646.0;98.0;-165.0;19.0
493.0;?;-317.0;-983.0;-791.0;51.0;-172.0;47.0
801.0;961.0;-334.0;-1009.0;-774.0;84.0;-134.0;29.0
841.0;1006.0;-297.0;-949.0;-655.0;144.0;-136.0;25.0
729.0;1009.0;?;-966.0;-638.0;197.0;-142.0;15.0
786.0;1014.0;-311.0;-1026.0;-685.0;62.0;-199.0;55.0
909.0;993.0;-375.0;-1054.0;-595.0;114.0;-142.0;7.0
951.0;1082.0;-336.0;-991.0;-707.0;100.0;-26.0;12.0
706.0;1004.0;-343.0;-968.0;-653.0;157.0;-62.0;-7.0
1223.0;973.0;-297.0;-1037.0;-840.0;?;-116.0;23.0
1086.0;994.0;-300.0;-968.0;-1480.0;123.0;-102.0;?
-93.0;1046.0;-187.0;-1022.0;-1108.0;145.0;-114.0;?
405.0;986.0;-198.0;-1069.0;-477.0;21.0;-210.0;-11.0
808.0;1069.0;-366.0;-920.0;-504.0;115.0;-207.0;79.0
749.0;1006.0;-437.0;-953.0;-687.0;?;-153.0;24.0
668.0;1073.0;-358.0;-980.0;-696.0;168.0;-296.0;372.0
703.0;913.0;-281.0;-996.0;-660.0;87.0;-109.0;-101.0
