InertialMeasurementUnit RLA accZ;Accelerometer RUA^ accY;InertialMeasurementUnit RLA accX;Accelerometer RUA_ accX;Accelerometer RUA^ accZ;Accelerometer RWR accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY
900.0;756.0;-251.0;381.0;1170.0;902.0;-388.0;615.0;519.0
966.0;523.0;?;491.0;1067.0;696.0;-424.0;294.0;514.0
?;716.0;-214.0;-139.0;631.0;415.0;-427.0;1471.0;564.0
?;697.0;-205.0;126.0;891.0;413.0;-452.0;671.0;662.0
979.0;?;-224.0;1045.0;896.0;585.0;-472.0;33.0;?
900.0;594.0;-191.0;366.0;573.0;304.0;-474.0;670.0;?
1024.0;571.0;-201.0;?;763.0;516.0;-479.0;683.0;722.0
947.0;573.0;-185.0;670.0;795.0;441.0;-425.0;378.0;681.0
?;682.0;-208.0;476.0;757.0;380.0;-457.0;478.0;626.0
883.0;469.0;?;350.0;794.0;509.0;-463.0;511.0;580.0
825.0;408.0;-1401.0;530.0;830.0;306.0;?;397.0;-245.0
1244.0;?;105.0;390.0;558.0;943.0;-478.0;482.0;894.0
?;461.0;251.0;341.0;568.0;629.0;-354.0;416.0;1124.0
1113.0;629.0;-381.0;?;1079.0;795.0;-659.0;297.0;619.0
1015.0;480.0;-172.0;275.0;845.0;?;-532.0;39.0;708.0
?;581.0;79.0;620.0;653.0;795.0;-322.0;349.0;922.0
954.0;853.0;-345.0;756.0;899.0;883.0;-557.0;389.0;574.0
925.0;262.0;-82.0;603.0;891.0;1102.0;-387.0;193.0;545.0
1066.0;658.0;-155.0;763.0;665.0;1032.0;?;389.0;596.0
934.0;761.0;-178.0;758.0;668.0;1049.0;-436.0;623.0;526.0
820.0;818.0;-83.0;1020.0;911.0;1028.0;-395.0;242.0;695.0
645.0;737.0;22.0;986.0;1079.0;949.0;-353.0;?;764.0
361.0;700.0;86.0;1077.0;1065.0;971.0;-155.0;552.0;545.0
1106.0;724.0;-57.0;936.0;774.0;1181.0;-316.0;442.0;537.0
886.0;1097.0;59.0;1156.0;500.0;1098.0;-514.0;136.0;792.0
813.0;899.0;16.0;1267.0;1022.0;1003.0;-415.0;27.0;787.0
1078.0;908.0;-123.0;1190.0;948.0;1043.0;-473.0;-39.0;743.0
733.0;860.0;-113.0;1192.0;917.0;978.0;-793.0;481.0;636.0
599.0;796.0;179.0;1073.0;727.0;886.0;-418.0;327.0;1028.0
?;725.0;-61.0;1310.0;767.0;933.0;-630.0;24.0;829.0
634.0;693.0;-61.0;1160.0;651.0;?;-843.0;192.0;599.0
671.0;778.0;0.0;1071.0;742.0;970.0;-891.0;114.0;588.0
546.0;738.0;233.0;989.0;772.0;998.0;-920.0;171.0;972.0
235.0;751.0;327.0;1135.0;697.0;1006.0;-829.0;83.0;957.0
218.0;739.0;301.0;972.0;553.0;?;-904.0;254.0;668.0
687.0;?;-292.0;994.0;520.0;645.0;-1040.0;188.0;191.0
338.0;701.0;267.0;957.0;505.0;904.0;-1029.0;298.0;683.0
288.0;728.0;245.0;947.0;581.0;626.0;-1062.0;392.0;814.0
359.0;762.0;244.0;776.0;643.0;217.0;?;443.0;709.0
310.0;823.0;162.0;650.0;775.0;280.0;?;388.0;553.0
213.0;583.0;215.0;720.0;?;177.0;-841.0;437.0;667.0
131.0;733.0;150.0;674.0;603.0;379.0;-810.0;458.0;632.0
350.0;821.0;93.0;552.0;487.0;388.0;-881.0;271.0;570.0
380.0;874.0;112.0;862.0;511.0;463.0;-823.0;298.0;613.0
477.0;813.0;19.0;919.0;449.0;586.0;-814.0;489.0;564.0
?;936.0;?;797.0;-90.0;864.0;-800.0;617.0;487.0
328.0;1151.0;-197.0;626.0;94.0;917.0;-786.0;651.0;387.0
226.0;1226.0;-163.0;691.0;424.0;1160.0;-753.0;705.0;369.0
368.0;?;-185.0;253.0;520.0;972.0;-750.0;934.0;430.0
99.0;1159.0;-256.0;-20.0;374.0;963.0;-883.0;1142.0;436.0
-397.0;1167.0;?;319.0;181.0;980.0;-950.0;1075.0;620.0
-404.0;1281.0;-367.0;507.0;358.0;703.0;-837.0;1120.0;850.0
-366.0;1276.0;-511.0;436.0;368.0;766.0;-794.0;1121.0;799.0
-395.0;1317.0;-686.0;316.0;278.0;718.0;-826.0;1176.0;710.0
-405.0;1189.0;-797.0;346.0;160.0;512.0;-930.0;1229.0;707.0
-264.0;978.0;-934.0;311.0;138.0;481.0;-711.0;1143.0;801.0
429.0;1001.0;-1069.0;309.0;162.0;554.0;-671.0;1210.0;319.0
796.0;1096.0;-1070.0;213.0;117.0;525.0;-789.0;1218.0;-94.0
732.0;1106.0;-894.0;115.0;86.0;449.0;-1020.0;966.0;-40.0
750.0;1082.0;-889.0;115.0;90.0;434.0;-1045.0;883.0;-17.0
878.0;1056.0;-896.0;198.0;96.0;431.0;-1008.0;969.0;215.0
911.0;993.0;-937.0;94.0;144.0;448.0;-1019.0;1021.0;341.0
820.0;980.0;-956.0;57.0;188.0;414.0;-1122.0;1001.0;219.0
634.0;991.0;-943.0;30.0;232.0;460.0;-1134.0;991.0;130.0
615.0;996.0;-1038.0;29.0;272.0;434.0;-1213.0;940.0;170.0
504.0;953.0;-998.0;52.0;224.0;447.0;-1108.0;888.0;102.0
389.0;940.0;-819.0;151.0;227.0;518.0;-889.0;867.0;51.0
378.0;957.0;-770.0;198.0;255.0;537.0;-866.0;866.0;62.0
364.0;990.0;-864.0;194.0;296.0;614.0;-947.0;?;-13.0
316.0;1025.0;-903.0;170.0;258.0;639.0;?;841.0;-52.0
277.0;?;-904.0;188.0;262.0;672.0;-941.0;845.0;-34.0
256.0;1106.0;-889.0;241.0;185.0;588.0;-939.0;876.0;-17.0
244.0;1152.0;-841.0;263.0;203.0;625.0;-902.0;916.0;43.0
270.0;1276.0;-812.0;268.0;182.0;?;-883.0;982.0;97.0
303.0;1343.0;-781.0;203.0;220.0;704.0;-884.0;992.0;138.0
312.0;1369.0;-754.0;175.0;216.0;771.0;-879.0;1024.0;174.0
364.0;1276.0;-737.0;169.0;?;?;-838.0;1079.0;157.0
415.0;1035.0;-701.0;177.0;31.0;648.0;-822.0;1207.0;127.0
476.0;1087.0;-710.0;243.0;136.0;703.0;-831.0;?;138.0
536.0;1352.0;-714.0;?;98.0;614.0;-865.0;1268.0;171.0
573.0;1275.0;-738.0;106.0;-120.0;439.0;-904.0;1047.0;180.0
605.0;1150.0;-774.0;175.0;-127.0;413.0;-926.0;931.0;131.0
660.0;1062.0;-824.0;318.0;-4.0;377.0;-955.0;1171.0;?
625.0;1052.0;-857.0;31.0;111.0;474.0;-984.0;1271.0;51.0
632.0;1004.0;-947.0;-138.0;71.0;534.0;-1068.0;?;?
614.0;952.0;-1024.0;-114.0;70.0;373.0;-1160.0;1013.0;44.0
601.0;923.0;-1062.0;13.0;184.0;397.0;-1214.0;1001.0;128.0
?;968.0;-1060.0;114.0;236.0;391.0;-1172.0;?;64.0
521.0;957.0;-796.0;175.0;222.0;482.0;-923.0;912.0;-57.0
436.0;948.0;-819.0;161.0;288.0;498.0;-937.0;832.0;?
428.0;1001.0;-1058.0;166.0;302.0;534.0;-1169.0;807.0;99.0
?;1099.0;-1168.0;226.0;317.0;526.0;-1186.0;864.0;-105.0
341.0;1240.0;-1020.0;229.0;269.0;635.0;-1015.0;834.0;-227.0
312.0;1248.0;-962.0;309.0;200.0;643.0;?;?;-123.0
295.0;1424.0;-946.0;313.0;?;752.0;-987.0;923.0;92.0
303.0;1452.0;-867.0;231.0;262.0;674.0;-914.0;1076.0;110.0
267.0;1141.0;-801.0;150.0;127.0;576.0;-854.0;1152.0;67.0
219.0;929.0;-742.0;189.0;173.0;736.0;-831.0;1251.0;89.0
239.0;996.0;-763.0;259.0;98.0;664.0;-885.0;1400.0;?
238.0;1153.0;-753.0;123.0;16.0;539.0;-913.0;1215.0;258.0
247.0;1061.0;-716.0;107.0;77.0;475.0;-895.0;869.0;254.0
282.0;?;-728.0;214.0;171.0;485.0;-926.0;849.0;?
323.0;846.0;-816.0;?;222.0;529.0;-1015.0;?;281.0
422.0;884.0;?;-19.0;255.0;475.0;-1139.0;1049.0;244.0
467.0;930.0;-1040.0;51.0;260.0;437.0;?;862.0;150.0
536.0;950.0;-1146.0;162.0;225.0;?;-1274.0;?;157.0
580.0;975.0;-1201.0;229.0;218.0;513.0;-1299.0;776.0;158.0
579.0;993.0;-1015.0;248.0;272.0;559.0;-1044.0;797.0;35.0
?;989.0;-675.0;183.0;328.0;?;-773.0;840.0;51.0
611.0;955.0;-698.0;161.0;397.0;?;-812.0;861.0;-60.0
637.0;1113.0;-872.0;195.0;417.0;748.0;-957.0;889.0;-199.0
?;1211.0;-875.0;235.0;304.0;698.0;-959.0;?;-53.0
444.0;1287.0;-691.0;291.0;217.0;706.0;-785.0;822.0;102.0
?;1450.0;-611.0;386.0;304.0;872.0;-726.0;?;158.0
382.0;1456.0;-634.0;375.0;227.0;839.0;-758.0;1080.0;190.0
368.0;1146.0;-685.0;244.0;-9.0;?;-827.0;?;200.0
367.0;1282.0;-720.0;179.0;57.0;716.0;-856.0;1208.0;195.0
400.0;1390.0;-732.0;317.0;?;610.0;-870.0;1386.0;189.0
443.0;1279.0;-736.0;163.0;34.0;509.0;-888.0;1190.0;212.0
462.0;1121.0;-695.0;162.0;27.0;500.0;-876.0;1089.0;223.0
508.0;994.0;-643.0;104.0;77.0;507.0;-851.0;?;269.0
573.0;946.0;-751.0;6.0;127.0;472.0;-959.0;1250.0;334.0
605.0;?;-894.0;-13.0;120.0;437.0;-1086.0;1090.0;269.0
606.0;954.0;-988.0;79.0;235.0;420.0;-1138.0;?;?
582.0;920.0;-1088.0;147.0;208.0;441.0;-1248.0;876.0;227.0
?;1071.0;-1195.0;167.0;164.0;434.0;-1330.0;828.0;249.0
656.0;1008.0;-942.0;183.0;170.0;420.0;-1073.0;816.0;113.0
420.0;1021.0;-988.0;195.0;119.0;463.0;-1123.0;836.0;91.0
416.0;1147.0;-1147.0;193.0;120.0;495.0;-1249.0;891.0;36.0
435.0;1230.0;-1089.0;156.0;129.0;479.0;-1174.0;906.0;-15.0
421.0;1215.0;-954.0;121.0;145.0;507.0;-1009.0;911.0;3.0
?;1336.0;-829.0;97.0;234.0;650.0;-900.0;1016.0;80.0
312.0;1363.0;-782.0;57.0;259.0;636.0;-836.0;1118.0;107.0
302.0;1076.0;-756.0;27.0;122.0;511.0;-803.0;1104.0;113.0
275.0;946.0;-738.0;145.0;117.0;633.0;-798.0;1183.0;152.0
263.0;?;-756.0;307.0;123.0;673.0;-851.0;1308.0;173.0
257.0;1176.0;-793.0;160.0;66.0;523.0;-900.0;1133.0;183.0
242.0;1027.0;?;56.0;131.0;468.0;-911.0;840.0;161.0
?;896.0;-827.0;183.0;178.0;483.0;-934.0;927.0;135.0
303.0;887.0;-934.0;85.0;255.0;509.0;-1045.0;1098.0;115.0
?;926.0;-1037.0;4.0;344.0;536.0;-1136.0;1035.0;58.0
373.0;978.0;-1009.0;117.0;319.0;?;-1142.0;846.0;96.0
447.0;?;-1059.0;193.0;334.0;531.0;-1203.0;760.0;213.0
518.0;?;-1125.0;312.0;336.0;585.0;-1277.0;793.0;212.0
539.0;987.0;-900.0;305.0;306.0;594.0;-990.0;839.0;25.0
544.0;951.0;-657.0;304.0;306.0;618.0;-792.0;845.0;23.0
619.0;1003.0;-782.0;279.0;348.0;698.0;-906.0;870.0;1.0
655.0;1127.0;-945.0;266.0;316.0;757.0;-1042.0;899.0;-107.0
565.0;1285.0;-858.0;237.0;218.0;757.0;-961.0;853.0;30.0
468.0;1346.0;-672.0;283.0;206.0;723.0;-808.0;?;122.0
428.0;1440.0;-623.0;350.0;243.0;795.0;-773.0;1004.0;210.0
406.0;1370.0;-635.0;284.0;193.0;759.0;-828.0;1126.0;274.0
399.0;1083.0;-669.0;171.0;34.0;601.0;?;1235.0;319.0
395.0;1052.0;-694.0;138.0;141.0;624.0;-873.0;1257.0;?
422.0;1200.0;-722.0;260.0;134.0;645.0;-889.0;1399.0;306.0
468.0;1199.0;-737.0;138.0;96.0;529.0;-897.0;1130.0;268.0
488.0;1107.0;-685.0;135.0;71.0;457.0;-834.0;940.0;230.0
495.0;1028.0;-694.0;194.0;76.0;500.0;-864.0;1087.0;266.0
552.0;1000.0;-833.0;162.0;97.0;469.0;-982.0;1172.0;?
595.0;981.0;-957.0;106.0;119.0;438.0;-1090.0;1079.0;182.0
571.0;?;-1080.0;70.0;98.0;387.0;-1213.0;969.0;134.0
547.0;984.0;-1087.0;94.0;79.0;410.0;-1277.0;934.0;217.0
649.0;1015.0;-1178.0;129.0;?;409.0;-1297.0;920.0;261.0
603.0;1008.0;-893.0;124.0;138.0;437.0;-1023.0;906.0;?
410.0;1023.0;-808.0;121.0;146.0;522.0;-926.0;908.0;114.0
402.0;1117.0;-983.0;98.0;164.0;?;-1063.0;940.0;164.0
435.0;1257.0;-1039.0;97.0;131.0;500.0;-1100.0;918.0;118.0
387.0;1067.0;-935.0;114.0;174.0;567.0;-995.0;904.0;59.0
333.0;1410.0;-849.0;164.0;216.0;598.0;?;1012.0;?
313.0;1542.0;-835.0;111.0;213.0;540.0;-896.0;1131.0;84.0
286.0;1093.0;-825.0;48.0;95.0;437.0;-882.0;1130.0;104.0
263.0;919.0;-813.0;61.0;89.0;484.0;-872.0;1284.0;112.0
249.0;1014.0;-821.0;149.0;107.0;549.0;-888.0;1395.0;105.0
245.0;1089.0;-846.0;81.0;7.0;416.0;-916.0;1173.0;102.0
221.0;1026.0;-841.0;31.0;76.0;348.0;-918.0;829.0;123.0
244.0;913.0;-817.0;138.0;186.0;442.0;-920.0;823.0;168.0
?;962.0;-920.0;13.0;?;497.0;-1021.0;1056.0;183.0
325.0;967.0;-1028.0;-96.0;238.0;462.0;-1138.0;1039.0;155.0
352.0;961.0;-1024.0;31.0;251.0;485.0;-1165.0;863.0;126.0
469.0;988.0;-1174.0;144.0;278.0;537.0;-1265.0;827.0;205.0
545.0;1005.0;-1266.0;232.0;269.0;574.0;-1375.0;843.0;200.0
551.0;988.0;-947.0;226.0;324.0;631.0;-1054.0;849.0;56.0
536.0;962.0;-653.0;196.0;299.0;582.0;-769.0;?;-41.0
534.0;1007.0;-716.0;212.0;?;683.0;-817.0;895.0;-30.0
521.0;1149.0;-910.0;224.0;384.0;747.0;-984.0;886.0;-104.0
466.0;1208.0;?;254.0;275.0;776.0;-962.0;892.0;4.0
420.0;1310.0;-749.0;292.0;234.0;742.0;-865.0;862.0;139.0
440.0;1473.0;-683.0;377.0;253.0;812.0;-821.0;970.0;193.0
439.0;1463.0;-684.0;318.0;204.0;756.0;-838.0;1081.0;184.0
406.0;1158.0;?;220.0;26.0;587.0;-855.0;1205.0;215.0
432.0;1111.0;-733.0;?;116.0;652.0;-875.0;1229.0;208.0
461.0;1178.0;-747.0;217.0;129.0;610.0;-881.0;1403.0;245.0
502.0;1210.0;-735.0;157.0;128.0;571.0;-879.0;1240.0;266.0
538.0;1138.0;?;145.0;89.0;477.0;-857.0;986.0;265.0
541.0;1025.0;-675.0;194.0;134.0;462.0;-841.0;1108.0;303.0
582.0;?;-792.0;196.0;115.0;445.0;-951.0;1151.0;348.0
633.0;938.0;-907.0;152.0;77.0;408.0;-1040.0;1083.0;266.0
636.0;946.0;-1011.0;108.0;80.0;397.0;-1140.0;988.0;179.0
586.0;955.0;-1115.0;115.0;102.0;430.0;-1258.0;938.0;193.0
642.0;1018.0;-1246.0;126.0;133.0;?;-1377.0;896.0;243.0
654.0;1020.0;-986.0;116.0;?;450.0;-1116.0;867.0;110.0
454.0;1075.0;-844.0;117.0;123.0;472.0;-967.0;869.0;135.0
387.0;1159.0;-985.0;138.0;83.0;494.0;-1055.0;?;197.0
392.0;1320.0;-1023.0;117.0;89.0;477.0;-1098.0;961.0;159.0
371.0;1296.0;-961.0;97.0;147.0;537.0;-1023.0;954.0;117.0
325.0;1428.0;-880.0;68.0;221.0;626.0;?;1057.0;126.0
295.0;1408.0;-848.0;22.0;212.0;?;-907.0;1188.0;?
269.0;?;-816.0;33.0;82.0;?;-868.0;1145.0;110.0
236.0;881.0;-784.0;?;198.0;575.0;-837.0;1226.0;111.0
230.0;1117.0;-795.0;220.0;178.0;644.0;?;1414.0;132.0
246.0;1142.0;-842.0;27.0;85.0;428.0;-915.0;1023.0;142.0
257.0;1032.0;-866.0;79.0;184.0;?;-941.0;718.0;108.0
259.0;897.0;-859.0;284.0;235.0;535.0;-943.0;958.0;84.0
313.0;872.0;-981.0;91.0;260.0;550.0;-1062.0;1119.0;75.0
330.0;926.0;-1096.0;41.0;282.0;562.0;-1171.0;1010.0;63.0
327.0;1006.0;-1059.0;141.0;317.0;674.0;-1163.0;826.0;88.0
405.0;1037.0;-1172.0;243.0;218.0;788.0;-1289.0;782.0;216.0
456.0;1042.0;-1245.0;271.0;191.0;701.0;-1345.0;815.0;224.0
465.0;1054.0;-787.0;282.0;278.0;738.0;-866.0;875.0;15.0
479.0;976.0;-586.0;264.0;313.0;756.0;-720.0;947.0;103.0
584.0;939.0;-818.0;239.0;383.0;?;-919.0;994.0;126.0
?;1003.0;-947.0;248.0;?;824.0;-1039.0;981.0;-67.0
479.0;1130.0;-850.0;295.0;381.0;805.0;-944.0;?;116.0
464.0;1227.0;-675.0;396.0;381.0;794.0;-809.0;797.0;206.0
512.0;1407.0;-616.0;482.0;355.0;866.0;-759.0;814.0;214.0
490.0;1638.0;-640.0;546.0;437.0;891.0;?;904.0;230.0
461.0;1134.0;-698.0;515.0;18.0;566.0;-862.0;1025.0;267.0
478.0;854.0;-775.0;468.0;150.0;501.0;?;1161.0;224.0
478.0;1033.0;-795.0;547.0;250.0;627.0;-933.0;1377.0;202.0
494.0;1041.0;-806.0;?;135.0;621.0;-925.0;1304.0;192.0
499.0;993.0;-685.0;216.0;48.0;557.0;-842.0;855.0;204.0
491.0;1030.0;-610.0;379.0;45.0;569.0;-780.0;832.0;282.0
460.0;1080.0;-625.0;424.0;52.0;652.0;-819.0;923.0;331.0
413.0;1103.0;-707.0;312.0;93.0;664.0;-942.0;886.0;344.0
367.0;1052.0;-847.0;239.0;89.0;617.0;-1060.0;910.0;?
346.0;?;-994.0;245.0;169.0;607.0;-1227.0;951.0;336.0
321.0;1067.0;-1192.0;271.0;248.0;698.0;-1488.0;985.0;470.0
281.0;1073.0;-1091.0;270.0;283.0;746.0;-1192.0;987.0;313.0
105.0;1042.0;-758.0;242.0;270.0;729.0;-794.0;972.0;189.0
90.0;1041.0;-788.0;310.0;259.0;765.0;-928.0;955.0;348.0
186.0;1039.0;-790.0;419.0;256.0;734.0;-1016.0;943.0;262.0
235.0;1099.0;-750.0;442.0;337.0;?;-932.0;919.0;41.0
223.0;1153.0;-789.0;?;401.0;885.0;-963.0;916.0;21.0
236.0;1418.0;-862.0;409.0;511.0;989.0;-1016.0;933.0;107.0
237.0;1194.0;-869.0;405.0;210.0;807.0;-1031.0;936.0;109.0
239.0;910.0;-843.0;456.0;167.0;776.0;-1007.0;966.0;109.0
263.0;1103.0;-830.0;598.0;262.0;1009.0;-987.0;1103.0;123.0
247.0;1182.0;-806.0;601.0;117.0;881.0;-1019.0;1283.0;257.0
282.0;1124.0;-779.0;242.0;180.0;785.0;-1016.0;?;314.0
301.0;1004.0;-742.0;?;346.0;877.0;-982.0;882.0;282.0
319.0;936.0;-724.0;520.0;460.0;960.0;-970.0;1122.0;267.0
373.0;917.0;?;345.0;484.0;1039.0;?;1093.0;251.0
396.0;897.0;-748.0;357.0;397.0;887.0;-1011.0;928.0;286.0
416.0;937.0;-757.0;567.0;409.0;744.0;-1045.0;788.0;367.0
436.0;925.0;-894.0;707.0;603.0;925.0;-1279.0;778.0;490.0
439.0;891.0;-992.0;737.0;523.0;893.0;-1208.0;786.0;373.0
407.0;881.0;-671.0;690.0;551.0;888.0;-800.0;802.0;59.0
454.0;861.0;-711.0;569.0;512.0;900.0;-893.0;706.0;301.0
515.0;890.0;-880.0;692.0;521.0;?;-1059.0;663.0;136.0
441.0;882.0;-860.0;750.0;556.0;?;-1004.0;637.0;-14.0
374.0;932.0;-721.0;759.0;478.0;793.0;-912.0;599.0;201.0
356.0;980.0;-622.0;752.0;?;844.0;-826.0;?;392.0
368.0;1030.0;-526.0;737.0;420.0;798.0;-797.0;595.0;543.0
509.0;1204.0;-544.0;692.0;557.0;888.0;-827.0;621.0;467.0
529.0;1342.0;-559.0;649.0;469.0;1039.0;-845.0;642.0;442.0
551.0;1201.0;-455.0;669.0;157.0;1074.0;-849.0;729.0;428.0
630.0;1028.0;-380.0;722.0;23.0;1091.0;?;766.0;420.0
557.0;1120.0;?;710.0;152.0;1174.0;-833.0;996.0;492.0
531.0;1093.0;-336.0;505.0;279.0;954.0;-813.0;1233.0;485.0
537.0;1119.0;-328.0;363.0;498.0;947.0;-824.0;1132.0;449.0
483.0;1025.0;-308.0;401.0;649.0;805.0;?;1073.0;448.0
459.0;901.0;-348.0;711.0;?;685.0;-876.0;1050.0;420.0
416.0;892.0;-390.0;758.0;669.0;816.0;-910.0;789.0;367.0
574.0;840.0;-448.0;883.0;601.0;847.0;-948.0;568.0;331.0
476.0;918.0;-500.0;942.0;573.0;852.0;-1114.0;?;414.0
462.0;995.0;-718.0;884.0;622.0;1033.0;-1346.0;316.0;398.0
561.0;1053.0;-995.0;913.0;?;1110.0;-1204.0;294.0;245.0
413.0;1068.0;-899.0;833.0;487.0;1068.0;-999.0;?;10.0
318.0;1003.0;-965.0;922.0;?;993.0;-961.0;401.0;78.0
578.0;938.0;-812.0;910.0;511.0;859.0;-1001.0;548.0;321.0
645.0;874.0;-578.0;987.0;573.0;?;-1035.0;602.0;351.0
577.0;867.0;-311.0;863.0;633.0;992.0;-1003.0;573.0;430.0
759.0;883.0;-175.0;922.0;664.0;876.0;-928.0;487.0;485.0
658.0;885.0;-10.0;887.0;557.0;1132.0;-922.0;340.0;521.0
771.0;912.0;17.0;1026.0;605.0;1196.0;-882.0;?;469.0
?;849.0;-2.0;1066.0;684.0;1128.0;-880.0;246.0;374.0
791.0;831.0;35.0;927.0;689.0;976.0;-951.0;288.0;412.0
1037.0;859.0;-106.0;994.0;706.0;852.0;-1007.0;318.0;303.0
1028.0;833.0;-122.0;?;758.0;?;-1020.0;247.0;245.0
924.0;790.0;-148.0;1108.0;721.0;?;-961.0;181.0;260.0
790.0;680.0;-72.0;?;838.0;415.0;-941.0;160.0;329.0
699.0;681.0;34.0;1057.0;749.0;586.0;-902.0;99.0;419.0
728.0;859.0;140.0;964.0;903.0;727.0;-883.0;127.0;479.0
714.0;737.0;163.0;844.0;100.0;859.0;-907.0;46.0;521.0
621.0;905.0;108.0;760.0;310.0;691.0;-910.0;331.0;466.0
670.0;1012.0;78.0;571.0;212.0;874.0;-898.0;401.0;459.0
624.0;1028.0;194.0;514.0;494.0;808.0;-904.0;768.0;567.0
566.0;985.0;207.0;413.0;611.0;898.0;-873.0;928.0;616.0
502.0;1062.0;242.0;161.0;725.0;882.0;-890.0;1030.0;662.0
471.0;1034.0;248.0;340.0;643.0;933.0;-868.0;1036.0;651.0
429.0;982.0;239.0;466.0;800.0;783.0;-838.0;987.0;678.0
266.0;928.0;189.0;573.0;813.0;844.0;-776.0;1000.0;?
277.0;975.0;-77.0;558.0;756.0;1058.0;-753.0;1066.0;695.0
?;1020.0;-407.0;621.0;668.0;?;-721.0;1013.0;561.0
?;984.0;?;703.0;595.0;1062.0;-743.0;909.0;358.0
819.0;921.0;-884.0;668.0;573.0;896.0;-825.0;916.0;203.0
837.0;922.0;-891.0;686.0;537.0;804.0;-904.0;963.0;221.0
844.0;947.0;-839.0;704.0;422.0;848.0;-915.0;895.0;351.0
904.0;934.0;-731.0;?;?;755.0;-885.0;880.0;537.0
1058.0;943.0;-708.0;624.0;420.0;798.0;-895.0;873.0;625.0
?;920.0;-707.0;477.0;366.0;796.0;-901.0;904.0;542.0
1150.0;908.0;-612.0;489.0;467.0;606.0;-871.0;904.0;617.0
1081.0;939.0;-605.0;542.0;627.0;841.0;-860.0;884.0;716.0
992.0;945.0;-626.0;471.0;557.0;914.0;-851.0;754.0;653.0
952.0;909.0;-648.0;679.0;539.0;836.0;-875.0;800.0;639.0
757.0;?;-676.0;710.0;541.0;930.0;-894.0;657.0;589.0
734.0;931.0;-630.0;694.0;598.0;851.0;?;590.0;636.0
668.0;988.0;-617.0;841.0;?;912.0;-865.0;669.0;573.0
744.0;983.0;-668.0;783.0;608.0;1065.0;-867.0;561.0;444.0
763.0;968.0;-668.0;902.0;504.0;1017.0;-873.0;523.0;359.0
657.0;1024.0;-607.0;880.0;435.0;1073.0;?;497.0;365.0
613.0;1031.0;-589.0;889.0;453.0;1032.0;-886.0;453.0;342.0
704.0;1009.0;-475.0;979.0;444.0;1053.0;-909.0;526.0;370.0
551.0;989.0;-357.0;912.0;429.0;?;-953.0;636.0;436.0
671.0;989.0;-268.0;?;476.0;938.0;-913.0;619.0;440.0
797.0;963.0;-307.0;876.0;478.0;825.0;-939.0;604.0;453.0
673.0;950.0;-211.0;885.0;529.0;836.0;-959.0;619.0;428.0
706.0;937.0;-181.0;871.0;619.0;686.0;-961.0;549.0;490.0
730.0;869.0;-172.0;841.0;703.0;764.0;-979.0;546.0;440.0
610.0;925.0;-165.0;754.0;765.0;698.0;-953.0;489.0;453.0
678.0;887.0;-223.0;897.0;810.0;693.0;-974.0;468.0;411.0
561.0;895.0;-318.0;813.0;790.0;911.0;-981.0;296.0;300.0
369.0;781.0;-358.0;885.0;649.0;1095.0;-980.0;243.0;260.0
228.0;704.0;?;947.0;620.0;969.0;-986.0;224.0;256.0
275.0;774.0;-318.0;873.0;558.0;1074.0;-972.0;178.0;234.0
231.0;855.0;-276.0;883.0;451.0;1226.0;-955.0;267.0;265.0
168.0;984.0;-290.0;910.0;?;1125.0;-956.0;372.0;287.0
186.0;1027.0;-228.0;853.0;506.0;954.0;-936.0;342.0;338.0
213.0;1058.0;-179.0;811.0;512.0;?;-965.0;598.0;401.0
172.0;1002.0;-48.0;884.0;395.0;?;-903.0;642.0;474.0
228.0;1015.0;38.0;848.0;201.0;720.0;-884.0;681.0;548.0
209.0;1072.0;?;868.0;244.0;713.0;-884.0;676.0;502.0
166.0;1316.0;41.0;693.0;353.0;902.0;-824.0;671.0;507.0
343.0;1242.0;-62.0;571.0;-319.0;1295.0;-720.0;741.0;424.0
378.0;1271.0;-81.0;40.0;-162.0;810.0;-650.0;896.0;439.0
541.0;1148.0;-126.0;335.0;21.0;796.0;-665.0;959.0;403.0
1037.0;1143.0;-231.0;192.0;82.0;?;-668.0;1257.0;269.0
771.0;1130.0;-267.0;392.0;190.0;735.0;-824.0;1468.0;298.0
?;1094.0;-323.0;400.0;227.0;960.0;-917.0;1063.0;316.0
671.0;1186.0;-357.0;371.0;316.0;1075.0;-937.0;896.0;398.0
686.0;1146.0;-483.0;551.0;247.0;1014.0;-925.0;875.0;347.0
610.0;1115.0;-477.0;579.0;223.0;862.0;-913.0;773.0;240.0
800.0;1100.0;-541.0;757.0;236.0;836.0;-925.0;?;48.0
564.0;1072.0;-712.0;905.0;220.0;885.0;-1119.0;765.0;89.0
646.0;1050.0;-1063.0;831.0;109.0;787.0;-1106.0;686.0;-179.0
976.0;1037.0;-1005.0;758.0;119.0;857.0;-1128.0;722.0;-246.0
726.0;1055.0;-772.0;738.0;70.0;937.0;-1109.0;615.0;-23.0
754.0;1163.0;-709.0;734.0;55.0;862.0;-1034.0;604.0;6.0
?;1100.0;-572.0;693.0;60.0;842.0;-1061.0;638.0;47.0
633.0;1062.0;-490.0;?;-12.0;776.0;-1100.0;654.0;135.0
656.0;1049.0;-453.0;?;-25.0;?;-1118.0;801.0;122.0
