Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;Accelerometer RKN^ accZ;Accelerometer BACK accZ;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit L-SHOE Body_Ay
503.0;-135;183;92.0;-459.0;-41;-4231;694
-1331.0;?;49;156.0;-419.0;89;-515;682
494.0;-44;84;131.0;-420.0;-11;3653;678
?;10;?;148.0;-426.0;56;3332;670
406.0;-52;96;108.0;-407.0;39;4156;674
-1210.0;-39;63;72.0;-366.0;36;4441;679
-705.0;-3;49;102.0;-399.0;39;4186;673
471.0;-26;92;841.0;-379.0;34;5168;671
-424.0;-63;30;1583.0;-516.0;19;4852;695
-366.0;-102;150;240.0;-546.0;38;5152;639
-65.0;?;447;239.0;-504.0;30;3737;573
33.0;-152;910;531.0;?;44;-584;538
-193.0;-41;2108;-304.0;-640.0;83;-1263;491
-82.0;?;4380;-154.0;-725.0;45;-2296;?
-36.0;-2555;7222;-301.0;-754.0;215;?;414
-60.0;-3699;7436;-228.0;-618.0;-756;-1781;1734
?;-2744;5400;-282.0;-665.0;-1238;-135;2437
60.0;-1312;3154;-264.0;-503.0;496;127;677
83.0;-866;-552;-334.0;-466.0;990;29;289
14.0;-416;-2380;-510.0;-413.0;?;-79;581
36.0;462;-2626;-390.0;-404.0;1022;-11;?
-68.0;?;-3916;348.0;-446.0;658;-23;597
-102.0;2243;-4344;1617.0;-398.0;490;-15;646
-232.0;2926;-4629;2625.0;-389.0;275;-24;767
-24.0;3360;-5141;559.0;-380.0;-173;-83;1046
?;3027;?;161.0;-444.0;-699;-31;1468
?;3065;-4957;1075.0;-515.0;-1358;-68;1910
-458.0;2912;-4453;492.0;-470.0;?;-71;2934
-682.0;2027;-5063;-743.0;?;-18;-91;3549
-257.0;2169;-4776;-174.0;-618.0;2294;-357;2319
-282.0;1860;3234;-204.0;-909.0;2252;-887;1390
-310.0;?;7030;-70.0;-761.0;1006;?;702
-383.0;708;6615;-92.0;-507.0;958;-2475;-58
-454.0;501;5851;-59.0;-604.0;727;-4090;268
-434.0;-312;574;3.0;-566.0;-87;-8814;758
?;-419;-145;-9.0;-562.0;-145;-9713;772
-462.0;-180;592;128.0;-544.0;35;-4193;660
-365.0;?;-145;102.0;-525.0;-3;-2057;663
110.0;-230;356;186.0;-466.0;22;-2019;712
?;-162;98;230.0;-462.0;8;1197;696
1020.0;-18;71;179.0;-430.0;13;2468;681
716.0;-74;115;273.0;-441.0;23;2307;678
-284.0;-80;80;412.0;-450.0;22;3310;688
?;7;160;700.0;-435.0;40;3882;656
276.0;-9;220;1045.0;-427.0;30;3775;676
219.0;-13;249;818.0;-374.0;31;4130;700
-438.0;-86;270;-260.0;-467.0;30;3937;682
-317.0;-147;?;-319.0;?;2;2693;729
?;-44;587;-157.0;-712.0;58;2109;663
-150.0;-318;1156;-418.0;-865.0;-36;254;716
-176.0;-47;1159;-393.0;-660.0;105;-2893;579
-116.0;-529;2228;-465.0;-831.0;-25;-3050;680
-136.0;-1774;4956;-436.0;-646.0;-23;-1593;638
-96.0;-1975;5816;-413.0;-717.0;233;-1300;381
45.0;-2826;4533;-336.0;-618.0;-1216;-434;1875
98.0;-374;1471;-393.0;-540.0;-796;225;1622
75.0;2673;-821;-517.0;-468.0;983;-85;-46
48.0;1230;-805;-366.0;?;441;18;411
-182.0;665;-1978;573.0;-480.0;301;36;527
8.0;988;-3447;2178.0;-460.0;472;29;408
-346.0;1724;-4004;1805.0;-411.0;211;48;708
?;2888;-4080;?;-413.0;53;16;840
658.0;3016;-3865;311.0;-407.0;-29;38;944
-47.0;3329;-3624;1376.0;-446.0;-160;-46;1039
-626.0;3170;-3551;68.0;-464.0;-260;37;1639
-388.0;2860;-3610;-811.0;-446.0;196;52;2134
?;4252;-2342;23.0;-501.0;302;-77;1977
-291.0;5059;-1633;22.0;-513.0;1200;-56;2014
-282.0;3128;-1334;-107.0;-562.0;1696;-23;2529
-349.0;?;-1497;122.0;-799.0;1763;-109;2410
-471.0;4148;-1744;140.0;-673.0;1958;-138;2333
-508.0;-969;1452;101.0;-679.0;-571;-446;?
-470.0;-1586;2189;129.0;-564.0;-968;-1230;2252
-494.0;626;?;178.0;-563.0;521;-1533;932
-190.0;-412;286;?;-644.0;7;?;765
-981.0;?;75;-22.0;-696.0;147;-1658;678
-500.0;142;-80;44.0;-688.0;199;-1399;651
1168.0;-114;67;-41.0;-639.0;59;-1221;692
627.0;179;-14;67.0;?;197;-1099;645
-1135.0;-33;65;422.0;-658.0;110;-818;674
-663.0;92;50;417.0;-710.0;143;-507;665
94.0;49;24;558.0;-699.0;132;-263;669
?;0;-8;863.0;-716.0;122;-269;670
-47.0;-10;4;541.0;-693.0;134;-50;?
-160.0;-23;-17;-189.0;-695.0;?;53;661
-117.0;3;-13;-208.0;-703.0;93;-88;678
-239.0;-8;-17;-336.0;-679.0;68;-78;679
-46.0;-15;-74;-383.0;?;38;-102;664
-133.0;?;-37;-407.0;-690.0;29;-76;656
-137.0;36;-6;-434.0;-698.0;30;-52;654
-36.0;?;-39;-368.0;-668.0;29;-86;658
-23.0;-16;-37;-315.0;-696.0;24;-182;664
-143.0;-4;-32;-337.0;-660.0;13;-206;665
16.0;-4;-32;-224.0;-651.0;13;-181;666
?;-5;-14;-196.0;-710.0;17;?;661
-159.0;-5;-7;-212.0;-681.0;17;-347;658
-9.0;-3;-11;147.0;-638.0;17;-266;659
-93.0;-7;-8;957.0;-662.0;17;-290;659
59.0;-3;-10;746.0;-610.0;17;-182;660
426.0;-3;-10;1063.0;-650.0;17;-98;660
486.0;-44;5;563.0;?;18;-101;660
-302.0;-69;36;891.0;-638.0;22;-77;661
?;-82;67;1066.0;-621.0;26;-99;657
-217.0;-63;43;-536.0;-651.0;23;-160;661
-206.0;-13;13;234.0;-680.0;16;-153;667
-273.0;-21;41;168.0;-668.0;16;-95;661
-265.0;-31;31;?;-690.0;21;-20;?
-397.0;-10;-16;275.0;-699.0;19;34;660
-432.0;-4;15;354.0;?;16;26;669
-410.0;-4;45;184.0;-655.0;15;65;672
-449.0;?;23;238.0;-615.0;12;189;663
-288.0;-5;22;147.0;-643.0;12;189;663
-517.0;2;24;?;-654.0;16;115;668
-356.0;8;?;281.0;-624.0;18;237;669
-281.0;4;19;314.0;-655.0;17;350;669
-411.0;6;28;214.0;-645.0;18;353;669
295.0;6;22;132.0;-639.0;17;445;669
132.0;20;-29;157.0;-640.0;17;347;663
-38.0;48;4;97.0;-631.0;27;19;656
238.0;24;30;76.0;-600.0;24;-79;662
-739.0;3;24;142.0;-620.0;16;27;668
-877.0;3;17;154.0;-623.0;18;47;666
61.0;-15;-31;175.0;-638.0;18;88;664
-177.0;1;-25;123.0;-616.0;20;103;660
-167.0;9;-17;122.0;-621.0;15;87;658
-50.0;2;-12;114.0;-617.0;16;337;657
-127.0;-25;0;133.0;-598.0;13;417;664
-79.0;-4;-24;124.0;-598.0;22;606;659
63.0;26;-42;102.0;-608.0;20;791;661
94.0;22;-49;132.0;-612.0;-1;519;677
135.0;142;-66;135.0;-689.0;29;1088;662
36.0;79;-196;110.0;-688.0;-2;1803;675
-34.0;170;-51;135.0;-751.0;-24;2038;720
-21.0;60;-302;148.0;-717.0;-19;1568;701
16.0;-95;-535;148.0;-829.0;-46;259;712
36.0;?;-357;179.0;-634.0;-39;-50;730
47.0;-1024;-1311;161.0;-648.0;-63;118;665
?;-2020;-935;113.0;-625.0;244;?;749
53.0;-2968;-18;115.0;-575.0;778;12;822
3.0;-2313;-75;148.0;-573.0;568;?;831
34.0;635;894;132.0;-575.0;-8;-39;918
31.0;770;1038;91.0;-579.0;-16;?;818
16.0;-168;832;136.0;-610.0;86;-24;743
39.0;-488;?;128.0;?;-12;7;643
?;-1259;318;111.0;-620.0;4;52;522
17.0;-1084;437;158.0;-612.0;-5;42;513
39.0;-1080;455;130.0;?;-9;34;514
8.0;-1328;-458;107.0;-731.0;156;45;287
11.0;-721;-573;126.0;-618.0;194;26;-285
28.0;-71;123;139.0;-731.0;-34;-38;272
?;10;258;139.0;-720.0;-87;-30;1020
55.0;55;155;?;-753.0;38;37;657
?;138;169;129.0;-775.0;10;61;655
28.0;69;84;129.0;-850.0;10;49;713
18.0;-4;2;?;-824.0;45;-44;614
41.0;15;17;186.0;-824.0;20;-16;669
15.0;49;51;181.0;-887.0;15;-374;638
20.0;24;56;182.0;-880.0;15;-775;673
34.0;-9;46;195.0;-892.0;13;-684;679
26.0;-24;50;220.0;-898.0;11;-789;673
19.0;24;19;192.0;-910.0;23;-96;666
5.0;?;-19;?;-876.0;25;794;654
16.0;50;-20;243.0;-834.0;11;654;675
?;26;-20;229.0;-812.0;10;764;675
24.0;45;-26;350.0;-802.0;6;1198;662
22.0;86;-50;668.0;-752.0;18;1283;662
-17.0;5;-9;792.0;-709.0;27;1168;654
8.0;3;10;681.0;-701.0;22;978;656
-1.0;-11;4;660.0;-686.0;19;1104;655
-29.0;-26;12;578.0;-787.0;26;1058;653
-22.0;23;30;527.0;-1005.0;7;326;674
-11.0;-118;108;389.0;-1065.0;-26;-30;655
1.0;?;77;?;-1034.0;-3;-236;678
8.0;-572;152;336.0;-988.0;-69;-439;716
-21.0;-912;250;98.0;-993.0;-210;?;822
?;62;-235;154.0;-890.0;-108;-412;782
-29.0;198;-397;61.0;-990.0;-54;-53;706
?;-10;353;242.0;-929.0;-283;84;1130
-111.0;213;489;-8.0;-994.0;-158;-14;1032
-46.0;312;203;358.0;-1019.0;103;44;581
54.0;259;247;620.0;-1015.0;41;17;702
89.0;-46;21;1271.0;-1031.0;28;-24;?
61.0;-84;-72;663.0;-981.0;27;-71;701
-93.0;15;18;226.0;-1007.0;7;-59;?
-358.0;-12;41;99.0;-969.0;24;-56;707
-426.0;8;120;230.0;?;16;-71;727
-358.0;27;67;?;-983.0;26;-10;?
-128.0;35;31;346.0;-946.0;26;-3;727
-76.0;42;?;122.0;-999.0;24;-15;725
-259.0;16;52;146.0;-1025.0;24;17;733
-408.0;11;-44;201.0;?;21;-1;741
-338.0;26;-56;207.0;-957.0;22;3;727
-160.0;-19;-88;73.0;-995.0;?;23;723
-123.0;-30;-80;80.0;-1012.0;20;21;721
-100.0;40;-46;?;-996.0;15;61;721
-375.0;63;-37;147.0;-976.0;16;-2;725
-101.0;56;-26;155.0;-986.0;22;-20;723
?;51;-43;191.0;-1010.0;17;58;725
-296.0;-8;-136;308.0;-993.0;11;32;722
-214.0;-20;-178;465.0;-1013.0;22;30;713
138.0;5;-145;516.0;-978.0;24;48;716
49.0;-77;-323;620.0;-1061.0;30;41;693
-39.0;-103;?;?;-1020.0;54;49;670
?;-118;-416;227.0;-996.0;34;39;679
76.0;-112;-147;-175.0;-977.0;-4;4;688
66.0;39;-74;15.0;-943.0;11;0;686
-57.0;16;-70;82.0;-1029.0;27;23;667
-4.0;-46;-24;11.0;-888.0;19;-20;662
36.0;6;-31;201.0;-938.0;?;-23;672
-8.0;16;-38;456.0;-1028.0;17;18;670
-45.0;26;-9;512.0;-955.0;12;14;671
-27.0;25;-9;424.0;-956.0;12;16;672
-5.0;33;-7;401.0;-981.0;12;-4;670
50.0;-6;-26;486.0;-920.0;12;11;672
92.0;-36;-41;413.0;-1003.0;15;15;668
98.0;-13;-16;347.0;-984.0;19;-31;662
100.0;-34;-9;346.0;-983.0;20;-18;662
127.0;-39;-11;?;-991.0;20;4;661
42.0;-20;2;342.0;-995.0;21;-3;662
-359.0;?;22;326.0;-942.0;19;-12;664
-115.0;-19;-3;307.0;-1000.0;22;-14;662
-236.0;-10;-31;306.0;-1014.0;22;7;662
-460.0;15;-21;297.0;-1027.0;12;5;669
-182.0;8;-15;248.0;-1063.0;15;-17;670
-85.0;4;17;294.0;-995.0;20;8;666
-135.0;?;7;308.0;-998.0;20;29;664
36.0;-60;-26;311.0;-992.0;22;7;663
10.0;-56;-20;327.0;-989.0;21;18;663
183.0;-56;-21;324.0;-1000.0;21;17;663
77.0;?;6;368.0;-1000.0;23;?;663
-174.0;-10;9;?;-978.0;22;-15;663
32.0;-14;2;309.0;-973.0;16;11;668
27.0;-1;?;214.0;-991.0;10;?;674
10.0;-5;12;186.0;-1004.0;12;4;673
-14.0;-5;12;511.0;-1002.0;14;4;670
-11.0;-4;5;550.0;-991.0;12;15;666
-24.0;-6;-2;372.0;-997.0;10;1;664
-62.0;?;9;439.0;-991.0;12;-4;666
12.0;21;?;437.0;-1007.0;15;-11;667
27.0;13;21;384.0;-1010.0;14;-2;667
-146.0;-13;-7;331.0;-1002.0;13;51;668
-137.0;-7;2;313.0;-998.0;20;22;662
-36.0;-12;23;327.0;-1000.0;23;-1;661
-19.0;-31;-5;359.0;-999.0;18;24;664
26.0;-20;-17;353.0;-1010.0;21;22;663
14.0;-15;?;372.0;?;22;3;?
-16.0;-25;-17;386.0;-988.0;17;0;665
21.0;-11;-18;367.0;-980.0;22;40;661
55.0;-1;2;366.0;-992.0;22;31;656
34.0;-8;?;386.0;-984.0;16;36;659
-164.0;0;?;387.0;-984.0;23;49;660
-350.0;26;-10;396.0;-1003.0;24;-7;?
-36.0;22;-18;?;-992.0;11;-2;668
0.0;-17;-12;375.0;-994.0;5;2;671
-81.0;-18;20;?;-1001.0;14;-33;?
-66.0;-3;-7;428.0;?;19;25;661
-44.0;-17;?;380.0;-1001.0;19;20;659
-32.0;-5;12;400.0;-991.0;20;-26;662
-18.0;2;-1;410.0;-990.0;?;38;665
-45.0;-34;-19;430.0;?;16;1;665
-67.0;-14;7;426.0;-990.0;13;-22;665
-45.0;?;9;394.0;-980.0;?;25;?
?;-28;2;424.0;-990.0;19;12;662
-75.0;-25;12;389.0;-992.0;15;15;662
-64.0;-32;15;396.0;-996.0;?;-2;657
-35.0;-33;4;385.0;-978.0;19;?;664
-48.0;-16;0;388.0;-1014.0;18;-3;663
-50.0;-16;-20;395.0;-1004.0;23;-14;657
-57.0;-14;-42;383.0;-967.0;17;17;664
-87.0;-14;-12;393.0;-982.0;15;-3;666
-64.0;-23;29;407.0;-985.0;19;-31;660
-84.0;-26;37;426.0;-982.0;20;2;658
-70.0;-24;32;404.0;-1002.0;19;8;660
-68.0;-26;36;394.0;-974.0;20;-25;657
-44.0;-24;34;398.0;-978.0;19;-24;661
-53.0;-7;34;385.0;-989.0;18;-6;673
-60.0;20;32;415.0;-1000.0;22;-5;664
-67.0;22;1;407.0;-1001.0;25;-11;664
-54.0;-12;19;406.0;-1006.0;13;-15;680
-73.0;-6;30;406.0;-980.0;6;17;?
-46.0;3;1;406.0;-987.0;16;32;?
-73.0;-24;2;386.0;-963.0;18;-3;670
-72.0;-8;-12;387.0;-956.0;11;-7;675
-61.0;-13;10;397.0;-974.0;18;-8;671
-45.0;0;-6;407.0;-983.0;21;4;669
-56.0;27;-29;403.0;-964.0;17;15;671
-56.0;5;-11;393.0;-982.0;18;38;671
-40.0;24;2;?;-990.0;19;-36;658
-47.0;-36;13;?;-970.0;19;-4;657
-48.0;-45;9;378.0;-994.0;22;18;659
-73.0;-25;16;382.0;-997.0;26;10;656
-56.0;-3;-17;403.0;-987.0;17;16;657
-72.0;0;?;406.0;-979.0;?;-4;664
-46.0;-35;23;406.0;-995.0;16;-46;660
-55.0;-11;10;406.0;-973.0;20;-45;655
-44.0;-6;-4;406.0;-963.0;15;4;661
-46.0;-25;40;380.0;-960.0;15;11;663
-44.0;?;34;386.0;-952.0;21;7;656
-45.0;-27;13;396.0;-1005.0;23;14;?
-45.0;15;34;385.0;-994.0;?;5;660
-46.0;-2;20;394.0;-989.0;15;22;665
-67.0;19;3;367.0;-998.0;10;10;665
-63.0;32;30;?;-1020.0;13;-13;666
-56.0;-24;27;413.0;-1000.0;?;0;663
-42.0;-20;13;408.0;-1010.0;17;-23;?
-36.0;-23;23;367.0;-998.0;18;-64;661
-34.0;-66;15;410.0;-1000.0;25;-68;663
-54.0;-30;10;409.0;-1001.0;17;-60;?
-45.0;?;21;405.0;-992.0;8;-59;681
-55.0;-59;57;406.0;-983.0;13;-103;?
-27.0;-19;37;406.0;-1001.0;15;-101;675
?;-4;-9;405.0;-984.0;14;-101;668
-53.0;-15;38;?;-1020.0;19;-221;664
-43.0;-13;?;384.0;-949.0;17;-198;675
-36.0;-17;-6;391.0;-952.0;19;-153;672
-32.0;-13;48;393.0;-983.0;21;-197;668
-30.0;-16;30;405.0;-985.0;15;-185;?
?;-34;2;386.0;-1010.0;13;-144;669
-30.0;-25;12;377.0;-990.0;12;-72;?
-38.0;4;3;388.0;-1011.0;15;-77;673
-40.0;4;-20;348.0;?;16;3;670
-48.0;25;-12;381.0;-1021.0;18;53;671
?;22;?;378.0;-1019.0;?;-60;661
-44.0;-22;?;383.0;-1050.0;20;-61;664
-37.0;-8;-27;387.0;-996.0;21;-55;665
-44.0;-20;-8;386.0;-978.0;17;-30;667
-36.0;-32;11;386.0;-897.0;21;?;667
-39.0;-14;-13;397.0;-945.0;25;-79;664
-62.0;-35;2;390.0;-1039.0;13;-64;675
-45.0;-20;?;?;-1011.0;14;-37;674
-41.0;-6;-3;357.0;-1021.0;16;-39;671
-43.0;-27;9;310.0;-1009.0;13;-32;675
-46.0;6;-11;?;-893.0;18;-43;669
-36.0;22;-16;249.0;-941.0;22;?;665
-75.0;-4;13;217.0;-1060.0;18;45;669
-43.0;12;?;184.0;-954.0;16;?;670
-37.0;14;-9;253.0;-964.0;20;-31;666
-30.0;-11;-9;254.0;-1011.0;24;-5;664
-21.0;-52;-9;?;-957.0;22;48;666
-16.0;-46;-9;221.0;-1021.0;19;26;666
-35.0;5;1;191.0;-1016.0;19;-26;662
-19.0;5;22;179.0;-1000.0;19;-57;664
?;14;?;168.0;-1017.0;18;?;666
-55.0;-26;30;197.0;-1013.0;?;-37;663
-55.0;-32;9;166.0;-1013.0;20;-32;664
-65.0;18;-21;?;-1023.0;19;-40;665
-33.0;-13;-10;166.0;-1002.0;22;-37;664
-47.0;-4;-27;171.0;-1015.0;?;6;664
-87.0;20;-27;163.0;-1022.0;14;-43;669
-15.0;12;-19;154.0;-1000.0;13;-59;672
18.0;17;-18;128.0;-1020.0;14;-41;669
7.0;3;-10;168.0;-1020.0;20;-104;665
0.0;-5;-10;160.0;-1019.0;19;-99;667
-7.0;-7;19;199.0;-1021.0;14;-59;672
-2.0;-39;14;?;-1027.0;16;-57;672
-14.0;-34;-7;170.0;-1000.0;19;-48;668
-26.0;-11;-11;151.0;-1003.0;19;-34;664
-53.0;-14;-7;165.0;-986.0;19;-50;666
-19.0;-5;11;168.0;-992.0;16;-66;667
5.0;-5;5;168.0;-1019.0;14;-44;667
-30.0;2;6;135.0;-1019.0;16;-37;667
-10.0;0;10;124.0;-1012.0;19;-76;667
-47.0;-18;-18;?;-1022.0;21;-67;664
-1.0;-14;-5;143.0;-1050.0;17;-80;668
-51.0;-5;32;175.0;-1040.0;13;-82;677
-3.0;4;21;180.0;-1060.0;18;-40;671
-41.0;7;7;190.0;-1008.0;20;-216;667
-25.0;6;?;187.0;-991.0;19;-299;670
-6.0;5;10;179.0;-969.0;20;-306;669
-21.0;?;-461;148.0;-705.0;-12;829;729
-9.0;-776;-467;140.0;-700.0;-165;-84;735
-1.0;840;-797;139.0;-673.0;321;74;?
?;4336;-707;169.0;-627.0;80;-34;775
9.0;4663;71;166.0;?;205;29;542
-27.0;3787;?;174.0;-604.0;783;36;182
-15.0;3647;1680;180.0;-708.0;?;17;2577
8.0;850;912;142.0;-703.0;-2027;42;2387
-15.0;-2001;-271;119.0;?;503;2;369
2.0;-1189;-5;136.0;-659.0;-122;48;842
9.0;147;53;128.0;-700.0;60;19;630
85.0;-14;-142;?;-620.0;-12;1281;687
260.0;-256;?;70.0;-939.0;-10;1399;684
279.0;-52;-438;59.0;?;40;-17;705
136.0;-1062;-986;58.0;-1017.0;-202;-1839;852
6.0;-2056;-1373;34.0;-1018.0;-402;-2994;1057
?;-1950;-1530;91.0;-859.0;-640;?;?
-46.0;-3188;-1748;80.0;-897.0;-369;-278;824
-73.0;-2657;-43;82.0;?;1221;281;183
?;?;2151;43.0;-701.0;1183;-154;548
80.0;?;2584;65.0;-582.0;-273;105;1380
29.0;1139;1681;50.0;-599.0;-219;?;1208
9.0;1523;828;28.0;-651.0;96;-26;780
-19.0;1694;949;27.0;-726.0;-99;91;833
-21.0;1652;685;56.0;-753.0;-145;29;841
24.0;1735;913;59.0;-742.0;-62;-10;682
11.0;1978;1520;59.0;-746.0;-127;-27;681
18.0;2890;1674;58.0;-734.0;-159;-5;648
9.0;3259;?;?;-700.0;-19;-7;481
27.0;2728;1564;22.0;-694.0;?;-40;456
20.0;2808;1480;0.0;-695.0;-63;-99;475
21.0;1567;781;43.0;-651.0;32;?;416
-3.0;393;-325;68.0;-650.0;181;-146;318
23.0;1461;-261;?;-652.0;184;-135;331
-10.0;1793;-508;105.0;-676.0;34;-23;493
23.0;?;?;147.0;-610.0;-19;-11;583
-18.0;108;-1482;170.0;-588.0;19;-6;565
-3.0;379;-1477;112.0;-575.0;232;-36;417
12.0;-360;-1498;166.0;-552.0;-10;36;596
-3.0;-2309;-1455;176.0;-573.0;?;248;901
-2.0;-2613;-1631;150.0;-552.0;-13;233;961
24.0;-2658;-1810;184.0;-597.0;-283;?;1221
-23.0;-2438;-990;?;-557.0;6;-18;1089
12.0;-2606;-503;233.0;-644.0;547;52;890
11.0;-2024;-556;208.0;-652.0;295;-32;903
0.0;-186;-214;331.0;-689.0;177;-89;646
-10.0;?;-158;514.0;-607.0;163;-177;592
-4.0;-219;-20;335.0;-648.0;47;-1697;629
31.0;244;162;294.0;-661.0;4;-3922;676
3.0;72;79;?;-837.0;11;?;717
-42.0;41;21;595.0;-731.0;41;-4614;651
-12.0;-5;-30;138.0;-856.0;49;-3400;661
-5.0;42;50;244.0;-762.0;35;-887;673
-28.0;53;68;285.0;-768.0;31;-738;683
-32.0;-20;?;399.0;-844.0;44;482;674
2.0;52;47;431.0;-795.0;39;2453;665
-14.0;108;72;297.0;?;48;2538;661
29.0;67;24;?;-817.0;27;3082;678
20.0;59;24;320.0;-809.0;-11;3257;731
51.0;43;-6;408.0;-810.0;31;2948;681
-45.0;38;-14;427.0;-756.0;35;2205;673
-64.0;-11;21;412.0;-789.0;2;1749;705
80.0;-11;12;464.0;-777.0;37;1386;656
-27.0;27;55;495.0;-758.0;31;738;674
-299.0;-42;62;480.0;-716.0;13;1300;683
-769.0;-55;-17;431.0;-675.0;73;1225;611
-500.0;-221;10;429.0;-800.0;69;?;628
-91.0;-108;36;415.0;-667.0;-4;656;692
136.0;-384;152;376.0;-687.0;-5;290;727
7.0;-1447;?;350.0;-572.0;?;115;736
-381.0;?;494;277.0;-570.0;51;54;741
?;-2744;302;290.0;-585.0;46;-17;906
-93.0;-2215;?;281.0;-584.0;14;34;1023
-4.0;-863;123;334.0;-586.0;-4;18;?
-112.0;?;11;-252.0;-576.0;21;-17;743
-264.0;-240;-13;-305.0;-586.0;54;2;555
-504.0;106;101;-398.0;-621.0;55;16;479
-528.0;109;180;871.0;-602.0;27;16;503
-491.0;319;?;1009.0;-609.0;20;32;653
-493.0;218;124;541.0;-600.0;22;31;820
-521.0;61;89;-157.0;-590.0;-17;13;883
-463.0;26;19;?;-612.0;-61;13;925
-341.0;-755;-253;140.0;-617.0;14;33;888
-399.0;-1007;-411;206.0;-597.0;120;23;848
-403.0;?;-186;82.0;-602.0;-51;15;875
-349.0;-1434;79;91.0;-598.0;-122;28;790
-329.0;-1450;-89;45.0;-626.0;20;?;?
-451.0;-1728;-569;16.0;-636.0;-3;-10;692
-425.0;-1893;-768;80.0;-630.0;51;-45;651
-264.0;-1859;-642;60.0;-612.0;85;-18;623
117.0;?;-622;143.0;-595.0;99;15;622
-77.0;-1775;-339;219.0;-608.0;231;45;495
169.0;-1514;84;304.0;-624.0;176;?;565
-100.0;-956;881;247.0;-995.0;-3;-694;868
-766.0;-3;-42;739.0;-672.0;12;-308;770
-822.0;3;-13;833.0;-691.0;12;-314;?
-807.0;42;-23;987.0;?;12;-32;761
-834.0;11;-21;942.0;-709.0;?;171;761
-799.0;-33;7;616.0;-695.0;13;57;766
-797.0;38;-13;755.0;-701.0;14;74;762
-948.0;28;?;879.0;-673.0;?;63;758
-1075.0;-21;33;881.0;-680.0;9;-52;764
-923.0;-13;28;672.0;-641.0;?;-60;764
-807.0;3;23;672.0;-624.0;13;-45;758
-750.0;-9;24;635.0;-649.0;13;-57;765
-663.0;2;24;778.0;-640.0;13;-19;778
-687.0;36;14;866.0;-641.0;11;31;777
-742.0;?;-1;852.0;-659.0;14;43;770
-770.0;32;29;778.0;-695.0;10;-29;771
-800.0;38;47;731.0;-647.0;5;-84;774
-770.0;39;9;630.0;-644.0;9;-55;772
-794.0;34;-8;494.0;-522.0;9;-61;773
-933.0;17;2;462.0;-590.0;10;-87;775
-1050.0;21;-13;612.0;-502.0;11;-79;773
-854.0;-11;-26;791.0;-566.0;13;-82;772
-903.0;-23;-13;951.0;-571.0;12;-55;773
-861.0;-31;-30;844.0;-612.0;14;11;773
-647.0;-41;-40;756.0;-624.0;13;20;773
-653.0;3;-11;761.0;-638.0;9;-23;768
-732.0;-7;-10;795.0;-640.0;16;-22;765
-682.0;-6;4;?;-640.0;13;19;?
-650.0;7;6;849.0;-631.0;9;-11;770
-669.0;-5;-28;863.0;?;15;-33;762
-725.0;-4;-18;855.0;-650.0;13;5;764
-565.0;-14;1;826.0;?;11;5;769
-537.0;4;-5;836.0;?;10;2;771
-555.0;-9;-16;860.0;-620.0;12;-6;770
-486.0;-20;-21;851.0;-646.0;12;-15;769
-484.0;14;-19;852.0;-646.0;8;22;771
-169.0;5;-20;847.0;-638.0;9;?;771
-172.0;-14;-21;837.0;-641.0;12;-39;771
-359.0;-1;-4;?;-632.0;11;-12;772
-213.0;16;8;830.0;-640.0;13;-59;767
-230.0;10;18;837.0;-648.0;14;-54;765
-250.0;-21;23;861.0;-634.0;14;22;767
-213.0;-34;12;887.0;-658.0;16;-18;764
-224.0;-25;-5;866.0;-643.0;15;-42;769
-268.0;-26;-22;867.0;-648.0;10;0;778
-322.0;-11;-1;865.0;-650.0;16;20;768
-312.0;16;36;859.0;-661.0;19;-13;764
-308.0;29;46;855.0;-666.0;15;-7;774
-309.0;27;46;833.0;-628.0;15;43;773
-290.0;2;29;830.0;-630.0;12;-3;775
-281.0;-11;6;841.0;-649.0;12;-38;778
-272.0;-21;5;841.0;-647.0;15;-3;772
-276.0;-39;16;852.0;-625.0;16;15;768
-298.0;-31;10;863.0;?;15;-1;770
-291.0;-14;-8;868.0;?;9;-26;777
-269.0;?;-13;847.0;-647.0;7;-29;778
-278.0;-15;3;856.0;-606.0;14;?;771
-290.0;-10;-12;860.0;-609.0;14;-25;768
-312.0;0;-38;865.0;-605.0;8;6;772
-320.0;?;-56;868.0;-624.0;11;7;771
-310.0;16;?;855.0;-553.0;13;-26;769
-309.0;20;-37;871.0;-608.0;12;-17;771
-302.0;-1;-29;865.0;-590.0;14;-36;767
-283.0;-21;-30;891.0;-610.0;15;-46;764
-273.0;-5;-33;849.0;-559.0;15;-54;766
-272.0;5;-28;848.0;-542.0;13;?;767
-243.0;-30;-9;852.0;-536.0;14;0;764
-250.0;-50;-29;851.0;-552.0;18;15;761
-263.0;-18;-10;861.0;-587.0;14;52;763
?;1;23;859.0;-563.0;10;22;765
-308.0;-6;7;852.0;-548.0;12;1;765
-303.0;-3;15;860.0;-545.0;11;51;?
-279.0;-3;16;849.0;-536.0;11;-17;765
-283.0;-6;-24;869.0;-561.0;9;-40;767
-316.0;1;-30;863.0;-588.0;4;-11;771
