InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
469.0;500.0;77.0;135;-153.0;18;-43.0;-2.0;-541.0;?;-665.0
466.0;499.0;84.0;135;-171.0;18;-47.0;-3.0;-536.0;124.0;-666.0
466.0;496.0;87.0;135;-186.0;18;-50.0;-5.0;-524.0;122.0;-666.0
464.0;496.0;89.0;135;-203.0;18;-52.0;-7.0;-515.0;122.0;-667.0
457.0;493.0;90.0;135;-221.0;18;-53.0;-8.0;-499.0;121.0;-667.0
446.0;489.0;97.0;135;-234.0;18;-50.0;-12.0;-474.0;122.0;-667.0
431.0;490.0;101.0;135;?;18;-44.0;-18.0;-442.0;125.0;-666.0
410.0;487.0;107.0;135;-252.0;?;-41.0;-25.0;-409.0;130.0;-664.0
380.0;488.0;114.0;135;-253.0;18;-41.0;-35.0;-387.0;138.0;-662.0
343.0;485.0;124.0;135;-254.0;18;-43.0;-47.0;-375.0;147.0;-660.0
298.0;484.0;131.0;135;-248.0;18;-45.0;-59.0;?;158.0;-658.0
254.0;486.0;143.0;?;-245.0;18;-43.0;-72.0;-354.0;169.0;-656.0
211.0;?;149.0;135;-239.0;18;-36.0;-86.0;-322.0;180.0;-654.0
?;484.0;160.0;135;-236.0;18;-25.0;-98.0;-285.0;190.0;-650.0
116.0;486.0;170.0;135;-233.0;18;-8.0;-110.0;-261.0;199.0;-646.0
70.0;485.0;181.0;135;-232.0;18;13.0;-121.0;-261.0;208.0;-642.0
29.0;482.0;195.0;135;-233.0;18;40.0;-132.0;-280.0;215.0;-635.0
-5.0;484.0;212.0;135;-232.0;18;75.0;-142.0;-314.0;224.0;?
-38.0;481.0;228.0;135;-231.0;18;113.0;-152.0;-354.0;232.0;-610.0
-67.0;479.0;238.0;135;?;18;150.0;-161.0;-388.0;239.0;-595.0
-91.0;480.0;246.0;135;-230.0;18;185.0;-169.0;?;244.0;-578.0
-109.0;480.0;255.0;135;?;18;213.0;-176.0;-410.0;249.0;-563.0
-129.0;478.0;261.0;135;-234.0;18;235.0;-182.0;-418.0;250.0;-552.0
-140.0;479.0;259.0;135;-235.0;18;249.0;-185.0;-429.0;250.0;-543.0
-146.0;481.0;257.0;135;-240.0;18;259.0;-187.0;-434.0;249.0;-538.0
-145.0;484.0;257.0;135;-242.0;18;260.0;-188.0;-437.0;243.0;-538.0
-142.0;486.0;253.0;135;-240.0;18;256.0;-188.0;-443.0;239.0;-538.0
-142.0;487.0;253.0;?;-234.0;18;251.0;-190.0;-448.0;238.0;-541.0
-143.0;487.0;250.0;135;-227.0;18;247.0;-196.0;-457.0;239.0;-543.0
-154.0;488.0;253.0;135;-221.0;18;242.0;-208.0;-459.0;243.0;-545.0
-160.0;488.0;252.0;135;-201.0;18;234.0;-230.0;-460.0;245.0;-549.0
?;488.0;256.0;135;-155.0;18;224.0;-251.0;-459.0;259.0;-556.0
-150.0;490.0;261.0;135;-95.0;18;213.0;-267.0;-453.0;287.0;-563.0
?;490.0;260.0;135;6.0;18;201.0;-280.0;?;329.0;-573.0
-125.0;490.0;261.0;135;113.0;18;191.0;-291.0;-420.0;366.0;-582.0
-115.0;490.0;268.0;?;200.0;?;183.0;-298.0;-394.0;391.0;-591.0
-124.0;490.0;266.0;135;255.0;18;176.0;-302.0;-363.0;413.0;-598.0
-139.0;488.0;267.0;135;296.0;?;175.0;-309.0;-325.0;429.0;-603.0
-157.0;490.0;269.0;135;323.0;18;179.0;-316.0;-292.0;435.0;-606.0
-174.0;489.0;271.0;?;?;18;186.0;-323.0;-267.0;440.0;-605.0
-190.0;491.0;272.0;135;347.0;18;197.0;-330.0;-243.0;443.0;?
-206.0;492.0;276.0;135;362.0;18;210.0;-337.0;?;449.0;-599.0
-216.0;494.0;276.0;135;379.0;18;223.0;-342.0;-191.0;455.0;-594.0
-224.0;492.0;276.0;135;388.0;18;237.0;-345.0;-178.0;459.0;-588.0
-237.0;495.0;273.0;135;389.0;18;251.0;-348.0;-169.0;460.0;?
-244.0;495.0;273.0;135;387.0;18;266.0;-351.0;-158.0;459.0;-574.0
-248.0;497.0;270.0;135;391.0;18;278.0;-352.0;-149.0;459.0;-567.0
-252.0;498.0;269.0;135;395.0;18;?;?;-139.0;461.0;-560.0
180.0;503.0;113.0;135;-2.0;18;385.0;-255.0;-282.0;214.0;-493.0
190.0;504.0;113.0;?;8.0;?;388.0;-253.0;-284.0;218.0;-489.0
202.0;505.0;114.0;135;25.0;18;389.0;-252.0;-288.0;225.0;-487.0
215.0;503.0;112.0;135;39.0;18;393.0;-249.0;-292.0;225.0;-485.0
224.0;505.0;110.0;135;41.0;18;398.0;-249.0;-295.0;224.0;?
224.0;507.0;?;135;37.0;18;406.0;-249.0;-299.0;223.0;?
220.0;504.0;104.0;135;30.0;18;414.0;-250.0;-299.0;223.0;-476.0
220.0;506.0;104.0;135;28.0;18;420.0;-251.0;-297.0;223.0;-475.0
222.0;505.0;101.0;135;29.0;18;423.0;-251.0;?;?;-476.0
222.0;?;101.0;135;24.0;18;424.0;-251.0;-294.0;?;-478.0
?;507.0;102.0;135;20.0;18;422.0;-252.0;-296.0;223.0;-481.0
222.0;508.0;102.0;135;19.0;18;419.0;-252.0;-300.0;224.0;-485.0
219.0;506.0;102.0;135;19.0;18;417.0;-252.0;-303.0;225.0;-488.0
221.0;508.0;102.0;135;21.0;18;415.0;-252.0;-308.0;226.0;-491.0
218.0;505.0;104.0;135;?;18;413.0;-252.0;-314.0;225.0;-493.0
219.0;505.0;?;135;20.0;18;412.0;-252.0;-315.0;225.0;-495.0
217.0;506.0;104.0;135;20.0;18;411.0;-251.0;-313.0;225.0;-496.0
216.0;505.0;103.0;135;18.0;18;407.0;-251.0;-318.0;225.0;-498.0
216.0;505.0;104.0;135;18.0;18;401.0;-251.0;-326.0;225.0;-499.0
214.0;506.0;105.0;135;?;18;397.0;-250.0;-328.0;225.0;-496.0
215.0;505.0;103.0;135;14.0;18;395.0;?;-323.0;225.0;-489.0
?;504.0;104.0;135;12.0;18;391.0;-249.0;-313.0;225.0;-479.0
213.0;506.0;106.0;135;10.0;18;390.0;?;-306.0;225.0;-471.0
214.0;505.0;105.0;135;10.0;18;391.0;-248.0;-304.0;225.0;-467.0
214.0;503.0;100.0;135;10.0;18;395.0;-248.0;-306.0;226.0;-464.0
212.0;506.0;?;135;14.0;18;402.0;-248.0;-316.0;226.0;-462.0
214.0;507.0;98.0;135;13.0;18;411.0;-249.0;-314.0;227.0;-460.0
216.0;507.0;98.0;135;16.0;18;416.0;-249.0;-316.0;228.0;-461.0
217.0;508.0;99.0;135;17.0;18;416.0;-249.0;-324.0;229.0;-465.0
231.0;496.0;149.0;135;29.0;18;366.0;-241.0;-335.0;234.0;-500.0
233.0;496.0;152.0;135;31.0;18;?;-240.0;-327.0;234.0;-492.0
233.0;494.0;155.0;135;33.0;18;381.0;-238.0;-313.0;234.0;-486.0
232.0;495.0;156.0;135;?;18;387.0;?;-298.0;234.0;-484.0
?;494.0;153.0;135;37.0;18;392.0;-237.0;-291.0;235.0;-484.0
233.0;494.0;153.0;135;38.0;18;392.0;-235.0;-287.0;235.0;-487.0
232.0;493.0;156.0;135;35.0;18;389.0;-235.0;-286.0;234.0;-491.0
232.0;494.0;159.0;135;33.0;18;384.0;-234.0;-289.0;234.0;-496.0
?;?;163.0;?;34.0;18;378.0;-234.0;-290.0;234.0;-502.0
237.0;493.0;164.0;135;35.0;18;368.0;-234.0;-293.0;234.0;-511.0
234.0;?;166.0;135;35.0;18;?;-234.0;-299.0;235.0;-525.0
?;489.0;171.0;135;34.0;18;320.0;-233.0;-310.0;235.0;-544.0
223.0;491.0;174.0;135;20.0;18;287.0;-232.0;-308.0;233.0;-561.0
214.0;488.0;176.0;135;8.0;18;258.0;-231.0;-293.0;233.0;-574.0
199.0;486.0;178.0;?;4.0;18;233.0;-233.0;-279.0;235.0;-582.0
180.0;485.0;180.0;135;5.0;18;217.0;-238.0;-263.0;237.0;-586.0
157.0;484.0;178.0;135;3.0;18;208.0;-242.0;-251.0;237.0;-589.0
136.0;485.0;175.0;135;0.0;18;207.0;-245.0;-237.0;237.0;-590.0
119.0;484.0;176.0;135;-2.0;18;210.0;-249.0;-228.0;236.0;-588.0
100.0;485.0;178.0;135;-10.0;18;217.0;-253.0;-221.0;235.0;-585.0
82.0;484.0;181.0;135;-27.0;18;224.0;-258.0;-214.0;230.0;-581.0
70.0;486.0;185.0;135;-44.0;?;231.0;-264.0;-212.0;?;-577.0
49.0;?;192.0;?;-40.0;18;236.0;-272.0;-212.0;238.0;-573.0
15.0;486.0;191.0;?;-14.0;18;239.0;-281.0;-216.0;266.0;-569.0
-41.0;489.0;190.0;135;34.0;18;241.0;-295.0;-217.0;304.0;-566.0
-107.0;491.0;192.0;135;99.0;18;240.0;-312.0;-216.0;349.0;-562.0
-177.0;494.0;?;135;185.0;18;237.0;-331.0;-217.0;393.0;-561.0
-227.0;496.0;201.0;135;262.0;18;233.0;?;-222.0;?;-561.0
-262.0;497.0;210.0;135;308.0;18;229.0;-359.0;-230.0;?;-563.0
-287.0;497.0;217.0;135;330.0;18;225.0;-369.0;-238.0;466.0;-566.0
-299.0;499.0;220.0;135;332.0;18;220.0;-376.0;-246.0;466.0;-570.0
-303.0;499.0;223.0;135;338.0;18;210.0;-378.0;-261.0;469.0;-575.0
-312.0;501.0;219.0;135;339.0;18;203.0;-378.0;-275.0;468.0;-580.0
-318.0;502.0;224.0;135;347.0;18;196.0;-378.0;-272.0;472.0;-585.0
-79.0;495.0;218.0;135;166.0;18;?;-331.0;-373.0;316.0;?
18.0;495.0;206.0;?;126.0;18;243.0;-315.0;-381.0;273.0;-553.0
123.0;496.0;200.0;135;81.0;18;272.0;-296.0;-388.0;233.0;-535.0
200.0;498.0;186.0;135;43.0;18;?;-277.0;-391.0;196.0;-515.0
245.0;?;172.0;135;16.0;18;?;-263.0;-385.0;170.0;?
264.0;502.0;158.0;135;2.0;18;?;-253.0;-370.0;159.0;?
267.0;505.0;146.0;135;-6.0;18;367.0;-248.0;-353.0;157.0;-450.0
254.0;508.0;129.0;135;?;18;382.0;-249.0;-339.0;153.0;-431.0
248.0;508.0;118.0;135;-32.0;18;395.0;-251.0;-325.0;151.0;-417.0
246.0;511.0;108.0;135;-35.0;18;407.0;-253.0;-308.0;150.0;-404.0
239.0;513.0;101.0;135;-37.0;18;418.0;-255.0;-293.0;153.0;-395.0
240.0;515.0;95.0;135;-37.0;18;?;-258.0;-279.0;155.0;-390.0
243.0;516.0;93.0;135;-31.0;?;433.0;-260.0;-270.0;156.0;-389.0
246.0;515.0;91.0;135;-26.0;18;438.0;-261.0;-264.0;158.0;-393.0
?;517.0;83.0;135;-22.0;?;441.0;-263.0;-264.0;159.0;-403.0
252.0;519.0;81.0;135;-22.0;18;441.0;-265.0;-267.0;160.0;?
255.0;519.0;82.0;135;-21.0;18;438.0;-265.0;-272.0;160.0;-427.0
257.0;517.0;78.0;135;-24.0;18;436.0;-266.0;-274.0;161.0;-438.0
256.0;517.0;79.0;135;-24.0;18;433.0;-267.0;-278.0;162.0;-447.0
259.0;517.0;82.0;135;-21.0;18;430.0;-268.0;-280.0;164.0;-453.0
263.0;516.0;82.0;135;-18.0;18;427.0;-268.0;-280.0;166.0;-456.0
260.0;517.0;?;135;-19.0;18;422.0;-268.0;-285.0;167.0;-458.0
260.0;517.0;83.0;135;-17.0;18;417.0;-268.0;-292.0;168.0;-457.0
259.0;515.0;80.0;135;-17.0;18;413.0;-268.0;-297.0;169.0;-453.0
258.0;516.0;82.0;135;-16.0;18;?;-268.0;-294.0;?;-446.0
259.0;516.0;82.0;135;-16.0;18;413.0;-267.0;?;?;-437.0
262.0;?;83.0;135;-17.0;18;413.0;-266.0;-289.0;172.0;-431.0
?;516.0;66.0;135;-30.0;18;447.0;-258.0;-327.0;175.0;-446.0
293.0;515.0;64.0;135;-31.0;18;457.0;-258.0;-308.0;176.0;-442.0
292.0;516.0;66.0;135;-30.0;18;463.0;-259.0;-300.0;176.0;-442.0
291.0;516.0;67.0;135;-30.0;18;474.0;-259.0;-282.0;?;-443.0
286.0;501.0;132.0;135;-17.0;18;289.0;-240.0;-307.0;197.0;?
285.0;501.0;138.0;135;-14.0;18;289.0;-240.0;-300.0;199.0;-549.0
284.0;501.0;141.0;135;-10.0;18;289.0;-240.0;-295.0;202.0;-552.0
284.0;501.0;144.0;135;-9.0;18;288.0;-239.0;-294.0;203.0;-557.0
281.0;502.0;144.0;135;-9.0;18;286.0;-239.0;-293.0;203.0;-563.0
281.0;501.0;147.0;135;-10.0;18;282.0;-238.0;-295.0;203.0;-570.0
284.0;502.0;148.0;135;-12.0;18;278.0;-237.0;-299.0;203.0;-577.0
285.0;503.0;150.0;135;?;18;272.0;-236.0;-306.0;202.0;-585.0
286.0;503.0;149.0;135;-11.0;18;267.0;-235.0;-309.0;202.0;?
287.0;502.0;154.0;135;-10.0;18;259.0;-234.0;-311.0;202.0;-604.0
?;502.0;153.0;135;-9.0;18;247.0;-233.0;-319.0;203.0;-618.0
286.0;506.0;154.0;135;-9.0;18;226.0;-232.0;-324.0;204.0;-632.0
287.0;504.0;157.0;135;-9.0;18;192.0;-231.0;-321.0;205.0;-646.0
289.0;506.0;159.0;135;-10.0;18;146.0;-230.0;-310.0;205.0;-659.0
290.0;506.0;158.0;135;-13.0;18;91.0;-230.0;-298.0;204.0;-669.0
287.0;505.0;162.0;135;-17.0;18;35.0;-231.0;-286.0;202.0;-673.0
286.0;503.0;165.0;135;-24.0;18;-18.0;-232.0;-294.0;200.0;?
?;503.0;163.0;135;-22.0;18;-55.0;-235.0;-306.0;204.0;-673.0
268.0;502.0;?;135;-14.0;18;-77.0;-238.0;-324.0;209.0;-675.0
255.0;503.0;?;135;-8.0;18;-86.0;-242.0;-353.0;215.0;-677.0
238.0;503.0;162.0;135;-1.0;18;-88.0;-247.0;-379.0;222.0;-675.0
221.0;504.0;?;135;8.0;18;-89.0;-253.0;-407.0;231.0;-673.0
198.0;502.0;166.0;135;22.0;18;-87.0;-260.0;-430.0;239.0;-671.0
178.0;502.0;169.0;135;31.0;18;?;?;-440.0;248.0;-669.0
155.0;501.0;172.0;135;41.0;18;-88.0;-271.0;-449.0;255.0;-667.0
136.0;502.0;176.0;135;43.0;18;-90.0;-275.0;-460.0;262.0;-665.0
?;501.0;176.0;135;49.0;18;-92.0;?;-473.0;268.0;-664.0
104.0;501.0;181.0;135;54.0;18;-92.0;-280.0;-484.0;273.0;-663.0
96.0;503.0;179.0;135;55.0;18;-90.0;-281.0;-491.0;276.0;-664.0
?;504.0;179.0;135;54.0;18;-85.0;-281.0;-488.0;278.0;-664.0
87.0;502.0;184.0;135;60.0;18;-75.0;-281.0;-480.0;280.0;-663.0
86.0;504.0;184.0;135;67.0;18;-61.0;-281.0;-465.0;283.0;-663.0
87.0;503.0;182.0;135;70.0;18;-43.0;-281.0;-450.0;286.0;-660.0
86.0;506.0;186.0;135;77.0;18;-22.0;-281.0;-439.0;288.0;-655.0
87.0;505.0;186.0;135;79.0;?;1.0;-280.0;-421.0;289.0;-648.0
85.0;507.0;185.0;135;82.0;18;24.0;-281.0;-404.0;290.0;-638.0
86.0;507.0;187.0;135;83.0;18;48.0;-280.0;-388.0;291.0;?
?;507.0;185.0;135;84.0;18;73.0;-280.0;-365.0;290.0;-618.0
89.0;506.0;187.0;135;81.0;18;97.0;-279.0;-334.0;290.0;-607.0
91.0;506.0;185.0;135;84.0;18;116.0;-279.0;-303.0;290.0;-599.0
91.0;509.0;182.0;135;85.0;18;130.0;?;-270.0;?;-593.0
95.0;510.0;?;135;87.0;18;139.0;-277.0;-232.0;289.0;-594.0
95.0;509.0;174.0;135;88.0;18;?;-276.0;-200.0;289.0;-596.0
99.0;511.0;175.0;135;89.0;18;151.0;-274.0;-181.0;289.0;-601.0
100.0;513.0;174.0;135;86.0;18;151.0;-274.0;-178.0;289.0;-607.0
95.0;513.0;175.0;135;88.0;18;148.0;-273.0;-178.0;290.0;?
88.0;513.0;180.0;?;89.0;18;146.0;-273.0;-174.0;292.0;-614.0
?;514.0;?;135;83.0;18;143.0;-274.0;-176.0;294.0;-618.0
46.0;512.0;?;135;78.0;18;143.0;-275.0;-179.0;296.0;-620.0
14.0;514.0;194.0;135;67.0;?;143.0;-276.0;-180.0;297.0;-620.0
-20.0;513.0;196.0;135;53.0;18;143.0;-275.0;-185.0;298.0;-619.0
-53.0;513.0;?;135;36.0;18;146.0;-272.0;-186.0;297.0;-616.0
-86.0;513.0;205.0;135;16.0;18;149.0;-270.0;-186.0;297.0;-612.0
-119.0;?;207.0;135;?;18;151.0;-267.0;-189.0;299.0;-608.0
-154.0;516.0;217.0;135;0.0;?;153.0;-264.0;-189.0;307.0;-604.0
-174.0;517.0;221.0;135;2.0;18;155.0;-260.0;-188.0;313.0;-601.0
-190.0;518.0;227.0;135;16.0;18;156.0;-255.0;-192.0;327.0;-598.0
-209.0;518.0;237.0;135;59.0;18;156.0;-251.0;-197.0;352.0;-595.0
-225.0;518.0;246.0;135;106.0;18;157.0;-249.0;-199.0;374.0;?
-233.0;512.0;?;135;148.0;18;159.0;-245.0;-201.0;388.0;-588.0
-240.0;512.0;269.0;135;185.0;18;160.0;-244.0;-201.0;403.0;-584.0
-246.0;510.0;282.0;135;218.0;18;161.0;-242.0;-200.0;415.0;-579.0
-246.0;510.0;290.0;135;236.0;18;161.0;-242.0;-199.0;418.0;-576.0
-244.0;?;296.0;135;242.0;?;?;-240.0;-202.0;418.0;-573.0
?;506.0;300.0;135;244.0;18;157.0;-239.0;-205.0;418.0;-572.0
-242.0;506.0;304.0;?;253.0;18;155.0;-239.0;-208.0;420.0;-572.0
-244.0;506.0;307.0;135;262.0;18;152.0;-239.0;-209.0;420.0;-571.0
-245.0;507.0;312.0;135;270.0;18;148.0;-238.0;-214.0;420.0;-571.0
-243.0;?;312.0;135;271.0;?;147.0;-239.0;-215.0;420.0;-570.0
-243.0;504.0;313.0;135;273.0;18;145.0;-239.0;-215.0;418.0;?
-245.0;505.0;317.0;135;268.0;?;143.0;-239.0;-220.0;417.0;-567.0
-249.0;504.0;318.0;135;270.0;18;142.0;?;-219.0;417.0;-566.0
-248.0;505.0;319.0;135;267.0;18;142.0;-239.0;-220.0;415.0;?
-248.0;505.0;322.0;135;258.0;18;142.0;?;-220.0;409.0;-565.0
-246.0;504.0;322.0;135;239.0;18;142.0;-239.0;-219.0;400.0;-565.0
-246.0;506.0;321.0;135;221.0;18;143.0;-239.0;-216.0;396.0;-564.0
-246.0;506.0;322.0;135;208.0;18;144.0;-238.0;-211.0;391.0;-564.0
-244.0;507.0;322.0;135;196.0;18;146.0;-238.0;-210.0;386.0;-563.0
-243.0;505.0;322.0;?;198.0;18;148.0;-238.0;-209.0;387.0;-563.0
-240.0;507.0;320.0;135;205.0;18;147.0;-238.0;-212.0;385.0;-563.0
?;507.0;321.0;135;203.0;18;146.0;-237.0;-215.0;382.0;-564.0
-239.0;508.0;321.0;135;193.0;18;145.0;-236.0;-218.0;377.0;-564.0
-244.0;509.0;321.0;135;189.0;18;143.0;-237.0;-222.0;374.0;-565.0
-249.0;508.0;324.0;135;181.0;18;141.0;-237.0;-225.0;372.0;-565.0
-258.0;507.0;324.0;135;177.0;18;136.0;-239.0;-232.0;371.0;-568.0
-264.0;507.0;330.0;135;181.0;18;131.0;-241.0;-240.0;374.0;-570.0
-269.0;?;334.0;135;190.0;18;128.0;-244.0;-248.0;380.0;-572.0
-270.0;508.0;336.0;135;210.0;18;126.0;-247.0;-256.0;387.0;-574.0
-267.0;?;335.0;135;227.0;18;125.0;-250.0;-261.0;393.0;-576.0
-267.0;509.0;335.0;135;241.0;18;125.0;-251.0;-260.0;396.0;-577.0
-268.0;511.0;332.0;135;252.0;18;124.0;-252.0;-260.0;399.0;?
-266.0;512.0;330.0;135;267.0;18;122.0;?;-258.0;405.0;-578.0
-265.0;512.0;330.0;?;278.0;18;120.0;-251.0;-258.0;407.0;-578.0
-264.0;513.0;330.0;135;282.0;18;117.0;-250.0;?;407.0;-580.0
-265.0;?;331.0;135;281.0;18;115.0;-249.0;-275.0;407.0;-582.0
-264.0;513.0;329.0;135;288.0;18;113.0;-250.0;-286.0;410.0;-584.0
-268.0;512.0;332.0;135;296.0;18;?;-251.0;-303.0;413.0;-585.0
-268.0;?;333.0;135;305.0;18;112.0;-252.0;-325.0;415.0;-584.0
-271.0;513.0;334.0;135;303.0;18;110.0;-253.0;-352.0;418.0;-582.0
-274.0;511.0;337.0;135;302.0;18;105.0;-255.0;-394.0;419.0;-581.0
-277.0;514.0;336.0;135;297.0;18;103.0;-257.0;-419.0;418.0;-581.0
-279.0;513.0;339.0;135;283.0;18;104.0;-258.0;-425.0;412.0;-580.0
-278.0;514.0;335.0;135;252.0;18;107.0;-256.0;-423.0;404.0;-580.0
?;514.0;338.0;135;220.0;18;109.0;-255.0;-426.0;398.0;-579.0
?;513.0;334.0;135;190.0;18;110.0;-253.0;-429.0;395.0;-579.0
-279.0;513.0;333.0;135;179.0;18;110.0;-253.0;-429.0;396.0;-579.0
-279.0;513.0;331.0;135;165.0;?;112.0;-252.0;-426.0;395.0;-580.0
-281.0;514.0;330.0;135;154.0;?;117.0;?;-422.0;394.0;?
-284.0;515.0;328.0;135;147.0;18;122.0;-253.0;-423.0;393.0;-584.0
-283.0;515.0;331.0;135;143.0;?;129.0;-254.0;-425.0;390.0;-586.0
-284.0;514.0;333.0;135;?;18;135.0;-254.0;-428.0;388.0;-585.0
-293.0;514.0;328.0;135;132.0;18;134.0;-260.0;-422.0;387.0;-574.0
-302.0;513.0;331.0;135;123.0;18;132.0;-263.0;-415.0;385.0;-575.0
-307.0;512.0;330.0;135;106.0;18;130.0;-260.0;-413.0;384.0;-578.0
-310.0;510.0;326.0;135;107.0;?;130.0;-257.0;-410.0;384.0;-577.0
-310.0;509.0;328.0;135;95.0;18;131.0;-254.0;-408.0;382.0;-576.0
-306.0;505.0;330.0;135;84.0;18;133.0;-255.0;-403.0;379.0;?
-310.0;505.0;329.0;135;82.0;18;134.0;-255.0;-400.0;379.0;-571.0
-312.0;505.0;324.0;135;77.0;18;134.0;-253.0;-405.0;375.0;-568.0
-314.0;502.0;324.0;135;61.0;18;130.0;-251.0;-419.0;373.0;-566.0
-316.0;499.0;?;135;57.0;18;125.0;-251.0;?;373.0;-564.0
?;499.0;324.0;135;56.0;18;124.0;-250.0;-434.0;376.0;-564.0
?;495.0;321.0;135;64.0;18;125.0;-249.0;-430.0;379.0;-561.0
-308.0;492.0;319.0;135;82.0;18;125.0;-248.0;-433.0;380.0;-558.0
-305.0;?;317.0;135;101.0;18;127.0;-246.0;-426.0;382.0;-553.0
-298.0;491.0;317.0;135;?;18;130.0;-244.0;-408.0;390.0;-551.0
-298.0;491.0;315.0;135;115.0;18;135.0;-243.0;-380.0;381.0;-548.0
-313.0;?;309.0;135;59.0;18;137.0;-250.0;-352.0;374.0;-547.0
-321.0;491.0;306.0;135;45.0;18;140.0;-247.0;-332.0;367.0;-547.0
-319.0;488.0;301.0;135;10.0;18;140.0;-239.0;-329.0;357.0;-545.0
-325.0;488.0;298.0;135;-14.0;18;141.0;-234.0;-318.0;351.0;-542.0
-323.0;482.0;296.0;135;-16.0;18;138.0;-234.0;-308.0;352.0;-539.0
-296.0;501.0;360.0;135;?;18;-22.0;-216.0;-255.0;361.0;-417.0
-300.0;501.0;359.0;135;?;18;-23.0;-217.0;?;350.0;-420.0
-305.0;502.0;357.0;135;-101.0;18;-24.0;-216.0;-260.0;339.0;-423.0
-307.0;500.0;358.0;136;-108.0;19;-24.0;-218.0;-260.0;345.0;-427.0
-313.0;502.0;356.0;135;-107.0;18;?;-221.0;-253.0;347.0;-427.0
-314.0;502.0;358.0;135;?;19;-11.0;?;-236.0;350.0;-427.0
?;504.0;357.0;135;-96.0;18;-8.0;?;-219.0;356.0;-426.0
-318.0;504.0;358.0;135;-77.0;18;-6.0;-226.0;-201.0;363.0;-425.0
?;?;356.0;135;-70.0;19;-2.0;-228.0;-181.0;366.0;-423.0
-320.0;505.0;349.0;135;-66.0;19;0.0;-229.0;-157.0;367.0;-420.0
-322.0;508.0;351.0;135;-68.0;19;1.0;-230.0;-139.0;363.0;-417.0
-321.0;509.0;343.0;135;-69.0;19;0.0;-229.0;-130.0;361.0;-414.0
-317.0;509.0;338.0;135;-66.0;19;-2.0;-228.0;-129.0;?;-415.0
-317.0;511.0;336.0;135;-68.0;19;-1.0;-226.0;-125.0;356.0;-415.0
-316.0;513.0;332.0;135;-68.0;19;3.0;-225.0;-120.0;354.0;-415.0
-315.0;512.0;328.0;135;-66.0;19;6.0;-224.0;?;354.0;-413.0
-313.0;514.0;327.0;135;?;19;9.0;-224.0;-110.0;354.0;-411.0
-314.0;513.0;329.0;135;-60.0;19;?;-225.0;-100.0;354.0;-411.0
-312.0;516.0;326.0;135;-59.0;19;9.0;-224.0;-96.0;353.0;?
-314.0;516.0;324.0;135;-64.0;19;3.0;-224.0;-102.0;352.0;-414.0
-312.0;515.0;322.0;135;?;19;-6.0;-225.0;-115.0;351.0;-418.0
-313.0;512.0;321.0;135;-62.0;19;-15.0;-226.0;-134.0;352.0;-422.0
-315.0;513.0;324.0;135;-60.0;19;-23.0;-226.0;-148.0;352.0;-426.0
-316.0;513.0;326.0;135;-55.0;19;-30.0;-225.0;-166.0;353.0;-431.0
?;?;329.0;135;?;19;-33.0;?;-184.0;354.0;-436.0
-308.0;507.0;333.0;135;-38.0;19;-34.0;-219.0;?;354.0;-440.0
-299.0;504.0;332.0;135;-35.0;19;-32.0;-212.0;?;350.0;-444.0
-287.0;502.0;333.0;135;-37.0;19;-26.0;-203.0;-214.0;345.0;-450.0
-270.0;501.0;335.0;?;-45.0;19;-14.0;-192.0;-225.0;332.0;-456.0
-243.0;497.0;335.0;135;-56.0;19;4.0;?;-239.0;317.0;-463.0
-212.0;?;329.0;135;-60.0;19;30.0;-163.0;-268.0;305.0;?
-177.0;493.0;325.0;?;-60.0;19;65.0;-150.0;-310.0;291.0;-469.0
-143.0;491.0;322.0;135;-61.0;19;109.0;-137.0;-354.0;280.0;-463.0
-104.0;487.0;314.0;135;?;19;155.0;-125.0;-395.0;270.0;-451.0
-62.0;486.0;307.0;135;-59.0;19;199.0;-117.0;-429.0;264.0;-436.0
-16.0;?;?;135;-46.0;19;242.0;-109.0;-449.0;264.0;-417.0
27.0;485.0;286.0;?;-39.0;19;283.0;-104.0;-455.0;257.0;-396.0
63.0;485.0;?;135;-34.0;19;319.0;-99.0;-451.0;?;-374.0
101.0;486.0;252.0;135;-38.0;19;350.0;-96.0;-444.0;234.0;-351.0
141.0;488.0;233.0;135;-50.0;19;375.0;-92.0;-438.0;218.0;-329.0
?;493.0;214.0;135;-58.0;19;397.0;-90.0;-430.0;206.0;-308.0
217.0;493.0;188.0;135;-52.0;19;418.0;-86.0;-417.0;196.0;-288.0
259.0;495.0;167.0;135;-48.0;19;?;-82.0;-400.0;186.0;-268.0
293.0;498.0;151.0;135;-53.0;19;461.0;-81.0;-385.0;172.0;-250.0
331.0;?;132.0;135;-59.0;19;478.0;-81.0;-377.0;159.0;-233.0
375.0;502.0;111.0;135;-64.0;19;492.0;-77.0;-366.0;147.0;-217.0
414.0;504.0;?;135;-70.0;19;505.0;-75.0;-361.0;134.0;-203.0
