InertialMeasurementUnit BACK accZ;InertialMeasurementUnit LUA accZ;Accelerometer BACK accX;Accelerometer LUA^ accZ;Accelerometer LUA^ accX;Accelerometer HIP accZ
336.0;162.0;405.0;-199.0;721.0;-133.0
420.0;219.0;441.0;-237.0;651.0;-88.0
650.0;240.0;480.0;-150.0;695.0;-62.0
730.0;288.0;504.0;-32.0;563.0;-140.0
787.0;377.0;506.0;73.0;454.0;-199.0
758.0;425.0;447.0;105.0;452.0;-122.0
747.0;561.0;431.0;105.0;423.0;-141.0
696.0;?;425.0;68.0;280.0;?
744.0;783.0;383.0;48.0;340.0;-147.0
738.0;821.0;392.0;-1.0;358.0;-159.0
754.0;632.0;389.0;-21.0;391.0;-171.0
?;449.0;343.0;?;405.0;-157.0
800.0;398.0;310.0;-23.0;403.0;-134.0
?;350.0;288.0;-38.0;402.0;-93.0
807.0;219.0;299.0;13.0;364.0;-51.0
798.0;202.0;317.0;28.0;301.0;-51.0
785.0;249.0;271.0;41.0;241.0;-38.0
785.0;266.0;194.0;-1.0;285.0;-30.0
796.0;327.0;157.0;-23.0;240.0;-31.0
793.0;379.0;151.0;41.0;247.0;-28.0
794.0;366.0;243.0;-11.0;171.0;-12.0
792.0;353.0;279.0;28.0;202.0;23.0
781.0;264.0;257.0;-15.0;306.0;3.0
795.0;222.0;241.0;-48.0;444.0;28.0
781.0;241.0;257.0;29.0;258.0;56.0
767.0;239.0;273.0;?;254.0;61.0
773.0;164.0;287.0;35.0;230.0;70.0
793.0;122.0;289.0;31.0;262.0;25.0
777.0;119.0;279.0;70.0;235.0;27.0
753.0;179.0;?;20.0;243.0;22.0
753.0;297.0;308.0;8.0;276.0;0.0
764.0;?;317.0;25.0;303.0;18.0
784.0;248.0;319.0;41.0;295.0;-32.0
784.0;211.0;325.0;24.0;312.0;-16.0
760.0;190.0;304.0;-9.0;321.0;-9.0
753.0;154.0;329.0;-10.0;352.0;2.0
763.0;176.0;323.0;-21.0;?;-1.0
761.0;207.0;271.0;-62.0;347.0;-2.0
749.0;?;248.0;-151.0;333.0;-11.0
?;253.0;322.0;-161.0;378.0;16.0
741.0;261.0;362.0;-125.0;405.0;8.0
734.0;267.0;374.0;-67.0;398.0;-1.0
730.0;294.0;365.0;-37.0;318.0;-6.0
741.0;309.0;414.0;-24.0;392.0;-25.0
722.0;322.0;?;-61.0;398.0;-41.0
724.0;331.0;519.0;-80.0;406.0;-21.0
699.0;334.0;537.0;-75.0;430.0;-30.0
686.0;322.0;489.0;-58.0;?;-31.0
637.0;314.0;428.0;-25.0;420.0;-51.0
623.0;330.0;457.0;-3.0;388.0;-26.0
621.0;366.0;523.0;?;388.0;-51.0
632.0;384.0;367.0;142.0;361.0;-60.0
556.0;364.0;8.0;205.0;361.0;-116.0
502.0;320.0;-97.0;190.0;364.0;123.0
452.0;274.0;87.0;204.0;428.0;91.0
427.0;252.0;255.0;260.0;378.0;361.0
358.0;230.0;252.0;203.0;284.0;515.0
356.0;224.0;214.0;94.0;292.0;487.0
320.0;188.0;210.0;145.0;230.0;411.0
263.0;204.0;220.0;234.0;213.0;?
216.0;249.0;231.0;278.0;109.0;351.0
214.0;254.0;221.0;306.0;8.0;304.0
332.0;203.0;231.0;362.0;-65.0;314.0
287.0;186.0;202.0;404.0;4.0;272.0
193.0;162.0;174.0;?;105.0;278.0
?;74.0;181.0;404.0;140.0;376.0
74.0;-38.0;175.0;416.0;151.0;422.0
64.0;-138.0;178.0;?;190.0;372.0
89.0;-208.0;159.0;?;231.0;374.0
84.0;-240.0;194.0;366.0;?;388.0
85.0;-215.0;199.0;277.0;235.0;335.0
87.0;-175.0;225.0;314.0;289.0;?
64.0;-110.0;258.0;340.0;366.0;385.0
50.0;-30.0;247.0;313.0;361.0;436.0
57.0;54.0;183.0;334.0;309.0;496.0
64.0;118.0;211.0;341.0;276.0;402.0
66.0;164.0;?;375.0;284.0;408.0
?;149.0;525.0;349.0;309.0;491.0
82.0;115.0;238.0;288.0;331.0;514.0
86.0;150.0;213.0;252.0;443.0;487.0
93.0;205.0;349.0;164.0;535.0;?
97.0;?;329.0;-75.0;?;259.0
128.0;178.0;240.0;-155.0;614.0;282.0
182.0;149.0;?;-122.0;514.0;83.0
?;162.0;264.0;-126.0;597.0;?
221.0;215.0;227.0;17.0;488.0;293.0
361.0;211.0;247.0;113.0;367.0;299.0
496.0;285.0;223.0;193.0;283.0;223.0
568.0;602.0;177.0;242.0;?;218.0
576.0;625.0;217.0;285.0;374.0;270.0
483.0;451.0;?;322.0;376.0;333.0
405.0;369.0;227.0;315.0;360.0;?
415.0;341.0;184.0;322.0;400.0;266.0
372.0;303.0;122.0;272.0;360.0;278.0
282.0;272.0;-263.0;315.0;?;273.0
240.0;237.0;-1.0;79.0;602.0;304.0
240.0;248.0;-38.0;126.0;655.0;351.0
209.0;240.0;41.0;169.0;232.0;463.0
167.0;219.0;9.0;361.0;664.0;283.0
202.0;204.0;37.0;112.0;665.0;279.0
177.0;248.0;?;202.0;127.0;339.0
166.0;284.0;21.0;215.0;115.0;407.0
170.0;424.0;56.0;190.0;36.0;278.0
164.0;655.0;44.0;104.0;198.0;285.0
460.0;323.0;32.0;47.0;177.0;273.0
393.0;378.0;-3.0;99.0;230.0;383.0
289.0;637.0;52.0;158.0;256.0;330.0
382.0;216.0;77.0;182.0;140.0;344.0
416.0;?;86.0;185.0;166.0;303.0
380.0;-154.0;65.0;241.0;222.0;333.0
382.0;-53.0;45.0;212.0;315.0;263.0
369.0;76.0;13.0;?;307.0;223.0
356.0;106.0;33.0;83.0;501.0;285.0
342.0;81.0;69.0;131.0;304.0;384.0
328.0;40.0;54.0;170.0;190.0;?
333.0;34.0;106.0;42.0;389.0;349.0
325.0;53.0;275.0;219.0;162.0;391.0
275.0;145.0;378.0;209.0;162.0;351.0
268.0;262.0;487.0;229.0;189.0;431.0
258.0;305.0;491.0;170.0;239.0;291.0
268.0;238.0;513.0;174.0;295.0;163.0
284.0;146.0;535.0;204.0;357.0;136.0
303.0;53.0;533.0;129.0;511.0;192.0
305.0;19.0;595.0;135.0;537.0;187.0
338.0;34.0;606.0;28.0;513.0;152.0
343.0;45.0;612.0;-12.0;530.0;-42.0
343.0;123.0;588.0;-39.0;555.0;-10.0
364.0;?;586.0;-27.0;591.0;-10.0
426.0;175.0;513.0;20.0;574.0;-81.0
547.0;264.0;530.0;11.0;562.0;-72.0
449.0;318.0;522.0;-18.0;560.0;-145.0
492.0;451.0;538.0;-31.0;571.0;81.0
485.0;479.0;509.0;?;593.0;-78.0
477.0;470.0;560.0;4.0;613.0;-14.0
490.0;477.0;543.0;-2.0;570.0;-51.0
497.0;?;675.0;-85.0;611.0;-14.0
?;515.0;637.0;-86.0;643.0;14.0
515.0;?;515.0;-53.0;645.0;-5.0
513.0;506.0;584.0;-23.0;672.0;-27.0
?;516.0;548.0;-118.0;649.0;-2.0
501.0;552.0;578.0;-22.0;626.0;?
518.0;514.0;575.0;86.0;569.0;-76.0
509.0;555.0;579.0;31.0;541.0;-60.0
496.0;585.0;573.0;4.0;556.0;6.0
498.0;607.0;564.0;-8.0;556.0;-9.0
512.0;617.0;555.0;-20.0;571.0;-30.0
485.0;626.0;583.0;8.0;588.0;-7.0
525.0;577.0;573.0;20.0;618.0;51.0
?;545.0;444.0;57.0;577.0;94.0
502.0;550.0;367.0;125.0;538.0;142.0
512.0;486.0;251.0;135.0;480.0;182.0
517.0;457.0;?;154.0;402.0;204.0
523.0;474.0;188.0;155.0;360.0;251.0
507.0;515.0;?;162.0;?;278.0
481.0;550.0;118.0;175.0;289.0;335.0
426.0;530.0;77.0;196.0;196.0;349.0
375.0;461.0;3.0;200.0;183.0;421.0
352.0;?;-48.0;235.0;173.0;426.0
327.0;332.0;-70.0;243.0;220.0;474.0
303.0;264.0;-102.0;?;268.0;446.0
283.0;227.0;-72.0;154.0;279.0;485.0
253.0;213.0;-36.0;110.0;?;425.0
236.0;145.0;-30.0;208.0;184.0;437.0
253.0;80.0;-107.0;234.0;113.0;431.0
213.0;32.0;-103.0;213.0;58.0;425.0
214.0;58.0;-20.0;234.0;63.0;409.0
165.0;92.0;-10.0;314.0;26.0;429.0
137.0;?;-27.0;307.0;46.0;483.0
?;204.0;-33.0;235.0;?;540.0
136.0;140.0;65.0;156.0;240.0;558.0
134.0;30.0;80.0;182.0;?;578.0
130.0;-62.0;10.0;214.0;252.0;531.0
131.0;-81.0;45.0;224.0;161.0;613.0
124.0;-78.0;246.0;317.0;145.0;618.0
169.0;-62.0;354.0;323.0;?;636.0
?;-31.0;173.0;318.0;105.0;?
122.0;44.0;299.0;251.0;155.0;632.0
100.0;107.0;349.0;211.0;393.0;517.0
90.0;96.0;428.0;207.0;?;460.0
103.0;34.0;395.0;?;400.0;318.0
85.0;-27.0;324.0;-14.0;514.0;178.0
99.0;-43.0;309.0;1.0;616.0;89.0
151.0;-42.0;277.0;52.0;652.0;?
190.0;-31.0;297.0;118.0;626.0;248.0
111.0;85.0;295.0;269.0;493.0;292.0
239.0;219.0;360.0;178.0;479.0;272.0
?;371.0;357.0;175.0;489.0;284.0
279.0;450.0;335.0;204.0;504.0;298.0
267.0;492.0;306.0;188.0;515.0;330.0
?;523.0;?;213.0;463.0;336.0
273.0;554.0;337.0;?;420.0;318.0
233.0;359.0;349.0;311.0;440.0;306.0
178.0;362.0;327.0;336.0;426.0;284.0
141.0;400.0;419.0;308.0;407.0;294.0
122.0;412.0;482.0;325.0;436.0;262.0
85.0;408.0;261.0;316.0;437.0;245.0
68.0;385.0;200.0;282.0;513.0;309.0
45.0;305.0;61.0;275.0;573.0;384.0
26.0;257.0;45.0;398.0;458.0;425.0
3.0;248.0;106.0;354.0;333.0;303.0
13.0;269.0;63.0;128.0;264.0;-3.0
26.0;283.0;133.0;82.0;235.0;130.0
70.0;273.0;67.0;109.0;265.0;293.0
122.0;324.0;50.0;54.0;?;399.0
21.0;370.0;77.0;43.0;510.0;325.0
131.0;325.0;48.0;64.0;504.0;164.0
256.0;222.0;36.0;89.0;401.0;159.0
291.0;198.0;37.0;142.0;334.0;257.0
365.0;262.0;19.0;177.0;271.0;310.0
380.0;?;-52.0;228.0;216.0;344.0
325.0;176.0;53.0;?;163.0;325.0
281.0;193.0;187.0;285.0;172.0;376.0
186.0;242.0;166.0;263.0;231.0;419.0
129.0;267.0;93.0;287.0;257.0;425.0
110.0;263.0;365.0;392.0;256.0;263.0
105.0;222.0;315.0;378.0;280.0;430.0
98.0;146.0;239.0;335.0;372.0;555.0
64.0;90.0;176.0;309.0;454.0;483.0
39.0;82.0;290.0;143.0;659.0;217.0
45.0;91.0;312.0;-21.0;680.0;282.0
96.0;93.0;290.0;-96.0;555.0;?
106.0;52.0;300.0;-62.0;494.0;51.0
192.0;92.0;322.0;0.0;478.0;17.0
177.0;197.0;308.0;82.0;463.0;?
246.0;287.0;305.0;156.0;362.0;231.0
328.0;461.0;337.0;156.0;277.0;101.0
322.0;599.0;326.0;170.0;357.0;142.0
406.0;656.0;317.0;254.0;361.0;161.0
400.0;517.0;?;230.0;383.0;142.0
371.0;381.0;?;207.0;425.0;167.0
346.0;?;280.0;241.0;499.0;171.0
300.0;168.0;211.0;270.0;499.0;186.0
243.0;139.0;240.0;273.0;409.0;141.0
211.0;178.0;92.0;278.0;352.0;198.0
183.0;226.0;33.0;268.0;314.0;228.0
?;257.0;126.0;308.0;372.0;253.0
147.0;?;127.0;332.0;358.0;340.0
125.0;354.0;43.0;228.0;301.0;297.0
106.0;328.0;-103.0;84.0;382.0;82.0
86.0;304.0;-33.0;?;458.0;273.0
76.0;270.0;-92.0;26.0;362.0;403.0
110.0;?;-82.0;31.0;377.0;259.0
125.0;209.0;-57.0;101.0;300.0;234.0
203.0;169.0;-81.0;103.0;179.0;163.0
283.0;163.0;?;213.0;142.0;243.0
340.0;223.0;-68.0;296.0;285.0;322.0
353.0;323.0;-91.0;167.0;192.0;351.0
320.0;349.0;-95.0;10.0;174.0;321.0
295.0;269.0;-173.0;?;418.0;375.0
312.0;349.0;-78.0;-144.0;12.0;351.0
249.0;188.0;-50.0;-16.0;46.0;?
266.0;-25.0;153.0;140.0;428.0;397.0
282.0;-107.0;55.0;374.0;193.0;351.0
290.0;?;1.0;443.0;177.0;386.0
255.0;212.0;37.0;425.0;371.0;420.0
253.0;251.0;-31.0;231.0;143.0;391.0
234.0;72.0;-89.0;123.0;-148.0;325.0
189.0;214.0;-73.0;136.0;29.0;206.0
281.0;93.0;-43.0;217.0;210.0;269.0
280.0;?;-3.0;281.0;407.0;263.0
287.0;-51.0;79.0;115.0;231.0;264.0
270.0;143.0;188.0;235.0;296.0;285.0
?;205.0;230.0;199.0;349.0;228.0
170.0;40.0;286.0;242.0;322.0;163.0
242.0;?;269.0;321.0;?;265.0
272.0;-108.0;288.0;357.0;270.0;261.0
264.0;49.0;201.0;?;297.0;293.0
256.0;198.0;246.0;351.0;352.0;269.0
?;223.0;233.0;167.0;344.0;295.0
248.0;?;239.0;125.0;385.0;282.0
246.0;151.0;262.0;151.0;443.0;258.0
230.0;101.0;261.0;151.0;396.0;303.0
232.0;84.0;326.0;297.0;293.0;285.0
217.0;103.0;365.0;300.0;286.0;293.0
201.0;180.0;329.0;452.0;343.0;311.0
174.0;221.0;325.0;414.0;189.0;354.0
155.0;279.0;300.0;?;252.0;293.0
?;296.0;294.0;268.0;392.0;329.0
190.0;237.0;240.0;221.0;453.0;341.0
212.0;170.0;220.0;165.0;454.0;332.0
217.0;47.0;231.0;141.0;492.0;320.0
229.0;0.0;250.0;111.0;455.0;313.0
233.0;26.0;259.0;147.0;442.0;334.0
216.0;111.0;259.0;162.0;442.0;316.0
?;188.0;246.0;?;465.0;317.0
201.0;258.0;241.0;236.0;426.0;338.0
204.0;321.0;235.0;234.0;372.0;332.0
201.0;365.0;233.0;226.0;376.0;333.0
194.0;335.0;219.0;210.0;383.0;?
193.0;280.0;221.0;165.0;417.0;336.0
?;283.0;223.0;191.0;410.0;316.0
205.0;307.0;205.0;214.0;370.0;304.0
203.0;298.0;210.0;210.0;365.0;302.0
?;273.0;?;143.0;438.0;279.0
212.0;239.0;215.0;112.0;478.0;316.0
205.0;224.0;206.0;114.0;487.0;251.0
199.0;258.0;?;166.0;?;288.0
?;283.0;300.0;206.0;464.0;271.0
196.0;268.0;412.0;178.0;449.0;?
205.0;259.0;435.0;162.0;455.0;312.0
204.0;266.0;496.0;229.0;476.0;343.0
188.0;296.0;520.0;213.0;454.0;321.0
190.0;322.0;512.0;205.0;418.0;?
194.0;328.0;474.0;241.0;?;297.0
196.0;344.0;434.0;212.0;416.0;286.0
192.0;353.0;414.0;235.0;380.0;306.0
189.0;329.0;348.0;214.0;398.0;?
174.0;312.0;326.0;265.0;399.0;295.0
186.0;298.0;301.0;245.0;399.0;273.0
182.0;294.0;263.0;263.0;387.0;271.0
201.0;272.0;234.0;213.0;?;239.0
212.0;261.0;213.0;187.0;407.0;235.0
232.0;238.0;211.0;?;412.0;247.0
251.0;230.0;218.0;138.0;?;268.0
280.0;230.0;177.0;125.0;387.0;257.0
297.0;227.0;207.0;96.0;?;280.0
305.0;216.0;?;102.0;369.0;285.0
316.0;222.0;207.0;71.0;371.0;270.0
334.0;248.0;188.0;42.0;371.0;272.0
347.0;270.0;212.0;85.0;357.0;287.0
359.0;282.0;234.0;86.0;349.0;295.0
379.0;275.0;259.0;61.0;370.0;294.0
387.0;257.0;258.0;?;371.0;276.0
387.0;250.0;264.0;103.0;?;272.0
?;253.0;278.0;120.0;399.0;?
411.0;248.0;278.0;92.0;387.0;?
?;237.0;281.0;117.0;369.0;293.0
423.0;239.0;259.0;124.0;373.0;282.0
420.0;256.0;269.0;151.0;382.0;285.0
410.0;271.0;250.0;147.0;371.0;296.0
409.0;280.0;257.0;143.0;365.0;289.0
406.0;281.0;255.0;136.0;394.0;284.0
401.0;273.0;276.0;133.0;390.0;273.0
391.0;263.0;263.0;133.0;374.0;268.0
?;251.0;311.0;169.0;391.0;296.0
385.0;246.0;301.0;157.0;385.0;282.0
379.0;?;322.0;161.0;417.0;294.0
381.0;254.0;319.0;145.0;383.0;270.0
377.0;251.0;335.0;142.0;389.0;261.0
366.0;257.0;340.0;142.0;390.0;264.0
368.0;248.0;300.0;154.0;397.0;?
368.0;245.0;307.0;149.0;380.0;282.0
369.0;259.0;283.0;134.0;389.0;256.0
366.0;282.0;259.0;160.0;379.0;309.0
362.0;279.0;249.0;160.0;371.0;297.0
365.0;268.0;242.0;170.0;331.0;280.0
368.0;253.0;258.0;165.0;339.0;271.0
364.0;246.0;235.0;178.0;342.0;277.0
364.0;265.0;231.0;?;342.0;285.0
363.0;263.0;190.0;178.0;338.0;273.0
369.0;259.0;146.0;183.0;313.0;259.0
374.0;235.0;141.0;130.0;281.0;271.0
371.0;211.0;?;128.0;280.0;272.0
?;208.0;120.0;?;329.0;274.0
370.0;203.0;145.0;144.0;342.0;279.0
358.0;203.0;171.0;113.0;352.0;295.0
353.0;204.0;230.0;100.0;376.0;282.0
357.0;200.0;?;-7.0;431.0;293.0
354.0;199.0;232.0;123.0;377.0;268.0
358.0;125.0;211.0;165.0;287.0;342.0
366.0;129.0;251.0;55.0;291.0;273.0
374.0;187.0;261.0;21.0;408.0;293.0
376.0;229.0;279.0;?;381.0;286.0
377.0;301.0;270.0;128.0;290.0;268.0
379.0;367.0;293.0;98.0;333.0;266.0
388.0;233.0;282.0;?;343.0;271.0
392.0;187.0;276.0;130.0;331.0;258.0
402.0;228.0;268.0;126.0;312.0;273.0
401.0;281.0;296.0;158.0;331.0;258.0
404.0;267.0;274.0;165.0;324.0;259.0
405.0;182.0;250.0;113.0;341.0;257.0
401.0;179.0;?;112.0;361.0;259.0
404.0;204.0;240.0;92.0;348.0;274.0
413.0;195.0;209.0;103.0;326.0;243.0
416.0;180.0;182.0;104.0;337.0;274.0
423.0;186.0;?;145.0;296.0;273.0
422.0;192.0;142.0;146.0;278.0;271.0
426.0;204.0;125.0;145.0;288.0;267.0
426.0;214.0;154.0;102.0;300.0;?
412.0;225.0;178.0;91.0;315.0;267.0
410.0;222.0;171.0;91.0;353.0;260.0
411.0;203.0;205.0;91.0;327.0;297.0
419.0;184.0;195.0;?;345.0;277.0
422.0;154.0;240.0;74.0;329.0;293.0
420.0;161.0;226.0;118.0;354.0;293.0
416.0;167.0;223.0;149.0;299.0;278.0
415.0;181.0;210.0;124.0;340.0;306.0
416.0;197.0;239.0;76.0;341.0;326.0
414.0;216.0;268.0;203.0;322.0;295.0
403.0;210.0;254.0;120.0;301.0;333.0
396.0;?;195.0;100.0;312.0;344.0
391.0;219.0;173.0;82.0;389.0;356.0
377.0;203.0;?;105.0;493.0;349.0
358.0;220.0;?;119.0;467.0;378.0
343.0;?;237.0;179.0;419.0;329.0
340.0;227.0;184.0;138.0;440.0;278.0
339.0;171.0;132.0;105.0;452.0;57.0
325.0;164.0;112.0;-55.0;480.0;?
309.0;218.0;152.0;52.0;533.0;170.0
306.0;292.0;226.0;143.0;431.0;66.0
311.0;342.0;263.0;197.0;418.0;372.0
311.0;339.0;237.0;265.0;448.0;251.0
303.0;?;248.0;206.0;465.0;332.0
305.0;308.0;264.0;175.0;542.0;264.0
286.0;?;220.0;248.0;520.0;330.0
264.0;346.0;191.0;218.0;502.0;326.0
278.0;278.0;211.0;130.0;509.0;283.0
?;260.0;193.0;112.0;?;337.0
305.0;?;222.0;110.0;496.0;353.0
292.0;316.0;224.0;104.0;561.0;341.0
292.0;388.0;252.0;160.0;569.0;319.0
297.0;365.0;234.0;126.0;554.0;315.0
302.0;369.0;230.0;109.0;625.0;332.0
296.0;376.0;214.0;69.0;608.0;342.0
287.0;388.0;217.0;29.0;593.0;309.0
283.0;356.0;246.0;75.0;633.0;341.0
278.0;404.0;241.0;99.0;563.0;338.0
281.0;453.0;253.0;111.0;532.0;324.0
281.0;456.0;?;122.0;552.0;346.0
269.0;457.0;255.0;111.0;551.0;327.0
267.0;477.0;268.0;114.0;523.0;315.0
262.0;513.0;278.0;121.0;533.0;?
262.0;514.0;288.0;128.0;516.0;324.0
?;471.0;278.0;138.0;485.0;304.0
260.0;?;282.0;123.0;?;301.0
252.0;419.0;282.0;152.0;496.0;286.0
247.0;434.0;247.0;150.0;478.0;300.0
241.0;421.0;?;160.0;469.0;267.0
231.0;399.0;255.0;?;480.0;278.0
?;397.0;247.0;151.0;500.0;285.0
223.0;378.0;238.0;149.0;491.0;273.0
218.0;347.0;?;117.0;483.0;265.0
?;357.0;287.0;111.0;?;279.0
214.0;354.0;?;103.0;513.0;292.0
212.0;349.0;318.0;92.0;514.0;286.0
216.0;359.0;266.0;80.0;523.0;289.0
224.0;361.0;242.0;85.0;523.0;312.0
222.0;362.0;204.0;126.0;509.0;306.0
227.0;365.0;202.0;129.0;481.0;294.0
238.0;378.0;210.0;101.0;456.0;366.0
252.0;387.0;202.0;78.0;436.0;371.0
255.0;389.0;198.0;79.0;452.0;359.0
259.0;395.0;180.0;65.0;464.0;400.0
269.0;404.0;167.0;60.0;483.0;402.0
277.0;405.0;149.0;59.0;485.0;391.0
298.0;369.0;113.0;28.0;470.0;406.0
307.0;361.0;?;30.0;430.0;429.0
311.0;339.0;89.0;61.0;431.0;418.0
301.0;323.0;139.0;59.0;387.0;426.0
292.0;321.0;167.0;90.0;362.0;478.0
289.0;342.0;190.0;92.0;370.0;472.0
275.0;368.0;177.0;103.0;?;472.0
271.0;376.0;172.0;124.0;456.0;455.0
257.0;361.0;173.0;145.0;468.0;390.0
?;331.0;192.0;185.0;460.0;365.0
237.0;314.0;225.0;197.0;426.0;364.0
?;282.0;246.0;171.0;414.0;375.0
215.0;236.0;208.0;164.0;492.0;362.0
215.0;264.0;230.0;129.0;522.0;353.0
193.0;313.0;274.0;115.0;546.0;357.0
176.0;359.0;310.0;123.0;579.0;381.0
163.0;393.0;383.0;130.0;554.0;358.0
169.0;350.0;404.0;117.0;552.0;329.0
175.0;310.0;457.0;134.0;552.0;342.0
175.0;296.0;378.0;128.0;537.0;?
164.0;353.0;535.0;199.0;522.0;338.0
170.0;413.0;451.0;204.0;561.0;320.0
176.0;437.0;368.0;215.0;?;336.0
166.0;434.0;368.0;?;566.0;379.0
163.0;413.0;375.0;189.0;571.0;361.0
171.0;393.0;316.0;241.0;483.0;334.0
181.0;391.0;306.0;239.0;465.0;344.0
188.0;?;279.0;189.0;?;355.0
198.0;342.0;314.0;124.0;536.0;362.0
216.0;373.0;?;93.0;613.0;355.0
218.0;413.0;345.0;38.0;647.0;348.0
181.0;408.0;338.0;59.0;623.0;338.0
219.0;383.0;320.0;52.0;557.0;355.0
214.0;324.0;320.0;115.0;514.0;356.0
231.0;278.0;327.0;128.0;472.0;340.0
259.0;341.0;297.0;136.0;456.0;344.0
252.0;429.0;?;172.0;473.0;305.0
225.0;504.0;282.0;153.0;504.0;?
206.0;529.0;212.0;133.0;464.0;289.0
194.0;493.0;121.0;155.0;425.0;276.0
192.0;429.0;?;166.0;407.0;290.0
201.0;?;77.0;180.0;379.0;286.0
206.0;336.0;127.0;101.0;334.0;355.0
206.0;336.0;176.0;75.0;?;386.0
220.0;366.0;133.0;?;274.0;654.0
209.0;380.0;131.0;?;233.0;392.0
215.0;346.0;2.0;194.0;313.0;526.0
238.0;?;1.0;87.0;?;480.0
259.0;279.0;16.0;59.0;373.0;460.0
202.0;268.0;80.0;55.0;357.0;372.0
194.0;270.0;112.0;115.0;358.0;346.0
241.0;200.0;97.0;16.0;324.0;302.0
273.0;78.0;183.0;-39.0;349.0;300.0
266.0;90.0;315.0;-121.0;361.0;290.0
261.0;?;381.0;-155.0;392.0;245.0
234.0;360.0;464.0;-211.0;409.0;254.0
256.0;391.0;586.0;-265.0;423.0;155.0
?;307.0;596.0;-356.0;465.0;-30.0
321.0;264.0;608.0;-385.0;492.0;16.0
338.0;290.0;628.0;-402.0;543.0;-22.0
360.0;314.0;616.0;-486.0;556.0;-193.0
395.0;365.0;583.0;-575.0;?;-354.0
463.0;394.0;618.0;?;565.0;-466.0
509.0;397.0;605.0;-731.0;576.0;-497.0
573.0;447.0;642.0;-772.0;603.0;-601.0
684.0;546.0;572.0;-825.0;630.0;-596.0
760.0;590.0;429.0;-919.0;632.0;-608.0
807.0;601.0;440.0;-926.0;596.0;-700.0
866.0;641.0;402.0;-918.0;570.0;-695.0
932.0;717.0;360.0;-865.0;580.0;-610.0
998.0;754.0;403.0;-854.0;501.0;-592.0
1038.0;751.0;339.0;-832.0;484.0;-558.0
1066.0;784.0;386.0;-825.0;447.0;-519.0
1072.0;846.0;428.0;-854.0;428.0;-541.0
1071.0;876.0;396.0;-873.0;424.0;?
1073.0;878.0;442.0;-860.0;420.0;-506.0
1065.0;845.0;447.0;-819.0;429.0;-495.0
1008.0;816.0;449.0;-762.0;427.0;-496.0
991.0;778.0;477.0;-713.0;420.0;-497.0
1003.0;714.0;453.0;-686.0;397.0;-504.0
999.0;694.0;418.0;-695.0;412.0;?
976.0;667.0;405.0;-682.0;425.0;-492.0
941.0;668.0;367.0;-696.0;449.0;-473.0
915.0;?;347.0;-722.0;474.0;-467.0
917.0;668.0;332.0;-704.0;476.0;-427.0
916.0;661.0;316.0;-662.0;466.0;-430.0
914.0;?;327.0;-621.0;455.0;-403.0
924.0;618.0;335.0;-629.0;448.0;-381.0
935.0;621.0;396.0;-610.0;456.0;-371.0
942.0;628.0;411.0;-624.0;456.0;-354.0
934.0;633.0;417.0;-637.0;454.0;-353.0
931.0;662.0;399.0;?;446.0;-375.0
918.0;669.0;353.0;-667.0;?;-343.0
919.0;654.0;369.0;-654.0;463.0;-334.0
916.0;644.0;?;-621.0;474.0;-348.0
914.0;643.0;349.0;-608.0;463.0;-362.0
?;624.0;386.0;?;460.0;?
903.0;630.0;323.0;-636.0;468.0;-349.0
904.0;626.0;?;-657.0;458.0;-354.0
912.0;640.0;341.0;-681.0;448.0;-348.0
929.0;641.0;329.0;-663.0;438.0;-321.0
936.0;630.0;338.0;-662.0;437.0;-344.0
936.0;636.0;345.0;-662.0;446.0;-349.0
943.0;642.0;346.0;-661.0;429.0;-343.0
939.0;638.0;365.0;-649.0;435.0;-342.0
932.0;634.0;354.0;?;433.0;-354.0
932.0;636.0;346.0;-664.0;454.0;-336.0
934.0;620.0;346.0;-674.0;416.0;-343.0
938.0;619.0;342.0;-668.0;428.0;-324.0
933.0;620.0;337.0;-673.0;437.0;-335.0
933.0;624.0;354.0;-640.0;433.0;-345.0
941.0;624.0;366.0;-675.0;419.0;-355.0
938.0;622.0;343.0;-681.0;424.0;-352.0
940.0;622.0;364.0;-676.0;434.0;-358.0
937.0;613.0;341.0;-683.0;446.0;-357.0
936.0;608.0;351.0;-683.0;438.0;-320.0
946.0;?;347.0;-663.0;429.0;-346.0
950.0;606.0;379.0;-682.0;409.0;-362.0
948.0;607.0;367.0;-660.0;429.0;?
945.0;619.0;357.0;-652.0;438.0;-341.0
954.0;629.0;361.0;-665.0;447.0;-348.0
947.0;629.0;331.0;?;448.0;-324.0
945.0;634.0;340.0;-677.0;439.0;-351.0
947.0;625.0;357.0;-653.0;414.0;-336.0
949.0;604.0;407.0;-657.0;418.0;-363.0
942.0;601.0;360.0;-655.0;424.0;-373.0
948.0;606.0;372.0;-661.0;446.0;-342.0
945.0;620.0;382.0;-670.0;440.0;-334.0
939.0;634.0;401.0;-661.0;?;-334.0
933.0;634.0;422.0;?;475.0;?
928.0;618.0;489.0;-672.0;466.0;-361.0
935.0;598.0;475.0;-640.0;475.0;-333.0
939.0;593.0;447.0;-679.0;483.0;-322.0
952.0;?;439.0;-702.0;504.0;-329.0
947.0;613.0;480.0;-658.0;467.0;-344.0
957.0;640.0;460.0;-620.0;505.0;-356.0
