InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit R-SHOE Body_Ax
-318;632;179;-156;-318;-334.0;-297.0;498.0;456;?;293
-268;632;168;?;-268;-356.0;-149.0;486.0;487;7;302
-795;589;224;-154;-795;-363.0;?;546.0;25;5;243
-942;530;-3;-152;-942;-176.0;-433.0;579.0;-345;7;316
-344;592;-224;-152;-344;0.0;-340.0;536.0;-195;8;463
114;634;-167;-151;114;-150.0;-348.0;564.0;-149;-1;478
259;626;-180;-152;259;-176.0;-245.0;579.0;40;?;413
138;650;-186;-152;138;?;-207.0;591.0;304;8;372
-70;592;-172;?;-70;-286.0;-232.0;575.0;256;9;303
-107;551;-186;-152;-107;-397.0;-97.0;567.0;?;5;243
-38;580;-176;-152;-38;?;-208.0;526.0;120;5;297
-49;580;-181;-152;-49;-472.0;-62.0;468.0;-64;1;343
-98;607;-180;-152;-98;-536.0;47.0;460.0;-93;-7;330
-73;634;-179;-152;-73;-415.0;9.0;388.0;-99;-4;358
-18;633;-180;-152;-18;-327.0;?;348.0;-85;1;360
-5;628;-179;-152;-5;-329.0;-123.0;256.0;-46;4;348
?;624;?;-152;8;-310.0;-181.0;176.0;-55;4;360
-2;625;-179;-152;-2;-273.0;-34.0;160.0;-51;?;356
0;625;-179;-152;0;-202.0;58.0;126.0;-52;5;356
60;631;-179;-152;60;?;-255.0;76.0;-5;-1;376
-24;643;-179;-152;-24;-36.0;35.0;5.0;88;5;396
-155;650;-179;-152;-155;?;-12.0;38.0;124;7;361
-11;665;-179;-152;-11;57.0;110.0;19.0;180;2;337
-70;695;-179;-152;-70;100.0;99.0;-32.0;226;5;323
-69;694;-179;-152;-69;111.0;-61.0;-33.0;225;5;322
476;676;-179;-152;476;106.0;-193.0;-27.0;316;4;?
438;714;-179;-153;438;55.0;-192.0;-62.0;462;-2;556
199;733;-179;-153;199;34.0;?;-103.0;648;-8;581
263;702;-179;-153;263;?;88.0;-129.0;634;1;606
262;713;-179;-153;262;2.0;186.0;-165.0;695;5;?
469;746;-179;-152;469;-34.0;56.0;-169.0;1108;-3;?
520;714;-179;-152;520;-95.0;124.0;-188.0;1222;0;484
479;660;-180;-152;479;-112.0;-5.0;-202.0;1372;9;487
323;752;-178;-152;323;-212.0;-89.0;-183.0;?;1;?
117;578;-180;?;117;-374.0;10.0;-133.0;1908;5;339
-91;414;-179;-149;-91;-585.0;-41.0;-40.0;2017;16;417
-127;434;-178;-149;-127;-638.0;-603.0;50.0;2084;-10;458
683;131;-184;-147;683;-709.0;?;102.0;547;-13;-255
1380;466;?;-150;1380;-748.0;-1428.0;143.0;-686;35;-50
1703;921;-191;-151;1703;-753.0;-1562.0;207.0;-766;-17;516
1432;775;-167;?;1432;-710.0;-1463.0;?;-784;55;312
855;824;-183;?;855;-685.0;-1522.0;271.0;-838;69;355
876;834;?;-158;876;-701.0;-1769.0;240.0;-876;36;373
360;795;76;-159;360;-756.0;-1667.0;203.0;-291;476;269
27;808;215;-161;27;-716.0;-1337.0;239.0;56;530;329
167;780;148;-160;167;-539.0;-726.0;145.0;-40;229;310
-30;803;?;-161;-30;-392.0;-515.0;71.0;99;226;278
-8;799;?;-161;-8;-38.0;-764.0;-78.0;28;95;317
42;797;154;-161;42;108.0;-931.0;-196.0;?;-30;338
137;802;135;-161;137;-327.0;-859.0;-163.0;-49;-97;326
346;800;198;-162;346;-930.0;-687.0;-46.0;-176;-208;283
384;826;57;-163;384;-1372.0;-399.0;-54.0;-257;-132;262
312;821;-205;-164;312;?;-177.0;-226.0;-248;-99;257
209;802;-177;-164;209;-2317.0;-788.0;-335.0;-258;-94;220
?;810;-159;-165;135;-2787.0;-1591.0;-285.0;-191;12;227
124;792;-179;-165;124;-3009.0;-2070.0;-86.0;-166;-22;234
107;860;-160;-165;107;-2911.0;-2223.0;78.0;-166;100;219
7;887;-172;-165;7;-2503.0;-1909.0;198.0;-98;-192;169
-19;776;-163;-165;-19;-1487.0;-1384.0;344.0;-62;-749;211
-12;774;-164;-165;-12;-599.0;-491.0;457.0;-100;-759;330
4;829;-164;-165;4;42.0;186.0;551.0;-180;-806;204
199;833;-156;-165;199;526.0;478.0;646.0;-203;-685;39
244;819;-156;-166;244;674.0;768.0;829.0;-307;-538;140
247;?;-156;-166;247;?;653.0;860.0;-370;-591;236
326;721;-156;-167;326;977.0;341.0;795.0;-698;?;183
171;741;-156;-168;171;1002.0;229.0;694.0;-1177;?;114
71;?;-155;-168;71;671.0;34.0;362.0;-1192;-378;74
61;632;-154;-168;61;424.0;-235.0;-64.0;-1243;-293;90
77;735;-154;?;77;291.0;-467.0;-314.0;-1095;-337;55
55;608;-154;-168;55;295.0;-651.0;-494.0;-1338;-321;107
59;736;-154;-168;59;229.0;-802.0;-525.0;-1053;-318;52
-386;1231;-154;-167;?;164.0;-763.0;-561.0;430;-262;-119
-1469;960;-154;-163;-1469;170.0;-809.0;-619.0;711;-288;61
-1755;775;?;-160;-1755;242.0;-759.0;-599.0;931;-303;14
-1543;897;-155;?;-1543;-13.0;-348.0;-504.0;1428;-302;-144
-1369;640;-155;-156;-1369;-400.0;321.0;-201.0;1293;-311;-48
-313;678;-155;-155;-313;-697.0;408.0;-53.0;1109;-261;6
353;?;-155;-156;353;-1229.0;32.0;184.0;315;-261;-106
140;1420;-155;-156;140;-1519.0;-343.0;24.0;?;-267;-223
?;1509;-155;-154;?;-1284.0;-575.0;64.0;-614;-261;62
1168;938;-155;?;1168;-1493.0;-548.0;248.0;-1225;-264;-47
1117;-669;?;-150;1117;-1651.0;-392.0;462.0;-1749;-266;-330
789;-1293;-155;-146;789;-1388.0;-209.0;477.0;-1007;-283;363
-1329;-384;-155;-143;-1329;-719.0;17.0;522.0;-227;-259;571
-2359;-300;-155;-142;-2359;-323.0;171.0;590.0;-668;-258;84
108;214;-154;-142;108;-231.0;411.0;608.0;-333;-334;660
416;1444;-156;-143;416;-222.0;460.0;593.0;-98;-257;776
-1036;1386;-158;-144;-1036;-111.0;492.0;592.0;-487;-144;176
-300;900;-160;-144;-300;-10.0;?;532.0;-51;-186;361
-50;865;-159;-143;-50;46.0;608.0;427.0;14;-248;391
-211;892;-156;-143;-211;204.0;556.0;235.0;-96;-281;342
-2;834;-168;-143;-2;414.0;480.0;85.0;60;-200;324
-45;797;-172;-144;-45;923.0;611.0;-105.0;11;-291;189
15;790;-159;-144;15;1298.0;1192.0;-325.0;72;-564;256
-80;778;-155;-144;-80;1444.0;1488.0;-480.0;216;-716;227
-45;794;-154;-144;-45;2070.0;1620.0;-726.0;286;-898;221
25;833;-151;-144;25;2763.0;1667.0;-968.0;230;-1009;270
-64;816;-150;-144;-64;2789.0;908.0;-1215.0;85;-1007;268
-10;805;-147;-144;-10;2841.0;530.0;-1635.0;-14;-1046;242
-45;803;-146;-144;-45;2795.0;763.0;-1981.0;21;-1065;271
-60;777;-145;-144;-60;2333.0;1329.0;-2151.0;?;-761;276
?;792;-144;-145;7;1223.0;1774.0;-2025.0;-144;161;265
-179;793;?;-144;-179;578.0;1890.0;-1962.0;-267;1152;332
304;818;-141;-145;?;964.0;1591.0;-1862.0;-721;1152;176
-333;730;-150;-145;-333;1529.0;?;-1561.0;-586;-11;205
-490;599;-150;-145;-490;?;1421.0;?;-1390;-216;36
-1162;769;-152;-145;-1162;2152.0;1350.0;-958.0;-1339;?;-134
-4823;1076;-152;-130;-4823;1570.0;1213.0;-627.0;1791;16;532
-4017;1527;-153;-113;-4017;937.0;1250.0;-322.0;1928;-390;461
-2393;2008;-154;-111;-2393;725.0;1065.0;-102.0;1033;-222;147
-2697;1522;-153;-108;-2697;671.0;821.0;67.0;1086;-254;?
-1113;761;-153;-98;-1113;642.0;491.0;245.0;-444;-199;-56
-1197;787;-153;-98;-1197;772.0;226.0;486.0;-372;-256;-40
-1271;797;-153;-99;-1271;926.0;226.0;814.0;625;-270;?
-295;744;-153;-102;-295;1157.0;592.0;1076.0;604;-226;-384
41;873;-153;-105;?;1180.0;759.0;1242.0;132;-219;-98
1107;762;-152;-109;1107;309.0;414.0;1450.0;-104;-210;-109
1195;1321;-153;-113;1195;-428.0;504.0;1282.0;-133;-183;-63
936;1518;-153;-116;936;-290.0;106.0;658.0;-353;-177;251
3054;846;-152;-121;3054;-152.0;-416.0;285.0;-461;-243;311
3049;534;-156;-124;3049;-791.0;-387.0;408.0;-675;-173;991
416;-2595;-150;-129;416;-922.0;38.0;481.0;?;?;-535
-1431;-3858;-154;?;-1431;-555.0;389.0;453.0;-863;-431;-1435
-2145;-510;-147;-121;-2145;-477.0;394.0;378.0;-2079;-469;621
-2123;-458;-141;-121;-2123;-774.0;342.0;351.0;-2053;-742;638
?;-1097;-155;-122;-2343;-952.0;217.0;300.0;-2271;-578;401
-1018;408;-75;-120;-1018;?;234.0;245.0;-802;-1512;513
406;931;16;-120;406;-85.0;258.0;?;577;-2181;113
140;804;-25;-120;140;-51.0;207.0;267.0;-66;-2095;301
102;806;-6;-121;102;?;298.0;279.0;-71;-2033;289
116;807;21;-121;116;25.0;300.0;293.0;-51;-808;280
61;798;-11;-121;61;281.0;472.0;235.0;-122;-458;309
134;812;152;-121;134;464.0;?;157.0;-62;-911;284
39;797;69;-121;39;597.0;898.0;-19.0;-67;?;286
?;798;-206;-121;-5;1178.0;722.0;-148.0;-12;-880;236
-39;787;-164;-121;-39;1866.0;696.0;-379.0;-30;-736;266
-66;820;-151;-121;-66;2441.0;349.0;-905.0;18;132;266
39;828;-172;-121;39;2879.0;201.0;-1247.0;-88;1245;190
-123;836;-144;-120;-123;2824.0;1130.0;-1368.0;-110;2755;329
-123;875;-155;-121;-123;2190.0;1587.0;-1425.0;-359;2837;357
-228;838;-146;-120;-228;1657.0;1507.0;-1497.0;-271;2742;405
-180;847;-148;-121;-180;1333.0;1134.0;-1506.0;-337;2655;377
-402;743;-135;-120;-402;1086.0;751.0;-1450.0;-940;494;49
-2252;317;-128;-106;-2252;?;569.0;?;471;58;283
-2084;467;-132;-95;?;462.0;413.0;-1086.0;1865;?;359
-759;1453;-130;-90;-759;141.0;341.0;-914.0;1207;-330;373
-787;1654;-131;-85;-787;141.0;361.0;-697.0;408;-177;487
-132;977;-131;-86;?;46.0;312.0;-497.0;-111;-226;35
135;737;-131;-86;135;-113.0;228.0;-268.0;-135;-269;13
72;691;-131;-90;72;-231.0;36.0;217.0;135;-186;109
46;618;-130;-93;46;-481.0;84.0;668.0;228;-240;18
549;694;-130;-97;549;-533.0;454.0;1110.0;166;-204;288
1409;822;-130;-104;1409;-489.0;659.0;1366.0;249;-215;455
1914;1148;-130;-109;1914;-319.0;127.0;1540.0;340;?;514
2627;1463;?;-115;2627;-476.0;-345.0;1474.0;62;-195;808
2951;1003;-130;-123;2951;-269.0;-956.0;987.0;234;-189;1094
4108;-698;-132;-128;4108;-507.0;-1107.0;771.0;1154;-156;1260
2971;-2040;-132;-133;2971;-1351.0;-869.0;893.0;1641;-244;1315
-3899;-813;-132;-136;-3899;-1561.0;-672.0;851.0;1890;-344;?
-6171;893;-132;-135;-6171;-1488.0;-731.0;776.0;1610;-339;-184
-517;744;-122;-130;?;-1445.0;?;708.0;59;-565;1542
1084;667;-88;-127;1084;-1372.0;-585.0;643.0;-377;-782;1507
-172;969;-52;-126;-172;-1126.0;-275.0;592.0;?;-915;222
502;814;-33;-127;502;-951.0;166.0;596.0;107;-2159;307
255;835;-20;-127;255;-747.0;354.0;535.0;-77;?;399
180;817;?;-127;180;-528.0;282.0;480.0;-112;-665;257
173;786;-15;-128;173;?;24.0;400.0;-84;-590;256
35;812;-8;-128;35;-265.0;-368.0;293.0;-90;?;249
160;795;-57;-128;160;-152.0;-318.0;240.0;-134;-442;246
38;811;-128;-128;38;-93.0;-11.0;252.0;-86;-529;243
46;804;-143;?;46;285.0;158.0;66.0;-30;-221;242
45;804;-145;-128;45;846.0;320.0;-110.0;-27;?;241
51;798;-148;-128;51;1107.0;302.0;-456.0;-84;?;250
18;?;-150;-128;18;1795.0;-507.0;-894.0;-86;501;223
?;795;-152;-128;?;1905.0;-622.0;-1096.0;-53;948;229
3;763;-153;?;3;1499.0;-76.0;-1169.0;-75;883;247
34;778;-158;-129;34;1010.0;106.0;-1205.0;-126;2261;249
116;794;-154;-130;116;558.0;-87.0;-1283.0;-176;2739;220
92;774;-153;-131;92;174.0;-226.0;-1297.0;-485;-488;183
323;957;-152;-131;323;-82.0;-253.0;-1163.0;-1177;-1196;254
-442;826;-150;-131;-442;-264.0;-261.0;?;-1599;-379;145
-577;890;-154;-128;-577;-136.0;-458.0;-760.0;-917;-855;-77
1344;1132;-156;-124;1344;-143.0;-363.0;-469.0;266;32;-7
2268;743;-156;-123;2268;-385.0;-127.0;-177.0;1647;?;112
2363;804;-156;-124;2363;-589.0;148.0;107.0;3218;-184;89
2479;786;?;-126;2479;-816.0;140.0;416.0;3340;51;-45
2013;630;-156;-128;2013;?;-52.0;686.0;3042;-123;-296
1509;820;-156;-130;1509;-1110.0;-379.0;837.0;2058;-61;-165
1249;671;-156;-135;1249;?;-815.0;?;?;-87;239
1155;597;-156;-137;1155;-1046.0;-701.0;1072.0;-1192;-48;?
858;381;?;-140;858;-1022.0;-494.0;1478.0;-1336;-6;796
282;196;-156;-143;282;-1234.0;-223.0;1414.0;-1098;-49;864
50;478;-157;-143;?;-865.0;-460.0;1065.0;82;-49;609
366;687;-156;-144;366;-951.0;-1022.0;787.0;605;-46;?
?;676;-156;-145;731;-1543.0;-1856.0;921.0;405;-60;224
733;688;?;-146;733;-1962.0;-1206.0;1088.0;296;-63;212
604;?;-156;-148;604;-1548.0;1055.0;1229.0;496;-51;442
1141;680;-156;-149;?;-898.0;713.0;1190.0;534;-43;297
1361;509;-156;-151;?;-200.0;275.0;970.0;635;?;599
2146;321;-156;-157;2146;397.0;-227.0;539.0;977;-36;600
2564;?;-156;-162;2564;669.0;-372.0;178.0;1376;-53;-75
907;358;-156;-162;907;666.0;-615.0;-71.0;2357;-49;357
1420;181;-156;-166;1420;544.0;-498.0;-272.0;3060;-9;528
1560;378;?;-172;1560;219.0;-252.0;-287.0;2168;-10;35
196;834;-155;-173;196;-17.0;1.0;-238.0;1450;-23;-37
527;734;-157;-173;527;-97.0;-71.0;-196.0;1526;?;-44
508;739;-157;?;508;-210.0;-204.0;-100.0;1516;-7;-41
468;766;?;-172;468;-249.0;-337.0;-80.0;1678;-4;-85
229;?;-164;-174;229;-186.0;-589.0;-158.0;685;-85;191
-82;810;-151;-175;-82;-261.0;?;-163.0;-198;-236;387
177;796;-167;-175;177;-321.0;-777.0;-200.0;22;-18;277
105;804;-155;-175;105;-338.0;-698.0;-136.0;-64;-163;306
130;806;-153;-176;130;-565.0;-469.0;-22.0;-48;-846;280
148;803;-208;-176;148;-803.0;-302.0;101.0;-34;-672;260
66;812;18;-176;66;-961.0;-289.0;193.0;?;-286;266
62;806;219;-176;62;-1068.0;-295.0;176.0;-34;-308;253
?;?;145;-176;35;-778.0;-351.0;139.0;-37;-156;269
44;811;173;-176;44;-832.0;-284.0;277.0;-20;-37;254
56;814;180;-176;56;-745.0;-237.0;221.0;-26;-37;245
17;811;145;-176;17;-1024.0;-142.0;210.0;-68;18;245
27;799;230;-176;27;-1384.0;?;230.0;-60;124;253
40;798;?;-176;40;-1310.0;-486.0;148.0;-11;52;255
20;807;-211;-177;20;-902.0;-896.0;-29.0;12;272;251
32;805;-175;-177;32;-861.0;-1158.0;-91.0;20;915;257
32;804;-165;-177;32;-1154.0;-953.0;-43.0;21;998;256
36;?;-182;-177;36;-1298.0;-890.0;125.0;16;838;259
8;807;-154;-177;8;-1063.0;-698.0;233.0;29;863;248
-14;814;-162;-176;-14;-652.0;-908.0;222.0;44;-92;245
-39;814;-159;-177;-39;-411.0;-817.0;197.0;50;-1061;247
-50;813;-171;-177;-50;-299.0;-18.0;195.0;40;-1045;241
-30;817;-178;-177;-30;-108.0;297.0;197.0;19;-1012;242
-114;820;-177;-177;-114;64.0;-259.0;205.0;38;-489;234
-135;808;-178;-175;-135;122.0;44.0;184.0;85;78;267
?;814;-176;-175;-268;61.0;242.0;133.0;79;64;249
-227;825;-176;-173;-227;-26.0;57.0;49.0;114;62;280
-62;789;-176;-171;-62;-93.0;-107.0;-1.0;-75;-40;395
-128;779;-176;-171;-128;?;-83.0;-61.0;-184;-59;394
544;791;-176;-170;544;-479.0;135.0;-107.0;612;38;375
1368;709;?;-168;1368;-627.0;365.0;-112.0;1552;?;203
1898;703;-175;-169;1898;-600.0;226.0;3.0;2373;-16;287
1929;645;-175;-169;1929;-463.0;-185.0;52.0;2436;26;26
1930;545;-174;-170;1930;-138.0;-512.0;75.0;1958;?;31
2545;726;-174;-171;2545;283.0;-623.0;38.0;2845;-11;?
1495;819;?;?;1495;?;-524.0;?;2929;42;619
212;854;-173;-172;212;270.0;-428.0;1.0;980;121;-65
333;916;-173;-172;?;106.0;-94.0;21.0;-160;106;237
184;824;-173;-172;184;34.0;440.0;35.0;-7;28;65
-25;804;-174;-173;-25;-93.0;733.0;117.0;35;-13;234
-30;816;-175;-172;-30;-167.0;475.0;213.0;-9;6;?
-1;811;-175;-172;-1;-165.0;207.0;220.0;-40;16;?
51;811;-175;-172;51;-242.0;128.0;255.0;-59;6;298
51;799;-175;-173;51;-320.0;-173.0;265.0;-31;6;257
?;814;-176;-173;63;-332.0;-543.0;257.0;?;24;246
54;814;-176;-173;54;-354.0;-607.0;225.0;-21;32;?
49;804;-176;-173;49;-453.0;-506.0;193.0;-72;6;253
57;807;-176;-173;57;-408.0;-370.0;142.0;-24;-3;246
41;807;-176;-173;41;-377.0;-348.0;179.0;-14;5;254
36;807;-176;-173;36;-418.0;-580.0;239.0;-78;4;251
53;810;-177;-173;53;-397.0;-434.0;234.0;-19;13;?
69;805;-177;-173;69;?;?;157.0;-35;13;256
97;807;-177;-173;97;-575.0;-787.0;169.0;-54;?;243
63;814;-176;-173;63;-598.0;-628.0;227.0;-25;3;228
39;812;-179;-174;39;-442.0;-390.0;270.0;-47;?;234
21;810;-175;-174;21;-342.0;-164.0;247.0;-63;-1;228
-19;812;-178;-174;-19;-235.0;-40.0;218.0;-52;11;223
-1;813;-180;-174;-1;-125.0;-277.0;173.0;-19;2;230
?;811;-167;-174;?;-127.0;-494.0;?;11;-14;230
-19;813;-195;-174;-19;-173.0;-219.0;176.0;-8;26;230
5;810;?;-174;?;-10.0;-26.0;159.0;-1;?;243
4;814;-202;-174;4;228.0;?;82.0;18;-52;242
32;821;-172;-174;32;359.0;47.0;8.0;-12;-75;229
34;810;138;-174;34;529.0;-212.0;-70.0;-14;-78;229
23;808;192;-174;23;591.0;-69.0;-172.0;0;27;228
-9;811;?;-174;-9;391.0;210.0;-185.0;26;-76;227
24;810;81;-174;24;309.0;-67.0;-142.0;21;166;222
29;815;-209;-174;29;?;?;?;10;302;226
?;817;-177;-174;-59;305.0;-40.0;-158.0;-1;-7;241
-39;815;-162;-174;-39;298.0;244.0;-114.0;-37;167;229
-22;811;?;-174;-22;405.0;120.0;-154.0;23;51;221
-36;808;-163;-174;-36;412.0;98.0;-197.0;28;-91;239
-91;805;-181;?;-91;283.0;153.0;-162.0;55;73;249
?;812;-173;-173;-177;126.0;201.0;-101.0;?;-50;232
-149;813;-175;-172;-149;100.0;155.0;-47.0;-49;-47;238
-105;790;-176;-170;-105;66.0;719.0;16.0;-113;-12;263
-127;779;-174;-169;-127;-96.0;823.0;112.0;-171;-47;235
-205;760;-176;-168;-205;-95.0;1039.0;84.0;-96;-4;234
-285;741;-175;-166;-285;-118.0;1831.0;68.0;36;?;259
-234;733;-175;-165;-234;-425.0;2044.0;100.0;40;20;265
-160;711;-175;-164;-160;-594.0;1725.0;175.0;41;-14;291
-129;?;-175;-163;-129;-660.0;2414.0;191.0;-7;-7;283
-55;713;-175;-163;-55;-851.0;?;235.0;11;4;264
-108;710;-175;-163;-108;-763.0;2080.0;373.0;5;-11;253
12;712;-175;-163;12;-381.0;1336.0;355.0;66;-32;264
256;715;-175;-162;256;-219.0;326.0;267.0;302;-32;260
246;698;-175;-162;246;-287.0;60.0;203.0;445;-7;260
332;689;-175;-161;332;-634.0;634.0;197.0;575;6;312
424;721;-175;-161;424;-911.0;992.0;?;?;-9;325
472;704;-175;-161;472;-890.0;173.0;232.0;536;-12;359
476;685;-175;?;476;-897.0;1878.0;207.0;401;6;?
173;738;-175;-162;173;-838.0;842.0;232.0;34;-2;180
157;733;?;-162;157;-455.0;649.0;154.0;-337;-14;235
211;703;-175;-163;211;-154.0;-125.0;-110.0;-316;0;440
-430;738;-175;-163;-430;-123.0;3.0;-267.0;-639;-19;30
-598;501;-175;-163;-598;-138.0;-220.0;-255.0;?;-37;623
725;601;-175;-163;?;-260.0;-566.0;-202.0;?;9;1201
957;466;-175;?;957;-361.0;-824.0;-156.0;2203;13;?
444;258;-175;-161;444;-663.0;-857.0;-123.0;2691;-19;?
?;777;-175;-160;903;-874.0;-959.0;2.0;2569;16;146
-54;-2;-175;-157;-54;-915.0;-1134.0;84.0;3431;17;323
1074;732;-176;-160;1074;-990.0;-795.0;169.0;751;-10;-952
2567;1991;-176;-166;2567;-1181.0;-450.0;257.0;-1606;-27;-2021
?;738;-176;-167;458;-1310.0;-228.0;384.0;524;-33;-137
169;?;-176;-168;169;-1436.0;-779.0;451.0;212;-13;?
556;1052;-176;-168;556;-1642.0;-1039.0;517.0;-321;-22;201
-13;755;-176;-168;-13;-1703.0;-1290.0;601.0;224;26;380
76;894;-177;-169;76;-1760.0;-1321.0;668.0;-104;27;183
21;769;-178;-169;21;-1892.0;-1930.0;784.0;23;-49;258
-19;813;-178;-169;-19;-1839.0;-1495.0;798.0;-13;-18;227
-4;817;-178;-169;-4;-1779.0;-575.0;871.0;-15;-34;236
-30;790;-178;-168;-30;-1531.0;-525.0;?;35;-56;?
-62;817;-177;-168;-62;-1123.0;-721.0;989.0;9;105;227
-82;805;-177;-168;-82;-642.0;-57.0;951.0;34;100;254
-69;806;-177;-168;-69;-1.0;685.0;932.0;29;-70;246
-79;805;-177;-168;-79;728.0;629.0;829.0;9;-45;241
-126;805;-177;-168;-126;1114.0;373.0;645.0;15;8;251
-118;802;-177;-168;-118;1122.0;95.0;325.0;76;-6;259
-125;811;-177;-168;-125;734.0;26.0;3.0;27;1;244
-153;797;?;?;-153;247.0;238.0;-210.0;14;5;267
?;816;-176;-167;-137;-80.0;413.0;-354.0;91;0;225
-276;817;-176;-166;-276;-102.0;343.0;-505.0;206;-3;228
-230;715;-176;-165;?;-29.0;255.0;-597.0;637;10;438
295;751;-175;-164;295;7.0;211.0;-656.0;1190;15;394
366;838;-175;-164;366;3.0;132.0;-621.0;1336;15;170
-77;807;-175;-163;-77;?;270.0;-520.0;776;26;166
-166;770;?;?;-166;245.0;122.0;-408.0;145;15;325
-345;759;-175;-161;-345;525.0;-46.0;?;161;1;382
-646;792;-175;-160;-646;707.0;?;-222.0;97;13;306
-289;827;?;-159;-289;710.0;-45.0;-205.0;-404;8;539
147;837;-175;?;147;777.0;-242.0;-166.0;-268;8;857
470;867;-175;-160;470;634.0;-106.0;-171.0;?;22;818
877;887;-175;-160;877;446.0;-295.0;-134.0;1106;10;659
903;894;-175;-161;903;98.0;116.0;-45.0;1125;7;585
843;882;-174;-162;?;-382.0;-461.0;5.0;1106;10;578
929;806;-178;-163;?;?;-765.0;175.0;1218;-11;?
?;751;-172;-164;913;-862.0;-766.0;380.0;1385;-16;590
953;713;-179;-165;953;?;-1587.0;441.0;1611;3;567
840;691;-174;-165;840;?;-3469.0;445.0;1568;19;552
830;697;?;?;830;-1301.0;-4402.0;479.0;1548;20;548
781;437;-189;-166;781;-1499.0;-4465.0;534.0;2074;-11;479
179;183;-153;-166;179;-1784.0;-3889.0;653.0;2505;-16;210
1007;765;-216;-165;1007;-1943.0;-3945.0;710.0;2488;-5;?
1050;1707;-112;-165;1050;-1880.0;-3664.0;746.0;382;79;-254
-200;1666;186;-167;-200;-1801.0;-3153.0;721.0;-1982;-21;-1349
642;922;193;-167;642;?;-3070.0;720.0;-1141;25;103
?;643;150;-169;658;-1599.0;-3147.0;701.0;-299;663;797
34;744;?;-171;?;-1564.0;-2955.0;746.0;-512;720;292
267;813;134;-171;267;-1560.0;-2586.0;808.0;-367;439;341
236;826;?;-172;236;-1739.0;-2101.0;849.0;-388;535;258
455;817;?;-173;455;-1570.0;-1453.0;896.0;-305;565;257
453;848;99;-174;453;-1207.0;-1211.0;?;-182;715;279
283;797;103;-175;283;-911.0;-940.0;777.0;-146;736;220
116;768;97;-176;116;-733.0;-711.0;638.0;-21;624;117
-66;774;99;-176;-66;-614.0;-720.0;442.0;32;693;68
-129;819;100;-176;-129;-497.0;-651.0;?;50;622;197
-129;878;110;-175;-129;-646.0;-781.0;-30.0;91;457;264
-66;812;117;-175;-66;-763.0;-1683.0;-249.0;21;512;203
?;855;?;-175;-129;-725.0;-2470.0;-534.0;26;630;235
-87;870;131;-175;-87;-705.0;?;-694.0;34;554;265
-30;798;163;-174;-30;-677.0;?;-704.0;58;362;213
-66;799;152;-175;-66;-844.0;-1577.0;-645.0;168;74;?
37;810;165;-174;37;-933.0;-1186.0;-559.0;205;-98;214
?;?;202;-172;84;?;-1104.0;-414.0;217;-370;192
39;787;-56;-179;39;-1053.0;-1061.0;-194.0;202;-1075;249
-89;806;-224;-164;-89;-1148.0;-1015.0;68.0;238;-1218;218
48;855;-151;-184;48;-940.0;-1013.0;269.0;?;-1068;205
162;841;-168;-166;162;-736.0;-874.0;507.0;?;-390;291
368;785;-167;-170;368;-548.0;-688.0;644.0;-653;441;306
743;655;-165;-212;743;-284.0;-512.0;739.0;?;-416;221
35;814;-186;45;35;43.0;-449.0;756.0;-1936;-878;120
-269;1103;-164;226;-269;?;?;829.0;?;-397;252
-238;925;-190;154;-238;241.0;-457.0;880.0;-1966;-235;72
958;1423;-172;148;958;-105.0;-348.0;944.0;-1236;-56;206
2549;2141;-174;86;2549;-354.0;-208.0;750.0;392;-36;688
780;1184;-221;42;780;?;8.0;394.0;1773;21;44
-313;440;37;49;-313;259.0;51.0;-4.0;?;59;-341
-792;816;?;-56;-792;667.0;131.0;-353.0;1989;14;-288
-1594;971;159;-152;-1594;?;552.0;-589.0;1178;43;-478
-1634;971;183;?;-1634;464.0;1223.0;-748.0;832;35;-386
-1689;941;183;-147;-1689;-400.0;1505.0;-737.0;?;35;-360
137;967;171;-160;137;-510.0;680.0;-562.0;-50;41;-225
522;1183;188;-157;522;-141.0;-165.0;-490.0;88;26;-155
668;1055;171;-164;668;104.0;80.0;-545.0;-759;26;-90
?;1779;186;-171;-267;-154.0;135.0;-679.0;-1191;11;327
1551;-282;177;-174;?;-1088.0;260.0;-403.0;-659;21;?
4349;-2723;173;-179;4349;?;407.0;58.0;-1250;72;454
-3073;935;211;-179;-3073;-1597.0;537.0;?;252;94;892
-4481;1139;5;-174;-4481;-814.0;646.0;420.0;-865;?;967
-364;-114;-263;-171;-364;-212.0;724.0;506.0;-3464;22;?
-972;2122;-98;-171;-972;-230.0;877.0;600.0;-2387;154;3230
365;1413;174;-172;365;-608.0;909.0;744.0;-919;677;2981
-32;745;137;-172;-32;-732.0;909.0;840.0;?;808;666
-371;981;71;-171;-371;-372.0;779.0;773.0;253;498;102
356;822;91;-171;356;-259.0;750.0;823.0;123;467;370
