InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RLA Quaternion4
-606.0;?;-240.0;?;-557.0;-95.0;501.0
-606.0;401.0;-241.0;638.0;-566.0;-87.0;500.0
-606.0;408.0;-241.0;634.0;-573.0;-80.0;497.0
-602.0;411.0;-238.0;628.0;-578.0;-72.0;491.0
-593.0;410.0;-234.0;621.0;-576.0;-61.0;478.0
-585.0;404.0;?;617.0;-572.0;-52.0;459.0
-576.0;393.0;?;618.0;-565.0;-44.0;?
-569.0;378.0;-216.0;618.0;-551.0;-36.0;425.0
-565.0;?;-207.0;618.0;-530.0;-28.0;?
-562.0;340.0;?;618.0;-507.0;-20.0;415.0
-559.0;321.0;-187.0;617.0;-483.0;-11.0;413.0
-554.0;301.0;-177.0;617.0;-457.0;-3.0;409.0
-548.0;282.0;?;616.0;-432.0;3.0;?
-541.0;264.0;-161.0;615.0;-407.0;8.0;395.0
?;250.0;-154.0;615.0;-383.0;11.0;388.0
-531.0;238.0;-149.0;614.0;-361.0;12.0;381.0
-527.0;227.0;-146.0;614.0;-344.0;10.0;374.0
-523.0;218.0;-144.0;616.0;-336.0;5.0;369.0
-518.0;215.0;-139.0;617.0;-330.0;-2.0;363.0
-513.0;214.0;-132.0;619.0;-324.0;-8.0;358.0
-508.0;213.0;-126.0;620.0;-315.0;-18.0;354.0
-504.0;214.0;-118.0;619.0;-304.0;-28.0;353.0
-501.0;216.0;-105.0;616.0;-289.0;?;355.0
-498.0;222.0;-99.0;612.0;-270.0;-37.0;357.0
-491.0;227.0;-96.0;609.0;-251.0;-43.0;356.0
-481.0;233.0;-88.0;606.0;-233.0;-46.0;?
-472.0;?;-80.0;601.0;-214.0;-52.0;348.0
-465.0;246.0;-75.0;595.0;-199.0;?;350.0
-460.0;?;-71.0;588.0;-184.0;-65.0;356.0
-454.0;253.0;-64.0;583.0;-169.0;-69.0;362.0
-446.0;255.0;-57.0;579.0;-154.0;-72.0;364.0
-438.0;255.0;?;575.0;-142.0;?;361.0
-430.0;253.0;-42.0;572.0;-139.0;-74.0;358.0
-425.0;254.0;-32.0;570.0;-135.0;?;356.0
-421.0;254.0;-22.0;567.0;-138.0;-72.0;354.0
-416.0;253.0;-10.0;565.0;-144.0;-67.0;349.0
-409.0;248.0;2.0;563.0;-153.0;-60.0;339.0
?;242.0;13.0;561.0;-160.0;-54.0;326.0
?;237.0;23.0;560.0;-162.0;-48.0;310.0
-383.0;237.0;32.0;559.0;-159.0;-43.0;293.0
-376.0;232.0;42.0;557.0;-152.0;-37.0;276.0
-372.0;226.0;51.0;556.0;-148.0;-32.0;263.0
-367.0;?;60.0;557.0;-146.0;-28.0;254.0
-363.0;220.0;68.0;558.0;-148.0;-23.0;245.0
-361.0;219.0;77.0;560.0;-150.0;-15.0;235.0
-361.0;213.0;85.0;563.0;-151.0;?;228.0
-360.0;205.0;96.0;564.0;-154.0;13.0;221.0
-359.0;199.0;105.0;566.0;-155.0;31.0;214.0
-358.0;190.0;113.0;?;-156.0;49.0;206.0
-359.0;176.0;117.0;567.0;-155.0;67.0;198.0
-360.0;159.0;122.0;566.0;-142.0;85.0;191.0
-360.0;139.0;127.0;563.0;-129.0;102.0;185.0
-360.0;?;?;559.0;-117.0;?;178.0
-360.0;106.0;132.0;554.0;-107.0;133.0;169.0
-359.0;94.0;133.0;550.0;-95.0;145.0;158.0
-358.0;84.0;132.0;549.0;-81.0;154.0;147.0
-359.0;75.0;132.0;549.0;?;162.0;136.0
-360.0;68.0;131.0;551.0;-59.0;167.0;124.0
-363.0;63.0;131.0;554.0;-56.0;172.0;114.0
-369.0;59.0;133.0;?;-54.0;177.0;108.0
-374.0;52.0;135.0;565.0;-52.0;182.0;103.0
-377.0;43.0;137.0;571.0;-53.0;189.0;99.0
-379.0;34.0;141.0;575.0;-61.0;196.0;95.0
?;24.0;145.0;576.0;-71.0;203.0;91.0
-377.0;16.0;151.0;576.0;-65.0;211.0;88.0
-373.0;4.0;158.0;572.0;-71.0;219.0;84.0
-364.0;-8.0;164.0;567.0;-86.0;227.0;78.0
-355.0;-15.0;167.0;563.0;-100.0;234.0;67.0
-349.0;-21.0;168.0;561.0;-119.0;?;56.0
-347.0;-26.0;168.0;560.0;-126.0;242.0;49.0
-347.0;-35.0;171.0;558.0;-119.0;245.0;46.0
-347.0;-50.0;175.0;?;-103.0;248.0;45.0
-345.0;-71.0;180.0;555.0;-88.0;250.0;41.0
-340.0;-91.0;184.0;554.0;-74.0;?;34.0
-333.0;-115.0;?;553.0;-53.0;249.0;23.0
-325.0;-134.0;?;551.0;-33.0;247.0;11.0
-316.0;-144.0;202.0;550.0;-26.0;?;0.0
-309.0;-142.0;208.0;549.0;-33.0;240.0;-8.0
-304.0;-136.0;213.0;547.0;-46.0;236.0;-14.0
-298.0;-134.0;218.0;547.0;-55.0;231.0;?
-292.0;-136.0;223.0;546.0;-57.0;227.0;-22.0
-288.0;-140.0;228.0;546.0;-55.0;225.0;-24.0
-284.0;?;232.0;?;-54.0;223.0;-26.0
-280.0;-150.0;235.0;546.0;-46.0;221.0;-26.0
-277.0;-154.0;237.0;547.0;-40.0;219.0;-25.0
-274.0;-154.0;240.0;548.0;-40.0;218.0;-24.0
-274.0;-151.0;241.0;550.0;-43.0;215.0;-21.0
-274.0;-148.0;242.0;551.0;-49.0;213.0;-17.0
-276.0;-144.0;242.0;553.0;-53.0;211.0;-13.0
-277.0;-144.0;242.0;555.0;-55.0;208.0;-10.0
-277.0;-145.0;243.0;556.0;-54.0;206.0;-8.0
-276.0;-148.0;244.0;557.0;-51.0;203.0;-8.0
-276.0;-150.0;244.0;557.0;-47.0;201.0;-8.0
-276.0;-150.0;244.0;?;-45.0;201.0;-8.0
-276.0;-152.0;245.0;?;-42.0;201.0;?
?;?;246.0;558.0;-38.0;201.0;-10.0
-275.0;-159.0;247.0;556.0;-33.0;202.0;-13.0
-272.0;-162.0;247.0;554.0;-27.0;204.0;-18.0
-270.0;-165.0;248.0;552.0;-23.0;205.0;-22.0
-266.0;-166.0;249.0;550.0;-23.0;206.0;-27.0
-263.0;-166.0;?;549.0;-24.0;?;-34.0
-261.0;-165.0;252.0;547.0;-24.0;209.0;-41.0
-258.0;-164.0;?;546.0;-26.0;210.0;-49.0
-254.0;-163.0;260.0;544.0;-27.0;213.0;-59.0
-250.0;-165.0;266.0;542.0;-26.0;215.0;-69.0
?;-167.0;272.0;539.0;-21.0;219.0;-81.0
-241.0;-173.0;279.0;537.0;-16.0;224.0;-93.0
-235.0;-176.0;286.0;533.0;-13.0;229.0;-107.0
-229.0;-177.0;294.0;529.0;-10.0;234.0;-119.0
-222.0;-178.0;303.0;524.0;-6.0;239.0;-131.0
-214.0;-178.0;?;519.0;-5.0;245.0;-143.0
-206.0;-180.0;322.0;513.0;-2.0;250.0;-154.0
-198.0;-182.0;333.0;506.0;1.0;256.0;?
-185.0;-182.0;349.0;496.0;6.0;263.0;-175.0
-171.0;-181.0;362.0;486.0;12.0;270.0;-188.0
-153.0;-181.0;373.0;477.0;20.0;275.0;-206.0
-134.0;?;?;467.0;33.0;279.0;-226.0
-118.0;-177.0;401.0;454.0;50.0;281.0;-247.0
-111.0;-176.0;411.0;442.0;64.0;281.0;-265.0
-104.0;-171.0;419.0;430.0;71.0;280.0;-278.0
-98.0;?;429.0;414.0;72.0;276.0;-288.0
-91.0;-158.0;440.0;394.0;75.0;271.0;-291.0
-86.0;-149.0;451.0;?;79.0;264.0;-291.0
-80.0;-138.0;460.0;353.0;85.0;258.0;-290.0
-74.0;-126.0;?;330.0;87.0;252.0;-284.0
-64.0;-110.0;480.0;303.0;88.0;244.0;-279.0
-62.0;-95.0;490.0;271.0;88.0;236.0;-278.0
?;-80.0;?;236.0;85.0;227.0;-272.0
-56.0;-63.0;506.0;198.0;87.0;217.0;-258.0
-48.0;-47.0;514.0;159.0;91.0;207.0;-242.0
-32.0;?;523.0;121.0;97.0;202.0;-231.0
-19.0;-30.0;531.0;81.0;111.0;201.0;-224.0
-6.0;-34.0;542.0;39.0;123.0;196.0;-224.0
12.0;-35.0;551.0;5.0;125.0;193.0;-233.0
29.0;-33.0;555.0;-18.0;124.0;193.0;-246.0
37.0;-39.0;558.0;-32.0;124.0;194.0;-254.0
45.0;-42.0;559.0;-41.0;129.0;193.0;-259.0
51.0;-46.0;562.0;-47.0;137.0;190.0;-269.0
48.0;-53.0;567.0;-54.0;144.0;188.0;-283.0
49.0;-60.0;570.0;-60.0;152.0;191.0;-296.0
?;-70.0;571.0;?;156.0;196.0;-305.0
43.0;-81.0;570.0;-68.0;161.0;201.0;-316.0
37.0;-91.0;570.0;-72.0;163.0;206.0;-330.0
32.0;-97.0;569.0;-75.0;166.0;212.0;-345.0
30.0;-103.0;568.0;-78.0;166.0;220.0;-359.0
25.0;-107.0;567.0;-78.0;168.0;228.0;-367.0
20.0;-113.0;565.0;?;169.0;237.0;-369.0
19.0;-118.0;563.0;-74.0;169.0;241.0;-379.0
18.0;-122.0;562.0;-73.0;169.0;246.0;-389.0
18.0;-124.0;561.0;-72.0;171.0;250.0;-395.0
19.0;-125.0;561.0;?;174.0;254.0;-402.0
24.0;-126.0;560.0;-70.0;178.0;257.0;-407.0
31.0;-127.0;560.0;-70.0;181.0;256.0;-414.0
40.0;-127.0;560.0;-69.0;?;253.0;-422.0
47.0;-124.0;558.0;-69.0;182.0;249.0;-425.0
50.0;-119.0;557.0;-69.0;177.0;242.0;-428.0
53.0;-111.0;555.0;-71.0;170.0;?;-430.0
56.0;-101.0;?;-73.0;162.0;230.0;-429.0
59.0;-92.0;551.0;-75.0;153.0;223.0;-430.0
62.0;-81.0;548.0;-77.0;145.0;?;-431.0
61.0;-68.0;546.0;-78.0;140.0;208.0;-436.0
61.0;-56.0;545.0;?;136.0;200.0;-449.0
60.0;-44.0;?;-76.0;136.0;194.0;-465.0
60.0;-36.0;542.0;-72.0;141.0;188.0;-482.0
60.0;-33.0;540.0;-66.0;144.0;181.0;-501.0
63.0;-22.0;539.0;-58.0;137.0;176.0;-521.0
?;-12.0;538.0;-49.0;130.0;170.0;-541.0
74.0;-2.0;538.0;-37.0;132.0;165.0;-557.0
79.0;22.0;?;-24.0;136.0;162.0;-570.0
81.0;55.0;538.0;-10.0;132.0;161.0;-578.0
80.0;96.0;536.0;6.0;109.0;163.0;-586.0
80.0;126.0;534.0;25.0;79.0;164.0;-598.0
80.0;143.0;530.0;44.0;54.0;164.0;-611.0
75.0;144.0;526.0;61.0;43.0;164.0;-619.0
69.0;139.0;522.0;78.0;43.0;161.0;-624.0
62.0;143.0;517.0;94.0;48.0;155.0;-631.0
51.0;142.0;513.0;109.0;?;148.0;-638.0
40.0;147.0;508.0;120.0;40.0;141.0;-647.0
32.0;153.0;504.0;127.0;31.0;134.0;-660.0
30.0;159.0;500.0;132.0;32.0;129.0;-666.0
28.0;161.0;498.0;134.0;37.0;126.0;-673.0
21.0;161.0;496.0;135.0;48.0;?;-677.0
18.0;157.0;495.0;135.0;54.0;126.0;-670.0
14.0;157.0;?;134.0;58.0;128.0;-656.0
7.0;155.0;494.0;131.0;62.0;130.0;-636.0
-2.0;151.0;?;128.0;67.0;134.0;-617.0
-16.0;146.0;494.0;124.0;72.0;138.0;-601.0
-34.0;142.0;494.0;121.0;76.0;142.0;-595.0
-54.0;139.0;?;?;78.0;146.0;-592.0
-81.0;137.0;494.0;111.0;78.0;151.0;-592.0
-112.0;136.0;495.0;106.0;76.0;156.0;-598.0
-136.0;134.0;497.0;99.0;73.0;162.0;-607.0
-153.0;130.0;500.0;90.0;69.0;171.0;-618.0
-167.0;127.0;503.0;80.0;65.0;181.0;-625.0
-174.0;124.0;507.0;69.0;62.0;193.0;-630.0
-179.0;122.0;512.0;57.0;61.0;205.0;?
-184.0;?;518.0;46.0;61.0;217.0;-645.0
-186.0;119.0;524.0;37.0;61.0;?;-652.0
-185.0;?;531.0;29.0;61.0;236.0;-659.0
?;118.0;538.0;22.0;?;243.0;-663.0
-174.0;118.0;?;16.0;66.0;248.0;-667.0
-163.0;116.0;555.0;10.0;71.0;251.0;-674.0
-148.0;114.0;563.0;4.0;77.0;254.0;-685.0
-132.0;?;572.0;-2.0;83.0;256.0;-693.0
-123.0;109.0;581.0;-9.0;90.0;256.0;?
-116.0;108.0;590.0;-15.0;98.0;253.0;-698.0
-104.0;106.0;599.0;-21.0;104.0;252.0;-700.0
-89.0;103.0;609.0;-27.0;110.0;249.0;-710.0
-79.0;101.0;618.0;-31.0;114.0;246.0;-718.0
-72.0;98.0;625.0;-34.0;?;243.0;-717.0
-65.0;95.0;633.0;-36.0;122.0;241.0;-712.0
-54.0;?;640.0;-39.0;126.0;239.0;-708.0
-40.0;88.0;645.0;?;130.0;238.0;-704.0
-29.0;85.0;649.0;-40.0;134.0;237.0;-696.0
-23.0;83.0;653.0;-40.0;139.0;236.0;-682.0
-21.0;80.0;655.0;-39.0;143.0;236.0;-670.0
-24.0;77.0;657.0;-37.0;145.0;235.0;-662.0
-30.0;76.0;658.0;-36.0;147.0;234.0;-652.0
-31.0;?;658.0;-34.0;?;234.0;-643.0
-34.0;73.0;659.0;-34.0;149.0;234.0;-644.0
-35.0;71.0;660.0;-35.0;?;235.0;-650.0
-38.0;70.0;660.0;-37.0;152.0;236.0;-655.0
-42.0;68.0;660.0;-39.0;153.0;237.0;-664.0
-46.0;67.0;660.0;-43.0;152.0;239.0;-663.0
-49.0;66.0;660.0;-46.0;152.0;242.0;-660.0
-50.0;64.0;659.0;-49.0;152.0;246.0;-657.0
-45.0;63.0;659.0;?;152.0;249.0;?
-40.0;63.0;658.0;-51.0;152.0;252.0;-648.0
-34.0;62.0;657.0;-51.0;151.0;253.0;-641.0
-31.0;63.0;655.0;-49.0;150.0;?;-633.0
-33.0;63.0;653.0;?;148.0;?;-625.0
-38.0;65.0;651.0;-44.0;146.0;251.0;-617.0
-43.0;68.0;651.0;-42.0;142.0;249.0;-614.0
-49.0;70.0;649.0;-42.0;138.0;247.0;-614.0
?;72.0;649.0;-42.0;134.0;246.0;-620.0
-62.0;74.0;648.0;-43.0;131.0;246.0;-629.0
-63.0;75.0;648.0;-46.0;128.0;246.0;-638.0
-62.0;75.0;648.0;-49.0;126.0;248.0;-637.0
-67.0;75.0;648.0;-53.0;124.0;249.0;-632.0
-75.0;75.0;647.0;-56.0;123.0;250.0;-622.0
-81.0;75.0;647.0;-58.0;121.0;252.0;-617.0
-81.0;75.0;648.0;-62.0;119.0;254.0;-618.0
-82.0;74.0;647.0;-65.0;117.0;255.0;-615.0
-82.0;74.0;648.0;-68.0;115.0;257.0;-614.0
-79.0;73.0;648.0;-70.0;115.0;258.0;-606.0
-82.0;?;648.0;-72.0;114.0;259.0;?
-84.0;72.0;647.0;-72.0;114.0;259.0;-583.0
-83.0;72.0;648.0;-72.0;114.0;259.0;-578.0
-83.0;72.0;648.0;-72.0;114.0;260.0;-579.0
-82.0;71.0;649.0;-72.0;115.0;?;-580.0
-79.0;71.0;?;-71.0;116.0;?;-581.0
-75.0;71.0;650.0;-71.0;117.0;259.0;-582.0
-72.0;70.0;651.0;-70.0;118.0;258.0;-581.0
-73.0;70.0;?;-70.0;119.0;257.0;-585.0
-73.0;70.0;653.0;-70.0;120.0;257.0;-595.0
-73.0;70.0;654.0;-70.0;120.0;257.0;-607.0
-72.0;70.0;655.0;-71.0;119.0;257.0;-615.0
?;69.0;656.0;-73.0;119.0;257.0;-623.0
-65.0;69.0;657.0;-75.0;?;256.0;-619.0
-66.0;69.0;658.0;-76.0;121.0;256.0;-612.0
-75.0;68.0;659.0;-78.0;121.0;?;-603.0
-80.0;67.0;660.0;-79.0;121.0;258.0;-591.0
-79.0;65.0;661.0;-81.0;121.0;261.0;-585.0
-78.0;64.0;661.0;-82.0;122.0;262.0;-586.0
-74.0;64.0;662.0;-82.0;123.0;?;-589.0
-68.0;63.0;662.0;-81.0;125.0;264.0;-592.0
-61.0;63.0;663.0;-81.0;125.0;265.0;-597.0
-50.0;61.0;663.0;-80.0;126.0;?;-600.0
-44.0;60.0;664.0;-78.0;128.0;265.0;-600.0
-40.0;60.0;665.0;-75.0;131.0;263.0;-595.0
-39.0;59.0;665.0;-72.0;133.0;261.0;-590.0
-38.0;58.0;666.0;-68.0;135.0;259.0;-583.0
-41.0;58.0;667.0;-63.0;137.0;257.0;-567.0
-47.0;58.0;667.0;-60.0;139.0;?;-563.0
-47.0;58.0;668.0;-57.0;140.0;253.0;-556.0
-46.0;?;669.0;-55.0;140.0;253.0;-543.0
-43.0;57.0;670.0;-56.0;141.0;252.0;-526.0
-37.0;56.0;671.0;-55.0;143.0;251.0;-502.0
-31.0;55.0;672.0;-54.0;144.0;249.0;-460.0
-32.0;54.0;674.0;-54.0;145.0;248.0;-421.0
-37.0;54.0;?;-51.0;146.0;247.0;-381.0
-39.0;?;675.0;-48.0;146.0;246.0;-351.0
-32.0;53.0;676.0;-45.0;146.0;246.0;-344.0
-26.0;51.0;?;-41.0;148.0;246.0;-343.0
-20.0;50.0;678.0;-37.0;150.0;247.0;-343.0
-18.0;47.0;679.0;-33.0;154.0;247.0;-342.0
-17.0;44.0;679.0;-27.0;157.0;248.0;-343.0
-18.0;42.0;679.0;-21.0;160.0;?;-342.0
-15.0;38.0;679.0;-13.0;162.0;251.0;-341.0
-13.0;34.0;679.0;-6.0;164.0;253.0;?
-10.0;31.0;680.0;2.0;166.0;257.0;-339.0
-6.0;26.0;680.0;11.0;168.0;262.0;-343.0
-3.0;20.0;680.0;20.0;170.0;268.0;-345.0
1.0;15.0;680.0;30.0;173.0;276.0;-346.0
7.0;9.0;680.0;41.0;177.0;285.0;-345.0
14.0;1.0;680.0;52.0;182.0;296.0;-345.0
21.0;-6.0;681.0;62.0;189.0;307.0;-350.0
26.0;-16.0;681.0;73.0;197.0;320.0;-362.0
33.0;-28.0;682.0;85.0;208.0;334.0;-374.0
39.0;-41.0;683.0;97.0;221.0;351.0;-396.0
45.0;-56.0;683.0;109.0;238.0;?;-422.0
50.0;-72.0;682.0;121.0;258.0;387.0;-448.0
?;-92.0;683.0;131.0;280.0;407.0;?
55.0;-116.0;?;133.0;305.0;?;-501.0
61.0;-142.0;687.0;134.0;334.0;451.0;-520.0
68.0;-172.0;691.0;?;365.0;471.0;-537.0
78.0;-202.0;695.0;135.0;400.0;490.0;-550.0
89.0;-235.0;698.0;132.0;436.0;510.0;-561.0
102.0;-266.0;702.0;130.0;473.0;528.0;-573.0
118.0;-295.0;707.0;126.0;509.0;544.0;-588.0
135.0;-322.0;712.0;121.0;542.0;559.0;-604.0
152.0;-346.0;716.0;116.0;571.0;571.0;-621.0
168.0;-368.0;721.0;109.0;599.0;583.0;-638.0
184.0;-388.0;726.0;102.0;623.0;592.0;-654.0
199.0;-404.0;730.0;94.0;646.0;601.0;-666.0
213.0;-419.0;734.0;85.0;667.0;608.0;-678.0
226.0;-433.0;738.0;76.0;683.0;614.0;-687.0
237.0;-445.0;739.0;67.0;697.0;621.0;-694.0
246.0;-453.0;741.0;59.0;?;626.0;-698.0
251.0;-459.0;743.0;53.0;714.0;628.0;-700.0
253.0;-466.0;744.0;45.0;716.0;633.0;-700.0
256.0;-475.0;743.0;37.0;718.0;639.0;-698.0
257.0;-481.0;744.0;30.0;719.0;642.0;-694.0
260.0;-486.0;747.0;27.0;720.0;640.0;?
262.0;-490.0;751.0;26.0;?;?;-685.0
263.0;-493.0;754.0;25.0;729.0;635.0;-684.0
261.0;-499.0;757.0;28.0;738.0;?;-686.0
259.0;-507.0;760.0;33.0;?;629.0;-687.0
255.0;-516.0;762.0;38.0;753.0;627.0;-687.0
248.0;-525.0;763.0;43.0;759.0;?;-686.0
241.0;-534.0;764.0;?;763.0;623.0;-684.0
234.0;-542.0;765.0;53.0;765.0;621.0;-682.0
229.0;-547.0;?;57.0;767.0;620.0;-680.0
224.0;-550.0;765.0;61.0;768.0;619.0;-676.0
221.0;?;765.0;65.0;767.0;618.0;-670.0
216.0;-546.0;765.0;67.0;764.0;617.0;-666.0
212.0;-541.0;765.0;68.0;759.0;615.0;-661.0
209.0;?;764.0;68.0;754.0;616.0;-659.0
206.0;-518.0;?;69.0;746.0;618.0;-659.0
204.0;-502.0;757.0;70.0;736.0;621.0;-660.0
202.0;-488.0;754.0;67.0;721.0;624.0;-662.0
203.0;-477.0;752.0;59.0;?;626.0;-663.0
209.0;-464.0;753.0;47.0;693.0;626.0;-668.0
220.0;-453.0;756.0;35.0;685.0;624.0;-678.0
231.0;-446.0;758.0;26.0;684.0;623.0;-693.0
239.0;-446.0;756.0;22.0;689.0;626.0;-709.0
250.0;-451.0;755.0;17.0;699.0;631.0;-724.0
262.0;-459.0;754.0;13.0;713.0;635.0;-737.0
273.0;-469.0;755.0;6.0;729.0;637.0;-750.0
284.0;-479.0;755.0;?;743.0;639.0;-760.0
294.0;-489.0;756.0;-5.0;756.0;641.0;-770.0
305.0;-498.0;757.0;-11.0;768.0;642.0;-776.0
316.0;-505.0;759.0;-20.0;777.0;643.0;-780.0
330.0;-512.0;759.0;-29.0;787.0;644.0;-780.0
344.0;-520.0;?;-38.0;798.0;647.0;-780.0
359.0;-529.0;756.0;-47.0;808.0;650.0;-780.0
374.0;-537.0;756.0;-55.0;817.0;651.0;-780.0
387.0;-543.0;756.0;-60.0;826.0;651.0;-778.0
398.0;-548.0;760.0;-58.0;834.0;647.0;-776.0
405.0;-549.0;762.0;-58.0;836.0;644.0;-773.0
408.0;-550.0;767.0;?;840.0;638.0;-769.0
416.0;-550.0;768.0;-61.0;840.0;638.0;-766.0
418.0;?;771.0;-60.0;841.0;634.0;-767.0
414.0;-560.0;774.0;-64.0;844.0;630.0;-772.0
411.0;-567.0;?;-69.0;?;626.0;-776.0
408.0;-573.0;779.0;-78.0;854.0;622.0;-781.0
402.0;-580.0;781.0;-87.0;859.0;617.0;-787.0
392.0;-588.0;785.0;-96.0;862.0;610.0;-798.0
379.0;-595.0;790.0;-104.0;863.0;601.0;-810.0
366.0;-600.0;796.0;-112.0;?;590.0;-819.0
357.0;-601.0;803.0;-123.0;859.0;576.0;-828.0
353.0;-601.0;810.0;-133.0;858.0;562.0;-839.0
352.0;-601.0;817.0;-142.0;858.0;548.0;-851.0
352.0;-601.0;825.0;-151.0;859.0;533.0;-857.0
354.0;-600.0;?;-159.0;859.0;518.0;-860.0
363.0;?;838.0;-167.0;855.0;504.0;-860.0
380.0;?;847.0;-178.0;850.0;483.0;-857.0
404.0;-593.0;860.0;-183.0;847.0;457.0;-858.0
426.0;-593.0;874.0;-182.0;843.0;432.0;-863.0
446.0;-587.0;889.0;?;837.0;402.0;-873.0
465.0;-581.0;903.0;-176.0;828.0;371.0;-879.0
481.0;-577.0;912.0;-176.0;814.0;346.0;-876.0
498.0;-575.0;918.0;-176.0;801.0;328.0;-871.0
514.0;-572.0;922.0;-177.0;793.0;315.0;-871.0
531.0;-561.0;?;-179.0;788.0;307.0;-872.0
548.0;-550.0;926.0;-181.0;784.0;304.0;-871.0
561.0;-538.0;926.0;-183.0;776.0;302.0;-868.0
573.0;-526.0;926.0;-187.0;768.0;300.0;-864.0
584.0;-515.0;926.0;-191.0;756.0;297.0;-861.0
593.0;-506.0;927.0;?;743.0;295.0;?
601.0;-499.0;927.0;-193.0;731.0;294.0;-854.0
612.0;-493.0;928.0;-190.0;722.0;294.0;-846.0
625.0;-491.0;930.0;-187.0;717.0;293.0;-838.0
637.0;-491.0;931.0;?;716.0;291.0;-829.0
?;-493.0;932.0;-181.0;719.0;290.0;-824.0
656.0;-496.0;933.0;-177.0;725.0;289.0;-824.0
658.0;-500.0;934.0;-172.0;729.0;289.0;-827.0
656.0;-506.0;935.0;-165.0;731.0;290.0;-834.0
648.0;-512.0;936.0;-158.0;733.0;292.0;-842.0
639.0;-516.0;936.0;-153.0;733.0;294.0;-848.0
629.0;-520.0;937.0;-147.0;732.0;294.0;-852.0
623.0;-524.0;938.0;-142.0;728.0;295.0;-855.0
619.0;-525.0;939.0;-134.0;722.0;296.0;-855.0
617.0;-528.0;940.0;-126.0;712.0;298.0;-854.0
?;-530.0;940.0;-121.0;701.0;300.0;-852.0
617.0;-530.0;940.0;-120.0;697.0;301.0;-851.0
616.0;-534.0;939.0;-123.0;699.0;302.0;-853.0
611.0;-535.0;938.0;-126.0;699.0;304.0;-856.0
605.0;-534.0;?;-127.0;698.0;306.0;-857.0
603.0;-532.0;936.0;-127.0;698.0;310.0;-858.0
600.0;-533.0;935.0;-128.0;698.0;314.0;-859.0
597.0;-533.0;933.0;-131.0;699.0;317.0;-861.0
592.0;-533.0;931.0;-135.0;700.0;320.0;-863.0
588.0;-533.0;929.0;-139.0;?;324.0;-865.0
585.0;-534.0;927.0;-143.0;705.0;328.0;-867.0
580.0;-535.0;924.0;-147.0;707.0;332.0;-872.0
574.0;-535.0;922.0;-152.0;707.0;335.0;-876.0
569.0;-535.0;918.0;-159.0;709.0;338.0;-880.0
563.0;-535.0;915.0;-167.0;710.0;341.0;-886.0
555.0;-534.0;910.0;-176.0;711.0;345.0;-891.0
546.0;-534.0;905.0;-186.0;713.0;350.0;-897.0
535.0;-534.0;898.0;-198.0;717.0;356.0;-901.0
524.0;-534.0;890.0;-211.0;722.0;362.0;-901.0
517.0;-536.0;881.0;-225.0;729.0;369.0;-900.0
514.0;-538.0;871.0;-242.0;732.0;374.0;-903.0
508.0;-538.0;859.0;-262.0;727.0;378.0;-899.0
501.0;-535.0;847.0;-281.0;718.0;382.0;-889.0
?;-532.0;832.0;-302.0;711.0;385.0;-874.0
511.0;-531.0;816.0;-325.0;709.0;385.0;-854.0
524.0;-532.0;796.0;-351.0;712.0;385.0;-831.0
540.0;-535.0;774.0;-377.0;716.0;385.0;-802.0
559.0;-540.0;749.0;-405.0;723.0;386.0;-769.0
579.0;-547.0;725.0;?;734.0;387.0;-737.0
598.0;-554.0;703.0;?;747.0;387.0;-712.0
611.0;-561.0;681.0;-464.0;755.0;385.0;-691.0
619.0;-566.0;658.0;-480.0;758.0;379.0;-672.0
626.0;?;637.0;-494.0;758.0;?;?
628.0;-571.0;617.0;-504.0;756.0;366.0;-638.0
?;-570.0;594.0;-515.0;754.0;?;-623.0
631.0;-563.0;563.0;-532.0;746.0;341.0;-607.0
?;-552.0;528.0;-553.0;732.0;325.0;-582.0
628.0;-537.0;498.0;-570.0;717.0;308.0;-554.0
622.0;-520.0;469.0;-585.0;704.0;291.0;?
617.0;-498.0;?;-595.0;688.0;276.0;-510.0
614.0;-475.0;416.0;-602.0;668.0;263.0;-499.0
611.0;-454.0;394.0;-608.0;645.0;251.0;-496.0
610.0;-436.0;374.0;-611.0;622.0;240.0;-504.0
608.0;-420.0;357.0;-613.0;?;229.0;-516.0
606.0;?;341.0;-616.0;586.0;218.0;-533.0
603.0;-400.0;328.0;-617.0;574.0;207.0;-551.0
600.0;-398.0;317.0;-618.0;568.0;196.0;-565.0
597.0;-401.0;307.0;-617.0;569.0;185.0;-575.0
?;-406.0;299.0;-614.0;574.0;174.0;-581.0
591.0;-413.0;292.0;-611.0;578.0;163.0;-584.0
589.0;-415.0;285.0;-607.0;582.0;152.0;-585.0
?;-413.0;279.0;-604.0;584.0;142.0;-588.0
584.0;-409.0;274.0;-602.0;583.0;133.0;-592.0
582.0;?;271.0;-600.0;581.0;126.0;-595.0
580.0;-400.0;271.0;-598.0;579.0;120.0;-596.0
579.0;-395.0;274.0;-596.0;576.0;115.0;-593.0
579.0;-390.0;278.0;-597.0;572.0;112.0;-589.0
583.0;-385.0;284.0;?;566.0;111.0;-590.0
