InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit RUA gyroZ;Accelerometer HIP accY;InertialMeasurementUnit R-SHOE Nav_Ay;Accelerometer LUA^ accX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE Body_Ax
-783.0;-500.0;984.0;-40;486.0;89;-4345;265;-4345;-787
-775.0;-300.0;1007.0;?;491.0;530;-515;9;-515;1704
-605.0;-245.0;993.0;-31;481.0;525;1740;135;1740;1444
-561.0;-239.0;925.0;-21;495.0;129;295;454;?;-966
-459.0;-304.0;961.0;-18;486.0;?;595;645;595;204
-441.0;-211.0;972.0;-17;477.0;36;315;623;315;?
-467.0;-15.0;1098.0;-66;438.0;-8;23;634;23;-202
-372.0;-38.0;956.0;-65;418.0;48;225;630;225;128
-258.0;-134.0;911.0;-86;440.0;?;148;642;?;-86
-152.0;-173.0;917.0;-55;441.0;11;190;680;190;?
-121.0;-257.0;849.0;-79;405.0;26;-38;643;-38;10
-83.0;-216.0;851.0;-93;412.0;30;-26;648;-26;-5
66.0;?;791.0;10;445.0;31;6;656;6;?
164.0;-395.0;754.0;?;504.0;27;4;649;4;?
?;?;798.0;-91;516.0;22;?;659;54;-8
308.0;-692.0;849.0;561;520.0;24;35;?;35;-7
449.0;-925.0;862.0;424;476.0;24;41;656;41;-8
383.0;-921.0;820.0;368;509.0;23;43;656;43;-8
284.0;-856.0;811.0;?;519.0;24;39;655;39;-8
346.0;-705.0;827.0;-194;519.0;23;42;656;42;-7
?;-569.0;801.0;-346;531.0;24;36;655;36;-10
-30.0;-272.0;804.0;-295;576.0;23;45;657;45;-6
-16.0;176.0;802.0;676;590.0;24;41;656;41;-8
-129.0;206.0;824.0;1080;590.0;25;36;654;36;-13
-194.0;110.0;809.0;-664;?;15;34;668;34;24
68.0;13.0;836.0;-13;529.0;?;-41;666;-41;?
53.0;-65.0;840.0;?;448.0;12;44;673;44;43
-35.0;-208.0;774.0;-1657;384.0;11;-35;666;-35;9
?;-286.0;821.0;-4;374.0;11;-5;669;?;23
37.0;-345.0;789.0;232;370.0;17;250;673;250;86
58.0;-368.0;785.0;-227;312.0;-31;142;655;142;-139
-28.0;-352.0;758.0;134;262.0;-120;?;883;1931;14
-262.0;-415.0;720.0;-84;224.0;21;?;1036;4724;68
-313.0;-366.0;723.0;?;?;240;3330;584;3330;?
-252.0;-391.0;686.0;?;149.0;190;-558;363;-558;780
?;-362.0;?;-23;163.0;26;-1571;700;-1571;209
-167.0;-407.0;509.0;14;159.0;-69;-411;635;-411;-587
-331.0;-459.0;573.0;-10;215.0;-19;104;539;104;-250
-441.0;-493.0;575.0;33;?;31;5;699;5;127
-501.0;-649.0;634.0;50;282.0;-4;-61;665;-61;50
-640.0;-690.0;588.0;35;241.0;20;-51;673;?;-9
-809.0;-591.0;666.0;60;302.0;21;-79;706;-79;62
-569.0;-637.0;636.0;47;302.0;7;?;721;-180;68
?;-282.0;693.0;?;299.0;23;-346;738;-346;21
371.0;-3.0;791.0;32;268.0;?;?;711;-486;8
958.0;403.0;742.0;27;263.0;?;-459;685;-459;?
1445.0;952.0;704.0;27;257.0;20;-439;669;-439;1
?;1390.0;663.0;?;284.0;9;-666;694;-666;14
?;1637.0;613.0;25;336.0;32;-958;699;-958;34
1551.0;1979.0;700.0;31;361.0;19;-1083;726;-1083;58
1089.0;2200.0;699.0;23;361.0;18;-1271;704;-1271;33
679.0;2170.0;651.0;15;328.0;51;-1322;638;-1322;-17
145.0;1783.0;623.0;33;?;19;-984;668;-984;-4
-179.0;1378.0;719.0;39;265.0;15;-633;666;-633;-28
-437.0;929.0;732.0;30;?;26;-240;647;-240;-81
-351.0;547.0;726.0;29;263.0;24;?;671;?;-62
-180.0;218.0;693.0;29;220.0;14;133;695;133;25
-128.0;138.0;630.0;?;264.0;-19;112;?;112;67
-248.0;89.0;613.0;28;277.0;-6;90;689;90;17
-315.0;180.0;630.0;29;285.0;10;38;673;38;23
-264.0;50.0;685.0;27;267.0;12;24;683;24;55
-238.0;13.0;646.0;30;?;14;-26;683;-26;24
-129.0;9.0;629.0;24;327.0;26;-26;673;-26;5
144.0;-136.0;650.0;14;321.0;35;52;663;52;22
82.0;-507.0;668.0;14;307.0;?;23;668;23;36
-540.0;-859.0;677.0;2;320.0;20;-3;670;?;38
-568.0;-836.0;669.0;?;320.0;?;29;?;29;22
-698.0;-668.0;656.0;9;321.0;16;4;671;4;18
-496.0;-386.0;672.0;7;350.0;30;-20;660;-20;38
-277.0;-433.0;675.0;8;?;?;0;661;0;42
-581.0;-564.0;673.0;10;333.0;18;5;665;5;35
-532.0;-508.0;646.0;3;351.0;15;-18;671;-18;33
-546.0;-632.0;?;1;330.0;10;-13;?;-13;30
-355.0;-746.0;?;-9;329.0;16;-15;673;-15;32
-292.0;-823.0;678.0;-12;348.0;19;-32;664;-32;44
?;-580.0;674.0;4;305.0;18;-30;658;-30;36
-421.0;-498.0;703.0;5;340.0;16;-17;652;-17;15
-387.0;-370.0;695.0;4;350.0;26;19;646;19;19
-364.0;-284.0;?;3;376.0;?;34;651;34;?
-318.0;-227.0;717.0;-6;337.0;15;30;652;30;21
-317.0;-153.0;721.0;-2;338.0;19;16;644;16;21
-423.0;-115.0;700.0;2;308.0;23;-9;648;-9;?
?;-73.0;700.0;-6;318.0;?;-2;651;?;27
-235.0;-31.0;735.0;-4;337.0;25;-11;647;-11;25
-104.0;?;740.0;-2;323.0;16;-16;?;-16;33
4.0;60.0;737.0;-6;314.0;8;24;?;?;41
63.0;145.0;?;-14;323.0;?;27;661;27;29
69.0;108.0;?;-13;264.0;11;1;660;1;29
53.0;58.0;692.0;4;332.0;?;14;656;14;33
-31.0;39.0;692.0;-2;400.0;23;18;657;?;44
?;24.0;733.0;-17;334.0;16;-21;660;-21;41
-153.0;-11.0;?;?;314.0;?;-24;658;-24;30
-45.0;-59.0;715.0;1;335.0;21;12;?;?;29
199.0;?;?;?;322.0;25;4;650;4;?
268.0;?;696.0;?;294.0;21;-23;650;-23;27
167.0;?;713.0;-2;265.0;20;3;654;3;?
135.0;-992.0;685.0;-4;236.0;20;25;657;25;30
317.0;-945.0;698.0;-7;?;17;1;665;?;38
773.0;-767.0;725.0;-5;265.0;14;?;665;-32;25
1157.0;-670.0;736.0;0;367.0;13;-33;659;-33;36
1320.0;-484.0;698.0;-1;337.0;18;-4;666;-4;34
811.0;-312.0;730.0;-10;333.0;12;-5;664;-5;27
330.0;-172.0;723.0;-9;285.0;17;-4;662;-4;35
-147.0;-64.0;?;0;245.0;25;26;667;26;33
-363.0;-64.0;678.0;-2;195.0;21;9;661;9;38
-377.0;?;?;-4;184.0;22;-3;664;-3;42
?;190.0;696.0;-3;203.0;14;?;666;18;24
?;160.0;695.0;-3;212.0;17;?;660;-18;22
261.0;180.0;678.0;-2;236.0;20;5;668;5;33
-109.0;158.0;658.0;-1;235.0;16;?;674;51;31
-370.0;128.0;647.0;-2;272.0;29;10;663;?;34
-663.0;108.0;658.0;-3;269.0;31;9;662;9;35
-963.0;114.0;?;-2;266.0;20;-14;667;-14;27
-660.0;206.0;702.0;-4;272.0;15;-30;668;-30;?
-121.0;110.0;?;1;264.0;13;19;?;19;28
?;-120.0;671.0;4;266.0;17;13;669;13;31
66.0;-214.0;694.0;-1;267.0;?;-30;664;-30;36
33.0;?;700.0;0;240.0;15;-27;668;-27;34
-146.0;-211.0;678.0;-1;247.0;20;6;667;6;34
?;-171.0;?;-1;246.0;21;7;668;7;37
-501.0;-13.0;691.0;6;249.0;23;21;663;21;?
?;137.0;697.0;2;270.0;24;40;658;40;34
-408.0;205.0;695.0;0;273.0;14;12;673;12;36
-58.0;247.0;673.0;5;266.0;14;-1;670;-1;34
-13.0;176.0;686.0;0;261.0;18;5;665;5;?
53.0;?;?;1;259.0;11;19;674;19;39
75.0;-8.0;666.0;7;245.0;12;14;669;14;42
174.0;-19.0;667.0;1;247.0;19;-12;666;-12;40
77.0;-107.0;694.0;0;263.0;22;-20;669;-20;36
137.0;-64.0;659.0;2;275.0;31;-29;658;-29;?
?;-33.0;650.0;2;261.0;24;-26;662;-26;24
229.0;-88.0;669.0;2;270.0;?;-15;668;-15;36
393.0;-3.0;659.0;3;285.0;16;-9;668;-9;36
360.0;23.0;667.0;?;294.0;12;-23;673;-23;24
41.0;10.0;693.0;-1;295.0;5;-31;675;-31;21
?;?;687.0;9;266.0;10;10;679;10;26
-161.0;201.0;662.0;6;276.0;19;?;672;22;?
-119.0;318.0;693.0;1;266.0;14;2;669;?;29
-243.0;463.0;700.0;5;278.0;17;0;667;0;28
-289.0;674.0;693.0;4;260.0;24;-11;660;?;35
-264.0;713.0;?;-1;293.0;19;-20;668;-20;40
?;814.0;673.0;-5;276.0;20;-8;669;-8;30
-258.0;?;?;1;287.0;?;16;664;16;30
-295.0;726.0;636.0;4;?;15;15;668;15;43
-212.0;649.0;639.0;2;?;?;-2;671;?;33
-163.0;474.0;?;3;227.0;?;12;669;12;28
?;328.0;637.0;-2;217.0;20;30;664;30;33
75.0;199.0;653.0;?;315.0;26;19;663;19;20
170.0;49.0;?;1;268.0;21;3;668;3;36
241.0;?;655.0;4;312.0;18;22;667;22;40
?;-62.0;664.0;5;314.0;14;28;672;28;34
199.0;-126.0;682.0;-6;?;12;10;683;10;55
182.0;-63.0;683.0;-7;308.0;19;?;678;2;44
174.0;-50.0;654.0;6;303.0;19;?;673;2;32
266.0;-2.0;649.0;-4;269.0;26;29;665;29;36
253.0;62.0;603.0;?;300.0;?;17;665;17;39
148.0;51.0;607.0;3;316.0;12;-8;676;-8;50
?;27.0;592.0;-4;352.0;19;?;673;31;46
143.0;-156.0;588.0;4;343.0;19;31;673;?;?
222.0;?;589.0;10;319.0;?;-14;680;-14;47
223.0;-500.0;590.0;1;319.0;17;-16;677;-16;46
215.0;-694.0;598.0;-1;307.0;20;?;677;-29;49
258.0;-835.0;587.0;5;305.0;18;-22;676;-22;46
218.0;-930.0;591.0;4;377.0;16;10;?;10;40
9.0;-970.0;585.0;-8;378.0;13;-37;?;-37;41
-92.0;-936.0;598.0;-5;324.0;28;?;648;?;59
-214.0;-966.0;602.0;-3;342.0;66;-108;?;-108;122
-289.0;-941.0;585.0;-2;392.0;20;-150;?;-150;25
-445.0;-874.0;593.0;1;370.0;-15;-865;753;-865;-98
-454.0;-817.0;611.0;0;328.0;36;-2134;732;-2134;143
-439.0;?;618.0;8;?;50;-2562;683;?;225
-512.0;-655.0;624.0;?;322.0;?;-1751;590;-1751;-143
-465.0;-539.0;635.0;-2;349.0;47;-177;?;-177;-132
-416.0;-441.0;631.0;-2;426.0;?;601;770;601;118
-345.0;-349.0;600.0;-12;476.0;-7;227;?;227;63
-274.0;-216.0;?;-22;475.0;0;144;679;144;54
-176.0;-71.0;680.0;-33;464.0;-7;?;689;182;71
-76.0;27.0;749.0;-17;464.0;14;?;663;102;43
?;88.0;809.0;-101;497.0;4;129;683;129;?
96.0;137.0;909.0;-2;582.0;21;98;?;98;42
190.0;176.0;849.0;-96;677.0;16;110;691;110;67
137.0;264.0;839.0;-421;670.0;26;155;714;155;125
167.0;?;906.0;-272;522.0;153;106;551;106;13
214.0;376.0;930.0;-210;462.0;101;143;599;143;23
237.0;437.0;?;?;569.0;6;104;737;?;139
340.0;525.0;939.0;?;574.0;26;30;701;?;109
400.0;565.0;927.0;1101;540.0;26;-74;727;?;124
?;667.0;895.0;1137;457.0;29;-190;726;-190;144
397.0;710.0;866.0;324;403.0;-44;-226;739;-226;61
218.0;801.0;862.0;314;306.0;-156;-13;896;-13;-57
-44.0;982.0;915.0;480;?;-232;940;925;940;-458
-425.0;1034.0;918.0;-28;174.0;9;-1183;983;-1183;?
-803.0;940.0;895.0;?;214.0;394;-6003;1092;-6003;-804
?;713.0;808.0;34;277.0;?;-6808;?;-6808;-295
-1273.0;600.0;790.0;-57;330.0;546;-6095;948;-6095;127
-1461.0;512.0;915.0;33;309.0;903;-6915;968;-6915;210
-1460.0;469.0;1075.0;-36;281.0;390;-5084;967;-5084;?
-1513.0;?;896.0;2;186.0;-114;-1724;884;-1724;-45
-1454.0;245.0;923.0;0;133.0;?;-1114;686;-1114;-323
-1383.0;219.0;916.0;-2;126.0;?;-1986;663;-1986;-195
?;202.0;799.0;2;169.0;-114;-2323;625;-2323;-54
-1284.0;88.0;733.0;-4;?;54;-2377;590;-2377;-33
-1095.0;16.0;835.0;?;339.0;?;-2303;?;-2303;-93
-943.0;-230.0;?;-11;185.0;82;-2519;690;?;-35
-808.0;-405.0;864.0;3;69.0;45;-2808;794;-2808;-28
-638.0;-413.0;814.0;12;108.0;37;-3082;854;-3082;-42
-496.0;-401.0;827.0;-6;155.0;144;-3528;1157;-3528;324
-373.0;-577.0;849.0;24;173.0;329;-2675;998;-2675;246
?;-583.0;860.0;10;187.0;413;-977;105;-977;1130
-48.0;-372.0;870.0;64;247.0;324;-152;-146;-152;1431
91.0;-232.0;904.0;31;203.0;-197;197;828;197;-313
134.0;-260.0;951.0;-49;249.0;-732;?;1566;223;-401
201.0;-387.0;?;-67;344.0;-287;105;999;?;?
343.0;-458.0;827.0;-1151;?;117;101;?;101;-98
487.0;-545.0;1016.0;-2015;515.0;-9;147;673;?;44
457.0;-683.0;1230.0;-707;521.0;48;233;609;233;-21
434.0;-705.0;1115.0;525;532.0;32;236;631;236;25
482.0;?;977.0;416;625.0;-4;185;679;185;48
422.0;-968.0;971.0;353;?;24;135;646;135;22
337.0;-987.0;896.0;84;514.0;13;37;667;37;?
303.0;-895.0;969.0;-314;481.0;19;-7;668;-7;?
302.0;-726.0;1002.0;-241;488.0;?;31;656;31;36
335.0;-525.0;991.0;-447;444.0;18;-31;666;-31;48
316.0;-375.0;988.0;-637;421.0;17;-76;665;-76;10
?;-146.0;899.0;-459;439.0;25;?;646;-19;?
51.0;92.0;869.0;-524;364.0;6;?;666;-74;13
-177.0;349.0;893.0;0;359.0;19;-85;659;-85;-4
-567.0;299.0;946.0;441;453.0;23;?;656;-44;4
-863.0;208.0;975.0;418;510.0;17;-91;652;-91;-2
-1057.0;?;941.0;698;523.0;60;21;617;21;16
-1166.0;436.0;895.0;-658;562.0;12;?;664;62;12
-1136.0;523.0;899.0;-1050;597.0;109;-158;546;-158;72
-1018.0;571.0;946.0;425;492.0;-40;-564;701;-564;212
-834.0;610.0;968.0;?;399.0;88;-678;556;?;230
-639.0;474.0;1081.0;1729;415.0;159;-652;479;-652;?
-397.0;297.0;1128.0;-594;402.0;-1230;-1217;1996;-1217;280
-147.0;?;1104.0;-1049;408.0;-1305;-1374;2208;-1374;286
64.0;-85.0;1151.0;?;389.0;?;?;777;-777;346
276.0;-193.0;1364.0;-422;521.0;713;-318;291;?;505
?;-238.0;1141.0;-333;575.0;566;250;367;250;215
280.0;-344.0;778.0;?;?;569;311;331;311;-339
?;?;896.0;-356;407.0;628;-152;?;-152;-415
172.0;-121.0;1079.0;-271;340.0;275;889;733;889;-330
152.0;-195.0;1065.0;-337;349.0;65;2136;?;2136;111
177.0;-347.0;898.0;?;302.0;-106;3252;?;3252;102
358.0;-562.0;761.0;?;378.0;?;4222;1770;4222;?
398.0;-562.0;785.0;-320;295.0;-259;3605;1659;3605;?
452.0;-462.0;?;-298;326.0;-95;3225;1572;3225;-450
520.0;-347.0;853.0;-348;311.0;109;1906;1258;1906;-126
307.0;-406.0;?;?;343.0;821;1154;1078;1154;272
-109.0;?;826.0;-294;309.0;837;1574;1255;1574;?
-380.0;319.0;930.0;-261;249.0;1137;253;1255;253;-458
-825.0;261.0;871.0;-324;244.0;1457;-1140;907;-1140;-474
-1003.0;-13.0;823.0;-241;297.0;-260;-1521;-443;-1521;518
-949.0;?;826.0;-205;?;-632;-84;151;-84;1311
-836.0;-37.0;874.0;-197;458.0;-256;109;2134;109;-299
-789.0;161.0;879.0;-220;515.0;-771;-1098;1775;-1098;-1354
-658.0;296.0;?;-381;526.0;-12;-339;841;-339;-349
-516.0;?;947.0;-450;?;135;-190;?;-190;-226
-420.0;221.0;1037.0;?;799.0;-39;-254;762;-254;-224
-378.0;153.0;1374.0;149;851.0;172;81;674;81;?
-361.0;134.0;1176.0;179;867.0;43;-127;?;-127;-33
-431.0;39.0;?;-307;?;88;-87;654;-87;31
-517.0;-29.0;1204.0;-370;689.0;69;-96;674;-96;-1
-585.0;54.0;983.0;-344;629.0;?;-108;691;?;-9
-786.0;136.0;852.0;-418;683.0;78;-83;672;-83;22
-1253.0;121.0;891.0;-299;705.0;?;-142;677;-142;?
-1451.0;480.0;1013.0;-150;779.0;54;-171;661;-171;11
-1392.0;651.0;992.0;-200;769.0;41;-217;658;-217;-12
-1203.0;734.0;930.0;-368;734.0;50;-192;658;-192;-42
-878.0;634.0;865.0;-443;?;42;-67;658;-67;-32
-450.0;662.0;915.0;-535;759.0;45;-75;658;-75;-29
-158.0;818.0;929.0;-610;778.0;47;-92;661;-92;-44
107.0;?;898.0;-441;827.0;33;-26;661;-26;-53
213.0;1063.0;868.0;-242;797.0;?;-43;663;-43;-51
200.0;1097.0;881.0;-212;786.0;36;-45;663;-45;-50
-20.0;855.0;?;-183;814.0;38;-19;655;?;-64
-265.0;740.0;894.0;-142;855.0;43;-25;656;-25;-54
-468.0;568.0;943.0;-106;845.0;37;19;657;19;-59
-494.0;471.0;?;-151;817.0;30;68;654;68;-74
-271.0;493.0;984.0;?;807.0;30;?;656;72;-56
-116.0;483.0;979.0;-322;793.0;31;80;651;80;-49
192.0;470.0;952.0;-295;747.0;32;80;?;80;-49
?;485.0;980.0;-348;719.0;32;86;649;86;-50
?;381.0;992.0;-261;724.0;31;77;654;77;-44
809.0;168.0;982.0;-100;718.0;?;121;?;121;-25
639.0;-120.0;980.0;-68;707.0;15;172;662;?;?
346.0;-306.0;957.0;-126;696.0;13;159;?;159;-17
298.0;-388.0;973.0;-367;667.0;16;186;662;186;?
88.0;-548.0;976.0;-572;664.0;10;45;?;45;-15
-309.0;-730.0;966.0;-140;622.0;4;-128;668;-128;6
-668.0;-1044.0;974.0;26;642.0;-27;?;?;-100;-31
-1103.0;-1388.0;955.0;-211;631.0;-20;-122;692;-122;-72
-1221.0;-1441.0;948.0;-40;645.0;-12;-170;677;-170;-53
-1229.0;-1564.0;?;-235;666.0;-313;-157;992;-157;-203
-1164.0;-1603.0;972.0;-297;654.0;-630;-231;1260;-231;-367
?;-1518.0;1049.0;-104;595.0;-298;-217;996;-217;-178
-602.0;-1414.0;1057.0;-301;487.0;46;-825;594;-825;165
-79.0;?;1103.0;-271;473.0;30;-707;635;-707;127
135.0;-1134.0;1063.0;-177;433.0;348;894;1096;?;-295
327.0;-834.0;1054.0;-204;299.0;?;?;1281;1091;-444
745.0;-504.0;1080.0;?;254.0;209;1741;?;1741;-253
767.0;-261.0;?;-177;217.0;-57;3141;774;3141;-113
926.0;145.0;780.0;-176;192.0;-34;3112;704;3112;10
1436.0;788.0;864.0;-171;230.0;49;3095;546;3095;124
1802.0;1388.0;1169.0;-157;249.0;91;3087;474;3087;147
1968.0;1588.0;1080.0;-154;204.0;62;3100;511;3100;200
1761.0;1652.0;918.0;-153;207.0;-10;3173;512;3173;?
1928.0;1644.0;814.0;-158;225.0;44;3237;551;3237;249
1877.0;1646.0;792.0;-162;265.0;-56;3759;728;3759;330
?;1567.0;841.0;-162;286.0;-50;3735;721;3735;327
1925.0;?;891.0;-170;335.0;78;3524;643;3524;370
2010.0;883.0;919.0;-169;358.0;-464;4467;1142;4467;151
2134.0;787.0;?;-160;375.0;-359;5078;1687;5078;-8
2257.0;932.0;869.0;-149;371.0;170;5458;1361;5458;-371
2308.0;1022.0;888.0;?;413.0;766;4852;1669;4852;-139
2153.0;935.0;927.0;-164;?;1308;2941;1487;2941;-462
1953.0;758.0;899.0;-127;420.0;-204;2130;48;2130;?
1824.0;?;?;-95;455.0;-1403;331;1584;331;471
1741.0;560.0;907.0;-127;423.0;-1095;-976;2932;-976;2277
1535.0;505.0;979.0;-90;454.0;-1406;-595;?;-595;?
1386.0;441.0;994.0;-57;584.0;-1190;-670;2591;-670;1841
1397.0;408.0;957.0;77;595.0;-106;-100;910;?;?
1322.0;330.0;1096.0;446;573.0;108;176;?;176;-269
1292.0;243.0;1450.0;565;555.0;-57;73;?;73;235
1237.0;188.0;1102.0;710;?;38;111;569;111;-78
1193.0;107.0;901.0;507;483.0;0;-107;721;-107;51
1180.0;115.0;?;39;396.0;?;-55;670;-55;0
1240.0;116.0;1074.0;-45;404.0;17;?;670;12;-1
1371.0;205.0;1149.0;-433;416.0;?;6;700;?;28
1480.0;385.0;1084.0;-546;407.0;30;11;660;11;23
1589.0;619.0;985.0;?;393.0;22;47;663;?;-1
1662.0;827.0;875.0;-2337;422.0;30;105;687;105;44
1697.0;950.0;919.0;-1294;514.0;32;-25;645;-25;?
?;1007.0;909.0;354;542.0;-6;-315;588;-315;-137
1731.0;1017.0;938.0;-504;525.0;-26;-328;653;-328;48
?;1007.0;962.0;-2309;565.0;49;-595;509;?;168
2030.0;1181.0;936.0;-2503;571.0;-186;-2518;827;-2518;624
2206.0;1439.0;1002.0;-1408;476.0;-1080;-3785;1920;-3785;?
2225.0;1713.0;1142.0;?;419.0;?;-2542;2181;-2542;-127
2198.0;1818.0;1135.0;-502;443.0;-11;-1102;1024;-1102;75
?;1718.0;1143.0;?;?;975;-236;40;-236;150
1807.0;1555.0;1209.0;-450;601.0;938;416;116;416;240
?;1437.0;920.0;-486;613.0;658;?;448;915;447
1405.0;1284.0;?;-465;567.0;?;1215;388;1215;257
1257.0;1090.0;933.0;-469;467.0;631;1199;407;1199;274
999.0;816.0;1317.0;-447;341.0;?;1980;850;1980;65
893.0;585.0;?;-432;325.0;-242;2713;1215;2713;210
788.0;423.0;812.0;-445;250.0;-621;1843;1432;?;?
726.0;202.0;750.0;-427;283.0;-695;2818;1833;2818;641
630.0;-80.0;732.0;-394;313.0;-489;?;?;?;334
481.0;-396.0;823.0;-397;372.0;?;3269;1617;3269;172
417.0;-519.0;853.0;-386;?;1563;3404;1269;3404;213
571.0;-662.0;799.0;-297;374.0;-1503;-1438;?;-1438;-584
790.0;-414.0;816.0;-270;425.0;?;?;1527;-3608;-882
802.0;275.0;947.0;-219;545.0;582;?;355;-247;-254
623.0;532.0;?;-305;605.0;-117;183;808;183;-36
458.0;389.0;846.0;-603;718.0;-58;143;716;143;101
223.0;228.0;808.0;?;797.0;?;243;?;243;?
112.0;248.0;1130.0;-147;?;-100;-72;737;-72;20
4.0;425.0;1189.0;-51;711.0;95;42;?;42;36
?;563.0;1012.0;-40;794.0;-18;-15;691;-15;35
-120.0;561.0;1179.0;-65;768.0;29;3;664;3;31
23.0;592.0;869.0;-168;715.0;30;-22;660;-22;48
171.0;651.0;907.0;-186;711.0;6;-76;677;-76;45
280.0;600.0;946.0;-257;689.0;20;-29;?;-29;16
356.0;406.0;925.0;-403;643.0;16;24;664;24;21
526.0;400.0;876.0;-401;649.0;11;-7;672;?;36
?;292.0;839.0;-419;642.0;12;1;671;1;33
654.0;117.0;842.0;-467;606.0;13;-22;673;-22;?
647.0;123.0;805.0;-323;562.0;15;-52;670;-52;39
560.0;27.0;?;-239;576.0;16;-16;669;-16;51
553.0;-6.0;?;-297;573.0;17;-96;666;-96;?
546.0;-268.0;769.0;-320;543.0;17;-173;662;-173;8
550.0;-371.0;756.0;-317;542.0;?;-110;663;-110;17
529.0;-367.0;755.0;?;553.0;28;-83;652;-83;11
664.0;-395.0;717.0;-268;548.0;23;-64;?;-64;4
665.0;-375.0;729.0;?;551.0;17;-74;656;-74;-3
544.0;-323.0;734.0;-280;593.0;18;-68;653;-68;-8
477.0;?;735.0;-270;574.0;12;-27;663;-27;-7
435.0;-181.0;?;-283;?;13;-40;?;?;-20
291.0;-100.0;752.0;-278;561.0;22;-17;?;-17;-27
203.0;-27.0;742.0;-319;572.0;19;1;653;1;-20
141.0;5.0;737.0;-333;577.0;12;1;656;?;-13
205.0;59.0;732.0;-345;?;17;-4;657;-4;-22
?;?;742.0;-375;586.0;19;-7;657;-7;-30
68.0;45.0;753.0;-374;584.0;22;10;650;10;?
12.0;92.0;735.0;-429;577.0;?;-5;655;-5;-18
17.0;58.0;745.0;-444;607.0;18;-12;654;?;?
?;-9.0;752.0;-465;600.0;19;-5;653;-5;-17
-29.0;-122.0;770.0;-619;?;17;26;660;26;-5
109.0;-132.0;815.0;-800;599.0;11;50;662;50;-10
101.0;-235.0;791.0;-678;598.0;17;?;664;22;-20
59.0;-271.0;789.0;-286;600.0;22;11;660;11;-12
72.0;-227.0;802.0;-207;611.0;22;15;653;15;0
-48.0;-304.0;829.0;-299;605.0;15;38;656;38;-13
-1.0;-197.0;858.0;-229;623.0;15;45;656;45;?
?;-137.0;893.0;-185;682.0;18;-8;650;-8;-5
-39.0;-240.0;?;-176;708.0;16;-5;652;-5;-17
27.0;-90.0;?;-167;696.0;15;17;658;17;-23
-32.0;-127.0;975.0;?;681.0;3;-77;659;-77;-8
-65.0;-59.0;977.0;-157;621.0;13;53;648;53;-19
-13.0;52.0;974.0;-195;606.0;-3;-163;682;-163;27
-47.0;47.0;986.0;-157;595.0;-52;-159;713;-159;-4
-109.0;71.0;918.0;-25;604.0;-51;-142;712;-142;-6
-123.0;-11.0;937.0;-185;638.0;-72;-1239;718;-1239;181
-151.0;42.0;?;-331;511.0;-203;-2166;816;-2166;?
40.0;53.0;979.0;-286;499.0;-397;-3517;1276;-3517;434
289.0;35.0;1033.0;-285;517.0;-359;-159;1514;-159;599
624.0;8.0;1158.0;-277;415.0;?;5268;1075;?;140
803.0;54.0;1011.0;-269;?;-133;4881;?;4881;-103
885.0;?;873.0;-275;240.0;-174;4722;935;4722;-90
852.0;-5.0;977.0;-266;318.0;-50;3320;636;3320;-120
736.0;88.0;1039.0;-243;297.0;67;802;?;802;?
610.0;116.0;967.0;-228;234.0;173;1234;434;1234;403
355.0;150.0;920.0;-237;297.0;150;1566;500;1566;519
117.0;288.0;876.0;?;321.0;-8;2402;690;2402;?
-99.0;303.0;859.0;-231;401.0;-15;3507;717;3507;532
?;185.0;897.0;-230;?;-12;3960;852;3960;359
-262.0;?;964.0;-226;548.0;-49;4253;723;?;333
-33.0;181.0;947.0;-224;479.0;-88;4036;967;4036;276
87.0;-28.0;965.0;-189;453.0;-571;3266;1527;3266;221
114.0;33.0;924.0;-141;532.0;-674;3172;1503;3172;270
171.0;165.0;900.0;-188;300.0;508;3785;1684;3785;-384
202.0;299.0;872.0;?;455.0;?;2950;1151;2950;-540
129.0;422.0;898.0;-253;?;1319;1486;1441;1486;?
88.0;364.0;891.0;-248;349.0;1229;847;1486;847;-481
81.0;392.0;894.0;-265;311.0;?;?;326;-173;-1582
112.0;393.0;951.0;-507;359.0;-556;-934;1052;-934;-1067
162.0;413.0;983.0;-688;443.0;-257;-391;919;-391;-326
?;440.0;901.0;-1054;?;135;30;381;30;-159
134.0;504.0;866.0;-791;616.0;-51;-67;842;-67;?
122.0;477.0;1113.0;-1004;653.0;26;-20;661;-20;-101
132.0;?;?;-1743;718.0;9;-29;700;-29;-89
121.0;461.0;1162.0;-654;676.0;?;-15;708;-15;18
168.0;444.0;847.0;-108;575.0;29;22;644;22;32
?;362.0;874.0;-643;499.0;-1;24;?;24;21
228.0;388.0;1024.0;-750;495.0;24;39;658;39;35
244.0;447.0;?;-722;496.0;14;-6;675;?;32
210.0;525.0;1054.0;-459;525.0;16;-1;674;-1;33
159.0;538.0;961.0;-258;534.0;17;17;671;17;?
89.0;468.0;911.0;12;?;17;-56;678;-56;25
